sl_50_5400_20270731 Coordinates.csv
2027/07/31 07:47:00.0000 UTC

Generated: Tue Oct  8 14:48:05 2024,
Start: 2027/07/31 07:47:00.00, Stop: 2027/07/31 09:17:00.00,
TIME_UNITS,STARLINK-30565 - X-Coordinate,STARLINK-1114 - X-Coordinate,STARLINK-4389 - X-Coordinate,STARLINK-1623 - X-Coordinate,STARLINK-11137 [DTC] - X-Coordinate,STARLINK-2645 - X-Coordinate,STARLINK-30971 - X-Coordinate,STARLINK-2647 - X-Coordinate,STARLINK-5249 - X-Coordinate,STARLINK-11123 [DTC] - X-Coordinate,STARLINK-1456 - X-Coordinate,STARLINK-1697 - X-Coordinate,STARLINK-6184 - X-Coordinate,STARLINK-3664 - X-Coordinate,STARLINK-4372 - X-Coordinate,STARLINK-31515 - X-Coordinate,STARLINK-3972 - X-Coordinate,STARLINK-5773 - X-Coordinate,STARLINK-1147 - X-Coordinate,STARLINK-5419 - X-Coordinate,STARLINK-2315 - X-Coordinate,STARLINK-5997 - X-Coordinate,STARLINK-2114 - X-Coordinate,STARLINK-31687 - X-Coordinate,STARLINK-5031 - X-Coordinate,STARLINK-31451 - X-Coordinate,STARLINK-30571 - X-Coordinate,STARLINK-4167 - X-Coordinate,STARLINK-5989 - X-Coordinate,STARLINK-1712 - X-Coordinate,STARLINK-4271 - X-Coordinate,STARLINK-2542 - X-Coordinate,STARLINK-30817 - X-Coordinate,STARLINK-5467 - X-Coordinate,STARLINK-4680 - X-Coordinate,STARLINK-30451 - X-Coordinate,STARLINK-30758 - X-Coordinate,STARLINK-2648 - X-Coordinate,STARLINK-3301 - X-Coordinate,STARLINK-30854 - X-Coordinate,STARLINK-3924 - X-Coordinate,STARLINK-11087 [DTC] - X-Coordinate,STARLINK-3386 - X-Coordinate,STARLINK-1234 - X-Coordinate,STARLINK-3084 - X-Coordinate,STARLINK-2461 - X-Coordinate,STARLINK-2612 - X-Coordinate,STARLINK-31667 - X-Coordinate,STARLINK-4078 - X-Coordinate,STARLINK-6106 - X-Coordinate,MoonARTEMIS1 - X-Coordinate,MoonARTEMIS2 - X-Coordinate,MoonIOAGEO - X-Coordinate,MoonIOAGNO - X-Coordinate,MoonIOAGNO 0001 - X-Coordinate,MoonIOAGSO - X-Coordinate,MoonIOAGSO 0001 - X-Coordinate,MoonLRO - X-Coordinate,MarsSat1 - X-Coordinate,MarsSat2 - X-Coordinate,MarsSat3 - X-Coordinate,MarsSat4 - X-Coordinate,Moon - X-Coordinate,Mars - X-Coordinate,STARLINK-30565 - Y-Coordinate,STARLINK-1114 - Y-Coordinate,STARLINK-4389 - Y-Coordinate,STARLINK-1623 - Y-Coordinate,STARLINK-11137 [DTC] - Y-Coordinate,STARLINK-2645 - Y-Coordinate,STARLINK-30971 - Y-Coordinate,STARLINK-2647 - Y-Coordinate,STARLINK-5249 - Y-Coordinate,STARLINK-11123 [DTC] - Y-Coordinate,STARLINK-1456 - Y-Coordinate,STARLINK-1697 - Y-Coordinate,STARLINK-6184 - Y-Coordinate,STARLINK-3664 - Y-Coordinate,STARLINK-4372 - Y-Coordinate,STARLINK-31515 - Y-Coordinate,STARLINK-3972 - Y-Coordinate,STARLINK-5773 - Y-Coordinate,STARLINK-1147 - Y-Coordinate,STARLINK-5419 - Y-Coordinate,STARLINK-2315 - Y-Coordinate,STARLINK-5997 - Y-Coordinate,STARLINK-2114 - Y-Coordinate,STARLINK-31687 - Y-Coordinate,STARLINK-5031 - Y-Coordinate,STARLINK-31451 - Y-Coordinate,STARLINK-30571 - Y-Coordinate,STARLINK-4167 - Y-Coordinate,STARLINK-5989 - Y-Coordinate,STARLINK-1712 - Y-Coordinate,STARLINK-4271 - Y-Coordinate,STARLINK-2542 - Y-Coordinate,STARLINK-30817 - Y-Coordinate,STARLINK-5467 - Y-Coordinate,STARLINK-4680 - Y-Coordinate,STARLINK-30451 - Y-Coordinate,STARLINK-30758 - Y-Coordinate,STARLINK-2648 - Y-Coordinate,STARLINK-3301 - Y-Coordinate,STARLINK-30854 - Y-Coordinate,STARLINK-3924 - Y-Coordinate,STARLINK-11087 [DTC] - Y-Coordinate,STARLINK-3386 - Y-Coordinate,STARLINK-1234 - Y-Coordinate,STARLINK-3084 - Y-Coordinate,STARLINK-2461 - Y-Coordinate,STARLINK-2612 - Y-Coordinate,STARLINK-31667 - Y-Coordinate,STARLINK-4078 - Y-Coordinate,STARLINK-6106 - Y-Coordinate,MoonARTEMIS1 - Y-Coordinate,MoonARTEMIS2 - Y-Coordinate,MoonIOAGEO - Y-Coordinate,MoonIOAGNO - Y-Coordinate,MoonIOAGNO 0001 - Y-Coordinate,MoonIOAGSO - Y-Coordinate,MoonIOAGSO 0001 - Y-Coordinate,MoonLRO - Y-Coordinate,MarsSat1 - Y-Coordinate,MarsSat2 - Y-Coordinate,MarsSat3 - Y-Coordinate,MarsSat4 - Y-Coordinate,Moon - Y-Coordinate,Mars - Y-Coordinate,STARLINK-30565 - Z-Coordinate,STARLINK-1114 - Z-Coordinate,STARLINK-4389 - Z-Coordinate,STARLINK-1623 - Z-Coordinate,STARLINK-11137 [DTC] - Z-Coordinate,STARLINK-2645 - Z-Coordinate,STARLINK-30971 - Z-Coordinate,STARLINK-2647 - Z-Coordinate,STARLINK-5249 - Z-Coordinate,STARLINK-11123 [DTC] - Z-Coordinate,STARLINK-1456 - Z-Coordinate,STARLINK-1697 - Z-Coordinate,STARLINK-6184 - Z-Coordinate,STARLINK-3664 - Z-Coordinate,STARLINK-4372 - Z-Coordinate,STARLINK-31515 - Z-Coordinate,STARLINK-3972 - Z-Coordinate,STARLINK-5773 - Z-Coordinate,STARLINK-1147 - Z-Coordinate,STARLINK-5419 - Z-Coordinate,STARLINK-2315 - Z-Coordinate,STARLINK-5997 - Z-Coordinate,STARLINK-2114 - Z-Coordinate,STARLINK-31687 - Z-Coordinate,STARLINK-5031 - Z-Coordinate,STARLINK-31451 - Z-Coordinate,STARLINK-30571 - Z-Coordinate,STARLINK-4167 - Z-Coordinate,STARLINK-5989 - Z-Coordinate,STARLINK-1712 - Z-Coordinate,STARLINK-4271 - Z-Coordinate,STARLINK-2542 - Z-Coordinate,STARLINK-30817 - Z-Coordinate,STARLINK-5467 - Z-Coordinate,STARLINK-4680 - Z-Coordinate,STARLINK-30451 - Z-Coordinate,STARLINK-30758 - Z-Coordinate,STARLINK-2648 - Z-Coordinate,STARLINK-3301 - Z-Coordinate,STARLINK-30854 - Z-Coordinate,STARLINK-3924 - Z-Coordinate,STARLINK-11087 [DTC] - Z-Coordinate,STARLINK-3386 - Z-Coordinate,STARLINK-1234 - Z-Coordinate,STARLINK-3084 - Z-Coordinate,STARLINK-2461 - Z-Coordinate,STARLINK-2612 - Z-Coordinate,STARLINK-31667 - Z-Coordinate,STARLINK-4078 - Z-Coordinate,STARLINK-6106 - Z-Coordinate,MoonARTEMIS1 - Z-Coordinate,MoonARTEMIS2 - Z-Coordinate,MoonIOAGEO - Z-Coordinate,MoonIOAGNO - Z-Coordinate,MoonIOAGNO 0001 - Z-Coordinate,MoonIOAGSO - Z-Coordinate,MoonIOAGSO 0001 - Z-Coordinate,MoonLRO - Z-Coordinate,MarsSat1 - Z-Coordinate,MarsSat2 - Z-Coordinate,MarsSat3 - Z-Coordinate,MarsSat4 - Z-Coordinate,Moon - Z-Coordinate,Mars - Z-Coordinate,
SECONDS,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,
0.000,-2936.7910,-5970.9873,-917.3147,-672.8394,-6637.4692,-4043.5630,-260.2546,-2539.3185,-5108.0830,-4647.0745,-1773.7416,1765.2920,-5496.0663,4172.7631,-3330.5997,2661.7644,-2177.9657,5518.1027,-2645.1444,2007.0729,-6371.2160,-4518.0218,-2279.7707,-4000.9307,1622.9507,3660.3183,-5059.7716,4175.7229,2321.5644,5357.5810,4343.4603,-5048.3335,3833.8023,2850.3398,0.0000,1087.7328,-2014.0571,5872.0096,1444.7020,-881.1564,4137.3131,3208.1614,-792.0631,1918.7910,-1505.0468,-5941.5869,-4072.0030,-4871.5135,-3027.6081,5237.8899,-277653.4745,-270447.8281,-273151.3468,-273786.2057,-265240.6904,-267344.5447,-268079.2903,-268960.2077,145047147.1667,145109047.2237,145092379.7588,145065532.3589,-269611.9645,145067232.3852,2880.7351,1095.0905,-315.7660,4918.6573,431.6832,2381.6188,-5914.5839,-3233.1197,-4337.9010,-2119.0021,-4342.1398,-3845.0941,-4231.5830,3080.5704,2527.2784,-6261.7765,-5920.7172,3344.0115,5885.3682,4817.8864,538.3196,-2032.2889,-5711.4904,4869.8079,6379.1901,-5479.3094,576.6671,-5381.1031,501.0607,1886.8471,-4786.4581,444.1734,5467.7192,-3288.2927,0.0000,6771.9857,-5082.1541,-3489.7948,-6236.4480,5602.7468,-198.3707,-5834.7169,-6181.9935,-3675.9613,-2206.1582,-543.0127,-1545.3651,-1725.5652,-6161.9209,-588.8589,170507.9016,184235.7975,174956.2368,175844.3273,174568.2673,175348.1375,183487.7074,178842.4749,221124620.9088,221145210.0280,221126761.8742,221118395.9470,179964.7280,221126479.7976,-5467.9038,-2881.8947,-6875.8492,4428.1704,-872.7595,5065.2683,-3560.0999,5445.0330,1666.7134,4385.2834,4972.3018,-5458.2832,90.3066,-4548.6765,-5394.6814,571.1281,-2813.7744,-2585.9135,2486.6623,-4588.1500,-2622.5666,4852.0484,-2944.7426,-2658.7779,-2087.7955,-1568.9376,-4726.3585,-1197.1735,6520.6757,-3941.6555,-2420.7464,4682.0521,1836.0732,-5427.4091,0.0000,130.0413,4246.4387,-479.7584,-2631.1872,3950.2114,-5522.4281,-1101.0436,-2937.2586,5509.5770,-6421.1228,3456.9382,-5288.1190,4424.8877,-758.9665,-4503.0338,159326.7925,159860.2459,159006.0392,162290.2781,164044.8439,154071.0920,150763.4926,157446.2899,-16590722.0887,-16589944.8487,-16600673.5913,-16583214.6833,158664.1813,-16593963.8629,
300.000,-1210.8642,-6118.3636,-745.0415,934.6782,-5961.9419,-2237.9578,-2019.3545,-4194.9562,-5977.5446,-5924.8414,-3707.3627,-76.8657,-6155.5351,5678.1575,-2079.7140,1083.5225,-3548.0610,6530.1405,-1057.6201,3946.0307,-6590.1120,-5443.1055,-3184.4706,-2871.0672,2890.7947,1975.9229,-4694.1077,3198.6374,2734.1082,4793.7112,3582.6912,-5535.4026,5139.6858,2841.2046,0.0000,2518.3850,-3922.7668,5059.3577,-66.1149,911.0294,3959.8588,1806.9760,-2020.0034,-65.2888,-3553.3775,-4978.0030,-4089.5295,-5699.5270,-4040.5479,4382.7770,-280988.3142,-274012.9274,-276946.3759,-277468.8839,-268919.8339,-271006.7791,-271805.0145,-272436.9021,140184440.6340,140245959.2395,140229506.2495,140203394.6975,-273318.1624,140204475.5909,4209.7207,2509.8094,-2542.7702,5782.8581,1629.1537,3522.5759,-4957.3575,-1847.7300,-3459.1185,-872.4928,-4168.7183,-4864.5770,-2859.7020,2133.9047,903.8033,-6416.5583,-5818.9365,2071.2981,5574.5003,4122.5466,1867.9946,-3054.4473,-4234.0123,6080.6652,6261.9996,-5780.8737,2667.5488,-6098.4428,-1642.7660,58.5712,-5858.6392,2202.1939,4632.6569,-4952.0865,0.0000,6225.3341,-4615.3099,-4413.5646,-5600.9976,6206.5888,-2337.2636,-5865.5044,-4993.7513,-4527.8957,-1820.9967,1001.3154,634.7781,160.7058,-5499.1700,-2553.5394,164712.2843,178858.7369,169365.2486,170255.4267,168895.4017,169694.7755,177754.7716,172994.7167,224242753.4059,224264346.0115,224245638.6450,224236582.0822,174301.7600,224244697.0509,-5256.5522,-1185.2758,-6418.3719,3157.2489,-2612.4447,5500.5365,-4367.7288,5054.5550,-133.2059,3078.5257,3953.0040,-4900.8811,-1438.7917,-3284.5389,-6438.7874,2062.7753,-1117.7782,-1172.3014,3949.3919,-3965.1544,-906.4472,3026.6510,-4293.1912,-1250.1505,-313.9206,-2928.1376,-4372.7688,617.4282,6163.8511,-4982.0269,-676.8132,3484.7490,332.2835,-3973.1352,0.0000,-1408.5290,3353.2807,1336.4471,-4066.4277,2905.2460,-5148.6494,-2809.7331,-4296.7811,5201.3798,-5693.6572,4662.5631,-5459.5102,3714.1602,1058.5383,-4725.6410,159244.8139,159862.6752,159060.2930,162082.8307,164091.3732,154253.8026,150597.3767,157809.0976,-16594675.5799,-16594351.6955,-16605169.6312,-16587360.6055,158617.5744,-16598168.9043,
600.000,598.7601,-5607.3613,-402.9868,2406.1037,-4637.0572,-235.8567,-3613.9033,-5448.1450,-6250.1863,-6571.8222,-5246.8731,-1875.7931,-6228.1824,6616.5381,-526.5829,-622.6549,-4553.4263,6912.6086,668.2231,5507.2273,-6154.8181,-5752.6146,-3808.5077,-1462.7153,3866.0818,67.0983,-3919.4571,1896.7013,2947.9668,3798.3724,2469.4691,-5498.1989,5943.8664,2594.9673,0.0000,3710.4679,-5442.6690,3718.7201,-1609.3421,2592.0466,3445.7228,185.8123,-3092.4033,-2013.8307,-5247.9840,-3543.8307,-3752.2434,-5969.4349,-4659.8015,3143.8524,-284200.6460,-277468.9322,-280620.5918,-281032.0859,-272480.4125,-274552.9171,-275409.0225,-275858.1188,135254736.1593,135315848.3372,135299609.4202,135274257.6942,-276905.4999,135274717.7230,5152.1628,3639.5440,-4490.7583,6021.5921,2679.5655,4369.1270,-3542.0267,-320.6630,-2233.2848,433.0001,-3610.1398,-5441.8672,-1200.3721,1010.6501,-758.4564,-5928.7684,-5143.1143,610.4594,4739.3469,3069.2115,3001.6652,-3779.6328,-2318.0271,6673.5890,5519.4561,-5503.0826,4502.1220,-6211.6263,-3599.5801,-1810.1196,-6339.8444,3713.3271,3349.7636,-6100.8706,0.0000,5053.2868,-3731.2806,-4896.9878,-4435.0279,6221.3332,-4240.3215,-5287.4054,-3316.1783,-4978.4242,-1326.6446,2490.1192,2752.2381,2004.9031,-4280.3054,-4293.1929,158854.4039,173395.0416,163701.1730,164595.1493,163148.2729,163971.3956,171944.2257,167181.7137,227253968.1704,227276555.7052,227257590.1168,227247884.0560,168562.5110,227255994.3549,-4461.9653,650.5508,-5280.4219,1505.5811,-4044.0452,5341.8720,-4703.8450,4098.5473,-1918.7256,1412.5998,2493.4243,-3814.0932,-2814.1812,-1663.8163,-6764.9817,3323.1746,699.2715,365.9110,4986.3851,-2921.2315,907.7087,878.0002,-5159.8907,297.8615,1493.9718,-3951.8191,-3554.9391,2365.3380,5152.2823,-5486.2188,1140.6012,1909.7639,-1207.2002,-2098.3614,0.0000,-2791.5859,2100.0135,3004.0255,-5065.0047,1546.7929,-4218.2680,-4192.9291,-5188.7978,4329.3341,-4364.4974,5361.7832,-5027.5608,2583.6953,2761.3186,-4443.5015,159162.5645,159859.9263,159113.5819,161870.2972,164134.3098,154442.6418,150436.2237,158235.3954,-16598630.7550,-16598758.7971,-16609664.2419,-16591523.3317,158570.8454,-16602374.0499,
900.000,2311.7687,-4482.2074,56.0587,3593.3103,-2810.4932,1762.8179,-4890.0761,-6162.2298,-5910.3065,-6512.8123,-6237.7132,-3459.0296,-5716.3507,6891.2771,1154.1653,-2293.7140,-5109.4347,6630.1262,2368.6000,6539.0892,-5100.9587,-5428.8914,-4097.6706,96.5550,4469.5296,-1873.3966,-2802.0002,383.0520,2927.8475,2476.0070,1096.9778,-4926.7592,6178.2036,2111.9122,0.0000,4558.5883,-6428.1527,1978.2082,-3041.1361,4007.7397,2635.1066,-1493.7627,-3911.4291,-3735.7177,-6413.9217,-1788.4106,-3089.3587,-5644.9280,-4840.6204,1638.8351,-287289.3685,-280814.6642,-284172.4407,-284474.0857,-275920.8785,-277981.9384,-278889.6653,-279241.1049,130260384.1978,130321065.2118,130305040.0264,130280469.6742,-280372.4082,130280309.3352,5603.1646,4379.8703,-5947.4291,5596.9586,3485.6300,4834.7119,-1809.9611,1199.0037,-766.0248,1675.4429,-2707.4112,-5508.4446,595.8281,-195.1796,-2266.0789,-4854.9853,-3947.6749,-912.6683,3472.1318,1748.7096,3845.1409,-4103.5388,-163.9684,6591.8039,4216.7088,-4683.9820,5902.9541,-5720.1881,-5172.1441,-3536.2056,-6191.1248,4838.0214,1732.6547,-6622.8253,0.0000,3372.3511,-2504.0284,-4907.0465,-2861.7874,5637.0976,-5716.4501,-4174.0794,-1322.0798,-4973.0641,-755.3867,3780.2749,4589.2442,3625.1882,-2618.3050,-5637.3252,152936.9532,167848.6501,157966.4807,158866.3288,157329.2774,158180.7897,166058.7530,161409.6913,230156826.2382,230180399.4635,230161176.3925,230150862.8051,162749.4739,230158932.6128,-3171.6710,2409.8453,-3581.5945,-327.6941,-4999.5945,4606.4042,-4532.4044,2683.7262,-3496.7268,-418.1767,756.0189,-2314.6809,-3889.2524,137.8042,-6337.7571,4211.1648,2440.4875,1865.1867,5486.2185,-1566.8570,2623.5663,-1364.4613,-5448.3105,1812.6226,3139.7583,-4523.2594,-2359.3438,3857.7923,3593.0166,-5400.3690,2834.0369,127.7501,-2617.1879,-1.0375,0.0000,-3866.7979,621.1601,4337.5942,-5520.3850,21.4126,-2831.2650,-5091.1939,-5516.9560,2987.7652,-2573.1658,5478.9589,-4039.6076,1161.1612,4164.8764,-3686.5745,159080.0477,159852.5863,159165.7154,161652.5945,164173.6834,154637.6734,150279.9796,158688.2193,-16602587.7270,-16603166.1451,-16614157.3558,-16595702.9429,158523.9944,-16606579.2998,
1200.000,3761.4637,-2855.8433,558.6846,4382.5475,-684.0222,3561.5301,-5721.1447,-6254.0443,-5003.0674,-5749.8596,-6583.7921,-4678.6369,-4677.3678,6473.3458,2766.1037,-3766.9192,-5176.5449,5712.2467,3877.7607,6941.1313,-3527.6977,-4525.6695,-4025.4649,1663.1980,4658.0412,-3646.8529,-1437.3757,-1205.1192,2655.4521,957.7827,-413.6683,-3863.7426,5829.8996,1414.1099,0.0000,4989.0919,-6786.8900,9.7157,-4223.5173,5031.7163,1592.7685,-3059.6443,-4398.3110,-5065.5660,-6929.6574,110.4825,-2156.7684,-4749.2465,-4579.7246,7.0117,-290253.4432,-284048.8212,-287600.4229,-287793.1809,-279239.7366,-281292.9219,-282245.3571,-282596.4736,125203766.0969,125263991.4703,125248179.7495,125224409.8602,-283717.3703,125223631.8790,5503.9579,4668.6116,-6754.1522,4545.3337,3971.2632,4864.7523,69.9704,2567.6622,810.7355,2741.8103,-1534.3549,-5043.4713,2362.9268,-1383.0245,-3450.9149,-3309.8858,-2340.7525,-2365.6339,1903.8717,274.8333,4332.6277,-3965.6598,2003.5835,5847.7564,2477.0029,-3414.1725,6734.4108,-4683.3803,-6204.7468,-4946.6585,-5437.2836,5477.8668,-71.3825,-6471.6864,0.0000,1350.4625,-1039.0873,-4456.6800,-1041.1517,4502.3377,-6617.5005,-2652.8723,786.0506,-4498.6238,-141.3247,4742.9253,5956.2835,4865.1806,-672.9120,-6451.3249,146962.6467,162223.2758,152163.6695,153071.8646,151440.8486,152325.8017,160101.0665,155674.7835,232949940.3079,232974489.3119,232955009.2494,232944130.8153,156865.1739,232952124.3950,-1528.3967,3885.6743,-1501.4835,-2121.5080,-5367.5115,3373.3594,-3871.7885,968.3367,-4697.0902,-2200.2195,-1065.6306,-564.4486,-4549.7569,1924.3998,-5204.5055,4627.4561,3917.0742,3166.0146,5395.3345,-45.7876,4055.3516,-3461.3459,-5126.3795,3125.0884,4444.9522,-4577.4874,-912.7567,4933.8042,1651.5580,-4733.5781,4219.4812,-1668.1317,-3746.7304,2096.3493,0.0000,-4516.1308,-924.4222,5189.1558,-5384.0984,-1506.2957,-1137.2961,-5401.4053,-5245.8873,1322.0280,-508.7623,5001.4689,-2604.2643,-392.6381,5117.3635,-2535.3703,158997.2677,159841.1531,159216.5051,161429.6420,164209.5221,154838.9522,150128.5933,159127.7268,-16606546.6082,-16607573.7309,-16618648.9053,-16599899.5179,158477.0213,-16610784.6541,
1500.000,4811.0424,-898.3474,1021.2920,4705.1271,1509.0737,4986.5591,-6020.0033,-5704.0802,-3628.1823,-4362.4809,-6257.0724,-5425.2714,-3216.7428,5404.7580,4113.5565,-4895.6183,-4762.4734,4250.2349,5044.1139,6674.2098,-1588.1059,-3159.9179,-3595.3125,3090.8744,4427.0313,-5068.6809,57.0694,-2719.0652,2133.7685,-611.2072,-1924.0871,-2401.6871,4941.3126,546.1420,0.0000,4965.8749,-6488.6794,-1988.4271,-5037.3794,5576.6049,403.5731,-4346.5424,-4500.6632,-5879.9261,-6740.6260,1964.7166,-1032.9858,-3364.0730,-3913.7168,-1603.3563,-293091.8949,-287170.0335,-290903.0930,-290987.6883,-282435.5444,-284485.0514,-285474.5753,-285926.5405,120087292.9604,120147038.4955,120131440.0611,120108487.2396,-286938.9223,120107096.5679,4849.9212,4490.4753,-6824.1560,2974.4977,4088.1189,4443.2264,1917.6315,3660.7551,2350.6423,3538.0893,-192.0704,-4077.9611,3934.8290,-2453.8257,-4188.5774,-1453.6082,-474.2704,-3620.8031,190.5968,-1225.1344,4431.3372,-3358.5752,3959.0278,4521.2706,469.6576,-1826.5701,6916.2068,-3212.6918,-6599.2871,-5895.5935,-4163.0255,5584.1326,-1894.9371,-5671.3037,0.0000,-810.1230,535.3174,-3601.5313,846.6235,2919.9803,-6853.7210,-889.8883,2796.4272,-3586.3503,480.4950,5276.3347,6711.9178,5609.2050,1365.1115,-6650.1985,140934.2192,156522.4497,146295.2631,147214.7240,145485.4553,146409.3302,154073.9077,149963.6603,235631975.4047,235657489.6109,235637752.8037,235626352.7842,150912.1671,235634234.6029,285.2518,4904.6492,738.7580,-3660.0211,-5105.0044,1775.7586,-2792.9311,-855.5137,-5390.9193,-3726.0689,-2768.7059,1247.0078,-4725.6965,3501.4328,-3490.6356,4525.5694,4969.1238,4130.0823,4723.5606,1480.1422,5048.2716,-5189.5488,-4229.8261,4088.9139,5268.2603,-4108.3450,631.0156,5477.5660,-465.6034,-3557.0262,5146.6277,-3283.4928,-4475.2744,3970.7669,0.0000,-4668.5096,-2370.8017,5464.4275,-4670.5961,-2871.6864,680.1359,-5088.0264,-4404.7804,-487.1634,1609.6921,3981.0023,-880.0124,-1902.1058,5515.9682,-1112.6892,158914.2287,159826.0504,159265.7648,161201.3636,164241.8527,155046.5204,149982.0159,159514.8309,-16610507.5099,-16611981.5462,-16623138.8222,-16604113.1331,158429.9262,-16614990.1127,
1800.000,5366.7709,1181.3378,1362.4200,4542.5637,3529.3260,5904.0798,-5748.5455,-4559.8766,-1928.4595,-2498.7769,-5299.4690,-5638.2153,-1477.2160,3794.1870,5025.2322,-5563.7308,-3919.5224,2387.6114,5745.4974,5764.6279,526.2217,-1496.3445,-2840.8040,4244.0519,3809.0255,-5987.3658,1552.0939,-4012.3969,1389.5117,-2085.5060,-3291.3119,-674.8759,3604.4875,-426.7568,0.0000,4492.9338,-5567.7832,-3811.5925,-5394.4030,5601.1684,-833.8562,-5213.0794,-4198.1704,-6108.9884,-5865.6990,3594.4514,186.7907,-1622.1160,-2913.9553,-3048.3207,-295803.8122,-290176.9025,-294079.0602,-294055.9375,-285506.9127,-287557.6229,-288575.8610,-289224.5838,114913404.4996,114972646.2969,114957261.0729,114935139.4192,-290035.6538,114933143.2277,3693.2592,3876.5078,-6152.7969,1052.1178,3820.0679,3596.0073,3558.6624,4384.0720,3706.3444,3996.9926,1199.5589,-2693.6540,5160.7014,-3317.9760,-4411.6964,525.0164,1470.7510,-4566.4289,-1502.1830,-2621.2430,4142.8279,-2330.6686,5498.9388,2750.5571,-1606.8163,-82.6376,6431.5716,-1459.3987,-6325.0754,-6279.5271,-2502.9531,5160.8338,-3565.9962,-4312.2674,0.0000,-2893.0441,2079.4338,-2432.8573,2618.4937,1037.8954,-6403.3105,928.0387,4508.9674,-2310.6893,1074.7985,5316.8313,6778.0810,5792.9882,3292.9075,-6207.9144,134854.4248,150749.5553,140363.8101,141297.9457,139465.6006,140434.3316,147980.0456,144255.2508,238201649.5174,238228117.6940,238208124.1490,238196246.2591,144893.0398,238203981.1063,2067.0239,5347.3217,2900.0766,-4758.8699,-4242.6983,-13.7881,-1412.0052,-2583.6671,-5503.9471,-4818.7993,-4164.1044,2923.0338,-4398.4572,4697.3107,-1386.5805,3916.8852,5482.9604,4655.0285,3543.0625,2848.3975,5495.2442,-6366.1920,-2858.4863,4596.8242,5520.7604,-3169.1501,2107.5412,5430.6868,-2533.3382,-1996.8101,5515.1249,-4544.0281,-4725.2917,5422.9161,0.0000,-4307.2809,-3563.0057,5133.0037,-3455.8295,-3927.9803,2423.6353,-4186.9167,-3084.4452,-2243.5621,3556.7868,2528.1413,941.9876,-3196.9588,5317.7569,429.2557,158830.9355,159807.6409,159313.3112,160967.6906,164270.7004,155260.4027,149840.2016,159814.8669,-16614470.5429,-16616389.5824,-16627627.0382,-16608343.8626,158382.7091,-16619195.6755,
