sl_100_86400_20270615 Coordinates.csv
2027/06/15 07:47:00.0000 UTC

Generated: Tue Oct  8 16:25:13 2024,
Start: 2027/06/15 07:47:00.00, Stop: 2027/06/16 07:47:00.00,
TIME_UNITS,STARLINK-6141 - X-Coordinate,STARLINK-4622 - X-Coordinate,STARLINK-2408 - X-Coordinate,STARLINK-3293 - X-Coordinate,STARLINK-3841 - X-Coordinate,STARLINK-31538 - X-Coordinate,STARLINK-2574 - X-Coordinate,STARLINK-2340 - X-Coordinate,STARLINK-4452 - X-Coordinate,STARLINK-3095 - X-Coordinate,STARLINK-6087 - X-Coordinate,STARLINK-6161 - X-Coordinate,STARLINK-4532 - X-Coordinate,STARLINK-31319 - X-Coordinate,STARLINK-6184 - X-Coordinate,STARLINK-5268 - X-Coordinate,STARLINK-6206 - X-Coordinate,STARLINK-30509 - X-Coordinate,STARLINK-4789 - X-Coordinate,STARLINK-3928 - X-Coordinate,STARLINK-4404 - X-Coordinate,STARLINK-1226 - X-Coordinate,STARLINK-6090 - X-Coordinate,STARLINK-30071 - X-Coordinate,STARLINK-1810 - X-Coordinate,STARLINK-3568 - X-Coordinate,STARLINK-4720 - X-Coordinate,STARLINK-4670 - X-Coordinate,STARLINK-6040 - X-Coordinate,STARLINK-2235 - X-Coordinate,STARLINK-30477 - X-Coordinate,STARLINK-5809 - X-Coordinate,STARLINK-31951 - X-Coordinate,STARLINK-32048 - X-Coordinate,STARLINK-2616 - X-Coordinate,STARLINK-30555 - X-Coordinate,STARLINK-31884 - X-Coordinate,STARLINK-1643 - X-Coordinate,STARLINK-30213 - X-Coordinate,STARLINK-3880 - X-Coordinate,STARLINK-30255 - X-Coordinate,STARLINK-1648 - X-Coordinate,STARLINK-5784 - X-Coordinate,STARLINK-30403 - X-Coordinate,STARLINK-31123 - X-Coordinate,STARLINK-3350 - X-Coordinate,STARLINK-31702 - X-Coordinate,STARLINK-5575 - X-Coordinate,STARLINK-30128 - X-Coordinate,STARLINK-4669 - X-Coordinate,STARLINK-32020 - X-Coordinate,STARLINK-30258 - X-Coordinate,STARLINK-1614 - X-Coordinate,STARLINK-1909 - X-Coordinate,STARLINK-4059 - X-Coordinate,STARLINK-2757 - X-Coordinate,STARLINK-31277 - X-Coordinate,STARLINK-30850 - X-Coordinate,STARLINK-2087 - X-Coordinate,STARLINK-2684 - X-Coordinate,STARLINK-1547 - X-Coordinate,STARLINK-5283 - X-Coordinate,STARLINK-3100 - X-Coordinate,STARLINK-30449 - X-Coordinate,STARLINK-30102 - X-Coordinate,STARLINK-2160 - X-Coordinate,STARLINK-2734 - X-Coordinate,STARLINK-1965 - X-Coordinate,STARLINK-3281 - X-Coordinate,STARLINK-1309 - X-Coordinate,STARLINK-4006 - X-Coordinate,STARLINK-2293 - X-Coordinate,STARLINK-31350 - X-Coordinate,STARLINK-3042 - X-Coordinate,STARLINK-5304 - X-Coordinate,STARLINK-3734 - X-Coordinate,STARLINK-5821 - X-Coordinate,STARLINK-5411 - X-Coordinate,STARLINK-11271 [DTC] - X-Coordinate,STARLINK-6195 - X-Coordinate,STARLINK-3979 - X-Coordinate,STARLINK-3197 - X-Coordinate,STARLINK-1032 - X-Coordinate,STARLINK-1378 - X-Coordinate,STARLINK-5881 - X-Coordinate,STARLINK-2020 - X-Coordinate,STARLINK-2171 - X-Coordinate,STARLINK-30883 - X-Coordinate,STARLINK-2421 - X-Coordinate,STARLINK-6072 - X-Coordinate,STARLINK-30104 - X-Coordinate,STARLINK-3844 - X-Coordinate,STARLINK-1325 - X-Coordinate,STARLINK-31735 - X-Coordinate,STARLINK-30561 - X-Coordinate,STARLINK-5865 - X-Coordinate,STARLINK-5288 - X-Coordinate,STARLINK-30455 - X-Coordinate,STARLINK-31005 - X-Coordinate,STARLINK-31846 - X-Coordinate,MoonARTEMIS1 - X-Coordinate,MoonARTEMIS2 - X-Coordinate,MoonIOAGEO - X-Coordinate,MoonIOAGNO - X-Coordinate,MoonIOAGNO 0001 - X-Coordinate,MoonIOAGSO - X-Coordinate,MoonIOAGSO 0001 - X-Coordinate,MoonLRO - X-Coordinate,MarsSat1 - X-Coordinate,MarsSat2 - X-Coordinate,MarsSat3 - X-Coordinate,MarsSat4 - X-Coordinate,Moon - X-Coordinate,Mars - X-Coordinate,STARLINK-6141 - Y-Coordinate,STARLINK-4622 - Y-Coordinate,STARLINK-2408 - Y-Coordinate,STARLINK-3293 - Y-Coordinate,STARLINK-3841 - Y-Coordinate,STARLINK-31538 - Y-Coordinate,STARLINK-2574 - Y-Coordinate,STARLINK-2340 - Y-Coordinate,STARLINK-4452 - Y-Coordinate,STARLINK-3095 - Y-Coordinate,STARLINK-6087 - Y-Coordinate,STARLINK-6161 - Y-Coordinate,STARLINK-4532 - Y-Coordinate,STARLINK-31319 - Y-Coordinate,STARLINK-6184 - Y-Coordinate,STARLINK-5268 - Y-Coordinate,STARLINK-6206 - Y-Coordinate,STARLINK-30509 - Y-Coordinate,STARLINK-4789 - Y-Coordinate,STARLINK-3928 - Y-Coordinate,STARLINK-4404 - Y-Coordinate,STARLINK-1226 - Y-Coordinate,STARLINK-6090 - Y-Coordinate,STARLINK-30071 - Y-Coordinate,STARLINK-1810 - Y-Coordinate,STARLINK-3568 - Y-Coordinate,STARLINK-4720 - Y-Coordinate,STARLINK-4670 - Y-Coordinate,STARLINK-6040 - Y-Coordinate,STARLINK-2235 - Y-Coordinate,STARLINK-30477 - Y-Coordinate,STARLINK-5809 - Y-Coordinate,STARLINK-31951 - Y-Coordinate,STARLINK-32048 - Y-Coordinate,STARLINK-2616 - Y-Coordinate,STARLINK-30555 - Y-Coordinate,STARLINK-31884 - Y-Coordinate,STARLINK-1643 - Y-Coordinate,STARLINK-30213 - Y-Coordinate,STARLINK-3880 - Y-Coordinate,STARLINK-30255 - Y-Coordinate,STARLINK-1648 - Y-Coordinate,STARLINK-5784 - Y-Coordinate,STARLINK-30403 - Y-Coordinate,STARLINK-31123 - Y-Coordinate,STARLINK-3350 - Y-Coordinate,STARLINK-31702 - Y-Coordinate,STARLINK-5575 - Y-Coordinate,STARLINK-30128 - Y-Coordinate,STARLINK-4669 - Y-Coordinate,STARLINK-32020 - Y-Coordinate,STARLINK-30258 - Y-Coordinate,STARLINK-1614 - Y-Coordinate,STARLINK-1909 - Y-Coordinate,STARLINK-4059 - Y-Coordinate,STARLINK-2757 - Y-Coordinate,STARLINK-31277 - Y-Coordinate,STARLINK-30850 - Y-Coordinate,STARLINK-2087 - Y-Coordinate,STARLINK-2684 - Y-Coordinate,STARLINK-1547 - Y-Coordinate,STARLINK-5283 - Y-Coordinate,STARLINK-3100 - Y-Coordinate,STARLINK-30449 - Y-Coordinate,STARLINK-30102 - Y-Coordinate,STARLINK-2160 - Y-Coordinate,STARLINK-2734 - Y-Coordinate,STARLINK-1965 - Y-Coordinate,STARLINK-3281 - Y-Coordinate,STARLINK-1309 - Y-Coordinate,STARLINK-4006 - Y-Coordinate,STARLINK-2293 - Y-Coordinate,STARLINK-31350 - Y-Coordinate,STARLINK-3042 - Y-Coordinate,STARLINK-5304 - Y-Coordinate,STARLINK-3734 - Y-Coordinate,STARLINK-5821 - Y-Coordinate,STARLINK-5411 - Y-Coordinate,STARLINK-11271 [DTC] - Y-Coordinate,STARLINK-6195 - Y-Coordinate,STARLINK-3979 - Y-Coordinate,STARLINK-3197 - Y-Coordinate,STARLINK-1032 - Y-Coordinate,STARLINK-1378 - Y-Coordinate,STARLINK-5881 - Y-Coordinate,STARLINK-2020 - Y-Coordinate,STARLINK-2171 - Y-Coordinate,STARLINK-30883 - Y-Coordinate,STARLINK-2421 - Y-Coordinate,STARLINK-6072 - Y-Coordinate,STARLINK-30104 - Y-Coordinate,STARLINK-3844 - Y-Coordinate,STARLINK-1325 - Y-Coordinate,STARLINK-31735 - Y-Coordinate,STARLINK-30561 - Y-Coordinate,STARLINK-5865 - Y-Coordinate,STARLINK-5288 - Y-Coordinate,STARLINK-30455 - Y-Coordinate,STARLINK-31005 - Y-Coordinate,STARLINK-31846 - Y-Coordinate,MoonARTEMIS1 - Y-Coordinate,MoonARTEMIS2 - Y-Coordinate,MoonIOAGEO - Y-Coordinate,MoonIOAGNO - Y-Coordinate,MoonIOAGNO 0001 - Y-Coordinate,MoonIOAGSO - Y-Coordinate,MoonIOAGSO 0001 - Y-Coordinate,MoonLRO - Y-Coordinate,MarsSat1 - Y-Coordinate,MarsSat2 - Y-Coordinate,MarsSat3 - Y-Coordinate,MarsSat4 - Y-Coordinate,Moon - Y-Coordinate,Mars - Y-Coordinate,STARLINK-6141 - Z-Coordinate,STARLINK-4622 - Z-Coordinate,STARLINK-2408 - Z-Coordinate,STARLINK-3293 - Z-Coordinate,STARLINK-3841 - Z-Coordinate,STARLINK-31538 - Z-Coordinate,STARLINK-2574 - Z-Coordinate,STARLINK-2340 - Z-Coordinate,STARLINK-4452 - Z-Coordinate,STARLINK-3095 - Z-Coordinate,STARLINK-6087 - Z-Coordinate,STARLINK-6161 - Z-Coordinate,STARLINK-4532 - Z-Coordinate,STARLINK-31319 - Z-Coordinate,STARLINK-6184 - Z-Coordinate,STARLINK-5268 - Z-Coordinate,STARLINK-6206 - Z-Coordinate,STARLINK-30509 - Z-Coordinate,STARLINK-4789 - Z-Coordinate,STARLINK-3928 - Z-Coordinate,STARLINK-4404 - Z-Coordinate,STARLINK-1226 - Z-Coordinate,STARLINK-6090 - Z-Coordinate,STARLINK-30071 - Z-Coordinate,STARLINK-1810 - Z-Coordinate,STARLINK-3568 - Z-Coordinate,STARLINK-4720 - Z-Coordinate,STARLINK-4670 - Z-Coordinate,STARLINK-6040 - Z-Coordinate,STARLINK-2235 - Z-Coordinate,STARLINK-30477 - Z-Coordinate,STARLINK-5809 - Z-Coordinate,STARLINK-31951 - Z-Coordinate,STARLINK-32048 - Z-Coordinate,STARLINK-2616 - Z-Coordinate,STARLINK-30555 - Z-Coordinate,STARLINK-31884 - Z-Coordinate,STARLINK-1643 - Z-Coordinate,STARLINK-30213 - Z-Coordinate,STARLINK-3880 - Z-Coordinate,STARLINK-30255 - Z-Coordinate,STARLINK-1648 - Z-Coordinate,STARLINK-5784 - Z-Coordinate,STARLINK-30403 - Z-Coordinate,STARLINK-31123 - Z-Coordinate,STARLINK-3350 - Z-Coordinate,STARLINK-31702 - Z-Coordinate,STARLINK-5575 - Z-Coordinate,STARLINK-30128 - Z-Coordinate,STARLINK-4669 - Z-Coordinate,STARLINK-32020 - Z-Coordinate,STARLINK-30258 - Z-Coordinate,STARLINK-1614 - Z-Coordinate,STARLINK-1909 - Z-Coordinate,STARLINK-4059 - Z-Coordinate,STARLINK-2757 - Z-Coordinate,STARLINK-31277 - Z-Coordinate,STARLINK-30850 - Z-Coordinate,STARLINK-2087 - Z-Coordinate,STARLINK-2684 - Z-Coordinate,STARLINK-1547 - Z-Coordinate,STARLINK-5283 - Z-Coordinate,STARLINK-3100 - Z-Coordinate,STARLINK-30449 - Z-Coordinate,STARLINK-30102 - Z-Coordinate,STARLINK-2160 - Z-Coordinate,STARLINK-2734 - Z-Coordinate,STARLINK-1965 - Z-Coordinate,STARLINK-3281 - Z-Coordinate,STARLINK-1309 - Z-Coordinate,STARLINK-4006 - Z-Coordinate,STARLINK-2293 - Z-Coordinate,STARLINK-31350 - Z-Coordinate,STARLINK-3042 - Z-Coordinate,STARLINK-5304 - Z-Coordinate,STARLINK-3734 - Z-Coordinate,STARLINK-5821 - Z-Coordinate,STARLINK-5411 - Z-Coordinate,STARLINK-11271 [DTC] - Z-Coordinate,STARLINK-6195 - Z-Coordinate,STARLINK-3979 - Z-Coordinate,STARLINK-3197 - Z-Coordinate,STARLINK-1032 - Z-Coordinate,STARLINK-1378 - Z-Coordinate,STARLINK-5881 - Z-Coordinate,STARLINK-2020 - Z-Coordinate,STARLINK-2171 - Z-Coordinate,STARLINK-30883 - Z-Coordinate,STARLINK-2421 - Z-Coordinate,STARLINK-6072 - Z-Coordinate,STARLINK-30104 - Z-Coordinate,STARLINK-3844 - Z-Coordinate,STARLINK-1325 - Z-Coordinate,STARLINK-31735 - Z-Coordinate,STARLINK-30561 - Z-Coordinate,STARLINK-5865 - Z-Coordinate,STARLINK-5288 - Z-Coordinate,STARLINK-30455 - Z-Coordinate,STARLINK-31005 - Z-Coordinate,STARLINK-31846 - Z-Coordinate,MoonARTEMIS1 - Z-Coordinate,MoonARTEMIS2 - Z-Coordinate,MoonIOAGEO - Z-Coordinate,MoonIOAGNO - Z-Coordinate,MoonIOAGNO 0001 - Z-Coordinate,MoonIOAGSO - Z-Coordinate,MoonIOAGSO 0001 - Z-Coordinate,MoonLRO - Z-Coordinate,MarsSat1 - Z-Coordinate,MarsSat2 - Z-Coordinate,MarsSat3 - Z-Coordinate,MarsSat4 - Z-Coordinate,Moon - Z-Coordinate,Mars - Z-Coordinate,
SECONDS,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,
0.000,2549.4825,1496.6990,4328.6939,-4239.0696,4518.6007,-3283.1105,1210.8047,-5407.3802,-4427.2381,-6600.5765,-5497.0995,-6660.1555,-2500.0589,5357.3995,-265.7757,-5578.3066,-3775.4804,5740.5235,-4241.7018,5645.2119,3778.6672,4917.3303,-4273.1452,6013.2761,2876.2740,2712.6871,-162.4630,4643.5332,-1374.5201,4834.6130,4766.9058,-2753.2765,3489.6085,3047.4396,-5608.4620,-1152.8072,-1585.8885,-5778.0608,-5947.8099,-3832.3266,3002.1932,-2751.7348,6285.7135,-3537.0813,3245.3991,810.5449,-6182.6714,1573.3002,5169.8852,-182.2179,3084.7448,-3139.2253,-3986.2429,217.7429,-3192.5846,-5032.3265,5652.2182,3532.4627,3841.3326,-2078.0841,286.5216,193.8773,-6891.9593,-4946.4935,-986.5757,-3879.6672,-4042.3774,6551.7470,4610.3100,-57.3194,-6350.6226,-47.9736,1210.2384,3297.5863,5503.4970,-872.0833,2758.9060,-3871.9195,3446.0672,4643.2415,-5533.5021,-1346.1849,2065.8461,-6022.7931,3734.4011,4879.1102,4004.6809,6067.0718,-5887.2735,-4663.5765,-6708.2523,3723.7568,-1037.0221,858.2622,3655.7617,3618.5910,-272.5922,6757.5710,-2887.4591,-4398.6325,333809.0650,369083.5709,344535.1759,344672.4282,349816.6208,348796.9124,354136.6918,350812.1985,176923771.5447,176907647.8984,176934275.7289,176920910.9704,350534.1598,176921370.8245,4864.1610,108.0150,77.5144,-5390.3762,-519.9350,4797.4738,4921.7666,2096.9598,3283.7085,1537.3248,2440.6153,-1723.7424,3326.2174,2322.7231,-6771.8092,1758.5766,-3431.2069,-3.8143,-5071.0296,-886.3244,-1137.0412,-680.9826,2755.6838,-1281.0184,-3107.2780,-6252.9029,4876.0588,400.4016,5375.2002,-1417.8199,-2793.4885,40.5775,5016.7919,2746.6424,-4054.7849,6810.0289,-4801.6831,2440.0398,-3337.0395,4789.2118,-5511.4843,4752.6577,79.5528,5225.8931,-2591.3421,4170.6098,-2814.0813,6569.3231,-2889.9815,-6141.7759,-5410.0528,-4289.8073,-972.3691,4954.9626,5825.8917,-2118.2804,-3302.2580,-5760.6369,5057.3702,4710.1276,4901.4569,-3227.7619,800.9109,1169.5765,-5806.1435,5320.5734,-632.7617,-1951.7325,43.4567,4282.7176,-2048.9550,-6749.4424,4044.3107,4202.1921,740.6762,4691.4400,-6307.9178,4205.6962,4964.8088,-5143.0772,-4115.0747,-3935.5230,-6369.6278,-3057.8378,-5138.7171,2244.2513,1334.4441,-1603.6350,-418.3011,3008.8289,900.5485,3382.7510,-3905.6193,5458.2505,1971.8669,-4855.8018,6217.5852,-995.2762,5806.8659,597.5941,-105015.6798,-115564.9738,-110403.8450,-109049.1916,-115993.8512,-113923.9604,-107686.4732,-107496.6246,121777736.0852,121764855.7892,121755687.2685,121752403.2477,-109102.2869,121761259.5153,-4222.4803,-6758.5779,-5381.4807,860.6649,-5213.1748,-3555.9108,4560.5668,-3316.2727,-4199.3650,-1544.7984,3466.1633,837.5737,-5502.4660,-3550.0472,-1491.3524,-3685.9291,-4694.9520,-3868.6806,-2042.7368,-3901.4125,5698.1922,4801.7944,-4708.2260,-3160.0315,-5468.5904,1135.9058,4883.2508,-5084.9329,-4195.6505,4734.5172,-4155.1973,-6394.8735,-3029.0669,-5443.4815,-76.6738,-112.2938,4564.1182,2015.2532,-1180.8413,3155.3802,2991.7895,-4169.1063,2930.9538,-2862.8826,5539.7768,5454.2011,625.4758,-1487.6934,3610.1074,-3118.8227,2716.7116,-4458.1175,5441.9852,4802.5620,1915.8858,4235.5972,-1717.2522,-1512.5243,2558.3241,-4557.9280,4741.9024,-6144.4214,-310.7421,4686.1236,3645.0012,-1954.5405,-5413.8000,-672.4423,-5153.8125,-5397.8569,1630.6115,1099.3702,5459.8584,-4449.8864,4150.5867,-5003.4578,815.1433,-3921.3648,-2912.2865,299.9546,265.1074,5523.4593,-1761.3860,1499.2212,2761.8245,4349.7743,-5484.6413,-2869.0248,3578.6565,-4185.1929,-1456.5472,-4737.0025,-5321.3230,4059.3790,5432.5521,3373.8620,-3093.9731,534.5633,2428.1862,5168.5547,-132396.1446,-134571.9171,-134516.9792,-130964.4797,-129401.6873,-139457.3522,-142574.0561,-135559.2191,27123319.0271,27098677.4310,27093243.1822,27121052.6931,-134734.2720,27111480.9632,
3600.000,-5067.6283,3669.4605,-3109.2367,4440.7231,-5311.4926,845.1352,-4159.3114,567.4222,6640.5053,3866.9823,6148.7159,6329.9411,-1268.4105,-6822.4560,2700.8700,5738.8952,5885.1369,-3696.8429,5245.8670,-2373.3403,1126.0361,-5822.7052,1596.3625,-5727.1991,-466.5702,-957.9505,-2534.2078,-2869.2780,-1174.7370,-1454.0645,-3606.1867,774.9394,-4916.4028,-5669.9691,5316.3566,-781.2209,5445.6423,3707.3784,6369.7056,2752.4696,-1093.6249,-1514.1215,-6526.3881,-220.6226,-673.3232,-4578.0020,6018.3252,-3635.4956,-4310.5419,1994.9786,980.3870,5412.5047,4658.8783,-3800.5622,1689.8079,6886.7859,-3484.9005,-1346.7200,-5234.2380,-2361.9389,-3263.3308,1775.7553,4916.3095,4016.6684,3996.7818,459.7435,4150.9346,-4027.7493,-2677.5311,-3695.7509,6238.6540,2187.7345,-5003.8037,-4588.9143,-4236.9168,-1748.2462,-423.1288,2105.5566,-4016.2847,-2244.1674,5180.8082,5130.7325,-459.9805,6163.2781,-1905.0446,-3792.0116,-4602.1234,-5514.4945,6737.2401,588.9335,4438.4565,-6411.8144,5657.7685,-3682.5986,-5984.8006,-1824.1929,-1044.5165,-5087.2047,-649.4409,1832.3143,349992.1724,386217.3622,360441.9654,361701.0912,365925.5675,365264.0358,369357.7218,366600.5128,139353101.7088,139333862.9270,139360243.1087,139356297.4361,366432.4213,139349908.2172,-1565.6886,-1985.2514,4152.6409,2656.9479,3833.8571,-6758.7954,-5383.7829,-4023.5651,-1726.2598,-1574.0502,-2905.2967,-595.2361,-5418.5361,360.4086,4767.9413,-3813.0266,16.8662,3577.6088,3848.0303,3392.6419,-1190.5334,3487.2636,-5730.4471,3845.9496,6124.8971,6072.6417,-6262.6006,3753.0236,-2162.2539,4169.5906,5769.7752,-4140.9194,-830.7758,1044.1364,1812.0387,-5497.4191,3482.4662,-4237.8464,1032.9999,-6220.6668,6852.3496,-3908.6659,2277.9056,-5087.0919,5703.8143,-4173.5924,-74.4760,-4037.1086,5426.8724,6459.2332,4023.1121,877.1859,-3494.4366,-2363.8581,-6247.3256,548.2393,5244.0562,6428.1215,-3920.4999,-3662.6703,-5932.4334,6114.8651,-956.1823,-4852.3657,3169.2633,-4518.5540,-4081.8475,3213.7879,3941.9579,-5089.5296,276.6413,4319.7741,-1976.9150,-5207.2955,3121.3891,-6468.2871,6341.7589,-6551.5689,-105.8061,5745.5813,1654.9495,2194.4461,6404.1974,1432.2874,6610.1753,1902.1803,2878.1900,4061.1477,-1397.9851,-2383.1101,-3178.4195,-2302.7662,2611.8063,-1960.9198,1451.7129,6691.2931,-2865.9609,2549.8968,-5138.6516,-4705.2026,-19055.6371,-20039.6015,-17705.9214,-17127.0818,-24915.0363,-22424.9990,-16982.1127,-19245.5076,163512870.6127,163497924.1650,163497780.3211,163489073.7458,-17813.5161,163496872.0502,4441.8682,5512.1977,4544.2305,-4586.4675,2200.0284,-168.6981,-556.2600,5290.1535,-990.0551,5548.8469,1426.0093,2749.3983,4059.8589,-113.8016,4244.3216,-514.3926,3651.4039,4617.8743,-2351.2746,5529.9824,-6751.5649,-1325.6538,3539.7711,-409.9629,3159.5832,3151.9145,-1463.4370,5010.4069,6493.6915,-5332.8167,1200.0823,5527.9451,4640.2798,3622.4959,4037.7871,4101.3598,-2174.3083,3415.8440,-2508.0344,1169.3996,452.5993,5461.3939,585.6729,4686.6665,-3888.3986,-3097.4256,3201.0471,4268.9554,-365.0148,-1315.1115,-5396.2747,4236.6364,-3561.3233,-5268.9726,2434.9858,-354.4228,-2482.9918,-2198.9226,2032.6943,5304.0475,-928.8269,2742.1960,4806.8611,-2869.8313,-4697.5225,5141.5992,3470.2772,4534.2627,4994.9887,2794.8845,2860.7674,-4834.8725,-4333.8089,-250.0936,-4526.9710,1675.6251,2760.4922,815.6363,5358.0368,3160.1541,-4251.8240,-4103.4800,-2589.6372,2799.5536,824.7464,-5467.2349,4277.7416,-828.4527,615.1780,6491.0700,4246.2814,1118.2345,2389.9334,-5450.2164,-2997.9411,0.0680,6234.3351,3808.6035,-4606.3516,-4589.5866,-133845.7052,-135917.2609,-134510.3999,-134347.0710,-129598.8661,-137453.3943,-144846.6755,-134852.4677,27096991.0317,27078132.4008,27065541.5325,27090551.1054,-135863.8912,27084693.5451,
7200.000,6470.0378,-6841.8964,1881.5981,-3969.8882,4265.7617,2044.7634,4728.6916,4044.1053,-4080.0120,594.4071,-3489.8106,-3860.2307,3559.0227,4980.2975,-5109.6890,-3243.2606,-6378.3092,1276.8429,-4467.6913,-930.1870,-5808.5409,4365.1805,838.9944,3099.8443,-1217.3329,-2075.3020,3725.4630,1274.4510,4724.2899,-1452.5127,1312.1379,-228.2381,5180.2752,5884.3786,-3663.9321,3520.6989,-6479.2596,1980.9210,-4652.9790,-74.9094,-1340.0060,5366.7697,4285.6849,4137.3674,-1136.4074,6017.3274,-3391.4317,5348.8151,1903.4321,-3238.7809,-5265.8418,-6443.0061,-3824.8361,6482.5979,1222.0943,-5676.3456,-995.5425,-1820.5950,4450.3052,5916.3693,4267.3779,-1948.4694,-707.8692,-2226.0042,-6299.6474,3907.0453,-2921.5361,-415.8677,1018.5897,5191.1232,-3410.6811,-4606.4480,6888.6461,3606.5619,2495.2805,3094.2376,-2696.4622,236.9135,3721.7522,-1482.2674,-3486.3867,-6885.1606,-2052.5576,-4060.2047,-870.7523,2635.3904,4389.9372,2586.1940,-4498.7149,3864.6788,-837.7426,6098.7139,-6044.2548,5985.1168,5750.8628,-680.2425,3756.7912,879.4158,4428.0510,359.0510,344592.5638,378885.5763,353435.1308,357237.4355,358733.4043,358280.5582,361580.2896,358441.1137,92237444.5483,92217124.6034,92238343.4303,92242698.9571,358964.9400,92233329.4807,-1535.4398,500.0679,-6593.2609,1677.8236,-4987.4617,5302.3436,3023.6614,4834.8811,-697.3203,2738.5733,2374.0021,3362.3686,5906.0558,-2877.4918,-1472.6535,4258.7967,2679.7142,-6324.6456,-494.8876,-5756.6003,299.7256,-4438.9679,6871.7737,-4937.7799,-6711.6843,-3675.5422,5042.4068,-6564.4513,-535.0394,-6241.3217,-6303.9189,6786.6370,-3478.3133,-3300.4791,2004.5081,2242.3413,-1003.6812,3654.8350,2196.4524,4993.1300,-5769.5895,2920.6941,-3952.0589,4194.3921,-6835.8883,3204.4241,3686.1460,206.9819,-5905.1020,-3652.8048,-1928.2119,2104.1920,5560.3914,87.0495,4289.3316,1182.8086,-4850.9811,-4898.3562,333.0656,2491.2747,3950.9478,-6263.6694,2289.4933,6509.7839,-200.0540,2960.0548,5991.7555,-4342.4529,-6622.1580,4217.6057,2491.0126,-199.9652,280.0460,3532.5287,-6096.3606,5559.7522,-4353.5470,6343.4453,-4771.1181,-4857.9888,2328.3208,-697.2673,-3920.4875,1560.0567,-5647.3743,-5559.9484,-5330.5384,-5007.7568,2789.5589,2812.3905,5265.8581,533.7607,-290.6470,-1422.7629,-3351.9072,-6014.7528,-922.3278,-4033.5769,3567.1895,6789.7061,68469.6799,76717.7810,76098.7902,76201.9700,67345.5981,72691.7197,74450.8565,75645.3154,194091509.7729,194073263.2266,194080743.4869,194073601.7824,74478.1914,194075466.2918,-1934.1002,-894.6867,-813.1737,5392.4586,2168.6284,3746.6777,-3887.5100,-2211.8781,5546.8979,-6365.6650,-5522.6206,-4677.0178,8.5241,3676.1807,-4459.4797,4359.6437,-395.3107,-2503.3564,5247.1043,-3726.6573,3775.4603,-3010.2020,-211.4649,3700.2992,1118.2503,-5479.0764,-2910.8913,-1686.6533,-5081.8469,2600.6408,2498.7795,-1536.3872,-2752.0096,938.2669,-5524.4168,-5510.0066,-1880.0476,-5118.8704,4618.8564,-4770.7246,-3652.2369,-3195.8320,-3769.1392,-3647.7780,-144.9874,-1201.4078,-4636.1687,-4383.0350,-3117.3859,4847.9260,3835.0848,-1468.1264,-1004.1300,2380.0814,-5292.4175,-3775.1148,4600.6831,4532.4587,-5201.3765,-2461.4098,-3591.3966,2259.3563,-6525.1532,-752.5957,2875.8107,-4815.2227,1243.6274,-5311.4356,-1706.2857,1637.5319,-5425.8291,5040.9678,431.9671,4765.1223,2174.1058,2687.4569,-4679.1263,2770.0045,-2897.0414,-4726.8553,5470.5599,124.8601,5313.2640,-5387.9639,-3926.4725,3148.6793,-423.6727,3967.0025,-4441.3024,-5051.6451,-4419.3080,3188.4233,2814.0265,3031.3525,-1608.6881,-3392.7382,-5779.2439,-5472.4057,3950.1230,541.1065,-135311.4807,-137250.4242,-134854.7885,-138236.8452,-130253.2277,-135014.2351,-146434.7694,-138289.8555,27069841.3183,27058220.8179,27038844.8455,27058091.4910,-136981.7460,27057880.8207,
