sl_20_86400_20270317 Coordinates.csv
2027/03/17 07:47:00.0000 UTC

Generated: Tue Oct  8 17:07:01 2024,
Start: 2027/03/17 07:47:00.00, Stop: 2027/03/18 07:47:00.00,
TIME_UNITS,STARLINK-32006 - X-Coordinate,STARLINK-3825 - X-Coordinate,STARLINK-30145 - X-Coordinate,STARLINK-3136 - X-Coordinate,STARLINK-3161 - X-Coordinate,STARLINK-3147 - X-Coordinate,STARLINK-32181 - X-Coordinate,STARLINK-5004 - X-Coordinate,STARLINK-30409 - X-Coordinate,STARLINK-5609 - X-Coordinate,STARLINK-3707 - X-Coordinate,STARLINK-11200 [DTC] - X-Coordinate,STARLINK-31389 - X-Coordinate,STARLINK-2119 - X-Coordinate,STARLINK-4646 - X-Coordinate,STARLINK-5575 - X-Coordinate,STARLINK-4189 - X-Coordinate,STARLINK-31116 - X-Coordinate,STARLINK-30898 - X-Coordinate,STARLINK-4391 - X-Coordinate,MoonARTEMIS1 - X-Coordinate,MoonARTEMIS2 - X-Coordinate,MoonIOAGEO - X-Coordinate,MoonIOAGNO - X-Coordinate,MoonIOAGNO 0001 - X-Coordinate,MoonIOAGSO - X-Coordinate,MoonIOAGSO 0001 - X-Coordinate,MoonLRO - X-Coordinate,MarsSat1 - X-Coordinate,MarsSat2 - X-Coordinate,MarsSat3 - X-Coordinate,MarsSat4 - X-Coordinate,Moon - X-Coordinate,Mars - X-Coordinate,STARLINK-32006 - Y-Coordinate,STARLINK-3825 - Y-Coordinate,STARLINK-30145 - Y-Coordinate,STARLINK-3136 - Y-Coordinate,STARLINK-3161 - Y-Coordinate,STARLINK-3147 - Y-Coordinate,STARLINK-32181 - Y-Coordinate,STARLINK-5004 - Y-Coordinate,STARLINK-30409 - Y-Coordinate,STARLINK-5609 - Y-Coordinate,STARLINK-3707 - Y-Coordinate,STARLINK-11200 [DTC] - Y-Coordinate,STARLINK-31389 - Y-Coordinate,STARLINK-2119 - Y-Coordinate,STARLINK-4646 - Y-Coordinate,STARLINK-5575 - Y-Coordinate,STARLINK-4189 - Y-Coordinate,STARLINK-31116 - Y-Coordinate,STARLINK-30898 - Y-Coordinate,STARLINK-4391 - Y-Coordinate,MoonARTEMIS1 - Y-Coordinate,MoonARTEMIS2 - Y-Coordinate,MoonIOAGEO - Y-Coordinate,MoonIOAGNO - Y-Coordinate,MoonIOAGNO 0001 - Y-Coordinate,MoonIOAGSO - Y-Coordinate,MoonIOAGSO 0001 - Y-Coordinate,MoonLRO - Y-Coordinate,MarsSat1 - Y-Coordinate,MarsSat2 - Y-Coordinate,MarsSat3 - Y-Coordinate,MarsSat4 - Y-Coordinate,Moon - Y-Coordinate,Mars - Y-Coordinate,STARLINK-32006 - Z-Coordinate,STARLINK-3825 - Z-Coordinate,STARLINK-30145 - Z-Coordinate,STARLINK-3136 - Z-Coordinate,STARLINK-3161 - Z-Coordinate,STARLINK-3147 - Z-Coordinate,STARLINK-32181 - Z-Coordinate,STARLINK-5004 - Z-Coordinate,STARLINK-30409 - Z-Coordinate,STARLINK-5609 - Z-Coordinate,STARLINK-3707 - Z-Coordinate,STARLINK-11200 [DTC] - Z-Coordinate,STARLINK-31389 - Z-Coordinate,STARLINK-2119 - Z-Coordinate,STARLINK-4646 - Z-Coordinate,STARLINK-5575 - Z-Coordinate,STARLINK-4189 - Z-Coordinate,STARLINK-31116 - Z-Coordinate,STARLINK-30898 - Z-Coordinate,STARLINK-4391 - Z-Coordinate,MoonARTEMIS1 - Z-Coordinate,MoonARTEMIS2 - Z-Coordinate,MoonIOAGEO - Z-Coordinate,MoonIOAGNO - Z-Coordinate,MoonIOAGNO 0001 - Z-Coordinate,MoonIOAGSO - Z-Coordinate,MoonIOAGSO 0001 - Z-Coordinate,MoonLRO - Z-Coordinate,MarsSat1 - Z-Coordinate,MarsSat2 - Z-Coordinate,MarsSat3 - Z-Coordinate,MarsSat4 - Z-Coordinate,Moon - Z-Coordinate,Mars - Z-Coordinate,
SECONDS,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,
0.000,-2847.7309,4360.9725,-191.4613,3577.5544,4432.3179,-4405.9536,-4258.4161,-4337.6570,-5492.6282,5157.2162,-4170.3699,-4766.1777,5638.2294,2727.6192,-675.0589,-5870.7325,-5727.3516,-662.9563,-1488.2105,4387.0990,342795.8881,323212.2454,331612.4576,333501.3731,326765.7865,328857.9153,335222.8501,333704.4446,87499916.5923,87508836.9697,87517490.7162,87509848.7341,333652.2241,87507432.1315,-3108.9779,313.3535,5059.1645,-5350.5487,-5098.4234,5020.3542,-5022.5083,-1192.0457,1950.2217,3702.7908,2300.8545,-4643.7554,-3731.4933,3271.2884,-6816.6223,-706.5435,3725.3121,-6702.5059,5136.0101,-1470.9364,12797.3303,-1749.0786,13873.5528,13924.9579,8511.7339,9771.5961,4476.9351,7732.6577,-60490520.4498,-60477072.4263,-60461454.2296,-60462584.4067,8079.7870,-60471567.1509,5398.3278,-5350.8344,-4698.9906,-2530.4092,1459.2242,-1797.4400,1756.4370,-5191.1207,-3745.3583,2730.3104,5005.5695,950.5415,1063.3533,-5438.9884,-912.9276,-3595.4087,-1013.4401,-1290.0778,-4270.2556,5169.4883,158086.0202,153424.9159,155190.4379,159263.4797,160447.7373,150245.6722,147501.9965,156942.7515,33857790.9488,33879546.3044,33860167.9510,33861652.4477,155217.0589,33856498.7789,
3600.000,6190.2717,-5581.3111,-3865.1100,-157.1168,-2844.5188,2945.2855,5188.1323,3584.8568,5015.7141,-5100.1493,3908.4643,5111.7323,-2498.5682,-5324.1131,2304.9566,4132.9076,2944.0120,2536.1200,-590.7544,259.4012,329284.9774,313808.4803,320768.9098,321917.3245,314358.2570,316725.4864,322434.8590,320956.2739,100229253.0392,100237992.4847,100239435.1443,100231287.9150,321436.2062,100235637.6613,940.3745,3117.3893,-4586.7188,4415.2696,5603.0888,-5699.6182,3296.5280,-3387.5556,-4746.5054,90.4613,-5435.6659,2010.2950,4188.9518,225.5234,4608.0766,-2954.9330,-4152.3117,4075.2255,-6815.0886,-1001.5246,99972.4696,80553.3243,96869.9184,95722.0479,91080.2405,92005.9409,87973.1241,91225.0629,-35704811.3410,-35695574.8961,-35674253.0885,-35678466.5725,90871.7995,-35685491.8758,-2800.8406,2606.3689,3408.7955,5309.9208,2874.3606,-2586.2149,2936.0373,4767.2996,499.5045,-4673.4867,-1739.6103,3869.5637,-4811.1527,4381.2232,4596.2086,4684.2075,4659.5336,4884.8280,68.4240,-6869.7579,157685.3789,152587.1196,155585.5088,156278.0990,160680.0045,152532.4473,145518.0263,152712.5753,33866464.3148,33892281.5190,33877850.4314,33877594.4856,154442.5467,33868301.5501,
7200.000,-6568.0477,4863.0338,6147.1130,-4000.0559,-634.5836,369.3717,-4040.5426,-2579.0577,-2711.3823,4199.7213,-2370.1204,-3138.0736,-2243.2995,6381.7331,-4272.9717,-1868.8479,1469.6177,-4622.9473,2311.8138,-5257.6443,293703.5068,283861.2635,289848.0571,290574.2359,281911.7068,286751.5414,289124.9954,289800.4363,106087846.2260,106098727.5277,106090812.1807,106085135.2064,288991.1215,106093073.0492,852.2768,-4568.5888,3142.0363,-3005.5626,-4250.0956,4384.5017,843.6713,6272.9235,5598.4201,-4087.2069,5939.1587,2791.9908,-3974.5316,-2581.1294,-693.4076,6018.7313,4111.9657,138.7431,4906.4916,349.2669,180726.4617,158299.9948,173841.8362,170304.7058,168035.1905,168744.1863,165543.2104,167958.8853,-8456227.1200,-8450995.6998,-8429031.9157,-8436469.0322,168099.9059,-8437081.3343,-1787.7519,1777.9071,55.9860,-4776.4847,-5418.7934,5326.2937,-5430.2762,-1075.7837,3033.6658,3660.2172,-2638.7748,-5255.1252,5094.1674,-542.0113,-5390.0847,-2858.9449,-5354.7428,-5065.0417,4157.7435,4515.2517,157160.1254,151788.2248,155657.9890,152627.1246,160422.1160,155379.8883,144196.3079,155208.1699,33875254.1674,33904263.4735,33894079.6009,33890888.1014,153651.7548,33880101.8243,
10800.000,3653.4097,-1631.9265,-5939.3004,6592.1391,4595.5718,-4340.3295,2307.5830,596.0669,-1084.9652,-2606.5248,-825.0734,766.6020,5705.0216,-4588.9352,5728.2410,-426.8956,-5108.9454,5706.6632,-4160.9288,6576.7768,238602.6572,235038.2451,240752.1822,239373.7096,231367.6376,241413.0427,237529.5059,237249.1442,104669727.7349,104684873.7804,104668378.0446,104667476.5344,238315.7468,104674040.0585,-2757.6938,4423.5769,-378.8917,1681.5639,2450.7433,-2539.6569,-5164.8091,-5948.0446,-4960.3971,6394.7557,-4302.6939,-6391.9322,3354.8164,3630.9374,-2701.4536,-6860.9393,-3833.3686,-3414.3761,-651.4699,2179.1197,249607.3727,226555.0784,240034.1316,231895.2862,234598.2983,235714.1359,232204.4374,234694.4199,19386864.0516,19389243.7714,19407160.9545,19398830.3286,234900.3824,19405353.7914,5095.6117,-5051.0770,-3504.6889,1225.8797,4537.4935,-4751.6332,3794.6487,-3381.9601,-4713.9782,-360.2046,5342.3899,1929.6799,-1756.2929,-3670.2052,2755.3655,-775.6943,2619.1470,1661.0378,-5394.6253,460.4105,156535.3875,151059.7417,155176.5983,151903.2758,159688.3364,153728.4098,143500.4682,151373.5965,33884355.4497,33915657.2196,33908545.9045,33901700.4329,152844.7579,33891899.5837,
14400.000,559.0822,-2771.5591,3928.6557,-6190.5423,-6802.4083,6745.4875,-562.5394,2586.1378,4817.1625,41.5874,4599.8876,1425.4739,-6036.8254,514.3200,-5200.3741,2728.5938,6152.1113,-4249.1442,5392.1549,-3447.5386,167794.4401,170192.0942,176462.6094,172487.8104,165844.4764,177199.7572,171046.8442,173676.7042,96068044.1536,96089030.0307,96066604.9487,96070815.6933,172558.1816,96071891.6096,4816.2141,-3746.9085,-3196.0811,1.0048,-924.9121,951.5840,6756.8593,3206.4080,3553.3516,-6139.1581,2098.7103,5790.5280,-1506.3600,-4116.8305,4256.2540,5009.4135,2590.1025,4532.7710,-3218.3722,-3055.9374,302059.6137,281051.2269,291337.9422,281662.2940,286611.3092,288413.0631,283777.3360,287713.2128,45914184.0279,45915675.4563,45926387.6868,45920983.2190,287053.8568,45931719.0055,-4854.0741,5088.5742,4681.8824,3072.3622,-819.8743,1182.2017,688.7898,5483.6551,3471.0589,-3187.0172,-4722.7693,3098.3781,-2866.1478,5509.4275,1603.1083,3903.4318,1765.9075,2887.7538,2705.3112,-5199.9944,155826.8720,150472.7320,154054.1517,153635.6810,158468.0064,149142.8501,143430.6085,153214.3878,33893942.7736,33926589.3452,33921349.7706,33910301.4721,152021.6325,33903694.8100,
18000.000,-3623.6384,5950.1935,-1379.9884,3373.6796,5949.0785,-6138.0510,-1742.9693,-5704.1910,-6714.6841,3206.3272,-6815.2144,-3755.9509,3740.6207,3645.0363,2072.6957,-4940.5428,-4709.6641,207.9755,-4465.6382,-1010.8620,86082.1443,93339.5027,100891.1651,95377.9502,89449.9692,100186.7200,93983.4061,94818.3202,80868978.3493,80896553.2353,80871559.7496,80878264.2198,95820.9758,80872898.9804,-5699.0948,2948.9478,6130.3764,-2574.9659,-786.2047,678.0618,-4649.0567,-132.4652,-1690.8357,3906.4741,-301.4141,-1484.9519,-1868.6162,4431.6053,-4336.5031,-1509.8888,300.6194,-4190.0074,4808.0807,258.1689,334693.5358,318802.9295,324508.9836,314846.6317,320823.7789,322957.9387,317149.7153,320146.0923,69304629.2606,69307763.0326,69309902.3392,69311744.9495,321251.7218,69321172.4501,1186.5529,-1904.6115,-2865.8428,-5462.2685,-3436.6816,3105.1357,-4676.8746,-3824.3945,-104.7683,4709.1184,1128.6653,-5380.0998,5411.0706,-3845.8439,-4968.5623,-4606.0205,-5046.4928,-5427.1274,1920.4350,6856.2894,155045.1474,150256.8448,152370.9451,154892.5501,156722.1855,145436.5596,144022.9651,150134.1665,33904159.1095,33937156.6712,33932764.5592,33917143.4530,151182.4573,33915487.4854,
21600.000,4536.0759,-6288.8828,-1030.7038,-51.0668,-2751.4548,3054.1386,4469.0460,6561.4977,6008.2045,-5992.9916,6021.4118,5277.2549,-846.4612,-5744.9476,2343.0433,6187.7599,2298.8556,4276.5672,824.8279,2934.9364,-1071.7463,12346.2016,18691.3559,12503.2822,7061.3268,16501.8087,11234.9419,13576.3797,60111815.7929,60145723.3430,60121365.1743,60123789.7156,12905.8595,60116294.9632,3945.9682,-1358.4604,-6778.5584,5320.2374,3126.9151,-2938.1372,598.1556,-1960.8033,-827.7653,-1072.2525,-1265.3922,-3039.4849,5414.7704,-3818.4012,3928.6657,-1924.3609,-4049.8588,3404.2874,-4398.5828,4384.7223,345482.4570,337975.6163,337369.2214,328417.8362,335130.2421,336892.0440,330504.3295,336796.1744,87951323.1538,87958867.5759,87952607.1229,87964634.8004,335306.1081,87967108.6780,3287.3865,-2516.5242,-812.0227,4407.2176,5508.7138,-5468.6866,5102.3636,-495.0488,-3347.4212,-3284.1400,3149.9022,2839.6823,-4108.3271,-302.6259,5170.2779,2410.4105,5091.3632,4129.4132,-5178.4362,-4518.6228,154197.6995,150961.5314,150353.2575,155558.3166,154372.9664,142611.8922,145356.6224,151008.1602,33915106.5265,33947433.9144,33943088.1724,33923503.3686,150327.3128,33927277.5918,
25200.000,-4122.0502,4140.3609,3208.9414,-2214.7763,-750.9727,532.6702,-6029.3113,-4120.2301,-3384.3559,6760.5670,-2723.2637,-4050.1876,-1315.4019,5264.0670,-5661.9213,-5418.7768,-273.8113,-6483.8499,3796.4129,-1394.9645,-87915.9472,-68062.8417,-64990.8190,-71164.3743,-75838.1199,-68091.7266,-72099.6871,-71225.6680,35217873.0949,35256798.6445,35235602.7067,35223749.9988,-70986.0941,35223216.2079,256.0679,-1504.6863,4659.1996,-6522.7524,-5492.9025,5308.5154,2696.1521,3208.4624,3764.1787,-1433.4246,3233.1933,4885.1197,-6718.6011,1407.8107,-3350.6547,4104.0612,6633.1515,-2223.7653,3243.4994,-6784.6548,333869.8487,333184.3378,328981.4912,321211.2334,328750.5357,329300.9312,323574.6856,326563.3459,100572039.5076,100586617.8077,100573211.5653,100591935.0097,328290.0842,100587511.0339,-5479.4554,5310.8224,3947.4411,-605.2179,-4133.9757,4391.3191,-1691.1680,4449.1188,4714.9872,-226.8129,-5477.2288,2216.2724,-159.3586,4231.4276,-2119.2346,1275.1616,-1910.0667,51.0981,4666.1137,-504.9166,153290.0286,150833.0351,148312.7298,155693.8557,151290.9362,140531.5926,147547.0784,148948.6193,33926839.5811,33957479.5394,33952586.4709,33933271.2339,149456.2814,33939065.1113,
28800.000,3330.2629,-1264.0422,-5109.4290,3339.4850,2988.0959,-2899.5281,4561.4341,-333.5455,306.4086,-4836.6239,-1059.9583,-350.1921,2818.3629,-3403.4667,6246.5894,2353.2671,-1318.5023,5405.3843,-6520.1335,-921.7911,-168793.2925,-145891.0350,-144835.0024,-150485.3195,-152790.6537,-148023.9214,-151214.7969,-150877.6613,7893150.9459,7934812.8934,7918404.9637,7891281.2419,-150580.1969,7899403.3262,-4621.1226,4863.9538,-891.7730,4870.7454,6232.1332,-6251.8482,-4066.9507,-4289.5741,-6141.2906,3401.9634,-5254.8642,-4110.7156,4524.3059,2483.5959,1863.3970,-4986.5002,-6298.3012,-126.9488,-1908.5155,4503.1599,300779.2167,307520.5119,299765.1405,293519.8777,302172.9674,300743.6811,298357.9036,302352.1627,106297398.9740,106321100.7635,106302377.4756,106315118.1714,300599.0826,106313093.1950,3810.1214,-4742.3981,-4561.8315,-3600.2856,137.4931,-584.1003,-3027.6835,-5354.8855,-3191.5491,3574.5875,4360.9781,-5313.6617,4286.1788,-5474.7105,-2297.2783,-4182.6201,-2513.0123,-4221.0695,-797.1300,5196.6790,152326.2821,150164.5330,146562.8686,155339.7277,147544.1092,139114.0054,150298.3057,148654.6345,33939361.7826,33967340.0256,33961482.2064,33949815.7023,148569.4475,33950850.0260,
