sl_50_5400_20271125 Coordinates.csv
2027/11/25 07:47:00.0000 UTC

Generated: Tue Oct  8 14:48:04 2024,
Start: 2027/11/25 07:47:00.00, Stop: 2027/11/25 09:17:00.00,
TIME_UNITS,STARLINK-5630 - X-Coordinate,STARLINK-4410 - X-Coordinate,STARLINK-5580 - X-Coordinate,STARLINK-5007 - X-Coordinate,STARLINK-3728 - X-Coordinate,STARLINK-1746 - X-Coordinate,STARLINK-5573 - X-Coordinate,STARLINK-5062 - X-Coordinate,STARLINK-3729 - X-Coordinate,STARLINK-32089 - X-Coordinate,STARLINK-2153 - X-Coordinate,STARLINK-31996 - X-Coordinate,STARLINK-5993 - X-Coordinate,STARLINK-4488 - X-Coordinate,STARLINK-3514 - X-Coordinate,STARLINK-2162 - X-Coordinate,STARLINK-11079 [DTC] - X-Coordinate,STARLINK-30121 - X-Coordinate,STARLINK-11085 [DTC] - X-Coordinate,STARLINK-3247 - X-Coordinate,STARLINK-3449 - X-Coordinate,STARLINK-1784 - X-Coordinate,STARLINK-4801 - X-Coordinate,STARLINK-30291 - X-Coordinate,STARLINK-6342 - X-Coordinate,STARLINK-2610 - X-Coordinate,STARLINK-3227 - X-Coordinate,STARLINK-30787 - X-Coordinate,STARLINK-31506 - X-Coordinate,STARLINK-3283 - X-Coordinate,STARLINK-30228 - X-Coordinate,STARLINK-11248 [DTC] - X-Coordinate,STARLINK-31519 - X-Coordinate,STARLINK-6339 - X-Coordinate,STARLINK-2275 - X-Coordinate,STARLINK-31596 - X-Coordinate,STARLINK-32022 - X-Coordinate,STARLINK-1903 - X-Coordinate,STARLINK-4369 - X-Coordinate,STARLINK-31812 - X-Coordinate,STARLINK-30130 - X-Coordinate,STARLINK-31574 - X-Coordinate,STARLINK-11136 [DTC] - X-Coordinate,STARLINK-6225 - X-Coordinate,STARLINK-6165 - X-Coordinate,STARLINK-30494 - X-Coordinate,STARLINK-2711 - X-Coordinate,STARLINK-31143 - X-Coordinate,STARLINK-30754 - X-Coordinate,STARLINK-5091 - X-Coordinate,MoonARTEMIS1 - X-Coordinate,MoonARTEMIS2 - X-Coordinate,MoonIOAGEO - X-Coordinate,MoonIOAGNO - X-Coordinate,MoonIOAGNO 0001 - X-Coordinate,MoonIOAGSO - X-Coordinate,MoonIOAGSO 0001 - X-Coordinate,MoonLRO - X-Coordinate,MarsSat1 - X-Coordinate,MarsSat2 - X-Coordinate,MarsSat3 - X-Coordinate,MarsSat4 - X-Coordinate,Moon - X-Coordinate,Mars - X-Coordinate,STARLINK-5630 - Y-Coordinate,STARLINK-4410 - Y-Coordinate,STARLINK-5580 - Y-Coordinate,STARLINK-5007 - Y-Coordinate,STARLINK-3728 - Y-Coordinate,STARLINK-1746 - Y-Coordinate,STARLINK-5573 - Y-Coordinate,STARLINK-5062 - Y-Coordinate,STARLINK-3729 - Y-Coordinate,STARLINK-32089 - Y-Coordinate,STARLINK-2153 - Y-Coordinate,STARLINK-31996 - Y-Coordinate,STARLINK-5993 - Y-Coordinate,STARLINK-4488 - Y-Coordinate,STARLINK-3514 - Y-Coordinate,STARLINK-2162 - Y-Coordinate,STARLINK-11079 [DTC] - Y-Coordinate,STARLINK-30121 - Y-Coordinate,STARLINK-11085 [DTC] - Y-Coordinate,STARLINK-3247 - Y-Coordinate,STARLINK-3449 - Y-Coordinate,STARLINK-1784 - Y-Coordinate,STARLINK-4801 - Y-Coordinate,STARLINK-30291 - Y-Coordinate,STARLINK-6342 - Y-Coordinate,STARLINK-2610 - Y-Coordinate,STARLINK-3227 - Y-Coordinate,STARLINK-30787 - Y-Coordinate,STARLINK-31506 - Y-Coordinate,STARLINK-3283 - Y-Coordinate,STARLINK-30228 - Y-Coordinate,STARLINK-11248 [DTC] - Y-Coordinate,STARLINK-31519 - Y-Coordinate,STARLINK-6339 - Y-Coordinate,STARLINK-2275 - Y-Coordinate,STARLINK-31596 - Y-Coordinate,STARLINK-32022 - Y-Coordinate,STARLINK-1903 - Y-Coordinate,STARLINK-4369 - Y-Coordinate,STARLINK-31812 - Y-Coordinate,STARLINK-30130 - Y-Coordinate,STARLINK-31574 - Y-Coordinate,STARLINK-11136 [DTC] - Y-Coordinate,STARLINK-6225 - Y-Coordinate,STARLINK-6165 - Y-Coordinate,STARLINK-30494 - Y-Coordinate,STARLINK-2711 - Y-Coordinate,STARLINK-31143 - Y-Coordinate,STARLINK-30754 - Y-Coordinate,STARLINK-5091 - Y-Coordinate,MoonARTEMIS1 - Y-Coordinate,MoonARTEMIS2 - Y-Coordinate,MoonIOAGEO - Y-Coordinate,MoonIOAGNO - Y-Coordinate,MoonIOAGNO 0001 - Y-Coordinate,MoonIOAGSO - Y-Coordinate,MoonIOAGSO 0001 - Y-Coordinate,MoonLRO - Y-Coordinate,MarsSat1 - Y-Coordinate,MarsSat2 - Y-Coordinate,MarsSat3 - Y-Coordinate,MarsSat4 - Y-Coordinate,Moon - Y-Coordinate,Mars - Y-Coordinate,STARLINK-5630 - Z-Coordinate,STARLINK-4410 - Z-Coordinate,STARLINK-5580 - Z-Coordinate,STARLINK-5007 - Z-Coordinate,STARLINK-3728 - Z-Coordinate,STARLINK-1746 - Z-Coordinate,STARLINK-5573 - Z-Coordinate,STARLINK-5062 - Z-Coordinate,STARLINK-3729 - Z-Coordinate,STARLINK-32089 - Z-Coordinate,STARLINK-2153 - Z-Coordinate,STARLINK-31996 - Z-Coordinate,STARLINK-5993 - Z-Coordinate,STARLINK-4488 - Z-Coordinate,STARLINK-3514 - Z-Coordinate,STARLINK-2162 - Z-Coordinate,STARLINK-11079 [DTC] - Z-Coordinate,STARLINK-30121 - Z-Coordinate,STARLINK-11085 [DTC] - Z-Coordinate,STARLINK-3247 - Z-Coordinate,STARLINK-3449 - Z-Coordinate,STARLINK-1784 - Z-Coordinate,STARLINK-4801 - Z-Coordinate,STARLINK-30291 - Z-Coordinate,STARLINK-6342 - Z-Coordinate,STARLINK-2610 - Z-Coordinate,STARLINK-3227 - Z-Coordinate,STARLINK-30787 - Z-Coordinate,STARLINK-31506 - Z-Coordinate,STARLINK-3283 - Z-Coordinate,STARLINK-30228 - Z-Coordinate,STARLINK-11248 [DTC] - Z-Coordinate,STARLINK-31519 - Z-Coordinate,STARLINK-6339 - Z-Coordinate,STARLINK-2275 - Z-Coordinate,STARLINK-31596 - Z-Coordinate,STARLINK-32022 - Z-Coordinate,STARLINK-1903 - Z-Coordinate,STARLINK-4369 - Z-Coordinate,STARLINK-31812 - Z-Coordinate,STARLINK-30130 - Z-Coordinate,STARLINK-31574 - Z-Coordinate,STARLINK-11136 [DTC] - Z-Coordinate,STARLINK-6225 - Z-Coordinate,STARLINK-6165 - Z-Coordinate,STARLINK-30494 - Z-Coordinate,STARLINK-2711 - Z-Coordinate,STARLINK-31143 - Z-Coordinate,STARLINK-30754 - Z-Coordinate,STARLINK-5091 - Z-Coordinate,MoonARTEMIS1 - Z-Coordinate,MoonARTEMIS2 - Z-Coordinate,MoonIOAGEO - Z-Coordinate,MoonIOAGNO - Z-Coordinate,MoonIOAGNO 0001 - Z-Coordinate,MoonIOAGSO - Z-Coordinate,MoonIOAGSO 0001 - Z-Coordinate,MoonLRO - Z-Coordinate,MarsSat1 - Z-Coordinate,MarsSat2 - Z-Coordinate,MarsSat3 - Z-Coordinate,MarsSat4 - Z-Coordinate,Moon - Z-Coordinate,Mars - Z-Coordinate,
SECONDS,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,
0.000,2404.4113,1548.5980,3651.3962,-329.1156,2688.6882,-2929.9604,-2772.1752,-3328.7193,2569.9632,6761.9807,-6818.7979,1889.2813,941.7763,-4229.3738,-5056.3426,4704.3314,4564.8762,4850.3133,-4084.2799,4374.5694,-4551.5581,-2780.7767,5302.0736,-2789.6016,2393.0628,6722.9470,-6034.6033,309.5426,179.8182,-1958.3194,-6767.4717,-3099.9508,4345.8427,6627.1888,-4323.6796,-3963.5922,-5301.4801,1757.4149,3016.3126,3507.5357,3243.2996,4346.3243,-4559.8684,982.1649,1203.2515,1987.2191,-3215.3366,-5068.5849,-3769.1700,3124.4482,-320618.1096,-343071.2878,-329196.2400,-329546.4741,-331847.3858,-331885.9249,-338796.8256,-334449.8733,-6106984.0997,-6148570.9301,-6124698.3019,-6117805.1667,-335021.9386,-6113164.2020,127.9941,-1869.8862,5225.5322,-6115.6619,-6004.8462,3594.9872,-1847.6323,-37.0843,-4439.4718,523.6474,1113.1531,-4672.7680,2199.8154,484.2162,2542.8247,-1952.4899,-4221.6485,-1728.7537,2214.4073,-843.6967,-2162.6785,-4086.6779,4421.2453,5517.6375,994.3699,230.4425,-1872.8615,-5480.2107,4298.3462,3902.9165,-1123.6179,4328.5551,-2449.3620,977.6636,779.6405,-4905.9507,-457.3412,-3890.2485,-2505.8483,4232.0424,5980.1214,4441.4361,1295.6613,-6291.5702,-6128.3754,4980.8429,5516.8695,-845.8977,3436.2743,-4702.2440,133509.4205,160515.3230,143342.0090,143090.2559,151407.6241,149293.9439,145132.4742,146847.5508,303802386.1271,303850909.0700,303842873.6061,303820537.8847,145174.7741,303820884.1112,6498.5484,-6499.8803,-2806.5630,3229.6434,2113.1345,5071.1207,6088.8551,6086.1455,-4599.7016,-669.0343,301.4521,4511.0178,-6545.5644,5414.4663,-3935.0300,4654.7131,-2595.2259,-4635.9947,-4895.9977,5316.7736,4721.9245,-4816.6007,562.1463,2281.4609,6435.5730,-1433.0600,-2769.5057,4225.4252,5332.4430,-5362.3021,732.5307,4054.5522,4648.5990,-1857.8274,5244.1407,-2612.2110,-4274.0669,5384.0229,-5732.0047,4055.2880,-1344.6030,2792.5530,-4798.3850,2739.7112,-3022.8093,-4214.7189,2321.5210,4629.3833,-4697.5704,3985.2333,-98041.5720,-103027.3339,-100482.2131,-97882.7925,-95655.0498,-105396.4305,-109185.5288,-101258.4157,-138079141.8190,-138083045.2829,-138092620.2906,-138090912.5616,-101138.9362,-138085225.5260,
300.000,2079.1547,3412.1630,3581.1924,-2014.0956,1624.7167,-834.1748,-2371.2465,-4576.5125,1444.4874,6681.0564,-6364.6518,560.1373,2966.9485,-3376.6816,-3342.6971,4645.2392,3906.9155,4183.6405,-3708.1673,4418.6048,-5867.4794,-3659.6643,5908.9854,-1729.1411,3830.6646,6792.8052,-6776.2096,-1610.0549,2236.7253,-315.7476,-6521.0016,-1092.8205,3088.1907,5838.5302,-3172.9424,-5370.0645,-6075.3752,-408.0611,4635.6142,5173.0370,4294.9332,4949.4292,-4646.4923,-597.7201,-385.3080,3554.6633,-2227.4789,-4244.6373,-2060.4581,1737.6090,-323300.7118,-346270.3248,-332208.9171,-332599.6041,-334815.0810,-334885.5287,-341693.5325,-337479.0342,-12736212.2397,-12778517.6346,-12754484.9854,-12746769.0752,-337988.0608,-12742428.0622,-2050.4641,-2643.1832,3870.6345,-5146.8141,-6709.8708,4060.3235,284.8060,1442.1568,-5839.2603,-998.0215,2255.3688,-5905.9453,1426.2445,2492.9723,3399.0772,-3767.3879,-5420.4601,-3705.6890,4120.7637,-2865.6522,-890.9246,-2188.7602,2974.6226,6342.7536,-545.3311,-998.1234,-723.3783,-5864.8067,4539.2804,5128.6536,446.2073,4309.6614,-4206.0908,189.3779,2631.1315,-4039.5348,1081.4274,-4178.6909,-3010.6256,3235.0222,4709.1907,2642.0223,3204.5477,-6774.5359,-6717.8409,3532.2962,6396.7921,1033.4611,4745.1066,-6001.2696,126783.9708,153202.1974,136131.9628,135977.8024,144333.4885,142216.2485,138045.9208,139734.4113,303597636.9400,303645357.0268,303637620.6442,303614855.2749,138071.1871,303616047.0674,6285.6738,-5432.6794,-4551.4172,4168.3572,342.5264,5480.4977,6516.3845,5012.4168,-3358.5589,889.4091,-1500.4389,3253.9893,-6142.3901,5460.9098,-4979.2971,3444.6225,-856.1747,-4094.9615,-3849.5087,4516.5112,3534.8503,-5426.7310,2046.4812,492.5630,5760.1187,376.3750,-1066.8108,3318.4540,4621.1499,-4627.7642,2202.1715,4999.7626,4390.5627,-3769.9504,5459.8208,-1194.7085,-2913.9978,5439.0687,-4203.9353,3074.7700,-2734.6137,3862.5461,-3692.0776,1351.0830,-1689.0621,-4627.2723,560.9723,5360.7025,-4617.3258,2956.5004,-98174.0556,-103153.9726,-100498.6824,-98162.9337,-95684.9539,-105273.9851,-109412.3015,-100874.9775,-138079495.0422,-138083827.5875,-138093485.7024,-138091682.6471,-101253.6557,-138085804.6642,
600.000,1624.6950,4941.1410,3204.7952,-3537.2569,402.5434,1339.6066,-1813.4571,-5400.8011,211.2758,5916.1778,-5274.4544,-792.4801,4718.1935,-2242.1920,-1299.8313,4157.0002,2835.6702,3150.8157,-2979.1762,4076.9174,-6610.2587,-4233.0943,5955.4071,-475.3813,4928.5948,6173.7406,-6837.6663,-3353.3542,4046.5588,1317.3130,-5638.7623,1053.0466,1554.3602,4471.1145,-1748.4047,-6224.6731,-6236.8349,-2524.4121,5779.1854,6314.5711,4956.4047,5083.5728,-4273.1788,-2107.2074,-1921.2522,4797.1025,-1012.0202,-3048.3387,-181.3093,208.6530,-325843.3598,-349312.7529,-335074.5741,-335507.5612,-337633.8565,-337738.8974,-344439.9367,-340393.5787,-19359415.1928,-19402419.6920,-19378227.2971,-19369628.5583,-340803.5681,-19365663.0332,-4028.8456,-3062.8719,2101.0845,-3699.5214,-6744.7603,4177.4390,2408.2050,2723.5522,-6658.6617,-2426.3743,3189.9149,-6523.3214,586.6978,4275.9014,3971.0308,-5188.7709,-6028.8036,-5325.7273,5577.3042,-4590.7698,431.4155,-87.5805,1224.9315,6435.8550,-1971.9405,-2129.8719,486.6251,-5705.3534,4366.4591,5877.8938,1992.5612,3873.8359,-5555.1787,-666.0536,4248.9775,-2772.3925,2479.2264,-4106.1818,-3137.0363,1940.4073,2975.8150,563.0872,4750.3028,-6604.8728,-6662.7519,1752.0573,6603.1085,2846.7079,5629.3814,-6720.6904,120005.5437,145824.4747,128862.0650,128803.2040,137197.9023,135071.9780,130901.9015,132428.8030,303248257.4548,303295157.0613,303287719.3771,303264566.8487,130907.0995,303266578.7293,5402.5564,-3787.3226,-5816.9428,4659.6372,-1465.1199,5289.6329,6252.1309,3405.0114,-1751.4503,2347.5149,-3140.5937,1622.8332,-5094.6307,4913.3414,-5482.9426,1861.2221,982.7459,-3115.4498,-2357.3130,3234.8347,1965.6660,-5450.0884,3310.9548,-1357.5405,4472.0805,2144.4698,751.8534,2055.8354,3399.0082,-3395.1846,3432.4339,5351.8942,3639.8909,-5282.4413,5069.6027,356.8307,-1227.1888,4898.2494,-2228.9238,1750.6728,-3832.3330,4497.3736,-2157.3897,-182.1916,-174.8411,-4521.2635,-1263.3306,5515.7397,-4044.1450,1608.5971,-98306.6777,-103280.3841,-100516.5224,-98447.8492,-95718.2067,-105145.1759,-109634.0037,-100520.7882,-138079850.8173,-138084609.6668,-138094349.1055,-138092396.7219,-101368.3084,-138086383.5015,
900.000,1075.7909,5956.7494,2576.5152,-4754.1154,-875.9254,3370.4684,-1152.4163,-5702.7615,-1023.5579,4546.0107,-3655.0121,-2042.6299,6013.4730,-934.4888,865.4131,3271.8917,1447.9932,1842.1861,-1957.4821,3368.7972,-6699.6463,-4443.7348,5446.2459,849.0463,5562.5553,4926.7305,-6212.2111,-4758.4196,5428.4473,2788.8015,-4212.0024,3101.9307,-105.7027,2671.2531,-193.1031,-6446.5746,-5757.7478,-4377.0523,6308.5607,6815.7745,5174.7268,4741.5952,-3462.7366,-3414.2101,-3269.6204,5586.6962,323.5879,-1600.6305,1689.6158,-1325.4964,-328245.0341,-352197.2448,-337791.9362,-338269.5458,-340302.3943,-340444.8272,-347034.9993,-343178.6234,-25973437.9321,-26017121.6160,-25992769.5590,-25983234.3736,-343467.2287,-25979714.0489,-5602.2223,-3102.4498,90.1427,-1917.9298,-6111.1288,3932.1516,4304.3427,3692.0650,-6810.2705,-3629.5902,3842.7126,-6452.5656,-247.4028,5650.1695,4207.2076,-6081.6285,-5991.6056,-6429.9765,6429.5127,-5852.6286,1689.2184,2005.8265,-665.5533,5792.1232,-3152.1828,-3070.1757,1656.3674,-5007.4085,3783.8759,6065.8280,3374.3907,3073.5070,-6354.9281,-1520.8279,5463.6011,-1219.5426,3607.3403,-3673.6180,-2894.8359,466.3534,946.1433,-1583.3887,5773.4722,-5794.9182,-5963.0694,-178.7511,6120.8946,4413.9481,5998.4288,-6786.5093,113177.0221,138385.5122,121535.5033,121569.6583,130004.0713,127863.6364,123703.5890,124945.3481,302754413.0899,302800475.1331,302793335.9476,302769848.1737,123685.7047,302772644.6758,3942.9453,-1738.0679,-6470.9027,4650.8819,-3114.6083,4519.4035,5324.0485,1434.7604,46.7851,3540.7992,-4442.6568,-194.9464,-3511.3400,3831.1215,-5391.7183,76.0627,2706.8822,-1801.9669,-591.7233,1608.1634,183.9284,-4884.1140,4219.8066,-3039.2821,2708.0136,3677.0806,2488.6829,572.8294,1800.9566,-1796.6599,4289.6697,5069.3934,2480.7087,-6235.9967,4116.6647,1868.2725,597.4254,3820.6399,-16.4399,230.9157,-4520.9032,4625.7388,-371.9812,-1695.9871,1358.0628,-3908.4929,-2944.2984,5077.9164,-3038.8934,87.0086,-98439.4375,-103406.5652,-100535.9172,-98737.6053,-95754.7788,-105009.9538,-109850.6857,-100231.2568,-138080209.2454,-138085391.5128,-138095210.4305,-138093055.1945,-101482.8943,-138086962.0377,
1200.000,469.1907,6334.0589,1768.3973,-5545.8053,-2101.4951,5052.8580,-443.4824,-5434.8124,-2155.7073,2711.9497,-1666.6394,-3077.7553,6714.6322,426.2005,2934.9302,2060.4498,-123.0796,371.8740,-732.1019,2346.2803,-6121.1135,-4263.5928,4438.2844,2111.5636,5652.0724,3177.8471,-4963.4987,-5698.0807,6247.5777,3965.9925,-2384.8586,4826.5110,-1732.9076,626.8233,1342.0404,-6020.1543,-4676.8950,-5779.1585,6151.7150,6626.1144,4935.9210,3959.9981,-2283.1379,-4406.5351,-4313.8900,5837.3483,1657.7137,-41.7420,3377.1044,-2729.2141,-330504.7744,-354922.5452,-340359.7906,-340884.8753,-342819.4477,-343002.1815,-349477.7425,-345818.6109,-32575129.7790,-32619472.2854,-32594960.4683,-32584442.6130,-345977.8786,-32581430.3983,-6606.6371,-2782.3127,-1961.6459,24.0997,-4877.9371,3340.2158,5776.2540,4268.9732,-6274.6670,-4496.3953,4164.2232,-5695.2426,-1011.9079,6471.8463,4082.6617,-6365.9498,-5324.1202,-6909.6032,6589.0596,-6532.3490,2776.3966,3882.9080,-2518.2815,4492.3635,-3983.1262,-3741.3216,2688.1012,-3827.7616,2833.8016,5661.3753,4463.3568,1993.6702,-6518.0730,-2300.1534,6143.2060,473.8686,4366.6736,-2912.2315,-2337.6277,-1052.6503,-1184.2245,-3577.3935,6172.7462,-4419.9674,-4682.0992,-2066.8455,5008.1958,5575.6708,5808.1442,-6189.1685,106301.3078,130888.6948,114155.4918,114280.4046,122755.2241,120593.6932,116454.1729,117308.0250,302116338.0804,302161546.0309,302154705.3382,302130942.4499,116410.2212,302134479.3042,2062.2039,496.8660,-6445.1949,4143.0239,-4428.3299,3253.9723,3830.2700,-688.4476,1839.8847,4334.7854,-5267.1385,-1990.3572,-1558.2093,2331.7683,-4715.4225,-1717.3643,4114.9023,-295.0892,1242.5642,-190.0654,-1617.7138,-3789.5036,4675.5866,-4344.7137,655.4815,4806.0474,3954.6721,-971.5870,3.7021,-4.2064,4680.8747,4185.6596,1043.0467,-6530.6207,2706.5489,3169.8096,2354.8310,2324.1084,2197.7548,-1314.6573,-4727.2253,4233.2921,1456.6885,-3028.4769,2745.6448,-2857.2665,-4291.6929,4094.1260,-1708.5984,-1443.9882,-98572.3344,-103532.5127,-100557.0481,-99032.2615,-95794.6421,-104868.2839,-110062.3956,-100035.7932,-138080570.4259,-138086173.1174,-138096069.6076,-138093659.3712,-101597.4133,-138087540.2730,
1500.000,-158.0003,6017.9989,861.9537,-5830.7182,-3166.7266,6217.6252,260.5372,-4607.6795,-3091.2082,603.0673,493.1590,-3808.5626,6742.9088,1718.8707,4701.0359,626.2405,-1721.1019,-1131.8149,586.2383,1090.9907,-4928.0105,-3697.7775,3033.5721,3182.6328,5170.9726,1104.9720,-3218.8025,-6091.5395,6428.7476,4747.5670,-339.4358,6033.1567,-3174.2217,-1452.5448,2712.7916,-4995.7901,-3097.3300,-6590.8994,5313.0663,5766.1153,4265.3297,2814.9706,-842.5821,-5001.2405,-4965.9354,5514.3326,2865.4171,1482.3091,4725.7653,-3880.0879,-332621.6791,-357487.4707,-342776.9880,-343352.9920,-345183.8416,-345409.8927,-351767.2499,-348298.8349,-39161345.9044,-39206326.4455,-39181654.5988,-39170115.9112,-348334.4220,-39167667.2272,-6936.8686,-2165.2741,-3846.2978,1939.9901,-3173.3767,2446.9269,6669.0300,4418.1484,-5103.1934,-4946.0920,4132.4092,-4327.2978,-1654.3893,6651.4685,3601.6238,-6023.9134,-4108.6951,-6717.0472,6043.5642,-6570.1790,3604.6100,5358.2034,-4155.3627,2691.9885,-4401.2591,-4088.4430,3494.9533,-2270.0992,1594.4914,4692.1703,5155.6037,742.9860,-6021.6967,-2928.4534,6208.5060,2146.1765,4696.3383,-1882.0373,-1554.2642,-2477.9242,-3209.0807,-5213.4722,5915.4188,-2610.9743,-2940.7557,-3725.8809,3388.4154,6209.1549,5066.5557,-4984.8626,99381.3203,123337.4330,106725.2693,106938.7266,115454.6117,113264.5742,109156.8588,109548.1072,301334335.3675,301378673.2609,301372131.2602,301348160.2480,109083.8908,301352385.7187,-38.9273,2678.6298,-5742.4234,3190.4348,-5265.3820,1631.8319,1929.1590,-2738.3376,3431.8821,4640.1502,-5525.9848,-3557.3889,559.3105,578.4233,-3526.9222,-3324.9586,5042.6255,1243.4736,2932.4182,-1968.0511,-3244.6963,-2284.0976,4629.4805,-5113.1910,-1466.8969,5407.7361,4990.4910,-2411.9574,-1793.9944,1788.6788,4563.6534,2805.2395,-511.7062,-6135.4493,995.7244,4115.3177,3847.3291,572.6472,4177.2137,-2713.4754,-4429.4302,3364.1706,3115.7341,-4037.5782,3839.4622,-1485.1053,-5153.6717,2669.8919,-195.3377,-2819.2882,-98705.3674,-103658.2232,-100580.0928,-99331.8673,-95837.7701,-104720.1507,-110269.1784,-99955.9751,-138080934.4570,-138086954.4727,-138096926.5665,-138094211.3190,-101711.8654,-138088118.2073,
1800.000,-769.4964,5031.2786,-59.9301,-5573.1259,-3974.9651,6749.5062,912.7266,-3290.9881,-3753.8940,-1563.7036,2609.3537,-4176.1322,6088.5146,2832.3640,5987.2569,-902.9156,-3181.8551,-2537.3989,1874.8093,-292.0258,-3236.3372,-2785.7957,1368.8986,3948.5314,4152.1226,-1080.7700,-1155.4684,-5911.0952,5963.2689,5072.3365,1722.5061,6584.0973,-4297.0635,-3356.7197,3795.1792,-3483.5705,-1176.3997,-6733.8906,3874.2918,4324.8838,3224.8618,1415.1065,720.2054,-5151.0639,-5173.1670,4639.3265,3829.7950,2833.3327,5614.4937,-4679.3792,-334594.9060,-359890.9111,-345042.4425,-345673.4708,-347394.4728,-347666.9646,-353902.6674,-350606.6985,-45728948.8264,-45774546.2065,-45749713.9001,-45737124.6611,-350535.8318,-45735287.0353,-6558.1394,-1346.7347,-5369.1734,3648.3840,-1170.9512,1324.3268,6886.8079,4147.3954,-3412.9063,-4935.7628,3753.5673,-2490.9376,-2137.0295,6164.2956,2798.2438,-5100.2498,-2484.1126,-5871.0990,4857.4933,-5970.7393,4109.9739,6287.9037,-5416.6298,601.6605,-4387.0086,-4083.4630,4007.8259,-475.8524,174.0994,3243.4076,5381.5567,-556.8555,-4910.4805,-3336.5106,5642.4269,3634.7168,4578.0087,-667.7340,-655.9310,-3679.1185,-4931.3733,-6322.0211,5039.8168,-541.6710,-905.8549,-4994.8377,1435.9540,6241.8540,3834.5547,-3289.9747,92419.9955,115735.1622,99248.0984,99547.9565,108105.5055,105878.6508,101814.8668,101701.7651,300408776.4542,300452228.9025,300445986.0083,300421879.3020,101709.9778,300426735.5869,-2135.9256,4573.8934,-4435.6792,1895.2375,-5536.3121,-169.2246,-177.2178,-4496.9155,4648.9021,4422.6118,-5191.5366,-4716.9268,2617.7328,-1237.9363,-1954.7354,-4573.2957,5382.1025,2648.3623,4281.4994,-3536.4393,-4521.8454,-530.6822,4086.4156,-5250.5558,-3433.1874,5416.3806,5483.8081,-3594.2845,-3393.6908,3388.1897,3950.7051,1091.7697,-2009.0779,-5091.7354,-825.7388,4598.8448,4907.1325,-1241.6347,5710.7024,-3809.6964,-3659.0867,2116.1367,4412.0870,-4616.0200,4522.6338,54.0732,-5433.4789,958.2921,1338.8442,-3890.9399,-98838.5361,-103783.6934,-100605.2253,-99636.4586,-95884.1378,-104565.5649,-110471.0771,-100004.4877,-138081301.4353,-138087735.5709,-138097781.2365,-138094713.7091,-101826.2504,-138088695.8406,
