sl_100_86400_20270927 Coordinates.csv
2027/09/27 07:47:00.0000 UTC

Generated: Tue Oct  8 16:27:14 2024,
Start: 2027/09/27 07:47:00.00, Stop: 2027/09/28 07:47:00.00,
TIME_UNITS,STARLINK-1921 - X-Coordinate,STARLINK-31787 - X-Coordinate,STARLINK-5799 - X-Coordinate,STARLINK-3774 - X-Coordinate,STARLINK-4019 - X-Coordinate,STARLINK-1237 - X-Coordinate,STARLINK-5834 - X-Coordinate,STARLINK-11207 [DTC] - X-Coordinate,STARLINK-30789 - X-Coordinate,STARLINK-30942 - X-Coordinate,STARLINK-2587 - X-Coordinate,STARLINK-6034 - X-Coordinate,STARLINK-3350 - X-Coordinate,STARLINK-30793 - X-Coordinate,STARLINK-3756 - X-Coordinate,STARLINK-4552 - X-Coordinate,STARLINK-30228 - X-Coordinate,STARLINK-1936 - X-Coordinate,STARLINK-3890 - X-Coordinate,STARLINK-31506 - X-Coordinate,STARLINK-5393 - X-Coordinate,STARLINK-3870 - X-Coordinate,STARLINK-3703 - X-Coordinate,STARLINK-31386 - X-Coordinate,STARLINK-3943 - X-Coordinate,STARLINK-5233 - X-Coordinate,STARLINK-31622 - X-Coordinate,STARLINK-30925 - X-Coordinate,STARLINK-6198 - X-Coordinate,STARLINK-31972 - X-Coordinate,STARLINK-5025 - X-Coordinate,STARLINK-31885 - X-Coordinate,STARLINK-4798 - X-Coordinate,STARLINK-4356 - X-Coordinate,STARLINK-1032 - X-Coordinate,STARLINK-30080 - X-Coordinate,STARLINK-31099 - X-Coordinate,STARLINK-31447 - X-Coordinate,STARLINK-1995 - X-Coordinate,STARLINK-3354 - X-Coordinate,STARLINK-3602 - X-Coordinate,STARLINK-31168 - X-Coordinate,STARLINK-31660 - X-Coordinate,STARLINK-31945 - X-Coordinate,STARLINK-3386 - X-Coordinate,STARLINK-2093 - X-Coordinate,STARLINK-30076 - X-Coordinate,STARLINK-1152 - X-Coordinate,STARLINK-4676 - X-Coordinate,STARLINK-31470 - X-Coordinate,STARLINK-30452 - X-Coordinate,STARLINK-1986 - X-Coordinate,STARLINK-4389 - X-Coordinate,STARLINK-2709 - X-Coordinate,STARLINK-2720 - X-Coordinate,STARLINK-31244 - X-Coordinate,STARLINK-4015 - X-Coordinate,STARLINK-31581 - X-Coordinate,STARLINK-31970 - X-Coordinate,STARLINK-5460 - X-Coordinate,STARLINK-11265 [DTC] - X-Coordinate,STARLINK-2049 - X-Coordinate,STARLINK-4426 - X-Coordinate,STARLINK-1955 - X-Coordinate,STARLINK-30236 - X-Coordinate,STARLINK-1145 - X-Coordinate,STARLINK-2331 - X-Coordinate,STARLINK-31965 - X-Coordinate,STARLINK-11161 [DTC] - X-Coordinate,STARLINK-5967 - X-Coordinate,STARLINK-2412 - X-Coordinate,STARLINK-30190 - X-Coordinate,STARLINK-5155 - X-Coordinate,STARLINK-3912 - X-Coordinate,STARLINK-1205 - X-Coordinate,STARLINK-30113 - X-Coordinate,STARLINK-31177 - X-Coordinate,STARLINK-5579 - X-Coordinate,STARLINK-31485 - X-Coordinate,STARLINK-32187 - X-Coordinate,STARLINK-4771 - X-Coordinate,STARLINK-2037 - X-Coordinate,STARLINK-4593 - X-Coordinate,STARLINK-30443 - X-Coordinate,STARLINK-5014 - X-Coordinate,STARLINK-30298 - X-Coordinate,STARLINK-30708 - X-Coordinate,STARLINK-5576 - X-Coordinate,STARLINK-1027 - X-Coordinate,STARLINK-2406 - X-Coordinate,STARLINK-1186 - X-Coordinate,STARLINK-31596 - X-Coordinate,STARLINK-4212 - X-Coordinate,STARLINK-2705 - X-Coordinate,STARLINK-4418 - X-Coordinate,STARLINK-11095 [DTC] - X-Coordinate,STARLINK-2242 - X-Coordinate,STARLINK-3792 - X-Coordinate,STARLINK-6261 - X-Coordinate,STARLINK-31778 - X-Coordinate,MoonARTEMIS1 - X-Coordinate,MoonARTEMIS2 - X-Coordinate,MoonIOAGEO - X-Coordinate,MoonIOAGNO - X-Coordinate,MoonIOAGNO 0001 - X-Coordinate,MoonIOAGSO - X-Coordinate,MoonIOAGSO 0001 - X-Coordinate,MoonLRO - X-Coordinate,MarsSat1 - X-Coordinate,MarsSat2 - X-Coordinate,MarsSat3 - X-Coordinate,MarsSat4 - X-Coordinate,Moon - X-Coordinate,Mars - X-Coordinate,STARLINK-1921 - Y-Coordinate,STARLINK-31787 - Y-Coordinate,STARLINK-5799 - Y-Coordinate,STARLINK-3774 - Y-Coordinate,STARLINK-4019 - Y-Coordinate,STARLINK-1237 - Y-Coordinate,STARLINK-5834 - Y-Coordinate,STARLINK-11207 [DTC] - Y-Coordinate,STARLINK-30789 - Y-Coordinate,STARLINK-30942 - Y-Coordinate,STARLINK-2587 - Y-Coordinate,STARLINK-6034 - Y-Coordinate,STARLINK-3350 - Y-Coordinate,STARLINK-30793 - Y-Coordinate,STARLINK-3756 - Y-Coordinate,STARLINK-4552 - Y-Coordinate,STARLINK-30228 - Y-Coordinate,STARLINK-1936 - Y-Coordinate,STARLINK-3890 - Y-Coordinate,STARLINK-31506 - Y-Coordinate,STARLINK-5393 - Y-Coordinate,STARLINK-3870 - Y-Coordinate,STARLINK-3703 - Y-Coordinate,STARLINK-31386 - Y-Coordinate,STARLINK-3943 - Y-Coordinate,STARLINK-5233 - Y-Coordinate,STARLINK-31622 - Y-Coordinate,STARLINK-30925 - Y-Coordinate,STARLINK-6198 - Y-Coordinate,STARLINK-31972 - Y-Coordinate,STARLINK-5025 - Y-Coordinate,STARLINK-31885 - Y-Coordinate,STARLINK-4798 - Y-Coordinate,STARLINK-4356 - Y-Coordinate,STARLINK-1032 - Y-Coordinate,STARLINK-30080 - Y-Coordinate,STARLINK-31099 - Y-Coordinate,STARLINK-31447 - Y-Coordinate,STARLINK-1995 - Y-Coordinate,STARLINK-3354 - Y-Coordinate,STARLINK-3602 - Y-Coordinate,STARLINK-31168 - Y-Coordinate,STARLINK-31660 - Y-Coordinate,STARLINK-31945 - Y-Coordinate,STARLINK-3386 - Y-Coordinate,STARLINK-2093 - Y-Coordinate,STARLINK-30076 - Y-Coordinate,STARLINK-1152 - Y-Coordinate,STARLINK-4676 - Y-Coordinate,STARLINK-31470 - Y-Coordinate,STARLINK-30452 - Y-Coordinate,STARLINK-1986 - Y-Coordinate,STARLINK-4389 - Y-Coordinate,STARLINK-2709 - Y-Coordinate,STARLINK-2720 - Y-Coordinate,STARLINK-31244 - Y-Coordinate,STARLINK-4015 - Y-Coordinate,STARLINK-31581 - Y-Coordinate,STARLINK-31970 - Y-Coordinate,STARLINK-5460 - Y-Coordinate,STARLINK-11265 [DTC] - Y-Coordinate,STARLINK-2049 - Y-Coordinate,STARLINK-4426 - Y-Coordinate,STARLINK-1955 - Y-Coordinate,STARLINK-30236 - Y-Coordinate,STARLINK-1145 - Y-Coordinate,STARLINK-2331 - Y-Coordinate,STARLINK-31965 - Y-Coordinate,STARLINK-11161 [DTC] - Y-Coordinate,STARLINK-5967 - Y-Coordinate,STARLINK-2412 - Y-Coordinate,STARLINK-30190 - Y-Coordinate,STARLINK-5155 - Y-Coordinate,STARLINK-3912 - Y-Coordinate,STARLINK-1205 - Y-Coordinate,STARLINK-30113 - Y-Coordinate,STARLINK-31177 - Y-Coordinate,STARLINK-5579 - Y-Coordinate,STARLINK-31485 - Y-Coordinate,STARLINK-32187 - Y-Coordinate,STARLINK-4771 - Y-Coordinate,STARLINK-2037 - Y-Coordinate,STARLINK-4593 - Y-Coordinate,STARLINK-30443 - Y-Coordinate,STARLINK-5014 - Y-Coordinate,STARLINK-30298 - Y-Coordinate,STARLINK-30708 - Y-Coordinate,STARLINK-5576 - Y-Coordinate,STARLINK-1027 - Y-Coordinate,STARLINK-2406 - Y-Coordinate,STARLINK-1186 - Y-Coordinate,STARLINK-31596 - Y-Coordinate,STARLINK-4212 - Y-Coordinate,STARLINK-2705 - Y-Coordinate,STARLINK-4418 - Y-Coordinate,STARLINK-11095 [DTC] - Y-Coordinate,STARLINK-2242 - Y-Coordinate,STARLINK-3792 - Y-Coordinate,STARLINK-6261 - Y-Coordinate,STARLINK-31778 - Y-Coordinate,MoonARTEMIS1 - Y-Coordinate,MoonARTEMIS2 - Y-Coordinate,MoonIOAGEO - Y-Coordinate,MoonIOAGNO - Y-Coordinate,MoonIOAGNO 0001 - Y-Coordinate,MoonIOAGSO - Y-Coordinate,MoonIOAGSO 0001 - Y-Coordinate,MoonLRO - Y-Coordinate,MarsSat1 - Y-Coordinate,MarsSat2 - Y-Coordinate,MarsSat3 - Y-Coordinate,MarsSat4 - Y-Coordinate,Moon - Y-Coordinate,Mars - Y-Coordinate,STARLINK-1921 - Z-Coordinate,STARLINK-31787 - Z-Coordinate,STARLINK-5799 - Z-Coordinate,STARLINK-3774 - Z-Coordinate,STARLINK-4019 - Z-Coordinate,STARLINK-1237 - Z-Coordinate,STARLINK-5834 - Z-Coordinate,STARLINK-11207 [DTC] - Z-Coordinate,STARLINK-30789 - Z-Coordinate,STARLINK-30942 - Z-Coordinate,STARLINK-2587 - Z-Coordinate,STARLINK-6034 - Z-Coordinate,STARLINK-3350 - Z-Coordinate,STARLINK-30793 - Z-Coordinate,STARLINK-3756 - Z-Coordinate,STARLINK-4552 - Z-Coordinate,STARLINK-30228 - Z-Coordinate,STARLINK-1936 - Z-Coordinate,STARLINK-3890 - Z-Coordinate,STARLINK-31506 - Z-Coordinate,STARLINK-5393 - Z-Coordinate,STARLINK-3870 - Z-Coordinate,STARLINK-3703 - Z-Coordinate,STARLINK-31386 - Z-Coordinate,STARLINK-3943 - Z-Coordinate,STARLINK-5233 - Z-Coordinate,STARLINK-31622 - Z-Coordinate,STARLINK-30925 - Z-Coordinate,STARLINK-6198 - Z-Coordinate,STARLINK-31972 - Z-Coordinate,STARLINK-5025 - Z-Coordinate,STARLINK-31885 - Z-Coordinate,STARLINK-4798 - Z-Coordinate,STARLINK-4356 - Z-Coordinate,STARLINK-1032 - Z-Coordinate,STARLINK-30080 - Z-Coordinate,STARLINK-31099 - Z-Coordinate,STARLINK-31447 - Z-Coordinate,STARLINK-1995 - Z-Coordinate,STARLINK-3354 - Z-Coordinate,STARLINK-3602 - Z-Coordinate,STARLINK-31168 - Z-Coordinate,STARLINK-31660 - Z-Coordinate,STARLINK-31945 - Z-Coordinate,STARLINK-3386 - Z-Coordinate,STARLINK-2093 - Z-Coordinate,STARLINK-30076 - Z-Coordinate,STARLINK-1152 - Z-Coordinate,STARLINK-4676 - Z-Coordinate,STARLINK-31470 - Z-Coordinate,STARLINK-30452 - Z-Coordinate,STARLINK-1986 - Z-Coordinate,STARLINK-4389 - Z-Coordinate,STARLINK-2709 - Z-Coordinate,STARLINK-2720 - Z-Coordinate,STARLINK-31244 - Z-Coordinate,STARLINK-4015 - Z-Coordinate,STARLINK-31581 - Z-Coordinate,STARLINK-31970 - Z-Coordinate,STARLINK-5460 - Z-Coordinate,STARLINK-11265 [DTC] - Z-Coordinate,STARLINK-2049 - Z-Coordinate,STARLINK-4426 - Z-Coordinate,STARLINK-1955 - Z-Coordinate,STARLINK-30236 - Z-Coordinate,STARLINK-1145 - Z-Coordinate,STARLINK-2331 - Z-Coordinate,STARLINK-31965 - Z-Coordinate,STARLINK-11161 [DTC] - Z-Coordinate,STARLINK-5967 - Z-Coordinate,STARLINK-2412 - Z-Coordinate,STARLINK-30190 - Z-Coordinate,STARLINK-5155 - Z-Coordinate,STARLINK-3912 - Z-Coordinate,STARLINK-1205 - Z-Coordinate,STARLINK-30113 - Z-Coordinate,STARLINK-31177 - Z-Coordinate,STARLINK-5579 - Z-Coordinate,STARLINK-31485 - Z-Coordinate,STARLINK-32187 - Z-Coordinate,STARLINK-4771 - Z-Coordinate,STARLINK-2037 - Z-Coordinate,STARLINK-4593 - Z-Coordinate,STARLINK-30443 - Z-Coordinate,STARLINK-5014 - Z-Coordinate,STARLINK-30298 - Z-Coordinate,STARLINK-30708 - Z-Coordinate,STARLINK-5576 - Z-Coordinate,STARLINK-1027 - Z-Coordinate,STARLINK-2406 - Z-Coordinate,STARLINK-1186 - Z-Coordinate,STARLINK-31596 - Z-Coordinate,STARLINK-4212 - Z-Coordinate,STARLINK-2705 - Z-Coordinate,STARLINK-4418 - Z-Coordinate,STARLINK-11095 [DTC] - Z-Coordinate,STARLINK-2242 - Z-Coordinate,STARLINK-3792 - Z-Coordinate,STARLINK-6261 - Z-Coordinate,STARLINK-31778 - Z-Coordinate,MoonARTEMIS1 - Z-Coordinate,MoonARTEMIS2 - Z-Coordinate,MoonIOAGEO - Z-Coordinate,MoonIOAGNO - Z-Coordinate,MoonIOAGNO 0001 - Z-Coordinate,MoonIOAGSO - Z-Coordinate,MoonIOAGSO 0001 - Z-Coordinate,MoonLRO - Z-Coordinate,MarsSat1 - Z-Coordinate,MarsSat2 - Z-Coordinate,MarsSat3 - Z-Coordinate,MarsSat4 - Z-Coordinate,Moon - Z-Coordinate,Mars - Z-Coordinate,
SECONDS,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,
0.000,5311.4510,-5171.0268,320.7948,3499.2560,5032.5143,543.8038,5114.5873,-3807.8370,-5603.3820,5224.7517,-3804.3610,262.6072,6035.5529,4990.5049,2282.4065,-5688.2588,5694.0770,1473.8736,3555.1178,-5336.8954,-5210.0662,-168.7960,-2339.0075,-3517.6501,-5795.8974,-3247.0229,-6686.2584,-321.5892,-3637.1183,-2602.3829,-5988.6023,-6249.8319,-3906.6506,4882.0661,-2455.8876,-5080.8766,125.8899,-3949.2184,-4884.0206,2882.3704,526.4828,-2016.4463,-2400.7058,2723.9011,1689.7065,-2420.0641,3798.5246,2280.3042,-1926.9558,-6107.3046,-6778.9958,6635.9259,-742.0619,-4234.2266,-3258.7455,-1129.9917,3442.2400,-3331.9182,1674.1603,-588.4297,5473.1678,1375.3591,856.7434,1460.4011,1884.7590,-3249.6513,4920.2214,168.2325,3462.5293,5846.3076,-6727.3357,4901.0355,-6185.7228,-3830.4489,-2692.5919,6438.0378,-4504.5009,3823.0141,-645.5717,0.0000,-4697.3478,-2988.6278,60.0823,-4204.5239,5363.0312,-1930.3129,-5350.2005,-6312.3459,2780.9029,-3449.0445,-3996.6836,6545.2417,-4273.2129,5802.9075,5219.6759,-2847.7087,-1101.3349,-4953.9395,-2229.0932,1196.5630,-320852.1525,-318606.3090,-320816.5908,-321567.6912,-315792.3172,-317595.7039,-324809.2885,-321386.4383,59565337.4893,59563150.6332,59550007.8739,59555473.6775,-322728.6230,59553403.9202,-3999.4604,333.2164,-6922.5011,-2648.1007,1687.8372,-5371.4629,-1370.9173,5381.8787,-3829.1308,-1926.4168,2898.7954,1147.8802,1191.9482,-1694.2292,-6119.5296,-3936.5771,-3204.8665,3980.9376,2985.3087,-3936.3692,1592.8815,-6835.4911,4687.8873,5307.0554,-3721.8327,-4292.9095,657.2411,-5209.6882,-229.6940,-6185.8133,-2372.6230,-1869.8054,-5575.8383,-2280.4942,6060.2056,-283.0303,-6909.7151,-3077.9070,2056.4117,-2960.9945,4145.0140,-5466.0282,5994.3066,-4684.9817,-4699.6034,-3339.8851,5466.3486,4040.1038,-5818.6955,-1634.1428,-1162.0986,-435.3094,5113.6287,-309.9460,-4866.5179,5233.7933,5984.4301,-4089.4206,6491.6022,4243.5742,-3095.8116,4177.5061,-1766.0976,3917.9224,5276.5801,4348.2770,-1157.2840,6120.7398,-2148.4979,3602.1032,-1280.9978,-1997.6691,-310.9289,5586.9654,-3560.9928,-135.9549,2158.9303,698.6897,-5948.7539,0.0000,-4767.1056,-2960.3980,5586.7913,3028.8774,3275.4506,-6338.2087,2577.5827,452.6641,3304.4084,4632.8347,2882.2505,-1906.1213,-661.1437,-2735.6286,-2937.9154,4864.1725,4056.7709,109.5584,-4551.0674,4894.4237,135310.6719,170404.3315,145017.7574,145085.0540,151506.0270,150289.7970,154022.6031,151106.1841,287945224.1952,287967480.4789,287918836.5459,287919771.5366,150833.6461,287929611.6056,-726.9210,4419.0375,263.7227,-5327.2872,4410.0487,4284.2732,4472.7977,-1214.0473,-892.0624,4120.2356,-4813.5341,6805.3077,3164.0925,4444.3074,2053.4394,54.9178,-2230.0946,-5501.0305,-5116.6242,1748.0441,-4279.0676,957.0254,4483.9984,2418.4923,-559.2073,4312.1967,1167.7014,-4490.6443,5907.9581,1151.0281,-2470.3890,-1827.7447,1203.4825,4345.8789,2262.1088,4682.7582,-435.1514,-4648.0176,4433.6689,5522.3452,-5493.3243,-3609.5692,2138.7517,4157.9554,4729.6713,5478.7022,-1958.5349,5090.3839,-3196.5945,2574.8397,-889.8728,-1815.0765,-4640.0799,5352.8101,3577.4223,-4258.3770,396.6353,4307.5517,-1167.7055,5463.6894,-2314.0953,-5332.0557,6635.6666,-5474.7896,-4070.2482,4081.8101,4619.6890,3008.0461,5296.6095,-1033.5857,-841.9161,4542.3112,3039.2322,-1308.3790,5290.6595,2348.5326,-4640.4235,5757.2770,-3301.1735,0.0000,1707.5062,5462.7179,4044.2477,4575.7616,2814.9879,-1703.2699,2841.4397,2810.5451,5357.6168,-3797.4054,-4855.7819,-369.6165,5383.1073,1980.0495,-3469.3284,3655.6939,5471.3339,-4819.7713,4708.9915,-4596.2838,74587.0364,72638.1432,73475.4341,76420.5893,78410.7582,68548.3305,65002.2101,74104.9933,-92296122.5693,-92315396.0378,-92279876.7688,-92281789.0501,72976.7865,-92290535.3028,
3600.000,-1543.9267,3253.5006,1919.0644,257.8058,-3515.9620,3068.2840,-2802.8764,-71.0066,5591.9637,-4702.4281,2758.1813,3822.2220,-3790.2867,-2317.0100,946.0376,5343.9389,-2336.1183,-5031.0588,-4533.2894,4565.0152,2491.1126,2008.4140,751.5538,-690.9866,5621.2801,5720.4409,5397.5432,4329.3554,6465.6164,4561.7512,4321.3098,4648.1977,4687.9218,-825.5729,-578.3162,4566.3963,1489.0079,5994.2229,5083.8359,159.6004,-4515.6842,4689.4558,-258.2531,75.6276,393.2014,5829.9559,-5428.6953,-4764.1580,3525.8759,6610.5597,6281.9157,-6027.9924,970.9097,5236.7758,4079.9281,-2284.2344,-4067.7568,6390.2502,-3939.2902,-2554.2643,-916.3577,-4852.5229,85.0090,-5260.0113,-4709.9022,-1582.3464,-5471.6758,-2968.6688,294.3900,-3331.6190,5954.0972,-4077.8178,6637.5394,915.5091,4956.2404,-3946.6167,2268.6271,-905.8289,3997.0911,0.0000,5436.2345,5417.5269,-3180.3200,951.0818,-4250.7620,3427.9271,17.5861,3885.5735,-6137.1342,2360.1671,3432.7366,-4013.6727,5717.9340,-1582.4065,-1798.2057,962.8853,-2510.7535,6169.7478,5597.9038,-5221.2244,-344171.3367,-350807.5911,-349998.7919,-350245.9814,-343358.9538,-345841.4096,-351816.6298,-351599.6819,-17050520.2977,-17061377.9563,-17058761.4571,-17054446.7938,-350472.6950,-17061411.4665,4304.9171,-4579.8698,5849.1729,5055.1105,2389.5275,2915.0824,4739.9877,-4397.0606,1650.1404,4946.9647,-6133.4123,2400.2320,1890.7133,5015.8401,4338.5326,1662.1034,4622.9144,-1858.8675,1373.6039,551.4323,-4724.4941,4695.3255,-6827.7310,-4969.0183,1686.6134,3843.6807,-3092.3134,3539.7014,-1163.5511,4187.5827,-826.1859,-1990.0822,4036.5404,-718.4175,-4513.7775,-3726.4337,5662.3188,-835.2961,-4642.8823,5772.5113,-4064.1471,1947.2552,-6516.3270,6757.7707,6790.8879,766.1849,-3964.1718,-272.2258,2290.1388,-989.9036,-1125.4915,2035.7584,-31.1906,-3554.2101,653.6190,-6325.6782,-3584.1872,1971.2225,-4764.1516,-924.5269,3957.8992,-1471.3602,-3658.8969,-1762.0282,-2254.7656,-3920.2799,4057.5946,-6084.5180,5742.5671,-4497.9776,-528.0571,5165.9035,-1373.9284,-4832.1146,-116.7157,3209.3592,-5848.1078,2873.3436,3031.9925,0.0000,3329.8659,-608.7222,-2680.9825,-5586.2946,397.2911,5140.3006,-3994.6523,-3311.6224,-1614.0128,-6482.0565,-5834.2931,3956.7882,-2714.1975,3871.4934,-333.3205,-6535.1833,-5559.1297,-2825.1692,2684.6652,-2760.4171,52348.1735,85507.2708,59531.5387,60805.4880,66370.1397,65376.6427,68158.1695,64865.4013,293552840.3705,293574651.9826,293530178.9818,293532986.2223,65447.9288,293537609.5080,4868.9560,-3864.9108,3187.2121,4674.8310,-5450.5624,-5452.4771,-4221.1373,5047.7928,-3589.5578,-1220.0962,860.1861,-5244.2057,-5481.8430,-4138.0626,-5220.1110,-4072.0148,4552.4478,4399.3145,5012.0815,-5094.3053,4399.0255,-4653.7362,-696.6161,-4615.6241,-3653.1864,-417.4954,2786.3213,4001.7855,-2270.5039,2824.6297,5300.5849,4496.6916,3081.3724,-6846.9456,-5219.9982,-3634.6998,-3702.2137,3156.4922,-674.6750,-3794.9768,3254.1054,4588.5182,1934.4353,-1019.6957,-1076.2381,-3550.1727,-1719.2577,-4982.3882,5472.5488,1386.3663,-2716.6837,-2651.7402,6860.4476,-2601.0753,-5490.5296,1224.8273,-4300.0699,-1320.8003,-2848.4362,-6405.0462,5314.6302,4680.1831,-5888.0174,4067.1177,4535.2579,-5328.2701,-773.8764,867.6926,-3427.6464,-4116.4935,-3453.6050,-2322.4628,1301.5854,4826.0774,-4848.9216,-4603.8878,2653.7589,-6274.8818,4628.0768,0.0000,2655.5478,-4241.1910,-5514.8847,-3975.1926,-5413.2723,-2937.6737,-5242.6806,-4687.0363,-2689.7553,-357.2325,1393.6898,3840.0730,-2788.9557,-5260.3303,6660.9856,1243.3664,-3250.5851,1282.8425,-3070.5466,3396.3842,72619.8039,70821.8208,72962.9269,72531.8460,77662.1704,70167.8551,62339.9193,70089.0456,-92349839.9222,-92368142.3068,-92326917.8551,-92331038.8981,71381.5281,-92341667.7841,
7200.000,-3836.6295,-751.4756,-4241.8847,-2884.7929,1983.8492,-6151.8574,407.9691,4847.3658,-3457.9929,2639.0264,-371.0895,-3894.3243,1130.5281,-366.9592,-4766.2325,-3571.4610,-1822.5812,6904.9316,4903.5097,-2928.9827,235.9635,-4257.7969,994.7426,4932.5164,-3682.3986,-5522.3559,-1411.6051,-6680.9675,-6273.3708,-4980.8801,-1981.2539,-1489.8459,-4237.2556,-4523.7529,4307.4510,-3184.3769,-3517.6105,-5719.2357,-3153.1238,-2152.0806,6078.9151,-6219.5324,3332.9149,-2581.7202,-1985.2560,-6715.5032,5352.9226,6173.1778,-5133.5084,-3924.2744,-3612.8352,2587.9319,1862.8099,-4131.7604,-4583.1257,4296.7406,4144.1186,-6216.6417,4952.6087,5820.3055,-4226.9720,6798.3505,-3073.0793,6885.1860,6517.9411,5613.7346,3379.8685,4564.9386,-2796.6495,-353.4437,-2807.3372,2416.8513,-4019.1193,3231.6738,-6174.2762,409.5833,341.9858,-646.5646,-6325.2716,0.0000,-4357.9798,-6233.8614,5984.0652,1889.8949,2662.4325,-4025.6410,4972.5835,-731.6971,6657.8505,-128.9594,-1755.1132,-435.6787,-5185.7250,-3593.8839,-3699.1954,2007.7101,4337.4947,-4814.9964,-6885.6570,6803.1107,-346628.3764,-360769.9896,-357115.6670,-357501.7167,-348889.8476,-354647.7566,-356450.8795,-355358.4996,-92506084.0695,-92524846.5509,-92510296.4233,-92508935.8275,-355997.9547,-92516289.2497,-3220.6693,6765.2015,-2790.7674,-6184.2903,-5891.2639,-522.9941,-6776.8629,1889.3702,2207.1392,-5930.1142,5624.5732,-5704.5429,-5220.9864,-6794.4761,-1580.9635,2120.8655,-5358.9898,228.4012,-4547.5743,3836.1907,6678.5227,-900.7909,5828.2788,3361.0536,1887.2889,-1718.3070,4788.9454,-1422.5331,1246.3441,194.4950,4635.2864,5614.1709,-247.9063,796.9306,2233.7735,6137.2265,-2206.3590,3670.0785,5042.8093,-6551.4011,3074.8211,1708.9057,3845.3931,-5637.6458,-5698.8011,1150.2718,717.7832,-2613.4884,1696.4180,3535.9914,3634.6733,-3477.2340,-4372.6014,5048.2193,3615.1218,4586.8190,-677.8146,787.1539,450.2015,-1165.9305,-3948.1127,-605.3428,6015.0680,14.0521,-772.5117,2994.7344,-4723.8339,2980.2158,-5837.8956,1311.5810,3071.4521,-6438.0663,2857.9537,3120.5797,2794.0278,-5811.2405,6671.2208,-6160.1598,419.5212,0.0000,162.2614,2949.7190,-212.3416,6596.4917,-4552.4239,-1030.3945,3915.6855,5819.8885,-27.4131,5433.0274,6013.5962,-5155.2918,4289.2430,-4219.9481,1025.0158,3959.2846,5271.0976,3903.6778,-547.4718,205.9173,-33554.9900,-4823.6280,-29850.3295,-25774.9870,-23031.4148,-24638.1813,-21587.2095,-23597.4715,279122845.7177,279142101.8499,279107238.7303,279111147.3687,-24241.3476,279108401.7672,-4435.7601,359.0974,-4728.0253,-1014.8814,3001.5148,3065.3891,1414.0198,-4231.2034,5469.7614,-2438.8515,3761.6998,390.7747,4391.5991,1135.9688,4647.2410,5520.2694,-3955.0228,-722.1326,-1724.7842,4865.2647,-1821.4775,5350.0380,-3568.8349,3279.2973,5522.8794,-3776.6267,-4649.2004,-845.4484,-2731.2316,-4644.6575,-4713.7973,-3489.2511,-5466.2505,5180.6344,4925.0489,314.8558,5529.2303,663.3713,-3535.4403,-382.1007,1071.9125,-2316.0520,-4522.5984,-2883.0056,-3322.3806,-853.5667,4345.3794,1600.8915,-4309.8619,-4331.7715,4662.7816,5346.6015,-5064.2486,-2060.6473,3606.9217,2684.8204,5483.5473,-2687.6655,4634.1102,3613.0809,-3384.9699,-1076.5944,1548.2468,22.5941,-2205.9883,2382.4031,-3645.3534,-4112.5729,-1700.4366,6797.1868,5494.1449,-1192.7354,-4836.9741,-5240.3933,1435.8202,3608.0708,1338.6976,3159.0218,-2547.6677,0.0000,-5366.0222,271.6904,3424.5611,879.3811,4422.7290,5422.7425,1817.3140,3677.6214,-1778.3561,4255.8711,2917.0695,-4455.4299,-1589.7753,3783.2905,-5757.7322,-5055.0202,-1063.4710,3040.1411,-481.8802,365.8776,70619.5245,69002.0838,72018.7947,68317.9635,76443.0678,71961.5442,60336.1789,71316.0363,-92403012.3430,-92420717.0148,-92375664.3823,-92382654.1124,69778.4557,-92392784.5787,
