sl_5_86400_20270523 Coordinates.csv
2027/05/23 07:47:00.0000 UTC

Generated: Tue Oct  8 17:06:43 2024,
Start: 2027/05/23 07:47:00.00, Stop: 2027/05/24 07:47:00.00,
TIME_UNITS,STARLINK-2046 - X-Coordinate,STARLINK-5430 - X-Coordinate,STARLINK-5245 - X-Coordinate,STARLINK-4344 - X-Coordinate,STARLINK-2356 - X-Coordinate,MoonARTEMIS1 - X-Coordinate,MoonARTEMIS2 - X-Coordinate,MoonIOAGEO - X-Coordinate,MoonIOAGNO - X-Coordinate,MoonIOAGNO 0001 - X-Coordinate,MoonIOAGSO - X-Coordinate,MoonIOAGSO 0001 - X-Coordinate,MoonLRO - X-Coordinate,MarsSat1 - X-Coordinate,MarsSat2 - X-Coordinate,MarsSat3 - X-Coordinate,MarsSat4 - X-Coordinate,Moon - X-Coordinate,Mars - X-Coordinate,STARLINK-2046 - Y-Coordinate,STARLINK-5430 - Y-Coordinate,STARLINK-5245 - Y-Coordinate,STARLINK-4344 - Y-Coordinate,STARLINK-2356 - Y-Coordinate,MoonARTEMIS1 - Y-Coordinate,MoonARTEMIS2 - Y-Coordinate,MoonIOAGEO - Y-Coordinate,MoonIOAGNO - Y-Coordinate,MoonIOAGNO 0001 - Y-Coordinate,MoonIOAGSO - Y-Coordinate,MoonIOAGSO 0001 - Y-Coordinate,MoonLRO - Y-Coordinate,MarsSat1 - Y-Coordinate,MarsSat2 - Y-Coordinate,MarsSat3 - Y-Coordinate,MarsSat4 - Y-Coordinate,Moon - Y-Coordinate,Mars - Y-Coordinate,STARLINK-2046 - Z-Coordinate,STARLINK-5430 - Z-Coordinate,STARLINK-5245 - Z-Coordinate,STARLINK-4344 - Z-Coordinate,STARLINK-2356 - Z-Coordinate,MoonARTEMIS1 - Z-Coordinate,MoonARTEMIS2 - Z-Coordinate,MoonIOAGEO - Z-Coordinate,MoonIOAGNO - Z-Coordinate,MoonIOAGNO 0001 - Z-Coordinate,MoonIOAGSO - Z-Coordinate,MoonIOAGSO 0001 - Z-Coordinate,MoonLRO - Z-Coordinate,MarsSat1 - Z-Coordinate,MarsSat2 - Z-Coordinate,MarsSat3 - Z-Coordinate,MarsSat4 - Z-Coordinate,Moon - Z-Coordinate,Mars - Z-Coordinate,
SECONDS,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,
0.000,-6342.3905,800.9330,3336.1397,-795.5869,3337.8962,-46916.8997,-36345.8300,-53884.8911,-53211.1897,-51107.1833,-51291.2896,-43934.7025,-46743.1392,171612486.9901,171641980.8482,171628664.2712,171622120.7499,-47819.3174,171627789.7204,-798.0187,4410.4647,3549.8094,595.9672,2479.9239,-348453.5357,-372220.8442,-355525.2637,-354186.8857,-362568.9969,-360240.2148,-356554.0140,-355311.7338,67836512.5088,67822305.4644,67823592.3500,67850894.7456,-356481.2680,67842872.1938,2592.3597,-5260.6945,-4906.3971,-6873.8933,5453.5401,-177562.6723,-180829.7870,-179709.5890,-176024.0916,-174553.8101,-184649.7113,-187673.1049,-179038.3612,37985947.0428,37966482.3156,38011234.8688,37999828.0350,-179864.3438,37997895.3239,
3600.000,6611.3889,-4511.5406,-6239.6780,4009.6777,-5405.7483,39577.0247,57180.3533,37323.5304,38746.1232,39711.1784,40001.6704,45911.6689,42138.0484,148201205.4815,148233581.3157,148225764.2401,148208130.9617,42883.1946,148217427.2084,-821.6270,-1971.5748,-2577.0491,3346.7441,1439.8147,-347739.5524,-369892.8544,-355090.4789,-354907.7270,-363715.2668,-361171.8356,-357696.2679,-358841.1221,110043910.6404,110035404.6344,110029525.8822,110052414.4641,-357355.5821,110049999.2135,1797.3273,4833.1121,1462.7657,4561.4933,-3989.0629,-176737.9757,-180728.2994,-178272.6829,-177975.2307,-173310.4139,-181242.5669,-188540.3030,-180247.1763,37974294.1607,37953242.8515,37995533.8626,37992318.8817,-179572.1131,37985118.4585,
7200.000,-3888.1473,6774.5857,6211.5646,-3246.0863,5708.1793,123162.3067,147136.0372,126398.8566,129943.8167,128059.3678,129621.3547,133388.8560,131280.3726,114638170.3683,114671377.0132,114671177.9056,114648221.5203,130988.6370,114655376.1333,2643.3661,19.8921,903.9051,-6118.0851,-3808.5646,-326517.5006,-344355.0507,-332003.1938,-333224.7027,-341994.8279,-336995.8497,-336514.1389,-333744.3467,144749348.5487,144746675.2146,144737398.1847,144751365.1577,-335506.1010,144755701.0795,-5058.4822,-1353.0166,2878.1176,408.8543,-249.9446,-176055.8804,-180601.7999,-177169.6774,-180467.0146,-172523.1114,-177354.7383,-188718.9685,-179015.4741,37963317.9060,37940287.2756,37979410.1391,37982556.2260,-179265.5389,37972317.2155,
10800.000,-84.9791,-6016.2179,-3804.5546,380.7543,-3151.6495,199127.6820,227836.5618,207586.5391,214254.5381,208235.7761,211460.0530,213085.0446,211091.9673,73213034.6713,73245116.5012,73252867.1556,73230121.7575,210891.9839,73231015.8701,-4699.1337,1558.2261,1980.5313,4605.8433,4330.5236,-285880.5036,-297270.4623,-287663.3455,-292736.9057,-298770.5075,-288919.3395,-294187.7118,-294055.3903,169574584.5024,169577152.1681,169568556.0916,169573609.5760,-292286.2648,169581698.5097,5043.9634,-3020.6363,-5423.1587,-5185.1441,4287.1001,-175469.5085,-180447.4302,-176614.0474,-179682.3234,-172177.9831,-178316.0726,-188243.2387,-179019.2669,37952900.0826,37927661.2811,37963014.5010,37970325.8995,-178944.6545,37959491.5892,
14400.000,3115.4501,2636.1159,817.4066,907.0966,-1374.9732,263044.4943,294205.0537,275620.4651,282430.5204,275079.7319,278134.7573,279960.0549,276791.0528,26754533.4515,26783898.1567,26798244.2201,26779070.8296,277499.8744,26772862.2719,5889.7710,-3323.6006,-5161.9882,518.1097,-4023.9975,-228075.2913,-231673.8110,-224893.5134,-232776.8745,-236749.6819,-225593.6620,-233185.9969,-228778.1552,182815807.5493,182822349.4384,182818115.3278,182817051.9932,-230409.8859,182824012.4985,-1810.6736,5439.5516,4508.9683,6849.5063,-5397.5384,-174952.9558,-180261.5386,-176668.7386,-176798.4077,-172286.0291,-181707.0498,-187111.0844,-178964.6360,37942884.7503,37915420.1673,37946478.8986,37955661.8408,-178609.4943,37946641.5739,
18000.000,-4308.1359,1307.4435,1333.5650,920.2276,5269.8525,311084.3441,342096.2676,326109.4585,332212.0586,324280.0207,326778.3952,329647.5822,327629.1334,-21562709.3493,-21537037.2983,-21518794.5965,-21534266.9860,326555.1231,-21544568.0404,-4718.1953,5149.5865,6737.3197,-5206.6184,3414.2440,-156393.8933,-151773.8592,-147742.4155,-156879.1453,-159798.6611,-149135.2326,-157151.6806,-155084.8026,183560546.3305,183569280.6893,183572092.4007,183568411.1182,-153781.2846,183569917.1714,-2616.3553,-4419.7706,-764.2835,-4500.0412,2768.5883,-174490.1818,-180039.2374,-177229.3069,-174411.2759,-172886.4515,-184157.1614,-185284.1997,-177725.4781,37933088.3231,37903631.3867,37929923.5531,37938710.6003,-178260.0936,37933767.1637,
21600.000,4238.3767,-3852.6719,-2685.0830,-3689.4195,-6336.1359,340278.4769,368559.6826,355840.3259,361010.5357,352637.4903,354964.9562,358682.9415,353592.9556,-68435126.3066,-68413318.4315,-68394696.8486,-68409634.5732,354908.7899,-68417674.9494,1067.3171,-5704.4011,-5324.9627,5854.1845,-1986.8194,-75001.0799,-62682.2057,-61180.1203,-70511.3935,-72651.1609,-63364.7582,-70705.1057,-66386.4052,171750506.5328,171759407.5067,171770530.0503,171765622.1871,-67249.4827,171760843.9377,5331.6312,557.4883,-3496.4979,-560.6487,1740.7907,-174070.4806,-179773.6314,-178051.9193,-172585.6527,-174057.0161,-185705.5924,-182681.1440,-178816.4508,37923311.4583,37892377.4911,37913463.1058,37920080.6743,-177896.4886,37920868.3528,
25200.000,-3866.4439,4485.8225,3871.3598,3739.7079,4532.0422,348722.4725,372025.2249,362965.1170,367095.6498,358292.3162,361050.3440,364550.9662,362059.8661,-110656074.6177,-110637431.0742,-110622128.6300,-110640183.9106,360722.4268,-110639651.5129,3344.5528,3786.0615,1500.2229,-2566.9750,-936.1843,11294.1548,29912.5736,29266.7221,20553.1807,19550.9018,26727.9424,20833.3512,23297.6759,148186019.5383,148193173.8924,148212252.9401,148201920.3155,23698.1104,148196902.0186,-4643.6491,3629.5508,5511.8370,5240.3324,-5078.9108,-173686.3276,-179454.3508,-178818.7096,-171256.9243,-175922.7326,-186487.0599,-179188.2620,-176440.5188,37913351.9662,37881758.8667,37897212.1710,37902406.6218,-177518.7165,37907945.1354,
28800.000,3126.3078,-4134.0952,-4967.5284,92.7076,-1590.6524,335718.6808,352399.6269,347071.9685,350088.7804,341310.8935,344585.5317,345081.9858,342390.2178,-145335185.3093,-145318233.1936,-145309451.3292,-145325668.5961,343587.5006,-145319876.1864,-6078.3189,290.1401,2574.0858,-1098.5695,4533.1565,97311.6279,120101.3655,117886.8685,110381.5571,112229.8079,115687.8146,111922.8630,113251.0941,114471776.8446,114475777.5652,114500880.1102,114479052.3820,113283.2099,114482671.0882,945.5606,-5531.3301,-4061.2719,-6857.2394,4895.3761,-173332.2376,-179064.4391,-179222.9760,-170384.4922,-178328.9128,-186580.2256,-175215.3754,-178508.1067,37903017.9037,37871894.1916,37881290.6813,37891036.2420,-177126.8155,37894997.5058,
