sl_100_86400_20310730 Coordinates.csv
2031/07/30 07:47:00.0000 UTC

Generated: Tue Oct  8 21:57:34 2024,
Start: 2031/07/30 07:47:00.00, Stop: 2031/07/31 07:47:00.00,
TIME_UNITS,STARLINK-31869 - X-Coordinate,STARLINK-30502 - X-Coordinate,STARLINK-30500 - X-Coordinate,STARLINK-1404 - X-Coordinate,STARLINK-5264 - X-Coordinate,STARLINK-5932 - X-Coordinate,STARLINK-5774 - X-Coordinate,STARLINK-30908 - X-Coordinate,STARLINK-30171 - X-Coordinate,STARLINK-1293 - X-Coordinate,STARLINK-2484 - X-Coordinate,STARLINK-32081 - X-Coordinate,STARLINK-30487 - X-Coordinate,STARLINK-32042 - X-Coordinate,STARLINK-5923 - X-Coordinate,STARLINK-6322 - X-Coordinate,STARLINK-2598 - X-Coordinate,STARLINK-5364 - X-Coordinate,STARLINK-31244 - X-Coordinate,STARLINK-1488 - X-Coordinate,STARLINK-5411 - X-Coordinate,STARLINK-6163 - X-Coordinate,STARLINK-2707 - X-Coordinate,STARLINK-5231 - X-Coordinate,STARLINK-1020 - X-Coordinate,STARLINK-5016 - X-Coordinate,STARLINK-30875 - X-Coordinate,STARLINK-5587 - X-Coordinate,STARLINK-30616 - X-Coordinate,STARLINK-32212 - X-Coordinate,STARLINK-31933 - X-Coordinate,STARLINK-3615 - X-Coordinate,STARLINK-5278 - X-Coordinate,STARLINK-31997 - X-Coordinate,STARLINK-3953 - X-Coordinate,STARLINK-5913 - X-Coordinate,STARLINK-4420 - X-Coordinate,STARLINK-3185 - X-Coordinate,STARLINK-6330 - X-Coordinate,STARLINK-30992 - X-Coordinate,STARLINK-3930 - X-Coordinate,STARLINK-4352 - X-Coordinate,STARLINK-4691 - X-Coordinate,STARLINK-30522 - X-Coordinate,STARLINK-3312 - X-Coordinate,STARLINK-3319 - X-Coordinate,STARLINK-4142 - X-Coordinate,STARLINK-30226 - X-Coordinate,STARLINK-3593 - X-Coordinate,STARLINK-3872 - X-Coordinate,STARLINK-2520 - X-Coordinate,STARLINK-4473 - X-Coordinate,STARLINK-5211 - X-Coordinate,STARLINK-30551 - X-Coordinate,STARLINK-1334 - X-Coordinate,STARLINK-3250 - X-Coordinate,STARLINK-30798 - X-Coordinate,STARLINK-1964 - X-Coordinate,STARLINK-31907 - X-Coordinate,STARLINK-2064 - X-Coordinate,STARLINK-11084 [DTC] - X-Coordinate,STARLINK-1457 - X-Coordinate,STARLINK-30909 - X-Coordinate,STARLINK-6364 - X-Coordinate,STARLINK-31381 - X-Coordinate,STARLINK-6121 - X-Coordinate,STARLINK-11164 [DTC] - X-Coordinate,STARLINK-2307 - X-Coordinate,STARLINK-1542 - X-Coordinate,STARLINK-4159 - X-Coordinate,STARLINK-4675 - X-Coordinate,STARLINK-1337 - X-Coordinate,STARLINK-31635 - X-Coordinate,STARLINK-3372 - X-Coordinate,STARLINK-1659 - X-Coordinate,STARLINK-31447 - X-Coordinate,STARLINK-30513 - X-Coordinate,STARLINK-31430 - X-Coordinate,STARLINK-11261 [DTC] - X-Coordinate,STARLINK-6032 - X-Coordinate,STARLINK-31410 - X-Coordinate,STARLINK-3516 - X-Coordinate,STARLINK-5992 - X-Coordinate,STARLINK-2156 - X-Coordinate,STARLINK-4468 - X-Coordinate,STARLINK-1400 - X-Coordinate,STARLINK-2193 - X-Coordinate,STARLINK-3315 - X-Coordinate,STARLINK-1734 - X-Coordinate,STARLINK-1258 - X-Coordinate,STARLINK-5079 - X-Coordinate,STARLINK-2419 - X-Coordinate,STARLINK-31360 - X-Coordinate,STARLINK-1525 - X-Coordinate,STARLINK-5631 - X-Coordinate,STARLINK-6085 - X-Coordinate,STARLINK-3190 - X-Coordinate,STARLINK-5225 - X-Coordinate,STARLINK-30610 - X-Coordinate,STARLINK-11094 [DTC] - X-Coordinate,MoonARTEMIS1 - X-Coordinate,MoonARTEMIS2 - X-Coordinate,MoonIOAGEO - X-Coordinate,MoonIOAGNO - X-Coordinate,MoonIOAGNO 0001 - X-Coordinate,MoonIOAGSO - X-Coordinate,MoonIOAGSO 0001 - X-Coordinate,MoonLRO - X-Coordinate,MarsSat1 - X-Coordinate,MarsSat2 - X-Coordinate,MarsSat3 - X-Coordinate,MarsSat4 - X-Coordinate,Moon - X-Coordinate,Mars - X-Coordinate,STARLINK-31869 - Y-Coordinate,STARLINK-30502 - Y-Coordinate,STARLINK-30500 - Y-Coordinate,STARLINK-1404 - Y-Coordinate,STARLINK-5264 - Y-Coordinate,STARLINK-5932 - Y-Coordinate,STARLINK-5774 - Y-Coordinate,STARLINK-30908 - Y-Coordinate,STARLINK-30171 - Y-Coordinate,STARLINK-1293 - Y-Coordinate,STARLINK-2484 - Y-Coordinate,STARLINK-32081 - Y-Coordinate,STARLINK-30487 - Y-Coordinate,STARLINK-32042 - Y-Coordinate,STARLINK-5923 - Y-Coordinate,STARLINK-6322 - Y-Coordinate,STARLINK-2598 - Y-Coordinate,STARLINK-5364 - Y-Coordinate,STARLINK-31244 - Y-Coordinate,STARLINK-1488 - Y-Coordinate,STARLINK-5411 - Y-Coordinate,STARLINK-6163 - Y-Coordinate,STARLINK-2707 - Y-Coordinate,STARLINK-5231 - Y-Coordinate,STARLINK-1020 - Y-Coordinate,STARLINK-5016 - Y-Coordinate,STARLINK-30875 - Y-Coordinate,STARLINK-5587 - Y-Coordinate,STARLINK-30616 - Y-Coordinate,STARLINK-32212 - Y-Coordinate,STARLINK-31933 - Y-Coordinate,STARLINK-3615 - Y-Coordinate,STARLINK-5278 - Y-Coordinate,STARLINK-31997 - Y-Coordinate,STARLINK-3953 - Y-Coordinate,STARLINK-5913 - Y-Coordinate,STARLINK-4420 - Y-Coordinate,STARLINK-3185 - Y-Coordinate,STARLINK-6330 - Y-Coordinate,STARLINK-30992 - Y-Coordinate,STARLINK-3930 - Y-Coordinate,STARLINK-4352 - Y-Coordinate,STARLINK-4691 - Y-Coordinate,STARLINK-30522 - Y-Coordinate,STARLINK-3312 - Y-Coordinate,STARLINK-3319 - Y-Coordinate,STARLINK-4142 - Y-Coordinate,STARLINK-30226 - Y-Coordinate,STARLINK-3593 - Y-Coordinate,STARLINK-3872 - Y-Coordinate,STARLINK-2520 - Y-Coordinate,STARLINK-4473 - Y-Coordinate,STARLINK-5211 - Y-Coordinate,STARLINK-30551 - Y-Coordinate,STARLINK-1334 - Y-Coordinate,STARLINK-3250 - Y-Coordinate,STARLINK-30798 - Y-Coordinate,STARLINK-1964 - Y-Coordinate,STARLINK-31907 - Y-Coordinate,STARLINK-2064 - Y-Coordinate,STARLINK-11084 [DTC] - Y-Coordinate,STARLINK-1457 - Y-Coordinate,STARLINK-30909 - Y-Coordinate,STARLINK-6364 - Y-Coordinate,STARLINK-31381 - Y-Coordinate,STARLINK-6121 - Y-Coordinate,STARLINK-11164 [DTC] - Y-Coordinate,STARLINK-2307 - Y-Coordinate,STARLINK-1542 - Y-Coordinate,STARLINK-4159 - Y-Coordinate,STARLINK-4675 - Y-Coordinate,STARLINK-1337 - Y-Coordinate,STARLINK-31635 - Y-Coordinate,STARLINK-3372 - Y-Coordinate,STARLINK-1659 - Y-Coordinate,STARLINK-31447 - Y-Coordinate,STARLINK-30513 - Y-Coordinate,STARLINK-31430 - Y-Coordinate,STARLINK-11261 [DTC] - Y-Coordinate,STARLINK-6032 - Y-Coordinate,STARLINK-31410 - Y-Coordinate,STARLINK-3516 - Y-Coordinate,STARLINK-5992 - Y-Coordinate,STARLINK-2156 - Y-Coordinate,STARLINK-4468 - Y-Coordinate,STARLINK-1400 - Y-Coordinate,STARLINK-2193 - Y-Coordinate,STARLINK-3315 - Y-Coordinate,STARLINK-1734 - Y-Coordinate,STARLINK-1258 - Y-Coordinate,STARLINK-5079 - Y-Coordinate,STARLINK-2419 - Y-Coordinate,STARLINK-31360 - Y-Coordinate,STARLINK-1525 - Y-Coordinate,STARLINK-5631 - Y-Coordinate,STARLINK-6085 - Y-Coordinate,STARLINK-3190 - Y-Coordinate,STARLINK-5225 - Y-Coordinate,STARLINK-30610 - Y-Coordinate,STARLINK-11094 [DTC] - Y-Coordinate,MoonARTEMIS1 - Y-Coordinate,MoonARTEMIS2 - Y-Coordinate,MoonIOAGEO - Y-Coordinate,MoonIOAGNO - Y-Coordinate,MoonIOAGNO 0001 - Y-Coordinate,MoonIOAGSO - Y-Coordinate,MoonIOAGSO 0001 - Y-Coordinate,MoonLRO - Y-Coordinate,MarsSat1 - Y-Coordinate,MarsSat2 - Y-Coordinate,MarsSat3 - Y-Coordinate,MarsSat4 - Y-Coordinate,Moon - Y-Coordinate,Mars - Y-Coordinate,STARLINK-31869 - Z-Coordinate,STARLINK-30502 - Z-Coordinate,STARLINK-30500 - Z-Coordinate,STARLINK-1404 - Z-Coordinate,STARLINK-5264 - Z-Coordinate,STARLINK-5932 - Z-Coordinate,STARLINK-5774 - Z-Coordinate,STARLINK-30908 - Z-Coordinate,STARLINK-30171 - Z-Coordinate,STARLINK-1293 - Z-Coordinate,STARLINK-2484 - Z-Coordinate,STARLINK-32081 - Z-Coordinate,STARLINK-30487 - Z-Coordinate,STARLINK-32042 - Z-Coordinate,STARLINK-5923 - Z-Coordinate,STARLINK-6322 - Z-Coordinate,STARLINK-2598 - Z-Coordinate,STARLINK-5364 - Z-Coordinate,STARLINK-31244 - Z-Coordinate,STARLINK-1488 - Z-Coordinate,STARLINK-5411 - Z-Coordinate,STARLINK-6163 - Z-Coordinate,STARLINK-2707 - Z-Coordinate,STARLINK-5231 - Z-Coordinate,STARLINK-1020 - Z-Coordinate,STARLINK-5016 - Z-Coordinate,STARLINK-30875 - Z-Coordinate,STARLINK-5587 - Z-Coordinate,STARLINK-30616 - Z-Coordinate,STARLINK-32212 - Z-Coordinate,STARLINK-31933 - Z-Coordinate,STARLINK-3615 - Z-Coordinate,STARLINK-5278 - Z-Coordinate,STARLINK-31997 - Z-Coordinate,STARLINK-3953 - Z-Coordinate,STARLINK-5913 - Z-Coordinate,STARLINK-4420 - Z-Coordinate,STARLINK-3185 - Z-Coordinate,STARLINK-6330 - Z-Coordinate,STARLINK-30992 - Z-Coordinate,STARLINK-3930 - Z-Coordinate,STARLINK-4352 - Z-Coordinate,STARLINK-4691 - Z-Coordinate,STARLINK-30522 - Z-Coordinate,STARLINK-3312 - Z-Coordinate,STARLINK-3319 - Z-Coordinate,STARLINK-4142 - Z-Coordinate,STARLINK-30226 - Z-Coordinate,STARLINK-3593 - Z-Coordinate,STARLINK-3872 - Z-Coordinate,STARLINK-2520 - Z-Coordinate,STARLINK-4473 - Z-Coordinate,STARLINK-5211 - Z-Coordinate,STARLINK-30551 - Z-Coordinate,STARLINK-1334 - Z-Coordinate,STARLINK-3250 - Z-Coordinate,STARLINK-30798 - Z-Coordinate,STARLINK-1964 - Z-Coordinate,STARLINK-31907 - Z-Coordinate,STARLINK-2064 - Z-Coordinate,STARLINK-11084 [DTC] - Z-Coordinate,STARLINK-1457 - Z-Coordinate,STARLINK-30909 - Z-Coordinate,STARLINK-6364 - Z-Coordinate,STARLINK-31381 - Z-Coordinate,STARLINK-6121 - Z-Coordinate,STARLINK-11164 [DTC] - Z-Coordinate,STARLINK-2307 - Z-Coordinate,STARLINK-1542 - Z-Coordinate,STARLINK-4159 - Z-Coordinate,STARLINK-4675 - Z-Coordinate,STARLINK-1337 - Z-Coordinate,STARLINK-31635 - Z-Coordinate,STARLINK-3372 - Z-Coordinate,STARLINK-1659 - Z-Coordinate,STARLINK-31447 - Z-Coordinate,STARLINK-30513 - Z-Coordinate,STARLINK-31430 - Z-Coordinate,STARLINK-11261 [DTC] - Z-Coordinate,STARLINK-6032 - Z-Coordinate,STARLINK-31410 - Z-Coordinate,STARLINK-3516 - Z-Coordinate,STARLINK-5992 - Z-Coordinate,STARLINK-2156 - Z-Coordinate,STARLINK-4468 - Z-Coordinate,STARLINK-1400 - Z-Coordinate,STARLINK-2193 - Z-Coordinate,STARLINK-3315 - Z-Coordinate,STARLINK-1734 - Z-Coordinate,STARLINK-1258 - Z-Coordinate,STARLINK-5079 - Z-Coordinate,STARLINK-2419 - Z-Coordinate,STARLINK-31360 - Z-Coordinate,STARLINK-1525 - Z-Coordinate,STARLINK-5631 - Z-Coordinate,STARLINK-6085 - Z-Coordinate,STARLINK-3190 - Z-Coordinate,STARLINK-5225 - Z-Coordinate,STARLINK-30610 - Z-Coordinate,STARLINK-11094 [DTC] - Z-Coordinate,MoonARTEMIS1 - Z-Coordinate,MoonARTEMIS2 - Z-Coordinate,MoonIOAGEO - Z-Coordinate,MoonIOAGNO - Z-Coordinate,MoonIOAGNO 0001 - Z-Coordinate,MoonIOAGSO - Z-Coordinate,MoonIOAGSO 0001 - Z-Coordinate,MoonLRO - Z-Coordinate,MarsSat1 - Z-Coordinate,MarsSat2 - Z-Coordinate,MarsSat3 - Z-Coordinate,MarsSat4 - Z-Coordinate,Moon - Z-Coordinate,Mars - Z-Coordinate,
SECONDS,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,
0.000,-2287.5015,4369.1786,5238.1320,-6238.2708,-2833.7571,0.0000,-5304.5115,-2250.0210,317.0366,-2538.6051,-2244.2346,6705.0910,1136.4981,5285.9639,-1018.1113,1748.7864,2235.6840,-45.9756,-168.0554,0.0000,4712.3445,-5500.5916,4233.2380,-1064.8430,-4958.8734,4502.5660,4464.3536,-4225.3972,-4235.5105,-4192.4285,-908.8728,-5780.0711,-4399.9859,-2436.7047,1279.7450,-1292.8861,-2699.6391,2230.8438,5884.7860,-1310.2818,-4390.2373,-4797.8977,312.1442,-2230.8377,-1695.2127,5280.3984,-2664.0771,4076.2667,-5694.6307,6712.7346,-5174.5282,1057.4020,-478.9472,-2389.7346,4428.7823,3556.8352,-1602.5240,-5942.3864,-6841.2839,-4033.6376,-2140.1804,6759.4682,-979.8224,-5850.3625,1824.4260,5897.5126,-4994.3924,-4710.3274,3935.3440,4065.7008,-2795.5472,6822.5298,-6658.2848,6536.7781,-6602.4810,-3592.8039,2177.0242,-5913.8808,5176.1038,6813.6916,4814.2636,-5408.4817,-1926.7286,-1046.7421,2700.0059,5630.6019,-4622.8582,6732.5962,4337.0383,2868.7225,-2562.2127,5705.6102,0.0000,3131.7983,-6632.5200,2441.2883,-1952.2895,-80.5425,-5255.3336,-908.1724,324504.3364,340442.4319,333549.4568,334027.7783,341136.6965,339839.8196,340442.8392,338172.6721,117789171.6544,117819238.8204,117821353.7083,117819962.5050,337512.2902,117807528.4029,-5937.0873,3160.7828,881.7204,-2541.9727,5303.2916,0.0000,3681.2629,-4560.3298,-6787.0456,6449.4822,6203.0445,1386.7554,5803.0695,-2658.8890,-2758.3540,6647.7877,5226.0529,-6599.0025,-5814.0134,0.0000,-2274.4058,-1795.5184,-158.2509,4145.9327,669.6798,-3680.8550,3890.8522,4649.3107,-5111.0403,-1065.3323,4922.8549,-549.7709,4314.1332,-5852.1623,-4504.8147,-4076.9859,3434.6821,-3860.4331,-3488.4603,-5699.0142,2877.6886,-2757.6069,5692.7966,5894.4974,4286.1158,3688.0503,-5461.3854,4554.4455,-1230.8181,1090.8008,772.2033,204.4014,-4112.5896,6386.6316,-2265.0175,5864.8954,-4670.0659,-2926.5290,98.1771,1007.8904,5982.3821,-854.7249,-5678.5503,-3664.6569,4786.2575,1007.6283,275.0900,-2303.9573,1720.9692,820.3046,3051.0368,27.0874,-1428.2843,-2232.0439,1134.4462,-4131.7271,-5720.3116,440.9886,3299.9005,-985.3696,1239.4365,1108.7455,-228.5308,-4147.6163,-4176.4369,3052.9952,577.2917,-374.0586,734.7869,2927.8841,-6201.3432,-175.8339,0.0000,6126.5660,-1769.1220,-6097.9185,5325.4716,-4064.1949,-2171.5082,4595.1077,-64559.5124,-46419.5374,-47414.5156,-53099.3984,-58737.6993,-54620.9756,-48530.8869,-50162.4829,45461409.3308,45457046.1945,45450768.8983,45454404.5787,-51423.4877,45456497.5002,-2477.1784,-4311.0821,4449.3376,1147.3741,3401.0975,0.0000,-2525.9830,-4690.2969,1179.6325,-138.7246,-16.3960,-374.4819,-3455.4528,-3494.7157,-6257.2741,955.6900,-3573.8238,-2086.8685,-3500.7813,0.0000,4516.7019,3754.9781,5416.6233,5394.5389,4740.8068,3713.5227,3411.7747,2908.0663,-1440.1628,5330.2026,4628.0424,3677.0728,3068.9318,-2590.5476,4641.7702,-5498.4269,-5364.5027,-5277.3275,-1078.0931,3728.0594,-4488.5912,4159.9597,3888.4156,-2899.8379,-5143.0339,2328.1703,3286.6020,-3185.9464,-3677.5334,689.7863,-4461.4450,-6820.8049,5384.6919,-1221.7343,-4673.8006,-285.1579,4600.6040,-1841.1186,169.8150,5387.1254,2233.2110,766.8352,-3832.4710,-155.7540,4471.7129,3503.8625,-4507.9157,-4334.1610,-5112.4844,-5530.4147,5527.3272,-494.4838,154.2569,383.6298,-979.2345,-4101.5407,-2898.1406,3350.9421,2699.9893,569.6315,4623.9431,-3909.7337,6658.7060,-5246.6032,-4795.0262,-2404.0516,-5019.1628,-1397.9702,5354.6562,5445.1533,1637.6973,3988.7768,0.0000,-490.5951,381.5644,-2198.3605,-3957.3944,5397.9507,-3976.3790,-4816.8730,-127636.3743,-128907.9438,-127800.0309,-131119.3383,-125040.0023,-129952.6913,-138998.8323,-129093.2239,-42545425.2816,-42585600.9518,-42534207.3596,-42548931.1998,-130239.9431,-42552927.5661,
3600.000,3966.1315,-5291.9257,-4496.0773,4790.3280,-931.4944,0.0000,3978.0877,5650.0178,2375.6503,459.5264,-1147.2993,-5581.5562,-4070.6598,-4935.3417,3980.3660,-3595.9119,-4682.1176,2319.6683,4026.0780,0.0000,-3493.5007,6842.1743,-3041.2666,-3365.0196,5857.4409,-3070.9828,-6576.3759,460.5600,4303.3588,5976.0839,-3554.4662,3073.9132,445.9487,3695.9610,4268.1834,2981.4050,6086.2355,2174.5380,-3079.1447,4063.6130,230.3733,60.4660,-2352.3840,63.3155,-2765.0722,-4345.5558,3823.4575,-5001.4042,6839.4110,-5640.2779,5937.6121,3553.5259,4969.0783,82.9819,-125.6525,-4281.6804,5681.4566,6218.3293,5091.7739,1944.2113,-21.7051,-5288.9755,3898.7305,5850.2795,-5423.8878,-4368.6590,1516.4764,3559.8333,-6285.9035,-4988.3072,-388.7232,-4753.1825,5451.4082,-4786.1309,4857.7718,6417.9536,2270.2114,6193.4662,-6125.6282,-4823.7394,-5434.9459,1320.3749,4253.8407,5192.0358,-1148.3680,-4261.2181,1822.8208,-5855.6384,-3665.6701,-5860.0720,3551.2624,-2995.2513,0.0000,-4021.7009,5992.5804,-258.6392,-1881.5747,4807.9129,4832.6410,-4103.6790,330928.7374,344019.1165,336684.1324,339031.2415,343805.9430,338063.7323,342877.6788,339032.0646,102006740.2721,102032489.2234,102042292.5730,102036932.6865,339486.8045,102024161.3787,5084.8412,1009.4637,3140.1507,-404.5021,-4068.7846,0.0000,-5566.8063,2786.0205,4964.5809,-5597.4797,-4488.4091,689.0171,-5500.5949,4690.0320,-1068.7717,-5319.6813,-4596.8728,6310.1557,3059.3692,0.0000,5576.5617,-783.5288,4427.8728,-4013.5219,-3456.3968,6170.8879,-1856.6817,-5071.0680,1459.6719,-2268.4225,-4845.7105,-2746.9536,-4177.8909,2097.3622,2502.7810,6124.6361,-3234.1291,4454.3223,4680.9295,5598.0045,-4267.7610,1232.1886,-6488.0539,-6905.5090,-3893.4751,3.9853,1721.7673,-584.9063,-547.0171,916.3957,-3421.1760,-3067.5062,2519.7079,-6480.1762,4508.7008,-3610.7282,2477.0017,1178.1857,-2679.7575,-5221.7480,-6132.8797,2430.8377,5680.4138,892.0199,-1779.9702,2604.7453,-4281.9573,-2460.2331,1800.9771,3137.4617,-5704.1329,1970.5265,-1605.6150,3310.5758,-2882.9830,2181.0631,4401.9590,-2538.9474,-1266.1874,3152.3804,3113.2429,-3949.5892,4208.5052,1292.5335,6696.4652,597.6787,-4428.4855,1965.1281,3463.6311,397.7350,3211.2049,2937.0124,0.0000,-4188.6901,-876.1219,6755.8220,-3691.0923,3263.6812,-1860.0669,-2604.3585,17440.4661,41281.1487,39232.6032,36314.4906,26764.3702,33928.3996,36679.5121,32975.9624,74460160.2494,74456740.7589,74455888.9077,74460273.7918,34063.7757,74455751.1705,-2247.7725,4302.7287,-4249.2171,-4864.5540,-5514.6094,0.0000,-1122.8531,2842.2526,-4162.9861,4051.7823,4686.1143,-3931.4087,-208.1083,-915.5899,5533.0960,2624.0564,-1417.2914,-1644.8713,4515.4982,0.0000,-2139.5468,-475.9112,-4312.4397,-4486.8027,-1164.8515,-414.7455,266.7141,-4701.2334,5037.4539,-2524.6312,-3239.8870,-5510.0829,-5462.6670,5355.9437,-4373.9937,1437.1106,590.3794,4799.2528,4058.7570,-547.7835,5411.9854,-6824.6933,216.2747,-660.4561,4975.3754,-5301.9485,-5499.3814,4692.9877,-611.0337,3742.5258,512.7955,5058.3516,-3904.1700,-2453.3163,5107.2959,-3975.2837,-2692.7736,-2689.2639,-3707.9081,-3925.7581,2777.4557,3613.4281,624.1167,3548.5360,-3711.0775,-4723.7917,4955.8535,5234.3014,1325.4760,3600.6575,-3887.8674,4495.3585,-3757.9088,3731.4102,-3737.1528,877.1210,4604.8925,1273.0600,2416.8855,-3817.0505,-2643.0638,5317.6148,-3530.9543,4131.2287,1230.2247,5304.7122,4879.4061,-3049.3358,-4771.7927,-3480.5745,-4985.8241,-5573.2683,0.0000,-3730.3744,3245.6805,-1508.3763,5525.1031,-3469.6318,4605.5068,4624.4430,-127893.9088,-129284.2629,-128504.5602,-131296.5528,-125323.3231,-128217.4144,-139123.3461,-131594.2517,-42567678.9209,-42609035.8853,-42560420.5185,-42577570.4965,-130281.4475,-42577397.2355,
7200.000,-4149.5512,5125.0383,3132.4507,-1898.7893,4898.7671,0.0000,-950.6397,-6836.8092,-5034.5778,2801.4875,5022.0914,2144.9248,5127.3472,1983.1488,-6139.5717,4787.6426,4319.0999,-4085.7213,-6503.7680,0.0000,1423.5930,-5406.0351,1723.7716,5986.8457,-4263.0531,468.2023,5592.2662,3539.8446,-3505.6396,-5301.7645,5983.6186,-171.9949,3936.5252,-4745.4480,-6569.7230,-2753.3416,-5201.1733,-5131.9393,-1026.2347,-5213.1146,3406.0596,3136.7354,3403.4949,2273.4232,5858.9878,2721.1371,-4897.2125,5076.9084,-4730.9133,1995.9585,-3888.8064,-6582.1397,-6728.6043,2811.2368,-3317.9532,4057.7062,-6576.0329,-3860.2989,-1230.4057,-17.6947,3096.6849,1200.6043,-5136.1559,-4187.5582,6696.0074,2277.1631,1536.2704,-2103.6448,4243.2698,4622.6672,2436.3037,652.3830,-1990.8579,792.3870,-143.4620,-6130.5971,-5994.6301,-2928.5801,3275.8113,1103.2505,3820.5764,2514.0372,-2718.2063,-6675.3087,-526.6940,2151.1557,515.7686,2240.2640,2854.1122,6233.9477,-4448.6482,247.6148,0.0000,4142.6152,-3138.1173,-2377.1633,5540.3097,-6430.8478,-3786.3056,6694.7557,316977.7133,324914.8012,318597.7910,323351.2727,325090.8465,316388.9803,324101.3062,320468.8330,79241908.9979,79263926.7673,79277818.4012,79266367.0211,320170.4437,79258336.0068,-1197.9977,-4363.3767,-6009.9867,4240.7798,2567.2978,0.0000,5522.8608,-669.0967,-1612.4858,3103.0988,34.7951,-3539.3026,2606.5373,-4617.1159,2864.4709,1913.3744,553.0298,-3512.6501,270.1323,0.0000,-6581.9026,2944.1900,-6658.0886,3360.3560,4391.4376,-6119.7680,-1153.8609,4740.7686,3485.5854,3875.1650,3224.5129,5846.4606,3740.8435,2427.5272,-0.2816,-5410.1283,513.7534,-4441.5724,-5123.0827,-3484.0510,5268.2363,3107.6270,4295.8337,5328.9077,3265.2830,-4382.9097,2412.7920,-3466.6122,2232.7212,-3596.4493,4231.7129,2085.2046,-759.3547,4335.8990,-5703.2050,-820.5922,365.5703,1861.4358,4955.8403,6791.6967,2618.1104,-3948.0097,-3561.3518,2875.7931,-1210.4517,-5772.9468,6468.2159,6126.2618,-3551.6036,-5100.2090,6465.1011,-4328.1751,4735.8044,-4070.9032,4124.7724,548.5295,-1885.7803,3657.2836,-2407.5341,-5010.0178,-5434.4967,5837.0829,-6162.7229,1029.3360,-6144.7858,-4797.8428,6709.1124,-3551.3919,-6186.6172,-2549.6571,1141.1478,-5685.6835,0.0000,25.8557,3940.0269,-4901.1906,1974.1348,-1609.0080,5261.2283,446.5767,98814.8026,126933.4507,123207.0995,120214.0812,110358.4601,119518.1897,119914.9485,118351.9361,98383234.4548,98378633.6988,98386322.5051,98388023.0610,117303.7758,98378792.4169,5276.1286,-1527.7067,1467.6733,5002.6690,4138.9230,0.0000,4070.3889,777.8033,4420.8339,-5535.0433,-4282.1521,5458.3821,3703.3675,4675.5435,-1343.4104,-4650.7853,5096.8322,4332.0722,-1923.3212,0.0000,-1593.6976,-3129.4726,314.3787,625.7078,-3193.8881,-3169.6424,-3769.5385,3594.0956,-4660.0273,-2027.5940,-592.2479,3611.2176,4229.2941,-4298.5264,-644.7624,3396.3780,4522.4965,-1275.4417,-4548.1521,-2979.4861,-2885.4162,5330.5398,-4205.6882,3803.9229,-1633.2727,4500.1716,4232.4531,-3117.0499,4470.5717,-5464.5212,3757.2482,-97.3105,-641.2372,4603.6643,-1737.0426,5467.0668,-1508.2556,5363.2622,4543.6994,-548.7740,-5384.5127,-5481.3813,2956.1562,-4682.1195,59.2452,3095.3569,-1046.9896,-2073.0889,3720.7663,589.0381,-225.6163,-5260.7655,4462.0453,-5540.7870,5355.9777,2970.4978,-2522.9586,-4954.9577,-5342.0010,4618.0681,-1439.6698,-2314.3868,-1709.4509,384.3535,3097.8443,-4378.4732,-1255.3160,5447.8211,1310.4903,-1107.5525,5152.8569,4015.8541,0.0000,5504.3372,-4685.0238,4266.7819,-3636.6739,-1358.6433,-2470.3144,-262.9431,-128160.1910,-129762.7949,-129671.3464,-128724.9988,-125926.3885,-131685.0670,-138638.7866,-128848.7037,-42590570.3459,-42631977.2141,-42587258.0744,-42606174.9349,-130309.0074,-42601875.3115,
