sl_100_86400_20310616 Coordinates.csv
2031/06/16 07:47:00.0000 UTC

Generated: Tue Oct  8 21:57:17 2024,
Start: 2031/06/16 07:47:00.00, Stop: 2031/06/17 07:47:00.00,
TIME_UNITS,STARLINK-31738 - X-Coordinate,STARLINK-31291 - X-Coordinate,STARLINK-5386 - X-Coordinate,STARLINK-3917 - X-Coordinate,STARLINK-31413 - X-Coordinate,STARLINK-5391 - X-Coordinate,STARLINK-30302 - X-Coordinate,STARLINK-31005 - X-Coordinate,STARLINK-1565 - X-Coordinate,STARLINK-4637 - X-Coordinate,STARLINK-3840 - X-Coordinate,STARLINK-30377 - X-Coordinate,STARLINK-1926 - X-Coordinate,STARLINK-2121 - X-Coordinate,STARLINK-2714 - X-Coordinate,STARLINK-3877 - X-Coordinate,STARLINK-1286 - X-Coordinate,STARLINK-3452 - X-Coordinate,STARLINK-30975 - X-Coordinate,STARLINK-6310 - X-Coordinate,STARLINK-3210 - X-Coordinate,STARLINK-30763 - X-Coordinate,STARLINK-6040 - X-Coordinate,STARLINK-31363 - X-Coordinate,STARLINK-4180 - X-Coordinate,STARLINK-30263 - X-Coordinate,STARLINK-4271 - X-Coordinate,STARLINK-3049 - X-Coordinate,STARLINK-31899 - X-Coordinate,STARLINK-30521 - X-Coordinate,STARLINK-5008 - X-Coordinate,STARLINK-4276 - X-Coordinate,STARLINK-5231 - X-Coordinate,STARLINK-5043 - X-Coordinate,STARLINK-3298 - X-Coordinate,STARLINK-31791 - X-Coordinate,STARLINK-31332 - X-Coordinate,STARLINK-31259 - X-Coordinate,STARLINK-5617 - X-Coordinate,STARLINK-4323 - X-Coordinate,STARLINK-32197 - X-Coordinate,STARLINK-6081 - X-Coordinate,STARLINK-31532 - X-Coordinate,STARLINK-4655 - X-Coordinate,STARLINK-30547 - X-Coordinate,STARLINK-4272 - X-Coordinate,STARLINK-31969 - X-Coordinate,STARLINK-6180 - X-Coordinate,STARLINK-5338 - X-Coordinate,STARLINK-5728 - X-Coordinate,STARLINK-5188 - X-Coordinate,STARLINK-5869 - X-Coordinate,STARLINK-4288 - X-Coordinate,STARLINK-5472 - X-Coordinate,STARLINK-4810 - X-Coordinate,STARLINK-5979 - X-Coordinate,STARLINK-5579 - X-Coordinate,STARLINK-6267 - X-Coordinate,STARLINK-30539 - X-Coordinate,STARLINK-2027 - X-Coordinate,STARLINK-4533 - X-Coordinate,STARLINK-4731 - X-Coordinate,STARLINK-5907 - X-Coordinate,STARLINK-4554 - X-Coordinate,STARLINK-1291 - X-Coordinate,STARLINK-31393 - X-Coordinate,STARLINK-30041 - X-Coordinate,STARLINK-3372 - X-Coordinate,STARLINK-11232 [DTC] - X-Coordinate,STARLINK-2120 - X-Coordinate,STARLINK-5441 - X-Coordinate,STARLINK-1936 - X-Coordinate,STARLINK-3534 - X-Coordinate,STARLINK-2047 - X-Coordinate,STARLINK-5475 - X-Coordinate,STARLINK-31326 - X-Coordinate,STARLINK-4040 - X-Coordinate,STARLINK-4793 - X-Coordinate,STARLINK-4045 - X-Coordinate,STARLINK-3282 - X-Coordinate,STARLINK-31318 - X-Coordinate,STARLINK-4365 - X-Coordinate,STARLINK-1494 - X-Coordinate,STARLINK-31620 - X-Coordinate,STARLINK-4490 - X-Coordinate,STARLINK-30573 - X-Coordinate,STARLINK-31631 - X-Coordinate,STARLINK-30225 - X-Coordinate,STARLINK-30222 - X-Coordinate,STARLINK-4798 - X-Coordinate,STARLINK-1284 - X-Coordinate,STARLINK-31050 - X-Coordinate,STARLINK-31542 - X-Coordinate,STARLINK-30360 - X-Coordinate,STARLINK-5741 - X-Coordinate,STARLINK-30914 - X-Coordinate,STARLINK-3968 - X-Coordinate,STARLINK-2049 - X-Coordinate,STARLINK-4000 - X-Coordinate,STARLINK-31338 - X-Coordinate,MoonARTEMIS1 - X-Coordinate,MoonARTEMIS2 - X-Coordinate,MoonIOAGEO - X-Coordinate,MoonIOAGNO - X-Coordinate,MoonIOAGNO 0001 - X-Coordinate,MoonIOAGSO - X-Coordinate,MoonIOAGSO 0001 - X-Coordinate,MoonLRO - X-Coordinate,MarsSat1 - X-Coordinate,MarsSat2 - X-Coordinate,MarsSat3 - X-Coordinate,MarsSat4 - X-Coordinate,Moon - X-Coordinate,Mars - X-Coordinate,STARLINK-31738 - Y-Coordinate,STARLINK-31291 - Y-Coordinate,STARLINK-5386 - Y-Coordinate,STARLINK-3917 - Y-Coordinate,STARLINK-31413 - Y-Coordinate,STARLINK-5391 - Y-Coordinate,STARLINK-30302 - Y-Coordinate,STARLINK-31005 - Y-Coordinate,STARLINK-1565 - Y-Coordinate,STARLINK-4637 - Y-Coordinate,STARLINK-3840 - Y-Coordinate,STARLINK-30377 - Y-Coordinate,STARLINK-1926 - Y-Coordinate,STARLINK-2121 - Y-Coordinate,STARLINK-2714 - Y-Coordinate,STARLINK-3877 - Y-Coordinate,STARLINK-1286 - Y-Coordinate,STARLINK-3452 - Y-Coordinate,STARLINK-30975 - Y-Coordinate,STARLINK-6310 - Y-Coordinate,STARLINK-3210 - Y-Coordinate,STARLINK-30763 - Y-Coordinate,STARLINK-6040 - Y-Coordinate,STARLINK-31363 - Y-Coordinate,STARLINK-4180 - Y-Coordinate,STARLINK-30263 - Y-Coordinate,STARLINK-4271 - Y-Coordinate,STARLINK-3049 - Y-Coordinate,STARLINK-31899 - Y-Coordinate,STARLINK-30521 - Y-Coordinate,STARLINK-5008 - Y-Coordinate,STARLINK-4276 - Y-Coordinate,STARLINK-5231 - Y-Coordinate,STARLINK-5043 - Y-Coordinate,STARLINK-3298 - Y-Coordinate,STARLINK-31791 - Y-Coordinate,STARLINK-31332 - Y-Coordinate,STARLINK-31259 - Y-Coordinate,STARLINK-5617 - Y-Coordinate,STARLINK-4323 - Y-Coordinate,STARLINK-32197 - Y-Coordinate,STARLINK-6081 - Y-Coordinate,STARLINK-31532 - Y-Coordinate,STARLINK-4655 - Y-Coordinate,STARLINK-30547 - Y-Coordinate,STARLINK-4272 - Y-Coordinate,STARLINK-31969 - Y-Coordinate,STARLINK-6180 - Y-Coordinate,STARLINK-5338 - Y-Coordinate,STARLINK-5728 - Y-Coordinate,STARLINK-5188 - Y-Coordinate,STARLINK-5869 - Y-Coordinate,STARLINK-4288 - Y-Coordinate,STARLINK-5472 - Y-Coordinate,STARLINK-4810 - Y-Coordinate,STARLINK-5979 - Y-Coordinate,STARLINK-5579 - Y-Coordinate,STARLINK-6267 - Y-Coordinate,STARLINK-30539 - Y-Coordinate,STARLINK-2027 - Y-Coordinate,STARLINK-4533 - Y-Coordinate,STARLINK-4731 - Y-Coordinate,STARLINK-5907 - Y-Coordinate,STARLINK-4554 - Y-Coordinate,STARLINK-1291 - Y-Coordinate,STARLINK-31393 - Y-Coordinate,STARLINK-30041 - Y-Coordinate,STARLINK-3372 - Y-Coordinate,STARLINK-11232 [DTC] - Y-Coordinate,STARLINK-2120 - Y-Coordinate,STARLINK-5441 - Y-Coordinate,STARLINK-1936 - Y-Coordinate,STARLINK-3534 - Y-Coordinate,STARLINK-2047 - Y-Coordinate,STARLINK-5475 - Y-Coordinate,STARLINK-31326 - Y-Coordinate,STARLINK-4040 - Y-Coordinate,STARLINK-4793 - Y-Coordinate,STARLINK-4045 - Y-Coordinate,STARLINK-3282 - Y-Coordinate,STARLINK-31318 - Y-Coordinate,STARLINK-4365 - Y-Coordinate,STARLINK-1494 - Y-Coordinate,STARLINK-31620 - Y-Coordinate,STARLINK-4490 - Y-Coordinate,STARLINK-30573 - Y-Coordinate,STARLINK-31631 - Y-Coordinate,STARLINK-30225 - Y-Coordinate,STARLINK-30222 - Y-Coordinate,STARLINK-4798 - Y-Coordinate,STARLINK-1284 - Y-Coordinate,STARLINK-31050 - Y-Coordinate,STARLINK-31542 - Y-Coordinate,STARLINK-30360 - Y-Coordinate,STARLINK-5741 - Y-Coordinate,STARLINK-30914 - Y-Coordinate,STARLINK-3968 - Y-Coordinate,STARLINK-2049 - Y-Coordinate,STARLINK-4000 - Y-Coordinate,STARLINK-31338 - Y-Coordinate,MoonARTEMIS1 - Y-Coordinate,MoonARTEMIS2 - Y-Coordinate,MoonIOAGEO - Y-Coordinate,MoonIOAGNO - Y-Coordinate,MoonIOAGNO 0001 - Y-Coordinate,MoonIOAGSO - Y-Coordinate,MoonIOAGSO 0001 - Y-Coordinate,MoonLRO - Y-Coordinate,MarsSat1 - Y-Coordinate,MarsSat2 - Y-Coordinate,MarsSat3 - Y-Coordinate,MarsSat4 - Y-Coordinate,Moon - Y-Coordinate,Mars - Y-Coordinate,STARLINK-31738 - Z-Coordinate,STARLINK-31291 - Z-Coordinate,STARLINK-5386 - Z-Coordinate,STARLINK-3917 - Z-Coordinate,STARLINK-31413 - Z-Coordinate,STARLINK-5391 - Z-Coordinate,STARLINK-30302 - Z-Coordinate,STARLINK-31005 - Z-Coordinate,STARLINK-1565 - Z-Coordinate,STARLINK-4637 - Z-Coordinate,STARLINK-3840 - Z-Coordinate,STARLINK-30377 - Z-Coordinate,STARLINK-1926 - Z-Coordinate,STARLINK-2121 - Z-Coordinate,STARLINK-2714 - Z-Coordinate,STARLINK-3877 - Z-Coordinate,STARLINK-1286 - Z-Coordinate,STARLINK-3452 - Z-Coordinate,STARLINK-30975 - Z-Coordinate,STARLINK-6310 - Z-Coordinate,STARLINK-3210 - Z-Coordinate,STARLINK-30763 - Z-Coordinate,STARLINK-6040 - Z-Coordinate,STARLINK-31363 - Z-Coordinate,STARLINK-4180 - Z-Coordinate,STARLINK-30263 - Z-Coordinate,STARLINK-4271 - Z-Coordinate,STARLINK-3049 - Z-Coordinate,STARLINK-31899 - Z-Coordinate,STARLINK-30521 - Z-Coordinate,STARLINK-5008 - Z-Coordinate,STARLINK-4276 - Z-Coordinate,STARLINK-5231 - Z-Coordinate,STARLINK-5043 - Z-Coordinate,STARLINK-3298 - Z-Coordinate,STARLINK-31791 - Z-Coordinate,STARLINK-31332 - Z-Coordinate,STARLINK-31259 - Z-Coordinate,STARLINK-5617 - Z-Coordinate,STARLINK-4323 - Z-Coordinate,STARLINK-32197 - Z-Coordinate,STARLINK-6081 - Z-Coordinate,STARLINK-31532 - Z-Coordinate,STARLINK-4655 - Z-Coordinate,STARLINK-30547 - Z-Coordinate,STARLINK-4272 - Z-Coordinate,STARLINK-31969 - Z-Coordinate,STARLINK-6180 - Z-Coordinate,STARLINK-5338 - Z-Coordinate,STARLINK-5728 - Z-Coordinate,STARLINK-5188 - Z-Coordinate,STARLINK-5869 - Z-Coordinate,STARLINK-4288 - Z-Coordinate,STARLINK-5472 - Z-Coordinate,STARLINK-4810 - Z-Coordinate,STARLINK-5979 - Z-Coordinate,STARLINK-5579 - Z-Coordinate,STARLINK-6267 - Z-Coordinate,STARLINK-30539 - Z-Coordinate,STARLINK-2027 - Z-Coordinate,STARLINK-4533 - Z-Coordinate,STARLINK-4731 - Z-Coordinate,STARLINK-5907 - Z-Coordinate,STARLINK-4554 - Z-Coordinate,STARLINK-1291 - Z-Coordinate,STARLINK-31393 - Z-Coordinate,STARLINK-30041 - Z-Coordinate,STARLINK-3372 - Z-Coordinate,STARLINK-11232 [DTC] - Z-Coordinate,STARLINK-2120 - Z-Coordinate,STARLINK-5441 - Z-Coordinate,STARLINK-1936 - Z-Coordinate,STARLINK-3534 - Z-Coordinate,STARLINK-2047 - Z-Coordinate,STARLINK-5475 - Z-Coordinate,STARLINK-31326 - Z-Coordinate,STARLINK-4040 - Z-Coordinate,STARLINK-4793 - Z-Coordinate,STARLINK-4045 - Z-Coordinate,STARLINK-3282 - Z-Coordinate,STARLINK-31318 - Z-Coordinate,STARLINK-4365 - Z-Coordinate,STARLINK-1494 - Z-Coordinate,STARLINK-31620 - Z-Coordinate,STARLINK-4490 - Z-Coordinate,STARLINK-30573 - Z-Coordinate,STARLINK-31631 - Z-Coordinate,STARLINK-30225 - Z-Coordinate,STARLINK-30222 - Z-Coordinate,STARLINK-4798 - Z-Coordinate,STARLINK-1284 - Z-Coordinate,STARLINK-31050 - Z-Coordinate,STARLINK-31542 - Z-Coordinate,STARLINK-30360 - Z-Coordinate,STARLINK-5741 - Z-Coordinate,STARLINK-30914 - Z-Coordinate,STARLINK-3968 - Z-Coordinate,STARLINK-2049 - Z-Coordinate,STARLINK-4000 - Z-Coordinate,STARLINK-31338 - Z-Coordinate,MoonARTEMIS1 - Z-Coordinate,MoonARTEMIS2 - Z-Coordinate,MoonIOAGEO - Z-Coordinate,MoonIOAGNO - Z-Coordinate,MoonIOAGNO 0001 - Z-Coordinate,MoonIOAGSO - Z-Coordinate,MoonIOAGSO 0001 - Z-Coordinate,MoonLRO - Z-Coordinate,MarsSat1 - Z-Coordinate,MarsSat2 - Z-Coordinate,MarsSat3 - Z-Coordinate,MarsSat4 - Z-Coordinate,Moon - Z-Coordinate,Mars - Z-Coordinate,
SECONDS,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,
0.000,-5252.0154,-3938.9829,47.1256,5581.5939,-6522.2481,3270.8116,5179.7648,4296.1113,0.0000,4170.8106,0.0000,5137.0044,0.0000,6338.6541,1101.2698,-2764.5169,4849.0978,3773.3269,5849.9818,-4537.0829,-3730.7926,6475.7906,-622.7004,-568.0745,1603.8642,-3876.8907,2730.4764,4005.4263,-2124.6635,4965.6438,0.0000,-5210.3705,-4284.8385,3914.5274,5241.4692,-1388.3902,-3807.2474,3693.2631,4961.5803,5439.2477,-4844.6051,5998.9407,1935.5833,-4422.0408,-6315.1583,3630.9162,4898.9550,-4993.0739,4664.7002,-4904.6903,-5919.9480,5421.5584,240.3888,-4395.4046,2939.2558,-3084.8896,-1944.0717,5339.3531,4914.0649,-1062.4281,-2364.6912,2796.1391,5952.6392,-5130.5741,-625.7996,-2359.5443,4562.2697,-1779.5072,3241.3903,2.1653,-493.9934,-3632.3536,6775.8534,-6334.1812,-3184.0639,5039.2442,-3700.4428,4140.8029,2737.7365,6201.3115,-3697.7189,5099.5243,5251.9196,-2751.4454,-6357.9638,-3136.9048,-310.8011,4085.3225,1001.7713,-4875.1963,-4161.9836,-5825.3207,3550.2759,5346.5149,750.8159,5844.4094,6375.1351,3623.0769,5977.0499,0.0000,-357396.7806,-346827.7786,-354343.6069,-357745.9198,-356261.7344,-354415.8275,-349849.6046,-352528.6180,92346203.8356,92387412.0676,92358260.4937,92343694.1543,-353912.2140,92342693.1889,-1082.8414,3748.3532,6337.7552,1606.6926,1679.0934,5936.3329,1119.2301,5395.4092,0.0000,4166.5814,0.0000,-2047.5046,0.0000,2735.8791,-4687.5913,-4033.7683,4331.0170,-5731.7362,1.6725,-2255.5078,-2204.2064,-2073.7058,-2729.3883,4979.0161,-3921.1188,4900.9694,-3081.7054,5357.3360,5711.0709,3968.5230,0.0000,-791.9134,4383.4575,2310.8231,3937.3579,-6661.1395,-5607.6346,5344.4585,-2923.0541,2395.6537,-3056.6099,-665.4524,4591.3657,-1967.6376,-2083.1187,4876.9506,2644.8623,2658.6460,-327.2538,2851.6646,-2428.5758,2393.5935,-6349.5193,-1204.2762,5584.5015,-764.8623,6328.6918,2910.2485,-1292.5183,4296.7922,3429.0071,5853.6050,3543.3270,3977.9296,6726.4049,6269.1902,-4790.8325,-5756.8880,3430.3556,5897.1167,-4883.2193,5366.6998,1257.4990,-2594.3833,330.2427,4563.8514,2652.2092,994.2514,5808.7347,-3023.6070,3452.1950,-4473.8852,80.4817,-4098.6471,-1816.8871,-5083.0717,4975.5279,-2977.3316,5048.8573,3594.7655,-204.0413,3383.3370,-4495.0239,3961.2479,-5414.4209,2863.7602,-2617.9115,-4489.8363,3387.2486,0.0000,141725.8684,137686.1098,142374.8420,137883.2476,128999.6176,132734.2231,136905.2193,137099.3925,-17385600.6871,-17412724.3198,-17418970.6135,-17396075.3084,136768.1279,-17401726.1277,4142.1169,-4108.5327,2789.7062,-3642.5644,-1261.7758,1488.9309,-4350.3121,480.8672,0.0000,-3566.7523,0.0000,-3938.6644,0.0000,-293.9490,4766.8263,-4839.4752,-1273.7275,659.7282,-3640.2291,-4702.2798,-5351.8492,-842.8884,6355.4474,4669.7313,5465.8724,2981.2267,-5503.6028,-1705.0495,3062.4182,-2785.1608,0.0000,-4445.3868,3145.3884,-5205.7541,-2119.0280,299.2735,-576.3516,-2121.4069,3873.5664,-3553.9395,-3720.6718,3428.6300,-4637.9449,4931.1311,-1841.5905,-3240.0556,-3665.4695,3972.6447,5102.5430,3947.1043,-2405.2259,-3524.5779,-1840.1442,5143.9094,2647.9844,6155.0392,2139.1691,3312.3686,-4683.0060,-5141.7673,5434.1541,-2305.1806,-48.3087,2525.0390,-763.4234,1131.8264,-2085.0938,3390.6334,-4800.8317,3570.4220,-4850.8092,-2551.4171,60.1461,1008.2360,6150.4582,748.8424,-5191.5169,5308.8537,2525.5158,-457.8509,-4543.8832,1327.9506,4390.8063,4596.8377,-1922.8378,-3077.9393,4629.6217,4697.7911,-4643.5876,3317.7047,-5521.5266,-1138.0087,3698.1121,1920.7547,4204.5262,-2106.3247,444.2285,-3753.0239,124.2106,0.0000,121522.5349,120737.1747,121983.1644,118736.0905,124757.1807,119640.1325,110744.7621,120662.1873,-23641270.5940,-23653158.4279,-23641807.3796,-23660113.4415,119511.7813,-23653313.2721,
3600.000,6266.8574,1748.6381,-3043.5240,-3452.3997,5028.7794,-4560.1042,-6761.7875,-5346.5054,0.0000,-6014.5401,0.0000,-4112.2749,0.0000,-5448.4564,3644.7093,4517.5830,-5163.0665,-1125.2465,-6252.4996,5768.5381,6366.0353,-4733.6596,3953.6766,-3637.5269,2596.6290,70.6912,564.6774,-4949.9141,-508.5368,-5106.7376,0.0000,6721.0138,3320.4905,-4358.5844,-5987.0370,3642.2042,5186.8701,-5561.1416,-5811.3993,-759.4129,3867.3184,-3550.6903,-5717.7796,6735.7383,4615.4624,-4068.5484,-6612.8770,1542.2458,-583.3655,3884.8830,4145.5963,-4761.8937,2950.7239,3551.6083,-3877.8066,4935.4945,286.8272,-4975.8141,-3147.7885,-2326.1722,-695.6536,-4230.7084,-5943.7652,1850.8527,-1770.5472,-1240.1280,-1167.0173,3535.5513,-4478.3935,-1900.5391,3375.3204,2488.8578,-5540.4866,5138.7113,-69.3103,-5260.7078,2770.4371,-5837.4076,-3730.2834,-4325.3587,-1195.6959,-3619.0161,-6405.4114,6111.8542,6381.2873,5775.3322,-4006.8812,-1268.4151,-4616.8463,4285.9586,4035.3396,3939.6222,-1278.6773,-5288.8192,3319.3093,-4364.3385,-4006.0078,-2515.5852,-5335.1947,0.0000,-384612.5634,-367348.2518,-375581.8322,-375826.7636,-378655.5947,-377893.7496,-372618.3794,-377939.5081,93726857.6610,93769230.6490,93744158.8724,93716030.7383,-376803.6249,93722512.0508,-2455.9521,-6531.5249,-4105.8161,2215.0206,-3834.4399,-3062.7794,1075.6925,-3114.1867,0.0000,-3267.2257,0.0000,5382.2877,0.0000,-473.4568,2935.0728,-209.1291,-1393.4881,5096.4237,2879.2804,-1617.3216,-472.3004,3388.5264,4520.6269,-4988.0448,4650.5579,-5085.1583,5818.1360,-3962.3260,-6755.1598,-294.0278,0.0000,-1412.1908,-5917.8363,2109.4042,-2433.4679,4597.8961,2912.0999,-3493.3236,3685.9264,-1600.9967,-1382.5332,3643.7796,-2183.9524,-36.5268,-725.2265,-883.9734,661.8542,-4956.9285,2456.1359,-5659.9596,-1068.3363,1723.9365,2732.6874,-3302.5484,-1701.0806,4359.9421,-3749.1299,986.6237,5007.9999,-6141.7720,-6138.0931,-4954.4040,-919.2473,-4154.5325,-4549.9759,-5144.3251,5145.8902,2234.0460,1749.0014,-6596.8924,5867.4232,-6294.2117,709.1825,96.5044,-3705.9603,-2350.1359,-5954.2421,2630.8597,-2316.1115,3909.8463,-4283.0603,1022.6597,2407.6950,842.3441,109.7841,3230.8126,-4840.1427,5881.9927,-4470.7902,-5340.5701,-3967.1088,-4395.0516,6701.0475,-563.9601,4157.6122,571.9320,3569.3362,6382.4102,-912.9373,0.0000,47116.4857,45398.5916,49410.3146,45675.3271,35454.7231,44316.0946,43288.5354,43269.9154,7174447.5978,7159302.6693,7146623.6176,7162091.7642,43687.4320,7158708.6464,-835.6181,817.8993,-4684.6922,5479.9158,-2636.4383,-4251.8945,242.1109,3075.5957,0.0000,-761.5438,0.0000,404.9291,0.0000,4214.5506,-4913.9771,5169.8701,-3913.7316,-4508.4298,210.2347,3431.8271,2560.5304,-3614.3460,-3518.0751,-2984.0741,-4429.4509,-4710.4649,3597.9457,-2727.4835,808.8367,4674.3031,0.0000,541.6457,1215.8247,4916.2698,-2384.8496,3454.0824,-3303.1069,-1889.6953,939.1080,6677.1254,5445.4051,-4737.1347,2964.4875,-1584.7586,5066.8035,5476.7012,-477.3612,-4578.9221,-6460.9032,-852.4040,5317.1783,4665.4334,5239.9690,-4885.2143,-5385.2101,-2190.8294,-5863.7005,-4726.8994,3555.5197,1679.8688,-2977.8387,-2220.6117,3426.2727,-5282.7848,4720.5467,-4267.1600,4487.7312,-5515.5226,4696.9383,663.7390,1308.6728,-1640.0077,4029.8265,-4639.2203,-5880.3012,3678.1945,2108.8552,-2338.6492,-5330.7651,-3718.4388,5128.7621,-5810.7290,-360.8864,-2749.3329,-2583.8698,-1156.7343,-2628.6118,-3399.2457,2579.5428,938.0038,3965.1557,-3444.1867,-118.1540,-4446.0630,-4402.9499,5224.2260,-4352.0736,-525.7201,-4235.7603,0.0000,122850.3150,121089.1386,122120.8662,119134.2169,125288.7740,122393.3428,111372.6262,118976.3906,-23650854.1773,-23665464.6619,-23654874.5752,-23663681.3837,120254.0732,-23663133.4954,
7200.000,-3996.8404,1074.0915,5746.0684,1081.6373,-1080.2680,5223.7187,4894.1041,5002.5592,0.0000,5115.7258,0.0000,1004.1683,0.0000,2949.5387,-6612.8159,-5522.2746,2420.0967,-2877.0882,4035.4025,-5416.9717,-6246.3722,406.8142,-4614.8040,5865.4603,-5158.0400,3880.1216,-2606.9828,4306.7906,3136.1230,4536.7150,0.0000,-5114.4512,-478.3597,4305.5386,4337.0266,-5046.1263,-4726.3083,5129.5668,3531.2231,-3074.6835,-2548.2319,661.8411,6711.2235,-6137.6736,-1909.6169,4303.6615,3744.1972,1826.0420,-2522.6472,-1505.6338,-1570.7711,3342.0945,-5439.3287,-2510.1429,4515.4038,-2820.5632,3056.1256,3892.2179,1054.0966,3831.2102,2575.5577,4237.6972,4305.0542,2294.4633,4585.1482,5016.4261,-2901.7088,-5257.1541,4293.1240,3141.3755,-4348.0297,36.2553,2244.7740,-2650.8915,1658.2007,3680.9513,-1226.3328,4765.9565,4628.3190,259.1500,4964.8597,-1468.8329,4311.3881,-6228.5348,-3608.4801,-5051.8880,5995.2312,-1275.3066,6235.4239,-1540.5713,-3301.2917,471.6552,-1611.8567,4265.1736,-6258.8652,1989.3135,-276.4732,66.4003,3013.6307,0.0000,-386215.6643,-364559.4088,-372980.7718,-371382.3079,-376823.8593,-376859.5891,-371070.5761,-374639.0121,88685621.4153,88725834.6820,88705580.4850,88676413.6712,-375635.7347,88680359.1585,4476.4771,5974.6520,1114.5705,-5814.3754,4912.8182,-942.5896,-2616.1489,-790.5850,0.0000,639.0479,0.0000,-5759.8135,0.0000,-2999.7763,-1034.1233,3564.7280,-3598.9515,-3182.0583,-4464.2569,4288.0455,2153.6158,-4084.8496,-5019.1222,3450.1068,-4571.1202,4511.9235,-6310.7550,307.3000,4477.3056,-3658.9758,0.0000,2762.9975,4921.9555,-5185.6164,-789.4785,-216.9244,1663.2407,-366.1875,-2879.9723,-2376.7341,5495.0270,-6106.5984,-501.1001,1573.0141,4315.5875,-3471.7508,-3635.9646,6257.7229,-5155.5037,6147.2542,5029.1950,-5364.1327,2131.9855,6264.8522,-2886.5697,-5516.2434,582.5048,-4724.6192,-6823.2622,4641.7100,6148.1425,1386.9964,-2687.6880,4212.5501,441.4391,2189.8182,-4705.5013,1621.9172,-5162.2914,4193.8950,-4388.4142,4961.1544,-3498.2560,3447.3331,6399.3946,-1838.1012,6384.4502,-4219.5537,-2027.9310,-4129.9890,4318.0886,1246.7375,-3577.9792,2164.9403,2392.2413,866.6086,2905.9539,-6788.8751,2830.4626,4900.0030,6074.6854,4064.6627,-5591.4274,-3436.2252,-2321.4818,-4683.5692,-4210.8060,-5258.1658,-2927.5511,0.0000,-52249.8683,-48579.3185,-46648.2349,-52111.1917,-60530.0616,-47983.4110,-52934.7062,-51671.2314,31258771.1596,31255315.1242,31238087.0600,31238955.6575,-52134.5586,31242886.7686,-3164.7666,3081.4286,3698.4327,-3469.8074,4644.1602,4463.0502,4010.0627,-4712.4696,0.0000,4556.5173,0.0000,3435.5979,0.0000,-5485.3054,1087.8759,-2029.8812,4997.2962,5385.9278,3340.1882,5.6049,1918.9298,5472.7746,-1386.9197,-824.2415,638.5532,3537.9379,750.5288,5373.0130,-4087.1815,-3767.1989,0.0000,3691.5744,-4808.4677,-1522.4026,5281.4892,-4574.5712,4591.5026,4488.4592,-5250.4454,-5733.1752,-3159.1269,3235.2711,996.8853,-2778.5716,-5038.1154,-4112.8351,4131.7322,2308.5383,3870.9798,-2797.8784,-4358.4375,-2755.8259,-3105.3888,1322.5937,4251.1343,-3131.2778,6214.0343,3238.1932,-170.9676,3115.1910,-1601.8318,5231.7650,-4721.2350,5042.3431,-5003.2931,4016.9020,-4191.6030,4183.3094,-457.4870,-4490.7474,3058.2894,4878.0631,-5503.3010,5374.8868,2115.6492,-5471.5993,2308.9400,-2435.8562,4692.1896,5527.2862,-1709.2484,6628.3822,-3950.0811,-1458.5751,5342.5886,4331.1334,-1410.8560,-86.1318,1044.5683,-4629.4547,60.0499,5458.3609,-3565.3276,4233.1924,1746.1095,-4576.2445,5455.9160,4427.6777,5425.5870,0.0000,123923.0789,121364.6901,121748.4125,122436.1322,125471.8325,119776.6473,112588.0917,122448.4242,-23661250.1747,-23677775.5285,-23668215.8886,-23666822.1641,120986.5056,-23672970.8977,
