sl_100_86400_20310414 Coordinates.csv
2031/04/14 07:47:00.0000 UTC

Generated: Tue Oct  8 21:58:32 2024,
Start: 2031/04/14 07:47:00.00, Stop: 2031/04/15 07:47:00.00,
TIME_UNITS,STARLINK-5791 - X-Coordinate,STARLINK-6239 - X-Coordinate,STARLINK-2543 - X-Coordinate,STARLINK-5753 - X-Coordinate,STARLINK-1407 - X-Coordinate,STARLINK-30781 - X-Coordinate,STARLINK-30355 - X-Coordinate,STARLINK-5118 - X-Coordinate,STARLINK-5598 - X-Coordinate,STARLINK-30501 - X-Coordinate,STARLINK-1775 - X-Coordinate,STARLINK-30979 - X-Coordinate,STARLINK-6305 - X-Coordinate,STARLINK-5978 - X-Coordinate,STARLINK-4547 - X-Coordinate,STARLINK-4777 - X-Coordinate,STARLINK-30700 - X-Coordinate,STARLINK-4403 - X-Coordinate,STARLINK-3159 - X-Coordinate,STARLINK-3718 - X-Coordinate,STARLINK-5337 - X-Coordinate,STARLINK-4584 - X-Coordinate,STARLINK-6046 - X-Coordinate,STARLINK-30285 - X-Coordinate,STARLINK-30921 - X-Coordinate,STARLINK-4126 - X-Coordinate,STARLINK-4424 - X-Coordinate,STARLINK-3733 - X-Coordinate,STARLINK-2542 - X-Coordinate,STARLINK-3118 - X-Coordinate,STARLINK-31537 - X-Coordinate,STARLINK-3450 - X-Coordinate,STARLINK-31955 - X-Coordinate,STARLINK-11163 [DTC] - X-Coordinate,STARLINK-2171 - X-Coordinate,STARLINK-5056 - X-Coordinate,STARLINK-4131 - X-Coordinate,STARLINK-4104 - X-Coordinate,STARLINK-30503 - X-Coordinate,STARLINK-1234 - X-Coordinate,STARLINK-4436 - X-Coordinate,STARLINK-5981 - X-Coordinate,STARLINK-31728 - X-Coordinate,STARLINK-6130 - X-Coordinate,STARLINK-2631 - X-Coordinate,STARLINK-31424 - X-Coordinate,STARLINK-31665 - X-Coordinate,STARLINK-3936 - X-Coordinate,STARLINK-3226 - X-Coordinate,STARLINK-11110 [DTC] - X-Coordinate,STARLINK-11080 [DTC] - X-Coordinate,STARLINK-31468 - X-Coordinate,STARLINK-1174 - X-Coordinate,STARLINK-31358 - X-Coordinate,STARLINK-2622 - X-Coordinate,STARLINK-30240 - X-Coordinate,STARLINK-5399 - X-Coordinate,STARLINK-5420 - X-Coordinate,STARLINK-4359 - X-Coordinate,STARLINK-6080 - X-Coordinate,STARLINK-3271 - X-Coordinate,STARLINK-4173 - X-Coordinate,STARLINK-6050 - X-Coordinate,STARLINK-6273 - X-Coordinate,STARLINK-30406 - X-Coordinate,STARLINK-30261 - X-Coordinate,STARLINK-5260 - X-Coordinate,STARLINK-4078 - X-Coordinate,STARLINK-5004 - X-Coordinate,STARLINK-5713 - X-Coordinate,STARLINK-31281 - X-Coordinate,STARLINK-3525 - X-Coordinate,STARLINK-3210 - X-Coordinate,STARLINK-31274 - X-Coordinate,STARLINK-2219 - X-Coordinate,STARLINK-30888 - X-Coordinate,STARLINK-31877 - X-Coordinate,STARLINK-3073 - X-Coordinate,STARLINK-31359 - X-Coordinate,STARLINK-3995 - X-Coordinate,STARLINK-5294 - X-Coordinate,STARLINK-31316 - X-Coordinate,STARLINK-30517 - X-Coordinate,STARLINK-30168 - X-Coordinate,STARLINK-3334 - X-Coordinate,STARLINK-31888 - X-Coordinate,STARLINK-4515 - X-Coordinate,STARLINK-2110 - X-Coordinate,STARLINK-5555 - X-Coordinate,STARLINK-1422 - X-Coordinate,STARLINK-31442 - X-Coordinate,STARLINK-1280 - X-Coordinate,STARLINK-5740 - X-Coordinate,STARLINK-4081 - X-Coordinate,STARLINK-30816 - X-Coordinate,STARLINK-31297 - X-Coordinate,STARLINK-2332 - X-Coordinate,STARLINK-31202 - X-Coordinate,STARLINK-5849 - X-Coordinate,STARLINK-4121 - X-Coordinate,MoonARTEMIS1 - X-Coordinate,MoonARTEMIS2 - X-Coordinate,MoonIOAGEO - X-Coordinate,MoonIOAGNO - X-Coordinate,MoonIOAGNO 0001 - X-Coordinate,MoonIOAGSO - X-Coordinate,MoonIOAGSO 0001 - X-Coordinate,MoonLRO - X-Coordinate,MarsSat1 - X-Coordinate,MarsSat2 - X-Coordinate,MarsSat3 - X-Coordinate,MarsSat4 - X-Coordinate,Moon - X-Coordinate,Mars - X-Coordinate,STARLINK-5791 - Y-Coordinate,STARLINK-6239 - Y-Coordinate,STARLINK-2543 - Y-Coordinate,STARLINK-5753 - Y-Coordinate,STARLINK-1407 - Y-Coordinate,STARLINK-30781 - Y-Coordinate,STARLINK-30355 - Y-Coordinate,STARLINK-5118 - Y-Coordinate,STARLINK-5598 - Y-Coordinate,STARLINK-30501 - Y-Coordinate,STARLINK-1775 - Y-Coordinate,STARLINK-30979 - Y-Coordinate,STARLINK-6305 - Y-Coordinate,STARLINK-5978 - Y-Coordinate,STARLINK-4547 - Y-Coordinate,STARLINK-4777 - Y-Coordinate,STARLINK-30700 - Y-Coordinate,STARLINK-4403 - Y-Coordinate,STARLINK-3159 - Y-Coordinate,STARLINK-3718 - Y-Coordinate,STARLINK-5337 - Y-Coordinate,STARLINK-4584 - Y-Coordinate,STARLINK-6046 - Y-Coordinate,STARLINK-30285 - Y-Coordinate,STARLINK-30921 - Y-Coordinate,STARLINK-4126 - Y-Coordinate,STARLINK-4424 - Y-Coordinate,STARLINK-3733 - Y-Coordinate,STARLINK-2542 - Y-Coordinate,STARLINK-3118 - Y-Coordinate,STARLINK-31537 - Y-Coordinate,STARLINK-3450 - Y-Coordinate,STARLINK-31955 - Y-Coordinate,STARLINK-11163 [DTC] - Y-Coordinate,STARLINK-2171 - Y-Coordinate,STARLINK-5056 - Y-Coordinate,STARLINK-4131 - Y-Coordinate,STARLINK-4104 - Y-Coordinate,STARLINK-30503 - Y-Coordinate,STARLINK-1234 - Y-Coordinate,STARLINK-4436 - Y-Coordinate,STARLINK-5981 - Y-Coordinate,STARLINK-31728 - Y-Coordinate,STARLINK-6130 - Y-Coordinate,STARLINK-2631 - Y-Coordinate,STARLINK-31424 - Y-Coordinate,STARLINK-31665 - Y-Coordinate,STARLINK-3936 - Y-Coordinate,STARLINK-3226 - Y-Coordinate,STARLINK-11110 [DTC] - Y-Coordinate,STARLINK-11080 [DTC] - Y-Coordinate,STARLINK-31468 - Y-Coordinate,STARLINK-1174 - Y-Coordinate,STARLINK-31358 - Y-Coordinate,STARLINK-2622 - Y-Coordinate,STARLINK-30240 - Y-Coordinate,STARLINK-5399 - Y-Coordinate,STARLINK-5420 - Y-Coordinate,STARLINK-4359 - Y-Coordinate,STARLINK-6080 - Y-Coordinate,STARLINK-3271 - Y-Coordinate,STARLINK-4173 - Y-Coordinate,STARLINK-6050 - Y-Coordinate,STARLINK-6273 - Y-Coordinate,STARLINK-30406 - Y-Coordinate,STARLINK-30261 - Y-Coordinate,STARLINK-5260 - Y-Coordinate,STARLINK-4078 - Y-Coordinate,STARLINK-5004 - Y-Coordinate,STARLINK-5713 - Y-Coordinate,STARLINK-31281 - Y-Coordinate,STARLINK-3525 - Y-Coordinate,STARLINK-3210 - Y-Coordinate,STARLINK-31274 - Y-Coordinate,STARLINK-2219 - Y-Coordinate,STARLINK-30888 - Y-Coordinate,STARLINK-31877 - Y-Coordinate,STARLINK-3073 - Y-Coordinate,STARLINK-31359 - Y-Coordinate,STARLINK-3995 - Y-Coordinate,STARLINK-5294 - Y-Coordinate,STARLINK-31316 - Y-Coordinate,STARLINK-30517 - Y-Coordinate,STARLINK-30168 - Y-Coordinate,STARLINK-3334 - Y-Coordinate,STARLINK-31888 - Y-Coordinate,STARLINK-4515 - Y-Coordinate,STARLINK-2110 - Y-Coordinate,STARLINK-5555 - Y-Coordinate,STARLINK-1422 - Y-Coordinate,STARLINK-31442 - Y-Coordinate,STARLINK-1280 - Y-Coordinate,STARLINK-5740 - Y-Coordinate,STARLINK-4081 - Y-Coordinate,STARLINK-30816 - Y-Coordinate,STARLINK-31297 - Y-Coordinate,STARLINK-2332 - Y-Coordinate,STARLINK-31202 - Y-Coordinate,STARLINK-5849 - Y-Coordinate,STARLINK-4121 - Y-Coordinate,MoonARTEMIS1 - Y-Coordinate,MoonARTEMIS2 - Y-Coordinate,MoonIOAGEO - Y-Coordinate,MoonIOAGNO - Y-Coordinate,MoonIOAGNO 0001 - Y-Coordinate,MoonIOAGSO - Y-Coordinate,MoonIOAGSO 0001 - Y-Coordinate,MoonLRO - Y-Coordinate,MarsSat1 - Y-Coordinate,MarsSat2 - Y-Coordinate,MarsSat3 - Y-Coordinate,MarsSat4 - Y-Coordinate,Moon - Y-Coordinate,Mars - Y-Coordinate,STARLINK-5791 - Z-Coordinate,STARLINK-6239 - Z-Coordinate,STARLINK-2543 - Z-Coordinate,STARLINK-5753 - Z-Coordinate,STARLINK-1407 - Z-Coordinate,STARLINK-30781 - Z-Coordinate,STARLINK-30355 - Z-Coordinate,STARLINK-5118 - Z-Coordinate,STARLINK-5598 - Z-Coordinate,STARLINK-30501 - Z-Coordinate,STARLINK-1775 - Z-Coordinate,STARLINK-30979 - Z-Coordinate,STARLINK-6305 - Z-Coordinate,STARLINK-5978 - Z-Coordinate,STARLINK-4547 - Z-Coordinate,STARLINK-4777 - Z-Coordinate,STARLINK-30700 - Z-Coordinate,STARLINK-4403 - Z-Coordinate,STARLINK-3159 - Z-Coordinate,STARLINK-3718 - Z-Coordinate,STARLINK-5337 - Z-Coordinate,STARLINK-4584 - Z-Coordinate,STARLINK-6046 - Z-Coordinate,STARLINK-30285 - Z-Coordinate,STARLINK-30921 - Z-Coordinate,STARLINK-4126 - Z-Coordinate,STARLINK-4424 - Z-Coordinate,STARLINK-3733 - Z-Coordinate,STARLINK-2542 - Z-Coordinate,STARLINK-3118 - Z-Coordinate,STARLINK-31537 - Z-Coordinate,STARLINK-3450 - Z-Coordinate,STARLINK-31955 - Z-Coordinate,STARLINK-11163 [DTC] - Z-Coordinate,STARLINK-2171 - Z-Coordinate,STARLINK-5056 - Z-Coordinate,STARLINK-4131 - Z-Coordinate,STARLINK-4104 - Z-Coordinate,STARLINK-30503 - Z-Coordinate,STARLINK-1234 - Z-Coordinate,STARLINK-4436 - Z-Coordinate,STARLINK-5981 - Z-Coordinate,STARLINK-31728 - Z-Coordinate,STARLINK-6130 - Z-Coordinate,STARLINK-2631 - Z-Coordinate,STARLINK-31424 - Z-Coordinate,STARLINK-31665 - Z-Coordinate,STARLINK-3936 - Z-Coordinate,STARLINK-3226 - Z-Coordinate,STARLINK-11110 [DTC] - Z-Coordinate,STARLINK-11080 [DTC] - Z-Coordinate,STARLINK-31468 - Z-Coordinate,STARLINK-1174 - Z-Coordinate,STARLINK-31358 - Z-Coordinate,STARLINK-2622 - Z-Coordinate,STARLINK-30240 - Z-Coordinate,STARLINK-5399 - Z-Coordinate,STARLINK-5420 - Z-Coordinate,STARLINK-4359 - Z-Coordinate,STARLINK-6080 - Z-Coordinate,STARLINK-3271 - Z-Coordinate,STARLINK-4173 - Z-Coordinate,STARLINK-6050 - Z-Coordinate,STARLINK-6273 - Z-Coordinate,STARLINK-30406 - Z-Coordinate,STARLINK-30261 - Z-Coordinate,STARLINK-5260 - Z-Coordinate,STARLINK-4078 - Z-Coordinate,STARLINK-5004 - Z-Coordinate,STARLINK-5713 - Z-Coordinate,STARLINK-31281 - Z-Coordinate,STARLINK-3525 - Z-Coordinate,STARLINK-3210 - Z-Coordinate,STARLINK-31274 - Z-Coordinate,STARLINK-2219 - Z-Coordinate,STARLINK-30888 - Z-Coordinate,STARLINK-31877 - Z-Coordinate,STARLINK-3073 - Z-Coordinate,STARLINK-31359 - Z-Coordinate,STARLINK-3995 - Z-Coordinate,STARLINK-5294 - Z-Coordinate,STARLINK-31316 - Z-Coordinate,STARLINK-30517 - Z-Coordinate,STARLINK-30168 - Z-Coordinate,STARLINK-3334 - Z-Coordinate,STARLINK-31888 - Z-Coordinate,STARLINK-4515 - Z-Coordinate,STARLINK-2110 - Z-Coordinate,STARLINK-5555 - Z-Coordinate,STARLINK-1422 - Z-Coordinate,STARLINK-31442 - Z-Coordinate,STARLINK-1280 - Z-Coordinate,STARLINK-5740 - Z-Coordinate,STARLINK-4081 - Z-Coordinate,STARLINK-30816 - Z-Coordinate,STARLINK-31297 - Z-Coordinate,STARLINK-2332 - Z-Coordinate,STARLINK-31202 - Z-Coordinate,STARLINK-5849 - Z-Coordinate,STARLINK-4121 - Z-Coordinate,MoonARTEMIS1 - Z-Coordinate,MoonARTEMIS2 - Z-Coordinate,MoonIOAGEO - Z-Coordinate,MoonIOAGNO - Z-Coordinate,MoonIOAGNO 0001 - Z-Coordinate,MoonIOAGSO - Z-Coordinate,MoonIOAGSO 0001 - Z-Coordinate,MoonLRO - Z-Coordinate,MarsSat1 - Z-Coordinate,MarsSat2 - Z-Coordinate,MarsSat3 - Z-Coordinate,MarsSat4 - Z-Coordinate,Moon - Z-Coordinate,Mars - Z-Coordinate,
SECONDS,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,
0.000,-4611.4626,-1076.3400,3902.7452,4884.9607,-6647.1729,1425.2982,4250.9422,-4271.0308,1082.7358,5530.6216,-2956.2726,3787.6281,6423.0578,1629.0429,3902.7872,5927.1147,-1734.6054,-1737.0028,-3204.3502,-5335.5926,-3939.7832,3512.4659,-3232.4063,-2033.9958,-6557.9307,-3740.0923,2188.5576,4036.1409,-737.2566,0.0000,-3355.7727,-5256.0621,0.0000,-3547.8373,4738.1427,0.0000,1171.3773,-5170.9042,5302.8922,4740.3349,2251.5377,-4117.1931,3979.3833,-4231.6436,11.5020,624.4501,6328.5207,-5746.8282,77.3675,1972.2666,5883.6792,-5964.7158,-3006.5700,1093.9889,-4416.7127,4497.5974,-3429.4921,-4237.4291,3063.0766,3515.7817,-3869.6954,-4591.7151,-6170.9919,5437.7705,0.0000,-1445.0257,2056.8508,1617.0702,5020.4617,6649.1998,1571.2282,-4231.1309,-1392.6577,-2873.8457,1865.2054,5514.4200,4361.5535,-2906.4597,0.0000,6524.0929,4421.8110,-1126.4794,-1078.2211,-6327.4834,-1653.3816,-3132.9083,1723.6262,3836.3427,-601.0833,1557.9763,6057.2914,2111.9585,-2853.6860,5383.0571,-2103.1014,4625.5907,-3844.0613,3737.4442,-2565.7422,6675.4653,-327251.8458,-321685.0661,-310845.2421,-316318.1009,-323226.2731,-319275.4871,-313306.4350,-316370.6849,1810512.4239,1828751.7381,1826573.3757,1828069.7943,-315341.7179,1825774.5258,-2782.0540,-5464.7787,-5561.1443,-2126.8515,-1123.6439,5212.0413,2698.7113,834.5974,6329.0654,-321.4378,-3435.4080,-5530.0884,-2207.6670,-3189.9560,-1354.2987,-1588.5925,-3889.9918,20.2174,3651.0990,1593.9899,5451.6058,4694.8034,-1880.0198,-6297.2394,977.9297,1747.6372,-660.2588,-2713.2349,-6742.2113,0.0000,-4043.4924,-1818.8447,0.0000,-5026.2118,1557.6892,0.0000,-6256.8751,2830.3358,-114.0074,2068.3806,6389.3913,-1300.5763,-3364.2589,3952.2416,-4019.7033,-4963.1301,-852.8381,1247.2891,-5075.8295,6114.8738,1126.4234,2950.1553,-2870.9067,-6733.8190,4797.9929,-3809.1994,-5436.9580,-582.2101,-2335.2521,-5870.4345,-1670.0107,-4023.0542,-1588.7841,818.5456,0.0000,-5837.2258,-2865.2326,3862.8983,-833.1294,-1608.4533,4746.9032,-622.5355,4709.8098,-4063.9202,4732.8248,-171.5272,2720.6241,-6036.4536,0.0000,-1672.9842,-4099.4487,6034.1767,5396.2986,-1700.2179,-4046.4111,-3782.8080,4246.5393,-1789.1609,-5103.2750,-5251.8888,-2921.7574,-4221.2419,-5477.4138,-3884.5130,-6517.0775,-2526.7923,-5499.1243,-3337.5012,6351.8302,1674.1872,-145906.1528,-176854.1065,-154977.4180,-154287.2278,-159914.6326,-159842.2208,-161779.5576,-157185.7974,-89842148.2743,-89882265.3882,-89834904.2818,-89861057.9413,-158337.6334,-89849548.3413,4334.8685,4116.4105,1463.3459,-4425.7663,-1034.3142,4292.6934,4681.5549,-5363.1898,2620.5840,4029.1798,-5081.8381,-1760.7278,-1016.5459,-5955.1252,-5511.0737,3109.1012,-5372.8642,-6720.6145,-4881.9696,4064.6978,1691.2499,3635.2534,-5858.9800,-1430.1323,1424.8602,5517.0313,-6538.8268,-4901.4913,-1109.5474,0.0000,4299.8258,4044.6747,0.0000,2409.0573,4762.1290,0.0000,2632.3709,-3570.6410,-4425.1207,-4520.2066,1322.3230,5415.0686,-4366.0294,3807.2358,-5337.7624,-4478.9688,2437.7700,3518.3536,-4587.2656,2049.5808,-3086.5073,1462.3130,-5433.8476,250.8661,-1741.6137,3603.4062,2476.1865,5398.1578,5716.6966,919.9218,-5407.6770,-3239.0611,-2750.2401,4181.1842,0.0000,3362.0171,-5962.3150,5461.0817,-4335.3033,-594.8492,-4655.6900,-5272.2648,4812.4201,-4519.9904,4609.5743,-4140.1814,4463.4336,1869.9403,0.0000,1490.5899,-3319.4133,-3060.1139,4189.2586,2214.6557,5392.3516,-4576.8761,5157.1089,5237.0226,4568.9774,3914.8505,-794.3066,-4927.8200,-3140.0117,1843.1169,482.2907,4386.6002,279.0820,-4668.2795,803.6958,354.1275,-111250.6938,-116249.6052,-109746.5100,-112863.3924,-106921.2799,-112334.4908,-121012.9914,-113113.8648,-26631409.3768,-26650266.5034,-26615985.1218,-26626211.5672,-112240.4498,-26620021.3207,
3600.000,6716.5323,4139.0716,-2422.4767,-1971.3173,4600.9917,-4730.0194,-6166.4860,2074.3380,-1565.9414,-3209.4743,6320.5948,-479.9020,-3681.5714,2812.1249,-2192.1083,-2383.9221,5243.5804,-3396.1336,1885.8660,1673.7481,1665.9535,-5475.4233,6326.5205,3487.7415,5234.0360,1932.6070,2660.5028,57.0389,2323.5309,0.0000,5511.3790,6880.0462,0.0000,3965.2046,-3530.2709,0.0000,456.3639,4838.4235,-5614.7146,-6837.0004,250.2336,5170.4564,257.5515,2729.0263,4911.9590,3812.6505,-3389.8851,2088.9733,2626.6276,-3596.8001,-2988.0370,2519.2689,5522.7020,1200.7279,2262.9755,-604.6361,3989.9263,3616.1452,891.2829,-1109.8665,4577.3776,4189.2335,3240.4705,-4221.4862,0.0000,4217.6278,2667.7563,-5258.2775,-837.9671,-4879.9779,-5473.4437,5609.0442,-2968.5661,6344.9369,-4747.9577,-5894.1021,-5380.2025,2357.8898,0.0000,-3737.7141,-3513.5003,-1541.1882,-2953.6250,4966.3812,4867.5806,6212.5618,-4703.0301,-2721.8229,4356.6641,699.0793,-3569.1440,233.8871,5198.5402,-4070.7306,3317.6038,-3206.3202,4363.1864,-552.1631,1766.8768,-5714.9724,-280620.5177,-268191.5355,-260673.6856,-264056.8476,-274210.1847,-266389.2027,-264552.9812,-265113.8109,25069237.5988,25095153.8335,25080133.6375,25091814.4554,-266138.0335,25085197.9884,228.4063,5426.6625,5915.4170,5096.5525,-1433.1779,-2559.4121,850.5188,-4679.2229,-2907.6794,4154.9143,1964.4991,5345.0228,4075.4275,1736.9159,5289.0935,3441.6443,892.1838,1847.9291,-6484.6712,-3810.3753,-3604.6885,-4162.7403,1949.7485,2823.0698,-2730.1602,-5484.8902,-2098.8794,4532.2614,5546.0511,0.0000,-228.8455,102.0304,0.0000,-159.9460,2720.3246,0.0000,6630.5326,-4850.1141,3582.0134,-165.5427,-5627.3112,4548.2287,5568.7081,-6340.2785,3639.2060,5274.2021,3732.4198,-3540.5636,6285.8034,-2195.9844,2712.9648,-3845.4950,-953.2775,5074.4696,-5496.8581,5054.2079,1822.4558,-3797.3460,-1671.6914,6231.6089,-2868.4304,132.1234,-265.1023,3198.1594,0.0000,2784.7129,2136.0369,-1432.1733,4412.7205,3681.7939,-2952.3088,-3190.2883,-3387.1205,1212.7966,-4901.9977,3392.9196,1824.8510,3154.2134,0.0000,3065.8532,5815.6693,-6636.9303,-4394.8573,-1596.7028,1343.3272,52.1734,-942.9755,5845.0492,4826.0771,6652.2405,4771.5947,6701.0005,4561.5497,4909.0934,4033.8520,5842.1052,2137.8331,6153.8969,-5212.5840,292.8995,-224388.7980,-251353.8587,-230166.6208,-231760.6425,-234364.8469,-231115.7448,-235943.0948,-233092.5872,-86256523.0083,-86293252.1865,-86252679.7309,-86270105.0659,-232155.9229,-86264625.3763,-1653.2935,-1214.7658,2721.6662,4240.1621,4814.8014,-4339.6546,-2940.7358,4622.6937,-6102.4607,-4414.1467,1571.4975,4371.0897,4111.9356,6099.8001,3813.6091,-5469.4110,4313.6092,5746.6695,1329.0156,-5508.5814,-5688.6934,568.3009,2088.4695,5057.8185,3331.5499,-3715.3843,6027.1190,5194.1027,-3332.0947,0.0000,-3974.3555,81.2184,0.0000,-5291.2947,-5277.7629,0.0000,1809.0720,-744.1951,1811.4449,588.2217,3981.0094,-808.8978,3875.8274,-665.6641,2678.4388,1629.6594,-4621.3528,-5493.4747,597.0825,-5274.9499,5382.0611,-5034.3638,3906.8534,-4410.5324,-3199.8346,-4683.4891,-5321.3301,-4481.7653,-6636.6557,2750.9573,4207.9870,5480.5808,6122.9361,-4450.1313,0.0000,-4693.8418,6012.6603,-4219.8656,4937.2853,-3132.4609,2811.4762,2090.3095,-5209.2829,1843.0676,-820.3820,1123.8430,-3767.3991,-5737.3376,0.0000,-4930.6013,-1096.6145,-729.0805,-4464.1450,-4550.8772,-4778.2463,2526.2288,-4974.1311,-1976.9506,-2263.9683,809.1366,-3221.5277,1236.4631,-385.0420,2600.3191,-4460.3472,-1647.9377,-4641.1250,2936.6034,4157.4121,3828.8009,-110844.4042,-115730.3993,-109530.2907,-112758.0988,-106356.2220,-109293.7378,-120437.3971,-110330.1262,-26618974.4019,-26640473.5807,-26599325.2924,-26617652.6947,-111508.3341,-26609125.6371,
7200.000,-6284.4568,-5438.5034,-681.0179,-791.0788,-861.0346,6715.4267,5910.9840,-299.3152,3294.2120,483.4755,-6038.4829,-3477.7536,-593.1026,-6227.7313,638.7472,-1652.2900,-6720.8040,6784.8855,-100.3738,1878.0469,2557.7437,5058.4281,-6072.5825,-4536.8330,-753.4024,-342.7749,-6535.2138,-3299.8177,-3794.4519,0.0000,-5670.2411,-5198.1961,0.0000,-3057.9574,2287.3682,0.0000,-2449.9013,-2082.2431,4017.9422,5533.3145,-1075.6674,-2425.7668,-3648.6950,-333.0686,-5978.3346,-5531.9473,-491.1826,1769.4829,-3745.0205,4697.9531,-434.4517,2366.7048,-5967.8683,-4122.9890,2069.7225,-3199.3268,-4319.2301,-2677.9346,-5586.2212,-2338.2033,-4203.2686,-3562.8517,27.0950,2449.3474,0.0000,-6197.7918,-6032.6875,6872.5739,-2675.0480,885.9010,6716.9841,-4170.5081,6228.3877,-5973.8393,5151.5439,4021.3212,4629.4643,-2591.5823,0.0000,-498.7064,658.9873,3678.9921,6014.2450,-2572.4539,-6780.9421,-5714.5626,6517.1605,502.5142,-5990.1861,-2807.6091,-1170.0152,-2026.0770,-5585.9983,391.9506,-4281.1334,758.4793,-3466.1471,-2140.7271,1271.3474,2615.4176,-215260.9371,-197842.5068,-193984.1213,-197938.3531,-207950.3806,-197000.4129,-198651.6438,-201048.4597,46591783.5755,46623764.1388,46600450.4558,46614197.7938,-200023.4426,46608766.0417,2023.2011,-3537.6552,-4391.6186,-6724.7212,4567.7201,-173.9191,-3436.0286,6832.5731,-1490.9478,-6629.1818,77.1688,-4157.5996,-5256.9549,-1490.8055,-6840.9327,-5218.8426,1322.9475,-425.5364,6148.1050,5711.2121,1540.9506,1570.8416,-1757.8741,2172.6273,4002.6207,6871.9091,1337.5173,-5663.6451,-1666.1564,0.0000,3710.5459,1713.0099,0.0000,5312.3597,-6057.3933,0.0000,-3959.6027,4733.5972,-5262.7436,-1605.9927,659.2427,-4846.9567,-5722.9947,6294.0637,-1554.4709,-2670.1359,-5898.5395,5556.0030,-4268.0996,-2775.4465,-6020.8363,4249.1169,3306.1568,-1298.4608,3486.5112,-5450.2309,2655.9174,6323.5223,2371.2076,-4516.9045,5410.6563,4114.3000,3670.4113,-6177.8205,0.0000,668.6308,-2407.3820,-461.8145,-6063.8171,-4940.0546,525.6863,4589.9809,2026.6372,1815.7007,2841.3010,-4950.3518,-4995.1052,1442.5949,0.0000,-4530.5500,-4924.0485,4185.5904,2809.1790,4991.1636,702.5612,3003.1337,-1629.1931,-6012.5586,-3003.0393,-3743.4523,-4852.7351,-5572.4473,-1831.4588,-4321.7522,444.5142,-6440.1304,3160.2298,-6438.5763,2015.4815,-3201.6966,-288788.0843,-310219.9895,-290810.8440,-295037.4595,-294288.1597,-288460.8457,-295748.6389,-290750.7081,-76757913.7347,-76789426.6586,-76760239.1236,-76763630.5209,-291432.9238,-76766287.6380,-2079.8063,-2447.7587,-5352.1086,-1445.3720,-4995.0711,1599.1699,-791.3601,-936.4240,5908.4298,1671.3883,3127.5157,-4320.0532,-4382.7805,-2704.4339,403.0623,4165.0636,-225.2477,-1382.9933,3084.6901,3379.3845,6249.1138,-4432.5813,2874.2857,-4533.4652,-5428.4968,-517.7211,-1853.0272,-2161.6897,5469.9640,0.0000,497.9345,-4177.5326,0.0000,2465.7733,2385.3351,0.0000,-5085.0353,4542.4258,1947.8596,3722.3394,-6793.7700,-4332.1737,-341.1534,-2900.1947,2528.3416,2693.8668,3409.9902,3601.0335,3801.0469,3960.8632,-2992.1575,4764.1050,440.1359,5274.9989,5383.6655,2793.9934,4659.7693,620.6572,3278.5677,-4675.8300,-52.1729,-4257.7666,-5895.5253,1899.9093,0.0000,2934.9203,-2413.7202,175.0495,-855.1654,4675.9949,1103.8410,2742.9135,2109.7994,2475.9709,-3558.0544,2609.7548,180.5431,6281.5667,0.0000,5172.4265,4750.6160,3985.4604,1956.3069,4033.3892,1346.9866,1821.8277,1601.0840,-3014.6126,-1577.6009,-4854.5405,4565.1652,3359.1139,3652.2608,-5358.0207,5340.3427,-2257.0708,4796.2080,893.7981,-6479.9209,-5517.8944,-110435.9753,-115164.8521,-109832.6497,-109506.0085,-106126.0862,-111740.6927,-119249.8554,-112030.4206,-26605907.4051,-26630476.3054,-26583898.4838,-26606389.2001,-110764.6862,-26598235.7589,
