sl_5_5400_20310526 Coordinates.csv
2031/05/26 07:47:00.0000 UTC

Generated: Tue Oct  8 21:12:18 2024,
Start: 2031/05/26 07:47:00.00, Stop: 2031/05/26 09:17:00.00,
TIME_UNITS,STARLINK-5922 - X-Coordinate,STARLINK-2058 - X-Coordinate,STARLINK-1143 - X-Coordinate,STARLINK-3935 - X-Coordinate,STARLINK-11179 [DTC] - X-Coordinate,MoonARTEMIS1 - X-Coordinate,MoonARTEMIS2 - X-Coordinate,MoonIOAGEO - X-Coordinate,MoonIOAGNO - X-Coordinate,MoonIOAGNO 0001 - X-Coordinate,MoonIOAGSO - X-Coordinate,MoonIOAGSO 0001 - X-Coordinate,MoonLRO - X-Coordinate,MarsSat1 - X-Coordinate,MarsSat2 - X-Coordinate,MarsSat3 - X-Coordinate,MarsSat4 - X-Coordinate,Moon - X-Coordinate,Mars - X-Coordinate,STARLINK-5922 - Y-Coordinate,STARLINK-2058 - Y-Coordinate,STARLINK-1143 - Y-Coordinate,STARLINK-3935 - Y-Coordinate,STARLINK-11179 [DTC] - Y-Coordinate,MoonARTEMIS1 - Y-Coordinate,MoonARTEMIS2 - Y-Coordinate,MoonIOAGEO - Y-Coordinate,MoonIOAGNO - Y-Coordinate,MoonIOAGNO 0001 - Y-Coordinate,MoonIOAGSO - Y-Coordinate,MoonIOAGSO 0001 - Y-Coordinate,MoonLRO - Y-Coordinate,MarsSat1 - Y-Coordinate,MarsSat2 - Y-Coordinate,MarsSat3 - Y-Coordinate,MarsSat4 - Y-Coordinate,Moon - Y-Coordinate,Mars - Y-Coordinate,STARLINK-5922 - Z-Coordinate,STARLINK-2058 - Z-Coordinate,STARLINK-1143 - Z-Coordinate,STARLINK-3935 - Z-Coordinate,STARLINK-11179 [DTC] - Z-Coordinate,MoonARTEMIS1 - Z-Coordinate,MoonARTEMIS2 - Z-Coordinate,MoonIOAGEO - Z-Coordinate,MoonIOAGNO - Z-Coordinate,MoonIOAGNO 0001 - Z-Coordinate,MoonIOAGSO - Z-Coordinate,MoonIOAGSO 0001 - Z-Coordinate,MoonLRO - Z-Coordinate,MarsSat1 - Z-Coordinate,MarsSat2 - Z-Coordinate,MarsSat3 - Z-Coordinate,MarsSat4 - Z-Coordinate,Moon - Z-Coordinate,Mars - Z-Coordinate,
SECONDS,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,
0.000,2228.0864,2843.9843,4314.9069,-5308.9456,-5612.5719,185531.7645,195936.2745,199989.1932,195280.7010,193611.6551,196620.2764,202373.7658,198439.8415,68873925.5941,68901515.4538,68881330.9034,68892569.5831,198542.9956,68885853.8335,2781.5965,4115.0897,-1453.4982,3999.9016,619.5914,344236.1242,326289.7120,341121.1769,338093.7417,329276.4402,332052.7676,334401.9937,334806.9668,-46013389.5376,-46008597.3766,-45990009.2385,-46001510.6718,335691.4740,-46002257.8481,-5959.5794,4731.6843,-5102.4214,1492.4606,3707.6223,112236.0261,105208.0897,111464.5565,108257.8465,114253.2323,109037.4310,100213.9586,110573.9784,-20887503.0982,-20852441.9833,-20882202.3769,-20883635.2762,108983.4444,-20875207.4419,
300.000,4099.7363,3675.5661,2812.6874,-3966.4079,-6021.2443,178096.6384,188923.4233,192992.3705,188442.6176,186485.4430,189541.3127,195217.4750,190858.0673,69865403.0034,69893500.5822,69872295.0086,69883754.5266,191404.9476,69877384.5659,2908.7998,2205.4495,-3004.9916,4556.8784,2159.9665,348065.2517,330565.0311,345230.3004,342240.7986,333358.9387,336403.4949,338496.8044,338883.5164,-44495096.5376,-44490235.8298,-44471765.4700,-44482636.5039,339829.4118,-44484021.0984,-4790.1859,5386.9181,-5461.4657,3143.2654,2177.8702,112162.3824,105181.9862,111370.3668,108054.4131,114179.9424,109254.8588,100109.4057,110363.5498,-20887608.2007,-20852592.8762,-20881828.4109,-20883704.4838,108912.8134,-20875313.5930,
600.000,5538.1467,4197.6263,1062.3471,-2194.1973,-5800.8207,170584.0665,181818.0356,185908.3384,181538.3077,179275.4373,182379.0681,187976.8202,183231.4783,70823421.0204,70852028.2256,70829806.5008,70841437.9360,184180.6588,70835458.6250,2801.3972,86.8121,-4296.1252,4671.4889,3448.3481,351732.8589,334693.2444,349186.1181,346233.0240,337290.2898,340628.6673,342439.1025,342858.5781,-42955442.6166,-42950492.7545,-42932191.5565,-42942418.6371,343815.5850,-42944420.7427,-3111.6753,5455.2886,-5213.8226,4439.5254,396.4893,112088.3284,105157.3347,111271.4390,107857.2707,114104.0352,109469.6526,100009.0690,110046.9183,-20887707.8584,-20852747.6508,-20881446.7898,-20883746.8634,108842.1233,-20875419.8585,
900.000,6400.7150,4358.1090,-757.3813,-171.6563,-4963.1903,162997.5669,174623.1943,178740.1909,174572.2851,171984.8158,175137.4099,180655.0740,175591.2198,71747519.6349,71776637.6679,71753407.1477,71765160.6976,176873.3556,71759615.8821,2447.9955,-2026.2733,-5191.2054,4346.0109,4364.3289,355237.4343,338672.4791,352986.8305,350066.4348,341068.7765,344728.9840,346227.1686,346734.5350,-41395165.0477,-41390105.3323,-41372024.4905,-41381598.1981,347648.1961,-41384193.9388,-1101.7471,4929.3195,-4386.7953,5235.2600,-1430.7130,112013.8698,105134.1945,111167.8270,107668.5964,114025.5343,109678.9065,99912.9279,109640.9004,-20887802.0741,-20852906.2252,-20881058.0594,-20883761.2113,108771.3741,-20875526.2383,
1200.000,6605.4454,4134.5338,-2465.0624,1893.0334,-3587.0947,155340.6858,167342.0219,171491.0609,167548.8572,164616.7929,167820.4400,173255.5412,167964.1481,72637255.0815,72666884.4345,72642654.9414,72654480.2948,169486.3016,72649412.4483,1858.4848,-3921.3764,-5589.7957,3623.5086,4828.7503,358577.5427,342500.9352,356630.7033,353736.5088,344692.7507,348705.2037,349859.3540,350511.0478,-39815011.0051,-39809820.6696,-39792011.0498,-39800926.3432,351325.5165,-39804087.7512,1025.7195,3866.0623,-3071.7032,5441.0153,-3092.9392,111939.0121,105112.6287,111059.5934,107491.1177,113944.4621,109878.7875,99820.9633,109169.3936,-20887890.8534,-20853068.5191,-20880662.7868,-20883746.3184,108700.5660,-20875632.7325,
1500.000,6139.4331,3537.1344,-3894.4268,3784.4468,-1810.4836,147616.9958,159977.6791,164164.1197,160471.8581,157174.6175,160432.5118,165781.5574,160370.9553,73492200.0518,73522340.5066,73497124.3036,73508971.0605,162022.7969,73504420.8872,1066.0417,-5409.6549,-5438.2764,2582.0245,4809.9740,361751.8255,346176.8878,360116.0680,357238.0880,348160.6340,352557.9122,353334.0814,354184.4522,-38215737.2060,-38210395.4394,-38192907.4401,-38201163.8898,354845.8864,-38204858.7929,3043.5462,2381.1351,-1414.3097,5033.6610,-4399.1220,111863.7606,105092.7052,110946.8094,107328.2105,113860.8397,110064.2991,99733.1577,108662.0280,-20887974.2043,-20853234.4543,-20880261.5574,-20883700.9835,108629.6988,-20875739.3410,
1800.000,5059.6062,2609.4466,-4910.6462,5302.4129,183.8502,139830.0944,152533.3635,156762.5754,153344.2463,149661.5717,152978.2134,158236.4874,152824.5429,74311943.9000,74342594.5265,74316406.2813,74328224.4237,154486.1758,74324230.4208,126.6121,-6345.0499,-4737.3497,1326.0618,4324.7501,364759.0011,349698.6883,363441.3226,360565.3332,351470.9184,356287.1270,356649.8453,357747.3287,-36598109.5486,-36592595.5197,-36575478.9339,-36583080.9370,358207.7167,-36587272.8634,4736.0397,636.3777,400.9172,4058.9024,-5199.8560,111788.1205,105074.4967,110829.5549,107183.9595,113774.6872,110229.0586,99649.4957,108152.1744,-20888052.1374,-20853403.9544,-20879854.9734,-20883624.0320,108558.7728,-20875846.0638,
2100.000,3485.5664,1425.9010,-5423.3080,6283.3735,2187.3778,131983.6021,145012.3082,149289.6719,146167.5495,142080.9694,145462.2831,150623.7236,145328.8833,75096092.8398,75127251.9961,75100108.7360,75111849.1518,146879.8058,75108447.1261,-884.3286,-6639.1241,-3544.1297,-23.7713,3434.1466,367597.8656,353064.7669,366604.9331,363711.8086,354622.1670,359891.6912,359805.2129,361188.3729,-34962902.7449,-34957195.6255,-34940499.5059,-34947456.4763,361409.4886,-34952104.5816,5922.4857,-1177.8303,2171.3216,2626.3461,-5403.9858,111712.0970,105058.0813,110707.9182,107063.1172,113686.0235,110365.1778,99569.9631,107674.3637,-20888124.6656,-20853576.9448,-20879443.6508,-20883514.3383,108487.7878,-20875952.9010,
2400.000,1585.7175,86.3104,-5394.5024,6618.4971,3987.4688,124081.1609,137417.7804,141748.6878,138941.2040,134436.1542,137889.4132,142946.6848,137878.6143,75844270.1335,75875935.4660,75847856.5244,75859471.5879,139207.0857,75856694.1249,-1877.5019,-6269.6700,-1968.0534,-1342.1448,2235.6156,370267.2929,356273.6339,369605.4338,366670.8099,357613.0146,363368.4497,362798.8242,364492.6733,-33310899.9497,-33304978.9383,-33288751.4646,-33295077.9893,364449.7552,-33300137.0155,6476.4541,-2863.6852,3699.0277,897.4333,-4988.3883,111635.6948,105043.5430,110581.9957,106970.8591,113594.8666,110463.4188,99494.5476,107261.3050,-20888191.8044,-20853753.3525,-20879028.2168,-20883370.8555,108416.7440,-20876059.8526,
