sl_100_86400_20310122 Coordinates.csv
2031/01/22 07:47:00.0000 UTC

Generated: Tue Oct  8 21:57:47 2024,
Start: 2031/01/22 07:47:00.00, Stop: 2031/01/23 07:47:00.00,
TIME_UNITS,STARLINK-6270 - X-Coordinate,STARLINK-2531 - X-Coordinate,STARLINK-5895 - X-Coordinate,STARLINK-30938 - X-Coordinate,STARLINK-4561 - X-Coordinate,STARLINK-3534 - X-Coordinate,STARLINK-5082 - X-Coordinate,STARLINK-3960 - X-Coordinate,STARLINK-2608 - X-Coordinate,STARLINK-31219 - X-Coordinate,STARLINK-2283 - X-Coordinate,STARLINK-30204 - X-Coordinate,STARLINK-1512 - X-Coordinate,STARLINK-30441 - X-Coordinate,STARLINK-30358 - X-Coordinate,STARLINK-6125 - X-Coordinate,STARLINK-3342 - X-Coordinate,STARLINK-4180 - X-Coordinate,STARLINK-4471 - X-Coordinate,STARLINK-31004 - X-Coordinate,STARLINK-30466 - X-Coordinate,STARLINK-30513 - X-Coordinate,STARLINK-31629 - X-Coordinate,STARLINK-4439 - X-Coordinate,STARLINK-3251 - X-Coordinate,STARLINK-32029 - X-Coordinate,STARLINK-5477 - X-Coordinate,STARLINK-31935 - X-Coordinate,STARLINK-30517 - X-Coordinate,STARLINK-31680 - X-Coordinate,STARLINK-3654 - X-Coordinate,STARLINK-30043 - X-Coordinate,STARLINK-5781 - X-Coordinate,STARLINK-5000 - X-Coordinate,STARLINK-30904 - X-Coordinate,STARLINK-6338 - X-Coordinate,STARLINK-4022 - X-Coordinate,STARLINK-1906 - X-Coordinate,STARLINK-4082 - X-Coordinate,STARLINK-2087 - X-Coordinate,STARLINK-3292 - X-Coordinate,STARLINK-5839 - X-Coordinate,STARLINK-5079 - X-Coordinate,STARLINK-1402 - X-Coordinate,STARLINK-31271 - X-Coordinate,STARLINK-5496 - X-Coordinate,STARLINK-32020 - X-Coordinate,STARLINK-1661 - X-Coordinate,STARLINK-31493 - X-Coordinate,STARLINK-2223 - X-Coordinate,STARLINK-30181 - X-Coordinate,STARLINK-5692 - X-Coordinate,STARLINK-6305 - X-Coordinate,STARLINK-30231 - X-Coordinate,STARLINK-31161 - X-Coordinate,STARLINK-4365 - X-Coordinate,STARLINK-4387 - X-Coordinate,STARLINK-5161 - X-Coordinate,STARLINK-31053 - X-Coordinate,STARLINK-30465 - X-Coordinate,STARLINK-2728 - X-Coordinate,STARLINK-5397 - X-Coordinate,STARLINK-4266 - X-Coordinate,STARLINK-30251 - X-Coordinate,STARLINK-4444 - X-Coordinate,STARLINK-31659 - X-Coordinate,STARLINK-4076 - X-Coordinate,STARLINK-1566 - X-Coordinate,STARLINK-31348 - X-Coordinate,STARLINK-31051 - X-Coordinate,STARLINK-5089 - X-Coordinate,STARLINK-31027 - X-Coordinate,STARLINK-3603 - X-Coordinate,STARLINK-5324 - X-Coordinate,STARLINK-3059 - X-Coordinate,STARLINK-31588 - X-Coordinate,STARLINK-2698 - X-Coordinate,STARLINK-30831 - X-Coordinate,STARLINK-1414 - X-Coordinate,STARLINK-31345 - X-Coordinate,STARLINK-31784 - X-Coordinate,STARLINK-2622 - X-Coordinate,STARLINK-31978 - X-Coordinate,STARLINK-3517 - X-Coordinate,STARLINK-32230 - X-Coordinate,STARLINK-31744 - X-Coordinate,STARLINK-4357 - X-Coordinate,STARLINK-30534 - X-Coordinate,STARLINK-4057 - X-Coordinate,STARLINK-5984 - X-Coordinate,STARLINK-6248 - X-Coordinate,STARLINK-3542 - X-Coordinate,STARLINK-2592 - X-Coordinate,STARLINK-30997 - X-Coordinate,STARLINK-6087 - X-Coordinate,STARLINK-31163 - X-Coordinate,STARLINK-1832 - X-Coordinate,STARLINK-11194 [DTC] - X-Coordinate,STARLINK-32304 - X-Coordinate,STARLINK-5126 - X-Coordinate,MoonARTEMIS1 - X-Coordinate,MoonARTEMIS2 - X-Coordinate,MoonIOAGEO - X-Coordinate,MoonIOAGNO - X-Coordinate,MoonIOAGNO 0001 - X-Coordinate,MoonIOAGSO - X-Coordinate,MoonIOAGSO 0001 - X-Coordinate,MoonLRO - X-Coordinate,MarsSat1 - X-Coordinate,MarsSat2 - X-Coordinate,MarsSat3 - X-Coordinate,MarsSat4 - X-Coordinate,Moon - X-Coordinate,Mars - X-Coordinate,STARLINK-6270 - Y-Coordinate,STARLINK-2531 - Y-Coordinate,STARLINK-5895 - Y-Coordinate,STARLINK-30938 - Y-Coordinate,STARLINK-4561 - Y-Coordinate,STARLINK-3534 - Y-Coordinate,STARLINK-5082 - Y-Coordinate,STARLINK-3960 - Y-Coordinate,STARLINK-2608 - Y-Coordinate,STARLINK-31219 - Y-Coordinate,STARLINK-2283 - Y-Coordinate,STARLINK-30204 - Y-Coordinate,STARLINK-1512 - Y-Coordinate,STARLINK-30441 - Y-Coordinate,STARLINK-30358 - Y-Coordinate,STARLINK-6125 - Y-Coordinate,STARLINK-3342 - Y-Coordinate,STARLINK-4180 - Y-Coordinate,STARLINK-4471 - Y-Coordinate,STARLINK-31004 - Y-Coordinate,STARLINK-30466 - Y-Coordinate,STARLINK-30513 - Y-Coordinate,STARLINK-31629 - Y-Coordinate,STARLINK-4439 - Y-Coordinate,STARLINK-3251 - Y-Coordinate,STARLINK-32029 - Y-Coordinate,STARLINK-5477 - Y-Coordinate,STARLINK-31935 - Y-Coordinate,STARLINK-30517 - Y-Coordinate,STARLINK-31680 - Y-Coordinate,STARLINK-3654 - Y-Coordinate,STARLINK-30043 - Y-Coordinate,STARLINK-5781 - Y-Coordinate,STARLINK-5000 - Y-Coordinate,STARLINK-30904 - Y-Coordinate,STARLINK-6338 - Y-Coordinate,STARLINK-4022 - Y-Coordinate,STARLINK-1906 - Y-Coordinate,STARLINK-4082 - Y-Coordinate,STARLINK-2087 - Y-Coordinate,STARLINK-3292 - Y-Coordinate,STARLINK-5839 - Y-Coordinate,STARLINK-5079 - Y-Coordinate,STARLINK-1402 - Y-Coordinate,STARLINK-31271 - Y-Coordinate,STARLINK-5496 - Y-Coordinate,STARLINK-32020 - Y-Coordinate,STARLINK-1661 - Y-Coordinate,STARLINK-31493 - Y-Coordinate,STARLINK-2223 - Y-Coordinate,STARLINK-30181 - Y-Coordinate,STARLINK-5692 - Y-Coordinate,STARLINK-6305 - Y-Coordinate,STARLINK-30231 - Y-Coordinate,STARLINK-31161 - Y-Coordinate,STARLINK-4365 - Y-Coordinate,STARLINK-4387 - Y-Coordinate,STARLINK-5161 - Y-Coordinate,STARLINK-31053 - Y-Coordinate,STARLINK-30465 - Y-Coordinate,STARLINK-2728 - Y-Coordinate,STARLINK-5397 - Y-Coordinate,STARLINK-4266 - Y-Coordinate,STARLINK-30251 - Y-Coordinate,STARLINK-4444 - Y-Coordinate,STARLINK-31659 - Y-Coordinate,STARLINK-4076 - Y-Coordinate,STARLINK-1566 - Y-Coordinate,STARLINK-31348 - Y-Coordinate,STARLINK-31051 - Y-Coordinate,STARLINK-5089 - Y-Coordinate,STARLINK-31027 - Y-Coordinate,STARLINK-3603 - Y-Coordinate,STARLINK-5324 - Y-Coordinate,STARLINK-3059 - Y-Coordinate,STARLINK-31588 - Y-Coordinate,STARLINK-2698 - Y-Coordinate,STARLINK-30831 - Y-Coordinate,STARLINK-1414 - Y-Coordinate,STARLINK-31345 - Y-Coordinate,STARLINK-31784 - Y-Coordinate,STARLINK-2622 - Y-Coordinate,STARLINK-31978 - Y-Coordinate,STARLINK-3517 - Y-Coordinate,STARLINK-32230 - Y-Coordinate,STARLINK-31744 - Y-Coordinate,STARLINK-4357 - Y-Coordinate,STARLINK-30534 - Y-Coordinate,STARLINK-4057 - Y-Coordinate,STARLINK-5984 - Y-Coordinate,STARLINK-6248 - Y-Coordinate,STARLINK-3542 - Y-Coordinate,STARLINK-2592 - Y-Coordinate,STARLINK-30997 - Y-Coordinate,STARLINK-6087 - Y-Coordinate,STARLINK-31163 - Y-Coordinate,STARLINK-1832 - Y-Coordinate,STARLINK-11194 [DTC] - Y-Coordinate,STARLINK-32304 - Y-Coordinate,STARLINK-5126 - Y-Coordinate,MoonARTEMIS1 - Y-Coordinate,MoonARTEMIS2 - Y-Coordinate,MoonIOAGEO - Y-Coordinate,MoonIOAGNO - Y-Coordinate,MoonIOAGNO 0001 - Y-Coordinate,MoonIOAGSO - Y-Coordinate,MoonIOAGSO 0001 - Y-Coordinate,MoonLRO - Y-Coordinate,MarsSat1 - Y-Coordinate,MarsSat2 - Y-Coordinate,MarsSat3 - Y-Coordinate,MarsSat4 - Y-Coordinate,Moon - Y-Coordinate,Mars - Y-Coordinate,STARLINK-6270 - Z-Coordinate,STARLINK-2531 - Z-Coordinate,STARLINK-5895 - Z-Coordinate,STARLINK-30938 - Z-Coordinate,STARLINK-4561 - Z-Coordinate,STARLINK-3534 - Z-Coordinate,STARLINK-5082 - Z-Coordinate,STARLINK-3960 - Z-Coordinate,STARLINK-2608 - Z-Coordinate,STARLINK-31219 - Z-Coordinate,STARLINK-2283 - Z-Coordinate,STARLINK-30204 - Z-Coordinate,STARLINK-1512 - Z-Coordinate,STARLINK-30441 - Z-Coordinate,STARLINK-30358 - Z-Coordinate,STARLINK-6125 - Z-Coordinate,STARLINK-3342 - Z-Coordinate,STARLINK-4180 - Z-Coordinate,STARLINK-4471 - Z-Coordinate,STARLINK-31004 - Z-Coordinate,STARLINK-30466 - Z-Coordinate,STARLINK-30513 - Z-Coordinate,STARLINK-31629 - Z-Coordinate,STARLINK-4439 - Z-Coordinate,STARLINK-3251 - Z-Coordinate,STARLINK-32029 - Z-Coordinate,STARLINK-5477 - Z-Coordinate,STARLINK-31935 - Z-Coordinate,STARLINK-30517 - Z-Coordinate,STARLINK-31680 - Z-Coordinate,STARLINK-3654 - Z-Coordinate,STARLINK-30043 - Z-Coordinate,STARLINK-5781 - Z-Coordinate,STARLINK-5000 - Z-Coordinate,STARLINK-30904 - Z-Coordinate,STARLINK-6338 - Z-Coordinate,STARLINK-4022 - Z-Coordinate,STARLINK-1906 - Z-Coordinate,STARLINK-4082 - Z-Coordinate,STARLINK-2087 - Z-Coordinate,STARLINK-3292 - Z-Coordinate,STARLINK-5839 - Z-Coordinate,STARLINK-5079 - Z-Coordinate,STARLINK-1402 - Z-Coordinate,STARLINK-31271 - Z-Coordinate,STARLINK-5496 - Z-Coordinate,STARLINK-32020 - Z-Coordinate,STARLINK-1661 - Z-Coordinate,STARLINK-31493 - Z-Coordinate,STARLINK-2223 - Z-Coordinate,STARLINK-30181 - Z-Coordinate,STARLINK-5692 - Z-Coordinate,STARLINK-6305 - Z-Coordinate,STARLINK-30231 - Z-Coordinate,STARLINK-31161 - Z-Coordinate,STARLINK-4365 - Z-Coordinate,STARLINK-4387 - Z-Coordinate,STARLINK-5161 - Z-Coordinate,STARLINK-31053 - Z-Coordinate,STARLINK-30465 - Z-Coordinate,STARLINK-2728 - Z-Coordinate,STARLINK-5397 - Z-Coordinate,STARLINK-4266 - Z-Coordinate,STARLINK-30251 - Z-Coordinate,STARLINK-4444 - Z-Coordinate,STARLINK-31659 - Z-Coordinate,STARLINK-4076 - Z-Coordinate,STARLINK-1566 - Z-Coordinate,STARLINK-31348 - Z-Coordinate,STARLINK-31051 - Z-Coordinate,STARLINK-5089 - Z-Coordinate,STARLINK-31027 - Z-Coordinate,STARLINK-3603 - Z-Coordinate,STARLINK-5324 - Z-Coordinate,STARLINK-3059 - Z-Coordinate,STARLINK-31588 - Z-Coordinate,STARLINK-2698 - Z-Coordinate,STARLINK-30831 - Z-Coordinate,STARLINK-1414 - Z-Coordinate,STARLINK-31345 - Z-Coordinate,STARLINK-31784 - Z-Coordinate,STARLINK-2622 - Z-Coordinate,STARLINK-31978 - Z-Coordinate,STARLINK-3517 - Z-Coordinate,STARLINK-32230 - Z-Coordinate,STARLINK-31744 - Z-Coordinate,STARLINK-4357 - Z-Coordinate,STARLINK-30534 - Z-Coordinate,STARLINK-4057 - Z-Coordinate,STARLINK-5984 - Z-Coordinate,STARLINK-6248 - Z-Coordinate,STARLINK-3542 - Z-Coordinate,STARLINK-2592 - Z-Coordinate,STARLINK-30997 - Z-Coordinate,STARLINK-6087 - Z-Coordinate,STARLINK-31163 - Z-Coordinate,STARLINK-1832 - Z-Coordinate,STARLINK-11194 [DTC] - Z-Coordinate,STARLINK-32304 - Z-Coordinate,STARLINK-5126 - Z-Coordinate,MoonARTEMIS1 - Z-Coordinate,MoonARTEMIS2 - Z-Coordinate,MoonIOAGEO - Z-Coordinate,MoonIOAGNO - Z-Coordinate,MoonIOAGNO 0001 - Z-Coordinate,MoonIOAGSO - Z-Coordinate,MoonIOAGSO 0001 - Z-Coordinate,MoonLRO - Z-Coordinate,MarsSat1 - Z-Coordinate,MarsSat2 - Z-Coordinate,MarsSat3 - Z-Coordinate,MarsSat4 - Z-Coordinate,Moon - Z-Coordinate,Mars - Z-Coordinate,
SECONDS,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,
0.000,-5663.1305,-229.8987,-1076.4742,-1182.6416,-5767.2566,3746.6560,6066.0084,-3169.1694,2701.1413,1224.3859,3146.1454,3925.9492,0.0000,5936.0261,-2718.5870,2806.3019,-5975.9316,-4435.4788,4548.6776,-3401.6064,1952.3331,994.9597,1101.2701,-2442.8482,-3683.1258,-2111.7773,-885.9472,5039.8256,3889.4007,4809.6225,-509.6675,-3742.9210,3868.9850,6.9137,-4748.0233,-5383.5803,-4405.0949,-935.3242,1862.3261,-5464.1235,3171.8057,6194.0455,3430.5401,5952.4537,2504.4073,-3809.1590,5250.7382,-156.3358,-3848.2468,-2743.1930,3081.9267,-4232.8067,-6835.2219,5207.5405,-5154.0941,756.8851,-800.8898,-6002.6428,3599.3310,-5674.5810,4856.1585,-5632.3191,-387.4707,48.4743,1520.3786,-3007.9422,-3832.3639,5796.5926,6199.7753,623.9316,3074.2104,-108.4721,2031.6815,2080.2321,3196.8724,1083.8681,-4132.4534,-219.0820,600.0438,2216.4534,-4770.7907,-5718.3325,-2124.0258,88.8879,-49.6013,38.4902,4211.6825,4335.2095,2160.5974,4630.2962,-6363.6082,2982.4737,-4674.7399,5817.1823,-92.8468,-4121.2564,-114.6579,0.0000,4907.4441,-4109.7348,-191366.1017,-225900.7756,-201794.2887,-202220.3204,-209026.1737,-208395.7510,-209159.2769,-205107.1120,-176805278.7582,-176845440.1547,-176811241.6994,-176828644.9281,-206198.7456,-176818531.8604,-1982.3514,-6781.4066,3392.6246,4169.5553,1747.2405,-5204.7264,978.7771,-6019.7019,-4190.4012,5246.9534,4717.0458,-5630.3161,0.0000,-377.1057,-5702.1990,4210.9552,-2331.4908,162.0578,515.8563,4887.9457,-5522.2621,-6670.4434,-5659.3224,-6094.1250,-4196.6864,3471.5389,-5714.7370,-2280.9571,3798.3772,1476.4433,-4195.5676,-3499.6799,4367.9450,4544.5837,-3941.2361,-3130.4937,-2622.7265,-3986.8275,5213.1717,3718.5367,-5958.4538,1700.6997,-5997.8568,-308.4273,3534.8451,-5107.6431,4122.3561,4525.6612,4869.0542,4201.3295,4155.3669,-2657.6675,320.1134,-806.5365,2886.1527,561.8953,496.1963,-637.2371,2025.7724,3353.0370,3178.3305,-3256.4791,4155.7113,6028.6726,2839.3238,3007.2377,-3720.1588,-2965.7815,2188.9671,5364.4398,-6206.5605,6865.7786,4781.8185,-2709.3673,-547.3729,4847.2348,897.7669,5708.8520,4103.3419,-4192.5357,1435.9831,1190.1382,4491.9033,-5544.3701,6270.0236,6144.6929,-4047.0939,-4784.6498,-3675.1535,3349.5415,-488.0362,6084.4175,3617.1271,-2026.0747,6881.8464,5195.0838,5327.6663,0.0000,-4613.4626,-3962.9551,278726.4368,273674.1705,268540.6948,273846.7789,279438.6584,275803.6520,269443.7505,273388.0973,-89231041.0580,-89249911.5868,-89238440.2496,-89249320.7989,272010.4870,-89244333.5860,3449.2723,895.4653,-5964.8683,5251.2268,-3351.9849,2520.7400,-3150.7917,1040.2125,4607.2987,-4120.0229,3369.8456,-727.2235,0.0000,3526.8082,2657.9258,4713.2506,2534.7206,5301.8587,-5272.9760,3550.8217,-3659.8484,632.8342,-3693.8036,-2125.1613,4043.2276,-5380.5293,3842.9007,3912.9468,-4291.0301,-4602.7823,-5458.9476,-4671.0025,-3735.0955,5200.9191,-3022.7551,2959.3272,4541.4660,5431.6338,-4113.9265,16.7181,-1443.6186,-2544.8791,-89.5489,-3171.2150,5335.7520,2760.2098,-952.3446,-4956.4399,-2902.0104,-4655.6965,4586.8471,4586.4637,600.2313,4437.4293,-3366.1778,6843.1548,-6836.8535,-3358.9412,-5495.6071,-2089.1096,3660.9949,2419.4104,5476.3568,-3407.4758,6104.8365,-5323.5278,-4326.0986,-1589.5152,-1829.3754,4299.0133,-157.0717,-514.5149,4529.6378,6040.3799,-6136.9171,4624.1741,-5418.6087,3737.7837,5476.7080,-4845.6032,4641.6558,-3405.7795,4483.9762,4015.8525,-2662.0042,-2852.6988,3696.7423,2500.3876,5403.0600,3927.8344,2656.9799,1038.7934,-3009.9984,-3195.2024,-924.1151,1825.1804,-4183.0211,0.0000,-767.9786,3826.9753,-110481.2924,-117080.9648,-111261.6517,-114178.1529,-108369.3462,-114159.2305,-122543.7204,-114212.2870,-37805966.1549,-37830086.0596,-37782554.0359,-37805244.5262,-113769.7146,-37797901.1346,
3600.000,4713.2795,1960.4855,-3115.4809,-3621.9573,5743.0560,-2415.9410,-6713.1061,4144.8990,2276.3697,-4942.2531,-5388.9902,-910.6482,0.0000,-6198.1949,4591.9811,-5832.4790,6588.5437,5399.3032,532.7311,1520.9264,2098.6641,2222.7493,858.5061,5.6163,5908.1604,-1838.1846,1273.8261,-3874.6743,-6495.7395,-6733.1541,4624.5173,6316.1194,-6275.3351,-3183.2634,6543.4735,4991.5372,6755.2059,5246.3837,-4249.1334,1745.6914,-1427.5623,-6776.2816,-1219.9171,-5988.6174,-5161.0201,4870.7647,-5330.0049,-3513.1046,-364.5214,1044.4199,-6116.3267,6296.9473,5521.9215,-5036.6841,978.2683,4087.6147,1004.1272,6748.3150,-5390.6970,4255.7152,-3993.7428,5199.8672,-3941.2459,-2675.9703,-80.6247,717.6694,4159.2925,-3724.1776,-4912.9036,-2961.0314,-496.2766,-1757.9437,-4740.3307,-2298.9578,-5570.4461,-5268.7344,2173.9896,-1919.9412,-4716.1579,137.9896,2894.0072,1638.3557,-278.7411,3299.4699,-2734.4029,-2995.1620,-6241.2859,-708.1839,2125.4866,-176.7461,6583.2418,-4044.8210,2922.1498,-5296.3501,-468.3382,508.7746,-2513.7000,0.0000,-1574.3989,6140.7233,-254969.5279,-287116.1499,-264292.6114,-266461.2940,-271023.7777,-266934.4768,-270930.3985,-268394.0345,-147580170.4951,-147615818.2800,-147593062.0748,-147596911.1795,-267572.4142,-147593605.2885,-1883.3825,5510.1126,-1235.8153,-3733.1296,-3674.2663,6164.9557,1543.7940,4369.3900,3906.9527,-2094.6979,-3216.2385,5611.4695,0.0000,3071.9972,2077.1448,-1663.9128,830.1408,-3523.1245,-831.7257,-6764.5577,4637.6206,4940.8848,6749.5921,6026.9925,3564.7553,-5886.3821,6753.6069,5553.7309,-1835.4299,895.8595,2723.1180,840.2622,-2886.2157,-5726.1730,1958.7351,-812.7778,997.2540,2930.6771,-5426.9008,-4326.1909,6070.4032,628.7779,5510.5006,2560.7318,109.9635,1634.7826,-1517.6837,-5632.7096,-4993.6980,-6717.9494,-2200.5913,-1095.5301,-2654.1730,4329.9321,-4925.5581,-2721.9260,4861.7019,-1108.3471,1941.7335,-5187.9704,1061.8895,-236.5941,-3830.5244,-6383.7966,-6623.2217,-6349.1786,-790.6614,4363.0213,1507.7805,-6228.8756,6072.5429,-4975.9559,-4956.9693,6036.8313,3110.2132,-3146.2042,-4950.7800,-6516.6837,-3709.8205,6714.7043,-5417.1439,-3728.4287,-6693.0739,2534.3049,-3144.3811,-5941.2851,2543.1416,5110.7274,4827.1314,-1483.2547,-1869.9334,-4354.6245,-5458.3818,4470.6260,-4540.9926,-5230.6685,-6275.7097,0.0000,4552.0817,3073.2599,223914.3953,209629.5511,207645.5430,210672.4589,219918.5108,213147.4008,210261.3572,211016.9985,-131966435.6265,-131991275.6805,-131973414.0235,-131988595.1258,212391.1669,-131980825.3692,-4715.9180,3549.3415,6071.1419,-4412.5906,-1014.3502,1912.1195,-448.3321,3323.9115,-5076.6261,4131.2118,2036.2521,3904.0723,0.0000,-170.7202,-4654.5745,-3340.5258,1870.6870,-2530.7247,6899.9155,-264.6683,4653.9266,-4072.7505,-757.4200,-3356.7027,8.9848,2706.3532,990.6362,-367.6777,1527.9948,540.8773,4324.7644,2717.5337,486.4985,-2220.2712,-730.8157,-4697.5044,-622.1821,-3209.6073,23.0573,-4687.0506,-2962.1700,-1185.1246,-3992.7739,-1772.5718,-4557.2213,-4678.3923,-3845.0715,966.8598,4662.8338,748.8121,-2380.4309,-2298.1898,3098.5280,-1857.8649,4569.4171,-4877.3962,4780.5759,-957.1410,3783.5311,-1665.8018,-5488.7009,-4598.2785,-4169.0022,-24.9450,-1973.3797,2345.2474,5398.7489,-3469.0167,4475.9254,-421.0069,-3301.6426,4411.8085,-764.8965,-2554.4958,2724.7512,-2918.9721,4227.8246,707.1094,-3367.5881,893.9023,-2962.6838,5384.0602,55.8745,-5450.6869,5375.2508,-1268.6392,1581.4381,-4625.0810,-4441.5841,-6779.5043,995.9379,3409.6684,-2378.5843,-272.3984,5219.7980,-4450.1165,-326.8385,0.0000,4761.8374,401.9044,-109793.6544,-116582.2606,-110893.4714,-114376.8613,-107711.3442,-110745.6540,-121990.1288,-112216.8728,-37813651.9581,-37841027.4374,-37790164.4144,-37817513.4027,-113003.2169,-37808190.9874,
7200.000,-3093.3090,-3826.5482,6412.9997,6274.9720,-2894.8864,-562.9835,4599.7625,-4140.8321,-5876.8237,6628.8108,3695.2326,-3057.3682,0.0000,4037.2363,-5576.7481,6880.8747,-4362.5072,-4568.9698,-4756.2599,885.9645,-5576.8672,-5229.0888,-2588.2722,1173.4322,-5420.5713,3820.2706,-1370.8349,681.1634,6559.8131,4951.9430,-6754.7403,-6717.1656,6201.7839,4471.5114,-5504.5997,-3732.6314,-5652.7846,-6523.9311,4614.2893,3958.5400,-1707.0892,4644.3132,-2393.0915,2111.9536,6301.1484,-5316.7490,2937.0277,4494.8122,4541.4505,936.0520,6792.9330,-5367.9395,-1869.9145,3168.5408,3176.7807,-6790.5438,1331.1651,-4395.6463,5447.8666,-902.8121,2829.7302,-3929.7971,6219.8460,4243.9918,-2152.0023,1186.7922,-4150.3438,-1395.1389,2205.8476,3870.9342,-2904.8835,4110.1873,5122.5658,2200.4026,5657.4603,6674.6480,-469.1051,3279.6479,6310.9812,-2083.4478,-376.9597,2546.2886,2529.9681,-6134.8586,5471.3405,4630.2537,3566.2838,-3351.6007,-4793.4107,-2634.5476,-4163.5614,4114.1942,1742.7310,2756.3965,2519.5435,3706.6632,3696.3455,0.0000,-3342.3649,-5271.9094,-303462.2556,-330533.2072,-310174.8976,-315260.2932,-316291.1640,-308922.8989,-316167.9700,-311733.7784,-108290412.0404,-108320329.9000,-108309549.4808,-108299343.2626,-312243.5293,-108303488.8058,5380.8406,-1525.0964,453.1784,2656.5313,4132.5934,-4584.1926,-3526.8468,-272.7772,-3042.0483,-1174.8485,-1514.3066,-4169.4532,0.0000,-4544.7401,2133.8345,-738.2463,1627.0027,4870.1099,-1753.7014,6094.9261,-3074.6144,-1074.2476,-4306.8831,-1406.4062,-1258.5682,5047.3419,-4314.9748,-5776.0058,-423.6744,-2568.3214,-1343.9536,1459.2619,427.3239,4804.7494,1051.3318,4714.8669,965.1686,-1267.1906,3117.2287,3019.3711,-3888.8809,-2988.9908,-3383.2374,-3762.5506,-2676.9334,2303.9107,-2950.5316,3111.6504,4084.8670,5688.4281,-20.1920,3733.9755,4667.5725,-5805.4546,5597.0666,1297.7853,-6763.1084,2612.4075,-4155.0161,5289.4707,-5168.0327,4054.0044,2970.4938,4258.2193,5597.9072,6255.6766,4708.9978,-3843.2323,-5240.1001,4325.1039,-4147.3516,1175.6878,2998.1151,-6115.6385,-3300.5797,598.6299,6852.0455,3779.5885,2528.7865,-5230.4826,6735.7963,5566.4771,4204.0999,468.3135,-736.8523,2367.6600,243.6479,-4638.3154,-4920.3221,-3139.7164,3769.0011,73.8209,3587.3394,-5272.8693,464.5149,4122.8351,3384.5033,0.0000,-3262.0408,-559.8295,154697.9681,132339.8620,133651.7626,136633.5871,146629.2766,136901.1775,137366.0221,140780.7909,-165654781.3977,-165683548.7917,-165664985.5220,-165675308.2022,139320.6668,-165670276.9609,3062.9383,-5472.3072,-2619.5156,212.7084,4684.4819,-5124.4374,3739.0389,-5497.6884,1530.5260,-805.4029,-5260.1308,-4577.0355,0.0000,-3311.3909,3361.8996,-122.3181,-5099.8735,-1833.2843,-4806.1112,-3198.1771,-2671.8240,4161.5971,4636.8531,6641.9196,-4086.2647,2300.5679,-5272.9973,-3493.0435,2164.4239,3904.3899,-419.5841,876.7841,3044.3573,-2183.3920,3962.0253,3371.8483,-3763.7574,-1492.7844,4052.5561,4337.4775,5428.2074,4138.0561,5518.1789,5178.9778,702.5841,3822.3073,5292.4898,3881.4406,-3098.3006,3673.7455,-1325.8122,-1835.9827,-4686.0487,-1955.7866,-2189.7832,-145.6595,324.6983,4628.9197,491.9391,4348.1823,3516.6343,4032.0477,111.9168,3422.9778,-3444.9885,2406.2945,-2797.7866,5298.9345,-3775.7642,-3754.2727,4718.8851,-5403.2070,-3525.1542,-2460.1410,2279.8697,-1117.7622,-164.0140,-4657.0279,-1038.0850,3760.4565,-985.8902,-2871.7314,-4567.1797,3006.4344,-3993.1958,4328.2677,-5929.2534,3893.1361,534.9549,5592.6399,-4041.8368,-5490.5271,5286.5230,3558.5811,-6454.5336,4065.1800,4542.7913,0.0000,-4918.4146,-4389.2716,-109132.4846,-116042.7991,-111078.1446,-111224.7366,-107396.7128,-112887.1940,-120819.6043,-113147.7388,-37820958.5485,-37851678.3480,-37799093.3952,-37827135.3441,-112224.1661,-37818455.2914,
