sl_5_5400_20310203 Coordinates.csv
2031/02/03 07:47:00.0000 UTC

Generated: Tue Oct  8 21:12:14 2024,
Start: 2031/02/03 07:47:00.00, Stop: 2031/02/03 09:17:00.00,
TIME_UNITS,STARLINK-32046 - X-Coordinate,STARLINK-3697 - X-Coordinate,STARLINK-3541 - X-Coordinate,STARLINK-6338 - X-Coordinate,STARLINK-31137 - X-Coordinate,MoonARTEMIS1 - X-Coordinate,MoonARTEMIS2 - X-Coordinate,MoonIOAGEO - X-Coordinate,MoonIOAGNO - X-Coordinate,MoonIOAGNO 0001 - X-Coordinate,MoonIOAGSO - X-Coordinate,MoonIOAGSO 0001 - X-Coordinate,MoonLRO - X-Coordinate,MarsSat1 - X-Coordinate,MarsSat2 - X-Coordinate,MarsSat3 - X-Coordinate,MarsSat4 - X-Coordinate,Moon - X-Coordinate,Mars - X-Coordinate,STARLINK-32046 - Y-Coordinate,STARLINK-3697 - Y-Coordinate,STARLINK-3541 - Y-Coordinate,STARLINK-6338 - Y-Coordinate,STARLINK-31137 - Y-Coordinate,MoonARTEMIS1 - Y-Coordinate,MoonARTEMIS2 - Y-Coordinate,MoonIOAGEO - Y-Coordinate,MoonIOAGNO - Y-Coordinate,MoonIOAGNO 0001 - Y-Coordinate,MoonIOAGSO - Y-Coordinate,MoonIOAGSO 0001 - Y-Coordinate,MoonLRO - Y-Coordinate,MarsSat1 - Y-Coordinate,MarsSat2 - Y-Coordinate,MarsSat3 - Y-Coordinate,MarsSat4 - Y-Coordinate,Moon - Y-Coordinate,Mars - Y-Coordinate,STARLINK-32046 - Z-Coordinate,STARLINK-3697 - Z-Coordinate,STARLINK-3541 - Z-Coordinate,STARLINK-6338 - Z-Coordinate,STARLINK-31137 - Z-Coordinate,MoonARTEMIS1 - Z-Coordinate,MoonARTEMIS2 - Z-Coordinate,MoonIOAGEO - Z-Coordinate,MoonIOAGNO - Z-Coordinate,MoonIOAGNO 0001 - Z-Coordinate,MoonIOAGSO - Z-Coordinate,MoonIOAGSO 0001 - Z-Coordinate,MoonLRO - Z-Coordinate,MarsSat1 - Z-Coordinate,MarsSat2 - Z-Coordinate,MarsSat3 - Z-Coordinate,MarsSat4 - Z-Coordinate,Moon - Z-Coordinate,Mars - Z-Coordinate,
SECONDS,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,
0.000,3937.3006,-6638.0098,5297.5393,1372.9350,-1523.7827,363186.0137,343143.5242,364709.9840,363240.0366,355447.6786,356822.7276,357341.5287,360036.1800,-149227054.4840,-149245080.8674,-149211417.7328,-149214568.6648,359730.3720,-149207571.4507,5513.9360,-675.9077,2075.8288,-5893.3582,6531.5043,-115949.7244,-119660.0958,-116329.3615,-111182.0705,-107040.0521,-110505.8843,-116872.7854,-112010.0658,-98693741.3940,-98716099.7617,-98702076.2067,-98701914.4036,-113754.0798,-98694540.3061,-12.1713,1811.5805,-3901.3664,3303.5531,-1318.3000,149507.6359,146746.0188,150723.7479,147773.9947,153599.6469,147865.6432,139438.9713,148650.4923,-39756489.6810,-39771633.5170,-39767402.1199,-39758721.4689,148213.6751,-39750394.2956,
300.000,4716.2443,-5979.3416,4790.4003,-536.1512,-21.8035,365918.4361,345517.0379,366971.6497,365481.2986,357721.3108,359294.9523,359635.5137,362561.2356,-147030384.4679,-147047922.0337,-147014195.0849,-147017375.0277,362056.6949,-147010970.9401,4517.2528,662.6960,237.9044,-5430.7447,6829.8264,-108123.8709,-112363.0735,-108843.1427,-103824.5452,-99413.7507,-103008.3956,-109219.0582,-104392.0062,-101927286.5195,-101950307.4844,-101935538.3176,-101935596.6229,-106137.8350,-101928021.0136,1795.8010,3403.0104,-4959.8355,4210.6748,227.2573,149592.9946,146694.7048,150696.4090,147608.6596,153586.1117,148139.0504,139380.3896,148206.9549,-39757000.4780,-39772083.8414,-39767683.7779,-39759182.5064,148195.6877,-39750679.4000,
600.000,5011.9079,-4737.7375,3849.7307,-2418.6209,1484.6789,368463.7935,347736.7019,369070.7602,367553.8578,359833.3953,361626.8278,361766.7043,364890.9394,-144763654.7667,-144780690.6772,-144746916.1091,-144750107.9129,364221.8018,-144744312.9829,3029.1268,1971.8623,-1657.3332,-4464.7647,6435.4659,-100224.9566,-105018.7899,-101308.4033,-96436.2911,-91742.3268,-95474.0618,-101519.2186,-96845.1869,-105111963.3471,-105135635.1560,-105120107.3252,-105120377.8894,-98474.0678,-105112636.5330,3397.6542,4627.1752,-5481.1857,4660.0413,1747.3827,149671.7699,146643.4290,150664.2284,147446.8340,153569.8464,148412.6786,139326.0601,147762.5766,-39757508.2632,-39772533.2738,-39767955.5281,-39759628.7064,148177.6198,-39750964.3507,
900.000,4808.9334,-3042.6791,2575.5193,-4091.1477,2857.7322,370821.5526,349801.5609,371006.3935,369454.7902,361783.0478,363819.4481,363734.1835,367016.8064,-142427952.0575,-142444473.7396,-142410668.5965,-142413856.0217,366224.7230,-142408684.1199,1197.7515,3134.0666,-3422.9778,-3094.6499,5389.1283,-92259.7745,-97630.4674,-93728.4287,-89021.5077,-84029.1738,-87907.5137,-93776.7607,-89367.7517,-108246254.2392,-108270564.8963,-108254265.6786,-108254739.5443,-90766.1900,-108246869.3203,4609.6069,5352.2195,-5409.5021,4602.9178,3072.0353,149744.5929,146592.1926,150627.2331,147290.1036,153550.8749,148684.5178,139275.9600,147348.9136,-39758012.9356,-39772981.8072,-39768217.1790,-39760059.5067,148159.4715,-39751249.1477,
1200.000,4141.6399,-1067.0913,1095.1215,-5387.9107,3971.0270,372991.3179,351710.7272,372777.6959,371180.8210,363569.4564,365874.0626,365537.1108,368932.6808,-140024395.8858,-140040391.0353,-140006573.2156,-140009741.0070,368064.5610,-140005203.7565,-789.1354,4041.0100,-4881.0815,-1455.4678,3798.5146,-84234.6092,-90201.3483,-86106.5236,-81584.2202,-76277.7045,-80313.5916,-85995.1943,-81949.6709,-111328665.7132,-111353602.9851,-111336520.0329,-111337187.1849,-83017.6332,-111329225.9801,5292.8407,5500.1769,-4752.5180,4045.4975,4053.0778,149812.0147,146540.9969,150585.4589,147140.4817,153529.2200,148951.8897,139230.0683,146996.1561,-39758514.3961,-39773429.4346,-39768468.5403,-39760474.3319,148141.2427,-39751533.7910,
1500.000,3088.5059,990.5917,-449.2563,-6177.0971,4721.2853,374972.7892,353463.3807,374383.8828,372728.2737,365191.8832,367791.9718,367174.7227,370634.9350,-137554138.1292,-137569594.7145,-137535782.9736,-137538916.9356,369740.4908,-137535023.6266,-2723.8074,4603.5239,-5880.3405,295.2125,1826.8364,-76155.3501,-82734.6930,-78446.0108,-74128.1101,-68491.3490,-72697.3346,-78178.0431,-74573.0938,-114357729.1531,-114383280.5732,-114365401.9622,-114366251.3824,-75231.8471,-114358237.9778,5369.2338,5055.1138,-3580.8233,3048.2473,4580.9304,149874.5167,146489.8431,150538.9508,147000.5134,153504.9029,149211.2484,139188.3656,146730.8116,-39759012.5464,-39773876.1490,-39768709.4227,-39760872.5926,148122.9335,-39751818.2806,
1800.000,1762.6820,2926.4060,-1913.8757,-6374.5507,5037.5943,376765.7387,355058.7695,375824.2386,374093.0548,366649.6634,369574.3378,368646.3324,372122.5948,-135018362.4449,-135033268.7109,-134999482.6623,-135002569.7360,371251.7606,-134999327.2402,-4400.3470,4760.2981,-6311.9095,1992.4121,-324.3269,-68027.5780,-75233.7788,-70750.2303,-66656.2638,-60673.5534,-65063.9271,-70328.8432,-67213.3885,-117332001.5092,-117358154.3831,-117339468.6610,-117340488.3878,-67412.2980,-117332462.3385,4830.0351,4064.7919,-2020.7142,1719.4819,4596.7075,149932.5194,146438.7325,150487.7624,146873.3860,153477.9441,149457.9459,139150.8343,146573.3822,-39759507.2900,-39774321.9432,-39768939.6389,-39761253.6847,148104.5439,-39752102.6165,
2100.000,299.7898,4551.1180,-3166.6258,-5953.1116,4887.8974,378369.9994,356496.2103,377098.1171,375270.7177,367942.2068,371221.8681,369951.3302,373397.3601,-132418283.7024,-132432628.1749,-132398888.2882,-132401916.6295,372597.6916,-132399329.3165,-5636.5826,4484.7253,-6121.7550,3479.3017,-2435.8326,-59856.6293,-67701.8982,-63022.5377,-59170.8138,-52827.7780,-57418.5690,-62451.1415,-59840.9434,-120250065.9860,-120276807.3962,-120257303.6327,-120258480.8265,-59562.4677,-120250482.3354,3736.8375,2635.7431,-241.0634,203.6897,4098.6477,149986.3912,146387.6662,150431.9561,146763.0167,153448.3625,149685.9954,139117.4585,146536.2854,-39759998.5317,-39774766.8102,-39769159.0040,-39761616.9888,148086.0738,-39752386.7988,
2400.000,-1155.8270,5708.9763,-4098.9045,-4946.3999,4282.2448,379785.4595,357775.0887,378204.9419,376256.6762,369068.9971,372734.3312,371089.1840,374463.4813,-129755147.4017,-129768918.8909,-129735246.4887,-129738205.5474,373777.6789,-129736275.2025,-6294.1409,3789.0641,-5317.8767,4621.7740,-4293.3537,-51647.6451,-60142.3578,-55266.3033,-51672.4725,-44957.4955,-49766.2236,-54548.4940,-52423.6869,-123110532.7165,-123137849.5277,-123117517.3662,-123118838.3809,-51685.8513,-123110908.1636,2214.7815,922.0566,1564.7846,-1334.2673,3142.3060,150036.4560,146336.6453,150371.6030,146674.0672,153416.1762,149887.9028,139088.2241,146622.3282,-39760486.1780,-39775210.7427,-39769367.3358,-39761961.8698,148067.5233,-39752670.8273,
