sl_100_86400_20310428 Coordinates.csv
2031/04/28 07:47:00.0000 UTC

Generated: Tue Oct  8 21:59:34 2024,
Start: 2031/04/28 07:47:00.00, Stop: 2031/04/29 07:47:00.00,
TIME_UNITS,STARLINK-2037 - X-Coordinate,STARLINK-30252 - X-Coordinate,STARLINK-31492 - X-Coordinate,STARLINK-31454 - X-Coordinate,STARLINK-4146 - X-Coordinate,STARLINK-5967 - X-Coordinate,STARLINK-30089 - X-Coordinate,STARLINK-3848 - X-Coordinate,STARLINK-5480 - X-Coordinate,STARLINK-30481 - X-Coordinate,STARLINK-31044 - X-Coordinate,STARLINK-3520 - X-Coordinate,STARLINK-30827 - X-Coordinate,STARLINK-1015 - X-Coordinate,STARLINK-31170 - X-Coordinate,STARLINK-3948 - X-Coordinate,STARLINK-30284 - X-Coordinate,STARLINK-5021 - X-Coordinate,STARLINK-3159 - X-Coordinate,STARLINK-31317 - X-Coordinate,STARLINK-1403 - X-Coordinate,STARLINK-5774 - X-Coordinate,STARLINK-2155 - X-Coordinate,STARLINK-6323 - X-Coordinate,STARLINK-3874 - X-Coordinate,STARLINK-5546 - X-Coordinate,STARLINK-31026 - X-Coordinate,STARLINK-31699 - X-Coordinate,STARLINK-31798 - X-Coordinate,STARLINK-31612 - X-Coordinate,STARLINK-30535 - X-Coordinate,STARLINK-1465 - X-Coordinate,STARLINK-3943 - X-Coordinate,STARLINK-30808 - X-Coordinate,STARLINK-31574 - X-Coordinate,STARLINK-2386 - X-Coordinate,STARLINK-30472 - X-Coordinate,STARLINK-6261 - X-Coordinate,STARLINK-3919 - X-Coordinate,STARLINK-2757 - X-Coordinate,STARLINK-3530 - X-Coordinate,STARLINK-2380 - X-Coordinate,STARLINK-5161 - X-Coordinate,STARLINK-4530 - X-Coordinate,STARLINK-32106 - X-Coordinate,STARLINK-31925 - X-Coordinate,STARLINK-5514 - X-Coordinate,STARLINK-30906 - X-Coordinate,STARLINK-3102 - X-Coordinate,STARLINK-2416 - X-Coordinate,STARLINK-6255 - X-Coordinate,STARLINK-2052 - X-Coordinate,STARLINK-6077 - X-Coordinate,STARLINK-5940 - X-Coordinate,STARLINK-30944 - X-Coordinate,STARLINK-4798 - X-Coordinate,STARLINK-3545 - X-Coordinate,STARLINK-32004 - X-Coordinate,STARLINK-31224 - X-Coordinate,STARLINK-30510 - X-Coordinate,STARLINK-4771 - X-Coordinate,STARLINK-5785 - X-Coordinate,STARLINK-3741 - X-Coordinate,STARLINK-30146 - X-Coordinate,STARLINK-30556 - X-Coordinate,STARLINK-31228 - X-Coordinate,STARLINK-5427 - X-Coordinate,STARLINK-31632 - X-Coordinate,STARLINK-30956 - X-Coordinate,STARLINK-30714 - X-Coordinate,STARLINK-6304 - X-Coordinate,STARLINK-2257 - X-Coordinate,STARLINK-5204 - X-Coordinate,STARLINK-5883 - X-Coordinate,STARLINK-31430 - X-Coordinate,STARLINK-3829 - X-Coordinate,STARLINK-31413 - X-Coordinate,STARLINK-6153 - X-Coordinate,STARLINK-6301 - X-Coordinate,STARLINK-3592 - X-Coordinate,STARLINK-3081 - X-Coordinate,STARLINK-31115 - X-Coordinate,STARLINK-1259 - X-Coordinate,STARLINK-5271 - X-Coordinate,STARLINK-30443 - X-Coordinate,STARLINK-1959 - X-Coordinate,STARLINK-5561 - X-Coordinate,STARLINK-5930 - X-Coordinate,STARLINK-6348 - X-Coordinate,STARLINK-3054 - X-Coordinate,STARLINK-31567 - X-Coordinate,STARLINK-4287 - X-Coordinate,STARLINK-31055 - X-Coordinate,STARLINK-1780 - X-Coordinate,STARLINK-30767 - X-Coordinate,STARLINK-30330 - X-Coordinate,STARLINK-6178 - X-Coordinate,STARLINK-1402 - X-Coordinate,STARLINK-11087 [DTC] - X-Coordinate,STARLINK-30406 - X-Coordinate,MoonARTEMIS1 - X-Coordinate,MoonARTEMIS2 - X-Coordinate,MoonIOAGEO - X-Coordinate,MoonIOAGNO - X-Coordinate,MoonIOAGNO 0001 - X-Coordinate,MoonIOAGSO - X-Coordinate,MoonIOAGSO 0001 - X-Coordinate,MoonLRO - X-Coordinate,MarsSat1 - X-Coordinate,MarsSat2 - X-Coordinate,MarsSat3 - X-Coordinate,MarsSat4 - X-Coordinate,Moon - X-Coordinate,Mars - X-Coordinate,STARLINK-2037 - Y-Coordinate,STARLINK-30252 - Y-Coordinate,STARLINK-31492 - Y-Coordinate,STARLINK-31454 - Y-Coordinate,STARLINK-4146 - Y-Coordinate,STARLINK-5967 - Y-Coordinate,STARLINK-30089 - Y-Coordinate,STARLINK-3848 - Y-Coordinate,STARLINK-5480 - Y-Coordinate,STARLINK-30481 - Y-Coordinate,STARLINK-31044 - Y-Coordinate,STARLINK-3520 - Y-Coordinate,STARLINK-30827 - Y-Coordinate,STARLINK-1015 - Y-Coordinate,STARLINK-31170 - Y-Coordinate,STARLINK-3948 - Y-Coordinate,STARLINK-30284 - Y-Coordinate,STARLINK-5021 - Y-Coordinate,STARLINK-3159 - Y-Coordinate,STARLINK-31317 - Y-Coordinate,STARLINK-1403 - Y-Coordinate,STARLINK-5774 - Y-Coordinate,STARLINK-2155 - Y-Coordinate,STARLINK-6323 - Y-Coordinate,STARLINK-3874 - Y-Coordinate,STARLINK-5546 - Y-Coordinate,STARLINK-31026 - Y-Coordinate,STARLINK-31699 - Y-Coordinate,STARLINK-31798 - Y-Coordinate,STARLINK-31612 - Y-Coordinate,STARLINK-30535 - Y-Coordinate,STARLINK-1465 - Y-Coordinate,STARLINK-3943 - Y-Coordinate,STARLINK-30808 - Y-Coordinate,STARLINK-31574 - Y-Coordinate,STARLINK-2386 - Y-Coordinate,STARLINK-30472 - Y-Coordinate,STARLINK-6261 - Y-Coordinate,STARLINK-3919 - Y-Coordinate,STARLINK-2757 - Y-Coordinate,STARLINK-3530 - Y-Coordinate,STARLINK-2380 - Y-Coordinate,STARLINK-5161 - Y-Coordinate,STARLINK-4530 - Y-Coordinate,STARLINK-32106 - Y-Coordinate,STARLINK-31925 - Y-Coordinate,STARLINK-5514 - Y-Coordinate,STARLINK-30906 - Y-Coordinate,STARLINK-3102 - Y-Coordinate,STARLINK-2416 - Y-Coordinate,STARLINK-6255 - Y-Coordinate,STARLINK-2052 - Y-Coordinate,STARLINK-6077 - Y-Coordinate,STARLINK-5940 - Y-Coordinate,STARLINK-30944 - Y-Coordinate,STARLINK-4798 - Y-Coordinate,STARLINK-3545 - Y-Coordinate,STARLINK-32004 - Y-Coordinate,STARLINK-31224 - Y-Coordinate,STARLINK-30510 - Y-Coordinate,STARLINK-4771 - Y-Coordinate,STARLINK-5785 - Y-Coordinate,STARLINK-3741 - Y-Coordinate,STARLINK-30146 - Y-Coordinate,STARLINK-30556 - Y-Coordinate,STARLINK-31228 - Y-Coordinate,STARLINK-5427 - Y-Coordinate,STARLINK-31632 - Y-Coordinate,STARLINK-30956 - Y-Coordinate,STARLINK-30714 - Y-Coordinate,STARLINK-6304 - Y-Coordinate,STARLINK-2257 - Y-Coordinate,STARLINK-5204 - Y-Coordinate,STARLINK-5883 - Y-Coordinate,STARLINK-31430 - Y-Coordinate,STARLINK-3829 - Y-Coordinate,STARLINK-31413 - Y-Coordinate,STARLINK-6153 - Y-Coordinate,STARLINK-6301 - Y-Coordinate,STARLINK-3592 - Y-Coordinate,STARLINK-3081 - Y-Coordinate,STARLINK-31115 - Y-Coordinate,STARLINK-1259 - Y-Coordinate,STARLINK-5271 - Y-Coordinate,STARLINK-30443 - Y-Coordinate,STARLINK-1959 - Y-Coordinate,STARLINK-5561 - Y-Coordinate,STARLINK-5930 - Y-Coordinate,STARLINK-6348 - Y-Coordinate,STARLINK-3054 - Y-Coordinate,STARLINK-31567 - Y-Coordinate,STARLINK-4287 - Y-Coordinate,STARLINK-31055 - Y-Coordinate,STARLINK-1780 - Y-Coordinate,STARLINK-30767 - Y-Coordinate,STARLINK-30330 - Y-Coordinate,STARLINK-6178 - Y-Coordinate,STARLINK-1402 - Y-Coordinate,STARLINK-11087 [DTC] - Y-Coordinate,STARLINK-30406 - Y-Coordinate,MoonARTEMIS1 - Y-Coordinate,MoonARTEMIS2 - Y-Coordinate,MoonIOAGEO - Y-Coordinate,MoonIOAGNO - Y-Coordinate,MoonIOAGNO 0001 - Y-Coordinate,MoonIOAGSO - Y-Coordinate,MoonIOAGSO 0001 - Y-Coordinate,MoonLRO - Y-Coordinate,MarsSat1 - Y-Coordinate,MarsSat2 - Y-Coordinate,MarsSat3 - Y-Coordinate,MarsSat4 - Y-Coordinate,Moon - Y-Coordinate,Mars - Y-Coordinate,STARLINK-2037 - Z-Coordinate,STARLINK-30252 - Z-Coordinate,STARLINK-31492 - Z-Coordinate,STARLINK-31454 - Z-Coordinate,STARLINK-4146 - Z-Coordinate,STARLINK-5967 - Z-Coordinate,STARLINK-30089 - Z-Coordinate,STARLINK-3848 - Z-Coordinate,STARLINK-5480 - Z-Coordinate,STARLINK-30481 - Z-Coordinate,STARLINK-31044 - Z-Coordinate,STARLINK-3520 - Z-Coordinate,STARLINK-30827 - Z-Coordinate,STARLINK-1015 - Z-Coordinate,STARLINK-31170 - Z-Coordinate,STARLINK-3948 - Z-Coordinate,STARLINK-30284 - Z-Coordinate,STARLINK-5021 - Z-Coordinate,STARLINK-3159 - Z-Coordinate,STARLINK-31317 - Z-Coordinate,STARLINK-1403 - Z-Coordinate,STARLINK-5774 - Z-Coordinate,STARLINK-2155 - Z-Coordinate,STARLINK-6323 - Z-Coordinate,STARLINK-3874 - Z-Coordinate,STARLINK-5546 - Z-Coordinate,STARLINK-31026 - Z-Coordinate,STARLINK-31699 - Z-Coordinate,STARLINK-31798 - Z-Coordinate,STARLINK-31612 - Z-Coordinate,STARLINK-30535 - Z-Coordinate,STARLINK-1465 - Z-Coordinate,STARLINK-3943 - Z-Coordinate,STARLINK-30808 - Z-Coordinate,STARLINK-31574 - Z-Coordinate,STARLINK-2386 - Z-Coordinate,STARLINK-30472 - Z-Coordinate,STARLINK-6261 - Z-Coordinate,STARLINK-3919 - Z-Coordinate,STARLINK-2757 - Z-Coordinate,STARLINK-3530 - Z-Coordinate,STARLINK-2380 - Z-Coordinate,STARLINK-5161 - Z-Coordinate,STARLINK-4530 - Z-Coordinate,STARLINK-32106 - Z-Coordinate,STARLINK-31925 - Z-Coordinate,STARLINK-5514 - Z-Coordinate,STARLINK-30906 - Z-Coordinate,STARLINK-3102 - Z-Coordinate,STARLINK-2416 - Z-Coordinate,STARLINK-6255 - Z-Coordinate,STARLINK-2052 - Z-Coordinate,STARLINK-6077 - Z-Coordinate,STARLINK-5940 - Z-Coordinate,STARLINK-30944 - Z-Coordinate,STARLINK-4798 - Z-Coordinate,STARLINK-3545 - Z-Coordinate,STARLINK-32004 - Z-Coordinate,STARLINK-31224 - Z-Coordinate,STARLINK-30510 - Z-Coordinate,STARLINK-4771 - Z-Coordinate,STARLINK-5785 - Z-Coordinate,STARLINK-3741 - Z-Coordinate,STARLINK-30146 - Z-Coordinate,STARLINK-30556 - Z-Coordinate,STARLINK-31228 - Z-Coordinate,STARLINK-5427 - Z-Coordinate,STARLINK-31632 - Z-Coordinate,STARLINK-30956 - Z-Coordinate,STARLINK-30714 - Z-Coordinate,STARLINK-6304 - Z-Coordinate,STARLINK-2257 - Z-Coordinate,STARLINK-5204 - Z-Coordinate,STARLINK-5883 - Z-Coordinate,STARLINK-31430 - Z-Coordinate,STARLINK-3829 - Z-Coordinate,STARLINK-31413 - Z-Coordinate,STARLINK-6153 - Z-Coordinate,STARLINK-6301 - Z-Coordinate,STARLINK-3592 - Z-Coordinate,STARLINK-3081 - Z-Coordinate,STARLINK-31115 - Z-Coordinate,STARLINK-1259 - Z-Coordinate,STARLINK-5271 - Z-Coordinate,STARLINK-30443 - Z-Coordinate,STARLINK-1959 - Z-Coordinate,STARLINK-5561 - Z-Coordinate,STARLINK-5930 - Z-Coordinate,STARLINK-6348 - Z-Coordinate,STARLINK-3054 - Z-Coordinate,STARLINK-31567 - Z-Coordinate,STARLINK-4287 - Z-Coordinate,STARLINK-31055 - Z-Coordinate,STARLINK-1780 - Z-Coordinate,STARLINK-30767 - Z-Coordinate,STARLINK-30330 - Z-Coordinate,STARLINK-6178 - Z-Coordinate,STARLINK-1402 - Z-Coordinate,STARLINK-11087 [DTC] - Z-Coordinate,STARLINK-30406 - Z-Coordinate,MoonARTEMIS1 - Z-Coordinate,MoonARTEMIS2 - Z-Coordinate,MoonIOAGEO - Z-Coordinate,MoonIOAGNO - Z-Coordinate,MoonIOAGNO 0001 - Z-Coordinate,MoonIOAGSO - Z-Coordinate,MoonIOAGSO 0001 - Z-Coordinate,MoonLRO - Z-Coordinate,MarsSat1 - Z-Coordinate,MarsSat2 - Z-Coordinate,MarsSat3 - Z-Coordinate,MarsSat4 - Z-Coordinate,Moon - Z-Coordinate,Mars - Z-Coordinate,
SECONDS,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,
0.000,6522.7183,-3341.3055,6751.4527,-6312.4459,6801.0540,2985.8961,3421.1025,-2513.5075,2856.5722,-3832.5206,6105.9266,803.6964,-2561.3559,-553.0494,-6370.8536,-4958.1181,-1713.4586,-2298.1618,-3295.9721,-3600.2840,-2394.8048,697.0610,143.8023,2188.6097,1089.0342,-6228.2336,4919.7302,3089.7269,-2735.6308,-6207.6639,-2713.0015,-2727.0136,4513.0662,-2306.1280,443.9632,6526.2930,-3749.4953,6743.5958,-943.8201,4550.0348,-4997.9032,1815.7987,3530.7102,-3283.6364,2975.9226,2400.6546,-5177.0448,4253.3537,1763.7324,-5850.4913,5111.3960,805.6385,-1342.9292,-94.0480,-4170.6749,-6277.3656,-804.9472,6018.8956,-3612.3416,6667.2457,3517.3937,-4203.1585,-1128.4771,-4742.1885,6148.1260,-6365.7543,-741.7314,-4125.9287,-4669.8304,-3301.1994,-3273.3824,2984.5881,4829.7750,470.9721,6410.2716,-3265.7930,-2266.3959,6234.2736,-3031.1986,-6808.6889,-3126.7317,1842.4080,-705.4103,2060.8647,-719.8925,-5725.4661,4644.1085,-100.5533,-5135.2224,1033.7218,-734.4201,-4358.8421,2240.1897,-2499.6314,169.8708,3438.6404,-1081.6701,-3207.5501,1398.1290,0.0000,289267.0559,292793.1638,298140.4426,292627.3660,287185.9153,291051.8163,297288.0337,295512.6720,26822326.8608,26832531.3463,26818768.5485,26812450.6277,294492.3542,26813070.7708,1949.5552,-5479.7041,150.8594,-1989.5068,-941.4111,908.9174,5386.1059,4991.1063,2973.8944,-5523.5896,3144.0477,-4560.5880,6330.5597,-4797.3524,-2346.9893,1277.0914,-4786.5934,3779.3013,-2991.0752,-2629.2704,-6179.2300,6507.0585,-4426.6548,-5793.1964,-4961.0623,-1675.4932,4280.7554,-4264.0052,6012.7738,2826.0736,4444.2735,-3125.1562,5001.3535,4715.1112,6747.6028,1971.7308,-5424.3700,781.9190,4182.4270,-1353.0658,1093.4528,3699.8286,2585.3793,2564.6370,-4097.2632,5554.4434,170.1383,3055.2207,-6188.7368,608.1538,431.6616,6864.8644,5401.1894,-6910.8569,-5598.0275,-2646.8705,4491.2413,-546.5485,-5611.2491,-1045.1139,-2288.1952,-5073.4356,-5951.4092,-2157.4149,-2881.2767,1788.1808,-6779.7196,-3435.4245,3749.4539,-2622.9915,-1164.8722,-2927.3279,803.8826,6598.9068,-782.4354,3915.3705,-4897.3335,2581.6612,-4261.5713,773.1407,2306.4785,5503.0650,4036.1507,6282.6747,6546.2160,-2830.6852,2402.9279,-6568.0620,1379.0176,-4417.1379,-5717.2153,553.9886,-3441.6407,-3306.5773,6817.5156,-5057.9335,-6766.8464,4335.5626,-4031.4159,0.0000,261492.2781,250736.4100,253060.5799,252476.8227,245392.2889,246419.2944,245916.0263,249255.4838,-77763884.4426,-77788163.7645,-77766485.6202,-77738678.3649,248793.5092,-77745965.0806,-912.7336,-2630.6413,-471.3817,1681.4655,689.9872,-6204.8389,2607.2163,4040.4013,5552.3518,1580.4137,672.5948,5092.5206,-730.0075,-4957.6282,-1337.7672,4618.4325,-4654.7779,-5307.7264,-5256.2868,5168.9402,1710.0103,2275.2643,5199.8168,2524.5574,-4680.2301,-2543.6916,-2290.4782,-4331.0065,1617.0436,-370.5418,4558.3308,-5510.6562,1476.7040,-4506.9039,813.3607,-771.6494,2057.1917,1258.2101,5393.1433,-5014.9063,-4553.4117,-5359.5656,-5344.9250,5487.6949,-4549.2683,-3080.7226,4587.1679,4581.3060,2644.0491,-3075.1179,4643.2851,-294.7303,4133.5325,-434.1542,49.7945,-1180.6787,-5173.5943,3085.2156,1605.5297,-929.0685,5463.8380,2138.0091,-3089.9032,-4541.2322,252.4045,1595.3640,984.7229,4212.3941,-3575.6263,5348.6493,6009.6087,-5418.1699,-4901.7672,-2183.2588,2172.2395,4619.3528,-4221.7624,-1827.2910,-4520.9365,-804.5620,5764.9046,3750.4982,-5434.2864,2102.1343,-2042.7678,-2556.1174,4529.9148,2229.2504,-4425.7992,-5280.7050,-3648.8887,-5199.3815,-5470.6747,-5507.6150,991.1191,3312.1457,-1047.2487,4024.4895,-5252.3905,0.0000,124969.3889,121417.3341,124214.9200,121065.6361,127022.7777,121676.3005,112950.2559,120355.6166,-23382124.6149,-23399699.1197,-23395646.3899,-23384928.4715,121722.4039,-23385380.6606,
3600.000,-5911.4760,5346.3077,-5022.5131,4424.5330,-5415.4760,-4660.6931,-5457.2182,-1591.9872,-2311.7575,5358.0298,-6197.8879,2042.1889,-538.7587,4044.5054,6509.4964,1528.8794,5288.2904,-90.9330,6398.4701,6545.9086,3779.6166,-2901.9417,4286.6141,915.2265,2976.5034,3364.8243,-5135.7440,-208.4820,-1089.0249,3431.6251,-133.6436,5826.3712,-5220.2801,-705.8571,-2941.6336,-5045.6153,5458.1636,-6265.5094,-2445.9416,-1326.6478,5564.0457,-5649.0308,-6394.6253,151.9955,1408.9722,-5130.4796,5313.2226,-5564.0449,72.4070,1520.1400,-4525.3966,-2290.6415,-2632.6534,2315.3879,5121.0144,5022.5892,-3548.3074,-6025.2753,4803.3939,-4096.8269,-485.9051,4980.9405,3196.9374,5243.1712,-3289.2319,3024.8633,3099.5337,6671.2190,3478.6244,5111.2211,1391.9638,850.6713,-6550.3144,-1060.8189,-5771.3530,-1230.9678,5583.2921,-5462.6085,6108.6150,4584.3915,4488.9302,-4531.9856,-3718.3643,-3388.3144,-1668.7289,4288.2646,289.3489,971.2512,4642.2515,-765.8432,4272.6117,1838.8954,1694.3939,5776.7813,-2439.6518,-1676.7581,3190.7372,-1929.5933,2182.0658,0.0000,212809.4294,226281.5176,227622.6449,224703.2271,215391.5011,222289.0637,225173.7499,221651.3682,46089951.6066,46108523.5986,46090310.6316,46074405.7696,222726.6148,46079559.3406,39.6447,4301.2558,1955.2513,-1060.2895,2371.1616,-4629.0805,-4062.1010,-3841.8564,1757.1442,3783.7196,-632.5575,6310.5109,-5575.3176,2130.0572,42.9209,-4071.7748,2555.6238,-6451.5463,1168.3975,416.5777,4931.6877,-6141.7669,2703.2168,6355.6902,3199.6421,-141.8047,-660.4838,6676.0763,-5047.0998,-4486.5330,-6538.2155,319.9286,-3437.3163,-6558.1142,-5306.1953,544.5948,3887.1665,1531.1975,-5810.6596,4463.7824,-3946.7931,-610.6177,-324.5784,-5518.7014,5654.1734,-4347.0656,-3748.5091,643.1691,3384.9083,-3728.3847,3594.3248,-4998.1672,-4548.4262,5741.9672,3465.2286,58.2621,-3284.5086,2627.5793,2221.2086,3514.2557,5402.9958,1677.9365,5756.5125,-2021.3534,3891.7845,-3348.5651,4619.5533,938.7247,-6026.5113,-1772.2169,-3117.6834,5465.9343,1663.4789,-3627.2430,2565.5559,-4191.3313,3789.5018,332.9736,2444.5656,-2386.0305,-4934.5324,-2384.2518,-4733.4940,-5650.3102,-6450.1261,-643.7936,-928.2259,3455.4715,-4780.9688,6832.3663,2776.5205,-4779.2257,5558.1279,660.8229,-5836.8527,6756.3506,4642.1535,-3800.4295,6084.1912,0.0000,326089.3546,315597.3391,318033.9572,315696.3709,310817.9178,315895.9170,311562.1043,314207.3841,-68117639.7029,-68135439.3671,-68114831.9760,-68099613.1911,314882.5747,-68100051.1695,-3500.7069,-998.8004,-4101.3982,-5100.2765,3548.5006,2243.8492,1121.2481,-5514.2367,-6290.2641,2158.7787,2960.3944,-1873.9080,3963.6585,5180.3387,-2360.9179,-5365.3834,3591.8959,2452.2926,2245.8652,-1914.4521,2866.9590,1374.7248,-4597.7329,1872.0764,5332.8299,6050.6482,4565.3547,1350.4201,-4434.7102,3832.4976,-2293.0430,3657.3287,2907.4821,2065.3650,3087.5117,4606.5087,1679.8071,2459.3581,-2805.2270,5082.1755,557.2594,3646.9119,2574.5708,-4141.6123,3504.6002,-929.0852,-2392.6541,-4150.3682,-6084.1206,5263.0265,-3824.1110,4189.5877,-4537.3015,-3107.3245,3226.8691,4737.0141,4904.0732,1689.5878,-4380.3346,4145.1342,-4265.3165,-4521.9560,-1695.0435,4007.6205,-4502.7817,-5097.5817,-4074.0987,-1120.2256,376.3438,-4154.6237,-6059.2351,4012.5257,1503.2773,5842.3330,2552.8477,-5329.7321,1178.6414,4332.0154,2099.6503,4557.9887,-2002.0857,-4652.0806,3157.4535,2168.2355,-1775.4321,5327.4088,-6858.1066,-5940.3291,1834.3880,1042.0088,4523.5742,4469.2558,3595.4562,3683.1143,2727.1284,1.2680,4029.2606,-5219.9796,1977.8618,0.0000,124293.0827,122340.2194,122971.3409,119792.4135,126139.0159,123216.4912,112095.1801,122317.9141,-23377151.0285,-23393862.2055,-23390431.8689,-23370793.5879,121015.1312,-23377308.7334,
7200.000,2855.2902,-5494.9071,552.6190,-1302.5082,1592.2177,2529.9582,5459.3775,5416.8923,2750.6279,-5208.4585,4223.4483,-3447.8858,4189.7334,-6562.1104,-4334.1370,1484.4985,-6884.8830,1689.5490,-6488.3715,-6083.7761,-4107.5575,4375.4658,-6734.7912,-4005.7845,-6213.0080,-62.1491,4481.1514,-2383.8356,5063.7283,1119.4809,2410.2125,-6683.7968,4250.2716,2927.9899,4837.7114,1918.5608,-5335.2596,3363.2186,4084.0397,-1265.8017,-3357.8345,6446.1161,6530.3047,1992.7957,-4472.2998,5302.0007,-3905.5477,5806.4431,-3460.0163,2956.0579,3155.9493,4041.1514,5784.3443,-4406.0459,-5117.8502,-2563.3579,6411.6870,2374.0693,-5026.2640,-241.1910,-1662.1982,-4998.4792,-3937.7106,-4640.7088,-1722.5466,1741.7825,-5169.7533,-5979.6610,-1201.9269,-5199.1721,-812.5827,-3256.9552,5598.1117,3046.6689,1836.4478,4928.6154,-6172.9176,3778.3681,-6706.4857,-576.6777,-4174.7328,6334.9314,5509.3776,3935.2753,3806.1312,-2224.5069,-3539.9219,-3254.6380,-2752.5336,495.3217,-6499.1591,308.3186,-3881.5634,-6758.8537,4432.2340,-710.2746,-5107.1367,5941.0342,-3820.0925,0.0000,122765.5751,143300.2777,142384.1251,139500.5771,129594.0623,138875.7522,139000.8297,137799.2958,62187503.5898,62212379.8777,62188768.9868,62175008.7990,136629.0648,62176239.1417,-2979.6426,-1341.0995,-4202.3074,4731.2864,-3825.8784,5719.9593,828.4803,2554.7138,-5515.8593,-183.2091,-2786.5469,-5370.6320,3096.8123,109.7358,2837.2056,6197.8646,-190.7136,6403.0345,486.9060,1423.8241,-843.9695,3350.8082,-994.9690,-2882.6264,-1547.8986,3568.6969,-3471.4637,-5808.5284,2497.6902,5046.1167,6342.9002,1583.8254,-269.5804,6038.5149,1240.9080,-3978.0096,-494.1653,-3883.4960,5317.7449,-6514.8475,4580.1254,-1689.4135,-1290.1184,6604.3749,-5121.2101,657.2635,5572.6348,-3600.6114,-243.6429,5568.9458,-6131.3131,1150.0841,3128.1866,-2499.0073,144.1458,3585.0133,2076.5168,-3747.0584,2213.1664,-5357.1841,-6689.6340,2434.0403,-2078.9466,5031.9642,-4090.1036,4659.3685,-855.3657,1720.7131,6167.2203,4406.5138,6405.3184,-6007.6336,-2958.8005,-504.7536,-3785.5354,4111.6514,-1233.7441,-3774.8621,-218.4868,4283.8955,4734.7082,-900.1548,3672.1592,2443.7447,3675.5088,4679.8083,-3264.8465,675.3963,6051.1425,-5830.2416,546.3090,6789.5764,-5557.0889,1210.9961,2469.9237,-6070.0847,-1030.3463,2579.5504,-4747.6423,0.0000,368848.4715,359965.0337,362817.2069,357821.9869,356205.6520,364485.9642,356984.5586,361724.9163,-53799993.4669,-53809636.4283,-53790720.0480,-53790952.9935,360866.2635,-53783207.0060,5478.3765,3999.7281,5267.4445,4743.5444,-5523.2679,3002.5595,-4136.6562,3422.4224,3138.4732,-4539.7505,-4698.7118,-2607.0544,-4479.2054,-2193.5716,4584.6343,2642.8199,-171.1785,1943.6755,2236.0695,-2769.4323,-5417.6067,-4211.2942,630.4310,-4523.2947,-2585.7068,-5949.6000,-3957.7006,2643.2561,3785.3524,-4467.6144,-1401.3160,566.8403,-5431.7227,1657.3547,-4635.8885,-5255.4707,-4369.3342,-4620.6621,-1630.7459,-1900.0177,3811.0094,1110.2127,1819.5062,87.6097,247.1115,4176.9089,-1295.4720,1343.3064,6021.5353,-2071.9265,633.5716,-5502.3645,2203.7702,4710.8716,-4753.8053,-5329.6764,-1454.1953,-5146.0856,4113.7798,-4205.1260,274.2855,4125.1943,5125.3895,-934.0899,5137.8072,4633.4549,4467.2802,-2817.5636,3007.7808,-196.6955,2557.8139,279.3634,2791.0904,-6249.2336,-5367.8500,2489.4800,2694.3290,-4515.9403,1638.7378,-5380.9300,-2937.3686,2612.6301,1549.9012,-5174.2749,4408.7722,-4528.1442,4966.6309,6078.1127,1892.9112,3755.9141,-1996.0535,-298.7683,878.9228,547.9113,-4670.1877,-3338.8718,-4577.8532,1837.9356,2921.7412,0.0000,123548.8160,121592.6097,121193.9008,121598.5564,124901.0829,119271.5420,111830.3374,119274.6022,-23372198.3764,-23387956.1103,-23384584.7452,-23362197.7697,120298.2571,-23369247.5274,
