sl_50_5400_20310216 Coordinates.csv
2031/02/16 07:47:00.0000 UTC

Generated: Tue Oct  8 21:55:00 2024,
Start: 2031/02/16 07:47:00.00, Stop: 2031/02/16 09:17:00.00,
TIME_UNITS,STARLINK-6124 - X-Coordinate,STARLINK-4091 - X-Coordinate,STARLINK-5676 - X-Coordinate,STARLINK-5480 - X-Coordinate,STARLINK-4478 - X-Coordinate,STARLINK-1834 - X-Coordinate,STARLINK-30181 - X-Coordinate,STARLINK-31959 - X-Coordinate,STARLINK-4468 - X-Coordinate,STARLINK-2054 - X-Coordinate,STARLINK-3071 - X-Coordinate,STARLINK-4602 - X-Coordinate,STARLINK-6280 - X-Coordinate,STARLINK-11103 [DTC] - X-Coordinate,STARLINK-6340 - X-Coordinate,STARLINK-5212 - X-Coordinate,STARLINK-1813 - X-Coordinate,STARLINK-5372 - X-Coordinate,STARLINK-4583 - X-Coordinate,STARLINK-31746 - X-Coordinate,STARLINK-5192 - X-Coordinate,STARLINK-11100 [DTC] - X-Coordinate,STARLINK-5443 - X-Coordinate,STARLINK-30404 - X-Coordinate,STARLINK-3784 - X-Coordinate,STARLINK-5987 - X-Coordinate,STARLINK-30285 - X-Coordinate,STARLINK-2115 - X-Coordinate,STARLINK-5010 - X-Coordinate,STARLINK-5834 - X-Coordinate,STARLINK-4779 - X-Coordinate,STARLINK-5444 - X-Coordinate,STARLINK-31062 - X-Coordinate,STARLINK-4640 - X-Coordinate,STARLINK-3193 - X-Coordinate,STARLINK-3899 - X-Coordinate,STARLINK-3528 - X-Coordinate,STARLINK-31375 - X-Coordinate,STARLINK-4329 - X-Coordinate,STARLINK-3925 - X-Coordinate,STARLINK-5257 - X-Coordinate,STARLINK-5585 - X-Coordinate,STARLINK-2507 - X-Coordinate,STARLINK-31137 - X-Coordinate,STARLINK-3110 - X-Coordinate,STARLINK-4774 - X-Coordinate,STARLINK-31917 - X-Coordinate,STARLINK-5177 - X-Coordinate,STARLINK-1934 - X-Coordinate,STARLINK-30105 - X-Coordinate,MoonARTEMIS1 - X-Coordinate,MoonARTEMIS2 - X-Coordinate,MoonIOAGEO - X-Coordinate,MoonIOAGNO - X-Coordinate,MoonIOAGNO 0001 - X-Coordinate,MoonIOAGSO - X-Coordinate,MoonIOAGSO 0001 - X-Coordinate,MoonLRO - X-Coordinate,MarsSat1 - X-Coordinate,MarsSat2 - X-Coordinate,MarsSat3 - X-Coordinate,MarsSat4 - X-Coordinate,Moon - X-Coordinate,Mars - X-Coordinate,STARLINK-6124 - Y-Coordinate,STARLINK-4091 - Y-Coordinate,STARLINK-5676 - Y-Coordinate,STARLINK-5480 - Y-Coordinate,STARLINK-4478 - Y-Coordinate,STARLINK-1834 - Y-Coordinate,STARLINK-30181 - Y-Coordinate,STARLINK-31959 - Y-Coordinate,STARLINK-4468 - Y-Coordinate,STARLINK-2054 - Y-Coordinate,STARLINK-3071 - Y-Coordinate,STARLINK-4602 - Y-Coordinate,STARLINK-6280 - Y-Coordinate,STARLINK-11103 [DTC] - Y-Coordinate,STARLINK-6340 - Y-Coordinate,STARLINK-5212 - Y-Coordinate,STARLINK-1813 - Y-Coordinate,STARLINK-5372 - Y-Coordinate,STARLINK-4583 - Y-Coordinate,STARLINK-31746 - Y-Coordinate,STARLINK-5192 - Y-Coordinate,STARLINK-11100 [DTC] - Y-Coordinate,STARLINK-5443 - Y-Coordinate,STARLINK-30404 - Y-Coordinate,STARLINK-3784 - Y-Coordinate,STARLINK-5987 - Y-Coordinate,STARLINK-30285 - Y-Coordinate,STARLINK-2115 - Y-Coordinate,STARLINK-5010 - Y-Coordinate,STARLINK-5834 - Y-Coordinate,STARLINK-4779 - Y-Coordinate,STARLINK-5444 - Y-Coordinate,STARLINK-31062 - Y-Coordinate,STARLINK-4640 - Y-Coordinate,STARLINK-3193 - Y-Coordinate,STARLINK-3899 - Y-Coordinate,STARLINK-3528 - Y-Coordinate,STARLINK-31375 - Y-Coordinate,STARLINK-4329 - Y-Coordinate,STARLINK-3925 - Y-Coordinate,STARLINK-5257 - Y-Coordinate,STARLINK-5585 - Y-Coordinate,STARLINK-2507 - Y-Coordinate,STARLINK-31137 - Y-Coordinate,STARLINK-3110 - Y-Coordinate,STARLINK-4774 - Y-Coordinate,STARLINK-31917 - Y-Coordinate,STARLINK-5177 - Y-Coordinate,STARLINK-1934 - Y-Coordinate,STARLINK-30105 - Y-Coordinate,MoonARTEMIS1 - Y-Coordinate,MoonARTEMIS2 - Y-Coordinate,MoonIOAGEO - Y-Coordinate,MoonIOAGNO - Y-Coordinate,MoonIOAGNO 0001 - Y-Coordinate,MoonIOAGSO - Y-Coordinate,MoonIOAGSO 0001 - Y-Coordinate,MoonLRO - Y-Coordinate,MarsSat1 - Y-Coordinate,MarsSat2 - Y-Coordinate,MarsSat3 - Y-Coordinate,MarsSat4 - Y-Coordinate,Moon - Y-Coordinate,Mars - Y-Coordinate,STARLINK-6124 - Z-Coordinate,STARLINK-4091 - Z-Coordinate,STARLINK-5676 - Z-Coordinate,STARLINK-5480 - Z-Coordinate,STARLINK-4478 - Z-Coordinate,STARLINK-1834 - Z-Coordinate,STARLINK-30181 - Z-Coordinate,STARLINK-31959 - Z-Coordinate,STARLINK-4468 - Z-Coordinate,STARLINK-2054 - Z-Coordinate,STARLINK-3071 - Z-Coordinate,STARLINK-4602 - Z-Coordinate,STARLINK-6280 - Z-Coordinate,STARLINK-11103 [DTC] - Z-Coordinate,STARLINK-6340 - Z-Coordinate,STARLINK-5212 - Z-Coordinate,STARLINK-1813 - Z-Coordinate,STARLINK-5372 - Z-Coordinate,STARLINK-4583 - Z-Coordinate,STARLINK-31746 - Z-Coordinate,STARLINK-5192 - Z-Coordinate,STARLINK-11100 [DTC] - Z-Coordinate,STARLINK-5443 - Z-Coordinate,STARLINK-30404 - Z-Coordinate,STARLINK-3784 - Z-Coordinate,STARLINK-5987 - Z-Coordinate,STARLINK-30285 - Z-Coordinate,STARLINK-2115 - Z-Coordinate,STARLINK-5010 - Z-Coordinate,STARLINK-5834 - Z-Coordinate,STARLINK-4779 - Z-Coordinate,STARLINK-5444 - Z-Coordinate,STARLINK-31062 - Z-Coordinate,STARLINK-4640 - Z-Coordinate,STARLINK-3193 - Z-Coordinate,STARLINK-3899 - Z-Coordinate,STARLINK-3528 - Z-Coordinate,STARLINK-31375 - Z-Coordinate,STARLINK-4329 - Z-Coordinate,STARLINK-3925 - Z-Coordinate,STARLINK-5257 - Z-Coordinate,STARLINK-5585 - Z-Coordinate,STARLINK-2507 - Z-Coordinate,STARLINK-31137 - Z-Coordinate,STARLINK-3110 - Z-Coordinate,STARLINK-4774 - Z-Coordinate,STARLINK-31917 - Z-Coordinate,STARLINK-5177 - Z-Coordinate,STARLINK-1934 - Z-Coordinate,STARLINK-30105 - Z-Coordinate,MoonARTEMIS1 - Z-Coordinate,MoonARTEMIS2 - Z-Coordinate,MoonIOAGEO - Z-Coordinate,MoonIOAGNO - Z-Coordinate,MoonIOAGNO 0001 - Z-Coordinate,MoonIOAGSO - Z-Coordinate,MoonIOAGSO 0001 - Z-Coordinate,MoonLRO - Z-Coordinate,MarsSat1 - Z-Coordinate,MarsSat2 - Z-Coordinate,MarsSat3 - Z-Coordinate,MarsSat4 - Z-Coordinate,Moon - Z-Coordinate,Mars - Z-Coordinate,
SECONDS,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,
0.000,-6423.6978,2620.3695,-5547.2109,-6314.1865,-4243.8187,4884.8279,2455.9767,0.0000,4042.6929,-2710.7837,-4076.2641,-3610.4316,5887.0448,4064.5760,3158.7742,1565.0766,4702.8654,-4156.8081,-3179.3850,440.1645,-5785.1830,4921.6770,-2023.2789,1293.3007,2118.5770,2474.7454,2755.3487,-2678.3759,2166.8605,1169.4750,-2828.4668,-1591.2373,-3693.5162,367.1008,2426.4041,-4585.3812,-5972.3595,0.0000,5931.1258,5109.2879,-1520.1805,-6497.7271,-161.7842,-6637.3794,1427.7895,-6091.0315,-5987.9971,2260.4772,3153.1958,0.0000,-334552.9059,-345182.6108,-333504.6270,-336068.8801,-344585.0136,-342449.9925,-340567.9612,-339190.2006,-119141467.6201,-119149502.5752,-119174555.9778,-119162324.6158,-338911.9987,-119150432.4717,-885.6103,6220.3799,-3359.6575,-1377.9509,484.2282,2228.1356,4456.8748,0.0000,4242.6245,-6356.3597,-2239.4081,2777.3104,3581.8690,-1751.0652,4625.1798,-3873.8879,2412.6037,-5409.8509,-2642.0622,-5661.5544,176.1182,2083.3218,6587.9286,5317.3494,-6107.7449,2499.9001,-6174.0193,4129.0899,-6096.0187,6822.7165,3169.9621,-3799.3978,-4803.0930,5014.3662,6392.0232,-3205.1036,929.2374,0.0000,3236.1317,1020.8088,3472.0361,1623.5903,-6662.3790,-1084.1794,-6712.8188,-259.5673,-681.2061,-3827.9352,4799.3841,0.0000,-34745.0534,-47433.2744,-53087.7382,-48350.4804,-45994.2769,-49097.5619,-55177.2730,-53327.7117,-104832208.4644,-104811724.6038,-104826792.7286,-104822244.0456,-51599.7049,-104818574.1371,-2469.0826,-1479.6052,2426.3583,-2487.1777,5381.4300,4142.3700,-4695.0791,0.0000,3646.5330,-245.8209,-5174.2189,-5218.3219,-639.0991,5026.5651,-4059.7050,5460.1698,4442.0745,-1224.8887,5488.0897,-3857.3684,3746.0767,-4126.2433,-278.4821,-4062.8402,2239.3855,5972.2623,354.6872,-4714.9893,-2202.8818,398.6921,5279.9395,5494.9528,-3320.9673,4662.8104,575.5241,4027.3608,3332.9186,0.0000,1572.6337,-4554.0618,-5813.0960,1741.2335,1695.4891,-1218.9773,632.1847,-3219.8123,-3124.2964,5253.2836,-3412.2577,0.0000,-134458.4764,-138610.7696,-133106.9213,-136087.7422,-130233.9168,-135910.3496,-144386.1131,-135276.8874,-39792721.0763,-39829723.2329,-39799154.6554,-39803500.4322,-135611.9493,-39805014.0468,
300.000,-5850.7062,3486.3065,-5701.5670,-6863.4540,-4291.2507,6113.8535,4134.8902,0.0000,4335.8671,-3704.3442,-3152.1120,-1710.2141,6496.3000,3749.3795,4892.0973,-590.2077,4449.2195,-5004.3749,-4289.5719,-1382.6539,-6315.1357,6117.2604,-753.3635,2943.5482,592.6017,4362.2914,1540.0008,-1548.8645,643.4830,2571.2329,-801.2584,-3477.7674,-4547.1107,2029.9280,3482.2400,-4531.6707,-6249.2459,0.0000,5832.4721,4330.2619,370.2090,-6168.8803,-1404.8698,-6811.5605,215.7324,-6459.2571,-6465.0377,111.5687,3771.5447,0.0000,-333837.9133,-343850.4560,-332374.2679,-334928.7449,-343473.0066,-341111.3198,-339442.0424,-338201.7969,-116818553.4606,-116826429.9190,-116851413.5092,-116839313.9330,-337746.0607,-116827457.2714,832.2913,5082.5459,-1556.5913,-813.3760,2565.6648,1049.4221,3108.1630,0.0000,2410.8133,-5625.7335,-505.0215,3781.9667,2201.2057,-3741.2462,3810.1748,-4226.0512,408.1171,-4011.2667,-767.4051,-6123.6754,1652.1579,871.9449,6542.3369,5553.9665,-5683.7447,2413.9027,-6428.9458,5607.6053,-5692.3645,6151.3141,4022.1663,-2719.3272,-3037.2749,3770.0877,5781.5794,-1268.6729,2377.4189,0.0000,3702.0122,-857.3536,2522.5967,3131.6895,-5860.4981,433.5859,-6787.8922,1439.0193,995.6353,-4122.9340,3034.2391,0.0000,-41775.9335,-54625.1871,-60313.8892,-55710.2176,-53081.8923,-56266.6690,-62234.1937,-60247.8113,-107407479.7920,-107386716.1303,-107402678.4531,-107398045.8345,-58685.1797,-107393797.6463,-3637.5944,-3127.4605,3604.3901,-412.1972,4713.8531,2744.5872,-4602.0755,0.0000,4795.7357,1554.3101,-6181.5182,-5545.9502,907.5584,4100.9648,-3064.5584,5390.7614,5262.1230,-2632.2838,5312.2324,-2778.3323,2225.1030,-2719.9951,-2055.6767,-2632.3682,3757.5953,4817.6564,-1469.7598,-3549.9093,-3729.3017,1896.9034,5394.6445,5260.7169,-4224.5152,5354.1572,-1244.9840,5034.4874,1722.1416,0.0000,-666.3026,-5329.9596,-6454.0144,229.4485,3307.5769,330.2508,-1185.5148,-1931.1369,-1811.0615,5508.0817,-4603.9944,0.0000,-134488.1621,-138548.6814,-133121.1993,-136236.9679,-130233.6183,-135622.6058,-144429.1303,-134867.0130,-39792491.5788,-39829209.2475,-39799211.6039,-39803634.0940,-135615.2373,-39804775.7806,
600.000,-4732.2210,4039.4928,-5330.4448,-6706.1467,-3956.5102,6703.0116,5438.2968,0.0000,4248.4673,-4344.9405,-1975.8944,334.5519,6475.6692,3071.3567,6145.1702,-2673.9759,3807.1052,-5390.0050,-5015.9078,-3046.8929,-6223.6092,6663.5096,614.0473,4266.2610,-1029.6937,5795.0401,145.3330,-298.4463,-981.1537,3741.9227,1287.4815,-5037.3440,-4997.1874,3532.3784,4196.1281,-4076.9116,-5911.2100,0.0000,5103.9599,3171.0626,2267.1220,-5239.9991,-2542.8566,-6294.6955,-1031.2925,-6199.8589,-6280.4740,-2044.2195,4028.5148,0.0000,-332975.4197,-342363.1562,-331097.3663,-333644.3085,-342212.7219,-339601.5373,-338169.2534,-337040.5206,-114439993.5098,-114447723.8909,-114472605.0854,-114460617.8245,-336432.0615,-114448838.6724,2499.1112,3430.7453,417.2533,-170.5228,4373.9863,-208.4927,1493.7320,0.0000,324.2134,-4327.4041,1328.2457,4471.3374,597.8808,-5313.3154,2652.9214,-4211.9568,-1659.7907,-2213.2820,1150.5694,-5991.9035,2940.1892,-401.5739,5848.6144,5234.3069,-4700.2628,2144.6081,-6007.7357,6511.5593,-4727.2096,4881.8092,4508.5099,-1418.2905,-974.4503,2182.0981,4576.0881,815.8026,3571.0143,0.0000,3757.2549,-2686.6293,1389.9436,4332.6255,-4472.3457,1910.6715,-6182.5926,2979.5717,2553.2471,-4065.5420,929.3636,0.0000,-48793.6705,-61785.1573,-67513.0946,-63061.9601,-60145.7175,-63415.3651,-69266.6348,-67030.4997,-109931290.4743,-109910238.2513,-109927095.0757,-109922375.4687,-65744.4409,-109917557.5304,-4418.2391,-4437.6872,4395.3052,1707.0794,3529.4299,1033.5239,-4015.5670,0.0000,5425.5831,3186.5489,-6536.9028,-5280.5243,2356.4085,2690.0202,-1739.3007,4731.7830,5513.4118,-3757.9763,4554.2510,-1393.1500,462.1779,-998.7894,-3609.5999,-905.4428,4857.5414,3148.6729,-3125.4873,-1985.4929,-4839.9549,3191.9044,4893.7281,4449.1549,-4672.1841,5454.9779,-2928.1257,5494.5533,-75.3159,0.0000,-2834.1559,-5534.1203,-6409.4066,-1307.0490,4556.9008,1842.5270,-2874.1435,-432.2134,-291.3011,5162.1256,-5247.6568,0.0000,-134517.8438,-138483.8641,-133140.1273,-136382.2111,-130235.8626,-135334.7618,-144467.7233,-134513.9879,-39792267.5110,-39828689.4301,-39799269.6270,-39803769.8061,-135618.4267,-39804537.3894,
900.000,-3181.5635,4240.2951,-4476.9932,-5861.4234,-3259.8739,6586.4683,6235.1661,0.0000,3796.6275,-4586.1178,-671.2333,2322.0464,5833.8401,2087.9751,6795.8533,-4475.8982,2843.7955,-5287.1929,-5276.7584,-4396.0290,-5509.9880,6496.5720,1958.2187,5136.6846,-2591.0976,6628.4290,-1297.9735,960.5328,-2549.5051,4580.5445,3218.1936,-6106.6167,-5004.4129,4721.3281,4514.0368,-3272.1952,-4981.5738,0.0000,3842.5588,1749.2574,3975.8939,-3795.1502,-3474.4432,-5139.2255,-2206.9356,-5330.1871,-5445.9787,-3988.6730,3903.9919,0.0000,-331965.6207,-340721.1723,-329674.4908,-332217.9484,-340804.6664,-337918.9305,-336750.1111,-335700.5137,-112006927.3915,-112014524.4695,-112039270.6622,-112027377.1172,-334970.5878,-112015716.4253,3959.9910,1428.1843,2373.4180,512.4745,5728.2733,-1432.4394,-233.9164,0.0000,-1809.0469,-2584.2639,3076.7671,4773.9733,-1083.9314,-6296.7307,1253.1538,-3825.1493,-3584.7042,-186.5088,2921.6343,-5269.7013,3928.4318,-1620.4929,4584.3206,4376.1498,-3267.0672,1697.2963,-4964.6087,6741.5375,-3309.2905,3136.9828,4571.5390,-20.1170,1182.7415,413.9819,2892.3269,2839.8199,4408.1378,0.0000,3371.3673,-4286.3236,189.5712,5122.8977,-2642.5931,3212.0527,-4962.6553,4222.2442,3843.5737,-3657.3430,-1282.4206,0.0000,-55795.1857,-68910.0389,-74682.1287,-70403.8062,-67182.6237,-70541.3097,-76271.5709,-73693.9361,-112402438.4481,-112381089.4359,-112398839.8283,-112394028.5838,-72774.3960,-112388651.8321,-4728.2337,-5269.6524,4714.3345,3642.7202,1957.7914,-795.5307,-2998.0812,0.0000,5468.0387,4474.6771,-6203.2491,-4450.2634,3551.2998,960.5298,-226.4500,3555.0222,5168.9027,-4481.9946,3296.9203,145.6739,-1351.0119,838.2251,-4772.1240,923.5877,5417.0595,1143.2056,-4423.0065,-197.3625,-5411.8888,4145.0140,3834.1218,3149.0430,-4615.9784,4954.1498,-4288.6549,5357.6956,-1864.6426,0.0000,-4700.0952,-5144.9161,-5683.9068,-2703.0403,5306.7284,3148.6718,-4250.3063,1113.8003,1261.6947,4252.9472,-5267.2763,0.0000,-134547.5202,-138416.1611,-133163.6751,-136521.8227,-130240.6259,-135048.9180,-144501.9147,-134243.6517,-39792048.8664,-39828163.7125,-39799328.6611,-39803906.8209,-135621.5177,-39804298.8734,
1200.000,-1350.8652,4078.8370,-3227.4106,-4420.6579,-2254.3611,5774.1123,6441.1461,0.0000,3026.2432,-4418.0581,632.9885,4058.6327,4639.7091,886.8539,6781.6246,-5815.5857,1652.0792,-4713.1448,-5033.1849,-5306.4597,-4237.0325,5630.2087,3156.7924,5478.7119,-3935.5063,6781.1600,-2650.4800,2117.1489,-3904.9556,5015.1671,4790.6473,-6570.0327,-4567.4657,5470.3175,4419.3237,-2197.1446,-3543.9735,0.0000,2201.6115,202.5699,5316.1695,-1969.7362,-4113.6099,-3463.3077,-3208.7918,-3928.6020,-4041.5182,-5525.5048,3412.0135,0.0000,-330808.7754,-338925.0025,-328106.2786,-330652.5753,-339249.4112,-336061.7385,-335185.1934,-334177.5235,-109520520.6905,-109527997.5745,-109552576.1801,-109540758.6980,-333362.2910,-109529256.2365,5076.1165,-726.2050,4122.6194,1190.7754,6495.4785,-2514.4358,-1914.6112,0.0000,-3774.5219,-565.7180,4560.0870,4650.4030,-2689.9423,-6587.2776,-267.0549,-3091.1112,-5171.9618,1874.8783,4373.9680,-4019.3253,4536.4944,-2675.1350,2882.7603,3053.7297,-1536.5620,1091.3672,-3418.4468,6268.8073,-1589.8597,1086.4470,4192.4866,1346.7059,3222.6376,-1357.0816,897.4315,4598.5033,4823.3692,0.0000,2566.1321,-5494.3374,-964.0736,5438.4287,-559.6719,4218.5518,-3255.4198,5057.2406,4746.7452,-2928.7729,-3356.1764,0.0000,-62777.4020,-75996.7205,-81817.7792,-77733.7524,-74189.4941,-77642.3461,-83245.9845,-80261.9087,-114819746.8779,-114798093.3986,-114816735.1841,-114811826.1432,-79771.9658,-114805903.8275,-4534.7407,-5534.4499,4527.3504,5186.7498,171.2947,-2533.8752,-1658.4170,0.0000,4918.4528,5279.8714,-5215.3206,-3143.4509,4363.5481,-882.7224,1310.8315,1988.9956,4265.6827,-4727.3892,1677.8833,1668.4082,-3017.5307,2577.9014,-5418.0423,2648.3053,5374.0850,-984.4830,-5214.5133,1613.0071,-5382.0393,4654.3076,2336.5232,1502.9428,-4061.9179,3906.6781,-5177.4814,4638.6618,-3452.2434,0.0000,-6066.5805,-4203.8134,-4353.8536,-3808.7923,5475.1643,4102.6180,-5165.2006,2538.3181,2670.5390,2879.4533,-4660.5275,0.0000,-134577.1900,-138345.4003,-133191.8039,-136653.7117,-130247.8854,-134767.8702,-144531.7255,-134075.0037,-39791835.6360,-39827632.0267,-39799388.6428,-39804044.4239,-135624.5100,-39804060.2326,
1500.000,583.8092,3574.5645,-1702.0780,-2536.8923,-1022.3849,4350.6222,6027.9254,0.0000,2008.2943,-3866.7345,1815.1271,5377.6419,3014.6271,-421.5540,6105.9548,-6561.1052,341.4368,-3726.0476,-4294.6779,-5698.8576,-2525.1757,4154.9920,4096.5934,5271.4695,-4923.4513,6243.6260,-3777.1882,3071.4121,-4907.1163,5008.7782,5845.0378,-6372.8947,-3723.2552,5693.2347,3932.2490,-952.0811,-1734.5389,0.0000,371.6189,-1324.1673,6141.0043,62.5216,-4397.2973,-1438.3266,-3946.8802,-2127.5088,-2207.7340,-6500.5256,2599.2029,0.0000,-329505.2067,-336975.1781,-326393.4346,-328951.7194,-337547.5907,-334028.2695,-333475.1397,-332468.8622,-106981964.3938,-106989334.5070,-107013713.0055,-107001954.9490,-331607.8865,-106990649.2100,5737.6506,-2817.5885,5493.1001,1814.8350,6603.9824,-3360.8877,-3395.1854,0.0000,-5373.0522,1529.1832,5619.3823,4098.3579,-4069.9232,-6158.5508,-1773.6958,-2066.4319,-6258.4572,3771.6586,5371.1088,-2356.8020,4721.4374,-3472.4733,918.3925,1391.7052,312.6553,361.2072,-1538.5686,5139.3254,253.5452,-1070.2092,3394.9965,2560.7344,4945.0853,-2958.0525,-1208.1289,5911.4157,4792.2262,0.0000,1414.7442,-6183.5284,-1968.2732,5259.1612,1563.9397,4837.5406,-1235.8646,5414.4557,5182.1417,-1937.4402,-5061.5333,0.0000,-69737.2452,-83042.1318,-88916.8492,-85049.5317,-81163.2254,-84716.5148,-90186.8676,-86761.7180,-117182064.7171,-117160099.6601,-117179629.4182,-117174614.9998,-86734.0854,-117168162.5868,-3858.1865,-5203.9043,3854.4196,6173.7716,-1634.0199,-3983.6308,-140.3114,0.0000,3836.0747,5515.5398,-3676.4610,-1499.5113,4705.8042,-2621.5777,2706.4732,205.0982,2901.1222,-4468.1005,-125.2829,3006.9664,-4356.9400,4018.2361,-5478.0748,4073.9193,4733.3215,-3007.0247,-5410.2394,3241.2650,-4753.7494,4665.4296,571.8968,-308.3229,-3069.4262,2427.8749,-5497.6299,3415.3022,-4666.9668,0.0000,-6789.8965,-2811.2135,-2559.8538,-4506.0771,5043.8333,4597.8175,-5520.3515,3685.9517,3774.2838,1191.4240,-3498.9895,0.0000,-134606.8517,-138271.3916,-133224.4659,-136775.2395,-130257.6199,-134495.3144,-144557.1747,-134019.2770,-39791627.8083,-39827094.3049,-39799449.5083,-39804181.9309,-135627.4038,-39803821.4669,
1800.000,2439.1459,2773.8541,-43.9719,-407.8150,330.6245,2466.0069,5027.3483,0.0000,832.5169,-2990.0611,2771.9593,6155.6475,1119.7152,-1713.8773,4837.7865,-6642.4753,-971.8023,-2419.1236,-3120.0983,-5544.8548,-540.6260,2228.4823,4683.9521,4549.7074,-5446.6066,5078.1701,-4560.5953,3742.5950,-5446.1583,4562.1888,6278.7091,-5528.1566,-2544.1964,5354.6107,3106.3803,351.1350,271.4652,0.0000,-1442.0845,-2692.2992,6353.5197,2106.2890,-4291.5632,729.0086,-4351.2529,-100.6246,-131.5596,-6817.6722,1540.8739,0.0000,-328055.3010,-334872.2582,-324536.7314,-327119.5967,-335699.9029,-331817.1152,-331620.6500,-330573.3508,-104392474.3205,-104399751.3784,-104423897.3598,-104412183.1707,-329708.1540,-104401111.2767,5874.5208,-4636.3845,6347.5954,2333.3481,6050.3900,-3900.1265,-4543.4460,0.0000,-6441.1727,3491.5534,6134.7289,3154.9969,-5091.6965,-5064.0771,-3132.5484,-835.1056,-6729.7991,5318.5746,5825.0633,-441.1422,4479.8239,-3943.9014,-1111.1520,-446.7182,2094.2318,-444.5116,474.0395,3469.2311,2035.1605,-3123.0426,2244.7567,3518.2758,6181.0243,-4237.0496,-3210.7150,6641.4009,4331.3726,0.0000,34.8864,-6275.4236,-2741.0310,4609.4811,3513.4428,5011.1661,891.6100,5269.0307,5115.2411,-764.1815,-6208.1465,0.0000,-76671.6455,-90043.2506,-95976.1589,-92348.3571,-88100.7293,-91762.0425,-97091.2227,-93222.0897,-119488267.2558,-119465984.0947,-119486397.1571,-119481268.4444,-93657.7059,-119474303.5215,-2770.2282,-4313.3490,2767.6891,6498.4384,-3260.3348,-4980.4171,1392.8875,0.0000,2337.8917,5156.3754,-1748.4694,305.4734,4541.3194,-4050.8083,3809.6797,-1601.2820,1222.6340,-3731.5968,-1914.7383,4013.6391,-5224.8567,4992.1643,-4945.8538,5039.5904,3565.7643,-4708.8048,-4988.0671,4503.6750,-3596.4028,4177.2656,-1258.0968,-2085.7592,-1745.2345,680.8968,-5214.2930,1820.3977,-5378.4520,0.0000,-6794.3827,-1116.2211,-492.5702,-4720.5462,4059.8051,4579.0280,-5277.6889,4431.6241,4446.9668,-626.7694,-1920.2232,0.0000,-134636.5040,-138193.9247,-133261.6042,-136883.1122,-130269.8090,-134236.0838,-144578.2797,-134079.5898,-39791425.3694,-39826550.4797,-39799511.1938,-39804318.6851,-135630.1991,-39803582.5764,
