sl_100_5400_20310311 Coordinates.csv
2031/03/11 07:47:00.0000 UTC

Generated: Tue Oct  8 21:55:19 2024,
Start: 2031/03/11 07:47:00.00, Stop: 2031/03/11 09:17:00.00,
TIME_UNITS,STARLINK-31884 - X-Coordinate,STARLINK-2506 - X-Coordinate,STARLINK-4692 - X-Coordinate,STARLINK-3072 - X-Coordinate,STARLINK-3207 - X-Coordinate,STARLINK-30503 - X-Coordinate,STARLINK-31276 - X-Coordinate,STARLINK-4517 - X-Coordinate,STARLINK-30820 - X-Coordinate,STARLINK-1286 - X-Coordinate,STARLINK-31729 - X-Coordinate,STARLINK-5035 - X-Coordinate,STARLINK-3081 - X-Coordinate,STARLINK-3962 - X-Coordinate,STARLINK-3756 - X-Coordinate,STARLINK-31415 - X-Coordinate,STARLINK-31010 - X-Coordinate,STARLINK-1959 - X-Coordinate,STARLINK-5186 - X-Coordinate,STARLINK-5911 - X-Coordinate,STARLINK-4797 - X-Coordinate,STARLINK-4203 - X-Coordinate,STARLINK-30166 - X-Coordinate,STARLINK-31627 - X-Coordinate,STARLINK-3822 - X-Coordinate,STARLINK-5314 - X-Coordinate,STARLINK-31590 - X-Coordinate,STARLINK-6096 - X-Coordinate,STARLINK-4316 - X-Coordinate,STARLINK-6294 - X-Coordinate,STARLINK-30576 - X-Coordinate,STARLINK-31129 - X-Coordinate,STARLINK-1742 - X-Coordinate,STARLINK-5489 - X-Coordinate,STARLINK-3203 - X-Coordinate,STARLINK-5770 - X-Coordinate,STARLINK-4535 - X-Coordinate,STARLINK-4341 - X-Coordinate,STARLINK-30767 - X-Coordinate,STARLINK-11160 [DTC] - X-Coordinate,STARLINK-3944 - X-Coordinate,STARLINK-4315 - X-Coordinate,STARLINK-3311 - X-Coordinate,STARLINK-30039 - X-Coordinate,STARLINK-32093 - X-Coordinate,STARLINK-4500 - X-Coordinate,STARLINK-3302 - X-Coordinate,STARLINK-31331 - X-Coordinate,STARLINK-30466 - X-Coordinate,STARLINK-4528 - X-Coordinate,STARLINK-30192 - X-Coordinate,STARLINK-6318 - X-Coordinate,STARLINK-1690 - X-Coordinate,STARLINK-2050 - X-Coordinate,STARLINK-3396 - X-Coordinate,STARLINK-32263 - X-Coordinate,STARLINK-2329 - X-Coordinate,STARLINK-2145 - X-Coordinate,STARLINK-32025 - X-Coordinate,STARLINK-1068 - X-Coordinate,STARLINK-4463 - X-Coordinate,STARLINK-30537 - X-Coordinate,STARLINK-4603 - X-Coordinate,STARLINK-5666 - X-Coordinate,STARLINK-5710 - X-Coordinate,STARLINK-6144 - X-Coordinate,STARLINK-3961 - X-Coordinate,STARLINK-5078 - X-Coordinate,STARLINK-4149 - X-Coordinate,STARLINK-4204 - X-Coordinate,STARLINK-2334 - X-Coordinate,STARLINK-4530 - X-Coordinate,STARLINK-2524 - X-Coordinate,STARLINK-4156 - X-Coordinate,STARLINK-5067 - X-Coordinate,STARLINK-2510 - X-Coordinate,STARLINK-3645 - X-Coordinate,STARLINK-31323 - X-Coordinate,STARLINK-31975 - X-Coordinate,STARLINK-30909 - X-Coordinate,STARLINK-30881 - X-Coordinate,STARLINK-32160 - X-Coordinate,STARLINK-6375 - X-Coordinate,STARLINK-3735 - X-Coordinate,STARLINK-3948 - X-Coordinate,STARLINK-5821 - X-Coordinate,STARLINK-1993 - X-Coordinate,STARLINK-3594 - X-Coordinate,STARLINK-1701 - X-Coordinate,STARLINK-31795 - X-Coordinate,STARLINK-3906 - X-Coordinate,STARLINK-5965 - X-Coordinate,STARLINK-2750 - X-Coordinate,STARLINK-31113 - X-Coordinate,STARLINK-30765 - X-Coordinate,STARLINK-30581 - X-Coordinate,STARLINK-2139 - X-Coordinate,STARLINK-4021 - X-Coordinate,STARLINK-31136 - X-Coordinate,STARLINK-5494 - X-Coordinate,MoonARTEMIS1 - X-Coordinate,MoonARTEMIS2 - X-Coordinate,MoonIOAGEO - X-Coordinate,MoonIOAGNO - X-Coordinate,MoonIOAGNO 0001 - X-Coordinate,MoonIOAGSO - X-Coordinate,MoonIOAGSO 0001 - X-Coordinate,MoonLRO - X-Coordinate,MarsSat1 - X-Coordinate,MarsSat2 - X-Coordinate,MarsSat3 - X-Coordinate,MarsSat4 - X-Coordinate,Moon - X-Coordinate,Mars - X-Coordinate,STARLINK-31884 - Y-Coordinate,STARLINK-2506 - Y-Coordinate,STARLINK-4692 - Y-Coordinate,STARLINK-3072 - Y-Coordinate,STARLINK-3207 - Y-Coordinate,STARLINK-30503 - Y-Coordinate,STARLINK-31276 - Y-Coordinate,STARLINK-4517 - Y-Coordinate,STARLINK-30820 - Y-Coordinate,STARLINK-1286 - Y-Coordinate,STARLINK-31729 - Y-Coordinate,STARLINK-5035 - Y-Coordinate,STARLINK-3081 - Y-Coordinate,STARLINK-3962 - Y-Coordinate,STARLINK-3756 - Y-Coordinate,STARLINK-31415 - Y-Coordinate,STARLINK-31010 - Y-Coordinate,STARLINK-1959 - Y-Coordinate,STARLINK-5186 - Y-Coordinate,STARLINK-5911 - Y-Coordinate,STARLINK-4797 - Y-Coordinate,STARLINK-4203 - Y-Coordinate,STARLINK-30166 - Y-Coordinate,STARLINK-31627 - Y-Coordinate,STARLINK-3822 - Y-Coordinate,STARLINK-5314 - Y-Coordinate,STARLINK-31590 - Y-Coordinate,STARLINK-6096 - Y-Coordinate,STARLINK-4316 - Y-Coordinate,STARLINK-6294 - Y-Coordinate,STARLINK-30576 - Y-Coordinate,STARLINK-31129 - Y-Coordinate,STARLINK-1742 - Y-Coordinate,STARLINK-5489 - Y-Coordinate,STARLINK-3203 - Y-Coordinate,STARLINK-5770 - Y-Coordinate,STARLINK-4535 - Y-Coordinate,STARLINK-4341 - Y-Coordinate,STARLINK-30767 - Y-Coordinate,STARLINK-11160 [DTC] - Y-Coordinate,STARLINK-3944 - Y-Coordinate,STARLINK-4315 - Y-Coordinate,STARLINK-3311 - Y-Coordinate,STARLINK-30039 - Y-Coordinate,STARLINK-32093 - Y-Coordinate,STARLINK-4500 - Y-Coordinate,STARLINK-3302 - Y-Coordinate,STARLINK-31331 - Y-Coordinate,STARLINK-30466 - Y-Coordinate,STARLINK-4528 - Y-Coordinate,STARLINK-30192 - Y-Coordinate,STARLINK-6318 - Y-Coordinate,STARLINK-1690 - Y-Coordinate,STARLINK-2050 - Y-Coordinate,STARLINK-3396 - Y-Coordinate,STARLINK-32263 - Y-Coordinate,STARLINK-2329 - Y-Coordinate,STARLINK-2145 - Y-Coordinate,STARLINK-32025 - Y-Coordinate,STARLINK-1068 - Y-Coordinate,STARLINK-4463 - Y-Coordinate,STARLINK-30537 - Y-Coordinate,STARLINK-4603 - Y-Coordinate,STARLINK-5666 - Y-Coordinate,STARLINK-5710 - Y-Coordinate,STARLINK-6144 - Y-Coordinate,STARLINK-3961 - Y-Coordinate,STARLINK-5078 - Y-Coordinate,STARLINK-4149 - Y-Coordinate,STARLINK-4204 - Y-Coordinate,STARLINK-2334 - Y-Coordinate,STARLINK-4530 - Y-Coordinate,STARLINK-2524 - Y-Coordinate,STARLINK-4156 - Y-Coordinate,STARLINK-5067 - Y-Coordinate,STARLINK-2510 - Y-Coordinate,STARLINK-3645 - Y-Coordinate,STARLINK-31323 - Y-Coordinate,STARLINK-31975 - Y-Coordinate,STARLINK-30909 - Y-Coordinate,STARLINK-30881 - Y-Coordinate,STARLINK-32160 - Y-Coordinate,STARLINK-6375 - Y-Coordinate,STARLINK-3735 - Y-Coordinate,STARLINK-3948 - Y-Coordinate,STARLINK-5821 - Y-Coordinate,STARLINK-1993 - Y-Coordinate,STARLINK-3594 - Y-Coordinate,STARLINK-1701 - Y-Coordinate,STARLINK-31795 - Y-Coordinate,STARLINK-3906 - Y-Coordinate,STARLINK-5965 - Y-Coordinate,STARLINK-2750 - Y-Coordinate,STARLINK-31113 - Y-Coordinate,STARLINK-30765 - Y-Coordinate,STARLINK-30581 - Y-Coordinate,STARLINK-2139 - Y-Coordinate,STARLINK-4021 - Y-Coordinate,STARLINK-31136 - Y-Coordinate,STARLINK-5494 - Y-Coordinate,MoonARTEMIS1 - Y-Coordinate,MoonARTEMIS2 - Y-Coordinate,MoonIOAGEO - Y-Coordinate,MoonIOAGNO - Y-Coordinate,MoonIOAGNO 0001 - Y-Coordinate,MoonIOAGSO - Y-Coordinate,MoonIOAGSO 0001 - Y-Coordinate,MoonLRO - Y-Coordinate,MarsSat1 - Y-Coordinate,MarsSat2 - Y-Coordinate,MarsSat3 - Y-Coordinate,MarsSat4 - Y-Coordinate,Moon - Y-Coordinate,Mars - Y-Coordinate,STARLINK-31884 - Z-Coordinate,STARLINK-2506 - Z-Coordinate,STARLINK-4692 - Z-Coordinate,STARLINK-3072 - Z-Coordinate,STARLINK-3207 - Z-Coordinate,STARLINK-30503 - Z-Coordinate,STARLINK-31276 - Z-Coordinate,STARLINK-4517 - Z-Coordinate,STARLINK-30820 - Z-Coordinate,STARLINK-1286 - Z-Coordinate,STARLINK-31729 - Z-Coordinate,STARLINK-5035 - Z-Coordinate,STARLINK-3081 - Z-Coordinate,STARLINK-3962 - Z-Coordinate,STARLINK-3756 - Z-Coordinate,STARLINK-31415 - Z-Coordinate,STARLINK-31010 - Z-Coordinate,STARLINK-1959 - Z-Coordinate,STARLINK-5186 - Z-Coordinate,STARLINK-5911 - Z-Coordinate,STARLINK-4797 - Z-Coordinate,STARLINK-4203 - Z-Coordinate,STARLINK-30166 - Z-Coordinate,STARLINK-31627 - Z-Coordinate,STARLINK-3822 - Z-Coordinate,STARLINK-5314 - Z-Coordinate,STARLINK-31590 - Z-Coordinate,STARLINK-6096 - Z-Coordinate,STARLINK-4316 - Z-Coordinate,STARLINK-6294 - Z-Coordinate,STARLINK-30576 - Z-Coordinate,STARLINK-31129 - Z-Coordinate,STARLINK-1742 - Z-Coordinate,STARLINK-5489 - Z-Coordinate,STARLINK-3203 - Z-Coordinate,STARLINK-5770 - Z-Coordinate,STARLINK-4535 - Z-Coordinate,STARLINK-4341 - Z-Coordinate,STARLINK-30767 - Z-Coordinate,STARLINK-11160 [DTC] - Z-Coordinate,STARLINK-3944 - Z-Coordinate,STARLINK-4315 - Z-Coordinate,STARLINK-3311 - Z-Coordinate,STARLINK-30039 - Z-Coordinate,STARLINK-32093 - Z-Coordinate,STARLINK-4500 - Z-Coordinate,STARLINK-3302 - Z-Coordinate,STARLINK-31331 - Z-Coordinate,STARLINK-30466 - Z-Coordinate,STARLINK-4528 - Z-Coordinate,STARLINK-30192 - Z-Coordinate,STARLINK-6318 - Z-Coordinate,STARLINK-1690 - Z-Coordinate,STARLINK-2050 - Z-Coordinate,STARLINK-3396 - Z-Coordinate,STARLINK-32263 - Z-Coordinate,STARLINK-2329 - Z-Coordinate,STARLINK-2145 - Z-Coordinate,STARLINK-32025 - Z-Coordinate,STARLINK-1068 - Z-Coordinate,STARLINK-4463 - Z-Coordinate,STARLINK-30537 - Z-Coordinate,STARLINK-4603 - Z-Coordinate,STARLINK-5666 - Z-Coordinate,STARLINK-5710 - Z-Coordinate,STARLINK-6144 - Z-Coordinate,STARLINK-3961 - Z-Coordinate,STARLINK-5078 - Z-Coordinate,STARLINK-4149 - Z-Coordinate,STARLINK-4204 - Z-Coordinate,STARLINK-2334 - Z-Coordinate,STARLINK-4530 - Z-Coordinate,STARLINK-2524 - Z-Coordinate,STARLINK-4156 - Z-Coordinate,STARLINK-5067 - Z-Coordinate,STARLINK-2510 - Z-Coordinate,STARLINK-3645 - Z-Coordinate,STARLINK-31323 - Z-Coordinate,STARLINK-31975 - Z-Coordinate,STARLINK-30909 - Z-Coordinate,STARLINK-30881 - Z-Coordinate,STARLINK-32160 - Z-Coordinate,STARLINK-6375 - Z-Coordinate,STARLINK-3735 - Z-Coordinate,STARLINK-3948 - Z-Coordinate,STARLINK-5821 - Z-Coordinate,STARLINK-1993 - Z-Coordinate,STARLINK-3594 - Z-Coordinate,STARLINK-1701 - Z-Coordinate,STARLINK-31795 - Z-Coordinate,STARLINK-3906 - Z-Coordinate,STARLINK-5965 - Z-Coordinate,STARLINK-2750 - Z-Coordinate,STARLINK-31113 - Z-Coordinate,STARLINK-30765 - Z-Coordinate,STARLINK-30581 - Z-Coordinate,STARLINK-2139 - Z-Coordinate,STARLINK-4021 - Z-Coordinate,STARLINK-31136 - Z-Coordinate,STARLINK-5494 - Z-Coordinate,MoonARTEMIS1 - Z-Coordinate,MoonARTEMIS2 - Z-Coordinate,MoonIOAGEO - Z-Coordinate,MoonIOAGNO - Z-Coordinate,MoonIOAGNO 0001 - Z-Coordinate,MoonIOAGSO - Z-Coordinate,MoonIOAGSO 0001 - Z-Coordinate,MoonLRO - Z-Coordinate,MarsSat1 - Z-Coordinate,MarsSat2 - Z-Coordinate,MarsSat3 - Z-Coordinate,MarsSat4 - Z-Coordinate,Moon - Z-Coordinate,Mars - Z-Coordinate,
SECONDS,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,
0.000,5698.3716,-4089.6821,6506.8791,1718.0730,-3062.9864,-4971.5902,4899.6410,-3258.0617,-5600.3655,-3548.1873,3732.5829,4812.9396,331.0490,-1041.3393,-730.6524,6254.0952,-2985.5899,5538.5291,3514.6216,723.2777,4753.1358,548.8196,4215.6974,4835.9886,4097.4835,-3572.2428,5621.0300,-6192.5781,1772.1386,-137.3446,-4282.6167,-152.3832,-3270.7844,2220.2809,3156.4151,808.0329,3480.8390,-6073.6948,-3864.2976,0.0000,-723.4478,2004.2388,4186.3571,-2305.3955,4245.3074,-3716.8512,2861.2099,-1313.6949,-2204.5475,6479.2231,4038.5690,696.3603,0.0000,-3846.3157,29.7914,2203.5742,5121.1357,5046.7272,1762.0997,3782.3278,-3791.2672,4967.4798,-1225.9248,6377.3544,5237.8318,-4882.9523,1199.6434,-3755.9095,-2965.0132,-132.2183,1118.8047,-5776.0029,-4643.5925,799.2577,-3102.9495,2747.7639,3934.1385,-4653.1324,-4212.5183,-2600.2858,-156.4416,-4285.6007,-5101.1097,6519.6855,4193.8507,3372.4773,-6407.1078,-2686.1083,-4168.2970,3404.8659,1923.0267,-320.8248,6744.2722,-720.5570,-5358.6354,3897.8595,-251.2835,5310.8088,-1867.6110,5977.1178,14184.0792,-6269.9299,14262.1532,10075.6864,1268.5516,4497.3596,8501.0929,8174.1409,-67395696.2956,-67377686.7244,-67370214.0339,-67374289.4548,8678.6796,-67378384.9216,2255.1307,-3320.1104,-2274.6154,1646.8678,-5553.1355,954.5559,975.0417,2720.1915,1408.0821,-4000.6192,4525.9959,-4878.9606,-4200.8456,-5466.8165,5389.9837,1247.8436,5295.6187,-3856.6308,-4024.8035,-5549.2035,1308.7269,6559.0008,-2904.3906,-4749.1756,-2859.0014,-4340.3890,-1389.8477,784.3686,3203.4878,6200.6547,-5144.1769,-6039.1754,5795.3506,-5661.1637,-2908.3944,-5886.8424,3437.5063,-1468.5951,5702.4903,0.0000,-4143.3591,60.6727,1332.6574,4933.9174,-4893.4589,-1683.6998,6222.8947,-6507.5057,6517.7821,-2278.0340,4000.6310,-5113.7799,0.0000,5183.0962,4384.4353,-3450.3066,-4031.7567,-3041.5261,-5401.4185,3949.7890,3058.4839,2107.8190,-4181.7267,2531.0614,4498.3403,1670.0739,-4002.5892,3500.8244,-4624.4786,-5026.2772,-4833.6050,2995.3059,-5069.1167,4760.9222,-5737.6307,-5980.6120,-5544.4146,-386.2216,-5021.8651,-5289.6330,6829.7792,1414.4822,186.6153,2162.8934,-5444.4487,-4441.0331,2231.2949,-3763.6396,-296.3108,-3656.7011,6064.2620,-6918.0354,-413.4041,6779.7387,-1992.4419,-4759.2742,4682.5852,-4362.0346,-3985.3565,3482.4917,-359812.9983,-380382.9150,-373373.3118,-369897.0600,-370900.7668,-372979.3707,-377879.3181,-374814.3704,-106232502.1059,-106240860.6380,-106231281.2439,-106237130.8104,-373918.6016,-106232053.2402,-2983.6195,-4399.3297,573.0038,6527.5159,-2503.1726,-4700.7116,4655.5505,-5361.2710,3814.5885,-3954.8753,-3441.6952,734.2203,-5543.6114,3975.2646,3868.3097,2435.9490,-3424.1089,1323.1642,4343.6695,-4143.0008,4820.2070,-1940.3113,-4683.5539,-1015.5138,4722.7068,4062.9977,-3580.5244,2987.2222,5847.5199,-3102.7461,1663.1727,3118.6998,-1224.2786,-3360.1799,5335.1370,3545.9538,-4842.5247,-2967.0769,-269.1404,0.0000,5443.1219,6628.7514,-5323.0463,-4296.2852,1489.5049,-5449.8843,892.7327,1595.3191,-562.2716,499.1807,-4020.1747,-4623.7307,0.0000,2239.2573,5275.7380,-5443.0715,1955.1005,3343.2249,-3700.3283,-4088.0268,4879.8974,-4326.0829,-5364.3055,130.4372,313.4736,4612.3534,-5479.3617,4649.5357,4155.1092,4723.6908,-4791.5976,2285.0165,-213.1662,-4917.7757,-2355.2235,-23.6751,-859.2173,-4967.7232,-1770.7759,3613.8320,-1123.7105,-5104.1527,-4699.6136,534.9747,-654.5009,-4116.9766,912.2376,-5107.0824,5479.1536,-4599.0734,-1741.4090,295.9500,-655.8038,-685.2817,3818.2748,-3188.6172,-5064.8968,256.5121,5310.8809,676.7175,-61642.8248,-69541.9375,-62437.3150,-65474.8779,-59583.0847,-65154.0296,-73712.4706,-63435.0310,-35991031.2373,-35957432.5547,-35994045.6671,-35989014.4081,-64938.6265,-35980191.7067,
300.000,5514.0252,-4251.1827,5929.5211,3105.5970,-3766.5156,-4262.2467,5084.3656,-2141.2557,-4312.2153,-5127.3639,4553.8643,3849.9804,-999.4434,-2648.7968,711.2966,6749.2131,-1633.2290,4840.1928,2735.1281,-318.5622,5825.6350,1811.4280,2999.0638,3541.9520,2180.3682,-3297.5113,4319.2353,-5122.8024,1965.9894,1591.7664,-5485.8592,-1876.7739,-1851.1680,270.1745,1234.3601,-1089.8575,5165.4791,-6547.1945,-2401.1933,0.0000,-2716.3387,3739.2327,4062.7735,-196.9342,3050.9178,-4495.1452,3909.6752,-2544.5276,-717.4232,5628.1553,5575.8645,-1445.8937,0.0000,-2257.6259,2032.2096,221.6686,3659.7244,4744.7476,533.8445,5333.7304,-2672.1183,5960.3740,-3265.2512,6639.8157,5902.4534,-4265.3322,-802.1771,-1977.4092,-3677.7114,-1865.1810,-444.4015,-5413.6121,-5262.0468,2670.8132,-3862.5758,1467.5242,2609.4269,-5376.4348,-5440.6232,-4345.2096,1354.9170,-4161.4571,-4639.7192,6437.2864,3135.9011,2037.0425,-5447.8523,-3692.1931,-4370.4696,1566.3407,2905.4514,-1793.9181,6142.7067,835.9548,-6303.4835,2767.8671,1697.2817,4225.3145,-3847.2310,6162.8884,21710.8741,1801.3286,22162.4255,18040.4619,9101.1177,12577.4841,16335.3906,15840.7910,-65054587.3763,-65036593.2628,-65028982.8385,-65032822.3491,16560.5783,-65037351.4933,336.1674,-1303.8729,-3341.4495,-44.9046,-4072.7236,2986.8351,-1176.6756,4483.5792,2995.7672,-3416.1757,2689.5593,-5615.1982,-2643.2586,-5783.8895,6196.4135,-303.6031,6419.8358,-4864.2309,-5563.4845,-4198.1832,-216.4890,6615.3120,-4619.5649,-5197.5802,-3671.9868,-2665.6856,-2952.9054,2358.7774,4955.0242,5372.4866,-4180.8393,-6282.2741,5821.5799,-5486.2877,-3950.8928,-5258.6225,2617.0304,-2076.3977,6213.4319,0.0000,-3249.6221,1225.2142,-833.7669,5094.1788,-5907.6275,338.7580,5620.4783,-6334.6177,6793.2689,-3256.9044,2896.4545,-4892.7474,0.0000,5240.0557,4777.5795,-4366.0542,-4522.8540,-4518.0078,-6401.1613,3321.8458,1527.3061,385.5401,-3951.2656,1022.5937,3096.8589,3657.9069,-4703.2359,4720.7837,-2793.1609,-5622.9368,-5836.2915,4242.3589,-3957.7715,5062.7791,-5752.1570,-6155.0965,-5784.5876,1415.8978,-4051.9656,-4795.1285,6774.9553,3403.9766,2288.2580,864.8690,-6037.3907,-5828.9796,3197.0272,-1870.5510,1824.4852,-4823.6838,4878.3199,-6446.5695,-1604.3729,6449.1633,-379.2036,-6062.6823,3811.0200,-5026.5700,-3495.0334,2874.4477,-359289.1960,-380310.8330,-373223.1195,-369871.6719,-370630.1912,-372694.1740,-377575.4907,-374117.8349,-107676258.2469,-107685052.0951,-107674486.1851,-107680362.7559,-373624.6365,-107675843.4874,-3993.5265,-5228.0237,-1240.3939,6215.2077,-3965.2973,-4542.6484,4404.7723,-4697.6216,4506.7559,-2502.5151,-4277.2905,-1084.7371,-6364.3875,2516.3597,2383.1004,991.7413,-2189.3279,-489.1881,3001.8566,-5546.2418,3684.6861,-150.5747,-4220.1264,-2726.4316,5386.4535,5486.1971,-4356.3191,4007.0044,4382.2108,-4087.5197,143.2838,1804.9155,-2912.4565,-4255.3609,5454.2768,4361.1907,-3721.1578,-809.2425,-1780.7227,0.0000,5420.3304,5702.1143,-5516.9223,-4704.7383,-67.1969,-5101.8997,-925.3306,-216.4578,985.2291,2260.2382,-2999.0614,-4689.0448,0.0000,3753.4252,4485.4225,-5222.6035,3524.8716,1733.6046,-2168.1726,-2668.9389,6167.7366,-3486.2113,-4635.7256,-1407.9274,1820.1797,4042.6534,-4971.8033,4667.0671,5108.1701,3538.5262,-3647.6324,527.5514,-1993.0497,-3836.7695,-271.8500,1802.4994,-2589.0888,-3945.0938,-247.8731,2439.1970,418.7478,-4184.5354,-4624.1103,2292.5620,1162.1838,-3148.4997,2632.7324,-5507.6214,5007.1596,-4515.6710,-3358.8284,1801.9754,-2408.2666,-2163.6257,2722.0163,-1892.6153,-5498.8596,2037.1493,4536.0589,-1445.5289,-61741.8047,-69639.2299,-62549.6997,-65716.5479,-59679.4457,-64961.9621,-73849.2967,-63432.3769,-35990310.6753,-35956537.4278,-35992922.7868,-35988050.4619,-65037.1019,-35979350.1607,
600.000,4799.3442,-4039.8148,4757.2188,4239.3541,-4124.2668,-3178.7599,4796.2840,-855.3462,-2627.9088,-6124.0303,4950.1093,2490.6392,-2298.5499,-3962.0459,2048.2741,6560.1303,-146.3933,3648.3515,1714.3725,-1394.8427,6335.2723,2887.4901,1530.6118,1867.1268,55.0796,-2753.4460,2596.3327,-3570.4972,1883.3142,3199.2856,-6148.0568,-3393.0955,-208.3031,-1726.8691,-785.3816,-2909.3848,6330.4878,-6297.3488,-687.7294,0.0000,-4459.6993,5027.8404,3596.1905,1935.1473,1519.2632,-4857.7155,4576.7140,-3514.2668,849.5361,4202.2704,6581.8694,-3453.6181,0.0000,-409.6954,3804.6703,-1753.6757,1799.0747,3956.9082,-726.0214,6326.0028,-1195.9413,6391.1730,-4972.4999,6243.3641,6001.3815,-3272.1388,-2695.9391,-32.8094,-4078.9171,-3382.8580,-1928.0626,-4511.7678,-5365.6642,4250.7187,-4223.7111,-2.1562,995.6798,-5574.6388,-6103.9196,-5656.2102,2738.2950,-3651.1634,-3774.7387,5716.3982,1752.7940,533.6028,-3922.4781,-4386.2328,-4189.6290,-407.9062,3595.3998,-3110.3253,4895.5998,2329.0631,-6632.8916,1387.1070,3508.9627,2697.6181,-5440.6693,5732.0419,29221.1251,9867.8875,30052.4175,25999.9429,16926.2553,20673.1137,24160.7228,23532.0970,-62682560.3962,-62664562.0198,-62656861.2043,-62660471.9395,24433.8960,-62665397.9856,-1640.0361,855.8720,-4088.9604,-1676.7687,-2161.3293,4738.1137,-3200.0811,5804.0650,4328.8844,-2477.8160,577.6699,-5794.9414,-867.2060,-5525.2371,6327.7806,-1814.5679,6936.3385,-5383.6885,-6538.8889,-2454.5028,-1683.7205,5996.6703,-5904.4370,-5139.7084,-4174.3813,-690.7614,-4251.4802,3738.6261,6175.9411,4047.7963,-2806.9838,-5888.7638,5250.3600,-4819.4428,-4645.3077,-4150.2629,1575.0471,-2466.6080,6122.3667,0.0000,-2085.2587,2325.8808,-2923.5957,4807.9381,-6270.1132,2298.3267,4451.5006,-5505.2234,6403.2496,-3932.0226,1544.0604,-4242.8297,0.0000,4790.4645,4730.5562,-4880.5732,-4578.4684,-5504.3964,-6727.8176,2379.9897,-111.5233,-1346.7929,-3379.7719,-600.8724,1379.4785,5290.9346,-4981.3688,5520.1623,-684.1433,-5685.2170,-6276.1716,5058.9645,-2431.5461,4892.8783,-5179.6082,-5627.4582,-5452.8599,3039.7727,-2664.4191,-3853.9773,6059.3198,5026.7705,4176.8013,-544.4771,-6032.9321,-6659.2835,3863.9413,187.2330,3747.9719,-5529.8255,3130.0732,-5349.7801,-2654.4172,5475.7256,1247.4376,-6775.0523,2612.6686,-5200.4036,-2706.6715,1957.8641,-358609.7921,-380066.8379,-372906.6081,-369698.8533,-370195.6570,-372239.2272,-377107.5868,-373228.5767,-109068433.2314,-109077664.6569,-109066105.8400,-109071986.9681,-373164.5466,-109068055.8264,-4554.5678,-5481.8624,-2920.1465,5244.9470,-4982.2611,-3894.1900,3661.8810,-3511.3376,4714.7501,-747.6775,-4629.2215,-2785.5950,-6515.9938,777.2683,613.0068,-563.6153,-724.5396,-2247.9528,1332.6264,-6365.5222,2149.0000,1655.7756,-3306.8290,-4135.6796,5460.7857,6324.3928,-4640.9173,4595.8156,2442.2505,-4635.9762,-1392.1990,286.4690,-4266.0222,-4698.8313,4969.6870,4707.5226,-2193.3664,1435.8530,-3098.5495,0.0000,4805.6929,4166.1404,-5114.4356,-4611.6371,-1615.7800,-4179.3159,-2643.2848,-2004.0256,2425.7710,3774.2240,-1661.1002,-4252.8142,0.0000,4848.0494,3200.9340,-4414.6266,4695.9165,-74.5662,-387.9698,-950.9166,6787.0353,-2270.7881,-3407.4038,-2791.0114,3130.0313,3038.8851,-3923.7907,4184.8001,5504.9922,1969.6801,-2107.5725,-1287.2962,-3554.6147,-2338.1702,1840.6003,3403.9825,-4032.2946,-2479.1786,1303.2779,1001.5286,1916.1191,-2793.9588,-4055.9239,3799.9425,2852.7096,-1842.9602,4060.3890,-5309.5880,3991.2200,-3919.2810,-4561.2855,3114.8017,-3886.6295,-3402.3058,1327.3357,-393.5855,-5338.4771,3594.2081,3269.5612,-3414.3019,-61841.1252,-69736.0535,-62666.7765,-65953.7641,-59778.3859,-64770.3823,-73981.7652,-63545.1372,-35989585.0996,-35955648.1411,-35991787.0868,-35987059.8536,-65135.5335,-35978508.5569,
