sl_100_5400_20310127 Coordinates.csv
2031/01/27 07:47:00.0000 UTC

Generated: Tue Oct  8 21:55:10 2024,
Start: 2031/01/27 07:47:00.00, Stop: 2031/01/27 09:17:00.00,
TIME_UNITS,STARLINK-30810 - X-Coordinate,STARLINK-4389 - X-Coordinate,STARLINK-4589 - X-Coordinate,STARLINK-2685 - X-Coordinate,STARLINK-30402 - X-Coordinate,STARLINK-5442 - X-Coordinate,STARLINK-30878 - X-Coordinate,STARLINK-3313 - X-Coordinate,STARLINK-2240 - X-Coordinate,STARLINK-1492 - X-Coordinate,STARLINK-4584 - X-Coordinate,STARLINK-2473 - X-Coordinate,STARLINK-4203 - X-Coordinate,STARLINK-30903 - X-Coordinate,STARLINK-3634 - X-Coordinate,STARLINK-2700 - X-Coordinate,STARLINK-2478 - X-Coordinate,STARLINK-2427 - X-Coordinate,STARLINK-30945 - X-Coordinate,STARLINK-31198 - X-Coordinate,STARLINK-2096 - X-Coordinate,STARLINK-2565 - X-Coordinate,STARLINK-30082 - X-Coordinate,STARLINK-1723 - X-Coordinate,STARLINK-6257 - X-Coordinate,STARLINK-5670 - X-Coordinate,STARLINK-32212 - X-Coordinate,STARLINK-3955 - X-Coordinate,STARLINK-5671 - X-Coordinate,STARLINK-5500 - X-Coordinate,STARLINK-6298 - X-Coordinate,STARLINK-1488 - X-Coordinate,STARLINK-31220 - X-Coordinate,STARLINK-31607 - X-Coordinate,STARLINK-3795 - X-Coordinate,STARLINK-5401 - X-Coordinate,STARLINK-31970 - X-Coordinate,STARLINK-30343 - X-Coordinate,STARLINK-6241 - X-Coordinate,STARLINK-31676 - X-Coordinate,STARLINK-30117 - X-Coordinate,STARLINK-4405 - X-Coordinate,STARLINK-4693 - X-Coordinate,STARLINK-32103 - X-Coordinate,STARLINK-4484 - X-Coordinate,STARLINK-1590 - X-Coordinate,STARLINK-30188 - X-Coordinate,STARLINK-4751 - X-Coordinate,STARLINK-30431 - X-Coordinate,STARLINK-30288 - X-Coordinate,STARLINK-5460 - X-Coordinate,STARLINK-31669 - X-Coordinate,STARLINK-1017 - X-Coordinate,STARLINK-11207 [DTC] - X-Coordinate,STARLINK-30068 - X-Coordinate,STARLINK-30307 - X-Coordinate,STARLINK-30701 - X-Coordinate,STARLINK-4109 - X-Coordinate,STARLINK-32018 - X-Coordinate,STARLINK-31063 - X-Coordinate,STARLINK-5573 - X-Coordinate,STARLINK-1984 - X-Coordinate,STARLINK-4070 - X-Coordinate,STARLINK-5090 - X-Coordinate,STARLINK-6075 - X-Coordinate,STARLINK-4387 - X-Coordinate,STARLINK-31461 - X-Coordinate,STARLINK-3252 - X-Coordinate,STARLINK-3151 - X-Coordinate,STARLINK-30492 - X-Coordinate,STARLINK-5295 - X-Coordinate,STARLINK-4681 - X-Coordinate,STARLINK-30559 - X-Coordinate,STARLINK-30703 - X-Coordinate,STARLINK-2546 - X-Coordinate,STARLINK-4664 - X-Coordinate,STARLINK-6229 - X-Coordinate,STARLINK-3111 - X-Coordinate,STARLINK-4340 - X-Coordinate,STARLINK-2054 - X-Coordinate,STARLINK-5771 - X-Coordinate,STARLINK-5986 - X-Coordinate,STARLINK-31026 - X-Coordinate,STARLINK-4423 - X-Coordinate,STARLINK-3537 - X-Coordinate,STARLINK-1476 - X-Coordinate,STARLINK-4799 - X-Coordinate,STARLINK-30437 - X-Coordinate,STARLINK-31325 - X-Coordinate,STARLINK-5520 - X-Coordinate,STARLINK-1826 - X-Coordinate,STARLINK-3685 - X-Coordinate,STARLINK-3320 - X-Coordinate,STARLINK-2644 - X-Coordinate,STARLINK-5590 - X-Coordinate,STARLINK-6087 - X-Coordinate,STARLINK-5093 - X-Coordinate,STARLINK-30980 - X-Coordinate,STARLINK-5906 - X-Coordinate,STARLINK-32134 - X-Coordinate,MoonARTEMIS1 - X-Coordinate,MoonARTEMIS2 - X-Coordinate,MoonIOAGEO - X-Coordinate,MoonIOAGNO - X-Coordinate,MoonIOAGNO 0001 - X-Coordinate,MoonIOAGSO - X-Coordinate,MoonIOAGSO 0001 - X-Coordinate,MoonLRO - X-Coordinate,MarsSat1 - X-Coordinate,MarsSat2 - X-Coordinate,MarsSat3 - X-Coordinate,MarsSat4 - X-Coordinate,Moon - X-Coordinate,Mars - X-Coordinate,STARLINK-30810 - Y-Coordinate,STARLINK-4389 - Y-Coordinate,STARLINK-4589 - Y-Coordinate,STARLINK-2685 - Y-Coordinate,STARLINK-30402 - Y-Coordinate,STARLINK-5442 - Y-Coordinate,STARLINK-30878 - Y-Coordinate,STARLINK-3313 - Y-Coordinate,STARLINK-2240 - Y-Coordinate,STARLINK-1492 - Y-Coordinate,STARLINK-4584 - Y-Coordinate,STARLINK-2473 - Y-Coordinate,STARLINK-4203 - Y-Coordinate,STARLINK-30903 - Y-Coordinate,STARLINK-3634 - Y-Coordinate,STARLINK-2700 - Y-Coordinate,STARLINK-2478 - Y-Coordinate,STARLINK-2427 - Y-Coordinate,STARLINK-30945 - Y-Coordinate,STARLINK-31198 - Y-Coordinate,STARLINK-2096 - Y-Coordinate,STARLINK-2565 - Y-Coordinate,STARLINK-30082 - Y-Coordinate,STARLINK-1723 - Y-Coordinate,STARLINK-6257 - Y-Coordinate,STARLINK-5670 - Y-Coordinate,STARLINK-32212 - Y-Coordinate,STARLINK-3955 - Y-Coordinate,STARLINK-5671 - Y-Coordinate,STARLINK-5500 - Y-Coordinate,STARLINK-6298 - Y-Coordinate,STARLINK-1488 - Y-Coordinate,STARLINK-31220 - Y-Coordinate,STARLINK-31607 - Y-Coordinate,STARLINK-3795 - Y-Coordinate,STARLINK-5401 - Y-Coordinate,STARLINK-31970 - Y-Coordinate,STARLINK-30343 - Y-Coordinate,STARLINK-6241 - Y-Coordinate,STARLINK-31676 - Y-Coordinate,STARLINK-30117 - Y-Coordinate,STARLINK-4405 - Y-Coordinate,STARLINK-4693 - Y-Coordinate,STARLINK-32103 - Y-Coordinate,STARLINK-4484 - Y-Coordinate,STARLINK-1590 - Y-Coordinate,STARLINK-30188 - Y-Coordinate,STARLINK-4751 - Y-Coordinate,STARLINK-30431 - Y-Coordinate,STARLINK-30288 - Y-Coordinate,STARLINK-5460 - Y-Coordinate,STARLINK-31669 - Y-Coordinate,STARLINK-1017 - Y-Coordinate,STARLINK-11207 [DTC] - Y-Coordinate,STARLINK-30068 - Y-Coordinate,STARLINK-30307 - Y-Coordinate,STARLINK-30701 - Y-Coordinate,STARLINK-4109 - Y-Coordinate,STARLINK-32018 - Y-Coordinate,STARLINK-31063 - Y-Coordinate,STARLINK-5573 - Y-Coordinate,STARLINK-1984 - Y-Coordinate,STARLINK-4070 - Y-Coordinate,STARLINK-5090 - Y-Coordinate,STARLINK-6075 - Y-Coordinate,STARLINK-4387 - Y-Coordinate,STARLINK-31461 - Y-Coordinate,STARLINK-3252 - Y-Coordinate,STARLINK-3151 - Y-Coordinate,STARLINK-30492 - Y-Coordinate,STARLINK-5295 - Y-Coordinate,STARLINK-4681 - Y-Coordinate,STARLINK-30559 - Y-Coordinate,STARLINK-30703 - Y-Coordinate,STARLINK-2546 - Y-Coordinate,STARLINK-4664 - Y-Coordinate,STARLINK-6229 - Y-Coordinate,STARLINK-3111 - Y-Coordinate,STARLINK-4340 - Y-Coordinate,STARLINK-2054 - Y-Coordinate,STARLINK-5771 - Y-Coordinate,STARLINK-5986 - Y-Coordinate,STARLINK-31026 - Y-Coordinate,STARLINK-4423 - Y-Coordinate,STARLINK-3537 - Y-Coordinate,STARLINK-1476 - Y-Coordinate,STARLINK-4799 - Y-Coordinate,STARLINK-30437 - Y-Coordinate,STARLINK-31325 - Y-Coordinate,STARLINK-5520 - Y-Coordinate,STARLINK-1826 - Y-Coordinate,STARLINK-3685 - Y-Coordinate,STARLINK-3320 - Y-Coordinate,STARLINK-2644 - Y-Coordinate,STARLINK-5590 - Y-Coordinate,STARLINK-6087 - Y-Coordinate,STARLINK-5093 - Y-Coordinate,STARLINK-30980 - Y-Coordinate,STARLINK-5906 - Y-Coordinate,STARLINK-32134 - Y-Coordinate,MoonARTEMIS1 - Y-Coordinate,MoonARTEMIS2 - Y-Coordinate,MoonIOAGEO - Y-Coordinate,MoonIOAGNO - Y-Coordinate,MoonIOAGNO 0001 - Y-Coordinate,MoonIOAGSO - Y-Coordinate,MoonIOAGSO 0001 - Y-Coordinate,MoonLRO - Y-Coordinate,MarsSat1 - Y-Coordinate,MarsSat2 - Y-Coordinate,MarsSat3 - Y-Coordinate,MarsSat4 - Y-Coordinate,Moon - Y-Coordinate,Mars - Y-Coordinate,STARLINK-30810 - Z-Coordinate,STARLINK-4389 - Z-Coordinate,STARLINK-4589 - Z-Coordinate,STARLINK-2685 - Z-Coordinate,STARLINK-30402 - Z-Coordinate,STARLINK-5442 - Z-Coordinate,STARLINK-30878 - Z-Coordinate,STARLINK-3313 - Z-Coordinate,STARLINK-2240 - Z-Coordinate,STARLINK-1492 - Z-Coordinate,STARLINK-4584 - Z-Coordinate,STARLINK-2473 - Z-Coordinate,STARLINK-4203 - Z-Coordinate,STARLINK-30903 - Z-Coordinate,STARLINK-3634 - Z-Coordinate,STARLINK-2700 - Z-Coordinate,STARLINK-2478 - Z-Coordinate,STARLINK-2427 - Z-Coordinate,STARLINK-30945 - Z-Coordinate,STARLINK-31198 - Z-Coordinate,STARLINK-2096 - Z-Coordinate,STARLINK-2565 - Z-Coordinate,STARLINK-30082 - Z-Coordinate,STARLINK-1723 - Z-Coordinate,STARLINK-6257 - Z-Coordinate,STARLINK-5670 - Z-Coordinate,STARLINK-32212 - Z-Coordinate,STARLINK-3955 - Z-Coordinate,STARLINK-5671 - Z-Coordinate,STARLINK-5500 - Z-Coordinate,STARLINK-6298 - Z-Coordinate,STARLINK-1488 - Z-Coordinate,STARLINK-31220 - Z-Coordinate,STARLINK-31607 - Z-Coordinate,STARLINK-3795 - Z-Coordinate,STARLINK-5401 - Z-Coordinate,STARLINK-31970 - Z-Coordinate,STARLINK-30343 - Z-Coordinate,STARLINK-6241 - Z-Coordinate,STARLINK-31676 - Z-Coordinate,STARLINK-30117 - Z-Coordinate,STARLINK-4405 - Z-Coordinate,STARLINK-4693 - Z-Coordinate,STARLINK-32103 - Z-Coordinate,STARLINK-4484 - Z-Coordinate,STARLINK-1590 - Z-Coordinate,STARLINK-30188 - Z-Coordinate,STARLINK-4751 - Z-Coordinate,STARLINK-30431 - Z-Coordinate,STARLINK-30288 - Z-Coordinate,STARLINK-5460 - Z-Coordinate,STARLINK-31669 - Z-Coordinate,STARLINK-1017 - Z-Coordinate,STARLINK-11207 [DTC] - Z-Coordinate,STARLINK-30068 - Z-Coordinate,STARLINK-30307 - Z-Coordinate,STARLINK-30701 - Z-Coordinate,STARLINK-4109 - Z-Coordinate,STARLINK-32018 - Z-Coordinate,STARLINK-31063 - Z-Coordinate,STARLINK-5573 - Z-Coordinate,STARLINK-1984 - Z-Coordinate,STARLINK-4070 - Z-Coordinate,STARLINK-5090 - Z-Coordinate,STARLINK-6075 - Z-Coordinate,STARLINK-4387 - Z-Coordinate,STARLINK-31461 - Z-Coordinate,STARLINK-3252 - Z-Coordinate,STARLINK-3151 - Z-Coordinate,STARLINK-30492 - Z-Coordinate,STARLINK-5295 - Z-Coordinate,STARLINK-4681 - Z-Coordinate,STARLINK-30559 - Z-Coordinate,STARLINK-30703 - Z-Coordinate,STARLINK-2546 - Z-Coordinate,STARLINK-4664 - Z-Coordinate,STARLINK-6229 - Z-Coordinate,STARLINK-3111 - Z-Coordinate,STARLINK-4340 - Z-Coordinate,STARLINK-2054 - Z-Coordinate,STARLINK-5771 - Z-Coordinate,STARLINK-5986 - Z-Coordinate,STARLINK-31026 - Z-Coordinate,STARLINK-4423 - Z-Coordinate,STARLINK-3537 - Z-Coordinate,STARLINK-1476 - Z-Coordinate,STARLINK-4799 - Z-Coordinate,STARLINK-30437 - Z-Coordinate,STARLINK-31325 - Z-Coordinate,STARLINK-5520 - Z-Coordinate,STARLINK-1826 - Z-Coordinate,STARLINK-3685 - Z-Coordinate,STARLINK-3320 - Z-Coordinate,STARLINK-2644 - Z-Coordinate,STARLINK-5590 - Z-Coordinate,STARLINK-6087 - Z-Coordinate,STARLINK-5093 - Z-Coordinate,STARLINK-30980 - Z-Coordinate,STARLINK-5906 - Z-Coordinate,STARLINK-32134 - Z-Coordinate,MoonARTEMIS1 - Z-Coordinate,MoonARTEMIS2 - Z-Coordinate,MoonIOAGEO - Z-Coordinate,MoonIOAGNO - Z-Coordinate,MoonIOAGNO 0001 - Z-Coordinate,MoonIOAGSO - Z-Coordinate,MoonIOAGSO 0001 - Z-Coordinate,MoonLRO - Z-Coordinate,MarsSat1 - Z-Coordinate,MarsSat2 - Z-Coordinate,MarsSat3 - Z-Coordinate,MarsSat4 - Z-Coordinate,Moon - Z-Coordinate,Mars - Z-Coordinate,
SECONDS,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,
0.000,5092.3237,958.6274,4717.3225,5145.8852,-5834.8226,6428.6401,4126.4193,-1163.1019,-1518.3497,0.0000,-5168.4870,2587.7013,6753.4439,5297.6305,1412.8787,-1881.7997,-4148.8516,-5803.6105,0.0000,5011.9227,4108.9048,-1541.7777,-5693.7495,-6533.9469,-5080.0611,609.9815,6261.3370,4389.2857,-542.7054,5032.3940,-2171.1922,0.0000,3643.9982,-4150.8112,346.0159,16.5877,846.6261,4999.1622,-5630.4919,-1753.4006,3900.8131,2772.6414,5263.8109,-4358.6934,-4209.5488,0.0000,5033.6171,3971.3661,-5697.1438,-5517.4851,541.5698,-4040.7584,2054.9496,1036.2868,-5109.4025,-1989.3625,2858.4924,-4578.1641,4100.2008,-3979.0390,-1531.6307,0.0000,1953.8038,-2599.7084,810.0703,2250.7891,-3745.3954,2747.0465,-5216.0792,3949.7000,854.4972,2436.2039,-5574.3225,-5036.6902,5502.9083,1325.9482,-3964.9691,-1717.5939,-1768.8874,-3802.1629,6540.0081,-2891.4903,1289.2996,6258.6570,-6759.3286,-2585.9956,267.0136,-1294.3881,-6629.6094,-5210.8554,5715.3068,-6727.8731,2542.2120,-2038.4960,-5415.3710,-857.6310,-2784.7257,6776.6113,2697.0686,630.1484,178535.6038,152658.9346,176637.6683,175772.5947,168518.3843,169464.3109,169238.7118,172178.3673,-165372770.3260,-165385007.5841,-165355018.2726,-165362324.8787,171972.4820,-165369678.8555,813.7308,1078.9002,-3484.8856,3599.7491,-3631.5592,-1779.1445,-3291.5534,-4628.3051,-6730.1102,0.0000,4555.0553,3434.9835,801.4083,-4082.1821,-5902.0103,4881.5750,-2929.4157,1526.8685,0.0000,1652.2377,-1582.3406,4445.5735,1381.4920,-1444.4555,-394.9587,5168.1879,1658.8903,-5262.5067,-5719.5941,2641.7120,-6475.2692,0.0000,-3498.0567,-5354.6285,-5510.7752,5336.8139,-6725.6406,-1473.2283,-222.1324,-4654.3471,-4096.9297,-1586.3771,-1688.2953,-4683.1038,2695.9036,0.0000,-3016.9101,-2628.1776,-2968.0701,1203.7362,-4992.7822,2761.7188,-4356.2401,6296.7852,-2253.4554,5392.8297,-3069.1764,2537.7471,-3722.5873,5336.9134,2148.1989,0.0000,6313.0013,-6116.9894,-5320.6793,6514.8291,5559.4770,5536.1461,4494.6489,-3300.9053,-4281.6442,4952.5403,3916.8312,4143.2692,-865.0952,6637.2361,-3694.6840,5570.6817,-6090.3949,-1985.9305,1041.5910,4123.5350,5158.4273,-2637.9513,-373.3374,-5259.8561,6770.2518,-5372.1081,1281.9051,812.9618,2246.2696,1315.0727,5195.2384,6135.2040,4038.2556,5864.8732,-2781.1926,-1467.2338,-3970.8980,4062.1271,352132.6498,340585.3909,335544.8121,340809.5485,345820.1032,342236.3449,335841.2498,337467.4958,-93620427.7253,-93648489.2674,-93635987.3242,-93638416.2108,338653.5699,-93636464.5676,-4626.6639,6775.0666,-3644.7177,-2880.1472,-859.9240,-1741.5040,-4412.0492,4971.6402,-8.1803,0.0000,440.2625,-5016.5315,-915.2465,1156.4899,-3242.8402,4416.3491,-4549.6237,-3387.5529,0.0000,-4334.5552,-5270.0156,-4593.0661,3560.1276,-1732.3329,4712.5787,4553.2485,-2294.0134,478.6203,-3816.0017,3987.6279,-1159.5870,0.0000,4629.5505,488.4437,-4116.2565,-4411.3040,19.9683,-4562.9146,4031.4415,4575.4114,-3989.5976,6116.7129,-4144.9410,2204.7565,-4753.6686,0.0000,-3673.8589,-4988.8837,2337.8246,4013.3285,4801.6126,4559.3357,4908.3278,1958.4305,-4115.7382,-3822.0081,5407.3142,-4500.0283,-4102.2046,1473.4286,-6426.2904,0.0000,1914.3143,1755.9908,-4394.7030,-233.8964,1095.6985,3013.7403,-523.8454,-4549.2485,-5395.8234,-4175.4822,-1122.1665,-2022.6567,-4014.1076,-1394.5010,4303.7508,-3712.4324,2709.0996,-5427.7372,2028.6623,-4785.8383,-4419.6018,1463.5048,-737.6151,3702.7836,1339.7023,4032.2277,1144.0821,-4488.9633,-3157.4925,-593.4148,-3760.8627,2257.8218,-1528.6910,-3619.8792,-5725.7520,16.9632,-5076.9982,-5314.2458,33341.0254,29095.2774,35577.4092,32646.2441,38460.2987,32694.2220,24292.7744,31782.8934,-38865586.7086,-38830829.4839,-38854768.7374,-38856412.8908,33067.2817,-38853313.0348,
300.000,5467.5960,883.2095,4308.3264,6230.7443,-6502.6546,5345.3837,2328.5036,-2712.9185,-2615.2818,0.0000,-4027.0323,4452.1973,6318.4453,3877.9466,182.8384,97.6060,-5646.8906,-4384.3193,0.0000,4974.6698,2641.6539,-41.0973,-4404.2732,-6905.6518,-5148.0593,2601.9496,6831.4338,3324.9664,-2398.4857,4140.0208,-3577.7063,0.0000,1867.7599,-4971.3567,-1301.0769,2034.0718,-694.9739,4525.1890,-4878.6963,-3620.0004,1952.5993,1293.4375,5390.3210,-5627.5156,-3814.6166,0.0000,3350.0705,3455.5420,-5486.7761,-5423.8298,-254.8382,-2643.0128,676.6427,2182.0831,-6149.9350,52.8149,1441.7486,-2768.7018,3527.1065,-2537.2794,650.5370,0.0000,2925.1887,-4045.7781,-1118.8766,1686.9026,-2139.5051,3521.8392,-4068.0775,2685.3169,28.8460,3349.3694,-4357.0190,-4373.5637,4123.4594,2401.5598,-5489.0523,33.2316,-1008.2360,-4976.3631,6055.7799,-2776.3919,3284.8271,5656.4228,-6281.6237,-3424.8700,1484.4852,-2931.3931,-6257.1758,-4264.7249,6637.8971,-6306.8648,4105.6994,-511.9383,-4500.4599,125.4090,-964.7876,6127.7730,2548.6682,2755.8416,170938.9422,145466.9896,169373.6699,168473.1062,161282.4461,162408.1681,162026.1738,164721.4345,-163282629.5814,-163294999.6452,-163264913.8095,-163272070.9952,164787.4382,-163279610.5272,-1234.8692,3246.7171,-4969.5820,2731.2566,-2279.6047,-2783.9302,-4462.2706,-3177.4364,-6127.7012,0.0000,5152.2603,2585.4479,-478.9749,-4933.8130,-6685.1178,4414.5929,-1917.1169,2641.1910,0.0000,-496.4660,-3186.5637,5614.2833,2935.1847,-256.3444,1723.2147,4349.6267,486.2977,-5862.6439,-5867.7993,1223.9431,-5917.9510,0.0000,-4743.6376,-4434.5295,-4458.0618,4641.7378,-6570.7594,-3477.3550,1715.0088,-3518.1106,-4799.8728,30.5034,-3345.8773,-3690.9864,4493.3176,0.0000,-4129.6085,-4474.7756,-1375.9520,3103.5465,-6202.1410,4432.2429,-5669.9186,5223.2871,-634.8490,5229.0108,-4635.6532,3453.0094,-5277.7347,5499.5867,2486.8318,0.0000,5151.7153,-5555.0581,-5840.6293,6228.0682,5927.9117,3988.3561,5094.8058,-4948.5804,-5720.0134,3222.1705,4558.4557,5236.3640,-2233.2006,5716.7944,-2428.1983,4932.9192,-5035.4336,-265.4110,-637.2072,5559.2141,4866.3566,-1912.5372,875.2475,-3599.3320,6731.0639,-5614.0016,2759.1169,2735.5996,1138.7120,2457.1716,5068.8990,5692.3452,5262.8346,4633.0155,-1764.8613,-2851.3096,-5491.8889,3894.8662,355785.6072,343790.5463,338989.6517,344131.0148,349403.1857,345668.6923,339449.3639,340763.6896,-97208285.2804,-97236874.0007,-97223337.6435,-97225691.6540,342220.3196,-97224350.1284,-4071.4468,6056.8165,-2099.0478,-1198.1767,686.3550,-3349.9934,-4689.9747,5479.0191,-1798.3304,0.0000,2204.2382,-4141.1703,-2638.2086,2580.5483,-1613.4587,5230.3178,-3304.9202,-4615.2286,0.0000,-4652.5095,-5480.0039,-3421.4904,4355.5817,59.7292,4325.3508,4703.3466,-535.4938,-1338.5732,-2715.9836,5435.3122,381.4331,0.0000,4577.9636,-1337.3733,-5086.7336,-4718.0518,-1521.3174,-3925.4242,4609.7333,4493.5731,-4590.2125,6777.9751,-2734.0139,724.3225,-3582.7059,0.0000,-4434.4894,-3949.3514,3834.1377,2994.6385,3127.4654,4256.6704,3834.9173,3533.0442,-3145.3636,-4506.3766,4824.9589,-5298.0341,-2680.3248,3125.4601,-6453.1599,0.0000,3493.4166,240.8305,-3593.1152,-2440.1727,2528.3018,4351.3480,-2281.0835,-3935.4894,-3930.4748,-5129.0092,-2816.4778,-236.1318,-5016.0412,-3054.3153,3447.5908,-4841.6412,4598.4544,-4798.5827,3297.0494,-3105.4029,-3650.7489,3547.1970,-2484.0825,4832.3997,-472.4432,2592.2368,-405.7858,-4721.7215,-1519.1829,1224.9822,-2242.9111,3767.9818,-3.1522,-5172.6327,-6650.4485,1541.0126,-3485.9951,-4730.0012,33425.2420,29191.2470,35681.9099,32611.0747,38578.1586,33098.6583,24364.7299,32194.6534,-38866177.5965,-38831507.3977,-38854844.0761,-38856426.4880,33180.2423,-38853922.5347,
600.000,5347.9645,626.9757,3489.4072,6689.3688,-6540.4992,3723.7455,320.3765,-4039.6415,-3470.1728,0.0000,-2466.7921,5815.6140,5247.1768,2045.5804,-1047.5333,2095.4400,-6562.3586,-2535.7671,0.0000,4478.7191,950.6845,1427.3214,-2693.8366,-6588.2291,-4760.6280,4359.9869,6706.8957,1910.9216,-4001.0143,2876.4895,-4639.4901,0.0000,-68.7547,-5281.1246,-2862.6666,3874.4057,-2179.2974,3649.8193,-3689.9782,-5129.2334,-182.1436,-393.5963,5002.7111,-6305.1029,-3077.0151,0.0000,1350.5533,2638.0251,-4741.8149,-4829.3042,-985.0265,-996.5760,-729.8529,3127.7911,-6609.7645,2106.8436,-75.0233,-695.8840,2628.5210,-807.0780,2753.1135,0.0000,3640.6944,-5087.5123,-2918.6803,968.8688,-294.7949,3989.9141,-2498.3469,1189.6126,-749.3547,3988.2897,-2690.0585,-3259.1645,2350.2437,3272.5272,-6487.2729,1818.3155,-197.5980,-5694.4933,4998.7061,-2418.3055,4951.0573,4421.4049,-5153.4285,-3980.6345,2558.8787,-4246.0836,-5253.5604,-2943.7744,6896.3140,-5243.9877,5242.2492,1102.6766,-3147.4958,1158.8915,906.2372,4881.8986,2190.0758,4576.0075,163266.9487,138208.7335,162034.4680,161090.3461,153971.9158,155297.3457,154737.9134,157205.3415,-161114662.4107,-161127147.0663,-161097015.5414,-161104068.2525,157528.4192,-161111714.3898,-3146.4910,5063.0025,-5946.1244,1602.9052,-699.7627,-3547.4132,-5232.0585,-1446.6760,-4907.3484,0.0000,5253.2299,1490.8681,-1739.9139,-5297.7081,-6794.5484,3548.7338,-743.6525,3541.9172,0.0000,-2601.7733,-4512.6763,6152.3430,4232.4090,958.0929,3666.1753,3148.1787,-729.6842,-5876.7409,-5458.2253,-370.2326,-4783.2034,0.0000,-5549.3804,-3038.2799,-2993.7174,3536.9390,-5735.3147,-5140.8385,3512.3024,-2053.1259,-5080.7630,1574.8564,-4649.7723,-2319.7419,5830.9949,0.0000,-4883.1093,-5867.9885,389.5699,4688.1760,-6791.0552,5646.4722,-6428.2827,3573.9506,1018.2234,4592.9690,-5755.6528,4082.6705,-6293.7711,5116.9150,2657.6862,0.0000,3467.0102,-4442.0355,-5825.9472,5241.3154,5701.5510,2033.6077,5206.8158,-6116.7408,-6588.1758,1182.5135,4773.2067,5785.0090,-3426.7212,4226.0849,-957.7972,3844.7237,-3402.7834,1441.9862,-2281.8132,6418.1118,4133.4130,-1025.2920,2060.9555,-1587.3214,6018.5663,-5300.1919,3962.2851,4416.8328,-65.5869,3364.1850,4454.6008,4690.6449,5975.1876,2956.7942,-482.3515,-3973.5173,-6453.9090,3360.5114,359272.7577,346843.7830,342283.1687,347284.3024,352831.4854,348935.5960,342903.8269,344012.1851,-100749514.3825,-100778640.3130,-100764062.9638,-100766326.6091,345634.6228,-100765610.7989,-3080.1576,4691.8807,-325.8903,613.4753,2158.8456,-4594.3907,-4455.4545,5391.1275,-3393.3007,0.0000,3728.9697,-2756.9495,-4070.3524,3710.3129,192.6734,5464.6468,-1688.8138,-5341.2312,0.0000,-4450.8649,-5088.7497,-1823.3164,4669.7564,1845.3055,3477.6121,4347.1856,1281.9356,-3008.6138,-1320.7574,6305.2163,1881.4555,0.0000,4020.0298,-3011.1618,-5503.6467,-4519.0264,-2888.5635,-2867.2045,4694.5594,3893.9933,-4698.3504,6707.6403,-1027.4551,-839.4440,-2022.8158,0.0000,-4719.5531,-2481.0422,4902.6277,1655.0875,1121.3179,3448.4731,2341.8343,4684.4050,-1839.0745,-4703.1746,3707.4322,-5523.5170,-966.3639,4425.7356,-5796.6126,0.0000,4689.9359,-1300.7806,-2409.7951,-4381.4394,3673.0684,5212.0300,-3791.4792,-2889.4264,-2046.3789,-5532.4153,-4205.9815,1576.8460,-5467.0600,-4384.4863,2220.9739,-5449.2406,5988.2362,-3653.7846,4211.5150,-1094.7826,-2488.3290,5253.5955,-3950.4124,5445.5821,-2233.4950,863.8570,-1910.6365,-4448.6718,283.8034,2909.0612,-481.2659,4859.8837,1522.7068,-6176.2638,-6871.5980,2899.9805,-1530.6799,-3591.4100,33509.4034,29287.4211,35781.6251,32579.3239,38693.3404,33503.5200,24440.9991,32685.5636,-38866762.7750,-38832188.3648,-38854918.1421,-38856421.5255,33293.1802,-38854531.8666,
