sl_100_5400_20311013 Coordinates.csv
2031/10/13 07:47:00.0000 UTC

Generated: Tue Oct  8 21:55:53 2024,
Start: 2031/10/13 07:47:00.00, Stop: 2031/10/13 09:17:00.00,
TIME_UNITS,STARLINK-4526 - X-Coordinate,STARLINK-3111 - X-Coordinate,STARLINK-5303 - X-Coordinate,STARLINK-6348 - X-Coordinate,STARLINK-4215 - X-Coordinate,STARLINK-5803 - X-Coordinate,STARLINK-5367 - X-Coordinate,STARLINK-30111 - X-Coordinate,STARLINK-1455 - X-Coordinate,STARLINK-30705 - X-Coordinate,STARLINK-4550 - X-Coordinate,STARLINK-4165 - X-Coordinate,STARLINK-2352 - X-Coordinate,STARLINK-31992 - X-Coordinate,STARLINK-3567 - X-Coordinate,STARLINK-3656 - X-Coordinate,STARLINK-30318 - X-Coordinate,STARLINK-6290 - X-Coordinate,STARLINK-4482 - X-Coordinate,STARLINK-5081 - X-Coordinate,STARLINK-32235 - X-Coordinate,STARLINK-4217 - X-Coordinate,STARLINK-4691 - X-Coordinate,STARLINK-4439 - X-Coordinate,STARLINK-5937 - X-Coordinate,STARLINK-31596 - X-Coordinate,STARLINK-31810 - X-Coordinate,STARLINK-30961 - X-Coordinate,STARLINK-6352 - X-Coordinate,STARLINK-1411 - X-Coordinate,STARLINK-4435 - X-Coordinate,STARLINK-2037 - X-Coordinate,STARLINK-5696 - X-Coordinate,STARLINK-3831 - X-Coordinate,STARLINK-30359 - X-Coordinate,STARLINK-31679 - X-Coordinate,STARLINK-5107 - X-Coordinate,STARLINK-5061 - X-Coordinate,STARLINK-2594 - X-Coordinate,STARLINK-30452 - X-Coordinate,STARLINK-31724 - X-Coordinate,STARLINK-3866 - X-Coordinate,STARLINK-2275 - X-Coordinate,STARLINK-31139 - X-Coordinate,STARLINK-31951 - X-Coordinate,STARLINK-32020 - X-Coordinate,STARLINK-30136 - X-Coordinate,STARLINK-1961 - X-Coordinate,STARLINK-5622 - X-Coordinate,STARLINK-2523 - X-Coordinate,STARLINK-32085 - X-Coordinate,STARLINK-1538 - X-Coordinate,STARLINK-4093 - X-Coordinate,STARLINK-6280 - X-Coordinate,STARLINK-3393 - X-Coordinate,STARLINK-3052 - X-Coordinate,STARLINK-3460 - X-Coordinate,STARLINK-5490 - X-Coordinate,STARLINK-3704 - X-Coordinate,STARLINK-4360 - X-Coordinate,STARLINK-5715 - X-Coordinate,STARLINK-3005 - X-Coordinate,STARLINK-3397 - X-Coordinate,STARLINK-32304 - X-Coordinate,STARLINK-30862 - X-Coordinate,STARLINK-31726 - X-Coordinate,STARLINK-11113 [DTC] - X-Coordinate,STARLINK-2260 - X-Coordinate,STARLINK-31138 - X-Coordinate,STARLINK-4680 - X-Coordinate,STARLINK-30969 - X-Coordinate,STARLINK-3965 - X-Coordinate,STARLINK-4040 - X-Coordinate,STARLINK-2267 - X-Coordinate,STARLINK-1960 - X-Coordinate,STARLINK-3550 - X-Coordinate,STARLINK-4699 - X-Coordinate,STARLINK-1934 - X-Coordinate,STARLINK-5109 - X-Coordinate,STARLINK-5586 - X-Coordinate,STARLINK-31054 - X-Coordinate,STARLINK-30312 - X-Coordinate,STARLINK-31306 - X-Coordinate,STARLINK-2422 - X-Coordinate,STARLINK-3861 - X-Coordinate,STARLINK-2089 - X-Coordinate,STARLINK-32263 - X-Coordinate,STARLINK-30908 - X-Coordinate,STARLINK-30253 - X-Coordinate,STARLINK-6052 - X-Coordinate,STARLINK-4791 - X-Coordinate,STARLINK-30943 - X-Coordinate,STARLINK-1017 - X-Coordinate,STARLINK-3138 - X-Coordinate,STARLINK-30242 - X-Coordinate,STARLINK-30409 - X-Coordinate,STARLINK-5420 - X-Coordinate,STARLINK-5108 - X-Coordinate,STARLINK-4772 - X-Coordinate,STARLINK-31805 - X-Coordinate,MoonARTEMIS1 - X-Coordinate,MoonARTEMIS2 - X-Coordinate,MoonIOAGEO - X-Coordinate,MoonIOAGNO - X-Coordinate,MoonIOAGNO 0001 - X-Coordinate,MoonIOAGSO - X-Coordinate,MoonIOAGSO 0001 - X-Coordinate,MoonLRO - X-Coordinate,MarsSat1 - X-Coordinate,MarsSat2 - X-Coordinate,MarsSat3 - X-Coordinate,MarsSat4 - X-Coordinate,Moon - X-Coordinate,Mars - X-Coordinate,STARLINK-4526 - Y-Coordinate,STARLINK-3111 - Y-Coordinate,STARLINK-5303 - Y-Coordinate,STARLINK-6348 - Y-Coordinate,STARLINK-4215 - Y-Coordinate,STARLINK-5803 - Y-Coordinate,STARLINK-5367 - Y-Coordinate,STARLINK-30111 - Y-Coordinate,STARLINK-1455 - Y-Coordinate,STARLINK-30705 - Y-Coordinate,STARLINK-4550 - Y-Coordinate,STARLINK-4165 - Y-Coordinate,STARLINK-2352 - Y-Coordinate,STARLINK-31992 - Y-Coordinate,STARLINK-3567 - Y-Coordinate,STARLINK-3656 - Y-Coordinate,STARLINK-30318 - Y-Coordinate,STARLINK-6290 - Y-Coordinate,STARLINK-4482 - Y-Coordinate,STARLINK-5081 - Y-Coordinate,STARLINK-32235 - Y-Coordinate,STARLINK-4217 - Y-Coordinate,STARLINK-4691 - Y-Coordinate,STARLINK-4439 - Y-Coordinate,STARLINK-5937 - Y-Coordinate,STARLINK-31596 - Y-Coordinate,STARLINK-31810 - Y-Coordinate,STARLINK-30961 - Y-Coordinate,STARLINK-6352 - Y-Coordinate,STARLINK-1411 - Y-Coordinate,STARLINK-4435 - Y-Coordinate,STARLINK-2037 - Y-Coordinate,STARLINK-5696 - Y-Coordinate,STARLINK-3831 - Y-Coordinate,STARLINK-30359 - Y-Coordinate,STARLINK-31679 - Y-Coordinate,STARLINK-5107 - Y-Coordinate,STARLINK-5061 - Y-Coordinate,STARLINK-2594 - Y-Coordinate,STARLINK-30452 - Y-Coordinate,STARLINK-31724 - Y-Coordinate,STARLINK-3866 - Y-Coordinate,STARLINK-2275 - Y-Coordinate,STARLINK-31139 - Y-Coordinate,STARLINK-31951 - Y-Coordinate,STARLINK-32020 - Y-Coordinate,STARLINK-30136 - Y-Coordinate,STARLINK-1961 - Y-Coordinate,STARLINK-5622 - Y-Coordinate,STARLINK-2523 - Y-Coordinate,STARLINK-32085 - Y-Coordinate,STARLINK-1538 - Y-Coordinate,STARLINK-4093 - Y-Coordinate,STARLINK-6280 - Y-Coordinate,STARLINK-3393 - Y-Coordinate,STARLINK-3052 - Y-Coordinate,STARLINK-3460 - Y-Coordinate,STARLINK-5490 - Y-Coordinate,STARLINK-3704 - Y-Coordinate,STARLINK-4360 - Y-Coordinate,STARLINK-5715 - Y-Coordinate,STARLINK-3005 - Y-Coordinate,STARLINK-3397 - Y-Coordinate,STARLINK-32304 - Y-Coordinate,STARLINK-30862 - Y-Coordinate,STARLINK-31726 - Y-Coordinate,STARLINK-11113 [DTC] - Y-Coordinate,STARLINK-2260 - Y-Coordinate,STARLINK-31138 - Y-Coordinate,STARLINK-4680 - Y-Coordinate,STARLINK-30969 - Y-Coordinate,STARLINK-3965 - Y-Coordinate,STARLINK-4040 - Y-Coordinate,STARLINK-2267 - Y-Coordinate,STARLINK-1960 - Y-Coordinate,STARLINK-3550 - Y-Coordinate,STARLINK-4699 - Y-Coordinate,STARLINK-1934 - Y-Coordinate,STARLINK-5109 - Y-Coordinate,STARLINK-5586 - Y-Coordinate,STARLINK-31054 - Y-Coordinate,STARLINK-30312 - Y-Coordinate,STARLINK-31306 - Y-Coordinate,STARLINK-2422 - Y-Coordinate,STARLINK-3861 - Y-Coordinate,STARLINK-2089 - Y-Coordinate,STARLINK-32263 - Y-Coordinate,STARLINK-30908 - Y-Coordinate,STARLINK-30253 - Y-Coordinate,STARLINK-6052 - Y-Coordinate,STARLINK-4791 - Y-Coordinate,STARLINK-30943 - Y-Coordinate,STARLINK-1017 - Y-Coordinate,STARLINK-3138 - Y-Coordinate,STARLINK-30242 - Y-Coordinate,STARLINK-30409 - Y-Coordinate,STARLINK-5420 - Y-Coordinate,STARLINK-5108 - Y-Coordinate,STARLINK-4772 - Y-Coordinate,STARLINK-31805 - Y-Coordinate,MoonARTEMIS1 - Y-Coordinate,MoonARTEMIS2 - Y-Coordinate,MoonIOAGEO - Y-Coordinate,MoonIOAGNO - Y-Coordinate,MoonIOAGNO 0001 - Y-Coordinate,MoonIOAGSO - Y-Coordinate,MoonIOAGSO 0001 - Y-Coordinate,MoonLRO - Y-Coordinate,MarsSat1 - Y-Coordinate,MarsSat2 - Y-Coordinate,MarsSat3 - Y-Coordinate,MarsSat4 - Y-Coordinate,Moon - Y-Coordinate,Mars - Y-Coordinate,STARLINK-4526 - Z-Coordinate,STARLINK-3111 - Z-Coordinate,STARLINK-5303 - Z-Coordinate,STARLINK-6348 - Z-Coordinate,STARLINK-4215 - Z-Coordinate,STARLINK-5803 - Z-Coordinate,STARLINK-5367 - Z-Coordinate,STARLINK-30111 - Z-Coordinate,STARLINK-1455 - Z-Coordinate,STARLINK-30705 - Z-Coordinate,STARLINK-4550 - Z-Coordinate,STARLINK-4165 - Z-Coordinate,STARLINK-2352 - Z-Coordinate,STARLINK-31992 - Z-Coordinate,STARLINK-3567 - Z-Coordinate,STARLINK-3656 - Z-Coordinate,STARLINK-30318 - Z-Coordinate,STARLINK-6290 - Z-Coordinate,STARLINK-4482 - Z-Coordinate,STARLINK-5081 - Z-Coordinate,STARLINK-32235 - Z-Coordinate,STARLINK-4217 - Z-Coordinate,STARLINK-4691 - Z-Coordinate,STARLINK-4439 - Z-Coordinate,STARLINK-5937 - Z-Coordinate,STARLINK-31596 - Z-Coordinate,STARLINK-31810 - Z-Coordinate,STARLINK-30961 - Z-Coordinate,STARLINK-6352 - Z-Coordinate,STARLINK-1411 - Z-Coordinate,STARLINK-4435 - Z-Coordinate,STARLINK-2037 - Z-Coordinate,STARLINK-5696 - Z-Coordinate,STARLINK-3831 - Z-Coordinate,STARLINK-30359 - Z-Coordinate,STARLINK-31679 - Z-Coordinate,STARLINK-5107 - Z-Coordinate,STARLINK-5061 - Z-Coordinate,STARLINK-2594 - Z-Coordinate,STARLINK-30452 - Z-Coordinate,STARLINK-31724 - Z-Coordinate,STARLINK-3866 - Z-Coordinate,STARLINK-2275 - Z-Coordinate,STARLINK-31139 - Z-Coordinate,STARLINK-31951 - Z-Coordinate,STARLINK-32020 - Z-Coordinate,STARLINK-30136 - Z-Coordinate,STARLINK-1961 - Z-Coordinate,STARLINK-5622 - Z-Coordinate,STARLINK-2523 - Z-Coordinate,STARLINK-32085 - Z-Coordinate,STARLINK-1538 - Z-Coordinate,STARLINK-4093 - Z-Coordinate,STARLINK-6280 - Z-Coordinate,STARLINK-3393 - Z-Coordinate,STARLINK-3052 - Z-Coordinate,STARLINK-3460 - Z-Coordinate,STARLINK-5490 - Z-Coordinate,STARLINK-3704 - Z-Coordinate,STARLINK-4360 - Z-Coordinate,STARLINK-5715 - Z-Coordinate,STARLINK-3005 - Z-Coordinate,STARLINK-3397 - Z-Coordinate,STARLINK-32304 - Z-Coordinate,STARLINK-30862 - Z-Coordinate,STARLINK-31726 - Z-Coordinate,STARLINK-11113 [DTC] - Z-Coordinate,STARLINK-2260 - Z-Coordinate,STARLINK-31138 - Z-Coordinate,STARLINK-4680 - Z-Coordinate,STARLINK-30969 - Z-Coordinate,STARLINK-3965 - Z-Coordinate,STARLINK-4040 - Z-Coordinate,STARLINK-2267 - Z-Coordinate,STARLINK-1960 - Z-Coordinate,STARLINK-3550 - Z-Coordinate,STARLINK-4699 - Z-Coordinate,STARLINK-1934 - Z-Coordinate,STARLINK-5109 - Z-Coordinate,STARLINK-5586 - Z-Coordinate,STARLINK-31054 - Z-Coordinate,STARLINK-30312 - Z-Coordinate,STARLINK-31306 - Z-Coordinate,STARLINK-2422 - Z-Coordinate,STARLINK-3861 - Z-Coordinate,STARLINK-2089 - Z-Coordinate,STARLINK-32263 - Z-Coordinate,STARLINK-30908 - Z-Coordinate,STARLINK-30253 - Z-Coordinate,STARLINK-6052 - Z-Coordinate,STARLINK-4791 - Z-Coordinate,STARLINK-30943 - Z-Coordinate,STARLINK-1017 - Z-Coordinate,STARLINK-3138 - Z-Coordinate,STARLINK-30242 - Z-Coordinate,STARLINK-30409 - Z-Coordinate,STARLINK-5420 - Z-Coordinate,STARLINK-5108 - Z-Coordinate,STARLINK-4772 - Z-Coordinate,STARLINK-31805 - Z-Coordinate,MoonARTEMIS1 - Z-Coordinate,MoonARTEMIS2 - Z-Coordinate,MoonIOAGEO - Z-Coordinate,MoonIOAGNO - Z-Coordinate,MoonIOAGNO 0001 - Z-Coordinate,MoonIOAGSO - Z-Coordinate,MoonIOAGSO 0001 - Z-Coordinate,MoonLRO - Z-Coordinate,MarsSat1 - Z-Coordinate,MarsSat2 - Z-Coordinate,MarsSat3 - Z-Coordinate,MarsSat4 - Z-Coordinate,Moon - Z-Coordinate,Mars - Z-Coordinate,
SECONDS,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,
0.000,2694.2755,-4384.1788,-931.5136,-4890.6260,-6499.4478,2543.5267,-2778.5404,-2333.5324,0.0000,-3277.4073,5419.7408,6868.5394,-4349.7188,5302.4380,4356.6013,-5230.6722,-5639.4273,-3600.9442,1218.2291,99.3012,4538.8479,-4129.1803,2948.2809,1166.8792,-1724.8411,-6188.6113,5879.4183,-5230.3512,-1575.5675,2688.9528,-905.0205,-3595.3175,-6061.4591,6387.8551,-6425.9618,6071.4539,-2527.6074,-152.3647,6378.3030,2151.2729,5801.8155,-4593.0077,6459.7945,-6616.2138,-830.7949,2613.7732,-4063.8131,-4799.4211,-2079.7427,-2742.9095,-466.4523,-6586.7319,1837.9636,-5244.2100,3560.8141,-5611.0905,-4770.1336,6042.4672,4199.8686,2405.4224,-6834.2113,648.7537,-475.4182,-4434.2560,-1871.2170,6613.8372,-6035.3295,-5656.6728,-818.7655,0.0000,3826.2147,4554.1598,-5658.7994,4145.0761,2137.1198,-5172.7980,3916.1425,5397.7067,-5777.9894,2736.5817,3945.0061,-1767.4771,2356.9735,-5865.2188,6269.0760,1688.7712,-6367.1969,-83.7048,-3621.2293,5467.1063,-4176.8240,-4404.4320,-1400.7793,-1468.9351,-6321.7573,5851.6246,6326.2843,511.8386,-6311.4174,-3355.3794,-346996.9694,-354780.8437,-363820.0581,-358196.8279,-350491.8282,-355079.4996,-360571.8533,-357089.7950,123286799.4790,123291211.6599,123311108.1211,123300120.3377,-358619.3157,123302470.1449,5650.2459,5076.7074,-4952.8128,3838.7136,813.2841,6442.3143,-4521.4414,6277.7936,0.0000,-5688.4429,-4216.5863,364.3477,-180.0832,-3693.5193,3091.2399,4356.4660,-3245.6991,3826.4851,-4862.6890,-2826.7752,315.6866,2271.5409,-6159.5789,4250.4599,-5648.2488,-28.5034,-2049.8646,-510.5003,-2698.5247,5382.6211,2603.5539,2105.7472,-2373.0486,-261.4749,-1764.5136,-585.1705,4677.8017,6815.8183,-1653.4773,-5755.7144,-1796.3074,-285.8634,470.4055,962.4995,5004.7872,3083.2483,-3330.5868,-4634.1841,-6029.1743,-3333.5003,6038.1793,1305.2106,-4326.2547,-1124.8711,-2793.3241,4053.8236,1302.1693,-259.3381,5421.0761,3304.2519,-176.9080,2948.0323,-6879.4076,-4979.8776,-4758.6187,1514.3193,2099.8300,976.3018,-5634.6827,0.0000,3875.2736,5085.2194,-3595.6032,-301.7569,6389.9165,3144.4184,3672.0133,-1137.2188,2902.7846,4636.5102,-3776.9761,-6238.0134,-6350.0416,-901.4570,-602.4785,4219.9744,799.8867,6666.7634,-4275.8799,-1877.3544,4842.7445,4936.4669,5048.8423,4699.5339,-2916.4401,-3639.7994,-1313.4102,-4148.1008,-2334.6017,-4509.1739,150807.3280,184080.9228,163166.0329,161780.9292,166834.5798,166646.9620,169130.6103,164773.2748,128938995.7649,128988704.2683,128963763.6713,128954147.2883,165402.9928,128944601.7019,2701.1865,1633.5037,-4778.6190,-3027.8438,2011.8462,-41.3881,4122.0442,-1773.3062,0.0000,-1705.8524,-615.8177,-579.8660,-5285.9003,-1845.8393,4357.0283,-1174.4101,2317.0381,-4513.4816,-4723.2841,-6344.1303,-4978.1434,-5042.3898,-1036.1216,-5305.6582,3572.2083,-2897.6469,2805.3880,4505.4756,-6211.7353,3320.0198,-6376.4899,5442.8917,2325.9170,2545.0688,-1821.1199,2988.0912,4394.8870,-1051.4334,679.6791,3195.3104,-3090.4029,-5157.9713,1400.4597,-711.6233,4534.0962,5366.7556,-4540.0494,-1713.3108,-2622.2001,5147.8223,-2940.0835,-111.7253,5018.1568,-4376.3144,5105.2293,-584.9182,-4905.6479,-3359.2478,-381.5864,5535.2357,-990.0475,-6204.3971,-168.8663,1196.7636,4558.5994,95.6195,1988.8333,-3686.6297,-3807.6596,0.0000,-4274.5168,-1057.1853,1618.7348,5420.9449,-1303.6994,-3320.0619,-4359.0447,-3669.6624,-2404.1869,4289.8444,-3775.7533,2360.7181,-932.8215,-3227.2557,-2773.8752,5156.6322,-2270.7805,-1836.4448,4027.8576,-3732.8473,-2146.7782,2035.5397,-4459.6660,-4828.4987,-2.8710,-302.8540,-2406.2381,5468.3015,-1133.9858,3889.9569,15624.5820,10716.6243,16269.4349,12848.3497,18988.6397,14432.8626,5144.4230,13260.8530,-84557049.4544,-84567512.1684,-84554317.0743,-84574757.0458,13886.7123,-84568897.8412,
300.000,4043.1476,-3508.1709,-2038.0559,-4069.3072,-5497.5263,3804.0833,-4068.4538,-904.1443,0.0000,-4411.1202,4281.3460,6736.4360,-3678.3030,4689.2885,5810.6762,-4425.3266,-5759.3956,-2220.6005,-755.4955,-1655.5620,5212.8890,-3739.9336,1826.5868,153.3484,-3193.4688,-5328.1929,4509.1654,-4807.3854,-2294.4533,4159.8295,-940.4818,-2131.4739,-6793.0799,5379.3381,-6893.6957,5025.8672,-862.2834,1380.2606,5889.1507,225.7335,5564.6629,-5233.5404,5807.0579,-6203.6168,1339.5027,4066.0982,-5465.1986,-5735.3672,-3369.0843,-4557.9915,1210.4001,-5962.7423,359.9365,-5879.4167,1620.3211,-5105.0662,-3273.4677,6276.8002,4883.3096,2796.7556,-6324.5685,-486.7706,-1648.6068,-4917.0086,-3632.8731,6630.6562,-4778.9108,-5961.1952,-2690.6568,0.0000,4702.2470,5407.5949,-6387.9521,4077.9552,3099.4366,-3512.6597,4195.8690,3931.4906,-4368.8185,4077.6374,2852.3014,-3107.8498,1000.2551,-6550.0165,5149.6758,3664.7246,-5300.4261,1491.6176,-5261.9089,3871.6186,-3346.0222,-3308.0960,8.4042,565.1360,-6643.3239,4716.9099,5158.7102,-1660.8258,-6135.7283,-5045.1709,-350051.4465,-358532.9026,-367300.9099,-361861.4088,-353875.9351,-358708.0421,-363946.7031,-360770.3906,120444787.1667,120448225.5468,120468592.0044,120457613.4263,-362030.5944,120460433.6646,5403.6902,5946.1454,-5872.4025,5326.8739,1980.3230,5574.8414,-2801.6691,6862.4476,0.0000,-5149.1362,-4860.8620,-843.3490,1894.8154,-4811.5851,2159.9574,5262.6728,-1453.5462,5331.6949,-4218.2240,-3883.7706,-1540.3652,4165.8758,-6612.9204,2526.0030,-4278.1383,1675.0421,-3359.6779,1594.7274,-636.1800,5198.6620,379.0930,3729.0206,-949.4770,-1547.5727,-285.8700,-2215.5612,5814.3082,6286.8888,-2803.6024,-5540.7402,-3511.4702,1577.8419,-855.4832,2442.1854,4828.6049,1427.7824,-1841.4414,-3810.9117,-4707.6739,-2365.4764,6429.4754,2428.7446,-5579.0020,772.3249,-3754.6337,4451.2345,2755.0115,-2002.8073,4326.8597,4905.2722,1353.2400,1055.0210,-6493.3734,-3651.1250,-3493.7725,-29.8937,3044.3888,2519.8817,-5685.6803,0.0000,1950.1811,4227.4034,-2599.9146,-2433.2200,5353.1635,3796.8842,1695.9650,-2410.6664,3659.9274,2981.8741,-5357.5266,-5029.4212,-6222.2076,415.5864,-1851.7984,3963.6708,1988.3891,5977.6479,-3290.8861,-2193.1702,5844.5787,6057.5290,6106.9725,4205.1616,-1427.7618,-4697.8639,-2408.9069,-3941.5704,-954.8089,-3645.5273,143487.8594,176548.3411,155657.6238,154371.7761,159257.2123,158859.4238,161522.9309,157041.6949,131601682.7739,131651143.1474,131626803.8584,131616278.7002,157771.5490,131607213.3070,982.6035,-168.4347,-3096.5224,-1694.5684,3574.0468,-1564.7906,4554.4680,-264.4092,0.0000,106.5892,-2366.0369,1235.5179,-5456.5180,-33.9841,3019.4835,641.4345,3520.9918,-3823.0606,-5392.8141,-5515.7236,-3991.0729,-4036.1688,781.6200,-6417.0302,4372.5746,-3937.2699,3873.0887,4717.7680,-6532.9799,1710.2007,-6872.2367,5342.2063,872.8218,3998.1269,-313.9577,3993.1696,3613.0114,-2484.1064,-1167.3182,4146.5209,-1768.8613,-4230.7900,3070.0916,856.9214,4602.8200,5154.8925,-3867.0071,82.8935,-3748.2672,4334.1479,-1582.3120,-1915.8934,4005.3202,-3570.3755,5459.9471,1536.0041,-5497.2184,-2106.9442,-2150.3203,3938.2672,-2429.8313,-6801.0650,1633.8256,2890.8888,4639.2617,-1449.0470,3557.1788,-2154.8646,-2709.6091,0.0000,-4692.3235,760.2349,-184.6842,4911.3522,-2975.0193,-4574.4519,-5229.6076,-4757.4969,-3889.2154,4675.5941,-2690.1645,3553.8989,-2656.7306,-1593.0137,-4174.2748,4258.0815,-3781.9310,-3143.6365,3020.6395,-5248.5825,-359.8684,549.6207,-3168.3267,-5437.0893,-1524.7567,-1811.5878,-3890.7595,5392.1411,-2834.1895,2829.1155,15497.4986,10581.8255,16124.4733,12636.2888,18873.2493,14606.2815,5014.7689,12766.1979,-84558029.9455,-84568767.3906,-84555586.9317,-84576045.1553,13782.6423,-84569945.5185,
600.000,4963.3304,-2279.6388,-2901.5272,-2865.3978,-3937.9740,4709.2105,-4966.4949,610.6762,0.0000,-5079.0509,2698.5363,5929.1029,-2689.7093,3565.9195,6682.0795,-3171.9791,-5342.3801,-658.7296,-2683.9491,-3197.1001,5362.9877,-3021.9835,513.6794,-794.3356,-4387.3242,-3948.8416,2688.6206,-3961.1754,-2863.8978,5196.2711,-778.9770,-497.6387,-6860.5098,3840.1721,-6685.0426,3479.9666,858.2658,2800.6496,4728.5132,-1744.3192,4771.2721,-5391.2143,4506.1041,-5126.9266,3377.1115,5120.3338,-6357.3331,-6093.2969,-4362.9575,-5889.6770,2744.3281,-4686.6310,-1114.2425,-5968.1565,-465.4076,-4066.8341,-1493.7078,5910.9857,5091.0343,2826.2852,-5200.2886,-1483.7724,-2674.8373,-4906.5264,-5057.4598,5963.9739,-2993.1155,-5661.9826,-4275.8032,0.0000,5165.6681,5725.9971,-6476.9491,3646.7905,3779.9148,-1496.7851,4118.0177,2040.3832,-2515.2289,5055.2850,1471.4159,-4176.8227,-486.8185,-6538.3226,3523.3931,5260.9883,-3688.0059,2950.1021,-6385.6622,1866.8288,-2158.9917,-1894.5747,1383.5157,2568.0224,-6336.1615,3109.8336,3478.2682,-3670.0341,-5340.2729,-6221.3873,-352952.4493,-362125.2632,-370617.2251,-365375.1811,-357100.0330,-362196.9787,-367160.2186,-364383.1696,117545287.2172,117547758.2251,117568575.6221,117557650.7101,-365279.4661,117560913.2778,4603.1951,6221.7041,-6214.3363,6288.2983,2985.4255,4160.6472,-803.9021,6779.5809,0.0000,-4064.0870,-5039.7262,-1980.6353,3797.8015,-5405.6480,1046.3433,5647.5359,501.3305,6333.6065,-3203.5140,-4603.7638,-3200.7701,5636.2200,-6407.5721,487.3545,-2506.0646,3241.9951,-4366.0664,3557.7955,1464.6654,4502.5690,-1882.4466,5011.4236,558.4235,-2721.2815,1217.8356,-3652.5303,6398.5734,5144.6007,-3649.3918,-4820.7828,-4855.8867,3255.0979,-2120.2460,3669.6849,4202.9480,-338.9077,-207.9163,-2602.3628,-2928.3938,-1191.1006,6144.3795,3310.3917,-6289.8082,2571.2273,-4386.7024,4411.5638,3991.7910,-3534.7467,2779.3685,5983.7514,2773.8562,-997.7855,-5453.7992,-1916.6709,-1914.6368,-1584.9770,3696.0443,3782.1464,-5185.7429,0.0000,-153.2957,2940.2913,-1341.4849,-4306.0766,3766.3487,4122.2136,-456.7573,-3465.8144,4094.3814,1054.9103,-6345.2893,-3331.4040,-5466.1621,1670.1113,-2960.4259,3354.4052,3012.7153,4715.3951,-2012.1150,-2350.0814,6215.8033,6586.6234,6562.2492,3346.6114,210.4693,-5309.1398,-3306.9214,-3399.7942,552.5536,-2440.7985,136107.6398,168938.3413,148078.9376,146911.7507,151610.6870,150981.7866,153846.5261,149282.6880,134201742.2459,134250931.4057,134227199.2199,134215741.8129,150069.8123,134207196.5451,-846.5014,-1952.1511,-1084.8760,-178.4088,4740.1258,-2920.3104,4453.6419,1272.8634,0.0000,1906.8022,-3859.0020,2916.7095,-5023.3725,1781.8338,1353.6537,2387.7453,4343.9102,-2722.7831,-5475.8105,-4102.2615,-2540.8874,-2592.7457,2514.6060,-6834.5731,4699.2987,-4537.5660,4507.5448,4423.8356,-6164.5309,-87.4347,-6640.8490,4652.0629,-674.5189,5013.7888,1227.1926,4544.3424,2439.2382,-3647.0733,-2871.6841,4652.9463,-247.8971,-2847.5104,4364.6207,2324.8660,4151.7796,4339.3944,-2782.4577,1870.0150,-4467.3079,3012.8898,-39.5869,-3494.9944,2554.0368,-2380.8394,5203.6276,3493.3024,-5510.5463,-627.5915,-3682.5410,1911.4295,-3606.8956,-6663.3897,3258.7349,4253.3830,4206.4907,-2828.4386,4702.6868,-381.0719,-1310.9205,0.0000,-4606.9273,2495.2520,-1968.0616,3854.0702,-4318.4854,-5334.3896,-5538.0015,-5265.8198,-4952.5776,4551.2714,-1277.6603,4361.3365,-4083.9071,225.4888,-5118.9101,2893.1829,-4866.3749,-4112.1996,1685.9874,-6191.5889,1468.8299,-995.4195,-1530.2876,-5456.5403,-2885.5452,-3123.5635,-4952.7299,4728.1283,-4216.8314,1452.7539,15370.2911,10447.2125,15975.0445,12435.1850,18755.4095,14771.7605,4889.3098,12350.9621,-84559015.6668,-84570022.5030,-84556859.9208,-84577316.7538,13678.5637,-84570993.0380,
