sl_100_86400_20311107 Coordinates.csv
2031/11/07 07:47:00.0000 UTC

Generated: Tue Oct  8 21:57:47 2024,
Start: 2031/11/07 07:47:00.00, Stop: 2031/11/08 07:47:00.00,
TIME_UNITS,STARLINK-31162 - X-Coordinate,STARLINK-1269 - X-Coordinate,STARLINK-4708 - X-Coordinate,STARLINK-4041 - X-Coordinate,STARLINK-4333 - X-Coordinate,STARLINK-31654 - X-Coordinate,STARLINK-31209 - X-Coordinate,STARLINK-2714 - X-Coordinate,STARLINK-3673 - X-Coordinate,STARLINK-5671 - X-Coordinate,STARLINK-31136 - X-Coordinate,STARLINK-5952 - X-Coordinate,STARLINK-6232 - X-Coordinate,STARLINK-5837 - X-Coordinate,STARLINK-6286 - X-Coordinate,STARLINK-31701 - X-Coordinate,STARLINK-30212 - X-Coordinate,STARLINK-5950 - X-Coordinate,STARLINK-4307 - X-Coordinate,STARLINK-5802 - X-Coordinate,STARLINK-11250 [DTC] - X-Coordinate,STARLINK-4279 - X-Coordinate,STARLINK-3354 - X-Coordinate,STARLINK-2130 - X-Coordinate,STARLINK-5394 - X-Coordinate,STARLINK-2645 - X-Coordinate,STARLINK-5047 - X-Coordinate,STARLINK-4191 - X-Coordinate,STARLINK-2057 - X-Coordinate,STARLINK-1486 - X-Coordinate,STARLINK-5061 - X-Coordinate,STARLINK-30951 - X-Coordinate,STARLINK-2498 - X-Coordinate,STARLINK-4686 - X-Coordinate,STARLINK-30876 - X-Coordinate,STARLINK-6030 - X-Coordinate,STARLINK-2655 - X-Coordinate,STARLINK-11094 [DTC] - X-Coordinate,STARLINK-4608 - X-Coordinate,STARLINK-4603 - X-Coordinate,STARLINK-4086 - X-Coordinate,STARLINK-3993 - X-Coordinate,STARLINK-3571 - X-Coordinate,STARLINK-31183 - X-Coordinate,STARLINK-30276 - X-Coordinate,STARLINK-30263 - X-Coordinate,STARLINK-30389 - X-Coordinate,STARLINK-31639 - X-Coordinate,STARLINK-5753 - X-Coordinate,STARLINK-31169 - X-Coordinate,STARLINK-4050 - X-Coordinate,STARLINK-4557 - X-Coordinate,STARLINK-4527 - X-Coordinate,STARLINK-5166 - X-Coordinate,STARLINK-5462 - X-Coordinate,STARLINK-11113 [DTC] - X-Coordinate,STARLINK-31257 - X-Coordinate,STARLINK-6049 - X-Coordinate,STARLINK-5907 - X-Coordinate,STARLINK-2105 - X-Coordinate,STARLINK-5314 - X-Coordinate,STARLINK-1058 - X-Coordinate,STARLINK-3068 - X-Coordinate,STARLINK-2447 - X-Coordinate,STARLINK-6041 - X-Coordinate,STARLINK-3960 - X-Coordinate,STARLINK-2235 - X-Coordinate,STARLINK-31191 - X-Coordinate,STARLINK-5944 - X-Coordinate,STARLINK-31414 - X-Coordinate,STARLINK-2452 - X-Coordinate,STARLINK-5469 - X-Coordinate,STARLINK-30390 - X-Coordinate,STARLINK-5263 - X-Coordinate,STARLINK-4203 - X-Coordinate,STARLINK-5015 - X-Coordinate,STARLINK-30585 - X-Coordinate,STARLINK-31224 - X-Coordinate,STARLINK-5079 - X-Coordinate,STARLINK-2081 - X-Coordinate,STARLINK-31342 - X-Coordinate,STARLINK-30278 - X-Coordinate,STARLINK-5714 - X-Coordinate,STARLINK-2141 - X-Coordinate,STARLINK-1648 - X-Coordinate,STARLINK-3664 - X-Coordinate,STARLINK-30470 - X-Coordinate,STARLINK-1544 - X-Coordinate,STARLINK-5549 - X-Coordinate,STARLINK-31206 - X-Coordinate,STARLINK-6036 - X-Coordinate,STARLINK-5280 - X-Coordinate,STARLINK-1053 - X-Coordinate,STARLINK-4560 - X-Coordinate,STARLINK-1403 - X-Coordinate,STARLINK-1994 - X-Coordinate,STARLINK-30339 - X-Coordinate,STARLINK-30314 - X-Coordinate,STARLINK-31034 - X-Coordinate,STARLINK-30707 - X-Coordinate,MoonARTEMIS1 - X-Coordinate,MoonARTEMIS2 - X-Coordinate,MoonIOAGEO - X-Coordinate,MoonIOAGNO - X-Coordinate,MoonIOAGNO 0001 - X-Coordinate,MoonIOAGSO - X-Coordinate,MoonIOAGSO 0001 - X-Coordinate,MoonLRO - X-Coordinate,MarsSat1 - X-Coordinate,MarsSat2 - X-Coordinate,MarsSat3 - X-Coordinate,MarsSat4 - X-Coordinate,Moon - X-Coordinate,Mars - X-Coordinate,STARLINK-31162 - Y-Coordinate,STARLINK-1269 - Y-Coordinate,STARLINK-4708 - Y-Coordinate,STARLINK-4041 - Y-Coordinate,STARLINK-4333 - Y-Coordinate,STARLINK-31654 - Y-Coordinate,STARLINK-31209 - Y-Coordinate,STARLINK-2714 - Y-Coordinate,STARLINK-3673 - Y-Coordinate,STARLINK-5671 - Y-Coordinate,STARLINK-31136 - Y-Coordinate,STARLINK-5952 - Y-Coordinate,STARLINK-6232 - Y-Coordinate,STARLINK-5837 - Y-Coordinate,STARLINK-6286 - Y-Coordinate,STARLINK-31701 - Y-Coordinate,STARLINK-30212 - Y-Coordinate,STARLINK-5950 - Y-Coordinate,STARLINK-4307 - Y-Coordinate,STARLINK-5802 - Y-Coordinate,STARLINK-11250 [DTC] - Y-Coordinate,STARLINK-4279 - Y-Coordinate,STARLINK-3354 - Y-Coordinate,STARLINK-2130 - Y-Coordinate,STARLINK-5394 - Y-Coordinate,STARLINK-2645 - Y-Coordinate,STARLINK-5047 - Y-Coordinate,STARLINK-4191 - Y-Coordinate,STARLINK-2057 - Y-Coordinate,STARLINK-1486 - Y-Coordinate,STARLINK-5061 - Y-Coordinate,STARLINK-30951 - Y-Coordinate,STARLINK-2498 - Y-Coordinate,STARLINK-4686 - Y-Coordinate,STARLINK-30876 - Y-Coordinate,STARLINK-6030 - Y-Coordinate,STARLINK-2655 - Y-Coordinate,STARLINK-11094 [DTC] - Y-Coordinate,STARLINK-4608 - Y-Coordinate,STARLINK-4603 - Y-Coordinate,STARLINK-4086 - Y-Coordinate,STARLINK-3993 - Y-Coordinate,STARLINK-3571 - Y-Coordinate,STARLINK-31183 - Y-Coordinate,STARLINK-30276 - Y-Coordinate,STARLINK-30263 - Y-Coordinate,STARLINK-30389 - Y-Coordinate,STARLINK-31639 - Y-Coordinate,STARLINK-5753 - Y-Coordinate,STARLINK-31169 - Y-Coordinate,STARLINK-4050 - Y-Coordinate,STARLINK-4557 - Y-Coordinate,STARLINK-4527 - Y-Coordinate,STARLINK-5166 - Y-Coordinate,STARLINK-5462 - Y-Coordinate,STARLINK-11113 [DTC] - Y-Coordinate,STARLINK-31257 - Y-Coordinate,STARLINK-6049 - Y-Coordinate,STARLINK-5907 - Y-Coordinate,STARLINK-2105 - Y-Coordinate,STARLINK-5314 - Y-Coordinate,STARLINK-1058 - Y-Coordinate,STARLINK-3068 - Y-Coordinate,STARLINK-2447 - Y-Coordinate,STARLINK-6041 - Y-Coordinate,STARLINK-3960 - Y-Coordinate,STARLINK-2235 - Y-Coordinate,STARLINK-31191 - Y-Coordinate,STARLINK-5944 - Y-Coordinate,STARLINK-31414 - Y-Coordinate,STARLINK-2452 - Y-Coordinate,STARLINK-5469 - Y-Coordinate,STARLINK-30390 - Y-Coordinate,STARLINK-5263 - Y-Coordinate,STARLINK-4203 - Y-Coordinate,STARLINK-5015 - Y-Coordinate,STARLINK-30585 - Y-Coordinate,STARLINK-31224 - Y-Coordinate,STARLINK-5079 - Y-Coordinate,STARLINK-2081 - Y-Coordinate,STARLINK-31342 - Y-Coordinate,STARLINK-30278 - Y-Coordinate,STARLINK-5714 - Y-Coordinate,STARLINK-2141 - Y-Coordinate,STARLINK-1648 - Y-Coordinate,STARLINK-3664 - Y-Coordinate,STARLINK-30470 - Y-Coordinate,STARLINK-1544 - Y-Coordinate,STARLINK-5549 - Y-Coordinate,STARLINK-31206 - Y-Coordinate,STARLINK-6036 - Y-Coordinate,STARLINK-5280 - Y-Coordinate,STARLINK-1053 - Y-Coordinate,STARLINK-4560 - Y-Coordinate,STARLINK-1403 - Y-Coordinate,STARLINK-1994 - Y-Coordinate,STARLINK-30339 - Y-Coordinate,STARLINK-30314 - Y-Coordinate,STARLINK-31034 - Y-Coordinate,STARLINK-30707 - Y-Coordinate,MoonARTEMIS1 - Y-Coordinate,MoonARTEMIS2 - Y-Coordinate,MoonIOAGEO - Y-Coordinate,MoonIOAGNO - Y-Coordinate,MoonIOAGNO 0001 - Y-Coordinate,MoonIOAGSO - Y-Coordinate,MoonIOAGSO 0001 - Y-Coordinate,MoonLRO - Y-Coordinate,MarsSat1 - Y-Coordinate,MarsSat2 - Y-Coordinate,MarsSat3 - Y-Coordinate,MarsSat4 - Y-Coordinate,Moon - Y-Coordinate,Mars - Y-Coordinate,STARLINK-31162 - Z-Coordinate,STARLINK-1269 - Z-Coordinate,STARLINK-4708 - Z-Coordinate,STARLINK-4041 - Z-Coordinate,STARLINK-4333 - Z-Coordinate,STARLINK-31654 - Z-Coordinate,STARLINK-31209 - Z-Coordinate,STARLINK-2714 - Z-Coordinate,STARLINK-3673 - Z-Coordinate,STARLINK-5671 - Z-Coordinate,STARLINK-31136 - Z-Coordinate,STARLINK-5952 - Z-Coordinate,STARLINK-6232 - Z-Coordinate,STARLINK-5837 - Z-Coordinate,STARLINK-6286 - Z-Coordinate,STARLINK-31701 - Z-Coordinate,STARLINK-30212 - Z-Coordinate,STARLINK-5950 - Z-Coordinate,STARLINK-4307 - Z-Coordinate,STARLINK-5802 - Z-Coordinate,STARLINK-11250 [DTC] - Z-Coordinate,STARLINK-4279 - Z-Coordinate,STARLINK-3354 - Z-Coordinate,STARLINK-2130 - Z-Coordinate,STARLINK-5394 - Z-Coordinate,STARLINK-2645 - Z-Coordinate,STARLINK-5047 - Z-Coordinate,STARLINK-4191 - Z-Coordinate,STARLINK-2057 - Z-Coordinate,STARLINK-1486 - Z-Coordinate,STARLINK-5061 - Z-Coordinate,STARLINK-30951 - Z-Coordinate,STARLINK-2498 - Z-Coordinate,STARLINK-4686 - Z-Coordinate,STARLINK-30876 - Z-Coordinate,STARLINK-6030 - Z-Coordinate,STARLINK-2655 - Z-Coordinate,STARLINK-11094 [DTC] - Z-Coordinate,STARLINK-4608 - Z-Coordinate,STARLINK-4603 - Z-Coordinate,STARLINK-4086 - Z-Coordinate,STARLINK-3993 - Z-Coordinate,STARLINK-3571 - Z-Coordinate,STARLINK-31183 - Z-Coordinate,STARLINK-30276 - Z-Coordinate,STARLINK-30263 - Z-Coordinate,STARLINK-30389 - Z-Coordinate,STARLINK-31639 - Z-Coordinate,STARLINK-5753 - Z-Coordinate,STARLINK-31169 - Z-Coordinate,STARLINK-4050 - Z-Coordinate,STARLINK-4557 - Z-Coordinate,STARLINK-4527 - Z-Coordinate,STARLINK-5166 - Z-Coordinate,STARLINK-5462 - Z-Coordinate,STARLINK-11113 [DTC] - Z-Coordinate,STARLINK-31257 - Z-Coordinate,STARLINK-6049 - Z-Coordinate,STARLINK-5907 - Z-Coordinate,STARLINK-2105 - Z-Coordinate,STARLINK-5314 - Z-Coordinate,STARLINK-1058 - Z-Coordinate,STARLINK-3068 - Z-Coordinate,STARLINK-2447 - Z-Coordinate,STARLINK-6041 - Z-Coordinate,STARLINK-3960 - Z-Coordinate,STARLINK-2235 - Z-Coordinate,STARLINK-31191 - Z-Coordinate,STARLINK-5944 - Z-Coordinate,STARLINK-31414 - Z-Coordinate,STARLINK-2452 - Z-Coordinate,STARLINK-5469 - Z-Coordinate,STARLINK-30390 - Z-Coordinate,STARLINK-5263 - Z-Coordinate,STARLINK-4203 - Z-Coordinate,STARLINK-5015 - Z-Coordinate,STARLINK-30585 - Z-Coordinate,STARLINK-31224 - Z-Coordinate,STARLINK-5079 - Z-Coordinate,STARLINK-2081 - Z-Coordinate,STARLINK-31342 - Z-Coordinate,STARLINK-30278 - Z-Coordinate,STARLINK-5714 - Z-Coordinate,STARLINK-2141 - Z-Coordinate,STARLINK-1648 - Z-Coordinate,STARLINK-3664 - Z-Coordinate,STARLINK-30470 - Z-Coordinate,STARLINK-1544 - Z-Coordinate,STARLINK-5549 - Z-Coordinate,STARLINK-31206 - Z-Coordinate,STARLINK-6036 - Z-Coordinate,STARLINK-5280 - Z-Coordinate,STARLINK-1053 - Z-Coordinate,STARLINK-4560 - Z-Coordinate,STARLINK-1403 - Z-Coordinate,STARLINK-1994 - Z-Coordinate,STARLINK-30339 - Z-Coordinate,STARLINK-30314 - Z-Coordinate,STARLINK-31034 - Z-Coordinate,STARLINK-30707 - Z-Coordinate,MoonARTEMIS1 - Z-Coordinate,MoonARTEMIS2 - Z-Coordinate,MoonIOAGEO - Z-Coordinate,MoonIOAGNO - Z-Coordinate,MoonIOAGNO 0001 - Z-Coordinate,MoonIOAGSO - Z-Coordinate,MoonIOAGSO 0001 - Z-Coordinate,MoonLRO - Z-Coordinate,MarsSat1 - Z-Coordinate,MarsSat2 - Z-Coordinate,MarsSat3 - Z-Coordinate,MarsSat4 - Z-Coordinate,Moon - Z-Coordinate,Mars - Z-Coordinate,
SECONDS,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,
0.000,-5807.7703,3141.8123,6904.2439,384.0138,-5993.3315,1115.8108,-1533.7358,3831.1541,-5679.3336,1845.1342,-502.3633,6475.2738,4775.7277,-5068.6728,-4386.4171,0.0000,3366.7007,4301.0735,4026.4615,-3578.5804,-2569.8721,439.9967,3180.4818,602.0612,5068.0974,6841.3284,4500.0048,-3395.7550,3500.0842,0.0000,-2777.0895,-328.5242,-951.7989,-6148.2821,-5536.8151,-1004.4719,-2281.3728,-742.6411,4229.9158,-1912.8517,4885.0290,-3145.0642,-3068.8715,1886.2104,3343.6849,-5533.3071,5082.3295,4015.6449,-4451.8397,4102.9540,4001.8243,-5659.4020,-4835.5023,720.7775,3395.8627,-2800.2213,-1749.2589,4215.5253,830.7177,1158.3671,5468.3895,3651.3677,-2027.8080,77.4244,-4034.1036,3687.0947,2091.8557,3143.2817,3424.8743,-3667.2471,-1845.5817,2301.9644,-3624.8752,5813.9207,-2665.3498,-1841.8691,6103.5634,4273.8661,-645.5557,-6336.0909,-2213.0355,2839.1612,6330.7866,5039.8248,82.9830,4107.2410,1571.5575,-4738.6252,5976.3964,-3094.4009,1313.4951,-3440.6549,-2367.2647,-256.8895,4867.5293,157.3999,5128.5373,0.0000,321.1306,-2020.0512,-345237.7117,-347131.3202,-356073.6795,-350350.2235,-345330.8777,-349492.3218,-355493.0473,-353907.6675,125843437.2122,125819449.9051,125834922.0140,125843871.6970,-352149.1822,125844536.6282,-3230.4961,-3813.3647,-198.2367,-5897.7070,-3254.4855,5671.3345,-6286.6987,-1361.9764,3681.1721,-6478.6069,-6392.5827,2273.9407,-3984.5402,-2048.3358,5330.7583,0.0000,-6039.6397,-3159.0873,949.6768,5881.3165,5511.1873,-4396.9437,-2657.2816,-4406.2968,1000.6137,477.7275,-4821.8487,-4285.4215,5869.8760,0.0000,5482.4823,-5307.3499,-5174.6735,2298.4245,-713.5963,-6028.1710,-5497.7819,-4564.7591,5097.6301,4926.2291,891.6997,-3721.5531,4379.1386,-6058.6522,-4182.7309,2712.7909,-92.5322,-2008.2488,-2419.1576,5438.7209,1956.0477,-2392.9408,4519.4597,-4245.6602,-1820.4030,5087.8379,-6319.1112,2254.1197,-5934.6700,6700.5937,2694.3158,5033.4219,-6601.2946,5200.7988,-2207.3078,5305.0750,5640.7387,4245.6765,5816.3385,5583.0266,-4312.5834,-2899.2034,-3583.5152,-1662.6311,-3282.8998,4107.1737,77.7397,3614.7829,6774.2895,-1030.0597,-5895.4174,6153.6039,-2278.5356,4242.6101,4622.0142,-2173.5241,5039.6398,-904.9129,2158.2357,-3999.0529,3722.0257,2319.4263,3439.6059,-1054.8389,2014.8086,-6687.0100,826.9614,0.0000,4780.0993,3610.1025,-178125.3046,-168972.9578,-184723.0682,-183715.6102,-175926.1448,-178083.0734,-178023.9449,-180943.3808,155438259.8695,155455051.2141,155430770.2884,155431816.6221,-180629.6042,155418627.3033,1171.2572,4765.0349,360.0309,-3501.3719,-1283.7536,3573.2326,2126.0758,5400.0531,1108.8723,-1442.1288,-2559.0657,950.4374,3053.4666,4264.1918,-50.3834,0.0000,-107.9297,4411.8342,5549.5760,565.7539,2635.2574,5228.0482,5490.2496,-5050.3344,-4645.9749,-648.5983,-2091.9708,4221.2651,-1093.9950,0.0000,-3135.4381,4447.1018,4410.6672,-2217.2473,-4098.6005,3258.8640,-2978.8252,-4871.3620,-2007.0815,-4452.2513,-4774.2750,-4889.3498,-4339.5005,2707.0689,4353.9171,-3169.2232,-4711.6975,5151.0197,-4719.7770,525.2712,5285.3895,2959.1222,-1754.2496,5359.5218,5770.2477,-3336.1059,1915.2984,5027.3285,3465.3172,571.7818,-3318.6293,2861.8520,731.4829,4097.8355,-5198.0318,2351.9494,3388.8385,-4375.3185,1512.8427,1177.2301,4960.5409,5869.0966,4643.2538,3281.7320,5382.0083,5303.7948,-3165.7886,3967.1857,-1200.2928,-2383.4028,-2526.5849,99.7075,1609.5064,1053.3821,-4999.2688,5024.6344,4456.8188,4844.0433,-2760.5724,4421.3240,5675.5724,-5465.8280,5408.4552,6815.3225,4348.8917,1393.5393,-4631.0384,0.0000,-4863.4105,5451.6279,77626.0356,74180.5924,81270.6127,77823.3550,83976.7372,79540.7758,70174.7994,79252.9880,-87475208.3551,-87489492.0065,-87484189.7370,-87466670.2728,78910.3264,-87469664.5115,
3600.000,5133.7207,1445.3402,-5109.8526,1550.4260,3666.2061,-4256.3329,3224.4243,-1874.4955,3885.8734,597.0428,2151.6179,-5631.0199,-1089.6568,4958.8118,1673.8533,0.0000,-665.3754,-829.9622,-5436.4236,1076.7953,125.3925,4042.8894,-795.6699,4388.9557,-4883.1996,-4992.0564,-1736.8059,4189.7406,-4029.7505,0.0000,548.2620,3671.0003,3924.4632,3024.9296,4154.0296,3819.9678,3969.4973,4408.1226,-5219.8581,147.9660,-6609.1939,6106.6368,-1363.1040,1746.2726,-1007.3570,2152.6846,-4400.6983,-3462.5877,5935.9100,-5106.6391,-4324.3114,6569.7525,1316.7110,2749.5719,1173.5380,-2087.1786,4054.6477,-6384.7500,1702.1071,-2831.3777,-6114.2281,-5236.9360,1844.2408,-4264.0404,1813.7820,-4976.5433,-3987.4952,-6246.3737,-4667.0160,-167.2468,4735.8744,2334.6451,5834.1484,-2191.2099,6148.8234,-2327.3211,-3745.6533,-5164.2192,-1000.3828,3866.5912,4742.5446,-3895.0364,-5100.5585,-4389.3989,-4362.0625,-151.0689,-4974.6184,6497.3957,-4822.8181,6431.1841,-3436.3234,359.5951,-735.4562,-4326.2167,-3508.0635,1648.7962,-4754.0265,0.0000,-3485.6312,-1464.2672,-293366.9485,-292817.9081,-300646.8705,-298013.1094,-288869.6679,-295460.4568,-298731.3754,-293987.4919,81321130.0516,81290334.3958,81312355.5837,81315970.0902,-295534.6935,81322779.0338,-739.9526,4270.1963,1873.7604,6625.9096,4404.9608,-5301.9798,5404.1999,5629.3578,-4549.5278,6440.2432,6284.7082,599.0275,4964.6940,4779.2932,-5715.8547,0.0000,5925.8165,5391.7574,-4177.7256,-6112.1725,-6022.6059,3016.7710,5964.8411,2662.4089,2988.2673,1523.3675,3185.8903,91.6725,-3121.6447,0.0000,-6857.8690,5547.7675,1748.6521,-3436.3762,-3185.5068,3336.2984,585.9333,5008.3218,-3876.0403,-6876.7407,1566.4535,2885.5143,-4003.6720,4779.2618,6628.8260,-4585.2588,4019.3933,5591.4034,-1253.9653,-2291.1906,2409.0660,676.8563,-4363.5422,5731.6546,2842.1410,-3476.4532,3161.4836,-2662.2555,6713.9723,-4188.4145,-2813.9784,-4065.1402,4313.2210,-1291.1256,-1785.1904,-4229.1902,-5574.6578,-2347.8293,-2780.5184,-5252.2987,473.0875,2199.2815,50.5268,3530.7571,1377.8827,-4267.1860,3348.7311,716.3483,-6074.0419,-1932.9481,4574.8907,-3507.2129,4178.0762,-217.1095,-2139.2572,4769.9012,-4390.2218,-1802.4349,-4241.4271,1317.7959,-5777.8539,-5571.1109,-6157.2319,3281.6428,2491.3149,5810.2745,3107.4612,0.0000,-5760.3892,-5915.8069,-259606.8246,-252707.1811,-266463.9475,-263820.9014,-258024.7833,-265294.1419,-260346.6707,-262907.9319,182759715.9951,182769223.6326,182745788.7559,182751932.9301,-263440.3523,182741048.0803,-4324.4670,-5190.2081,-4271.6538,-922.2014,-3918.5577,150.3964,2606.1621,-3260.9027,3347.1937,-2373.5863,-1876.6742,-3997.3255,-4718.0064,818.2509,3481.9057,0.0000,3494.4515,-4277.5209,-999.2795,3025.9348,2761.4895,-4642.4307,-3353.7712,4337.2047,3923.1767,4483.8633,5884.1786,-5501.2166,4669.0503,0.0000,-488.9441,-1976.6345,-5368.2710,5190.0098,4521.4029,-4726.8827,5297.1954,745.3868,-2372.3407,619.1208,1120.0643,1399.2934,5422.2471,-4668.9677,-1666.9701,4716.3872,3522.9457,-1890.6747,3322.0898,-3926.1790,-4838.5565,1707.7783,5099.0058,-2643.5062,-6229.6782,5316.5354,-4506.0800,-622.4931,-99.1907,-4590.5282,-1683.2088,1709.4977,-5122.1195,-4911.6922,6446.6169,2151.3706,853.3902,1562.2832,-4289.1830,-4296.0113,-4909.6085,-6163.5286,-3692.2571,-5491.8583,-2697.6715,-4989.2676,4680.7589,-4475.3998,-3140.4607,5297.0464,-1614.1911,4288.8806,2094.1174,-5026.1611,4755.5897,-4919.4139,-1954.0117,-1174.0073,-2602.8418,-1457.4539,-1651.3366,3975.9221,-2892.6195,-4278.6731,-5318.6239,3187.0770,4018.1936,0.0000,1092.6431,-3138.0156,76639.6497,73533.7084,79459.2055,77158.6869,82650.6972,79732.8899,69141.2278,77201.3025,-87474095.6169,-87487807.5560,-87482094.5709,-87467332.8996,77893.1287,-87465961.0989,
7200.000,-2521.3438,-5014.2701,1401.8881,-2982.0837,179.3407,5241.0575,-3978.1409,-147.8251,328.6993,-3365.3803,-3365.0856,3329.7405,-2856.6924,-1622.3614,2260.4250,0.0000,-2957.3723,-2237.8874,2798.3017,2472.5955,3387.8703,-6630.6358,-984.9448,-6689.3010,3898.1314,1338.0098,-2860.5789,-4739.6627,4203.6710,0.0000,2010.8733,-5340.3069,-6187.8403,1157.2452,-2302.9626,-6089.0257,-4525.1836,-4867.9225,4462.9059,1472.5964,5308.8247,-6115.1077,5214.6797,-5275.0498,-1324.6041,1581.4160,2947.6727,1643.2930,-5754.5590,4680.1976,4151.7785,-4063.9672,3357.7211,-4318.5221,-4403.7893,6161.9601,-5582.3939,5213.7500,-3574.4655,4431.0369,3889.2602,4550.0075,-2488.4572,6200.3808,-753.2900,4420.9094,4326.9627,6440.0665,5175.9850,4528.4624,-6231.5278,-5823.0197,-6298.3716,-1803.6945,-6566.4433,5285.5611,725.0507,4907.2712,3111.6944,-511.6989,-5093.3805,4061.6359,1679.8325,2110.4705,6750.5389,-2851.5640,6213.9326,-5001.9983,863.8193,-5843.0785,3248.2684,1770.7601,2645.1097,6610.4790,1950.8300,-3621.8311,3679.1780,0.0000,4446.6201,3406.8205,-221979.1567,-218712.3688,-225739.8767,-223204.2113,-213711.6459,-221585.9665,-223210.2899,-221259.1877,31232890.0614,31197421.7466,31227168.7066,31225379.9541,-219892.0356,31234555.2531,4995.3413,-4223.3714,-3951.3846,-4026.7384,-1506.3033,2137.6252,-1316.7290,-6577.4342,4107.9046,-3861.5923,-3227.6203,-3977.6093,-5249.9295,-3983.3506,4538.0963,0.0000,-4124.9244,-6378.0941,4756.5961,4416.7519,2104.6638,-1552.6725,-6737.6944,-668.1958,-5679.6940,-4102.5676,-1734.9747,3791.3654,-1217.0384,0.0000,5403.7567,-4091.4641,1374.9534,4649.5638,6163.1038,-156.2889,4273.0967,-2237.8329,519.4601,5712.0414,-2928.1277,-1151.3589,3426.6251,-2597.3213,-6446.5777,5836.3155,-6267.1016,-6040.0344,3843.5564,-2268.4850,-5361.9311,1965.3111,3532.5695,-5026.7121,-4441.6318,1197.9959,1132.6107,1895.5715,-4903.1746,-359.9916,984.5582,622.1908,156.9527,-2258.6219,5703.9730,695.6878,2845.7840,-175.2972,-1367.0317,3149.0842,2513.0784,-2512.8821,2799.9749,-5278.3143,394.6509,4147.3343,-6134.2303,-4417.6702,2844.5471,5195.9810,-561.4950,-1503.4442,-4975.3221,-4798.6905,-67.0121,-6089.6091,2447.4435,3242.2468,2583.6043,1758.1250,5064.5620,6620.9653,6065.2742,-1770.3960,-6095.8080,-1974.9405,-5815.3385,0.0000,3830.2165,5771.8164,-329782.3020,-320264.9796,-331226.7038,-326425.6301,-323418.0696,-333541.8403,-325789.1098,-330201.4625,197623250.9405,197624171.5720,197603561.7297,197609818.9260,-329380.6773,197605627.0736,3765.1250,2051.5769,5491.5500,4686.5221,6762.0193,-3775.5676,-5377.5353,-1594.0325,-5488.1609,4594.6685,5079.5415,4584.7332,3502.8525,-5447.9180,-4690.9930,0.0000,-4702.0680,1515.9854,-4195.2073,-4706.6641,-5302.0119,750.6344,-1030.1151,200.2849,-892.1128,-5372.1158,-6059.8329,3299.5013,-5363.9022,0.0000,3774.8145,-1699.4115,2647.4147,-5006.9427,-2160.7864,3296.1263,-2358.0820,4037.0523,5253.5734,3585.9477,3256.0171,2972.7669,-2913.2425,3605.8662,-2102.8857,-3385.8700,-190.3372,-2764.0969,123.3849,4423.0004,1362.3693,-5121.5515,-4812.3346,-1862.9052,3008.4089,-2330.6850,3765.0806,-4178.2785,-3344.8779,5168.9758,5653.2286,-5085.8609,6472.1272,609.0963,-3883.5818,-5227.4886,-4577.7796,2335.0850,4373.6901,3940.3098,1244.7346,2822.1695,339.5945,4025.1618,-1921.5673,1818.0366,-3020.9263,1872.6815,5464.1853,-4430.9452,4434.2144,-5218.8095,-4512.2500,4118.9872,-862.2968,1301.8000,-1796.8809,-3366.6254,6362.4488,-2828.9568,-3419.6306,271.8634,-1742.2665,-982.9722,2398.1945,-5452.4704,-1072.4814,0.0000,3471.8803,-1426.1551,76763.0809,73048.0752,77221.8496,78738.0924,80997.6121,75135.0196,68691.6982,77723.6254,-87472425.2960,-87485984.0139,-87478808.9326,-87467562.2960,76869.6872,-87462226.9127,
