sl_100_5400_20310904 Coordinates.csv
2031/09/04 07:47:00.0000 UTC

Generated: Tue Oct  8 21:55:54 2024,
Start: 2031/09/04 07:47:00.00, Stop: 2031/09/04 09:17:00.00,
TIME_UNITS,STARLINK-4204 - X-Coordinate,STARLINK-30836 - X-Coordinate,STARLINK-4306 - X-Coordinate,STARLINK-32235 - X-Coordinate,STARLINK-4649 - X-Coordinate,STARLINK-1007 - X-Coordinate,STARLINK-2441 - X-Coordinate,STARLINK-6212 - X-Coordinate,STARLINK-4782 - X-Coordinate,STARLINK-11163 [DTC] - X-Coordinate,STARLINK-5793 - X-Coordinate,STARLINK-3241 - X-Coordinate,STARLINK-30041 - X-Coordinate,STARLINK-30429 - X-Coordinate,STARLINK-5869 - X-Coordinate,STARLINK-5548 - X-Coordinate,STARLINK-4046 - X-Coordinate,STARLINK-31148 - X-Coordinate,STARLINK-5571 - X-Coordinate,STARLINK-30480 - X-Coordinate,STARLINK-3813 - X-Coordinate,STARLINK-2331 - X-Coordinate,STARLINK-4030 - X-Coordinate,STARLINK-30971 - X-Coordinate,STARLINK-32262 - X-Coordinate,STARLINK-4186 - X-Coordinate,STARLINK-2352 - X-Coordinate,STARLINK-5713 - X-Coordinate,STARLINK-30604 - X-Coordinate,STARLINK-30145 - X-Coordinate,STARLINK-2347 - X-Coordinate,STARLINK-4761 - X-Coordinate,STARLINK-1300 - X-Coordinate,STARLINK-4268 - X-Coordinate,STARLINK-4360 - X-Coordinate,STARLINK-5622 - X-Coordinate,STARLINK-30430 - X-Coordinate,STARLINK-3892 - X-Coordinate,STARLINK-31888 - X-Coordinate,STARLINK-31031 - X-Coordinate,STARLINK-6064 - X-Coordinate,STARLINK-1654 - X-Coordinate,STARLINK-5440 - X-Coordinate,STARLINK-4345 - X-Coordinate,STARLINK-5491 - X-Coordinate,STARLINK-31537 - X-Coordinate,STARLINK-1452 - X-Coordinate,STARLINK-6078 - X-Coordinate,STARLINK-1653 - X-Coordinate,STARLINK-31994 - X-Coordinate,STARLINK-30317 - X-Coordinate,STARLINK-32024 - X-Coordinate,STARLINK-4323 - X-Coordinate,STARLINK-5095 - X-Coordinate,STARLINK-3052 - X-Coordinate,STARLINK-31398 - X-Coordinate,STARLINK-5948 - X-Coordinate,STARLINK-5920 - X-Coordinate,STARLINK-30921 - X-Coordinate,STARLINK-30544 - X-Coordinate,STARLINK-3312 - X-Coordinate,STARLINK-31058 - X-Coordinate,STARLINK-3707 - X-Coordinate,STARLINK-2460 - X-Coordinate,STARLINK-31937 - X-Coordinate,STARLINK-6167 - X-Coordinate,STARLINK-4395 - X-Coordinate,STARLINK-2482 - X-Coordinate,STARLINK-5082 - X-Coordinate,STARLINK-31254 - X-Coordinate,STARLINK-4624 - X-Coordinate,STARLINK-3735 - X-Coordinate,STARLINK-31375 - X-Coordinate,STARLINK-3963 - X-Coordinate,STARLINK-4564 - X-Coordinate,STARLINK-4346 - X-Coordinate,STARLINK-2627 - X-Coordinate,STARLINK-1283 - X-Coordinate,STARLINK-31793 - X-Coordinate,STARLINK-31497 - X-Coordinate,STARLINK-3042 - X-Coordinate,STARLINK-1566 - X-Coordinate,STARLINK-5237 - X-Coordinate,STARLINK-30101 - X-Coordinate,STARLINK-1534 - X-Coordinate,STARLINK-32241 - X-Coordinate,STARLINK-31489 - X-Coordinate,STARLINK-31853 - X-Coordinate,STARLINK-1932 - X-Coordinate,STARLINK-31876 - X-Coordinate,STARLINK-5847 - X-Coordinate,STARLINK-4159 - X-Coordinate,STARLINK-31191 - X-Coordinate,STARLINK-31786 - X-Coordinate,STARLINK-4216 - X-Coordinate,STARLINK-4659 - X-Coordinate,STARLINK-3998 - X-Coordinate,STARLINK-5721 - X-Coordinate,STARLINK-31789 - X-Coordinate,STARLINK-31951 - X-Coordinate,MoonARTEMIS1 - X-Coordinate,MoonARTEMIS2 - X-Coordinate,MoonIOAGEO - X-Coordinate,MoonIOAGNO - X-Coordinate,MoonIOAGNO 0001 - X-Coordinate,MoonIOAGSO - X-Coordinate,MoonIOAGSO 0001 - X-Coordinate,MoonLRO - X-Coordinate,MarsSat1 - X-Coordinate,MarsSat2 - X-Coordinate,MarsSat3 - X-Coordinate,MarsSat4 - X-Coordinate,Moon - X-Coordinate,Mars - X-Coordinate,STARLINK-4204 - Y-Coordinate,STARLINK-30836 - Y-Coordinate,STARLINK-4306 - Y-Coordinate,STARLINK-32235 - Y-Coordinate,STARLINK-4649 - Y-Coordinate,STARLINK-1007 - Y-Coordinate,STARLINK-2441 - Y-Coordinate,STARLINK-6212 - Y-Coordinate,STARLINK-4782 - Y-Coordinate,STARLINK-11163 [DTC] - Y-Coordinate,STARLINK-5793 - Y-Coordinate,STARLINK-3241 - Y-Coordinate,STARLINK-30041 - Y-Coordinate,STARLINK-30429 - Y-Coordinate,STARLINK-5869 - Y-Coordinate,STARLINK-5548 - Y-Coordinate,STARLINK-4046 - Y-Coordinate,STARLINK-31148 - Y-Coordinate,STARLINK-5571 - Y-Coordinate,STARLINK-30480 - Y-Coordinate,STARLINK-3813 - Y-Coordinate,STARLINK-2331 - Y-Coordinate,STARLINK-4030 - Y-Coordinate,STARLINK-30971 - Y-Coordinate,STARLINK-32262 - Y-Coordinate,STARLINK-4186 - Y-Coordinate,STARLINK-2352 - Y-Coordinate,STARLINK-5713 - Y-Coordinate,STARLINK-30604 - Y-Coordinate,STARLINK-30145 - Y-Coordinate,STARLINK-2347 - Y-Coordinate,STARLINK-4761 - Y-Coordinate,STARLINK-1300 - Y-Coordinate,STARLINK-4268 - Y-Coordinate,STARLINK-4360 - Y-Coordinate,STARLINK-5622 - Y-Coordinate,STARLINK-30430 - Y-Coordinate,STARLINK-3892 - Y-Coordinate,STARLINK-31888 - Y-Coordinate,STARLINK-31031 - Y-Coordinate,STARLINK-6064 - Y-Coordinate,STARLINK-1654 - Y-Coordinate,STARLINK-5440 - Y-Coordinate,STARLINK-4345 - Y-Coordinate,STARLINK-5491 - Y-Coordinate,STARLINK-31537 - Y-Coordinate,STARLINK-1452 - Y-Coordinate,STARLINK-6078 - Y-Coordinate,STARLINK-1653 - Y-Coordinate,STARLINK-31994 - Y-Coordinate,STARLINK-30317 - Y-Coordinate,STARLINK-32024 - Y-Coordinate,STARLINK-4323 - Y-Coordinate,STARLINK-5095 - Y-Coordinate,STARLINK-3052 - Y-Coordinate,STARLINK-31398 - Y-Coordinate,STARLINK-5948 - Y-Coordinate,STARLINK-5920 - Y-Coordinate,STARLINK-30921 - Y-Coordinate,STARLINK-30544 - Y-Coordinate,STARLINK-3312 - Y-Coordinate,STARLINK-31058 - Y-Coordinate,STARLINK-3707 - Y-Coordinate,STARLINK-2460 - Y-Coordinate,STARLINK-31937 - Y-Coordinate,STARLINK-6167 - Y-Coordinate,STARLINK-4395 - Y-Coordinate,STARLINK-2482 - Y-Coordinate,STARLINK-5082 - Y-Coordinate,STARLINK-31254 - Y-Coordinate,STARLINK-4624 - Y-Coordinate,STARLINK-3735 - Y-Coordinate,STARLINK-31375 - Y-Coordinate,STARLINK-3963 - Y-Coordinate,STARLINK-4564 - Y-Coordinate,STARLINK-4346 - Y-Coordinate,STARLINK-2627 - Y-Coordinate,STARLINK-1283 - Y-Coordinate,STARLINK-31793 - Y-Coordinate,STARLINK-31497 - Y-Coordinate,STARLINK-3042 - Y-Coordinate,STARLINK-1566 - Y-Coordinate,STARLINK-5237 - Y-Coordinate,STARLINK-30101 - Y-Coordinate,STARLINK-1534 - Y-Coordinate,STARLINK-32241 - Y-Coordinate,STARLINK-31489 - Y-Coordinate,STARLINK-31853 - Y-Coordinate,STARLINK-1932 - Y-Coordinate,STARLINK-31876 - Y-Coordinate,STARLINK-5847 - Y-Coordinate,STARLINK-4159 - Y-Coordinate,STARLINK-31191 - Y-Coordinate,STARLINK-31786 - Y-Coordinate,STARLINK-4216 - Y-Coordinate,STARLINK-4659 - Y-Coordinate,STARLINK-3998 - Y-Coordinate,STARLINK-5721 - Y-Coordinate,STARLINK-31789 - Y-Coordinate,STARLINK-31951 - Y-Coordinate,MoonARTEMIS1 - Y-Coordinate,MoonARTEMIS2 - Y-Coordinate,MoonIOAGEO - Y-Coordinate,MoonIOAGNO - Y-Coordinate,MoonIOAGNO 0001 - Y-Coordinate,MoonIOAGSO - Y-Coordinate,MoonIOAGSO 0001 - Y-Coordinate,MoonLRO - Y-Coordinate,MarsSat1 - Y-Coordinate,MarsSat2 - Y-Coordinate,MarsSat3 - Y-Coordinate,MarsSat4 - Y-Coordinate,Moon - Y-Coordinate,Mars - Y-Coordinate,STARLINK-4204 - Z-Coordinate,STARLINK-30836 - Z-Coordinate,STARLINK-4306 - Z-Coordinate,STARLINK-32235 - Z-Coordinate,STARLINK-4649 - Z-Coordinate,STARLINK-1007 - Z-Coordinate,STARLINK-2441 - Z-Coordinate,STARLINK-6212 - Z-Coordinate,STARLINK-4782 - Z-Coordinate,STARLINK-11163 [DTC] - Z-Coordinate,STARLINK-5793 - Z-Coordinate,STARLINK-3241 - Z-Coordinate,STARLINK-30041 - Z-Coordinate,STARLINK-30429 - Z-Coordinate,STARLINK-5869 - Z-Coordinate,STARLINK-5548 - Z-Coordinate,STARLINK-4046 - Z-Coordinate,STARLINK-31148 - Z-Coordinate,STARLINK-5571 - Z-Coordinate,STARLINK-30480 - Z-Coordinate,STARLINK-3813 - Z-Coordinate,STARLINK-2331 - Z-Coordinate,STARLINK-4030 - Z-Coordinate,STARLINK-30971 - Z-Coordinate,STARLINK-32262 - Z-Coordinate,STARLINK-4186 - Z-Coordinate,STARLINK-2352 - Z-Coordinate,STARLINK-5713 - Z-Coordinate,STARLINK-30604 - Z-Coordinate,STARLINK-30145 - Z-Coordinate,STARLINK-2347 - Z-Coordinate,STARLINK-4761 - Z-Coordinate,STARLINK-1300 - Z-Coordinate,STARLINK-4268 - Z-Coordinate,STARLINK-4360 - Z-Coordinate,STARLINK-5622 - Z-Coordinate,STARLINK-30430 - Z-Coordinate,STARLINK-3892 - Z-Coordinate,STARLINK-31888 - Z-Coordinate,STARLINK-31031 - Z-Coordinate,STARLINK-6064 - Z-Coordinate,STARLINK-1654 - Z-Coordinate,STARLINK-5440 - Z-Coordinate,STARLINK-4345 - Z-Coordinate,STARLINK-5491 - Z-Coordinate,STARLINK-31537 - Z-Coordinate,STARLINK-1452 - Z-Coordinate,STARLINK-6078 - Z-Coordinate,STARLINK-1653 - Z-Coordinate,STARLINK-31994 - Z-Coordinate,STARLINK-30317 - Z-Coordinate,STARLINK-32024 - Z-Coordinate,STARLINK-4323 - Z-Coordinate,STARLINK-5095 - Z-Coordinate,STARLINK-3052 - Z-Coordinate,STARLINK-31398 - Z-Coordinate,STARLINK-5948 - Z-Coordinate,STARLINK-5920 - Z-Coordinate,STARLINK-30921 - Z-Coordinate,STARLINK-30544 - Z-Coordinate,STARLINK-3312 - Z-Coordinate,STARLINK-31058 - Z-Coordinate,STARLINK-3707 - Z-Coordinate,STARLINK-2460 - Z-Coordinate,STARLINK-31937 - Z-Coordinate,STARLINK-6167 - Z-Coordinate,STARLINK-4395 - Z-Coordinate,STARLINK-2482 - Z-Coordinate,STARLINK-5082 - Z-Coordinate,STARLINK-31254 - Z-Coordinate,STARLINK-4624 - Z-Coordinate,STARLINK-3735 - Z-Coordinate,STARLINK-31375 - Z-Coordinate,STARLINK-3963 - Z-Coordinate,STARLINK-4564 - Z-Coordinate,STARLINK-4346 - Z-Coordinate,STARLINK-2627 - Z-Coordinate,STARLINK-1283 - Z-Coordinate,STARLINK-31793 - Z-Coordinate,STARLINK-31497 - Z-Coordinate,STARLINK-3042 - Z-Coordinate,STARLINK-1566 - Z-Coordinate,STARLINK-5237 - Z-Coordinate,STARLINK-30101 - Z-Coordinate,STARLINK-1534 - Z-Coordinate,STARLINK-32241 - Z-Coordinate,STARLINK-31489 - Z-Coordinate,STARLINK-31853 - Z-Coordinate,STARLINK-1932 - Z-Coordinate,STARLINK-31876 - Z-Coordinate,STARLINK-5847 - Z-Coordinate,STARLINK-4159 - Z-Coordinate,STARLINK-31191 - Z-Coordinate,STARLINK-31786 - Z-Coordinate,STARLINK-4216 - Z-Coordinate,STARLINK-4659 - Z-Coordinate,STARLINK-3998 - Z-Coordinate,STARLINK-5721 - Z-Coordinate,STARLINK-31789 - Z-Coordinate,STARLINK-31951 - Z-Coordinate,MoonARTEMIS1 - Z-Coordinate,MoonARTEMIS2 - Z-Coordinate,MoonIOAGEO - Z-Coordinate,MoonIOAGNO - Z-Coordinate,MoonIOAGNO 0001 - Z-Coordinate,MoonIOAGSO - Z-Coordinate,MoonIOAGSO 0001 - Z-Coordinate,MoonLRO - Z-Coordinate,MarsSat1 - Z-Coordinate,MarsSat2 - Z-Coordinate,MarsSat3 - Z-Coordinate,MarsSat4 - Z-Coordinate,Moon - Z-Coordinate,Mars - Z-Coordinate,
SECONDS,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,
0.000,4249.0746,2875.3827,-4662.4192,-3576.5804,-2782.9737,0.0000,-5498.6933,-6794.9072,-6359.9717,1117.4649,2008.5809,-918.1090,5369.7092,-4307.8912,4138.8490,6275.9152,3089.8452,1423.1900,2292.9372,-3536.1315,-4116.5557,619.4505,3518.3363,3358.3724,0.0000,4679.3229,5070.7643,1655.4129,-4938.2683,5112.6623,6159.6967,-5107.3106,6667.1477,-4036.2043,824.0455,4761.0724,4275.6249,-5862.0680,-4167.2086,-4809.7736,4643.5891,4248.3993,-5436.2028,-2775.6188,-1580.9207,2816.3277,-4253.1859,6382.2622,-2053.1512,4059.6111,-3623.6021,-4497.8413,-4447.8101,1168.2674,6241.7599,1164.3478,5459.7378,-4542.8908,-2792.6163,-5257.9117,-5991.2284,-5218.7895,1196.2537,195.1884,6176.2504,3873.1944,5799.2249,-6189.0091,-1427.9326,2405.0338,3921.1863,508.8887,0.0000,-3800.9115,-2774.2084,-4769.3681,156.9955,-3738.8705,4251.2901,-4747.6260,-3717.5766,-2290.3042,1771.7145,1557.8203,-3778.7227,-1141.5680,-2383.0058,2006.8556,-5228.0718,5539.5143,4527.6927,4616.9579,4635.2263,2770.8999,4841.2607,-1995.5536,5019.4060,-4256.5978,6115.1918,-3383.5546,-49435.6656,-34939.1316,-56803.0978,-53172.5204,-44052.1171,-47628.2243,-50551.2708,-52456.1560,121757825.8657,121792813.1943,121792859.6125,121784138.3935,-51286.2434,121774252.6188,654.6486,5681.9803,-4029.4769,-4380.1671,-4310.0425,0.0000,3356.4898,-1152.1484,1107.4527,-4091.6336,6235.2834,-6675.3842,673.5330,-3284.8776,5450.8369,2811.1752,2871.6968,-5035.5388,4561.0179,5887.9696,4960.5516,4058.2794,2629.6421,5274.9181,0.0000,-3753.7166,4298.0374,-4740.9616,4584.6404,-1087.6230,1165.4951,-3918.8803,339.1217,-753.6660,-403.6566,4498.8382,-1606.2524,1663.2950,-5240.4507,-2537.8573,-601.8814,-4233.8963,-4153.6309,-2204.7066,-5166.7839,4684.0084,4534.7533,311.9228,-4085.6523,-4755.4008,5220.1394,2058.1951,-2154.0111,-5019.2037,-506.8315,4901.0034,4045.7052,1675.9776,-5161.3058,-3690.7835,1590.5709,2960.4184,6051.9500,4675.3678,1282.4866,-3485.4008,-3371.6285,2467.5205,-4933.2822,3574.1662,-2888.0686,6443.3571,0.0000,2901.3919,6049.5252,-1851.7172,-6260.9986,-1582.7306,1172.6505,142.4847,-2305.9846,-3604.6375,-3715.5109,-5145.1008,4588.8327,-5072.1656,-4654.9621,5045.1869,3586.5666,3972.1111,-4591.1714,-41.5834,-3902.8962,5103.5859,-4830.8945,-4752.8888,1886.0141,5464.4973,1277.6194,-5070.3510,-385666.9060,-357206.3150,-366904.2800,-371363.4292,-371986.1779,-369340.9688,-364014.8107,-367528.8682,89507589.6809,89545108.9255,89513106.2040,89512770.0413,-368108.3461,89503777.2126,-5407.5394,2430.1396,3209.7217,-3675.7538,-4569.9191,0.0000,-1858.5805,576.9589,-2468.0335,5040.1765,-2215.1812,-1331.2792,-4340.2225,-4303.8589,-805.8223,842.1625,-5449.9818,-4530.2085,4652.3855,333.0241,-2415.4164,-5224.7328,-5263.8904,2760.3222,0.0000,-3433.2508,1628.2328,-4679.1670,-1607.4640,-4365.4300,-2771.1759,-2461.2109,1752.2259,5488.5299,6818.1042,2141.6096,5042.4688,-3144.2466,-212.6924,4270.2100,-5140.4768,3233.6258,702.0750,5947.0015,-4301.3764,4025.4168,-2941.7084,-2711.1317,-4993.1537,2824.5478,-2533.3821,-4786.7547,4835.6630,4606.2469,2995.4901,-4593.9434,1242.7936,-4805.8180,-3398.8853,2590.3547,3025.6958,3144.9423,3104.6081,-4858.6421,2610.4233,-4533.0588,1754.2431,1831.4875,4596.2209,-5319.4987,-4911.9822,-2388.2170,0.0000,-4969.1165,-2028.1444,4639.0564,2878.9327,-5315.5764,-5222.8029,-4894.2614,-5390.8529,-5109.5917,5500.9730,-4081.4533,2954.1732,4447.3356,4425.8452,4069.3103,-1760.1566,-189.4200,2490.9835,5129.9289,-3212.9917,3692.2332,601.4136,4577.6670,-4386.3355,649.2627,-2169.3929,3028.0660,69332.8488,64258.6290,70732.8305,67358.6745,73466.1802,68726.0900,59563.1737,67055.2679,-65245384.8396,-65254906.0635,-65242174.2971,-65257834.0675,68315.4726,-65256917.7247,
300.000,4847.2139,3969.0620,-3347.3731,-4023.5395,-3606.0972,0.0000,-4953.3370,-6587.3698,-5218.9789,-728.2183,3555.6117,-2128.7855,5855.1467,-5697.9324,5238.7581,5506.8613,4648.9879,-508.2570,4168.0446,-2033.8078,-2516.1733,2744.8091,4080.5902,4882.8601,0.0000,4202.4733,5937.8706,-430.0104,-3396.8968,4875.1683,5431.9028,-5168.6291,6845.5945,-4242.5487,1680.2569,5937.3908,4109.2063,-4456.0498,-5104.6773,-6109.7050,5700.1269,3601.2694,-6039.0410,-782.7636,-3535.7468,4616.5286,-2548.6453,5632.8560,-3990.2196,3295.9812,-2729.3533,-4341.5966,-2603.1789,-989.6254,4976.6416,3130.9872,5885.3924,-5281.8488,-3545.3601,-6358.9222,-4632.6662,-3574.2570,2613.4175,2061.6743,5688.8882,2048.3021,5214.6142,-4979.9849,-3447.2763,4283.8419,2739.5911,1741.1967,0.0000,-3171.4028,-1717.0035,-2950.3083,-1235.3810,-4180.8429,3983.5455,-5288.3126,-2913.5858,-4213.5295,-257.1638,-566.3939,-1994.4687,-2890.1909,-3911.2483,3529.2897,-3798.2654,6166.5590,2795.4216,5135.5886,3753.0366,3542.0167,3626.8953,-3940.9383,6185.4264,-2963.5371,5650.9862,-4328.5193,-41219.8320,-27377.7640,-49016.5867,-45464.0013,-36228.2829,-40112.0574,-42737.6712,-44776.9374,119776394.6834,119810466.5332,119811261.0873,119802194.0698,-43516.6793,119792750.4466,-1329.8764,4207.6251,-3475.2830,-2526.1462,-2430.4440,0.0000,4515.9209,405.7841,2241.8990,-5029.4366,5882.2474,-6509.8398,-1251.4529,-1873.8827,4412.4096,2944.5534,1460.6342,-5722.3380,3604.8954,6302.7157,5087.0857,3945.9712,528.3146,4585.6623,0.0000,-5167.1695,3402.5517,-5253.7937,5265.8600,-3109.7602,-356.7418,-2307.6063,-896.3833,1405.8529,1691.2336,3438.8482,-3575.6771,2722.4790,-3973.0771,-1444.6337,-1751.6248,-5560.5186,-3099.2612,-1406.5446,-4827.1679,3944.6019,4730.6296,-1379.4520,-3715.7101,-5914.2002,6220.1941,3909.2105,-1800.2607,-4989.1944,-1142.7601,3974.0757,2458.1921,2964.4544,-3485.9671,-2486.2399,2657.4730,4043.1940,6228.0665,5180.6156,-516.2721,-4626.0802,-2529.6774,3349.1552,-4403.8894,2714.1646,-1409.8257,5425.4414,0.0000,4705.6713,6735.3603,-1656.0651,-5282.6616,583.0649,-987.0820,1979.8445,-451.4219,-2851.2245,-4474.6862,-4946.3925,4657.9865,-5343.0773,-3132.7896,3563.5554,4186.3499,2570.0177,-5158.2020,-1938.9499,-5407.9700,3398.1383,-5329.2364,-4018.1491,617.6617,6232.2085,-501.4321,-3375.9007,-386565.7438,-357904.8473,-367764.4204,-372044.0648,-372963.3058,-370327.2777,-365022.0299,-368193.3249,92146603.2219,92184543.6993,92152716.4473,92152098.5493,-369109.7507,92142753.0776,-4738.5145,3602.2897,4995.0748,-4788.1928,-5319.5500,0.0000,-49.1464,2060.8570,-3939.3408,4193.8840,-748.1697,486.4526,-3503.2853,-3447.9376,744.3198,2995.2704,-4872.7593,-3859.6609,4165.0246,1841.3760,-3897.7233,-4587.2878,-5483.7461,1370.5297,0.0000,-1841.9216,-177.2980,-4395.7532,-2955.7715,-3596.6197,-4166.5716,-3933.6588,-39.9098,5197.7649,6453.1241,664.4354,4079.5169,-4445.1371,-1746.4629,2902.9859,-3574.3315,1604.2912,-1118.2745,6732.3454,-3447.8337,3037.3926,-4294.9714,-3815.9395,-4013.1980,1127.5521,-796.9332,-3638.3400,6143.8874,4679.7327,4699.5581,-4569.8255,2648.4387,-3137.0048,-4612.7116,1176.2435,4361.7725,4092.3125,1453.5120,-3795.7186,3734.6840,-4701.4070,3801.0388,3419.8053,4029.4489,-4596.7847,-6194.6057,-3876.4198,0.0000,-3917.3691,-255.6887,6017.0523,4248.2811,-5188.4619,-5466.4064,-3823.4331,-6284.8843,-4296.4146,5208.2371,-4557.7072,4284.7292,3152.4025,4670.3289,4568.8245,-3370.1187,1356.1711,3652.0722,4186.4796,-1922.3647,4821.1061,2355.4846,3982.9831,-3055.3956,-893.5608,-3400.0888,4021.3763,69404.7827,64333.6781,70794.6863,67340.9307,73555.2481,69105.4135,59633.2577,67469.9525,-65247464.4762,-65257280.9658,-65244561.0186,-65260360.1150,68413.4716,-65259085.4041,
600.000,5009.0754,4693.0811,-1712.9854,-4094.7955,-4124.1669,0.0000,-3865.8317,-5741.5380,-3564.7720,-2454.8670,4749.2468,-3128.1588,5800.9788,-6544.1063,5826.0312,4152.9881,5770.1749,-2366.9198,5644.6858,-314.2980,-638.1794,4553.8771,4288.8066,5906.2364,0.0000,3324.7969,6195.9731,-2456.5586,-1513.0633,4173.0909,4174.6641,-4747.9031,6338.8342,-4075.0499,2266.2489,6524.9974,3559.6394,-2603.0329,-5506.4061,-6806.2190,6201.9130,2596.5770,-6037.7746,1253.1153,-5135.1296,5935.3542,-566.3591,4359.5594,-5496.6320,2208.1700,-1562.4439,-3786.2648,-502.0551,-3052.5722,3211.8821,4797.0139,5753.4449,-5480.5464,-3978.0643,-6840.0094,-2816.5522,-1562.1596,3755.4668,3680.0018,4646.7311,44.5962,4034.0698,-3268.3207,-5126.1987,5733.1220,1199.5788,2841.6370,0.0000,-2268.3670,-494.5091,-829.2534,-2548.2791,-4223.5906,3368.2150,-5314.5597,-1885.6101,-5672.4009,-2233.5618,-2644.7143,37.7742,-4319.2468,-5082.3891,4724.8388,-1915.5638,6171.2286,777.9936,5180.5283,2512.4872,4011.0177,2025.5937,-5501.0864,6748.5611,-1379.2988,4574.3684,-4869.5296,-32988.4117,-19803.2741,-41208.9571,-37734.2051,-28386.1468,-32605.5635,-34904.4270,-37000.7120,117737781.3792,117770927.9838,117772459.4619,117763044.2316,-35727.6813,117754068.3022,-3155.1520,2302.7754,-2490.0511,-392.7464,-315.6535,0.0000,5180.3893,1943.2731,3197.4579,-5424.7553,4958.3668,-5679.9408,-3034.2890,-311.6046,2932.7361,2717.6863,-49.4103,-5881.4587,2335.3798,6100.4691,4738.4070,3445.8085,-1614.0056,3443.9053,0.0000,-6055.4340,2155.8253,-5282.3371,5461.4817,-4804.1919,-1883.3094,-439.2055,-2042.5471,3410.4399,3634.6071,2045.3716,-5159.6933,3554.6455,-2267.3484,-240.5342,-2682.7711,-6301.3591,-1720.6694,-370.8507,-4046.6644,2827.4291,4493.4300,-2969.2511,-2997.9753,-6464.7454,6576.2540,5351.5019,-1167.8833,-4517.5641,-1724.1556,2683.5195,612.8304,3901.8250,-1441.7994,-1051.3455,3507.3288,4746.0060,5790.9170,5165.5853,-2291.0624,-5354.3128,-1457.5628,3935.0734,-3479.9220,1627.9265,159.0356,3872.2170,0.0000,6035.7729,6761.4813,-1196.6492,-3792.6543,2669.5900,-3057.0670,3583.9500,1490.8226,-1831.3617,-4834.5306,-4271.9146,4248.7966,-5093.6234,-1325.3064,1738.2689,4341.2576,894.3065,-5254.3421,-3615.6050,-6365.3960,1351.1824,-5305.3791,-2926.6010,-678.6129,6407.2247,-2253.0313,-1335.1541,-387288.1036,-358443.8930,-368461.7164,-372538.8312,-373774.0900,-371151.1048,-365863.3433,-368762.0653,94741764.5109,94780104.1296,94748469.0220,94747541.0690,-369947.1714,94737873.5294,-3557.9927,4369.0930,6249.9845,-5345.9728,-5486.2307,0.0000,1766.0664,3322.3356,-4985.8801,2826.6714,799.6098,2250.5319,-2292.3670,-2221.0090,2213.2277,4826.9696,-3765.9058,-2774.4086,3227.7244,3147.4772,-4954.7163,-3395.3083,-5098.8957,-172.2112,0.0000,-51.5015,-1963.1430,-3628.5585,-3987.2634,-2422.3460,-5101.5895,-4978.3820,-1827.7476,4333.4310,5384.9044,-885.1407,2655.8666,-5255.5534,-3073.3406,1223.0066,-1629.2180,-205.7125,-2816.1004,6797.7078,-2221.2707,1703.5884,-5178.6004,-4514.4104,-2573.1645,-694.0065,1028.3659,-2092.3886,6791.2949,4248.8696,5903.2194,-4032.6495,3767.3817,-1116.0867,-5300.7021,-364.1033,5224.3178,4570.9631,-354.8767,-2292.8466,4440.5461,-4361.9404,5441.1825,4638.3589,3024.5893,-3364.0538,-6813.0909,-4942.8383,0.0000,-2440.1093,1543.8588,6745.4535,5155.3716,-4446.4266,-5101.8612,-2323.3435,-6511.9309,-2966.8800,4344.7830,-4507.3537,5095.1029,1507.0416,4397.8777,4547.9667,-4560.9626,2749.0262,4418.9497,2790.0090,-419.1432,5423.3833,3849.7356,2955.5948,-1396.7198,-2341.7430,-4213.1509,4560.3731,69476.5902,64408.9033,70851.9617,67332.6726,73641.7957,69478.4910,59707.5187,67953.0729,-65249549.3283,-65259655.9033,-65246951.0565,-65262884.0585,68511.4241,-65261253.0445,
