sl_5_86400_20310824 Coordinates.csv
2031/08/24 07:47:00.0000 UTC

Generated: Tue Oct  8 21:12:30 2024,
Start: 2031/08/24 07:47:00.00, Stop: 2031/08/25 07:47:00.00,
TIME_UNITS,STARLINK-30825 - X-Coordinate,STARLINK-3219 - X-Coordinate,STARLINK-31712 - X-Coordinate,STARLINK-30137 - X-Coordinate,STARLINK-31225 - X-Coordinate,MoonARTEMIS1 - X-Coordinate,MoonARTEMIS2 - X-Coordinate,MoonIOAGEO - X-Coordinate,MoonIOAGNO - X-Coordinate,MoonIOAGNO 0001 - X-Coordinate,MoonIOAGSO - X-Coordinate,MoonIOAGSO 0001 - X-Coordinate,MoonLRO - X-Coordinate,MarsSat1 - X-Coordinate,MarsSat2 - X-Coordinate,MarsSat3 - X-Coordinate,MarsSat4 - X-Coordinate,Moon - X-Coordinate,Mars - X-Coordinate,STARLINK-30825 - Y-Coordinate,STARLINK-3219 - Y-Coordinate,STARLINK-31712 - Y-Coordinate,STARLINK-30137 - Y-Coordinate,STARLINK-31225 - Y-Coordinate,MoonARTEMIS1 - Y-Coordinate,MoonARTEMIS2 - Y-Coordinate,MoonIOAGEO - Y-Coordinate,MoonIOAGNO - Y-Coordinate,MoonIOAGNO 0001 - Y-Coordinate,MoonIOAGSO - Y-Coordinate,MoonIOAGSO 0001 - Y-Coordinate,MoonLRO - Y-Coordinate,MarsSat1 - Y-Coordinate,MarsSat2 - Y-Coordinate,MarsSat3 - Y-Coordinate,MarsSat4 - Y-Coordinate,Moon - Y-Coordinate,Mars - Y-Coordinate,STARLINK-30825 - Z-Coordinate,STARLINK-3219 - Z-Coordinate,STARLINK-31712 - Z-Coordinate,STARLINK-30137 - Z-Coordinate,STARLINK-31225 - Z-Coordinate,MoonARTEMIS1 - Z-Coordinate,MoonARTEMIS2 - Z-Coordinate,MoonIOAGEO - Z-Coordinate,MoonIOAGNO - Z-Coordinate,MoonIOAGNO 0001 - Z-Coordinate,MoonIOAGSO - Z-Coordinate,MoonIOAGSO 0001 - Z-Coordinate,MoonLRO - Z-Coordinate,MarsSat1 - Z-Coordinate,MarsSat2 - Z-Coordinate,MarsSat3 - Z-Coordinate,MarsSat4 - Z-Coordinate,Moon - Z-Coordinate,Mars - Z-Coordinate,
SECONDS,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,
0.000,6627.3501,-943.5226,3584.1147,5113.7963,-4525.3791,241102.3869,257124.0286,233765.4440,236511.5647,245336.9407,242366.5799,240472.6989,239086.1084,121392830.6708,121369928.8153,121396254.4014,121383072.9796,238981.2252,121379595.9415,-1414.7917,4339.2838,-4037.9942,1153.3570,3016.9558,262861.2282,283859.5824,278455.6768,273417.2048,271128.7133,274382.4502,280167.3158,274837.0825,77113324.1558,77084765.0412,77112458.8874,77093032.8496,276297.2624,77097910.7342,1102.9608,5245.6382,4077.8248,4577.3751,3904.5131,-108384.7621,-112092.8567,-105627.7115,-108984.3983,-102880.2869,-107674.8328,-116803.5335,-109033.2286,-58243591.4544,-58244296.9151,-58254674.0809,-58237659.1561,-108049.6841,-58245747.5951,
3600.000,-5277.2809,-3536.9394,-1034.5020,-4867.9838,2529.5356,168023.3334,178087.2977,157545.6114,160878.2650,169142.3687,160783.8316,164176.4081,161821.9581,97291310.3919,97272770.9021,97288260.0654,97288189.7909,162156.7097,97278938.6587,2853.6247,-3521.5607,6659.6309,2757.8279,-6204.1287,316376.4381,338254.9361,330572.5120,328867.6896,322043.8443,326217.5047,330723.9570,328251.8688,105950081.6392,105921123.4576,105950791.8253,105934908.8710,326899.8135,105933852.6088,3328.0658,-4741.7198,-667.4038,-4160.5990,-106.0325,-109436.5755,-113077.8171,-107052.4444,-109728.0384,-103867.7083,-106763.5095,-117597.9941,-107601.7505,-58273618.5713,-58264520.0281,-58284635.4564,-58265011.9008,-108778.1718,-58272649.3640,
7200.000,1231.3069,6334.5405,-1917.4133,3937.1963,1078.8796,83139.2067,88095.3019,71457.8222,76967.1767,82609.9077,70837.5790,77726.8559,75565.4943,66535468.0503,66521022.0903,66526098.5117,66533358.9664,75226.2831,66524222.8203,-3947.5802,2477.5326,-5591.1885,-5579.1145,5411.3026,350256.8736,371103.5509,361477.4767,360639.8394,352387.3807,357108.1365,360714.3858,355577.2369,127561782.2763,127535380.1099,127560943.5847,127553560.1807,356660.1849,127545209.1033,-5486.2308,1036.3810,-3310.2910,1368.5452,-3807.3671,-110452.7860,-114018.3498,-108929.2771,-107838.8653,-105175.3441,-110963.9069,-117788.1772,-110855.9935,-58303581.8708,-58285745.3301,-58314026.7793,-58294849.2483,-109496.2686,-58299550.0837,
10800.000,3091.3395,-5984.0711,4702.8959,-1982.1174,-4907.5676,-8589.3329,-7078.6273,-18912.4709,-12717.7995,-8876.4775,-21121.6283,-13482.4909,-16716.6593,31223692.0317,31211496.5722,31209581.3901,31217803.3675,-16274.7787,31213569.4250,4772.2023,-577.9611,1727.2434,6313.2417,-1830.5524,361890.6445,380368.4279,369240.1695,368232.7852,360187.2418,364415.4065,368215.9518,364697.9467,140469379.8511,140447582.4525,140464163.0604,140465856.2739,363743.0273,140453002.4287,3840.7388,3336.7151,4546.2473,2172.0375,4169.5186,-111397.2566,-114911.7079,-110947.5893,-106733.8390,-106787.3540,-114776.3377,-117362.6134,-108725.3938,-58333282.9951,-58308422.3835,-58342599.8535,-58325834.5062,-110203.8926,-58326449.7354,
14400.000,-5311.0731,3285.9156,-6008.4829,-1121.5744,6386.5564,-101823.5463,-101337.7542,-107743.4108,-101942.9072,-99668.5169,-111121.2125,-103743.4946,-106284.9624,-6233622.7960,-6246203.5102,-6249657.6952,-6245269.9788,-106536.1160,-6242892.8703,-4327.4603,-2526.5377,2355.6723,-5198.0075,-1913.9936,349670.6862,365534.7732,353484.7727,352763.0579,344869.2691,348533.1585,352618.6801,346950.2816,143787895.4871,143771235.7950,143776452.2982,143784391.5113,347755.0074,143772180.8496,430.4911,-5497.7012,-2057.2714,-4509.0106,-676.3285,-112161.5150,-115754.5510,-112756.0385,-106365.3985,-108697.4380,-117618.1679,-116276.1720,-112470.1918,-58362540.4962,-58332553.7513,-58370053.2069,-58356950.3371,-110900.9625,-58353348.3006,
18000.000,4997.5407,-219.4917,4374.1433,4486.7714,-3843.5770,-190945.5672,-188656.7248,-189398.1747,-184752.1374,-184285.5389,-194013.1193,-187363.4467,-190125.7325,-43278648.8868,-43294195.2822,-43293109.2958,-43294261.4749,-189841.2024,-43287531.7895,1610.1907,5620.7343,-4707.2435,3167.2894,4264.1132,311636.1013,327641.5888,315372.3824,315431.6738,307287.2582,310802.7859,314578.0977,310524.0368,137287081.7005,137274605.4933,137269195.1827,137278587.1287,309765.6575,137272301.8321,-4430.8455,3954.2254,-2143.1839,4274.5034,-3461.7305,-112145.0094,-116542.7419,-114056.6973,-106522.7646,-110889.2171,-119660.3344,-114450.3439,-109975.6756,-58391201.5855,-58357914.9876,-58396048.5854,-58387102.0292,-111587.3978,-58380245.7606,
21600.000,-3363.1760,-1849.0754,-60.0254,-6691.3366,-1295.5091,-261562.6623,-263471.1635,-258791.5691,-255787.7134,-258039.5245,-264805.8235,-259029.1677,-260870.9449,-77380819.8504,-77401233.2373,-77390526.1370,-77394972.4356,-260929.2017,-77389854.0981,2662.0012,-6623.3504,4995.7840,-1052.2899,-4904.0468,248239.6998,269212.4900,257459.9320,258613.4730,249778.2333,253710.7002,255628.4046,251407.6672,121407364.4956,121396978.4382,121384841.2372,121391384.2476,252235.4991,121393525.2584,5351.6869,214.9135,4561.4766,-1643.4182,4368.8835,-110936.9199,-117271.0538,-114684.8757,-107093.9994,-113198.3878,-121016.9085,-111887.3779,-113852.6739,-58419152.0280,-58384244.1055,-58420289.5427,-58414645.6142,-112263.1189,-58407142.0966,
25200.000,1695.1363,3117.9730,-4540.2228,6608.6755,5425.8445,-311296.3181,-321036.6507,-311672.6159,-310500.7610,-317290.3395,-319160.0059,-314639.0014,-315458.8456,-106209705.7645,-106235832.6677,-106213130.2286,-106216701.2961,-315326.8743,-106219361.7446,-6123.9200,4412.2833,-3843.0389,-1053.5051,3734.8357,173317.9043,194090.4389,183482.2203,185862.9084,177570.1496,180859.8536,177485.0056,179732.0590,97229967.3279,97218907.6378,97206375.7523,97210617.1394,178856.2939,97216807.1337,-2604.9185,-4267.6037,-3242.3029,-1944.3859,-1235.8103,-110702.7252,-117932.7247,-114653.2362,-108018.0353,-113877.2478,-121747.6319,-110913.9107,-111370.4126,-58446323.5390,-58411316.3813,-58442711.9400,-58437260.1625,-112928.0469,-58434037.2902,
28800.000,15.6850,-4204.8206,6563.7012,-4307.4122,-5942.5152,-341347.7165,-357733.5935,-344827.5122,-345388.4736,-353616.7907,-353694.9666,-350058.8146,-349576.9556,-127794257.2699,-127825732.7684,-127792569.2903,-127798154.3067,-349629.6142,-127804813.8119,6581.5672,-101.3121,1484.4761,3237.8547,-496.5376,90339.4811,107187.4039,98101.7230,101715.8804,96038.2079,96797.1326,89922.9583,93203.0270,66403253.5692,66388592.7967,66382627.6697,66389989.5151,94313.8177,66390312.1443,-1966.2226,5435.5050,-762.7801,4404.8628,-3061.9722,-110873.6134,-118518.7475,-114148.3791,-109261.7762,-111923.9556,-121873.6110,-115050.6723,-115003.9764,-58472698.2047,-58438956.9820,-58463734.6804,-58456626.7896,-113582.1037,-58460931.3226,
