sl_50_5400_20311004 Coordinates.csv
2031/10/04 07:47:00.0000 UTC

Generated: Tue Oct  8 21:55:03 2024,
Start: 2031/10/04 07:47:00.00, Stop: 2031/10/04 09:17:00.00,
TIME_UNITS,STARLINK-2126 - X-Coordinate,STARLINK-2603 - X-Coordinate,STARLINK-1673 - X-Coordinate,STARLINK-31930 - X-Coordinate,STARLINK-5291 - X-Coordinate,STARLINK-30296 - X-Coordinate,STARLINK-5825 - X-Coordinate,STARLINK-4538 - X-Coordinate,STARLINK-3953 - X-Coordinate,STARLINK-32097 - X-Coordinate,STARLINK-6287 - X-Coordinate,STARLINK-1135 - X-Coordinate,STARLINK-30186 - X-Coordinate,STARLINK-3871 - X-Coordinate,STARLINK-11132 [DTC] - X-Coordinate,STARLINK-4088 - X-Coordinate,STARLINK-4139 - X-Coordinate,STARLINK-1298 - X-Coordinate,STARLINK-5315 - X-Coordinate,STARLINK-5061 - X-Coordinate,STARLINK-31655 - X-Coordinate,STARLINK-3720 - X-Coordinate,STARLINK-6211 - X-Coordinate,STARLINK-31286 - X-Coordinate,STARLINK-2514 - X-Coordinate,STARLINK-31444 - X-Coordinate,STARLINK-5741 - X-Coordinate,STARLINK-5593 - X-Coordinate,STARLINK-32086 - X-Coordinate,STARLINK-5388 - X-Coordinate,STARLINK-5238 - X-Coordinate,STARLINK-5275 - X-Coordinate,STARLINK-30466 - X-Coordinate,STARLINK-3925 - X-Coordinate,STARLINK-3697 - X-Coordinate,STARLINK-3633 - X-Coordinate,STARLINK-31710 - X-Coordinate,STARLINK-30872 - X-Coordinate,STARLINK-4058 - X-Coordinate,STARLINK-4126 - X-Coordinate,STARLINK-1876 - X-Coordinate,STARLINK-2236 - X-Coordinate,STARLINK-5376 - X-Coordinate,STARLINK-6034 - X-Coordinate,STARLINK-2347 - X-Coordinate,STARLINK-4674 - X-Coordinate,STARLINK-4110 - X-Coordinate,STARLINK-30120 - X-Coordinate,STARLINK-3649 - X-Coordinate,STARLINK-5419 - X-Coordinate,MoonARTEMIS1 - X-Coordinate,MoonARTEMIS2 - X-Coordinate,MoonIOAGEO - X-Coordinate,MoonIOAGNO - X-Coordinate,MoonIOAGNO 0001 - X-Coordinate,MoonIOAGSO - X-Coordinate,MoonIOAGSO 0001 - X-Coordinate,MoonLRO - X-Coordinate,MarsSat1 - X-Coordinate,MarsSat2 - X-Coordinate,MarsSat3 - X-Coordinate,MarsSat4 - X-Coordinate,Moon - X-Coordinate,Mars - X-Coordinate,STARLINK-2126 - Y-Coordinate,STARLINK-2603 - Y-Coordinate,STARLINK-1673 - Y-Coordinate,STARLINK-31930 - Y-Coordinate,STARLINK-5291 - Y-Coordinate,STARLINK-30296 - Y-Coordinate,STARLINK-5825 - Y-Coordinate,STARLINK-4538 - Y-Coordinate,STARLINK-3953 - Y-Coordinate,STARLINK-32097 - Y-Coordinate,STARLINK-6287 - Y-Coordinate,STARLINK-1135 - Y-Coordinate,STARLINK-30186 - Y-Coordinate,STARLINK-3871 - Y-Coordinate,STARLINK-11132 [DTC] - Y-Coordinate,STARLINK-4088 - Y-Coordinate,STARLINK-4139 - Y-Coordinate,STARLINK-1298 - Y-Coordinate,STARLINK-5315 - Y-Coordinate,STARLINK-5061 - Y-Coordinate,STARLINK-31655 - Y-Coordinate,STARLINK-3720 - Y-Coordinate,STARLINK-6211 - Y-Coordinate,STARLINK-31286 - Y-Coordinate,STARLINK-2514 - Y-Coordinate,STARLINK-31444 - Y-Coordinate,STARLINK-5741 - Y-Coordinate,STARLINK-5593 - Y-Coordinate,STARLINK-32086 - Y-Coordinate,STARLINK-5388 - Y-Coordinate,STARLINK-5238 - Y-Coordinate,STARLINK-5275 - Y-Coordinate,STARLINK-30466 - Y-Coordinate,STARLINK-3925 - Y-Coordinate,STARLINK-3697 - Y-Coordinate,STARLINK-3633 - Y-Coordinate,STARLINK-31710 - Y-Coordinate,STARLINK-30872 - Y-Coordinate,STARLINK-4058 - Y-Coordinate,STARLINK-4126 - Y-Coordinate,STARLINK-1876 - Y-Coordinate,STARLINK-2236 - Y-Coordinate,STARLINK-5376 - Y-Coordinate,STARLINK-6034 - Y-Coordinate,STARLINK-2347 - Y-Coordinate,STARLINK-4674 - Y-Coordinate,STARLINK-4110 - Y-Coordinate,STARLINK-30120 - Y-Coordinate,STARLINK-3649 - Y-Coordinate,STARLINK-5419 - Y-Coordinate,MoonARTEMIS1 - Y-Coordinate,MoonARTEMIS2 - Y-Coordinate,MoonIOAGEO - Y-Coordinate,MoonIOAGNO - Y-Coordinate,MoonIOAGNO 0001 - Y-Coordinate,MoonIOAGSO - Y-Coordinate,MoonIOAGSO 0001 - Y-Coordinate,MoonLRO - Y-Coordinate,MarsSat1 - Y-Coordinate,MarsSat2 - Y-Coordinate,MarsSat3 - Y-Coordinate,MarsSat4 - Y-Coordinate,Moon - Y-Coordinate,Mars - Y-Coordinate,STARLINK-2126 - Z-Coordinate,STARLINK-2603 - Z-Coordinate,STARLINK-1673 - Z-Coordinate,STARLINK-31930 - Z-Coordinate,STARLINK-5291 - Z-Coordinate,STARLINK-30296 - Z-Coordinate,STARLINK-5825 - Z-Coordinate,STARLINK-4538 - Z-Coordinate,STARLINK-3953 - Z-Coordinate,STARLINK-32097 - Z-Coordinate,STARLINK-6287 - Z-Coordinate,STARLINK-1135 - Z-Coordinate,STARLINK-30186 - Z-Coordinate,STARLINK-3871 - Z-Coordinate,STARLINK-11132 [DTC] - Z-Coordinate,STARLINK-4088 - Z-Coordinate,STARLINK-4139 - Z-Coordinate,STARLINK-1298 - Z-Coordinate,STARLINK-5315 - Z-Coordinate,STARLINK-5061 - Z-Coordinate,STARLINK-31655 - Z-Coordinate,STARLINK-3720 - Z-Coordinate,STARLINK-6211 - Z-Coordinate,STARLINK-31286 - Z-Coordinate,STARLINK-2514 - Z-Coordinate,STARLINK-31444 - Z-Coordinate,STARLINK-5741 - Z-Coordinate,STARLINK-5593 - Z-Coordinate,STARLINK-32086 - Z-Coordinate,STARLINK-5388 - Z-Coordinate,STARLINK-5238 - Z-Coordinate,STARLINK-5275 - Z-Coordinate,STARLINK-30466 - Z-Coordinate,STARLINK-3925 - Z-Coordinate,STARLINK-3697 - Z-Coordinate,STARLINK-3633 - Z-Coordinate,STARLINK-31710 - Z-Coordinate,STARLINK-30872 - Z-Coordinate,STARLINK-4058 - Z-Coordinate,STARLINK-4126 - Z-Coordinate,STARLINK-1876 - Z-Coordinate,STARLINK-2236 - Z-Coordinate,STARLINK-5376 - Z-Coordinate,STARLINK-6034 - Z-Coordinate,STARLINK-2347 - Z-Coordinate,STARLINK-4674 - Z-Coordinate,STARLINK-4110 - Z-Coordinate,STARLINK-30120 - Z-Coordinate,STARLINK-3649 - Z-Coordinate,STARLINK-5419 - Z-Coordinate,MoonARTEMIS1 - Z-Coordinate,MoonARTEMIS2 - Z-Coordinate,MoonIOAGEO - Z-Coordinate,MoonIOAGNO - Z-Coordinate,MoonIOAGNO 0001 - Z-Coordinate,MoonIOAGSO - Z-Coordinate,MoonIOAGSO 0001 - Z-Coordinate,MoonLRO - Z-Coordinate,MarsSat1 - Z-Coordinate,MarsSat2 - Z-Coordinate,MarsSat3 - Z-Coordinate,MarsSat4 - Z-Coordinate,Moon - Z-Coordinate,Mars - Z-Coordinate,
SECONDS,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,
0.000,0.0000,-4441.5372,0.0000,4410.3973,-180.7385,-3671.6270,-5517.0835,-2044.4836,6073.1130,6739.5211,-5097.3631,0.0000,4333.5882,-4940.5177,1551.7927,157.2671,344.7151,-1457.3136,-3223.8286,-4627.8734,-63.3519,-4118.4273,-472.5237,-225.0285,1063.0643,0.0000,873.6299,5899.6142,5265.0751,696.2570,-4956.3860,-4487.7852,6050.4385,4833.4877,-3760.9851,5642.9435,-4588.4153,0.0000,4019.5596,-4670.2259,-2608.4308,5537.0267,5537.9362,-4192.4647,3873.1421,2457.0820,-3161.3578,4193.8430,1185.1988,-4165.2211,-74072.5266,-85468.7482,-87788.8389,-82438.7958,-74086.7845,-78616.6803,-83698.4372,-81434.2165,122655386.9996,122661515.9946,122664503.9091,122659511.1952,-82328.5684,122659115.5286,0.0000,-1376.2706,0.0000,-3310.9405,3463.7961,-5620.7872,776.6371,5621.9314,1153.0849,43.5428,-1401.1992,0.0000,-3141.7462,750.8075,-6474.5792,-4173.8253,-6427.0978,-4526.1730,-5990.3043,-5078.3267,-6816.0011,-5363.8022,-5293.6136,-6441.6373,-4036.0466,0.0000,5137.6696,-3259.9230,-2205.5127,-5033.0086,4790.1185,-2314.8993,-1865.7776,237.9473,3513.1624,-3674.4785,-2319.2807,0.0000,-3632.0663,4528.8202,-3146.4319,2926.1559,551.0058,-460.4867,-2666.1873,-4240.4427,-4177.3809,5534.8795,-6783.8591,-4174.8488,-377644.2716,-359141.9683,-362267.9821,-364461.0046,-360604.3102,-360087.3251,-356823.3591,-361757.8172,120071723.1021,120035870.2941,120076005.9028,120063286.8339,-360788.9959,120052245.2260,0.0000,-4807.4634,0.0000,-4015.7847,-5975.5965,1281.1347,4156.0146,-3398.7581,-2267.9459,-978.6222,4335.1520,0.0000,4269.8805,-4743.8113,934.9365,-5559.1393,-2286.5553,4990.2914,-1333.1783,-611.3435,-633.1235,-803.8211,-4443.3643,-2191.6074,-5379.7062,0.0000,-4528.3570,-1701.5974,-3639.2214,-4679.7593,-409.7739,4738.6187,2731.9371,4932.3868,-4621.6311,-1494.3810,4166.8853,0.0000,4227.0272,-2299.3843,-5241.0824,-2640.1516,-4040.9862,-5426.9094,4972.9623,4925.2758,4452.6134,247.7438,-396.0716,3686.7300,125761.4298,124951.1872,126021.5080,122609.2442,128739.2097,124142.1312,114883.1391,122436.0487,-81347890.5498,-81358457.1727,-81357619.4406,-81357685.8688,123628.3669,-81352798.8068,
300.000,0.0000,-3995.3445,0.0000,3980.4765,1172.7470,-4337.4587,-3928.0362,-900.6491,6564.9550,6140.7359,-4949.0210,0.0000,3368.2810,-5310.8819,331.9985,-1978.7171,-922.7380,-3382.9005,-3437.7111,-5597.4716,-1269.4979,-4993.8034,-2434.0486,-1812.9784,-940.1305,0.0000,2811.9779,4836.3427,4852.8341,-1458.7468,-3951.3972,-5887.9740,4753.3415,3876.5900,-3083.1157,4363.5604,-4280.8406,0.0000,2078.8360,-3964.3973,-4360.0428,5298.0564,4908.9853,-2178.1866,1972.4838,1230.4088,-4857.3748,5146.2766,-76.0987,-5664.6895,-66027.7152,-77962.8520,-80220.8004,-75034.9548,-66432.4320,-71233.3136,-76039.1545,-74218.7021,120007312.1613,120013801.2399,120015843.6791,120010953.9388,-74709.3010,120011127.8955,0.0000,732.9023,0.0000,-4907.0743,4796.5961,-4371.2900,1424.6655,6578.1743,-91.7175,-1190.5561,742.4034,0.0000,-4888.6550,2553.1800,-6655.9924,-4214.7975,-6746.0365,-4515.5118,-5024.1146,-3917.4352,-6618.4880,-4511.9533,-4445.8286,-5599.8169,-4727.4628,0.0000,4202.4574,-3424.3216,-4013.1627,-4943.5332,5483.7529,-2008.6275,-3207.8571,-1642.9225,5179.0774,-4323.5902,-288.1827,0.0000,-4050.2960,5619.0688,-1923.0891,1267.7587,-1443.9505,-778.2568,-3648.0921,-5665.1115,-3709.7774,4323.5351,-6551.1442,-3144.2609,-379087.1446,-360443.7045,-363791.9174,-365860.9417,-362211.2166,-361862.2641,-358461.6869,-363366.2716,122722405.6067,122686499.0349,122726659.2572,122713649.0224,-362444.9215,122702885.4698,0.0000,-5313.7656,0.0000,-2570.6490,-4832.4093,2959.6308,5552.4624,-1799.3551,-476.3619,-2697.5943,4657.0933,0.0000,3414.2603,-3569.8745,-905.7296,-5164.9233,-521.5986,3962.4729,-3317.2979,937.4066,1189.3046,1026.3848,-4722.1215,-3422.7866,-4808.8899,0.0000,-4700.7882,-3636.1993,-2482.5957,-4598.7481,1400.9683,3046.6687,3826.8519,5477.4707,-3393.1080,-3140.7763,5036.4447,0.0000,5144.4231,-543.3226,-4632.7680,-4065.1522,-4595.9336,-6472.8224,5443.2477,3833.1319,3153.1590,1755.8843,-2164.4101,2534.8638,125790.2160,125022.9946,126031.2398,122548.9961,128778.0226,124470.2492,114906.5349,122227.8348,-81349553.6962,-81359321.2412,-81359340.6299,-81359397.2960,123677.9330,-81354221.1363,
600.000,0.0000,-3169.7886,0.0000,3165.0206,2352.2536,-4586.7785,-1952.5401,313.8629,6298.5890,4906.1196,-4345.8196,0.0000,2097.7157,-5179.3826,-934.3310,-3912.3228,-2088.7835,-4952.8627,-3340.3435,-6021.5742,-2358.8186,-5356.2394,-4182.4849,-3246.9050,-2817.5603,0.0000,4497.4383,3264.3692,3956.3725,-3470.8318,-2539.2648,-6678.0805,2995.7472,2584.2639,-2137.0895,2633.4230,-3542.5252,0.0000,-77.7062,-2865.8136,-5645.5139,4538.9672,3831.5676,82.4828,-109.3041,-75.4406,-6052.7843,5617.1013,-1353.6589,-6619.4444,-57955.6648,-70418.7172,-72617.4449,-67606.5651,-58747.0377,-63842.0440,-68347.4488,-67010.7208,117301967.6911,117308818.1932,117309916.7084,117305142.3659,-67056.8042,117305872.5074,0.0000,2783.6213,0.0000,-5983.0283,5670.9125,-2656.6850,2000.8339,6870.0630,-1320.2130,-2331.4734,2820.3610,0.0000,-6146.0229,4074.0460,-6116.6185,-3901.0258,-6367.5023,-4094.0524,-3526.7644,-2363.7138,-5739.3858,-3180.6010,-3206.6067,-4196.4980,-4974.8668,0.0000,2895.2836,-3285.8347,-5391.3053,-4415.1568,5639.4360,-1536.3541,-4270.5059,-3397.1428,6326.5749,-4572.5270,1800.8604,0.0000,-4117.0337,6142.0376,-535.4148,-555.2039,-3319.4367,-918.0566,-4315.4033,-6548.1103,-2901.7990,2686.3581,-5667.5062,-1836.6214,-380357.5304,-361601.7207,-365155.2559,-367079.2820,-363655.7633,-363492.3434,-359937.4135,-364762.0537,125314690.4262,125278749.5752,125318894.2088,125305573.0573,-363939.9746,125295131.3703,0.0000,-5190.3519,0.0000,-836.8349,-3167.9591,4307.4148,6360.7449,-2.8101,1374.5046,-4112.4172,4460.5562,0.0000,2179.9989,-2007.0791,-2640.2481,-4223.1515,1301.7633,2504.0898,-4946.6435,2384.1423,2879.3069,2740.5456,-4495.3758,-4267.7611,-3696.4024,0.0000,-4364.9337,-5185.3138,-1040.6918,-4021.1867,3059.7044,1027.9824,4505.8073,5432.1338,-1799.1963,-4446.3198,5289.1761,0.0000,5497.6318,1271.7774,-3464.8657,-5029.5574,-4648.2759,-6811.5880,5309.9943,2334.1742,1508.2557,3077.1350,-3697.7733,1114.4776,125818.7881,125085.7589,126036.4154,122499.2885,128814.3124,124790.7887,114934.0635,122130.8970,-81351218.8217,-81360181.4280,-81361060.3899,-81361096.8912,123727.4233,-81355643.3343,
900.000,0.0000,-2054.4725,0.0000,2029.4191,3253.2644,-4408.7385,205.5979,1496.6109,5303.0866,3168.6512,-3346.9110,0.0000,637.5648,-4543.8371,-2130.0717,-5454.5950,-3053.2614,-6014.9396,-2962.7620,-5868.3238,-3238.7067,-5183.1986,-5546.2895,-4387.8433,-4378.9281,0.0000,5762.2896,1337.3537,2655.6070,-5142.1218,-848.5290,-6780.5777,953.1079,1085.4188,-998.5655,621.8078,-2460.7396,0.0000,-2230.6106,-1467.1120,-6313.4715,3349.0985,2413.4370,2335.9802,-2158.2633,-1348.5669,-6630.9918,5571.9788,-2536.3981,-6938.9189,-49860.1025,-62842.2180,-64982.0838,-60155.0294,-51034.0333,-56448.7201,-60626.7954,-59781.7315,114540641.2030,114547853.4977,114548011.3585,114543366.9059,-59374.4741,114544636.8328,0.0000,4549.0059,0.0000,-6433.2931,5981.9431,-648.9168,2457.1648,6465.7717,-2412.8105,-3276.8280,4621.4771,0.0000,-6786.0515,5170.1272,-4919.9582,-3252.1146,-5326.4717,-3288.1735,-1645.0581,-560.4488,-4268.6734,-1496.2396,-1694.4782,-2379.7242,-4740.0256,0.0000,1341.6326,-2878.6005,-6201.2844,-3493.5645,5255.3740,-919.9375,-4955.4713,-4848.7258,6842.0008,-4411.3652,3710.6448,0.0000,-3829.7301,6055.9236,873.8660,-2358.4440,-4889.0335,-859.5428,-4597.8159,-6797.1967,-1816.8680,774.5969,-4227.6171,-363.7037,-381454.9404,-362614.5925,-366357.4270,-368112.7963,-364937.3807,-364977.6109,-361249.8974,-365954.1494,127847340.4647,127811385.1003,127851473.7528,127837822.2846,-365273.4900,127827745.9097,0.0000,-4451.7234,0.0000,991.0644,-1161.1144,5174.1025,6495.8171,1794.0128,3054.0490,-5064.3996,3767.3668,0.0000,703.9222,-225.3047,-4065.7915,-2833.1886,2979.1477,773.4820,-6047.9148,3571.4153,4248.7102,4144.8715,-3787.2015,-4631.7264,-2166.9101,0.0000,-3556.8724,-6185.7247,520.9368,-3009.0860,4386.4757,-1100.9897,4695.1561,4801.1751,-11.2639,-5270.1679,4894.2602,0.0000,5248.0182,2948.4781,-1877.7409,-5424.8923,-4192.3273,-6406.6484,4587.9030,587.4090,-301.9115,4070.9293,-4830.3858,-423.9471,125847.1473,125140.9600,126037.1189,122463.1614,128848.1022,125099.3700,114965.7061,122154.5718,-81352885.8164,-81361038.0784,-81362778.6341,-81362783.5767,123776.8377,-81357065.4009,
1200.000,0.0000,-763.6204,0.0000,672.1026,3804.2152,-3831.6993,2325.7613,2548.2277,3693.5273,1112.6545,-2046.4982,0.0000,-879.7457,-3451.7249,-3142.5198,-6455.7798,-3735.4525,-6469.9618,-2358.1736,-5161.6309,-3834.5650,-4506.1530,-6388.6449,-5122.3013,-5469.3523,0.0000,6477.5530,-752.5368,1072.3733,-6308.0093,961.1299,-6190.5493,-1172.0998,-476.0519,239.3740,-1472.1130,-1154.3313,0.0000,-4160.2773,106.8130,-6280.1102,1857.4864,791.5808,4329.2466,-3966.2610,-2483.2055,-6539.7008,5024.0107,-3518.5423,-6594.5017,-41744.7635,-55238.6470,-57318.0414,-52680.7307,-43296.8626,-49059.0243,-52880.6811,-52503.1462,111724647.0286,111732220.4965,111731442.7070,111726944.7516,-51665.7198,111728735.0543,0.0000,5830.6856,0.0000,-6218.8717,5681.5300,1447.3335,2748.9241,5405.4161,-3263.6350,-3939.4630,5961.6615,0.0000,-6743.7883,5742.9283,-3200.7214,-2315.5834,-3728.2720,-2160.4935,432.3173,1322.2005,-2358.3654,374.6757,-50.2585,-337.7342,-4031.1280,0.0000,-312.9518,-2257.1937,-6364.9629,-2258.6759,4381.8531,-194.8995,-5196.9355,-5847.8822,6675.7766,-3866.0593,5221.1281,0.0000,-3214.6058,5380.3781,2163.9917,-3955.4805,-5993.8285,-614.8232,-4457.9725,-6382.6054,-544.9958,-1231.9797,-2380.7849,1148.0073,-382378.9668,-363480.8970,-367397.9276,-368958.4057,-366055.5726,-366317.7268,-362398.5741,-366953.0666,130319147.0128,130283197.1296,130323189.2965,130309188.6237,-366444.8744,130299520.4501,0.0000,-3184.7987,0.0000,2707.3895,971.4038,5463.1952,5943.5567,3393.8768,4353.0159,-5447.2456,2654.5721,0.0000,-850.2344,1581.0555,-5016.4485,-1142.1359,4322.4849,-1041.2234,-6504.5071,4370.1118,5145.2224,5080.7914,-2673.0227,-4473.9383,-392.5614,0.0000,-2363.6113,-6532.5006,2022.5510,-1671.4182,5237.5093,-3111.9717,4374.3770,3652.3572,1777.8610,-5523.8334,3899.8633,0.0000,4422.8122,4304.3231,-63.0329,-5206.8125,-3277.6508,-5301.5633,3356.7895,-1221.7208,-2079.0552,4631.6947,-5440.3660,-1917.5332,125875.2950,125189.7912,126033.4432,122444.3067,128879.4142,125390.3445,115001.4460,122298.9352,-81354554.5695,-81361891.5583,-81364495.2747,-81364456.2173,123826.1762,-81358487.3361,
1500.000,0.0000,575.1227,0.0000,-783.6165,3972.0125,-2918.8860,4193.0629,3380.4447,1657.0798,-1046.0481,-565.1769,0.0000,-2316.9347,-1997.4316,-3873.5152,-6820.3277,-4080.3444,-6281.3515,-1594.6813,-3977.5612,-4095.6404,-3405.3670,-6621.4186,-5373.2417,-5985.1544,0.0000,6566.4456,-2793.8942,-640.7607,-6853.6761,2714.1603,-4975.4667,-3170.5367,-1955.0202,1473.3953,-3438.9544,239.1651,0.0000,-5669.4568,1709.9705,-5540.5151,218.8614,-880.7051,5837.6395,-5352.2797,-3388.3243,-5795.5880,4031.2632,-4208.6498,-5622.0035,-33613.3893,-47612.8535,-49628.6527,-45182.7311,-35538.9804,-41678.0617,-45112.6022,-45148.5202,108855325.5915,108863258.6097,108861551.9211,108857219.2283,-43933.9622,108859507.4439,0.0000,6481.2022,0.0000,-5370.6823,4785.5181,3415.7597,2838.9615,3796.9929,-3790.3529,-4254.9322,6703.0265,0.0000,-6023.9390,5747.8098,-1148.8500,-1164.2137,-1737.5056,-805.5494,2493.8951,3103.4102,-206.2220,2242.4619,1575.7501,1720.4659,-2904.2804,0.0000,-1916.1934,-1489.4505,-5872.4525,-818.2363,3114.5105,590.3808,-4967.7786,-6286.7832,5847.5538,-2994.4468,6154.9268,0.0000,-2324.3882,4193.0848,3210.0374,-5176.5774,-6518.5444,-226.6166,-3896.4878,-5340.7033,804.3805,-3142.1967,-314.9807,2568.0642,-383129.2834,-364199.2918,-368276.3222,-369613.5559,-367009.9156,-367511.6749,-363382.9559,-367769.9026,132728930.3246,132693006.0906,132732861.2367,132718493.1589,-367453.6063,132709275.3107,0.0000,-1539.2670,0.0000,4118.9363,2998.6665,5142.5702,4762.1277,4621.1994,5109.8679,-5218.3502,1246.0256,0.0000,-2310.1988,3214.5264,-5382.1300,670.4329,5181.3595,-2742.8603,-6268.1745,4693.4896,5469.3324,5442.8251,-1271.9018,-3812.0534,1426.1799,0.0000,-914.0469,-6189.3314,3291.1607,-152.6877,5520.7259,-4789.8875,3578.2413,2109.3624,3374.9513,-5180.1795,2427.4870,0.0000,3112.2598,5191.9364,1759.2914,-4399.7604,-2003.9190,-3615.8343,1753.0262,-2901.3787,-3628.9143,4699.9793,-5462.3390,-3208.4561,125903.2325,125233.2191,126025.4893,122447.0685,128908.2692,125656.6151,115041.2680,122555.3428,-81356224.9695,-81362742.2539,-81366210.2228,-81366113.6165,123875.4389,-81359909.1398,
1800.000,0.0000,1832.8585,0.0000,-2200.6462,3763.0627,-1761.3344,5620.1932,3923.0912,-569.4672,-3082.5756,961.0381,0.0000,-3544.1782,-314.2890,-4248.3850,-6516.5205,-4062.4171,-5477.7202,-747.6278,-2435.8459,-3998.8979,-2000.0522,-6214.8689,-5108.1548,-5884.0684,0.0000,6013.1217,-4577.1782,-2315.2294,-6725.8937,4236.2253,-3266.8186,-4846.6894,-3218.6193,2598.2565,-5079.7466,1577.7767,0.0000,-6603.7626,3188.8689,-4170.7426,-1402.0912,-2448.0259,6690.4573,-6180.9378,-3994.5326,-4481.3470,2690.3918,-4537.7379,-4117.5605,-25469.7258,-39969.3504,-41917.2629,-37658.5281,-27763.8507,-34309.7210,-37326.0632,-37695.3837,105934042.7690,105942332.6997,105939705.6184,105935559.1484,-36182.6327,105938319.7244,0.0000,6421.6613,0.0000,-3985.0975,3373.8473,5050.8014,2702.3887,1804.8921,-3941.5409,-4187.4486,6768.5074,0.0000,-4700.1713,5197.1830,1011.7966,108.9525,439.4422,657.9285,4326.7094,4609.1043,1965.1065,3913.5566,3037.3038,3586.2121,-1459.8740,0.0000,-3322.9380,-649.0931,-4782.2354,701.1697,1583.5422,1377.0207,-4282.7264,-6111.6885,4443.8465,-1880.0743,6398.7041,0.0000,-1234.1884,2620.4197,3914.9015,-5886.6205,-6403.9494,237.9607,-2953.7338,-3770.5513,2111.6501,-4771.7592,1762.3116,3773.1398,-383705.6452,-364768.5550,-368992.2429,-370076.8134,-367800.0602,-368557.4029,-364202.6320,-368415.5885,135075540.1807,135039661.8802,135079339.5227,135064586.7173,-368299.2362,135055860.3307,0.0000,289.5504,0.0000,5066.9882,4701.1650,4247.9134,3076.1649,5341.4855,5230.6994,-4403.2166,-301.3483,0.0000,-3514.4949,4496.5172,-5120.6757,2411.5816,5459.7747,-4147.0036,-5363.7461,4506.4651,5185.1164,5190.2126,265.9197,-2720.2539,3083.4191,0.0000,634.7385,-5192.0345,4180.7004,1382.5812,5205.4774,-5956.0689,2393.1360,338.6468,4607.6022,-4276.1085,657.4457,0.0000,1460.0055,5514.9892,3367.9405,-3094.4113,-510.3847,-1533.0046,-45.4029,-4274.0308,-4782.7260,4268.6133,-4894.0067,-4160.6951,125930.9610,125272.0313,126013.3659,122476.2917,128934.6872,125889.6374,115085.1583,122907.4807,-81357896.9038,-81363590.5711,-81367923.3878,-81367754.5130,123924.6257,-81361330.8121,
