sl_100_86400_20310727 Coordinates.csv
2031/07/27 07:47:00.0000 UTC

Generated: Tue Oct  8 21:59:05 2024,
Start: 2031/07/27 07:47:00.00, Stop: 2031/07/28 07:47:00.00,
TIME_UNITS,STARLINK-5373 - X-Coordinate,STARLINK-30771 - X-Coordinate,STARLINK-31089 - X-Coordinate,STARLINK-2494 - X-Coordinate,STARLINK-6313 - X-Coordinate,STARLINK-31865 - X-Coordinate,STARLINK-30818 - X-Coordinate,STARLINK-31557 - X-Coordinate,STARLINK-4217 - X-Coordinate,STARLINK-2115 - X-Coordinate,STARLINK-1655 - X-Coordinate,STARLINK-30325 - X-Coordinate,STARLINK-5634 - X-Coordinate,STARLINK-3932 - X-Coordinate,STARLINK-4534 - X-Coordinate,STARLINK-2419 - X-Coordinate,STARLINK-5690 - X-Coordinate,STARLINK-30957 - X-Coordinate,STARLINK-3933 - X-Coordinate,STARLINK-6108 - X-Coordinate,STARLINK-31031 - X-Coordinate,STARLINK-5261 - X-Coordinate,STARLINK-1413 - X-Coordinate,STARLINK-5893 - X-Coordinate,STARLINK-30076 - X-Coordinate,STARLINK-5631 - X-Coordinate,STARLINK-3291 - X-Coordinate,STARLINK-3344 - X-Coordinate,STARLINK-30909 - X-Coordinate,STARLINK-3922 - X-Coordinate,STARLINK-6257 - X-Coordinate,STARLINK-2689 - X-Coordinate,STARLINK-3754 - X-Coordinate,STARLINK-3753 - X-Coordinate,STARLINK-4782 - X-Coordinate,STARLINK-31730 - X-Coordinate,STARLINK-6120 - X-Coordinate,STARLINK-30534 - X-Coordinate,STARLINK-32137 - X-Coordinate,STARLINK-5797 - X-Coordinate,STARLINK-2077 - X-Coordinate,STARLINK-31264 - X-Coordinate,STARLINK-31148 - X-Coordinate,STARLINK-31929 - X-Coordinate,STARLINK-4065 - X-Coordinate,STARLINK-5242 - X-Coordinate,STARLINK-5274 - X-Coordinate,STARLINK-31824 - X-Coordinate,STARLINK-4162 - X-Coordinate,STARLINK-5738 - X-Coordinate,STARLINK-5555 - X-Coordinate,STARLINK-2415 - X-Coordinate,STARLINK-1191 - X-Coordinate,STARLINK-3592 - X-Coordinate,STARLINK-2631 - X-Coordinate,STARLINK-6204 - X-Coordinate,STARLINK-31793 - X-Coordinate,STARLINK-32044 - X-Coordinate,STARLINK-1262 - X-Coordinate,STARLINK-31771 - X-Coordinate,STARLINK-1992 - X-Coordinate,STARLINK-1266 - X-Coordinate,STARLINK-5313 - X-Coordinate,STARLINK-6369 - X-Coordinate,STARLINK-4799 - X-Coordinate,STARLINK-31019 - X-Coordinate,STARLINK-3508 - X-Coordinate,STARLINK-11085 [DTC] - X-Coordinate,STARLINK-31290 - X-Coordinate,STARLINK-31591 - X-Coordinate,STARLINK-4043 - X-Coordinate,STARLINK-5045 - X-Coordinate,STARLINK-6310 - X-Coordinate,STARLINK-11149 [DTC] - X-Coordinate,STARLINK-6145 - X-Coordinate,STARLINK-30891 - X-Coordinate,STARLINK-31907 - X-Coordinate,STARLINK-4118 - X-Coordinate,STARLINK-5597 - X-Coordinate,STARLINK-1286 - X-Coordinate,STARLINK-2124 - X-Coordinate,STARLINK-5864 - X-Coordinate,STARLINK-5079 - X-Coordinate,STARLINK-31042 - X-Coordinate,STARLINK-31731 - X-Coordinate,STARLINK-30776 - X-Coordinate,STARLINK-4350 - X-Coordinate,STARLINK-4177 - X-Coordinate,STARLINK-4630 - X-Coordinate,STARLINK-32106 - X-Coordinate,STARLINK-3089 - X-Coordinate,STARLINK-1020 - X-Coordinate,STARLINK-4044 - X-Coordinate,STARLINK-2675 - X-Coordinate,STARLINK-1899 - X-Coordinate,STARLINK-5072 - X-Coordinate,STARLINK-3821 - X-Coordinate,STARLINK-5150 - X-Coordinate,STARLINK-1047 - X-Coordinate,STARLINK-4530 - X-Coordinate,MoonARTEMIS1 - X-Coordinate,MoonARTEMIS2 - X-Coordinate,MoonIOAGEO - X-Coordinate,MoonIOAGNO - X-Coordinate,MoonIOAGNO 0001 - X-Coordinate,MoonIOAGSO - X-Coordinate,MoonIOAGSO 0001 - X-Coordinate,MoonLRO - X-Coordinate,MarsSat1 - X-Coordinate,MarsSat2 - X-Coordinate,MarsSat3 - X-Coordinate,MarsSat4 - X-Coordinate,Moon - X-Coordinate,Mars - X-Coordinate,STARLINK-5373 - Y-Coordinate,STARLINK-30771 - Y-Coordinate,STARLINK-31089 - Y-Coordinate,STARLINK-2494 - Y-Coordinate,STARLINK-6313 - Y-Coordinate,STARLINK-31865 - Y-Coordinate,STARLINK-30818 - Y-Coordinate,STARLINK-31557 - Y-Coordinate,STARLINK-4217 - Y-Coordinate,STARLINK-2115 - Y-Coordinate,STARLINK-1655 - Y-Coordinate,STARLINK-30325 - Y-Coordinate,STARLINK-5634 - Y-Coordinate,STARLINK-3932 - Y-Coordinate,STARLINK-4534 - Y-Coordinate,STARLINK-2419 - Y-Coordinate,STARLINK-5690 - Y-Coordinate,STARLINK-30957 - Y-Coordinate,STARLINK-3933 - Y-Coordinate,STARLINK-6108 - Y-Coordinate,STARLINK-31031 - Y-Coordinate,STARLINK-5261 - Y-Coordinate,STARLINK-1413 - Y-Coordinate,STARLINK-5893 - Y-Coordinate,STARLINK-30076 - Y-Coordinate,STARLINK-5631 - Y-Coordinate,STARLINK-3291 - Y-Coordinate,STARLINK-3344 - Y-Coordinate,STARLINK-30909 - Y-Coordinate,STARLINK-3922 - Y-Coordinate,STARLINK-6257 - Y-Coordinate,STARLINK-2689 - Y-Coordinate,STARLINK-3754 - Y-Coordinate,STARLINK-3753 - Y-Coordinate,STARLINK-4782 - Y-Coordinate,STARLINK-31730 - Y-Coordinate,STARLINK-6120 - Y-Coordinate,STARLINK-30534 - Y-Coordinate,STARLINK-32137 - Y-Coordinate,STARLINK-5797 - Y-Coordinate,STARLINK-2077 - Y-Coordinate,STARLINK-31264 - Y-Coordinate,STARLINK-31148 - Y-Coordinate,STARLINK-31929 - Y-Coordinate,STARLINK-4065 - Y-Coordinate,STARLINK-5242 - Y-Coordinate,STARLINK-5274 - Y-Coordinate,STARLINK-31824 - Y-Coordinate,STARLINK-4162 - Y-Coordinate,STARLINK-5738 - Y-Coordinate,STARLINK-5555 - Y-Coordinate,STARLINK-2415 - Y-Coordinate,STARLINK-1191 - Y-Coordinate,STARLINK-3592 - Y-Coordinate,STARLINK-2631 - Y-Coordinate,STARLINK-6204 - Y-Coordinate,STARLINK-31793 - Y-Coordinate,STARLINK-32044 - Y-Coordinate,STARLINK-1262 - Y-Coordinate,STARLINK-31771 - Y-Coordinate,STARLINK-1992 - Y-Coordinate,STARLINK-1266 - Y-Coordinate,STARLINK-5313 - Y-Coordinate,STARLINK-6369 - Y-Coordinate,STARLINK-4799 - Y-Coordinate,STARLINK-31019 - Y-Coordinate,STARLINK-3508 - Y-Coordinate,STARLINK-11085 [DTC] - Y-Coordinate,STARLINK-31290 - Y-Coordinate,STARLINK-31591 - Y-Coordinate,STARLINK-4043 - Y-Coordinate,STARLINK-5045 - Y-Coordinate,STARLINK-6310 - Y-Coordinate,STARLINK-11149 [DTC] - Y-Coordinate,STARLINK-6145 - Y-Coordinate,STARLINK-30891 - Y-Coordinate,STARLINK-31907 - Y-Coordinate,STARLINK-4118 - Y-Coordinate,STARLINK-5597 - Y-Coordinate,STARLINK-1286 - Y-Coordinate,STARLINK-2124 - Y-Coordinate,STARLINK-5864 - Y-Coordinate,STARLINK-5079 - Y-Coordinate,STARLINK-31042 - Y-Coordinate,STARLINK-31731 - Y-Coordinate,STARLINK-30776 - Y-Coordinate,STARLINK-4350 - Y-Coordinate,STARLINK-4177 - Y-Coordinate,STARLINK-4630 - Y-Coordinate,STARLINK-32106 - Y-Coordinate,STARLINK-3089 - Y-Coordinate,STARLINK-1020 - Y-Coordinate,STARLINK-4044 - Y-Coordinate,STARLINK-2675 - Y-Coordinate,STARLINK-1899 - Y-Coordinate,STARLINK-5072 - Y-Coordinate,STARLINK-3821 - Y-Coordinate,STARLINK-5150 - Y-Coordinate,STARLINK-1047 - Y-Coordinate,STARLINK-4530 - Y-Coordinate,MoonARTEMIS1 - Y-Coordinate,MoonARTEMIS2 - Y-Coordinate,MoonIOAGEO - Y-Coordinate,MoonIOAGNO - Y-Coordinate,MoonIOAGNO 0001 - Y-Coordinate,MoonIOAGSO - Y-Coordinate,MoonIOAGSO 0001 - Y-Coordinate,MoonLRO - Y-Coordinate,MarsSat1 - Y-Coordinate,MarsSat2 - Y-Coordinate,MarsSat3 - Y-Coordinate,MarsSat4 - Y-Coordinate,Moon - Y-Coordinate,Mars - Y-Coordinate,STARLINK-5373 - Z-Coordinate,STARLINK-30771 - Z-Coordinate,STARLINK-31089 - Z-Coordinate,STARLINK-2494 - Z-Coordinate,STARLINK-6313 - Z-Coordinate,STARLINK-31865 - Z-Coordinate,STARLINK-30818 - Z-Coordinate,STARLINK-31557 - Z-Coordinate,STARLINK-4217 - Z-Coordinate,STARLINK-2115 - Z-Coordinate,STARLINK-1655 - Z-Coordinate,STARLINK-30325 - Z-Coordinate,STARLINK-5634 - Z-Coordinate,STARLINK-3932 - Z-Coordinate,STARLINK-4534 - Z-Coordinate,STARLINK-2419 - Z-Coordinate,STARLINK-5690 - Z-Coordinate,STARLINK-30957 - Z-Coordinate,STARLINK-3933 - Z-Coordinate,STARLINK-6108 - Z-Coordinate,STARLINK-31031 - Z-Coordinate,STARLINK-5261 - Z-Coordinate,STARLINK-1413 - Z-Coordinate,STARLINK-5893 - Z-Coordinate,STARLINK-30076 - Z-Coordinate,STARLINK-5631 - Z-Coordinate,STARLINK-3291 - Z-Coordinate,STARLINK-3344 - Z-Coordinate,STARLINK-30909 - Z-Coordinate,STARLINK-3922 - Z-Coordinate,STARLINK-6257 - Z-Coordinate,STARLINK-2689 - Z-Coordinate,STARLINK-3754 - Z-Coordinate,STARLINK-3753 - Z-Coordinate,STARLINK-4782 - Z-Coordinate,STARLINK-31730 - Z-Coordinate,STARLINK-6120 - Z-Coordinate,STARLINK-30534 - Z-Coordinate,STARLINK-32137 - Z-Coordinate,STARLINK-5797 - Z-Coordinate,STARLINK-2077 - Z-Coordinate,STARLINK-31264 - Z-Coordinate,STARLINK-31148 - Z-Coordinate,STARLINK-31929 - Z-Coordinate,STARLINK-4065 - Z-Coordinate,STARLINK-5242 - Z-Coordinate,STARLINK-5274 - Z-Coordinate,STARLINK-31824 - Z-Coordinate,STARLINK-4162 - Z-Coordinate,STARLINK-5738 - Z-Coordinate,STARLINK-5555 - Z-Coordinate,STARLINK-2415 - Z-Coordinate,STARLINK-1191 - Z-Coordinate,STARLINK-3592 - Z-Coordinate,STARLINK-2631 - Z-Coordinate,STARLINK-6204 - Z-Coordinate,STARLINK-31793 - Z-Coordinate,STARLINK-32044 - Z-Coordinate,STARLINK-1262 - Z-Coordinate,STARLINK-31771 - Z-Coordinate,STARLINK-1992 - Z-Coordinate,STARLINK-1266 - Z-Coordinate,STARLINK-5313 - Z-Coordinate,STARLINK-6369 - Z-Coordinate,STARLINK-4799 - Z-Coordinate,STARLINK-31019 - Z-Coordinate,STARLINK-3508 - Z-Coordinate,STARLINK-11085 [DTC] - Z-Coordinate,STARLINK-31290 - Z-Coordinate,STARLINK-31591 - Z-Coordinate,STARLINK-4043 - Z-Coordinate,STARLINK-5045 - Z-Coordinate,STARLINK-6310 - Z-Coordinate,STARLINK-11149 [DTC] - Z-Coordinate,STARLINK-6145 - Z-Coordinate,STARLINK-30891 - Z-Coordinate,STARLINK-31907 - Z-Coordinate,STARLINK-4118 - Z-Coordinate,STARLINK-5597 - Z-Coordinate,STARLINK-1286 - Z-Coordinate,STARLINK-2124 - Z-Coordinate,STARLINK-5864 - Z-Coordinate,STARLINK-5079 - Z-Coordinate,STARLINK-31042 - Z-Coordinate,STARLINK-31731 - Z-Coordinate,STARLINK-30776 - Z-Coordinate,STARLINK-4350 - Z-Coordinate,STARLINK-4177 - Z-Coordinate,STARLINK-4630 - Z-Coordinate,STARLINK-32106 - Z-Coordinate,STARLINK-3089 - Z-Coordinate,STARLINK-1020 - Z-Coordinate,STARLINK-4044 - Z-Coordinate,STARLINK-2675 - Z-Coordinate,STARLINK-1899 - Z-Coordinate,STARLINK-5072 - Z-Coordinate,STARLINK-3821 - Z-Coordinate,STARLINK-5150 - Z-Coordinate,STARLINK-1047 - Z-Coordinate,STARLINK-4530 - Z-Coordinate,MoonARTEMIS1 - Z-Coordinate,MoonARTEMIS2 - Z-Coordinate,MoonIOAGEO - Z-Coordinate,MoonIOAGNO - Z-Coordinate,MoonIOAGNO 0001 - Z-Coordinate,MoonIOAGSO - Z-Coordinate,MoonIOAGSO 0001 - Z-Coordinate,MoonLRO - Z-Coordinate,MarsSat1 - Z-Coordinate,MarsSat2 - Z-Coordinate,MarsSat3 - Z-Coordinate,MarsSat4 - Z-Coordinate,Moon - Z-Coordinate,Mars - Z-Coordinate,
SECONDS,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,
0.000,-4424.8452,-3221.4696,-1422.7305,3315.9888,6774.6883,-5900.7297,-1435.5957,0.0000,5401.7584,3914.5939,-871.9984,5358.9660,2296.0187,6680.9272,-6726.5352,-2818.5996,4886.0357,-816.7846,-2561.1208,4561.3442,-4784.9915,-1442.3292,1057.1269,-1281.6602,2512.3462,860.0217,508.0481,4002.7303,6804.2395,-5748.4366,-5685.2646,-5000.7988,332.2386,4220.3737,6010.9301,-5038.3875,-4231.2268,-4909.4149,4364.6373,-2303.9965,-1600.7511,-5223.7892,1605.0573,-4891.7069,-4101.2275,4913.4992,4622.9437,-6165.3505,5947.3634,-6762.7131,4909.9580,5457.8908,-3254.1302,4959.3640,4722.8444,-2353.4669,-5876.6905,-3328.3479,-4001.2382,1031.9861,-3326.5727,-4954.8319,5347.5275,-2610.3623,-2106.8788,6147.6140,2653.6662,-3027.9716,0.0000,-4570.4196,-2157.7840,731.5064,-119.6215,2450.5162,3665.3933,-212.2486,-6607.1466,3630.2296,2339.6343,2323.0644,5867.3065,-2041.7170,4822.7594,6316.9861,-3457.5104,-1810.3228,-5760.0977,-682.9507,-4949.5352,-1838.1783,-1747.6630,4532.4506,-1349.8285,4901.1074,0.0000,1666.4103,-5982.1949,2967.1402,-4532.5695,6524.3900,307517.6446,332847.4448,310419.5843,310608.0839,317416.2630,316342.5539,317254.9758,314964.7131,116962130.3154,117014090.9215,116994149.3113,116986040.2227,314181.1156,116974032.7810,3428.3697,6063.4964,-4817.9574,2588.1030,-402.3533,180.4115,-6071.6981,0.0000,4038.4382,2467.3913,3993.7365,4267.0778,-693.2998,1279.8313,1535.7090,-4323.4814,-3906.7743,6874.1545,4916.2951,2979.2082,-700.5274,-1993.3137,4182.2238,2203.8789,5242.6298,4959.6580,-4258.4542,-1401.8027,692.7709,1383.0607,-2867.3417,2885.0614,-6309.3393,-2233.0062,-3395.3852,4332.7169,-3204.5830,2334.1196,4730.2310,-807.3403,6425.7498,-4356.3173,4907.4372,-934.6371,-505.7386,509.4838,209.5920,1819.0211,-3264.9496,-1431.7215,2417.8865,-85.3028,5420.8568,-4792.5243,1378.5234,-310.2022,-1311.9978,-2564.0054,-2908.4934,-5945.8794,2772.8764,-4353.6951,-1108.6407,4339.4944,4075.0209,-2829.3066,5399.5640,2699.9360,0.0000,26.6919,-6496.9551,-5629.7167,-5171.6420,-5500.5209,-4471.0499,5083.1688,311.5515,3740.1681,1560.8661,5388.3838,1159.1484,-3322.9635,1487.1149,560.1923,-3759.7306,-6669.7104,-1942.5905,-5117.7647,4825.0503,-6255.0388,-2965.5404,-2927.7843,4405.0357,2510.2557,0.0000,2281.8794,3140.5808,5589.6506,-2044.1746,-1415.4443,180513.2032,190812.7530,198727.9196,193030.3907,187039.8878,191209.5037,197265.1697,195553.2499,41376826.5977,41385197.8181,41360056.0056,41361501.2470,194530.7542,41364510.6879,-4127.6749,-79.3193,-4662.6892,-5459.2048,1274.9436,-3478.3352,3025.8826,0.0000,-1452.4808,-4988.3040,-5336.0103,-42.1563,6489.7597,-1144.6235,-203.7766,4675.6924,-2882.2157,354.6852,3936.2543,-4277.0428,-4954.6282,-6487.1752,5332.1521,6468.1557,-3789.5622,-4688.7682,-5421.1167,-5544.7259,-1048.7971,-3549.9036,2771.2518,-3736.1124,2750.7786,4915.4480,-286.2497,-1067.7199,4462.0886,-4294.9830,-2255.0553,6503.2279,-1914.3732,-798.5306,-4609.7655,4608.0471,-5522.9590,-4732.6107,5107.6772,2317.6874,1130.3558,-171.4900,-4173.5833,3806.4566,2740.1266,99.6130,4472.7628,-6500.6344,-3231.8471,5413.0360,4786.7059,3186.2399,-5155.1224,-1920.0700,-4274.1748,-4685.2866,5155.6100,1016.1324,3386.0662,-5410.6347,0.0000,-5020.7848,913.1672,3753.4164,4569.3004,-3054.1232,3787.6440,-4592.5090,-1765.3986,4490.6146,6288.2392,-3057.1245,-3029.5892,5708.3096,-4723.2616,-2759.2943,4557.4024,51.9701,-3322.8135,-4514.3822,-90.6251,-1949.8956,5996.8384,-4305.3680,-5128.9117,-4123.9534,0.0000,-6345.5122,1287.5790,-2813.5248,4796.1228,1725.5994,-93591.7755,-98431.2586,-91367.7236,-94682.3751,-88606.4551,-93533.2100,-102569.2836,-92515.0664,-40802975.5599,-40811476.2449,-40799209.1518,-40809745.0482,-93809.8051,-40814112.4469,
3600.000,3070.2698,831.2571,5303.6315,-6138.9761,-4677.7318,6084.1298,3924.5869,0.0000,-5782.9693,-4166.1223,-4183.3637,-5683.1431,-2278.7413,-6082.6066,4690.6743,5448.6776,-3344.2466,-1646.0911,-2028.8272,-5220.9375,6459.0453,5522.2995,-4923.4738,-718.3230,-5234.6274,-4819.4983,3038.4687,-3355.2820,-5248.8337,2208.9177,6845.8952,851.9037,2319.2527,-3922.0309,-3672.3745,1040.1239,6589.1257,3974.5402,-4223.8549,4974.9349,-91.7388,5381.4543,-5062.0539,4808.5911,4470.3784,-2606.9787,-6855.7455,2862.5090,-2986.4476,5971.6705,-6772.2087,-5894.8828,-347.8538,-2678.0238,-2637.1022,3728.8894,3426.8782,6227.7746,6626.4757,1771.3047,-1351.3462,4466.8643,-1175.6875,-1255.4347,-2338.5585,-3123.4077,-3850.8817,-359.4754,0.0000,5649.0879,3326.3830,2995.8718,3756.4504,-461.7838,399.5386,-4109.8880,5841.8962,-4243.7307,-6108.0058,-4021.4868,-6259.1400,2743.8837,-3458.7366,-6601.3359,6392.1847,3675.3072,5059.9885,3943.8981,4522.5878,4158.1588,3105.6828,-4215.0865,-3116.9985,-6810.4900,0.0000,-3711.8528,4459.0208,-4595.9252,3832.5704,-3662.4607,253547.0964,273755.6955,252653.9830,254847.6241,259126.9571,253782.7925,258717.0300,254592.4133,102268468.5207,102313709.9986,102302133.0985,102292504.4869,255198.2765,102279424.5990,-6107.8468,-5441.6413,3340.9543,220.5302,2875.1936,-3132.7710,3243.6222,0.0000,-2329.8840,2498.0203,-3968.5150,-1291.1188,4960.0739,472.6050,-2838.3438,4151.1047,5958.8766,-5670.4939,-3628.7788,1125.7323,-1885.3876,1040.5548,-1745.6804,-5641.5284,-4510.6174,-3861.5019,5493.9513,4998.8945,1951.0538,-3491.2661,893.3215,-4041.7697,3618.2539,5461.2145,4044.3109,-5068.3936,815.5035,-5455.5560,-789.2288,-2328.2405,-6403.4403,2157.7648,-2642.1158,-3656.5043,-3678.2824,3678.3942,506.9961,-4176.4509,3939.4056,-1080.2959,346.6144,2829.0910,-4301.2131,4938.2863,3868.5721,-3879.6573,-2257.8173,-211.5487,1443.3948,6562.4966,-5116.9832,888.8760,2087.3782,-5828.9517,-4183.7372,3762.4255,-1601.1323,-5976.4278,0.0000,-3511.4152,5032.3136,2820.9122,5324.3386,6458.3161,5114.4411,-4115.4802,-2795.2694,701.8819,-552.7109,-216.6562,1151.6066,-1394.9513,2704.4954,1850.3373,1183.1528,4760.4155,4277.7803,1804.0523,-1764.9085,2916.7113,-1618.3863,5451.3820,-3631.0716,-953.1330,0.0000,1911.2202,-4189.6589,-2197.2046,-2285.1491,2966.5513,252357.1225,267066.0761,271913.5033,268878.2737,259101.4517,266543.1855,269046.6555,265767.9636,70300902.9437,70319304.9257,70291435.9715,70292171.7527,266614.7833,70288609.1389,1268.4174,-4109.4388,2754.9044,3106.5898,-4195.5731,-173.5632,-4717.1971,0.0000,-2958.4682,4748.3441,3437.7288,3591.1860,-4273.9666,-3223.7398,4183.6333,-1293.5570,-853.2428,-3637.8159,-5390.5827,4396.4430,1613.8202,4051.2355,-4462.5502,-4022.6153,614.4845,3013.3969,2877.1025,3521.8892,4053.1699,5509.2192,756.0721,5482.4076,-5394.9867,-1360.6766,4220.0343,4293.0617,-2023.3126,1543.7109,5283.1539,-4274.3541,-2555.0626,-3649.7925,3896.7107,-3109.9238,3736.7435,5131.4091,-568.9558,-4601.1439,-4789.4468,-3321.2173,1151.1621,1257.4632,-5383.5823,3992.5952,-4736.0761,4334.0003,5452.4354,-2874.1111,-1220.5099,631.6288,4145.8758,5128.3226,6489.5236,3454.2672,-4978.6805,-4792.1331,-5511.1311,3129.2845,0.0000,1337.8836,3355.5265,-5431.6344,-2300.6262,-1915.4038,-4644.0167,3609.9036,-2213.2115,-5381.0081,-3163.6298,5235.3181,-2106.4250,-6207.5689,5325.7463,-906.9835,-2175.2536,3395.6845,-2026.4913,5299.7107,-4929.2347,4516.7933,-5980.0568,360.0050,4949.8143,-11.3357,0.0000,5534.3381,3136.2869,4679.2334,-5289.4791,-5040.6880,-94824.2609,-99478.2402,-92924.3441,-95730.0441,-89743.7615,-92637.7254,-103551.9573,-96134.6473,-40825848.3111,-40837790.3075,-40825837.7767,-40837692.6304,-94707.3794,-40837939.9314,
7200.000,-935.9802,2911.5159,-6671.4286,6458.1209,1125.7183,-3425.4231,-5946.3764,0.0000,4094.4152,3600.7400,6066.2781,4191.7520,2533.8430,2979.4713,-582.1644,-5785.1599,215.1404,4313.0444,5934.6907,4965.0414,-5514.7345,-6814.4139,6844.0602,1116.3210,5883.5144,6569.2149,-4615.4991,2442.0885,2172.7619,1540.1958,-5552.4170,3275.2487,-5210.3722,2008.8404,-611.5445,3934.7359,-6598.0471,-1891.9428,3466.4623,-6146.6882,2477.1245,-3642.5495,6869.2303,-3003.0239,-3844.9049,469.9097,5282.0539,1345.3249,-1578.7731,-3182.7183,5781.0165,1768.2535,4479.6932,-1465.1954,198.6016,-4472.5920,-543.7085,-6323.4972,-6107.2983,-3898.2385,4213.2102,-3302.7818,-2817.8690,4001.3606,5472.3270,-1603.7700,4935.6036,2542.1224,0.0000,-3697.7765,-4021.3036,-6137.9228,-5570.1186,-2430.5382,-4117.5910,6468.9774,-2289.6725,4475.0850,6584.6617,4339.1234,2355.5206,-4089.3283,2140.3174,4232.0727,-6475.1283,-4977.4566,-1244.1505,-6329.7421,60.0248,-5577.3462,-4739.3351,2063.8218,6148.6840,5404.4203,0.0000,5457.3725,-422.7682,5621.5633,-3020.1270,-516.7783,183061.9200,197590.2382,178879.1547,183480.2577,184705.0939,176500.5801,184216.3578,180647.9185,80574193.9242,80610224.8778,80606448.0680,80593288.6236,180157.8681,80584371.7543,6485.8550,2990.9589,-1093.7516,-2018.7508,-5178.8524,4642.6255,144.8025,0.0000,-1114.9607,-5709.1043,2443.3568,-2873.6254,-6427.1584,-2931.9234,4143.8557,-2660.6440,-5593.1905,2706.6538,1995.1158,-4473.7018,3181.2055,-984.1221,-254.6989,6835.0217,2230.0340,1904.9828,-4924.4754,-6522.4345,-4751.4053,5484.2677,1616.4578,4913.3392,-244.2036,-5744.7723,-4146.4733,3990.6777,1395.2262,6305.0658,-3957.0375,3232.6278,3598.1564,1895.5531,313.6950,6029.0437,5702.5906,-6575.9915,-762.2210,5708.8461,-4192.8503,3927.4628,-2636.1615,-3906.0776,2678.8133,-3883.3621,-6647.0384,5246.3203,5732.8426,2050.6413,350.5262,-3938.5854,5221.0513,3599.2123,-4124.6568,5615.6809,3890.2995,-4260.5338,-2517.9962,6007.0246,0.0000,4560.7062,-1118.1325,159.3258,-3821.9468,-3497.5547,-4920.2104,2252.5632,4541.0838,-4489.6687,345.4238,-4622.8510,-3382.3762,4791.6810,-6046.8936,-3735.8786,1372.3125,-936.4995,-3002.8518,1143.7451,-963.7929,1533.5881,4507.0840,-5376.3506,2706.3680,-1044.3599,0.0000,-4024.0637,4152.8529,-1712.0037,5715.0365,-4641.3548,308955.6448,325891.5733,327547.6499,324316.1354,314382.1704,323982.1402,323971.8702,322404.1952,94433921.3762,94460022.4773,94431880.7717,94429875.7769,321574.6714,94421138.4012,2313.6613,5442.2680,1098.3259,1276.0927,4419.7706,3679.0708,3564.7426,0.0000,5429.5841,-831.0895,1527.7228,-4598.6826,-574.6107,5477.4320,-5492.7809,-2845.6404,4000.4140,4695.0872,2655.9535,-1811.5868,2704.7978,783.9406,495.4629,-742.5973,2912.4913,691.6279,1470.1680,423.5238,-4539.0151,-3886.0712,-3855.2280,-3522.3431,4499.8386,-3169.8381,-5496.3026,-3730.6380,-1645.0133,2141.9280,-4340.5450,-445.9677,5320.0488,5470.8621,-765.1640,-876.5459,467.7404,-1818.3067,-4382.8330,3503.3887,5212.0470,4709.4665,2628.9167,-5101.1952,4495.5817,-5512.4885,274.4379,497.6191,-3680.5254,-1695.2710,-3178.6735,-3990.8590,499.3131,-4831.9281,-4806.8826,17.0700,1617.5700,5100.7989,4117.6634,1759.2624,0.0000,3392.3214,-5507.1626,2939.3680,-1453.2312,5226.5216,2576.5127,-71.8509,4566.8716,2681.9798,-2045.7248,-1886.3718,5273.9155,2866.7278,-2571.3110,3982.7664,-1770.9062,-4706.9618,6107.1516,-2375.4885,6835.9165,-3587.7982,2273.1102,3789.3686,-1538.9638,4110.9764,0.0000,-1480.9070,-5472.1521,-3664.3956,2449.9719,5067.3875,-96044.8719,-100473.0655,-94949.8113,-94020.9094,-91206.1107,-96960.8662,-103930.3458,-94052.3936,-40849513.5627,-40864114.7696,-40852863.4889,-40865703.8207,-95595.9513,-40861776.8369,
