sl_5_5400_20310913 Coordinates.csv
2031/09/13 07:47:00.0000 UTC

Generated: Tue Oct  8 21:12:16 2024,
Start: 2031/09/13 07:47:00.00, Stop: 2031/09/13 09:17:00.00,
TIME_UNITS,STARLINK-2164 - X-Coordinate,STARLINK-4573 - X-Coordinate,STARLINK-31687 - X-Coordinate,STARLINK-3569 - X-Coordinate,STARLINK-31041 - X-Coordinate,MoonARTEMIS1 - X-Coordinate,MoonARTEMIS2 - X-Coordinate,MoonIOAGEO - X-Coordinate,MoonIOAGNO - X-Coordinate,MoonIOAGNO 0001 - X-Coordinate,MoonIOAGSO - X-Coordinate,MoonIOAGSO 0001 - X-Coordinate,MoonLRO - X-Coordinate,MarsSat1 - X-Coordinate,MarsSat2 - X-Coordinate,MarsSat3 - X-Coordinate,MarsSat4 - X-Coordinate,Moon - X-Coordinate,Mars - X-Coordinate,STARLINK-2164 - Y-Coordinate,STARLINK-4573 - Y-Coordinate,STARLINK-31687 - Y-Coordinate,STARLINK-3569 - Y-Coordinate,STARLINK-31041 - Y-Coordinate,MoonARTEMIS1 - Y-Coordinate,MoonARTEMIS2 - Y-Coordinate,MoonIOAGEO - Y-Coordinate,MoonIOAGNO - Y-Coordinate,MoonIOAGNO 0001 - Y-Coordinate,MoonIOAGSO - Y-Coordinate,MoonIOAGSO 0001 - Y-Coordinate,MoonLRO - Y-Coordinate,MarsSat1 - Y-Coordinate,MarsSat2 - Y-Coordinate,MarsSat3 - Y-Coordinate,MarsSat4 - Y-Coordinate,Moon - Y-Coordinate,Mars - Y-Coordinate,STARLINK-2164 - Z-Coordinate,STARLINK-4573 - Z-Coordinate,STARLINK-31687 - Z-Coordinate,STARLINK-3569 - Z-Coordinate,STARLINK-31041 - Z-Coordinate,MoonARTEMIS1 - Z-Coordinate,MoonARTEMIS2 - Z-Coordinate,MoonIOAGEO - Z-Coordinate,MoonIOAGNO - Z-Coordinate,MoonIOAGNO 0001 - Z-Coordinate,MoonIOAGSO - Z-Coordinate,MoonIOAGSO 0001 - Z-Coordinate,MoonLRO - Z-Coordinate,MarsSat1 - Z-Coordinate,MarsSat2 - Z-Coordinate,MarsSat3 - Z-Coordinate,MarsSat4 - Z-Coordinate,Moon - Z-Coordinate,Mars - Z-Coordinate,
SECONDS,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,
0.000,-2653.4195,2659.8578,-4334.5636,6783.3818,-3184.3097,-355912.7040,-349731.2157,-366993.4364,-362740.3520,-353610.2864,-357581.0490,-361248.2108,-362231.1072,121929667.2128,121947713.1584,121939046.2242,121943693.8471,-361359.1407,121936327.3365,-6331.5302,-6030.6067,2908.0639,161.2616,-2730.0403,140022.1545,157765.6239,156141.1237,152256.3403,152987.0992,155064.9206,159895.5081,155522.4530,99045511.3718,99085024.8744,99056936.8576,99075307.1673,155727.3791,99064647.9025,-440.5601,367.3438,-4457.8941,-698.8435,5375.9390,88705.9255,83723.2863,90577.9650,87191.4572,93305.2498,88608.3573,79416.6264,86601.0117,-70716711.9470,-70747352.6320,-70696652.8439,-70716273.0796,88167.0305,-70714101.1013,
300.000,-3674.3015,1424.4752,-2658.6078,6278.1974,-4121.1239,-358751.4296,-353119.5567,-370222.5716,-366075.3933,-356785.7930,-361062.2940,-364429.5573,-365726.2521,119739628.3364,119757086.4582,119749402.8814,119753031.7621,-364584.6761,119746209.7771,-5649.3455,-6276.2197,4262.1272,-1069.0124,-745.1016,132559.4872,150213.6389,148605.7925,144889.1416,145342.3161,147362.8368,152219.4552,148197.3505,101685504.2215,101725064.5934,101697325.3023,101715551.3227,148050.0131,101704701.1026,1370.5384,-1477.6825,-4679.2784,-2448.0843,5381.2047,88596.5816,83671.9487,90458.5899,86995.3447,93213.6620,88806.8097,79307.1093,86684.3214,-70718486.7776,-70749416.7963,-70698480.5808,-70718652.8947,88084.9173,-70716132.0027,
600.000,-4337.3829,9.5774,-743.0607,5125.1382,-4687.1912,-361434.4564,-356347.2524,-373286.7580,-369248.6145,-359799.6826,-364409.2216,-367447.8972,-368989.8215,117492442.0536,117509315.4127,117502594.4469,117505203.8125,-367647.1051,117498942.4094,-4388.5268,-5810.2237,5229.2714,-2216.4373,1289.8833,125040.8831,142588.2275,141002.7595,137477.2277,137632.9031,139588.0324,144478.5331,140784.4408,104277093.3659,104316684.0240,104289327.8371,104307351.0430,140305.8550,104296347.6084,3031.2754,-3140.3858,-4386.0539,-3922.6046,4783.3971,88487.1391,83621.5657,90334.6468,86809.0316,93119.5599,88998.6380,79201.7624,86870.6709,-70720260.4763,-70751478.9631,-70700317.5744,-70721028.2858,88002.7553,-70718162.8370,
900.000,-4593.1114,-1441.0902,1221.9572,3447.9237,-4816.9593,-363960.7351,-359412.7588,-376184.5679,-372256.0663,-362650.6386,-367623.0307,-370301.9315,-372005.5292,115189177.8679,115205470.0289,115199689.6767,115201281.8054,-370545.0450,115195594.8680,-2669.6837,-4695.7528,5710.0541,-3179.1960,3166.0127,117469.5814,134892.7624,133335.3701,130025.8233,129862.2494,131744.0966,136676.2150,133266.7002,106819041.9959,106858646.4815,106831706.7750,106849468.2099,132498.3698,106838350.5101,4359.4802,-4416.2670,-3610.3707,-4957.7007,3649.3502,88377.6000,83572.1648,90206.2151,86635.4102,93022.9668,89179.7325,79100.5671,87139.3047,-70722033.1595,-70753539.1133,-70702163.7460,-70723398.5631,87920.5445,-70720193.6043,
1200.000,-4430.1668,-2775.6961,3044.1218,1423.7985,-4484.6454,-366329.2840,-362314.6048,-378914.6448,-375092.9811,-365337.4181,-370704.7481,-372990.4348,-374762.3160,112830932.0444,112846647.0725,112841784.1360,112842364.4003,-373277.1866,112837263.5528,-662.1176,-3068.5313,5649.3146,-3869.7662,4693.8986,109848.8400,127130.6474,125607.0022,122539.8271,122033.7716,123834.9801,128815.9972,125631.0380,109310136.9266,109349738.9216,109323248.0302,109340688.4354,124631.0512,109329496.5276,5209.6412,-5149.1577,-2437.1906,-5438.2630,2106.0155,88267.9667,83523.7751,90073.3828,86478.0162,92923.9048,89344.7674,79003.5060,87464.2041,-70723804.9437,-70755597.2273,-70704019.0134,-70725763.0124,87838.2848,-70722224.3043,
1500.000,-3874.7315,-3849.8684,4547.5150,-735.5613,-3708.6453,-368539.1894,-365051.3934,-381475.7041,-377753.6125,-367858.8517,-373654.7968,-375512.2559,-377254.9310,110418827.0882,110433969.5457,110429999.6775,110429576.5857,-375842.2950,110425071.1081,1433.2524,-1119.5965,5042.7591,-4222.3141,5723.0898,102181.9332,119305.3155,117821.0640,115023.3978,114150.9114,115865.1142,120901.3977,117868.9189,111749189.1758,111788772.5189,111762761.6988,111779821.6459,116707.4201,111768596.5899,5488.7627,-5249.7323,-995.3327,-5311.0173,326.4340,88158.2411,83476.4269,89936.2465,86341.0560,92822.3948,89486.9984,78910.5638,87815.8794,-70725575.9460,-70757653.2857,-70705883.2913,-70728120.8923,87755.9764,-70724254.9372,
1800.000,-2986.5079,-4541.8043,5589.6670,-2806.0296,-2551.6558,-370589.6060,-367621.8020,-383866.5341,-380231.1764,-370213.8446,-376472.3305,-377866.3179,-379484.2718,107954011.2102,107968586.1522,107965483.9077,107964069.1432,-378239.2101,107960165.8876,3404.1960,927.2780,3938.9862,-4198.6046,6157.2687,94472.1510,111420.2277,109980.9936,107479.3531,106217.1348,107839.5261,112935.9547,109976.6850,114135034.5319,114174583.2344,114149082.6286,114165702.6570,108731.0226,114154486.4022,5166.2994,-4705.7576,556.3809,-4590.0507,-1489.7774,88048.4256,83430.1522,89794.9103,86229.3044,92718.4569,89598.2029,78821.7264,88163.2141,-70727346.2839,-70759707.2684,-70707756.4917,-70730471.4322,87673.6193,-70726285.5030,
2100.000,-1852.2038,-4765.7850,6075.2856,-4573.9274,-1116.0724,-372479.7569,-370024.5835,-386085.9964,-382518.0367,-372401.3767,-379154.3425,-380051.6188,-381457.4844,105437657.7807,105451670.7507,105449409.6397,105447018.0996,-380466.8470,105443721.4078,5048.6986,2840.8702,2436.2994,-3792.1496,5963.3295,86722.7972,103478.8707,102090.2570,99908.4155,98235.9299,99763.8948,104923.2248,101955.6367,116466534.1089,116506032.3710,116481070.9772,116497191.7352,100705.4291,116486027.0020,4277.3960,-3583.4739,2046.5778,-3355.3636,-3139.1974,87938.5224,83384.9846,89649.4868,86147.7661,92612.1099,89668.9517,78736.9817,88475.3285,-70729116.0749,-70761759.1553,-70709638.5240,-70732813.8291,87591.2136,-70728316.0016,
2400.000,-577.1804,-4482.9550,5965.0887,-5857.9752,465.0198,-374208.9340,-372258.5667,-388133.0272,-384606.3088,-374420.5034,-381694.7145,-382067.2317,-383187.8042,102870964.7710,102884421.7957,102882974.3356,102879624.1662,-382524.1965,102876935.7893,6195.8031,4408.2230,674.2619,-3030.1876,5173.2443,78937.1884,95484.7557,94152.3470,92308.4940,90210.8053,91644.4645,96866.7818,93811.9156,118742574.8908,118782007.1170,118757612.7571,118773175.1494,92634.2319,118762105.3026,2919.2201,-2020.0490,3310.4387,-1744.5034,-4437.7093,87828.5340,83340.9597,89500.0959,86101.0034,92503.3718,89689.4456,78656.3190,88723.4467,-70730885.4370,-70763808.9259,-70711529.2955,-70735147.2450,87508.7592,-70730346.4330,
2700.000,724.1072,-3707.9867,5278.7301,-6528.2715,2040.2304,-375776.4981,-374322.6575,-390006.6376,-386488.9727,-376270.3556,-384083.6228,-383912.3048,-384694.0879,100255154.1832,100268061.7665,100267399.5353,100263112.1667,-384410.3258,100261031.1866,6723.8123,5458.4396,-1179.2680,-1972.9606,3878.7968,71118.6519,87441.4162,86170.7818,84674.3946,82145.2888,83487.7280,88770.2152,85556.2102,120962070.2620,121001421.0772,120977620.3700,120992565.7098,84521.0441,120981634.6247,1240.6008,-207.4954,4208.1324,62.2582,-5240.9943,87718.4628,83298.1149,89346.8651,86092.1389,92392.2596,89651.0441,78579.7292,88882.7506,-70732654.4882,-70765856.5594,-70713428.7118,-70737470.8043,87426.2562,-70732376.7972,
