sl_100_5400_20310207 Coordinates.csv
2031/02/07 07:47:00.0000 UTC

Generated: Tue Oct  8 21:55:28 2024,
Start: 2031/02/07 07:47:00.00, Stop: 2031/02/07 09:17:00.00,
TIME_UNITS,STARLINK-30242 - X-Coordinate,STARLINK-5787 - X-Coordinate,STARLINK-5755 - X-Coordinate,STARLINK-31358 - X-Coordinate,STARLINK-6108 - X-Coordinate,STARLINK-3960 - X-Coordinate,STARLINK-1670 - X-Coordinate,STARLINK-5494 - X-Coordinate,STARLINK-1912 - X-Coordinate,STARLINK-3597 - X-Coordinate,STARLINK-4673 - X-Coordinate,STARLINK-31674 - X-Coordinate,STARLINK-31937 - X-Coordinate,STARLINK-5204 - X-Coordinate,STARLINK-5070 - X-Coordinate,STARLINK-30919 - X-Coordinate,STARLINK-2265 - X-Coordinate,STARLINK-5444 - X-Coordinate,STARLINK-2180 - X-Coordinate,STARLINK-4337 - X-Coordinate,STARLINK-30867 - X-Coordinate,STARLINK-4256 - X-Coordinate,STARLINK-5673 - X-Coordinate,STARLINK-2465 - X-Coordinate,STARLINK-3046 - X-Coordinate,STARLINK-4201 - X-Coordinate,STARLINK-5485 - X-Coordinate,STARLINK-31913 - X-Coordinate,STARLINK-31910 - X-Coordinate,STARLINK-5071 - X-Coordinate,STARLINK-5901 - X-Coordinate,STARLINK-2109 - X-Coordinate,STARLINK-3251 - X-Coordinate,STARLINK-4506 - X-Coordinate,STARLINK-5581 - X-Coordinate,STARLINK-11213 [DTC] - X-Coordinate,STARLINK-3791 - X-Coordinate,STARLINK-3579 - X-Coordinate,STARLINK-2211 - X-Coordinate,STARLINK-4604 - X-Coordinate,STARLINK-31882 - X-Coordinate,STARLINK-31236 - X-Coordinate,STARLINK-4442 - X-Coordinate,STARLINK-5158 - X-Coordinate,STARLINK-1134 - X-Coordinate,STARLINK-31295 - X-Coordinate,STARLINK-2582 - X-Coordinate,STARLINK-30166 - X-Coordinate,STARLINK-1932 - X-Coordinate,STARLINK-30263 - X-Coordinate,STARLINK-31138 - X-Coordinate,STARLINK-1551 - X-Coordinate,STARLINK-3069 - X-Coordinate,STARLINK-30429 - X-Coordinate,STARLINK-31775 - X-Coordinate,STARLINK-5435 - X-Coordinate,STARLINK-31151 - X-Coordinate,STARLINK-32208 - X-Coordinate,STARLINK-2393 - X-Coordinate,STARLINK-6361 - X-Coordinate,STARLINK-3288 - X-Coordinate,STARLINK-5526 - X-Coordinate,STARLINK-3201 - X-Coordinate,STARLINK-5781 - X-Coordinate,STARLINK-4587 - X-Coordinate,STARLINK-6168 - X-Coordinate,STARLINK-5691 - X-Coordinate,STARLINK-4502 - X-Coordinate,STARLINK-31829 - X-Coordinate,STARLINK-30250 - X-Coordinate,STARLINK-5069 - X-Coordinate,STARLINK-31317 - X-Coordinate,STARLINK-4609 - X-Coordinate,STARLINK-1648 - X-Coordinate,STARLINK-5816 - X-Coordinate,STARLINK-31708 - X-Coordinate,STARLINK-31278 - X-Coordinate,STARLINK-30929 - X-Coordinate,STARLINK-4074 - X-Coordinate,STARLINK-30784 - X-Coordinate,STARLINK-1541 - X-Coordinate,STARLINK-2706 - X-Coordinate,STARLINK-5296 - X-Coordinate,STARLINK-1327 - X-Coordinate,STARLINK-5539 - X-Coordinate,STARLINK-30082 - X-Coordinate,STARLINK-6279 - X-Coordinate,STARLINK-3583 - X-Coordinate,STARLINK-5624 - X-Coordinate,STARLINK-32173 - X-Coordinate,STARLINK-2193 - X-Coordinate,STARLINK-31781 - X-Coordinate,STARLINK-2294 - X-Coordinate,STARLINK-6363 - X-Coordinate,STARLINK-4366 - X-Coordinate,STARLINK-31177 - X-Coordinate,STARLINK-4253 - X-Coordinate,STARLINK-30989 - X-Coordinate,STARLINK-1964 - X-Coordinate,STARLINK-5726 - X-Coordinate,MoonARTEMIS1 - X-Coordinate,MoonARTEMIS2 - X-Coordinate,MoonIOAGEO - X-Coordinate,MoonIOAGNO - X-Coordinate,MoonIOAGNO 0001 - X-Coordinate,MoonIOAGSO - X-Coordinate,MoonIOAGSO 0001 - X-Coordinate,MoonLRO - X-Coordinate,MarsSat1 - X-Coordinate,MarsSat2 - X-Coordinate,MarsSat3 - X-Coordinate,MarsSat4 - X-Coordinate,Moon - X-Coordinate,Mars - X-Coordinate,STARLINK-30242 - Y-Coordinate,STARLINK-5787 - Y-Coordinate,STARLINK-5755 - Y-Coordinate,STARLINK-31358 - Y-Coordinate,STARLINK-6108 - Y-Coordinate,STARLINK-3960 - Y-Coordinate,STARLINK-1670 - Y-Coordinate,STARLINK-5494 - Y-Coordinate,STARLINK-1912 - Y-Coordinate,STARLINK-3597 - Y-Coordinate,STARLINK-4673 - Y-Coordinate,STARLINK-31674 - Y-Coordinate,STARLINK-31937 - Y-Coordinate,STARLINK-5204 - Y-Coordinate,STARLINK-5070 - Y-Coordinate,STARLINK-30919 - Y-Coordinate,STARLINK-2265 - Y-Coordinate,STARLINK-5444 - Y-Coordinate,STARLINK-2180 - Y-Coordinate,STARLINK-4337 - Y-Coordinate,STARLINK-30867 - Y-Coordinate,STARLINK-4256 - Y-Coordinate,STARLINK-5673 - Y-Coordinate,STARLINK-2465 - Y-Coordinate,STARLINK-3046 - Y-Coordinate,STARLINK-4201 - Y-Coordinate,STARLINK-5485 - Y-Coordinate,STARLINK-31913 - Y-Coordinate,STARLINK-31910 - Y-Coordinate,STARLINK-5071 - Y-Coordinate,STARLINK-5901 - Y-Coordinate,STARLINK-2109 - Y-Coordinate,STARLINK-3251 - Y-Coordinate,STARLINK-4506 - Y-Coordinate,STARLINK-5581 - Y-Coordinate,STARLINK-11213 [DTC] - Y-Coordinate,STARLINK-3791 - Y-Coordinate,STARLINK-3579 - Y-Coordinate,STARLINK-2211 - Y-Coordinate,STARLINK-4604 - Y-Coordinate,STARLINK-31882 - Y-Coordinate,STARLINK-31236 - Y-Coordinate,STARLINK-4442 - Y-Coordinate,STARLINK-5158 - Y-Coordinate,STARLINK-1134 - Y-Coordinate,STARLINK-31295 - Y-Coordinate,STARLINK-2582 - Y-Coordinate,STARLINK-30166 - Y-Coordinate,STARLINK-1932 - Y-Coordinate,STARLINK-30263 - Y-Coordinate,STARLINK-31138 - Y-Coordinate,STARLINK-1551 - Y-Coordinate,STARLINK-3069 - Y-Coordinate,STARLINK-30429 - Y-Coordinate,STARLINK-31775 - Y-Coordinate,STARLINK-5435 - Y-Coordinate,STARLINK-31151 - Y-Coordinate,STARLINK-32208 - Y-Coordinate,STARLINK-2393 - Y-Coordinate,STARLINK-6361 - Y-Coordinate,STARLINK-3288 - Y-Coordinate,STARLINK-5526 - Y-Coordinate,STARLINK-3201 - Y-Coordinate,STARLINK-5781 - Y-Coordinate,STARLINK-4587 - Y-Coordinate,STARLINK-6168 - Y-Coordinate,STARLINK-5691 - Y-Coordinate,STARLINK-4502 - Y-Coordinate,STARLINK-31829 - Y-Coordinate,STARLINK-30250 - Y-Coordinate,STARLINK-5069 - Y-Coordinate,STARLINK-31317 - Y-Coordinate,STARLINK-4609 - Y-Coordinate,STARLINK-1648 - Y-Coordinate,STARLINK-5816 - Y-Coordinate,STARLINK-31708 - Y-Coordinate,STARLINK-31278 - Y-Coordinate,STARLINK-30929 - Y-Coordinate,STARLINK-4074 - Y-Coordinate,STARLINK-30784 - Y-Coordinate,STARLINK-1541 - Y-Coordinate,STARLINK-2706 - Y-Coordinate,STARLINK-5296 - Y-Coordinate,STARLINK-1327 - Y-Coordinate,STARLINK-5539 - Y-Coordinate,STARLINK-30082 - Y-Coordinate,STARLINK-6279 - Y-Coordinate,STARLINK-3583 - Y-Coordinate,STARLINK-5624 - Y-Coordinate,STARLINK-32173 - Y-Coordinate,STARLINK-2193 - Y-Coordinate,STARLINK-31781 - Y-Coordinate,STARLINK-2294 - Y-Coordinate,STARLINK-6363 - Y-Coordinate,STARLINK-4366 - Y-Coordinate,STARLINK-31177 - Y-Coordinate,STARLINK-4253 - Y-Coordinate,STARLINK-30989 - Y-Coordinate,STARLINK-1964 - Y-Coordinate,STARLINK-5726 - Y-Coordinate,MoonARTEMIS1 - Y-Coordinate,MoonARTEMIS2 - Y-Coordinate,MoonIOAGEO - Y-Coordinate,MoonIOAGNO - Y-Coordinate,MoonIOAGNO 0001 - Y-Coordinate,MoonIOAGSO - Y-Coordinate,MoonIOAGSO 0001 - Y-Coordinate,MoonLRO - Y-Coordinate,MarsSat1 - Y-Coordinate,MarsSat2 - Y-Coordinate,MarsSat3 - Y-Coordinate,MarsSat4 - Y-Coordinate,Moon - Y-Coordinate,Mars - Y-Coordinate,STARLINK-30242 - Z-Coordinate,STARLINK-5787 - Z-Coordinate,STARLINK-5755 - Z-Coordinate,STARLINK-31358 - Z-Coordinate,STARLINK-6108 - Z-Coordinate,STARLINK-3960 - Z-Coordinate,STARLINK-1670 - Z-Coordinate,STARLINK-5494 - Z-Coordinate,STARLINK-1912 - Z-Coordinate,STARLINK-3597 - Z-Coordinate,STARLINK-4673 - Z-Coordinate,STARLINK-31674 - Z-Coordinate,STARLINK-31937 - Z-Coordinate,STARLINK-5204 - Z-Coordinate,STARLINK-5070 - Z-Coordinate,STARLINK-30919 - Z-Coordinate,STARLINK-2265 - Z-Coordinate,STARLINK-5444 - Z-Coordinate,STARLINK-2180 - Z-Coordinate,STARLINK-4337 - Z-Coordinate,STARLINK-30867 - Z-Coordinate,STARLINK-4256 - Z-Coordinate,STARLINK-5673 - Z-Coordinate,STARLINK-2465 - Z-Coordinate,STARLINK-3046 - Z-Coordinate,STARLINK-4201 - Z-Coordinate,STARLINK-5485 - Z-Coordinate,STARLINK-31913 - Z-Coordinate,STARLINK-31910 - Z-Coordinate,STARLINK-5071 - Z-Coordinate,STARLINK-5901 - Z-Coordinate,STARLINK-2109 - Z-Coordinate,STARLINK-3251 - Z-Coordinate,STARLINK-4506 - Z-Coordinate,STARLINK-5581 - Z-Coordinate,STARLINK-11213 [DTC] - Z-Coordinate,STARLINK-3791 - Z-Coordinate,STARLINK-3579 - Z-Coordinate,STARLINK-2211 - Z-Coordinate,STARLINK-4604 - Z-Coordinate,STARLINK-31882 - Z-Coordinate,STARLINK-31236 - Z-Coordinate,STARLINK-4442 - Z-Coordinate,STARLINK-5158 - Z-Coordinate,STARLINK-1134 - Z-Coordinate,STARLINK-31295 - Z-Coordinate,STARLINK-2582 - Z-Coordinate,STARLINK-30166 - Z-Coordinate,STARLINK-1932 - Z-Coordinate,STARLINK-30263 - Z-Coordinate,STARLINK-31138 - Z-Coordinate,STARLINK-1551 - Z-Coordinate,STARLINK-3069 - Z-Coordinate,STARLINK-30429 - Z-Coordinate,STARLINK-31775 - Z-Coordinate,STARLINK-5435 - Z-Coordinate,STARLINK-31151 - Z-Coordinate,STARLINK-32208 - Z-Coordinate,STARLINK-2393 - Z-Coordinate,STARLINK-6361 - Z-Coordinate,STARLINK-3288 - Z-Coordinate,STARLINK-5526 - Z-Coordinate,STARLINK-3201 - Z-Coordinate,STARLINK-5781 - Z-Coordinate,STARLINK-4587 - Z-Coordinate,STARLINK-6168 - Z-Coordinate,STARLINK-5691 - Z-Coordinate,STARLINK-4502 - Z-Coordinate,STARLINK-31829 - Z-Coordinate,STARLINK-30250 - Z-Coordinate,STARLINK-5069 - Z-Coordinate,STARLINK-31317 - Z-Coordinate,STARLINK-4609 - Z-Coordinate,STARLINK-1648 - Z-Coordinate,STARLINK-5816 - Z-Coordinate,STARLINK-31708 - Z-Coordinate,STARLINK-31278 - Z-Coordinate,STARLINK-30929 - Z-Coordinate,STARLINK-4074 - Z-Coordinate,STARLINK-30784 - Z-Coordinate,STARLINK-1541 - Z-Coordinate,STARLINK-2706 - Z-Coordinate,STARLINK-5296 - Z-Coordinate,STARLINK-1327 - Z-Coordinate,STARLINK-5539 - Z-Coordinate,STARLINK-30082 - Z-Coordinate,STARLINK-6279 - Z-Coordinate,STARLINK-3583 - Z-Coordinate,STARLINK-5624 - Z-Coordinate,STARLINK-32173 - Z-Coordinate,STARLINK-2193 - Z-Coordinate,STARLINK-31781 - Z-Coordinate,STARLINK-2294 - Z-Coordinate,STARLINK-6363 - Z-Coordinate,STARLINK-4366 - Z-Coordinate,STARLINK-31177 - Z-Coordinate,STARLINK-4253 - Z-Coordinate,STARLINK-30989 - Z-Coordinate,STARLINK-1964 - Z-Coordinate,STARLINK-5726 - Z-Coordinate,MoonARTEMIS1 - Z-Coordinate,MoonARTEMIS2 - Z-Coordinate,MoonIOAGEO - Z-Coordinate,MoonIOAGNO - Z-Coordinate,MoonIOAGNO 0001 - Z-Coordinate,MoonIOAGSO - Z-Coordinate,MoonIOAGSO 0001 - Z-Coordinate,MoonLRO - Z-Coordinate,MarsSat1 - Z-Coordinate,MarsSat2 - Z-Coordinate,MarsSat3 - Z-Coordinate,MarsSat4 - Z-Coordinate,Moon - Z-Coordinate,Mars - Z-Coordinate,
SECONDS,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,
0.000,-4989.8875,-4997.2418,-5322.3714,1198.2873,-3872.5531,-5714.4966,432.5763,625.6388,-1163.8389,3138.3125,4602.6494,1581.5117,5143.3520,4105.6491,1600.0026,5737.7372,2526.1901,-763.8042,-4695.2186,4998.1083,-980.7841,2585.8671,-980.7627,5726.2014,6052.3159,-2078.5468,-4080.9768,69.9546,-1660.6129,2955.4351,1554.0527,2926.8147,-3732.9199,6507.5371,-2544.2554,6102.7039,1766.2290,2071.2696,-2139.5703,-4612.9197,5155.3428,-3702.3892,-2246.4506,-4946.9027,3532.0688,-5855.9650,-1041.2727,5302.2728,-5773.3501,2104.3375,5361.0085,-1514.1809,5019.0647,-103.0362,2847.1511,-3672.5515,-6824.6359,-682.0094,1008.0955,894.5887,-3504.4153,1038.6024,2336.3884,2685.8883,3973.2902,-4421.5746,2225.6375,-162.0359,-5870.0142,6841.1480,235.4574,4668.3102,281.8820,-2276.1883,3326.7440,-311.9805,4414.0625,3669.2480,5151.5522,3506.9835,-885.7989,-4076.5291,1031.6747,-4353.5517,6612.4068,-4171.0855,3194.3990,4171.3905,-5738.5063,-3145.7327,5140.5523,0.0000,-4031.4991,5088.9044,2465.7522,6181.2907,-1508.6552,-608.6060,2440.4185,-575.5488,185561.0973,157795.0474,182288.8173,180478.0167,172425.5190,174038.3460,174977.0124,176331.9647,-139962741.2979,-139982916.5058,-139960709.1693,-139956993.8830,177155.3988,-139945359.6385,-3609.1280,-891.2550,3180.4537,6665.0530,-5380.4851,598.4437,4111.0536,6013.6866,6000.7883,2921.6637,993.0261,5389.7747,447.2266,5267.8550,2502.7900,1754.2490,-6052.6053,-6165.0994,-1911.6603,1552.4438,-5515.1546,3685.6258,6863.7863,3059.4258,885.6385,4250.0232,4814.0877,-5264.3537,-4831.2375,1980.7558,-6242.6423,4641.9526,4801.6576,-2263.5703,-5530.4932,-2118.2289,6101.6050,-6521.2143,-3766.0346,3354.6453,3535.8920,1848.7024,-5202.5098,937.8635,-4925.9869,-2230.7037,4935.7570,-1420.5751,-3260.6875,6150.5254,3193.9631,3930.5280,2376.2800,-6496.7085,-4452.9763,-5540.8896,409.9913,6238.3992,4097.0386,-6710.6302,-5474.8635,2891.8770,-4571.7369,5073.7995,3884.0052,-2709.7916,6139.4373,6857.3288,2587.7339,-860.7508,-6077.8030,4088.9640,4164.4137,-5537.1511,4272.2593,5662.5234,4700.8185,1868.3569,2418.2756,-5477.4542,3955.2260,3165.4951,2906.1873,-4387.5628,2110.1208,4428.6740,-3754.8101,2172.1319,-2789.0950,3408.4532,1359.8683,0.0000,2517.7216,2689.8919,-508.4821,-2355.4538,3834.4750,5344.4090,3438.7879,-5174.7346,-331241.2180,-349102.1734,-349610.2641,-344561.4572,-340944.1298,-344318.4447,-350629.3466,-348635.2764,-101034226.9969,-101050049.9886,-101033158.1822,-101024219.9746,-347354.8782,-101023587.8707,3232.0493,-4710.5840,3058.2360,-882.2063,1989.7874,-3797.0193,-5475.8858,3422.6258,2977.9372,-5365.9977,5003.7841,3831.1167,4461.7677,-1830.8262,6267.4827,3475.4795,-1928.0519,2938.6308,-4675.8990,4532.2392,-4086.3690,5214.5729,470.9183,1268.2732,3272.9353,5009.4251,-2871.4394,4307.3314,4520.8397,-5943.7744,-2537.4021,-4139.7075,-3266.5064,-578.6258,3277.5606,1936.8661,-2519.4772,780.0168,-5294.1610,-3914.1296,2658.3033,-5409.3036,-3944.3531,4689.8650,-2584.7473,-2804.4935,4658.4157,4228.2706,263.6085,-2402.0818,-2827.7258,5435.7023,-4202.2496,-2378.7371,-4330.0423,1792.8104,945.6022,-2730.9657,5342.8785,1424.3857,2249.2615,6205.2821,-4589.7306,3863.5331,-4118.8532,4576.5112,-2474.8604,202.6917,2525.1842,555.5238,-3360.5631,-2868.5535,-5513.1782,-3280.9120,4336.6939,-3764.0936,-1986.2673,5475.3354,3842.1565,2104.5246,-5365.6591,-4629.1094,-6215.6396,2994.8035,-565.3901,3161.0721,-4345.4678,-4995.9367,2715.5233,-4956.4088,4311.8832,0.0000,-4940.4533,-3869.5241,6452.4413,1098.5249,5503.6112,-4401.2421,-5438.0147,-4574.0829,80932.5441,75347.1405,81830.2734,78871.1865,84706.4015,78989.8426,70547.7497,80270.3968,-39977330.1375,-39994742.1665,-39992206.1725,-39975934.5695,79322.2210,-39978768.0118,
300.000,-5296.1163,-5244.4770,-3699.5488,2301.0111,-4723.8953,-6138.7369,2563.8932,1259.4071,407.0714,4758.6691,4011.7073,3153.4439,4707.0155,4612.9063,2355.9900,5416.1453,1022.8434,-1999.7530,-4326.8842,5940.1711,-2898.0800,4453.2481,560.7502,5692.5630,4894.7807,-682.2008,-2983.3671,-1937.8014,-3464.9810,2442.0400,-230.2077,3660.5342,-2939.3174,5648.2856,-3764.7269,5840.5573,2778.2533,748.7389,-4078.4542,-2794.2127,6271.4112,-2841.0033,-2154.7280,-5260.5425,2628.0455,-6670.7716,901.8090,4047.3803,-5989.5812,3670.9798,6421.7919,395.7598,6218.4894,-1701.5257,832.1258,-4286.1633,-6607.9514,771.8576,2906.5206,-713.9425,-4708.6238,2962.1897,298.1380,3934.1243,5489.8982,-5034.9948,3790.7303,1045.7603,-5632.5119,6443.6197,-581.3978,4804.0537,2406.3617,-3755.3074,3095.7076,1137.9791,5062.0624,4586.7243,6318.1021,1946.7048,1244.7540,-2143.4366,2147.4299,-4606.9292,6626.2810,-3124.7629,1176.0343,5535.6623,-5028.2765,-2160.2733,6170.9903,0.0000,-3558.2574,5204.5363,586.6558,5536.8117,541.7199,1464.5932,3864.9803,-2574.1525,192441.9231,165166.7265,189544.1548,187721.8907,179683.5795,181504.6539,182253.5216,183577.0512,-137717504.0525,-137737094.1551,-137714962.7637,-137711968.4268,184466.8172,-137700159.7402,-1697.3951,1220.2988,4201.2874,5878.0349,-3859.9982,2120.6456,3820.8463,4625.2411,5236.0409,1627.6617,-1058.2456,4025.1673,-1675.8256,3870.3321,437.9346,-202.6755,-5782.2428,-4974.1462,121.8031,2403.8835,-5481.7221,2959.8569,6641.5299,1602.6146,-52.4765,5580.9588,6073.6895,-5506.7894,-3620.3590,-102.8767,-5846.7997,2817.5314,6025.3779,-3239.8866,-3999.3879,-3373.2271,4813.1795,-6364.4691,-3067.1512,3916.7745,2299.1359,3798.3986,-6271.3764,2739.2655,-5983.0811,-769.2436,4207.8137,-3114.9152,-1965.8247,5797.6368,1891.4491,4832.4428,2043.6001,-6640.3243,-4369.2788,-4181.9340,1906.1868,5397.2838,2993.3967,-6282.7929,-4993.7714,3421.2855,-4345.6145,3444.1360,3224.7399,-643.8061,5770.3917,6591.1769,3900.0880,-2317.7451,-4811.4941,2384.7680,4063.0260,-5452.5875,2520.5183,6321.9218,3044.4409,-81.7113,1325.8068,-5440.5030,4369.5366,3836.1591,1022.5808,-2674.2880,1466.8002,5814.8447,-4686.3081,802.4546,-1647.9676,5090.1931,-32.3105,0.0000,4379.3894,645.5654,725.6003,-3756.6487,4508.7635,4874.9495,1786.7107,-4381.9932,-327245.7618,-345642.7576,-345927.4635,-341009.5742,-337121.0153,-340610.5840,-346777.6931,-344468.2820,-104064841.7835,-104081320.4998,-104064000.9364,-104055319.3328,-343538.1692,-104054110.1487,4174.4359,-4354.0746,4054.4021,-2610.2952,3266.1570,-2288.2520,-5089.2893,5026.3512,4315.2077,-4677.8906,5475.4197,4479.2232,4646.2813,-3423.5094,6508.6233,4322.8846,-3502.4217,4295.8195,-5369.5311,2627.1432,-3101.5651,4346.1440,1961.7348,2958.3891,4913.0028,3985.8429,-1506.4168,3494.2024,4627.8807,-6481.2201,-3687.2266,-5091.0229,-1642.7808,-2330.2651,4199.7016,134.3337,-3978.3050,2514.7691,-4554.6841,-4971.4888,1247.7845,-4887.0844,-1917.9769,3492.0511,-835.5832,-1424.0009,5348.8763,4681.9135,2064.6080,-959.9051,-1451.1366,4877.6451,-2374.5348,-932.6744,-5187.2727,3392.4504,-602.4339,-4138.9014,5379.3786,2802.4644,486.5978,5243.2280,-5334.7728,4531.2942,-2699.5552,4698.0368,-1044.8025,-1605.8628,794.0555,-990.0999,-4980.2035,-4241.1821,-5051.6335,-1660.5460,5671.6091,-2248.4380,-3262.8898,5089.3163,2345.8495,3648.1986,-4957.2719,-5362.9722,-6517.8170,4332.4542,1552.6768,1858.1003,-4450.9967,-3973.1355,4478.4412,-3936.6666,2968.5250,0.0000,-3892.8912,-4538.9698,6861.7753,-467.9404,5162.5326,-4731.8831,-5405.8968,-4711.8199,80813.1587,75235.0416,81725.5941,78629.4326,84615.7578,79186.2847,70412.6087,80490.0010,-39977702.9621,-39995039.2769,-39992525.9113,-39976406.2744,79227.3961,-39978880.8498,
600.000,-5132.8111,-5022.8532,-1717.0691,3195.9241,-5145.5629,-5958.5300,4434.7783,1831.2700,1977.0401,5919.2758,3072.0541,4438.9283,3836.5646,4698.8255,2953.8483,4605.5430,-618.0925,-3080.5540,-3582.1884,6216.7546,-4519.9764,5876.6336,2066.6453,5032.7697,3261.0830,741.4289,-1610.6259,-3728.9842,-4943.8833,1761.2000,-2019.1831,4082.3344,-1869.2756,4220.4085,-4656.0610,4951.1909,3549.8067,-675.7265,-5603.3248,-694.7037,6738.3311,-1738.9928,-1799.1490,-5075.5555,1430.7588,-6820.0704,2786.5816,2430.6994,-5543.0182,4874.0918,6835.4912,2232.9274,6783.8211,-3125.6589,-1287.2805,-4503.5443,-5740.9564,2189.1467,4533.8387,-2277.9915,-5432.5804,4554.0274,-1790.5600,4840.8706,6453.8889,-5202.1911,4988.4261,2165.3578,-4835.1349,5415.6012,-1402.7891,4489.0078,4285.7643,-4831.8578,2620.0382,2445.4083,5207.2612,5085.1466,6844.3334,157.4182,3221.8816,-5.6540,3120.3825,-4438.5839,5976.1212,-1783.0701,-959.5083,6354.5965,-3839.1403,-992.6565,6581.3973,0.0000,-2765.9861,4859.8472,-1405.1132,4295.1443,2512.5139,3413.4397,4946.2008,-4342.5120,199236.2393,172463.6626,196715.9014,194877.1791,186859.2815,188910.4140,189446.3708,190789.2490,-135406652.5319,-135425645.1263,-135403594.1469,-135401287.0366,191696.0438,-135389349.1259,389.7561,3201.3255,4851.0805,4481.6939,-1955.0095,3407.4240,3200.4702,2775.5398,3950.9028,217.0619,-3027.8147,2270.3198,-3641.0582,2073.5674,-1643.5571,-2162.8818,-4940.6695,-3291.5476,2166.5414,3025.7210,-4943.4121,1986.2971,5784.3201,-64.8625,-1046.1264,6370.6697,6741.2919,-5213.7891,-2078.3342,-2201.7361,-4903.8395,712.0748,6640.6295,-3919.3478,-2084.7447,-4264.0738,3030.6671,-5576.9858,-2105.4313,4146.8096,837.3786,5366.3561,-6654.9602,4240.5643,-6347.6284,755.3627,3104.5678,-4541.1137,-428.0748,4887.6364,412.7219,5291.6084,1535.1274,-6139.2314,-3892.5563,-2387.2296,3220.7858,4024.0047,1632.1538,-5251.9959,-4011.5522,3663.9858,-3740.1695,1494.0804,2274.5118,1473.8609,4859.9404,5653.8538,4813.7104,-3557.9491,-3074.4390,412.8856,3615.2307,-4816.5923,486.6645,6331.3939,1054.9977,-1991.8171,125.4850,-4873.7821,4366.8509,4189.5168,-923.2137,-670.8407,655.5213,6614.6184,-5122.4168,-607.2731,-290.3872,6243.5290,-1389.3955,0.0000,5787.9561,-1472.1858,1798.0395,-4758.2912,4781.2419,3980.2352,-4.0627,-3206.4354,-323108.7343,-342027.5289,-342089.8402,-337321.1008,-333146.4198,-336758.0796,-342773.6573,-340080.0120,-107045578.2462,-107062698.6415,-107044943.9850,-107036546.4081,-339567.5592,-107034755.5318,4674.6888,-3530.7281,4613.3434,-4046.4636,4191.1908,-529.5911,-4142.4279,6096.4923,5163.6808,-3476.1910,5346.9093,4620.0469,4310.4252,-4649.1103,6057.4630,4708.3750,-4686.5172,5181.4065,-5481.3615,440.0469,-1785.0023,3004.8752,3243.8571,4285.2237,6029.1176,2528.6857,19.9261,2285.8981,4216.2397,-6326.5688,-4439.9861,-5485.0940,159.1355,-3830.6899,4667.5619,-1683.8370,-4993.5478,3974.6596,-3308.8906,-5494.8024,-304.6119,-3814.7642,316.3441,1912.6521,1017.3433,113.5481,5451.7643,4634.5917,3614.1361,585.2346,86.4928,3786.2853,-295.9840,613.8998,-5466.5510,4621.3145,-2085.1510,-5087.4918,4810.2096,3878.5413,-1329.3955,3720.0329,-5499.2994,4712.1322,-989.2522,4314.2832,494.9683,-3237.3249,-1023.4860,-2429.0674,-6071.8987,-5141.6288,-4046.7023,146.0078,6402.4068,-478.4983,-4161.4879,4140.7551,591.4027,4784.7124,-3970.0215,-5524.7232,-6127.4313,5193.7700,3506.5422,349.6434,-3996.4805,-2512.3334,5762.8441,-2468.8660,1295.7260,0.0000,-2415.0824,-4724.1691,6538.3526,-1979.1546,4256.7616,-4560.8230,-4784.1376,-4345.7877,80693.6126,75123.1242,81616.1137,78391.3146,84522.4219,79382.8904,70281.7535,80615.2003,-39978076.1739,-39995335.7006,-39992840.8453,-39976883.1822,79132.5264,-39978993.5425,
