sl_100_5400_20310916 Coordinates.csv
2031/09/16 07:47:00.0000 UTC

Generated: Tue Oct  8 21:55:41 2024,
Start: 2031/09/16 07:47:00.00, Stop: 2031/09/16 09:17:00.00,
TIME_UNITS,STARLINK-31018 - X-Coordinate,STARLINK-31285 - X-Coordinate,STARLINK-5069 - X-Coordinate,STARLINK-30549 - X-Coordinate,STARLINK-3870 - X-Coordinate,STARLINK-31180 - X-Coordinate,STARLINK-5161 - X-Coordinate,STARLINK-11189 [DTC] - X-Coordinate,STARLINK-5127 - X-Coordinate,STARLINK-3554 - X-Coordinate,STARLINK-5406 - X-Coordinate,STARLINK-4087 - X-Coordinate,STARLINK-30545 - X-Coordinate,STARLINK-6357 - X-Coordinate,STARLINK-30917 - X-Coordinate,STARLINK-1476 - X-Coordinate,STARLINK-31539 - X-Coordinate,STARLINK-2325 - X-Coordinate,STARLINK-3766 - X-Coordinate,STARLINK-30777 - X-Coordinate,STARLINK-30464 - X-Coordinate,STARLINK-30844 - X-Coordinate,STARLINK-3350 - X-Coordinate,STARLINK-5235 - X-Coordinate,STARLINK-5273 - X-Coordinate,STARLINK-5291 - X-Coordinate,STARLINK-1728 - X-Coordinate,STARLINK-1008 - X-Coordinate,STARLINK-1152 - X-Coordinate,STARLINK-11126 [DTC] - X-Coordinate,STARLINK-1209 - X-Coordinate,STARLINK-31507 - X-Coordinate,STARLINK-5633 - X-Coordinate,STARLINK-6084 - X-Coordinate,STARLINK-5258 - X-Coordinate,STARLINK-31233 - X-Coordinate,STARLINK-30326 - X-Coordinate,STARLINK-5925 - X-Coordinate,STARLINK-31886 - X-Coordinate,STARLINK-3290 - X-Coordinate,STARLINK-4570 - X-Coordinate,STARLINK-5648 - X-Coordinate,STARLINK-5087 - X-Coordinate,STARLINK-2697 - X-Coordinate,STARLINK-31608 - X-Coordinate,STARLINK-31403 - X-Coordinate,STARLINK-4006 - X-Coordinate,STARLINK-3750 - X-Coordinate,STARLINK-1454 - X-Coordinate,STARLINK-31334 - X-Coordinate,STARLINK-5822 - X-Coordinate,STARLINK-30930 - X-Coordinate,STARLINK-5641 - X-Coordinate,STARLINK-1639 - X-Coordinate,STARLINK-30471 - X-Coordinate,STARLINK-30142 - X-Coordinate,STARLINK-2624 - X-Coordinate,STARLINK-5440 - X-Coordinate,STARLINK-1733 - X-Coordinate,STARLINK-30256 - X-Coordinate,STARLINK-4253 - X-Coordinate,STARLINK-5137 - X-Coordinate,STARLINK-2304 - X-Coordinate,STARLINK-4206 - X-Coordinate,STARLINK-30418 - X-Coordinate,STARLINK-3813 - X-Coordinate,STARLINK-3838 - X-Coordinate,STARLINK-3272 - X-Coordinate,STARLINK-31923 - X-Coordinate,STARLINK-30823 - X-Coordinate,STARLINK-1807 - X-Coordinate,STARLINK-1027 - X-Coordinate,STARLINK-30329 - X-Coordinate,STARLINK-4451 - X-Coordinate,STARLINK-6059 - X-Coordinate,STARLINK-32148 - X-Coordinate,STARLINK-5786 - X-Coordinate,STARLINK-5476 - X-Coordinate,STARLINK-1844 - X-Coordinate,STARLINK-31497 - X-Coordinate,STARLINK-3601 - X-Coordinate,STARLINK-31888 - X-Coordinate,STARLINK-4497 - X-Coordinate,STARLINK-6171 - X-Coordinate,STARLINK-3619 - X-Coordinate,STARLINK-3158 - X-Coordinate,STARLINK-5789 - X-Coordinate,STARLINK-4490 - X-Coordinate,STARLINK-1327 - X-Coordinate,STARLINK-11196 [DTC] - X-Coordinate,STARLINK-31466 - X-Coordinate,STARLINK-1474 - X-Coordinate,STARLINK-5962 - X-Coordinate,STARLINK-1061 - X-Coordinate,STARLINK-6203 - X-Coordinate,STARLINK-5336 - X-Coordinate,STARLINK-30945 - X-Coordinate,STARLINK-1970 - X-Coordinate,STARLINK-2209 - X-Coordinate,STARLINK-5908 - X-Coordinate,MoonARTEMIS1 - X-Coordinate,MoonARTEMIS2 - X-Coordinate,MoonIOAGEO - X-Coordinate,MoonIOAGNO - X-Coordinate,MoonIOAGNO 0001 - X-Coordinate,MoonIOAGSO - X-Coordinate,MoonIOAGSO 0001 - X-Coordinate,MoonLRO - X-Coordinate,MarsSat1 - X-Coordinate,MarsSat2 - X-Coordinate,MarsSat3 - X-Coordinate,MarsSat4 - X-Coordinate,Moon - X-Coordinate,Mars - X-Coordinate,STARLINK-31018 - Y-Coordinate,STARLINK-31285 - Y-Coordinate,STARLINK-5069 - Y-Coordinate,STARLINK-30549 - Y-Coordinate,STARLINK-3870 - Y-Coordinate,STARLINK-31180 - Y-Coordinate,STARLINK-5161 - Y-Coordinate,STARLINK-11189 [DTC] - Y-Coordinate,STARLINK-5127 - Y-Coordinate,STARLINK-3554 - Y-Coordinate,STARLINK-5406 - Y-Coordinate,STARLINK-4087 - Y-Coordinate,STARLINK-30545 - Y-Coordinate,STARLINK-6357 - Y-Coordinate,STARLINK-30917 - Y-Coordinate,STARLINK-1476 - Y-Coordinate,STARLINK-31539 - Y-Coordinate,STARLINK-2325 - Y-Coordinate,STARLINK-3766 - Y-Coordinate,STARLINK-30777 - Y-Coordinate,STARLINK-30464 - Y-Coordinate,STARLINK-30844 - Y-Coordinate,STARLINK-3350 - Y-Coordinate,STARLINK-5235 - Y-Coordinate,STARLINK-5273 - Y-Coordinate,STARLINK-5291 - Y-Coordinate,STARLINK-1728 - Y-Coordinate,STARLINK-1008 - Y-Coordinate,STARLINK-1152 - Y-Coordinate,STARLINK-11126 [DTC] - Y-Coordinate,STARLINK-1209 - Y-Coordinate,STARLINK-31507 - Y-Coordinate,STARLINK-5633 - Y-Coordinate,STARLINK-6084 - Y-Coordinate,STARLINK-5258 - Y-Coordinate,STARLINK-31233 - Y-Coordinate,STARLINK-30326 - Y-Coordinate,STARLINK-5925 - Y-Coordinate,STARLINK-31886 - Y-Coordinate,STARLINK-3290 - Y-Coordinate,STARLINK-4570 - Y-Coordinate,STARLINK-5648 - Y-Coordinate,STARLINK-5087 - Y-Coordinate,STARLINK-2697 - Y-Coordinate,STARLINK-31608 - Y-Coordinate,STARLINK-31403 - Y-Coordinate,STARLINK-4006 - Y-Coordinate,STARLINK-3750 - Y-Coordinate,STARLINK-1454 - Y-Coordinate,STARLINK-31334 - Y-Coordinate,STARLINK-5822 - Y-Coordinate,STARLINK-30930 - Y-Coordinate,STARLINK-5641 - Y-Coordinate,STARLINK-1639 - Y-Coordinate,STARLINK-30471 - Y-Coordinate,STARLINK-30142 - Y-Coordinate,STARLINK-2624 - Y-Coordinate,STARLINK-5440 - Y-Coordinate,STARLINK-1733 - Y-Coordinate,STARLINK-30256 - Y-Coordinate,STARLINK-4253 - Y-Coordinate,STARLINK-5137 - Y-Coordinate,STARLINK-2304 - Y-Coordinate,STARLINK-4206 - Y-Coordinate,STARLINK-30418 - Y-Coordinate,STARLINK-3813 - Y-Coordinate,STARLINK-3838 - Y-Coordinate,STARLINK-3272 - Y-Coordinate,STARLINK-31923 - Y-Coordinate,STARLINK-30823 - Y-Coordinate,STARLINK-1807 - Y-Coordinate,STARLINK-1027 - Y-Coordinate,STARLINK-30329 - Y-Coordinate,STARLINK-4451 - Y-Coordinate,STARLINK-6059 - Y-Coordinate,STARLINK-32148 - Y-Coordinate,STARLINK-5786 - Y-Coordinate,STARLINK-5476 - Y-Coordinate,STARLINK-1844 - Y-Coordinate,STARLINK-31497 - Y-Coordinate,STARLINK-3601 - Y-Coordinate,STARLINK-31888 - Y-Coordinate,STARLINK-4497 - Y-Coordinate,STARLINK-6171 - Y-Coordinate,STARLINK-3619 - Y-Coordinate,STARLINK-3158 - Y-Coordinate,STARLINK-5789 - Y-Coordinate,STARLINK-4490 - Y-Coordinate,STARLINK-1327 - Y-Coordinate,STARLINK-11196 [DTC] - Y-Coordinate,STARLINK-31466 - Y-Coordinate,STARLINK-1474 - Y-Coordinate,STARLINK-5962 - Y-Coordinate,STARLINK-1061 - Y-Coordinate,STARLINK-6203 - Y-Coordinate,STARLINK-5336 - Y-Coordinate,STARLINK-30945 - Y-Coordinate,STARLINK-1970 - Y-Coordinate,STARLINK-2209 - Y-Coordinate,STARLINK-5908 - Y-Coordinate,MoonARTEMIS1 - Y-Coordinate,MoonARTEMIS2 - Y-Coordinate,MoonIOAGEO - Y-Coordinate,MoonIOAGNO - Y-Coordinate,MoonIOAGNO 0001 - Y-Coordinate,MoonIOAGSO - Y-Coordinate,MoonIOAGSO 0001 - Y-Coordinate,MoonLRO - Y-Coordinate,MarsSat1 - Y-Coordinate,MarsSat2 - Y-Coordinate,MarsSat3 - Y-Coordinate,MarsSat4 - Y-Coordinate,Moon - Y-Coordinate,Mars - Y-Coordinate,STARLINK-31018 - Z-Coordinate,STARLINK-31285 - Z-Coordinate,STARLINK-5069 - Z-Coordinate,STARLINK-30549 - Z-Coordinate,STARLINK-3870 - Z-Coordinate,STARLINK-31180 - Z-Coordinate,STARLINK-5161 - Z-Coordinate,STARLINK-11189 [DTC] - Z-Coordinate,STARLINK-5127 - Z-Coordinate,STARLINK-3554 - Z-Coordinate,STARLINK-5406 - Z-Coordinate,STARLINK-4087 - Z-Coordinate,STARLINK-30545 - Z-Coordinate,STARLINK-6357 - Z-Coordinate,STARLINK-30917 - Z-Coordinate,STARLINK-1476 - Z-Coordinate,STARLINK-31539 - Z-Coordinate,STARLINK-2325 - Z-Coordinate,STARLINK-3766 - Z-Coordinate,STARLINK-30777 - Z-Coordinate,STARLINK-30464 - Z-Coordinate,STARLINK-30844 - Z-Coordinate,STARLINK-3350 - Z-Coordinate,STARLINK-5235 - Z-Coordinate,STARLINK-5273 - Z-Coordinate,STARLINK-5291 - Z-Coordinate,STARLINK-1728 - Z-Coordinate,STARLINK-1008 - Z-Coordinate,STARLINK-1152 - Z-Coordinate,STARLINK-11126 [DTC] - Z-Coordinate,STARLINK-1209 - Z-Coordinate,STARLINK-31507 - Z-Coordinate,STARLINK-5633 - Z-Coordinate,STARLINK-6084 - Z-Coordinate,STARLINK-5258 - Z-Coordinate,STARLINK-31233 - Z-Coordinate,STARLINK-30326 - Z-Coordinate,STARLINK-5925 - Z-Coordinate,STARLINK-31886 - Z-Coordinate,STARLINK-3290 - Z-Coordinate,STARLINK-4570 - Z-Coordinate,STARLINK-5648 - Z-Coordinate,STARLINK-5087 - Z-Coordinate,STARLINK-2697 - Z-Coordinate,STARLINK-31608 - Z-Coordinate,STARLINK-31403 - Z-Coordinate,STARLINK-4006 - Z-Coordinate,STARLINK-3750 - Z-Coordinate,STARLINK-1454 - Z-Coordinate,STARLINK-31334 - Z-Coordinate,STARLINK-5822 - Z-Coordinate,STARLINK-30930 - Z-Coordinate,STARLINK-5641 - Z-Coordinate,STARLINK-1639 - Z-Coordinate,STARLINK-30471 - Z-Coordinate,STARLINK-30142 - Z-Coordinate,STARLINK-2624 - Z-Coordinate,STARLINK-5440 - Z-Coordinate,STARLINK-1733 - Z-Coordinate,STARLINK-30256 - Z-Coordinate,STARLINK-4253 - Z-Coordinate,STARLINK-5137 - Z-Coordinate,STARLINK-2304 - Z-Coordinate,STARLINK-4206 - Z-Coordinate,STARLINK-30418 - Z-Coordinate,STARLINK-3813 - Z-Coordinate,STARLINK-3838 - Z-Coordinate,STARLINK-3272 - Z-Coordinate,STARLINK-31923 - Z-Coordinate,STARLINK-30823 - Z-Coordinate,STARLINK-1807 - Z-Coordinate,STARLINK-1027 - Z-Coordinate,STARLINK-30329 - Z-Coordinate,STARLINK-4451 - Z-Coordinate,STARLINK-6059 - Z-Coordinate,STARLINK-32148 - Z-Coordinate,STARLINK-5786 - Z-Coordinate,STARLINK-5476 - Z-Coordinate,STARLINK-1844 - Z-Coordinate,STARLINK-31497 - Z-Coordinate,STARLINK-3601 - Z-Coordinate,STARLINK-31888 - Z-Coordinate,STARLINK-4497 - Z-Coordinate,STARLINK-6171 - Z-Coordinate,STARLINK-3619 - Z-Coordinate,STARLINK-3158 - Z-Coordinate,STARLINK-5789 - Z-Coordinate,STARLINK-4490 - Z-Coordinate,STARLINK-1327 - Z-Coordinate,STARLINK-11196 [DTC] - Z-Coordinate,STARLINK-31466 - Z-Coordinate,STARLINK-1474 - Z-Coordinate,STARLINK-5962 - Z-Coordinate,STARLINK-1061 - Z-Coordinate,STARLINK-6203 - Z-Coordinate,STARLINK-5336 - Z-Coordinate,STARLINK-30945 - Z-Coordinate,STARLINK-1970 - Z-Coordinate,STARLINK-2209 - Z-Coordinate,STARLINK-5908 - Z-Coordinate,MoonARTEMIS1 - Z-Coordinate,MoonARTEMIS2 - Z-Coordinate,MoonIOAGEO - Z-Coordinate,MoonIOAGNO - Z-Coordinate,MoonIOAGNO 0001 - Z-Coordinate,MoonIOAGSO - Z-Coordinate,MoonIOAGSO 0001 - Z-Coordinate,MoonLRO - Z-Coordinate,MarsSat1 - Z-Coordinate,MarsSat2 - Z-Coordinate,MarsSat3 - Z-Coordinate,MarsSat4 - Z-Coordinate,Moon - Z-Coordinate,Mars - Z-Coordinate,
SECONDS,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,
0.000,4429.7699,1664.4223,-614.6190,-863.3552,-6285.1186,5168.4966,-6389.8089,0.0000,6217.2235,-4109.9924,-6319.2023,1970.8893,-6840.4893,-768.5525,5284.2986,-1583.5884,-5813.0884,5268.7256,-4776.9265,-2445.1528,4882.2429,2233.8518,-4658.5982,-748.6205,-1022.2245,-5831.0859,1937.0368,5729.4668,-4374.3402,0.0000,-4711.3250,-2027.1774,2010.8556,5185.6546,-3609.2858,-2166.0269,5272.7846,4450.4286,-3498.0459,5467.0176,-4331.0630,2269.3908,-6712.0580,6293.6930,3267.7367,5809.6949,-2354.7955,1942.1840,-2846.6470,5213.8495,-5523.7551,-1229.3711,-1207.5539,-973.5003,-4242.6771,1694.1071,-6073.7409,4169.4945,1340.5308,-2031.6688,150.8438,6413.4617,6669.9147,3784.1527,5164.2901,3037.8906,2119.2255,-3861.6925,4110.9433,5049.1890,-5340.7664,-3398.3278,-186.7297,-2019.8487,-4977.8155,5246.5592,-6332.4255,-4317.4972,0.0000,-5239.0609,2420.1785,-2981.2482,-5024.2149,-214.6266,-2458.1084,-5218.2753,3899.3562,-2640.8984,2855.8281,-3470.3628,2838.1412,4500.2066,1898.4949,-3615.1240,-3995.2594,6767.9547,0.0000,2241.6144,3737.8385,-1740.1741,-224498.8826,-215278.0947,-230352.5376,-225908.3622,-216822.8411,-220904.3390,-224799.7966,-225385.9628,121996397.0678,121997405.0837,121990234.9440,122000405.3979,-224702.9054,121993980.4523,4174.4814,-5078.8119,-2304.2405,-6792.7443,-2021.6796,816.3496,-1377.4108,0.0000,-2351.0740,487.8916,-1063.4521,3641.2810,-1178.5475,2731.2083,968.7465,-6046.9734,3409.7832,642.2195,4493.0788,4818.0754,-2409.0246,4569.9349,1385.9518,-5126.1484,6118.5152,2135.1023,4829.5718,414.6423,805.1865,0.0000,1040.9082,5126.9172,-4930.8740,-623.0053,2062.0360,6187.3346,1863.0358,4921.1786,-5845.4266,1014.3344,5371.7147,-4531.4054,1699.1797,2846.4372,4208.9081,-667.9949,6197.6428,-5466.0831,-3677.9579,834.4665,1455.7400,-4107.4528,-6258.4136,5287.3022,4140.3683,5709.5034,-2279.5233,-169.2210,5843.3425,-5125.9797,4148.1832,-2552.7277,-127.5183,-1715.8745,-1941.7205,-2892.7387,-3643.4876,-2000.9581,1934.3512,2789.2493,-3807.8445,3817.3893,6904.3687,-5795.1790,-4270.3681,4107.1375,-1847.9512,3284.9636,0.0000,1615.4660,3703.0820,-3905.7153,641.4506,6339.9349,6006.9258,4505.9472,-4257.9205,4799.0700,-2983.6954,-3458.1698,-5945.0168,-2074.3022,6438.0561,4695.2003,3391.5508,868.4600,0.0000,3885.5512,4621.7197,2755.1889,306766.1477,339881.5418,324974.8488,321303.8120,322487.7350,324361.6276,329003.3827,324396.4476,102134249.8784,102182191.6008,102140592.8153,102163994.6882,324830.1206,102152962.3505,2677.6075,-4089.7416,-6526.3974,-243.4619,1940.6944,4378.5684,-2226.4941,0.0000,-1893.8874,-5499.9899,-2613.1440,-5471.8555,84.5502,-6317.4654,4364.9962,-3013.6529,923.8971,4065.7370,-1744.0384,-4181.6676,-4268.7141,-4493.2676,-4943.0171,4543.2834,2902.4096,-3035.6899,-4422.9292,-3727.2836,5178.8529,0.0000,-4890.1371,-4007.5054,4390.5268,4460.0569,-5508.7219,1774.4785,4058.4709,2053.7140,-224.2126,-4095.6672,66.5400,-4713.8261,-361.2625,95.1373,-4240.9245,3487.6362,1166.9771,-3520.8346,-5013.2601,4357.6496,-3916.5779,-5266.4876,-2680.7349,-4146.1392,-3728.1430,-3535.2292,-2123.5852,5456.0251,-3227.3116,-4157.2891,-5491.9825,-262.2924,1024.8336,5468.7216,-4176.1157,5443.4881,-5469.8795,-5372.1650,-5047.9579,-3740.7312,1586.9422,-4513.9095,871.3546,3136.0469,2211.7837,1678.1552,1939.3719,-4324.4121,0.0000,4039.0234,5214.8614,-4556.5278,4658.6078,-2774.0912,2221.4322,-558.7415,3810.3493,-4172.8754,5473.9132,4643.3093,-1642.6640,4831.0511,-1735.1790,3429.8918,-4543.0634,-1247.4503,0.0000,5182.6368,-3459.1137,-6121.2511,7033.8551,2114.4079,6662.8718,3273.8221,9393.9177,4709.8668,-4492.4948,2648.4309,-72450381.7905,-72423701.8425,-72432275.1527,-72445130.1931,4256.6740,-72442547.0009,
300.000,4957.3897,-471.9135,-2657.2810,-2021.2894,-6825.6712,5670.6092,-5801.0420,0.0000,5014.7009,-3529.5647,-5779.8682,3670.2698,-6782.6631,673.5656,4943.2563,-2655.6267,-4561.2758,4293.5580,-3999.0588,-821.5885,3329.7519,4145.5485,-3136.6540,-2483.3788,501.1414,-4425.8409,3703.7170,6402.1063,-4464.3454,0.0000,-4910.1395,-362.3252,584.8860,5099.6141,-2232.3630,-1021.7235,5137.4787,4310.7470,-4587.7144,4621.7745,-4418.5576,236.1718,-5944.5798,6498.6296,3845.8470,4713.8990,-951.7571,171.6336,-3751.5968,4843.2374,-4226.9001,-2993.7562,-2850.5409,829.7484,-3231.1728,3476.6147,-6716.6473,4198.8859,2806.8116,-3924.9588,2278.4835,5588.4791,6014.3831,2509.8038,4753.4586,1196.2053,29.9622,-5099.0707,4073.4746,6212.9264,-6125.3873,-1359.7895,1312.8967,-1159.0885,-5657.7727,6086.6562,-6068.6117,-3324.6644,0.0000,-3658.0843,4318.6730,-4490.5652,-5450.2134,1417.2427,-917.8078,-4283.8701,2771.9983,-689.3572,1103.8530,-5153.6462,1120.5341,4330.8831,3387.8726,-2805.0312,-2205.1431,6370.2283,0.0000,3524.2590,4175.3975,-1095.2853,-230852.9013,-222337.6168,-237181.1944,-232851.9340,-223592.6884,-227977.7233,-231574.0122,-232525.1290,119738954.3678,119739352.3056,119733302.5880,119742345.6472,-231521.0872,119736488.5168,2329.4773,-4935.3458,-1516.1112,-6353.8891,-880.9316,-1158.1657,71.3078,0.0000,-3249.0512,2582.6501,694.6276,2274.5977,342.0941,4184.3169,-1133.6176,-4709.3137,4447.2346,-1117.5706,5479.5442,5940.3006,-3846.3150,3727.4789,2836.7477,-5530.9010,5330.0525,2411.2254,4812.3718,-1012.0436,2824.5743,0.0000,2929.1854,6106.3570,-3844.0769,-2668.9655,3742.7180,6716.4246,-220.0760,3760.2524,-4730.5981,-737.0217,4778.8731,-5225.5995,3046.2494,1620.8599,2288.4788,-2364.7094,6012.3763,-4895.7973,-1732.6182,-1282.8135,3053.9211,-2805.5187,-6167.0990,4436.1435,5648.8691,5515.3554,-1157.7527,-2291.5157,5993.0262,-4683.3943,3689.6024,-3514.8426,-1358.0434,-3488.9563,-3843.0146,-4069.0960,-4256.7452,-360.5186,-229.6054,1351.0373,-2827.9127,4111.1634,6805.0007,-4662.2639,-3989.0186,3190.4193,-123.0826,4998.8533,0.0000,2785.2412,2996.4502,-2319.6172,2409.5254,6631.7741,5672.1780,5280.9628,-5732.8335,4554.9967,-4274.3478,-2667.6294,-5993.8186,-3930.2644,6043.1429,5970.7913,4575.3017,-719.8716,0.0000,2136.8314,2851.6952,4595.2621,301903.0510,335263.9416,320279.6102,316771.9364,317686.0598,319486.5127,324170.3225,319892.3504,104774697.5440,104823056.7080,104781169.3603,104804649.6204,319993.2753,104793487.4341,3767.3901,-4551.1905,-6238.1126,1566.9065,153.8760,3615.4742,-3747.5995,0.0000,-3476.1869,-5315.1372,-3743.1584,-5332.7073,-1443.7538,-5476.3204,4710.3310,-4351.9102,2378.4860,4999.4601,67.1015,-3272.5517,-4688.5257,-3870.3803,-5493.2052,3278.9989,4267.6759,-4730.1908,-3123.1017,-2206.1643,4325.9618,0.0000,-3807.7700,-3004.6911,5700.4313,3749.3837,-5350.9289,-32.6351,4614.1055,3935.7307,-1746.3454,-5079.0741,2281.8059,-4532.1331,-1862.3573,-1699.2649,-5134.1233,4304.4524,2868.7669,-4696.5818,-5448.9656,4664.5144,-4558.5705,-5411.7620,-1280.2662,-5072.6921,-2585.9856,-2334.6135,-347.7312,4930.9806,-1595.7954,-3215.5906,-5346.6913,-2039.4328,2739.5294,5357.3813,-3241.8151,5407.4716,-5437.2825,-4651.8088,-5429.7563,-2613.6874,-232.0749,-5267.8650,-670.8877,4936.1648,117.4953,-124.4823,3226.0030,-3476.4657,0.0000,5020.2876,4376.7223,-4399.7328,3446.0688,-1390.6997,3743.1230,1254.4565,2706.5843,-5118.9816,5247.5020,3451.3699,-2988.2045,3702.9240,-223.8018,1840.9383,-4723.2379,-2651.4260,0.0000,5475.9099,-4662.7226,-5075.8538,6913.6366,1973.3670,6519.8633,3054.9611,9278.8267,4884.6200,-4625.0796,2649.2807,-72452147.1468,-72425815.0763,-72433823.4474,-72447442.7179,4151.2611,-72444515.6213,
600.000,4975.9640,-2570.3496,-4456.6767,-2989.8520,-6676.4440,5625.0269,-4653.3860,0.0000,3308.0085,-2653.3054,-4699.7958,5032.3807,-6072.7506,1988.8504,4165.3076,-3515.3444,-2831.6732,2886.9102,-2797.9213,856.8352,1477.4451,5632.9575,-1340.8628,-3943.5760,2015.2151,-2554.9516,5069.6893,6427.9656,-4140.3542,0.0000,-4648.8543,1313.4725,-959.0975,4540.5799,-681.8093,230.3835,4542.6005,3775.3823,-5223.9785,3356.9461,-3991.9254,-1802.0647,-4598.2826,6063.1882,4083.4662,3159.6976,583.6920,-1653.6869,-4331.2282,4029.3216,-2544.6471,-4483.2149,-4204.8286,2585.9524,-1940.5294,4908.0997,-6662.3526,3858.4387,3964.8244,-5425.0006,4186.4242,4198.2433,4717.5062,1032.6271,3909.5103,-731.9520,-2043.6452,-5862.2907,3671.5842,6764.8114,-6254.4228,825.2528,2693.2744,-234.4956,-5754.7128,6309.4784,-5219.8670,-2043.9465,0.0000,-1713.7524,5776.7604,-5546.9982,-5356.4769,2898.9265,749.8931,-2912.9150,1400.6494,1356.3052,-720.9969,-6284.6362,-734.7553,3771.9767,4546.7227,-1727.9654,-224.4593,5365.3008,0.0000,4501.1536,4243.5209,-404.8864,-237101.6805,-229298.8356,-243903.8574,-239693.7530,-230260.0330,-234975.5294,-238244.3324,-239500.8696,117424372.1271,117424143.0993,117419225.5428,117427130.5181,-238235.1661,117421853.6255,216.5410,-4312.7612,-652.6792,-5260.9430,346.9883,-2993.7987,1550.4151,0.0000,-3862.6611,4429.6680,2414.0511,726.3917,1843.3406,5252.8771,-3139.6588,-2915.8087,5049.1002,-2797.5638,5887.4978,6475.6085,-4947.6277,2537.9646,4059.5900,-5407.8107,4020.9603,2501.0210,4328.8977,-2311.7339,4535.4926,0.0000,4499.1583,6476.0904,-2409.4018,-4437.7958,5085.3826,6538.8830,-2295.5863,2187.2027,-3124.5619,-2455.5739,3677.4947,-5451.7592,4115.9001,216.1266,130.1321,-3854.4827,5193.6513,-3851.0325,371.4132,-3284.7211,4392.4392,-1258.7420,-5479.9955,3162.6349,6624.6652,4803.2795,80.1916,-4170.9792,5527.2343,-3811.5690,2920.0986,-4148.0103,-2474.8659,-4942.1370,-5361.0615,-4885.4452,-4504.7440,1274.6868,-2377.3257,-196.8523,-1542.3965,4039.7840,6054.0126,-2986.3415,-3298.6087,1948.6217,1639.5476,6232.5890,0.0000,3720.4403,2032.3422,-517.4492,3908.9398,6283.3232,4785.4976,5540.3438,-6649.5729,3905.8834,-5175.3308,-1632.1232,-5443.3089,-5382.8966,5062.9630,6629.3212,5356.9298,-2262.5739,0.0000,203.3231,782.9964,5977.6173,296909.8334,330498.6992,315440.4479,312119.0034,312743.3706,314460.8882,319196.0752,315239.8859,107365270.6217,107414032.1751,107371898.4811,107395388.6134,315013.3313,107384136.1964,4401.5461,-4481.8146,-5289.4162,3203.2950,-1649.8067,2447.2826,-4863.5208,0.0000,-4683.5519,-4550.9035,-4470.9409,-4606.8631,-2818.1387,-4048.9493,4550.1798,-5226.7061,3563.3892,5339.2417,1870.5428,-1997.8473,-4604.4747,-2806.9431,-5457.2948,1657.8832,5159.6494,-5915.0412,-1473.8551,-439.9856,2989.5370,0.0000,-2307.0824,-1663.6296,6393.8919,2626.7598,-4614.3227,-1836.0687,4671.8172,5398.9863,-3071.9106,-5514.1829,4248.9869,-3863.8813,-3164.2015,-3309.9479,-5449.6860,4635.7114,4235.4014,-5338.1213,-5279.3394,4454.0835,-4712.2498,-4943.2231,258.4301,-5423.3858,-1175.0560,-883.2803,1467.1221,3865.0735,216.0724,-1925.8073,-4618.8451,-3596.0923,4136.5804,4658.3526,-1958.7037,4779.3516,-4817.7185,-3430.0738,-5195.8540,-1199.8304,-2024.2303,-5431.5091,-2142.2013,6199.0534,-1989.4568,-1913.4681,4158.7029,-2257.4610,0.0000,5435.8409,3051.9082,-3723.1414,1857.1225,142.2570,4851.4471,2932.2361,1311.4711,-5507.7812,4442.6727,1860.1316,-3993.7102,2177.0558,1311.5442,47.5998,-4399.6041,-3772.2216,0.0000,5164.7949,-5356.4859,-3488.9458,6793.2173,1832.4899,6372.3430,2846.0628,9161.2692,5052.6545,-4753.4493,2761.2875,-72453908.9753,-72427929.8995,-72435380.6404,-72449749.9630,4045.8459,-72446484.1647,
