sl_100_86400_20310131 Coordinates.csv
2031/01/31 07:47:00.0000 UTC

Generated: Tue Oct  8 21:59:34 2024,
Start: 2031/01/31 07:47:00.00, Stop: 2031/02/01 07:47:00.00,
TIME_UNITS,STARLINK-1054 - X-Coordinate,STARLINK-31863 - X-Coordinate,STARLINK-31266 - X-Coordinate,STARLINK-31275 - X-Coordinate,STARLINK-31204 - X-Coordinate,STARLINK-3101 - X-Coordinate,STARLINK-1659 - X-Coordinate,STARLINK-2014 - X-Coordinate,STARLINK-6141 - X-Coordinate,STARLINK-2106 - X-Coordinate,STARLINK-3314 - X-Coordinate,STARLINK-3507 - X-Coordinate,STARLINK-31225 - X-Coordinate,STARLINK-5778 - X-Coordinate,STARLINK-31451 - X-Coordinate,STARLINK-3685 - X-Coordinate,STARLINK-31346 - X-Coordinate,STARLINK-2099 - X-Coordinate,STARLINK-1860 - X-Coordinate,STARLINK-30806 - X-Coordinate,STARLINK-31061 - X-Coordinate,STARLINK-5240 - X-Coordinate,STARLINK-1263 - X-Coordinate,STARLINK-30571 - X-Coordinate,STARLINK-30257 - X-Coordinate,STARLINK-30797 - X-Coordinate,STARLINK-4348 - X-Coordinate,STARLINK-31153 - X-Coordinate,STARLINK-4182 - X-Coordinate,STARLINK-3366 - X-Coordinate,STARLINK-4666 - X-Coordinate,STARLINK-31029 - X-Coordinate,STARLINK-5917 - X-Coordinate,STARLINK-3523 - X-Coordinate,STARLINK-6261 - X-Coordinate,STARLINK-3802 - X-Coordinate,STARLINK-6265 - X-Coordinate,STARLINK-6048 - X-Coordinate,STARLINK-3880 - X-Coordinate,STARLINK-5145 - X-Coordinate,STARLINK-4701 - X-Coordinate,STARLINK-32130 - X-Coordinate,STARLINK-30036 - X-Coordinate,STARLINK-31316 - X-Coordinate,STARLINK-6201 - X-Coordinate,STARLINK-5881 - X-Coordinate,STARLINK-31031 - X-Coordinate,STARLINK-3593 - X-Coordinate,STARLINK-32006 - X-Coordinate,STARLINK-5150 - X-Coordinate,STARLINK-30554 - X-Coordinate,STARLINK-31547 - X-Coordinate,STARLINK-30128 - X-Coordinate,STARLINK-1699 - X-Coordinate,STARLINK-30968 - X-Coordinate,STARLINK-30465 - X-Coordinate,STARLINK-3131 - X-Coordinate,STARLINK-2152 - X-Coordinate,STARLINK-3460 - X-Coordinate,STARLINK-3902 - X-Coordinate,STARLINK-3699 - X-Coordinate,STARLINK-31568 - X-Coordinate,STARLINK-4023 - X-Coordinate,STARLINK-31209 - X-Coordinate,STARLINK-31528 - X-Coordinate,STARLINK-32099 - X-Coordinate,STARLINK-3598 - X-Coordinate,STARLINK-3870 - X-Coordinate,STARLINK-30281 - X-Coordinate,STARLINK-3817 - X-Coordinate,STARLINK-4162 - X-Coordinate,STARLINK-32126 - X-Coordinate,STARLINK-5381 - X-Coordinate,STARLINK-5760 - X-Coordinate,STARLINK-4321 - X-Coordinate,STARLINK-3146 - X-Coordinate,STARLINK-6196 - X-Coordinate,STARLINK-5918 - X-Coordinate,STARLINK-6105 - X-Coordinate,STARLINK-2155 - X-Coordinate,STARLINK-11263 [DTC] - X-Coordinate,STARLINK-5473 - X-Coordinate,STARLINK-31161 - X-Coordinate,STARLINK-5922 - X-Coordinate,STARLINK-3240 - X-Coordinate,STARLINK-4625 - X-Coordinate,STARLINK-3796 - X-Coordinate,STARLINK-5086 - X-Coordinate,STARLINK-3055 - X-Coordinate,STARLINK-30137 - X-Coordinate,STARLINK-31794 - X-Coordinate,STARLINK-6371 - X-Coordinate,STARLINK-4354 - X-Coordinate,STARLINK-5266 - X-Coordinate,STARLINK-3827 - X-Coordinate,STARLINK-30972 - X-Coordinate,STARLINK-31143 - X-Coordinate,STARLINK-3365 - X-Coordinate,STARLINK-31508 - X-Coordinate,STARLINK-5088 - X-Coordinate,MoonARTEMIS1 - X-Coordinate,MoonARTEMIS2 - X-Coordinate,MoonIOAGEO - X-Coordinate,MoonIOAGNO - X-Coordinate,MoonIOAGNO 0001 - X-Coordinate,MoonIOAGSO - X-Coordinate,MoonIOAGSO 0001 - X-Coordinate,MoonLRO - X-Coordinate,MarsSat1 - X-Coordinate,MarsSat2 - X-Coordinate,MarsSat3 - X-Coordinate,MarsSat4 - X-Coordinate,Moon - X-Coordinate,Mars - X-Coordinate,STARLINK-1054 - Y-Coordinate,STARLINK-31863 - Y-Coordinate,STARLINK-31266 - Y-Coordinate,STARLINK-31275 - Y-Coordinate,STARLINK-31204 - Y-Coordinate,STARLINK-3101 - Y-Coordinate,STARLINK-1659 - Y-Coordinate,STARLINK-2014 - Y-Coordinate,STARLINK-6141 - Y-Coordinate,STARLINK-2106 - Y-Coordinate,STARLINK-3314 - Y-Coordinate,STARLINK-3507 - Y-Coordinate,STARLINK-31225 - Y-Coordinate,STARLINK-5778 - Y-Coordinate,STARLINK-31451 - Y-Coordinate,STARLINK-3685 - Y-Coordinate,STARLINK-31346 - Y-Coordinate,STARLINK-2099 - Y-Coordinate,STARLINK-1860 - Y-Coordinate,STARLINK-30806 - Y-Coordinate,STARLINK-31061 - Y-Coordinate,STARLINK-5240 - Y-Coordinate,STARLINK-1263 - Y-Coordinate,STARLINK-30571 - Y-Coordinate,STARLINK-30257 - Y-Coordinate,STARLINK-30797 - Y-Coordinate,STARLINK-4348 - Y-Coordinate,STARLINK-31153 - Y-Coordinate,STARLINK-4182 - Y-Coordinate,STARLINK-3366 - Y-Coordinate,STARLINK-4666 - Y-Coordinate,STARLINK-31029 - Y-Coordinate,STARLINK-5917 - Y-Coordinate,STARLINK-3523 - Y-Coordinate,STARLINK-6261 - Y-Coordinate,STARLINK-3802 - Y-Coordinate,STARLINK-6265 - Y-Coordinate,STARLINK-6048 - Y-Coordinate,STARLINK-3880 - Y-Coordinate,STARLINK-5145 - Y-Coordinate,STARLINK-4701 - Y-Coordinate,STARLINK-32130 - Y-Coordinate,STARLINK-30036 - Y-Coordinate,STARLINK-31316 - Y-Coordinate,STARLINK-6201 - Y-Coordinate,STARLINK-5881 - Y-Coordinate,STARLINK-31031 - Y-Coordinate,STARLINK-3593 - Y-Coordinate,STARLINK-32006 - Y-Coordinate,STARLINK-5150 - Y-Coordinate,STARLINK-30554 - Y-Coordinate,STARLINK-31547 - Y-Coordinate,STARLINK-30128 - Y-Coordinate,STARLINK-1699 - Y-Coordinate,STARLINK-30968 - Y-Coordinate,STARLINK-30465 - Y-Coordinate,STARLINK-3131 - Y-Coordinate,STARLINK-2152 - Y-Coordinate,STARLINK-3460 - Y-Coordinate,STARLINK-3902 - Y-Coordinate,STARLINK-3699 - Y-Coordinate,STARLINK-31568 - Y-Coordinate,STARLINK-4023 - Y-Coordinate,STARLINK-31209 - Y-Coordinate,STARLINK-31528 - Y-Coordinate,STARLINK-32099 - Y-Coordinate,STARLINK-3598 - Y-Coordinate,STARLINK-3870 - Y-Coordinate,STARLINK-30281 - Y-Coordinate,STARLINK-3817 - Y-Coordinate,STARLINK-4162 - Y-Coordinate,STARLINK-32126 - Y-Coordinate,STARLINK-5381 - Y-Coordinate,STARLINK-5760 - Y-Coordinate,STARLINK-4321 - Y-Coordinate,STARLINK-3146 - Y-Coordinate,STARLINK-6196 - Y-Coordinate,STARLINK-5918 - Y-Coordinate,STARLINK-6105 - Y-Coordinate,STARLINK-2155 - Y-Coordinate,STARLINK-11263 [DTC] - Y-Coordinate,STARLINK-5473 - Y-Coordinate,STARLINK-31161 - Y-Coordinate,STARLINK-5922 - Y-Coordinate,STARLINK-3240 - Y-Coordinate,STARLINK-4625 - Y-Coordinate,STARLINK-3796 - Y-Coordinate,STARLINK-5086 - Y-Coordinate,STARLINK-3055 - Y-Coordinate,STARLINK-30137 - Y-Coordinate,STARLINK-31794 - Y-Coordinate,STARLINK-6371 - Y-Coordinate,STARLINK-4354 - Y-Coordinate,STARLINK-5266 - Y-Coordinate,STARLINK-3827 - Y-Coordinate,STARLINK-30972 - Y-Coordinate,STARLINK-31143 - Y-Coordinate,STARLINK-3365 - Y-Coordinate,STARLINK-31508 - Y-Coordinate,STARLINK-5088 - Y-Coordinate,MoonARTEMIS1 - Y-Coordinate,MoonARTEMIS2 - Y-Coordinate,MoonIOAGEO - Y-Coordinate,MoonIOAGNO - Y-Coordinate,MoonIOAGNO 0001 - Y-Coordinate,MoonIOAGSO - Y-Coordinate,MoonIOAGSO 0001 - Y-Coordinate,MoonLRO - Y-Coordinate,MarsSat1 - Y-Coordinate,MarsSat2 - Y-Coordinate,MarsSat3 - Y-Coordinate,MarsSat4 - Y-Coordinate,Moon - Y-Coordinate,Mars - Y-Coordinate,STARLINK-1054 - Z-Coordinate,STARLINK-31863 - Z-Coordinate,STARLINK-31266 - Z-Coordinate,STARLINK-31275 - Z-Coordinate,STARLINK-31204 - Z-Coordinate,STARLINK-3101 - Z-Coordinate,STARLINK-1659 - Z-Coordinate,STARLINK-2014 - Z-Coordinate,STARLINK-6141 - Z-Coordinate,STARLINK-2106 - Z-Coordinate,STARLINK-3314 - Z-Coordinate,STARLINK-3507 - Z-Coordinate,STARLINK-31225 - Z-Coordinate,STARLINK-5778 - Z-Coordinate,STARLINK-31451 - Z-Coordinate,STARLINK-3685 - Z-Coordinate,STARLINK-31346 - Z-Coordinate,STARLINK-2099 - Z-Coordinate,STARLINK-1860 - Z-Coordinate,STARLINK-30806 - Z-Coordinate,STARLINK-31061 - Z-Coordinate,STARLINK-5240 - Z-Coordinate,STARLINK-1263 - Z-Coordinate,STARLINK-30571 - Z-Coordinate,STARLINK-30257 - Z-Coordinate,STARLINK-30797 - Z-Coordinate,STARLINK-4348 - Z-Coordinate,STARLINK-31153 - Z-Coordinate,STARLINK-4182 - Z-Coordinate,STARLINK-3366 - Z-Coordinate,STARLINK-4666 - Z-Coordinate,STARLINK-31029 - Z-Coordinate,STARLINK-5917 - Z-Coordinate,STARLINK-3523 - Z-Coordinate,STARLINK-6261 - Z-Coordinate,STARLINK-3802 - Z-Coordinate,STARLINK-6265 - Z-Coordinate,STARLINK-6048 - Z-Coordinate,STARLINK-3880 - Z-Coordinate,STARLINK-5145 - Z-Coordinate,STARLINK-4701 - Z-Coordinate,STARLINK-32130 - Z-Coordinate,STARLINK-30036 - Z-Coordinate,STARLINK-31316 - Z-Coordinate,STARLINK-6201 - Z-Coordinate,STARLINK-5881 - Z-Coordinate,STARLINK-31031 - Z-Coordinate,STARLINK-3593 - Z-Coordinate,STARLINK-32006 - Z-Coordinate,STARLINK-5150 - Z-Coordinate,STARLINK-30554 - Z-Coordinate,STARLINK-31547 - Z-Coordinate,STARLINK-30128 - Z-Coordinate,STARLINK-1699 - Z-Coordinate,STARLINK-30968 - Z-Coordinate,STARLINK-30465 - Z-Coordinate,STARLINK-3131 - Z-Coordinate,STARLINK-2152 - Z-Coordinate,STARLINK-3460 - Z-Coordinate,STARLINK-3902 - Z-Coordinate,STARLINK-3699 - Z-Coordinate,STARLINK-31568 - Z-Coordinate,STARLINK-4023 - Z-Coordinate,STARLINK-31209 - Z-Coordinate,STARLINK-31528 - Z-Coordinate,STARLINK-32099 - Z-Coordinate,STARLINK-3598 - Z-Coordinate,STARLINK-3870 - Z-Coordinate,STARLINK-30281 - Z-Coordinate,STARLINK-3817 - Z-Coordinate,STARLINK-4162 - Z-Coordinate,STARLINK-32126 - Z-Coordinate,STARLINK-5381 - Z-Coordinate,STARLINK-5760 - Z-Coordinate,STARLINK-4321 - Z-Coordinate,STARLINK-3146 - Z-Coordinate,STARLINK-6196 - Z-Coordinate,STARLINK-5918 - Z-Coordinate,STARLINK-6105 - Z-Coordinate,STARLINK-2155 - Z-Coordinate,STARLINK-11263 [DTC] - Z-Coordinate,STARLINK-5473 - Z-Coordinate,STARLINK-31161 - Z-Coordinate,STARLINK-5922 - Z-Coordinate,STARLINK-3240 - Z-Coordinate,STARLINK-4625 - Z-Coordinate,STARLINK-3796 - Z-Coordinate,STARLINK-5086 - Z-Coordinate,STARLINK-3055 - Z-Coordinate,STARLINK-30137 - Z-Coordinate,STARLINK-31794 - Z-Coordinate,STARLINK-6371 - Z-Coordinate,STARLINK-4354 - Z-Coordinate,STARLINK-5266 - Z-Coordinate,STARLINK-3827 - Z-Coordinate,STARLINK-30972 - Z-Coordinate,STARLINK-31143 - Z-Coordinate,STARLINK-3365 - Z-Coordinate,STARLINK-31508 - Z-Coordinate,STARLINK-5088 - Z-Coordinate,MoonARTEMIS1 - Z-Coordinate,MoonARTEMIS2 - Z-Coordinate,MoonIOAGEO - Z-Coordinate,MoonIOAGNO - Z-Coordinate,MoonIOAGNO 0001 - Z-Coordinate,MoonIOAGSO - Z-Coordinate,MoonIOAGSO 0001 - Z-Coordinate,MoonLRO - Z-Coordinate,MarsSat1 - Z-Coordinate,MarsSat2 - Z-Coordinate,MarsSat3 - Z-Coordinate,MarsSat4 - Z-Coordinate,Moon - Z-Coordinate,Mars - Z-Coordinate,
SECONDS,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,
0.000,5808.7921,-3362.1168,-4952.1018,-4215.8553,-4731.2827,2701.1938,5677.9913,2054.7848,-759.0775,-5172.8656,-4891.8299,2546.5166,-5698.6438,-6145.9699,-6291.4782,-4805.1775,-4173.5657,4309.5066,0.0000,3764.9181,-4918.0973,-4255.1189,5788.2372,-4545.6384,-2176.0067,4383.6011,-5912.2835,6100.9539,4921.3016,-5671.4840,5640.1370,-2819.8969,-1484.3550,-4442.4800,2760.1464,3275.4857,3652.1489,-576.9729,666.8581,4644.1412,4510.6469,-1694.6731,-614.8932,3794.4790,-710.1190,2810.5709,-3390.1411,4636.7996,3139.8453,725.1029,-824.6108,6828.1343,-3356.7236,0.0000,-3922.5784,-6830.6606,-4491.1283,244.0760,4315.0152,-6751.0249,-6585.4883,-5522.0940,4395.0459,-4159.2112,257.3542,5577.3661,1647.9625,-3027.7074,2075.4802,3595.2634,3994.9791,6462.7609,5227.2399,-3752.4289,4850.4661,4065.8683,2072.7516,-2547.4045,-3116.4478,-2181.0422,-4510.7742,980.7306,4661.4771,5545.9132,2312.0806,-1378.2021,3647.1159,-1913.4271,-5047.9794,5099.3546,-2291.6500,4041.9021,-6147.7056,2450.3124,3384.7956,-4694.8280,-4606.5981,-3510.5842,6477.3567,-1607.5586,374746.0996,349980.7505,365845.3229,364633.1197,357058.5351,358251.6222,358452.8529,361524.5838,-156161256.1977,-156150231.9758,-156139977.5085,-156154123.9352,360993.2804,-156146257.8536,-1508.4964,-4229.0907,544.0356,-5328.9517,2223.1093,5617.0733,2113.6237,6099.4480,-6635.3875,1525.9629,1579.3653,-3198.4500,2063.6809,254.2395,-2050.9036,-3352.6022,-1786.7157,-365.9980,0.0000,-4061.8181,-4799.4990,-288.4586,348.8012,4687.8232,-4572.6050,4987.2477,-1716.8878,-1607.6626,3669.8288,-3830.0347,-302.6884,-6183.7849,-1942.0114,3652.9074,-5486.8649,2889.2688,4690.7724,5261.2229,6144.0461,3196.1485,163.6148,-6410.8441,-6081.8963,3312.5049,2482.5773,5036.0861,-5870.5125,2526.0095,2866.4330,5460.7005,-6868.6351,-398.3426,5604.8078,0.0000,-3218.5733,176.4091,-3512.5846,6862.5740,-3126.9874,-1242.4926,-1885.7742,-329.0026,-4014.9380,-840.0872,6298.4045,1501.0782,5921.9164,-3772.4562,4876.1548,-2115.6686,3992.1173,1372.4722,-2068.4124,-3436.8330,-1703.7517,-4391.3513,2285.6241,4968.2682,4620.3854,3503.5820,2430.0751,3673.6037,-1714.1504,-1764.3416,-6455.0286,2623.2345,-2836.0638,6574.7555,3217.5970,-1684.4988,-5943.7042,-3090.7044,3224.4794,-6429.0820,-2444.5566,-3171.2708,-397.5450,2599.3558,-2065.9664,-4775.9336,124444.9840,119465.9285,111000.4893,116206.5924,120728.3845,117205.4954,110815.6269,115536.7060,-96671920.7871,-96687866.6083,-96685936.5337,-96688094.0137,113808.3382,-96681193.5763,3401.8872,-4183.1423,4624.1297,-681.4145,-4436.6900,-2929.8020,-3066.5785,2411.0519,-1756.6267,4302.8238,-4623.8054,5459.0401,2902.3639,3187.2217,618.9973,-3612.6044,-5142.2665,-5364.9138,0.0000,4119.7575,-320.9613,5365.4637,-3622.5631,-2403.0645,-4702.5106,1722.4943,-3172.2388,-2289.8449,3122.9133,-127.6180,4050.5673,-1343.8597,6493.8410,-3735.4014,3151.2133,5312.3724,-3537.9215,4494.4740,-3024.8058,-3999.9465,-5241.8345,1342.4518,-3229.8417,-4657.2369,6353.8279,-3828.7027,1390.6595,-4431.6845,-5411.9330,4186.8719,539.5503,161.5057,-2362.0425,0.0000,4728.4961,1035.9636,3866.5009,105.0396,4462.9955,-666.9867,860.6194,4005.3892,3608.0031,5325.3542,2816.7293,3519.1953,-3084.8348,-4909.5410,-4480.6014,5478.0369,3925.1051,1841.0788,3999.6546,-4690.7993,-4382.3666,3441.0024,6196.7070,-4165.8643,-4085.9890,5448.9441,-4393.5592,5795.6963,4628.5518,-3780.3485,-529.0284,-6244.8782,5124.7955,567.7177,3560.4710,-4438.1248,2497.8532,4554.5374,127.3870,503.0081,5479.3146,3859.2279,-5145.3368,5341.0569,-612.3054,4698.6293,136644.9463,129331.3615,135998.3708,133056.3007,138876.3583,133128.7953,124713.1496,133706.5892,-39456164.9929,-39423233.6357,-39460095.9502,-39453959.0877,133487.8437,-39445847.7441,
3600.000,-2299.6753,5362.2972,4078.8933,5412.5075,1517.8152,-3036.1865,-3624.5636,-3628.8507,2984.9096,1566.1217,1329.7751,1176.6989,4398.1792,3824.2104,5369.4693,6502.9973,6540.3089,-2604.9499,0.0000,284.0476,5471.9754,5315.5648,-2816.8858,1139.6848,5545.5823,-5245.2389,5180.7804,-4658.6079,-4188.9010,5196.6415,-6579.8771,3905.1412,5474.8096,63.5622,1180.9953,-6363.5436,-4997.6322,-1713.8605,-2497.6067,-6599.0033,-5765.2239,3308.1003,3221.7551,-5968.9534,-2113.7974,-5557.1813,3962.0329,-3841.3980,-6252.2510,-3876.5370,2293.8704,-4976.3446,-91.1592,0.0000,6105.6403,4927.5690,6431.3230,-2031.5772,-4048.6400,5844.4583,5138.5512,3593.8147,-625.7607,3661.3773,-2630.4654,-4026.4377,-3460.0341,6059.2156,-5082.7685,-809.5913,-4127.7089,-4337.4682,-2009.8956,5909.6590,438.7733,-60.0622,-5665.5886,-598.0786,-1071.4444,-1896.8166,3995.1284,-3080.2895,-2524.4649,-6446.1663,102.3794,5462.5288,377.2348,-1050.1483,5710.7860,-2618.2305,4634.6914,-1662.8632,5031.1075,-1129.6421,-302.3867,6585.6516,6076.8976,2230.8005,-4400.2572,4467.2093,331040.4904,310758.8698,324793.2050,322192.4042,316297.4551,321424.2137,317866.4930,320612.6993,-125716154.3998,-125707749.4272,-125690880.0794,-125702437.8430,320867.1557,-125702126.7697,3484.3191,51.1142,-4789.3425,2714.4508,-5358.5442,-5726.5428,1884.8262,-5452.5128,5888.7610,-3933.7372,-4120.7451,5703.6758,-4904.8002,-3336.4032,-1543.1124,2123.0604,-864.5622,4503.2838,0.0000,5257.0107,1888.5828,-3448.6693,2993.5717,-5102.1024,2298.1979,-3406.8665,4015.5011,4353.2392,228.3644,1227.3840,2253.6791,4897.6069,815.1478,-4107.1076,4915.7875,-888.7127,-869.7290,-1660.3572,-6239.7272,-2040.5555,3053.0817,4788.6335,6106.9927,443.5193,-5592.9734,-4074.4710,2959.9399,1840.6791,-507.2640,-5581.1564,4917.4358,2899.9713,-5219.1656,0.0000,68.7395,-2642.0124,2469.5384,-5026.4607,5594.8942,-605.6087,-484.3153,-3832.0422,4159.1796,-3909.0635,-3413.8096,3091.8783,-2335.4403,2955.8542,-2112.5970,5442.2164,340.4278,1420.1440,4804.0113,-5.3087,-995.5842,4162.2107,-2722.2855,-2413.8961,-5126.0334,-5384.0022,-5433.4455,535.3920,5639.9819,2305.0866,5239.8173,-3602.7031,4743.5991,-5574.9107,-3796.0521,4757.8951,4827.7992,6274.3586,-462.9772,4517.2828,5484.6304,1876.4740,-2589.5884,-5991.3874,4108.1287,5149.9105,215414.3424,204022.6127,196398.7844,199064.8685,207550.6727,201444.7961,198004.7728,198881.7439,-133794918.6253,-133815388.0850,-133803666.6960,-133811644.5072,200630.8915,-133804104.2933,-5500.0559,4217.2558,-2597.8454,-3165.3068,3983.8976,-2336.2410,5411.2615,2088.0143,-2026.6742,-5458.3459,5374.0053,-3572.7355,1336.3687,-4725.9824,3592.0142,-730.5875,1858.2823,4504.6400,0.0000,-4478.1651,3707.2451,-2642.7633,5451.1361,4580.1539,3408.0014,2812.2058,-2221.2110,-2096.2190,-5473.1445,4272.8816,-225.9180,-2960.5791,-4200.3064,5477.3671,-4711.4619,-2483.9677,4690.4485,-6529.7036,-1462.8690,-84.0044,2274.5786,3444.9396,-311.2963,3327.1059,-3373.9218,622.9489,-4847.8157,5404.6425,2808.5666,-1333.4681,-4330.6607,-3703.9590,4572.1387,0.0000,-3306.8353,-4069.6618,283.7533,-4220.7778,-868.1812,-3614.3794,-4590.1655,-4381.2995,-5559.8571,-4224.5065,-5405.4757,-4481.6869,5451.7449,1399.5836,4213.5908,-4161.2189,-5503.0577,-5129.7900,-4538.8191,3586.6327,6650.4120,-5518.5240,-2917.5243,6494.4016,4494.7777,-3778.9823,-94.0938,-6196.9718,-2834.3252,-1145.4756,4442.9147,2196.7375,-5013.4690,-3883.4617,1226.3963,4354.3087,1418.7436,-2148.4449,4756.1887,-5097.2094,-4177.6052,423.1928,2027.2257,-2625.6233,-3224.5771,-1057.9011,137119.8509,130268.2545,136196.4691,132735.9877,139371.7061,136353.9841,125115.6160,134241.5360,-39462556.1281,-39427812.7001,-39461132.8972,-39460267.0703,134097.7830,-39450884.3815,
7200.000,-1523.4817,-5755.6394,-1799.9260,-4723.1593,1474.3037,2413.6223,1001.0841,4076.6158,-4500.9039,1781.1894,1769.6711,-3377.6936,-161.5856,-923.3833,-1145.2669,-5138.3930,-5780.4559,1064.5733,0.0000,-3805.4788,-4558.1567,-4345.7543,-352.6281,2818.9114,-6906.8971,4199.3103,-1240.0526,54.5151,3113.6691,-3084.6334,4866.0744,-4122.1518,-6888.6999,4199.1573,-4954.2424,6535.4742,5549.2546,4885.1219,3538.6173,5564.5697,4924.8010,-4076.6191,-4590.1420,6009.6486,2637.7376,6025.8852,-4239.7684,2923.7104,6558.6128,5305.3263,-4041.5441,1010.8446,3927.4176,0.0000,-6500.8586,-1473.5842,-5409.2384,4089.9081,2341.0486,-2622.9938,-2187.6622,-1066.0352,-3402.5871,-2500.6661,5200.8534,1452.3700,5201.1315,-6078.4749,6770.0337,-1214.2310,3991.0013,1058.2252,-1216.1639,-6355.7357,-5862.6998,-4158.1062,6007.2206,4627.0411,4592.6939,4202.8567,-912.9846,5387.0944,-152.2543,3903.8041,-3586.4077,-5987.8981,-3392.9254,4375.6592,-3384.2543,173.7279,-5159.9012,-943.4999,-92.4422,-2272.6806,-1835.9561,-5210.7659,-5206.7579,-720.6315,49.2388,-5048.3773,265615.2025,251824.2145,263134.0742,257676.6896,255143.9246,263936.0684,256685.2265,260152.7235,-86702954.4753,-86694586.4721,-86677733.9339,-86683730.7144,260270.8077,-86689750.6169,-5374.2570,3495.8123,6397.3158,1638.8541,6654.0412,2254.4642,-5750.5795,1921.7359,-2678.8122,5900.0988,6091.6307,-5853.5743,5088.9791,5977.2453,5048.7554,317.9353,2489.8436,-6771.5869,0.0000,-5416.3703,2312.2824,4944.7518,-5970.1195,4849.4278,19.4960,-443.5527,-2788.7588,-4924.5924,-4470.9260,2916.4516,-3258.3560,-1224.1266,-702.6126,4235.0689,-3542.3275,-793.5336,-2930.3058,-1353.6438,3215.1751,-36.3900,-4370.2437,-56.7473,-3661.4919,-3275.1393,6033.9203,1673.3335,1390.3705,-5557.0989,-1216.9323,3775.0494,-1161.6075,-5003.8564,4015.1807,0.0000,2433.4693,5014.1737,-164.6773,1024.0642,-5688.5375,3188.5448,3747.8165,6573.9320,-4258.4914,6341.8245,-137.0435,-6381.2138,-1749.4610,-1179.3500,-518.1633,-6785.0371,-4461.2853,-4749.6697,-6444.8003,2718.6825,37.7749,-3716.0975,2702.0819,571.4288,4737.0166,5362.5246,4955.3548,-3275.9502,-6686.1534,-2022.2903,-2353.4784,1248.7355,-5771.3896,2739.4562,2907.2193,-6724.9051,-1234.6686,-6513.8619,-931.3988,-1197.3336,-6645.9484,517.1829,3895.0209,6635.2364,-5003.1435,-3352.1095,292163.5064,276500.0619,269288.8113,271489.4254,281213.8102,272714.6400,272061.6248,276385.7626,-161746733.4391,-161772922.8569,-161749243.1990,-161758888.8591,274605.4363,-161756349.9374,4044.8921,-1139.1796,-1464.8972,4640.1954,-723.8764,6034.6346,-3471.5059,-5197.7481,4488.7884,3103.2052,-2749.7943,-982.9292,-4396.7974,3379.0583,-4174.3443,4553.7027,2707.1587,-686.7363,0.0000,1967.4707,-4609.4229,-1943.6633,-3314.5145,-4115.6661,46.3132,-5413.1840,6202.2303,4547.2377,4209.5741,-5374.8546,-3762.2858,5418.5456,-580.9789,-3386.5267,3249.7869,-2022.9379,-2910.1498,4747.4802,4933.2235,4084.3692,2097.4515,-5406.9858,3636.5713,334.5275,-1951.6564,2952.3451,5280.3310,-2843.7451,1662.9480,-2360.9269,5509.0139,4544.4790,-4088.8623,0.0000,-102.1499,4514.5931,-4278.0638,5411.1836,-3258.4871,5511.6602,5360.9150,1528.9609,4328.4869,-93.6245,4536.7721,1718.0653,-4148.2740,3008.6121,-1425.0197,99.8692,3387.0523,4827.5313,2150.3448,-253.7373,-3367.0813,4065.6439,-2159.8918,-5174.8289,-2050.3730,-636.1279,4473.7134,2894.3131,-1212.3205,5358.5906,-5380.5212,3203.3674,1689.2712,4525.7010,-5357.1129,-1807.1725,-4330.9152,-1850.5765,-6885.3517,6396.9338,137.4231,-4438.7734,2338.9228,-1787.1560,4630.9406,-3299.6611,137551.9390,131365.5265,135821.2557,135723.6979,139501.4889,134001.0553,126111.2438,134379.9233,-39468168.3606,-39433077.6075,-39460584.6598,-39463551.1466,134696.8533,-39455898.0038,
