sl_20_86400_20310825 Coordinates.csv
2031/08/25 07:47:00.0000 UTC

Generated: Tue Oct  8 21:56:04 2024,
Start: 2031/08/25 07:47:00.00, Stop: 2031/08/26 07:47:00.00,
TIME_UNITS,STARLINK-6080 - X-Coordinate,STARLINK-4011 - X-Coordinate,STARLINK-5593 - X-Coordinate,STARLINK-4213 - X-Coordinate,STARLINK-1596 - X-Coordinate,STARLINK-30224 - X-Coordinate,STARLINK-30231 - X-Coordinate,STARLINK-31455 - X-Coordinate,STARLINK-31542 - X-Coordinate,STARLINK-5176 - X-Coordinate,STARLINK-1280 - X-Coordinate,STARLINK-11255 [DTC] - X-Coordinate,STARLINK-2689 - X-Coordinate,STARLINK-31893 - X-Coordinate,STARLINK-5121 - X-Coordinate,STARLINK-30318 - X-Coordinate,STARLINK-5287 - X-Coordinate,STARLINK-31245 - X-Coordinate,STARLINK-4304 - X-Coordinate,STARLINK-4183 - X-Coordinate,MoonARTEMIS1 - X-Coordinate,MoonARTEMIS2 - X-Coordinate,MoonIOAGEO - X-Coordinate,MoonIOAGNO - X-Coordinate,MoonIOAGNO 0001 - X-Coordinate,MoonIOAGSO - X-Coordinate,MoonIOAGSO 0001 - X-Coordinate,MoonLRO - X-Coordinate,MarsSat1 - X-Coordinate,MarsSat2 - X-Coordinate,MarsSat3 - X-Coordinate,MarsSat4 - X-Coordinate,Moon - X-Coordinate,Mars - X-Coordinate,STARLINK-6080 - Y-Coordinate,STARLINK-4011 - Y-Coordinate,STARLINK-5593 - Y-Coordinate,STARLINK-4213 - Y-Coordinate,STARLINK-1596 - Y-Coordinate,STARLINK-30224 - Y-Coordinate,STARLINK-30231 - Y-Coordinate,STARLINK-31455 - Y-Coordinate,STARLINK-31542 - Y-Coordinate,STARLINK-5176 - Y-Coordinate,STARLINK-1280 - Y-Coordinate,STARLINK-11255 [DTC] - Y-Coordinate,STARLINK-2689 - Y-Coordinate,STARLINK-31893 - Y-Coordinate,STARLINK-5121 - Y-Coordinate,STARLINK-30318 - Y-Coordinate,STARLINK-5287 - Y-Coordinate,STARLINK-31245 - Y-Coordinate,STARLINK-4304 - Y-Coordinate,STARLINK-4183 - Y-Coordinate,MoonARTEMIS1 - Y-Coordinate,MoonARTEMIS2 - Y-Coordinate,MoonIOAGEO - Y-Coordinate,MoonIOAGNO - Y-Coordinate,MoonIOAGNO 0001 - Y-Coordinate,MoonIOAGSO - Y-Coordinate,MoonIOAGSO 0001 - Y-Coordinate,MoonLRO - Y-Coordinate,MarsSat1 - Y-Coordinate,MarsSat2 - Y-Coordinate,MarsSat3 - Y-Coordinate,MarsSat4 - Y-Coordinate,Moon - Y-Coordinate,Mars - Y-Coordinate,STARLINK-6080 - Z-Coordinate,STARLINK-4011 - Z-Coordinate,STARLINK-5593 - Z-Coordinate,STARLINK-4213 - Z-Coordinate,STARLINK-1596 - Z-Coordinate,STARLINK-30224 - Z-Coordinate,STARLINK-30231 - Z-Coordinate,STARLINK-31455 - Z-Coordinate,STARLINK-31542 - Z-Coordinate,STARLINK-5176 - Z-Coordinate,STARLINK-1280 - Z-Coordinate,STARLINK-11255 [DTC] - Z-Coordinate,STARLINK-2689 - Z-Coordinate,STARLINK-31893 - Z-Coordinate,STARLINK-5121 - Z-Coordinate,STARLINK-30318 - Z-Coordinate,STARLINK-5287 - Z-Coordinate,STARLINK-31245 - Z-Coordinate,STARLINK-4304 - Z-Coordinate,STARLINK-4183 - Z-Coordinate,MoonARTEMIS1 - Z-Coordinate,MoonARTEMIS2 - Z-Coordinate,MoonIOAGEO - Z-Coordinate,MoonIOAGNO - Z-Coordinate,MoonIOAGNO 0001 - Z-Coordinate,MoonIOAGSO - Z-Coordinate,MoonIOAGSO 0001 - Z-Coordinate,MoonLRO - Z-Coordinate,MarsSat1 - Z-Coordinate,MarsSat2 - Z-Coordinate,MarsSat3 - Z-Coordinate,MarsSat4 - Z-Coordinate,Moon - Z-Coordinate,Mars - Z-Coordinate,
SECONDS,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,
0.000,-2564.2024,-653.6610,6536.1156,4452.6846,1910.7274,1743.1676,-3412.7314,2291.4207,-6503.0246,-4743.3774,1235.4040,3315.3898,-5043.1136,-2315.6140,-5760.9992,4975.3845,0.0000,-3099.9260,4437.5878,23.3040,287350.7464,301944.7057,282178.1932,285010.0569,293874.6977,290844.6904,288853.7267,288182.0179,121444265.7665,121461816.3159,121451697.6776,121431210.9289,287428.8538,121433590.7192,5395.4533,-4095.4761,1082.8744,-922.0604,3725.9897,-6588.4149,-5905.8983,-4711.2584,-2058.2768,2725.0772,6265.6733,4812.1992,-1711.8603,4436.5139,1227.6617,998.9680,0.0000,-2813.8767,5025.8775,4160.7166,193607.7142,220843.1171,212384.0729,207391.8004,205253.4919,208456.6024,214207.3179,210569.5130,78279687.3706,78299987.0413,78277682.1642,78267697.1016,210310.8902,78262744.5053,3450.2809,5501.9555,2085.6516,-5179.7400,5561.5146,622.6826,-982.5952,4382.1081,-85.9452,4194.4179,-2371.9500,-3256.3383,-4349.7550,-4662.2100,-3638.7378,-4696.5541,0.0000,-5355.0688,1511.8715,5503.9513,-121911.1986,-124685.0910,-120087.1082,-123445.1228,-117339.8322,-122129.7347,-131261.7733,-120895.2037,-58887017.5881,-58904274.2045,-58897862.4926,-58898519.3152,-122508.1731,-58891062.7396,
3600.000,291.3035,4677.8946,-3752.7865,-4925.8997,-5334.1876,1333.0903,4686.1055,2277.3135,5729.0988,4585.1177,-3237.6408,-5373.9891,6859.6147,-1769.7248,2386.9106,-5098.2890,0.0000,6323.1023,-5189.9314,-4227.6534,230527.4494,237958.7570,220985.7034,224347.1320,232727.3730,224290.8426,227610.5647,224740.7956,97039423.0603,97047245.0742,97040458.9345,97023377.4540,225656.9858,97029513.0792,-6897.1054,3730.6228,222.8348,4358.4100,-1881.7070,5424.5914,2993.1662,5058.0747,-951.8627,-5149.9209,-2759.7548,-3484.9093,-227.1618,-5876.1756,-3392.6362,3072.4719,0.0000,107.5094,-3392.2178,-3594.5696,260072.2844,288987.6974,278690.8686,277043.5601,270360.5254,274388.9253,278954.3893,275011.0164,107090444.4578,107115172.3861,107090729.5730,107069675.3544,275093.9812,107072606.1300,-2.5616,-3437.7322,-5851.1045,2040.9964,-4085.2619,-3960.3520,4059.9809,-3998.8025,-3587.0204,-214.1187,5307.6677,-1925.3948,326.4217,3004.3150,5528.0108,3500.8045,0.0000,2471.3776,2957.8923,-4120.4242,-122698.1642,-125550.6206,-121242.7791,-123913.5311,-118057.6178,-120953.7790,-131785.1730,-124511.4246,-58916950.8744,-58933419.7554,-58928046.2860,-58920953.6926,-122966.3219,-58917934.1869,
7200.000,2125.7282,-6308.3470,114.6272,3604.0975,6950.4358,-4652.7611,-5081.7246,-5473.2059,-2649.2434,-2335.8985,5090.4366,4046.4813,-5320.8728,4430.1517,1166.8165,4060.1244,0.0000,-6101.4320,4178.7888,6385.7243,158518.8694,158947.5334,145911.9266,151432.7440,157217.5486,145362.5527,152189.3422,150733.9358,65997381.4345,65994934.2369,65991868.4361,65988511.4323,149759.5202,65988563.7458,5582.0203,-2652.8650,-3142.1927,-5344.0570,431.1905,-2345.7370,1294.6757,-4038.4598,4329.2991,5169.0104,-1676.9131,-809.4466,1924.1905,5134.8799,5521.3649,-5591.6959,0.0000,1842.6511,-462.1293,2636.3487,310593.4448,339042.9348,327127.6406,326382.9022,318229.9791,322744.2737,326472.2465,322575.0638,128598531.2140,128625051.7242,128598039.2039,128573615.5679,322372.9719,128580227.1192,-3466.5883,-881.7130,6188.9977,2419.1380,294.4977,4428.0601,-4475.0986,669.8613,4550.0404,-3934.3555,-4208.1146,5250.4112,3890.6352,837.2053,-4009.6384,-102.3266,0.0000,2340.6319,-5444.1472,92.5745,-123477.1779,-126379.0753,-122848.2314,-121751.9385,-119093.7719,-124883.7368,-131702.6174,-121928.3466,-58946946.3464,-58962489.1112,-58957790.7917,-58940318.7009,-123412.3471,-58944804.1387,
10800.000,-4524.2169,5128.3366,2015.1327,-77.1578,-5854.0392,6568.5453,4498.8419,5938.1329,-781.9920,-1666.9400,-5210.2598,-1475.2817,1411.6837,-5185.0635,-3352.3824,-1392.5497,0.0000,2317.4029,-2717.9483,-5624.9049,75613.4465,69931.5114,61830.4126,68037.7193,72018.0452,59700.4907,67271.7150,63328.7745,30436029.8672,30423434.9727,30425201.7778,30434425.3624,64558.2417,30428376.6594,-2264.9596,126.8001,5956.5111,4397.6410,1066.4816,-869.2572,-4848.7590,1259.6638,-6440.9416,-3785.4404,4383.5050,5437.5139,-3905.6879,-1795.0762,-6054.3350,5866.9729,0.0000,-3528.4582,4693.9774,-534.9890,341736.2526,367815.0096,354654.1528,353752.7651,345776.0929,349789.3822,353724.6452,348972.1168,141331984.5320,141357695.9568,141327799.1346,141313149.7620,349201.5595,141313749.8835,4686.6132,4601.1462,-2961.7038,-5307.3451,3622.9153,-1721.8498,1922.4348,3134.7227,-2112.4835,5511.0027,-135.3653,-3607.3356,-5480.9800,-4083.9969,-25.2776,-3381.7579,0.0000,-5327.6740,4213.8376,3963.8318,-124242.4028,-127168.9796,-124592.6813,-120374.3613,-120432.4601,-128421.1787,-131002.6389,-125154.2927,-58976801.5704,-58991471.4390,-58986878.7273,-58963522.2465,-123846.1882,-58971672.5765,
14400.000,6128.8837,-2569.4633,-2252.3174,-4165.8524,2776.9814,-5583.7614,-2506.4665,-4189.2349,3325.1994,5461.9763,2400.9695,-922.7899,2422.8192,4517.0569,4038.2944,-2379.1857,0.0000,2371.5559,1274.8749,3064.8439,-13146.3839,-23429.5127,-25850.2911,-20043.1016,-17632.5891,-29147.1415,-21843.0195,-23304.7670,-7217230.6454,-7239240.3441,-7230869.7556,-7218318.8600,-24549.3360,-7223921.0196,-1294.3974,3503.7330,-6259.5695,-2862.9117,-3188.4918,3264.4605,6134.0340,2746.5416,5639.3682,2282.8323,-4649.7961,-6453.6492,5504.9621,-2750.9691,3919.8674,-4460.1981,0.0000,4874.2248,-6752.8140,-2798.1135,351167.2799,373478.6849,359639.2441,359018.3595,351166.0166,354629.3129,358843.9461,354396.1971,144417714.1657,144440184.6753,144407707.4598,144407675.0508,353930.6556,144400049.6591,-2907.2595,-5362.9528,-2025.0651,4670.4963,-5550.5875,-2244.2820,1880.9520,-4655.1278,-1929.9558,-3548.4678,4348.5266,-1491.5085,3313.5264,4321.7627,4015.3869,4701.9895,0.0000,4084.3729,-147.3028,-5528.7781,-124984.1339,-127918.8322,-126124.8295,-119731.5299,-122067.3629,-130986.4584,-129640.1137,-123090.0240,-59006323.0971,-59020355.5726,-59015042.1066,-58990972.0713,-124267.7859,-58998539.4817,
18000.000,-5730.7443,222.6898,2015.4699,6667.3167,526.2848,1893.2424,-945.8220,1550.9865,-4732.5394,-6814.8537,2346.9173,3165.8860,-4356.2176,-2905.3755,-4150.9484,5715.3769,0.0000,-4992.3962,772.1605,-445.3432,-102246.5268,-115202.2953,-111580.2510,-106941.5126,-106335.1249,-116121.4521,-109539.7631,-113336.6596,-44391220.8204,-44421362.0481,-44404327.8377,-44397181.2543,-111931.8012,-44397370.8790,3773.8433,-6370.9296,3240.1648,1433.4782,5410.5369,-4716.6296,-5170.2089,-6058.8051,-1940.8308,-794.8529,3643.2281,2844.2685,-5201.3202,6024.7912,236.7794,2405.1859,0.0000,-4591.6557,5507.4474,5897.7047,337793.1837,355692.9781,341922.0574,342063.6864,333928.6576,337274.3379,341164.4325,335609.1765,137641360.5529,137658447.7382,137624815.0750,137637063.9663,336309.1232,137624601.3777,-762.2297,2628.6719,5798.0425,-974.6356,4351.7584,4574.2686,-4461.0296,2750.6225,4504.9677,-737.9086,-5259.0786,5146.4931,1087.3595,-1410.6028,-5536.7573,-3057.5422,0.0000,361.8744,-4047.4001,3561.2773,-125683.8536,-128627.0055,-127146.9930,-119612.6917,-123982.0035,-132750.5703,-127536.5681,-125597.5434,-59035338.9890,-59049129.8230,-59041961.6122,-59020839.1174,-124677.0820,-59025404.8359,
21600.000,2914.9638,1418.4308,-2778.8386,-5985.5834,-2674.4771,2534.5213,4665.2721,1070.5464,5081.9465,5051.0013,-6045.3198,-4915.3164,4460.7454,259.4089,4102.0354,-6887.6815,0.0000,4812.5215,-3579.1615,-1338.4259,-186003.3341,-199563.1402,-190027.2349,-187049.5469,-189151.0062,-195982.2124,-190240.1053,-190804.6635,-78546590.4098,-78583102.4378,-78555795.7647,-78559162.4250,-192079.4959,-78552732.6938,-4869.2779,6507.7295,1342.8387,399.0092,-6396.5625,5226.8683,2994.9121,6650.1787,-2639.3183,-1257.9862,-2297.2319,2266.7913,2140.1349,-6339.2015,-4246.8786,-153.9725,0.0000,1533.3356,-2103.2906,-6745.5021,301784.5090,315620.8176,302755.1019,303963.7581,295089.8772,298904.6132,300919.2512,298478.8376,121462156.6793,121472121.4811,121440214.9895,121458291.6605,297496.1290,121446384.9068,3920.9925,1783.2318,-6230.8144,-3393.6573,-753.5389,-3625.0582,4082.5416,1156.4090,-3712.9909,4517.0355,2125.2792,-3931.8932,-4775.0278,-2554.6170,3599.8803,-545.5370,0.0000,-4548.4223,5468.6855,640.9449,-126298.6419,-129291.6585,-127494.8677,-119905.9566,-126011.5230,-133827.5595,-124694.6916,-124345.7496,-59063709.9541,-59077781.7737,-59067300.1530,-59051811.4248,-125074.0194,-59052268.6206,
25200.000,1299.6479,-2979.2310,4198.4446,2846.9000,3613.9007,-5408.5657,-6787.8038,-3520.2242,-3893.9021,-1584.8896,6274.8954,4304.1260,-3796.7614,3118.6285,-3311.4328,5311.6590,0.0000,-3140.6781,5966.5033,2739.3998,-258783.1320,-271173.1693,-256373.3425,-255248.3124,-261896.5909,-263820.6639,-259240.9318,-261170.5988,-107349297.1035,-107390036.8898,-107352379.6451,-107366373.3620,-259951.5464,-107355934.4967,5010.1830,-3620.6229,-4642.9401,-3007.5752,4967.0163,-4193.7419,-603.1596,-4058.3670,5602.0936,3999.0619,385.8075,-5009.8221,2415.5862,3934.6958,6049.6705,-2274.1760,0.0000,3160.1557,-1197.9188,4510.2381,244337.0756,255851.5091,244670.3984,247075.4103,238667.0978,241921.8698,238620.1310,238693.7762,96981770.1442,96983389.2476,96957425.8453,96973386.3926,239984.5911,96966793.4508,-4573.0784,-5065.6704,3015.6942,5494.2784,-3303.8724,46.6299,-1026.8680,-4230.7037,116.0660,-5399.2836,2609.9187,-1046.7309,5182.7712,4628.6373,546.6390,3781.6726,0.0000,5117.4042,-3202.1816,-4465.7492,-126688.7218,-129910.6474,-127181.5463,-120550.2901,-126405.0841,-134277.1556,-123446.5271,-125886.9834,-59091338.3658,-59106298.0538,-59090818.7195,-59082877.2766,-125458.5420,-59079130.8173,
28800.000,-4903.0187,4662.5688,-4392.9695,605.9674,-4053.9116,5719.1708,6070.9688,5392.3670,825.5242,-1518.3421,-3315.3110,-360.9311,2925.3990,-5947.9895,895.5274,-1971.5273,0.0000,1320.5457,-6002.6616,-4237.7907,-313257.1716,-325521.5642,-306553.2803,-307181.4316,-315309.6109,-315402.5645,-311644.9505,-310362.2572,-128830101.4612,-128872673.9804,-128827187.7026,-128846590.1206,-311292.4395,-128837575.2846,-4293.5636,-555.1598,5026.5847,5584.8168,-1418.6023,1220.6082,-1795.2279,-140.6100,-5760.8581,-6131.1053,2565.4264,4407.3374,-5862.2797,-544.9648,-5285.3994,4735.1552,0.0000,-6453.0232,3105.8897,-423.5911,166681.0614,180231.1866,171307.5801,174916.7045,169097.3840,169853.1577,163042.0000,168924.3703,65869248.9477,65861919.0490,65846494.3999,65853985.6270,167440.7947,65854651.2509,2267.1822,5043.7566,1918.7203,-3992.1262,5479.3526,3546.7277,-2726.2410,4189.9362,3550.2986,2767.2068,-5372.6844,5004.8191,-2082.7045,-3328.7633,-4382.2528,-4637.0008,0.0000,-1668.2863,-1266.2877,5428.8303,-126014.7509,-130481.4223,-126393.9942,-121512.6169,-124169.4418,-134120.4635,-127302.9146,-125641.6810,-59118174.5838,-59134664.0767,-59112607.2168,-59112928.5227,-125830.5948,-59105991.4076,
