sl_100_86400_20310821 Coordinates.csv
2031/08/21 07:47:00.0000 UTC

Generated: Tue Oct  8 21:57:18 2024,
Start: 2031/08/21 07:47:00.00, Stop: 2031/08/22 07:47:00.00,
TIME_UNITS,STARLINK-31923 - X-Coordinate,STARLINK-31716 - X-Coordinate,STARLINK-3965 - X-Coordinate,STARLINK-2645 - X-Coordinate,STARLINK-1321 - X-Coordinate,STARLINK-30886 - X-Coordinate,STARLINK-3735 - X-Coordinate,STARLINK-5857 - X-Coordinate,STARLINK-6031 - X-Coordinate,STARLINK-3190 - X-Coordinate,STARLINK-2128 - X-Coordinate,STARLINK-4426 - X-Coordinate,STARLINK-6336 - X-Coordinate,STARLINK-2675 - X-Coordinate,STARLINK-30283 - X-Coordinate,STARLINK-4121 - X-Coordinate,STARLINK-4294 - X-Coordinate,STARLINK-2031 - X-Coordinate,STARLINK-31762 - X-Coordinate,STARLINK-30547 - X-Coordinate,STARLINK-30209 - X-Coordinate,STARLINK-5049 - X-Coordinate,STARLINK-4383 - X-Coordinate,STARLINK-1832 - X-Coordinate,STARLINK-5130 - X-Coordinate,STARLINK-1368 - X-Coordinate,STARLINK-2613 - X-Coordinate,STARLINK-31079 - X-Coordinate,STARLINK-30903 - X-Coordinate,STARLINK-31424 - X-Coordinate,STARLINK-31451 - X-Coordinate,STARLINK-6181 - X-Coordinate,STARLINK-6093 - X-Coordinate,STARLINK-3750 - X-Coordinate,STARLINK-30837 - X-Coordinate,STARLINK-3913 - X-Coordinate,STARLINK-1727 - X-Coordinate,STARLINK-30764 - X-Coordinate,STARLINK-31750 - X-Coordinate,STARLINK-3935 - X-Coordinate,STARLINK-6152 - X-Coordinate,STARLINK-4133 - X-Coordinate,STARLINK-31524 - X-Coordinate,STARLINK-31063 - X-Coordinate,STARLINK-5631 - X-Coordinate,STARLINK-31164 - X-Coordinate,STARLINK-31877 - X-Coordinate,STARLINK-4554 - X-Coordinate,STARLINK-4140 - X-Coordinate,STARLINK-1013 - X-Coordinate,STARLINK-3689 - X-Coordinate,STARLINK-2063 - X-Coordinate,STARLINK-11096 [DTC] - X-Coordinate,STARLINK-4531 - X-Coordinate,STARLINK-31236 - X-Coordinate,STARLINK-3780 - X-Coordinate,STARLINK-1448 - X-Coordinate,STARLINK-5802 - X-Coordinate,STARLINK-4798 - X-Coordinate,STARLINK-31047 - X-Coordinate,STARLINK-31879 - X-Coordinate,STARLINK-32186 - X-Coordinate,STARLINK-5553 - X-Coordinate,STARLINK-4269 - X-Coordinate,STARLINK-2644 - X-Coordinate,STARLINK-30870 - X-Coordinate,STARLINK-5363 - X-Coordinate,STARLINK-32096 - X-Coordinate,STARLINK-3928 - X-Coordinate,STARLINK-31681 - X-Coordinate,STARLINK-5594 - X-Coordinate,STARLINK-3107 - X-Coordinate,STARLINK-6038 - X-Coordinate,STARLINK-3614 - X-Coordinate,STARLINK-3649 - X-Coordinate,STARLINK-3218 - X-Coordinate,STARLINK-2726 - X-Coordinate,STARLINK-2395 - X-Coordinate,STARLINK-32008 - X-Coordinate,STARLINK-30083 - X-Coordinate,STARLINK-5664 - X-Coordinate,STARLINK-30246 - X-Coordinate,STARLINK-5153 - X-Coordinate,STARLINK-30315 - X-Coordinate,STARLINK-4089 - X-Coordinate,STARLINK-30948 - X-Coordinate,STARLINK-1146 - X-Coordinate,STARLINK-6209 - X-Coordinate,STARLINK-3841 - X-Coordinate,STARLINK-4437 - X-Coordinate,STARLINK-30103 - X-Coordinate,STARLINK-5808 - X-Coordinate,STARLINK-4306 - X-Coordinate,STARLINK-32004 - X-Coordinate,STARLINK-31637 - X-Coordinate,STARLINK-3604 - X-Coordinate,STARLINK-3895 - X-Coordinate,STARLINK-31486 - X-Coordinate,STARLINK-31196 - X-Coordinate,STARLINK-30150 - X-Coordinate,MoonARTEMIS1 - X-Coordinate,MoonARTEMIS2 - X-Coordinate,MoonIOAGEO - X-Coordinate,MoonIOAGNO - X-Coordinate,MoonIOAGNO 0001 - X-Coordinate,MoonIOAGSO - X-Coordinate,MoonIOAGSO 0001 - X-Coordinate,MoonLRO - X-Coordinate,MarsSat1 - X-Coordinate,MarsSat2 - X-Coordinate,MarsSat3 - X-Coordinate,MarsSat4 - X-Coordinate,Moon - X-Coordinate,Mars - X-Coordinate,STARLINK-31923 - Y-Coordinate,STARLINK-31716 - Y-Coordinate,STARLINK-3965 - Y-Coordinate,STARLINK-2645 - Y-Coordinate,STARLINK-1321 - Y-Coordinate,STARLINK-30886 - Y-Coordinate,STARLINK-3735 - Y-Coordinate,STARLINK-5857 - Y-Coordinate,STARLINK-6031 - Y-Coordinate,STARLINK-3190 - Y-Coordinate,STARLINK-2128 - Y-Coordinate,STARLINK-4426 - Y-Coordinate,STARLINK-6336 - Y-Coordinate,STARLINK-2675 - Y-Coordinate,STARLINK-30283 - Y-Coordinate,STARLINK-4121 - Y-Coordinate,STARLINK-4294 - Y-Coordinate,STARLINK-2031 - Y-Coordinate,STARLINK-31762 - Y-Coordinate,STARLINK-30547 - Y-Coordinate,STARLINK-30209 - Y-Coordinate,STARLINK-5049 - Y-Coordinate,STARLINK-4383 - Y-Coordinate,STARLINK-1832 - Y-Coordinate,STARLINK-5130 - Y-Coordinate,STARLINK-1368 - Y-Coordinate,STARLINK-2613 - Y-Coordinate,STARLINK-31079 - Y-Coordinate,STARLINK-30903 - Y-Coordinate,STARLINK-31424 - Y-Coordinate,STARLINK-31451 - Y-Coordinate,STARLINK-6181 - Y-Coordinate,STARLINK-6093 - Y-Coordinate,STARLINK-3750 - Y-Coordinate,STARLINK-30837 - Y-Coordinate,STARLINK-3913 - Y-Coordinate,STARLINK-1727 - Y-Coordinate,STARLINK-30764 - Y-Coordinate,STARLINK-31750 - Y-Coordinate,STARLINK-3935 - Y-Coordinate,STARLINK-6152 - Y-Coordinate,STARLINK-4133 - Y-Coordinate,STARLINK-31524 - Y-Coordinate,STARLINK-31063 - Y-Coordinate,STARLINK-5631 - Y-Coordinate,STARLINK-31164 - Y-Coordinate,STARLINK-31877 - Y-Coordinate,STARLINK-4554 - Y-Coordinate,STARLINK-4140 - Y-Coordinate,STARLINK-1013 - Y-Coordinate,STARLINK-3689 - Y-Coordinate,STARLINK-2063 - Y-Coordinate,STARLINK-11096 [DTC] - Y-Coordinate,STARLINK-4531 - Y-Coordinate,STARLINK-31236 - Y-Coordinate,STARLINK-3780 - Y-Coordinate,STARLINK-1448 - Y-Coordinate,STARLINK-5802 - Y-Coordinate,STARLINK-4798 - Y-Coordinate,STARLINK-31047 - Y-Coordinate,STARLINK-31879 - Y-Coordinate,STARLINK-32186 - Y-Coordinate,STARLINK-5553 - Y-Coordinate,STARLINK-4269 - Y-Coordinate,STARLINK-2644 - Y-Coordinate,STARLINK-30870 - Y-Coordinate,STARLINK-5363 - Y-Coordinate,STARLINK-32096 - Y-Coordinate,STARLINK-3928 - Y-Coordinate,STARLINK-31681 - Y-Coordinate,STARLINK-5594 - Y-Coordinate,STARLINK-3107 - Y-Coordinate,STARLINK-6038 - Y-Coordinate,STARLINK-3614 - Y-Coordinate,STARLINK-3649 - Y-Coordinate,STARLINK-3218 - Y-Coordinate,STARLINK-2726 - Y-Coordinate,STARLINK-2395 - Y-Coordinate,STARLINK-32008 - Y-Coordinate,STARLINK-30083 - Y-Coordinate,STARLINK-5664 - Y-Coordinate,STARLINK-30246 - Y-Coordinate,STARLINK-5153 - Y-Coordinate,STARLINK-30315 - Y-Coordinate,STARLINK-4089 - Y-Coordinate,STARLINK-30948 - Y-Coordinate,STARLINK-1146 - Y-Coordinate,STARLINK-6209 - Y-Coordinate,STARLINK-3841 - Y-Coordinate,STARLINK-4437 - Y-Coordinate,STARLINK-30103 - Y-Coordinate,STARLINK-5808 - Y-Coordinate,STARLINK-4306 - Y-Coordinate,STARLINK-32004 - Y-Coordinate,STARLINK-31637 - Y-Coordinate,STARLINK-3604 - Y-Coordinate,STARLINK-3895 - Y-Coordinate,STARLINK-31486 - Y-Coordinate,STARLINK-31196 - Y-Coordinate,STARLINK-30150 - Y-Coordinate,MoonARTEMIS1 - Y-Coordinate,MoonARTEMIS2 - Y-Coordinate,MoonIOAGEO - Y-Coordinate,MoonIOAGNO - Y-Coordinate,MoonIOAGNO 0001 - Y-Coordinate,MoonIOAGSO - Y-Coordinate,MoonIOAGSO 0001 - Y-Coordinate,MoonLRO - Y-Coordinate,MarsSat1 - Y-Coordinate,MarsSat2 - Y-Coordinate,MarsSat3 - Y-Coordinate,MarsSat4 - Y-Coordinate,Moon - Y-Coordinate,Mars - Y-Coordinate,STARLINK-31923 - Z-Coordinate,STARLINK-31716 - Z-Coordinate,STARLINK-3965 - Z-Coordinate,STARLINK-2645 - Z-Coordinate,STARLINK-1321 - Z-Coordinate,STARLINK-30886 - Z-Coordinate,STARLINK-3735 - Z-Coordinate,STARLINK-5857 - Z-Coordinate,STARLINK-6031 - Z-Coordinate,STARLINK-3190 - Z-Coordinate,STARLINK-2128 - Z-Coordinate,STARLINK-4426 - Z-Coordinate,STARLINK-6336 - Z-Coordinate,STARLINK-2675 - Z-Coordinate,STARLINK-30283 - Z-Coordinate,STARLINK-4121 - Z-Coordinate,STARLINK-4294 - Z-Coordinate,STARLINK-2031 - Z-Coordinate,STARLINK-31762 - Z-Coordinate,STARLINK-30547 - Z-Coordinate,STARLINK-30209 - Z-Coordinate,STARLINK-5049 - Z-Coordinate,STARLINK-4383 - Z-Coordinate,STARLINK-1832 - Z-Coordinate,STARLINK-5130 - Z-Coordinate,STARLINK-1368 - Z-Coordinate,STARLINK-2613 - Z-Coordinate,STARLINK-31079 - Z-Coordinate,STARLINK-30903 - Z-Coordinate,STARLINK-31424 - Z-Coordinate,STARLINK-31451 - Z-Coordinate,STARLINK-6181 - Z-Coordinate,STARLINK-6093 - Z-Coordinate,STARLINK-3750 - Z-Coordinate,STARLINK-30837 - Z-Coordinate,STARLINK-3913 - Z-Coordinate,STARLINK-1727 - Z-Coordinate,STARLINK-30764 - Z-Coordinate,STARLINK-31750 - Z-Coordinate,STARLINK-3935 - Z-Coordinate,STARLINK-6152 - Z-Coordinate,STARLINK-4133 - Z-Coordinate,STARLINK-31524 - Z-Coordinate,STARLINK-31063 - Z-Coordinate,STARLINK-5631 - Z-Coordinate,STARLINK-31164 - Z-Coordinate,STARLINK-31877 - Z-Coordinate,STARLINK-4554 - Z-Coordinate,STARLINK-4140 - Z-Coordinate,STARLINK-1013 - Z-Coordinate,STARLINK-3689 - Z-Coordinate,STARLINK-2063 - Z-Coordinate,STARLINK-11096 [DTC] - Z-Coordinate,STARLINK-4531 - Z-Coordinate,STARLINK-31236 - Z-Coordinate,STARLINK-3780 - Z-Coordinate,STARLINK-1448 - Z-Coordinate,STARLINK-5802 - Z-Coordinate,STARLINK-4798 - Z-Coordinate,STARLINK-31047 - Z-Coordinate,STARLINK-31879 - Z-Coordinate,STARLINK-32186 - Z-Coordinate,STARLINK-5553 - Z-Coordinate,STARLINK-4269 - Z-Coordinate,STARLINK-2644 - Z-Coordinate,STARLINK-30870 - Z-Coordinate,STARLINK-5363 - Z-Coordinate,STARLINK-32096 - Z-Coordinate,STARLINK-3928 - Z-Coordinate,STARLINK-31681 - Z-Coordinate,STARLINK-5594 - Z-Coordinate,STARLINK-3107 - Z-Coordinate,STARLINK-6038 - Z-Coordinate,STARLINK-3614 - Z-Coordinate,STARLINK-3649 - Z-Coordinate,STARLINK-3218 - Z-Coordinate,STARLINK-2726 - Z-Coordinate,STARLINK-2395 - Z-Coordinate,STARLINK-32008 - Z-Coordinate,STARLINK-30083 - Z-Coordinate,STARLINK-5664 - Z-Coordinate,STARLINK-30246 - Z-Coordinate,STARLINK-5153 - Z-Coordinate,STARLINK-30315 - Z-Coordinate,STARLINK-4089 - Z-Coordinate,STARLINK-30948 - Z-Coordinate,STARLINK-1146 - Z-Coordinate,STARLINK-6209 - Z-Coordinate,STARLINK-3841 - Z-Coordinate,STARLINK-4437 - Z-Coordinate,STARLINK-30103 - Z-Coordinate,STARLINK-5808 - Z-Coordinate,STARLINK-4306 - Z-Coordinate,STARLINK-32004 - Z-Coordinate,STARLINK-31637 - Z-Coordinate,STARLINK-3604 - Z-Coordinate,STARLINK-3895 - Z-Coordinate,STARLINK-31486 - Z-Coordinate,STARLINK-31196 - Z-Coordinate,STARLINK-30150 - Z-Coordinate,MoonARTEMIS1 - Z-Coordinate,MoonARTEMIS2 - Z-Coordinate,MoonIOAGEO - Z-Coordinate,MoonIOAGNO - Z-Coordinate,MoonIOAGNO 0001 - Z-Coordinate,MoonIOAGSO - Z-Coordinate,MoonIOAGSO 0001 - Z-Coordinate,MoonLRO - Z-Coordinate,MarsSat1 - Z-Coordinate,MarsSat2 - Z-Coordinate,MarsSat3 - Z-Coordinate,MarsSat4 - Z-Coordinate,Moon - Z-Coordinate,Mars - Z-Coordinate,
SECONDS,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,
0.000,-3601.6093,0.0000,-921.3741,-1298.4347,-4124.7810,5532.6296,276.9198,2776.2563,1923.1809,4020.2199,6251.3616,1924.8529,2850.3573,-4425.7368,-1509.5622,-4819.5727,4570.2131,-3869.4514,6496.0763,102.7320,-4464.1820,3610.5432,-1017.0882,5922.5691,4636.6041,-1001.9217,3380.5826,-6123.9110,-4892.6397,1989.4163,202.8346,6533.4142,326.2980,-5234.3548,4583.6987,-4038.8087,367.3942,1656.3177,-849.6992,1215.4315,6757.5374,5361.0976,0.0000,-1115.9980,-6201.4552,-1645.7391,4155.6104,-6423.7922,1778.1346,-287.7748,-5532.0288,-5745.9655,-1765.4643,-4917.2796,1439.1205,1383.6047,-4784.1886,-5934.1374,-4857.0952,2962.0506,3545.8849,-5747.9700,6075.4504,521.7779,-5178.3138,-4001.7466,-5656.8591,-6180.1839,3641.9297,-5029.7823,6355.4557,286.0924,-5373.0006,-718.9213,-277.4848,185.3531,5481.0027,-1992.6801,3150.3649,1485.7183,46.1431,2823.4597,3569.5038,4984.0131,-3671.2346,-5840.3757,-64.0422,-4976.2840,-2977.3533,-101.9925,5725.3710,3091.8602,4028.6026,-4077.3917,-3544.8686,-5618.5038,-2121.9009,6260.4051,-1170.2857,2744.4258,31725.5420,40210.7391,34898.0387,37382.8979,46077.0047,43288.9215,41686.7977,39881.3855,121206724.7027,121218606.4621,121199049.8714,121190849.3234,40000.9538,121188415.9692,-1945.8269,0.0000,-5726.7042,6434.9747,200.0553,-208.7389,-4288.4949,-926.9316,1474.3939,2894.9849,1762.8612,3772.9880,-1302.7337,-920.9667,-6704.0757,2636.1155,-397.7392,-4193.2097,1556.4843,-4596.5601,-2562.4594,3564.4569,-377.6935,1630.9028,2671.7250,4699.0042,-5819.7718,2313.6732,-1163.3949,-4481.3670,4863.9489,1511.0063,5142.6126,-1943.8402,2222.0136,855.3363,-4095.4814,4182.7464,5915.0606,5809.7060,-1281.7608,562.2822,0.0000,4586.5582,-623.0158,-5348.5785,-3010.5195,1850.6818,4601.2096,-5271.6468,468.4718,3923.1447,5039.7330,-4781.5503,4981.8263,-5310.2493,371.4944,3537.7461,1003.4502,4736.7256,-5662.7068,-925.2348,3281.1508,-4712.8013,-3742.3628,-3412.6741,3822.1295,-1415.7124,1994.5165,2708.5227,-2097.4009,-4436.3212,-3975.4115,4072.8022,4676.0722,-6798.1069,3737.3590,-4585.6223,-5312.3328,-5247.9853,-5868.7987,5776.2481,5815.5084,-1045.5458,-2382.0156,1128.7628,-4306.5473,-4753.5781,-5931.7012,1277.1025,-813.7432,4552.7479,2129.8331,-164.6484,4986.4957,136.8786,-4643.6638,-88.7217,5407.0602,-4550.0689,383390.7635,394269.3425,391609.6161,386442.0428,383709.0691,387107.5411,392984.9075,387869.4840,73564224.8908,73588989.9398,73568240.8522,73550659.4966,389200.2044,73555923.4309,-5420.2231,0.0000,-3755.7095,2078.6766,5468.6998,-4213.5797,-5387.5533,-6328.8878,-6494.2272,4810.6887,-2125.8149,5447.9472,-6201.9337,-5186.6634,192.9585,4146.8582,-5069.5460,3840.0794,1429.8440,5132.7259,-4638.1457,-4718.7350,-6840.0009,2772.0552,-4395.8697,-4809.5668,1429.3947,2225.9864,4515.7400,4557.3822,-4485.1195,-1778.5907,-4525.4289,3845.4022,4692.2221,5492.4944,-5175.9140,-5138.2763,3304.8170,-3341.9917,-170.2143,4308.2125,0.0000,4910.8081,-2907.1115,4109.4415,-4486.6763,-1968.3578,4778.6385,4455.9468,4055.9694,117.7965,4026.4882,-26.0645,4393.1659,-4193.4268,4935.2003,95.1994,4804.6053,4024.1551,-908.3821,3559.3406,-691.2261,4853.8866,-2451.4780,4516.9765,-710.5554,-2543.2652,-5532.0984,-3762.9350,1891.2516,5340.4234,-1885.4682,-5475.8025,5054.9032,-1195.3034,-1140.0010,-4584.9092,2830.0918,-4221.3841,3644.3310,2585.7716,-15.7543,-4666.6467,5290.5016,3544.1705,5010.8710,804.4741,1903.5802,-6723.9218,3841.2507,4263.8948,5239.4343,-5429.2223,3116.9956,3963.2929,-4599.2465,-2818.7423,3958.9525,-4475.0485,-31471.0024,-32965.1111,-31901.9104,-35255.1773,-29156.3578,-33964.2173,-43082.4410,-35481.9345,-56310916.5422,-56326027.3310,-56321512.0804,-56299388.5053,-34327.6208,-56307275.5793,
3600.000,5198.9435,0.0000,3365.5682,-1462.0572,4023.7753,-5974.5464,3366.2350,-4411.0117,-4317.7068,-4193.6672,-6331.5973,-345.7847,-4390.7215,6197.6324,2903.6264,709.7658,-1954.4624,4148.0170,-6248.9631,3015.4010,5585.6938,-6003.6632,256.7321,-6356.3062,-6775.3789,-3665.1194,-356.5560,3080.1379,4587.1129,2831.5837,-5254.3928,-5175.0557,-4471.6298,6742.7014,-5671.0014,2721.2088,4236.8454,-5309.7842,-1993.6039,-3567.1917,-4767.7242,-2945.7700,0.0000,-1677.2069,6531.6256,4616.2577,-1902.5167,5819.3801,-4412.9205,2673.4567,6323.6521,3810.7655,-3186.8038,4966.3832,-4248.4054,2461.9254,2173.1875,3491.2513,5586.8333,-5271.5612,355.4028,6675.1026,-3417.3907,3988.8620,6107.4047,5544.7693,3317.0933,6563.8234,-5718.1219,1126.6994,-3436.2530,2464.0181,1601.3775,-3738.3172,-2656.7009,1806.4146,-5481.7929,5135.9600,996.7333,1550.3490,2709.7518,-4892.4751,-4266.1497,-4166.1493,4641.9628,3104.7913,5132.6464,5412.7340,4191.8638,2582.3649,-3300.3969,-5177.9854,-4350.3810,4195.2920,2259.7281,6493.7869,5006.0996,-6225.6810,-2072.2355,1228.8376,-65459.9121,-57894.6960,-63409.5824,-60169.2767,-52265.0457,-60376.1858,-56774.3685,-59070.1264,98028629.3578,98031774.7529,98014564.0510,98020262.8135,-58985.8883,98011361.3859,-2505.1384,0.0000,2396.9765,-4300.5442,-4421.7294,3248.0269,5361.9443,4211.2701,2384.9670,1502.9591,116.9808,-6863.2904,4519.4378,-2148.0833,4553.2115,-4118.9663,4441.9964,-100.8724,1084.8456,5873.6734,-1367.0552,-392.7032,5407.9541,470.0160,-1296.9200,-2907.6584,4800.8516,-4202.5596,-3640.7343,5468.4402,-3116.4638,1466.4874,-3515.1326,-17.0687,1614.8708,-4976.8651,4851.7428,-3905.3826,-6516.3516,-1967.0309,3390.6305,3016.4815,0.0000,-6494.7400,-1968.7854,5042.7513,6285.0092,-3124.0017,-837.7199,6339.5901,-2717.4217,-4408.8513,-2895.8938,2255.1593,-960.9954,3375.0904,-4074.0568,-4817.7882,-3852.4204,-4435.0018,5237.6459,-1059.6068,-4141.0009,2524.8108,2149.6169,-345.2829,-5178.7439,-1237.7027,1474.5096,-5005.3432,1926.1276,854.0446,3100.0720,-4224.7225,-6106.5204,4649.1276,-1167.8403,4407.5130,3998.3485,6589.7957,6352.0196,-4804.7173,-3207.1013,4796.1872,-2082.8208,-4029.5206,1657.4768,1850.9115,4886.0536,3879.0719,3947.0136,-1211.3451,-5389.6959,-4358.2104,-6346.8304,-2267.2191,4645.8259,2710.6709,-6463.5022,5348.2839,376520.6961,394383.4741,390412.9654,388539.2552,381307.0274,385905.6007,390228.6401,387770.9442,102472981.0928,102502745.0986,102476093.6975,102464277.5996,386519.8068,102464199.8557,3564.2551,0.0000,5523.1682,-5184.8771,-3373.8104,1437.3544,2705.7637,3367.0087,4856.5767,-5291.1405,-2569.1268,-732.0238,2916.1002,2051.9077,-4261.8456,-5481.6271,4800.3345,-5497.4703,2528.4357,-2002.1688,3848.7018,3418.2243,4303.3996,2193.1115,576.2369,4916.6703,-4923.8719,-4555.4885,-3393.1883,-2647.5614,2530.4747,4369.4016,3815.9359,744.6200,-3653.2090,-3897.2415,1460.4881,1769.1977,450.7808,5444.6893,3611.0865,-5476.3645,0.0000,-1223.9107,-857.7034,-1255.0948,1810.4648,-2233.1809,-5209.9480,-711.6269,46.1628,3793.4979,-5130.2546,-4166.0499,-5229.8140,5484.9847,-5121.1199,-3518.7786,-1310.5635,72.8513,4220.4491,961.0775,-4398.7139,-4888.9922,-2214.3815,-4165.6822,-3052.5214,-1439.3252,3585.7955,4512.3595,-5741.3038,-6454.6085,5996.5962,3891.1349,-1804.3842,4761.3837,-3730.9486,397.4462,-5413.0001,1293.1013,-331.8294,1018.7406,-4258.6610,2692.1495,-4627.4176,-4710.9674,-3835.4749,-3917.4087,2488.4788,5001.5506,-4676.8501,-4523.0202,-606.9524,3069.3308,1341.9866,198.5165,725.0383,-1000.5829,-538.3797,4242.4017,-32480.4486,-34478.1663,-33819.7470,-36510.3890,-30638.1696,-33531.5045,-44376.0050,-34232.5901,-56340691.2149,-56355022.3553,-56350219.3992,-56326397.5315,-35552.7572,-56334203.7197,
7200.000,-4716.5122,0.0000,-5682.3828,4743.4779,-2906.5075,4521.2311,-4856.5414,4857.3712,5743.2432,4078.5443,3261.7970,-1757.5011,4537.1268,-5315.1621,-4205.7766,3135.6534,-257.8829,-4143.9740,3173.6928,-4287.7147,-5422.5804,6574.6025,2277.2961,2864.7270,5906.6040,6610.9414,-3714.4095,851.9840,-2661.8804,-5387.2868,6266.8897,2671.4416,6710.9025,-4286.7147,5383.5101,-1290.0996,-4994.3233,5827.2596,4014.0743,5514.6717,820.8722,603.2656,0.0000,3196.8581,-3974.1905,-5738.9408,-777.3144,-2771.0599,6136.8969,-3703.4784,-4061.9281,51.0678,6533.5651,-3634.6391,5988.6348,-5904.7229,77.0309,578.2302,-4063.5658,5127.5041,-4762.1823,-3977.7554,-478.7025,-6699.3866,-4221.6433,-5899.6375,852.2981,-3776.1762,5966.7772,2639.6262,-1092.6831,-5566.4154,1622.2104,5917.4858,3929.0959,-4325.5187,2735.1529,-5119.5912,-5300.4007,-3603.9199,-4332.1585,5340.7714,3959.4219,2358.9598,-4673.9969,-14.9149,-6387.8107,-4686.1527,-4218.9946,-1191.9072,600.1088,6336.9388,1559.5626,-2824.2783,534.9252,-4221.3225,-5246.2032,3336.2693,4139.8877,-4351.4610,-156996.0432,-153502.8054,-157585.3088,-152119.3154,-146910.7043,-158415.6617,-151353.8942,-153993.0091,68145932.3707,68139575.9903,68126743.5675,68139330.1422,-154059.3672,68129751.3602,4751.1065,0.0000,1031.8346,1174.0676,6119.1318,-4819.8064,-4559.0248,-4780.5610,-3858.1312,-5026.5892,-2708.4376,4958.3810,-4837.6827,3605.9202,-272.6301,5239.9668,-6750.1889,4257.8034,-3895.6111,-4818.2115,4250.3430,-2174.3186,-6477.7452,-3041.2255,-446.9022,1046.8970,-2725.2358,5558.8109,6194.7729,-3587.0045,-168.9192,-4706.2786,1331.3665,2242.2121,-4350.5432,6749.4792,-2047.5787,2052.6731,3934.9037,-2116.0858,-5020.6583,-6119.4028,0.0000,4967.1386,3903.2791,-3134.2236,-6386.4504,3774.6196,-2283.0934,-4672.9581,3702.4663,4193.6139,390.6840,2076.4959,-2537.5070,-1440.9331,6615.0698,5034.6223,4697.8843,2005.1000,-2774.2124,2807.6934,992.4654,-403.0392,1139.2144,3409.6110,4942.8216,3671.0544,-3437.0252,5989.4006,-2759.4957,1605.3653,1318.2429,3441.8106,5021.2148,-983.8625,-3113.6987,-1726.9518,-2019.1667,-5330.6886,-4331.2070,1837.5124,-1533.5588,-6409.8400,4976.5911,6249.7044,981.6156,2152.3845,-1296.9766,-6734.7143,-6350.3217,-1892.6593,5139.7301,5925.4660,4785.0185,3391.0929,-2543.1228,-4362.7379,4273.3371,-5199.0704,345973.7255,369322.9476,364077.9107,362963.9222,354429.0951,359757.1615,362993.0423,358084.6372,124393248.1104,124425614.5268,124392351.7552,124391968.9558,359081.3929,124384524.6846,1109.7267,0.0000,-3791.9002,4844.4957,-1096.4054,2152.7251,1740.8741,1440.6491,-295.3251,2420.3389,5346.6795,-4480.1009,2046.2384,2445.2129,5423.2551,3181.2803,-1031.2556,3464.6443,-4632.5505,-2454.5323,-704.2523,-27.9590,842.7878,-5301.0157,3570.3159,-1177.4659,5101.8394,4017.8360,-563.6605,-1741.3418,2104.7489,-4345.3007,-425.7692,-4762.8948,377.5867,-344.0545,3799.9863,2893.4488,-3887.8551,-3391.5529,-4637.0592,3139.2192,0.0000,-3412.0809,4019.5453,-2360.8555,2232.6328,5149.5754,2089.4469,-3509.9662,-4148.3892,-5560.0877,1394.6225,5423.7776,1986.3857,-3276.2122,1917.8721,4686.6591,-3039.1503,-4149.3519,-3888.5242,-4792.0709,6841.1009,1041.3127,5250.3674,1302.5709,4674.9343,4340.2927,592.4664,-1982.7791,6284.4684,3845.1500,-6627.4875,394.5585,-2642.9366,-5293.7281,5291.9157,4086.2282,3738.5518,2464.7572,-3210.6169,-4028.6187,5332.2078,995.9587,797.9680,2982.5151,-1418.0433,4617.9681,-5316.8021,279.9743,2744.3768,2190.9343,-4416.6397,1716.1643,-4905.0637,-4253.7130,3620.1658,4110.5937,-3315.4602,-1506.6947,-33593.4673,-36145.3846,-36198.8371,-35126.9608,-32447.6592,-38230.3591,-45072.2942,-38240.8375,-56370046.0410,-56383915.2589,-56377845.4433,-56356078.9160,-36774.7046,-56361132.1578,
