sl_100_86400_20310822 Coordinates.csv
2031/08/22 07:47:00.0000 UTC

Generated: Tue Oct  8 21:57:33 2024,
Start: 2031/08/22 07:47:00.00, Stop: 2031/08/23 07:47:00.00,
TIME_UNITS,STARLINK-5702 - X-Coordinate,STARLINK-31811 - X-Coordinate,STARLINK-5059 - X-Coordinate,STARLINK-4316 - X-Coordinate,STARLINK-30813 - X-Coordinate,STARLINK-30972 - X-Coordinate,STARLINK-5604 - X-Coordinate,STARLINK-30968 - X-Coordinate,STARLINK-5766 - X-Coordinate,STARLINK-31722 - X-Coordinate,STARLINK-31779 - X-Coordinate,STARLINK-4386 - X-Coordinate,STARLINK-4438 - X-Coordinate,STARLINK-30184 - X-Coordinate,STARLINK-31821 - X-Coordinate,STARLINK-6319 - X-Coordinate,STARLINK-5238 - X-Coordinate,STARLINK-4462 - X-Coordinate,STARLINK-5920 - X-Coordinate,STARLINK-5951 - X-Coordinate,STARLINK-2516 - X-Coordinate,STARLINK-5229 - X-Coordinate,STARLINK-5126 - X-Coordinate,STARLINK-5684 - X-Coordinate,STARLINK-32077 - X-Coordinate,STARLINK-31402 - X-Coordinate,STARLINK-30392 - X-Coordinate,STARLINK-1818 - X-Coordinate,STARLINK-31413 - X-Coordinate,STARLINK-3871 - X-Coordinate,STARLINK-2533 - X-Coordinate,STARLINK-6295 - X-Coordinate,STARLINK-30557 - X-Coordinate,STARLINK-31754 - X-Coordinate,STARLINK-31003 - X-Coordinate,STARLINK-30421 - X-Coordinate,STARLINK-3619 - X-Coordinate,STARLINK-3983 - X-Coordinate,STARLINK-5696 - X-Coordinate,STARLINK-30401 - X-Coordinate,STARLINK-2309 - X-Coordinate,STARLINK-30071 - X-Coordinate,STARLINK-4103 - X-Coordinate,STARLINK-5863 - X-Coordinate,STARLINK-32289 - X-Coordinate,STARLINK-4019 - X-Coordinate,STARLINK-3927 - X-Coordinate,STARLINK-31359 - X-Coordinate,STARLINK-4456 - X-Coordinate,STARLINK-31207 - X-Coordinate,STARLINK-5151 - X-Coordinate,STARLINK-5803 - X-Coordinate,STARLINK-2222 - X-Coordinate,STARLINK-31861 - X-Coordinate,STARLINK-31372 - X-Coordinate,STARLINK-30460 - X-Coordinate,STARLINK-5112 - X-Coordinate,STARLINK-31005 - X-Coordinate,STARLINK-31533 - X-Coordinate,STARLINK-11265 [DTC] - X-Coordinate,STARLINK-5630 - X-Coordinate,STARLINK-31362 - X-Coordinate,STARLINK-5346 - X-Coordinate,STARLINK-4015 - X-Coordinate,STARLINK-30151 - X-Coordinate,STARLINK-3685 - X-Coordinate,STARLINK-1723 - X-Coordinate,STARLINK-3087 - X-Coordinate,STARLINK-4353 - X-Coordinate,STARLINK-31523 - X-Coordinate,STARLINK-30475 - X-Coordinate,STARLINK-30168 - X-Coordinate,STARLINK-31146 - X-Coordinate,STARLINK-3706 - X-Coordinate,STARLINK-3724 - X-Coordinate,STARLINK-5154 - X-Coordinate,STARLINK-3268 - X-Coordinate,STARLINK-6193 - X-Coordinate,STARLINK-1918 - X-Coordinate,STARLINK-1137 - X-Coordinate,STARLINK-1376 - X-Coordinate,STARLINK-3004 - X-Coordinate,STARLINK-3208 - X-Coordinate,STARLINK-31984 - X-Coordinate,STARLINK-32097 - X-Coordinate,STARLINK-2005 - X-Coordinate,STARLINK-5293 - X-Coordinate,STARLINK-30298 - X-Coordinate,STARLINK-30351 - X-Coordinate,STARLINK-2131 - X-Coordinate,STARLINK-32360 - X-Coordinate,STARLINK-5911 - X-Coordinate,STARLINK-30942 - X-Coordinate,STARLINK-6166 - X-Coordinate,STARLINK-30943 - X-Coordinate,STARLINK-4591 - X-Coordinate,STARLINK-3716 - X-Coordinate,STARLINK-5381 - X-Coordinate,STARLINK-31305 - X-Coordinate,STARLINK-5145 - X-Coordinate,MoonARTEMIS1 - X-Coordinate,MoonARTEMIS2 - X-Coordinate,MoonIOAGEO - X-Coordinate,MoonIOAGNO - X-Coordinate,MoonIOAGNO 0001 - X-Coordinate,MoonIOAGSO - X-Coordinate,MoonIOAGSO 0001 - X-Coordinate,MoonLRO - X-Coordinate,MarsSat1 - X-Coordinate,MarsSat2 - X-Coordinate,MarsSat3 - X-Coordinate,MarsSat4 - X-Coordinate,Moon - X-Coordinate,Mars - X-Coordinate,STARLINK-5702 - Y-Coordinate,STARLINK-31811 - Y-Coordinate,STARLINK-5059 - Y-Coordinate,STARLINK-4316 - Y-Coordinate,STARLINK-30813 - Y-Coordinate,STARLINK-30972 - Y-Coordinate,STARLINK-5604 - Y-Coordinate,STARLINK-30968 - Y-Coordinate,STARLINK-5766 - Y-Coordinate,STARLINK-31722 - Y-Coordinate,STARLINK-31779 - Y-Coordinate,STARLINK-4386 - Y-Coordinate,STARLINK-4438 - Y-Coordinate,STARLINK-30184 - Y-Coordinate,STARLINK-31821 - Y-Coordinate,STARLINK-6319 - Y-Coordinate,STARLINK-5238 - Y-Coordinate,STARLINK-4462 - Y-Coordinate,STARLINK-5920 - Y-Coordinate,STARLINK-5951 - Y-Coordinate,STARLINK-2516 - Y-Coordinate,STARLINK-5229 - Y-Coordinate,STARLINK-5126 - Y-Coordinate,STARLINK-5684 - Y-Coordinate,STARLINK-32077 - Y-Coordinate,STARLINK-31402 - Y-Coordinate,STARLINK-30392 - Y-Coordinate,STARLINK-1818 - Y-Coordinate,STARLINK-31413 - Y-Coordinate,STARLINK-3871 - Y-Coordinate,STARLINK-2533 - Y-Coordinate,STARLINK-6295 - Y-Coordinate,STARLINK-30557 - Y-Coordinate,STARLINK-31754 - Y-Coordinate,STARLINK-31003 - Y-Coordinate,STARLINK-30421 - Y-Coordinate,STARLINK-3619 - Y-Coordinate,STARLINK-3983 - Y-Coordinate,STARLINK-5696 - Y-Coordinate,STARLINK-30401 - Y-Coordinate,STARLINK-2309 - Y-Coordinate,STARLINK-30071 - Y-Coordinate,STARLINK-4103 - Y-Coordinate,STARLINK-5863 - Y-Coordinate,STARLINK-32289 - Y-Coordinate,STARLINK-4019 - Y-Coordinate,STARLINK-3927 - Y-Coordinate,STARLINK-31359 - Y-Coordinate,STARLINK-4456 - Y-Coordinate,STARLINK-31207 - Y-Coordinate,STARLINK-5151 - Y-Coordinate,STARLINK-5803 - Y-Coordinate,STARLINK-2222 - Y-Coordinate,STARLINK-31861 - Y-Coordinate,STARLINK-31372 - Y-Coordinate,STARLINK-30460 - Y-Coordinate,STARLINK-5112 - Y-Coordinate,STARLINK-31005 - Y-Coordinate,STARLINK-31533 - Y-Coordinate,STARLINK-11265 [DTC] - Y-Coordinate,STARLINK-5630 - Y-Coordinate,STARLINK-31362 - Y-Coordinate,STARLINK-5346 - Y-Coordinate,STARLINK-4015 - Y-Coordinate,STARLINK-30151 - Y-Coordinate,STARLINK-3685 - Y-Coordinate,STARLINK-1723 - Y-Coordinate,STARLINK-3087 - Y-Coordinate,STARLINK-4353 - Y-Coordinate,STARLINK-31523 - Y-Coordinate,STARLINK-30475 - Y-Coordinate,STARLINK-30168 - Y-Coordinate,STARLINK-31146 - Y-Coordinate,STARLINK-3706 - Y-Coordinate,STARLINK-3724 - Y-Coordinate,STARLINK-5154 - Y-Coordinate,STARLINK-3268 - Y-Coordinate,STARLINK-6193 - Y-Coordinate,STARLINK-1918 - Y-Coordinate,STARLINK-1137 - Y-Coordinate,STARLINK-1376 - Y-Coordinate,STARLINK-3004 - Y-Coordinate,STARLINK-3208 - Y-Coordinate,STARLINK-31984 - Y-Coordinate,STARLINK-32097 - Y-Coordinate,STARLINK-2005 - Y-Coordinate,STARLINK-5293 - Y-Coordinate,STARLINK-30298 - Y-Coordinate,STARLINK-30351 - Y-Coordinate,STARLINK-2131 - Y-Coordinate,STARLINK-32360 - Y-Coordinate,STARLINK-5911 - Y-Coordinate,STARLINK-30942 - Y-Coordinate,STARLINK-6166 - Y-Coordinate,STARLINK-30943 - Y-Coordinate,STARLINK-4591 - Y-Coordinate,STARLINK-3716 - Y-Coordinate,STARLINK-5381 - Y-Coordinate,STARLINK-31305 - Y-Coordinate,STARLINK-5145 - Y-Coordinate,MoonARTEMIS1 - Y-Coordinate,MoonARTEMIS2 - Y-Coordinate,MoonIOAGEO - Y-Coordinate,MoonIOAGNO - Y-Coordinate,MoonIOAGNO 0001 - Y-Coordinate,MoonIOAGSO - Y-Coordinate,MoonIOAGSO 0001 - Y-Coordinate,MoonLRO - Y-Coordinate,MarsSat1 - Y-Coordinate,MarsSat2 - Y-Coordinate,MarsSat3 - Y-Coordinate,MarsSat4 - Y-Coordinate,Moon - Y-Coordinate,Mars - Y-Coordinate,STARLINK-5702 - Z-Coordinate,STARLINK-31811 - Z-Coordinate,STARLINK-5059 - Z-Coordinate,STARLINK-4316 - Z-Coordinate,STARLINK-30813 - Z-Coordinate,STARLINK-30972 - Z-Coordinate,STARLINK-5604 - Z-Coordinate,STARLINK-30968 - Z-Coordinate,STARLINK-5766 - Z-Coordinate,STARLINK-31722 - Z-Coordinate,STARLINK-31779 - Z-Coordinate,STARLINK-4386 - Z-Coordinate,STARLINK-4438 - Z-Coordinate,STARLINK-30184 - Z-Coordinate,STARLINK-31821 - Z-Coordinate,STARLINK-6319 - Z-Coordinate,STARLINK-5238 - Z-Coordinate,STARLINK-4462 - Z-Coordinate,STARLINK-5920 - Z-Coordinate,STARLINK-5951 - Z-Coordinate,STARLINK-2516 - Z-Coordinate,STARLINK-5229 - Z-Coordinate,STARLINK-5126 - Z-Coordinate,STARLINK-5684 - Z-Coordinate,STARLINK-32077 - Z-Coordinate,STARLINK-31402 - Z-Coordinate,STARLINK-30392 - Z-Coordinate,STARLINK-1818 - Z-Coordinate,STARLINK-31413 - Z-Coordinate,STARLINK-3871 - Z-Coordinate,STARLINK-2533 - Z-Coordinate,STARLINK-6295 - Z-Coordinate,STARLINK-30557 - Z-Coordinate,STARLINK-31754 - Z-Coordinate,STARLINK-31003 - Z-Coordinate,STARLINK-30421 - Z-Coordinate,STARLINK-3619 - Z-Coordinate,STARLINK-3983 - Z-Coordinate,STARLINK-5696 - Z-Coordinate,STARLINK-30401 - Z-Coordinate,STARLINK-2309 - Z-Coordinate,STARLINK-30071 - Z-Coordinate,STARLINK-4103 - Z-Coordinate,STARLINK-5863 - Z-Coordinate,STARLINK-32289 - Z-Coordinate,STARLINK-4019 - Z-Coordinate,STARLINK-3927 - Z-Coordinate,STARLINK-31359 - Z-Coordinate,STARLINK-4456 - Z-Coordinate,STARLINK-31207 - Z-Coordinate,STARLINK-5151 - Z-Coordinate,STARLINK-5803 - Z-Coordinate,STARLINK-2222 - Z-Coordinate,STARLINK-31861 - Z-Coordinate,STARLINK-31372 - Z-Coordinate,STARLINK-30460 - Z-Coordinate,STARLINK-5112 - Z-Coordinate,STARLINK-31005 - Z-Coordinate,STARLINK-31533 - Z-Coordinate,STARLINK-11265 [DTC] - Z-Coordinate,STARLINK-5630 - Z-Coordinate,STARLINK-31362 - Z-Coordinate,STARLINK-5346 - Z-Coordinate,STARLINK-4015 - Z-Coordinate,STARLINK-30151 - Z-Coordinate,STARLINK-3685 - Z-Coordinate,STARLINK-1723 - Z-Coordinate,STARLINK-3087 - Z-Coordinate,STARLINK-4353 - Z-Coordinate,STARLINK-31523 - Z-Coordinate,STARLINK-30475 - Z-Coordinate,STARLINK-30168 - Z-Coordinate,STARLINK-31146 - Z-Coordinate,STARLINK-3706 - Z-Coordinate,STARLINK-3724 - Z-Coordinate,STARLINK-5154 - Z-Coordinate,STARLINK-3268 - Z-Coordinate,STARLINK-6193 - Z-Coordinate,STARLINK-1918 - Z-Coordinate,STARLINK-1137 - Z-Coordinate,STARLINK-1376 - Z-Coordinate,STARLINK-3004 - Z-Coordinate,STARLINK-3208 - Z-Coordinate,STARLINK-31984 - Z-Coordinate,STARLINK-32097 - Z-Coordinate,STARLINK-2005 - Z-Coordinate,STARLINK-5293 - Z-Coordinate,STARLINK-30298 - Z-Coordinate,STARLINK-30351 - Z-Coordinate,STARLINK-2131 - Z-Coordinate,STARLINK-32360 - Z-Coordinate,STARLINK-5911 - Z-Coordinate,STARLINK-30942 - Z-Coordinate,STARLINK-6166 - Z-Coordinate,STARLINK-30943 - Z-Coordinate,STARLINK-4591 - Z-Coordinate,STARLINK-3716 - Z-Coordinate,STARLINK-5381 - Z-Coordinate,STARLINK-31305 - Z-Coordinate,STARLINK-5145 - Z-Coordinate,MoonARTEMIS1 - Z-Coordinate,MoonARTEMIS2 - Z-Coordinate,MoonIOAGEO - Z-Coordinate,MoonIOAGNO - Z-Coordinate,MoonIOAGNO 0001 - Z-Coordinate,MoonIOAGSO - Z-Coordinate,MoonIOAGSO 0001 - Z-Coordinate,MoonLRO - Z-Coordinate,MarsSat1 - Z-Coordinate,MarsSat2 - Z-Coordinate,MarsSat3 - Z-Coordinate,MarsSat4 - Z-Coordinate,Moon - Z-Coordinate,Mars - Z-Coordinate,
SECONDS,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,
0.000,-2248.8087,-4467.3425,6239.1623,-2331.9095,6717.8495,-5128.1467,-1021.4203,3511.5758,3905.1289,4183.7070,4182.3542,-937.5154,5171.5112,-4444.3754,-5269.4925,-6250.3040,4125.1487,5111.4803,-314.8814,2961.4008,-3689.9357,-3696.8307,4214.5266,2307.8831,4014.1173,0.0000,-5342.9553,1362.2213,19.2219,-3977.9913,5405.2152,-5194.8648,2733.1361,-5583.3344,-2624.3233,-5195.1880,5727.0594,-193.6183,-6455.7208,-4880.9054,-1561.0228,3229.8869,837.7828,-644.7163,-3010.8346,-808.7150,-4760.7604,0.0000,3505.6222,-6702.6851,-6471.4384,-1283.3666,-981.0945,-4920.9298,4711.8484,-4641.7281,-4741.8214,-4855.3637,-6346.2668,475.9204,-614.3074,-580.0638,-1196.2702,4952.0970,5312.8750,-5026.4480,1563.6457,-6110.7556,-4671.9607,-3329.4549,1429.6841,-6648.4296,-4502.7058,5716.1100,2647.4849,865.5381,-5237.3250,-1437.1716,1252.4678,-6052.1454,6335.0810,-1675.5890,-4529.3670,-6131.4720,2307.8454,5963.2463,-3755.7856,2462.1115,-6481.7982,3042.3997,0.0000,-4617.6312,3206.1356,2331.4276,2420.6732,1895.7909,5760.1196,-2432.7448,1438.9853,-2511.6914,109795.3009,123317.3190,107034.4347,109606.8918,118346.9348,115497.6224,113798.2945,113022.6119,121274373.5684,121247959.4550,121270179.1198,121255861.7490,112176.2620,121257259.9571,4578.2100,-982.4374,1926.0066,-4973.6947,-340.8691,-2928.9010,2647.7003,-4666.4764,4345.8505,-5377.3235,3973.5383,2210.7393,-4164.5172,-2716.1243,141.4822,82.8286,-501.0099,-310.4494,-6677.3988,-4751.6681,-2326.8764,-5827.7080,353.2696,-4635.6590,-2139.7681,0.0000,-3258.2713,4350.0653,-6184.4133,-5099.0250,-867.0389,4520.1758,-6342.2484,-807.4881,-5866.8397,4404.4035,-3003.6061,4131.2913,240.2374,3531.4384,-4194.1294,5921.2168,6811.9455,6554.2110,2756.6879,4129.0477,-2676.4354,0.0000,-3559.9608,-746.4386,1569.5364,6756.1016,-4243.1565,3346.7374,-675.5225,2042.9215,-4808.3308,4645.0152,2441.9091,-4878.2029,-3918.9124,-6133.2810,-4951.3171,-4718.7764,1794.9449,-1327.1995,6385.7496,2152.9213,4991.4634,-5679.0521,-4869.1518,770.8139,3153.3352,2574.4793,3059.3197,4019.1840,2398.5875,-5113.1264,3884.1338,1917.8394,-2295.7073,-6447.3592,4965.0930,-2691.4675,3772.9564,-2700.8607,-5683.3283,-3308.7350,-48.3589,-2774.9740,0.0000,4356.7027,-6023.2620,-5883.9978,-5974.0704,4034.7858,-602.2866,5976.8071,4956.1212,3293.4762,369068.3595,364726.6539,369606.2982,364480.1083,361894.0505,365245.5355,371093.7546,367253.6889,74755581.7638,74735031.7557,74757798.8496,74750125.7082,367279.6282,74744559.4582,-4673.0141,-5101.4058,2089.2262,-4186.6062,1092.1773,-3482.5743,6311.1646,-3759.4025,-3734.5063,-139.7145,3630.7448,-6485.6516,-1956.6777,-4567.5511,4237.7342,-2978.2526,-5518.8449,-4648.4008,-1387.5864,-4089.6963,5281.1014,-245.4447,5409.4377,4586.8887,-5114.5170,0.0000,-2669.4743,5251.4517,-2949.7979,2355.5010,-4093.8412,-670.2491,-308.1436,-3670.1842,2530.5476,229.6516,2289.7215,-5520.6800,-2475.3103,-3476.6980,-5159.4703,1203.7480,-744.5421,-2273.7994,5427.2101,-5462.9056,4120.5571,0.0000,4785.6554,424.0477,-906.4492,814.8172,-5323.8520,-3356.6038,-4886.6448,-4709.1514,-1410.2834,1616.2270,270.8585,-4509.5628,-5670.8777,-3078.8883,-4669.7143,974.5828,-4055.7766,4488.7101,2112.5703,-2502.4886,-996.2553,1523.9307,-4614.0020,1741.1439,4167.2874,2872.5429,5204.1788,-5487.8901,-3817.6508,4405.7877,5362.0451,2456.1149,938.4132,-1909.7814,1509.7852,-1338.4201,-5183.2042,1537.8412,-1275.1414,5440.9430,2387.6937,-5417.0850,0.0000,-2866.5161,-1194.8883,-2814.0542,2520.9470,-5307.4115,3475.8572,2437.8855,-4300.1515,-5533.0003,-61856.3091,-66943.8782,-60206.5906,-63560.9141,-57460.0692,-62263.5824,-71385.3680,-61048.2189,-56955331.3172,-56943915.9668,-56966291.4737,-56961216.8653,-62630.9043,-56953595.3276,
3600.000,-1721.7901,6307.5353,-4297.5310,351.1735,-4356.1883,3922.0411,-689.0226,428.1755,-5082.7653,-1082.2169,-5071.5842,5212.0237,-3213.1151,6532.5027,3083.0206,6405.3943,-3153.7056,-6207.3028,1120.5583,-685.7756,4653.2630,4331.6242,-5238.6571,1727.4510,-114.0950,0.0000,4074.2031,-4628.7233,2691.5968,4164.4479,-5938.0324,2939.1350,-139.8763,6180.2951,4427.5135,2328.2464,-2100.2290,-3945.1993,4126.0165,1312.0973,4959.4596,-4922.8475,-2304.6848,-483.0300,9.0144,-3586.1697,3779.6735,0.0000,-6382.8363,4891.5116,4357.6012,-1025.9143,4744.7793,3424.4128,-5438.8350,2890.8998,4541.1745,2934.6669,3901.9802,4315.3910,2327.6769,2970.2418,4910.3478,-2158.8888,-4674.2776,3239.3924,-3030.0430,2772.2229,3719.2210,4526.5804,2959.3722,5948.0808,333.8067,-6631.3740,-5530.5265,-5068.4176,1368.0631,4830.8951,-5569.1581,2290.9531,-3250.7726,-737.7886,1372.2084,5955.3053,-5078.6697,-4060.2652,3407.2996,779.4867,4271.1137,-217.7056,0.0000,1520.5608,-916.5661,1299.3723,1115.2070,-4866.6923,-1942.0719,194.5949,-5425.8759,-765.1354,11168.2594,25996.2375,11961.5936,15233.6211,23259.5235,15063.8192,18597.5228,15417.5432,97786201.6766,97764430.8498,97775525.2835,97763811.8657,16448.7794,97770090.1113,-5601.5014,-2025.5177,1162.8368,6807.1585,3109.1185,-1218.7034,-6055.7857,5096.7496,-504.7397,5710.8955,520.1880,-3539.0720,663.5485,-176.6434,-4544.1426,-2550.2665,4638.9599,2880.8028,3510.9012,6801.9246,-2207.5528,3721.4633,3423.6044,5407.1585,4900.0106,0.0000,-791.5591,-4563.0597,6241.3561,1472.4397,3370.6920,-5531.4615,6112.9915,-2644.3632,2591.2845,-4637.2303,3851.6943,-4366.1924,-3073.8899,-4911.1154,769.4324,-3950.6809,-5471.8949,-3663.6684,-6052.2145,-4059.9516,-1805.9568,0.0000,2687.2698,-2415.1194,-3275.2817,-6257.5026,4306.1947,-5897.1042,3952.7363,-5508.9773,1739.8172,-5890.7940,-4342.8679,1849.4406,6319.6929,2962.3735,4024.1854,4642.5891,2315.5434,-2845.2724,-5776.6452,-2014.0929,-1517.5791,3736.7178,5051.7051,-2924.4789,-4173.5310,-1139.5678,1702.7386,-3096.9759,-3900.4216,2580.2141,-1567.4532,-3557.9970,3549.3301,5976.6207,-4593.8853,627.5615,264.2850,4137.1737,4775.0209,6049.1381,-2896.0037,6128.7029,0.0000,-2877.7651,6402.6970,4926.2644,5031.0900,-871.5084,3581.4869,-6773.7805,-3819.8848,-5782.2154,380740.2730,382409.1005,387151.3540,385333.2351,378234.5923,382693.5580,387078.6662,383515.6260,103641400.6388,103622502.0084,103643593.3379,103627941.4982,383330.3984,103629772.5010,3658.7537,1730.0556,-5223.1822,-1130.1006,-4226.0297,5475.1130,-3296.5693,4683.4511,4674.1308,-3566.6158,-4539.3048,2832.6928,6084.5629,2277.6238,-3964.4006,-612.8432,4016.2115,976.3187,5730.1322,1123.7039,-4534.4774,-3891.1873,-2850.0121,-3972.6417,4760.6862,0.0000,5376.9006,-2505.9977,-882.0461,-5288.8491,-229.7952,-2942.1359,-3230.2258,-263.4326,-4635.4876,-4424.5647,-5283.9767,3583.5563,4611.5687,4731.8216,4615.7679,2659.4477,-3528.6861,5891.8328,-3106.1804,4250.7784,-5422.0117,0.0000,184.9742,-3994.2754,-3935.0023,2777.6493,2478.1392,-407.1720,1130.2627,3012.7593,4879.6235,2107.9854,3486.5087,4708.6132,1584.8723,5449.7129,2711.0312,-4648.6918,4533.2964,-5360.7327,2265.9457,6025.2558,5605.6877,3346.1675,3557.8253,1973.2942,-5495.2447,1511.9606,-3179.4025,3409.5731,5523.0941,-4214.3444,-3478.7760,-5341.5187,-4815.0025,-3426.7470,-4955.7477,-3288.1142,4519.9622,3403.4862,-3702.4733,-3090.0857,-4602.4552,2929.0233,0.0000,6142.9657,-2483.0367,4678.3449,-4631.4442,4842.4106,-5398.6675,1297.9126,1015.4317,3692.0704,-61782.6534,-67588.3962,-62019.1173,-64704.6664,-58836.2066,-61730.5686,-72571.6213,-65215.7675,-56985277.7682,-56965513.8459,-56995526.6649,-56984336.9581,-63749.5912,-56980525.4586,
7200.000,4503.1955,-5160.8033,1377.8699,1466.4896,264.9254,-2388.0296,954.9665,-4084.9051,5496.9383,-3172.7169,4689.5478,-6262.7011,-2025.7826,-6326.4786,-270.4608,-4021.5660,1999.6915,4680.4298,-3302.2787,-1535.1322,-4577.5750,-4110.6398,4406.6346,-4693.8135,-2743.4521,0.0000,-2118.9839,5725.4107,-4370.2584,-3996.4659,3271.0280,859.8214,-3172.6222,-2999.5748,-5606.7827,2403.6903,-2491.0643,5828.2975,-905.3409,2363.5844,-6546.1174,5032.8219,3779.9163,3158.8293,2062.2482,5992.4478,-2539.0780,0.0000,4712.2715,-796.7261,782.1594,3646.7589,-5844.5588,-189.1530,3435.4109,-805.5101,-3666.2547,555.0154,690.4118,-6574.3823,-2252.8616,-5401.5377,-6479.2545,-2137.3868,3389.3894,-1446.6137,3829.6963,1838.6926,1088.3641,-3926.5532,-5665.0441,-2830.1836,3563.2448,4642.1085,4569.2122,6553.0294,2520.7005,-6779.0120,6573.3259,2308.8758,-1633.1032,1371.4813,3020.4076,-3094.1404,6062.0712,-932.0680,-2460.9802,-2756.8035,-1100.3131,-1788.8367,0.0000,2996.5446,-2244.0561,-4941.7938,-4768.9463,6613.4755,-2009.7154,2481.7734,5880.3547,2750.4499,-84584.3513,-72711.7967,-83758.3950,-78276.4852,-72922.0941,-84519.2503,-77512.4182,-79020.2064,67609991.9215,67591477.9985,67593693.2970,67593866.1734,-80150.9041,67595003.9732,5234.7009,3474.8843,-4806.4236,-3614.8557,-5403.6316,5310.4561,6637.5801,-4847.8666,-3179.5713,-3955.9019,-4521.3257,1402.8656,1288.4396,2434.9177,6751.8854,4147.6877,-6607.1574,-3876.7998,1281.5950,-6271.4715,5071.6646,452.9691,-5007.8337,-5010.7775,-6188.5403,0.0000,5142.3752,3582.4422,-3345.7132,3052.2403,-4112.1906,4998.3847,-3931.2976,4540.1996,1386.7523,3618.5557,-4436.6040,3617.8516,5663.5236,5679.7724,1819.9721,-150.9743,1694.5273,-64.2556,6261.7482,3391.1288,5690.1289,0.0000,24.3287,5240.4748,4136.3813,3578.4412,-2992.6982,5631.0175,-4762.9202,6846.8436,2669.4648,5205.2204,5011.8349,1022.0901,-5549.3653,712.1024,-2186.1933,-3781.5666,-5620.6815,6203.2938,2394.7533,2947.9679,-1301.6993,1071.2646,-3859.1830,4459.9038,4911.5630,-1287.7438,-4168.1893,1698.0390,5238.7013,32.1111,-595.5817,4897.7061,-4368.3020,-1361.2695,3467.6398,2683.1242,-3074.2311,-3972.4329,-873.9347,-6062.7864,5602.6768,-6301.5976,0.0000,1989.1919,-4644.7035,-3177.3623,-3187.5757,-1478.8740,-5819.5764,4874.1366,592.7118,6316.8894,367745.5091,374578.2033,379800.1452,378777.7338,370334.1919,375462.1396,378822.1153,374825.5197,125459244.2161,125444336.7100,125458255.5366,125440802.8011,374861.8351,125447536.2038,-356.1383,2851.3625,4685.9161,5685.8389,4136.2183,-3618.0025,-1758.7854,-2837.0091,-2784.6204,4545.1160,2022.8302,2565.2563,-6493.8800,1400.6981,399.2808,3801.6587,34.1021,3283.2509,-5833.8467,2507.2023,587.8537,5521.0159,-1670.9338,889.2831,-982.4525,0.0000,-3918.3206,-1698.9228,4070.6997,4695.6742,4356.1513,4694.3475,4708.3550,3945.7665,3784.6713,5241.9773,4597.1146,670.6021,-3870.5379,-3246.8074,-663.3436,-4653.8884,5512.1454,-6209.0004,-1666.9408,-270.3140,2832.0896,0.0000,-5077.2565,4182.4366,5227.6090,-4682.9331,2025.7634,3851.0199,3456.4360,553.4118,-5200.6580,-4521.5144,-4556.1797,-227.5175,3449.2393,-4211.9073,963.0452,5366.2703,-2191.3828,2580.3195,-5233.2928,-6012.7692,-6699.2755,-5404.9514,-4.8120,-4473.0344,3286.0931,-4944.4989,-2309.8368,1055.1473,-3733.9022,1314.2286,-1406.0551,4120.8318,4944.2396,6643.1355,5122.2401,5453.4643,-415.4753,-5352.7154,6410.1174,-1545.4099,3883.5177,1817.3966,0.0000,-5964.3696,4610.9964,-3670.4236,3868.8238,-1438.3950,2781.9762,-4214.0678,3176.7148,473.4726,-62299.0061,-67999.2474,-64289.6299,-63211.4419,-60537.3581,-66322.2589,-73158.0835,-63484.3143,-57014916.2985,-56988600.5391,-57023872.0033,-57003716.4614,-64862.5013,-57007455.4389,
