sl_100_86400_20310817 Coordinates.csv
2031/08/17 07:47:00.0000 UTC

Generated: Tue Oct  8 21:57:17 2024,
Start: 2031/08/17 07:47:00.00, Stop: 2031/08/18 07:47:00.00,
TIME_UNITS,STARLINK-32373 - X-Coordinate,STARLINK-5003 - X-Coordinate,STARLINK-4659 - X-Coordinate,STARLINK-6116 - X-Coordinate,STARLINK-3867 - X-Coordinate,STARLINK-2725 - X-Coordinate,STARLINK-3162 - X-Coordinate,STARLINK-2681 - X-Coordinate,STARLINK-5748 - X-Coordinate,STARLINK-4459 - X-Coordinate,STARLINK-3366 - X-Coordinate,STARLINK-32289 - X-Coordinate,STARLINK-4574 - X-Coordinate,STARLINK-5708 - X-Coordinate,STARLINK-31185 - X-Coordinate,STARLINK-5614 - X-Coordinate,STARLINK-3800 - X-Coordinate,STARLINK-31666 - X-Coordinate,STARLINK-1468 - X-Coordinate,STARLINK-32262 - X-Coordinate,STARLINK-11158 [DTC] - X-Coordinate,STARLINK-2631 - X-Coordinate,STARLINK-2022 - X-Coordinate,STARLINK-6358 - X-Coordinate,STARLINK-31296 - X-Coordinate,STARLINK-4768 - X-Coordinate,STARLINK-6191 - X-Coordinate,STARLINK-32018 - X-Coordinate,STARLINK-2314 - X-Coordinate,STARLINK-4076 - X-Coordinate,STARLINK-31593 - X-Coordinate,STARLINK-4339 - X-Coordinate,STARLINK-4214 - X-Coordinate,STARLINK-30510 - X-Coordinate,STARLINK-31417 - X-Coordinate,STARLINK-30955 - X-Coordinate,STARLINK-4097 - X-Coordinate,STARLINK-5226 - X-Coordinate,STARLINK-31727 - X-Coordinate,STARLINK-5082 - X-Coordinate,STARLINK-5219 - X-Coordinate,STARLINK-1526 - X-Coordinate,STARLINK-3500 - X-Coordinate,STARLINK-31755 - X-Coordinate,STARLINK-3770 - X-Coordinate,STARLINK-6223 - X-Coordinate,STARLINK-2334 - X-Coordinate,STARLINK-4655 - X-Coordinate,STARLINK-32113 - X-Coordinate,STARLINK-1687 - X-Coordinate,STARLINK-3122 - X-Coordinate,STARLINK-1471 - X-Coordinate,STARLINK-30701 - X-Coordinate,STARLINK-31592 - X-Coordinate,STARLINK-1582 - X-Coordinate,STARLINK-3688 - X-Coordinate,STARLINK-31985 - X-Coordinate,STARLINK-2214 - X-Coordinate,STARLINK-31976 - X-Coordinate,STARLINK-4489 - X-Coordinate,STARLINK-5161 - X-Coordinate,STARLINK-5696 - X-Coordinate,STARLINK-30184 - X-Coordinate,STARLINK-6365 - X-Coordinate,STARLINK-5817 - X-Coordinate,STARLINK-2348 - X-Coordinate,STARLINK-5170 - X-Coordinate,STARLINK-30570 - X-Coordinate,STARLINK-4369 - X-Coordinate,STARLINK-4597 - X-Coordinate,STARLINK-6257 - X-Coordinate,STARLINK-4510 - X-Coordinate,STARLINK-3612 - X-Coordinate,STARLINK-4201 - X-Coordinate,STARLINK-6320 - X-Coordinate,STARLINK-2579 - X-Coordinate,STARLINK-3843 - X-Coordinate,STARLINK-31347 - X-Coordinate,STARLINK-5287 - X-Coordinate,STARLINK-3160 - X-Coordinate,STARLINK-2478 - X-Coordinate,STARLINK-3609 - X-Coordinate,STARLINK-5682 - X-Coordinate,STARLINK-5746 - X-Coordinate,STARLINK-30072 - X-Coordinate,STARLINK-30862 - X-Coordinate,STARLINK-30790 - X-Coordinate,STARLINK-32315 - X-Coordinate,STARLINK-4794 - X-Coordinate,STARLINK-5562 - X-Coordinate,STARLINK-30108 - X-Coordinate,STARLINK-11075 [DTC] - X-Coordinate,STARLINK-1600 - X-Coordinate,STARLINK-1341 - X-Coordinate,STARLINK-6334 - X-Coordinate,STARLINK-4637 - X-Coordinate,STARLINK-31994 - X-Coordinate,STARLINK-30187 - X-Coordinate,STARLINK-32285 - X-Coordinate,STARLINK-4602 - X-Coordinate,MoonARTEMIS1 - X-Coordinate,MoonARTEMIS2 - X-Coordinate,MoonIOAGEO - X-Coordinate,MoonIOAGNO - X-Coordinate,MoonIOAGNO 0001 - X-Coordinate,MoonIOAGSO - X-Coordinate,MoonIOAGSO 0001 - X-Coordinate,MoonLRO - X-Coordinate,MarsSat1 - X-Coordinate,MarsSat2 - X-Coordinate,MarsSat3 - X-Coordinate,MarsSat4 - X-Coordinate,Moon - X-Coordinate,Mars - X-Coordinate,STARLINK-32373 - Y-Coordinate,STARLINK-5003 - Y-Coordinate,STARLINK-4659 - Y-Coordinate,STARLINK-6116 - Y-Coordinate,STARLINK-3867 - Y-Coordinate,STARLINK-2725 - Y-Coordinate,STARLINK-3162 - Y-Coordinate,STARLINK-2681 - Y-Coordinate,STARLINK-5748 - Y-Coordinate,STARLINK-4459 - Y-Coordinate,STARLINK-3366 - Y-Coordinate,STARLINK-32289 - Y-Coordinate,STARLINK-4574 - Y-Coordinate,STARLINK-5708 - Y-Coordinate,STARLINK-31185 - Y-Coordinate,STARLINK-5614 - Y-Coordinate,STARLINK-3800 - Y-Coordinate,STARLINK-31666 - Y-Coordinate,STARLINK-1468 - Y-Coordinate,STARLINK-32262 - Y-Coordinate,STARLINK-11158 [DTC] - Y-Coordinate,STARLINK-2631 - Y-Coordinate,STARLINK-2022 - Y-Coordinate,STARLINK-6358 - Y-Coordinate,STARLINK-31296 - Y-Coordinate,STARLINK-4768 - Y-Coordinate,STARLINK-6191 - Y-Coordinate,STARLINK-32018 - Y-Coordinate,STARLINK-2314 - Y-Coordinate,STARLINK-4076 - Y-Coordinate,STARLINK-31593 - Y-Coordinate,STARLINK-4339 - Y-Coordinate,STARLINK-4214 - Y-Coordinate,STARLINK-30510 - Y-Coordinate,STARLINK-31417 - Y-Coordinate,STARLINK-30955 - Y-Coordinate,STARLINK-4097 - Y-Coordinate,STARLINK-5226 - Y-Coordinate,STARLINK-31727 - Y-Coordinate,STARLINK-5082 - Y-Coordinate,STARLINK-5219 - Y-Coordinate,STARLINK-1526 - Y-Coordinate,STARLINK-3500 - Y-Coordinate,STARLINK-31755 - Y-Coordinate,STARLINK-3770 - Y-Coordinate,STARLINK-6223 - Y-Coordinate,STARLINK-2334 - Y-Coordinate,STARLINK-4655 - Y-Coordinate,STARLINK-32113 - Y-Coordinate,STARLINK-1687 - Y-Coordinate,STARLINK-3122 - Y-Coordinate,STARLINK-1471 - Y-Coordinate,STARLINK-30701 - Y-Coordinate,STARLINK-31592 - Y-Coordinate,STARLINK-1582 - Y-Coordinate,STARLINK-3688 - Y-Coordinate,STARLINK-31985 - Y-Coordinate,STARLINK-2214 - Y-Coordinate,STARLINK-31976 - Y-Coordinate,STARLINK-4489 - Y-Coordinate,STARLINK-5161 - Y-Coordinate,STARLINK-5696 - Y-Coordinate,STARLINK-30184 - Y-Coordinate,STARLINK-6365 - Y-Coordinate,STARLINK-5817 - Y-Coordinate,STARLINK-2348 - Y-Coordinate,STARLINK-5170 - Y-Coordinate,STARLINK-30570 - Y-Coordinate,STARLINK-4369 - Y-Coordinate,STARLINK-4597 - Y-Coordinate,STARLINK-6257 - Y-Coordinate,STARLINK-4510 - Y-Coordinate,STARLINK-3612 - Y-Coordinate,STARLINK-4201 - Y-Coordinate,STARLINK-6320 - Y-Coordinate,STARLINK-2579 - Y-Coordinate,STARLINK-3843 - Y-Coordinate,STARLINK-31347 - Y-Coordinate,STARLINK-5287 - Y-Coordinate,STARLINK-3160 - Y-Coordinate,STARLINK-2478 - Y-Coordinate,STARLINK-3609 - Y-Coordinate,STARLINK-5682 - Y-Coordinate,STARLINK-5746 - Y-Coordinate,STARLINK-30072 - Y-Coordinate,STARLINK-30862 - Y-Coordinate,STARLINK-30790 - Y-Coordinate,STARLINK-32315 - Y-Coordinate,STARLINK-4794 - Y-Coordinate,STARLINK-5562 - Y-Coordinate,STARLINK-30108 - Y-Coordinate,STARLINK-11075 [DTC] - Y-Coordinate,STARLINK-1600 - Y-Coordinate,STARLINK-1341 - Y-Coordinate,STARLINK-6334 - Y-Coordinate,STARLINK-4637 - Y-Coordinate,STARLINK-31994 - Y-Coordinate,STARLINK-30187 - Y-Coordinate,STARLINK-32285 - Y-Coordinate,STARLINK-4602 - Y-Coordinate,MoonARTEMIS1 - Y-Coordinate,MoonARTEMIS2 - Y-Coordinate,MoonIOAGEO - Y-Coordinate,MoonIOAGNO - Y-Coordinate,MoonIOAGNO 0001 - Y-Coordinate,MoonIOAGSO - Y-Coordinate,MoonIOAGSO 0001 - Y-Coordinate,MoonLRO - Y-Coordinate,MarsSat1 - Y-Coordinate,MarsSat2 - Y-Coordinate,MarsSat3 - Y-Coordinate,MarsSat4 - Y-Coordinate,Moon - Y-Coordinate,Mars - Y-Coordinate,STARLINK-32373 - Z-Coordinate,STARLINK-5003 - Z-Coordinate,STARLINK-4659 - Z-Coordinate,STARLINK-6116 - Z-Coordinate,STARLINK-3867 - Z-Coordinate,STARLINK-2725 - Z-Coordinate,STARLINK-3162 - Z-Coordinate,STARLINK-2681 - Z-Coordinate,STARLINK-5748 - Z-Coordinate,STARLINK-4459 - Z-Coordinate,STARLINK-3366 - Z-Coordinate,STARLINK-32289 - Z-Coordinate,STARLINK-4574 - Z-Coordinate,STARLINK-5708 - Z-Coordinate,STARLINK-31185 - Z-Coordinate,STARLINK-5614 - Z-Coordinate,STARLINK-3800 - Z-Coordinate,STARLINK-31666 - Z-Coordinate,STARLINK-1468 - Z-Coordinate,STARLINK-32262 - Z-Coordinate,STARLINK-11158 [DTC] - Z-Coordinate,STARLINK-2631 - Z-Coordinate,STARLINK-2022 - Z-Coordinate,STARLINK-6358 - Z-Coordinate,STARLINK-31296 - Z-Coordinate,STARLINK-4768 - Z-Coordinate,STARLINK-6191 - Z-Coordinate,STARLINK-32018 - Z-Coordinate,STARLINK-2314 - Z-Coordinate,STARLINK-4076 - Z-Coordinate,STARLINK-31593 - Z-Coordinate,STARLINK-4339 - Z-Coordinate,STARLINK-4214 - Z-Coordinate,STARLINK-30510 - Z-Coordinate,STARLINK-31417 - Z-Coordinate,STARLINK-30955 - Z-Coordinate,STARLINK-4097 - Z-Coordinate,STARLINK-5226 - Z-Coordinate,STARLINK-31727 - Z-Coordinate,STARLINK-5082 - Z-Coordinate,STARLINK-5219 - Z-Coordinate,STARLINK-1526 - Z-Coordinate,STARLINK-3500 - Z-Coordinate,STARLINK-31755 - Z-Coordinate,STARLINK-3770 - Z-Coordinate,STARLINK-6223 - Z-Coordinate,STARLINK-2334 - Z-Coordinate,STARLINK-4655 - Z-Coordinate,STARLINK-32113 - Z-Coordinate,STARLINK-1687 - Z-Coordinate,STARLINK-3122 - Z-Coordinate,STARLINK-1471 - Z-Coordinate,STARLINK-30701 - Z-Coordinate,STARLINK-31592 - Z-Coordinate,STARLINK-1582 - Z-Coordinate,STARLINK-3688 - Z-Coordinate,STARLINK-31985 - Z-Coordinate,STARLINK-2214 - Z-Coordinate,STARLINK-31976 - Z-Coordinate,STARLINK-4489 - Z-Coordinate,STARLINK-5161 - Z-Coordinate,STARLINK-5696 - Z-Coordinate,STARLINK-30184 - Z-Coordinate,STARLINK-6365 - Z-Coordinate,STARLINK-5817 - Z-Coordinate,STARLINK-2348 - Z-Coordinate,STARLINK-5170 - Z-Coordinate,STARLINK-30570 - Z-Coordinate,STARLINK-4369 - Z-Coordinate,STARLINK-4597 - Z-Coordinate,STARLINK-6257 - Z-Coordinate,STARLINK-4510 - Z-Coordinate,STARLINK-3612 - Z-Coordinate,STARLINK-4201 - Z-Coordinate,STARLINK-6320 - Z-Coordinate,STARLINK-2579 - Z-Coordinate,STARLINK-3843 - Z-Coordinate,STARLINK-31347 - Z-Coordinate,STARLINK-5287 - Z-Coordinate,STARLINK-3160 - Z-Coordinate,STARLINK-2478 - Z-Coordinate,STARLINK-3609 - Z-Coordinate,STARLINK-5682 - Z-Coordinate,STARLINK-5746 - Z-Coordinate,STARLINK-30072 - Z-Coordinate,STARLINK-30862 - Z-Coordinate,STARLINK-30790 - Z-Coordinate,STARLINK-32315 - Z-Coordinate,STARLINK-4794 - Z-Coordinate,STARLINK-5562 - Z-Coordinate,STARLINK-30108 - Z-Coordinate,STARLINK-11075 [DTC] - Z-Coordinate,STARLINK-1600 - Z-Coordinate,STARLINK-1341 - Z-Coordinate,STARLINK-6334 - Z-Coordinate,STARLINK-4637 - Z-Coordinate,STARLINK-31994 - Z-Coordinate,STARLINK-30187 - Z-Coordinate,STARLINK-32285 - Z-Coordinate,STARLINK-4602 - Z-Coordinate,MoonARTEMIS1 - Z-Coordinate,MoonARTEMIS2 - Z-Coordinate,MoonIOAGEO - Z-Coordinate,MoonIOAGNO - Z-Coordinate,MoonIOAGNO 0001 - Z-Coordinate,MoonIOAGSO - Z-Coordinate,MoonIOAGSO 0001 - Z-Coordinate,MoonLRO - Z-Coordinate,MarsSat1 - Z-Coordinate,MarsSat2 - Z-Coordinate,MarsSat3 - Z-Coordinate,MarsSat4 - Z-Coordinate,Moon - Z-Coordinate,Mars - Z-Coordinate,
SECONDS,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,
0.000,0.0000,-4335.6698,-442.7803,-3908.4290,-1534.9764,5079.7524,2474.6282,-6023.7629,-5687.0890,-6079.7050,4235.1395,685.1854,-2270.5652,6413.5738,-4582.4105,-812.6540,1404.6465,0.0000,0.0000,0.0000,-2716.2382,-6650.2924,-2221.6911,-2049.9862,-6317.8815,6108.1940,-5325.5087,-5217.7559,-3008.4129,4732.6098,5028.3073,-4558.8719,113.4005,-4510.2735,-4269.9110,4541.1069,4177.3528,1244.7734,5892.8530,-4211.0865,6211.5722,2969.5917,4325.5796,-4423.8715,-6119.2171,2094.6495,-5996.8514,251.4342,-6448.8891,-2314.2757,4662.5110,2381.0089,-4401.0510,-722.3390,310.1151,6131.7229,-3841.6177,3911.3385,-3762.1041,5447.2078,-5730.2580,6500.1230,5112.4291,1739.6769,2775.5668,5629.6930,-4066.0413,733.2531,3089.1516,6787.1612,844.4781,391.7783,1725.4140,-871.6071,-1144.7560,-3950.0798,-6108.6161,0.0000,0.0000,5405.0029,-3614.8164,207.4575,6190.8317,-3686.5780,882.3047,-266.2277,-1737.0146,-2645.7882,-4419.0080,-1346.3316,-6301.2232,-3502.1693,4655.3792,374.0950,6743.9295,-6852.3124,-5548.2844,3587.7829,5376.9949,-1307.5103,-242142.1004,-220804.4232,-240800.3195,-238667.8164,-230178.5411,-232717.8238,-233932.3813,-236398.1361,120873347.3663,120886666.0044,120855163.2611,120868829.6151,-235864.0125,120855936.0550,0.0000,1335.5661,6015.9937,-3329.0826,6130.2209,4319.7719,-3306.2895,2537.1381,-3707.9026,3328.6314,4802.9568,-4101.7605,5175.8903,-1313.7002,3295.5964,2394.3899,5660.4732,0.0000,0.0000,0.0000,3061.7555,49.1154,3793.0995,-6607.8229,-1708.4785,-2506.7691,780.1862,4495.1685,-2774.2689,1639.9467,1426.2781,-986.9047,4136.4633,3119.4014,1787.9443,3931.9659,-1224.2039,6091.5993,-3240.1971,2799.9756,-1384.1190,-4250.6557,-5186.4092,-2448.3862,1337.1293,-5912.2636,-1973.6773,4943.6691,-1008.9388,-3749.1253,930.7564,3665.9105,-17.7730,-6656.4184,4581.3739,2788.0695,4372.4472,-3443.7661,-5432.0512,-305.3260,-1600.7485,-2173.0144,-2940.5181,6501.5732,3279.4614,-1063.7703,4038.0046,-6431.2406,-2849.8121,-888.8745,-6062.3589,6508.8564,4471.7355,4337.7223,-6213.9360,-1261.6097,-1551.8306,0.0000,0.0000,-1370.6515,1951.1271,-4095.0170,1560.5529,3469.4978,-5212.1234,6203.4797,4746.5859,-6247.4644,987.4712,-1824.4654,425.7509,-4569.7437,-2482.2041,-6534.9259,-1071.0329,284.9913,-3190.0448,5803.9500,-333.2928,6430.6997,299490.1089,315714.3821,319832.0266,314515.9929,311211.3186,314784.2802,320761.1131,318849.2227,68717048.1693,68748933.7026,68727918.3151,68724914.0404,317102.7923,68721065.5134,0.0000,5186.3246,3342.1916,4734.2507,2749.9462,1686.9500,5507.3073,2000.4475,1248.7590,-453.7023,2383.3400,-5384.6904,-3973.8605,2213.6846,3867.2197,-6472.2246,-3689.2335,0.0000,0.0000,0.0000,5357.7043,100.1805,5285.3867,-233.7791,-1761.4878,-2034.4436,-4359.6163,-260.1577,5176.7728,4683.8867,-4415.9633,-5120.9153,5531.0683,4014.7201,-5066.1113,-3443.9245,-5398.7687,2996.1959,-1038.5750,4682.9821,2513.9229,4027.0868,-1358.9851,4508.0147,-2847.3706,-2980.3749,-2771.2646,-4837.5551,2034.0243,-5298.7438,5086.9650,-5358.5294,-5254.8835,1181.6393,-4970.2939,1378.3647,3566.4841,4204.0020,-1549.8343,-4199.3761,3490.2281,917.4679,3616.9890,1662.0651,-5471.9065,3801.5362,3806.4468,-2438.6596,-5520.9853,890.0722,-3292.5314,1985.0978,-4940.7780,5280.3230,-2793.8151,-5492.1458,-2806.4070,0.0000,0.0000,4050.9637,5408.2246,5471.8458,2614.6287,4717.9928,4431.6842,-2914.1736,4707.7457,-77.8116,4882.5110,-6562.8570,-2012.0160,-3321.5915,4394.3731,1887.3359,-1030.5161,-629.3449,2481.8870,1324.5596,4154.8169,-2216.3979,83885.3216,77068.2885,84424.8512,81075.6109,87165.5412,82340.5573,73236.8088,81911.0079,-53736273.6750,-53750091.1686,-53742916.2261,-53724761.2939,81993.1377,-53726369.7487,
3600.000,0.0000,4507.8736,-2182.1395,5857.4459,-1574.5257,-5690.9947,1107.8630,2484.2828,6286.1825,5200.0066,-4201.2554,3407.7126,-1703.6302,-3695.8372,481.8237,-3721.6030,-3480.9484,0.0000,0.0000,0.0000,-1576.1485,4020.5707,-313.9153,3813.4455,4104.1832,-5217.9967,5304.7899,2724.3667,6412.9057,-6784.3116,-4611.4754,5637.0948,-4204.7994,274.2475,625.7639,-5064.4187,-1741.7278,-2969.8447,-2536.5261,1906.8248,-2758.9120,-670.9779,-2556.7731,6400.3705,5912.8675,1478.9084,4097.7727,-3788.2833,4037.0635,5069.4132,-6477.1401,-5851.8717,5416.3210,3419.3866,-4605.8294,-6073.9318,-629.9583,1421.2580,5444.9328,-2348.8074,3690.7638,-4027.6008,-4170.6529,-3702.2693,-5114.1901,-2129.8465,3231.7408,1613.9064,-6514.3658,-4502.5290,2561.9864,-2180.8783,-4530.7446,-2265.9918,3767.8512,5312.0470,3983.1288,0.0000,0.0000,-1828.7205,781.6522,4213.1541,-4713.6611,742.8196,3286.8049,-3186.7450,-2046.5839,3788.7013,565.9039,-2841.9446,4950.8149,5572.1925,-487.8716,2259.5556,-5513.3910,4794.0263,6335.0868,-5042.7600,-1986.8477,-1328.4039,-308780.1001,-294283.4516,-312251.2884,-309145.6273,-301742.5577,-309496.7550,-305638.0776,-307263.6043,98958606.0460,98964092.0803,98935573.8486,98951266.2145,-308089.4353,98942177.4188,0.0000,-4767.1487,-6544.3636,181.3709,-4003.1167,-2690.7544,5592.0649,-3685.9327,1414.2290,-588.4931,-880.0772,5254.1957,-3775.6706,3668.6433,-5153.6182,-2766.2801,-5931.8045,0.0000,0.0000,0.0000,-5490.1564,-2527.9741,-6438.3852,4540.2663,-1514.5509,3850.1647,-4112.2365,-4687.8586,-441.2320,511.9314,3120.5385,4014.1220,-3945.0898,-5275.7392,-4756.7130,24.2772,4815.9614,-6083.0840,4700.0015,-5971.7212,3262.7108,6413.2061,5612.3799,-1216.6067,-3103.2694,4874.1636,-1297.3022,-2345.6895,-1826.6486,173.4861,1500.8149,-2517.7976,-3581.0723,4033.8860,-1750.7002,-958.2657,-4054.1238,4165.7284,3128.3993,3465.1328,-1900.9381,3955.0933,5517.5073,-5509.9321,-4512.2749,3557.5709,-6062.8443,6601.9250,2186.8293,2480.9224,4383.6448,-5851.2829,-838.2699,-6056.3490,3400.8019,-2686.8873,-1572.7346,0.0000,0.0000,3736.4969,-5679.4932,3970.1798,1956.8393,-6044.6949,4417.6401,-3871.1692,-5809.7674,3620.7410,-5027.0927,-1739.3642,-3562.7689,3015.9731,4263.0520,3810.6231,3179.6255,-2058.2025,1646.0808,-4214.9360,3739.5463,-4370.4448,229271.0364,249138.6389,251911.1508,249823.4927,242084.8036,247218.5656,251286.4848,246197.8720,97705459.7483,97742813.0130,97711760.5002,97718800.1902,247743.6099,97709583.7068,0.0000,-2133.2745,162.1454,-3823.0011,-5394.9451,2768.8944,-3877.4175,-5201.8541,2472.2930,-4564.5751,-5325.2027,2636.8173,5515.4472,-4553.2011,-4487.7666,5160.6649,-553.0635,0.0000,0.0000,0.0000,-3604.1553,-4661.8667,-2420.7746,3562.1101,5164.6209,-2390.3328,1686.0603,4245.3602,-1533.3326,-908.9382,3965.8041,228.4275,-3823.4086,-4290.0770,4889.3224,4706.4250,4657.5552,1348.6409,4205.3436,-2886.6039,-5353.8105,1257.2791,-3075.7983,-1883.6914,-1658.9775,4704.5680,5376.4744,5281.1833,-5218.1818,4646.6664,-2093.0755,2668.1439,2181.0496,-4280.8401,4621.2454,3067.4981,-5466.9315,-5059.1373,-2576.7737,5451.1259,-5520.0554,-4001.6513,-323.4118,1996.3393,1358.7878,-5497.7183,412.0071,-1281.2898,927.1075,-4615.5809,4730.2660,2726.9352,5099.0919,-2401.0575,4673.1682,3433.3533,5394.8452,0.0000,0.0000,-5507.5158,-3662.0396,-3659.4409,-4652.4595,-3307.8983,-4171.0601,4667.7632,-3146.5624,-4313.1583,-4346.4839,6080.3395,-2595.5422,-2006.0645,-5374.5623,-5183.6269,-2683.8305,4484.0636,2060.7905,2258.1871,-5338.8336,5192.6068,82561.9057,76173.0763,82690.2127,79979.0317,85865.6445,82976.9509,72118.4242,80782.4724,-53764606.1243,-53778692.9954,-53768152.1341,-53755845.8630,80946.7505,-53753183.6137,
7200.000,0.0000,-3146.0350,3975.5771,-6524.8716,5056.8364,4187.9360,-3292.9627,2195.9111,-4728.7034,-395.8745,3625.2110,-4982.1094,5466.4427,6.5104,3295.3162,5942.5028,4072.7313,0.0000,0.0000,0.0000,4003.0963,1219.8394,2010.5869,-5038.3047,-602.4187,1713.0159,-3589.0314,1591.7508,-4671.2050,5489.8628,3111.4337,-2657.1072,6169.3869,3462.6597,2158.8695,4847.9781,-127.8328,3758.7782,-2211.6394,459.9899,-1546.1131,-2694.6924,-1069.2588,-5156.9445,-2695.5282,-5012.5613,-1621.6326,6468.2240,-522.4579,-6393.7947,6017.4532,6613.5123,-4181.1498,-5472.7322,6711.7223,3566.9605,4956.1002,-5425.0846,-4804.2272,-608.1034,-1372.4003,57.3683,1655.1454,4787.5477,4588.2127,-1426.8235,-719.0893,-3627.3693,5514.4402,487.6337,-5672.3169,3684.0423,6298.5678,3775.5316,-5909.1107,-4972.2728,-1281.7356,0.0000,0.0000,-1655.3497,1383.2935,-6150.7524,2309.2165,1760.2165,-6142.4085,6049.2450,4535.6865,-4107.8810,2416.2677,3486.2854,161.0603,-3781.6855,-3185.1662,-5085.0322,2008.2819,-863.0046,-4284.8431,5202.3519,-1241.9226,4576.8967,-355768.0225,-348632.7341,-363779.9598,-358391.5399,-353773.0631,-364880.8527,-357624.4583,-361687.8017,70275321.1646,70272018.6893,70250706.4563,70261661.8500,-360584.8037,70259625.7817,0.0000,5682.2115,4362.4731,2372.2307,1250.1777,-872.3607,-6047.0034,4547.5796,1995.7914,-935.7039,-3806.8007,-4094.8764,2275.8859,-5627.2517,5698.6892,3488.8792,3386.0707,0.0000,0.0000,0.0000,5293.9203,4697.0886,6244.3443,-701.4120,5137.0900,-4113.3906,5564.0782,3897.3541,2762.4386,-2147.9571,-6055.3885,-4257.9289,3113.4977,5726.3824,6375.9720,-3881.0702,-6844.6618,3165.2957,-4947.8453,6837.4100,-5055.9875,-3087.9047,-4058.2368,3766.0230,3839.7115,-3137.8826,4984.7552,112.7730,5025.0944,2382.6869,-2825.2152,1076.6478,4854.5075,267.6789,-703.1711,-2186.0886,3318.3840,-3736.2951,1253.2065,-6128.6260,5458.6026,-5193.1115,-5920.4779,2291.8404,3869.5065,-5749.5685,5265.5208,-4141.7978,321.0738,-4306.2214,-2142.4271,1941.7149,-2056.8543,5391.3793,108.6017,4660.2129,5073.6097,0.0000,0.0000,-5778.5217,6587.9149,-2900.6973,-5359.3014,6698.4089,-2905.6360,734.0028,5202.3393,1345.3115,6196.6434,5648.1650,4865.4701,1414.8827,-5466.9392,152.0131,-4676.6998,4211.1280,1320.5766,812.7645,-6243.6046,1454.4736,144956.0349,165841.4645,167640.1389,166167.3841,157297.0456,163398.4116,166135.6255,163814.1756,120029778.6062,120070326.1507,120029698.4660,120044504.8466,162427.2367,120034486.3255,0.0000,-2331.4888,-3581.1963,834.8313,4510.2266,-5395.1005,-322.0466,4600.3657,-4623.5003,6858.6742,4360.7349,2147.7263,-3558.0640,4007.0444,1876.9317,-846.1146,4409.7664,0.0000,0.0000,0.0000,-1245.7396,4538.4081,-2090.0424,-4700.6059,-4381.7699,5268.3733,2011.7411,-5459.0568,-3773.7724,-3522.0190,-643.0600,4756.7022,-303.3457,1210.6195,-1311.2852,-3061.4090,-1070.0958,-4856.6772,-4117.7412,-802.4297,4340.4075,-5141.4051,5451.9273,-2285.6716,5019.5700,-3641.4766,-4480.9278,-2451.8127,4601.6949,-940.3433,-2104.6855,1681.4718,2418.7587,4019.3027,-448.6453,-5462.2797,3322.7005,1226.2009,4615.3320,-3073.3886,3988.3743,4557.3084,-3191.9667,-4469.6575,3499.6148,3491.4321,-4381.6749,4173.2434,4185.8371,5365.5031,-3398.0551,-5403.1064,-1854.8971,-2067.4981,-3578.6552,917.5498,-4495.8726,0.0000,0.0000,3376.6811,-965.8161,-800.7037,3677.1354,-152.3213,1215.7110,-3147.7356,-416.2095,5218.6638,-459.4809,-2029.4506,4485.7977,5266.1701,2673.7783,4524.0273,4655.8353,-5383.6537,-5208.6049,-4547.4007,2410.1650,-4991.6597,81216.0815,75368.3484,80481.9863,81528.2173,84228.2676,78455.0981,71588.0824,80350.2915,-53792200.8777,-53807162.7697,-53791569.9992,-53786262.3736,79894.0192,-53779999.5292,
