sl_100_5400_20310818 Coordinates.csv
2031/08/18 07:47:00.0000 UTC

Generated: Tue Oct  8 21:55:32 2024,
Start: 2031/08/18 07:47:00.00, Stop: 2031/08/18 09:17:00.00,
TIME_UNITS,STARLINK-1185 - X-Coordinate,STARLINK-31508 - X-Coordinate,STARLINK-31642 - X-Coordinate,STARLINK-31344 - X-Coordinate,STARLINK-32029 - X-Coordinate,STARLINK-31622 - X-Coordinate,STARLINK-4428 - X-Coordinate,STARLINK-30195 - X-Coordinate,STARLINK-30159 - X-Coordinate,STARLINK-32077 - X-Coordinate,STARLINK-30119 - X-Coordinate,STARLINK-3903 - X-Coordinate,STARLINK-30284 - X-Coordinate,STARLINK-3545 - X-Coordinate,STARLINK-1771 - X-Coordinate,STARLINK-31661 - X-Coordinate,STARLINK-2592 - X-Coordinate,STARLINK-5853 - X-Coordinate,STARLINK-30540 - X-Coordinate,STARLINK-30394 - X-Coordinate,STARLINK-4639 - X-Coordinate,STARLINK-5091 - X-Coordinate,STARLINK-1644 - X-Coordinate,STARLINK-4698 - X-Coordinate,STARLINK-3835 - X-Coordinate,STARLINK-6348 - X-Coordinate,STARLINK-30951 - X-Coordinate,STARLINK-30519 - X-Coordinate,STARLINK-3866 - X-Coordinate,STARLINK-3909 - X-Coordinate,STARLINK-31085 - X-Coordinate,STARLINK-4258 - X-Coordinate,STARLINK-6128 - X-Coordinate,STARLINK-5222 - X-Coordinate,STARLINK-5990 - X-Coordinate,STARLINK-5583 - X-Coordinate,STARLINK-5238 - X-Coordinate,STARLINK-5868 - X-Coordinate,STARLINK-3650 - X-Coordinate,STARLINK-30572 - X-Coordinate,STARLINK-30778 - X-Coordinate,STARLINK-5755 - X-Coordinate,STARLINK-30592 - X-Coordinate,STARLINK-30352 - X-Coordinate,STARLINK-2503 - X-Coordinate,STARLINK-30342 - X-Coordinate,STARLINK-5304 - X-Coordinate,STARLINK-5508 - X-Coordinate,STARLINK-30760 - X-Coordinate,STARLINK-5599 - X-Coordinate,STARLINK-30973 - X-Coordinate,STARLINK-4794 - X-Coordinate,STARLINK-1010 - X-Coordinate,STARLINK-3043 - X-Coordinate,STARLINK-3294 - X-Coordinate,STARLINK-3290 - X-Coordinate,STARLINK-31791 - X-Coordinate,STARLINK-31303 - X-Coordinate,STARLINK-6190 - X-Coordinate,STARLINK-32197 - X-Coordinate,STARLINK-31564 - X-Coordinate,STARLINK-2332 - X-Coordinate,STARLINK-4198 - X-Coordinate,STARLINK-5112 - X-Coordinate,STARLINK-5490 - X-Coordinate,STARLINK-31260 - X-Coordinate,STARLINK-3818 - X-Coordinate,STARLINK-2032 - X-Coordinate,STARLINK-30415 - X-Coordinate,STARLINK-1304 - X-Coordinate,STARLINK-30956 - X-Coordinate,STARLINK-5379 - X-Coordinate,STARLINK-3737 - X-Coordinate,STARLINK-1209 - X-Coordinate,STARLINK-1980 - X-Coordinate,STARLINK-31830 - X-Coordinate,STARLINK-1646 - X-Coordinate,STARLINK-32048 - X-Coordinate,STARLINK-11283 [DTC] - X-Coordinate,STARLINK-30315 - X-Coordinate,STARLINK-30857 - X-Coordinate,STARLINK-31254 - X-Coordinate,STARLINK-30404 - X-Coordinate,STARLINK-6201 - X-Coordinate,STARLINK-3910 - X-Coordinate,STARLINK-30773 - X-Coordinate,STARLINK-31164 - X-Coordinate,STARLINK-1471 - X-Coordinate,STARLINK-4073 - X-Coordinate,STARLINK-31675 - X-Coordinate,STARLINK-2125 - X-Coordinate,STARLINK-30080 - X-Coordinate,STARLINK-2166 - X-Coordinate,STARLINK-6377 - X-Coordinate,STARLINK-3661 - X-Coordinate,STARLINK-6096 - X-Coordinate,STARLINK-31930 - X-Coordinate,STARLINK-5976 - X-Coordinate,STARLINK-6342 - X-Coordinate,STARLINK-4059 - X-Coordinate,MoonARTEMIS1 - X-Coordinate,MoonARTEMIS2 - X-Coordinate,MoonIOAGEO - X-Coordinate,MoonIOAGNO - X-Coordinate,MoonIOAGNO 0001 - X-Coordinate,MoonIOAGSO - X-Coordinate,MoonIOAGSO 0001 - X-Coordinate,MoonLRO - X-Coordinate,MarsSat1 - X-Coordinate,MarsSat2 - X-Coordinate,MarsSat3 - X-Coordinate,MarsSat4 - X-Coordinate,Moon - X-Coordinate,Mars - X-Coordinate,STARLINK-1185 - Y-Coordinate,STARLINK-31508 - Y-Coordinate,STARLINK-31642 - Y-Coordinate,STARLINK-31344 - Y-Coordinate,STARLINK-32029 - Y-Coordinate,STARLINK-31622 - Y-Coordinate,STARLINK-4428 - Y-Coordinate,STARLINK-30195 - Y-Coordinate,STARLINK-30159 - Y-Coordinate,STARLINK-32077 - Y-Coordinate,STARLINK-30119 - Y-Coordinate,STARLINK-3903 - Y-Coordinate,STARLINK-30284 - Y-Coordinate,STARLINK-3545 - Y-Coordinate,STARLINK-1771 - Y-Coordinate,STARLINK-31661 - Y-Coordinate,STARLINK-2592 - Y-Coordinate,STARLINK-5853 - Y-Coordinate,STARLINK-30540 - Y-Coordinate,STARLINK-30394 - Y-Coordinate,STARLINK-4639 - Y-Coordinate,STARLINK-5091 - Y-Coordinate,STARLINK-1644 - Y-Coordinate,STARLINK-4698 - Y-Coordinate,STARLINK-3835 - Y-Coordinate,STARLINK-6348 - Y-Coordinate,STARLINK-30951 - Y-Coordinate,STARLINK-30519 - Y-Coordinate,STARLINK-3866 - Y-Coordinate,STARLINK-3909 - Y-Coordinate,STARLINK-31085 - Y-Coordinate,STARLINK-4258 - Y-Coordinate,STARLINK-6128 - Y-Coordinate,STARLINK-5222 - Y-Coordinate,STARLINK-5990 - Y-Coordinate,STARLINK-5583 - Y-Coordinate,STARLINK-5238 - Y-Coordinate,STARLINK-5868 - Y-Coordinate,STARLINK-3650 - Y-Coordinate,STARLINK-30572 - Y-Coordinate,STARLINK-30778 - Y-Coordinate,STARLINK-5755 - Y-Coordinate,STARLINK-30592 - Y-Coordinate,STARLINK-30352 - Y-Coordinate,STARLINK-2503 - Y-Coordinate,STARLINK-30342 - Y-Coordinate,STARLINK-5304 - Y-Coordinate,STARLINK-5508 - Y-Coordinate,STARLINK-30760 - Y-Coordinate,STARLINK-5599 - Y-Coordinate,STARLINK-30973 - Y-Coordinate,STARLINK-4794 - Y-Coordinate,STARLINK-1010 - Y-Coordinate,STARLINK-3043 - Y-Coordinate,STARLINK-3294 - Y-Coordinate,STARLINK-3290 - Y-Coordinate,STARLINK-31791 - Y-Coordinate,STARLINK-31303 - Y-Coordinate,STARLINK-6190 - Y-Coordinate,STARLINK-32197 - Y-Coordinate,STARLINK-31564 - Y-Coordinate,STARLINK-2332 - Y-Coordinate,STARLINK-4198 - Y-Coordinate,STARLINK-5112 - Y-Coordinate,STARLINK-5490 - Y-Coordinate,STARLINK-31260 - Y-Coordinate,STARLINK-3818 - Y-Coordinate,STARLINK-2032 - Y-Coordinate,STARLINK-30415 - Y-Coordinate,STARLINK-1304 - Y-Coordinate,STARLINK-30956 - Y-Coordinate,STARLINK-5379 - Y-Coordinate,STARLINK-3737 - Y-Coordinate,STARLINK-1209 - Y-Coordinate,STARLINK-1980 - Y-Coordinate,STARLINK-31830 - Y-Coordinate,STARLINK-1646 - Y-Coordinate,STARLINK-32048 - Y-Coordinate,STARLINK-11283 [DTC] - Y-Coordinate,STARLINK-30315 - Y-Coordinate,STARLINK-30857 - Y-Coordinate,STARLINK-31254 - Y-Coordinate,STARLINK-30404 - Y-Coordinate,STARLINK-6201 - Y-Coordinate,STARLINK-3910 - Y-Coordinate,STARLINK-30773 - Y-Coordinate,STARLINK-31164 - Y-Coordinate,STARLINK-1471 - Y-Coordinate,STARLINK-4073 - Y-Coordinate,STARLINK-31675 - Y-Coordinate,STARLINK-2125 - Y-Coordinate,STARLINK-30080 - Y-Coordinate,STARLINK-2166 - Y-Coordinate,STARLINK-6377 - Y-Coordinate,STARLINK-3661 - Y-Coordinate,STARLINK-6096 - Y-Coordinate,STARLINK-31930 - Y-Coordinate,STARLINK-5976 - Y-Coordinate,STARLINK-6342 - Y-Coordinate,STARLINK-4059 - Y-Coordinate,MoonARTEMIS1 - Y-Coordinate,MoonARTEMIS2 - Y-Coordinate,MoonIOAGEO - Y-Coordinate,MoonIOAGNO - Y-Coordinate,MoonIOAGNO 0001 - Y-Coordinate,MoonIOAGSO - Y-Coordinate,MoonIOAGSO 0001 - Y-Coordinate,MoonLRO - Y-Coordinate,MarsSat1 - Y-Coordinate,MarsSat2 - Y-Coordinate,MarsSat3 - Y-Coordinate,MarsSat4 - Y-Coordinate,Moon - Y-Coordinate,Mars - Y-Coordinate,STARLINK-1185 - Z-Coordinate,STARLINK-31508 - Z-Coordinate,STARLINK-31642 - Z-Coordinate,STARLINK-31344 - Z-Coordinate,STARLINK-32029 - Z-Coordinate,STARLINK-31622 - Z-Coordinate,STARLINK-4428 - Z-Coordinate,STARLINK-30195 - Z-Coordinate,STARLINK-30159 - Z-Coordinate,STARLINK-32077 - Z-Coordinate,STARLINK-30119 - Z-Coordinate,STARLINK-3903 - Z-Coordinate,STARLINK-30284 - Z-Coordinate,STARLINK-3545 - Z-Coordinate,STARLINK-1771 - Z-Coordinate,STARLINK-31661 - Z-Coordinate,STARLINK-2592 - Z-Coordinate,STARLINK-5853 - Z-Coordinate,STARLINK-30540 - Z-Coordinate,STARLINK-30394 - Z-Coordinate,STARLINK-4639 - Z-Coordinate,STARLINK-5091 - Z-Coordinate,STARLINK-1644 - Z-Coordinate,STARLINK-4698 - Z-Coordinate,STARLINK-3835 - Z-Coordinate,STARLINK-6348 - Z-Coordinate,STARLINK-30951 - Z-Coordinate,STARLINK-30519 - Z-Coordinate,STARLINK-3866 - Z-Coordinate,STARLINK-3909 - Z-Coordinate,STARLINK-31085 - Z-Coordinate,STARLINK-4258 - Z-Coordinate,STARLINK-6128 - Z-Coordinate,STARLINK-5222 - Z-Coordinate,STARLINK-5990 - Z-Coordinate,STARLINK-5583 - Z-Coordinate,STARLINK-5238 - Z-Coordinate,STARLINK-5868 - Z-Coordinate,STARLINK-3650 - Z-Coordinate,STARLINK-30572 - Z-Coordinate,STARLINK-30778 - Z-Coordinate,STARLINK-5755 - Z-Coordinate,STARLINK-30592 - Z-Coordinate,STARLINK-30352 - Z-Coordinate,STARLINK-2503 - Z-Coordinate,STARLINK-30342 - Z-Coordinate,STARLINK-5304 - Z-Coordinate,STARLINK-5508 - Z-Coordinate,STARLINK-30760 - Z-Coordinate,STARLINK-5599 - Z-Coordinate,STARLINK-30973 - Z-Coordinate,STARLINK-4794 - Z-Coordinate,STARLINK-1010 - Z-Coordinate,STARLINK-3043 - Z-Coordinate,STARLINK-3294 - Z-Coordinate,STARLINK-3290 - Z-Coordinate,STARLINK-31791 - Z-Coordinate,STARLINK-31303 - Z-Coordinate,STARLINK-6190 - Z-Coordinate,STARLINK-32197 - Z-Coordinate,STARLINK-31564 - Z-Coordinate,STARLINK-2332 - Z-Coordinate,STARLINK-4198 - Z-Coordinate,STARLINK-5112 - Z-Coordinate,STARLINK-5490 - Z-Coordinate,STARLINK-31260 - Z-Coordinate,STARLINK-3818 - Z-Coordinate,STARLINK-2032 - Z-Coordinate,STARLINK-30415 - Z-Coordinate,STARLINK-1304 - Z-Coordinate,STARLINK-30956 - Z-Coordinate,STARLINK-5379 - Z-Coordinate,STARLINK-3737 - Z-Coordinate,STARLINK-1209 - Z-Coordinate,STARLINK-1980 - Z-Coordinate,STARLINK-31830 - Z-Coordinate,STARLINK-1646 - Z-Coordinate,STARLINK-32048 - Z-Coordinate,STARLINK-11283 [DTC] - Z-Coordinate,STARLINK-30315 - Z-Coordinate,STARLINK-30857 - Z-Coordinate,STARLINK-31254 - Z-Coordinate,STARLINK-30404 - Z-Coordinate,STARLINK-6201 - Z-Coordinate,STARLINK-3910 - Z-Coordinate,STARLINK-30773 - Z-Coordinate,STARLINK-31164 - Z-Coordinate,STARLINK-1471 - Z-Coordinate,STARLINK-4073 - Z-Coordinate,STARLINK-31675 - Z-Coordinate,STARLINK-2125 - Z-Coordinate,STARLINK-30080 - Z-Coordinate,STARLINK-2166 - Z-Coordinate,STARLINK-6377 - Z-Coordinate,STARLINK-3661 - Z-Coordinate,STARLINK-6096 - Z-Coordinate,STARLINK-31930 - Z-Coordinate,STARLINK-5976 - Z-Coordinate,STARLINK-6342 - Z-Coordinate,STARLINK-4059 - Z-Coordinate,MoonARTEMIS1 - Z-Coordinate,MoonARTEMIS2 - Z-Coordinate,MoonIOAGEO - Z-Coordinate,MoonIOAGNO - Z-Coordinate,MoonIOAGNO 0001 - Z-Coordinate,MoonIOAGSO - Z-Coordinate,MoonIOAGSO 0001 - Z-Coordinate,MoonLRO - Z-Coordinate,MarsSat1 - Z-Coordinate,MarsSat2 - Z-Coordinate,MarsSat3 - Z-Coordinate,MarsSat4 - Z-Coordinate,Moon - Z-Coordinate,Mars - Z-Coordinate,
SECONDS,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,
0.000,4575.1023,-5547.2043,452.7329,1821.3330,5215.8711,4223.8000,4545.1432,6344.4055,-4900.5923,-221.4152,-3903.8402,-1156.3900,6576.4728,-2548.3411,6005.5210,-5186.4280,-3539.4407,400.9610,-5397.6064,-2712.8771,816.5421,5441.0897,6776.3438,0.0000,3539.2948,744.3069,-5912.2071,6403.2841,6709.3455,-1462.5612,-5414.5151,2662.5250,4962.0297,606.2030,6818.6156,-6836.4099,-4988.0525,4363.6886,-5424.5604,2795.9953,5716.6020,6331.3117,3428.3825,-5175.0138,-4131.2079,-2751.8919,-3434.5066,1564.1565,3367.4812,4062.9480,-814.7657,-5202.3513,1162.2062,5489.3579,5471.7762,3668.7436,3114.1088,0.0000,158.2378,-4469.4436,-6001.6095,1124.0346,-2447.4491,2112.4741,-3534.6201,-3693.1656,3474.7698,-3567.3729,4650.1264,-2112.9852,2079.1721,5503.4915,2206.4784,4924.7620,4080.3534,1359.9567,6723.2256,2475.1728,-373.1138,-3338.7196,-2941.4527,3913.9040,1672.5457,2552.3544,-1211.9073,2062.0234,-3007.1321,6058.3861,-3853.3096,6082.7082,-4794.8009,-5209.7745,-3388.4756,1103.1800,2087.7447,654.0709,-6254.3147,3573.8525,-3051.6466,3247.5181,-182393.6161,-155672.0703,-179427.3776,-177206.6552,-168662.9962,-171265.0873,-172576.4551,-174771.7816,120966635.4166,120945099.4424,120950466.9015,120949479.4950,-174447.9023,120948138.3285,-1503.8213,-1137.0442,4670.0217,-6433.9433,2180.1879,5348.3366,-5079.2469,2553.0632,-2330.4141,4096.5325,-3751.2238,5290.2756,46.6971,-6201.0920,-2658.4702,-7.7580,-5506.3624,-6351.8943,-1478.4574,6336.2599,4164.5272,-2446.5921,-959.5996,0.0000,-2113.9261,6417.5293,-3318.8626,-454.0908,877.9007,6427.2740,-3925.0940,-5700.6673,1244.5405,4507.0513,-1583.8545,-1143.5972,-1000.1383,-3825.4973,3353.3880,-3742.0696,1437.0939,-2676.2223,3370.4155,-1198.8902,1791.0778,4350.1497,-3882.3068,5352.7427,-5518.1628,2172.6300,-6209.2168,-1202.5663,-5624.6832,-3491.8031,2004.3543,-1898.8441,-5577.7694,0.0000,-4035.1192,0.8756,3031.2563,-4736.7299,3330.4344,5051.4395,5678.3871,3564.4427,-2517.8476,4727.3906,-2500.8817,4261.3239,-6318.7055,4182.4488,-4075.4748,-4785.5038,4607.8460,3865.4478,154.0324,-4431.5041,5142.8312,4225.6371,-5653.9423,-1240.4265,4191.6264,-962.7352,6531.8283,-5411.9690,-4621.2420,1667.6124,3060.1763,2564.7028,-746.8747,-659.2937,3505.4891,-6135.4089,4086.2524,5106.7452,-258.6464,872.2917,-3279.1314,3945.7968,340711.5140,360972.0689,360087.3312,354805.8795,351641.6297,355173.0028,361127.5350,356283.3628,69940912.8117,69943387.9637,69950305.1860,69936309.3223,357436.3489,69941827.9334,-4578.2826,3802.1107,4959.1035,1657.4404,3634.1894,165.0683,-1092.7962,651.6454,4328.2782,5462.1997,4261.1855,4216.1992,2034.8345,-1603.1519,-1977.7151,4480.5975,563.4337,-2719.0897,4064.2046,474.1677,-5466.2129,-3440.2936,-286.5649,0.0000,-5509.2271,2451.1541,1461.4296,1617.1671,1388.8742,1852.8783,1243.2662,-3036.3574,4611.9901,-5154.0694,-168.4143,558.9813,4657.0392,3802.1028,1614.7076,-4745.7458,3630.6880,753.4874,-4879.6480,-4452.3322,5066.4080,4601.7488,-4623.0022,-4145.2904,-2363.6301,-5213.6860,-2963.6861,3981.0856,-3775.0329,-2483.8097,3700.0808,5519.2486,-2368.9250,0.0000,-5652.1887,-5168.4111,-49.2494,-4599.6878,5516.0350,-4197.9531,-1765.3675,-4461.2557,5374.2509,3454.7397,4463.4688,4853.2465,2074.2172,215.5304,-5061.1873,18.1197,2801.8139,5463.7840,1236.5490,4497.7768,4274.5491,4309.3420,-2641.2556,-5476.5428,-5103.0119,-6293.7713,-1912.5051,3630.8858,4219.5663,-2883.3972,4751.5360,-1580.8616,-4847.5976,-4478.9585,4832.0300,2999.1669,5134.0629,4617.2560,-2712.0683,-5881.5842,5283.9273,-4662.8267,57863.9109,50641.1436,57728.0587,54377.7741,60469.8502,55649.1774,46541.8268,53997.1542,-54379057.9860,-54350188.7642,-54387135.9147,-54362802.5150,55297.7919,-54370432.3931,
300.000,4616.2063,-5072.8912,2229.4363,345.2187,6307.3187,5212.8258,4385.1857,6725.1129,-5969.7175,1939.3280,-4733.3826,242.7235,6693.4334,-3714.6484,5649.8766,-4574.2489,-4296.7881,-1215.5727,-5112.9411,-1159.3845,2772.7008,5008.4195,6186.9974,0.0000,2309.9604,2267.8857,-6105.7617,5569.1029,6888.9845,-274.9350,-6260.5659,994.2881,5500.1471,2416.5808,6387.3893,-6760.1016,-4230.2720,4480.9701,-4057.7956,1691.6976,6468.9274,5281.6502,5122.4341,-5814.0714,-3825.7676,-1021.8449,-4651.2670,2600.5649,2087.7679,5613.5874,-2193.1933,-4406.1076,-548.2645,5480.0742,4922.9451,2556.8767,1291.5836,0.0000,-987.1671,-3586.9862,-5005.9883,-438.2771,-561.1911,3791.7385,-1841.8317,-1684.5090,2515.0796,-2745.9086,3847.4686,-748.0756,632.6245,6176.7858,819.2077,3828.4508,4432.6040,3330.4957,6081.8983,1320.5550,1217.2604,-1939.4354,-4485.3962,3080.7729,3650.7538,801.4965,-15.5423,265.9620,-4778.9267,6789.3256,-1880.7192,6690.3925,-5671.8013,-5625.2265,-1338.7911,-496.1467,4022.2659,2670.1883,-5315.7360,4989.4924,-2740.3454,4960.2728,-189506.3804,-163303.8518,-186903.9284,-184705.0490,-176136.4753,-179029.2132,-180068.0202,-182513.7275,119412211.1210,119391002.3128,119395522.3999,119395880.0749,-181979.9537,119393799.9169,-3376.9637,878.2165,3474.8191,-6881.3067,1033.0008,4172.7588,-4247.8095,1085.9624,-661.1685,4124.7883,-1795.7951,6249.3019,-1522.8052,-5801.1338,-3880.8487,2064.9987,-4379.4158,-6681.9841,588.6903,6518.4364,3213.1601,-4175.8363,-2099.1101,0.0000,-3887.6765,5427.4823,-1664.2555,-1992.4282,-328.6397,6843.5186,-2646.5131,-5354.6313,-780.9696,3337.0056,-2114.4535,-504.4389,918.6482,-4949.9562,4023.3652,-5317.2037,-214.8825,-3868.4958,2511.0475,718.4259,3766.0682,5512.7791,-2109.7183,6015.4083,-6493.6411,1839.8393,-6442.1090,631.3775,-4819.5458,-4273.8136,220.7914,-3747.4128,-5666.3515,0.0000,-5361.5744,1983.2152,4228.2002,-5751.8868,4400.7346,5034.5449,5912.2935,3992.5363,-4357.9383,5999.9992,-4368.0653,5605.3572,-6915.8589,2820.0575,-5454.0323,-5402.2554,2923.8512,2944.4839,-1102.6820,-5816.7449,5902.5538,5641.8025,-5093.1200,-3242.3712,3946.5471,-2327.8826,6910.1842,-4882.7935,-3803.2573,485.9109,3777.5057,1136.7882,925.3914,1337.9346,3999.5551,-6699.2015,3689.7764,4337.3015,1136.4588,1914.4691,-1298.8913,3372.1339,336725.5623,357543.4504,356449.5432,351356.9248,347879.4069,351491.4472,357339.1161,352897.4610,72566993.6001,72569752.2346,72576199.2686,72562521.9665,353667.1571,72567883.9348,-3381.1223,4472.7609,5436.1992,136.5792,2085.5831,-1379.6882,-3224.2050,-900.3759,3482.2320,5089.7238,4672.2522,2831.9126,545.5359,201.9121,-194.3270,4668.9553,2343.3967,-1325.6110,4619.0318,1967.9451,-5465.6068,-2212.0258,-2064.4152,0.0000,-5185.7589,3622.2636,2833.0534,2968.5553,-421.7012,56.1556,-308.1220,-4376.0133,4073.3215,-5501.6939,1930.4911,-1559.7195,5368.0477,1895.9056,3254.6277,-3633.3036,2461.5147,2219.7301,-3791.0959,-3703.5044,4140.6721,4031.3060,-4707.1040,-2304.5111,-912.8719,-3673.6798,-1292.4088,4952.2504,-4870.3516,-413.4101,4831.2925,5192.1918,-3557.2860,0.0000,-4303.3263,-5466.9714,1499.1118,-3401.8165,5276.0830,-2804.2967,-3085.8141,-5241.3129,4690.2178,1871.5803,3732.9434,3771.5102,596.4943,-1321.1568,-4082.6140,1811.2157,4183.7182,5185.6553,2918.0361,3232.1995,2927.1934,3464.3132,-1233.1842,-5180.8332,-4183.0235,-6401.3412,-126.8447,4773.7718,3305.2894,-1202.2716,5382.4076,-44.0518,-3743.3335,-3768.1581,5414.0918,1660.4350,4200.8208,4677.8374,-4123.4665,-4423.3834,6226.8397,-3445.2991,57748.7000,50528.7299,57596.2358,54161.0813,60364.1842,55834.1390,46415.1306,53691.9103,-54381480.4726,-54352229.8939,-54389386.2397,-54364856.4088,55200.0139,-54372670.5101,
600.000,4175.2465,-4120.1633,3817.9387,-1163.6147,6716.0154,5680.1194,3707.6134,6438.0307,-6481.3166,3892.1496,-5140.6077,1586.9560,6149.1432,-4508.9613,4717.9566,-3546.7542,-4580.2291,-2701.7669,-4371.4844,524.5670,4480.8190,4098.8327,4962.0364,0.0000,899.9183,3602.7765,-5727.0975,4120.4416,6380.6035,940.1880,-6464.4294,-802.7639,5529.8139,4021.8241,5315.4071,-6001.5440,-3099.8197,4161.2729,-2208.3035,441.1517,6602.6256,3710.0198,6294.9293,-5917.0981,-3164.0594,778.3193,-5458.8808,3346.2099,609.6248,6591.7277,-3341.3516,-3163.5909,-2244.2193,4919.7574,3924.2354,1242.7951,-683.5777,0.0000,-1981.6518,-2390.6826,-3469.4999,-1917.9336,1347.2716,5073.1922,49.7456,502.2687,1353.5420,-1665.1554,2705.5871,654.7166,-868.4684,6254.6412,-609.0549,2328.1447,4358.8619,4977.7657,4819.7014,63.6575,2644.9221,-381.2247,-5580.2968,1989.1377,5239.2830,-981.0071,1181.0019,-1592.7902,-6088.7649,6844.1112,275.0969,6604.5568,-5997.3000,-5519.4533,842.9758,-2031.9224,5545.9706,4442.9885,-3844.8607,5834.4992,-2228.3062,6174.1559,-196531.6027,-170861.2183,-194297.7722,-192114.3972,-183528.9302,-186739.7788,-187477.3847,-190150.6654,117800776.6793,117779881.7116,117783575.7676,117785255.2733,-189430.6011,117782451.8751,-4852.5756,2826.8807,1967.7460,-6648.6326,-201.7241,2562.5772,-2977.8179,-497.7326,1043.4064,3786.4101,326.6498,6584.6218,-2936.3847,-4815.8328,-4704.7768,3947.0983,-2730.3690,-6365.2927,2615.3885,6070.6358,1999.6712,-5481.3979,-3047.2136,0.0000,-5297.7243,3917.4755,171.1911,-3338.2668,-1507.0852,6557.4871,-1093.2144,-4528.9341,-2709.5657,1879.0275,-2459.4855,206.1212,2779.8750,-5554.3475,4265.2483,-6307.6309,-1824.5507,-4703.3264,1438.0631,2543.1089,5335.1709,6160.6033,-158.9006,6081.4505,-6823.3583,1369.0199,-6043.3506,2434.5656,-3564.7173,-4619.2872,-1620.3864,-5245.3579,-5204.4359,0.0000,-6168.9716,3791.6520,4987.5487,-6157.0999,5079.7303,4539.4348,5592.6856,4064.4005,-5771.3210,6655.4948,-5810.4444,6378.8973,-6853.5290,1172.1397,-6297.2813,-5484.1702,911.6099,1776.4846,-2278.8288,-6595.6198,6033.8984,6514.6407,-4040.1067,-4929.3578,3338.1511,-3516.0615,6598.9409,-3893.1458,-2650.7494,-730.7124,4168.4670,-408.5768,2469.8313,3184.3697,4149.5308,-6615.1579,2969.7169,3187.3181,2457.8325,2803.3524,837.2290,2501.9436,332592.3995,353953.2193,352651.5203,347769.5275,343961.0323,347658.0364,353393.7495,349404.1423,75158541.5766,75161597.8271,75167537.0907,75154257.6419,349739.2402,75159410.9174,-1774.5934,4641.7032,5306.0490,-1399.2021,292.3452,-2769.1901,-5006.5228,-2353.4042,2265.3363,4149.9025,4574.8756,1135.6538,-1003.4016,1984.9321,1610.5352,4341.5439,3829.8979,210.6057,4676.8277,3248.6700,-4878.6525,-742.1564,-3613.4343,0.0000,-4296.2646,4401.9146,3901.6340,3956.4183,-2186.6834,-1746.8321,-1824.6437,-5258.5493,3090.9758,-5247.2405,3828.5345,-3513.1027,5497.1858,-212.5970,4488.7422,-2083.3124,1027.9570,3446.3046,-2282.4449,-2558.3450,2742.2465,3024.9112,-4291.2140,-218.5970,637.8066,-1744.9030,517.6001,5328.5174,-5432.2930,1700.6811,5439.5669,4301.9071,-4345.1749,0.0000,-2497.1919,-5156.5971,2871.5002,-1801.2462,4463.4957,-1106.1255,-4074.1558,-5429.1770,3493.4791,81.5187,2600.2455,2262.3007,-944.1323,-2715.4403,-2654.1982,3404.5727,5084.0036,4329.0853,4273.8817,1597.8742,1233.1514,2243.3346,308.9391,-4310.6998,-2792.0387,-5804.9166,1672.5003,5384.6603,2039.2414,608.7333,5415.4581,1497.7637,-2225.8545,-2649.0671,5400.9515,142.8870,2809.8768,4235.0985,-5072.7597,-2493.5743,6504.3568,-1856.8312,57633.2872,50416.5583,57459.8205,53953.3047,60255.9999,56013.5614,46292.6366,53504.6759,-54383898.9871,-54354279.8981,-54391626.8017,-54366943.2627,55102.2057,-54374908.6385,
