sl_100_5400_20310708 Coordinates.csv
2031/07/08 07:47:00.0000 UTC

Generated: Tue Oct  8 21:55:28 2024,
Start: 2031/07/08 07:47:00.00, Stop: 2031/07/08 09:17:00.00,
TIME_UNITS,STARLINK-32275 - X-Coordinate,STARLINK-1036 - X-Coordinate,STARLINK-1687 - X-Coordinate,STARLINK-4270 - X-Coordinate,STARLINK-31415 - X-Coordinate,STARLINK-1401 - X-Coordinate,STARLINK-30792 - X-Coordinate,STARLINK-30815 - X-Coordinate,STARLINK-30593 - X-Coordinate,STARLINK-31375 - X-Coordinate,STARLINK-30786 - X-Coordinate,STARLINK-1795 - X-Coordinate,STARLINK-5456 - X-Coordinate,STARLINK-31730 - X-Coordinate,STARLINK-5957 - X-Coordinate,STARLINK-31300 - X-Coordinate,STARLINK-4707 - X-Coordinate,STARLINK-6260 - X-Coordinate,STARLINK-31362 - X-Coordinate,STARLINK-5562 - X-Coordinate,STARLINK-4070 - X-Coordinate,STARLINK-5590 - X-Coordinate,STARLINK-3089 - X-Coordinate,STARLINK-3829 - X-Coordinate,STARLINK-1865 - X-Coordinate,STARLINK-5168 - X-Coordinate,STARLINK-1979 - X-Coordinate,STARLINK-5085 - X-Coordinate,STARLINK-4484 - X-Coordinate,STARLINK-31498 - X-Coordinate,STARLINK-6335 - X-Coordinate,STARLINK-1660 - X-Coordinate,STARLINK-1930 - X-Coordinate,STARLINK-5654 - X-Coordinate,STARLINK-31772 - X-Coordinate,STARLINK-31620 - X-Coordinate,STARLINK-31674 - X-Coordinate,STARLINK-4419 - X-Coordinate,STARLINK-1491 - X-Coordinate,STARLINK-3672 - X-Coordinate,STARLINK-31873 - X-Coordinate,STARLINK-30906 - X-Coordinate,STARLINK-4475 - X-Coordinate,STARLINK-5760 - X-Coordinate,STARLINK-5588 - X-Coordinate,STARLINK-3548 - X-Coordinate,STARLINK-1349 - X-Coordinate,STARLINK-5238 - X-Coordinate,STARLINK-3905 - X-Coordinate,STARLINK-4659 - X-Coordinate,STARLINK-11118 [DTC] - X-Coordinate,STARLINK-6083 - X-Coordinate,STARLINK-5854 - X-Coordinate,STARLINK-5000 - X-Coordinate,STARLINK-4528 - X-Coordinate,STARLINK-5550 - X-Coordinate,STARLINK-5961 - X-Coordinate,STARLINK-30492 - X-Coordinate,STARLINK-31324 - X-Coordinate,STARLINK-1807 - X-Coordinate,STARLINK-30137 - X-Coordinate,STARLINK-31856 - X-Coordinate,STARLINK-3154 - X-Coordinate,STARLINK-3253 - X-Coordinate,STARLINK-31985 - X-Coordinate,STARLINK-5585 - X-Coordinate,STARLINK-4503 - X-Coordinate,STARLINK-2129 - X-Coordinate,STARLINK-3329 - X-Coordinate,STARLINK-31702 - X-Coordinate,STARLINK-1978 - X-Coordinate,STARLINK-5515 - X-Coordinate,STARLINK-30590 - X-Coordinate,STARLINK-31171 - X-Coordinate,STARLINK-30881 - X-Coordinate,STARLINK-5441 - X-Coordinate,STARLINK-5642 - X-Coordinate,STARLINK-30778 - X-Coordinate,STARLINK-31416 - X-Coordinate,STARLINK-6080 - X-Coordinate,STARLINK-5471 - X-Coordinate,STARLINK-5785 - X-Coordinate,STARLINK-4731 - X-Coordinate,STARLINK-4099 - X-Coordinate,STARLINK-31493 - X-Coordinate,STARLINK-4389 - X-Coordinate,STARLINK-3182 - X-Coordinate,STARLINK-31955 - X-Coordinate,STARLINK-31537 - X-Coordinate,STARLINK-1357 - X-Coordinate,STARLINK-31431 - X-Coordinate,STARLINK-31773 - X-Coordinate,STARLINK-3776 - X-Coordinate,STARLINK-4417 - X-Coordinate,STARLINK-31571 - X-Coordinate,STARLINK-30125 - X-Coordinate,STARLINK-4550 - X-Coordinate,STARLINK-6261 - X-Coordinate,STARLINK-2058 - X-Coordinate,STARLINK-3192 - X-Coordinate,MoonARTEMIS1 - X-Coordinate,MoonARTEMIS2 - X-Coordinate,MoonIOAGEO - X-Coordinate,MoonIOAGNO - X-Coordinate,MoonIOAGNO 0001 - X-Coordinate,MoonIOAGSO - X-Coordinate,MoonIOAGSO 0001 - X-Coordinate,MoonLRO - X-Coordinate,MarsSat1 - X-Coordinate,MarsSat2 - X-Coordinate,MarsSat3 - X-Coordinate,MarsSat4 - X-Coordinate,Moon - X-Coordinate,Mars - X-Coordinate,STARLINK-32275 - Y-Coordinate,STARLINK-1036 - Y-Coordinate,STARLINK-1687 - Y-Coordinate,STARLINK-4270 - Y-Coordinate,STARLINK-31415 - Y-Coordinate,STARLINK-1401 - Y-Coordinate,STARLINK-30792 - Y-Coordinate,STARLINK-30815 - Y-Coordinate,STARLINK-30593 - Y-Coordinate,STARLINK-31375 - Y-Coordinate,STARLINK-30786 - Y-Coordinate,STARLINK-1795 - Y-Coordinate,STARLINK-5456 - Y-Coordinate,STARLINK-31730 - Y-Coordinate,STARLINK-5957 - Y-Coordinate,STARLINK-31300 - Y-Coordinate,STARLINK-4707 - Y-Coordinate,STARLINK-6260 - Y-Coordinate,STARLINK-31362 - Y-Coordinate,STARLINK-5562 - Y-Coordinate,STARLINK-4070 - Y-Coordinate,STARLINK-5590 - Y-Coordinate,STARLINK-3089 - Y-Coordinate,STARLINK-3829 - Y-Coordinate,STARLINK-1865 - Y-Coordinate,STARLINK-5168 - Y-Coordinate,STARLINK-1979 - Y-Coordinate,STARLINK-5085 - Y-Coordinate,STARLINK-4484 - Y-Coordinate,STARLINK-31498 - Y-Coordinate,STARLINK-6335 - Y-Coordinate,STARLINK-1660 - Y-Coordinate,STARLINK-1930 - Y-Coordinate,STARLINK-5654 - Y-Coordinate,STARLINK-31772 - Y-Coordinate,STARLINK-31620 - Y-Coordinate,STARLINK-31674 - Y-Coordinate,STARLINK-4419 - Y-Coordinate,STARLINK-1491 - Y-Coordinate,STARLINK-3672 - Y-Coordinate,STARLINK-31873 - Y-Coordinate,STARLINK-30906 - Y-Coordinate,STARLINK-4475 - Y-Coordinate,STARLINK-5760 - Y-Coordinate,STARLINK-5588 - Y-Coordinate,STARLINK-3548 - Y-Coordinate,STARLINK-1349 - Y-Coordinate,STARLINK-5238 - Y-Coordinate,STARLINK-3905 - Y-Coordinate,STARLINK-4659 - Y-Coordinate,STARLINK-11118 [DTC] - Y-Coordinate,STARLINK-6083 - Y-Coordinate,STARLINK-5854 - Y-Coordinate,STARLINK-5000 - Y-Coordinate,STARLINK-4528 - Y-Coordinate,STARLINK-5550 - Y-Coordinate,STARLINK-5961 - Y-Coordinate,STARLINK-30492 - Y-Coordinate,STARLINK-31324 - Y-Coordinate,STARLINK-1807 - Y-Coordinate,STARLINK-30137 - Y-Coordinate,STARLINK-31856 - Y-Coordinate,STARLINK-3154 - Y-Coordinate,STARLINK-3253 - Y-Coordinate,STARLINK-31985 - Y-Coordinate,STARLINK-5585 - Y-Coordinate,STARLINK-4503 - Y-Coordinate,STARLINK-2129 - Y-Coordinate,STARLINK-3329 - Y-Coordinate,STARLINK-31702 - Y-Coordinate,STARLINK-1978 - Y-Coordinate,STARLINK-5515 - Y-Coordinate,STARLINK-30590 - Y-Coordinate,STARLINK-31171 - Y-Coordinate,STARLINK-30881 - Y-Coordinate,STARLINK-5441 - Y-Coordinate,STARLINK-5642 - Y-Coordinate,STARLINK-30778 - Y-Coordinate,STARLINK-31416 - Y-Coordinate,STARLINK-6080 - Y-Coordinate,STARLINK-5471 - Y-Coordinate,STARLINK-5785 - Y-Coordinate,STARLINK-4731 - Y-Coordinate,STARLINK-4099 - Y-Coordinate,STARLINK-31493 - Y-Coordinate,STARLINK-4389 - Y-Coordinate,STARLINK-3182 - Y-Coordinate,STARLINK-31955 - Y-Coordinate,STARLINK-31537 - Y-Coordinate,STARLINK-1357 - Y-Coordinate,STARLINK-31431 - Y-Coordinate,STARLINK-31773 - Y-Coordinate,STARLINK-3776 - Y-Coordinate,STARLINK-4417 - Y-Coordinate,STARLINK-31571 - Y-Coordinate,STARLINK-30125 - Y-Coordinate,STARLINK-4550 - Y-Coordinate,STARLINK-6261 - Y-Coordinate,STARLINK-2058 - Y-Coordinate,STARLINK-3192 - Y-Coordinate,MoonARTEMIS1 - Y-Coordinate,MoonARTEMIS2 - Y-Coordinate,MoonIOAGEO - Y-Coordinate,MoonIOAGNO - Y-Coordinate,MoonIOAGNO 0001 - Y-Coordinate,MoonIOAGSO - Y-Coordinate,MoonIOAGSO 0001 - Y-Coordinate,MoonLRO - Y-Coordinate,MarsSat1 - Y-Coordinate,MarsSat2 - Y-Coordinate,MarsSat3 - Y-Coordinate,MarsSat4 - Y-Coordinate,Moon - Y-Coordinate,Mars - Y-Coordinate,STARLINK-32275 - Z-Coordinate,STARLINK-1036 - Z-Coordinate,STARLINK-1687 - Z-Coordinate,STARLINK-4270 - Z-Coordinate,STARLINK-31415 - Z-Coordinate,STARLINK-1401 - Z-Coordinate,STARLINK-30792 - Z-Coordinate,STARLINK-30815 - Z-Coordinate,STARLINK-30593 - Z-Coordinate,STARLINK-31375 - Z-Coordinate,STARLINK-30786 - Z-Coordinate,STARLINK-1795 - Z-Coordinate,STARLINK-5456 - Z-Coordinate,STARLINK-31730 - Z-Coordinate,STARLINK-5957 - Z-Coordinate,STARLINK-31300 - Z-Coordinate,STARLINK-4707 - Z-Coordinate,STARLINK-6260 - Z-Coordinate,STARLINK-31362 - Z-Coordinate,STARLINK-5562 - Z-Coordinate,STARLINK-4070 - Z-Coordinate,STARLINK-5590 - Z-Coordinate,STARLINK-3089 - Z-Coordinate,STARLINK-3829 - Z-Coordinate,STARLINK-1865 - Z-Coordinate,STARLINK-5168 - Z-Coordinate,STARLINK-1979 - Z-Coordinate,STARLINK-5085 - Z-Coordinate,STARLINK-4484 - Z-Coordinate,STARLINK-31498 - Z-Coordinate,STARLINK-6335 - Z-Coordinate,STARLINK-1660 - Z-Coordinate,STARLINK-1930 - Z-Coordinate,STARLINK-5654 - Z-Coordinate,STARLINK-31772 - Z-Coordinate,STARLINK-31620 - Z-Coordinate,STARLINK-31674 - Z-Coordinate,STARLINK-4419 - Z-Coordinate,STARLINK-1491 - Z-Coordinate,STARLINK-3672 - Z-Coordinate,STARLINK-31873 - Z-Coordinate,STARLINK-30906 - Z-Coordinate,STARLINK-4475 - Z-Coordinate,STARLINK-5760 - Z-Coordinate,STARLINK-5588 - Z-Coordinate,STARLINK-3548 - Z-Coordinate,STARLINK-1349 - Z-Coordinate,STARLINK-5238 - Z-Coordinate,STARLINK-3905 - Z-Coordinate,STARLINK-4659 - Z-Coordinate,STARLINK-11118 [DTC] - Z-Coordinate,STARLINK-6083 - Z-Coordinate,STARLINK-5854 - Z-Coordinate,STARLINK-5000 - Z-Coordinate,STARLINK-4528 - Z-Coordinate,STARLINK-5550 - Z-Coordinate,STARLINK-5961 - Z-Coordinate,STARLINK-30492 - Z-Coordinate,STARLINK-31324 - Z-Coordinate,STARLINK-1807 - Z-Coordinate,STARLINK-30137 - Z-Coordinate,STARLINK-31856 - Z-Coordinate,STARLINK-3154 - Z-Coordinate,STARLINK-3253 - Z-Coordinate,STARLINK-31985 - Z-Coordinate,STARLINK-5585 - Z-Coordinate,STARLINK-4503 - Z-Coordinate,STARLINK-2129 - Z-Coordinate,STARLINK-3329 - Z-Coordinate,STARLINK-31702 - Z-Coordinate,STARLINK-1978 - Z-Coordinate,STARLINK-5515 - Z-Coordinate,STARLINK-30590 - Z-Coordinate,STARLINK-31171 - Z-Coordinate,STARLINK-30881 - Z-Coordinate,STARLINK-5441 - Z-Coordinate,STARLINK-5642 - Z-Coordinate,STARLINK-30778 - Z-Coordinate,STARLINK-31416 - Z-Coordinate,STARLINK-6080 - Z-Coordinate,STARLINK-5471 - Z-Coordinate,STARLINK-5785 - Z-Coordinate,STARLINK-4731 - Z-Coordinate,STARLINK-4099 - Z-Coordinate,STARLINK-31493 - Z-Coordinate,STARLINK-4389 - Z-Coordinate,STARLINK-3182 - Z-Coordinate,STARLINK-31955 - Z-Coordinate,STARLINK-31537 - Z-Coordinate,STARLINK-1357 - Z-Coordinate,STARLINK-31431 - Z-Coordinate,STARLINK-31773 - Z-Coordinate,STARLINK-3776 - Z-Coordinate,STARLINK-4417 - Z-Coordinate,STARLINK-31571 - Z-Coordinate,STARLINK-30125 - Z-Coordinate,STARLINK-4550 - Z-Coordinate,STARLINK-6261 - Z-Coordinate,STARLINK-2058 - Z-Coordinate,STARLINK-3192 - Z-Coordinate,MoonARTEMIS1 - Z-Coordinate,MoonARTEMIS2 - Z-Coordinate,MoonIOAGEO - Z-Coordinate,MoonIOAGNO - Z-Coordinate,MoonIOAGNO 0001 - Z-Coordinate,MoonIOAGSO - Z-Coordinate,MoonIOAGSO 0001 - Z-Coordinate,MoonLRO - Z-Coordinate,MarsSat1 - Z-Coordinate,MarsSat2 - Z-Coordinate,MarsSat3 - Z-Coordinate,MarsSat4 - Z-Coordinate,Moon - Z-Coordinate,Mars - Z-Coordinate,
SECONDS,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,
0.000,-5080.7396,1208.2949,3769.9742,-5704.6265,4027.3317,0.0000,-3990.7686,1822.3553,6168.9624,0.0000,0.0000,5154.5775,3808.9765,5505.3976,-3673.6871,-1093.7807,4267.0205,-3368.2500,-5922.2422,4803.8629,-2038.8105,-1570.8062,-4398.0403,6453.9012,-974.9094,-3954.6503,-5179.3048,3726.7336,-3496.5529,5020.1188,-4799.9379,-6575.1561,5043.8856,4258.0465,4071.7318,-4896.2533,-4377.7905,-605.8865,-3396.7145,3658.1634,-519.7259,6855.6478,6360.4906,1571.1059,-4842.3844,-6798.3011,-5559.5634,1067.8975,3696.5506,6640.7224,-4534.6298,3542.3622,-2427.4785,-5583.4903,-2037.6420,4936.7918,6570.5013,-3981.2312,683.3693,-662.2056,-2498.1597,-4318.2910,1931.5060,-4232.0936,884.7315,2801.6326,4650.1801,-4823.2286,6427.8782,-2257.0491,22.5167,4989.0073,-6558.3562,-4841.9127,-2856.3814,-5258.2845,2299.9647,808.1968,-5415.7995,1349.6802,487.2412,6185.7273,-1326.3785,1451.6879,-5925.6588,72.0069,6492.1239,0.0000,-1537.6656,6639.7130,3291.8973,6538.8791,-3359.2339,4986.7763,-2995.8156,6455.7954,-5104.8956,5027.5967,-560.1963,-1122.5537,-152597.6302,-136150.1185,-143928.9212,-145504.0210,-140905.9780,-140582.2258,-137830.9070,-142667.1449,108877116.9053,108871872.5754,108868325.6041,108879248.9745,-141587.7782,108867548.8089,-2699.6385,-3975.2000,4042.1053,-1365.1584,5268.6287,0.0000,3558.8249,4087.6797,2295.2481,0.0000,0.0000,-994.0098,-2069.4850,3531.7804,5167.6892,-4621.0445,704.7986,-5666.2991,-1457.7241,3426.6550,-6292.9340,-6450.6602,-4157.3682,1812.1484,-3996.8524,1245.4767,2756.1852,959.5992,4538.0915,4029.5261,1330.8760,257.7067,3942.9850,-5172.7569,5242.7158,3898.6478,-4807.6575,1433.2601,5647.9311,-4345.5178,4986.5283,898.2671,-2137.9099,6646.0478,-2418.6106,292.7747,-2245.7390,-4007.5638,1874.3016,-1596.7646,4539.2478,-5794.1527,3509.0057,-2243.5486,6541.9610,1817.5265,-1897.4716,3046.5094,-6730.4491,-4012.1131,-4459.6030,4171.3608,4027.0437,3748.1128,5604.1541,-4960.5946,-2795.5609,4903.0922,2448.6025,5918.3375,-4486.1102,1133.2644,-1617.8208,1233.1164,6091.5126,3889.5233,-893.5439,6693.6176,-4011.5541,-6341.2014,5048.9985,1628.2639,-3945.1272,4652.0287,1983.8227,-6219.4810,-993.6978,0.0000,5441.9102,1626.1208,4327.3112,-1706.4342,-4012.6276,-3450.7535,-5900.0884,2019.2373,4343.5645,-1478.7965,-4172.3044,4480.5275,-348734.0829,-334108.4880,-332528.8368,-337977.1671,-345759.6333,-341531.6243,-336029.5552,-338479.2095,14402849.6547,14421826.1614,14423904.4351,14417942.9018,-337648.8030,14417585.8773,-3635.0802,-5503.8473,-4115.1023,-3593.1929,-1641.8450,0.0000,4395.8643,5096.3056,-1066.5324,0.0000,0.0000,4495.2748,-5424.9794,1577.6565,-2800.7359,4911.4707,5366.6757,-2144.0108,3185.1688,3642.3655,1881.4233,-1970.2293,-3373.7124,-1579.4968,5174.6520,-5499.3485,-3515.6006,5775.3519,3822.2517,2281.9168,-4640.0862,1832.6143,-2277.2301,-1719.1819,1449.7883,-2536.9517,-2011.2979,6750.0618,1854.4348,3921.3891,-4671.3658,-843.0709,1517.3748,-1099.6634,-4292.3560,-1147.0118,3363.9682,5510.8742,-5535.0455,-997.1264,1999.8283,1218.0984,5469.3960,-3410.8171,663.2216,-4517.2069,1043.8763,4672.0357,885.2574,5388.8614,-4738.3661,-3159.6593,5265.2248,-4013.0186,-3809.8945,-3934.9465,4203.7357,107.8282,570.5258,-2539.8413,5263.1629,-4685.6889,1665.0986,-4682.0803,1616.7949,-2191.4257,6385.0213,1585.0716,571.2547,2364.8612,-4631.1177,-2671.8874,-5483.9634,4872.5458,-2813.8391,3060.6788,-1374.7158,0.0000,3756.5642,-648.5342,-4127.4395,925.4011,4411.1667,3333.3190,-1654.4008,1381.2622,-1622.7261,-4501.4256,5445.6246,5119.9970,-29949.1222,-28938.9413,-27766.7702,-31051.4163,-25000.1723,-30015.1722,-38986.4493,-31338.1209,-31144363.7880,-31111816.6858,-31149930.6730,-31139256.4711,-30223.2052,-31133939.0172,
300.000,-6257.2343,-862.7668,4143.5061,-4957.9593,4852.0499,0.0000,-2127.4341,3798.9470,6526.7891,0.0000,0.0000,5478.0640,4384.1816,6353.0793,-1827.4149,-3006.2667,4925.7164,-4783.0165,-5221.8418,3335.4978,-2995.1413,-2929.6562,-5401.3215,6078.6261,-3082.5424,-2973.0418,-4973.4578,2472.2810,-2686.1571,6142.8290,-4030.5161,-6661.7790,5136.2543,2618.3261,5070.4213,-4027.1941,-5049.9985,-2530.6530,-2393.4595,1746.7740,1631.0725,6544.3171,5271.0756,3018.4372,-5944.8018,-6111.7256,-6550.6542,-1092.8408,4462.1034,6172.8859,-3757.5988,1925.2344,-504.9171,-5106.0860,-838.6656,5823.5904,5609.5584,-2511.4878,-537.6948,-2761.1444,-4186.4390,-3687.3735,3365.5209,-2353.6206,2212.0535,748.7979,2827.3119,-3741.5031,6672.8696,-416.5897,-1975.9257,5421.6227,-6273.8874,-5034.4306,-1167.4343,-3787.2296,2081.5014,2331.0390,-5932.3585,-400.2827,2235.3155,6812.5981,-3362.5158,3333.2622,-4578.4269,495.8073,6312.2757,0.0000,506.9137,6752.0808,3861.9102,6129.5617,-5027.4919,4085.7624,-4079.5646,6881.4638,-3724.9726,4595.5975,-2597.6150,580.4017,-145104.4980,-128797.3322,-136672.5511,-138149.4049,-133727.5311,-133561.9146,-130682.9585,-135459.5787,108538488.6021,108533657.6739,108529133.5161,108540412.9734,-134457.0217,108528982.4130,-1672.0769,-4535.9404,2122.0814,325.6510,3771.6205,0.0000,4599.1017,3750.8094,1107.4638,0.0000,0.0000,-2729.1361,-3634.5130,2221.3881,5446.9056,-4779.8832,-1251.3144,-4970.4794,163.5764,2927.4913,-5126.5025,-5368.5883,-4105.1983,410.4083,-3745.2409,3186.0771,4272.0904,-737.0408,5903.9515,2876.7619,3345.1701,1518.7558,2342.4982,-5631.3223,4510.5860,5306.4066,-3171.0603,2400.3044,6416.6325,-4461.3198,4996.0061,-658.4836,-3086.1176,6206.2722,-772.9390,1489.1397,-1131.8176,-4241.9024,-147.0520,-3035.3799,5570.9590,-6080.0413,2814.1470,-508.7971,6735.8577,2711.0150,-3199.7172,4618.6766,-6737.8078,-3374.8503,-3138.9905,5489.8032,2406.0695,4144.4269,4233.1587,-5150.8196,-3575.4914,5520.9363,1258.8040,5730.3665,-3661.1179,-926.1965,46.5288,3059.7287,6140.8462,4406.3434,-3026.4905,6523.5036,-2500.7386,-5898.1808,5528.1613,111.5911,-3326.3120,4713.6377,3308.2369,-4895.3961,-2223.0480,0.0000,5107.8935,408.5711,2434.1743,-2856.9911,-3462.7110,-2289.9923,-4572.9856,555.4410,4810.2101,-3477.6863,-3389.2280,5461.9403,-351895.1786,-336946.1082,-335391.8634,-340693.2279,-348724.6434,-344256.9318,-339004.2487,-341013.1737,16779481.5959,16798582.9641,16800555.3071,16795066.2915,-340581.0584,16794160.7362,-2086.9456,-5121.4365,-5080.8792,-4757.9209,-2986.4099,0.0000,4714.6630,4185.7904,780.2680,0.0000,0.0000,3215.1634,-3971.3468,34.7214,-3879.1481,3848.2759,4657.3438,-670.1858,4473.8896,5324.0439,3466.4555,-3251.0151,-1396.2851,-3213.8126,4493.4015,-5333.3344,-1944.0798,6441.3580,2320.5038,816.6235,-4347.8684,36.7259,-3783.9892,-3048.0686,-372.0586,-1102.8091,-3283.1580,5986.3075,61.8657,4966.6912,-4396.2165,-2296.5873,3160.7891,444.0266,-3431.8894,-2839.7756,1763.0488,5327.7911,-5280.4846,550.1453,199.2401,2627.6814,6318.5261,-4638.9947,-1155.9286,-2607.1423,2475.8570,4396.1389,-942.3644,5154.4457,-4605.3192,-1510.7910,5526.8882,-5035.2521,-4888.6865,-4566.7019,5129.4758,-1690.4288,-1244.7499,-3684.0272,5524.1443,-4228.3779,3002.1637,-3489.0192,2963.1882,-3719.4639,5778.4091,63.1372,2068.0932,3556.9315,-3407.8387,-1271.1176,-5002.6811,3766.0473,-3881.1997,4878.2980,461.4572,0.0000,4441.5925,1168.8893,-5076.1463,-902.3556,3099.1223,5089.4148,-2996.9593,-153.9705,-3249.8867,-3808.9507,5398.7831,4171.2495,-29866.6070,-28852.3141,-27685.2789,-31067.0648,-24895.1095,-29619.1481,-38907.3430,-31496.4348,-31146021.4982,-31113239.4899,-31151312.0871,-31141059.4698,-30112.7801,-31135460.4481,
600.000,-6778.6231,-2825.0745,4158.7077,-3747.3760,5212.4653,0.0000,-74.0403,5367.7902,6159.5064,0.0000,0.0000,5284.1951,4555.6972,6524.9872,211.5312,-4588.4961,5135.2749,-5729.3537,-4025.7277,1543.6243,-3687.8391,-4035.1395,-5839.7300,5107.9890,-4833.8560,-1748.6208,-4273.2050,1030.8294,-1631.4230,6639.5437,-2890.5430,-6060.0702,4726.0485,707.1794,5539.2577,-2743.9973,-5234.7036,-4222.0147,-1145.3576,-355.8871,3612.2146,5614.5178,3643.5788,4174.8196,-6481.9832,-4816.7140,-6879.1474,-3133.7030,4838.6884,5095.7987,-2574.2011,100.1740,1506.0525,-4161.2707,457.7012,6058.0425,4098.7846,-825.2038,-1713.8094,-4578.0533,-5501.2548,-2682.8588,4513.8910,-235.2786,3363.7487,-1385.4516,722.9513,-2267.8405,6254.2768,1490.6478,-3806.3145,5367.8670,-5402.4866,-4744.6277,656.9065,-1921.8807,1720.6646,3626.6876,-5841.6419,-2138.7510,3729.8810,6780.6708,-5067.8258,4861.5879,-2779.6205,797.2855,5440.8481,0.0000,2519.5353,6179.2909,4091.7539,5080.3271,-6172.3138,2693.5731,-4776.8644,6631.7007,-1953.8060,3750.4064,-4394.3540,2189.1326,-137544.6971,-121393.1518,-129355.2512,-130716.1442,-126486.9428,-126497.0462,-123472.4298,-128129.8062,108147982.6882,108143559.8115,108138063.2675,108149662.1187,-127265.5063,108138540.5846,-493.7504,-4696.3528,-18.4960,2023.9903,1881.9718,0.0000,5234.9225,3066.9044,-212.8538,0.0000,0.0000,-4169.0628,-4798.9773,675.1368,5232.7298,-4485.4051,-3053.4208,-3797.0674,1808.6170,2046.5646,-3437.9716,-3768.5071,-3646.7914,-1065.2748,-3121.8371,4830.6311,5334.6280,-2414.9190,6670.9988,1439.7136,5026.5541,2622.3743,471.1557,-5565.4415,3301.3972,6150.5898,-1197.4332,3033.6471,6526.6932,-4185.4381,4546.9010,-2173.4387,-3757.9927,5158.3468,919.8024,2568.5278,76.4969,-4111.7808,-2127.6813,-4180.3984,5995.8730,-5785.2107,1907.9466,1311.4474,6253.1337,3340.8563,-4213.5165,5752.7657,-6046.4326,-2436.4132,-1556.4485,6220.9829,583.5251,4188.9152,2448.0559,-4884.2806,-4050.6616,5594.1028,-70.4022,4986.8395,-2529.1767,-2879.2495,1731.2796,4551.1525,5610.2868,4521.4038,-4839.5603,5719.5484,-712.8240,-4896.0324,5474.4663,-1403.9112,-2429.3412,4340.7178,4338.0163,-3035.4753,-3214.7036,0.0000,4285.5866,-863.8000,288.3733,-3720.6839,-2592.4336,-934.9568,-2774.9419,-964.3154,4826.9914,-5131.3122,-2323.2386,5927.1539,-354893.7801,-339626.8984,-338106.1959,-343247.7331,-351536.9037,-346809.3661,-341827.5663,-343357.4375,19148198.3679,19167443.6984,19169264.8392,19164263.7495,-343362.7221,19162823.5702,-302.6692,-4183.5597,-5494.5045,-5402.7480,-3997.3250,0.0000,4527.4779,2798.2003,2533.1803,0.0000,0.0000,1588.2407,-2095.0840,-1512.2991,-4542.7684,2355.6304,3442.1153,875.4763,5273.3110,6437.2480,4671.4615,-4183.0867,731.0150,-4497.7088,3261.2701,-4586.9864,-155.8123,6423.0317,565.6202,-740.0644,-3565.3751,-1763.2991,-4861.6719,-4048.7840,-2151.6533,459.0672,-4184.2141,4583.2385,-1737.6034,5474.4527,-3634.6492,-3507.8251,4457.9210,1939.7832,-2200.4148,-4224.6288,-31.2121,4567.4940,-4458.0628,2037.6528,-1624.7673,3751.7708,6495.2307,-5368.4288,-2848.7639,-418.1053,3640.9500,3634.2275,-2664.2447,4325.2241,-3988.1831,310.6549,5191.5996,-5520.0528,-5422.9358,-4708.8658,5490.8479,-3303.5606,-2925.0663,-4415.5367,5191.4559,-3320.1386,4021.0929,-1908.7663,3990.4612,-4843.9893,4532.5116,-1465.5939,3326.4575,4363.1289,-1809.8138,265.8684,-3976.1644,2249.9480,-4519.1787,6174.1800,2243.1322,0.0000,4621.4060,2857.3754,-5457.6902,-2628.7676,1442.9218,6298.4876,-4003.1018,-1672.5361,-4524.1269,-2704.9291,4763.5882,2769.8374,-29784.0994,-28767.4039,-27608.3880,-31075.0686,-24792.5490,-29227.0923,-38823.9624,-31544.0742,-31147674.5327,-31114669.3122,-31152681.3699,-31142852.1885,-30002.3338,-31136981.9787,
