sl_20_5400_20311002 Coordinates.csv
2031/10/02 07:47:00.0000 UTC

Generated: Tue Oct  8 21:54:53 2024,
Start: 2031/10/02 07:47:00.00, Stop: 2031/10/02 09:17:00.00,
TIME_UNITS,STARLINK-3110 - X-Coordinate,STARLINK-1028 - X-Coordinate,STARLINK-6322 - X-Coordinate,STARLINK-31444 - X-Coordinate,STARLINK-3284 - X-Coordinate,STARLINK-4328 - X-Coordinate,STARLINK-2174 - X-Coordinate,STARLINK-2533 - X-Coordinate,STARLINK-30427 - X-Coordinate,STARLINK-4029 - X-Coordinate,STARLINK-1460 - X-Coordinate,STARLINK-3705 - X-Coordinate,STARLINK-11172 [DTC] - X-Coordinate,STARLINK-31231 - X-Coordinate,STARLINK-1878 - X-Coordinate,STARLINK-31541 - X-Coordinate,STARLINK-4033 - X-Coordinate,STARLINK-3127 - X-Coordinate,STARLINK-30764 - X-Coordinate,STARLINK-1400 - X-Coordinate,MoonARTEMIS1 - X-Coordinate,MoonARTEMIS2 - X-Coordinate,MoonIOAGEO - X-Coordinate,MoonIOAGNO - X-Coordinate,MoonIOAGNO 0001 - X-Coordinate,MoonIOAGSO - X-Coordinate,MoonIOAGSO 0001 - X-Coordinate,MoonLRO - X-Coordinate,MarsSat1 - X-Coordinate,MarsSat2 - X-Coordinate,MarsSat3 - X-Coordinate,MarsSat4 - X-Coordinate,Moon - X-Coordinate,Mars - X-Coordinate,STARLINK-3110 - Y-Coordinate,STARLINK-1028 - Y-Coordinate,STARLINK-6322 - Y-Coordinate,STARLINK-31444 - Y-Coordinate,STARLINK-3284 - Y-Coordinate,STARLINK-4328 - Y-Coordinate,STARLINK-2174 - Y-Coordinate,STARLINK-2533 - Y-Coordinate,STARLINK-30427 - Y-Coordinate,STARLINK-4029 - Y-Coordinate,STARLINK-1460 - Y-Coordinate,STARLINK-3705 - Y-Coordinate,STARLINK-11172 [DTC] - Y-Coordinate,STARLINK-31231 - Y-Coordinate,STARLINK-1878 - Y-Coordinate,STARLINK-31541 - Y-Coordinate,STARLINK-4033 - Y-Coordinate,STARLINK-3127 - Y-Coordinate,STARLINK-30764 - Y-Coordinate,STARLINK-1400 - Y-Coordinate,MoonARTEMIS1 - Y-Coordinate,MoonARTEMIS2 - Y-Coordinate,MoonIOAGEO - Y-Coordinate,MoonIOAGNO - Y-Coordinate,MoonIOAGNO 0001 - Y-Coordinate,MoonIOAGSO - Y-Coordinate,MoonIOAGSO 0001 - Y-Coordinate,MoonLRO - Y-Coordinate,MarsSat1 - Y-Coordinate,MarsSat2 - Y-Coordinate,MarsSat3 - Y-Coordinate,MarsSat4 - Y-Coordinate,Moon - Y-Coordinate,Mars - Y-Coordinate,STARLINK-3110 - Z-Coordinate,STARLINK-1028 - Z-Coordinate,STARLINK-6322 - Z-Coordinate,STARLINK-31444 - Z-Coordinate,STARLINK-3284 - Z-Coordinate,STARLINK-4328 - Z-Coordinate,STARLINK-2174 - Z-Coordinate,STARLINK-2533 - Z-Coordinate,STARLINK-30427 - Z-Coordinate,STARLINK-4029 - Z-Coordinate,STARLINK-1460 - Z-Coordinate,STARLINK-3705 - Z-Coordinate,STARLINK-11172 [DTC] - Z-Coordinate,STARLINK-31231 - Z-Coordinate,STARLINK-1878 - Z-Coordinate,STARLINK-31541 - Z-Coordinate,STARLINK-4033 - Z-Coordinate,STARLINK-3127 - Z-Coordinate,STARLINK-30764 - Z-Coordinate,STARLINK-1400 - Z-Coordinate,MoonARTEMIS1 - Z-Coordinate,MoonARTEMIS2 - Z-Coordinate,MoonIOAGEO - Z-Coordinate,MoonIOAGNO - Z-Coordinate,MoonIOAGNO 0001 - Z-Coordinate,MoonIOAGSO - Z-Coordinate,MoonIOAGSO 0001 - Z-Coordinate,MoonLRO - Z-Coordinate,MarsSat1 - Z-Coordinate,MarsSat2 - Z-Coordinate,MarsSat3 - Z-Coordinate,MarsSat4 - Z-Coordinate,Moon - Z-Coordinate,Mars - Z-Coordinate,
SECONDS,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,
0.000,-3931.2138,-4415.3584,-2741.1737,0.0000,-2559.1021,-4034.6471,-6110.2356,-2129.6903,-3784.1251,692.9039,4245.9913,-5363.6508,0.0000,6591.0017,-5382.5028,6076.0202,231.4753,-2118.0608,1420.4809,-5644.3350,86186.0693,83142.1407,70339.0139,75612.7162,84083.1643,79581.9312,74609.5765,76679.2044,122550428.7446,122548668.6520,122551965.6704,122556733.5248,75843.0019,122548274.9303,3439.4931,2528.5636,6363.4195,0.0000,-6230.6176,520.9544,-1851.7389,-4094.9652,5239.9389,-5806.2462,-3431.5943,1340.6042,0.0000,-1704.8884,1700.5784,955.2720,5109.4717,6554.3092,-5133.6750,-2242.1477,-375964.7885,-345388.6368,-364362.7854,-366729.5559,-363153.2890,-362480.6037,-359049.2264,-362639.9152,118108149.5766,118071856.7440,118109418.4530,118094403.3055,-363057.2878,118087865.4413,4483.4984,4388.6362,-425.0894,0.0000,1452.6647,-5563.7645,2519.0812,-5038.4288,2225.7942,3573.1108,-4138.5744,-4151.3619,0.0000,-472.5480,3960.6597,2859.5971,-4589.9292,-192.5284,-4274.4287,3128.4105,83859.0136,80192.3770,85771.3459,82361.9682,88492.1466,83884.9413,74631.9092,84887.3318,-80510879.0282,-80509078.6617,-80521173.9643,-80504901.3209,83377.4224,-80512017.2343,
300.000,-3340.5318,-2557.9088,-1200.4176,0.0000,-3435.7199,-5628.6490,-6785.1157,-4054.2416,-2012.3832,-669.0871,2341.8623,-3864.6754,0.0000,5979.3005,-3824.0218,6586.3543,1937.2826,-854.5920,50.4205,-5173.5644,94108.4483,90456.4377,77924.0815,83038.4122,91751.9295,86974.6409,82282.2377,84667.8831,119945203.5241,119943786.0849,119946192.5698,119951445.8954,83475.0111,119943146.8645,5103.5522,3438.4974,6563.3749,0.0000,-5098.9994,93.7580,-693.4419,-3704.0580,5546.1380,-6519.3743,-3949.7211,2593.7589,0.0000,-3102.4118,2830.3258,-665.6356,5679.8420,6547.7393,-6175.4735,-536.2965,-373951.4424,-343547.0699,-362548.0024,-364785.6843,-361424.4209,-360909.9136,-357351.8722,-361205.0087,120756860.6679,120720696.0060,120757995.8243,120743693.7142,-361376.1240,120736553.5143,3195.3309,5173.3577,-1920.3100,0.0000,3104.8963,-3973.8368,786.8338,-4065.6762,3449.1391,2010.8087,-5084.6436,-5113.4157,0.0000,1081.7298,4989.2118,1486.9208,-3347.4587,-1976.2268,-2913.8783,4426.2482,83919.9249,80250.1262,85819.9218,82339.8825,88569.6563,84251.7898,74693.7957,84759.7546,-80512635.9823,-80510005.0684,-80522939.7164,-80506627.1482,83465.5726,-80513513.6122,
600.000,-2449.1550,-435.9610,472.3697,0.0000,-4001.1179,-6593.9804,-6769.0215,-5553.8732,-19.3703,-1940.7297,195.6791,-2003.1551,0.0000,4754.9078,-1897.7150,6418.7605,3418.8202,515.9000,-1293.3269,-4205.5588,101982.9890,97729.6054,85474.0497,90418.9240,99381.3886,94304.3729,89916.9799,92536.1867,117282742.1039,117281660.9285,117283190.0797,117288886.1487,91069.8466,117280783.4703,6246.7907,4035.6151,6138.8240,0.0000,-3446.6339,-399.5539,526.3875,-2977.5776,5320.0699,-6573.2932,-4122.7941,3643.3602,0.0000,-4193.9395,3731.2102,-2203.5517,5700.4866,5890.4239,-6590.1031,1260.5359,-371769.9832,-341551.6159,-360573.1395,-362660.4381,-359533.5732,-359193.9266,-355492.3426,-359609.3271,123348108.6902,123312093.1634,123349089.7558,123335507.7058,-359534.5423,123327782.2527,1558.3844,5352.4439,-3210.8467,0.0000,4418.4942,-1951.4435,-1032.1861,-2639.2781,4287.6256,225.8815,-5468.5774,-5525.3602,0.0000,2514.4722,5476.1722,-55.5628,-1737.4248,-3544.6935,-1227.2197,5229.7561,83980.7362,80308.0140,85863.9600,82328.2873,88644.6612,84611.1660,74759.8364,84529.6608,-80514393.2075,-80510934.4988,-80524702.5860,-80508365.1093,83553.6676,-80515009.8645,
900.000,-1328.4386,1718.7711,2126.4410,0.0000,-4213.4034,-6823.3040,-6064.7506,-6474.7734,1996.6643,-3011.4210,-1972.2413,32.9297,0.0000,3038.8600,200.5660,5585.7843,4538.3016,1872.1094,-2489.7103,-2847.9848,109806.0821,104958.4281,92985.6279,97752.9378,106968.1315,101565.2793,97510.3513,100257.8454,114564311.7187,114563559.4068,114564226.1971,114570322.6875,98624.1370,114562451.8209,6756.8557,4257.0401,5137.9937,0.0000,-1438.0897,-875.6794,1704.4120,-1973.5301,4592.3390,-5956.0167,-3937.8793,4389.3118,0.0000,-4881.8182,4318.0255,-3513.5683,5155.2905,4656.6437,-6326.4440,2968.5109,-369421.5575,-339403.1946,-358439.1143,-360352.1428,-357481.6600,-357334.1005,-353471.4787,-357838.4318,125880657.0772,125844811.3296,125881463.9001,125868606.6735,-357533.3629,125860315.1246,-248.6854,4905.0104,-4159.5441,0.0000,5250.3688,283.8555,-2737.5282,-917.9194,4647.8601,-1584.0705,-5248.3218,-5343.3330,0.0000,3664.7104,5368.8347,-1591.7275,63.6819,-4727.7620,596.9910,5449.4971,84041.4496,80366.0411,85903.5444,82330.2092,88717.1845,84958.7160,74830.0127,84221.5530,-80516150.5857,-80511867.4753,-80526462.4632,-80510114.5433,83641.7074,-80516505.9909,
1200.000,-71.2237,3672.7540,3610.1281,0.0000,-4060.9369,-6292.9969,-4746.3040,-6724.0121,3832.6769,-3791.9920,-3939.2241,2041.1466,0.0000,1003.7820,2259.7244,4169.8799,5196.7100,3090.2951,-3434.4669,-1243.6794,117574.1452,112139.7100,100455.5446,105040.1804,114508.7667,108751.7190,105058.9199,107814.6237,111791206.3132,111790774.4727,111790595.6240,111797050.7160,106134.5289,111789445.6979,6586.9502,4073.1769,3663.1600,0.0000,724.8016,-1250.1125,2740.5185,-775.7044,3440.2348,-4725.3955,-3411.2103,4755.0793,0.0000,-5107.1832,4530.3297,-4474.9038,4085.1208,2977.1838,-5404.3630,4412.2372,-366907.3905,-337102.7925,-356146.9113,-357859.3016,-355269.6682,-355331.5160,-351290.1975,-355879.7876,128353297.2051,128317641.4895,128353909.8800,128341780.0426,-355373.4768,128332943.5330,-2028.6622,3883.2301,-4665.8658,0.0000,5510.0413,2488.0602,-4141.7688,906.1493,4489.7637,-3218.9787,-4448.0299,-4586.7850,0.0000,4403.3310,4678.7243,-2946.4312,1857.7451,-5397.6738,2354.1671,5061.0342,84102.0671,80424.2083,85938.7671,82349.3264,88787.2481,85288.8222,74904.3076,83866.8465,-80517907.9990,-80512804.5149,-80528219.2362,-80511874.8073,83729.6918,-80518001.9917,
1500.000,1215.5482,5216.0121,4784.5021,0.0000,-3562.2283,-5066.2170,-2950.4626,-6279.5215,5301.3047,-4221.6304,-5502.8185,3824.4202,0.0000,-1143.8409,4074.6531,2314.8984,5342.6343,4055.2364,-4049.0125,444.4698,125283.6250,119270.2778,107880.5489,112281.7076,121999.9234,115858.6723,112559.2752,115197.9563,108964745.9261,108964625.1962,108963619.1508,108970391.6184,113597.6885,108963084.9762,5760.0981,3491.7487,1859.8335,0.0000,2823.4951,-1450.2418,3545.9110,512.6878,1979.3583,-3003.3546,-2586.9353,4695.5044,0.0000,-4854.5313,4338.7258,-5001.7397,2585.4932,1024.9211,-3913.7199,5438.7494,-364228.7853,-334651.4629,-353697.5809,-355180.9751,-352898.6560,-353186.6045,-348949.4916,-353723.7071,130764848.9692,130729403.0783,130765247.8652,130753845.8484,-353055.8454,130744487.3933,-3587.7005,2406.4722,-4676.2476,0.0000,5169.2577,4419.9906,-5091.2109,2628.6924,3830.9226,-4498.7352,-3155.5807,-3336.5269,0.0000,4647.5386,3480.4345,-3965.6622,3447.0927,-5482.3860,3847.0106,4107.5445,84162.5909,80482.5164,85969.7285,82389.9715,88854.8729,85594.4210,74982.7057,83501.0565,-80519665.3289,-80513746.1270,-80529972.7911,-80513645.2752,83817.6208,-80519497.8666,
1800.000,2419.7085,6185.0715,5536.0934,0.0000,-2763.6522,-3285.1702,-861.9278,-5192.1783,6250.0746,-4271.7601,-6501.7086,5210.2317,0.0000,-3184.8187,5466.8056,211.0059,4975.8760,4670.7521,-4286.5300,2049.9976,132930.9984,126346.9809,115257.4113,119480.1313,129438.2525,122882.3871,120008.0300,122409.5597,106086276.0614,106086456.1398,106084643.0262,106091692.3257,121010.3031,106084714.9952,4365.7123,2558.7067,-97.6625,0.0000,4644.8857,-1427.0094,4050.1555,1777.5518,352.0529,-963.1987,-1533.9934,4202.5111,0.0000,-4152.2432,3748.9389,-5050.2831,798.1146,-1003.0740,-2005.3863,5933.8834,-361387.1225,-332050.3248,-351092.2388,-352317.3793,-350369.7534,-350898.8098,-346450.4286,-351363.9812,133114161.3471,133078944.5458,133114327.1357,133103651.2995,-350581.5004,133093795.6962,-4756.6775,647.6349,-4189.5279,0.0000,4264.9703,5868.4366,-5482.3874,4056.7453,2744.6838,-5282.9687,-1513.4244,-1726.5626,0.0000,4369.9851,1903.8405,-4533.9431,4656.6537,-4972.8518,4908.0360,2695.2034,84223.0234,80540.9662,85996.5371,82456.9848,88920.0788,85866.9981,75065.1934,83160.4824,-80521422.4574,-80514692.8108,-80531723.0122,-80515425.3359,83905.4944,-80520993.6158,
2100.000,3433.3293,6480.8483,5787.7424,0.0000,-1735.2876,-1153.8055,1305.9535,-3579.6750,6577.5303,-3946.8634,-6832.8940,6067.5452,0.0000,-4909.6817,6302.1628,-1925.0346,4145.5913,4869.0968,-4134.7753,3419.2770,140512.7749,133366.6935,122582.9248,126639.6196,136820.4285,129821.2457,127401.8214,129460.9242,103157167.0478,103157636.7220,103155038.3160,103162324.6698,128369.0821,103155705.9185,2549.2127,1355.4497,-2022.8480,0.0000,6003.0833,-1163.2845,4206.7845,2903.7984,-1286.3495,1188.2406,-341.0567,3307.8766,0.0000,-3069.3041,2803.0219,-4621.6760,-1102.7602,-2905.1613,124.5400,5835.3979,-358383.8593,-329300.5627,-348332.0661,-349270.6936,-347684.1612,-348466.2553,-343794.1501,-348798.1176,135400112.9483,135365143.9090,135400026.6310,135390073.3280,-347951.5426,135379747.0569,-5409.3707,-1187.1247,-3257.0913,0.0000,2895.4901,6675.5294,-5272.8209,5030.5324,1352.1386,-5485.9911,296.6950,69.8285,0.0000,3601.7535,120.2149,-4587.0707,5353.3940,-3923.9027,5418.4273,981.6291,84283.3668,80599.5584,86019.3091,82555.3065,88982.8846,86096.9648,75151.7587,82878.8542,-80523179.2661,-80515645.0527,-80533469.7814,-80517214.3918,83993.3125,-80522489.2392,
2400.000,4161.9643,6079.0748,5506.6970,0.0000,-565.1199,1086.3159,3332.8098,-1613.1916,6244.5048,-3282.6507,-6462.9956,6319.6536,0.0000,-6140.2878,6504.5891,-3872.0538,2943.5800,4618.5316,-3615.6828,4426.3509,148025.4977,140326.3159,129853.9064,133765.4364,144143.1509,136676.6757,134737.3133,136371.8076,100178813.3863,100179560.5685,100176200.2496,100183684.7272,135670.7595,100177452.0820,496.3394,-7.7903,-3734.6344,0.0000,6758.7976,-677.7492,3997.2827,3785.5800,-2782.3035,3231.5275,890.3517,2082.3069,0.0000,-1708.6333,1577.1514,-3760.9034,-2927.5417,-4494.9032,2255.2779,5141.1376,-355220.5286,-326403.4258,-345418.3077,-346045.9173,-344843.1507,-345885.5714,-340981.8719,-346027.1877,137621612.5495,137586909.2895,137621255.4856,137612019.1256,-345167.1424,137601250.2508,-5475.5891,-2882.9468,-1977.7048,0.0000,1210.0411,6753.6403,-4485.3303,5441.3167,-191.3140,-5085.6538,2073.8206,1858.6384,0.0000,2428.9654,-1676.5011,-4119.0504,5460.7985,-2448.7062,5321.1272,-841.6730,84343.6235,80658.2937,86038.1682,82689.2232,89043.3083,86274.6440,75242.3910,82684.3976,-80524935.6371,-80516603.3241,-80535212.9789,-80519011.8576,84081.0750,-80523984.7367,
