sl_5_5400_20310503 Coordinates.csv
2031/05/03 07:47:00.0000 UTC

Generated: Tue Oct  8 21:12:15 2024,
Start: 2031/05/03 07:47:00.00, Stop: 2031/05/03 09:17:00.00,
TIME_UNITS,STARLINK-11187 [DTC] - X-Coordinate,STARLINK-1036 - X-Coordinate,STARLINK-1151 - X-Coordinate,STARLINK-5615 - X-Coordinate,STARLINK-5366 - X-Coordinate,MoonARTEMIS1 - X-Coordinate,MoonARTEMIS2 - X-Coordinate,MoonIOAGEO - X-Coordinate,MoonIOAGNO - X-Coordinate,MoonIOAGNO 0001 - X-Coordinate,MoonIOAGSO - X-Coordinate,MoonIOAGSO 0001 - X-Coordinate,MoonLRO - X-Coordinate,MarsSat1 - X-Coordinate,MarsSat2 - X-Coordinate,MarsSat3 - X-Coordinate,MarsSat4 - X-Coordinate,Moon - X-Coordinate,Mars - X-Coordinate,STARLINK-11187 [DTC] - Y-Coordinate,STARLINK-1036 - Y-Coordinate,STARLINK-1151 - Y-Coordinate,STARLINK-5615 - Y-Coordinate,STARLINK-5366 - Y-Coordinate,MoonARTEMIS1 - Y-Coordinate,MoonARTEMIS2 - Y-Coordinate,MoonIOAGEO - Y-Coordinate,MoonIOAGNO - Y-Coordinate,MoonIOAGNO 0001 - Y-Coordinate,MoonIOAGSO - Y-Coordinate,MoonIOAGSO 0001 - Y-Coordinate,MoonLRO - Y-Coordinate,MarsSat1 - Y-Coordinate,MarsSat2 - Y-Coordinate,MarsSat3 - Y-Coordinate,MarsSat4 - Y-Coordinate,Moon - Y-Coordinate,Mars - Y-Coordinate,STARLINK-11187 [DTC] - Z-Coordinate,STARLINK-1036 - Z-Coordinate,STARLINK-1151 - Z-Coordinate,STARLINK-5615 - Z-Coordinate,STARLINK-5366 - Z-Coordinate,MoonARTEMIS1 - Z-Coordinate,MoonARTEMIS2 - Z-Coordinate,MoonIOAGEO - Z-Coordinate,MoonIOAGNO - Z-Coordinate,MoonIOAGNO 0001 - Z-Coordinate,MoonIOAGSO - Z-Coordinate,MoonIOAGSO 0001 - Z-Coordinate,MoonLRO - Z-Coordinate,MarsSat1 - Z-Coordinate,MarsSat2 - Z-Coordinate,MarsSat3 - Z-Coordinate,MarsSat4 - Z-Coordinate,Moon - Z-Coordinate,Mars - Z-Coordinate,
SECONDS,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,
0.000,0.0000,428.0484,-4604.2337,3962.0221,4645.4087,357793.7504,379282.8682,376381.6521,370925.3057,366090.0095,369867.1254,376113.8102,374239.1953,35158984.8183,35133390.1721,35146184.9671,35141119.4618,373083.2377,35142200.1724,0.0000,-4164.5394,-2051.2720,1786.1334,5110.5268,-87022.0786,-100391.1047,-90241.3500,-91283.5025,-98799.1815,-97439.4398,-97425.9275,-95606.6082,-72774398.9517,-72761497.7506,-72795442.8773,-72781998.3161,-94786.9011,-72769900.5812,0.0000,-5482.4149,-4255.2431,5370.6409,-194.2964,-10824.0077,-10665.6445,-9270.9948,-12428.9451,-6459.6043,-11784.4649,-20529.5947,-10609.7438,-22485682.8576,-22514374.9735,-22495623.3522,-22492909.4261,-11758.4645,-22496426.2693,
300.000,0.0000,-1679.0490,-4223.1195,5553.9341,5550.1560,359548.1088,381358.9045,378400.0867,373097.7592,367976.5530,371898.6483,377976.7783,375752.4859,36743747.0258,36717806.4195,36731549.5578,36726357.5423,374980.6830,36726892.3810,0.0000,-4443.0406,-10.3858,1302.8654,3886.4055,-79537.8975,-92587.2644,-82409.1199,-83477.1233,-90943.0803,-89361.6309,-89547.3151,-87746.0792,-71986812.3079,-71973802.2283,-72007673.0595,-71994601.2679,-86875.8250,-71982268.2442,0.0000,-5002.4317,-5067.8839,3900.7853,1342.2584,-10959.8673,-10806.0448,-9400.6760,-12674.1865,-6569.8942,-11604.6020,-20673.8638,-10457.0286,-22485253.0708,-22513412.1245,-22495371.3039,-22492685.2331,-11867.5163,-22495866.8827,
600.000,0.0000,-3601.7673,-3414.7033,6573.5873,5920.1734,361147.4283,383270.3407,380249.3603,375119.6127,369697.8077,373774.9423,379673.4139,377044.2134,38310870.3473,38284578.0643,38299267.5561,38293964.4935,376710.3678,38293943.3247,0.0000,-4331.6019,2057.8029,737.1240,2272.2641,-72019.0039,-84736.5180,-74540.1647,-75642.9175,-83049.5392,-81223.4926,-81632.3290,-79803.6694,-71164719.0524,-71151614.4731,-71185376.7985,-71172659.4645,-78926.9195,-71160132.2906,0.0000,-3980.4024,-5255.8922,2010.0083,2733.4637,-11095.7999,-10947.1686,-9535.0469,-12913.6892,-6682.7563,-11426.6444,-20813.8391,-10405.5094,-22484828.1665,-22512442.5499,-22495119.4495,-22492467.0392,-11976.5612,-22495307.5793,
900.000,0.0000,-5149.7127,-2274.1547,6914.2928,5729.4502,362591.0503,385016.2870,381928.5989,376990.5593,371253.0091,375496.7569,381203.0414,378143.0378,39859603.5302,39832954.5618,39848587.0115,39843186.6239,378271.5415,39842601.8824,0.0000,-3829.3161,3916.6997,122.1165,417.6881,-64468.5714,-76842.5274,-66637.9920,-67786.8396,-75122.0245,-73026.5225,-73684.4735,-71784.3455,-70308513.9604,-70295329.5793,-70328949.1587,-70316567.6506,-70943.7421,-70303887.5960,0.0000,-2526.4734,-4796.3145,-97.7730,3828.6779,-11231.8040,-11088.9477,-9674.0592,-13145.4073,-6798.1668,-11253.2900,-20949.5419,-10466.4271,-22484408.0839,-22511466.2282,-22494867.7206,-22492254.0912,-12085.5991,-22494748.3592,
1200.000,0.0000,-6171.4873,-926.9965,6541.3203,5005.3445,363878.3807,386595.9194,383437.0041,378709.9702,372641.4675,377065.1034,382565.0564,379079.3961,41389204.1510,41362194.2185,41378764.8129,41373279.1072,379663.5288,41372125.7659,0.0000,-2969.8962,5350.1136,-506.6972,-1501.8200,-56889.7851,-68908.9595,-58706.1283,-59915.3182,-67164.0166,-64772.2743,-65707.2638,-63694.5464,-69418608.1618,-69405358.9685,-69438801.5829,-69426737.0535,-62929.8655,-69413945.3844,0.0000,-797.9585,-3745.2975,-2195.0481,4509.4198,-11367.8779,-11231.3206,-9817.6559,-13366.7693,-6916.1032,-11088.1063,-21080.9916,-10643.4061,-22483992.7601,-22510483.1439,-22494616.0481,-22492045.6646,-12194.6301,-22494189.2223,
1500.000,0.0000,-6569.9757,484.2454,5495.5647,3824.6642,365008.8898,388008.4814,384773.8535,380276.6387,373862.5677,378481.1976,383758.9263,379883.7451,42898938.9713,42871564.5474,42889067.0453,42883506.3418,380885.7302,42881781.8766,0.0000,-1820.4897,6187.2344,-1112.3758,-3301.6038,-49285.8403,-60939.4858,-50748.1171,-52035.2596,-59179.0083,-56462.5489,-57704.2242,-55541.9906,-68495428.9433,-68482130.1916,-68515361.6942,-68503595.1803,-54888.8753,-68490733.0310,0.0000,1017.3856,-2231.6840,-4055.9429,4702.1372,-11504.0200,-11374.2320,-9965.7711,-13574.5747,-7036.5444,-10935.7616,-21208.2061,-10932.1894,-22483582.1301,-22509493.2882,-22494364.3623,-22491841.0613,-12303.6539,-22493630.1686,
1800.000,0.0000,-6312.0657,1814.6239,3888.4412,2305.2556,365982.1125,389253.2857,385938.5018,381688.4221,374915.7697,379746.3214,384784.1902,380584.7311,44388084.2897,44360342.6186,44378769.3422,44373142.3058,381937.6223,44370846.6561,0.0000,-477.1765,6323.5009,-1657.4183,-4805.6571,-41659.9411,-52937.7823,-42767.5176,-44153.9661,-51170.5031,-48099.7112,-49678.8867,-47335.5452,-67539419.5436,-67526086.7220,-67559073.0910,-67547585.6090,-46824.3690,-67534693.8567,0.0000,2721.8560,-441.9179,-5481.0408,4386.0189,-11640.2286,-11517.6320,-10118.3302,-13764.9163,-7159.4700,-10802.2595,-21331.2012,-11320.7218,-22483176.1267,-22508496.6597,-22494112.5929,-22491639.6068,-12412.6705,-22493071.1982,
2100.000,0.0000,-5431.4436,2931.4033,1889.0217,594.1367,366797.6486,390329.7152,386930.3806,382941.7825,375800.6083,380861.5547,385640.4593,381207.3102,45855926.2886,45827815.4059,45847157.2333,45841470.9069,382818.7576,45838606.4333,0.0000,942.6958,5734.5467,-2104.9566,-5863.8508,-34015.2994,-44907.5292,-34767.9030,-36278.9001,-43142.0138,-39687.1697,-41634.7899,-39085.1415,-66551038.9406,-66537687.7419,-66570395.1336,-66559167.7704,-38739.9539,-66546286.9157,0.0000,4129.6895,1402.5842,-6318.6222,3595.1873,-11776.5019,-11661.4751,-10275.2502,-13933.1832,-7284.8612,-10695.0980,-21449.9915,-11789.6307,-22482774.6808,-22507493.2650,-22493860.6691,-22491440.6483,-12521.6799,-22492512.3111,
2400.000,0.0000,-4024.1184,3727.2046,-294.4766,-1146.6906,367455.1626,391237.2240,387748.9997,384031.2909,376516.6936,381827.3281,386327.4166,381770.8775,47301761.3764,47273280.1275,47293526.4878,47287786.3276,383528.7654,47284357.7666,0.0000,2310.6365,4480.7202,-2420.3606,-6367.0733,-26355.1329,-36852.4099,-26752.8589,-28417.2023,-35097.0610,-31230.0248,-33575.4772,-30801.7071,-65530761.6315,-65517407.9208,-65549802.7236,-65538816.7248,-30639.2457,-65525986.7746,0.0000,5087.5860,3073.0888,-6480.1096,2415.1062,-11912.8383,-11805.7201,-10436.4400,-14074.2355,-7412.6997,-10623.2094,-21564.5895,-12313.1758,-22482377.7212,-22506483.1194,-22493608.5194,-22491243.5521,-12630.6821,-22491953.5072,
