sl_100_86400_20311001 Coordinates.csv
2031/10/01 07:47:00.0000 UTC

Generated: Tue Oct  8 21:58:32 2024,
Start: 2031/10/01 07:47:00.00, Stop: 2031/10/02 07:47:00.00,
TIME_UNITS,STARLINK-4530 - X-Coordinate,STARLINK-2481 - X-Coordinate,STARLINK-6112 - X-Coordinate,STARLINK-32188 - X-Coordinate,STARLINK-6142 - X-Coordinate,STARLINK-5629 - X-Coordinate,STARLINK-3771 - X-Coordinate,STARLINK-6314 - X-Coordinate,STARLINK-5801 - X-Coordinate,STARLINK-4203 - X-Coordinate,STARLINK-6163 - X-Coordinate,STARLINK-31029 - X-Coordinate,STARLINK-31363 - X-Coordinate,STARLINK-30264 - X-Coordinate,STARLINK-3897 - X-Coordinate,STARLINK-6084 - X-Coordinate,STARLINK-5458 - X-Coordinate,STARLINK-5130 - X-Coordinate,STARLINK-31888 - X-Coordinate,STARLINK-1656 - X-Coordinate,STARLINK-3055 - X-Coordinate,STARLINK-6199 - X-Coordinate,STARLINK-5291 - X-Coordinate,STARLINK-4797 - X-Coordinate,STARLINK-6315 - X-Coordinate,STARLINK-4369 - X-Coordinate,STARLINK-30784 - X-Coordinate,STARLINK-1813 - X-Coordinate,STARLINK-5123 - X-Coordinate,STARLINK-4408 - X-Coordinate,STARLINK-1729 - X-Coordinate,STARLINK-31952 - X-Coordinate,STARLINK-30340 - X-Coordinate,STARLINK-31030 - X-Coordinate,STARLINK-5784 - X-Coordinate,STARLINK-6100 - X-Coordinate,STARLINK-1279 - X-Coordinate,STARLINK-3121 - X-Coordinate,STARLINK-2687 - X-Coordinate,STARLINK-5076 - X-Coordinate,STARLINK-3940 - X-Coordinate,STARLINK-4636 - X-Coordinate,STARLINK-5261 - X-Coordinate,STARLINK-3349 - X-Coordinate,STARLINK-6292 - X-Coordinate,STARLINK-31708 - X-Coordinate,STARLINK-1609 - X-Coordinate,STARLINK-2110 - X-Coordinate,STARLINK-2714 - X-Coordinate,STARLINK-3500 - X-Coordinate,STARLINK-1669 - X-Coordinate,STARLINK-30312 - X-Coordinate,STARLINK-31766 - X-Coordinate,STARLINK-4716 - X-Coordinate,STARLINK-30433 - X-Coordinate,STARLINK-5998 - X-Coordinate,STARLINK-31152 - X-Coordinate,STARLINK-11187 [DTC] - X-Coordinate,STARLINK-3366 - X-Coordinate,STARLINK-2170 - X-Coordinate,STARLINK-5210 - X-Coordinate,STARLINK-2026 - X-Coordinate,STARLINK-1286 - X-Coordinate,STARLINK-5512 - X-Coordinate,STARLINK-3631 - X-Coordinate,STARLINK-3620 - X-Coordinate,STARLINK-2582 - X-Coordinate,STARLINK-30829 - X-Coordinate,STARLINK-3110 - X-Coordinate,STARLINK-6107 - X-Coordinate,STARLINK-4011 - X-Coordinate,STARLINK-3720 - X-Coordinate,STARLINK-30561 - X-Coordinate,STARLINK-31368 - X-Coordinate,STARLINK-1760 - X-Coordinate,STARLINK-2057 - X-Coordinate,STARLINK-2171 - X-Coordinate,STARLINK-31038 - X-Coordinate,STARLINK-1132 - X-Coordinate,STARLINK-32241 - X-Coordinate,STARLINK-3872 - X-Coordinate,STARLINK-4294 - X-Coordinate,STARLINK-31651 - X-Coordinate,STARLINK-2686 - X-Coordinate,STARLINK-4658 - X-Coordinate,STARLINK-5911 - X-Coordinate,STARLINK-30878 - X-Coordinate,STARLINK-5132 - X-Coordinate,STARLINK-4271 - X-Coordinate,STARLINK-5453 - X-Coordinate,STARLINK-4746 - X-Coordinate,STARLINK-3401 - X-Coordinate,STARLINK-31702 - X-Coordinate,STARLINK-2549 - X-Coordinate,STARLINK-31960 - X-Coordinate,STARLINK-30427 - X-Coordinate,STARLINK-4676 - X-Coordinate,STARLINK-3257 - X-Coordinate,STARLINK-30397 - X-Coordinate,STARLINK-30121 - X-Coordinate,MoonARTEMIS1 - X-Coordinate,MoonARTEMIS2 - X-Coordinate,MoonIOAGEO - X-Coordinate,MoonIOAGNO - X-Coordinate,MoonIOAGNO 0001 - X-Coordinate,MoonIOAGSO - X-Coordinate,MoonIOAGSO 0001 - X-Coordinate,MoonLRO - X-Coordinate,MarsSat1 - X-Coordinate,MarsSat2 - X-Coordinate,MarsSat3 - X-Coordinate,MarsSat4 - X-Coordinate,Moon - X-Coordinate,Mars - X-Coordinate,STARLINK-4530 - Y-Coordinate,STARLINK-2481 - Y-Coordinate,STARLINK-6112 - Y-Coordinate,STARLINK-32188 - Y-Coordinate,STARLINK-6142 - Y-Coordinate,STARLINK-5629 - Y-Coordinate,STARLINK-3771 - Y-Coordinate,STARLINK-6314 - Y-Coordinate,STARLINK-5801 - Y-Coordinate,STARLINK-4203 - Y-Coordinate,STARLINK-6163 - Y-Coordinate,STARLINK-31029 - Y-Coordinate,STARLINK-31363 - Y-Coordinate,STARLINK-30264 - Y-Coordinate,STARLINK-3897 - Y-Coordinate,STARLINK-6084 - Y-Coordinate,STARLINK-5458 - Y-Coordinate,STARLINK-5130 - Y-Coordinate,STARLINK-31888 - Y-Coordinate,STARLINK-1656 - Y-Coordinate,STARLINK-3055 - Y-Coordinate,STARLINK-6199 - Y-Coordinate,STARLINK-5291 - Y-Coordinate,STARLINK-4797 - Y-Coordinate,STARLINK-6315 - Y-Coordinate,STARLINK-4369 - Y-Coordinate,STARLINK-30784 - Y-Coordinate,STARLINK-1813 - Y-Coordinate,STARLINK-5123 - Y-Coordinate,STARLINK-4408 - Y-Coordinate,STARLINK-1729 - Y-Coordinate,STARLINK-31952 - Y-Coordinate,STARLINK-30340 - Y-Coordinate,STARLINK-31030 - Y-Coordinate,STARLINK-5784 - Y-Coordinate,STARLINK-6100 - Y-Coordinate,STARLINK-1279 - Y-Coordinate,STARLINK-3121 - Y-Coordinate,STARLINK-2687 - Y-Coordinate,STARLINK-5076 - Y-Coordinate,STARLINK-3940 - Y-Coordinate,STARLINK-4636 - Y-Coordinate,STARLINK-5261 - Y-Coordinate,STARLINK-3349 - Y-Coordinate,STARLINK-6292 - Y-Coordinate,STARLINK-31708 - Y-Coordinate,STARLINK-1609 - Y-Coordinate,STARLINK-2110 - Y-Coordinate,STARLINK-2714 - Y-Coordinate,STARLINK-3500 - Y-Coordinate,STARLINK-1669 - Y-Coordinate,STARLINK-30312 - Y-Coordinate,STARLINK-31766 - Y-Coordinate,STARLINK-4716 - Y-Coordinate,STARLINK-30433 - Y-Coordinate,STARLINK-5998 - Y-Coordinate,STARLINK-31152 - Y-Coordinate,STARLINK-11187 [DTC] - Y-Coordinate,STARLINK-3366 - Y-Coordinate,STARLINK-2170 - Y-Coordinate,STARLINK-5210 - Y-Coordinate,STARLINK-2026 - Y-Coordinate,STARLINK-1286 - Y-Coordinate,STARLINK-5512 - Y-Coordinate,STARLINK-3631 - Y-Coordinate,STARLINK-3620 - Y-Coordinate,STARLINK-2582 - Y-Coordinate,STARLINK-30829 - Y-Coordinate,STARLINK-3110 - Y-Coordinate,STARLINK-6107 - Y-Coordinate,STARLINK-4011 - Y-Coordinate,STARLINK-3720 - Y-Coordinate,STARLINK-30561 - Y-Coordinate,STARLINK-31368 - Y-Coordinate,STARLINK-1760 - Y-Coordinate,STARLINK-2057 - Y-Coordinate,STARLINK-2171 - Y-Coordinate,STARLINK-31038 - Y-Coordinate,STARLINK-1132 - Y-Coordinate,STARLINK-32241 - Y-Coordinate,STARLINK-3872 - Y-Coordinate,STARLINK-4294 - Y-Coordinate,STARLINK-31651 - Y-Coordinate,STARLINK-2686 - Y-Coordinate,STARLINK-4658 - Y-Coordinate,STARLINK-5911 - Y-Coordinate,STARLINK-30878 - Y-Coordinate,STARLINK-5132 - Y-Coordinate,STARLINK-4271 - Y-Coordinate,STARLINK-5453 - Y-Coordinate,STARLINK-4746 - Y-Coordinate,STARLINK-3401 - Y-Coordinate,STARLINK-31702 - Y-Coordinate,STARLINK-2549 - Y-Coordinate,STARLINK-31960 - Y-Coordinate,STARLINK-30427 - Y-Coordinate,STARLINK-4676 - Y-Coordinate,STARLINK-3257 - Y-Coordinate,STARLINK-30397 - Y-Coordinate,STARLINK-30121 - Y-Coordinate,MoonARTEMIS1 - Y-Coordinate,MoonARTEMIS2 - Y-Coordinate,MoonIOAGEO - Y-Coordinate,MoonIOAGNO - Y-Coordinate,MoonIOAGNO 0001 - Y-Coordinate,MoonIOAGSO - Y-Coordinate,MoonIOAGSO 0001 - Y-Coordinate,MoonLRO - Y-Coordinate,MarsSat1 - Y-Coordinate,MarsSat2 - Y-Coordinate,MarsSat3 - Y-Coordinate,MarsSat4 - Y-Coordinate,Moon - Y-Coordinate,Mars - Y-Coordinate,STARLINK-4530 - Z-Coordinate,STARLINK-2481 - Z-Coordinate,STARLINK-6112 - Z-Coordinate,STARLINK-32188 - Z-Coordinate,STARLINK-6142 - Z-Coordinate,STARLINK-5629 - Z-Coordinate,STARLINK-3771 - Z-Coordinate,STARLINK-6314 - Z-Coordinate,STARLINK-5801 - Z-Coordinate,STARLINK-4203 - Z-Coordinate,STARLINK-6163 - Z-Coordinate,STARLINK-31029 - Z-Coordinate,STARLINK-31363 - Z-Coordinate,STARLINK-30264 - Z-Coordinate,STARLINK-3897 - Z-Coordinate,STARLINK-6084 - Z-Coordinate,STARLINK-5458 - Z-Coordinate,STARLINK-5130 - Z-Coordinate,STARLINK-31888 - Z-Coordinate,STARLINK-1656 - Z-Coordinate,STARLINK-3055 - Z-Coordinate,STARLINK-6199 - Z-Coordinate,STARLINK-5291 - Z-Coordinate,STARLINK-4797 - Z-Coordinate,STARLINK-6315 - Z-Coordinate,STARLINK-4369 - Z-Coordinate,STARLINK-30784 - Z-Coordinate,STARLINK-1813 - Z-Coordinate,STARLINK-5123 - Z-Coordinate,STARLINK-4408 - Z-Coordinate,STARLINK-1729 - Z-Coordinate,STARLINK-31952 - Z-Coordinate,STARLINK-30340 - Z-Coordinate,STARLINK-31030 - Z-Coordinate,STARLINK-5784 - Z-Coordinate,STARLINK-6100 - Z-Coordinate,STARLINK-1279 - Z-Coordinate,STARLINK-3121 - Z-Coordinate,STARLINK-2687 - Z-Coordinate,STARLINK-5076 - Z-Coordinate,STARLINK-3940 - Z-Coordinate,STARLINK-4636 - Z-Coordinate,STARLINK-5261 - Z-Coordinate,STARLINK-3349 - Z-Coordinate,STARLINK-6292 - Z-Coordinate,STARLINK-31708 - Z-Coordinate,STARLINK-1609 - Z-Coordinate,STARLINK-2110 - Z-Coordinate,STARLINK-2714 - Z-Coordinate,STARLINK-3500 - Z-Coordinate,STARLINK-1669 - Z-Coordinate,STARLINK-30312 - Z-Coordinate,STARLINK-31766 - Z-Coordinate,STARLINK-4716 - Z-Coordinate,STARLINK-30433 - Z-Coordinate,STARLINK-5998 - Z-Coordinate,STARLINK-31152 - Z-Coordinate,STARLINK-11187 [DTC] - Z-Coordinate,STARLINK-3366 - Z-Coordinate,STARLINK-2170 - Z-Coordinate,STARLINK-5210 - Z-Coordinate,STARLINK-2026 - Z-Coordinate,STARLINK-1286 - Z-Coordinate,STARLINK-5512 - Z-Coordinate,STARLINK-3631 - Z-Coordinate,STARLINK-3620 - Z-Coordinate,STARLINK-2582 - Z-Coordinate,STARLINK-30829 - Z-Coordinate,STARLINK-3110 - Z-Coordinate,STARLINK-6107 - Z-Coordinate,STARLINK-4011 - Z-Coordinate,STARLINK-3720 - Z-Coordinate,STARLINK-30561 - Z-Coordinate,STARLINK-31368 - Z-Coordinate,STARLINK-1760 - Z-Coordinate,STARLINK-2057 - Z-Coordinate,STARLINK-2171 - Z-Coordinate,STARLINK-31038 - Z-Coordinate,STARLINK-1132 - Z-Coordinate,STARLINK-32241 - Z-Coordinate,STARLINK-3872 - Z-Coordinate,STARLINK-4294 - Z-Coordinate,STARLINK-31651 - Z-Coordinate,STARLINK-2686 - Z-Coordinate,STARLINK-4658 - Z-Coordinate,STARLINK-5911 - Z-Coordinate,STARLINK-30878 - Z-Coordinate,STARLINK-5132 - Z-Coordinate,STARLINK-4271 - Z-Coordinate,STARLINK-5453 - Z-Coordinate,STARLINK-4746 - Z-Coordinate,STARLINK-3401 - Z-Coordinate,STARLINK-31702 - Z-Coordinate,STARLINK-2549 - Z-Coordinate,STARLINK-31960 - Z-Coordinate,STARLINK-30427 - Z-Coordinate,STARLINK-4676 - Z-Coordinate,STARLINK-3257 - Z-Coordinate,STARLINK-30397 - Z-Coordinate,STARLINK-30121 - Z-Coordinate,MoonARTEMIS1 - Z-Coordinate,MoonARTEMIS2 - Z-Coordinate,MoonIOAGEO - Z-Coordinate,MoonIOAGNO - Z-Coordinate,MoonIOAGNO 0001 - Z-Coordinate,MoonIOAGSO - Z-Coordinate,MoonIOAGSO 0001 - Z-Coordinate,MoonLRO - Z-Coordinate,MarsSat1 - Z-Coordinate,MarsSat2 - Z-Coordinate,MarsSat3 - Z-Coordinate,MarsSat4 - Z-Coordinate,Moon - Z-Coordinate,Mars - Z-Coordinate,
SECONDS,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,
0.000,6255.1757,3707.7401,-5860.8765,2432.1778,-6901.2633,4808.7507,-4092.8792,6146.5856,-4235.2201,1941.9161,4870.4929,-3443.2736,-425.6102,4080.6767,-4179.9261,-6536.2828,4358.8215,2033.7099,4980.6555,-3538.7059,-372.5044,6472.1230,-4061.3417,6738.9408,-6300.6582,-1912.8379,-6045.3559,1294.0336,-6688.9005,-1999.5801,1648.4923,5698.7476,5576.0308,5960.6007,-699.4228,215.3061,48.6440,-2317.1077,4652.7819,-6241.9384,-6062.7534,-2332.8205,-1112.7235,-5956.5763,-2156.8772,-2724.3944,-4371.1881,-4618.2899,-3548.4348,-4029.0394,-1329.9649,-1400.8417,2439.4514,1466.4910,-688.0956,3098.3075,6600.2691,0.0000,5638.3236,6540.8955,-6000.7990,0.0000,-4318.1274,-6109.7795,-4747.5452,6668.0929,5862.9973,4339.0828,-3266.0852,6358.4551,2826.0365,6058.2286,-4580.8520,-4963.1552,1690.3586,5402.4193,3541.2100,-1393.4344,-1883.4483,3540.5087,-2274.0981,1680.2860,-4910.4713,2315.8933,-3266.2618,809.2396,6157.5368,-3825.2002,-152.3837,-1317.6189,807.6032,-2753.0845,-6109.7089,2740.8328,-2794.3512,-1846.6606,3249.7437,5521.2750,-2752.4781,-6734.3982,161511.9973,162677.9439,146048.9391,151282.1667,159808.5499,155323.7543,150408.5548,152200.0314,122502057.3457,122498024.0019,122499686.1218,122498396.7142,151572.8473,122497006.0398,-1502.2862,3099.0169,-3640.8681,-6355.8580,-257.4874,4750.5224,-1672.1794,2164.4533,3953.2557,-5747.3940,-2660.5053,5949.6096,-5000.2074,-2829.2847,2874.5781,-1872.3404,-5232.7441,5234.2947,3795.7692,-2186.2461,-6738.6087,-2086.8114,-5048.3548,560.5825,-2620.1927,2230.7648,-2913.9862,6134.1874,1713.6546,631.0598,-6584.1151,-2733.1733,2091.9325,-2222.7793,-5620.4247,6752.8820,4158.8145,3652.0790,1421.5970,-2949.6408,-1142.1226,3819.3460,2107.1870,2216.0852,1849.1134,-3256.3075,2241.0087,4120.9315,2265.7883,-3832.5774,-4228.5946,4850.4910,-5966.3517,-3934.4286,-5004.4403,4167.7598,1402.2384,0.0000,-3471.2878,-2086.6966,3049.8150,0.0000,1053.8353,-1344.9090,-4165.6557,1319.3067,-432.5386,119.0270,-3874.8545,-644.4879,4602.9971,1005.0138,-2087.8529,818.8182,3786.1701,4258.2689,2536.4856,4848.6040,5771.6748,3924.0165,3894.8651,-6599.4316,-4489.0793,-3884.6464,5097.2751,-6384.7910,-614.9727,-5691.3000,6788.6944,6762.0965,-4789.0786,-5167.4071,-1691.8912,6306.2547,-5154.6469,-4775.2254,-2688.9079,454.5020,-6102.7092,1072.7093,-347951.1957,-323380.8267,-340305.8898,-342758.9681,-339325.0362,-338574.6011,-335060.4080,-340084.8800,117125441.8293,117151368.8954,117125640.6451,117116981.1384,-339088.0757,117105663.0003,2478.6442,-4915.8078,-216.6520,223.7478,248.9023,-1218.9195,-5264.4106,2326.4741,3780.0148,-3193.9931,4093.7252,836.8414,-4674.4140,-4627.0829,-4671.3663,1002.5732,-932.8350,4036.2669,-2377.9729,-5511.8281,1736.3367,953.8575,2393.1300,-1372.3306,-622.6987,6270.2471,1298.4517,2892.6738,-661.0267,-6597.6116,-1350.2151,2280.0449,-3515.4290,2293.8131,-4019.7887,373.4703,-5508.5488,5393.7985,4791.8361,221.8131,-2847.3494,5233.7427,-6511.6831,2674.9168,-6345.8085,5301.8121,4727.7323,-2615.3278,5293.8774,-4071.2786,-5261.6362,4698.7543,2190.2030,-5503.0643,4704.4936,-4617.1023,1193.9321,0.0000,-1698.9603,307.3809,884.6785,0.0000,4863.0013,-3009.2437,2631.8127,1058.0979,3537.1656,-5270.6047,4659.1534,2601.0396,4279.3083,-2947.2526,4640.0836,4601.5555,-5371.6963,746.1387,-5357.4949,4651.6451,3239.1574,4343.3783,5123.0744,518.4869,1278.7600,-4850.4223,3271.2485,-2660.7628,2968.9866,-897.7765,1015.0000,86.8264,-4927.0236,3404.9496,-2523.7407,433.2379,-2964.3068,-4539.2893,-5462.4899,4156.4059,-1713.4539,-1124.7818,55466.6678,51214.8284,58307.2575,54899.3658,61029.7399,56417.4367,47167.3640,54576.7188,-80076680.8287,-80092474.9471,-80086985.5500,-80080396.7091,55913.0051,-80075866.7018,
3600.000,-3028.9332,-6522.5838,5829.0999,223.0582,5728.8826,-4225.6090,4091.0415,-5041.7918,326.0467,1735.6516,-1370.2844,902.9134,4538.2159,-1000.1872,-41.3461,5378.1405,-1452.9379,-4274.4219,-4782.9686,5460.6169,418.1306,-4774.9618,4113.3901,-4618.4473,5579.7067,6082.5420,4734.1669,-2990.3198,5231.4214,-2723.8207,29.9981,-3835.3203,-6905.1483,-4830.4872,4002.1114,-2925.9492,-4136.9614,-1848.0352,-3312.1201,4824.1696,6439.7033,71.3927,-2202.4585,5492.4259,2257.2541,6272.9674,113.1499,-55.1869,-248.9758,6230.6511,4859.9216,-2468.7821,-553.9335,2708.8047,4569.0994,-2372.0103,-6202.6250,0.0000,-4077.3219,-4192.9768,3879.6650,0.0000,4136.5673,6857.7549,4231.9063,-6004.2920,-2597.6576,-2746.6942,4361.3020,-6100.5383,-5320.1852,-3355.5877,6806.4734,1500.7915,-5548.9002,-5002.2863,-4857.2302,-2497.9879,289.2505,-6109.9149,-2516.7711,475.4725,5907.8831,555.9107,2001.1512,557.8618,-3402.2836,4558.4426,-1932.0864,-742.5448,3273.8424,4885.6323,6585.6282,-3679.7171,5673.5199,5387.4720,-1253.8535,-6763.5685,4346.6407,4490.9327,242488.6188,238809.7495,225676.3465,229361.5013,240122.6366,230722.7281,230846.4586,230865.2571,88009140.2703,87995009.9101,88001271.5223,88000842.0705,231583.2885,88005263.7982,3184.8660,-1678.6671,835.2416,5163.3089,-2065.6335,-3678.8124,-2928.6660,1252.1450,-5117.4885,3743.5940,5073.2107,-5154.9366,4205.7582,6125.1047,-4377.7370,-1216.4603,4813.0191,-5445.6662,1037.2502,-1569.4453,6221.7523,4041.5909,4814.2801,1611.7150,-523.5132,-2285.4185,-170.1829,-6055.6287,-2919.2783,2319.9337,6251.0759,5123.4205,308.5124,3942.8549,3308.2681,-4993.5513,-4245.3307,-4801.3795,3186.7115,1846.6281,-852.3665,-6516.9853,-4890.7219,-3800.6276,-5624.9269,1279.0026,-4560.9402,-4054.5591,-5453.6230,2933.8055,1329.9069,-5675.9395,6285.1576,4721.5276,3989.7710,103.4960,1163.0520,0.0000,4617.7537,3301.5518,-4134.3116,0.0000,-5119.5580,-951.6194,205.0000,482.7879,3211.6185,4409.8223,-486.8669,3032.4480,-4378.6662,2368.3151,124.0501,-4195.8279,-868.0280,-1645.1012,1685.2395,-5811.7187,-6785.3419,-3080.7650,-4252.8487,5596.4222,1752.1663,6588.6544,-6496.5667,3357.5009,3701.9123,3957.8709,-4565.6426,-5441.8904,3127.3529,4496.2974,-976.0051,-3853.5657,2810.9695,1975.5220,6046.8480,1495.3787,3106.9182,-3266.4664,-294628.5104,-272960.7335,-290026.0906,-289400.3744,-289965.4159,-291836.8234,-286053.4390,-289554.5066,144879696.6350,144903603.7208,144876381.5028,144866042.9097,-290376.9608,144860017.6152,-5320.7915,1442.5639,3592.7225,-4437.3311,3256.9036,-3978.7618,4668.2571,-4581.2591,-4656.3822,5460.9657,-4479.8085,-4541.3457,2944.1710,2729.9538,5312.4717,-4109.9198,4676.8498,-65.7425,4560.5163,3909.7923,3104.6949,2825.5092,2752.1017,4855.4395,3932.1511,-2431.5733,-4936.3672,1447.0559,-3498.7779,5912.7177,-2969.7402,2046.9381,101.9224,2615.5111,4597.2797,3497.4193,3520.7254,-4638.1985,-5064.1111,4575.9598,-1989.1334,-2257.7085,4385.2274,1726.8877,3396.2946,-2300.6555,-5079.3106,5345.3375,-4011.6389,-59.7666,4670.5303,-3062.4066,2556.0098,4258.1579,-3314.4163,6519.4053,2665.0589,0.0000,-2964.5911,-4334.8141,3728.0116,0.0000,-433.6920,-507.8279,-5382.4767,3317.4644,-5487.3269,4414.0897,-5319.0870,1104.9103,-341.7867,5420.6494,-792.3803,-5173.9179,3792.9925,-4492.7310,4594.7645,-2682.4454,1129.2783,-256.9976,-4724.8752,3878.5830,2810.2975,452.6604,1094.1737,6064.0739,-4683.0425,-3376.2144,-4756.5355,-4164.8257,5214.6441,1352.8670,-1490.9183,-4372.0516,-1782.7084,3711.2694,3060.0378,-282.8214,4370.5866,4102.8654,56368.4349,52259.8103,58778.4921,56287.2456,61963.6087,59062.4757,48344.2874,58567.1297,-80098129.3801,-80113012.0011,-80108043.6888,-80101460.3908,57131.0685,-80094244.8318,
7200.000,-1080.5540,6218.5420,-4144.7992,-3896.0046,-2486.2139,2342.7170,-3546.9786,2961.8477,3373.1590,-5489.3572,-1960.7353,2882.4392,-6406.1896,-1854.1975,3558.3584,-2574.7960,-2897.8352,4641.8419,2857.8509,-5775.7532,-1324.2169,799.3700,-2756.5727,1089.3873,-3037.4671,-6296.9166,-2119.7271,3777.3078,-1497.3743,6520.2269,-2517.6786,-733.3525,5481.0232,400.7336,-6448.8276,5029.0232,5949.4669,4585.1117,1814.6432,-1805.4210,-3130.5820,1569.5037,3197.9170,-2260.3313,-2388.4743,-6279.9260,3277.4434,4953.7964,2816.4450,-5472.3634,-6751.3033,4894.1966,-2443.3881,-5138.2601,-6541.5060,2710.1643,3164.9242,0.0000,-88.5815,-213.1873,890.1412,0.0000,-594.0285,-5040.6326,-3174.9239,2802.4134,-895.9737,1111.4301,-4957.8442,3260.1083,5296.9238,64.0011,-5561.8532,1510.4845,6593.1333,3547.4811,5203.0669,4835.6180,1813.0579,5488.7296,5605.0487,-3532.0333,-4269.3253,-2799.7205,556.4254,-3436.9851,-49.7518,-4175.1197,4425.5868,3586.8844,-6335.3594,-4464.1679,-3839.9464,4221.4341,-4221.4721,-6788.7797,-366.4449,5115.2288,-5348.7382,-752.9021,306621.4130,300020.4980,290991.0415,295878.4875,305345.6765,293066.8243,296341.9526,297352.5310,47498272.9339,47475072.5318,47487294.7995,47491086.0736,296859.6167,47495368.1490,-4934.5614,-64.3228,2948.6556,-1956.4184,4405.2828,-394.7487,5816.0853,-4817.0288,5436.6982,-1310.1323,-6317.9311,3167.8640,-2289.7873,-6382.4260,5352.6049,4600.6494,-3343.3184,3256.4954,-5523.7947,3774.6613,-2815.0274,-4972.4933,-1416.4001,-4379.3310,4224.4883,-94.3078,4193.3124,3095.8930,3905.1372,-1675.9857,-3475.6465,-4895.7290,-2533.4602,-4091.6945,-782.0315,632.9035,3416.0578,5087.6717,-6386.5688,1540.7898,2987.2207,6337.2221,6137.8673,4140.4602,6349.9373,689.8508,5759.1842,3129.1182,6130.9252,-651.4485,913.8235,4837.7914,-3412.0723,-4617.3199,-2216.4255,-4418.8872,-3916.7634,0.0000,-4136.4810,-4248.6632,4016.1781,0.0000,4801.0137,2997.4241,4312.4226,-3057.7008,-5752.5375,-6726.6436,4098.5181,-4484.6044,2182.2509,-5679.0346,1674.9432,6385.7866,-1360.3736,-2396.4003,-4447.1118,4741.8621,4626.7005,690.1127,3814.8519,-2152.0037,2526.7729,-4086.6747,4948.4065,243.3555,-6096.0282,-50.1404,662.5844,2133.9271,-1621.5081,-827.0089,3555.5436,-536.9295,2309.4930,803.3295,-6761.2222,-2747.9107,1000.7465,5200.5039,-223014.9719,-205126.9690,-221443.3427,-218915.9754,-222069.5658,-225533.6959,-218399.7570,-223907.2256,162757039.7129,162776573.2283,162748077.3882,162734865.1298,-223197.8055,162737960.7389,4685.2536,2958.2983,-4671.7480,5219.4382,-4713.6014,6437.4707,-905.5063,3984.4235,2636.8452,-3894.8939,1960.0593,5431.0620,852.2402,1350.0573,-2497.4035,4401.1778,-5265.9399,-3975.7278,-2488.1758,186.6652,-6240.3453,-4674.7065,-6176.2292,-5224.8628,-4462.9500,-2911.6256,4956.9427,-4889.6272,5520.7660,-1609.8181,5417.8034,-4552.5306,3356.2160,-5378.5963,-2450.2859,-4488.7519,724.3418,990.7649,1615.5493,-6487.3808,5224.4733,-2221.1448,363.3582,-5040.5122,1500.3179,-2520.2450,1622.1935,-3290.3442,-582.0696,4122.1362,-945.0558,-562.5815,-5368.7901,-383.0962,-200.7751,-4625.6223,-4654.6685,0.0000,5428.6277,5388.2697,-5407.9009,0.0000,-4487.7301,3701.2734,4254.0533,-5496.0571,3628.5137,-284.5050,2460.4064,-4118.3911,-3847.8902,-3762.5574,-3642.1602,1862.4307,816.4516,5426.8256,-895.1133,-1151.4278,-4770.3573,-4041.9611,836.2149,-5441.7300,-4621.3994,4393.9538,-4762.1923,-6051.9964,3152.8710,5500.0249,5197.5571,5470.4407,-2254.8800,-5038.0806,4366.8834,5409.0987,4481.2387,-198.5905,1304.5315,-3792.3613,-4262.3854,-4492.8938,57296.3447,53341.1496,58802.5936,60108.2673,62566.2637,56740.5655,50107.6931,56772.3268,-80119308.6392,-80133440.2650,-80128337.7325,-80118843.8997,58343.5043,-80112605.2411,
