sl_100_5400_20310107 Coordinates.csv
2031/01/07 07:47:00.0000 UTC

Generated: Tue Oct  8 21:55:10 2024,
Start: 2031/01/07 07:47:00.00, Stop: 2031/01/07 09:17:00.00,
TIME_UNITS,STARLINK-31788 - X-Coordinate,STARLINK-4599 - X-Coordinate,STARLINK-1017 - X-Coordinate,STARLINK-3694 - X-Coordinate,STARLINK-3970 - X-Coordinate,STARLINK-32001 - X-Coordinate,STARLINK-3293 - X-Coordinate,STARLINK-2725 - X-Coordinate,STARLINK-5468 - X-Coordinate,STARLINK-31629 - X-Coordinate,STARLINK-31420 - X-Coordinate,STARLINK-31137 - X-Coordinate,STARLINK-3180 - X-Coordinate,STARLINK-1923 - X-Coordinate,STARLINK-4664 - X-Coordinate,STARLINK-31495 - X-Coordinate,STARLINK-11111 [DTC] - X-Coordinate,STARLINK-4067 - X-Coordinate,STARLINK-2221 - X-Coordinate,STARLINK-4550 - X-Coordinate,STARLINK-4427 - X-Coordinate,STARLINK-4675 - X-Coordinate,STARLINK-4366 - X-Coordinate,STARLINK-31409 - X-Coordinate,STARLINK-4377 - X-Coordinate,STARLINK-2163 - X-Coordinate,STARLINK-5712 - X-Coordinate,STARLINK-4344 - X-Coordinate,STARLINK-30252 - X-Coordinate,STARLINK-4518 - X-Coordinate,STARLINK-1834 - X-Coordinate,STARLINK-31371 - X-Coordinate,STARLINK-4423 - X-Coordinate,STARLINK-31674 - X-Coordinate,STARLINK-6294 - X-Coordinate,STARLINK-30998 - X-Coordinate,STARLINK-5400 - X-Coordinate,STARLINK-4561 - X-Coordinate,STARLINK-1509 - X-Coordinate,STARLINK-4787 - X-Coordinate,STARLINK-30608 - X-Coordinate,STARLINK-3621 - X-Coordinate,STARLINK-31007 - X-Coordinate,STARLINK-1281 - X-Coordinate,STARLINK-6351 - X-Coordinate,STARLINK-5279 - X-Coordinate,STARLINK-3862 - X-Coordinate,STARLINK-30213 - X-Coordinate,STARLINK-5622 - X-Coordinate,STARLINK-5674 - X-Coordinate,STARLINK-30401 - X-Coordinate,STARLINK-30583 - X-Coordinate,STARLINK-30415 - X-Coordinate,STARLINK-5262 - X-Coordinate,STARLINK-4093 - X-Coordinate,STARLINK-2421 - X-Coordinate,STARLINK-31680 - X-Coordinate,STARLINK-5626 - X-Coordinate,STARLINK-6175 - X-Coordinate,STARLINK-31792 - X-Coordinate,STARLINK-5406 - X-Coordinate,STARLINK-1228 - X-Coordinate,STARLINK-4288 - X-Coordinate,STARLINK-30493 - X-Coordinate,STARLINK-32152 - X-Coordinate,STARLINK-31576 - X-Coordinate,STARLINK-3764 - X-Coordinate,STARLINK-5944 - X-Coordinate,STARLINK-1795 - X-Coordinate,STARLINK-5915 - X-Coordinate,STARLINK-6262 - X-Coordinate,STARLINK-2034 - X-Coordinate,STARLINK-5561 - X-Coordinate,STARLINK-5403 - X-Coordinate,STARLINK-4305 - X-Coordinate,STARLINK-2631 - X-Coordinate,STARLINK-1799 - X-Coordinate,STARLINK-31023 - X-Coordinate,STARLINK-5827 - X-Coordinate,STARLINK-30148 - X-Coordinate,STARLINK-3799 - X-Coordinate,STARLINK-32041 - X-Coordinate,STARLINK-30586 - X-Coordinate,STARLINK-5023 - X-Coordinate,STARLINK-31720 - X-Coordinate,STARLINK-2170 - X-Coordinate,STARLINK-3685 - X-Coordinate,STARLINK-2580 - X-Coordinate,STARLINK-31994 - X-Coordinate,STARLINK-3831 - X-Coordinate,STARLINK-6194 - X-Coordinate,STARLINK-1453 - X-Coordinate,STARLINK-2506 - X-Coordinate,STARLINK-6280 - X-Coordinate,STARLINK-2329 - X-Coordinate,STARLINK-1062 - X-Coordinate,STARLINK-30510 - X-Coordinate,STARLINK-1797 - X-Coordinate,STARLINK-2674 - X-Coordinate,STARLINK-2249 - X-Coordinate,MoonARTEMIS1 - X-Coordinate,MoonARTEMIS2 - X-Coordinate,MoonIOAGEO - X-Coordinate,MoonIOAGNO - X-Coordinate,MoonIOAGNO 0001 - X-Coordinate,MoonIOAGSO - X-Coordinate,MoonIOAGSO 0001 - X-Coordinate,MoonLRO - X-Coordinate,MarsSat1 - X-Coordinate,MarsSat2 - X-Coordinate,MarsSat3 - X-Coordinate,MarsSat4 - X-Coordinate,Moon - X-Coordinate,Mars - X-Coordinate,STARLINK-31788 - Y-Coordinate,STARLINK-4599 - Y-Coordinate,STARLINK-1017 - Y-Coordinate,STARLINK-3694 - Y-Coordinate,STARLINK-3970 - Y-Coordinate,STARLINK-32001 - Y-Coordinate,STARLINK-3293 - Y-Coordinate,STARLINK-2725 - Y-Coordinate,STARLINK-5468 - Y-Coordinate,STARLINK-31629 - Y-Coordinate,STARLINK-31420 - Y-Coordinate,STARLINK-31137 - Y-Coordinate,STARLINK-3180 - Y-Coordinate,STARLINK-1923 - Y-Coordinate,STARLINK-4664 - Y-Coordinate,STARLINK-31495 - Y-Coordinate,STARLINK-11111 [DTC] - Y-Coordinate,STARLINK-4067 - Y-Coordinate,STARLINK-2221 - Y-Coordinate,STARLINK-4550 - Y-Coordinate,STARLINK-4427 - Y-Coordinate,STARLINK-4675 - Y-Coordinate,STARLINK-4366 - Y-Coordinate,STARLINK-31409 - Y-Coordinate,STARLINK-4377 - Y-Coordinate,STARLINK-2163 - Y-Coordinate,STARLINK-5712 - Y-Coordinate,STARLINK-4344 - Y-Coordinate,STARLINK-30252 - Y-Coordinate,STARLINK-4518 - Y-Coordinate,STARLINK-1834 - Y-Coordinate,STARLINK-31371 - Y-Coordinate,STARLINK-4423 - Y-Coordinate,STARLINK-31674 - Y-Coordinate,STARLINK-6294 - Y-Coordinate,STARLINK-30998 - Y-Coordinate,STARLINK-5400 - Y-Coordinate,STARLINK-4561 - Y-Coordinate,STARLINK-1509 - Y-Coordinate,STARLINK-4787 - Y-Coordinate,STARLINK-30608 - Y-Coordinate,STARLINK-3621 - Y-Coordinate,STARLINK-31007 - Y-Coordinate,STARLINK-1281 - Y-Coordinate,STARLINK-6351 - Y-Coordinate,STARLINK-5279 - Y-Coordinate,STARLINK-3862 - Y-Coordinate,STARLINK-30213 - Y-Coordinate,STARLINK-5622 - Y-Coordinate,STARLINK-5674 - Y-Coordinate,STARLINK-30401 - Y-Coordinate,STARLINK-30583 - Y-Coordinate,STARLINK-30415 - Y-Coordinate,STARLINK-5262 - Y-Coordinate,STARLINK-4093 - Y-Coordinate,STARLINK-2421 - Y-Coordinate,STARLINK-31680 - Y-Coordinate,STARLINK-5626 - Y-Coordinate,STARLINK-6175 - Y-Coordinate,STARLINK-31792 - Y-Coordinate,STARLINK-5406 - Y-Coordinate,STARLINK-1228 - Y-Coordinate,STARLINK-4288 - Y-Coordinate,STARLINK-30493 - Y-Coordinate,STARLINK-32152 - Y-Coordinate,STARLINK-31576 - Y-Coordinate,STARLINK-3764 - Y-Coordinate,STARLINK-5944 - Y-Coordinate,STARLINK-1795 - Y-Coordinate,STARLINK-5915 - Y-Coordinate,STARLINK-6262 - Y-Coordinate,STARLINK-2034 - Y-Coordinate,STARLINK-5561 - Y-Coordinate,STARLINK-5403 - Y-Coordinate,STARLINK-4305 - Y-Coordinate,STARLINK-2631 - Y-Coordinate,STARLINK-1799 - Y-Coordinate,STARLINK-31023 - Y-Coordinate,STARLINK-5827 - Y-Coordinate,STARLINK-30148 - Y-Coordinate,STARLINK-3799 - Y-Coordinate,STARLINK-32041 - Y-Coordinate,STARLINK-30586 - Y-Coordinate,STARLINK-5023 - Y-Coordinate,STARLINK-31720 - Y-Coordinate,STARLINK-2170 - Y-Coordinate,STARLINK-3685 - Y-Coordinate,STARLINK-2580 - Y-Coordinate,STARLINK-31994 - Y-Coordinate,STARLINK-3831 - Y-Coordinate,STARLINK-6194 - Y-Coordinate,STARLINK-1453 - Y-Coordinate,STARLINK-2506 - Y-Coordinate,STARLINK-6280 - Y-Coordinate,STARLINK-2329 - Y-Coordinate,STARLINK-1062 - Y-Coordinate,STARLINK-30510 - Y-Coordinate,STARLINK-1797 - Y-Coordinate,STARLINK-2674 - Y-Coordinate,STARLINK-2249 - Y-Coordinate,MoonARTEMIS1 - Y-Coordinate,MoonARTEMIS2 - Y-Coordinate,MoonIOAGEO - Y-Coordinate,MoonIOAGNO - Y-Coordinate,MoonIOAGNO 0001 - Y-Coordinate,MoonIOAGSO - Y-Coordinate,MoonIOAGSO 0001 - Y-Coordinate,MoonLRO - Y-Coordinate,MarsSat1 - Y-Coordinate,MarsSat2 - Y-Coordinate,MarsSat3 - Y-Coordinate,MarsSat4 - Y-Coordinate,Moon - Y-Coordinate,Mars - Y-Coordinate,STARLINK-31788 - Z-Coordinate,STARLINK-4599 - Z-Coordinate,STARLINK-1017 - Z-Coordinate,STARLINK-3694 - Z-Coordinate,STARLINK-3970 - Z-Coordinate,STARLINK-32001 - Z-Coordinate,STARLINK-3293 - Z-Coordinate,STARLINK-2725 - Z-Coordinate,STARLINK-5468 - Z-Coordinate,STARLINK-31629 - Z-Coordinate,STARLINK-31420 - Z-Coordinate,STARLINK-31137 - Z-Coordinate,STARLINK-3180 - Z-Coordinate,STARLINK-1923 - Z-Coordinate,STARLINK-4664 - Z-Coordinate,STARLINK-31495 - Z-Coordinate,STARLINK-11111 [DTC] - Z-Coordinate,STARLINK-4067 - Z-Coordinate,STARLINK-2221 - Z-Coordinate,STARLINK-4550 - Z-Coordinate,STARLINK-4427 - Z-Coordinate,STARLINK-4675 - Z-Coordinate,STARLINK-4366 - Z-Coordinate,STARLINK-31409 - Z-Coordinate,STARLINK-4377 - Z-Coordinate,STARLINK-2163 - Z-Coordinate,STARLINK-5712 - Z-Coordinate,STARLINK-4344 - Z-Coordinate,STARLINK-30252 - Z-Coordinate,STARLINK-4518 - Z-Coordinate,STARLINK-1834 - Z-Coordinate,STARLINK-31371 - Z-Coordinate,STARLINK-4423 - Z-Coordinate,STARLINK-31674 - Z-Coordinate,STARLINK-6294 - Z-Coordinate,STARLINK-30998 - Z-Coordinate,STARLINK-5400 - Z-Coordinate,STARLINK-4561 - Z-Coordinate,STARLINK-1509 - Z-Coordinate,STARLINK-4787 - Z-Coordinate,STARLINK-30608 - Z-Coordinate,STARLINK-3621 - Z-Coordinate,STARLINK-31007 - Z-Coordinate,STARLINK-1281 - Z-Coordinate,STARLINK-6351 - Z-Coordinate,STARLINK-5279 - Z-Coordinate,STARLINK-3862 - Z-Coordinate,STARLINK-30213 - Z-Coordinate,STARLINK-5622 - Z-Coordinate,STARLINK-5674 - Z-Coordinate,STARLINK-30401 - Z-Coordinate,STARLINK-30583 - Z-Coordinate,STARLINK-30415 - Z-Coordinate,STARLINK-5262 - Z-Coordinate,STARLINK-4093 - Z-Coordinate,STARLINK-2421 - Z-Coordinate,STARLINK-31680 - Z-Coordinate,STARLINK-5626 - Z-Coordinate,STARLINK-6175 - Z-Coordinate,STARLINK-31792 - Z-Coordinate,STARLINK-5406 - Z-Coordinate,STARLINK-1228 - Z-Coordinate,STARLINK-4288 - Z-Coordinate,STARLINK-30493 - Z-Coordinate,STARLINK-32152 - Z-Coordinate,STARLINK-31576 - Z-Coordinate,STARLINK-3764 - Z-Coordinate,STARLINK-5944 - Z-Coordinate,STARLINK-1795 - Z-Coordinate,STARLINK-5915 - Z-Coordinate,STARLINK-6262 - Z-Coordinate,STARLINK-2034 - Z-Coordinate,STARLINK-5561 - Z-Coordinate,STARLINK-5403 - Z-Coordinate,STARLINK-4305 - Z-Coordinate,STARLINK-2631 - Z-Coordinate,STARLINK-1799 - Z-Coordinate,STARLINK-31023 - Z-Coordinate,STARLINK-5827 - Z-Coordinate,STARLINK-30148 - Z-Coordinate,STARLINK-3799 - Z-Coordinate,STARLINK-32041 - Z-Coordinate,STARLINK-30586 - Z-Coordinate,STARLINK-5023 - Z-Coordinate,STARLINK-31720 - Z-Coordinate,STARLINK-2170 - Z-Coordinate,STARLINK-3685 - Z-Coordinate,STARLINK-2580 - Z-Coordinate,STARLINK-31994 - Z-Coordinate,STARLINK-3831 - Z-Coordinate,STARLINK-6194 - Z-Coordinate,STARLINK-1453 - Z-Coordinate,STARLINK-2506 - Z-Coordinate,STARLINK-6280 - Z-Coordinate,STARLINK-2329 - Z-Coordinate,STARLINK-1062 - Z-Coordinate,STARLINK-30510 - Z-Coordinate,STARLINK-1797 - Z-Coordinate,STARLINK-2674 - Z-Coordinate,STARLINK-2249 - Z-Coordinate,MoonARTEMIS1 - Z-Coordinate,MoonARTEMIS2 - Z-Coordinate,MoonIOAGEO - Z-Coordinate,MoonIOAGNO - Z-Coordinate,MoonIOAGNO 0001 - Z-Coordinate,MoonIOAGSO - Z-Coordinate,MoonIOAGSO 0001 - Z-Coordinate,MoonLRO - Z-Coordinate,MarsSat1 - Z-Coordinate,MarsSat2 - Z-Coordinate,MarsSat3 - Z-Coordinate,MarsSat4 - Z-Coordinate,Moon - Z-Coordinate,Mars - Z-Coordinate,
SECONDS,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,
0.000,-1549.5847,3379.0994,2451.6854,-3137.2310,811.1104,2903.7022,6383.6629,2604.2588,4971.7508,-208.4506,-1356.8758,2735.8138,-3616.1796,0.0000,-6486.1810,3507.1041,3071.8329,-6317.8872,-2889.7475,-5682.5748,-5936.8036,-5659.3108,120.9501,3613.5019,2635.1848,2281.1213,5371.9473,-6159.1825,-899.7022,994.1641,1384.2972,594.5260,-1590.9705,-4227.3621,-3729.9387,-573.6253,-5358.1933,5134.6010,0.0000,-637.4130,-4025.8057,472.9051,2995.5921,-4040.5199,2119.2307,-3575.4063,4710.4698,6601.9753,-1651.3637,272.6231,1310.2404,1245.6827,4690.3262,4331.4406,5200.1888,-1726.6721,-4498.7991,-2388.2109,4539.3372,535.8957,-1166.0785,-6341.4554,2125.5391,3239.5464,-314.9332,-6657.8152,6811.6131,-3411.3880,-222.1067,5023.8904,-5297.9302,4807.7638,-6142.4173,6751.3915,-2812.3226,4601.6438,-1111.3061,3881.0773,3134.1933,-3046.8180,4076.5818,-4645.0428,5003.6840,-3807.9937,6270.0001,-1028.2429,-3640.1289,-6443.3951,-4151.2762,243.5765,1825.5156,667.9667,268.5349,64.0225,3087.1428,4696.9233,3937.6339,-1653.4150,1432.5005,6152.5883,260128.3737,239044.1108,257714.3887,258615.7511,253432.0423,253111.4035,250766.8440,255475.1159,-210114077.8646,-210157532.4984,-210135223.3659,-210123089.8008,254266.3038,-210110817.3049,5576.3526,2602.2013,-5717.7397,5497.2532,6782.3132,4310.1411,461.1256,6131.8557,1141.1225,-4140.2661,3953.5502,5720.2519,-5715.9025,0.0000,2347.1868,-4885.9395,-5135.9648,1579.3691,5255.3929,-2902.4755,3589.8952,2360.3858,1008.8269,3848.8634,-2923.5530,3450.6386,2830.2727,-3179.9943,-5800.5361,-4013.1605,-6047.6516,6465.0664,1694.8168,-3582.0468,-5317.1110,-5964.4171,3543.8637,2089.5296,0.0000,6748.6858,3343.4346,6888.0146,-6076.0411,-2819.2677,-6067.7232,-2061.1747,-2876.3169,1848.9152,-6690.1206,5068.8770,4948.1704,-5920.9633,-2312.2566,-3932.8471,-4431.4805,4182.3213,-1164.3015,97.7613,-4024.4120,6674.9674,4981.0323,2619.9815,5991.6251,4755.0832,6795.5920,893.7381,-1078.6116,-5211.8713,-4574.6475,-1645.3505,160.2344,-1826.4839,-2696.1199,700.7404,-143.7192,2212.3478,-4158.1355,3879.8770,6097.2917,4186.3435,-713.9741,-1579.5390,-4554.9991,2732.3286,32.2417,6279.1208,-5807.3010,-1709.0226,702.6518,-6867.8161,4789.8367,-6019.7080,-6779.9732,6009.4278,-4475.5445,4867.4746,3580.7795,6127.1864,3875.2436,2605.9540,-270716.6104,-280124.5982,-284342.3198,-279137.0126,-272033.0598,-275663.3609,-281652.3394,-279767.2017,-72071393.2193,-72061068.5440,-72046894.0437,-72055972.3473,-279922.0714,-72055361.7894,3672.9228,5464.6568,2939.7564,-2720.2467,-1118.2725,-4480.2088,-2589.6106,-1750.1050,4631.3171,-5450.9639,-5362.9709,-2556.1485,-1148.8285,0.0000,-397.8234,3185.1204,3032.2909,-2189.2473,-3419.8250,-2626.8940,161.7510,3179.9054,6852.0419,4381.4635,-5702.6932,-5485.6158,-3311.7849,220.8339,-3697.1797,5520.1613,2752.4215,2068.4246,6539.1975,3942.0725,2417.4803,3596.4843,-2656.1314,4084.7495,0.0000,638.0734,4537.7793,291.3104,-796.5557,4785.7907,2550.2670,-5511.9664,4152.2488,-741.6355,-340.5079,-4713.2813,-4709.1167,-3365.8083,4525.0561,3639.0297,-877.9482,-5184.5899,4973.9774,-6520.5572,-3305.0600,-1356.6349,4650.2922,-397.7333,-1967.9777,3679.3965,-421.3852,1152.7075,-28.6496,3007.9241,-5190.0262,-4467.5309,4433.6411,4608.5620,-1726.4316,1394.2369,-6326.9572,-4339.5857,5260.5210,4233.9333,-854.8059,4604.5952,-5528.1224,-4420.9087,-1592.0083,4940.8664,-2678.1912,-2621.0803,593.0925,1441.0158,5420.5311,-471.8059,4668.6066,-3257.8412,1010.5979,3423.0634,4094.9326,1407.7824,4255.4131,2643.5002,5482.6611,-176.0696,146815.0417,147032.8291,149962.2349,147085.1037,152863.7489,147006.7926,138678.2332,146135.4343,-32365214.7520,-32380992.2269,-32373608.9533,-32383165.2226,147452.0173,-32377451.6870,
300.000,-297.4406,4197.0013,781.6054,-2166.8332,1949.2255,3665.5973,5526.7706,3792.7384,4261.4910,-2328.2341,566.5606,3867.8705,-4618.7469,0.0000,-5849.9447,1562.0343,1300.7310,-5150.2604,-1101.3523,-5430.3775,-5888.8700,-4140.5390,-1838.1422,4624.7312,4160.8453,4025.1751,6445.1128,-5557.3767,-2723.6104,-1118.9419,-177.0134,1803.8900,-3527.6265,-4823.5589,-4596.7615,-2270.1686,-4645.2890,4655.9453,0.0000,584.8824,-2245.4087,1640.5862,1651.6347,-5559.2745,302.4107,-4453.2712,2900.2991,6837.5025,-3007.0006,2379.0985,3331.7227,-385.3114,3907.6041,3775.1819,4328.0446,431.3549,-4001.2061,-1998.0874,3622.9231,1761.5940,879.8310,-5653.1577,3062.8023,4767.5052,904.1166,-6451.2918,6287.1852,-4359.7913,-2163.7550,4563.3357,-4564.5568,3148.4123,-5127.7676,6881.7318,-4527.1551,5897.1628,-3171.7456,5446.4755,4239.8572,-1045.3207,3583.7214,-4111.1044,3477.2147,-3206.8338,5429.4429,449.0632,-4557.6616,-6066.6949,-3250.8487,-963.2212,3784.9421,-863.1572,-951.4904,1826.0358,1107.1285,5596.9341,5452.6878,-472.8916,3370.4698,6249.5279,265602.6046,244804.4117,263457.0360,264285.2814,259247.1051,259039.8586,256612.4790,261072.1707,-208484724.5275,-208528002.5962,-208506038.9092,-208493479.1883,260123.0579,-208481386.3596,6509.2484,586.5577,-5317.4113,6458.8864,6018.1264,2419.8285,-930.9549,5747.4710,-793.0482,-3612.8228,4824.6191,4257.2892,-5025.1825,0.0000,3389.6955,-5182.8835,-4935.8649,2620.9685,4994.2426,-1278.9592,3044.0731,3243.2540,2071.6361,1953.5014,-3653.6548,2188.6484,1447.4243,-3363.8268,-5847.8297,-4426.7097,-5365.9024,5481.3789,2327.4891,-1569.0360,-3731.8166,-4925.2823,5015.6992,197.6593,0.0000,6680.4662,4547.8268,6384.2576,-6115.1726,-1733.2307,-5833.7783,-81.5796,-3625.1904,355.6289,-5930.3868,4641.1165,4353.1554,-6580.4484,-4209.3301,-5373.5505,-5272.4779,4116.4022,927.3631,2255.7346,-5516.4809,6582.9214,5458.8378,3640.2170,4730.7658,4398.9336,6606.6603,2100.8449,-2208.1068,-3556.6425,-4978.2231,-3621.5983,2172.8334,-3035.4095,-2724.9734,-815.3587,-1064.5162,990.8078,-3970.0311,2702.1459,4943.1037,4983.6674,-2808.4584,460.0743,-5252.6972,4572.3349,-1643.8435,5544.1437,-5008.2620,-311.4643,2696.7884,-6684.7474,4034.0618,-5109.3296,-6747.6205,5108.2507,-4426.8503,4034.9537,2271.6549,6798.0330,2893.4514,1313.9114,-265246.1639,-274956.5906,-279008.7999,-273902.3605,-266576.9837,-270405.8786,-276179.9467,-274701.2070,-76642315.0560,-76632977.7585,-76618450.5980,-76627437.1946,-274498.5742,-76626277.9246,2135.4813,5485.9641,4292.6817,-1014.6145,-2813.0534,-5271.5967,-4033.8838,44.1201,5353.7415,-5331.1771,-4757.1663,-3696.6143,673.5916,0.0000,1412.1678,4122.5391,4350.3968,-3718.1070,-4639.1528,-4062.6696,-2059.5324,4474.2383,6350.1317,4675.9605,-4165.0386,-5119.6284,-2046.6475,2421.9884,-2549.4226,5170.0371,4148.3402,3619.3442,5507.6010,4527.9274,3597.7844,4404.1865,-1253.9278,5067.0264,0.0000,-1190.1230,4716.6072,2065.9952,-2534.4653,3645.9889,3696.3101,-5250.9375,5111.2991,808.3207,-1846.2600,-4558.9040,-4280.9500,-2115.4603,3853.3244,2092.7497,942.8038,-5498.1121,5427.3059,-6256.1705,-2038.4007,463.6691,4151.2460,1412.8087,-3541.8829,2143.3530,1399.6636,-673.8201,1767.5387,4020.8668,-4294.7152,-3736.4177,4710.2215,5342.4311,-3778.0336,-137.5273,-5130.3215,-3022.2388,4515.9828,3330.9167,-2310.5800,4698.4321,-5191.6667,-5148.4743,-2942.2326,3900.5506,-3783.1069,-4053.4517,-1225.4093,3094.9645,5410.3404,1342.9752,4180.9091,-4523.1434,-809.2283,4287.7390,5047.9008,-398.2226,3400.3303,927.2122,5234.6393,-1979.0247,146762.5979,146971.9374,149930.9067,146909.4198,152844.5228,147273.0561,138610.6212,145929.0924,-32366903.1566,-32382857.8245,-32375570.7683,-32385131.1463,147426.6041,-32379111.6627,
600.000,961.0012,4659.0973,-1001.8933,-989.2382,2925.8588,4114.8575,4136.0390,4599.0329,3174.6277,-4221.9227,2398.2225,4645.3536,-5155.4909,0.0000,-4623.1152,-556.1223,-642.3380,-3461.7899,826.7084,-4668.4846,-5186.6213,-2209.9110,-3642.2398,5216.7312,5266.3156,5389.8737,6891.0379,-4365.5206,-4268.3361,-3101.9976,-1759.9089,2866.7678,-5112.7054,-4969.1899,-5051.9173,-3786.3752,-3495.7555,3757.2147,0.0000,1759.8515,-270.1103,2667.9589,111.6462,-6522.0743,-1568.9489,-4935.6451,805.1275,6399.8139,-4084.5473,4260.1625,5037.2806,-1960.1034,2781.1826,2861.5395,3011.5082,2553.2685,-3145.7538,-1487.2452,2370.4583,2810.3062,2821.5619,-4384.1355,3700.3467,5790.9683,2045.2173,-5571.6278,5127.9504,-4922.0198,-3866.8488,3694.4716,-3426.1161,1198.8242,-3573.7461,6344.1090,-5721.1256,6554.8611,-4891.7431,6489.8539,4951.6485,1041.9741,2792.2146,-3163.2690,1604.3855,-2317.0377,4053.5274,1921.6204,-5025.8307,-5075.1136,-2077.1594,-2088.2427,5383.6004,-2351.1159,-2083.6762,3442.5524,-1007.9507,5941.3016,6420.2440,744.8694,4988.8775,5667.2091,270960.1729,250454.8912,269083.1981,269825.5032,264945.1597,264866.1011,262340.3976,266496.4883,-206755947.7590,-206799026.7007,-206777409.5203,-206764408.6902,265864.1737,-206752532.2278,6781.9558,-1463.2347,-4415.0352,6766.9965,4657.9858,291.5523,-2272.2696,4782.8831,-2680.9047,-2776.0961,5235.6725,2364.9625,-3816.1274,0.0000,4108.4159,-4987.1264,-4239.0268,3439.3490,4278.2649,504.3978,2192.2325,3853.4246,2832.4713,-120.5611,-3937.7516,756.3940,-57.1979,-3150.8793,-5348.2515,-4453.5518,-4145.8207,3933.9564,2637.5394,604.1114,-1778.3727,-3445.6369,5998.7947,-1745.7599,0.0000,5915.5544,5350.6816,5242.4212,-5535.5622,-512.4352,-5055.7479,1877.0401,-4070.6410,-1180.5304,-4584.4987,3807.0620,3382.1922,-6607.4442,-5698.1156,-6265.0899,-5589.1222,3698.3793,2944.8601,4195.8431,-6462.9987,5808.4860,5439.8992,4305.5755,2938.1832,3610.0016,5729.3632,3096.8476,-3135.6783,-1554.1312,-4930.7451,-5240.4066,3993.6381,-3997.6879,-2407.6566,-2253.5921,-1935.6799,-304.3804,-3418.2673,1294.4534,3298.0069,5340.9287,-4629.8078,2475.8737,-5471.3576,5933.5437,-3185.0689,4272.3282,-3694.9116,1150.8136,4441.7553,-5827.2249,2928.2319,-3710.0514,-6026.7177,3734.7197,-3971.7931,2796.3846,763.0747,6780.6817,1673.8060,-144.2389,-259668.8051,-269670.3275,-273551.3499,-268556.8317,-261000.3646,-265044.2746,-270585.5500,-269509.7124,-81176440.9770,-81168085.3758,-81153215.6820,-81162092.4099,-268952.5652,-81160394.3300,361.8113,4921.8507,5176.0866,801.7807,-4205.6080,-5482.9208,-5041.9078,1833.4941,5493.9636,-4621.3530,-3613.1374,-4425.2199,2421.4835,0.0000,3069.2182,4594.1714,5155.6335,-4838.8465,-5357.0209,-5058.3562,-4061.2225,5284.9018,5170.3124,4455.2341,-2181.5788,-4192.3426,-560.7767,4363.9259,-1129.2508,4259.7262,5071.7196,4762.4468,3890.8720,4601.3616,4392.6079,4751.9041,281.5410,5497.0148,0.0000,-2883.9977,4390.2626,3617.0996,-3987.8941,2105.7341,4443.7322,-4418.0460,5518.2373,2270.2349,-3151.6111,-3916.3266,-3399.7050,-637.6893,2766.7363,318.4926,2660.5027,-5212.1264,5269.1063,-5328.3915,-551.1366,2232.0212,3204.9992,3067.9213,-4689.1764,367.6025,3062.8489,-2424.5339,3371.2718,4600.8434,-2938.3125,-2603.7963,4478.7353,5499.2106,-5424.8859,-1654.5710,-3384.1819,-1347.4958,3260.2387,2071.5852,-3516.6196,4289.5578,-4294.5482,-5242.4994,-3980.3151,2420.9909,-4463.0791,-5043.1497,-2909.7821,4400.9493,4805.1642,3010.9837,3246.6203,-5293.8088,-2539.7356,4690.6885,5431.4782,-2161.2053,2162.7940,-890.8162,4411.5737,-3546.3266,146710.3096,146911.0222,149894.7315,146736.6851,152822.5465,147540.0932,138547.2768,145838.1570,-32368596.8906,-32384723.0944,-32377533.1594,-32387087.5767,147401.1119,-32380771.4476,
