sl_100_5400_20310319 Coordinates.csv
2031/03/19 07:47:00.0000 UTC

Generated: Tue Oct  8 21:55:51 2024,
Start: 2031/03/19 07:47:00.00, Stop: 2031/03/19 09:17:00.00,
TIME_UNITS,STARLINK-30470 - X-Coordinate,STARLINK-4743 - X-Coordinate,STARLINK-6185 - X-Coordinate,STARLINK-2416 - X-Coordinate,STARLINK-4445 - X-Coordinate,STARLINK-1705 - X-Coordinate,STARLINK-11137 [DTC] - X-Coordinate,STARLINK-3704 - X-Coordinate,STARLINK-30931 - X-Coordinate,STARLINK-3338 - X-Coordinate,STARLINK-3505 - X-Coordinate,STARLINK-1134 - X-Coordinate,STARLINK-2123 - X-Coordinate,STARLINK-3077 - X-Coordinate,STARLINK-1331 - X-Coordinate,STARLINK-5473 - X-Coordinate,STARLINK-30955 - X-Coordinate,STARLINK-5119 - X-Coordinate,STARLINK-30944 - X-Coordinate,STARLINK-3737 - X-Coordinate,STARLINK-1977 - X-Coordinate,STARLINK-5611 - X-Coordinate,STARLINK-6262 - X-Coordinate,STARLINK-5887 - X-Coordinate,STARLINK-3254 - X-Coordinate,STARLINK-1770 - X-Coordinate,STARLINK-30487 - X-Coordinate,STARLINK-30411 - X-Coordinate,STARLINK-6362 - X-Coordinate,STARLINK-30268 - X-Coordinate,STARLINK-2417 - X-Coordinate,STARLINK-5471 - X-Coordinate,STARLINK-4561 - X-Coordinate,STARLINK-4203 - X-Coordinate,STARLINK-2635 - X-Coordinate,STARLINK-6085 - X-Coordinate,STARLINK-6164 - X-Coordinate,STARLINK-5758 - X-Coordinate,STARLINK-30405 - X-Coordinate,STARLINK-31236 - X-Coordinate,STARLINK-6220 - X-Coordinate,STARLINK-31683 - X-Coordinate,STARLINK-5432 - X-Coordinate,STARLINK-31631 - X-Coordinate,STARLINK-5757 - X-Coordinate,STARLINK-32160 - X-Coordinate,STARLINK-11142 [DTC] - X-Coordinate,STARLINK-5795 - X-Coordinate,STARLINK-4519 - X-Coordinate,STARLINK-6128 - X-Coordinate,STARLINK-31306 - X-Coordinate,STARLINK-31582 - X-Coordinate,STARLINK-31895 - X-Coordinate,STARLINK-1657 - X-Coordinate,STARLINK-5389 - X-Coordinate,STARLINK-30754 - X-Coordinate,STARLINK-5910 - X-Coordinate,STARLINK-5865 - X-Coordinate,STARLINK-5445 - X-Coordinate,STARLINK-3080 - X-Coordinate,STARLINK-4442 - X-Coordinate,STARLINK-31822 - X-Coordinate,STARLINK-1259 - X-Coordinate,STARLINK-3282 - X-Coordinate,STARLINK-4152 - X-Coordinate,STARLINK-1482 - X-Coordinate,STARLINK-1228 - X-Coordinate,STARLINK-6263 - X-Coordinate,STARLINK-2010 - X-Coordinate,STARLINK-4748 - X-Coordinate,STARLINK-31149 - X-Coordinate,STARLINK-5992 - X-Coordinate,STARLINK-4573 - X-Coordinate,STARLINK-31689 - X-Coordinate,STARLINK-4269 - X-Coordinate,STARLINK-30986 - X-Coordinate,STARLINK-1057 - X-Coordinate,STARLINK-31980 - X-Coordinate,STARLINK-5559 - X-Coordinate,STARLINK-30461 - X-Coordinate,STARLINK-3104 - X-Coordinate,STARLINK-5317 - X-Coordinate,STARLINK-6078 - X-Coordinate,STARLINK-31774 - X-Coordinate,STARLINK-6338 - X-Coordinate,STARLINK-5740 - X-Coordinate,STARLINK-30479 - X-Coordinate,STARLINK-4423 - X-Coordinate,STARLINK-3558 - X-Coordinate,STARLINK-5420 - X-Coordinate,STARLINK-4254 - X-Coordinate,STARLINK-4546 - X-Coordinate,STARLINK-5500 - X-Coordinate,STARLINK-30753 - X-Coordinate,STARLINK-5435 - X-Coordinate,STARLINK-5385 - X-Coordinate,STARLINK-4553 - X-Coordinate,STARLINK-5858 - X-Coordinate,STARLINK-2120 - X-Coordinate,STARLINK-5714 - X-Coordinate,MoonARTEMIS1 - X-Coordinate,MoonARTEMIS2 - X-Coordinate,MoonIOAGEO - X-Coordinate,MoonIOAGNO - X-Coordinate,MoonIOAGNO 0001 - X-Coordinate,MoonIOAGSO - X-Coordinate,MoonIOAGSO 0001 - X-Coordinate,MoonLRO - X-Coordinate,MarsSat1 - X-Coordinate,MarsSat2 - X-Coordinate,MarsSat3 - X-Coordinate,MarsSat4 - X-Coordinate,Moon - X-Coordinate,Mars - X-Coordinate,STARLINK-30470 - Y-Coordinate,STARLINK-4743 - Y-Coordinate,STARLINK-6185 - Y-Coordinate,STARLINK-2416 - Y-Coordinate,STARLINK-4445 - Y-Coordinate,STARLINK-1705 - Y-Coordinate,STARLINK-11137 [DTC] - Y-Coordinate,STARLINK-3704 - Y-Coordinate,STARLINK-30931 - Y-Coordinate,STARLINK-3338 - Y-Coordinate,STARLINK-3505 - Y-Coordinate,STARLINK-1134 - Y-Coordinate,STARLINK-2123 - Y-Coordinate,STARLINK-3077 - Y-Coordinate,STARLINK-1331 - Y-Coordinate,STARLINK-5473 - Y-Coordinate,STARLINK-30955 - Y-Coordinate,STARLINK-5119 - Y-Coordinate,STARLINK-30944 - Y-Coordinate,STARLINK-3737 - Y-Coordinate,STARLINK-1977 - Y-Coordinate,STARLINK-5611 - Y-Coordinate,STARLINK-6262 - Y-Coordinate,STARLINK-5887 - Y-Coordinate,STARLINK-3254 - Y-Coordinate,STARLINK-1770 - Y-Coordinate,STARLINK-30487 - Y-Coordinate,STARLINK-30411 - Y-Coordinate,STARLINK-6362 - Y-Coordinate,STARLINK-30268 - Y-Coordinate,STARLINK-2417 - Y-Coordinate,STARLINK-5471 - Y-Coordinate,STARLINK-4561 - Y-Coordinate,STARLINK-4203 - Y-Coordinate,STARLINK-2635 - Y-Coordinate,STARLINK-6085 - Y-Coordinate,STARLINK-6164 - Y-Coordinate,STARLINK-5758 - Y-Coordinate,STARLINK-30405 - Y-Coordinate,STARLINK-31236 - Y-Coordinate,STARLINK-6220 - Y-Coordinate,STARLINK-31683 - Y-Coordinate,STARLINK-5432 - Y-Coordinate,STARLINK-31631 - Y-Coordinate,STARLINK-5757 - Y-Coordinate,STARLINK-32160 - Y-Coordinate,STARLINK-11142 [DTC] - Y-Coordinate,STARLINK-5795 - Y-Coordinate,STARLINK-4519 - Y-Coordinate,STARLINK-6128 - Y-Coordinate,STARLINK-31306 - Y-Coordinate,STARLINK-31582 - Y-Coordinate,STARLINK-31895 - Y-Coordinate,STARLINK-1657 - Y-Coordinate,STARLINK-5389 - Y-Coordinate,STARLINK-30754 - Y-Coordinate,STARLINK-5910 - Y-Coordinate,STARLINK-5865 - Y-Coordinate,STARLINK-5445 - Y-Coordinate,STARLINK-3080 - Y-Coordinate,STARLINK-4442 - Y-Coordinate,STARLINK-31822 - Y-Coordinate,STARLINK-1259 - Y-Coordinate,STARLINK-3282 - Y-Coordinate,STARLINK-4152 - Y-Coordinate,STARLINK-1482 - Y-Coordinate,STARLINK-1228 - Y-Coordinate,STARLINK-6263 - Y-Coordinate,STARLINK-2010 - Y-Coordinate,STARLINK-4748 - Y-Coordinate,STARLINK-31149 - Y-Coordinate,STARLINK-5992 - Y-Coordinate,STARLINK-4573 - Y-Coordinate,STARLINK-31689 - Y-Coordinate,STARLINK-4269 - Y-Coordinate,STARLINK-30986 - Y-Coordinate,STARLINK-1057 - Y-Coordinate,STARLINK-31980 - Y-Coordinate,STARLINK-5559 - Y-Coordinate,STARLINK-30461 - Y-Coordinate,STARLINK-3104 - Y-Coordinate,STARLINK-5317 - Y-Coordinate,STARLINK-6078 - Y-Coordinate,STARLINK-31774 - Y-Coordinate,STARLINK-6338 - Y-Coordinate,STARLINK-5740 - Y-Coordinate,STARLINK-30479 - Y-Coordinate,STARLINK-4423 - Y-Coordinate,STARLINK-3558 - Y-Coordinate,STARLINK-5420 - Y-Coordinate,STARLINK-4254 - Y-Coordinate,STARLINK-4546 - Y-Coordinate,STARLINK-5500 - Y-Coordinate,STARLINK-30753 - Y-Coordinate,STARLINK-5435 - Y-Coordinate,STARLINK-5385 - Y-Coordinate,STARLINK-4553 - Y-Coordinate,STARLINK-5858 - Y-Coordinate,STARLINK-2120 - Y-Coordinate,STARLINK-5714 - Y-Coordinate,MoonARTEMIS1 - Y-Coordinate,MoonARTEMIS2 - Y-Coordinate,MoonIOAGEO - Y-Coordinate,MoonIOAGNO - Y-Coordinate,MoonIOAGNO 0001 - Y-Coordinate,MoonIOAGSO - Y-Coordinate,MoonIOAGSO 0001 - Y-Coordinate,MoonLRO - Y-Coordinate,MarsSat1 - Y-Coordinate,MarsSat2 - Y-Coordinate,MarsSat3 - Y-Coordinate,MarsSat4 - Y-Coordinate,Moon - Y-Coordinate,Mars - Y-Coordinate,STARLINK-30470 - Z-Coordinate,STARLINK-4743 - Z-Coordinate,STARLINK-6185 - Z-Coordinate,STARLINK-2416 - Z-Coordinate,STARLINK-4445 - Z-Coordinate,STARLINK-1705 - Z-Coordinate,STARLINK-11137 [DTC] - Z-Coordinate,STARLINK-3704 - Z-Coordinate,STARLINK-30931 - Z-Coordinate,STARLINK-3338 - Z-Coordinate,STARLINK-3505 - Z-Coordinate,STARLINK-1134 - Z-Coordinate,STARLINK-2123 - Z-Coordinate,STARLINK-3077 - Z-Coordinate,STARLINK-1331 - Z-Coordinate,STARLINK-5473 - Z-Coordinate,STARLINK-30955 - Z-Coordinate,STARLINK-5119 - Z-Coordinate,STARLINK-30944 - Z-Coordinate,STARLINK-3737 - Z-Coordinate,STARLINK-1977 - Z-Coordinate,STARLINK-5611 - Z-Coordinate,STARLINK-6262 - Z-Coordinate,STARLINK-5887 - Z-Coordinate,STARLINK-3254 - Z-Coordinate,STARLINK-1770 - Z-Coordinate,STARLINK-30487 - Z-Coordinate,STARLINK-30411 - Z-Coordinate,STARLINK-6362 - Z-Coordinate,STARLINK-30268 - Z-Coordinate,STARLINK-2417 - Z-Coordinate,STARLINK-5471 - Z-Coordinate,STARLINK-4561 - Z-Coordinate,STARLINK-4203 - Z-Coordinate,STARLINK-2635 - Z-Coordinate,STARLINK-6085 - Z-Coordinate,STARLINK-6164 - Z-Coordinate,STARLINK-5758 - Z-Coordinate,STARLINK-30405 - Z-Coordinate,STARLINK-31236 - Z-Coordinate,STARLINK-6220 - Z-Coordinate,STARLINK-31683 - Z-Coordinate,STARLINK-5432 - Z-Coordinate,STARLINK-31631 - Z-Coordinate,STARLINK-5757 - Z-Coordinate,STARLINK-32160 - Z-Coordinate,STARLINK-11142 [DTC] - Z-Coordinate,STARLINK-5795 - Z-Coordinate,STARLINK-4519 - Z-Coordinate,STARLINK-6128 - Z-Coordinate,STARLINK-31306 - Z-Coordinate,STARLINK-31582 - Z-Coordinate,STARLINK-31895 - Z-Coordinate,STARLINK-1657 - Z-Coordinate,STARLINK-5389 - Z-Coordinate,STARLINK-30754 - Z-Coordinate,STARLINK-5910 - Z-Coordinate,STARLINK-5865 - Z-Coordinate,STARLINK-5445 - Z-Coordinate,STARLINK-3080 - Z-Coordinate,STARLINK-4442 - Z-Coordinate,STARLINK-31822 - Z-Coordinate,STARLINK-1259 - Z-Coordinate,STARLINK-3282 - Z-Coordinate,STARLINK-4152 - Z-Coordinate,STARLINK-1482 - Z-Coordinate,STARLINK-1228 - Z-Coordinate,STARLINK-6263 - Z-Coordinate,STARLINK-2010 - Z-Coordinate,STARLINK-4748 - Z-Coordinate,STARLINK-31149 - Z-Coordinate,STARLINK-5992 - Z-Coordinate,STARLINK-4573 - Z-Coordinate,STARLINK-31689 - Z-Coordinate,STARLINK-4269 - Z-Coordinate,STARLINK-30986 - Z-Coordinate,STARLINK-1057 - Z-Coordinate,STARLINK-31980 - Z-Coordinate,STARLINK-5559 - Z-Coordinate,STARLINK-30461 - Z-Coordinate,STARLINK-3104 - Z-Coordinate,STARLINK-5317 - Z-Coordinate,STARLINK-6078 - Z-Coordinate,STARLINK-31774 - Z-Coordinate,STARLINK-6338 - Z-Coordinate,STARLINK-5740 - Z-Coordinate,STARLINK-30479 - Z-Coordinate,STARLINK-4423 - Z-Coordinate,STARLINK-3558 - Z-Coordinate,STARLINK-5420 - Z-Coordinate,STARLINK-4254 - Z-Coordinate,STARLINK-4546 - Z-Coordinate,STARLINK-5500 - Z-Coordinate,STARLINK-30753 - Z-Coordinate,STARLINK-5435 - Z-Coordinate,STARLINK-5385 - Z-Coordinate,STARLINK-4553 - Z-Coordinate,STARLINK-5858 - Z-Coordinate,STARLINK-2120 - Z-Coordinate,STARLINK-5714 - Z-Coordinate,MoonARTEMIS1 - Z-Coordinate,MoonARTEMIS2 - Z-Coordinate,MoonIOAGEO - Z-Coordinate,MoonIOAGNO - Z-Coordinate,MoonIOAGNO 0001 - Z-Coordinate,MoonIOAGSO - Z-Coordinate,MoonIOAGSO 0001 - Z-Coordinate,MoonLRO - Z-Coordinate,MarsSat1 - Z-Coordinate,MarsSat2 - Z-Coordinate,MarsSat3 - Z-Coordinate,MarsSat4 - Z-Coordinate,Moon - Z-Coordinate,Mars - Z-Coordinate,
SECONDS,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,
0.000,4283.2033,-5629.4317,-4971.5611,-5929.4853,-3145.2129,-4181.6185,-871.1734,6350.4488,6589.0844,-5211.2801,-1080.1303,587.6189,-6159.6277,5514.7683,4807.5218,-2419.6883,-6677.0787,-4078.8094,5764.6571,3540.4257,704.4097,-2799.4420,5487.1099,2680.6012,-629.0050,-6367.0709,2880.6127,-6454.7784,-3972.3758,-4546.4466,-6418.7444,-4555.4287,3865.7287,4093.2187,2362.8820,4132.3061,-3627.9030,-5629.9549,-4201.0375,2696.7494,4063.1529,5753.8446,2889.5039,-523.4700,4603.5727,6011.4534,610.8699,1086.7647,4030.6752,-673.4914,371.5802,2420.5712,-6702.5403,2486.8072,5156.6328,3540.3231,-1036.1613,-4542.4989,1622.3367,3860.2688,2333.1967,5515.4104,5551.6075,3550.4400,-6370.2891,2263.2920,-6207.9565,6827.8801,-1397.8586,5688.5569,5073.6386,-4672.2035,290.9798,3624.1772,-2990.8958,4206.2596,-3596.6335,-3575.3150,0.0000,-4424.8896,-4303.7243,-340.4860,-545.7103,-4811.3960,4937.6126,369.1854,-4947.2996,-3216.2102,6210.3330,-2510.9721,2191.4097,3921.4088,2240.1269,-2867.7994,2831.2811,-5066.8963,4841.9361,5080.4790,-4474.4604,1714.3111,-345195.9966,-352930.3772,-339875.9444,-344506.2835,-353109.0980,-349596.4406,-344972.0985,-346431.7527,-50171654.7656,-50162277.0316,-50173443.3342,-50171727.5986,-345342.2538,-50166189.1852,2691.3691,2738.5429,4420.4347,2715.0902,-3865.4269,-4726.6149,-6383.5355,-2584.6749,1709.4616,731.9130,-4353.0336,-4264.3161,2729.2873,-4194.3022,4285.1349,985.0261,-1488.0643,4395.9466,1948.3060,2101.8515,4364.2050,-135.6152,-3813.2888,2071.2238,6745.4026,295.8617,-4509.4570,-2026.5394,-3488.9769,-4240.4459,1904.6027,4895.4640,-2204.1003,904.5483,5202.9566,2955.2396,-3966.6073,4015.4844,1740.3398,3196.7905,-5537.8904,-2847.6232,4272.3989,6160.1715,5183.2538,-3174.3255,-5895.4307,-6813.7895,768.2373,5150.8757,6848.6610,5395.1490,227.6434,5305.5642,-1109.9202,4512.6416,5304.3207,-2883.3059,-6285.5516,-5549.7049,5366.7958,3392.7022,-3917.4100,-2772.8579,1244.0532,-4377.2600,929.6552,417.3664,-4972.4384,-718.2869,996.8514,-3738.1870,-4098.9768,4609.2679,3990.4546,5329.9161,5807.0054,-2640.3848,0.0000,5090.3272,5268.9517,-5030.9327,-5410.4401,-1924.4410,4041.0413,5785.3706,4156.3286,2300.4891,2867.9392,-3795.4132,-3599.9425,-1300.4628,-1166.2490,-5107.0418,3553.9636,4116.8611,4123.8829,1250.2535,3455.4223,-6175.3232,120388.5857,86705.1902,103413.4224,106305.2738,104118.2061,102500.5619,98197.8087,103533.2748,-104216406.9095,-104181661.5397,-104215276.7164,-104195486.0826,102152.3858,-104196862.9000,4708.2325,-3064.0575,1946.6714,-1279.0818,-4729.6576,-2669.4564,1589.3842,489.9710,-1286.0589,-4414.7033,-5234.8726,-4974.2095,-1400.3373,380.3079,2471.9394,6419.6346,1045.5575,3398.3855,3407.9667,5482.1494,5211.6659,6319.3625,1775.8424,6030.1313,1245.3694,-2599.5155,-4286.4673,1407.6895,-4486.7130,-3030.8681,797.7604,1559.4998,5253.1201,5420.6683,-3713.8755,4698.0488,-4360.5574,616.7853,5066.5468,-5373.2363,1010.6408,-1919.1511,-4596.4610,-2862.8826,-102.8840,400.9553,-2912.0426,1191.1155,5483.6265,4527.7266,246.7323,-3357.4009,-1280.1610,3531.1164,-4489.1374,-3884.4723,-4341.2137,4366.5544,-2309.9347,1625.5571,3648.6431,2186.1246,-389.1999,-5247.5196,-2265.5533,4704.4406,2781.0280,-1068.5699,4277.8016,-3744.9214,-4411.3155,-3533.6063,-5228.3921,-3435.3311,4620.6496,-1255.3912,-944.2372,5189.5530,0.0000,959.1345,1401.6934,4720.0646,-4316.2960,4418.9910,-2626.8783,-3795.6164,-2478.3823,5703.3997,939.8135,-5184.4549,5460.8325,5483.0491,-6475.6425,-3738.3662,5165.1096,2402.9170,2680.0741,4630.4736,-3959.3830,2605.9513,-83665.1793,-87912.5415,-84033.6827,-87091.5464,-81190.2747,-86723.3645,-95309.3102,-86100.4210,-33906118.3397,-33904354.6704,-33920405.8002,-33901337.9903,-86535.3473,-33908471.9949,
300.000,5181.6054,-4105.7004,-4003.7800,-5389.7253,-3498.2428,-4542.7179,-2133.5756,5693.8899,6917.9050,-3841.7762,-3087.6385,-1538.3861,-5679.4569,4951.5759,4988.9135,-2397.4363,-6903.9202,-3399.2774,6617.1685,4379.5742,2732.6318,-1685.1242,4019.1191,651.2659,584.0276,-6631.3016,1339.3304,-6309.8437,-5436.6272,-5075.5376,-5516.0925,-3134.3606,3276.9676,4719.8436,3269.3846,5287.9034,-5246.2139,-4602.3796,-2578.7265,3949.7041,3161.8581,4358.6089,4647.7763,1242.5119,5508.1718,5228.3481,-911.6032,-499.1518,4292.3476,1352.3486,1554.1320,4151.3238,-6030.7844,4016.7066,4892.6645,4484.3727,1060.0727,-5012.8507,136.5691,3424.6489,2213.6296,5692.8891,4476.9559,1653.4277,-5241.9603,997.2036,-5016.5586,6358.7174,-2700.7233,6074.3204,5620.9153,-3266.4590,-1875.8959,5213.1028,-909.1327,5359.6169,-2249.5422,-5112.7932,0.0000,-3193.9036,-3315.2440,-1327.1842,-2521.7599,-4977.7344,5341.1432,2205.8678,-4057.4355,-4861.8930,6187.8339,-3639.2451,108.9590,2911.9922,592.1679,-4598.8374,3790.4236,-3433.8292,4965.7439,5659.9067,-4029.2415,208.5677,-347758.4261,-354781.3469,-341934.4009,-346481.8174,-355250.4367,-351492.4662,-347116.1074,-348394.5309,-47879253.5906,-47870236.8420,-47880485.6020,-47879838.9741,-347437.9106,-47873872.2781,737.2802,3522.5081,5642.0912,3843.6856,-5167.1257,-3099.0806,-6280.9686,-3619.9524,228.6843,2219.1675,-4333.5325,-3647.1081,3860.1608,-4543.0644,2676.2746,3086.4924,5.8658,5722.1341,411.0935,91.5645,4474.4097,1774.1107,-4696.0306,1308.9550,6841.3881,1617.8799,-5777.7589,-369.0781,-2081.6277,-2405.4479,2925.1672,5203.1826,-4136.6854,-1111.9932,3538.5972,1175.1525,-2797.7194,5116.4853,3173.3292,1395.1715,-5384.3700,-3950.8054,3162.9538,5438.8714,3958.5366,-4128.5976,-4966.7218,-6481.5552,-1380.8232,5537.4138,6367.1874,4955.2751,1747.5346,5181.0507,-3127.2002,2690.1703,4973.0574,-807.6702,-5737.5231,-6033.2179,6341.4587,1609.1934,-4649.2470,-3799.1651,2347.9419,-5740.1328,2126.8394,-1132.0719,-3390.0915,-2247.1941,-985.4179,-3182.7366,-3613.8982,3757.1915,4141.4960,4341.4634,5953.7626,-1330.5118,0.0000,5989.6510,5082.1695,-6068.9483,-5464.0647,235.3396,2239.6411,5994.5006,5506.4146,2686.7828,1517.9163,-1961.8126,-4247.2948,-3232.5156,-2633.7254,-4510.2964,1621.3503,4869.2996,2472.6288,-728.2090,5014.1829,-6813.2992,113139.7672,79230.0093,95995.2635,98770.8695,96809.7728,95242.2943,90922.5477,96402.5357,-105284728.7678,-105250036.3564,-105283513.9625,-105264429.5903,94874.2647,-105265132.1682,4512.9987,-4395.4130,453.0434,563.2579,-2870.9813,-4089.4437,-247.2995,-1322.9917,250.8458,-5244.2198,-4382.1456,-5254.0836,409.8764,-1735.7913,3937.5322,5724.7017,-498.8713,1800.2719,2168.6105,5274.6570,4386.1610,6464.8054,3093.8736,6759.7103,-571.4391,-877.9634,-3438.6198,2788.6463,-3766.9388,-4037.1557,2539.4781,3197.3426,4423.2588,4843.0938,-4821.0658,4306.3491,-3543.2477,-927.1723,5442.0592,-5368.3078,3029.7399,-3210.1881,-4015.0258,-3911.6078,1427.2534,-1420.0272,-4256.8134,2599.7315,5156.0165,3874.0758,2029.7360,-2106.4515,-2684.7178,1964.2082,-3775.3867,-4543.7183,-4712.1571,4714.2273,-3814.3178,-491.8622,1574.3362,3419.0400,-2163.7204,-5537.5457,-3779.1402,3535.4132,4173.7607,-2497.3852,5115.9456,-2222.6642,-3691.1032,-5244.8876,-5257.6650,-2208.2045,5312.6724,285.1056,-2657.0672,4334.9158,0.0000,-598.2270,3375.8502,3022.7207,-3461.7174,4641.5072,-3751.9216,-2684.3415,-1046.3853,4165.0687,2656.2254,-5522.4073,5434.3673,5311.1184,-6405.5379,-2604.5036,5506.4737,3587.7580,4102.9056,4031.2935,-2499.0442,1193.7808,-83591.8418,-87859.0557,-83960.5838,-87145.6765,-81100.6190,-86344.9042,-95259.1948,-86442.2707,-33905427.8821,-33902843.1587,-33919692.7550,-33900391.2846,-86447.3127,-33907524.3867,
600.000,5611.7212,-2181.1240,-2651.5674,-4240.3705,-3424.3231,-4483.3073,-3157.6774,4454.1533,6574.0314,-2115.0683,-4771.1751,-3509.4493,-4622.0151,3869.0769,4709.0393,-2206.0703,-6458.3386,-2397.6183,6846.6168,4826.6587,4462.7026,-471.5550,2149.5285,-1409.0749,1744.6802,-6228.5780,-305.8254,-5561.1398,-6389.1602,-5147.8801,-4014.6218,-1372.8644,2408.9258,4913.7338,3891.9690,5959.0883,-6360.9635,-3125.1073,-724.5475,4842.3839,1907.5388,2490.9084,5961.9799,2912.8587,5888.8430,3891.7250,-2374.9376,-2061.1896,4173.0873,3226.3786,2601.2221,5444.2435,-4751.6517,5119.4478,4189.1878,5036.9594,3067.9443,-5043.0568,-1400.1156,2635.9877,1827.7259,5320.9992,2921.6034,-382.0766,-3587.1543,-333.4762,-3325.3222,5277.2038,-3764.5390,5851.4234,5619.0199,-1550.2049,-3846.9106,6258.8096,1276.3094,5988.1305,-653.3652,-6143.3700,0.0000,-1631.2984,-1957.4747,-2139.3577,-4239.5794,-4681.2791,5253.6634,3810.8130,-2780.7445,-6003.2064,5562.1052,-4460.1955,-1964.8757,1662.8648,-1058.1784,-5879.3305,4426.2369,-1463.0023,4633.1423,5736.8247,-3206.8267,-1306.0655,-350168.6153,-356473.3193,-343841.2061,-348298.2033,-357236.9537,-353211.5754,-349106.8300,-350137.0053,-45564121.9715,-45555464.8200,-45564802.5373,-45565166.5722,-349380.1979,-45558827.0158,-1266.6838,4014.1231,6314.3978,4545.9073,-5910.3616,-1137.6427,-5467.8390,-4302.1076,-1276.8032,3532.4724,-3927.0969,-2669.4936,4604.4177,-4446.3401,776.6164,4865.5627,1503.9789,6466.5923,-1145.3538,-1900.5948,4171.7783,3545.4619,-5148.4407,317.8252,6247.9493,2766.9853,-6481.3665,1347.5766,-506.2813,-326.5129,3660.3988,5011.2256,-5653.2968,-2988.5434,1512.9555,-690.3293,-1390.0751,5730.6808,4327.3936,-515.4329,-4707.7902,-4661.2101,1781.4899,4184.7406,2340.7197,-4666.4247,-3494.6868,-5548.5605,-3375.0471,5411.0257,5234.9259,4023.1737,3115.8507,4541.5896,-4832.6211,614.4110,4204.0838,1342.8276,-4635.3936,-5907.7878,6620.6728,-357.0668,-4916.7745,-4506.1543,3257.2328,-6518.3328,3154.5616,-2594.7280,-1463.0810,-3524.6070,-2844.6973,-2224.1780,-2786.7342,2538.6562,3920.5913,2924.2435,5522.2847,70.4959,0.0000,6279.4642,4409.4606,-6494.7686,-5020.5976,2371.6443,204.0166,5640.6975,6314.7935,2728.2061,-9.7201,40.0496,-4528.8347,-4861.3827,-3896.9317,-3503.2085,-452.1644,5188.4079,550.5918,-2616.7486,6060.2810,-6788.7537,105834.9638,71716.4933,88534.0948,91175.2466,89456.3501,87948.0250,83602.2084,89122.4703,-106302626.6191,-106268008.8320,-106301305.4279,-106282972.8602,87553.1417,-106282980.6455,3831.1087,-5264.6010,-1089.1224,2337.2296,-696.5676,-5057.1206,-2053.8766,-2990.7712,1760.7862,-5498.5701,-3053.2068,-4881.4864,2175.1358,-3666.6884,4975.5382,4418.9687,-1989.6322,6.2115,701.2904,4485.5181,3072.0285,5915.6401,4077.9691,6764.5373,-2325.9273,939.6706,-2210.6387,3868.0574,-2644.6198,-4609.0159,3985.8573,4482.9390,3111.2292,3730.4243,-5386.8514,3451.9941,-2345.1621,-2372.3175,5204.6066,-4759.1982,4725.7503,-4121.5542,-2999.9330,-4520.0749,2804.4515,-3080.7672,-5076.5533,3737.8882,4258.0287,2798.9719,3588.2053,-616.5398,-3788.7477,178.7430,-2656.8360,-4716.5078,-4579.7623,4557.5079,-4903.5570,-2557.1266,-671.0628,4270.1389,-3693.7612,-5232.5909,-4878.6322,1968.5969,5106.9984,-3657.9922,5351.8576,-453.5839,-2552.2535,-6400.6902,-4653.4409,-730.1333,5403.7385,1794.6528,-4081.1542,2996.9292,0.0000,-2088.1774,4990.6477,998.6309,-2238.4541,4341.2738,-4470.2809,-1285.2925,498.3105,2183.5870,4084.6823,-5262.5186,4819.4232,4555.8609,-5658.4019,-1193.7217,5246.6426,4392.5673,5080.9714,3011.0014,-767.5712,-346.9497,-83518.6416,-87805.3883,-83892.1573,-87195.1502,-81013.5165,-85967.0993,-95204.7073,-86784.3519,-33904738.3388,-33901335.8432,-33918975.8295,-33899478.4184,-86359.2161,-33906576.7449,
