sl_100_86400_20310613 Coordinates.csv
2031/06/13 07:47:00.0000 UTC

Generated: Tue Oct  8 21:59:03 2024,
Start: 2031/06/13 07:47:00.00, Stop: 2031/06/14 07:47:00.00,
TIME_UNITS,STARLINK-5818 - X-Coordinate,STARLINK-4041 - X-Coordinate,STARLINK-4428 - X-Coordinate,STARLINK-1280 - X-Coordinate,STARLINK-5964 - X-Coordinate,STARLINK-6197 - X-Coordinate,STARLINK-5339 - X-Coordinate,STARLINK-6102 - X-Coordinate,STARLINK-3073 - X-Coordinate,STARLINK-11114 [DTC] - X-Coordinate,STARLINK-3809 - X-Coordinate,STARLINK-4762 - X-Coordinate,STARLINK-31041 - X-Coordinate,STARLINK-1107 - X-Coordinate,STARLINK-31921 - X-Coordinate,STARLINK-31246 - X-Coordinate,STARLINK-4664 - X-Coordinate,STARLINK-3080 - X-Coordinate,STARLINK-5432 - X-Coordinate,STARLINK-30531 - X-Coordinate,STARLINK-4619 - X-Coordinate,STARLINK-3936 - X-Coordinate,STARLINK-4295 - X-Coordinate,STARLINK-4643 - X-Coordinate,STARLINK-5491 - X-Coordinate,STARLINK-5300 - X-Coordinate,STARLINK-3834 - X-Coordinate,STARLINK-2386 - X-Coordinate,STARLINK-3972 - X-Coordinate,STARLINK-3059 - X-Coordinate,STARLINK-5643 - X-Coordinate,STARLINK-2238 - X-Coordinate,STARLINK-5523 - X-Coordinate,STARLINK-31910 - X-Coordinate,STARLINK-31495 - X-Coordinate,STARLINK-2693 - X-Coordinate,STARLINK-6262 - X-Coordinate,STARLINK-6177 - X-Coordinate,STARLINK-31322 - X-Coordinate,STARLINK-1560 - X-Coordinate,STARLINK-5483 - X-Coordinate,STARLINK-1457 - X-Coordinate,STARLINK-4577 - X-Coordinate,STARLINK-11254 [DTC] - X-Coordinate,STARLINK-3374 - X-Coordinate,STARLINK-32021 - X-Coordinate,STARLINK-30988 - X-Coordinate,STARLINK-5648 - X-Coordinate,STARLINK-6312 - X-Coordinate,STARLINK-2141 - X-Coordinate,STARLINK-4667 - X-Coordinate,STARLINK-3604 - X-Coordinate,STARLINK-6242 - X-Coordinate,STARLINK-3540 - X-Coordinate,STARLINK-30803 - X-Coordinate,STARLINK-32031 - X-Coordinate,STARLINK-6280 - X-Coordinate,STARLINK-1694 - X-Coordinate,STARLINK-3813 - X-Coordinate,STARLINK-3633 - X-Coordinate,STARLINK-3503 - X-Coordinate,STARLINK-1062 - X-Coordinate,STARLINK-1966 - X-Coordinate,STARLINK-4747 - X-Coordinate,STARLINK-30203 - X-Coordinate,STARLINK-30289 - X-Coordinate,STARLINK-2223 - X-Coordinate,STARLINK-3459 - X-Coordinate,STARLINK-11107 [DTC] - X-Coordinate,STARLINK-30799 - X-Coordinate,STARLINK-5748 - X-Coordinate,STARLINK-1222 - X-Coordinate,STARLINK-2020 - X-Coordinate,STARLINK-6152 - X-Coordinate,STARLINK-2500 - X-Coordinate,STARLINK-31168 - X-Coordinate,STARLINK-5041 - X-Coordinate,STARLINK-31704 - X-Coordinate,STARLINK-30900 - X-Coordinate,STARLINK-30774 - X-Coordinate,STARLINK-1206 - X-Coordinate,STARLINK-30800 - X-Coordinate,STARLINK-3584 - X-Coordinate,STARLINK-1983 - X-Coordinate,STARLINK-2031 - X-Coordinate,STARLINK-3858 - X-Coordinate,STARLINK-5033 - X-Coordinate,STARLINK-5346 - X-Coordinate,STARLINK-3550 - X-Coordinate,STARLINK-5321 - X-Coordinate,STARLINK-5263 - X-Coordinate,STARLINK-4026 - X-Coordinate,STARLINK-30606 - X-Coordinate,STARLINK-30772 - X-Coordinate,STARLINK-32277 - X-Coordinate,STARLINK-1525 - X-Coordinate,STARLINK-1057 - X-Coordinate,STARLINK-30508 - X-Coordinate,STARLINK-30616 - X-Coordinate,STARLINK-2433 - X-Coordinate,MoonARTEMIS1 - X-Coordinate,MoonARTEMIS2 - X-Coordinate,MoonIOAGEO - X-Coordinate,MoonIOAGNO - X-Coordinate,MoonIOAGNO 0001 - X-Coordinate,MoonIOAGSO - X-Coordinate,MoonIOAGSO 0001 - X-Coordinate,MoonLRO - X-Coordinate,MarsSat1 - X-Coordinate,MarsSat2 - X-Coordinate,MarsSat3 - X-Coordinate,MarsSat4 - X-Coordinate,Moon - X-Coordinate,Mars - X-Coordinate,STARLINK-5818 - Y-Coordinate,STARLINK-4041 - Y-Coordinate,STARLINK-4428 - Y-Coordinate,STARLINK-1280 - Y-Coordinate,STARLINK-5964 - Y-Coordinate,STARLINK-6197 - Y-Coordinate,STARLINK-5339 - Y-Coordinate,STARLINK-6102 - Y-Coordinate,STARLINK-3073 - Y-Coordinate,STARLINK-11114 [DTC] - Y-Coordinate,STARLINK-3809 - Y-Coordinate,STARLINK-4762 - Y-Coordinate,STARLINK-31041 - Y-Coordinate,STARLINK-1107 - Y-Coordinate,STARLINK-31921 - Y-Coordinate,STARLINK-31246 - Y-Coordinate,STARLINK-4664 - Y-Coordinate,STARLINK-3080 - Y-Coordinate,STARLINK-5432 - Y-Coordinate,STARLINK-30531 - Y-Coordinate,STARLINK-4619 - Y-Coordinate,STARLINK-3936 - Y-Coordinate,STARLINK-4295 - Y-Coordinate,STARLINK-4643 - Y-Coordinate,STARLINK-5491 - Y-Coordinate,STARLINK-5300 - Y-Coordinate,STARLINK-3834 - Y-Coordinate,STARLINK-2386 - Y-Coordinate,STARLINK-3972 - Y-Coordinate,STARLINK-3059 - Y-Coordinate,STARLINK-5643 - Y-Coordinate,STARLINK-2238 - Y-Coordinate,STARLINK-5523 - Y-Coordinate,STARLINK-31910 - Y-Coordinate,STARLINK-31495 - Y-Coordinate,STARLINK-2693 - Y-Coordinate,STARLINK-6262 - Y-Coordinate,STARLINK-6177 - Y-Coordinate,STARLINK-31322 - Y-Coordinate,STARLINK-1560 - Y-Coordinate,STARLINK-5483 - Y-Coordinate,STARLINK-1457 - Y-Coordinate,STARLINK-4577 - Y-Coordinate,STARLINK-11254 [DTC] - Y-Coordinate,STARLINK-3374 - Y-Coordinate,STARLINK-32021 - Y-Coordinate,STARLINK-30988 - Y-Coordinate,STARLINK-5648 - Y-Coordinate,STARLINK-6312 - Y-Coordinate,STARLINK-2141 - Y-Coordinate,STARLINK-4667 - Y-Coordinate,STARLINK-3604 - Y-Coordinate,STARLINK-6242 - Y-Coordinate,STARLINK-3540 - Y-Coordinate,STARLINK-30803 - Y-Coordinate,STARLINK-32031 - Y-Coordinate,STARLINK-6280 - Y-Coordinate,STARLINK-1694 - Y-Coordinate,STARLINK-3813 - Y-Coordinate,STARLINK-3633 - Y-Coordinate,STARLINK-3503 - Y-Coordinate,STARLINK-1062 - Y-Coordinate,STARLINK-1966 - Y-Coordinate,STARLINK-4747 - Y-Coordinate,STARLINK-30203 - Y-Coordinate,STARLINK-30289 - Y-Coordinate,STARLINK-2223 - Y-Coordinate,STARLINK-3459 - Y-Coordinate,STARLINK-11107 [DTC] - Y-Coordinate,STARLINK-30799 - Y-Coordinate,STARLINK-5748 - Y-Coordinate,STARLINK-1222 - Y-Coordinate,STARLINK-2020 - Y-Coordinate,STARLINK-6152 - Y-Coordinate,STARLINK-2500 - Y-Coordinate,STARLINK-31168 - Y-Coordinate,STARLINK-5041 - Y-Coordinate,STARLINK-31704 - Y-Coordinate,STARLINK-30900 - Y-Coordinate,STARLINK-30774 - Y-Coordinate,STARLINK-1206 - Y-Coordinate,STARLINK-30800 - Y-Coordinate,STARLINK-3584 - Y-Coordinate,STARLINK-1983 - Y-Coordinate,STARLINK-2031 - Y-Coordinate,STARLINK-3858 - Y-Coordinate,STARLINK-5033 - Y-Coordinate,STARLINK-5346 - Y-Coordinate,STARLINK-3550 - Y-Coordinate,STARLINK-5321 - Y-Coordinate,STARLINK-5263 - Y-Coordinate,STARLINK-4026 - Y-Coordinate,STARLINK-30606 - Y-Coordinate,STARLINK-30772 - Y-Coordinate,STARLINK-32277 - Y-Coordinate,STARLINK-1525 - Y-Coordinate,STARLINK-1057 - Y-Coordinate,STARLINK-30508 - Y-Coordinate,STARLINK-30616 - Y-Coordinate,STARLINK-2433 - Y-Coordinate,MoonARTEMIS1 - Y-Coordinate,MoonARTEMIS2 - Y-Coordinate,MoonIOAGEO - Y-Coordinate,MoonIOAGNO - Y-Coordinate,MoonIOAGNO 0001 - Y-Coordinate,MoonIOAGSO - Y-Coordinate,MoonIOAGSO 0001 - Y-Coordinate,MoonLRO - Y-Coordinate,MarsSat1 - Y-Coordinate,MarsSat2 - Y-Coordinate,MarsSat3 - Y-Coordinate,MarsSat4 - Y-Coordinate,Moon - Y-Coordinate,Mars - Y-Coordinate,STARLINK-5818 - Z-Coordinate,STARLINK-4041 - Z-Coordinate,STARLINK-4428 - Z-Coordinate,STARLINK-1280 - Z-Coordinate,STARLINK-5964 - Z-Coordinate,STARLINK-6197 - Z-Coordinate,STARLINK-5339 - Z-Coordinate,STARLINK-6102 - Z-Coordinate,STARLINK-3073 - Z-Coordinate,STARLINK-11114 [DTC] - Z-Coordinate,STARLINK-3809 - Z-Coordinate,STARLINK-4762 - Z-Coordinate,STARLINK-31041 - Z-Coordinate,STARLINK-1107 - Z-Coordinate,STARLINK-31921 - Z-Coordinate,STARLINK-31246 - Z-Coordinate,STARLINK-4664 - Z-Coordinate,STARLINK-3080 - Z-Coordinate,STARLINK-5432 - Z-Coordinate,STARLINK-30531 - Z-Coordinate,STARLINK-4619 - Z-Coordinate,STARLINK-3936 - Z-Coordinate,STARLINK-4295 - Z-Coordinate,STARLINK-4643 - Z-Coordinate,STARLINK-5491 - Z-Coordinate,STARLINK-5300 - Z-Coordinate,STARLINK-3834 - Z-Coordinate,STARLINK-2386 - Z-Coordinate,STARLINK-3972 - Z-Coordinate,STARLINK-3059 - Z-Coordinate,STARLINK-5643 - Z-Coordinate,STARLINK-2238 - Z-Coordinate,STARLINK-5523 - Z-Coordinate,STARLINK-31910 - Z-Coordinate,STARLINK-31495 - Z-Coordinate,STARLINK-2693 - Z-Coordinate,STARLINK-6262 - Z-Coordinate,STARLINK-6177 - Z-Coordinate,STARLINK-31322 - Z-Coordinate,STARLINK-1560 - Z-Coordinate,STARLINK-5483 - Z-Coordinate,STARLINK-1457 - Z-Coordinate,STARLINK-4577 - Z-Coordinate,STARLINK-11254 [DTC] - Z-Coordinate,STARLINK-3374 - Z-Coordinate,STARLINK-32021 - Z-Coordinate,STARLINK-30988 - Z-Coordinate,STARLINK-5648 - Z-Coordinate,STARLINK-6312 - Z-Coordinate,STARLINK-2141 - Z-Coordinate,STARLINK-4667 - Z-Coordinate,STARLINK-3604 - Z-Coordinate,STARLINK-6242 - Z-Coordinate,STARLINK-3540 - Z-Coordinate,STARLINK-30803 - Z-Coordinate,STARLINK-32031 - Z-Coordinate,STARLINK-6280 - Z-Coordinate,STARLINK-1694 - Z-Coordinate,STARLINK-3813 - Z-Coordinate,STARLINK-3633 - Z-Coordinate,STARLINK-3503 - Z-Coordinate,STARLINK-1062 - Z-Coordinate,STARLINK-1966 - Z-Coordinate,STARLINK-4747 - Z-Coordinate,STARLINK-30203 - Z-Coordinate,STARLINK-30289 - Z-Coordinate,STARLINK-2223 - Z-Coordinate,STARLINK-3459 - Z-Coordinate,STARLINK-11107 [DTC] - Z-Coordinate,STARLINK-30799 - Z-Coordinate,STARLINK-5748 - Z-Coordinate,STARLINK-1222 - Z-Coordinate,STARLINK-2020 - Z-Coordinate,STARLINK-6152 - Z-Coordinate,STARLINK-2500 - Z-Coordinate,STARLINK-31168 - Z-Coordinate,STARLINK-5041 - Z-Coordinate,STARLINK-31704 - Z-Coordinate,STARLINK-30900 - Z-Coordinate,STARLINK-30774 - Z-Coordinate,STARLINK-1206 - Z-Coordinate,STARLINK-30800 - Z-Coordinate,STARLINK-3584 - Z-Coordinate,STARLINK-1983 - Z-Coordinate,STARLINK-2031 - Z-Coordinate,STARLINK-3858 - Z-Coordinate,STARLINK-5033 - Z-Coordinate,STARLINK-5346 - Z-Coordinate,STARLINK-3550 - Z-Coordinate,STARLINK-5321 - Z-Coordinate,STARLINK-5263 - Z-Coordinate,STARLINK-4026 - Z-Coordinate,STARLINK-30606 - Z-Coordinate,STARLINK-30772 - Z-Coordinate,STARLINK-32277 - Z-Coordinate,STARLINK-1525 - Z-Coordinate,STARLINK-1057 - Z-Coordinate,STARLINK-30508 - Z-Coordinate,STARLINK-30616 - Z-Coordinate,STARLINK-2433 - Z-Coordinate,MoonARTEMIS1 - Z-Coordinate,MoonARTEMIS2 - Z-Coordinate,MoonIOAGEO - Z-Coordinate,MoonIOAGNO - Z-Coordinate,MoonIOAGNO 0001 - Z-Coordinate,MoonIOAGSO - Z-Coordinate,MoonIOAGSO 0001 - Z-Coordinate,MoonLRO - Z-Coordinate,MarsSat1 - Z-Coordinate,MarsSat2 - Z-Coordinate,MarsSat3 - Z-Coordinate,MarsSat4 - Z-Coordinate,Moon - Z-Coordinate,Mars - Z-Coordinate,
SECONDS,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,
0.000,-3838.4140,3227.0744,4643.1833,695.0708,5256.2127,-3970.4111,2895.6038,-3565.0649,442.8259,-1885.6433,5588.3302,-1106.2125,4887.5009,0.0000,1802.6543,3762.7853,-1343.5462,729.2207,6449.4321,2373.6195,-3683.0763,424.7548,2877.4637,5916.7038,3216.9956,3611.3407,3001.8241,-2191.0660,-4645.2176,1846.1917,-2007.5706,6118.2119,-4208.6000,-4881.4213,-312.6223,-1332.4050,-2542.6292,-6535.0967,887.6548,-2276.8277,2014.0188,-1300.9950,-5078.8205,3981.4566,-5083.6036,4630.6674,551.8332,5567.2447,5846.1888,4218.6181,5286.2916,-4453.0881,6291.8189,4059.5124,4033.3548,-3467.4251,-2248.6616,-126.8569,3378.1032,4419.6885,3731.8484,-5342.7339,-5528.5845,-3813.1152,4254.3821,5254.1352,-6153.7130,3557.0339,2531.5398,-5573.8236,6054.1345,-3797.8536,3833.6245,-2266.1143,-6744.9112,6459.9856,6216.5271,0.0000,-5871.9557,254.8452,-5327.9277,-494.1568,2011.3211,2655.4636,3873.2207,-6412.4414,-3532.6233,361.0561,3314.6366,497.7992,-822.5245,5263.9884,-5251.6511,-579.4407,-5018.9730,2007.2604,4336.5084,6431.8429,-6171.2520,2697.9723,-390434.2317,-361945.8915,-372897.9042,-376514.8702,-375474.9337,-373443.1874,-368671.6715,-371445.2221,89461454.4942,89439941.2943,89467235.0543,89450944.9120,-372733.1731,89448874.1697,-580.6470,2760.9371,-4946.5603,-4542.7706,706.8322,-5507.0456,-5106.7366,-3584.6769,5691.6206,-3877.6696,4023.9360,6243.4391,-4707.2856,0.0000,6357.7945,5600.8990,-4772.2965,4947.6559,-1704.5506,-6364.2145,-4257.6047,4088.3627,4098.1580,-1013.1642,-4135.1153,5445.2939,5443.5177,6306.4061,3104.5944,-3643.0739,-1843.9832,2062.6463,3568.1089,-1439.5621,5477.0255,-4849.4115,-4680.4982,-1333.5750,-6051.0443,-3565.7081,-2045.3463,6270.1690,-147.0459,-2630.8752,-958.5758,382.4822,-6130.2659,-3603.5117,2739.0316,-2190.9419,-3899.4899,5131.0596,1351.7832,-1065.9312,-840.8079,-3066.3214,-6469.3568,5603.5198,5629.4388,2699.9751,4730.8690,2527.9094,669.5208,3445.9539,2951.9185,-4226.8272,2948.1343,5757.1308,-3567.3087,65.8793,-562.9158,-1884.8424,-3197.3172,5729.3350,-1119.5121,-1953.0065,2644.5964,0.0000,1233.0649,-6781.3208,-3954.2192,5609.7020,-3632.8488,4225.9286,5686.5737,1471.3926,2539.5190,6878.1552,-2557.5111,-6867.9662,6809.7737,279.6633,-4176.7985,5192.8570,2132.7383,3658.9272,4755.5504,2444.7989,2510.5097,-4325.3290,-85073.2223,-102486.8033,-81399.0193,-85713.4917,-94653.9322,-91029.8395,-87089.8877,-86938.7767,-21643436.5695,-21655445.1530,-21672199.7746,-21649059.8124,-87019.7472,-21654343.7223,-5775.8609,5389.9402,-1286.9939,-5037.5844,-4422.6458,1283.7557,3634.0614,-4710.8148,3963.8095,-5175.4424,405.0655,2491.0038,748.8395,0.0000,-1692.2383,-982.0895,4801.9827,-4841.6661,-1785.4882,1051.0202,3966.6135,5476.3914,4703.4214,3490.1839,4486.8242,-2326.2846,-3008.4781,-1579.0118,-4030.7294,5596.2484,6322.6635,2318.2951,4127.7608,-4557.6493,-4037.9636,4419.2839,-4415.1602,1791.5992,-3116.2805,-5450.3565,-6330.6763,2447.5610,-4433.9418,4608.4805,4599.0361,-4738.8231,-3186.8885,-1978.2709,2467.6088,-4726.7189,-2192.4856,1092.3857,2576.5011,-5493.2389,-5486.2023,4996.8887,979.1322,3851.0368,2055.0762,-4560.7136,3367.8480,-3585.2545,3958.6289,4603.6177,-4571.0190,-1593.5236,364.0613,854.6061,-5181.9703,-4145.5063,-3279.3338,5413.9210,-4767.9579,-3072.0392,-1041.7544,-1042.6410,1038.4764,0.0000,3434.7406,-773.0874,1884.0411,3956.7675,-5532.1443,4424.5868,230.3415,1951.7651,5392.0422,-532.8753,5478.1290,-1204.7800,588.5937,4377.1417,1250.2472,-4373.6216,4113.5493,5484.0039,2459.5182,-900.9597,-1332.2683,4598.2553,47337.5386,39803.2103,46857.9182,43617.1335,49636.5369,44504.7301,35619.0350,45683.5270,-22979616.7991,-23013866.0066,-22986303.7837,-22998661.4304,44386.2062,-22991455.2967,
3600.000,6667.3168,-6287.5413,-3512.9102,2484.1881,-4275.9022,3587.0222,-708.5492,6123.1323,-1718.8864,5301.1810,-5452.0563,-2076.8894,-2637.2302,0.0000,-4050.3093,-4608.7475,4228.3340,-1546.9019,-3708.3448,810.5010,4147.9219,-4749.3372,-5785.5514,-3314.5243,786.4947,-2658.4181,-4669.6496,314.6508,4241.0260,-1975.1811,5943.1020,-6475.9829,4964.7372,4891.0470,-3969.1408,4525.0629,5727.7409,5017.6747,2852.7039,5376.2817,2467.1316,-445.0152,1922.2498,1408.4763,3197.9965,-1795.4932,2809.5849,-4055.3016,-5075.6897,-3536.4994,-4219.3344,2583.2078,-4782.3750,-2255.6806,-3168.8521,6526.8597,4042.3213,-2174.3334,-4605.0013,-3960.4413,-5495.0520,1533.0762,6118.7824,3086.8263,-5572.8272,-2098.9016,3441.8528,-4136.5201,2417.1391,3747.9687,-6106.9955,4774.5769,451.5910,-129.2180,5001.1668,-3596.0379,-4844.3144,0.0000,3032.5136,2340.7363,4601.9379,-3449.4222,1801.2512,-4488.9219,-4452.5201,3266.4735,4941.1011,-2586.4999,-119.6508,-344.8162,-981.3724,-2540.0141,5562.7557,-3944.4848,4985.6925,-5675.1009,-4263.6989,-5693.1737,4416.6296,-1119.2237,-356944.1732,-325529.4215,-337546.3122,-337978.3118,-341309.6036,-340094.5642,-334883.8741,-340102.2834,92043694.5336,92018337.1796,92053411.4916,92024267.0984,-339039.4607,92030156.2043,-352.2860,-350.0578,1376.6380,6167.3013,3438.2214,4581.1764,6866.2492,530.0422,-1882.8705,-66.7191,-1905.3165,-3671.6738,5079.0168,0.0000,-3219.3337,-3502.8605,1410.9492,-6771.8705,3799.7776,5437.8731,-18.0984,-3214.9286,-3585.8516,3865.0972,5513.5187,-2316.5918,-4892.5592,-6175.0785,-5422.4603,6460.9567,1206.7029,-356.8099,-4714.5235,-3100.8270,-3485.3520,465.4547,3422.5586,-1764.9122,4125.6772,482.7449,3271.0662,-6505.7222,-4021.5692,4628.8640,-2894.9356,4637.8881,4213.5478,5324.7205,869.5005,5675.8942,5036.2501,-5465.3129,1936.0960,4955.6825,5033.7022,1376.1186,4940.0853,-6415.2950,-4497.9674,1703.7425,-4090.3666,-3867.0176,-3028.7971,-6112.2778,1055.1856,4998.1428,-3875.7458,-2621.4174,4586.3550,-3672.7811,3213.0442,-2448.8031,4428.8855,-6853.1797,-1059.0626,4020.3403,266.0316,0.0000,-4064.9741,5624.4576,702.3793,-3885.9884,5350.6103,1008.3064,-3475.7939,-3124.0383,-4719.2650,-5622.5557,5458.4726,6019.4556,-5738.2389,3442.6987,2126.5989,-3918.4466,-4676.9313,-2041.1743,-1103.4436,361.5371,-3878.5954,6733.8000,-181357.2079,-190142.7410,-172104.2509,-175822.6987,-185884.0531,-177094.0394,-178373.4739,-177904.9354,2313051.6847,2299457.9409,2290725.1186,2306284.5174,-177760.8319,2302034.2574,1929.3094,-2755.0243,5770.5487,1489.9383,4177.7887,3720.3671,-301.7439,3141.6718,-6478.6707,4138.4484,3766.1675,-5357.9083,3715.5761,0.0000,4436.4102,-3605.9505,-5284.1623,338.2759,4403.2138,-4132.4797,-5508.8547,-3762.5803,-994.4291,-4735.7681,-4086.0588,5957.1758,-1382.1269,-2974.0267,-125.5053,-1588.3989,-3296.5388,2235.3923,840.3489,3611.2639,4286.9423,-4925.4765,1807.4629,-4414.3094,4673.2770,4284.3433,5594.9875,2117.9420,5045.7092,-4553.5281,-5426.5072,4379.5291,4716.9128,-1760.4519,-4620.3985,401.4806,-2183.1659,3283.1972,-4641.6207,4243.3248,3399.8767,-1425.5714,2661.1201,646.3607,2428.2676,5374.1235,890.5460,5509.3118,366.7530,-917.6043,3925.7696,4301.7697,-4457.6007,-4754.1927,4350.8614,4535.6580,-263.4789,-4316.7409,5262.8803,-622.1181,4648.7066,4176.6907,-4820.6204,0.0000,-4711.8260,-3092.1633,-5095.9469,-4526.8190,3979.0624,-4842.8624,3927.2230,-5170.9117,-1215.6425,-3074.1915,-4230.1957,-3542.0114,3669.7963,-5364.2080,3329.2067,3923.7936,149.8916,-3353.5908,-5305.9925,3938.3138,-3408.9395,-791.6937,48437.0148,40937.7426,47525.7502,44527.3311,50695.7532,47797.6591,36770.8942,44258.4332,-22989420.3652,-23018153.8872,-22998525.9892,-23001489.5493,45654.2063,-23000036.8856,
7200.000,-6260.6949,6480.3617,-1383.1891,-3850.7567,2665.5644,-2473.6756,-1710.9344,-6599.6037,4140.3801,-6103.4014,3680.1534,5398.2798,-1722.6233,0.0000,5506.6179,3965.1971,-6316.9288,1454.9153,-197.3503,-4408.2873,-4353.3446,6562.5124,5757.5692,328.2032,-3946.7293,2386.4324,4524.7710,2563.7695,-1804.9923,1600.3352,-6545.0301,3816.0778,-2717.2971,-3508.4932,6636.0636,-5873.9102,-6514.7124,-2268.3030,-6016.0315,-6680.2925,-4918.9058,2651.6510,983.7199,-4915.3988,-1431.8808,-930.0195,-5815.2964,694.8432,3368.3650,533.8347,935.6478,1216.9575,2408.6136,729.2326,1796.8495,-5966.0345,-4948.0033,3473.8682,4302.8878,3347.0451,4963.7309,2466.5029,-3416.0946,-1194.9554,5516.4775,-2038.6201,1298.5909,3966.3623,-5304.0190,-1625.6682,3660.0530,-4674.5938,-3931.1097,2609.9706,-1773.8247,-858.6011,1996.4081,0.0000,201.8131,-4624.7575,-3158.6939,6357.9107,-4018.1984,4617.0682,4073.8277,1078.0680,-4087.0814,4545.6889,-2067.8363,-1085.1361,3430.1535,-50.3355,-3657.7160,6555.4216,-2256.0105,6813.0345,3802.0637,3539.5765,201.8623,-783.1826,-299907.6391,-268368.1982,-280734.4209,-279404.3500,-285266.1850,-284658.6465,-279135.2381,-282687.7631,88319140.1220,88291065.7195,88329927.9644,88299958.4423,-283649.3517,88304789.7115,426.5679,-1417.9433,1395.5968,-4642.4012,-6242.9415,-586.5969,-5859.5498,1990.2012,-1909.8040,2794.4160,-1887.3956,246.6567,-3738.1800,0.0000,-1183.1233,-1015.2619,1433.1095,5251.6339,-5474.1898,-2916.3038,4099.0859,1883.4927,1589.1533,-6162.7727,-5566.4449,-2428.0078,1871.6077,3309.8202,5165.0690,-5827.5363,-1057.9904,-2221.8012,3465.6532,5860.1469,881.6752,3105.4892,-1287.9886,4977.6975,-1418.2629,1678.0908,-4633.2717,3574.0278,6539.0072,-4461.2788,6112.2378,-6548.8814,-1683.7083,-5302.6709,-4643.0608,-5124.7931,-4483.9693,3972.8282,-5204.4538,-6864.2953,-6531.2898,628.2361,-1312.5949,3536.4203,816.9297,-5384.1215,1369.1814,5094.2314,3916.1709,5905.5519,-4078.6922,-4963.8398,4152.5646,-2237.3887,-4212.5045,6367.0943,-4597.2442,5042.4340,-5149.3536,5042.5635,3994.0991,-5301.2082,-4126.2399,0.0000,6211.2319,-1889.1939,3548.7173,1630.0934,-5626.1337,-4785.8012,-831.5906,4785.6612,4187.7087,2204.2537,-6580.2033,-2694.7159,2296.0352,-6352.6181,1853.3681,1784.1694,4791.1102,492.3731,-3356.7753,-3772.6882,4066.5353,-5815.6395,-266128.0162,-266005.9433,-251807.1729,-257346.4488,-265479.3140,-252954.6133,-258192.8865,-256983.2315,26125916.4778,26108890.1621,26110900.3367,26111096.9141,-257158.7759,26114270.2538,2985.0637,-1791.6644,-6624.8930,3165.1923,-1254.7397,-6434.6979,-3242.8694,418.8706,5241.2734,516.3792,-5527.5832,4142.9577,-5454.3396,0.0000,-3851.5539,5440.9543,2391.3691,4311.6444,-4207.7096,4386.0375,3416.2397,-623.7310,-3414.2392,3185.0897,1043.8166,-6047.2360,4855.5590,5423.3802,4171.8719,-3415.7262,-1909.8665,-5257.0599,-5317.5754,0.1874,-1250.4439,863.2570,1917.6973,4210.1111,-2986.1661,-352.8423,-1614.4830,-5222.7251,-1313.4316,-187.9606,2919.2353,488.5377,-3373.8335,4379.5446,3852.2709,4273.1266,5180.0395,-5492.7988,3891.4325,-326.3549,1049.4912,-3245.8228,-4661.3587,-4667.2969,-5314.0589,-2726.4295,-4610.0995,-3969.4805,-4448.7208,-3381.4860,-771.6856,-4385.7587,5259.2087,5068.9323,1.6768,-2246.7528,3617.6188,321.4492,-2381.2462,3879.3382,-5363.2339,-4221.9073,5060.8433,0.0000,3032.1874,4646.5714,4993.8571,2080.2428,53.9212,583.4176,-5491.2036,4791.1151,-3734.8175,4701.3666,241.2936,6344.8168,-5516.7276,2571.6250,-5464.8090,-482.4306,-4328.4174,-971.3343,4658.4174,-4629.2381,5425.8172,-3579.6810,49504.2454,42112.4852,47687.8840,48359.3457,51411.7135,45718.5543,38516.1929,48462.7722,-22999928.6877,-23021494.9059,-23010812.8716,-23003016.7334,46918.0774,-23008635.6824,
