sl_20_86400_20310207 Coordinates.csv
2031/02/07 07:47:00.0000 UTC

Generated: Tue Oct  8 21:56:02 2024,
Start: 2031/02/07 07:47:00.00, Stop: 2031/02/08 07:47:00.00,
TIME_UNITS,STARLINK-1660 - X-Coordinate,STARLINK-2265 - X-Coordinate,STARLINK-1263 - X-Coordinate,STARLINK-3609 - X-Coordinate,STARLINK-3605 - X-Coordinate,STARLINK-5086 - X-Coordinate,STARLINK-4685 - X-Coordinate,STARLINK-11199 [DTC] - X-Coordinate,STARLINK-5970 - X-Coordinate,STARLINK-2655 - X-Coordinate,STARLINK-5988 - X-Coordinate,STARLINK-4794 - X-Coordinate,STARLINK-4207 - X-Coordinate,STARLINK-30407 - X-Coordinate,STARLINK-1964 - X-Coordinate,STARLINK-2580 - X-Coordinate,STARLINK-30372 - X-Coordinate,STARLINK-30561 - X-Coordinate,STARLINK-4089 - X-Coordinate,STARLINK-30608 - X-Coordinate,MoonARTEMIS1 - X-Coordinate,MoonARTEMIS2 - X-Coordinate,MoonIOAGEO - X-Coordinate,MoonIOAGNO - X-Coordinate,MoonIOAGNO 0001 - X-Coordinate,MoonIOAGSO - X-Coordinate,MoonIOAGSO 0001 - X-Coordinate,MoonLRO - X-Coordinate,MarsSat1 - X-Coordinate,MarsSat2 - X-Coordinate,MarsSat3 - X-Coordinate,MarsSat4 - X-Coordinate,Moon - X-Coordinate,Mars - X-Coordinate,STARLINK-1660 - Y-Coordinate,STARLINK-2265 - Y-Coordinate,STARLINK-1263 - Y-Coordinate,STARLINK-3609 - Y-Coordinate,STARLINK-3605 - Y-Coordinate,STARLINK-5086 - Y-Coordinate,STARLINK-4685 - Y-Coordinate,STARLINK-11199 [DTC] - Y-Coordinate,STARLINK-5970 - Y-Coordinate,STARLINK-2655 - Y-Coordinate,STARLINK-5988 - Y-Coordinate,STARLINK-4794 - Y-Coordinate,STARLINK-4207 - Y-Coordinate,STARLINK-30407 - Y-Coordinate,STARLINK-1964 - Y-Coordinate,STARLINK-2580 - Y-Coordinate,STARLINK-30372 - Y-Coordinate,STARLINK-30561 - Y-Coordinate,STARLINK-4089 - Y-Coordinate,STARLINK-30608 - Y-Coordinate,MoonARTEMIS1 - Y-Coordinate,MoonARTEMIS2 - Y-Coordinate,MoonIOAGEO - Y-Coordinate,MoonIOAGNO - Y-Coordinate,MoonIOAGNO 0001 - Y-Coordinate,MoonIOAGSO - Y-Coordinate,MoonIOAGSO 0001 - Y-Coordinate,MoonLRO - Y-Coordinate,MarsSat1 - Y-Coordinate,MarsSat2 - Y-Coordinate,MarsSat3 - Y-Coordinate,MarsSat4 - Y-Coordinate,Moon - Y-Coordinate,Mars - Y-Coordinate,STARLINK-1660 - Z-Coordinate,STARLINK-2265 - Z-Coordinate,STARLINK-1263 - Z-Coordinate,STARLINK-3609 - Z-Coordinate,STARLINK-3605 - Z-Coordinate,STARLINK-5086 - Z-Coordinate,STARLINK-4685 - Z-Coordinate,STARLINK-11199 [DTC] - Z-Coordinate,STARLINK-5970 - Z-Coordinate,STARLINK-2655 - Z-Coordinate,STARLINK-5988 - Z-Coordinate,STARLINK-4794 - Z-Coordinate,STARLINK-4207 - Z-Coordinate,STARLINK-30407 - Z-Coordinate,STARLINK-1964 - Z-Coordinate,STARLINK-2580 - Z-Coordinate,STARLINK-30372 - Z-Coordinate,STARLINK-30561 - Z-Coordinate,STARLINK-4089 - Z-Coordinate,STARLINK-30608 - Z-Coordinate,MoonARTEMIS1 - Z-Coordinate,MoonARTEMIS2 - Z-Coordinate,MoonIOAGEO - Z-Coordinate,MoonIOAGNO - Z-Coordinate,MoonIOAGNO 0001 - Z-Coordinate,MoonIOAGSO - Z-Coordinate,MoonIOAGSO 0001 - Z-Coordinate,MoonLRO - Z-Coordinate,MarsSat1 - Z-Coordinate,MarsSat2 - Z-Coordinate,MarsSat3 - Z-Coordinate,MarsSat4 - Z-Coordinate,Moon - Z-Coordinate,Mars - Z-Coordinate,
SECONDS,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,
0.000,3091.9079,2526.1901,-3921.8058,6544.7709,3312.9568,-4520.9379,2633.7164,-361.1138,5985.5522,-2889.9948,-4243.3985,-2486.6605,3810.8479,4951.3880,2440.4185,4743.3787,-4695.6462,-1884.4427,1839.6213,2560.2112,185561.0973,157795.0474,182288.8173,180478.0167,172425.5190,174038.3460,174977.0124,176331.9647,-139962741.2979,-139982916.5058,-139960709.1693,-139956993.8830,177155.3988,-139945359.6385,-2786.7593,-6052.6053,1218.8943,-229.5302,-3309.3603,-3009.2807,-3619.1041,4297.0957,-2450.2989,-2849.9198,-3346.7505,-4696.7742,1988.6159,-4633.0337,3438.7879,-1943.9023,-3411.4401,-6025.2465,-6369.5146,6118.3754,-331241.2180,-349102.1734,-349610.2641,-344561.4572,-340944.1298,-344318.4447,-350629.3466,-348635.2764,-101034226.9969,-101050049.9886,-101033158.1822,-101024219.9746,-347354.8782,-101023587.8707,-5433.0830,-1928.0519,5453.5035,2013.6926,5005.3325,-4215.2068,5245.5137,5185.1909,2718.2523,5329.2522,-4361.7897,-4089.5882,-5385.7452,-1358.6685,-5438.0147,4488.6307,3103.4061,-2669.9695,-1841.1699,-2023.9148,80932.5441,75347.1405,81830.2734,78871.1865,84706.4015,78989.8426,70547.7497,80270.3968,-39977330.1375,-39994742.1665,-39992206.1725,-39975934.5695,79322.2210,-39978768.0118,
3600.000,537.6297,759.6107,2311.9562,-3697.5169,1195.4906,6747.0236,1708.6452,-4521.8082,-2918.7220,6217.3888,-205.7731,5292.0545,-4625.5863,-2925.7513,-5433.1044,-557.0974,6407.8519,3489.6807,-98.0465,-4500.5434,261809.9584,240615.0891,263149.7795,260251.6609,253412.6386,259268.6385,256095.5072,259302.5183,-108947796.6288,-108960206.8514,-108939314.0617,-108941985.7020,258774.9986,-108931080.6882,5560.7833,4401.9614,-5365.3131,2505.0710,4573.5436,433.9692,4626.0917,-2731.5423,2110.8610,-420.9075,1127.6664,4046.1174,2411.9638,5803.8315,-147.3722,4364.9936,193.0546,2409.0506,6335.1756,-5005.9178,-274395.7107,-297690.1105,-295592.4538,-293248.6158,-285485.6426,-290965.0340,-294789.5020,-290476.5081,-133809858.5275,-133832580.3436,-133810053.7327,-133805518.3192,-291819.2113,-133798235.3648,3938.4496,5163.5422,-3551.6655,-5202.9631,-4978.7929,1219.0105,-4836.9628,-4212.1820,-6028.9668,-2485.7711,6834.0032,-742.2807,4486.0192,-2367.3657,4206.1507,-5214.5393,1500.4926,5372.2306,-2681.7489,-1667.0488,79489.5672,74014.3320,80267.7634,76828.0314,83445.6699,80435.6996,69204.7690,77119.1316,-39981803.6276,-39998260.7822,-39995694.8842,-39981755.5639,78181.3764,-39980112.4775,
7200.000,-2860.2169,-4716.1193,-601.9680,-296.3540,-4482.2047,-6043.0243,-4705.9505,6686.8579,-1357.9682,-5582.0912,2702.3997,-4580.6780,4557.1857,-644.0326,6546.3350,-2983.8632,-3183.5671,-4976.4291,-2460.6254,5095.9777,321490.7947,307835.5613,327291.4128,321627.2381,317970.7156,327724.9125,320582.4062,323457.7291,-70510900.7596,-70514308.0101,-70496211.5631,-70500644.0006,323850.3766,-70495204.7829,-6201.8469,-1719.4281,6738.7816,-4973.6085,-4980.5252,1981.5940,-4876.6701,860.2286,-2800.5271,2607.4219,3564.4128,-406.7501,-5126.0195,-5127.1667,-2105.6281,-5794.0026,3660.3366,1952.5196,-3509.0096,1813.4215,-200673.2822,-227004.2470,-222510.5093,-220947.4579,-211588.1531,-218990.5898,-220506.8349,-218703.3380,-157415707.6070,-157443041.4552,-157413850.8140,-157414503.7521,-217544.0163,-157403508.1544,384.0565,-4643.3286,-972.5551,4695.2879,1466.2523,2593.4848,1302.3668,-366.0505,6281.6115,-2656.0605,-5316.1816,4865.7364,-638.3274,4585.2130,-160.2547,1998.8978,-4459.5252,-4291.5420,5369.6263,4327.4733,78025.3403,72710.7404,78139.7372,78084.3450,81824.5343,76310.2568,68459.0554,78361.2714,-39986146.6790,-40001670.4248,-39998253.3891,-39987193.6667,77034.1623,-39981436.0271,
10800.000,3816.5070,6777.3179,-1715.4419,3124.2570,5206.8968,2770.9613,5284.5119,-4642.1988,4444.1626,1013.4890,-1631.7402,2156.2017,-2457.8921,4470.4757,-4497.6555,4371.1769,-1819.8642,5069.9038,5237.4743,-4868.4866,361077.7777,355066.6847,370509.9272,363924.2748,362079.6262,372720.3280,364426.6360,368393.2348,-27284861.7515,-27278642.7637,-27265799.0023,-27268775.3776,368198.7540,-27270292.1537,3527.8410,-518.9984,-4583.9730,6035.7730,3266.1978,-4240.9448,3230.6900,1652.4700,4235.8056,-3910.4606,-6716.5957,-4454.8049,5294.5450,3519.1324,3312.7911,4480.3702,-5821.9853,-4606.8560,-51.5347,2287.8647,-114719.2271,-141561.4285,-134969.5698,-132803.9597,-123925.0619,-131139.2258,-132522.6700,-128184.3133,-170245235.6392,-170274731.8366,-170238410.5014,-170242607.6231,-129281.1487,-170232989.1885,-4452.7541,705.4934,4761.1027,-893.1970,3041.2980,-4647.7592,3040.3442,4606.3559,-3407.3714,5343.7414,614.8216,-4525.0166,-3659.5442,-3935.1272,-4017.5345,2698.8901,2474.5050,146.9072,-4464.6453,-4378.5979,76542.2084,71440.4135,75709.1401,78992.8728,79856.4795,71822.3311,68317.4596,74492.5489,-39990163.7550,-40004959.7082,-39999580.5562,-39991326.8576,75880.6686,-39982738.6734,
14400.000,-4179.7847,-5271.2865,4518.8689,-4132.2752,-4109.9596,1233.7972,-4205.4631,335.6488,-5021.3507,3949.7693,-779.9993,254.1247,-1477.8585,-6701.0262,202.0098,-4174.7722,4787.5998,-2608.6914,-6372.6085,3902.9782,378309.7393,379184.8198,389919.8707,383514.5864,383067.6334,393262.0577,384952.1983,388717.6762,17772154.3966,17788003.6240,17792418.0141,17791849.9090,388964.2203,17785766.7029,1166.9215,2232.5828,687.3624,-4147.6890,681.9674,5773.6359,481.2008,-4579.5394,-4753.1754,4404.4913,5305.8129,6697.1806,-3847.2273,-1508.3115,-4158.1415,-314.1413,3928.3263,4842.6107,2530.2168,-5451.3636,-21850.3219,-46851.3843,-38585.8969,-36403.5796,-28036.0828,-34502.3566,-36343.9664,-33592.2724,-171429744.4386,-171458925.7464,-171416298.5145,-171421302.0594,-32682.6480,-171417963.2575,5278.3064,3725.4365,-5085.3644,-3566.9458,-5456.7584,3506.4426,-5458.6177,-4956.7499,-1217.3539,-3165.0963,4397.8091,-11.0895,5507.6674,793.2242,5465.7984,-5387.5789,2232.0854,4076.2790,527.7906,1758.7853,75043.1419,70208.4492,73318.3231,79119.7381,77541.0543,68309.2684,68820.8569,76273.2986,-39993679.0760,-40008116.6381,-39999355.5249,-39993240.3190,74720.9857,-39984020.4290,
18000.000,4054.9223,1095.0134,-6140.7301,4095.8882,2559.2195,-4091.8104,2752.0985,3095.7617,3683.8931,-5748.0828,1055.4063,-2468.1844,5364.8096,6245.0271,3843.3977,3413.3674,-4613.3169,-1815.2712,4500.6293,-1903.9945,372300.2454,378540.3137,384202.5498,378682.5178,379842.4713,388587.7958,380976.2393,384987.1268,61579104.0082,61603976.9007,61596844.3143,61597066.3056,384801.8549,61592159.0850,-5005.6761,-3979.8795,2487.6783,-197.0266,-4898.7701,-5520.1865,-4585.5012,5901.8564,2940.8786,-2868.3121,-294.9027,-4285.5345,2184.7028,-870.7701,4690.0605,-4328.8316,1422.1550,-3765.6970,-3608.4752,6384.0082,72283.1909,51010.6735,60380.4732,61903.2133,70018.8624,64188.5325,62180.9260,66902.5504,-160897190.2460,-160923685.8607,-160877543.0448,-160881558.5527,66061.3058,-160886235.4722,-2307.6439,-5451.8100,1668.7911,5480.9340,4055.5215,18.4227,4354.5391,1071.2633,5191.2115,-1933.3036,-6860.4790,4513.8000,-3732.1243,2828.8771,-3252.1414,4005.1310,-4484.9650,-5433.7960,3737.4738,1910.1759,73532.3408,69021.4409,71297.3183,78672.0257,74875.0115,65613.0865,70047.0792,72009.1038,-39996548.0040,-40011128.3968,-39997337.6477,-39991799.7506,73555.2050,-39985281.3065,
21600.000,-2465.1242,3016.4404,4798.8107,-3738.2402,-1028.2187,5170.1882,-1393.3314,-4245.6669,-2245.6386,4014.3597,1782.4613,4544.5966,-6837.3819,-3579.3822,-5579.7640,-2104.7931,2176.0983,5691.1266,-237.7200,-1241.9269,343560.0552,353071.3513,353730.0720,349574.3099,353158.0989,359248.8398,352942.3433,355612.0809,101142783.4333,101175490.1434,101155109.6124,101153958.0884,355965.0020,101155807.2580,5931.7545,5243.5500,-3865.5526,4523.8400,6782.7511,2815.2838,6745.3690,-3716.5171,948.7440,-1147.2719,-4177.2234,-736.4305,-621.3562,3615.4682,-3847.1303,6475.9707,-5957.4842,2443.3501,4118.1465,-5184.3962,162051.4901,145674.0882,155476.8500,155861.8554,163929.6221,158454.5465,157489.5183,159818.8381,-139376478.3470,-139398165.7062,-139353425.6493,-139359196.5365,160619.2316,-139366465.4905,-2357.6898,3172.1409,2947.9974,-3546.3778,144.3811,-3549.7580,-481.5502,3699.3872,-6586.3307,5238.8457,5236.7542,-4876.0707,-540.3396,-4688.2811,-1176.5220,369.5755,1765.4190,2922.4002,-5509.2653,-4437.7150,72016.4798,67888.1900,69875.4156,77767.3933,71931.7057,63608.9490,72051.9624,73984.1211,-39998666.4110,-40013981.1012,-39993577.7004,-39986411.5709,72383.4182,-39986521.3188,
25200.000,-993.7949,-4893.4163,-602.4796,2556.1991,-1091.6333,-4849.0356,-484.7193,3931.9721,1909.8265,-1046.9151,-5011.8215,-4970.5606,5084.3917,205.9819,4849.2571,-496.3266,1399.0782,-6600.0506,-3971.3566,4643.1936,293929.9441,304315.3171,300534.2197,297979.2825,305714.2268,307271.9988,303434.4490,304653.9537,133762364.2353,133801191.1310,133768738.1912,133770980.4273,304290.0216,133775870.6439,-4207.0861,-4557.1577,4115.2694,-6292.1826,-5262.3085,1463.2229,-5792.3473,-1252.7743,-4893.7152,5448.5400,4772.4962,4436.2299,-1378.0818,-5904.2803,886.4445,-5113.1534,5744.5284,-825.5525,-4343.2449,2879.8434,242198.0530,230960.7076,240534.5724,239534.9346,246406.4130,242257.4258,245415.8202,245751.0352,-108346993.3867,-108362149.7564,-108324867.7554,-108338263.1942,244924.5288,-108337762.2068,5292.0898,1407.3798,-5427.2972,-919.3160,-4270.5764,4633.8487,-3729.4783,-5350.1894,4646.5754,-3773.5825,-565.0126,719.9865,4427.4589,3584.8162,4787.7655,-4489.5892,2892.0923,1636.6861,3549.4855,4258.9255,70507.6550,66820.9207,69119.7379,76469.6227,69852.6941,62229.2921,73459.9679,69691.6656,-39999977.4230,-40016659.5214,-39988641.2297,-39981579.2840,71205.7180,-39987740.4784,
28800.000,4951.6103,4543.0154,-3988.8471,170.7015,3876.1712,3656.6331,3166.9254,-2952.7045,-2266.1406,-1409.4034,4929.8530,2142.8013,-1475.6246,2497.8703,-3051.4573,4003.8885,-4767.7797,4286.1654,5852.5999,-6748.6943,226420.1900,235315.2070,228126.7274,227148.6925,236492.4053,236056.5997,234509.5402,232593.7998,157213764.6075,157256581.8091,157216509.0556,157229168.0520,233079.4205,157228120.4202,1668.1282,1149.6026,-3922.7029,4968.1148,1665.6333,-5225.7894,2651.8016,5559.0276,6631.1650,-6453.3834,-1933.5662,-4860.3726,4010.6479,6443.1211,3327.2377,1795.4055,-1273.3028,-1739.2634,3528.3299,-496.1032,308185.0859,301264.8907,310103.8525,307659.6251,311355.7617,310309.3934,317446.0108,312589.9310,-69936868.4843,-69944322.7910,-69919540.1344,-69935783.8441,313564.9305,-69928025.1335,-4420.3272,-4979.6190,3916.8313,4708.3382,5400.6644,-2562.8683,5520.7190,2432.1905,-402.8286,-1167.6902,-4493.6123,4077.7059,-5406.0295,-243.0675,-5193.4400,5210.6177,-4366.4454,-5060.0957,777.7038,-1512.7732,69031.8021,65837.5103,68917.2773,74812.0237,71073.1919,61447.4387,69297.3150,71491.3032,-40000475.1041,-40019146.7461,-39983522.8583,-39982672.7235,70022.1974,-39988938.7980,
