sl_50_5400_20310909 Coordinates.csv
2031/09/09 07:47:00.0000 UTC

Generated: Tue Oct  8 21:55:05 2024,
Start: 2031/09/09 07:47:00.00, Stop: 2031/09/09 09:17:00.00,
TIME_UNITS,STARLINK-4000 - X-Coordinate,STARLINK-31759 - X-Coordinate,STARLINK-30301 - X-Coordinate,STARLINK-6043 - X-Coordinate,STARLINK-6116 - X-Coordinate,STARLINK-30600 - X-Coordinate,STARLINK-11111 [DTC] - X-Coordinate,STARLINK-30453 - X-Coordinate,STARLINK-2506 - X-Coordinate,STARLINK-6184 - X-Coordinate,STARLINK-1289 - X-Coordinate,STARLINK-3834 - X-Coordinate,STARLINK-3120 - X-Coordinate,STARLINK-11110 [DTC] - X-Coordinate,STARLINK-2141 - X-Coordinate,STARLINK-31776 - X-Coordinate,STARLINK-3824 - X-Coordinate,STARLINK-4543 - X-Coordinate,STARLINK-31431 - X-Coordinate,STARLINK-5515 - X-Coordinate,STARLINK-4028 - X-Coordinate,STARLINK-1761 - X-Coordinate,STARLINK-30081 - X-Coordinate,STARLINK-3236 - X-Coordinate,STARLINK-1976 - X-Coordinate,STARLINK-31850 - X-Coordinate,STARLINK-4523 - X-Coordinate,STARLINK-31519 - X-Coordinate,STARLINK-2491 - X-Coordinate,STARLINK-32202 - X-Coordinate,STARLINK-5785 - X-Coordinate,STARLINK-5376 - X-Coordinate,STARLINK-11288 [DTC] - X-Coordinate,STARLINK-5736 - X-Coordinate,STARLINK-31268 - X-Coordinate,STARLINK-5635 - X-Coordinate,STARLINK-5788 - X-Coordinate,STARLINK-6051 - X-Coordinate,STARLINK-5064 - X-Coordinate,STARLINK-3928 - X-Coordinate,STARLINK-30547 - X-Coordinate,STARLINK-2562 - X-Coordinate,STARLINK-1490 - X-Coordinate,STARLINK-30601 - X-Coordinate,STARLINK-3643 - X-Coordinate,STARLINK-4212 - X-Coordinate,STARLINK-1821 - X-Coordinate,STARLINK-3960 - X-Coordinate,STARLINK-30200 - X-Coordinate,STARLINK-2122 - X-Coordinate,MoonARTEMIS1 - X-Coordinate,MoonARTEMIS2 - X-Coordinate,MoonIOAGEO - X-Coordinate,MoonIOAGNO - X-Coordinate,MoonIOAGNO 0001 - X-Coordinate,MoonIOAGSO - X-Coordinate,MoonIOAGSO 0001 - X-Coordinate,MoonLRO - X-Coordinate,MarsSat1 - X-Coordinate,MarsSat2 - X-Coordinate,MarsSat3 - X-Coordinate,MarsSat4 - X-Coordinate,Moon - X-Coordinate,Mars - X-Coordinate,STARLINK-4000 - Y-Coordinate,STARLINK-31759 - Y-Coordinate,STARLINK-30301 - Y-Coordinate,STARLINK-6043 - Y-Coordinate,STARLINK-6116 - Y-Coordinate,STARLINK-30600 - Y-Coordinate,STARLINK-11111 [DTC] - Y-Coordinate,STARLINK-30453 - Y-Coordinate,STARLINK-2506 - Y-Coordinate,STARLINK-6184 - Y-Coordinate,STARLINK-1289 - Y-Coordinate,STARLINK-3834 - Y-Coordinate,STARLINK-3120 - Y-Coordinate,STARLINK-11110 [DTC] - Y-Coordinate,STARLINK-2141 - Y-Coordinate,STARLINK-31776 - Y-Coordinate,STARLINK-3824 - Y-Coordinate,STARLINK-4543 - Y-Coordinate,STARLINK-31431 - Y-Coordinate,STARLINK-5515 - Y-Coordinate,STARLINK-4028 - Y-Coordinate,STARLINK-1761 - Y-Coordinate,STARLINK-30081 - Y-Coordinate,STARLINK-3236 - Y-Coordinate,STARLINK-1976 - Y-Coordinate,STARLINK-31850 - Y-Coordinate,STARLINK-4523 - Y-Coordinate,STARLINK-31519 - Y-Coordinate,STARLINK-2491 - Y-Coordinate,STARLINK-32202 - Y-Coordinate,STARLINK-5785 - Y-Coordinate,STARLINK-5376 - Y-Coordinate,STARLINK-11288 [DTC] - Y-Coordinate,STARLINK-5736 - Y-Coordinate,STARLINK-31268 - Y-Coordinate,STARLINK-5635 - Y-Coordinate,STARLINK-5788 - Y-Coordinate,STARLINK-6051 - Y-Coordinate,STARLINK-5064 - Y-Coordinate,STARLINK-3928 - Y-Coordinate,STARLINK-30547 - Y-Coordinate,STARLINK-2562 - Y-Coordinate,STARLINK-1490 - Y-Coordinate,STARLINK-30601 - Y-Coordinate,STARLINK-3643 - Y-Coordinate,STARLINK-4212 - Y-Coordinate,STARLINK-1821 - Y-Coordinate,STARLINK-3960 - Y-Coordinate,STARLINK-30200 - Y-Coordinate,STARLINK-2122 - Y-Coordinate,MoonARTEMIS1 - Y-Coordinate,MoonARTEMIS2 - Y-Coordinate,MoonIOAGEO - Y-Coordinate,MoonIOAGNO - Y-Coordinate,MoonIOAGNO 0001 - Y-Coordinate,MoonIOAGSO - Y-Coordinate,MoonIOAGSO 0001 - Y-Coordinate,MoonLRO - Y-Coordinate,MarsSat1 - Y-Coordinate,MarsSat2 - Y-Coordinate,MarsSat3 - Y-Coordinate,MarsSat4 - Y-Coordinate,Moon - Y-Coordinate,Mars - Y-Coordinate,STARLINK-4000 - Z-Coordinate,STARLINK-31759 - Z-Coordinate,STARLINK-30301 - Z-Coordinate,STARLINK-6043 - Z-Coordinate,STARLINK-6116 - Z-Coordinate,STARLINK-30600 - Z-Coordinate,STARLINK-11111 [DTC] - Z-Coordinate,STARLINK-30453 - Z-Coordinate,STARLINK-2506 - Z-Coordinate,STARLINK-6184 - Z-Coordinate,STARLINK-1289 - Z-Coordinate,STARLINK-3834 - Z-Coordinate,STARLINK-3120 - Z-Coordinate,STARLINK-11110 [DTC] - Z-Coordinate,STARLINK-2141 - Z-Coordinate,STARLINK-31776 - Z-Coordinate,STARLINK-3824 - Z-Coordinate,STARLINK-4543 - Z-Coordinate,STARLINK-31431 - Z-Coordinate,STARLINK-5515 - Z-Coordinate,STARLINK-4028 - Z-Coordinate,STARLINK-1761 - Z-Coordinate,STARLINK-30081 - Z-Coordinate,STARLINK-3236 - Z-Coordinate,STARLINK-1976 - Z-Coordinate,STARLINK-31850 - Z-Coordinate,STARLINK-4523 - Z-Coordinate,STARLINK-31519 - Z-Coordinate,STARLINK-2491 - Z-Coordinate,STARLINK-32202 - Z-Coordinate,STARLINK-5785 - Z-Coordinate,STARLINK-5376 - Z-Coordinate,STARLINK-11288 [DTC] - Z-Coordinate,STARLINK-5736 - Z-Coordinate,STARLINK-31268 - Z-Coordinate,STARLINK-5635 - Z-Coordinate,STARLINK-5788 - Z-Coordinate,STARLINK-6051 - Z-Coordinate,STARLINK-5064 - Z-Coordinate,STARLINK-3928 - Z-Coordinate,STARLINK-30547 - Z-Coordinate,STARLINK-2562 - Z-Coordinate,STARLINK-1490 - Z-Coordinate,STARLINK-30601 - Z-Coordinate,STARLINK-3643 - Z-Coordinate,STARLINK-4212 - Z-Coordinate,STARLINK-1821 - Z-Coordinate,STARLINK-3960 - Z-Coordinate,STARLINK-30200 - Z-Coordinate,STARLINK-2122 - Z-Coordinate,MoonARTEMIS1 - Z-Coordinate,MoonARTEMIS2 - Z-Coordinate,MoonIOAGEO - Z-Coordinate,MoonIOAGNO - Z-Coordinate,MoonIOAGNO 0001 - Z-Coordinate,MoonIOAGSO - Z-Coordinate,MoonIOAGSO 0001 - Z-Coordinate,MoonLRO - Z-Coordinate,MarsSat1 - Z-Coordinate,MarsSat2 - Z-Coordinate,MarsSat3 - Z-Coordinate,MarsSat4 - Z-Coordinate,Moon - Z-Coordinate,Mars - Z-Coordinate,
SECONDS,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,
0.000,-2933.3163,-5493.6147,-2927.7743,-4728.8480,3257.0963,-690.3093,-5134.5944,1491.0720,6453.0725,-2382.4531,0.0000,-1240.6687,-6446.9531,-2045.3844,-2893.6709,5911.4861,-3594.6123,2781.0763,3017.2856,5357.5089,-4773.1907,-3801.5380,1092.9370,6832.4769,5871.4014,-201.7766,5172.4864,-2478.2986,4392.0746,3855.6400,3351.5956,-1810.1622,-4930.0637,-5086.9065,0.0000,2456.5469,-1541.2213,6567.7215,-1462.0362,3795.2642,5830.8322,5464.5939,0.0000,4367.5717,-4079.0140,-4883.7669,1139.3466,-1090.8210,-810.6460,5425.8742,-355568.7147,-333547.7192,-355274.5259,-351287.6644,-342135.6044,-345943.2170,-349292.4537,-349933.2777,121851635.8668,121877305.0605,121878491.1083,121861707.3744,-349679.0823,121867385.4292,5247.5854,2933.0690,6289.5218,-3830.8244,5622.5047,-6816.4319,-1818.5406,-5417.2552,2264.4909,6057.5521,0.0000,4360.7103,-427.2870,-6115.1192,-5990.8463,-3045.6662,-3512.6155,-6294.9779,-4268.3176,-4061.4949,-2269.0478,3484.9624,5580.2715,857.4058,-3018.2465,5453.8908,-1670.6543,-5224.9853,-4375.5220,-1751.3773,-3821.8635,-6629.4970,4134.0121,2627.3982,0.0000,6281.8590,-5550.8741,159.6288,-6241.6070,5625.2624,-3182.9608,142.1818,0.0000,4067.0113,-1184.2376,109.2542,-5839.5606,-6649.3162,-5983.2529,-1049.4766,-148080.1374,-129266.2864,-138862.6468,-143013.4557,-142882.3033,-140545.3478,-135482.3860,-138375.9633,94861761.4809,94885301.2587,94874334.9562,94873974.9616,-139628.5942,94873760.7225,3310.4439,2884.1378,-45.9230,3248.4335,2583.8085,-325.2496,3908.3306,3888.3447,-448.7114,-2403.3196,0.0000,5192.8825,2624.1037,-1998.5691,-649.2933,1246.6237,-4728.3716,-131.0382,-4389.3698,1692.6249,-4470.8078,-4550.2771,3910.6552,572.6635,1597.4905,-4068.2367,3921.9567,3619.7266,-2928.1837,-5307.3775,4699.6661,193.7801,1624.1606,-3888.8549,0.0000,1440.8052,3667.6690,-2237.8782,2604.4336,-1325.7190,1849.0847,4112.7935,0.0000,-2961.5854,5445.2838,4871.1108,3520.6503,-1392.9994,-3397.6240,3981.1588,144196.5593,136623.7409,143724.4097,140342.5063,146451.1498,141735.9244,132557.5824,142599.8544,-68327788.3518,-68366142.7671,-68312973.6584,-68338428.6059,141309.1638,-68332823.2362,
300.000,-1155.3079,-4933.6918,-1695.7631,-4210.4218,4259.5846,-1847.7968,-6222.9988,-565.0995,6631.8141,-587.6943,0.0000,891.8627,-5584.9394,-3309.6374,-3772.2562,5148.3741,-5251.5427,1556.9313,2055.9370,3874.1228,-6055.9388,-1814.7785,2777.1080,6790.2339,5365.9513,1780.1545,5280.3875,-4251.5594,3727.4654,2376.2674,1519.6629,-3176.4799,-3488.8553,-4525.9995,0.0000,3873.1095,-3379.5993,5581.1036,-1899.4566,4804.1267,5357.8553,4347.3243,0.0000,5618.8077,-4869.5665,-5464.9364,-154.4285,-2300.4267,-2573.4832,5733.7718,-352357.6370,-330753.2787,-352255.3608,-348362.2224,-339069.8747,-343184.9212,-346234.5188,-346582.6818,119753047.6125,119778267.4970,119780034.2383,119762844.4448,-346665.4140,119768703.1076,4991.9813,4525.9601,6475.1590,-2428.4544,4105.0508,-6263.9427,-568.0609,-5095.2972,1046.6659,5910.7336,0.0000,4032.2942,953.1920,-5878.1460,-4965.9842,-4381.6962,-2731.8524,-6490.3823,-5736.8828,-4886.4243,-1081.3235,3982.1699,4383.9049,-355.3838,-4162.2744,4712.8038,-3326.4702,-4741.2107,-5615.8260,-3374.4796,-4955.8684,-5948.4484,4603.7821,4413.8265,0.0000,5708.4841,-5376.0307,-549.2953,-4997.2746,4945.6381,-4344.1899,-1484.8098,0.0000,3344.2613,755.3551,1897.0759,-6632.0615,-6468.8446,-6059.6756,-2672.2760,-155757.0748,-136337.2054,-146072.5392,-150049.6586,-150205.2591,-147904.2753,-142836.2469,-145980.8471,97501363.1829,97524854.1104,97514500.7785,97512846.7294,-146980.5600,97513383.5518,4562.4787,1519.2037,-1831.8439,4892.8072,3724.7826,-2101.6008,2435.2224,4515.9062,1365.7168,-3588.0530,0.0000,5518.9952,4061.6656,-200.9809,-2411.4932,-309.0297,-3544.4102,1671.8340,-3072.0170,3025.4005,-3172.1157,-5306.4020,4547.6904,-1241.6367,-215.8242,-4578.4138,2451.7362,2453.1553,-1248.9865,-5391.5279,4588.7223,-1346.0164,3260.9920,-2815.8096,0.0000,-92.2737,2517.9042,-4089.6889,4389.7085,486.2639,59.4456,5066.4268,0.0000,-1270.3856,4840.0566,3762.3714,1953.4369,421.4702,-2155.9384,2530.4689,144213.8778,136604.1124,143683.2781,140223.4037,146437.5838,142012.5630,132525.5712,142809.2831,-68329651.6929,-68368209.2470,-68315111.0669,-68340104.8812,141304.8184,-68334923.9575,
600.000,770.4934,-3893.0359,-278.2952,-3306.3295,4895.7112,-2840.8078,-6636.5965,-2583.1557,6135.9090,1287.7038,0.0000,2950.1636,-4199.0149,-4216.4771,-4261.8045,3845.1728,-6381.9477,157.8209,917.0049,2005.1259,-6745.6836,354.6076,4223.7107,6071.8438,4294.8965,3604.8895,4832.9074,-5582.3780,2694.4293,693.2674,-434.2566,-4239.4983,-1634.8852,-3550.2164,0.0000,4909.0102,-4861.7572,4035.0926,-2199.7938,5337.9211,4347.5087,2819.0765,0.0000,6236.7218,-5220.6042,-5531.2547,-1411.3051,-3281.7593,-4071.2796,5464.3177,-348978.7152,-327809.7688,-349079.8671,-345282.1185,-335850.9270,-340301.0868,-343021.9900,-343071.3376,117597295.9347,117622073.1997,117624391.3098,117606894.6027,-343497.1918,117612856.9346,4271.1920,5658.1932,6032.2580,-733.4040,2198.1714,-5071.3580,716.2134,-4297.9465,-293.3980,5218.3058,0.0000,3361.0594,2283.3224,-5011.0374,-3383.7693,-5262.0386,-1717.8099,-6037.2778,-6612.5906,-5265.1307,178.6381,4138.2888,2784.4371,-1546.7093,-4870.6576,3527.1856,-4599.4919,-3797.1154,-6275.5097,-4686.3853,-5644.7771,-4672.3150,4587.8926,5762.3331,0.0000,4572.5610,-4676.7653,-1255.5630,-3235.3265,3768.9175,-5068.7439,-3005.8026,0.0000,2261.9898,2588.9732,3466.4965,-6769.9295,-5631.8551,-5561.7398,-3995.1171,-163361.2708,-143348.3698,-153218.4602,-156998.8287,-157460.9721,-155202.1831,-150123.1924,-153579.4685,100094556.6178,100117984.0767,100108264.0793,100105304.2757,-154267.5392,100106594.3057,5311.8478,-13.2774,-3422.2375,6006.6355,4477.1553,-3645.8721,674.4173,4639.7005,3028.6391,-4390.1946,0.0000,5246.2494,5072.1128,1619.8953,-3886.6810,-1829.1408,-1975.9995,3291.6044,-1410.3135,4034.2377,-1532.4551,-5482.8372,4692.1034,-2921.7988,-2004.6281,-4572.3049,691.9780,1011.3883,568.5021,-4863.7694,3985.5459,-2738.1507,4500.1286,-1439.8934,0.0000,-1615.3437,1086.5826,-5505.9549,5702.9024,2245.6625,-1736.6885,5456.9981,0.0000,573.8875,3712.3107,2245.7972,175.5062,2189.6979,-682.9443,794.6046,144230.1139,136584.6754,143637.5387,140113.9233,146421.4702,142282.7231,132497.7021,142907.0603,-68331517.3637,-68370273.0301,-68317254.8200,-68341739.7373,141300.3936,-68337024.6247,
900.000,2651.9793,-2463.5186,1200.6425,-2123.4980,5112.7064,-3586.2628,-6325.8945,-4358.5233,5022.7220,3067.5488,0.0000,4725.9721,-2429.3001,-4686.8219,-4326.0229,2129.6658,-6871.1939,-1291.2921,-300.8593,-70.8067,-6768.3835,2486.4606,5291.3211,4752.3272,2759.5414,5084.8318,3863.1502,-6340.9777,1379.5959,-1020.4392,-2323.0574,-4907.2897,428.0233,-2241.3582,0.0000,5475.2815,-5844.7947,2092.6882,-2349.9127,5358.6038,2889.1381,1040.6195,0.0000,6160.0754,-5085.7505,-5062.7188,-2525.7738,-3954.8290,-5168.2911,4631.9277,-345433.7492,-324718.4560,-345749.4082,-342046.1101,-332480.2325,-337295.6882,-339656.3507,-339424.3266,115385406.7978,115409748.6163,115412588.1320,115394887.0627,-340175.8158,115400873.0390,3166.5760,6225.3193,5014.2536,1086.2238,82.2527,-3361.4015,1914.2267,-3107.4382,-1636.3494,4053.8566,0.0000,2411.4903,3444.1749,-3595.9806,-1414.2324,-5607.5639,-553.8433,-4989.8782,-6802.3081,-5170.4847,1403.8695,3939.7240,940.4685,-2616.9408,-5086.6443,2018.8639,-5364.0704,-2475.7803,-6295.5596,-5543.8403,-5816.2080,-2925.5177,4102.2130,6544.4864,0.0000,2978.5658,-3512.0606,-1905.6179,-1138.0670,2199.6171,-5300.6245,-4267.4460,0.0000,920.4409,4140.1618,4671.4764,-6234.7720,-4217.5191,-4527.3096,-4894.9500,-170889.0784,-150296.6545,-160297.2837,-163856.1208,-164646.2647,-162435.5387,-157339.9596,-161146.6328,102640104.0729,102663453.7054,102654386.2451,102650119.4896,-161486.2831,102652155.2565,5476.2667,-1544.3307,-4647.9261,6469.9208,4762.4673,-4788.1638,-1166.0691,4245.9542,4355.6095,-4724.6958,0.0000,4404.1699,5549.4319,3252.6165,-4900.1081,-3138.9940,-192.8929,4550.9073,409.7221,4611.2487,272.1885,-5060.5309,4328.2853,-4286.7661,-3565.8113,-4050.6092,-1149.5072,-543.8225,2322.9395,-3783.5162,2954.6739,-3830.2555,5190.7876,91.0742,0.0000,-2963.0381,-466.2440,-6336.8543,6403.5073,3762.2366,-3344.2530,5241.2346,0.0000,2348.8876,2183.6219,485.7295,-1621.3748,3717.7227,863.3858,-1030.8169,144245.3030,136565.4318,143587.2704,140016.9286,146402.8323,142542.3450,132473.9561,142883.7961,-68333385.4706,-68372334.0869,-68319404.8224,-68343334.9782,141295.8895,-68339125.2376,
1200.000,4297.7012,-776.2010,2607.5181,-790.7175,4892.7639,-4021.9230,-5321.9623,-5709.0446,3412.5440,4581.8489,0.0000,6037.9908,-450.8288,-4687.2802,-3970.3974,174.1478,-6669.9149,-2656.3936,-1492.2757,-2153.3924,-6117.0069,4364.5730,5871.7489,2966.6666,911.9419,6064.6135,2461.5687,-6457.3063,-100.1425,-2593.3731,-3968.5500,-5124.7035,2469.2936,-712.8321,0.0000,5528.3643,-6238.0032,-44.4309,-2343.9559,4878.0612,1118.8383,-806.0488,0.0000,5406.3769,-4463.8425,-4091.7015,-3407.1895,-4268.6361,-5768.6676,3310.0174,-341724.6105,-321480.6723,-342265.4131,-338652.1649,-328959.3304,-334172.5162,-336139.1531,-335667.3079,113118432.9603,113142346.9807,113145677.3443,113127876.6746,-336702.7545,113133804.3443,1792.8770,6180.4460,3529.5372,2844.1693,-2042.2388,-1309.7101,2916.7033,-1640.9885,-2858.6988,2532.8966,0.0000,1269.4917,4327.6619,-1776.3891,728.3675,-5393.9804,663.6563,-3461.5805,-6285.1997,-4617.3500,2492.5213,3401.3760,-968.6156,-3475.2475,-4803.8780,338.1213,-5552.0451,-898.0168,-5683.3589,-5846.6528,-5444.8820,-880.0792,3209.9022,6688.1167,0.0000,1077.2931,-1987.6627,-2443.9734,1077.3507,384.0969,-5032.4225,-5137.3717,0.0000,-549.6190,5263.7707,5405.1874,-5076.4388,-2365.4160,-3046.7876,-5294.5978,-178336.8970,-157178.9609,-167305.9108,-170617.1176,-171757.9910,-169600.5297,-164483.3214,-168654.7496,105136790.5091,105160048.2343,105151651.3360,105146087.5514,-168633.5733,105148851.3579,5037.7276,-2905.5279,-5379.0774,6233.0323,4550.8716,-5403.3151,-2869.0289,3378.4869,5199.6389,-4556.1832,0.0000,3083.9486,5443.6407,4507.5813,-5332.2745,-4088.4986,1611.1709,5312.0473,2183.6698,4694.7836,2047.4572,-4085.2679,3495.5462,-5190.0652,-4722.7871,-3071.8147,-2855.4552,-2038.1252,3819.7664,-2272.7917,1606.5986,-4503.1918,5249.1092,1612.2061,0.0000,-3989.4289,-1966.9964,-6494.7727,6416.9017,4872.1023,-4589.2759,4442.9858,0.0000,3840.3998,419.0472,-1327.0053,-3243.6833,4838.0408,2316.9058,-2740.2309,144259.4785,136546.3837,143532.5601,139935.9243,146381.6922,142786.1636,132454.3160,142739.0072,-68335256.1186,-68374392.3873,-68321560.9797,-68344893.2345,141291.3062,-68341225.7963,
1500.000,5536.3822,1010.8767,3811.0766,555.5086,4254.3968,-4110.8973,-3733.0169,-6493.8400,1475.0346,5682.8147,0.0000,6750.7649,1543.9982,-4231.5872,-3239.6217,-1822.1388,-5799.4991,-3806.7487,-2553.9267,-4040.1606,-4853.0792,5798.3908,5901.1722,895.3874,-1060.5727,6437.4855,767.5175,-5927.3468,-1607.9160,-3872.4830,-5218.4384,-4877.2680,4257.4638,899.9124,0.0000,5072.7409,-6011.1279,-2156.8863,-2182.7883,3955.1055,-793.5840,-2536.3169,0.0000,4068.6352,-3400.8938,-2701.2874,-3986.7002,-4204.3431,-5824.8203,1624.5243,-337853.2418,-318097.8141,-338629.3758,-335097.3238,-325289.8274,-330934.7473,-332472.0169,-331824.6268,110797453.4745,110820947.8111,110824737.9153,110806943.2121,-333079.5438,110812730.0678,286.2035,5537.5788,1729.3949,4355.0823,-3973.7942,873.5917,3634.7292,-39.3592,-3844.0111,801.3451,0.0000,34.8769,4846.5186,258.0107,2808.9691,-4652.5642,1832.8227,-1612.1592,-5115.3724,-3660.3582,3356.0744,2565.8840,-2760.0931,-4046.7710,-4064.6839,-1350.9221,-5158.3245,788.6580,-4510.7462,-5549.8683,-4556.3118,1261.6035,2012.9552,6184.2287,0.0000,-948.7026,-246.5166,-2817.5612,3181.6430,-1503.3631,-4303.8695,-5518.1917,0.0000,-1999.5621,5859.8281,5609.4848,-3408.0152,-261.2662,-1255.3774,-5168.9618,-185701.1733,-163992.2185,-174241.2702,-177278.2459,-178793.0381,-176692.9736,-171550.0875,-176075.4996,107583424.1414,107606576.1718,107598866.6669,107592027.2698,-175706.2228,107595490.8242,4044.3897,-3947.7216,-5538.5125,5321.6603,3864.2217,-5424.1188,-4234.1363,2133.9508,5467.3927,-3902.5170,0.0000,1428.7924,4765.8544,5239.2674,-5132.3829,-4569.2277,3239.7648,5491.9523,3712.0443,4275.8870,3601.8653,-2663.0103,2283.9718,-5535.1494,-5345.2895,-1745.9412,-4225.2250,-3304.3770,4893.1271,-503.0232,86.0115,-4683.7645,4668.0173,2959.4749,0.0000,-4583.7420,-3248.2292,-5962.9299,5741.8559,5455.5403,-5337.6018,3150.6980,0.0000,4868.6257,-1390.8009,-2996.1302,-4517.2949,5428.0701,3521.3672,-4141.6836,144272.6719,136527.5330,143473.5034,139875.0881,146358.0707,143007.5016,132438.7661,142481.7226,-68337129.4116,-68376447.9005,-68323723.1983,-68346417.9973,141286.6435,-68343326.3008,
1800.000,6234.9450,2727.6248,4694.2456,1784.8859,3251.0246,-3844.3090,-1731.9862,-6628.3859,-589.0367,6259.1987,0.0000,6789.2178,3364.2019,-3377.1566,-2211.8693,-3653.2745,-4349.8143,-4627.3128,-3393.2148,-5546.1747,-3100.7350,6642.5463,5367.4413,-1253.8985,-2954.4992,6157.3926,-1044.9052,-4812.2504,-2999.5367,-4738.1609,-5960.6294,-4191.5523,5586.4106,2451.3229,0.0000,4159.0363,-5196.0611,-4029.7896,-1873.8701,2688.0361,-2661.0173,-3981.4751,0.0000,2303.2785,-1987.1908,-1018.1328,-4221.9024,-3775.5091,-5340.8393,-258.4466,-333821.6564,-314571.3423,-334842.8550,-331377.6745,-321473.3971,-327584.2824,-328656.6291,-327917.2324,108423573.1724,108446656.3964,108450874.6288,108433190.6868,-329307.7867,108438755.2066,-1209.3903,4368.6061,-207.5679,5454.0692,-5529.0522,2965.3183,4006.9288,1546.5223,-4493.8058,-978.2740,0.0000,-1187.0715,4942.9933,2291.3461,4597.1323,-3465.4207,2854.5450,369.2996,-3415.9788,-2388.4776,3926.1879,1500.9461,-4265.4650,-4278.6430,-2953.6659,-2886.0610,-4239.0702,2423.8548,-2905.1613,-4670.6758,-3225.6296,3286.7459,640.5239,5087.3339,0.0000,-2902.7241,1544.7598,-2980.8395,4957.1000,-3277.4976,-3195.9490,-5358.7374,0.0000,-3277.9048,5882.4624,5278.9745,-1394.1429,1882.1103,679.3872,-4545.3791,-192978.4022,-170733.3865,-181100.3199,-183837.3721,-185748.3279,-183708.2468,-178537.1062,-183381.7160,109978837.0074,110001869.8648,109994863.3775,109986781.3447,-182701.0779,109990905.6997,2605.4565,-4557.2781,-5109.4028,3834.1245,2773.9258,-4848.2446,-5101.5503,651.1949,5129.2657,-2832.9795,0.0000,-381.5440,3587.1467,5362.9659,-4323.9166,-4526.4299,4515.5608,5071.0098,4823.1281,3399.2446,4767.8254,-948.9004,824.8075,-5285.2109,-5363.5041,-222.5336,-5098.4458,-4201.4233,5424.3035,1324.1356,-1443.8250,-4352.3646,3518.0430,3987.6239,0.0000,-4682.0173,-4167.4235,-4797.0702,4450.5716,5449.7356,-5508.8947,1507.8786,0.0000,5309.8917,-3050.6936,-4341.4920,-5306.1259,5423.3773,4347.3858,-5078.4779,144284.9130,136508.8818,143410.2038,139839.1769,146331.9879,143198.1994,132427.2925,142130.3033,-68339005.4524,-68378500.5956,-68325891.3854,-68347913.6058,141281.9015,-68345426.7510,
