sl_50_5400_20310613 Coordinates.csv
2031/06/13 07:47:00.0000 UTC

Generated: Tue Oct  8 21:55:04 2024,
Start: 2031/06/13 07:47:00.00, Stop: 2031/06/13 09:17:00.00,
TIME_UNITS,STARLINK-1805 - X-Coordinate,STARLINK-30913 - X-Coordinate,STARLINK-11208 [DTC] - X-Coordinate,STARLINK-30399 - X-Coordinate,STARLINK-4649 - X-Coordinate,STARLINK-31285 - X-Coordinate,STARLINK-3333 - X-Coordinate,STARLINK-5476 - X-Coordinate,STARLINK-4059 - X-Coordinate,STARLINK-5849 - X-Coordinate,STARLINK-2722 - X-Coordinate,STARLINK-4130 - X-Coordinate,STARLINK-4337 - X-Coordinate,STARLINK-3204 - X-Coordinate,STARLINK-30423 - X-Coordinate,STARLINK-5852 - X-Coordinate,STARLINK-30858 - X-Coordinate,STARLINK-31291 - X-Coordinate,STARLINK-6050 - X-Coordinate,STARLINK-3726 - X-Coordinate,STARLINK-4614 - X-Coordinate,STARLINK-32159 - X-Coordinate,STARLINK-6127 - X-Coordinate,STARLINK-31152 - X-Coordinate,STARLINK-30975 - X-Coordinate,STARLINK-4122 - X-Coordinate,STARLINK-31794 - X-Coordinate,STARLINK-2240 - X-Coordinate,STARLINK-3197 - X-Coordinate,STARLINK-6243 - X-Coordinate,STARLINK-4648 - X-Coordinate,STARLINK-6124 - X-Coordinate,STARLINK-30789 - X-Coordinate,STARLINK-6366 - X-Coordinate,STARLINK-31628 - X-Coordinate,STARLINK-5221 - X-Coordinate,STARLINK-2634 - X-Coordinate,STARLINK-5639 - X-Coordinate,STARLINK-30381 - X-Coordinate,STARLINK-3623 - X-Coordinate,STARLINK-30289 - X-Coordinate,STARLINK-3892 - X-Coordinate,STARLINK-31986 - X-Coordinate,STARLINK-11115 [DTC] - X-Coordinate,STARLINK-31364 - X-Coordinate,STARLINK-5124 - X-Coordinate,STARLINK-5067 - X-Coordinate,STARLINK-5374 - X-Coordinate,STARLINK-3904 - X-Coordinate,STARLINK-5958 - X-Coordinate,MoonARTEMIS1 - X-Coordinate,MoonARTEMIS2 - X-Coordinate,MoonIOAGEO - X-Coordinate,MoonIOAGNO - X-Coordinate,MoonIOAGNO 0001 - X-Coordinate,MoonIOAGSO - X-Coordinate,MoonIOAGSO 0001 - X-Coordinate,MoonLRO - X-Coordinate,MarsSat1 - X-Coordinate,MarsSat2 - X-Coordinate,MarsSat3 - X-Coordinate,MarsSat4 - X-Coordinate,Moon - X-Coordinate,Mars - X-Coordinate,STARLINK-1805 - Y-Coordinate,STARLINK-30913 - Y-Coordinate,STARLINK-11208 [DTC] - Y-Coordinate,STARLINK-30399 - Y-Coordinate,STARLINK-4649 - Y-Coordinate,STARLINK-31285 - Y-Coordinate,STARLINK-3333 - Y-Coordinate,STARLINK-5476 - Y-Coordinate,STARLINK-4059 - Y-Coordinate,STARLINK-5849 - Y-Coordinate,STARLINK-2722 - Y-Coordinate,STARLINK-4130 - Y-Coordinate,STARLINK-4337 - Y-Coordinate,STARLINK-3204 - Y-Coordinate,STARLINK-30423 - Y-Coordinate,STARLINK-5852 - Y-Coordinate,STARLINK-30858 - Y-Coordinate,STARLINK-31291 - Y-Coordinate,STARLINK-6050 - Y-Coordinate,STARLINK-3726 - Y-Coordinate,STARLINK-4614 - Y-Coordinate,STARLINK-32159 - Y-Coordinate,STARLINK-6127 - Y-Coordinate,STARLINK-31152 - Y-Coordinate,STARLINK-30975 - Y-Coordinate,STARLINK-4122 - Y-Coordinate,STARLINK-31794 - Y-Coordinate,STARLINK-2240 - Y-Coordinate,STARLINK-3197 - Y-Coordinate,STARLINK-6243 - Y-Coordinate,STARLINK-4648 - Y-Coordinate,STARLINK-6124 - Y-Coordinate,STARLINK-30789 - Y-Coordinate,STARLINK-6366 - Y-Coordinate,STARLINK-31628 - Y-Coordinate,STARLINK-5221 - Y-Coordinate,STARLINK-2634 - Y-Coordinate,STARLINK-5639 - Y-Coordinate,STARLINK-30381 - Y-Coordinate,STARLINK-3623 - Y-Coordinate,STARLINK-30289 - Y-Coordinate,STARLINK-3892 - Y-Coordinate,STARLINK-31986 - Y-Coordinate,STARLINK-11115 [DTC] - Y-Coordinate,STARLINK-31364 - Y-Coordinate,STARLINK-5124 - Y-Coordinate,STARLINK-5067 - Y-Coordinate,STARLINK-5374 - Y-Coordinate,STARLINK-3904 - Y-Coordinate,STARLINK-5958 - Y-Coordinate,MoonARTEMIS1 - Y-Coordinate,MoonARTEMIS2 - Y-Coordinate,MoonIOAGEO - Y-Coordinate,MoonIOAGNO - Y-Coordinate,MoonIOAGNO 0001 - Y-Coordinate,MoonIOAGSO - Y-Coordinate,MoonIOAGSO 0001 - Y-Coordinate,MoonLRO - Y-Coordinate,MarsSat1 - Y-Coordinate,MarsSat2 - Y-Coordinate,MarsSat3 - Y-Coordinate,MarsSat4 - Y-Coordinate,Moon - Y-Coordinate,Mars - Y-Coordinate,STARLINK-1805 - Z-Coordinate,STARLINK-30913 - Z-Coordinate,STARLINK-11208 [DTC] - Z-Coordinate,STARLINK-30399 - Z-Coordinate,STARLINK-4649 - Z-Coordinate,STARLINK-31285 - Z-Coordinate,STARLINK-3333 - Z-Coordinate,STARLINK-5476 - Z-Coordinate,STARLINK-4059 - Z-Coordinate,STARLINK-5849 - Z-Coordinate,STARLINK-2722 - Z-Coordinate,STARLINK-4130 - Z-Coordinate,STARLINK-4337 - Z-Coordinate,STARLINK-3204 - Z-Coordinate,STARLINK-30423 - Z-Coordinate,STARLINK-5852 - Z-Coordinate,STARLINK-30858 - Z-Coordinate,STARLINK-31291 - Z-Coordinate,STARLINK-6050 - Z-Coordinate,STARLINK-3726 - Z-Coordinate,STARLINK-4614 - Z-Coordinate,STARLINK-32159 - Z-Coordinate,STARLINK-6127 - Z-Coordinate,STARLINK-31152 - Z-Coordinate,STARLINK-30975 - Z-Coordinate,STARLINK-4122 - Z-Coordinate,STARLINK-31794 - Z-Coordinate,STARLINK-2240 - Z-Coordinate,STARLINK-3197 - Z-Coordinate,STARLINK-6243 - Z-Coordinate,STARLINK-4648 - Z-Coordinate,STARLINK-6124 - Z-Coordinate,STARLINK-30789 - Z-Coordinate,STARLINK-6366 - Z-Coordinate,STARLINK-31628 - Z-Coordinate,STARLINK-5221 - Z-Coordinate,STARLINK-2634 - Z-Coordinate,STARLINK-5639 - Z-Coordinate,STARLINK-30381 - Z-Coordinate,STARLINK-3623 - Z-Coordinate,STARLINK-30289 - Z-Coordinate,STARLINK-3892 - Z-Coordinate,STARLINK-31986 - Z-Coordinate,STARLINK-11115 [DTC] - Z-Coordinate,STARLINK-31364 - Z-Coordinate,STARLINK-5124 - Z-Coordinate,STARLINK-5067 - Z-Coordinate,STARLINK-5374 - Z-Coordinate,STARLINK-3904 - Z-Coordinate,STARLINK-5958 - Z-Coordinate,MoonARTEMIS1 - Z-Coordinate,MoonARTEMIS2 - Z-Coordinate,MoonIOAGEO - Z-Coordinate,MoonIOAGNO - Z-Coordinate,MoonIOAGNO 0001 - Z-Coordinate,MoonIOAGSO - Z-Coordinate,MoonIOAGSO 0001 - Z-Coordinate,MoonLRO - Z-Coordinate,MarsSat1 - Z-Coordinate,MarsSat2 - Z-Coordinate,MarsSat3 - Z-Coordinate,MarsSat4 - Z-Coordinate,Moon - Z-Coordinate,Mars - Z-Coordinate,
SECONDS,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,
0.000,5664.5303,-1124.6842,0.0000,-6812.4270,-6466.3271,-5236.2794,4720.6846,-2633.6072,-5807.9643,5045.6357,-2568.6941,-3074.5991,6253.7255,4375.7344,-5584.5790,-62.3477,-2502.6528,-1699.7909,2175.0114,-1584.5137,-4054.0563,-18.6008,6338.2364,6452.5788,-4226.7567,808.3121,5424.1348,563.0983,1910.9153,1848.7817,5532.0918,5456.2360,2869.7372,6193.6074,-5413.7520,4533.4851,5620.6310,-629.0958,4714.7127,-1405.5269,5254.1352,-2673.6046,-4056.4376,-560.2356,3119.6966,6127.4484,-5020.1282,2497.5757,-1600.1350,3743.2823,-390434.2317,-361945.8915,-372897.9042,-376514.8702,-375474.9337,-373443.1874,-368671.6715,-371445.2221,89461454.4942,89439941.2943,89467235.0543,89450944.9120,-372733.1731,89448874.1697,3055.8564,5857.1615,0.0000,-97.9746,1621.9120,-4160.1862,2293.7413,4453.2957,1887.7805,-4462.6519,5631.9775,-4817.5932,2799.8461,-2803.3062,1821.1892,6900.1516,5938.3230,-6440.6742,-1034.4048,6411.4714,-1975.4958,4217.3353,-697.3115,-1857.4586,-2746.7488,-4938.3521,-1561.2106,-6260.7585,-3693.6077,5634.9835,-3003.2107,2245.2584,3017.5957,1611.3628,-3200.7057,-5169.3153,2994.6462,6721.0807,3592.2558,6709.2892,-4226.8272,-5736.9888,-3780.6322,4732.0343,-4969.2499,3170.0817,-509.9349,-5044.1887,4037.1816,5675.5375,-85073.2223,-102486.8033,-81399.0193,-85713.4917,-94653.9322,-91029.8395,-87089.8877,-86938.7767,-21643436.5695,-21655445.1530,-21672199.7746,-21649059.8124,-87019.7472,-21654343.7223,-1951.6993,-3261.2266,0.0000,-399.9670,-1656.8047,763.0216,4477.2756,4607.7053,-3248.1310,-1498.4403,-3019.4561,-3833.9242,-1014.3235,4522.2551,-3618.9067,744.3167,-2475.9891,1416.6465,-6515.6142,234.6481,5222.9394,-5435.2875,2657.8501,-1405.3591,4683.1400,4738.5452,-3877.9750,-2845.8876,5530.8006,3521.9421,-2972.2925,3634.6901,-5420.0190,2629.4763,2710.9434,-211.2956,2458.0389,-1554.8528,3467.0196,-663.9909,-1593.5236,2628.6336,4085.5283,-4798.0625,-3463.9349,-254.7494,4741.3652,-3996.7740,5350.9692,1209.7259,47337.5386,39803.2103,46857.9182,43617.1335,49636.5369,44504.7301,35619.0350,45683.5270,-22979616.7991,-23013866.0066,-22986303.7837,-22998661.4304,44386.2062,-22991455.2967,
300.000,5528.4958,489.4035,0.0000,-6579.7293,-5422.6954,-5773.7917,4422.9167,-566.3843,-4358.8850,4011.7249,-1512.9461,-3738.7242,5439.1847,4033.1767,-4066.0705,572.6324,-685.5876,-3181.3972,873.8986,-282.9163,-5335.7866,2077.4262,5328.8278,5411.1478,-5132.1868,-790.8607,4079.9228,-882.7131,-140.8991,3630.1648,3992.3367,5335.4573,4492.9759,5806.4722,-5534.0439,3437.2952,6495.2278,969.7100,6037.9135,-115.7743,3767.9286,-3474.9821,-4284.5714,1160.8635,1117.6113,6427.4127,-3524.9290,422.4395,575.8368,4971.3056,-388605.1189,-359769.0269,-370837.8263,-374310.7618,-373529.2063,-371537.4293,-366758.0779,-369807.8824,89915963.9399,89894115.7495,89922170.2967,89904673.7049,-370816.3042,89903304.9708,1505.6572,5054.1964,0.0000,1113.2015,2654.0823,-2630.5488,288.4980,5061.3920,2895.9961,-4421.7554,6579.4293,-3039.9451,2912.5346,-4545.3532,2875.3368,6325.6215,5825.8975,-6022.1287,-2804.4822,6275.4624,-437.7268,4408.6220,-2249.0591,-3164.9035,-787.5293,-5848.5354,-3139.8200,-5384.6017,-4397.2770,5389.3222,-3716.3063,237.2329,1650.1724,-191.4594,-1329.1598,-5738.2566,1983.0757,6211.5118,2380.7384,6452.1964,-5016.0735,-4285.4453,-1841.5203,5548.2502,-5172.2789,1978.0512,621.2421,-5141.9085,4113.9414,4784.1669,-93382.4197,-110110.4572,-89242.0384,-93468.4214,-102559.9614,-98660.2729,-94992.8331,-95104.0491,-19682006.2621,-19694065.2143,-19710295.3918,-19687340.1093,-94876.4161,-19692901.7522,-3523.8315,-4520.4277,0.0000,1419.2935,-3280.0514,2241.6737,5284.1859,4696.9110,-4524.7035,-3464.9238,-1356.8828,-4914.5067,-3151.4840,3249.0432,-4776.6377,2789.6030,-3641.0439,-126.8002,-6294.9059,2044.4898,4355.7487,-4855.9270,3774.3412,-2789.1044,4515.1230,3562.0625,-4517.1963,-4224.8535,5341.2202,2318.7812,-4327.2470,4413.9115,-4879.2047,3754.4968,3809.5403,1595.4176,715.2003,-2911.8437,2247.9971,-2410.4582,-2944.1081,4061.8045,5065.5871,-3686.6963,-4292.7800,1550.7781,5923.9842,-4587.1981,5498.0859,-331.9090,47430.4790,39896.3305,46937.9229,43592.8855,49738.5665,44897.6721,35692.0212,46000.4600,-22980404.5959,-23014257.8183,-22987317.0446,-22999090.8447,44492.0279,-22992169.7719,
600.000,4822.6702,2094.5445,0.0000,-5663.7710,-3827.4680,-5713.9040,3738.0698,1544.1873,-2483.3566,2535.1634,-319.9539,-4082.3237,4048.5114,3320.3415,-2151.1122,1186.0979,1222.0642,-4338.1777,-446.8481,1074.7823,-6111.0986,3948.1899,3811.0436,3827.5015,-5567.8421,-2277.1108,2349.8859,-2283.2532,-2155.1958,5041.9699,2058.5720,4736.3582,5681.6789,4877.7646,-5129.3583,1979.0278,6695.6349,2500.5888,6758.9480,1211.8590,1905.3054,-3967.5136,-4138.2442,2725.6877,-1011.1523,6091.3558,-1704.3505,-1703.8889,2693.9843,5713.9930,-386597.7070,-357432.2281,-368612.6555,-371920.6907,-371415.7112,-369471.3653,-364676.8614,-368063.3044,90327467.9133,90305285.1147,90334083.6407,90315378.7900,-368733.8147,90314729.5370,-237.8026,3753.3174,0.0000,2225.3023,3454.4501,-805.7489,-1769.2994,5223.0252,3667.8134,-3960.0748,6862.0612,-954.9470,2666.9286,-5818.8176,3695.3168,5107.4492,5168.6661,-4986.1490,-4336.9131,5429.2680,1102.0833,4208.3179,-3614.6119,-4182.9402,1227.7705,-6194.5037,-4440.3349,-3991.3698,-4721.3676,4632.2876,-4116.0408,-1811.7700,161.7791,-2002.6195,695.1931,-5737.8539,774.3401,5109.0994,953.7527,5553.3234,-5344.9885,-2391.0327,295.0776,5801.5242,-4887.8333,572.0061,1758.8856,-4779.2533,3840.9271,3421.3506,-101652.4240,-117687.0730,-97044.6829,-101178.2615,-110422.4810,-106222.2195,-102853.7252,-103224.4489,-17711054.1087,-17723178.5987,-17738855.7384,-17716160.3083,-102690.9329,-17721941.6819,-4684.1650,-5267.8773,0.0000,3079.1043,-4542.9989,3458.1352,5518.4729,4283.4822,-5314.8796,-5056.1299,453.9214,-5458.9685,-4950.9072,1621.9571,-5416.9812,4536.9242,-4411.9737,-1655.9572,-5407.4302,3602.3626,3016.9441,-3746.0137,4482.7326,-3865.0850,3853.9150,1998.1674,-4656.0907,-5146.1391,4578.5428,863.8015,-5225.6532,4720.7134,-3794.9745,4475.4098,4485.2407,3227.0835,-1107.7887,-3956.6893,781.5900,-3894.0153,-3979.3292,5045.3270,5493.7046,-2150.6852,-4638.7359,3187.9619,6471.9653,-4681.4683,5048.0520,-1837.6219,47523.1723,39989.7018,47013.2429,43575.4768,49838.0244,45287.4429,35769.2455,46209.1913,-22981197.8320,-23014643.5531,-22988331.4749,-22999483.6272,44597.8217,-22992884.3666,
900.000,3634.4724,3529.1881,0.0000,-4160.2783,-1843.8543,-5072.5842,2737.6473,3493.7632,-370.1582,758.5500,910.5598,-4077.4210,2246.3482,2291.0805,-34.1269,1738.4005,3037.6302,-5065.7821,-1662.1928,2351.2056,-6293.2709,5407.0714,1937.0544,1861.1078,-5484.4175,-3515.5362,409.4594,-3507.5958,-3934.7062,5953.0377,-80.5742,3720.1863,6305.5278,3503.5328,-4247.1559,292.9389,6206.5757,3824.3787,6805.7798,2459.7311,-155.9503,-4112.3951,-3637.2853,3980.1953,-3049.4060,5162.1548,249.9934,-3672.3557,4540.5333,5910.0325,-384412.8394,-354936.5289,-366223.4420,-369343.6930,-369135.4453,-367246.0383,-362428.9294,-366189.1619,90695767.3149,90673250.9681,90702775.5330,90682867.1073,-366486.6301,90682948.9314,-1995.1700,2097.4295,0.0000,3142.0635,3956.9309,1127.9880,-3673.5612,4918.3859,4135.8727,-3144.6136,6452.3393,1226.0182,2068.2518,-6500.8948,4206.4774,3373.2004,4037.8289,-3432.9478,-5467.8845,3976.1706,2502.3651,3623.5967,-4666.3791,-4820.8234,3102.1228,-5930.8182,-5332.9395,-2226.6973,-4625.0910,3426.5551,-4174.2951,-3703.5960,-1304.8255,-3650.1942,2671.1431,-5181.0870,-526.8286,3525.8805,-560.6640,4110.2265,-5191.8572,-247.8009,2413.9092,5451.5715,-4148.7621,-923.3907,2792.0647,-3992.9187,3240.2085,1711.4591,-109879.3705,-125213.3054,-104803.5040,-108841.3323,-118237.9368,-113709.5967,-110668.9848,-111276.4965,-15731522.9305,-15743728.1011,-15758824.2333,-15736466.9470,-110459.8058,-15742406.3620,-5297.9971,-5419.6955,0.0000,4393.0194,-5307.7827,4270.2346,5154.7573,3411.6151,-5534.4500,-6101.0635,2215.0582,-5408.4791,-6221.0006,-181.8245,-5471.2614,5799.8161,-4705.8086,-2998.4205,-3946.3093,4716.4470,1351.3091,-2226.2738,4706.5820,-4515.1077,2771.6119,216.8838,-4279.4982,-5510.6637,3324.3169,-684.9836,-5573.5380,4522.3697,-2287.4398,4714.7815,4663.5165,4504.7181,-2806.8191,-4577.8980,-770.8256,-4953.5882,-4588.8001,5470.5934,5323.3156,-366.5597,-4463.1424,4479.1111,6326.8253,-4269.4567,4049.5231,-3144.5645,47615.6209,40083.3264,47083.9360,43567.1934,49934.9341,45670.9626,35850.6874,46301.6541,-22981996.4718,-23015023.1485,-22989347.0112,-22999839.2196,44703.5874,-22993599.0807,
1200.000,2098.6084,4644.0199,0.0000,-2226.8920,325.7757,-3924.9135,1518.2439,5095.0043,1769.6097,-1140.6375,2074.2690,-3723.9143,238.9508,1029.6414,2072.0110,2189.7243,4584.4911,-5302.7475,-2664.0421,3413.1013,-5853.8480,6310.5729,-107.8936,-290.4773,-4880.6645,-4398.8423,-1547.8846,-4436.7261,-5307.9469,6282.8725,-2216.2612,2383.9938,6290.2239,1820.0347,-2978.4191,-1460.1305,5084.9974,4818.2558,6174.6769,3513.8404,-2217.4558,-3899.8834,-2830.3372,4805.9637,-4787.7121,3741.0944,2137.1782,-5288.2358,5929.1999,5550.8872,-382051.4441,-352283.0326,-363671.3069,-366578.9628,-366689.4806,-364862.3546,-360015.2684,-364161.3331,91020683.7127,90997835.5599,91028067.1088,91006966.9798,-364075.7496,91007784.8855,-3581.1422,261.8667,0.0000,3783.6130,4119.9263,2969.9083,-5230.8824,4168.5984,4256.2526,-2072.8123,5393.9800,3282.1091,1167.0768,-6530.1942,4358.1631,1303.4400,2547.1304,-1516.8611,-6069.9376,2087.8558,3639.0489,2696.2392,-5303.0539,-5021.6351,4654.7818,-5073.0260,-5724.2471,-270.0406,-4104.3940,1878.7067,-3889.7242,-5253.3260,-2613.2419,-4974.7098,4400.0898,-4135.3005,-1804.8013,1618.7740,-2026.6723,2273.7157,-4577.7396,1924.1353,4300.1182,4521.5792,-3028.9467,-2370.7254,3612.2900,-2855.9408,2360.4282,-185.6754,-118059.4130,-132685.8327,-112515.0759,-116456.6642,-126002.7947,-121116.3252,-118435.0522,-119236.8376,-13744359.7036,-13756660.6431,-13771148.4656,-13749210.3795,-118179.5636,-13755242.7913,-5294.3274,-4958.9046,0.0000,5213.6470,-5491.2818,4583.1952,4232.2268,2174.5461,-5160.1150,-6488.1197,3733.8731,-4768.5418,-6827.4215,-1965.8414,-4933.7243,6443.8126,-4490.9857,-4003.2693,-2065.6168,5249.8657,-460.7369,-462.6223,4421.7565,-4667.9777,1386.3796,-1588.0124,-3428.9540,-5279.3339,1712.9860,-2159.4689,-5334.6887,3840.0938,-524.3236,4446.9378,4324.8840,5288.3612,-4192.2069,-4709.3546,-2238.5190,-5474.6683,-4707.6905,5290.6882,4572.8632,1459.8837,-3785.6214,5284.2706,5503.9792,-3395.4527,2610.7245,-4111.7916,47707.8272,40177.2066,47150.0691,43570.8905,50029.3178,46044.1782,35936.3279,46277.7115,-22982800.4775,-23015396.5439,-22990363.5897,-23000157.3716,44809.3250,-22994313.9144,
1500.000,381.6544,5317.1955,0.0000,-66.0595,2460.5916,-2395.9604,192.3307,6195.8086,3723.3677,-2967.7633,3070.8114,-3049.6652,-1749.7029,-355.9039,3957.0420,2502.3327,5709.0033,-5034.9936,-3370.7711,4144.9973,-4826.8993,6572.9466,-2123.9004,-2411.4782,-3804.8231,-4856.5260,-3329.6389,-4974.8276,-6146.1367,6008.5865,-4139.6103,851.3932,5626.9584,-9.9045,-1448.1790,-3108.2343,3452.8202,5386.7926,4930.3373,4273.8380,-4079.1886,-3349.6049,-1790.1914,5131.5102,-6045.7120,1976.3424,3767.6944,-6390.3166,6720.4089,4680.0607,-379514.5329,-349472.9124,-360957.4411,-363626.1010,-364078.9632,-362320.9896,-357436.9439,-361955.3460,91302059.4285,91278881.8975,91309800.2792,91287528.2039,-361502.2455,91289079.8855,-4823.6360,-1563.9517,0.0000,4092.9725,3929.2000,4525.6328,-6280.3491,3034.7645,4012.4044,-860.7668,3797.0626,5005.0616,54.9783,-5912.2449,4128.6134,-887.6770,841.3987,569.3676,-6066.8884,-16.5073,4416.5743,1500.6402,-5459.3200,-4766.9206,5738.9373,-3697.3040,-5567.1273,1683.4898,-3194.1392,129.8183,-3287.2792,-6307.4610,-3646.0007,-5844.5740,5705.8701,-2713.7358,-2943.0869,-426.0874,-3312.7151,231.6486,-3563.5253,3901.3076,5761.1588,3097.7056,-1636.0953,-3632.4172,4124.9800,-1471.2045,1273.3686,-2089.8619,-126188.7256,-140101.3571,-120175.9971,-124024.1758,-133713.5429,-128436.5760,-126148.3898,-127083.5165,-11750515.1070,-11762926.8189,-11776779.7409,-11755344.2034,-125846.7566,-11761401.6642,-4673.5754,-3937.1858,0.0000,5449.0976,-5073.6448,4360.5333,2850.5920,704.6802,-4231.7723,-6176.1533,4844.3725,-3608.4195,-6706.4203,-3536.1524,-3862.0829,6400.4711,-3790.5744,-4557.9192,35.1680,5137.2148,-2222.9359,1351.7535,3658.9677,-4306.9768,-150.3882,-3220.4628,-2198.2973,-4476.9707,-82.4026,-3399.9350,-4534.1442,2746.8134,1297.4350,3700.6453,3506.8901,5492.2973,-5109.9370,-4337.0649,-3460.4175,-5401.1664,-4323.3393,4525.3933,3323.8898,3117.5961,-2681.9905,5516.2919,4091.2018,-2153.6255,887.9547,-4635.3290,47799.7934,40271.3448,47211.7175,43590.0850,50121.1966,46401.8254,36026.1501,46145.4748,-22983609.8087,-23015763.6798,-22991381.1462,-23000438.2180,44915.0345,-22995028.8676,
1800.000,-1335.7250,5467.7034,0.0000,2096.5067,4343.4754,-646.9917,-1121.9282,6694.0632,5297.9225,-4530.5847,3812.1275,-2108.8058,-3502.6322,-1742.7944,5434.0670,2643.4629,6295.6814,-4295.6994,-3733.7785,4461.5375,-3306.5299,6174.7484,-3915.9937,-4289.3019,-2351.2023,-4859.9346,-4763.0555,-5059.1431,-6375.6467,5165.7980,-5661.8802,-738.7596,4374.9704,-1812.6381,196.6464,-4485.1918,1482.9913,5470.9532,3198.7848,4662.2266,-5558.6555,-2508.8438,-607.4864,4938.1741,-6690.9771,47.1522,4982.7047,-6867.2480,6835.8932,3387.5398,-376803.2018,-346507.4097,-358083.1049,-360485.5177,-361305.1138,-359622.2770,-354695.0996,-359547.9270,91539757.6150,91516253.8218,91547837.8077,91524422.1008,-358767.2628,91526697.2492,-5582.1688,-3195.7069,0.0000,4040.7291,3398.9631,5627.6458,-6710.6170,1613.3814,3417.4088,369.2241,1826.0242,6220.1971,-1144.7882,-4717.6227,3528.0439,-2974.8166,-917.2875,2614.1054,-5443.9810,-2095.9269,4775.6620,138.4869,-5112.6793,-4078.2639,6255.8234,-1933.4670,-4866.6438,3442.3031,-1966.5830,-1657.5104,-2416.1761,-6759.4056,-4315.0621,-6169.2820,6452.6987,-1062.9454,-3834.5709,-2411.3434,-4303.0956,-1810.2564,-2243.9140,5479.9472,6646.8105,1321.2110,-101.7827,-4583.6957,4260.5633,37.4412,68.5997,-3817.6080,-134263.5043,-147456.6069,-127782.8921,-131544.8340,-141366.6929,-135665.1947,-133805.4830,-134797.3939,-9750943.0668,-9763480.4406,-9776672.6258,-9755824.6665,-133457.9587,-9761836.9154,-3507.5380,-2469.4503,0.0000,5073.0230,-4100.2708,3628.2029,1159.5623,-840.6159,-2848.5209,-5198.4245,5425.4306,-2054.0663,-5870.8986,-4722.6801,-2371.7067,5674.3453,-2679.9230,-4600.3987,2132.1488,4392.2957,-3744.8526,3017.7464,2500.5416,-3471.5994,-1670.7492,-4503.7493,-723.6591,-3189.8140,-1868.9712,-4272.4208,-3255.7103,1359.4906,2973.8554,2556.0906,2300.0454,5094.1959,-5458.4173,-3500.5774,-4302.8415,-4741.0567,-3476.5452,3259.1096,1712.4007,4415.1163,-1276.1075,5150.0378,2239.6256,-678.2037,-931.4060,-4659.0366,47891.5217,40365.7433,47268.9649,43628.9989,50210.5903,46737.2185,36120.1383,45921.1699,-22984424.4227,-23016124.4992,-22992399.6166,-23000682.3630,45020.7157,-22995743.9402,
