sl_100_86400_20310810 Coordinates.csv
2031/08/10 07:47:00.0000 UTC

Generated: Tue Oct  8 21:58:17 2024,
Start: 2031/08/10 07:47:00.00, Stop: 2031/08/11 07:47:00.00,
TIME_UNITS,STARLINK-1217 - X-Coordinate,STARLINK-31677 - X-Coordinate,STARLINK-30082 - X-Coordinate,STARLINK-5160 - X-Coordinate,STARLINK-5868 - X-Coordinate,STARLINK-5837 - X-Coordinate,STARLINK-4544 - X-Coordinate,STARLINK-1349 - X-Coordinate,STARLINK-5165 - X-Coordinate,STARLINK-5163 - X-Coordinate,STARLINK-5137 - X-Coordinate,STARLINK-3808 - X-Coordinate,STARLINK-5569 - X-Coordinate,STARLINK-30285 - X-Coordinate,STARLINK-30208 - X-Coordinate,STARLINK-30767 - X-Coordinate,STARLINK-30077 - X-Coordinate,STARLINK-4449 - X-Coordinate,STARLINK-1995 - X-Coordinate,STARLINK-2608 - X-Coordinate,STARLINK-3735 - X-Coordinate,STARLINK-31033 - X-Coordinate,STARLINK-6117 - X-Coordinate,STARLINK-5358 - X-Coordinate,STARLINK-31508 - X-Coordinate,STARLINK-3260 - X-Coordinate,STARLINK-31372 - X-Coordinate,STARLINK-4660 - X-Coordinate,STARLINK-5068 - X-Coordinate,STARLINK-30154 - X-Coordinate,STARLINK-1802 - X-Coordinate,STARLINK-5061 - X-Coordinate,STARLINK-31560 - X-Coordinate,STARLINK-30817 - X-Coordinate,STARLINK-1434 - X-Coordinate,STARLINK-30450 - X-Coordinate,STARLINK-31291 - X-Coordinate,STARLINK-1948 - X-Coordinate,STARLINK-6076 - X-Coordinate,STARLINK-4078 - X-Coordinate,STARLINK-30828 - X-Coordinate,STARLINK-5716 - X-Coordinate,STARLINK-3929 - X-Coordinate,STARLINK-31736 - X-Coordinate,STARLINK-4165 - X-Coordinate,STARLINK-5722 - X-Coordinate,STARLINK-5088 - X-Coordinate,STARLINK-3056 - X-Coordinate,STARLINK-6066 - X-Coordinate,STARLINK-31675 - X-Coordinate,STARLINK-31854 - X-Coordinate,STARLINK-5447 - X-Coordinate,STARLINK-3945 - X-Coordinate,STARLINK-32159 - X-Coordinate,STARLINK-6359 - X-Coordinate,STARLINK-5536 - X-Coordinate,STARLINK-4578 - X-Coordinate,STARLINK-31488 - X-Coordinate,STARLINK-31263 - X-Coordinate,STARLINK-5004 - X-Coordinate,STARLINK-31899 - X-Coordinate,STARLINK-3113 - X-Coordinate,STARLINK-2494 - X-Coordinate,STARLINK-5503 - X-Coordinate,STARLINK-31179 - X-Coordinate,STARLINK-5922 - X-Coordinate,STARLINK-5033 - X-Coordinate,STARLINK-30568 - X-Coordinate,STARLINK-5132 - X-Coordinate,STARLINK-4678 - X-Coordinate,STARLINK-5092 - X-Coordinate,STARLINK-6329 - X-Coordinate,STARLINK-4418 - X-Coordinate,STARLINK-3077 - X-Coordinate,STARLINK-1321 - X-Coordinate,STARLINK-5003 - X-Coordinate,STARLINK-4424 - X-Coordinate,STARLINK-5363 - X-Coordinate,STARLINK-6233 - X-Coordinate,STARLINK-31946 - X-Coordinate,STARLINK-2740 - X-Coordinate,STARLINK-4281 - X-Coordinate,STARLINK-6042 - X-Coordinate,STARLINK-31872 - X-Coordinate,STARLINK-3980 - X-Coordinate,STARLINK-6237 - X-Coordinate,STARLINK-32094 - X-Coordinate,STARLINK-2429 - X-Coordinate,STARLINK-2463 - X-Coordinate,STARLINK-2513 - X-Coordinate,STARLINK-1569 - X-Coordinate,STARLINK-4700 - X-Coordinate,STARLINK-5398 - X-Coordinate,STARLINK-3858 - X-Coordinate,STARLINK-30340 - X-Coordinate,STARLINK-1582 - X-Coordinate,STARLINK-4569 - X-Coordinate,STARLINK-5305 - X-Coordinate,STARLINK-11109 [DTC] - X-Coordinate,STARLINK-31057 - X-Coordinate,MoonARTEMIS1 - X-Coordinate,MoonARTEMIS2 - X-Coordinate,MoonIOAGEO - X-Coordinate,MoonIOAGNO - X-Coordinate,MoonIOAGNO 0001 - X-Coordinate,MoonIOAGSO - X-Coordinate,MoonIOAGSO 0001 - X-Coordinate,MoonLRO - X-Coordinate,MarsSat1 - X-Coordinate,MarsSat2 - X-Coordinate,MarsSat3 - X-Coordinate,MarsSat4 - X-Coordinate,Moon - X-Coordinate,Mars - X-Coordinate,STARLINK-1217 - Y-Coordinate,STARLINK-31677 - Y-Coordinate,STARLINK-30082 - Y-Coordinate,STARLINK-5160 - Y-Coordinate,STARLINK-5868 - Y-Coordinate,STARLINK-5837 - Y-Coordinate,STARLINK-4544 - Y-Coordinate,STARLINK-1349 - Y-Coordinate,STARLINK-5165 - Y-Coordinate,STARLINK-5163 - Y-Coordinate,STARLINK-5137 - Y-Coordinate,STARLINK-3808 - Y-Coordinate,STARLINK-5569 - Y-Coordinate,STARLINK-30285 - Y-Coordinate,STARLINK-30208 - Y-Coordinate,STARLINK-30767 - Y-Coordinate,STARLINK-30077 - Y-Coordinate,STARLINK-4449 - Y-Coordinate,STARLINK-1995 - Y-Coordinate,STARLINK-2608 - Y-Coordinate,STARLINK-3735 - Y-Coordinate,STARLINK-31033 - Y-Coordinate,STARLINK-6117 - Y-Coordinate,STARLINK-5358 - Y-Coordinate,STARLINK-31508 - Y-Coordinate,STARLINK-3260 - Y-Coordinate,STARLINK-31372 - Y-Coordinate,STARLINK-4660 - Y-Coordinate,STARLINK-5068 - Y-Coordinate,STARLINK-30154 - Y-Coordinate,STARLINK-1802 - Y-Coordinate,STARLINK-5061 - Y-Coordinate,STARLINK-31560 - Y-Coordinate,STARLINK-30817 - Y-Coordinate,STARLINK-1434 - Y-Coordinate,STARLINK-30450 - Y-Coordinate,STARLINK-31291 - Y-Coordinate,STARLINK-1948 - Y-Coordinate,STARLINK-6076 - Y-Coordinate,STARLINK-4078 - Y-Coordinate,STARLINK-30828 - Y-Coordinate,STARLINK-5716 - Y-Coordinate,STARLINK-3929 - Y-Coordinate,STARLINK-31736 - Y-Coordinate,STARLINK-4165 - Y-Coordinate,STARLINK-5722 - Y-Coordinate,STARLINK-5088 - Y-Coordinate,STARLINK-3056 - Y-Coordinate,STARLINK-6066 - Y-Coordinate,STARLINK-31675 - Y-Coordinate,STARLINK-31854 - Y-Coordinate,STARLINK-5447 - Y-Coordinate,STARLINK-3945 - Y-Coordinate,STARLINK-32159 - Y-Coordinate,STARLINK-6359 - Y-Coordinate,STARLINK-5536 - Y-Coordinate,STARLINK-4578 - Y-Coordinate,STARLINK-31488 - Y-Coordinate,STARLINK-31263 - Y-Coordinate,STARLINK-5004 - Y-Coordinate,STARLINK-31899 - Y-Coordinate,STARLINK-3113 - Y-Coordinate,STARLINK-2494 - Y-Coordinate,STARLINK-5503 - Y-Coordinate,STARLINK-31179 - Y-Coordinate,STARLINK-5922 - Y-Coordinate,STARLINK-5033 - Y-Coordinate,STARLINK-30568 - Y-Coordinate,STARLINK-5132 - Y-Coordinate,STARLINK-4678 - Y-Coordinate,STARLINK-5092 - Y-Coordinate,STARLINK-6329 - Y-Coordinate,STARLINK-4418 - Y-Coordinate,STARLINK-3077 - Y-Coordinate,STARLINK-1321 - Y-Coordinate,STARLINK-5003 - Y-Coordinate,STARLINK-4424 - Y-Coordinate,STARLINK-5363 - Y-Coordinate,STARLINK-6233 - Y-Coordinate,STARLINK-31946 - Y-Coordinate,STARLINK-2740 - Y-Coordinate,STARLINK-4281 - Y-Coordinate,STARLINK-6042 - Y-Coordinate,STARLINK-31872 - Y-Coordinate,STARLINK-3980 - Y-Coordinate,STARLINK-6237 - Y-Coordinate,STARLINK-32094 - Y-Coordinate,STARLINK-2429 - Y-Coordinate,STARLINK-2463 - Y-Coordinate,STARLINK-2513 - Y-Coordinate,STARLINK-1569 - Y-Coordinate,STARLINK-4700 - Y-Coordinate,STARLINK-5398 - Y-Coordinate,STARLINK-3858 - Y-Coordinate,STARLINK-30340 - Y-Coordinate,STARLINK-1582 - Y-Coordinate,STARLINK-4569 - Y-Coordinate,STARLINK-5305 - Y-Coordinate,STARLINK-11109 [DTC] - Y-Coordinate,STARLINK-31057 - Y-Coordinate,MoonARTEMIS1 - Y-Coordinate,MoonARTEMIS2 - Y-Coordinate,MoonIOAGEO - Y-Coordinate,MoonIOAGNO - Y-Coordinate,MoonIOAGNO 0001 - Y-Coordinate,MoonIOAGSO - Y-Coordinate,MoonIOAGSO 0001 - Y-Coordinate,MoonLRO - Y-Coordinate,MarsSat1 - Y-Coordinate,MarsSat2 - Y-Coordinate,MarsSat3 - Y-Coordinate,MarsSat4 - Y-Coordinate,Moon - Y-Coordinate,Mars - Y-Coordinate,STARLINK-1217 - Z-Coordinate,STARLINK-31677 - Z-Coordinate,STARLINK-30082 - Z-Coordinate,STARLINK-5160 - Z-Coordinate,STARLINK-5868 - Z-Coordinate,STARLINK-5837 - Z-Coordinate,STARLINK-4544 - Z-Coordinate,STARLINK-1349 - Z-Coordinate,STARLINK-5165 - Z-Coordinate,STARLINK-5163 - Z-Coordinate,STARLINK-5137 - Z-Coordinate,STARLINK-3808 - Z-Coordinate,STARLINK-5569 - Z-Coordinate,STARLINK-30285 - Z-Coordinate,STARLINK-30208 - Z-Coordinate,STARLINK-30767 - Z-Coordinate,STARLINK-30077 - Z-Coordinate,STARLINK-4449 - Z-Coordinate,STARLINK-1995 - Z-Coordinate,STARLINK-2608 - Z-Coordinate,STARLINK-3735 - Z-Coordinate,STARLINK-31033 - Z-Coordinate,STARLINK-6117 - Z-Coordinate,STARLINK-5358 - Z-Coordinate,STARLINK-31508 - Z-Coordinate,STARLINK-3260 - Z-Coordinate,STARLINK-31372 - Z-Coordinate,STARLINK-4660 - Z-Coordinate,STARLINK-5068 - Z-Coordinate,STARLINK-30154 - Z-Coordinate,STARLINK-1802 - Z-Coordinate,STARLINK-5061 - Z-Coordinate,STARLINK-31560 - Z-Coordinate,STARLINK-30817 - Z-Coordinate,STARLINK-1434 - Z-Coordinate,STARLINK-30450 - Z-Coordinate,STARLINK-31291 - Z-Coordinate,STARLINK-1948 - Z-Coordinate,STARLINK-6076 - Z-Coordinate,STARLINK-4078 - Z-Coordinate,STARLINK-30828 - Z-Coordinate,STARLINK-5716 - Z-Coordinate,STARLINK-3929 - Z-Coordinate,STARLINK-31736 - Z-Coordinate,STARLINK-4165 - Z-Coordinate,STARLINK-5722 - Z-Coordinate,STARLINK-5088 - Z-Coordinate,STARLINK-3056 - Z-Coordinate,STARLINK-6066 - Z-Coordinate,STARLINK-31675 - Z-Coordinate,STARLINK-31854 - Z-Coordinate,STARLINK-5447 - Z-Coordinate,STARLINK-3945 - Z-Coordinate,STARLINK-32159 - Z-Coordinate,STARLINK-6359 - Z-Coordinate,STARLINK-5536 - Z-Coordinate,STARLINK-4578 - Z-Coordinate,STARLINK-31488 - Z-Coordinate,STARLINK-31263 - Z-Coordinate,STARLINK-5004 - Z-Coordinate,STARLINK-31899 - Z-Coordinate,STARLINK-3113 - Z-Coordinate,STARLINK-2494 - Z-Coordinate,STARLINK-5503 - Z-Coordinate,STARLINK-31179 - Z-Coordinate,STARLINK-5922 - Z-Coordinate,STARLINK-5033 - Z-Coordinate,STARLINK-30568 - Z-Coordinate,STARLINK-5132 - Z-Coordinate,STARLINK-4678 - Z-Coordinate,STARLINK-5092 - Z-Coordinate,STARLINK-6329 - Z-Coordinate,STARLINK-4418 - Z-Coordinate,STARLINK-3077 - Z-Coordinate,STARLINK-1321 - Z-Coordinate,STARLINK-5003 - Z-Coordinate,STARLINK-4424 - Z-Coordinate,STARLINK-5363 - Z-Coordinate,STARLINK-6233 - Z-Coordinate,STARLINK-31946 - Z-Coordinate,STARLINK-2740 - Z-Coordinate,STARLINK-4281 - Z-Coordinate,STARLINK-6042 - Z-Coordinate,STARLINK-31872 - Z-Coordinate,STARLINK-3980 - Z-Coordinate,STARLINK-6237 - Z-Coordinate,STARLINK-32094 - Z-Coordinate,STARLINK-2429 - Z-Coordinate,STARLINK-2463 - Z-Coordinate,STARLINK-2513 - Z-Coordinate,STARLINK-1569 - Z-Coordinate,STARLINK-4700 - Z-Coordinate,STARLINK-5398 - Z-Coordinate,STARLINK-3858 - Z-Coordinate,STARLINK-30340 - Z-Coordinate,STARLINK-1582 - Z-Coordinate,STARLINK-4569 - Z-Coordinate,STARLINK-5305 - Z-Coordinate,STARLINK-11109 [DTC] - Z-Coordinate,STARLINK-31057 - Z-Coordinate,MoonARTEMIS1 - Z-Coordinate,MoonARTEMIS2 - Z-Coordinate,MoonIOAGEO - Z-Coordinate,MoonIOAGNO - Z-Coordinate,MoonIOAGNO 0001 - Z-Coordinate,MoonIOAGSO - Z-Coordinate,MoonIOAGSO 0001 - Z-Coordinate,MoonLRO - Z-Coordinate,MarsSat1 - Z-Coordinate,MarsSat2 - Z-Coordinate,MarsSat3 - Z-Coordinate,MarsSat4 - Z-Coordinate,Moon - Z-Coordinate,Mars - Z-Coordinate,
SECONDS,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,
0.000,-3883.5399,-4954.2398,-975.3781,2923.3764,2428.2594,2293.9051,-2072.6415,-6667.5809,3114.2379,-3456.2902,-3453.0833,2130.7474,-4976.9852,-5420.3332,-953.0046,4408.1601,2872.5021,-2858.9149,6682.3561,-1749.5808,2923.6271,3156.3368,-2235.1457,-2557.5567,-3833.7894,898.4089,4899.6005,6541.1964,2277.3041,-4977.1611,2785.5940,6020.9081,-4743.9988,5438.9940,3434.6539,1030.8861,4879.8377,-607.0340,3509.5832,4275.2081,-6331.3676,-2699.2048,3426.2789,-8.7673,3833.0689,-144.5527,5121.5525,-352.4951,4691.4753,-2497.3372,-5917.4825,-2858.2254,6367.0718,-5913.6155,-5103.8022,5387.9368,-2166.9923,-2798.0139,-1039.1696,-3655.6393,2109.1250,-2195.1106,-5994.5172,-3998.1162,2926.4932,2534.3203,-5417.7073,-2233.7833,-622.1033,4487.4905,-125.3227,-5221.7930,-3281.6629,-3048.2860,-5809.2053,-4721.7998,4255.0654,-2288.3862,-1972.1296,247.4590,1562.2130,-5164.1162,1414.3513,201.9021,3056.9154,4766.5090,-6267.7141,6607.2359,-1054.4582,4260.4815,5937.6403,4319.1953,5411.7027,3056.5689,-6038.0620,-3881.5560,979.1899,-3922.6803,4039.7578,3568.2279,-346136.6233,-333259.2699,-339411.3951,-337902.9223,-329858.9952,-331940.9344,-332466.6537,-334061.6553,120011570.2236,120029070.4893,119999390.1435,120016164.3880,-334806.3804,120013239.2241,4548.9189,-4458.2790,-6123.1902,-3088.7741,-442.1086,2178.5852,3579.6415,-1066.8946,-2817.6284,-2208.9784,5564.5094,6443.3879,4690.0759,-1261.8345,6824.1957,5150.1018,4171.7063,3821.6637,-343.2319,3792.5250,-5291.0502,-3071.1219,6148.2397,-4448.3811,-4252.4106,-6032.7031,652.8870,-1944.1729,-2229.6288,4702.6910,-4474.2882,2588.8519,2058.5507,-2899.2279,-4278.8407,6667.9693,1151.1462,-4487.6506,4279.2801,1062.3398,-1411.4589,-6135.3448,-5951.5084,-6678.2366,-3157.4561,5808.7926,2880.5491,-4668.5048,2257.8749,5950.3828,-2389.8346,-6226.4744,1932.9624,3422.5712,-103.8232,-2873.7122,-5184.5709,4850.2264,4616.0471,3885.1669,6223.1611,-3677.1848,-2568.7758,5599.2208,4570.7926,-5038.2363,2682.2250,-5433.0844,-5106.2958,3817.1965,2882.0079,344.5382,5164.6364,2595.6964,-244.0767,-2390.5821,-2821.3952,5209.3401,5003.6980,-6497.6842,4875.6758,3497.9974,1883.4659,5096.3648,5635.5063,2908.3766,2639.7653,1293.9509,4000.2241,5135.7010,116.5584,-2667.9839,-3881.0772,2810.7618,2251.4799,3659.7088,-2713.1421,-5609.7969,-5294.6743,5610.9268,-180583.5919,-164122.0819,-166084.9264,-171600.7349,-175851.9387,-172022.5752,-165936.6273,-170466.5849,59937771.2904,59973094.0718,59949503.3376,59961621.4836,-169337.8916,59954960.1199,3346.7999,-1000.9011,2906.2389,-5442.8343,6476.5546,6165.9183,5433.8612,-1316.1965,-5482.5703,5480.1212,-2205.5646,-1086.6519,-1049.6375,-3848.9375,-183.7981,1224.0628,-4700.8145,-5002.4382,1684.9148,-5340.2311,-3308.3113,-5323.4689,-2299.3867,4645.4634,-3719.8888,3251.9004,-4701.8001,903.2029,-6133.7938,-1231.4847,4367.3471,-2158.7600,4448.8829,3122.2137,-4199.3117,1213.7371,4599.1229,5301.4099,4148.8720,5285.4873,2196.9867,1728.0939,-413.2029,1265.4147,4782.8529,-3741.0568,-3612.3908,-5165.4704,4556.7947,-2107.2111,2337.9315,-396.7857,1847.4335,-796.5836,-4631.4734,-3255.9779,4027.5975,3653.9301,-4890.7152,3974.5738,-1843.1139,5424.0894,-2221.7698,1264.5556,4245.2926,-4044.0103,-3406.6776,3615.2955,4610.0674,-3623.2758,6243.0087,-4532.6690,3121.7890,5658.8253,3633.6165,4413.7948,-4678.5451,-3844.3690,-4235.6905,1977.7848,4553.2802,2879.7195,6447.0155,4587.4330,1561.3465,4117.7886,-431.9174,-1426.7849,5395.0339,-1473.1400,-3092.1822,-4686.9900,-1876.1793,5453.9786,-2510.0233,4147.0529,6252.8843,-1078.6933,731.3522,-1646.0768,127198.9602,125363.3050,126450.7577,123111.5057,129193.4824,124335.7739,115255.4218,125170.5592,-49275488.3741,-49243449.9217,-49262287.8767,-49272320.9479,124013.3133,-49264573.2859,
3600.000,2731.0620,5796.7841,3620.8391,889.8014,-3403.1226,2263.4627,-2233.6642,6080.7189,344.2773,5720.3751,188.4919,-3413.1107,1959.3209,2877.6795,-1587.5798,-5632.7692,-5976.5743,5978.2139,-6063.9718,-1899.1723,930.2370,-1458.9997,62.4826,5795.1164,6399.0717,2138.0725,-2650.0471,-3938.9730,2557.2950,3075.0670,-1254.3557,-5106.5774,3391.0999,-1926.0712,851.4354,-3441.5560,-4882.0375,4156.1406,-5246.8848,-3705.2641,4639.5635,4532.9049,-891.3381,3000.1482,437.9670,-3459.6686,-6687.6784,1216.8275,-5330.3964,-1562.5737,4708.5260,3855.6460,-4618.3927,3127.9948,5215.1696,-1878.8091,3913.5101,789.8877,-1842.7415,-1894.2861,-4222.5538,5728.2539,4441.2009,2132.9475,-5264.3136,-2822.9390,5966.3607,4653.3945,3783.8954,-4138.1637,-2561.0859,3682.5826,1786.9057,4238.6651,2879.2560,3804.3293,-499.6001,-384.8450,-1170.3551,3062.9386,-4416.8068,1252.3117,-5489.0160,-4385.5034,-4438.1231,-5126.0834,3872.8474,-6158.5974,-2982.9451,-4335.6936,-5949.9353,-4042.8657,-2133.6679,-6120.5554,2913.2915,2722.9438,-4935.2739,3486.7377,-352.2346,-4659.0107,-289358.0655,-278893.2415,-285382.7127,-282539.6009,-276079.5580,-283134.0613,-278866.6777,-282714.9769,100396644.7174,100411455.6232,100389181.7444,100393581.1201,-281709.3576,100398544.2698,-6193.0398,1388.8383,5743.8492,5229.0466,4453.5663,934.2779,-5126.0159,-725.0353,5427.7446,-1461.4170,-4526.3788,-4937.8477,-5244.6771,-2991.7862,-5805.1909,-3044.9468,-1777.3325,-3466.8466,1884.3021,-6031.8028,4046.6948,6258.7336,-6795.5252,2738.5770,2371.0351,3623.3398,3667.8555,3196.7611,2861.2146,-5780.6186,6727.7939,930.9987,-5664.4565,4681.4608,4107.5453,-4161.7298,3404.1759,2481.6763,-513.0657,3411.5443,-2134.4285,4845.8761,5228.0144,4316.7140,4430.6461,-3759.5184,-1547.8910,6802.3143,1804.8194,-4773.1429,-1708.1509,4127.9484,815.2487,-4036.7760,-3737.4850,4692.7438,1405.6842,-6500.3710,-6456.2685,-3878.3601,-2927.9841,2516.3723,-613.8051,-6286.9651,-971.6728,6285.2303,-3168.2906,2063.4535,2107.2810,209.3557,-5661.0114,-4206.0164,-591.5051,-5220.7868,-2960.3544,-1911.3319,-782.4218,-6835.9238,-6635.0888,4039.4009,-5205.6881,-4033.3878,121.6961,-3781.6691,-3115.9258,1106.7768,-4480.1414,492.6815,-5427.4221,-1688.4033,2267.2976,5504.4771,4858.4253,-90.7677,-4227.2617,-6179.7134,4265.6431,4579.7255,4578.5975,-4062.0490,-262782.9587,-240058.9838,-243198.8255,-245632.2048,-254160.5043,-248170.0908,-244576.3792,-246569.3463,89008649.7460,89051438.0708,89016823.3431,89029318.5844,-247797.0694,89026825.6945,1099.0000,-3148.7104,908.6628,4410.3832,-4097.4398,-6494.2102,-3939.0944,-3138.9566,4241.2550,-3484.2815,5204.7213,-3353.1039,4052.9646,5329.8161,-3365.7506,2535.6685,2961.6646,12.8730,2695.1298,2422.8148,5486.0144,2520.3301,-1377.2339,-2636.6632,142.0311,-5495.0705,5092.0354,-4660.6946,5733.1606,-2360.5489,-318.9637,4533.7149,-1743.0459,-4713.8930,5474.1439,-4230.7932,-3315.8844,-5036.6971,-4492.6450,-4703.2802,-4571.6608,1966.9545,4370.6864,-4315.3785,-5278.2324,4639.2582,-666.4368,900.3578,-4042.4028,4554.6059,-4602.2610,-3904.1153,-5078.1521,4593.7597,2500.1389,4711.3191,-5534.8995,1367.3851,1083.7388,-5074.3982,4481.0697,-2956.7167,5217.5906,2184.7140,-4353.1326,-833.8639,-1595.3240,-4667.5727,-5393.7708,5523.9790,-2970.8456,4068.0424,-6609.8548,-1712.5668,-5485.6043,-5431.7583,6849.2051,473.4800,1186.4427,-4534.2824,-668.9819,-5428.9441,-4136.2705,-3678.5253,3753.7552,-4558.2410,-3375.2216,-3035.8797,-2831.9258,4992.0054,-2068.3737,1027.1731,4426.3294,-3107.1922,4620.2085,366.1641,-2231.8335,-3870.6119,-4885.6995,-2954.4508,127771.8332,125704.7186,126428.9291,123684.6760,129602.1501,126714.8876,115835.7691,123787.8452,-49299934.3653,-49271124.8581,-49282514.7811,-49297099.1297,124670.6081,-49290801.6128,
7200.000,126.3268,-3880.8284,-4843.3822,-3369.2345,3942.5056,-3628.2590,4648.0496,-2819.4051,-2610.2901,-5774.1842,3926.7531,4043.9910,2175.1610,-143.5367,4274.0060,5042.6565,6852.1666,-4772.1715,2681.5000,3706.4686,-4978.5223,-106.9551,2452.7691,-6827.1068,-5805.7791,-5357.8110,512.5465,-430.8028,-5421.5411,283.5112,-845.3848,3129.3766,-833.6625,-1934.8544,-4772.5576,5367.9961,3277.8279,-6633.4938,5946.8430,2828.6983,-1744.3553,-5093.2794,-3012.2552,-5509.9841,-3914.4574,6277.5717,5184.2728,-1168.1622,4873.0690,5479.5952,-2179.8544,-4118.0864,1855.3735,1426.4744,-3720.7102,-1900.2650,-5450.6604,2270.2103,3319.8243,5944.3949,5487.0457,-6689.2529,-2103.1819,854.5002,6295.1699,1405.8560,-3210.2533,-6177.9497,-6304.7073,3630.5105,2912.7417,-1761.8891,2935.8636,-3728.6219,258.3045,-2768.5022,-4703.0179,2732.8699,3431.9232,-5805.4764,4908.1316,3233.6931,6769.7059,6634.2667,3420.2786,4727.2487,652.6403,3024.8397,4742.3111,3680.2673,1679.1119,2219.3460,-2044.5089,6476.0001,961.7597,249.9856,5737.8914,-2454.6610,-4504.8907,4166.5108,-213437.8365,-208004.7848,-213250.4257,-208051.4612,-204501.1678,-214798.7172,-207284.2295,-209397.0967,73912784.0803,73921846.5262,73911611.0952,73909346.1692,-210654.6182,73914377.5155,4899.7828,3113.2305,-2598.9434,-5998.0989,-5667.0939,-5128.9288,4995.3289,3088.3441,-6382.1079,3556.3756,2859.9988,832.0149,4752.0060,6325.8398,2681.7416,-761.2971,-559.1077,596.5828,-3417.6436,5113.1576,-2493.3505,-6644.1459,4934.7854,-633.2813,618.9924,-822.7146,-6593.9559,-4362.5460,-3911.7135,5232.4361,-5514.4485,-4690.9733,6383.5902,-5743.2928,-3769.5752,107.7388,-5946.4472,-864.9489,-2893.1072,-6201.3134,5503.8098,-1451.3775,-3006.1263,-259.0904,-5169.5216,1268.6795,-682.2801,-5695.9740,-4812.8148,2175.1205,5556.7031,289.3800,-4304.4239,4135.8536,5655.9223,-5815.2456,2293.9077,3665.1168,4755.8365,2774.7957,-1502.4515,-1118.1248,4490.9202,5301.4061,-2307.5050,-4391.2481,2505.5963,1467.3784,579.4619,-4344.9113,5805.2085,6603.7758,-2682.3779,4845.0726,5889.0726,5604.7804,1545.4310,5412.3752,5262.2588,-240.0126,3035.7239,4296.5135,-609.7836,1752.1068,-2573.6639,-4543.7240,4982.6773,-2924.7462,4485.0537,-3085.1723,-3757.1506,-5662.7490,-5089.5660,-1778.0969,5676.6576,4956.5051,-1979.4287,-615.0111,-2106.5585,-17.6357,-327749.3099,-300295.2556,-304920.3312,-306997.7853,-316350.3681,-308986.0909,-307132.7190,-311481.7627,112008360.8178,112057806.1249,112016676.2024,112022273.6376,-310453.9766,112027574.3025,-4803.6156,4535.1697,-4095.7469,-572.5407,-748.7624,2934.8026,-449.0351,5449.9973,-296.7793,-999.1255,-4915.0250,5484.3336,-4537.5221,-2393.4091,4686.1043,-4638.4201,653.4980,4957.4650,-5369.7520,2444.0531,-4059.0340,1869.4418,4195.5319,-1007.3248,3528.3426,4288.3200,-1666.2799,5300.2332,-1731.6564,4564.0515,-3982.3161,-3978.9659,-2276.0668,3317.5107,-3276.7306,4255.5396,-530.9413,1986.3220,2039.5343,991.2188,3679.8474,-4466.1948,-5408.9977,3965.1359,2357.1905,-2594.3046,4484.9365,3828.6700,1022.2154,-3367.3737,3247.4302,5472.6193,5066.6574,-5311.8422,1267.6632,-3233.2155,3585.2189,-5121.8564,3544.7714,1130.6976,-3771.0478,-1378.3347,-4785.4160,-4492.0193,1605.9783,5171.3169,5604.9221,2698.2384,2772.5440,-3970.2520,-2304.5565,-1085.3785,5596.2130,-3294.1873,3502.7259,2908.9936,-4840.9488,3207.6903,2702.5767,3521.9853,-3712.5854,4273.5683,-1010.2661,192.1260,-5029.3646,2279.5557,4593.6243,5433.1977,-1938.2762,-4865.0882,5267.6686,3262.5885,-4219.4346,-1422.2572,-3832.5744,-4600.9940,-3278.1449,6440.7936,4480.2462,5426.6578,128294.5834,125900.9350,125925.2740,126930.5901,129668.2651,123904.4546,117000.2717,126020.7008,-49323793.7323,-49299082.7401,-49303826.8637,-49316748.7475,125317.3020,-49317034.7723,
