sl_100_86400_20310211 Coordinates.csv
2031/02/11 07:47:00.0000 UTC

Generated: Tue Oct  8 21:58:32 2024,
Start: 2031/02/11 07:47:00.00, Stop: 2031/02/12 07:47:00.00,
TIME_UNITS,STARLINK-1405 - X-Coordinate,STARLINK-4641 - X-Coordinate,STARLINK-31334 - X-Coordinate,STARLINK-30577 - X-Coordinate,STARLINK-3869 - X-Coordinate,STARLINK-2495 - X-Coordinate,STARLINK-6319 - X-Coordinate,STARLINK-32164 - X-Coordinate,STARLINK-2483 - X-Coordinate,STARLINK-30829 - X-Coordinate,STARLINK-6112 - X-Coordinate,STARLINK-4395 - X-Coordinate,STARLINK-31575 - X-Coordinate,STARLINK-1356 - X-Coordinate,STARLINK-30217 - X-Coordinate,STARLINK-32159 - X-Coordinate,STARLINK-1376 - X-Coordinate,STARLINK-1820 - X-Coordinate,STARLINK-4012 - X-Coordinate,STARLINK-5820 - X-Coordinate,STARLINK-5153 - X-Coordinate,STARLINK-6204 - X-Coordinate,STARLINK-3511 - X-Coordinate,STARLINK-3995 - X-Coordinate,STARLINK-31190 - X-Coordinate,STARLINK-31918 - X-Coordinate,STARLINK-30988 - X-Coordinate,STARLINK-2564 - X-Coordinate,STARLINK-30864 - X-Coordinate,STARLINK-3660 - X-Coordinate,STARLINK-3806 - X-Coordinate,STARLINK-11157 [DTC] - X-Coordinate,STARLINK-30488 - X-Coordinate,STARLINK-1801 - X-Coordinate,STARLINK-32237 - X-Coordinate,STARLINK-31540 - X-Coordinate,STARLINK-11263 [DTC] - X-Coordinate,STARLINK-31126 - X-Coordinate,STARLINK-1054 - X-Coordinate,STARLINK-6054 - X-Coordinate,STARLINK-6374 - X-Coordinate,STARLINK-3953 - X-Coordinate,STARLINK-6242 - X-Coordinate,STARLINK-30985 - X-Coordinate,STARLINK-5761 - X-Coordinate,STARLINK-5900 - X-Coordinate,STARLINK-5958 - X-Coordinate,STARLINK-5610 - X-Coordinate,STARLINK-31003 - X-Coordinate,STARLINK-30377 - X-Coordinate,STARLINK-3293 - X-Coordinate,STARLINK-4108 - X-Coordinate,STARLINK-31043 - X-Coordinate,STARLINK-3329 - X-Coordinate,STARLINK-4594 - X-Coordinate,STARLINK-31498 - X-Coordinate,STARLINK-30487 - X-Coordinate,STARLINK-32037 - X-Coordinate,STARLINK-5126 - X-Coordinate,STARLINK-4740 - X-Coordinate,STARLINK-31383 - X-Coordinate,STARLINK-5091 - X-Coordinate,STARLINK-30074 - X-Coordinate,STARLINK-5489 - X-Coordinate,STARLINK-4774 - X-Coordinate,STARLINK-1231 - X-Coordinate,STARLINK-30358 - X-Coordinate,STARLINK-2471 - X-Coordinate,STARLINK-5029 - X-Coordinate,STARLINK-5653 - X-Coordinate,STARLINK-5956 - X-Coordinate,STARLINK-4707 - X-Coordinate,STARLINK-4213 - X-Coordinate,STARLINK-1208 - X-Coordinate,STARLINK-1207 - X-Coordinate,STARLINK-5154 - X-Coordinate,STARLINK-30953 - X-Coordinate,STARLINK-5156 - X-Coordinate,STARLINK-31116 - X-Coordinate,STARLINK-30597 - X-Coordinate,STARLINK-11254 [DTC] - X-Coordinate,STARLINK-2025 - X-Coordinate,STARLINK-6282 - X-Coordinate,STARLINK-30105 - X-Coordinate,STARLINK-4608 - X-Coordinate,STARLINK-4020 - X-Coordinate,STARLINK-4731 - X-Coordinate,STARLINK-6313 - X-Coordinate,STARLINK-31544 - X-Coordinate,STARLINK-3707 - X-Coordinate,STARLINK-5031 - X-Coordinate,STARLINK-5456 - X-Coordinate,STARLINK-5412 - X-Coordinate,STARLINK-6126 - X-Coordinate,STARLINK-1923 - X-Coordinate,STARLINK-31208 - X-Coordinate,STARLINK-31934 - X-Coordinate,STARLINK-5376 - X-Coordinate,STARLINK-31617 - X-Coordinate,STARLINK-6345 - X-Coordinate,MoonARTEMIS1 - X-Coordinate,MoonARTEMIS2 - X-Coordinate,MoonIOAGEO - X-Coordinate,MoonIOAGNO - X-Coordinate,MoonIOAGNO 0001 - X-Coordinate,MoonIOAGSO - X-Coordinate,MoonIOAGSO 0001 - X-Coordinate,MoonLRO - X-Coordinate,MarsSat1 - X-Coordinate,MarsSat2 - X-Coordinate,MarsSat3 - X-Coordinate,MarsSat4 - X-Coordinate,Moon - X-Coordinate,Mars - X-Coordinate,STARLINK-1405 - Y-Coordinate,STARLINK-4641 - Y-Coordinate,STARLINK-31334 - Y-Coordinate,STARLINK-30577 - Y-Coordinate,STARLINK-3869 - Y-Coordinate,STARLINK-2495 - Y-Coordinate,STARLINK-6319 - Y-Coordinate,STARLINK-32164 - Y-Coordinate,STARLINK-2483 - Y-Coordinate,STARLINK-30829 - Y-Coordinate,STARLINK-6112 - Y-Coordinate,STARLINK-4395 - Y-Coordinate,STARLINK-31575 - Y-Coordinate,STARLINK-1356 - Y-Coordinate,STARLINK-30217 - Y-Coordinate,STARLINK-32159 - Y-Coordinate,STARLINK-1376 - Y-Coordinate,STARLINK-1820 - Y-Coordinate,STARLINK-4012 - Y-Coordinate,STARLINK-5820 - Y-Coordinate,STARLINK-5153 - Y-Coordinate,STARLINK-6204 - Y-Coordinate,STARLINK-3511 - Y-Coordinate,STARLINK-3995 - Y-Coordinate,STARLINK-31190 - Y-Coordinate,STARLINK-31918 - Y-Coordinate,STARLINK-30988 - Y-Coordinate,STARLINK-2564 - Y-Coordinate,STARLINK-30864 - Y-Coordinate,STARLINK-3660 - Y-Coordinate,STARLINK-3806 - Y-Coordinate,STARLINK-11157 [DTC] - Y-Coordinate,STARLINK-30488 - Y-Coordinate,STARLINK-1801 - Y-Coordinate,STARLINK-32237 - Y-Coordinate,STARLINK-31540 - Y-Coordinate,STARLINK-11263 [DTC] - Y-Coordinate,STARLINK-31126 - Y-Coordinate,STARLINK-1054 - Y-Coordinate,STARLINK-6054 - Y-Coordinate,STARLINK-6374 - Y-Coordinate,STARLINK-3953 - Y-Coordinate,STARLINK-6242 - Y-Coordinate,STARLINK-30985 - Y-Coordinate,STARLINK-5761 - Y-Coordinate,STARLINK-5900 - Y-Coordinate,STARLINK-5958 - Y-Coordinate,STARLINK-5610 - Y-Coordinate,STARLINK-31003 - Y-Coordinate,STARLINK-30377 - Y-Coordinate,STARLINK-3293 - Y-Coordinate,STARLINK-4108 - Y-Coordinate,STARLINK-31043 - Y-Coordinate,STARLINK-3329 - Y-Coordinate,STARLINK-4594 - Y-Coordinate,STARLINK-31498 - Y-Coordinate,STARLINK-30487 - Y-Coordinate,STARLINK-32037 - Y-Coordinate,STARLINK-5126 - Y-Coordinate,STARLINK-4740 - Y-Coordinate,STARLINK-31383 - Y-Coordinate,STARLINK-5091 - Y-Coordinate,STARLINK-30074 - Y-Coordinate,STARLINK-5489 - Y-Coordinate,STARLINK-4774 - Y-Coordinate,STARLINK-1231 - Y-Coordinate,STARLINK-30358 - Y-Coordinate,STARLINK-2471 - Y-Coordinate,STARLINK-5029 - Y-Coordinate,STARLINK-5653 - Y-Coordinate,STARLINK-5956 - Y-Coordinate,STARLINK-4707 - Y-Coordinate,STARLINK-4213 - Y-Coordinate,STARLINK-1208 - Y-Coordinate,STARLINK-1207 - Y-Coordinate,STARLINK-5154 - Y-Coordinate,STARLINK-30953 - Y-Coordinate,STARLINK-5156 - Y-Coordinate,STARLINK-31116 - Y-Coordinate,STARLINK-30597 - Y-Coordinate,STARLINK-11254 [DTC] - Y-Coordinate,STARLINK-2025 - Y-Coordinate,STARLINK-6282 - Y-Coordinate,STARLINK-30105 - Y-Coordinate,STARLINK-4608 - Y-Coordinate,STARLINK-4020 - Y-Coordinate,STARLINK-4731 - Y-Coordinate,STARLINK-6313 - Y-Coordinate,STARLINK-31544 - Y-Coordinate,STARLINK-3707 - Y-Coordinate,STARLINK-5031 - Y-Coordinate,STARLINK-5456 - Y-Coordinate,STARLINK-5412 - Y-Coordinate,STARLINK-6126 - Y-Coordinate,STARLINK-1923 - Y-Coordinate,STARLINK-31208 - Y-Coordinate,STARLINK-31934 - Y-Coordinate,STARLINK-5376 - Y-Coordinate,STARLINK-31617 - Y-Coordinate,STARLINK-6345 - Y-Coordinate,MoonARTEMIS1 - Y-Coordinate,MoonARTEMIS2 - Y-Coordinate,MoonIOAGEO - Y-Coordinate,MoonIOAGNO - Y-Coordinate,MoonIOAGNO 0001 - Y-Coordinate,MoonIOAGSO - Y-Coordinate,MoonIOAGSO 0001 - Y-Coordinate,MoonLRO - Y-Coordinate,MarsSat1 - Y-Coordinate,MarsSat2 - Y-Coordinate,MarsSat3 - Y-Coordinate,MarsSat4 - Y-Coordinate,Moon - Y-Coordinate,Mars - Y-Coordinate,STARLINK-1405 - Z-Coordinate,STARLINK-4641 - Z-Coordinate,STARLINK-31334 - Z-Coordinate,STARLINK-30577 - Z-Coordinate,STARLINK-3869 - Z-Coordinate,STARLINK-2495 - Z-Coordinate,STARLINK-6319 - Z-Coordinate,STARLINK-32164 - Z-Coordinate,STARLINK-2483 - Z-Coordinate,STARLINK-30829 - Z-Coordinate,STARLINK-6112 - Z-Coordinate,STARLINK-4395 - Z-Coordinate,STARLINK-31575 - Z-Coordinate,STARLINK-1356 - Z-Coordinate,STARLINK-30217 - Z-Coordinate,STARLINK-32159 - Z-Coordinate,STARLINK-1376 - Z-Coordinate,STARLINK-1820 - Z-Coordinate,STARLINK-4012 - Z-Coordinate,STARLINK-5820 - Z-Coordinate,STARLINK-5153 - Z-Coordinate,STARLINK-6204 - Z-Coordinate,STARLINK-3511 - Z-Coordinate,STARLINK-3995 - Z-Coordinate,STARLINK-31190 - Z-Coordinate,STARLINK-31918 - Z-Coordinate,STARLINK-30988 - Z-Coordinate,STARLINK-2564 - Z-Coordinate,STARLINK-30864 - Z-Coordinate,STARLINK-3660 - Z-Coordinate,STARLINK-3806 - Z-Coordinate,STARLINK-11157 [DTC] - Z-Coordinate,STARLINK-30488 - Z-Coordinate,STARLINK-1801 - Z-Coordinate,STARLINK-32237 - Z-Coordinate,STARLINK-31540 - Z-Coordinate,STARLINK-11263 [DTC] - Z-Coordinate,STARLINK-31126 - Z-Coordinate,STARLINK-1054 - Z-Coordinate,STARLINK-6054 - Z-Coordinate,STARLINK-6374 - Z-Coordinate,STARLINK-3953 - Z-Coordinate,STARLINK-6242 - Z-Coordinate,STARLINK-30985 - Z-Coordinate,STARLINK-5761 - Z-Coordinate,STARLINK-5900 - Z-Coordinate,STARLINK-5958 - Z-Coordinate,STARLINK-5610 - Z-Coordinate,STARLINK-31003 - Z-Coordinate,STARLINK-30377 - Z-Coordinate,STARLINK-3293 - Z-Coordinate,STARLINK-4108 - Z-Coordinate,STARLINK-31043 - Z-Coordinate,STARLINK-3329 - Z-Coordinate,STARLINK-4594 - Z-Coordinate,STARLINK-31498 - Z-Coordinate,STARLINK-30487 - Z-Coordinate,STARLINK-32037 - Z-Coordinate,STARLINK-5126 - Z-Coordinate,STARLINK-4740 - Z-Coordinate,STARLINK-31383 - Z-Coordinate,STARLINK-5091 - Z-Coordinate,STARLINK-30074 - Z-Coordinate,STARLINK-5489 - Z-Coordinate,STARLINK-4774 - Z-Coordinate,STARLINK-1231 - Z-Coordinate,STARLINK-30358 - Z-Coordinate,STARLINK-2471 - Z-Coordinate,STARLINK-5029 - Z-Coordinate,STARLINK-5653 - Z-Coordinate,STARLINK-5956 - Z-Coordinate,STARLINK-4707 - Z-Coordinate,STARLINK-4213 - Z-Coordinate,STARLINK-1208 - Z-Coordinate,STARLINK-1207 - Z-Coordinate,STARLINK-5154 - Z-Coordinate,STARLINK-30953 - Z-Coordinate,STARLINK-5156 - Z-Coordinate,STARLINK-31116 - Z-Coordinate,STARLINK-30597 - Z-Coordinate,STARLINK-11254 [DTC] - Z-Coordinate,STARLINK-2025 - Z-Coordinate,STARLINK-6282 - Z-Coordinate,STARLINK-30105 - Z-Coordinate,STARLINK-4608 - Z-Coordinate,STARLINK-4020 - Z-Coordinate,STARLINK-4731 - Z-Coordinate,STARLINK-6313 - Z-Coordinate,STARLINK-31544 - Z-Coordinate,STARLINK-3707 - Z-Coordinate,STARLINK-5031 - Z-Coordinate,STARLINK-5456 - Z-Coordinate,STARLINK-5412 - Z-Coordinate,STARLINK-6126 - Z-Coordinate,STARLINK-1923 - Z-Coordinate,STARLINK-31208 - Z-Coordinate,STARLINK-31934 - Z-Coordinate,STARLINK-5376 - Z-Coordinate,STARLINK-31617 - Z-Coordinate,STARLINK-6345 - Z-Coordinate,MoonARTEMIS1 - Z-Coordinate,MoonARTEMIS2 - Z-Coordinate,MoonIOAGEO - Z-Coordinate,MoonIOAGNO - Z-Coordinate,MoonIOAGNO 0001 - Z-Coordinate,MoonIOAGSO - Z-Coordinate,MoonIOAGSO 0001 - Z-Coordinate,MoonLRO - Z-Coordinate,MarsSat1 - Z-Coordinate,MarsSat2 - Z-Coordinate,MarsSat3 - Z-Coordinate,MarsSat4 - Z-Coordinate,Moon - Z-Coordinate,Mars - Z-Coordinate,
SECONDS,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,
0.000,-6651.7030,-3689.2060,-4185.2709,3873.3019,-6386.3604,-2961.1443,2085.7566,-4567.6578,-4571.6011,6791.5020,2856.1351,5904.5959,6633.3827,4476.4981,4839.2082,-4877.4419,4325.7523,-6324.4542,3680.4587,-649.8593,-3134.2074,4563.9915,-5605.4189,-6587.9582,3254.9883,5483.6683,-1252.7374,2355.0088,-1342.8927,5405.8882,3570.1519,0.0000,-5552.4135,1265.9106,0.0000,-1043.5026,4920.2608,6415.2538,-3507.9804,-2663.3497,3476.5373,4018.8473,-6607.0372,5014.5342,2754.0949,4313.3135,3343.3891,3852.0940,-1981.6901,6740.0050,5581.7504,4230.0422,902.0781,-4189.4265,1475.8605,5202.2881,-5292.5838,4741.6945,-4769.2800,-2318.5465,519.3351,3191.1457,-4786.7968,-442.2792,-4640.1046,1947.4821,3316.1379,-2553.0021,-4102.2304,1177.3194,-1272.0560,6304.6810,-3255.6622,-924.7642,-5061.7807,-6856.0684,-726.5481,962.9486,-5363.7214,5115.8336,-5190.6822,5663.2668,5998.9457,0.0000,-6884.7265,-2741.0739,1767.5968,222.8814,-520.7742,-4227.3241,5992.1332,3404.1999,2378.4065,5216.8650,0.0000,4453.2319,4137.7682,1172.0562,5464.6388,1592.3973,-100055.9147,-123079.5750,-105728.9922,-107878.9225,-116158.6584,-114311.5108,-112953.1137,-110143.0283,-130695864.2725,-130724567.3049,-130710780.4286,-130681926.8394,-110997.7584,-130688546.7136,1236.9911,1977.0426,2848.3773,-5572.4124,2097.9232,3406.1533,-5069.0275,-2466.3615,2076.2299,351.2204,-5605.5746,-3404.7136,1290.3418,3011.4576,-4751.7118,-2857.7656,2348.6358,1128.4469,5775.3857,2869.5308,2820.9603,4610.9877,1975.6071,-1977.8618,-2573.8459,4026.1754,5827.3863,-3915.8849,4976.2217,-3865.4118,-3683.8845,0.0000,-1997.5990,-6733.5275,0.0000,6429.2859,2573.7634,2160.8052,2409.8730,1220.6321,5989.7279,2221.5703,1553.6888,-312.6845,5019.1754,1540.1251,-5256.1455,-3495.6977,6621.9389,-827.7999,4054.6065,-591.6927,5510.8334,4048.8109,-4222.0084,-706.5809,-3443.7877,-1571.4337,4677.5255,6199.4117,5522.6211,-5426.5441,-3557.3595,-5312.2184,4667.8699,3716.4492,-3757.2031,-3811.9934,1195.9272,-6801.6942,4934.3650,2233.8439,5937.7418,-6406.4387,-283.3765,196.2505,-6051.9804,6556.4541,1183.5687,-3853.2316,-2148.2341,-3908.4484,48.0820,0.0000,-661.3843,-3115.6942,6652.8917,-5067.7249,5156.4500,2789.4927,1797.4376,-4157.9162,4149.4559,4371.8724,0.0000,2326.4913,4181.6007,5210.5007,-2637.9323,3082.6302,-358583.2959,-362492.6217,-367855.2513,-362929.5551,-359861.1101,-363125.6764,-369351.4962,-365825.4439,-102970391.8849,-102983858.3713,-102963244.1635,-102950267.3536,-365933.8139,-102953271.1055,-1058.4995,-5479.8914,-4625.5286,-1404.9400,1509.2972,-4944.8718,4217.9986,-4483.1092,4552.6912,588.1172,2840.3621,1281.8676,935.4878,4319.8916,1318.6730,-3917.0515,-4722.8873,-2584.4602,-642.8084,-6314.1937,-5383.5662,-2406.9376,-3300.9557,541.3689,5347.2332,400.7266,-3537.0180,-5197.2155,4648.2803,-1779.2142,4606.6683,0.0000,3595.8064,-605.5224,0.0000,-1635.6348,3818.3385,-702.8730,-5437.1188,6282.3509,487.5589,4791.5540,1422.9477,-4671.0193,3881.5717,-5261.3489,-2993.6995,-4549.9477,-83.7725,-334.1836,-204.3038,-5407.0594,-4086.7849,-3711.1950,5252.1933,-4378.1259,2658.4061,-4684.1115,-1648.9901,-1809.8341,4002.6831,-2803.1956,-3512.9723,4442.0989,-2050.7124,-5433.0649,4669.0269,-5123.5373,-5358.4420,366.4073,4628.9889,1692.3018,1265.6463,-1974.8823,4613.0298,6.0930,-3165.4700,-1920.5562,4095.1840,2706.1245,3547.1246,210.2437,3416.5099,0.0000,160.3793,-5526.8726,100.5654,4681.3126,-4428.2997,4693.2104,-2878.7165,-4395.5886,-4956.0474,-1285.5754,0.0000,-4578.9705,-3359.0516,4330.2474,3118.7187,-5996.1383,-41331.8442,-48761.2978,-42059.9409,-45027.9504,-39182.3893,-44881.7432,-53339.5142,-46110.4358,-40005873.5451,-40024508.8860,-40019867.6843,-40013068.5514,-44565.3867,-40014282.6361,
3600.000,3963.1395,968.3446,1848.2763,-713.2022,3447.2339,744.4202,2066.8783,6795.1205,4379.4318,-4703.5575,971.3352,-3906.9151,-5078.3439,-6660.6462,-1636.0253,3897.6609,-6763.1713,3304.2100,-4426.5112,-1284.9181,947.6685,-2996.2288,5219.6362,5846.4518,639.0178,-5297.8548,-1262.7496,2011.9115,-2624.0823,-3982.7425,-2652.6281,0.0000,4685.8954,960.7483,0.0000,-2751.2701,-6645.2868,-5337.3355,1915.4430,-1208.1911,-4802.5499,-3619.3736,5554.7741,-4075.0665,-5527.1243,-6701.3371,557.0325,-224.1824,-621.3732,-4486.2213,-5373.1037,-4474.9985,-4013.8107,3402.9350,1281.2943,-4961.4952,6634.7347,-924.2988,3148.1335,503.9838,-2849.1844,731.3019,6720.2208,4105.1725,2708.9137,-5747.1294,89.7604,5908.5982,1523.3960,1430.2599,-2426.0322,-4701.5953,1450.5414,3099.5685,2539.9682,5085.7388,3466.1011,-2494.6982,1689.2952,-1720.3935,6429.7010,-3174.1271,-3791.4526,0.0000,5617.3632,5646.7805,-3055.9909,3624.9943,-3327.3489,126.3705,-6692.0808,468.4603,-4608.7964,-6100.0367,0.0000,-5485.6712,-4993.6526,-4729.0702,-1577.7056,-4504.5696,-7003.7709,-26451.4231,-11047.4901,-14100.7723,-21446.7503,-15203.1457,-18135.5933,-16529.6091,-99498611.7748,-99518419.8989,-99507842.1783,-99493450.2076,-15659.1127,-99491455.1521,-2868.4905,-5389.9838,-6119.8637,5444.5812,-3327.9712,-6589.9094,4894.0991,744.4993,-5166.6171,1828.0364,4982.5438,348.3550,1890.9648,-1802.6352,5234.2107,-1385.7203,-308.7537,-2949.7826,-3759.7760,-5983.6746,-6232.2331,-1585.3659,-4102.2419,66.1651,5527.5701,-1524.8326,-6810.1174,4394.9668,-5107.3582,4893.5205,6309.2020,0.0000,-1987.1001,5122.1884,0.0000,-4177.1785,-673.1570,1168.6247,-5913.3015,-3847.1923,-4009.9276,3460.0931,-3503.2806,4483.9321,-4099.3211,-1591.1043,5027.0903,5629.0508,-5996.3176,3331.0741,-1816.2084,4423.1828,-5527.6616,-5985.6501,6374.0962,4441.4118,1227.1992,4368.8106,-5410.8050,-6254.9366,-6218.5342,5001.2407,1643.1976,3607.8265,-6086.4849,-2284.8367,6185.8984,2960.6098,-5057.2851,5675.5193,-5932.5426,567.4641,-5970.6576,2958.5033,-3616.6186,-1968.8342,5899.2841,-5908.4258,-3828.8829,4870.1744,-198.8973,4396.1148,3358.7311,0.0000,-1074.8997,69.8229,-4533.7620,5150.2071,-5717.7471,-4380.9293,-170.0485,2341.4813,-167.1215,-2245.1554,0.0000,2214.3769,521.1654,-2681.9525,4748.9360,-4714.6954,-370152.2947,-380450.8801,-385268.2612,-383126.8316,-375832.2752,-380907.4606,-384935.8962,-381724.0944,-133280602.8635,-133300761.5226,-133277717.7578,-133257955.1519,-381783.6669,-133262390.7966,4781.7139,4173.1645,2460.4656,4214.7121,-4956.5174,881.9602,-4443.1804,478.1784,-393.7229,-4603.9144,-4688.1525,-5724.8883,-4150.1291,-486.6415,-4211.3022,5482.4944,800.6657,5311.7132,-3686.8297,3316.0955,2629.7315,6022.1904,-1453.8353,3658.9771,-3874.5621,3997.9812,184.6678,4940.0682,-3916.1823,-2741.3110,-905.4635,0.0000,-4686.0435,4479.6042,0.0000,4469.1629,937.3084,4047.1847,2992.3360,-5649.4391,2997.9094,-4372.1701,2220.7066,3200.4731,-751.0959,1086.2266,4696.3377,3987.6788,-3389.0174,3863.3215,-3936.1014,2787.8624,1081.7348,-501.8717,-2339.3223,1511.8597,1199.7547,5177.1712,-2855.6848,-2775.7413,274.5328,4670.7684,118.3798,-4290.8069,-1771.5720,2962.7946,-2960.7477,1883.8979,4350.4297,-3685.1315,-2536.5192,-5024.0776,3112.5627,5226.2897,-5251.4190,4151.8111,-555.4639,-2540.9237,-5438.5470,-4666.7525,1674.1638,-4245.9936,-4703.3220,0.0000,3886.1235,3966.8856,-4187.6009,-2846.7681,1617.0046,-5348.9958,-1605.6438,6507.8968,5100.1221,-2399.6631,0.0000,3332.5518,4533.7557,-4224.4443,-4648.7047,2331.4207,-42532.7631,-49716.9249,-43755.5031,-47182.5214,-40573.9342,-43580.9344,-54806.7898,-44231.2439,-40007805.2289,-40026250.5746,-40022674.2995,-40007129.9114,-45833.8720,-40013677.5317,
7200.000,469.7121,1007.8276,647.8518,-3224.4723,927.8305,1663.8726,-5356.2699,-5549.7191,-1684.0456,627.8387,-4796.1088,-1383.6526,1676.8490,5862.6706,-2539.7083,-2715.4097,5486.6378,534.3118,4085.8367,1534.9995,878.7698,1811.5462,-1594.2237,-2958.1804,-3137.2134,3182.8984,3220.0971,-5091.6506,5379.1386,188.9944,756.2336,0.0000,-3132.9680,-3960.6501,0.0000,5871.8635,4174.0007,2273.3576,-383.2416,3154.2041,5091.8632,1995.5485,-2296.3735,2163.7631,6062.4902,5795.5479,-4475.5428,-2764.1649,3714.9141,116.6482,3610.9156,3393.7521,5322.0567,-953.0905,-2835.4740,2690.9140,-5061.4153,-2257.3056,551.9877,2350.0185,3805.4864,-4687.4700,-5997.7985,-6567.6332,696.5492,6649.1080,-2787.1028,-6229.3812,518.9752,-4296.9773,4664.9672,2038.0097,1846.0304,-5058.6507,-197.9334,-1057.2402,-4768.6081,3625.6533,1813.5175,-2189.7221,-2807.5374,-1229.1431,1034.0396,0.0000,-2267.3212,-6628.0377,4171.7778,-5703.4963,5158.6669,3325.2687,4285.8526,-4807.4096,5939.4983,5042.1638,0.0000,4467.8778,4408.8604,6762.3767,-2574.6138,4500.0782,85320.3585,71622.5793,84285.6196,78535.2713,74249.6335,84499.0560,77465.3408,81425.3010,-61524578.5386,-61534351.2497,-61527092.4415,-61526241.9791,80527.8955,-61518099.9617,4539.8206,6816.6626,6670.2989,-4214.0250,4504.2877,5101.8990,-3948.8610,1180.2233,5136.0589,-4393.5566,-3495.4124,938.8681,-5073.5108,-82.5432,-4658.8330,5357.1046,-1616.0803,4981.6375,-486.6700,6615.6918,6465.5590,-3087.8709,4259.7122,2893.6536,-5957.8082,-2705.0811,5189.9800,-4395.4143,4312.3622,-4261.5949,-5957.3912,0.0000,5479.7350,-1734.4254,0.0000,196.9439,-2001.9107,-4790.1344,6754.7593,5959.2078,285.9413,-6318.0607,4716.2014,-6485.7959,1728.4264,1254.7940,-4000.6890,-6266.9180,3431.4818,-5200.4915,-2018.5008,-5757.0136,3577.8261,5255.7021,-5940.9608,-5777.9525,1881.0131,-6155.6296,4199.0643,3507.6672,3637.0592,-3678.6728,862.0531,-1606.3280,5243.5418,668.0827,-6206.4468,-1258.7129,6825.4603,-2740.8844,4917.4304,-4172.6395,3768.9585,1680.7201,6488.6890,4057.4549,-3054.8187,2446.1358,5915.2432,-5308.8951,3017.3399,-4032.8730,-6142.1715,0.0000,3474.6096,1944.4636,277.6072,-3814.6000,3734.8376,5464.3525,-2004.1217,-1486.8409,-2940.9892,-1180.0882,0.0000,-5090.1642,-4740.8081,-7.3427,-5713.0759,4494.5983,-358367.3140,-373109.1172,-377952.9031,-376768.9865,-367681.1040,-374396.7571,-376407.3352,-373285.2694,-154458428.5259,-154482651.2866,-154456866.5093,-154441673.6961,-373218.8659,-154439279.7573,-5108.7909,-150.0751,1430.2861,-4459.9973,5120.7299,3987.7211,1899.9737,3839.1780,-4105.0830,5176.9378,3523.3051,6722.2737,4231.7468,-3673.8150,4418.3895,-3354.3946,3702.6941,-4781.8507,5499.7699,1530.4621,2026.0777,-5921.0292,5038.5155,-5528.4137,-774.5983,-5391.7155,3260.4351,-1621.3660,859.2809,5384.6415,-3407.3100,0.0000,2814.7812,-5352.5960,0.0000,-3255.5983,-4910.9701,-4271.0258,1358.2624,1638.9068,-4715.7333,-495.7020,-4543.6665,506.8415,-2865.6015,3660.6893,-3424.9785,-896.2021,4703.0677,-4382.6984,5513.1376,1655.9521,2581.8653,4365.4405,-2092.6374,2451.5379,-4227.8712,-1975.0316,5409.9844,5396.1631,-4383.8862,-3462.4868,3330.2842,1584.6982,4408.4424,1548.6606,-853.0125,2613.9505,-270.5537,4661.1860,-1247.7902,5093.8364,-5470.9786,-4171.7147,2211.2595,-5433.9373,3871.7095,5322.5987,2948.6734,3920.1823,-5222.1195,5433.0134,2980.3646,0.0000,-5542.7680,94.2176,5458.0607,-817.7067,2412.4134,2605.6089,4989.4144,-4781.1407,-1869.4856,4589.7561,0.0000,531.4592,-1990.8488,1267.3425,2694.8246,2733.8677,-43793.6766,-50504.4540,-46003.7286,-46033.9638,-42314.8791,-47838.6887,-55666.3522,-48613.4300,-40010097.5378,-40027911.6172,-40025105.2247,-40007099.3525,-47098.0229,-40013052.7494,
