sl_100_5400_20310420 Coordinates.csv
2031/04/20 07:47:00.0000 UTC

Generated: Tue Oct  8 21:55:45 2024,
Start: 2031/04/20 07:47:00.00, Stop: 2031/04/20 09:17:00.00,
TIME_UNITS,STARLINK-5037 - X-Coordinate,STARLINK-2315 - X-Coordinate,STARLINK-31751 - X-Coordinate,STARLINK-5056 - X-Coordinate,STARLINK-1393 - X-Coordinate,STARLINK-3752 - X-Coordinate,STARLINK-30328 - X-Coordinate,STARLINK-5828 - X-Coordinate,STARLINK-31696 - X-Coordinate,STARLINK-3085 - X-Coordinate,STARLINK-11189 [DTC] - X-Coordinate,STARLINK-4093 - X-Coordinate,STARLINK-30765 - X-Coordinate,STARLINK-31583 - X-Coordinate,STARLINK-3834 - X-Coordinate,STARLINK-31145 - X-Coordinate,STARLINK-4544 - X-Coordinate,STARLINK-5465 - X-Coordinate,STARLINK-5645 - X-Coordinate,STARLINK-1046 - X-Coordinate,STARLINK-31849 - X-Coordinate,STARLINK-4191 - X-Coordinate,STARLINK-11193 [DTC] - X-Coordinate,STARLINK-30912 - X-Coordinate,STARLINK-30253 - X-Coordinate,STARLINK-31691 - X-Coordinate,STARLINK-30052 - X-Coordinate,STARLINK-3646 - X-Coordinate,STARLINK-30828 - X-Coordinate,STARLINK-31865 - X-Coordinate,STARLINK-5990 - X-Coordinate,STARLINK-6284 - X-Coordinate,STARLINK-1199 - X-Coordinate,STARLINK-30331 - X-Coordinate,STARLINK-31621 - X-Coordinate,STARLINK-5010 - X-Coordinate,STARLINK-3331 - X-Coordinate,STARLINK-1221 - X-Coordinate,STARLINK-3692 - X-Coordinate,STARLINK-4711 - X-Coordinate,STARLINK-5955 - X-Coordinate,STARLINK-6108 - X-Coordinate,STARLINK-4437 - X-Coordinate,STARLINK-3284 - X-Coordinate,STARLINK-31093 - X-Coordinate,STARLINK-3904 - X-Coordinate,STARLINK-3907 - X-Coordinate,STARLINK-3128 - X-Coordinate,STARLINK-6116 - X-Coordinate,STARLINK-1476 - X-Coordinate,STARLINK-31819 - X-Coordinate,STARLINK-31169 - X-Coordinate,STARLINK-31062 - X-Coordinate,STARLINK-5315 - X-Coordinate,STARLINK-11253 [DTC] - X-Coordinate,STARLINK-5097 - X-Coordinate,STARLINK-2184 - X-Coordinate,STARLINK-31173 - X-Coordinate,STARLINK-31257 - X-Coordinate,STARLINK-3526 - X-Coordinate,STARLINK-3517 - X-Coordinate,STARLINK-5885 - X-Coordinate,STARLINK-1877 - X-Coordinate,STARLINK-4292 - X-Coordinate,STARLINK-3652 - X-Coordinate,STARLINK-4075 - X-Coordinate,STARLINK-3585 - X-Coordinate,STARLINK-31632 - X-Coordinate,STARLINK-3503 - X-Coordinate,STARLINK-31046 - X-Coordinate,STARLINK-3354 - X-Coordinate,STARLINK-30860 - X-Coordinate,STARLINK-4795 - X-Coordinate,STARLINK-31598 - X-Coordinate,STARLINK-3287 - X-Coordinate,STARLINK-3069 - X-Coordinate,STARLINK-6078 - X-Coordinate,STARLINK-1865 - X-Coordinate,STARLINK-4621 - X-Coordinate,STARLINK-6093 - X-Coordinate,STARLINK-30296 - X-Coordinate,STARLINK-31260 - X-Coordinate,STARLINK-30704 - X-Coordinate,STARLINK-1143 - X-Coordinate,STARLINK-3207 - X-Coordinate,STARLINK-4674 - X-Coordinate,STARLINK-31191 - X-Coordinate,STARLINK-3250 - X-Coordinate,STARLINK-32268 - X-Coordinate,STARLINK-5914 - X-Coordinate,STARLINK-6277 - X-Coordinate,STARLINK-32206 - X-Coordinate,STARLINK-30833 - X-Coordinate,STARLINK-30789 - X-Coordinate,STARLINK-3667 - X-Coordinate,STARLINK-32123 - X-Coordinate,STARLINK-4313 - X-Coordinate,STARLINK-3987 - X-Coordinate,STARLINK-4300 - X-Coordinate,STARLINK-32103 - X-Coordinate,MoonARTEMIS1 - X-Coordinate,MoonARTEMIS2 - X-Coordinate,MoonIOAGEO - X-Coordinate,MoonIOAGNO - X-Coordinate,MoonIOAGNO 0001 - X-Coordinate,MoonIOAGSO - X-Coordinate,MoonIOAGSO 0001 - X-Coordinate,MoonLRO - X-Coordinate,MarsSat1 - X-Coordinate,MarsSat2 - X-Coordinate,MarsSat3 - X-Coordinate,MarsSat4 - X-Coordinate,Moon - X-Coordinate,Mars - X-Coordinate,STARLINK-5037 - Y-Coordinate,STARLINK-2315 - Y-Coordinate,STARLINK-31751 - Y-Coordinate,STARLINK-5056 - Y-Coordinate,STARLINK-1393 - Y-Coordinate,STARLINK-3752 - Y-Coordinate,STARLINK-30328 - Y-Coordinate,STARLINK-5828 - Y-Coordinate,STARLINK-31696 - Y-Coordinate,STARLINK-3085 - Y-Coordinate,STARLINK-11189 [DTC] - Y-Coordinate,STARLINK-4093 - Y-Coordinate,STARLINK-30765 - Y-Coordinate,STARLINK-31583 - Y-Coordinate,STARLINK-3834 - Y-Coordinate,STARLINK-31145 - Y-Coordinate,STARLINK-4544 - Y-Coordinate,STARLINK-5465 - Y-Coordinate,STARLINK-5645 - Y-Coordinate,STARLINK-1046 - Y-Coordinate,STARLINK-31849 - Y-Coordinate,STARLINK-4191 - Y-Coordinate,STARLINK-11193 [DTC] - Y-Coordinate,STARLINK-30912 - Y-Coordinate,STARLINK-30253 - Y-Coordinate,STARLINK-31691 - Y-Coordinate,STARLINK-30052 - Y-Coordinate,STARLINK-3646 - Y-Coordinate,STARLINK-30828 - Y-Coordinate,STARLINK-31865 - Y-Coordinate,STARLINK-5990 - Y-Coordinate,STARLINK-6284 - Y-Coordinate,STARLINK-1199 - Y-Coordinate,STARLINK-30331 - Y-Coordinate,STARLINK-31621 - Y-Coordinate,STARLINK-5010 - Y-Coordinate,STARLINK-3331 - Y-Coordinate,STARLINK-1221 - Y-Coordinate,STARLINK-3692 - Y-Coordinate,STARLINK-4711 - Y-Coordinate,STARLINK-5955 - Y-Coordinate,STARLINK-6108 - Y-Coordinate,STARLINK-4437 - Y-Coordinate,STARLINK-3284 - Y-Coordinate,STARLINK-31093 - Y-Coordinate,STARLINK-3904 - Y-Coordinate,STARLINK-3907 - Y-Coordinate,STARLINK-3128 - Y-Coordinate,STARLINK-6116 - Y-Coordinate,STARLINK-1476 - Y-Coordinate,STARLINK-31819 - Y-Coordinate,STARLINK-31169 - Y-Coordinate,STARLINK-31062 - Y-Coordinate,STARLINK-5315 - Y-Coordinate,STARLINK-11253 [DTC] - Y-Coordinate,STARLINK-5097 - Y-Coordinate,STARLINK-2184 - Y-Coordinate,STARLINK-31173 - Y-Coordinate,STARLINK-31257 - Y-Coordinate,STARLINK-3526 - Y-Coordinate,STARLINK-3517 - Y-Coordinate,STARLINK-5885 - Y-Coordinate,STARLINK-1877 - Y-Coordinate,STARLINK-4292 - Y-Coordinate,STARLINK-3652 - Y-Coordinate,STARLINK-4075 - Y-Coordinate,STARLINK-3585 - Y-Coordinate,STARLINK-31632 - Y-Coordinate,STARLINK-3503 - Y-Coordinate,STARLINK-31046 - Y-Coordinate,STARLINK-3354 - Y-Coordinate,STARLINK-30860 - Y-Coordinate,STARLINK-4795 - Y-Coordinate,STARLINK-31598 - Y-Coordinate,STARLINK-3287 - Y-Coordinate,STARLINK-3069 - Y-Coordinate,STARLINK-6078 - Y-Coordinate,STARLINK-1865 - Y-Coordinate,STARLINK-4621 - Y-Coordinate,STARLINK-6093 - Y-Coordinate,STARLINK-30296 - Y-Coordinate,STARLINK-31260 - Y-Coordinate,STARLINK-30704 - Y-Coordinate,STARLINK-1143 - Y-Coordinate,STARLINK-3207 - Y-Coordinate,STARLINK-4674 - Y-Coordinate,STARLINK-31191 - Y-Coordinate,STARLINK-3250 - Y-Coordinate,STARLINK-32268 - Y-Coordinate,STARLINK-5914 - Y-Coordinate,STARLINK-6277 - Y-Coordinate,STARLINK-32206 - Y-Coordinate,STARLINK-30833 - Y-Coordinate,STARLINK-30789 - Y-Coordinate,STARLINK-3667 - Y-Coordinate,STARLINK-32123 - Y-Coordinate,STARLINK-4313 - Y-Coordinate,STARLINK-3987 - Y-Coordinate,STARLINK-4300 - Y-Coordinate,STARLINK-32103 - Y-Coordinate,MoonARTEMIS1 - Y-Coordinate,MoonARTEMIS2 - Y-Coordinate,MoonIOAGEO - Y-Coordinate,MoonIOAGNO - Y-Coordinate,MoonIOAGNO 0001 - Y-Coordinate,MoonIOAGSO - Y-Coordinate,MoonIOAGSO 0001 - Y-Coordinate,MoonLRO - Y-Coordinate,MarsSat1 - Y-Coordinate,MarsSat2 - Y-Coordinate,MarsSat3 - Y-Coordinate,MarsSat4 - Y-Coordinate,Moon - Y-Coordinate,Mars - Y-Coordinate,STARLINK-5037 - Z-Coordinate,STARLINK-2315 - Z-Coordinate,STARLINK-31751 - Z-Coordinate,STARLINK-5056 - Z-Coordinate,STARLINK-1393 - Z-Coordinate,STARLINK-3752 - Z-Coordinate,STARLINK-30328 - Z-Coordinate,STARLINK-5828 - Z-Coordinate,STARLINK-31696 - Z-Coordinate,STARLINK-3085 - Z-Coordinate,STARLINK-11189 [DTC] - Z-Coordinate,STARLINK-4093 - Z-Coordinate,STARLINK-30765 - Z-Coordinate,STARLINK-31583 - Z-Coordinate,STARLINK-3834 - Z-Coordinate,STARLINK-31145 - Z-Coordinate,STARLINK-4544 - Z-Coordinate,STARLINK-5465 - Z-Coordinate,STARLINK-5645 - Z-Coordinate,STARLINK-1046 - Z-Coordinate,STARLINK-31849 - Z-Coordinate,STARLINK-4191 - Z-Coordinate,STARLINK-11193 [DTC] - Z-Coordinate,STARLINK-30912 - Z-Coordinate,STARLINK-30253 - Z-Coordinate,STARLINK-31691 - Z-Coordinate,STARLINK-30052 - Z-Coordinate,STARLINK-3646 - Z-Coordinate,STARLINK-30828 - Z-Coordinate,STARLINK-31865 - Z-Coordinate,STARLINK-5990 - Z-Coordinate,STARLINK-6284 - Z-Coordinate,STARLINK-1199 - Z-Coordinate,STARLINK-30331 - Z-Coordinate,STARLINK-31621 - Z-Coordinate,STARLINK-5010 - Z-Coordinate,STARLINK-3331 - Z-Coordinate,STARLINK-1221 - Z-Coordinate,STARLINK-3692 - Z-Coordinate,STARLINK-4711 - Z-Coordinate,STARLINK-5955 - Z-Coordinate,STARLINK-6108 - Z-Coordinate,STARLINK-4437 - Z-Coordinate,STARLINK-3284 - Z-Coordinate,STARLINK-31093 - Z-Coordinate,STARLINK-3904 - Z-Coordinate,STARLINK-3907 - Z-Coordinate,STARLINK-3128 - Z-Coordinate,STARLINK-6116 - Z-Coordinate,STARLINK-1476 - Z-Coordinate,STARLINK-31819 - Z-Coordinate,STARLINK-31169 - Z-Coordinate,STARLINK-31062 - Z-Coordinate,STARLINK-5315 - Z-Coordinate,STARLINK-11253 [DTC] - Z-Coordinate,STARLINK-5097 - Z-Coordinate,STARLINK-2184 - Z-Coordinate,STARLINK-31173 - Z-Coordinate,STARLINK-31257 - Z-Coordinate,STARLINK-3526 - Z-Coordinate,STARLINK-3517 - Z-Coordinate,STARLINK-5885 - Z-Coordinate,STARLINK-1877 - Z-Coordinate,STARLINK-4292 - Z-Coordinate,STARLINK-3652 - Z-Coordinate,STARLINK-4075 - Z-Coordinate,STARLINK-3585 - Z-Coordinate,STARLINK-31632 - Z-Coordinate,STARLINK-3503 - Z-Coordinate,STARLINK-31046 - Z-Coordinate,STARLINK-3354 - Z-Coordinate,STARLINK-30860 - Z-Coordinate,STARLINK-4795 - Z-Coordinate,STARLINK-31598 - Z-Coordinate,STARLINK-3287 - Z-Coordinate,STARLINK-3069 - Z-Coordinate,STARLINK-6078 - Z-Coordinate,STARLINK-1865 - Z-Coordinate,STARLINK-4621 - Z-Coordinate,STARLINK-6093 - Z-Coordinate,STARLINK-30296 - Z-Coordinate,STARLINK-31260 - Z-Coordinate,STARLINK-30704 - Z-Coordinate,STARLINK-1143 - Z-Coordinate,STARLINK-3207 - Z-Coordinate,STARLINK-4674 - Z-Coordinate,STARLINK-31191 - Z-Coordinate,STARLINK-3250 - Z-Coordinate,STARLINK-32268 - Z-Coordinate,STARLINK-5914 - Z-Coordinate,STARLINK-6277 - Z-Coordinate,STARLINK-32206 - Z-Coordinate,STARLINK-30833 - Z-Coordinate,STARLINK-30789 - Z-Coordinate,STARLINK-3667 - Z-Coordinate,STARLINK-32123 - Z-Coordinate,STARLINK-4313 - Z-Coordinate,STARLINK-3987 - Z-Coordinate,STARLINK-4300 - Z-Coordinate,STARLINK-32103 - Z-Coordinate,MoonARTEMIS1 - Z-Coordinate,MoonARTEMIS2 - Z-Coordinate,MoonIOAGEO - Z-Coordinate,MoonIOAGNO - Z-Coordinate,MoonIOAGNO 0001 - Z-Coordinate,MoonIOAGSO - Z-Coordinate,MoonIOAGSO 0001 - Z-Coordinate,MoonLRO - Z-Coordinate,MarsSat1 - Z-Coordinate,MarsSat2 - Z-Coordinate,MarsSat3 - Z-Coordinate,MarsSat4 - Z-Coordinate,Moon - Z-Coordinate,Mars - Z-Coordinate,
SECONDS,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,
0.000,-2585.1430,655.1901,-5484.1774,0.0000,-4586.3891,-1323.6619,5536.8391,-5930.5681,3593.1932,-408.0856,0.0000,2119.9508,5574.0582,4849.0481,-4171.2804,3393.5062,2870.6048,4202.7509,1579.4433,6715.5137,-4773.4627,4113.4341,0.0000,-2086.5115,5474.8363,-5347.2407,-5013.5929,-1307.2125,4023.0297,2533.4666,-2395.0024,-5443.1438,3015.7070,-5996.3705,4869.8593,-4275.6536,2450.1415,0.0000,3586.4209,-5057.3360,-5906.8031,2349.3593,149.6155,1853.6485,-4372.4156,4373.5030,2148.7001,631.7219,-1326.4165,971.8862,-1500.2969,5485.3951,-178.4575,3597.3263,3131.7747,-5281.3658,-1884.3642,-3716.3149,-670.4991,5151.3712,-687.9398,2818.7168,-47.4302,-4540.7284,2584.7753,4417.2350,-4120.9354,-1022.6248,-3832.4210,4965.8062,-781.0099,-3840.1933,-3116.3645,3095.9761,4168.7130,-2279.6468,1872.4004,-2241.4087,1825.5294,-5233.4235,-113.2646,-4901.2315,-3886.3565,-2592.7245,-4205.8929,-4180.2351,2991.4007,653.9846,4436.6555,1682.0225,-3826.3389,-1589.6896,-1472.9861,-2187.5594,-4111.5037,5134.5572,-6178.0391,-3696.2959,-5772.6679,-822.5528,-262251.9691,-267325.0517,-260736.7890,-266262.6373,-272581.3079,-268637.8961,-262510.9355,-266339.8526,12807132.9327,12829325.6485,12825623.1465,12823424.7290,-264891.5854,12819440.3705,5203.1879,-6094.9872,544.5322,0.0000,-4796.3101,-6225.5192,-1600.4877,3450.0523,-2008.5191,6914.9398,0.0000,-4376.0154,2833.5220,4405.4393,3071.8746,5500.9499,-6186.8911,1012.1955,1761.3022,-1520.4330,-2662.5678,-941.0086,0.0000,-6529.7711,-1525.2305,-278.5111,-4567.7362,3960.5454,-3809.8792,5337.7103,6403.8715,-3011.8014,-5241.4912,2508.1478,1237.2771,4975.3383,3343.4450,0.0000,3963.7527,-4126.5466,-2797.1318,-4802.3946,1712.8360,6476.5880,4834.4778,5006.9135,4168.1339,-4910.6415,-6435.7257,-4083.2413,-4870.1142,-3995.7717,-5632.8843,2976.8895,5795.5062,-4455.5809,-4754.5013,-5304.7224,-5020.9934,-1270.9090,-6691.0711,2544.2246,-6007.7469,4819.3963,-6204.3431,-4062.7209,-1878.6112,-6168.6715,2598.1927,2226.4145,-4553.8528,4885.8591,6027.5682,6087.9670,5167.0303,-5335.8275,6271.7827,-5504.8187,-433.5396,-215.0732,4217.9414,1297.8024,2346.2627,-4361.9901,-820.3847,-4050.5283,-5692.9793,-4340.9223,-1378.1211,-4678.4449,3409.1818,-6465.7913,5658.0251,3511.5376,5106.8054,-4009.2243,-1927.9408,-1843.4769,1331.9691,-6181.7245,279338.6841,255314.4833,278583.5322,278726.9889,272428.7656,272914.8046,271590.6283,275734.4720,-85017239.0127,-85044064.6793,-85001761.7892,-85015088.0737,274809.6609,-85004655.5908,-3737.8373,-3138.0750,3965.6469,0.0000,-1468.4414,2569.1242,-3822.5608,-992.3735,5436.0428,603.5025,0.0000,-4882.0837,-2873.0145,1642.2263,-4566.9025,2562.8836,-543.3337,-5379.5070,6481.4250,843.9108,4103.3533,-5481.0203,0.0000,-645.8634,-3933.6734,4182.9738,-1340.1218,5543.3661,-4035.8007,3450.1395,-1508.7684,-3057.5205,3278.0249,-2342.5414,-4678.8213,-1904.5369,5488.1561,0.0000,-4321.0555,2270.6156,-2302.2221,4389.1491,-6632.4689,-1465.9298,2348.7257,-1855.4988,-5037.5358,4820.0172,2370.0506,5512.0059,-4396.1691,-832.7516,-3996.4623,5111.8688,1077.6687,-347.4434,-4622.1884,-2146.3529,4580.7988,-4430.7789,1285.9147,5801.0987,-3282.9662,1895.9163,-1518.7014,-3396.1865,5209.6309,2739.3561,5117.5349,4126.6735,5100.6651,-3054.4338,858.5733,-96.6778,-1901.7965,3841.9523,-2311.8842,2948.1805,-6660.7839,4420.3941,-5385.0050,-4536.1467,-4904.0786,4571.9158,5287.3396,3794.1750,2368.9451,-5286.5290,4945.7458,-4844.3128,-4680.1624,-1493.6619,3609.7917,-5440.1241,-2094.8558,2175.0330,2416.6852,5426.7493,-3557.6270,-2633.7301,60340.7097,55297.1387,61089.7808,57957.9626,63904.1958,58520.3293,49822.1792,58125.9121,-25129151.6778,-25143358.4740,-25134054.1259,-25125564.3807,58594.8581,-25118780.3212,
300.000,-748.0592,-851.3878,-4456.1020,0.0000,-4991.9621,-2425.8603,4195.7244,-5072.2819,2206.1851,218.9176,0.0000,21.3453,5573.8221,5387.3174,-3710.1536,4021.2129,1688.5908,4007.9024,3239.6524,5903.1754,-5021.6600,3141.9264,0.0000,-3456.1289,5281.8117,-5708.1920,-6006.0653,828.7482,2098.3202,4266.5890,-1513.9541,-5512.1418,1241.9116,-5530.9340,5136.2707,-3422.5462,4185.9740,0.0000,5202.4648,-6053.3988,-4734.4059,230.2545,-1202.9129,3041.0684,-3604.9541,4798.5924,3372.1772,-1022.4371,-2741.1007,-1197.0296,-3519.3215,4164.8248,-2052.5049,5161.3828,4187.1793,-5724.6942,-3078.1326,-5089.2846,-2762.3524,5393.0259,-1903.5016,923.2513,-1469.8460,-3057.2565,1471.5397,2643.1454,-4126.3538,-2538.8575,-3222.0535,6178.2101,-2733.3226,-1965.4075,-1766.9950,4021.9654,5232.9532,-2477.9620,3436.4568,-3150.2731,136.6547,-4655.9141,1967.4614,-3359.1717,-2028.9993,-4378.4083,-4934.9722,-4409.1186,1648.1041,-1260.8003,4430.8327,1185.5205,-2102.3610,-2800.4393,-216.7709,-143.0920,-2573.4033,4529.8260,-4965.3378,-4255.1170,-5976.2060,-2487.9391,-268186.0757,-272703.0354,-266376.3787,-271761.4703,-278345.6596,-274214.3293,-268293.8945,-271815.8346,14664669.1160,14687603.8620,14682989.2845,14681347.3572,-270633.1456,14676933.0266,4856.0563,-5197.3475,2383.0763,0.0000,-3399.9201,-5006.3194,-3144.5130,4690.5916,-3702.7982,6784.3081,0.0000,-4212.8424,941.6607,2763.9970,4792.2469,4006.1202,-6503.6120,-1154.3254,344.8184,-2581.7406,-561.4074,-2887.4627,0.0000,-5885.0162,-3401.0137,1676.3460,-3415.0158,4324.2316,-4643.7711,4865.0183,5894.1860,-1102.7282,-5016.0704,4041.3309,-902.1973,5908.6347,2094.5761,0.0000,3361.6287,-3299.3317,-2723.0105,-5058.9907,-137.2804,6175.5868,5888.9247,3572.5258,2418.9788,-5760.1075,-5343.7137,-4195.5077,-4385.6164,-4914.1878,-4739.9938,2965.2957,5144.0190,-3260.8721,-3079.4160,-4494.2929,-4755.8211,-2993.9084,-6558.7151,1617.8497,-4912.6086,5095.5536,-6723.5701,-4378.2500,278.6229,-5048.8210,4463.5311,1059.8971,-4769.3885,5259.4156,6076.4279,5247.0239,4502.4328,-3715.1385,5968.0518,-3968.1305,1093.9660,1861.0992,4498.6178,2675.4694,3473.9811,-4047.3490,1118.4755,-2192.3311,-6590.7547,-5038.1446,-3326.7176,-6053.5195,4698.0151,-6212.5342,6554.3705,4287.6518,5244.3634,-5149.7555,-2005.3109,276.1870,2837.5164,-6175.7742,274053.5469,249603.3177,272823.5184,272908.9965,266720.4382,267386.8895,265909.4626,270150.6265,-84714191.6516,-84740737.2046,-84698173.5257,-84711671.1259,269152.1624,-84701680.5206,-4857.3654,-4438.6846,4533.2236,0.0000,-3120.2286,4016.5559,-4510.3295,551.8647,5284.3700,-1517.0125,0.0000,-5452.4569,-3925.3114,2988.1552,-3308.9123,4012.2491,1278.9978,-5498.1007,6081.9407,2563.7781,4600.6234,-5443.7030,0.0000,904.5365,-2880.9692,3285.4250,196.1400,5361.6536,-4585.1209,2226.3379,-3465.6326,-4056.6688,4536.4532,-890.9339,-4464.9983,-108.4539,5040.6039,0.0000,-2977.8040,513.7199,-4265.6951,4711.0368,-6743.6854,344.4726,602.7901,-3444.5517,-5490.2672,3681.2653,3563.9243,5382.0932,-3697.4323,-2296.0213,-4588.7687,3539.5197,-768.5438,-2117.1771,-5345.0180,-663.4825,4050.6132,-3117.8527,-535.0813,6677.0099,-4537.5878,3478.2155,290.0703,-4626.4102,5526.5920,3826.5419,4165.1801,2716.6144,4143.8990,-4053.7394,2589.4453,1709.3347,-114.6092,5333.4987,-858.6286,4279.9811,-6831.4055,4672.0157,-4763.5643,-5276.5762,-5336.2013,3335.9418,4553.3641,4900.0181,917.0588,-4498.7827,3920.5802,-3182.3834,-4655.5155,323.1135,2058.0108,-5320.0902,-3641.4961,406.2832,4360.6483,5323.0567,-1992.2742,-1216.9194,60519.6570,55373.5627,61172.8449,57922.0926,64005.8741,58911.9307,49888.1919,57832.4881,-25128465.1414,-25142682.1911,-25133027.6812,-25124978.1349,58696.9292,-25117955.6852,
600.000,1193.9728,-2316.0717,-3000.5903,0.0000,-4904.7111,-3326.9199,2468.0072,-3718.3440,640.1709,843.6373,0.0000,-2094.6453,5054.0845,5384.8819,-2914.8196,4299.6323,318.9427,3475.0761,4613.3711,4505.3423,-4807.1243,1914.7537,0.0000,-4491.3835,4596.8219,-5507.0633,-6411.5885,2869.1659,-29.3069,5559.1252,-442.1876,-5082.2008,-686.9102,-4529.0856,4933.0033,-2216.0768,5525.7584,0.0000,6284.2174,-6443.3397,-3069.8910,-1911.9948,-2341.9055,3926.0680,-2487.0207,4778.4785,4311.7993,-2541.8541,-3929.6145,-3241.6747,-5160.6720,2412.7797,-3755.1089,6181.7326,4785.4317,-5615.7959,-4019.7957,-5939.5579,-4569.0121,5124.8333,-2929.7692,-1023.7575,-2788.9532,-1243.9571,206.6835,589.5262,-3782.8835,-3832.5960,-2337.1997,6757.4119,-4389.5260,112.7397,-210.7094,4549.3493,5772.5074,-2495.6760,4661.8714,-3755.5897,-1629.3758,-3654.5645,3827.7396,-1495.9358,25.5427,-5700.4647,-5192.9889,-4259.6106,148.2851,-3017.9096,4001.2792,610.2082,-203.3698,-3723.8333,1038.3087,1891.6232,-751.3223,3468.3821,-3222.3669,-4432.3558,-5597.0956,-3883.2561,-274019.7241,-277958.8936,-271896.7132,-277124.9620,-283986.8782,-279652.9902,-273954.9797,-277080.4371,16515081.3172,16538750.5461,16533206.1011,16532123.8532,-276253.8854,16527305.2206,4071.3872,-3802.4386,4006.8674,0.0000,-1627.5701,-3282.9481,-4419.7439,5480.0829,-5049.5579,5966.5090,0.0000,-3687.3355,-1063.7910,816.5720,6024.8896,2109.1826,-6156.0510,-3212.7851,-1042.2784,-3417.1922,1601.1789,-4573.9766,0.0000,-4653.6389,-4931.1879,3438.7404,-1926.3084,4322.0778,-5056.9141,3920.8121,4819.7815,931.3577,-4326.4373,5172.0491,-2941.6995,6229.5345,685.7421,0.0000,2451.9775,-2148.4765,-2297.5053,-4868.5617,-2026.8643,5251.3971,6357.6889,1762.6399,455.2511,-6061.8849,-3753.3095,-3954.5790,-3472.5300,-5355.6833,-3417.4382,2694.3427,3916.5369,-1724.8458,-1119.2281,-3230.8888,-4048.3279,-4396.4277,-5752.3121,436.2833,-3336.6731,4891.5153,-6565.8448,-4305.7818,2413.3606,-3428.7535,5881.7875,-185.0909,-4546.9596,5159.3672,5515.8271,3854.1023,3388.0238,-1709.4215,5092.4925,-1985.2581,2429.5889,3767.5638,4369.1518,3827.7834,4277.3424,-3351.7074,2910.4651,-104.7737,-6825.7341,-5266.8022,-4908.6819,-6811.1857,5569.3606,-5312.5589,6790.6187,4678.9174,4886.6436,-5763.9097,-1802.7570,2349.0216,4042.0627,-5531.1666,268630.7004,243779.8847,266942.7608,266957.8394,260891.2480,261757.9639,260106.5993,264382.4071,-84370559.7327,-84396809.8211,-84354009.6383,-84367640.0685,263374.7264,-84358122.3902,-5452.9247,-5255.8132,4585.4018,0.0000,-4418.2952,5021.3134,-4712.8514,2036.9147,4540.4955,-3476.6904,0.0000,-5430.4354,-4548.7672,3988.2957,-1692.7812,5036.1011,2958.7279,-5022.1101,5024.9676,4009.4326,4584.9777,-4821.6081,0.0000,2356.0006,-1517.1421,2015.0223,1711.1806,4609.0583,-4627.9731,754.7770,-5062.8898,-4622.1244,5298.3821,657.1100,-3760.0270,1699.7468,4042.3399,0.0000,-1307.6274,-1298.6939,-5772.8687,4526.3051,-6111.4778,2117.3008,-1207.7876,-4660.5265,-5344.4479,2145.3690,4384.8170,4676.8273,-2566.9538,-3503.3257,-4685.9365,1587.4755,-2522.7281,-3659.0462,-5487.9264,893.9235,3067.9526,-1468.3504,-2296.7156,6841.7921,-5289.3306,4680.8907,2067.1496,-5354.6931,5246.3610,4485.0922,2761.9996,1002.8659,2734.8967,-4618.3361,4031.5421,3323.8571,1684.9778,6261.6141,686.2863,5091.4187,-6270.8203,4407.3582,-3612.9086,-5421.5292,-5134.4863,1727.3594,3305.9649,5485.7819,-636.4137,-3217.5391,2449.1061,-1181.2733,-4135.1569,2103.5549,280.1613,-4607.7477,-4790.4841,-1407.2061,5833.3062,4623.2073,-211.4752,339.8462,60694.3844,55450.1354,61251.1587,57891.5695,64104.9279,59301.9581,49958.4620,57607.0438,-25127773.9092,-25142005.0718,-25131988.6356,-25124379.5921,58798.9639,-25117131.1055,
