sl_100_86400_20310830 Coordinates.csv
2031/08/30 07:47:00.0000 UTC

Generated: Tue Oct  8 21:58:32 2024,
Start: 2031/08/30 07:47:00.00, Stop: 2031/08/31 07:47:00.00,
TIME_UNITS,STARLINK-31315 - X-Coordinate,STARLINK-5901 - X-Coordinate,STARLINK-30367 - X-Coordinate,STARLINK-3077 - X-Coordinate,STARLINK-5682 - X-Coordinate,STARLINK-31120 - X-Coordinate,STARLINK-31427 - X-Coordinate,STARLINK-3339 - X-Coordinate,STARLINK-30403 - X-Coordinate,STARLINK-5678 - X-Coordinate,STARLINK-11137 [DTC] - X-Coordinate,STARLINK-2523 - X-Coordinate,STARLINK-31920 - X-Coordinate,STARLINK-4555 - X-Coordinate,STARLINK-4443 - X-Coordinate,STARLINK-4203 - X-Coordinate,STARLINK-4546 - X-Coordinate,STARLINK-5954 - X-Coordinate,STARLINK-3118 - X-Coordinate,STARLINK-5037 - X-Coordinate,STARLINK-31948 - X-Coordinate,STARLINK-30783 - X-Coordinate,STARLINK-30872 - X-Coordinate,STARLINK-31293 - X-Coordinate,STARLINK-2629 - X-Coordinate,STARLINK-31471 - X-Coordinate,STARLINK-31671 - X-Coordinate,STARLINK-5925 - X-Coordinate,STARLINK-5928 - X-Coordinate,STARLINK-31800 - X-Coordinate,STARLINK-4053 - X-Coordinate,STARLINK-30312 - X-Coordinate,STARLINK-2325 - X-Coordinate,STARLINK-31574 - X-Coordinate,STARLINK-31348 - X-Coordinate,STARLINK-2692 - X-Coordinate,STARLINK-4743 - X-Coordinate,STARLINK-4270 - X-Coordinate,STARLINK-31132 - X-Coordinate,STARLINK-30036 - X-Coordinate,STARLINK-4039 - X-Coordinate,STARLINK-2267 - X-Coordinate,STARLINK-5060 - X-Coordinate,STARLINK-31004 - X-Coordinate,STARLINK-4592 - X-Coordinate,STARLINK-31404 - X-Coordinate,STARLINK-6138 - X-Coordinate,STARLINK-4770 - X-Coordinate,STARLINK-31483 - X-Coordinate,STARLINK-31024 - X-Coordinate,STARLINK-30823 - X-Coordinate,STARLINK-30127 - X-Coordinate,STARLINK-1320 - X-Coordinate,STARLINK-32255 - X-Coordinate,STARLINK-2475 - X-Coordinate,STARLINK-31057 - X-Coordinate,STARLINK-31586 - X-Coordinate,STARLINK-5218 - X-Coordinate,STARLINK-31334 - X-Coordinate,STARLINK-5773 - X-Coordinate,STARLINK-11157 [DTC] - X-Coordinate,STARLINK-31451 - X-Coordinate,STARLINK-11164 [DTC] - X-Coordinate,STARLINK-5445 - X-Coordinate,STARLINK-4084 - X-Coordinate,STARLINK-6298 - X-Coordinate,STARLINK-30507 - X-Coordinate,STARLINK-1139 - X-Coordinate,STARLINK-1234 - X-Coordinate,STARLINK-2727 - X-Coordinate,STARLINK-6324 - X-Coordinate,STARLINK-1802 - X-Coordinate,STARLINK-4535 - X-Coordinate,STARLINK-30834 - X-Coordinate,STARLINK-1559 - X-Coordinate,STARLINK-6087 - X-Coordinate,STARLINK-31856 - X-Coordinate,STARLINK-31820 - X-Coordinate,STARLINK-3532 - X-Coordinate,STARLINK-2611 - X-Coordinate,STARLINK-4458 - X-Coordinate,STARLINK-30574 - X-Coordinate,STARLINK-30595 - X-Coordinate,STARLINK-31100 - X-Coordinate,STARLINK-30882 - X-Coordinate,STARLINK-5600 - X-Coordinate,STARLINK-30095 - X-Coordinate,STARLINK-5637 - X-Coordinate,STARLINK-4494 - X-Coordinate,STARLINK-5890 - X-Coordinate,STARLINK-4329 - X-Coordinate,STARLINK-30463 - X-Coordinate,STARLINK-5294 - X-Coordinate,STARLINK-31799 - X-Coordinate,STARLINK-31735 - X-Coordinate,STARLINK-4055 - X-Coordinate,STARLINK-32194 - X-Coordinate,STARLINK-3374 - X-Coordinate,STARLINK-31252 - X-Coordinate,STARLINK-5475 - X-Coordinate,MoonARTEMIS1 - X-Coordinate,MoonARTEMIS2 - X-Coordinate,MoonIOAGEO - X-Coordinate,MoonIOAGNO - X-Coordinate,MoonIOAGNO 0001 - X-Coordinate,MoonIOAGSO - X-Coordinate,MoonIOAGSO 0001 - X-Coordinate,MoonLRO - X-Coordinate,MarsSat1 - X-Coordinate,MarsSat2 - X-Coordinate,MarsSat3 - X-Coordinate,MarsSat4 - X-Coordinate,Moon - X-Coordinate,Mars - X-Coordinate,STARLINK-31315 - Y-Coordinate,STARLINK-5901 - Y-Coordinate,STARLINK-30367 - Y-Coordinate,STARLINK-3077 - Y-Coordinate,STARLINK-5682 - Y-Coordinate,STARLINK-31120 - Y-Coordinate,STARLINK-31427 - Y-Coordinate,STARLINK-3339 - Y-Coordinate,STARLINK-30403 - Y-Coordinate,STARLINK-5678 - Y-Coordinate,STARLINK-11137 [DTC] - Y-Coordinate,STARLINK-2523 - Y-Coordinate,STARLINK-31920 - Y-Coordinate,STARLINK-4555 - Y-Coordinate,STARLINK-4443 - Y-Coordinate,STARLINK-4203 - Y-Coordinate,STARLINK-4546 - Y-Coordinate,STARLINK-5954 - Y-Coordinate,STARLINK-3118 - Y-Coordinate,STARLINK-5037 - Y-Coordinate,STARLINK-31948 - Y-Coordinate,STARLINK-30783 - Y-Coordinate,STARLINK-30872 - Y-Coordinate,STARLINK-31293 - Y-Coordinate,STARLINK-2629 - Y-Coordinate,STARLINK-31471 - Y-Coordinate,STARLINK-31671 - Y-Coordinate,STARLINK-5925 - Y-Coordinate,STARLINK-5928 - Y-Coordinate,STARLINK-31800 - Y-Coordinate,STARLINK-4053 - Y-Coordinate,STARLINK-30312 - Y-Coordinate,STARLINK-2325 - Y-Coordinate,STARLINK-31574 - Y-Coordinate,STARLINK-31348 - Y-Coordinate,STARLINK-2692 - Y-Coordinate,STARLINK-4743 - Y-Coordinate,STARLINK-4270 - Y-Coordinate,STARLINK-31132 - Y-Coordinate,STARLINK-30036 - Y-Coordinate,STARLINK-4039 - Y-Coordinate,STARLINK-2267 - Y-Coordinate,STARLINK-5060 - Y-Coordinate,STARLINK-31004 - Y-Coordinate,STARLINK-4592 - Y-Coordinate,STARLINK-31404 - Y-Coordinate,STARLINK-6138 - Y-Coordinate,STARLINK-4770 - Y-Coordinate,STARLINK-31483 - Y-Coordinate,STARLINK-31024 - Y-Coordinate,STARLINK-30823 - Y-Coordinate,STARLINK-30127 - Y-Coordinate,STARLINK-1320 - Y-Coordinate,STARLINK-32255 - Y-Coordinate,STARLINK-2475 - Y-Coordinate,STARLINK-31057 - Y-Coordinate,STARLINK-31586 - Y-Coordinate,STARLINK-5218 - Y-Coordinate,STARLINK-31334 - Y-Coordinate,STARLINK-5773 - Y-Coordinate,STARLINK-11157 [DTC] - Y-Coordinate,STARLINK-31451 - Y-Coordinate,STARLINK-11164 [DTC] - Y-Coordinate,STARLINK-5445 - Y-Coordinate,STARLINK-4084 - Y-Coordinate,STARLINK-6298 - Y-Coordinate,STARLINK-30507 - Y-Coordinate,STARLINK-1139 - Y-Coordinate,STARLINK-1234 - Y-Coordinate,STARLINK-2727 - Y-Coordinate,STARLINK-6324 - Y-Coordinate,STARLINK-1802 - Y-Coordinate,STARLINK-4535 - Y-Coordinate,STARLINK-30834 - Y-Coordinate,STARLINK-1559 - Y-Coordinate,STARLINK-6087 - Y-Coordinate,STARLINK-31856 - Y-Coordinate,STARLINK-31820 - Y-Coordinate,STARLINK-3532 - Y-Coordinate,STARLINK-2611 - Y-Coordinate,STARLINK-4458 - Y-Coordinate,STARLINK-30574 - Y-Coordinate,STARLINK-30595 - Y-Coordinate,STARLINK-31100 - Y-Coordinate,STARLINK-30882 - Y-Coordinate,STARLINK-5600 - Y-Coordinate,STARLINK-30095 - Y-Coordinate,STARLINK-5637 - Y-Coordinate,STARLINK-4494 - Y-Coordinate,STARLINK-5890 - Y-Coordinate,STARLINK-4329 - Y-Coordinate,STARLINK-30463 - Y-Coordinate,STARLINK-5294 - Y-Coordinate,STARLINK-31799 - Y-Coordinate,STARLINK-31735 - Y-Coordinate,STARLINK-4055 - Y-Coordinate,STARLINK-32194 - Y-Coordinate,STARLINK-3374 - Y-Coordinate,STARLINK-31252 - Y-Coordinate,STARLINK-5475 - Y-Coordinate,MoonARTEMIS1 - Y-Coordinate,MoonARTEMIS2 - Y-Coordinate,MoonIOAGEO - Y-Coordinate,MoonIOAGNO - Y-Coordinate,MoonIOAGNO 0001 - Y-Coordinate,MoonIOAGSO - Y-Coordinate,MoonIOAGSO 0001 - Y-Coordinate,MoonLRO - Y-Coordinate,MarsSat1 - Y-Coordinate,MarsSat2 - Y-Coordinate,MarsSat3 - Y-Coordinate,MarsSat4 - Y-Coordinate,Moon - Y-Coordinate,Mars - Y-Coordinate,STARLINK-31315 - Z-Coordinate,STARLINK-5901 - Z-Coordinate,STARLINK-30367 - Z-Coordinate,STARLINK-3077 - Z-Coordinate,STARLINK-5682 - Z-Coordinate,STARLINK-31120 - Z-Coordinate,STARLINK-31427 - Z-Coordinate,STARLINK-3339 - Z-Coordinate,STARLINK-30403 - Z-Coordinate,STARLINK-5678 - Z-Coordinate,STARLINK-11137 [DTC] - Z-Coordinate,STARLINK-2523 - Z-Coordinate,STARLINK-31920 - Z-Coordinate,STARLINK-4555 - Z-Coordinate,STARLINK-4443 - Z-Coordinate,STARLINK-4203 - Z-Coordinate,STARLINK-4546 - Z-Coordinate,STARLINK-5954 - Z-Coordinate,STARLINK-3118 - Z-Coordinate,STARLINK-5037 - Z-Coordinate,STARLINK-31948 - Z-Coordinate,STARLINK-30783 - Z-Coordinate,STARLINK-30872 - Z-Coordinate,STARLINK-31293 - Z-Coordinate,STARLINK-2629 - Z-Coordinate,STARLINK-31471 - Z-Coordinate,STARLINK-31671 - Z-Coordinate,STARLINK-5925 - Z-Coordinate,STARLINK-5928 - Z-Coordinate,STARLINK-31800 - Z-Coordinate,STARLINK-4053 - Z-Coordinate,STARLINK-30312 - Z-Coordinate,STARLINK-2325 - Z-Coordinate,STARLINK-31574 - Z-Coordinate,STARLINK-31348 - Z-Coordinate,STARLINK-2692 - Z-Coordinate,STARLINK-4743 - Z-Coordinate,STARLINK-4270 - Z-Coordinate,STARLINK-31132 - Z-Coordinate,STARLINK-30036 - Z-Coordinate,STARLINK-4039 - Z-Coordinate,STARLINK-2267 - Z-Coordinate,STARLINK-5060 - Z-Coordinate,STARLINK-31004 - Z-Coordinate,STARLINK-4592 - Z-Coordinate,STARLINK-31404 - Z-Coordinate,STARLINK-6138 - Z-Coordinate,STARLINK-4770 - Z-Coordinate,STARLINK-31483 - Z-Coordinate,STARLINK-31024 - Z-Coordinate,STARLINK-30823 - Z-Coordinate,STARLINK-30127 - Z-Coordinate,STARLINK-1320 - Z-Coordinate,STARLINK-32255 - Z-Coordinate,STARLINK-2475 - Z-Coordinate,STARLINK-31057 - Z-Coordinate,STARLINK-31586 - Z-Coordinate,STARLINK-5218 - Z-Coordinate,STARLINK-31334 - Z-Coordinate,STARLINK-5773 - Z-Coordinate,STARLINK-11157 [DTC] - Z-Coordinate,STARLINK-31451 - Z-Coordinate,STARLINK-11164 [DTC] - Z-Coordinate,STARLINK-5445 - Z-Coordinate,STARLINK-4084 - Z-Coordinate,STARLINK-6298 - Z-Coordinate,STARLINK-30507 - Z-Coordinate,STARLINK-1139 - Z-Coordinate,STARLINK-1234 - Z-Coordinate,STARLINK-2727 - Z-Coordinate,STARLINK-6324 - Z-Coordinate,STARLINK-1802 - Z-Coordinate,STARLINK-4535 - Z-Coordinate,STARLINK-30834 - Z-Coordinate,STARLINK-1559 - Z-Coordinate,STARLINK-6087 - Z-Coordinate,STARLINK-31856 - Z-Coordinate,STARLINK-31820 - Z-Coordinate,STARLINK-3532 - Z-Coordinate,STARLINK-2611 - Z-Coordinate,STARLINK-4458 - Z-Coordinate,STARLINK-30574 - Z-Coordinate,STARLINK-30595 - Z-Coordinate,STARLINK-31100 - Z-Coordinate,STARLINK-30882 - Z-Coordinate,STARLINK-5600 - Z-Coordinate,STARLINK-30095 - Z-Coordinate,STARLINK-5637 - Z-Coordinate,STARLINK-4494 - Z-Coordinate,STARLINK-5890 - Z-Coordinate,STARLINK-4329 - Z-Coordinate,STARLINK-30463 - Z-Coordinate,STARLINK-5294 - Z-Coordinate,STARLINK-31799 - Z-Coordinate,STARLINK-31735 - Z-Coordinate,STARLINK-4055 - Z-Coordinate,STARLINK-32194 - Z-Coordinate,STARLINK-3374 - Z-Coordinate,STARLINK-31252 - Z-Coordinate,STARLINK-5475 - Z-Coordinate,MoonARTEMIS1 - Z-Coordinate,MoonARTEMIS2 - Z-Coordinate,MoonIOAGEO - Z-Coordinate,MoonIOAGNO - Z-Coordinate,MoonIOAGNO 0001 - Z-Coordinate,MoonIOAGSO - Z-Coordinate,MoonIOAGSO 0001 - Z-Coordinate,MoonLRO - Z-Coordinate,MarsSat1 - Z-Coordinate,MarsSat2 - Z-Coordinate,MarsSat3 - Z-Coordinate,MarsSat4 - Z-Coordinate,Moon - Z-Coordinate,Mars - Z-Coordinate,
SECONDS,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,
0.000,-1248.6526,6821.9484,-4129.8300,286.6791,-31.9047,5984.0745,4889.6248,-2990.7466,-2392.0810,-5393.3698,-6122.0058,-738.5082,0.0000,-5319.2509,2594.6243,-1314.9241,-4175.2685,4079.9279,0.0000,2932.6416,-2305.9244,-5053.8934,0.0000,-4195.2307,-3398.5272,0.0000,4832.5185,1541.6458,-3221.4124,2801.4892,3343.9902,-6304.2722,-1760.8051,-573.0194,-4473.1461,-3723.3965,-769.5299,-1960.6365,-4282.2884,6470.2023,5885.7359,4399.3791,1256.4735,-5678.0951,370.5071,6615.8255,6407.4794,-4787.9383,1303.4698,-3984.1190,4540.5550,2754.9155,-4428.8832,1749.6427,-6556.4557,6021.0416,4163.3370,2895.6991,2378.1818,-2531.7299,0.0000,4690.1974,5432.8948,-5095.6001,-6489.8190,-6796.0803,1301.7302,0.0000,-259.2400,-2962.2399,-5073.0683,-1090.2846,439.9648,-5668.7212,-3446.0723,5609.0765,-3153.7079,4811.9277,5406.8091,-461.1469,-2373.2527,711.3816,-5606.6156,-4301.8983,-716.7598,2746.5442,-3062.1575,-1048.8307,4154.1707,-5965.0605,-6012.8742,-4412.1504,4032.1440,-3772.8821,-4703.4905,6770.0066,-4072.3315,-4811.5649,0.0000,2545.1789,283805.5852,307121.2856,285866.7794,289112.0698,298136.4412,294820.6465,292352.4862,291841.1968,121637245.5283,121640223.2553,121663469.1733,121647501.8919,291269.2319,121642141.5262,6671.4093,1054.5597,-3886.4990,2370.1964,6101.1746,2936.4340,2267.0958,-3050.2152,-5132.9429,-303.1080,2302.2376,6690.6980,0.0000,-4405.5099,-6293.5274,5563.7513,-2894.4521,3018.7300,0.0000,3065.7531,-5269.1640,-2002.3992,0.0000,4400.0982,-2655.4297,0.0000,2267.5506,-2450.6806,101.5648,-4210.5114,-2650.2780,-1553.3499,5929.6059,5012.8898,-3640.5909,-2931.3585,-4278.7844,-3622.7723,-404.3661,-2418.5586,101.4632,4625.8018,-2323.4523,-1918.6497,-5653.0093,-342.8244,-1143.7590,4745.9737,-4916.7287,-2584.0524,5131.6970,5678.6856,-5115.7220,-6199.0999,1723.1743,-3084.2602,892.3346,5989.3160,4493.8067,-4654.7672,0.0000,4586.9826,3727.8158,4254.9552,-1542.5538,-1295.2585,-5924.6178,0.0000,4501.5164,3102.0776,4708.2057,-4347.5896,5516.9679,-3546.4161,-5053.7771,-3954.5467,-5985.3723,603.4835,-3803.2031,-4171.4923,458.0044,6377.8723,399.4932,150.7925,-4248.6794,-5348.2892,4538.5195,2216.1226,1651.9155,-3479.9890,-3309.1705,4757.3503,-4342.0292,-5413.5839,973.8615,-1270.5463,-3419.3932,1532.8029,0.0000,-5882.7154,-207232.4788,-186098.5933,-195388.9561,-200129.7604,-201511.1677,-198576.1418,-193019.5138,-198589.7439,83988861.4350,83962193.1937,83986711.1202,83968681.5471,-197029.9779,83972437.6396,628.3947,322.5396,-3988.3205,-6519.8226,3218.3268,1840.4881,4187.1710,-5433.7776,-3963.5130,-4301.7885,-1065.1025,-118.6408,0.0000,-279.9258,-1518.3486,-3788.0475,4611.7488,4721.4564,0.0000,-5452.2109,3684.8830,4277.5905,0.0000,-3105.0778,5350.6318,0.0000,-4270.4586,6306.9640,-6140.1211,-4566.2419,-5441.6023,2336.7665,-2567.3609,-4580.7170,3632.7460,4926.6250,-5454.9273,5494.0075,5321.3632,101.7490,-3566.0617,2447.3343,-6398.6657,3486.2174,3943.0606,-1309.7127,2344.6603,1076.4218,-4574.2358,-5052.1086,-537.5597,2854.5844,715.9737,-2126.2298,1224.0181,-1078.7936,-5321.8569,2006.0909,-4600.1608,-4525.7556,0.0000,835.0603,-1376.4351,1822.7801,-1712.7545,-322.5333,-3264.7305,0.0000,-5175.9739,-5256.7027,215.2368,-5185.4380,4072.5346,-1420.9984,2941.4817,1014.6008,454.2085,-4761.3021,1965.0283,5457.2420,6490.8712,2643.8397,-3851.9822,5425.0299,5253.6824,-3437.8960,-4307.3883,6481.6685,-5252.1668,414.6007,-1043.7423,-2390.7613,3482.0786,1642.7935,-4938.0722,79.4134,4118.3291,4733.3930,0.0000,-2683.3904,-81609.1000,-87946.2764,-82320.4977,-85686.2874,-79578.7305,-84344.1333,-93491.9137,-85322.7243,-62088737.1606,-62120524.4355,-62095185.3464,-62091519.1027,-84739.0990,-62099857.8045,
3600.000,-1240.3277,-5659.5362,6531.4756,-4564.3042,-3298.3424,-6290.7229,-6702.4259,5216.2920,5327.0367,6032.5996,2032.7504,-1714.2704,0.0000,5287.9492,-4139.4409,-2480.6475,4043.1179,551.5812,0.0000,-6138.7201,4869.9955,4900.1640,0.0000,-114.5939,4980.8232,0.0000,-6663.1094,3079.6727,129.2754,677.8722,128.5400,6716.2124,-2252.8887,-3569.2863,5016.2325,4351.8211,4450.5778,5681.5581,5500.0247,-4413.5321,-2929.6308,-5599.7176,594.4780,4721.5351,1575.4297,-3900.3002,-5894.0720,1518.0721,2572.2860,6621.7392,-5271.6542,-4521.2109,4917.4855,1638.7242,3841.1841,-2972.2576,-3653.2223,-2352.0814,-5630.6769,5217.7344,0.0000,-5018.2332,-4404.3285,3686.9462,6303.0681,6045.6561,2515.2209,0.0000,-3092.3510,-1597.6478,2435.4604,4732.2019,-2696.9401,4666.3300,5184.4336,-3308.3104,4126.4186,-6336.3024,-2052.6020,4634.0779,-2719.6906,-2966.1537,6193.5115,5020.5513,4663.3596,1204.5256,824.9608,-3261.1153,-4043.0443,6097.5534,3538.2208,2604.1908,151.7307,4895.2720,1590.8276,-4899.5518,3910.3276,5284.1624,0.0000,-300.3011,327429.4517,344608.5441,326447.7744,329936.4872,338860.8099,330072.8900,333010.8728,330564.3858,95747853.8475,95752068.5464,95768670.1829,95762436.8655,331399.1490,95752824.2533,-4839.2296,1533.4292,2113.2422,-2807.2793,-3827.2675,-1391.5510,760.6928,-708.7583,4319.7570,-2996.7109,-3741.5409,-4807.3078,0.0000,2250.4150,4326.1291,-3280.2681,-1705.3605,-753.7977,0.0000,-937.0035,1554.7937,-2155.0288,0.0000,-4106.7286,-1563.6597,0.0000,862.8450,2622.8318,-3728.9403,6429.7876,5271.3915,-760.0871,-3348.0258,-5362.3974,-913.9569,-1794.4348,2476.6395,1695.8254,-3262.5645,4106.2950,2892.9116,-3261.2553,5903.4866,-1887.8328,6723.2547,3359.6594,3371.4582,-4566.1325,5942.8814,847.8916,-2136.4231,-2366.4788,2761.4271,3931.3146,-3098.9497,3870.3075,3898.1002,-3022.2783,-1505.3777,1782.3263,0.0000,-17.4924,81.3812,-5179.1150,-185.7209,-1131.3251,4362.2068,0.0000,-5790.5779,-5077.2954,-5416.4995,4534.6377,-6324.6478,286.8039,3980.7040,3027.7683,3524.1431,2320.3600,4127.8448,2920.3628,1703.0730,-6212.5905,-2756.7142,-3732.6093,4476.5374,4920.2500,-6705.9038,-3517.8825,2856.4723,975.1561,4322.1723,-6262.5008,4125.8636,1618.7919,-4321.2662,2669.9142,-1792.8010,-4308.7073,0.0000,3296.7082,-131800.4502,-103962.3354,-115118.2710,-116472.6874,-122425.3299,-119141.2705,-114300.9434,-116922.4126,112657438.9150,112626665.1265,112660349.0496,112643094.0909,-118323.7079,112640013.9957,-4644.7815,-3662.8770,933.3459,4403.1528,-4707.8227,2505.1393,-1073.6989,4461.7288,826.4312,1497.0979,5065.6132,-4395.0728,0.0000,-3849.0767,-3580.0991,5472.9810,-5289.6156,-6878.2966,0.0000,3006.5739,-4547.2856,-4395.9213,0.0000,5438.5943,-4488.4859,0.0000,1231.7506,-5653.3490,5831.7299,2130.9562,4456.6981,1401.0952,5331.1790,2204.1649,-4538.1818,-4973.3331,4748.6842,-3485.9091,-2457.2572,3365.9220,5499.7915,2182.8132,3555.5822,-4725.6035,125.6865,4358.9785,1335.2378,-4850.8563,2185.8742,1851.6961,3847.8900,-4694.6830,3799.1482,5266.1462,-4812.8497,4795.6352,4214.9632,-5808.2423,3595.0439,4245.9541,0.0000,-4314.1383,5076.7096,2635.0945,-2774.3393,-3188.1490,4687.1538,0.0000,1982.2121,4190.3406,-3565.7301,1983.2438,58.7886,4974.7641,1836.6522,-5303.3159,4055.3013,770.3004,-5138.8646,-4191.0883,-6156.4248,914.2180,-668.9716,-2994.7409,-2123.1286,4709.2183,1664.3340,-5016.7339,4786.3401,3112.8545,-4121.4713,-1340.6467,-5506.7158,-4443.2424,5107.0800,4028.2658,-5183.4304,-1233.4390,0.0000,6094.1552,-80493.9751,-87240.0821,-81979.2194,-84626.8151,-78795.7955,-81690.8971,-92508.3721,-82870.2648,-62116984.6264,-62142380.4027,-62125409.8864,-62119196.6602,-83693.3200,-62126421.1420,
7200.000,4349.7619,2660.4211,-6386.8076,6094.8175,6067.5845,4190.0758,5346.0728,-6089.0715,-5988.0909,-4469.8488,3636.6196,4451.6674,0.0000,-3812.4033,2014.4548,5939.6639,-3568.7297,-3039.3894,0.0000,6735.3176,-6132.8800,-3962.0855,0.0000,4628.3292,-5341.9996,0.0000,5383.5648,-5830.0291,1285.0516,-3253.4128,-2481.7554,-4429.1642,5912.6847,5526.8401,-4326.0747,-4240.9183,-6743.1002,-6815.8979,-4449.9013,476.7221,-244.3692,4369.1613,-906.5863,-3138.2090,-2871.2390,-525.6088,2962.1136,3170.0197,-4761.6305,-6444.0067,4671.8752,5694.5317,-3729.4033,-5311.7664,461.5309,-1745.8056,2502.2974,2617.4236,6732.7649,-6735.3151,0.0000,2791.1045,1995.7270,-16.3827,-3367.3744,-3280.5255,-5840.1183,0.0000,4393.2533,4361.1018,1529.5205,-5600.3960,3683.7309,-2540.1686,-4389.0929,-1233.0282,-3978.2727,4286.9730,-2440.5670,-6706.6357,6580.1177,4375.4709,-3245.0360,-4337.6330,-5618.8762,-4899.4417,1262.9369,5178.5247,3528.3238,-4387.1658,304.8067,508.7703,-4438.0635,-4732.9132,966.3302,797.9617,-2965.9710,-3723.4311,0.0000,-3533.1283,351348.0013,360416.5438,346442.5762,351997.4248,358463.5465,346249.3716,352731.0814,351543.8704,63308954.0921,63316353.3510,63322953.3900,63322510.9163,350667.9933,63314525.7174,1087.2793,-4341.5312,205.6546,3299.7381,928.5025,-1458.6387,-3158.7085,3189.8258,-1971.9593,4747.1615,4061.1069,314.9085,0.0000,1604.9771,-352.1677,831.9553,5389.2429,-3827.4560,0.0000,-688.8236,2197.3801,5387.9508,0.0000,3354.0209,4294.1208,0.0000,-3219.6151,-3388.7850,6501.5913,-5661.9459,-6413.2526,3156.6282,-123.0374,3520.6787,4871.5872,5177.5280,-1065.3062,-1.1930,4732.2372,-5039.0844,-5760.3753,-337.1575,-6699.0889,5341.9406,-4728.2998,-5621.4967,-4635.9790,3369.0856,-4565.9460,669.4153,-2186.5054,-1466.5373,1801.8798,-598.5805,4475.5265,-4211.1663,-6334.0040,-1616.1327,-1271.9071,852.4521,0.0000,-5082.0557,-4768.2315,4317.5278,2627.7197,3855.8946,-2075.6182,0.0000,4596.0251,5186.6986,4842.8407,-2955.1126,4039.7841,4028.4876,-175.4208,-2301.2577,1408.1806,-3634.1227,-4106.6229,-1580.0134,-525.2990,3675.7160,3756.3779,5259.6669,-2745.9804,-3802.3168,6572.8824,4590.1013,-5796.8414,2536.3336,-1301.4099,5455.8710,-3619.2066,3100.5240,6546.8215,-4079.4002,5806.5286,4987.7955,0.0000,-602.3122,-47258.7748,-14988.9741,-27613.8058,-27894.1303,-35515.0917,-32050.3022,-27734.5063,-33141.7938,133644070.2000,133610226.2879,133649450.4280,133635759.5926,-32037.8515,133625757.9092,5124.5096,4662.6129,2671.6684,296.9742,3147.4751,-5312.2580,-2854.2035,-675.2015,2817.5212,2254.9845,-3770.5942,5030.0602,0.0000,5528.0471,6656.0895,-3323.3674,2315.5751,4912.6977,0.0000,1338.7830,2070.4012,1778.4328,0.0000,-3731.5310,591.6005,0.0000,2693.6628,1677.8344,-2024.6902,1924.5905,-678.0247,-4257.8375,-3143.9343,1845.3692,2015.5734,1415.8192,-1410.1278,-911.7918,-2180.7058,-4707.4547,-3756.8883,-5257.5911,1456.1529,3112.0056,-4143.5952,-3707.9196,-4205.4098,5012.5840,1781.5749,2447.6435,-4546.8437,3657.8437,-5405.1694,-4177.1679,5207.0530,-5115.3081,89.6435,6226.0628,-55.6229,-1571.6653,0.0000,3173.8962,-4315.4190,-5370.0748,5389.8174,4715.6295,-3006.0994,0.0000,2568.3519,234.2266,4696.8406,2604.0088,-4177.6133,-4906.0140,-5184.8765,6421.5719,-5312.8071,3804.2696,4967.9184,154.5146,2110.5623,-3952.0972,4654.5998,-1274.1515,-2683.6414,-3084.1059,1909.7024,538.4303,-1210.6062,-4716.4529,6798.8154,4204.6038,3800.4975,3767.0418,-1897.9565,-5497.7802,1667.5775,-3050.9017,0.0000,-5951.2476,-79438.2566,-86495.7660,-82088.0998,-80964.2279,-78333.4116,-84126.9629,-90921.9847,-83702.5643,-62145839.5996,-62163264.7495,-62155662.5560,-62149017.6105,-82638.3251,-62152980.8579,
