sl_100_86400_20310116 Coordinates.csv
2031/01/16 07:47:00.0000 UTC

Generated: Tue Oct  8 21:57:32 2024,
Start: 2031/01/16 07:47:00.00, Stop: 2031/01/17 07:47:00.00,
TIME_UNITS,STARLINK-30295 - X-Coordinate,STARLINK-5932 - X-Coordinate,STARLINK-4431 - X-Coordinate,STARLINK-30507 - X-Coordinate,STARLINK-5212 - X-Coordinate,STARLINK-30894 - X-Coordinate,STARLINK-1153 - X-Coordinate,STARLINK-31580 - X-Coordinate,STARLINK-31613 - X-Coordinate,STARLINK-3807 - X-Coordinate,STARLINK-2184 - X-Coordinate,STARLINK-1327 - X-Coordinate,STARLINK-1797 - X-Coordinate,STARLINK-2045 - X-Coordinate,STARLINK-5099 - X-Coordinate,STARLINK-5432 - X-Coordinate,STARLINK-5579 - X-Coordinate,STARLINK-30177 - X-Coordinate,STARLINK-32104 - X-Coordinate,STARLINK-3156 - X-Coordinate,STARLINK-5394 - X-Coordinate,STARLINK-4332 - X-Coordinate,STARLINK-31039 - X-Coordinate,STARLINK-5464 - X-Coordinate,STARLINK-32048 - X-Coordinate,STARLINK-2325 - X-Coordinate,STARLINK-3132 - X-Coordinate,STARLINK-3588 - X-Coordinate,STARLINK-4143 - X-Coordinate,STARLINK-4017 - X-Coordinate,STARLINK-6199 - X-Coordinate,STARLINK-3087 - X-Coordinate,STARLINK-5475 - X-Coordinate,STARLINK-5159 - X-Coordinate,STARLINK-2051 - X-Coordinate,STARLINK-3585 - X-Coordinate,STARLINK-5241 - X-Coordinate,STARLINK-3912 - X-Coordinate,STARLINK-1420 - X-Coordinate,STARLINK-31387 - X-Coordinate,STARLINK-1354 - X-Coordinate,STARLINK-4778 - X-Coordinate,STARLINK-30200 - X-Coordinate,STARLINK-32167 - X-Coordinate,STARLINK-4111 - X-Coordinate,STARLINK-1903 - X-Coordinate,STARLINK-6323 - X-Coordinate,STARLINK-4103 - X-Coordinate,STARLINK-4491 - X-Coordinate,STARLINK-30427 - X-Coordinate,STARLINK-3687 - X-Coordinate,STARLINK-5498 - X-Coordinate,STARLINK-4133 - X-Coordinate,STARLINK-4155 - X-Coordinate,STARLINK-5735 - X-Coordinate,STARLINK-5508 - X-Coordinate,STARLINK-30348 - X-Coordinate,STARLINK-30328 - X-Coordinate,STARLINK-1054 - X-Coordinate,STARLINK-5812 - X-Coordinate,STARLINK-4582 - X-Coordinate,STARLINK-31100 - X-Coordinate,STARLINK-30529 - X-Coordinate,STARLINK-30165 - X-Coordinate,STARLINK-5095 - X-Coordinate,STARLINK-11174 [DTC] - X-Coordinate,STARLINK-4708 - X-Coordinate,STARLINK-30705 - X-Coordinate,STARLINK-5755 - X-Coordinate,STARLINK-5352 - X-Coordinate,STARLINK-5950 - X-Coordinate,STARLINK-30342 - X-Coordinate,STARLINK-31321 - X-Coordinate,STARLINK-30476 - X-Coordinate,STARLINK-5669 - X-Coordinate,STARLINK-30430 - X-Coordinate,STARLINK-30471 - X-Coordinate,STARLINK-31938 - X-Coordinate,STARLINK-3990 - X-Coordinate,STARLINK-5824 - X-Coordinate,STARLINK-30270 - X-Coordinate,STARLINK-3897 - X-Coordinate,STARLINK-1829 - X-Coordinate,STARLINK-1305 - X-Coordinate,STARLINK-31258 - X-Coordinate,STARLINK-2531 - X-Coordinate,STARLINK-5606 - X-Coordinate,STARLINK-30422 - X-Coordinate,STARLINK-3544 - X-Coordinate,STARLINK-5172 - X-Coordinate,STARLINK-5664 - X-Coordinate,STARLINK-5443 - X-Coordinate,STARLINK-5472 - X-Coordinate,STARLINK-31662 - X-Coordinate,STARLINK-6029 - X-Coordinate,STARLINK-3557 - X-Coordinate,STARLINK-3259 - X-Coordinate,STARLINK-2127 - X-Coordinate,STARLINK-4265 - X-Coordinate,STARLINK-31910 - X-Coordinate,MoonARTEMIS1 - X-Coordinate,MoonARTEMIS2 - X-Coordinate,MoonIOAGEO - X-Coordinate,MoonIOAGNO - X-Coordinate,MoonIOAGNO 0001 - X-Coordinate,MoonIOAGSO - X-Coordinate,MoonIOAGSO 0001 - X-Coordinate,MoonLRO - X-Coordinate,MarsSat1 - X-Coordinate,MarsSat2 - X-Coordinate,MarsSat3 - X-Coordinate,MarsSat4 - X-Coordinate,Moon - X-Coordinate,Mars - X-Coordinate,STARLINK-30295 - Y-Coordinate,STARLINK-5932 - Y-Coordinate,STARLINK-4431 - Y-Coordinate,STARLINK-30507 - Y-Coordinate,STARLINK-5212 - Y-Coordinate,STARLINK-30894 - Y-Coordinate,STARLINK-1153 - Y-Coordinate,STARLINK-31580 - Y-Coordinate,STARLINK-31613 - Y-Coordinate,STARLINK-3807 - Y-Coordinate,STARLINK-2184 - Y-Coordinate,STARLINK-1327 - Y-Coordinate,STARLINK-1797 - Y-Coordinate,STARLINK-2045 - Y-Coordinate,STARLINK-5099 - Y-Coordinate,STARLINK-5432 - Y-Coordinate,STARLINK-5579 - Y-Coordinate,STARLINK-30177 - Y-Coordinate,STARLINK-32104 - Y-Coordinate,STARLINK-3156 - Y-Coordinate,STARLINK-5394 - Y-Coordinate,STARLINK-4332 - Y-Coordinate,STARLINK-31039 - Y-Coordinate,STARLINK-5464 - Y-Coordinate,STARLINK-32048 - Y-Coordinate,STARLINK-2325 - Y-Coordinate,STARLINK-3132 - Y-Coordinate,STARLINK-3588 - Y-Coordinate,STARLINK-4143 - Y-Coordinate,STARLINK-4017 - Y-Coordinate,STARLINK-6199 - Y-Coordinate,STARLINK-3087 - Y-Coordinate,STARLINK-5475 - Y-Coordinate,STARLINK-5159 - Y-Coordinate,STARLINK-2051 - Y-Coordinate,STARLINK-3585 - Y-Coordinate,STARLINK-5241 - Y-Coordinate,STARLINK-3912 - Y-Coordinate,STARLINK-1420 - Y-Coordinate,STARLINK-31387 - Y-Coordinate,STARLINK-1354 - Y-Coordinate,STARLINK-4778 - Y-Coordinate,STARLINK-30200 - Y-Coordinate,STARLINK-32167 - Y-Coordinate,STARLINK-4111 - Y-Coordinate,STARLINK-1903 - Y-Coordinate,STARLINK-6323 - Y-Coordinate,STARLINK-4103 - Y-Coordinate,STARLINK-4491 - Y-Coordinate,STARLINK-30427 - Y-Coordinate,STARLINK-3687 - Y-Coordinate,STARLINK-5498 - Y-Coordinate,STARLINK-4133 - Y-Coordinate,STARLINK-4155 - Y-Coordinate,STARLINK-5735 - Y-Coordinate,STARLINK-5508 - Y-Coordinate,STARLINK-30348 - Y-Coordinate,STARLINK-30328 - Y-Coordinate,STARLINK-1054 - Y-Coordinate,STARLINK-5812 - Y-Coordinate,STARLINK-4582 - Y-Coordinate,STARLINK-31100 - Y-Coordinate,STARLINK-30529 - Y-Coordinate,STARLINK-30165 - Y-Coordinate,STARLINK-5095 - Y-Coordinate,STARLINK-11174 [DTC] - Y-Coordinate,STARLINK-4708 - Y-Coordinate,STARLINK-30705 - Y-Coordinate,STARLINK-5755 - Y-Coordinate,STARLINK-5352 - Y-Coordinate,STARLINK-5950 - Y-Coordinate,STARLINK-30342 - Y-Coordinate,STARLINK-31321 - Y-Coordinate,STARLINK-30476 - Y-Coordinate,STARLINK-5669 - Y-Coordinate,STARLINK-30430 - Y-Coordinate,STARLINK-30471 - Y-Coordinate,STARLINK-31938 - Y-Coordinate,STARLINK-3990 - Y-Coordinate,STARLINK-5824 - Y-Coordinate,STARLINK-30270 - Y-Coordinate,STARLINK-3897 - Y-Coordinate,STARLINK-1829 - Y-Coordinate,STARLINK-1305 - Y-Coordinate,STARLINK-31258 - Y-Coordinate,STARLINK-2531 - Y-Coordinate,STARLINK-5606 - Y-Coordinate,STARLINK-30422 - Y-Coordinate,STARLINK-3544 - Y-Coordinate,STARLINK-5172 - Y-Coordinate,STARLINK-5664 - Y-Coordinate,STARLINK-5443 - Y-Coordinate,STARLINK-5472 - Y-Coordinate,STARLINK-31662 - Y-Coordinate,STARLINK-6029 - Y-Coordinate,STARLINK-3557 - Y-Coordinate,STARLINK-3259 - Y-Coordinate,STARLINK-2127 - Y-Coordinate,STARLINK-4265 - Y-Coordinate,STARLINK-31910 - Y-Coordinate,MoonARTEMIS1 - Y-Coordinate,MoonARTEMIS2 - Y-Coordinate,MoonIOAGEO - Y-Coordinate,MoonIOAGNO - Y-Coordinate,MoonIOAGNO 0001 - Y-Coordinate,MoonIOAGSO - Y-Coordinate,MoonIOAGSO 0001 - Y-Coordinate,MoonLRO - Y-Coordinate,MarsSat1 - Y-Coordinate,MarsSat2 - Y-Coordinate,MarsSat3 - Y-Coordinate,MarsSat4 - Y-Coordinate,Moon - Y-Coordinate,Mars - Y-Coordinate,STARLINK-30295 - Z-Coordinate,STARLINK-5932 - Z-Coordinate,STARLINK-4431 - Z-Coordinate,STARLINK-30507 - Z-Coordinate,STARLINK-5212 - Z-Coordinate,STARLINK-30894 - Z-Coordinate,STARLINK-1153 - Z-Coordinate,STARLINK-31580 - Z-Coordinate,STARLINK-31613 - Z-Coordinate,STARLINK-3807 - Z-Coordinate,STARLINK-2184 - Z-Coordinate,STARLINK-1327 - Z-Coordinate,STARLINK-1797 - Z-Coordinate,STARLINK-2045 - Z-Coordinate,STARLINK-5099 - Z-Coordinate,STARLINK-5432 - Z-Coordinate,STARLINK-5579 - Z-Coordinate,STARLINK-30177 - Z-Coordinate,STARLINK-32104 - Z-Coordinate,STARLINK-3156 - Z-Coordinate,STARLINK-5394 - Z-Coordinate,STARLINK-4332 - Z-Coordinate,STARLINK-31039 - Z-Coordinate,STARLINK-5464 - Z-Coordinate,STARLINK-32048 - Z-Coordinate,STARLINK-2325 - Z-Coordinate,STARLINK-3132 - Z-Coordinate,STARLINK-3588 - Z-Coordinate,STARLINK-4143 - Z-Coordinate,STARLINK-4017 - Z-Coordinate,STARLINK-6199 - Z-Coordinate,STARLINK-3087 - Z-Coordinate,STARLINK-5475 - Z-Coordinate,STARLINK-5159 - Z-Coordinate,STARLINK-2051 - Z-Coordinate,STARLINK-3585 - Z-Coordinate,STARLINK-5241 - Z-Coordinate,STARLINK-3912 - Z-Coordinate,STARLINK-1420 - Z-Coordinate,STARLINK-31387 - Z-Coordinate,STARLINK-1354 - Z-Coordinate,STARLINK-4778 - Z-Coordinate,STARLINK-30200 - Z-Coordinate,STARLINK-32167 - Z-Coordinate,STARLINK-4111 - Z-Coordinate,STARLINK-1903 - Z-Coordinate,STARLINK-6323 - Z-Coordinate,STARLINK-4103 - Z-Coordinate,STARLINK-4491 - Z-Coordinate,STARLINK-30427 - Z-Coordinate,STARLINK-3687 - Z-Coordinate,STARLINK-5498 - Z-Coordinate,STARLINK-4133 - Z-Coordinate,STARLINK-4155 - Z-Coordinate,STARLINK-5735 - Z-Coordinate,STARLINK-5508 - Z-Coordinate,STARLINK-30348 - Z-Coordinate,STARLINK-30328 - Z-Coordinate,STARLINK-1054 - Z-Coordinate,STARLINK-5812 - Z-Coordinate,STARLINK-4582 - Z-Coordinate,STARLINK-31100 - Z-Coordinate,STARLINK-30529 - Z-Coordinate,STARLINK-30165 - Z-Coordinate,STARLINK-5095 - Z-Coordinate,STARLINK-11174 [DTC] - Z-Coordinate,STARLINK-4708 - Z-Coordinate,STARLINK-30705 - Z-Coordinate,STARLINK-5755 - Z-Coordinate,STARLINK-5352 - Z-Coordinate,STARLINK-5950 - Z-Coordinate,STARLINK-30342 - Z-Coordinate,STARLINK-31321 - Z-Coordinate,STARLINK-30476 - Z-Coordinate,STARLINK-5669 - Z-Coordinate,STARLINK-30430 - Z-Coordinate,STARLINK-30471 - Z-Coordinate,STARLINK-31938 - Z-Coordinate,STARLINK-3990 - Z-Coordinate,STARLINK-5824 - Z-Coordinate,STARLINK-30270 - Z-Coordinate,STARLINK-3897 - Z-Coordinate,STARLINK-1829 - Z-Coordinate,STARLINK-1305 - Z-Coordinate,STARLINK-31258 - Z-Coordinate,STARLINK-2531 - Z-Coordinate,STARLINK-5606 - Z-Coordinate,STARLINK-30422 - Z-Coordinate,STARLINK-3544 - Z-Coordinate,STARLINK-5172 - Z-Coordinate,STARLINK-5664 - Z-Coordinate,STARLINK-5443 - Z-Coordinate,STARLINK-5472 - Z-Coordinate,STARLINK-31662 - Z-Coordinate,STARLINK-6029 - Z-Coordinate,STARLINK-3557 - Z-Coordinate,STARLINK-3259 - Z-Coordinate,STARLINK-2127 - Z-Coordinate,STARLINK-4265 - Z-Coordinate,STARLINK-31910 - Z-Coordinate,MoonARTEMIS1 - Z-Coordinate,MoonARTEMIS2 - Z-Coordinate,MoonIOAGEO - Z-Coordinate,MoonIOAGNO - Z-Coordinate,MoonIOAGNO 0001 - Z-Coordinate,MoonIOAGSO - Z-Coordinate,MoonIOAGSO 0001 - Z-Coordinate,MoonLRO - Z-Coordinate,MarsSat1 - Z-Coordinate,MarsSat2 - Z-Coordinate,MarsSat3 - Z-Coordinate,MarsSat4 - Z-Coordinate,Moon - Z-Coordinate,Mars - Z-Coordinate,
SECONDS,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,
0.000,-5152.0374,0.0000,1474.2870,4737.1123,6114.8763,0.0000,579.1506,3603.6695,2982.8259,6742.3702,3942.6113,1963.9270,-5474.6489,-4916.8556,6418.3669,5296.6150,4188.7048,-2601.7253,0.0000,-4928.9302,6325.2045,-6866.6027,2264.5119,-1195.6245,-3984.3739,-226.1466,-1088.0703,-3433.8073,-173.3923,-3945.8106,4546.5530,-4119.2470,-4433.3114,-127.4474,-1619.8609,-3670.9922,-4951.9338,4058.2191,3208.9931,-4731.9480,-5143.8044,-3720.8777,5452.3047,-5091.3452,655.9660,-6040.1562,4675.0789,-5593.3193,2778.2495,-4631.6120,-63.5732,6006.0468,-3873.9126,3551.0728,-6798.4442,-4560.6018,3151.8979,-5287.0389,4478.9655,4003.5358,-4029.7392,2681.9985,-1310.5061,-250.6044,5668.8344,2276.5145,-814.0385,-3711.3300,-1864.1931,302.4784,3624.2305,-1730.3639,560.0750,5721.9041,4041.0071,-5178.7932,463.5324,-5156.2124,-5470.4523,2073.0026,5574.9381,-5847.5588,-2635.6236,3209.9645,-440.2661,-3129.6452,30.6834,-6549.3777,2898.7440,206.4538,5084.7048,4805.4173,-5071.3255,4458.6867,-826.1999,715.8923,4656.8779,629.8335,-3693.0364,5220.7013,-312641.0207,-332398.4424,-309788.7726,-309677.9069,-315875.1580,-315630.7991,-317043.3777,-312549.6887,-190347270.1945,-190382968.7591,-190377546.7793,-190378601.2782,-313837.0488,-190367359.8559,-1783.0564,0.0000,6169.7284,1791.5746,-481.1953,0.0000,4946.2354,-4274.1231,-5814.4798,1495.0054,1637.0990,-6137.7121,4022.6283,3189.7734,-1394.8058,331.7867,-2792.6512,-4280.0923,0.0000,-2101.6157,1984.8242,-514.4591,6323.8720,-4558.6825,3598.2078,6728.1066,6402.8995,3117.8942,-5490.6356,-3702.2747,-2472.5183,4001.5095,-2239.4312,6733.7972,6097.3548,-2033.1637,-2144.6384,-4090.8208,3417.4320,-1684.9429,4288.4000,-5111.7039,1326.4379,-3103.8232,4115.9663,1746.4239,-4404.4249,1182.9368,4544.5644,1967.5265,-6768.1329,-642.6577,5061.8383,-2469.5481,-543.2778,-3728.0524,-4292.4251,-1453.1342,-2238.7766,-1322.8481,5384.3175,3181.1819,5772.6389,6453.1098,-1998.8946,-3439.4187,4081.6216,-1689.8977,4827.1124,6451.3847,4055.3691,-6111.4816,6593.6258,1784.5765,-4803.8681,-199.6474,5967.5990,-1507.7370,-4027.8390,-6598.8786,3808.8766,453.5096,5666.0401,-5194.1036,5764.3439,-5769.6817,-2446.9557,2201.3897,3416.1545,-5934.9413,670.0070,-3435.8277,142.0580,4596.6312,4629.4479,-4068.9249,4733.5732,4178.9548,-1931.1426,2991.5321,-188594.9528,-190605.3692,-200068.0446,-194761.1259,-188513.6360,-192174.7481,-198431.2430,-195246.2173,-83101068.8139,-83097868.4767,-83090057.1944,-83102128.4704,-196187.4447,-83098755.2313,4097.5970,0.0000,-2728.4525,4663.8726,-3130.2635,0.0000,-4736.9866,3825.7944,-1918.4364,705.0210,-5414.7043,-2392.0038,1066.2738,3612.6689,2259.5311,-4424.7943,-4808.7242,4648.5482,0.0000,-4217.1714,2057.1677,1199.0698,1554.7171,-5029.6823,4150.5663,74.8262,-2320.6578,5057.3165,4175.3851,4264.7323,-4533.7902,3894.9596,-4860.7146,1562.6495,-2393.7627,-5497.4523,-4292.9241,-3746.2634,5015.3865,4558.9076,-1534.1226,2699.9092,4051.2830,3058.5400,-5491.9986,2584.2063,1935.1147,3861.8485,-4398.2728,4641.8364,1287.6440,3419.6526,2653.8690,5359.8880,1238.5080,3678.0166,-4436.2755,4201.7217,-4756.3503,-5550.8591,-1488.3805,5534.8204,-3521.3182,-2468.4682,-3434.7469,5327.9866,5512.9344,-5435.7548,-4596.4476,2442.7880,-4299.4737,2722.8283,1755.4579,3373.7002,-2812.8404,4413.7205,-3640.8508,4193.8474,1222.9924,-43.0058,-1524.0000,-3632.6558,2459.3345,3058.4737,3637.3615,1934.8685,6491.7550,-326.7103,-5141.8108,-3478.5878,4629.8330,3551.7058,-4656.9222,2366.1807,5073.0465,-5512.4669,-1922.6581,5402.9499,-5474.5936,3223.0074,-81817.3073,-84711.4332,-78253.8086,-81153.0342,-75351.9250,-81169.9413,-89533.6015,-81606.6678,-36042118.2629,-36078172.2114,-36026049.9438,-36051762.3012,-80760.0971,-36045022.2964,
3600.000,3337.1806,0.0000,794.1655,-5446.6427,-2969.6008,0.0000,-4048.5084,1254.8006,-1015.8047,-6043.3376,-6055.2149,1204.5761,3687.2023,823.3002,-6047.8571,-5902.5952,-5483.5003,5876.5111,0.0000,3454.0848,-6761.5556,5330.3131,-3414.7016,4463.6440,2981.5105,-2113.5984,-1642.8405,-933.5799,2350.0591,6283.3643,-2939.7390,4759.3757,1935.0667,-1398.1061,-2013.4875,5066.6857,6868.5089,269.4627,-6304.2687,5085.2676,3480.2544,4084.5816,-6691.0279,3672.2840,-4680.9816,5356.8866,-2007.8433,6056.3556,-5363.6381,2183.3274,1650.9723,-2325.2205,2662.3991,-2253.7052,6290.9544,5417.3800,-692.7263,6624.8921,-4409.3917,-6051.3555,2282.7129,-5621.9533,-2175.2671,-2119.0259,-5149.8589,1139.3232,-3374.6398,5446.8031,-1447.6157,-2645.7998,-5340.5100,4046.8267,-2630.6596,-6840.3383,-31.6020,2296.1259,-2912.7084,6489.6315,4842.3355,532.6937,-6353.2558,2690.8979,-1565.2027,-1694.5715,-1618.1459,4426.5789,4403.2681,4673.4971,-4884.9648,1704.6289,-4642.4518,-4280.4139,6224.6779,-6121.0666,475.3659,3547.8377,-4423.1729,-4594.5157,5039.0596,-6778.9711,-256738.9900,-273391.5089,-251636.7414,-253483.0629,-257084.3542,-253747.3472,-257993.5258,-255473.9491,-162251757.7760,-162283410.7480,-162287401.8263,-162276551.4542,-254438.5607,-162271296.4221,-2551.2660,0.0000,-2349.1229,2324.3211,2938.7933,0.0000,-1909.5482,3951.8223,6101.3193,164.5709,1584.9142,4213.9870,-4766.2894,-4063.6341,2789.1982,3086.9329,4276.4818,1406.9158,0.0000,-2451.5570,141.3255,2543.0659,-3364.4222,1395.7573,-6096.4134,-4540.3026,-4135.9054,-4674.1355,6491.1269,2825.6629,5853.1695,-4961.0653,-1420.5329,-6178.6460,-3606.9260,-2013.0295,474.4354,4104.9070,-2188.3819,-2985.2455,-5117.6773,1283.9015,1442.0032,-1660.6041,-3859.4599,-3572.5607,5928.5475,-3305.8331,-4315.0105,-5552.2970,5929.1368,1588.0316,-6137.1402,5947.4435,-1648.9101,4179.6896,6624.4535,-1463.9562,5178.8209,3079.9623,-5781.0591,-346.4614,-3510.7129,-6458.2215,4621.5838,6211.3290,-4413.7659,-2515.4468,-6330.4746,-6252.4027,-311.6590,3105.2103,-3734.0788,737.1894,5039.7000,-3697.5439,-6337.8899,-1810.9691,1130.2668,5997.4934,-1644.6737,-3129.1062,-3770.7328,6435.9951,-6586.9883,4486.4891,1901.0533,-3969.6423,1043.1048,6603.5730,3428.5525,5363.5008,-2798.1822,-2552.3989,-6877.7288,4496.9434,-1480.2057,-4230.0846,-2281.2905,-573.9758,-263941.4866,-266839.3817,-273203.8064,-269970.9549,-260325.5914,-267451.3235,-269929.3857,-269075.8245,-129559560.1176,-129559596.0574,-129553656.4214,-129565653.2751,-268164.2374,-129558263.9853,-5385.3760,0.0000,6436.3038,-3530.5079,5459.5665,0.0000,5200.5548,-5369.7089,-2852.7241,3402.9662,2872.6636,5283.9490,3309.9446,-5506.3816,1973.1654,1814.8162,317.3532,-3211.3180,0.0000,5328.3501,1571.2870,3731.5242,-4965.2832,5046.5474,263.5691,-4504.0676,5254.7010,-4953.3909,-214.4733,-311.4803,2086.6365,943.9452,6507.9923,2765.5125,5322.9238,4236.9275,294.1207,5490.6707,-1652.4984,-3371.9451,-2982.9470,-5389.3678,-1071.7643,-5364.8860,3255.6738,2184.3152,2410.7612,251.1567,509.8816,-3377.0057,3091.0061,-6354.1744,1714.6141,-2672.9655,2396.7013,1183.4689,1895.4113,-1336.6955,1159.6225,1565.3199,-2972.0796,-4049.5324,5497.2540,-1257.4551,7.0565,-2382.4816,-4126.1065,3174.3614,2375.0525,1269.9040,4396.0628,-4671.9282,-5110.2337,177.6048,4668.4726,-5248.6115,594.0253,-1059.0608,-4796.3523,-3408.6340,-2200.2001,5512.6800,-5340.7448,1543.4927,829.3521,2664.8670,-5027.6755,-3205.5829,4626.7091,-906.1533,-3816.2044,694.0675,881.8147,1616.0446,-602.8401,3808.1131,5088.4497,-2863.4896,4073.7611,571.2304,-83002.6041,-85980.1372,-79726.7295,-83224.9063,-76539.9652,-79585.6485,-90833.7571,-80700.9201,-36053251.4298,-36091689.5557,-36041551.1849,-36068214.8839,-81843.7159,-36059077.3992,
7200.000,-1336.7903,0.0000,-70.4552,4689.1510,-652.2391,0.0000,6495.4011,-5481.5437,-2319.5156,3224.2210,5844.4267,-4887.7019,384.3940,3361.3417,3051.4144,4465.3034,4140.3972,-6686.1233,0.0000,-1773.2705,4793.8872,-893.7027,4490.8549,-6564.0704,-139.1206,4539.4470,4867.1051,4125.9977,-3423.6190,-5666.2100,634.4128,-2725.4513,-478.0028,3167.7606,5633.7426,-5291.8277,-5547.1253,-4490.4628,6238.8198,-3618.0795,418.9168,-4148.4929,5442.8509,-1473.6899,6206.1510,-1372.9173,-2462.1071,-3703.2830,5382.6705,401.0397,-3443.9368,-1758.2541,215.5383,708.4568,-3489.0698,-3810.6542,-1531.0758,-5461.9874,2638.2789,5441.5555,1212.7084,6746.2845,5632.5368,3942.7375,2631.0273,-3118.1316,5671.9697,-4808.7653,3668.7106,4271.7707,6000.7246,-5828.6820,4852.2235,5014.9913,-4123.4931,427.2083,4308.9272,-4723.7028,-3258.4290,-3657.4292,4965.3476,645.0259,5711.6831,-1203.4454,3106.6415,-4213.6018,-6590.0591,-869.7771,5441.7184,-3045.3711,3329.5444,1590.3233,-4537.4445,5095.3958,-67.0629,-5656.6661,3711.1449,5946.6745,-5034.1545,5071.8960,-180322.1238,-197288.3671,-177510.6449,-182278.9359,-182274.1835,-175970.9825,-183114.6377,-178213.8248,-123087574.9323,-123114806.3961,-123125872.8905,-123103717.6174,-179014.1837,-123106198.9620,6144.2535,0.0000,-3272.9980,-5049.7092,-5439.6331,0.0000,-719.5630,-3062.2140,-3412.7809,-2714.7341,-3311.1961,-1498.3170,4142.5079,4693.6445,-3634.8684,-4895.6601,-3541.3339,1326.5602,0.0000,6120.6656,-2629.2738,-1751.8545,-1005.8328,1143.1496,5094.6984,-147.0311,1005.8320,5299.6863,-4550.4218,-694.6160,-6616.1945,3631.7047,5383.6303,2964.0217,163.5536,4433.8936,1298.5781,-3850.6803,377.9533,5722.7025,4178.7457,3225.1617,-3419.1868,5945.6084,2779.2069,4069.4520,-4251.4830,4011.9276,2259.1278,6834.6451,-2408.1340,-3781.5133,4743.5233,-6625.4544,3848.9475,-2192.2066,-6513.1151,3503.7195,-5537.5441,-2867.6693,4040.6652,-1596.4847,988.8808,3844.5746,-5413.6617,-5374.9313,3955.9131,4523.8754,5714.0641,3456.8097,-2952.3554,587.3788,-446.3069,-3014.9347,-4350.4463,6474.9478,4784.1621,3985.5325,3021.9394,-3497.1817,-1606.7659,5703.7263,905.6073,-4462.4900,3858.4611,-482.1840,-2120.2081,4980.3979,-4056.1560,-4038.5914,-6031.6372,-4968.1863,3844.8085,-1106.8661,5453.1620,-3901.2176,-2898.5149,3002.9373,4682.9187,-2300.8531,-324547.2483,-325684.4348,-328752.7029,-325274.3216,-315225.7827,-325655.9069,-324440.2952,-321894.6086,-167136467.1704,-167137536.0842,-167137681.7936,-167142033.8900,-322911.2932,-167135789.6042,2649.2090,0.0000,-6083.4145,54.3817,-4174.1227,0.0000,-2126.0212,2547.2532,5404.9538,-5523.6346,1533.4142,-4598.4990,-5483.2104,3748.7067,-5083.0090,1938.6058,4320.1752,-575.4445,0.0000,-2422.7103,-4285.4180,-6712.9860,5126.1295,-1755.0492,-4495.9210,4958.7108,-4784.6061,1435.2954,-3914.8728,-3874.9793,1756.5491,-5256.9310,-4363.6848,-5392.5033,-3712.4494,-327.4548,3867.5088,-3498.7973,-2863.0206,-519.4811,5424.6412,4428.1406,-2585.6739,2720.1225,1098.5454,-5279.4507,-4576.3851,-4233.1164,3675.5535,-300.4986,-5468.1257,5548.0398,-5024.3537,-1783.8409,-4596.7215,-5384.8410,1790.3986,-2390.9250,3157.8448,3263.7888,5431.8856,88.8576,-3839.2254,4166.9542,3405.8768,-2635.4819,132.4728,1579.5802,1314.5255,-4191.6196,-1826.6292,3662.3499,4803.4797,-3629.0223,-3375.5956,2072.8335,2756.0642,-2892.1954,5272.8035,4705.4461,4534.8504,-3827.6444,3410.6242,-5038.4744,-4715.2948,-5378.8350,590.4547,4710.5511,-630.3961,4652.0367,589.2891,-4519.9007,3453.6392,-4415.6157,-4270.2210,406.4045,-5064.2950,-1671.5060,58.9588,-3957.8095,-83313.2646,-87205.0778,-81759.0594,-81938.3191,-78076.8052,-83560.5241,-91521.3610,-84161.4799,-36064735.2756,-36104750.3139,-36057709.8920,-36082244.3079,-82919.3966,-36073105.8785,
