sl_100_5400_20310106 Coordinates.csv
2031/01/06 07:47:00.0000 UTC

Generated: Tue Oct  8 21:55:24 2024,
Start: 2031/01/06 07:47:00.00, Stop: 2031/01/06 09:17:00.00,
TIME_UNITS,STARLINK-31273 - X-Coordinate,STARLINK-6095 - X-Coordinate,STARLINK-2006 - X-Coordinate,STARLINK-30801 - X-Coordinate,STARLINK-2479 - X-Coordinate,STARLINK-1679 - X-Coordinate,STARLINK-31402 - X-Coordinate,STARLINK-1146 - X-Coordinate,STARLINK-31899 - X-Coordinate,STARLINK-2689 - X-Coordinate,STARLINK-31620 - X-Coordinate,STARLINK-1522 - X-Coordinate,STARLINK-30295 - X-Coordinate,STARLINK-31252 - X-Coordinate,STARLINK-31189 - X-Coordinate,STARLINK-3302 - X-Coordinate,STARLINK-30829 - X-Coordinate,STARLINK-30921 - X-Coordinate,STARLINK-4272 - X-Coordinate,STARLINK-11272 [DTC] - X-Coordinate,STARLINK-2714 - X-Coordinate,STARLINK-3975 - X-Coordinate,STARLINK-31323 - X-Coordinate,STARLINK-2429 - X-Coordinate,STARLINK-5450 - X-Coordinate,STARLINK-3889 - X-Coordinate,STARLINK-5386 - X-Coordinate,STARLINK-1826 - X-Coordinate,STARLINK-1291 - X-Coordinate,STARLINK-4573 - X-Coordinate,STARLINK-30797 - X-Coordinate,STARLINK-30074 - X-Coordinate,STARLINK-30119 - X-Coordinate,STARLINK-31418 - X-Coordinate,STARLINK-31293 - X-Coordinate,STARLINK-5594 - X-Coordinate,STARLINK-5774 - X-Coordinate,STARLINK-31181 - X-Coordinate,STARLINK-31083 - X-Coordinate,STARLINK-2327 - X-Coordinate,STARLINK-3515 - X-Coordinate,STARLINK-2166 - X-Coordinate,STARLINK-32039 - X-Coordinate,STARLINK-5099 - X-Coordinate,STARLINK-30789 - X-Coordinate,STARLINK-4601 - X-Coordinate,STARLINK-30902 - X-Coordinate,STARLINK-30879 - X-Coordinate,STARLINK-31170 - X-Coordinate,STARLINK-31655 - X-Coordinate,STARLINK-5617 - X-Coordinate,STARLINK-30275 - X-Coordinate,STARLINK-31583 - X-Coordinate,STARLINK-3942 - X-Coordinate,STARLINK-5748 - X-Coordinate,STARLINK-5068 - X-Coordinate,STARLINK-6159 - X-Coordinate,STARLINK-1670 - X-Coordinate,STARLINK-32205 - X-Coordinate,STARLINK-5315 - X-Coordinate,STARLINK-2507 - X-Coordinate,STARLINK-30230 - X-Coordinate,STARLINK-31509 - X-Coordinate,STARLINK-31390 - X-Coordinate,STARLINK-30191 - X-Coordinate,STARLINK-1991 - X-Coordinate,STARLINK-30949 - X-Coordinate,STARLINK-4287 - X-Coordinate,STARLINK-5100 - X-Coordinate,STARLINK-30905 - X-Coordinate,STARLINK-3177 - X-Coordinate,STARLINK-30919 - X-Coordinate,STARLINK-3077 - X-Coordinate,STARLINK-4108 - X-Coordinate,STARLINK-3159 - X-Coordinate,STARLINK-30954 - X-Coordinate,STARLINK-1960 - X-Coordinate,STARLINK-30941 - X-Coordinate,STARLINK-1566 - X-Coordinate,STARLINK-2127 - X-Coordinate,STARLINK-4343 - X-Coordinate,STARLINK-3729 - X-Coordinate,STARLINK-3821 - X-Coordinate,STARLINK-5153 - X-Coordinate,STARLINK-4646 - X-Coordinate,STARLINK-6294 - X-Coordinate,STARLINK-31476 - X-Coordinate,STARLINK-6070 - X-Coordinate,STARLINK-31003 - X-Coordinate,STARLINK-5836 - X-Coordinate,STARLINK-31473 - X-Coordinate,STARLINK-5888 - X-Coordinate,STARLINK-4010 - X-Coordinate,STARLINK-5609 - X-Coordinate,STARLINK-6043 - X-Coordinate,STARLINK-31496 - X-Coordinate,STARLINK-1503 - X-Coordinate,STARLINK-30263 - X-Coordinate,STARLINK-5841 - X-Coordinate,STARLINK-30316 - X-Coordinate,MoonARTEMIS1 - X-Coordinate,MoonARTEMIS2 - X-Coordinate,MoonIOAGEO - X-Coordinate,MoonIOAGNO - X-Coordinate,MoonIOAGNO 0001 - X-Coordinate,MoonIOAGSO - X-Coordinate,MoonIOAGSO 0001 - X-Coordinate,MoonLRO - X-Coordinate,MarsSat1 - X-Coordinate,MarsSat2 - X-Coordinate,MarsSat3 - X-Coordinate,MarsSat4 - X-Coordinate,Moon - X-Coordinate,Mars - X-Coordinate,STARLINK-31273 - Y-Coordinate,STARLINK-6095 - Y-Coordinate,STARLINK-2006 - Y-Coordinate,STARLINK-30801 - Y-Coordinate,STARLINK-2479 - Y-Coordinate,STARLINK-1679 - Y-Coordinate,STARLINK-31402 - Y-Coordinate,STARLINK-1146 - Y-Coordinate,STARLINK-31899 - Y-Coordinate,STARLINK-2689 - Y-Coordinate,STARLINK-31620 - Y-Coordinate,STARLINK-1522 - Y-Coordinate,STARLINK-30295 - Y-Coordinate,STARLINK-31252 - Y-Coordinate,STARLINK-31189 - Y-Coordinate,STARLINK-3302 - Y-Coordinate,STARLINK-30829 - Y-Coordinate,STARLINK-30921 - Y-Coordinate,STARLINK-4272 - Y-Coordinate,STARLINK-11272 [DTC] - Y-Coordinate,STARLINK-2714 - Y-Coordinate,STARLINK-3975 - Y-Coordinate,STARLINK-31323 - Y-Coordinate,STARLINK-2429 - Y-Coordinate,STARLINK-5450 - Y-Coordinate,STARLINK-3889 - Y-Coordinate,STARLINK-5386 - Y-Coordinate,STARLINK-1826 - Y-Coordinate,STARLINK-1291 - Y-Coordinate,STARLINK-4573 - Y-Coordinate,STARLINK-30797 - Y-Coordinate,STARLINK-30074 - Y-Coordinate,STARLINK-30119 - Y-Coordinate,STARLINK-31418 - Y-Coordinate,STARLINK-31293 - Y-Coordinate,STARLINK-5594 - Y-Coordinate,STARLINK-5774 - Y-Coordinate,STARLINK-31181 - Y-Coordinate,STARLINK-31083 - Y-Coordinate,STARLINK-2327 - Y-Coordinate,STARLINK-3515 - Y-Coordinate,STARLINK-2166 - Y-Coordinate,STARLINK-32039 - Y-Coordinate,STARLINK-5099 - Y-Coordinate,STARLINK-30789 - Y-Coordinate,STARLINK-4601 - Y-Coordinate,STARLINK-30902 - Y-Coordinate,STARLINK-30879 - Y-Coordinate,STARLINK-31170 - Y-Coordinate,STARLINK-31655 - Y-Coordinate,STARLINK-5617 - Y-Coordinate,STARLINK-30275 - Y-Coordinate,STARLINK-31583 - Y-Coordinate,STARLINK-3942 - Y-Coordinate,STARLINK-5748 - Y-Coordinate,STARLINK-5068 - Y-Coordinate,STARLINK-6159 - Y-Coordinate,STARLINK-1670 - Y-Coordinate,STARLINK-32205 - Y-Coordinate,STARLINK-5315 - Y-Coordinate,STARLINK-2507 - Y-Coordinate,STARLINK-30230 - Y-Coordinate,STARLINK-31509 - Y-Coordinate,STARLINK-31390 - Y-Coordinate,STARLINK-30191 - Y-Coordinate,STARLINK-1991 - Y-Coordinate,STARLINK-30949 - Y-Coordinate,STARLINK-4287 - Y-Coordinate,STARLINK-5100 - Y-Coordinate,STARLINK-30905 - Y-Coordinate,STARLINK-3177 - Y-Coordinate,STARLINK-30919 - Y-Coordinate,STARLINK-3077 - Y-Coordinate,STARLINK-4108 - Y-Coordinate,STARLINK-3159 - Y-Coordinate,STARLINK-30954 - Y-Coordinate,STARLINK-1960 - Y-Coordinate,STARLINK-30941 - Y-Coordinate,STARLINK-1566 - Y-Coordinate,STARLINK-2127 - Y-Coordinate,STARLINK-4343 - Y-Coordinate,STARLINK-3729 - Y-Coordinate,STARLINK-3821 - Y-Coordinate,STARLINK-5153 - Y-Coordinate,STARLINK-4646 - Y-Coordinate,STARLINK-6294 - Y-Coordinate,STARLINK-31476 - Y-Coordinate,STARLINK-6070 - Y-Coordinate,STARLINK-31003 - Y-Coordinate,STARLINK-5836 - Y-Coordinate,STARLINK-31473 - Y-Coordinate,STARLINK-5888 - Y-Coordinate,STARLINK-4010 - Y-Coordinate,STARLINK-5609 - Y-Coordinate,STARLINK-6043 - Y-Coordinate,STARLINK-31496 - Y-Coordinate,STARLINK-1503 - Y-Coordinate,STARLINK-30263 - Y-Coordinate,STARLINK-5841 - Y-Coordinate,STARLINK-30316 - Y-Coordinate,MoonARTEMIS1 - Y-Coordinate,MoonARTEMIS2 - Y-Coordinate,MoonIOAGEO - Y-Coordinate,MoonIOAGNO - Y-Coordinate,MoonIOAGNO 0001 - Y-Coordinate,MoonIOAGSO - Y-Coordinate,MoonIOAGSO 0001 - Y-Coordinate,MoonLRO - Y-Coordinate,MarsSat1 - Y-Coordinate,MarsSat2 - Y-Coordinate,MarsSat3 - Y-Coordinate,MarsSat4 - Y-Coordinate,Moon - Y-Coordinate,Mars - Y-Coordinate,STARLINK-31273 - Z-Coordinate,STARLINK-6095 - Z-Coordinate,STARLINK-2006 - Z-Coordinate,STARLINK-30801 - Z-Coordinate,STARLINK-2479 - Z-Coordinate,STARLINK-1679 - Z-Coordinate,STARLINK-31402 - Z-Coordinate,STARLINK-1146 - Z-Coordinate,STARLINK-31899 - Z-Coordinate,STARLINK-2689 - Z-Coordinate,STARLINK-31620 - Z-Coordinate,STARLINK-1522 - Z-Coordinate,STARLINK-30295 - Z-Coordinate,STARLINK-31252 - Z-Coordinate,STARLINK-31189 - Z-Coordinate,STARLINK-3302 - Z-Coordinate,STARLINK-30829 - Z-Coordinate,STARLINK-30921 - Z-Coordinate,STARLINK-4272 - Z-Coordinate,STARLINK-11272 [DTC] - Z-Coordinate,STARLINK-2714 - Z-Coordinate,STARLINK-3975 - Z-Coordinate,STARLINK-31323 - Z-Coordinate,STARLINK-2429 - Z-Coordinate,STARLINK-5450 - Z-Coordinate,STARLINK-3889 - Z-Coordinate,STARLINK-5386 - Z-Coordinate,STARLINK-1826 - Z-Coordinate,STARLINK-1291 - Z-Coordinate,STARLINK-4573 - Z-Coordinate,STARLINK-30797 - Z-Coordinate,STARLINK-30074 - Z-Coordinate,STARLINK-30119 - Z-Coordinate,STARLINK-31418 - Z-Coordinate,STARLINK-31293 - Z-Coordinate,STARLINK-5594 - Z-Coordinate,STARLINK-5774 - Z-Coordinate,STARLINK-31181 - Z-Coordinate,STARLINK-31083 - Z-Coordinate,STARLINK-2327 - Z-Coordinate,STARLINK-3515 - Z-Coordinate,STARLINK-2166 - Z-Coordinate,STARLINK-32039 - Z-Coordinate,STARLINK-5099 - Z-Coordinate,STARLINK-30789 - Z-Coordinate,STARLINK-4601 - Z-Coordinate,STARLINK-30902 - Z-Coordinate,STARLINK-30879 - Z-Coordinate,STARLINK-31170 - Z-Coordinate,STARLINK-31655 - Z-Coordinate,STARLINK-5617 - Z-Coordinate,STARLINK-30275 - Z-Coordinate,STARLINK-31583 - Z-Coordinate,STARLINK-3942 - Z-Coordinate,STARLINK-5748 - Z-Coordinate,STARLINK-5068 - Z-Coordinate,STARLINK-6159 - Z-Coordinate,STARLINK-1670 - Z-Coordinate,STARLINK-32205 - Z-Coordinate,STARLINK-5315 - Z-Coordinate,STARLINK-2507 - Z-Coordinate,STARLINK-30230 - Z-Coordinate,STARLINK-31509 - Z-Coordinate,STARLINK-31390 - Z-Coordinate,STARLINK-30191 - Z-Coordinate,STARLINK-1991 - Z-Coordinate,STARLINK-30949 - Z-Coordinate,STARLINK-4287 - Z-Coordinate,STARLINK-5100 - Z-Coordinate,STARLINK-30905 - Z-Coordinate,STARLINK-3177 - Z-Coordinate,STARLINK-30919 - Z-Coordinate,STARLINK-3077 - Z-Coordinate,STARLINK-4108 - Z-Coordinate,STARLINK-3159 - Z-Coordinate,STARLINK-30954 - Z-Coordinate,STARLINK-1960 - Z-Coordinate,STARLINK-30941 - Z-Coordinate,STARLINK-1566 - Z-Coordinate,STARLINK-2127 - Z-Coordinate,STARLINK-4343 - Z-Coordinate,STARLINK-3729 - Z-Coordinate,STARLINK-3821 - Z-Coordinate,STARLINK-5153 - Z-Coordinate,STARLINK-4646 - Z-Coordinate,STARLINK-6294 - Z-Coordinate,STARLINK-31476 - Z-Coordinate,STARLINK-6070 - Z-Coordinate,STARLINK-31003 - Z-Coordinate,STARLINK-5836 - Z-Coordinate,STARLINK-31473 - Z-Coordinate,STARLINK-5888 - Z-Coordinate,STARLINK-4010 - Z-Coordinate,STARLINK-5609 - Z-Coordinate,STARLINK-6043 - Z-Coordinate,STARLINK-31496 - Z-Coordinate,STARLINK-1503 - Z-Coordinate,STARLINK-30263 - Z-Coordinate,STARLINK-5841 - Z-Coordinate,STARLINK-30316 - Z-Coordinate,MoonARTEMIS1 - Z-Coordinate,MoonARTEMIS2 - Z-Coordinate,MoonIOAGEO - Z-Coordinate,MoonIOAGNO - Z-Coordinate,MoonIOAGNO 0001 - Z-Coordinate,MoonIOAGSO - Z-Coordinate,MoonIOAGSO 0001 - Z-Coordinate,MoonLRO - Z-Coordinate,MarsSat1 - Z-Coordinate,MarsSat2 - Z-Coordinate,MarsSat3 - Z-Coordinate,MarsSat4 - Z-Coordinate,Moon - Z-Coordinate,Mars - Z-Coordinate,
SECONDS,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,
0.000,-3481.0607,-5869.4702,786.7381,-1766.4451,-543.0947,2807.3434,0.0000,-3361.7264,2328.4359,-3828.1671,2747.8793,4982.5610,-5726.8512,0.0000,-2752.8262,-4615.6182,5828.4185,-5637.7933,2210.2507,4645.0552,5720.9448,5153.9477,3455.1143,4814.9680,1528.1658,4167.3935,-3609.5903,4108.0205,-1029.8241,3920.3833,3539.6834,-3709.1804,-143.5650,4572.7335,3619.3997,1899.4097,433.2278,-5700.3488,-2157.3440,4072.4690,5275.6884,6681.9061,1734.2541,2214.0781,5712.1754,-4481.4854,-4350.9685,3309.5366,-3094.4869,-2001.7801,2723.1990,-2998.0429,5259.9299,227.7694,-5868.2435,4096.0692,4378.0338,640.4819,0.0000,2574.1019,-4195.5588,-5046.8247,2250.9580,1133.0042,-6181.1302,-1908.8720,5227.4340,3789.0803,1816.9950,4716.8004,-3292.6724,-4583.6073,-2821.1990,-832.3399,-2862.0894,431.8447,-5232.7381,5103.5225,3041.3828,1231.9786,-71.4233,-4177.3449,3320.6605,-328.5337,-6353.9902,-2992.0624,-2345.6202,-1144.8141,5789.3346,-1698.4562,-5423.8195,-3039.1961,-3794.3841,-5219.0101,-1672.8959,6208.8130,-3679.5103,4829.0692,-4452.1324,-1848.1469,303555.7928,286203.0271,308225.2228,309211.8401,304147.0056,303764.9423,301320.4725,303505.5387,-212257140.1753,-212241392.9384,-212275131.1325,-212248417.1188,304847.4382,-212250469.0992,-4287.7087,-126.3745,-5956.1856,5295.4605,-6227.0740,3055.4001,0.0000,-2593.7522,6411.3040,-1875.7852,-6173.9482,2820.8461,2445.1055,0.0000,-6160.1284,-1822.8126,-3174.5032,1811.7547,6102.5972,-4411.6670,-1655.7170,-2348.0786,2185.2021,1391.2949,-3969.7905,202.7340,4950.6083,-1003.1695,-6582.6497,-4844.1233,-2452.5782,-3474.6663,-6864.9204,2222.4077,-2032.7925,-5088.5295,-6181.1934,3283.7403,-4903.6538,415.8278,-4211.7113,1628.6604,-6027.2139,-6385.1374,-3686.5404,-5215.4596,-3649.0652,4010.1420,4249.1632,-3803.9250,-739.3517,3750.2390,2997.0670,-4130.1896,-3226.2856,-5316.5334,2660.5137,4098.3703,0.0000,-1866.0139,1169.3476,1992.0429,-5082.7552,-4697.5005,1924.4646,-6052.3613,-1424.5348,2077.8338,-4743.9885,-5059.2990,-2552.5975,-4890.9315,-903.2193,-6830.6823,4050.2637,-6744.3062,333.1674,3190.7388,-2651.6022,-5638.9050,1018.2055,-638.6442,-5412.6942,4732.9968,410.0734,-6191.9436,-5855.5386,-3537.7341,1281.6272,-4829.0160,-113.5812,-2249.5686,-4745.7853,-1221.6667,-6706.3260,-1436.8416,-5615.4075,-2819.4714,3808.6397,-6334.9689,-218185.7183,-216595.6667,-226056.0013,-220868.9972,-213680.8344,-217302.2658,-223253.1132,-222727.9353,-70708173.0339,-70688543.4587,-70684884.3837,-70699422.9075,-221581.9180,-70692958.9923,-4026.5385,-3685.3635,-3177.3878,-3955.4391,2919.3967,-5510.1814,0.0000,-5148.5973,-182.3300,5387.0979,79.8855,3528.8304,2787.3518,0.0000,-923.8683,4795.7806,-1609.2008,-3319.7016,2300.8671,2093.5348,3266.5357,3960.6680,5442.1934,-4726.2120,5433.2447,-5487.3040,3228.2763,-5460.5389,-1416.5416,2348.5256,5332.1748,4685.1725,-688.1426,4481.2973,5410.4248,-4351.4738,-3116.3716,1974.1172,4204.4038,5268.5739,1411.9850,120.4494,2670.5698,1611.2477,-693.1020,-499.3231,3942.9683,4482.9125,4495.3185,-5332.4387,-6351.6575,-4921.0096,2999.3394,5474.7171,1685.9026,-1667.0502,4649.6198,5451.8054,0.0000,-6165.9231,-5330.4545,-4235.7684,-3941.3941,4825.3070,2287.8103,-2714.9538,-4297.3078,5254.5601,4675.4582,319.2890,-5513.2204,-1802.4697,6266.4428,280.9414,4766.1133,1440.5792,-4446.3012,-3422.7578,-5358.3436,-3726.8537,-6866.0903,-5390.0501,-2661.2311,4911.4656,2635.5133,875.0589,2535.4482,-5865.5436,-3560.0049,-4648.1733,3888.6194,-5810.6710,-3265.9577,-4300.6695,73.4084,2383.7791,1545.4375,-4096.6664,-3679.3205,1637.5817,150367.3566,148949.6341,153955.1119,151080.5928,156857.0600,150995.6834,142670.9138,151517.8497,-31879538.8161,-31912291.7651,-31889884.9508,-31898916.7676,151444.6882,-31891430.4205,
300.000,-5059.4800,-6233.9013,-531.3679,312.4421,-1820.6336,4234.8242,0.0000,-4009.9842,3611.6302,-4964.6597,1212.7947,6175.2198,-4259.4482,0.0000,-4081.5497,-4255.6953,4560.9819,-5678.6000,3126.4731,3099.6067,5797.4539,5085.0923,4532.8521,4251.2067,-327.3682,3839.1400,-1691.6558,3107.8489,-2158.0003,3072.8241,2646.8304,-4884.7411,-1639.0482,5565.1511,2683.2334,1460.2752,-1229.6724,-4264.1515,-3673.7306,3741.6737,4534.8023,6596.5776,560.0989,1083.2719,4605.4298,-5248.9943,-4916.4592,4981.1403,-1064.2940,-3961.5604,3205.7905,-1961.3285,5343.3505,-1907.8411,-6641.0651,3055.7220,5079.2718,2759.3436,0.0000,442.7607,-2941.4956,-3609.5661,646.7420,-460.6886,-4943.4315,-2898.6366,4953.3325,5096.0674,-181.9811,3344.8880,-4616.7175,-5748.2443,-2090.1759,-1989.2244,-1806.9896,-1145.9579,-5769.8079,5295.9926,1502.2490,-478.2396,-2015.7714,-4725.4708,2384.0644,1448.8818,-5299.5331,-4121.8554,-3572.6466,-2791.9046,5320.7646,-3535.1429,-4606.7595,-1061.9675,-4227.6037,-5902.3792,-2194.9726,4996.1916,-4323.6183,3159.9117,-4560.1901,-2845.9969,307886.5685,290694.3194,312718.7456,313630.6813,308714.9792,308442.6732,305919.3083,308044.4989,-210657037.6390,-210641009.6236,-210675150.9014,-210647574.8589,309456.5128,-210650289.8563,-3798.0077,1660.1619,-6597.8771,5101.6316,-5092.9438,1429.4044,0.0000,-480.5366,5533.3529,-120.9253,-6446.9315,1815.9707,3302.5872,0.0000,-5412.3988,234.0565,-3917.9827,3305.6485,4808.7247,-4746.2612,-3140.8459,-3963.4931,307.3368,-609.2250,-4934.6889,-1949.6577,5263.7209,-2936.6550,-5683.6606,-5883.2022,-4319.5832,-1665.4560,-6646.0333,382.2346,-3944.3241,-6304.7417,-6582.4231,4287.3174,-3396.6227,-1778.1096,-5184.0074,366.8554,-6729.2771,-6862.5542,-4422.0963,-4268.5904,-1660.0184,2812.0824,4948.6455,-3136.7455,-2731.3880,5347.3386,1050.4935,-4270.6447,-1892.2916,-5047.1167,619.3295,3796.3152,0.0000,-2332.7387,2947.5532,3550.8064,-6128.8710,-5715.4996,3232.7236,-4715.4719,-3385.3238,487.7060,-5442.8356,-5779.4999,-883.4496,-3876.5273,1172.0668,-6416.1577,5573.8981,-6202.8503,2009.1149,1225.3702,-4200.3097,-4854.9184,-151.0173,1383.9070,-6388.2938,5455.6524,1679.2624,-5062.2583,-4460.8390,-4351.9214,-663.2910,-3697.6868,1849.6248,-1512.8360,-3025.4646,652.6984,-6233.0603,-2515.0881,-4314.9476,-4069.7928,4898.0447,-5237.8999,-212128.6010,-210454.0608,-219662.5348,-214572.8845,-207165.9664,-210987.6737,-216722.4110,-216044.6104,-75326204.0360,-75306371.4024,-75303553.0148,-75317283.0484,-215100.3296,-75310969.8931,-2584.1056,-2533.9021,-1535.9365,-4548.3648,4278.8462,-5253.8257,0.0000,-5312.8801,-1706.7463,4748.1279,1617.2774,1958.5848,4179.4029,0.0000,634.6291,5426.4828,-3240.2485,-1701.6588,3806.4710,3640.6635,1642.3997,2496.2880,5069.5945,-5387.0625,4814.0063,-5382.9398,4167.4425,-5424.0500,-3075.2287,573.0467,4618.3211,4598.7438,860.9445,3850.7826,4874.6787,-2556.9537,-1803.2660,3253.4482,4618.8705,5230.1321,-399.2151,1906.1007,949.5144,-185.9336,-2440.3084,1315.3314,4566.2610,3796.7435,4714.2277,-4622.9966,-5527.9319,-3849.1883,3996.0936,5021.6991,168.5100,-3608.8272,4656.1936,4991.2345,0.0000,-6517.5822,-5481.4914,-4663.2718,-2906.3896,3712.1096,3497.3322,-4125.9948,-3438.0506,4483.0241,4244.8088,1824.4222,-5064.9264,-297.0871,6504.1848,-1527.6018,3606.6119,2816.4078,-3150.4449,-4289.8404,-5009.2355,-4839.0169,-6640.5784,-4760.2108,-943.0165,3846.4858,4068.2945,2326.6032,3678.8460,-4635.0920,-4369.1133,-4651.9013,4460.4338,-6681.7172,-4535.5856,-3457.7002,-2032.8557,3870.0142,3180.0943,-4637.8413,-1748.3404,3265.1647,150403.2180,148919.0932,153947.0321,150927.9311,156861.0222,151285.0852,142626.3584,151949.9956,-31881323.0351,-31913655.6170,-31891905.9737,-31900289.8522,151442.3966,-31893145.4245,
600.000,-6105.9118,-6009.4504,-1776.4451,2375.6940,-2962.4281,5280.0166,0.0000,-4276.4099,4543.1545,-5636.5929,-464.2747,6698.1840,-2348.5322,0.0000,-4996.9437,-3528.5010,2811.4286,-5133.5515,3770.9775,1199.9767,5276.9727,4532.9584,5185.4123,3315.3338,-2115.3414,3187.1799,403.1785,1853.5019,-3097.0121,1888.7368,1535.9678,-5619.7918,-2981.5337,6006.5340,1523.4617,906.8546,-2758.1043,-2397.0442,-4852.0494,3058.9970,3335.6422,5848.9802,-661.2496,-155.7814,3010.6952,-5499.4226,-5046.3884,6165.9500,1058.5511,-5520.6065,3431.7346,-769.3200,4901.8757,-3837.0957,-6762.0409,1666.0676,5328.7302,4595.6243,0.0000,-1718.2286,-1441.3318,-1842.5937,-997.4652,-1971.0837,-3215.9414,-3645.6770,4227.4433,5901.4356,-2141.7137,1635.1892,-5520.5543,-6355.6695,-1226.8446,-2962.8786,-610.1406,-2637.4859,-5746.4555,5013.4343,-153.8104,-2180.6705,-3695.1767,-4838.7956,1216.9589,3045.5355,-3724.6494,-4873.3302,-4468.2763,-4117.2090,4367.9358,-5050.4540,-3324.7118,989.9143,-4287.9795,-6022.2145,-2516.6960,3264.5527,-4565.8908,1202.5104,-4216.2937,-3583.2415,312114.3491,295054.9246,317073.6737,317897.9075,313143.7812,312995.7293,310378.2877,312545.5995,-208956474.7327,-208940173.4450,-208974688.5949,-208946290.1712,313927.8188,-208949651.0270,-2944.3876,3266.9927,-6550.8378,4435.6577,-3462.7964,-296.2448,0.0000,1669.5966,4087.0915,1607.5196,-6049.8405,637.6311,3866.0264,0.0000,-4106.0989,2289.5758,-4292.3797,4436.0628,3027.5736,-4607.3676,-4281.1519,-5167.7242,-1567.0500,-2576.8179,-5448.9711,-3913.3377,5103.7938,-4604.8071,-4193.9061,-6263.0324,-5756.6240,280.1445,-5771.9484,-1469.9500,-5462.6712,-6879.8912,-6354.1360,4894.5010,-1568.5115,-3783.3449,-5639.2063,-953.1419,-6731.6918,-6667.1416,-4726.4124,-2881.9844,491.4731,1369.1091,5210.4512,-2201.5670,-4420.5669,6410.9315,-1024.4178,-4033.4090,-374.3179,-4291.0405,-1467.1455,3163.9196,0.0000,-2647.0668,4467.1007,4795.0160,-6560.2791,-6167.1212,4252.2682,-2909.7606,-5005.6171,-1110.8789,-5643.7237,-5949.8050,831.4855,-2489.7199,3158.2241,-5352.8272,6541.3973,-5062.3315,3454.8430,-872.4889,-5328.1962,-3616.9444,-1383.5939,3239.7470,-6715.7662,5646.8052,2824.3515,-3435.0205,-2610.1080,-4771.7219,-2568.4728,-2244.4164,3639.1001,-527.9726,-990.2519,2438.2740,-5110.0642,-3375.1500,-2566.2612,-4967.7156,5468.1358,-3588.5473,-206015.7643,-204219.6776,-213171.8095,-208192.3419,-200557.2135,-204595.8504,-210096.3498,-209192.5019,-79908066.8210,-79888017.8647,-79886055.9852,-79898920.6486,-208522.9120,-79892808.8352,-853.0535,-1111.0430,280.0311,-4636.1066,5173.9000,-4428.3025,0.0000,-4843.5568,-3039.6526,3588.4065,2967.6793,159.2515,5102.6039,0.0000,2121.3705,5470.0814,-4509.0170,110.4145,4896.4811,4763.9330,-168.4035,762.5133,4125.7680,-5462.3268,3673.8071,-4694.3745,4659.4731,-4802.3433,-4387.5222,-1271.4563,3394.4193,4016.8213,2316.4534,2780.1057,3792.6248,-491.8280,-297.2661,4174.6668,4513.0039,4567.3429,-2167.0615,3482.6210,-878.4017,-1963.3767,-3915.0952,2986.6181,4697.4641,2692.6442,4426.1254,-3401.5715,-4118.7336,-2355.4007,4531.3880,4016.1972,-1367.1510,-5161.9912,4162.3575,3978.7918,0.0000,-6176.2185,-5035.3236,-4582.0813,-1543.9837,2184.1309,4321.6773,-5090.5626,-2208.2732,3205.4223,3355.0842,3133.3208,-4070.6499,1240.0047,6048.8663,-3169.4777,2052.6761,3887.6365,-1508.9647,-4696.9410,-4071.0378,-5420.6512,-5710.5902,-3603.3124,878.3319,2351.8048,5057.9706,3528.8226,4405.0347,-2911.9751,-4708.1555,-4154.8534,4499.0151,-6841.3161,-5313.6659,-2235.1141,-3919.7435,4918.4147,4467.7369,-4683.5446,371.0789,4522.3035,150449.5662,148888.6215,153934.1026,150778.1956,156862.2311,151575.2790,142586.0689,152342.2305,-31883112.4085,-31915012.7602,-31893927.0778,-31901634.5061,151440.0240,-31894860.2372,
