sl_100_86400_20310901 Coordinates.csv
2031/09/01 07:47:00.0000 UTC

Generated: Tue Oct  8 21:58:48 2024,
Start: 2031/09/01 07:47:00.00, Stop: 2031/09/02 07:47:00.00,
TIME_UNITS,STARLINK-6028 - X-Coordinate,STARLINK-30567 - X-Coordinate,STARLINK-4065 - X-Coordinate,STARLINK-4592 - X-Coordinate,STARLINK-4570 - X-Coordinate,STARLINK-5734 - X-Coordinate,STARLINK-4302 - X-Coordinate,STARLINK-30258 - X-Coordinate,STARLINK-1865 - X-Coordinate,STARLINK-4195 - X-Coordinate,STARLINK-3985 - X-Coordinate,STARLINK-3999 - X-Coordinate,STARLINK-5344 - X-Coordinate,STARLINK-2163 - X-Coordinate,STARLINK-5614 - X-Coordinate,STARLINK-31314 - X-Coordinate,STARLINK-31128 - X-Coordinate,STARLINK-31971 - X-Coordinate,STARLINK-6042 - X-Coordinate,STARLINK-11109 [DTC] - X-Coordinate,STARLINK-2251 - X-Coordinate,STARLINK-5170 - X-Coordinate,STARLINK-3238 - X-Coordinate,STARLINK-5004 - X-Coordinate,STARLINK-5328 - X-Coordinate,STARLINK-5814 - X-Coordinate,STARLINK-11163 [DTC] - X-Coordinate,STARLINK-3808 - X-Coordinate,STARLINK-2620 - X-Coordinate,STARLINK-31116 - X-Coordinate,STARLINK-6129 - X-Coordinate,STARLINK-5712 - X-Coordinate,STARLINK-6047 - X-Coordinate,STARLINK-30140 - X-Coordinate,STARLINK-1056 - X-Coordinate,STARLINK-5618 - X-Coordinate,STARLINK-30053 - X-Coordinate,STARLINK-31723 - X-Coordinate,STARLINK-4489 - X-Coordinate,STARLINK-5529 - X-Coordinate,STARLINK-31197 - X-Coordinate,STARLINK-3621 - X-Coordinate,STARLINK-3889 - X-Coordinate,STARLINK-3559 - X-Coordinate,STARLINK-30924 - X-Coordinate,STARLINK-31514 - X-Coordinate,STARLINK-31321 - X-Coordinate,STARLINK-31761 - X-Coordinate,STARLINK-1966 - X-Coordinate,STARLINK-4393 - X-Coordinate,STARLINK-30402 - X-Coordinate,STARLINK-30557 - X-Coordinate,STARLINK-1795 - X-Coordinate,STARLINK-5883 - X-Coordinate,STARLINK-31678 - X-Coordinate,STARLINK-4054 - X-Coordinate,STARLINK-1962 - X-Coordinate,STARLINK-3919 - X-Coordinate,STARLINK-3656 - X-Coordinate,STARLINK-6176 - X-Coordinate,STARLINK-4096 - X-Coordinate,STARLINK-11135 [DTC] - X-Coordinate,STARLINK-30795 - X-Coordinate,STARLINK-3210 - X-Coordinate,STARLINK-1395 - X-Coordinate,STARLINK-31449 - X-Coordinate,STARLINK-3845 - X-Coordinate,STARLINK-31863 - X-Coordinate,STARLINK-3758 - X-Coordinate,STARLINK-4109 - X-Coordinate,STARLINK-5796 - X-Coordinate,STARLINK-5221 - X-Coordinate,STARLINK-2749 - X-Coordinate,STARLINK-3568 - X-Coordinate,STARLINK-3046 - X-Coordinate,STARLINK-6250 - X-Coordinate,STARLINK-2562 - X-Coordinate,STARLINK-5502 - X-Coordinate,STARLINK-1030 - X-Coordinate,STARLINK-4405 - X-Coordinate,STARLINK-5890 - X-Coordinate,STARLINK-2169 - X-Coordinate,STARLINK-5605 - X-Coordinate,STARLINK-30357 - X-Coordinate,STARLINK-30083 - X-Coordinate,STARLINK-1013 - X-Coordinate,STARLINK-3592 - X-Coordinate,STARLINK-31873 - X-Coordinate,STARLINK-1351 - X-Coordinate,STARLINK-30452 - X-Coordinate,STARLINK-11130 [DTC] - X-Coordinate,STARLINK-30598 - X-Coordinate,STARLINK-4332 - X-Coordinate,STARLINK-5696 - X-Coordinate,STARLINK-3648 - X-Coordinate,STARLINK-4395 - X-Coordinate,STARLINK-4688 - X-Coordinate,STARLINK-6241 - X-Coordinate,STARLINK-2414 - X-Coordinate,STARLINK-31369 - X-Coordinate,MoonARTEMIS1 - X-Coordinate,MoonARTEMIS2 - X-Coordinate,MoonIOAGEO - X-Coordinate,MoonIOAGNO - X-Coordinate,MoonIOAGNO 0001 - X-Coordinate,MoonIOAGSO - X-Coordinate,MoonIOAGSO 0001 - X-Coordinate,MoonLRO - X-Coordinate,MarsSat1 - X-Coordinate,MarsSat2 - X-Coordinate,MarsSat3 - X-Coordinate,MarsSat4 - X-Coordinate,Moon - X-Coordinate,Mars - X-Coordinate,STARLINK-6028 - Y-Coordinate,STARLINK-30567 - Y-Coordinate,STARLINK-4065 - Y-Coordinate,STARLINK-4592 - Y-Coordinate,STARLINK-4570 - Y-Coordinate,STARLINK-5734 - Y-Coordinate,STARLINK-4302 - Y-Coordinate,STARLINK-30258 - Y-Coordinate,STARLINK-1865 - Y-Coordinate,STARLINK-4195 - Y-Coordinate,STARLINK-3985 - Y-Coordinate,STARLINK-3999 - Y-Coordinate,STARLINK-5344 - Y-Coordinate,STARLINK-2163 - Y-Coordinate,STARLINK-5614 - Y-Coordinate,STARLINK-31314 - Y-Coordinate,STARLINK-31128 - Y-Coordinate,STARLINK-31971 - Y-Coordinate,STARLINK-6042 - Y-Coordinate,STARLINK-11109 [DTC] - Y-Coordinate,STARLINK-2251 - Y-Coordinate,STARLINK-5170 - Y-Coordinate,STARLINK-3238 - Y-Coordinate,STARLINK-5004 - Y-Coordinate,STARLINK-5328 - Y-Coordinate,STARLINK-5814 - Y-Coordinate,STARLINK-11163 [DTC] - Y-Coordinate,STARLINK-3808 - Y-Coordinate,STARLINK-2620 - Y-Coordinate,STARLINK-31116 - Y-Coordinate,STARLINK-6129 - Y-Coordinate,STARLINK-5712 - Y-Coordinate,STARLINK-6047 - Y-Coordinate,STARLINK-30140 - Y-Coordinate,STARLINK-1056 - Y-Coordinate,STARLINK-5618 - Y-Coordinate,STARLINK-30053 - Y-Coordinate,STARLINK-31723 - Y-Coordinate,STARLINK-4489 - Y-Coordinate,STARLINK-5529 - Y-Coordinate,STARLINK-31197 - Y-Coordinate,STARLINK-3621 - Y-Coordinate,STARLINK-3889 - Y-Coordinate,STARLINK-3559 - Y-Coordinate,STARLINK-30924 - Y-Coordinate,STARLINK-31514 - Y-Coordinate,STARLINK-31321 - Y-Coordinate,STARLINK-31761 - Y-Coordinate,STARLINK-1966 - Y-Coordinate,STARLINK-4393 - Y-Coordinate,STARLINK-30402 - Y-Coordinate,STARLINK-30557 - Y-Coordinate,STARLINK-1795 - Y-Coordinate,STARLINK-5883 - Y-Coordinate,STARLINK-31678 - Y-Coordinate,STARLINK-4054 - Y-Coordinate,STARLINK-1962 - Y-Coordinate,STARLINK-3919 - Y-Coordinate,STARLINK-3656 - Y-Coordinate,STARLINK-6176 - Y-Coordinate,STARLINK-4096 - Y-Coordinate,STARLINK-11135 [DTC] - Y-Coordinate,STARLINK-30795 - Y-Coordinate,STARLINK-3210 - Y-Coordinate,STARLINK-1395 - Y-Coordinate,STARLINK-31449 - Y-Coordinate,STARLINK-3845 - Y-Coordinate,STARLINK-31863 - Y-Coordinate,STARLINK-3758 - Y-Coordinate,STARLINK-4109 - Y-Coordinate,STARLINK-5796 - Y-Coordinate,STARLINK-5221 - Y-Coordinate,STARLINK-2749 - Y-Coordinate,STARLINK-3568 - Y-Coordinate,STARLINK-3046 - Y-Coordinate,STARLINK-6250 - Y-Coordinate,STARLINK-2562 - Y-Coordinate,STARLINK-5502 - Y-Coordinate,STARLINK-1030 - Y-Coordinate,STARLINK-4405 - Y-Coordinate,STARLINK-5890 - Y-Coordinate,STARLINK-2169 - Y-Coordinate,STARLINK-5605 - Y-Coordinate,STARLINK-30357 - Y-Coordinate,STARLINK-30083 - Y-Coordinate,STARLINK-1013 - Y-Coordinate,STARLINK-3592 - Y-Coordinate,STARLINK-31873 - Y-Coordinate,STARLINK-1351 - Y-Coordinate,STARLINK-30452 - Y-Coordinate,STARLINK-11130 [DTC] - Y-Coordinate,STARLINK-30598 - Y-Coordinate,STARLINK-4332 - Y-Coordinate,STARLINK-5696 - Y-Coordinate,STARLINK-3648 - Y-Coordinate,STARLINK-4395 - Y-Coordinate,STARLINK-4688 - Y-Coordinate,STARLINK-6241 - Y-Coordinate,STARLINK-2414 - Y-Coordinate,STARLINK-31369 - Y-Coordinate,MoonARTEMIS1 - Y-Coordinate,MoonARTEMIS2 - Y-Coordinate,MoonIOAGEO - Y-Coordinate,MoonIOAGNO - Y-Coordinate,MoonIOAGNO 0001 - Y-Coordinate,MoonIOAGSO - Y-Coordinate,MoonIOAGSO 0001 - Y-Coordinate,MoonLRO - Y-Coordinate,MarsSat1 - Y-Coordinate,MarsSat2 - Y-Coordinate,MarsSat3 - Y-Coordinate,MarsSat4 - Y-Coordinate,Moon - Y-Coordinate,Mars - Y-Coordinate,STARLINK-6028 - Z-Coordinate,STARLINK-30567 - Z-Coordinate,STARLINK-4065 - Z-Coordinate,STARLINK-4592 - Z-Coordinate,STARLINK-4570 - Z-Coordinate,STARLINK-5734 - Z-Coordinate,STARLINK-4302 - Z-Coordinate,STARLINK-30258 - Z-Coordinate,STARLINK-1865 - Z-Coordinate,STARLINK-4195 - Z-Coordinate,STARLINK-3985 - Z-Coordinate,STARLINK-3999 - Z-Coordinate,STARLINK-5344 - Z-Coordinate,STARLINK-2163 - Z-Coordinate,STARLINK-5614 - Z-Coordinate,STARLINK-31314 - Z-Coordinate,STARLINK-31128 - Z-Coordinate,STARLINK-31971 - Z-Coordinate,STARLINK-6042 - Z-Coordinate,STARLINK-11109 [DTC] - Z-Coordinate,STARLINK-2251 - Z-Coordinate,STARLINK-5170 - Z-Coordinate,STARLINK-3238 - Z-Coordinate,STARLINK-5004 - Z-Coordinate,STARLINK-5328 - Z-Coordinate,STARLINK-5814 - Z-Coordinate,STARLINK-11163 [DTC] - Z-Coordinate,STARLINK-3808 - Z-Coordinate,STARLINK-2620 - Z-Coordinate,STARLINK-31116 - Z-Coordinate,STARLINK-6129 - Z-Coordinate,STARLINK-5712 - Z-Coordinate,STARLINK-6047 - Z-Coordinate,STARLINK-30140 - Z-Coordinate,STARLINK-1056 - Z-Coordinate,STARLINK-5618 - Z-Coordinate,STARLINK-30053 - Z-Coordinate,STARLINK-31723 - Z-Coordinate,STARLINK-4489 - Z-Coordinate,STARLINK-5529 - Z-Coordinate,STARLINK-31197 - Z-Coordinate,STARLINK-3621 - Z-Coordinate,STARLINK-3889 - Z-Coordinate,STARLINK-3559 - Z-Coordinate,STARLINK-30924 - Z-Coordinate,STARLINK-31514 - Z-Coordinate,STARLINK-31321 - Z-Coordinate,STARLINK-31761 - Z-Coordinate,STARLINK-1966 - Z-Coordinate,STARLINK-4393 - Z-Coordinate,STARLINK-30402 - Z-Coordinate,STARLINK-30557 - Z-Coordinate,STARLINK-1795 - Z-Coordinate,STARLINK-5883 - Z-Coordinate,STARLINK-31678 - Z-Coordinate,STARLINK-4054 - Z-Coordinate,STARLINK-1962 - Z-Coordinate,STARLINK-3919 - Z-Coordinate,STARLINK-3656 - Z-Coordinate,STARLINK-6176 - Z-Coordinate,STARLINK-4096 - Z-Coordinate,STARLINK-11135 [DTC] - Z-Coordinate,STARLINK-30795 - Z-Coordinate,STARLINK-3210 - Z-Coordinate,STARLINK-1395 - Z-Coordinate,STARLINK-31449 - Z-Coordinate,STARLINK-3845 - Z-Coordinate,STARLINK-31863 - Z-Coordinate,STARLINK-3758 - Z-Coordinate,STARLINK-4109 - Z-Coordinate,STARLINK-5796 - Z-Coordinate,STARLINK-5221 - Z-Coordinate,STARLINK-2749 - Z-Coordinate,STARLINK-3568 - Z-Coordinate,STARLINK-3046 - Z-Coordinate,STARLINK-6250 - Z-Coordinate,STARLINK-2562 - Z-Coordinate,STARLINK-5502 - Z-Coordinate,STARLINK-1030 - Z-Coordinate,STARLINK-4405 - Z-Coordinate,STARLINK-5890 - Z-Coordinate,STARLINK-2169 - Z-Coordinate,STARLINK-5605 - Z-Coordinate,STARLINK-30357 - Z-Coordinate,STARLINK-30083 - Z-Coordinate,STARLINK-1013 - Z-Coordinate,STARLINK-3592 - Z-Coordinate,STARLINK-31873 - Z-Coordinate,STARLINK-1351 - Z-Coordinate,STARLINK-30452 - Z-Coordinate,STARLINK-11130 [DTC] - Z-Coordinate,STARLINK-30598 - Z-Coordinate,STARLINK-4332 - Z-Coordinate,STARLINK-5696 - Z-Coordinate,STARLINK-3648 - Z-Coordinate,STARLINK-4395 - Z-Coordinate,STARLINK-4688 - Z-Coordinate,STARLINK-6241 - Z-Coordinate,STARLINK-2414 - Z-Coordinate,STARLINK-31369 - Z-Coordinate,MoonARTEMIS1 - Z-Coordinate,MoonARTEMIS2 - Z-Coordinate,MoonIOAGEO - Z-Coordinate,MoonIOAGNO - Z-Coordinate,MoonIOAGNO 0001 - Z-Coordinate,MoonIOAGSO - Z-Coordinate,MoonIOAGSO 0001 - Z-Coordinate,MoonLRO - Z-Coordinate,MarsSat1 - Z-Coordinate,MarsSat2 - Z-Coordinate,MarsSat3 - Z-Coordinate,MarsSat4 - Z-Coordinate,Moon - Z-Coordinate,Mars - Z-Coordinate,
SECONDS,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,
0.000,3294.5668,4998.6643,-385.8270,-4326.6952,1091.9194,5067.4955,-943.3232,5020.3081,5623.8579,1328.2485,3683.1385,4124.6380,-5622.8021,-6037.2434,663.5566,-4471.5201,-2263.8582,-5551.0815,4159.5472,-1071.0716,797.4146,-6627.9657,-1647.0402,4438.5308,-530.4759,2761.9193,-4974.5937,6615.2969,-3459.4011,-455.9758,-404.0120,4453.6959,-6434.9184,1529.7839,-764.9037,6157.0550,-4386.4405,6396.0530,3674.8286,5187.0389,2593.7716,3902.6784,1806.6109,213.8258,289.5699,4972.6376,-5054.6541,0.0000,4687.7346,1182.7536,-2951.1615,1082.4427,3036.5221,-3889.6570,-2838.1770,-2276.2905,2501.5076,-421.6000,-3652.4136,4255.5449,3934.1657,6305.2305,5222.5580,2060.9340,3918.5122,70.8411,3387.6982,4778.3612,3305.1457,4752.8642,5843.3409,-3398.8697,-6282.1090,-3951.3899,-6366.5821,1319.8347,-6616.3685,3103.8105,-3110.7252,-966.7358,-5019.1009,1770.4716,3470.3256,-4355.0620,5605.9447,1470.0239,-5156.0561,1681.7723,-4084.1122,-2443.0504,-3638.6098,-136.3014,-3022.3532,-4942.4056,5098.4624,5428.3002,-1290.2151,-6259.9555,-1383.0229,1879.3146,182083.0102,177086.5568,172658.2670,176061.0832,185131.5725,181708.4015,179055.2469,176939.8359,121691446.1023,121703327.1851,121722944.4656,121712651.5343,178110.8777,121702055.0908,-4378.7624,2223.2892,-5756.2216,-3257.7580,109.7459,3160.1839,-55.2282,-4328.7431,-1250.3393,-5597.2756,-4195.7337,-1587.0140,-3004.3029,-2991.8871,4011.7726,-380.8429,5738.2526,1259.3792,1685.8101,-6592.6298,6686.6677,384.8027,-3997.6925,-1151.0918,4734.6224,4419.3753,1205.6741,1577.0052,2234.7220,6391.2233,-5432.0198,-3154.7102,1450.7913,-6435.1501,6512.8193,-2645.6907,5105.1493,1173.4203,-5691.5892,4367.8031,-5586.1115,-5641.2393,-5318.4151,4672.8957,-6698.3309,-3803.5898,2165.3401,0.0000,-190.2878,1390.7516,-4279.7872,-5037.4944,6091.2611,-1515.1932,4107.5282,4594.9781,4678.9816,4106.1495,-4275.3764,5356.9373,-3781.6912,-2323.8726,-3737.8228,-3572.4862,5692.9720,-4360.3837,5705.7694,1493.0080,5448.4273,-4925.8509,1108.6722,2571.9398,2597.7334,5277.0631,-2298.6973,5118.5046,-282.8237,-1487.4594,-2750.9769,-297.5305,1927.0397,-4159.9829,5751.2759,-3871.4187,-1568.5330,-6699.9806,4139.5750,-4730.0020,1646.6082,-6282.2300,1733.2288,-6714.4581,-1513.3026,-1762.6130,-35.6262,-3754.7141,-5317.1915,1729.1466,-5544.8397,4420.1551,-317950.2515,-311995.7202,-315114.5335,-319746.1104,-320823.9476,-318002.3946,-312533.7501,-315738.6222,86217858.1639,86198864.6421,86218171.6716,86213648.2653,-316581.1569,86205371.5503,4238.9317,4143.2130,3763.6245,-4293.9564,-6815.6319,3481.5206,-6864.8840,-2029.8212,-3234.3245,3783.1661,-3967.9653,-5280.7557,-2713.0245,1271.4242,-5631.6790,-5092.3599,3033.9658,-3328.9904,-5205.4486,-533.7920,127.1531,-1828.1258,-5375.6218,-4826.2416,5050.6813,-4620.9489,-4164.5841,982.3388,5467.3378,2438.4051,-4231.3000,4229.3716,-2144.8030,-1981.1259,2133.9525,1144.9854,-1207.2530,1816.8573,-1206.5747,1409.9339,-2951.1492,821.1911,-3988.8864,-5070.1341,1189.7923,-2766.2811,4075.6887,0.0000,4958.6167,6668.0443,-4579.4183,4598.4534,1225.5890,5568.8646,-4632.2050,4528.2805,-4436.7826,5514.3548,3998.3446,-987.2715,-4216.4990,523.9951,-2566.8968,-5512.8870,261.2570,5247.7170,1805.9241,4634.5741,2632.2133,841.7711,-3574.5250,-5401.6546,1206.6832,2034.4284,-1548.5558,-4478.3193,1728.3213,6019.4734,-5514.7040,-6831.0773,-4360.6902,-5189.3223,1751.1021,3635.4867,-3697.9341,-882.0597,-1969.7808,4647.6254,5314.3337,1600.7737,5356.6224,1724.5723,-6128.1672,-4510.2439,-4628.4057,-2135.4958,4222.6863,2420.1395,-3817.4937,-4564.2111,-27572.0974,-24994.6829,-23945.0288,-27314.1675,-21206.5644,-25961.8642,-35115.7171,-27468.7772,-63358320.6647,-63395797.2213,-63361459.9249,-63371017.5276,-26363.1127,-63370523.7141,
3600.000,440.6137,-6755.0397,3196.0820,4070.0624,3351.1652,-4999.5183,65.5509,-3349.7564,-4912.6928,2308.5799,855.7040,-1026.0359,5072.0478,4816.7866,-2259.1771,5821.7808,-110.9986,1126.5450,-1347.6765,3038.2638,-2775.4426,3950.7325,5347.9905,-4410.6684,-2161.2883,-4046.5061,78.6025,-5954.0766,1112.9878,-1297.5306,3723.8562,-3012.8574,6116.4840,1689.3584,-1794.0492,-2966.4361,837.0010,-6068.0417,-1776.6289,-4654.7206,-52.7666,-1247.8861,2143.6137,-4087.6348,2736.1254,-921.7393,5034.6948,0.0000,-2122.1593,-47.3602,6036.5325,3068.2988,-3793.5728,6610.5974,-940.9883,453.8295,-4202.0319,-3688.1559,4152.5506,-5071.4608,420.3542,-3861.2217,-3812.6730,1670.7153,-4466.4805,3606.1124,-4527.1683,-5277.3929,-4754.2928,-2838.9099,-6716.6953,-201.3171,3489.8092,2503.9907,4052.2752,-4736.9640,6041.2030,-4815.8775,5730.9255,-3618.3413,2150.1067,2806.5314,-3291.2229,6586.0748,-5239.8821,735.6604,1795.1855,2596.5969,3732.2404,4283.0698,1470.4603,2704.7703,-1984.0915,5015.1122,-6300.5299,-6002.8183,3624.7386,3420.5931,3632.0995,-4777.7186,250590.7943,251083.1180,246638.4719,250170.3890,259293.5159,250383.9966,253163.2871,253053.3519,95222332.7221,95234225.2483,95249109.0855,95237043.7952,251691.7315,95232698.6698,2373.4472,615.0325,2620.8855,-1043.6015,-3267.0463,874.2148,5151.5992,5833.5550,3818.8028,3427.6699,4051.5943,4921.8665,-657.5302,-1.9793,-6364.4444,-3129.5709,-6845.3271,-4961.2483,2363.3713,3568.9575,-4149.9644,-2414.3738,3432.1745,4960.7373,-1176.6430,-5668.1476,-4549.1565,299.7155,-5829.8684,-6383.2809,5648.6829,6064.0365,-1526.9502,4969.0965,-4175.3769,2308.9580,-5292.3096,1726.5697,5813.5483,-3664.5480,6759.2975,5040.9215,3542.9370,-2337.9341,4548.0595,4919.7208,-4640.7306,0.0000,4263.3454,-5975.7465,2464.2320,4824.9964,-3283.9522,1458.1246,-6223.5584,-6809.4584,-713.9490,-4550.7189,76.5042,-2397.7491,4165.0493,3681.2186,5655.6321,5590.0834,-3648.5711,5384.9829,-4428.6641,2899.9634,-4666.7121,5252.9624,-1058.8784,-5290.8691,-3568.4185,-5970.5431,730.8123,-4632.0631,-1485.9547,4333.7476,-524.4198,3160.0735,-4963.4857,4041.3224,-5194.7389,1956.9637,4466.9029,5142.3408,-4238.9888,5415.9202,-5220.5082,5037.5484,-5968.3000,4667.8330,-17.0295,-2414.9548,2640.8088,1407.5603,5882.1013,-3901.7408,5809.1714,629.9656,-260314.3655,-254596.1683,-259163.8336,-260399.4405,-266049.8543,-263069.7710,-258129.4681,-262844.6702,114825139.1666,114802232.3403,114831283.1198,114822619.5763,-262208.0591,114811747.5526,-6505.3312,-1086.4282,-5523.4605,5471.9200,5056.4387,-4705.0174,4615.9844,-1670.4798,-2218.6930,-5520.0466,5440.8846,4688.7924,4661.2256,-4886.8195,1616.1583,1520.2408,654.4565,4164.0491,6300.5460,4778.7876,-4525.7930,5083.1771,2667.0405,447.8244,-6504.2930,59.6189,4764.8493,3407.8262,-3435.0174,2135.2049,1315.7089,-1388.2608,-2903.9688,4474.3042,-5195.0350,-5675.5066,4237.3164,2402.8989,-3230.8101,3574.3068,-963.5363,-4566.4578,5490.1463,5024.5606,-4273.3785,4650.9328,152.2110,0.0000,-4906.2554,-3489.0522,2321.2115,-3890.0563,-4766.1133,-1646.1276,2582.3636,-569.3142,5431.5833,-3647.0044,-5523.0914,4029.0860,5463.8576,4110.5931,-1136.2365,3638.3796,3810.5419,-2162.3892,2674.6745,-3227.1343,1778.8703,3440.8065,-1395.2796,4377.8920,-4776.9970,2378.5813,5576.4693,2003.1537,2850.2881,-2492.0484,3794.5399,4954.3915,4304.8605,4795.7143,3207.3333,-186.3009,322.9445,4555.6844,5124.7629,-3295.5802,-2570.7988,2069.8943,-2703.1421,-4362.7679,6696.5287,4094.7922,828.9358,-3182.6518,-328.6525,-4603.1798,-486.2275,4532.1608,-24993.4315,-23910.8288,-23312.6032,-25951.1526,-20130.7631,-23024.7931,-33837.0319,-24091.5498,-63385466.6880,-63418597.3631,-63391290.6690,-63401478.2812,-25023.2568,-63396894.3900,
7200.000,-4792.0061,5584.0356,-5805.4678,-3668.5631,-6443.0335,4168.4733,2551.5906,118.4378,-167.8618,-5763.0658,-4989.0176,-1302.8586,-3719.1883,-2341.9389,2167.6388,-4048.3157,2641.2511,3313.2438,-200.3471,-4573.5778,4476.3129,-34.8942,-6328.5428,1173.3167,5378.8203,3306.0895,3740.8884,2785.9328,764.1387,3096.3122,-5224.3482,692.9311,-2544.0460,-5031.5732,4802.0142,-2406.8543,3579.2644,2357.2196,-1729.8948,2646.5046,-2755.4310,-2757.6813,-5772.3974,6666.8110,-5417.5623,-3418.5289,-2371.0315,0.0000,-140.5233,-2411.5904,-6782.3849,-5813.9062,4297.9060,-6048.4380,3614.9099,1448.3339,5532.1566,5656.0091,-4435.4672,4901.0168,-4371.1693,-1290.0979,693.0955,-3759.4477,4138.3131,-4898.6654,4246.4180,4000.8105,4476.8560,-1037.3251,4216.8440,2631.9197,869.9568,689.8368,-912.1775,6083.2661,-2434.2217,4714.5503,-6389.2135,6560.6447,631.6541,-5812.9971,2478.5236,-5918.3299,2757.7424,-3799.8913,2696.4607,-5262.2195,-2423.6707,-5007.7451,779.0381,-5202.5746,4676.9574,-4166.3548,4606.3867,2068.1808,-4292.2533,244.9280,-4196.9130,5165.6996,305712.9543,307877.4296,305024.5916,310582.1892,317305.4013,304973.9123,311304.1446,307760.6925,62239469.2543,62253490.6386,62259690.9922,62247533.4846,309391.9809,62250129.1971,-1241.6514,-2920.6270,635.6019,4908.1808,2474.2442,-4647.7851,-6425.6510,-5401.4543,-3971.3599,-1088.4723,-3573.7703,-6685.6359,4477.3112,3983.3203,5694.9970,4359.7059,5001.0297,5691.7156,-6112.6837,1673.7710,-833.7576,4763.2436,-2087.4992,-4881.9493,-1420.0970,4149.1224,5430.0643,-3046.6138,6730.0605,3176.0307,-3770.9037,-6462.5986,1808.2293,-2354.6882,850.3710,-2600.4318,4053.1016,-4354.9203,-3777.8117,217.1627,-4667.0649,-3301.2987,-1667.7021,366.3933,-668.4707,-5004.8521,4782.5829,0.0000,-6717.6083,6214.2431,-317.9025,-3669.7264,-1056.9048,-1228.5732,5580.5664,5496.8491,-2835.1256,3900.1517,3961.1903,-1790.5108,-4299.7802,-4089.4565,-5514.4896,-5724.0606,-443.4211,-4028.8602,610.6577,-5504.3866,1395.8842,-4019.0392,2.4711,6338.6668,4363.4078,4389.9960,2711.1511,2839.0427,3419.5206,-4419.1022,2578.9458,-2144.3669,6708.2778,-3480.2108,1563.0259,792.6669,-5415.4730,-2063.3901,3949.7924,-4365.2283,6208.4153,-1665.6240,6207.2552,-1421.6493,3597.7324,5405.6817,-3721.3842,804.4805,-3877.2609,5664.8264,-3142.8422,-4135.8667,-194309.1467,-181237.8692,-186847.5194,-186943.4130,-194337.3893,-191297.2594,-186757.3025,-190637.1419,135602589.8851,135576036.0474,135612238.3378,135595815.1659,-191132.1677,135588254.8562,4850.2260,-2737.9297,3654.3537,-3193.5086,-81.5346,2968.3428,414.8219,4331.0755,5263.6203,3608.7170,-3038.9820,-983.5149,-3760.6747,5057.0427,3317.8797,3248.8796,-3922.0815,-341.2271,-3139.9856,-4607.8013,4952.9295,-4974.8639,1755.8070,4355.8334,4161.2902,4498.7311,-145.7954,-5499.1904,-1050.4179,-5235.3372,2443.6958,-2353.6314,6184.6321,-4103.0850,4868.3060,5799.8658,-4189.4677,-4598.2957,5473.6543,-6399.8781,4141.6804,5397.6715,-3367.7619,-1720.7946,4063.6130,-3176.6961,-4299.7827,0.0000,1234.7610,-1866.8959,1352.0346,706.3437,5304.4505,-3239.5397,1446.2108,-3825.1861,-3032.3095,-618.4205,3502.4250,-4538.5618,-3151.9018,-5207.0462,4103.1187,651.0271,-5530.7423,-2544.1083,-5383.6130,-593.5308,-5065.2373,-5513.7980,5499.0442,-418.9264,5269.9651,-5286.1044,-6326.9538,1690.5443,-5414.4313,-2546.5305,355.9168,54.0994,-1580.8277,-1196.8473,-6297.1236,-3409.2653,3244.7134,-5403.1186,-4974.7689,-434.7426,-1829.3647,-4497.5310,-2438.4044,4349.7116,-3761.2806,-1125.3767,3496.4331,6561.4728,-3801.2881,3979.7195,4427.0404,242.8396,-22035.2589,-23009.2430,-23135.9880,-22001.5069,-19381.7608,-25175.9420,-31962.1402,-24332.8323,-63413348.3733,-63440496.1549,-63421291.1519,-63430595.0310,-23680.7604,-63423260.6454,
