sl_100_86400_20311108 Coordinates.csv
2031/11/08 07:47:00.0000 UTC

Generated: Tue Oct  8 21:59:01 2024,
Start: 2031/11/08 07:47:00.00, Stop: 2031/11/09 07:47:00.00,
TIME_UNITS,STARLINK-30850 - X-Coordinate,STARLINK-32275 - X-Coordinate,STARLINK-11246 [DTC] - X-Coordinate,STARLINK-3523 - X-Coordinate,STARLINK-3657 - X-Coordinate,STARLINK-4145 - X-Coordinate,STARLINK-4487 - X-Coordinate,STARLINK-30713 - X-Coordinate,STARLINK-2467 - X-Coordinate,STARLINK-6317 - X-Coordinate,STARLINK-31516 - X-Coordinate,STARLINK-30400 - X-Coordinate,STARLINK-6188 - X-Coordinate,STARLINK-4131 - X-Coordinate,STARLINK-31946 - X-Coordinate,STARLINK-4787 - X-Coordinate,STARLINK-2482 - X-Coordinate,STARLINK-3865 - X-Coordinate,STARLINK-31408 - X-Coordinate,STARLINK-4149 - X-Coordinate,STARLINK-3158 - X-Coordinate,STARLINK-5874 - X-Coordinate,STARLINK-3091 - X-Coordinate,STARLINK-6123 - X-Coordinate,STARLINK-5798 - X-Coordinate,STARLINK-4339 - X-Coordinate,STARLINK-4377 - X-Coordinate,STARLINK-11226 [DTC] - X-Coordinate,STARLINK-1265 - X-Coordinate,STARLINK-31312 - X-Coordinate,STARLINK-5434 - X-Coordinate,STARLINK-4743 - X-Coordinate,STARLINK-30761 - X-Coordinate,STARLINK-30155 - X-Coordinate,STARLINK-31805 - X-Coordinate,STARLINK-30478 - X-Coordinate,STARLINK-1938 - X-Coordinate,STARLINK-5437 - X-Coordinate,STARLINK-30151 - X-Coordinate,STARLINK-1701 - X-Coordinate,STARLINK-31897 - X-Coordinate,STARLINK-3255 - X-Coordinate,STARLINK-30386 - X-Coordinate,STARLINK-3882 - X-Coordinate,STARLINK-2435 - X-Coordinate,STARLINK-4780 - X-Coordinate,STARLINK-4135 - X-Coordinate,STARLINK-31099 - X-Coordinate,STARLINK-30405 - X-Coordinate,STARLINK-5492 - X-Coordinate,STARLINK-3764 - X-Coordinate,STARLINK-5957 - X-Coordinate,STARLINK-4056 - X-Coordinate,STARLINK-2221 - X-Coordinate,STARLINK-5628 - X-Coordinate,STARLINK-30782 - X-Coordinate,STARLINK-2714 - X-Coordinate,STARLINK-4177 - X-Coordinate,STARLINK-4761 - X-Coordinate,STARLINK-31498 - X-Coordinate,STARLINK-30772 - X-Coordinate,STARLINK-3109 - X-Coordinate,STARLINK-6356 - X-Coordinate,STARLINK-5920 - X-Coordinate,STARLINK-30571 - X-Coordinate,STARLINK-4570 - X-Coordinate,STARLINK-5881 - X-Coordinate,STARLINK-4376 - X-Coordinate,STARLINK-5845 - X-Coordinate,STARLINK-5186 - X-Coordinate,STARLINK-2385 - X-Coordinate,STARLINK-2271 - X-Coordinate,STARLINK-5783 - X-Coordinate,STARLINK-1089 - X-Coordinate,STARLINK-32026 - X-Coordinate,STARLINK-5106 - X-Coordinate,STARLINK-30391 - X-Coordinate,STARLINK-5776 - X-Coordinate,STARLINK-3073 - X-Coordinate,STARLINK-30068 - X-Coordinate,STARLINK-2697 - X-Coordinate,STARLINK-31528 - X-Coordinate,STARLINK-31256 - X-Coordinate,STARLINK-4646 - X-Coordinate,STARLINK-6062 - X-Coordinate,STARLINK-31118 - X-Coordinate,STARLINK-1395 - X-Coordinate,STARLINK-6220 - X-Coordinate,STARLINK-5831 - X-Coordinate,STARLINK-4576 - X-Coordinate,STARLINK-32001 - X-Coordinate,STARLINK-1369 - X-Coordinate,STARLINK-3700 - X-Coordinate,STARLINK-3610 - X-Coordinate,STARLINK-5334 - X-Coordinate,STARLINK-5222 - X-Coordinate,STARLINK-5629 - X-Coordinate,STARLINK-31607 - X-Coordinate,STARLINK-4272 - X-Coordinate,STARLINK-31078 - X-Coordinate,MoonARTEMIS1 - X-Coordinate,MoonARTEMIS2 - X-Coordinate,MoonIOAGEO - X-Coordinate,MoonIOAGNO - X-Coordinate,MoonIOAGNO 0001 - X-Coordinate,MoonIOAGSO - X-Coordinate,MoonIOAGSO 0001 - X-Coordinate,MoonLRO - X-Coordinate,MarsSat1 - X-Coordinate,MarsSat2 - X-Coordinate,MarsSat3 - X-Coordinate,MarsSat4 - X-Coordinate,Moon - X-Coordinate,Mars - X-Coordinate,STARLINK-30850 - Y-Coordinate,STARLINK-32275 - Y-Coordinate,STARLINK-11246 [DTC] - Y-Coordinate,STARLINK-3523 - Y-Coordinate,STARLINK-3657 - Y-Coordinate,STARLINK-4145 - Y-Coordinate,STARLINK-4487 - Y-Coordinate,STARLINK-30713 - Y-Coordinate,STARLINK-2467 - Y-Coordinate,STARLINK-6317 - Y-Coordinate,STARLINK-31516 - Y-Coordinate,STARLINK-30400 - Y-Coordinate,STARLINK-6188 - Y-Coordinate,STARLINK-4131 - Y-Coordinate,STARLINK-31946 - Y-Coordinate,STARLINK-4787 - Y-Coordinate,STARLINK-2482 - Y-Coordinate,STARLINK-3865 - Y-Coordinate,STARLINK-31408 - Y-Coordinate,STARLINK-4149 - Y-Coordinate,STARLINK-3158 - Y-Coordinate,STARLINK-5874 - Y-Coordinate,STARLINK-3091 - Y-Coordinate,STARLINK-6123 - Y-Coordinate,STARLINK-5798 - Y-Coordinate,STARLINK-4339 - Y-Coordinate,STARLINK-4377 - Y-Coordinate,STARLINK-11226 [DTC] - Y-Coordinate,STARLINK-1265 - Y-Coordinate,STARLINK-31312 - Y-Coordinate,STARLINK-5434 - Y-Coordinate,STARLINK-4743 - Y-Coordinate,STARLINK-30761 - Y-Coordinate,STARLINK-30155 - Y-Coordinate,STARLINK-31805 - Y-Coordinate,STARLINK-30478 - Y-Coordinate,STARLINK-1938 - Y-Coordinate,STARLINK-5437 - Y-Coordinate,STARLINK-30151 - Y-Coordinate,STARLINK-1701 - Y-Coordinate,STARLINK-31897 - Y-Coordinate,STARLINK-3255 - Y-Coordinate,STARLINK-30386 - Y-Coordinate,STARLINK-3882 - Y-Coordinate,STARLINK-2435 - Y-Coordinate,STARLINK-4780 - Y-Coordinate,STARLINK-4135 - Y-Coordinate,STARLINK-31099 - Y-Coordinate,STARLINK-30405 - Y-Coordinate,STARLINK-5492 - Y-Coordinate,STARLINK-3764 - Y-Coordinate,STARLINK-5957 - Y-Coordinate,STARLINK-4056 - Y-Coordinate,STARLINK-2221 - Y-Coordinate,STARLINK-5628 - Y-Coordinate,STARLINK-30782 - Y-Coordinate,STARLINK-2714 - Y-Coordinate,STARLINK-4177 - Y-Coordinate,STARLINK-4761 - Y-Coordinate,STARLINK-31498 - Y-Coordinate,STARLINK-30772 - Y-Coordinate,STARLINK-3109 - Y-Coordinate,STARLINK-6356 - Y-Coordinate,STARLINK-5920 - Y-Coordinate,STARLINK-30571 - Y-Coordinate,STARLINK-4570 - Y-Coordinate,STARLINK-5881 - Y-Coordinate,STARLINK-4376 - Y-Coordinate,STARLINK-5845 - Y-Coordinate,STARLINK-5186 - Y-Coordinate,STARLINK-2385 - Y-Coordinate,STARLINK-2271 - Y-Coordinate,STARLINK-5783 - Y-Coordinate,STARLINK-1089 - Y-Coordinate,STARLINK-32026 - Y-Coordinate,STARLINK-5106 - Y-Coordinate,STARLINK-30391 - Y-Coordinate,STARLINK-5776 - Y-Coordinate,STARLINK-3073 - Y-Coordinate,STARLINK-30068 - Y-Coordinate,STARLINK-2697 - Y-Coordinate,STARLINK-31528 - Y-Coordinate,STARLINK-31256 - Y-Coordinate,STARLINK-4646 - Y-Coordinate,STARLINK-6062 - Y-Coordinate,STARLINK-31118 - Y-Coordinate,STARLINK-1395 - Y-Coordinate,STARLINK-6220 - Y-Coordinate,STARLINK-5831 - Y-Coordinate,STARLINK-4576 - Y-Coordinate,STARLINK-32001 - Y-Coordinate,STARLINK-1369 - Y-Coordinate,STARLINK-3700 - Y-Coordinate,STARLINK-3610 - Y-Coordinate,STARLINK-5334 - Y-Coordinate,STARLINK-5222 - Y-Coordinate,STARLINK-5629 - Y-Coordinate,STARLINK-31607 - Y-Coordinate,STARLINK-4272 - Y-Coordinate,STARLINK-31078 - Y-Coordinate,MoonARTEMIS1 - Y-Coordinate,MoonARTEMIS2 - Y-Coordinate,MoonIOAGEO - Y-Coordinate,MoonIOAGNO - Y-Coordinate,MoonIOAGNO 0001 - Y-Coordinate,MoonIOAGSO - Y-Coordinate,MoonIOAGSO 0001 - Y-Coordinate,MoonLRO - Y-Coordinate,MarsSat1 - Y-Coordinate,MarsSat2 - Y-Coordinate,MarsSat3 - Y-Coordinate,MarsSat4 - Y-Coordinate,Moon - Y-Coordinate,Mars - Y-Coordinate,STARLINK-30850 - Z-Coordinate,STARLINK-32275 - Z-Coordinate,STARLINK-11246 [DTC] - Z-Coordinate,STARLINK-3523 - Z-Coordinate,STARLINK-3657 - Z-Coordinate,STARLINK-4145 - Z-Coordinate,STARLINK-4487 - Z-Coordinate,STARLINK-30713 - Z-Coordinate,STARLINK-2467 - Z-Coordinate,STARLINK-6317 - Z-Coordinate,STARLINK-31516 - Z-Coordinate,STARLINK-30400 - Z-Coordinate,STARLINK-6188 - Z-Coordinate,STARLINK-4131 - Z-Coordinate,STARLINK-31946 - Z-Coordinate,STARLINK-4787 - Z-Coordinate,STARLINK-2482 - Z-Coordinate,STARLINK-3865 - Z-Coordinate,STARLINK-31408 - Z-Coordinate,STARLINK-4149 - Z-Coordinate,STARLINK-3158 - Z-Coordinate,STARLINK-5874 - Z-Coordinate,STARLINK-3091 - Z-Coordinate,STARLINK-6123 - Z-Coordinate,STARLINK-5798 - Z-Coordinate,STARLINK-4339 - Z-Coordinate,STARLINK-4377 - Z-Coordinate,STARLINK-11226 [DTC] - Z-Coordinate,STARLINK-1265 - Z-Coordinate,STARLINK-31312 - Z-Coordinate,STARLINK-5434 - Z-Coordinate,STARLINK-4743 - Z-Coordinate,STARLINK-30761 - Z-Coordinate,STARLINK-30155 - Z-Coordinate,STARLINK-31805 - Z-Coordinate,STARLINK-30478 - Z-Coordinate,STARLINK-1938 - Z-Coordinate,STARLINK-5437 - Z-Coordinate,STARLINK-30151 - Z-Coordinate,STARLINK-1701 - Z-Coordinate,STARLINK-31897 - Z-Coordinate,STARLINK-3255 - Z-Coordinate,STARLINK-30386 - Z-Coordinate,STARLINK-3882 - Z-Coordinate,STARLINK-2435 - Z-Coordinate,STARLINK-4780 - Z-Coordinate,STARLINK-4135 - Z-Coordinate,STARLINK-31099 - Z-Coordinate,STARLINK-30405 - Z-Coordinate,STARLINK-5492 - Z-Coordinate,STARLINK-3764 - Z-Coordinate,STARLINK-5957 - Z-Coordinate,STARLINK-4056 - Z-Coordinate,STARLINK-2221 - Z-Coordinate,STARLINK-5628 - Z-Coordinate,STARLINK-30782 - Z-Coordinate,STARLINK-2714 - Z-Coordinate,STARLINK-4177 - Z-Coordinate,STARLINK-4761 - Z-Coordinate,STARLINK-31498 - Z-Coordinate,STARLINK-30772 - Z-Coordinate,STARLINK-3109 - Z-Coordinate,STARLINK-6356 - Z-Coordinate,STARLINK-5920 - Z-Coordinate,STARLINK-30571 - Z-Coordinate,STARLINK-4570 - Z-Coordinate,STARLINK-5881 - Z-Coordinate,STARLINK-4376 - Z-Coordinate,STARLINK-5845 - Z-Coordinate,STARLINK-5186 - Z-Coordinate,STARLINK-2385 - Z-Coordinate,STARLINK-2271 - Z-Coordinate,STARLINK-5783 - Z-Coordinate,STARLINK-1089 - Z-Coordinate,STARLINK-32026 - Z-Coordinate,STARLINK-5106 - Z-Coordinate,STARLINK-30391 - Z-Coordinate,STARLINK-5776 - Z-Coordinate,STARLINK-3073 - Z-Coordinate,STARLINK-30068 - Z-Coordinate,STARLINK-2697 - Z-Coordinate,STARLINK-31528 - Z-Coordinate,STARLINK-31256 - Z-Coordinate,STARLINK-4646 - Z-Coordinate,STARLINK-6062 - Z-Coordinate,STARLINK-31118 - Z-Coordinate,STARLINK-1395 - Z-Coordinate,STARLINK-6220 - Z-Coordinate,STARLINK-5831 - Z-Coordinate,STARLINK-4576 - Z-Coordinate,STARLINK-32001 - Z-Coordinate,STARLINK-1369 - Z-Coordinate,STARLINK-3700 - Z-Coordinate,STARLINK-3610 - Z-Coordinate,STARLINK-5334 - Z-Coordinate,STARLINK-5222 - Z-Coordinate,STARLINK-5629 - Z-Coordinate,STARLINK-31607 - Z-Coordinate,STARLINK-4272 - Z-Coordinate,STARLINK-31078 - Z-Coordinate,MoonARTEMIS1 - Z-Coordinate,MoonARTEMIS2 - Z-Coordinate,MoonIOAGEO - Z-Coordinate,MoonIOAGNO - Z-Coordinate,MoonIOAGNO 0001 - Z-Coordinate,MoonIOAGSO - Z-Coordinate,MoonIOAGSO 0001 - Z-Coordinate,MoonLRO - Z-Coordinate,MarsSat1 - Z-Coordinate,MarsSat2 - Z-Coordinate,MarsSat3 - Z-Coordinate,MarsSat4 - Z-Coordinate,Moon - Z-Coordinate,Mars - Z-Coordinate,
SECONDS,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,
0.000,-3406.3129,2141.8785,2649.5386,-1980.0544,-3650.7928,5343.8721,-85.4131,2471.1628,-4156.4179,5082.3551,-1424.2784,-3052.7703,-5721.6659,5584.1747,4788.7429,-5566.4548,-6442.0420,2102.8368,-739.0958,6217.0853,-3043.4929,2061.0647,-3475.9091,3447.3922,1338.5788,-6263.8687,-4896.2592,0.0000,-3763.7007,-2610.8947,3490.2638,1106.3747,5091.0515,-5608.3480,-3975.8787,1505.2220,-4695.0313,0.0000,6237.8464,-6631.4493,-4207.4858,3118.2844,4312.7096,5243.7344,4391.6174,2960.7192,845.4066,-3842.2234,4060.6914,5682.4372,-4271.9401,1424.4107,587.0953,-3276.5562,5562.9351,5723.6325,-2125.8726,931.2253,2081.9783,-5386.2054,-4540.5887,1829.1158,5795.7980,1550.0316,1664.0914,-3297.0269,2502.6020,-5230.3447,3523.0157,-6599.9063,-1960.1113,3656.0260,-1572.4373,0.0000,-3036.6457,-6517.3908,3763.3088,-3749.3387,-2403.5362,6564.6447,5647.2977,-2986.9200,5272.9619,3989.7586,3358.0042,0.0000,597.2671,-2910.1296,-3185.0433,-3427.8200,1917.9968,-1415.4815,5728.0268,-1991.7811,-2339.7661,1948.2788,1708.6441,-4328.5710,5194.6731,4194.9047,-368180.9166,-379980.1917,-385047.5280,-379340.5004,-374449.4927,-378576.2308,-384575.6360,-380479.2983,125937728.6490,125947675.1517,125931789.9519,125947989.7829,-381187.7885,125941859.5093,-5222.6762,-4244.3561,3203.4851,6205.6063,-2442.2179,-859.3994,-4548.4722,-6195.4352,228.2422,-117.6135,6075.8974,3538.6886,-3759.1393,-3821.8076,-3368.3087,-3171.4795,-536.9609,6578.7070,6702.2130,-2382.2535,-6198.9826,144.5762,-3831.8030,-5750.9677,6598.0869,-1950.2837,3405.7613,0.0000,2929.0691,4267.6562,-5644.6069,-4469.0936,-3090.9370,2852.4831,-4055.8968,6719.5496,-4227.9036,0.0000,2749.1287,906.2130,-4790.1212,4793.0927,-3067.2910,-3945.4146,-3664.0653,-2886.6857,-6099.5291,1871.8232,791.1598,222.2179,820.2943,6091.3138,5975.8099,2769.5053,3005.4797,3769.5605,4691.9885,-4316.4681,-3872.0515,3321.5165,-4687.6346,-4503.5922,-10.1620,-1999.0897,4906.9854,3112.1706,5642.7017,3059.1651,-5903.9039,1650.3198,3640.2180,-5139.2760,-5625.2122,0.0000,6170.7478,2304.8870,5114.0378,-5797.8521,98.5607,1814.0419,-3513.7529,3729.9126,-3867.4345,2359.9422,-5942.7411,0.0000,6411.2664,-5585.9306,4581.2772,5512.5833,4228.5856,-6545.0303,2304.5884,3894.7627,5103.8580,-4083.1407,-2356.5373,-2457.7037,-3805.8615,4136.2024,-114508.8207,-95792.5763,-118066.5613,-116964.7195,-109092.5682,-111322.3076,-111360.0539,-114456.9306,156589303.8633,156559533.1853,156584325.5824,156569958.1662,-113911.0141,156569647.9811,2942.3021,-4868.7195,5306.9193,2093.7636,5328.2103,-4247.3283,5135.3249,1427.6221,5441.8688,-4702.8445,-2734.6511,5018.2905,772.2361,-1291.1548,-3459.7618,-2242.0176,-2448.4572,-23.2335,-1053.9955,-1776.0676,-382.0184,-6625.6843,4635.6995,-1657.4441,1604.9262,-2219.0496,-3524.1781,0.0000,-4735.6667,-4640.2404,1995.4209,-5237.8787,-3568.6897,2848.9397,-3818.9655,292.1711,2698.4194,0.0000,1164.6609,1643.6534,2339.0313,3856.4808,4367.3705,2026.0080,-3621.5188,5511.7148,3148.6068,5425.0538,5401.6091,-3861.7521,5338.8579,-2985.8488,3408.3164,5391.0633,2984.7784,838.8495,-4394.3927,5229.7118,5293.4618,2564.9874,1894.7532,-4951.5339,3660.7041,6322.2626,-4646.0558,5189.3223,-3127.5589,-3376.8409,363.7905,-1085.0987,5460.3514,2393.5616,3734.1975,0.0000,184.2304,-403.9014,-2753.0442,-456.8752,6518.4896,1293.2832,1858.9946,4974.7223,-1603.2429,5090.8774,-1225.5030,0.0000,2520.7637,2907.7364,-4024.8426,2317.4110,5037.5499,1028.4559,3006.2109,-5338.5306,4093.2350,5157.3136,-6221.3978,4606.7154,2429.8309,-3375.0870,52381.3555,47800.2364,55294.5659,51846.7773,58001.9461,53570.2706,44200.9303,51368.3971,-87376003.5257,-87360119.5676,-87385327.2267,-87364059.3630,52935.9822,-87372266.8348,
3600.000,4822.2734,2809.4205,-5470.4441,-1197.0510,4700.4045,-1935.3014,4217.3802,641.0767,4316.1059,-4874.4442,-2011.3704,-1516.6264,6113.8296,-2550.5548,-429.2447,6134.5382,6543.9334,-3220.5067,-2302.0877,-3106.1598,3809.1327,-4638.1442,2354.4481,-1209.1647,-3509.6754,4792.1547,1804.3609,0.0000,2516.7967,-1562.8193,-98.4868,2955.4599,-4119.6608,2164.5119,6501.5393,-3504.3856,5923.0639,0.0000,-5544.4675,3931.8543,4971.4361,-4080.3308,-583.7307,-1693.6138,-3286.7830,225.2558,759.2923,1020.0188,-5257.8338,-6232.0906,2042.1716,-3842.7657,-3054.3075,-372.2260,-6878.6607,-5605.6887,-31.0722,3681.8839,502.1226,3843.1058,5048.0203,-1996.8120,-3473.1311,3240.5053,-4977.4766,-95.2900,-4917.0349,2006.3043,-843.2388,3989.9190,-2155.8059,624.6872,4331.6029,0.0000,614.9930,4309.8089,-4866.3283,5020.5506,2066.5279,-6508.9227,-4473.3862,-1441.6511,-2708.9261,-4232.2856,-1124.1904,0.0000,-2178.8885,3171.9997,-1154.0905,1983.7855,-5313.5638,3059.0985,-3990.0879,-2421.9726,-1647.3448,557.3751,3278.9148,3746.9444,-1531.2915,-4999.0182,-329534.9132,-342931.4916,-345386.4789,-342796.9981,-333749.7748,-340219.3109,-343572.3916,-340999.9060,81113883.2941,81122538.1947,81106789.2482,81121747.8128,-340322.5121,81118694.8207,1526.2223,3781.3977,956.9950,-4247.7443,-1824.4925,3729.9785,2430.5822,4589.1506,-4340.0202,3936.3272,-3633.8735,-4494.6719,1253.7863,4179.3430,5024.8106,1238.0971,-1079.3903,-4567.6019,-4865.0728,3488.1359,3884.4306,-3939.2486,-343.7408,6461.8755,-4116.2217,3863.4784,167.9955,0.0000,-6209.3701,-5839.4479,5301.1385,3696.6180,5578.2653,-4595.5645,2090.1331,-4947.9824,2982.2020,0.0000,318.3285,-2673.9338,553.8556,-698.2702,5456.4736,4174.5415,5805.2147,5678.3748,6786.5764,-5158.8991,3292.0248,2843.3580,-4693.3624,-5737.7028,-2834.8985,-5239.5440,-1253.8892,-703.1855,-6767.7047,3454.7551,6431.1713,-5476.7712,631.6253,6627.1281,3735.0659,3709.2782,-2781.0061,1218.7687,-4846.7440,230.6242,6014.2875,-3011.0350,-5267.5813,4092.1819,5392.2596,0.0000,-5377.4891,-3982.1580,-1515.0534,3615.8444,-4472.6999,426.0539,4619.6102,-4385.0940,5551.3020,2165.1016,6397.4230,0.0000,-6304.6465,5811.6922,-5094.4919,-6251.6051,-4015.8220,4808.8225,1321.8492,-4466.8433,-4962.2575,6557.2774,2715.1643,-2527.3238,4109.9171,495.6530,-202596.0332,-188838.3910,-209223.8839,-206537.3917,-200590.7414,-207975.8562,-203077.4842,-205675.4772,183897097.8521,183872254.4488,183885775.1856,183886240.2363,-206118.8476,183878361.9918,-4696.2194,4897.5613,-3842.7397,-5235.8049,-4732.4193,5434.6819,-4849.2502,-5011.4084,-3100.8849,2934.4028,5388.6639,-4966.7641,2911.1613,4836.4485,4547.4307,-2628.7935,-1952.2112,4050.4711,4185.2844,5056.1099,4262.6627,3328.5494,-6533.8786,-2119.0702,-4324.5530,-3172.5768,6673.1933,0.0000,478.5408,3145.4778,-4469.6785,5110.1722,275.9099,-4689.7487,350.6268,3269.0173,1795.9244,0.0000,-4128.2796,-4999.5949,-4603.1012,-5525.8820,-4134.8159,-5190.9292,-1143.8122,-3914.4947,1114.0228,-4492.3729,-2820.3455,526.2547,-4621.8445,-573.3756,-5513.4584,-4475.6535,327.2552,-3975.8777,11.3447,-4636.5795,-2422.3486,1379.8147,-4514.3290,428.0965,-4592.9160,-4716.1173,3980.2470,-6790.3366,-429.8394,6620.9026,3234.9537,4731.4651,-3829.6258,-5335.7801,-548.9918,0.0000,-4249.4140,3668.2333,4668.4565,-3102.3225,-4915.5102,2346.3953,2514.9833,-5141.2122,-2681.0102,-4993.9681,-2429.9720,0.0000,1818.4694,2081.1647,4462.7229,2122.1231,-1646.2834,3654.7632,-5441.4358,4657.4765,-4586.7428,-1967.9870,5380.1273,-5069.5691,-5311.6048,4553.3560,50929.1172,46588.5588,53354.6015,51059.7623,56547.6018,53628.1509,43040.7015,53376.9079,-87374394.2922,-87350980.8726,-87383056.4415,-87359058.0067,51791.2503,-87367821.8256,
7200.000,-5445.7103,-6091.8806,5677.2578,4892.4751,-4949.4247,-1256.4375,-6735.9833,-4523.4789,-3193.6576,3496.4372,5534.1110,4803.7533,-4457.9010,-1985.9174,-3717.0277,-3513.0165,-3738.6569,4137.6523,5235.5053,-1314.7153,-4184.6437,3151.4818,-2278.6663,-1976.9886,5362.1703,-591.7426,3574.2174,0.0000,246.9265,4365.0317,-3791.2943,-5929.0840,1691.1152,1782.1568,-5910.4375,4925.9558,-4618.5758,0.0000,3472.6235,124.0731,-4417.0698,4820.5697,-2667.7794,-2924.3759,-121.8481,-2309.9242,-2389.1477,1068.8614,4231.9171,4111.6151,-198.7885,4899.3351,5518.3742,2873.7506,5987.4891,4069.6688,2141.3321,-6413.8468,-2162.2145,-162.3531,-4176.3106,1286.4751,624.9542,-5038.2629,6854.1433,4975.8320,5456.4071,3431.5743,-2848.3029,304.2578,4458.3607,-5212.0692,-5376.7904,0.0000,3064.4883,-418.1204,5281.3096,-5053.6779,-2378.1359,4188.0688,890.6256,4798.3821,-1942.2350,3996.9848,-2035.1756,0.0000,3366.8274,-2485.9525,4761.0509,966.8632,5795.8765,-4116.9044,1747.8871,5258.9124,5010.3947,-2212.6921,-5898.3896,-2653.4188,-2989.6380,4444.9620,-270536.4525,-283473.6223,-283393.3749,-280937.1045,-271497.0624,-279199.2146,-280956.2693,-277079.6847,30737828.4724,30742797.1252,30732863.8988,30739087.0654,-277575.6247,30742803.5637,2532.1356,-2804.8692,-3533.4970,1300.0915,4687.6441,-6074.4066,-552.3179,-1654.1238,5901.1725,-5939.6102,486.4569,4678.0759,2377.9685,-4055.0661,-5301.2699,2173.9071,2782.9750,424.6465,1248.7410,-4531.8426,358.3476,5872.5078,4654.6295,-4824.6671,391.7625,-2073.8075,-1377.5678,0.0000,5239.7969,5191.6713,-3981.2872,-2979.5274,-5937.1354,5654.6420,746.4426,1100.8549,184.4058,0.0000,-3942.2779,4654.8491,4034.4852,-3349.0345,-6241.6518,-3957.4986,-4612.8899,-6494.6823,-4478.4572,6791.6191,-4974.4539,-4507.4701,6835.3789,3127.5339,-628.5304,6238.5321,-999.5719,-3216.1251,4705.7714,-2291.3161,-6204.0391,5289.1803,3985.9271,-5263.4115,-6430.3219,-4564.8399,622.3424,-2611.3173,2080.6726,-1078.7463,-4160.3450,4426.0524,5185.8850,-2131.0146,-3215.0281,0.0000,2883.5010,5086.3087,-2538.2146,271.5494,6518.9342,-3096.6515,-4329.2019,4545.1363,-4522.1750,-5378.5280,-4767.9816,0.0000,3331.1971,-2765.4214,4589.3824,4427.5861,2219.5016,-103.6947,-5187.4193,4357.8544,4178.0079,-5960.9041,-3411.3666,6070.0450,-4098.2452,-4681.6164,-278965.7960,-269519.8573,-287030.3733,-282190.6478,-279024.1128,-289281.0145,-281554.4412,-285671.1657,198669294.2793,198648112.8888,198651871.7497,198662571.6215,-285091.0542,198651632.3988,3385.2153,-1137.6746,-926.8673,4597.0682,1133.4730,-2976.0114,1207.7535,4821.9468,-1432.2284,637.3337,-3945.8491,1456.6964,-4690.3241,-5206.1605,-2079.9905,5373.6496,5092.9909,-5518.0511,-4202.2947,-5024.1586,-5499.1929,1919.2892,4623.5514,4518.0101,4351.8690,6566.2141,-5770.5196,0.0000,4186.3143,706.5964,4213.3911,-2143.8261,3164.8635,3540.9246,3351.6322,-4698.9879,-5091.8154,0.0000,4489.7516,5076.2836,3209.9351,3621.1058,1035.8092,4785.0708,4939.6279,-243.6513,-4707.1103,714.3595,-1939.4617,3151.1532,862.6936,3764.0295,4099.2168,634.1302,-3478.9993,4549.0323,4357.2308,736.9609,-2074.0195,-4328.8163,3580.1691,4322.8615,2297.9085,-464.8342,-1029.0563,3995.7425,3698.6799,-5933.6050,-4694.0420,-5273.8943,-512.4809,3711.6960,-2983.6299,0.0000,5432.0072,-4684.8742,-3683.7130,4708.9153,466.4403,-4581.6700,-5313.8934,1986.7377,4582.4155,1600.3254,4595.7768,0.0000,-5046.6726,-5863.0812,-1892.5651,-5201.2461,-2923.2403,-5385.4240,4145.2118,-982.5748,2394.6411,-2599.3031,-873.0143,1474.9740,4646.6556,-2099.7522,49511.9705,45427.3209,50991.4059,52513.9190,54768.2736,48903.5278,42466.4261,48994.9546,-87372328.3753,-87343305.4926,-87379797.7568,-87356757.9693,50642.2615,-87363345.7800,
