sl_100_5400_20310405 Coordinates.csv
2031/04/05 07:47:00.0000 UTC

Generated: Tue Oct  8 21:55:19 2024,
Start: 2031/04/05 07:47:00.00, Stop: 2031/04/05 09:17:00.00,
TIME_UNITS,STARLINK-5508 - X-Coordinate,STARLINK-31653 - X-Coordinate,STARLINK-3656 - X-Coordinate,STARLINK-3578 - X-Coordinate,STARLINK-31530 - X-Coordinate,STARLINK-4507 - X-Coordinate,STARLINK-6283 - X-Coordinate,STARLINK-1457 - X-Coordinate,STARLINK-3055 - X-Coordinate,STARLINK-5992 - X-Coordinate,STARLINK-4335 - X-Coordinate,STARLINK-5095 - X-Coordinate,STARLINK-2693 - X-Coordinate,STARLINK-31273 - X-Coordinate,STARLINK-3741 - X-Coordinate,STARLINK-3128 - X-Coordinate,STARLINK-31961 - X-Coordinate,STARLINK-31489 - X-Coordinate,STARLINK-5112 - X-Coordinate,STARLINK-3891 - X-Coordinate,STARLINK-6168 - X-Coordinate,STARLINK-31815 - X-Coordinate,STARLINK-1489 - X-Coordinate,STARLINK-4601 - X-Coordinate,STARLINK-5760 - X-Coordinate,STARLINK-2352 - X-Coordinate,STARLINK-2061 - X-Coordinate,STARLINK-5767 - X-Coordinate,STARLINK-3734 - X-Coordinate,STARLINK-5568 - X-Coordinate,STARLINK-5796 - X-Coordinate,STARLINK-5981 - X-Coordinate,STARLINK-4209 - X-Coordinate,STARLINK-30236 - X-Coordinate,STARLINK-3253 - X-Coordinate,STARLINK-3582 - X-Coordinate,STARLINK-6265 - X-Coordinate,STARLINK-3961 - X-Coordinate,STARLINK-31538 - X-Coordinate,STARLINK-3445 - X-Coordinate,STARLINK-5109 - X-Coordinate,STARLINK-6204 - X-Coordinate,STARLINK-1844 - X-Coordinate,STARLINK-5838 - X-Coordinate,STARLINK-3785 - X-Coordinate,STARLINK-31816 - X-Coordinate,STARLINK-5558 - X-Coordinate,STARLINK-3619 - X-Coordinate,STARLINK-3366 - X-Coordinate,STARLINK-32180 - X-Coordinate,STARLINK-31414 - X-Coordinate,STARLINK-5976 - X-Coordinate,STARLINK-5511 - X-Coordinate,STARLINK-31925 - X-Coordinate,STARLINK-5316 - X-Coordinate,STARLINK-32242 - X-Coordinate,STARLINK-2492 - X-Coordinate,STARLINK-6171 - X-Coordinate,STARLINK-32036 - X-Coordinate,STARLINK-5850 - X-Coordinate,STARLINK-3725 - X-Coordinate,STARLINK-30189 - X-Coordinate,STARLINK-11107 [DTC] - X-Coordinate,STARLINK-1759 - X-Coordinate,STARLINK-3797 - X-Coordinate,STARLINK-4623 - X-Coordinate,STARLINK-6099 - X-Coordinate,STARLINK-5544 - X-Coordinate,STARLINK-30039 - X-Coordinate,STARLINK-31403 - X-Coordinate,STARLINK-3129 - X-Coordinate,STARLINK-5294 - X-Coordinate,STARLINK-5535 - X-Coordinate,STARLINK-3174 - X-Coordinate,STARLINK-30274 - X-Coordinate,STARLINK-5901 - X-Coordinate,STARLINK-5946 - X-Coordinate,STARLINK-3515 - X-Coordinate,STARLINK-4145 - X-Coordinate,STARLINK-30221 - X-Coordinate,STARLINK-5567 - X-Coordinate,STARLINK-2502 - X-Coordinate,STARLINK-2104 - X-Coordinate,STARLINK-1807 - X-Coordinate,STARLINK-2640 - X-Coordinate,STARLINK-3098 - X-Coordinate,STARLINK-5090 - X-Coordinate,STARLINK-2674 - X-Coordinate,STARLINK-2082 - X-Coordinate,STARLINK-6349 - X-Coordinate,STARLINK-30953 - X-Coordinate,STARLINK-4528 - X-Coordinate,STARLINK-31922 - X-Coordinate,STARLINK-5680 - X-Coordinate,STARLINK-31716 - X-Coordinate,STARLINK-32129 - X-Coordinate,STARLINK-2409 - X-Coordinate,STARLINK-30176 - X-Coordinate,STARLINK-32265 - X-Coordinate,STARLINK-2312 - X-Coordinate,MoonARTEMIS1 - X-Coordinate,MoonARTEMIS2 - X-Coordinate,MoonIOAGEO - X-Coordinate,MoonIOAGNO - X-Coordinate,MoonIOAGNO 0001 - X-Coordinate,MoonIOAGSO - X-Coordinate,MoonIOAGSO 0001 - X-Coordinate,MoonLRO - X-Coordinate,MarsSat1 - X-Coordinate,MarsSat2 - X-Coordinate,MarsSat3 - X-Coordinate,MarsSat4 - X-Coordinate,Moon - X-Coordinate,Mars - X-Coordinate,STARLINK-5508 - Y-Coordinate,STARLINK-31653 - Y-Coordinate,STARLINK-3656 - Y-Coordinate,STARLINK-3578 - Y-Coordinate,STARLINK-31530 - Y-Coordinate,STARLINK-4507 - Y-Coordinate,STARLINK-6283 - Y-Coordinate,STARLINK-1457 - Y-Coordinate,STARLINK-3055 - Y-Coordinate,STARLINK-5992 - Y-Coordinate,STARLINK-4335 - Y-Coordinate,STARLINK-5095 - Y-Coordinate,STARLINK-2693 - Y-Coordinate,STARLINK-31273 - Y-Coordinate,STARLINK-3741 - Y-Coordinate,STARLINK-3128 - Y-Coordinate,STARLINK-31961 - Y-Coordinate,STARLINK-31489 - Y-Coordinate,STARLINK-5112 - Y-Coordinate,STARLINK-3891 - Y-Coordinate,STARLINK-6168 - Y-Coordinate,STARLINK-31815 - Y-Coordinate,STARLINK-1489 - Y-Coordinate,STARLINK-4601 - Y-Coordinate,STARLINK-5760 - Y-Coordinate,STARLINK-2352 - Y-Coordinate,STARLINK-2061 - Y-Coordinate,STARLINK-5767 - Y-Coordinate,STARLINK-3734 - Y-Coordinate,STARLINK-5568 - Y-Coordinate,STARLINK-5796 - Y-Coordinate,STARLINK-5981 - Y-Coordinate,STARLINK-4209 - Y-Coordinate,STARLINK-30236 - Y-Coordinate,STARLINK-3253 - Y-Coordinate,STARLINK-3582 - Y-Coordinate,STARLINK-6265 - Y-Coordinate,STARLINK-3961 - Y-Coordinate,STARLINK-31538 - Y-Coordinate,STARLINK-3445 - Y-Coordinate,STARLINK-5109 - Y-Coordinate,STARLINK-6204 - Y-Coordinate,STARLINK-1844 - Y-Coordinate,STARLINK-5838 - Y-Coordinate,STARLINK-3785 - Y-Coordinate,STARLINK-31816 - Y-Coordinate,STARLINK-5558 - Y-Coordinate,STARLINK-3619 - Y-Coordinate,STARLINK-3366 - Y-Coordinate,STARLINK-32180 - Y-Coordinate,STARLINK-31414 - Y-Coordinate,STARLINK-5976 - Y-Coordinate,STARLINK-5511 - Y-Coordinate,STARLINK-31925 - Y-Coordinate,STARLINK-5316 - Y-Coordinate,STARLINK-32242 - Y-Coordinate,STARLINK-2492 - Y-Coordinate,STARLINK-6171 - Y-Coordinate,STARLINK-32036 - Y-Coordinate,STARLINK-5850 - Y-Coordinate,STARLINK-3725 - Y-Coordinate,STARLINK-30189 - Y-Coordinate,STARLINK-11107 [DTC] - Y-Coordinate,STARLINK-1759 - Y-Coordinate,STARLINK-3797 - Y-Coordinate,STARLINK-4623 - Y-Coordinate,STARLINK-6099 - Y-Coordinate,STARLINK-5544 - Y-Coordinate,STARLINK-30039 - Y-Coordinate,STARLINK-31403 - Y-Coordinate,STARLINK-3129 - Y-Coordinate,STARLINK-5294 - Y-Coordinate,STARLINK-5535 - Y-Coordinate,STARLINK-3174 - Y-Coordinate,STARLINK-30274 - Y-Coordinate,STARLINK-5901 - Y-Coordinate,STARLINK-5946 - Y-Coordinate,STARLINK-3515 - Y-Coordinate,STARLINK-4145 - Y-Coordinate,STARLINK-30221 - Y-Coordinate,STARLINK-5567 - Y-Coordinate,STARLINK-2502 - Y-Coordinate,STARLINK-2104 - Y-Coordinate,STARLINK-1807 - Y-Coordinate,STARLINK-2640 - Y-Coordinate,STARLINK-3098 - Y-Coordinate,STARLINK-5090 - Y-Coordinate,STARLINK-2674 - Y-Coordinate,STARLINK-2082 - Y-Coordinate,STARLINK-6349 - Y-Coordinate,STARLINK-30953 - Y-Coordinate,STARLINK-4528 - Y-Coordinate,STARLINK-31922 - Y-Coordinate,STARLINK-5680 - Y-Coordinate,STARLINK-31716 - Y-Coordinate,STARLINK-32129 - Y-Coordinate,STARLINK-2409 - Y-Coordinate,STARLINK-30176 - Y-Coordinate,STARLINK-32265 - Y-Coordinate,STARLINK-2312 - Y-Coordinate,MoonARTEMIS1 - Y-Coordinate,MoonARTEMIS2 - Y-Coordinate,MoonIOAGEO - Y-Coordinate,MoonIOAGNO - Y-Coordinate,MoonIOAGNO 0001 - Y-Coordinate,MoonIOAGSO - Y-Coordinate,MoonIOAGSO 0001 - Y-Coordinate,MoonLRO - Y-Coordinate,MarsSat1 - Y-Coordinate,MarsSat2 - Y-Coordinate,MarsSat3 - Y-Coordinate,MarsSat4 - Y-Coordinate,Moon - Y-Coordinate,Mars - Y-Coordinate,STARLINK-5508 - Z-Coordinate,STARLINK-31653 - Z-Coordinate,STARLINK-3656 - Z-Coordinate,STARLINK-3578 - Z-Coordinate,STARLINK-31530 - Z-Coordinate,STARLINK-4507 - Z-Coordinate,STARLINK-6283 - Z-Coordinate,STARLINK-1457 - Z-Coordinate,STARLINK-3055 - Z-Coordinate,STARLINK-5992 - Z-Coordinate,STARLINK-4335 - Z-Coordinate,STARLINK-5095 - Z-Coordinate,STARLINK-2693 - Z-Coordinate,STARLINK-31273 - Z-Coordinate,STARLINK-3741 - Z-Coordinate,STARLINK-3128 - Z-Coordinate,STARLINK-31961 - Z-Coordinate,STARLINK-31489 - Z-Coordinate,STARLINK-5112 - Z-Coordinate,STARLINK-3891 - Z-Coordinate,STARLINK-6168 - Z-Coordinate,STARLINK-31815 - Z-Coordinate,STARLINK-1489 - Z-Coordinate,STARLINK-4601 - Z-Coordinate,STARLINK-5760 - Z-Coordinate,STARLINK-2352 - Z-Coordinate,STARLINK-2061 - Z-Coordinate,STARLINK-5767 - Z-Coordinate,STARLINK-3734 - Z-Coordinate,STARLINK-5568 - Z-Coordinate,STARLINK-5796 - Z-Coordinate,STARLINK-5981 - Z-Coordinate,STARLINK-4209 - Z-Coordinate,STARLINK-30236 - Z-Coordinate,STARLINK-3253 - Z-Coordinate,STARLINK-3582 - Z-Coordinate,STARLINK-6265 - Z-Coordinate,STARLINK-3961 - Z-Coordinate,STARLINK-31538 - Z-Coordinate,STARLINK-3445 - Z-Coordinate,STARLINK-5109 - Z-Coordinate,STARLINK-6204 - Z-Coordinate,STARLINK-1844 - Z-Coordinate,STARLINK-5838 - Z-Coordinate,STARLINK-3785 - Z-Coordinate,STARLINK-31816 - Z-Coordinate,STARLINK-5558 - Z-Coordinate,STARLINK-3619 - Z-Coordinate,STARLINK-3366 - Z-Coordinate,STARLINK-32180 - Z-Coordinate,STARLINK-31414 - Z-Coordinate,STARLINK-5976 - Z-Coordinate,STARLINK-5511 - Z-Coordinate,STARLINK-31925 - Z-Coordinate,STARLINK-5316 - Z-Coordinate,STARLINK-32242 - Z-Coordinate,STARLINK-2492 - Z-Coordinate,STARLINK-6171 - Z-Coordinate,STARLINK-32036 - Z-Coordinate,STARLINK-5850 - Z-Coordinate,STARLINK-3725 - Z-Coordinate,STARLINK-30189 - Z-Coordinate,STARLINK-11107 [DTC] - Z-Coordinate,STARLINK-1759 - Z-Coordinate,STARLINK-3797 - Z-Coordinate,STARLINK-4623 - Z-Coordinate,STARLINK-6099 - Z-Coordinate,STARLINK-5544 - Z-Coordinate,STARLINK-30039 - Z-Coordinate,STARLINK-31403 - Z-Coordinate,STARLINK-3129 - Z-Coordinate,STARLINK-5294 - Z-Coordinate,STARLINK-5535 - Z-Coordinate,STARLINK-3174 - Z-Coordinate,STARLINK-30274 - Z-Coordinate,STARLINK-5901 - Z-Coordinate,STARLINK-5946 - Z-Coordinate,STARLINK-3515 - Z-Coordinate,STARLINK-4145 - Z-Coordinate,STARLINK-30221 - Z-Coordinate,STARLINK-5567 - Z-Coordinate,STARLINK-2502 - Z-Coordinate,STARLINK-2104 - Z-Coordinate,STARLINK-1807 - Z-Coordinate,STARLINK-2640 - Z-Coordinate,STARLINK-3098 - Z-Coordinate,STARLINK-5090 - Z-Coordinate,STARLINK-2674 - Z-Coordinate,STARLINK-2082 - Z-Coordinate,STARLINK-6349 - Z-Coordinate,STARLINK-30953 - Z-Coordinate,STARLINK-4528 - Z-Coordinate,STARLINK-31922 - Z-Coordinate,STARLINK-5680 - Z-Coordinate,STARLINK-31716 - Z-Coordinate,STARLINK-32129 - Z-Coordinate,STARLINK-2409 - Z-Coordinate,STARLINK-30176 - Z-Coordinate,STARLINK-32265 - Z-Coordinate,STARLINK-2312 - Z-Coordinate,MoonARTEMIS1 - Z-Coordinate,MoonARTEMIS2 - Z-Coordinate,MoonIOAGEO - Z-Coordinate,MoonIOAGNO - Z-Coordinate,MoonIOAGNO 0001 - Z-Coordinate,MoonIOAGSO - Z-Coordinate,MoonIOAGSO 0001 - Z-Coordinate,MoonLRO - Z-Coordinate,MarsSat1 - Z-Coordinate,MarsSat2 - Z-Coordinate,MarsSat3 - Z-Coordinate,MarsSat4 - Z-Coordinate,Moon - Z-Coordinate,Mars - Z-Coordinate,
SECONDS,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,
0.000,50.1310,0.0000,2012.7587,1768.9687,4314.6961,3728.1480,1802.8203,-2592.4144,-2088.0535,-5308.2296,-1201.4409,-4647.3449,-1419.0385,-2740.7034,3278.7826,2435.2164,-505.2259,6358.0221,-813.2757,6699.9293,-5323.5667,6.7991,0.0000,5730.5592,4901.2451,-1273.0633,3906.3710,2352.5612,-327.4246,-2824.6154,-595.1900,6071.2803,-1205.1472,6662.0511,-5664.2127,4687.7819,5841.8202,2586.5960,5320.7193,3765.7548,5243.8174,-3880.4221,0.0000,3915.1140,-6625.2721,-2552.5517,-589.4199,-2999.0844,-4780.5708,6567.4117,-4662.5916,6034.6228,-4723.3717,1054.4412,-4912.0911,5779.3903,-2277.4060,-2622.5016,-4090.4417,-4673.6464,4252.4774,-96.6775,4609.2456,1160.2071,-6854.6067,-134.7171,4032.6549,2585.9654,-5763.3575,6529.6660,5850.2115,-474.5421,-1808.1007,-4742.3094,1022.6468,4303.9670,2328.2600,-3872.2729,-130.7404,-3808.1339,-6052.8525,-2152.7190,1604.6140,4680.5872,-5635.9340,4687.4125,-3676.8020,-3785.7804,-5227.2134,-4653.3513,3405.2450,-1145.9809,-2508.6374,-1351.2344,0.0000,4568.7715,-2525.7921,971.1553,-1591.4060,-6060.7390,309506.4418,318733.7103,323641.0607,318354.2633,310681.3104,314565.2376,320182.2549,318474.4830,-15398513.9759,-15400044.8507,-15415246.7714,-15405674.7291,318705.1748,-15405121.9678,-3864.2338,0.0000,-4488.8605,-6404.2082,-4511.0648,5386.7302,4767.0849,3463.2804,-2212.4464,-3944.0168,-128.1755,-2521.5905,5825.6189,-3330.4226,-5601.2632,3363.9348,5370.1324,2574.2850,-4182.5007,-1551.6548,1010.3818,6047.0926,0.0000,2177.0686,-3643.3841,5870.7336,1247.0945,-4606.3496,-4462.6218,4312.0031,2296.4172,3251.2925,-4305.3153,1120.5897,1126.6333,-671.4037,-3695.5088,3488.6797,2563.0044,1892.6285,-1754.6113,-5221.2685,0.0000,4580.9531,-1913.7114,5316.4077,4779.4466,-3121.2578,1123.8613,0.9867,-1935.2011,2740.5608,-1979.7391,6253.2096,3070.8724,-1509.2413,3672.7748,5693.2030,-181.4133,-3210.4814,5243.2198,-5556.0138,-4550.6779,-4420.7892,95.4058,-3854.0882,3613.3594,1312.3757,3774.7162,1563.9174,-3399.3230,-6101.2558,-1843.5888,2191.1311,-5708.6580,-5308.7240,5615.5253,-3288.7959,-6794.2750,3938.7617,-1813.2015,-3691.6665,-3842.9527,-3348.7248,2631.6829,-2393.1460,5632.5722,-1686.2094,-2589.9769,2487.7696,-3697.9971,6069.9829,-5571.9795,6138.4176,0.0000,-4374.0147,-3220.3306,5610.3848,6634.8279,1647.6971,-203467.0244,-232971.2553,-216329.1768,-214823.7356,-219329.7149,-219875.5857,-222705.5032,-217866.1378,-96060328.8460,-96119403.7923,-96085694.4374,-96091847.7681,-218999.7405,-96079426.1288,5765.0843,0.0000,-4852.8509,-1739.2610,2802.4648,2186.6271,-4686.3827,5314.7682,-6273.8266,-2134.8279,-6813.3044,-4468.6350,3010.1780,5288.3245,2018.7755,-5534.7702,3994.6159,28.3788,5415.4823,-459.5655,4299.1293,3190.7630,0.0000,-3156.8744,-3253.5193,-3303.5413,-5428.8676,-4569.2166,-5251.5869,4602.2408,6511.5863,790.6325,-5259.9229,-1423.9403,3821.2700,-5013.1853,-154.1943,-5349.2348,3354.5978,-5426.8781,4115.7977,-2348.8242,0.0000,3386.9126,367.0483,3461.0509,5022.9482,5321.7567,-4769.1398,-1802.0843,-4543.0698,-2039.8422,-4674.0239,2412.0804,-3798.8223,-3475.5233,-5401.8746,-2942.7536,5460.5414,4003.5117,1222.0320,4082.9161,-1982.3469,-5168.8479,-810.5255,-5764.8396,-4301.7368,-6302.1914,765.0837,-1173.2240,1382.4283,-3150.4452,-6435.3673,4501.4369,-3463.8525,-1044.6967,3307.0712,4655.4531,1078.6725,-4176.5607,-2868.2556,-5400.1159,-5510.0915,-3570.8863,2800.4595,4449.9963,1410.4143,5469.9001,3612.5449,-4516.1922,-4680.7962,3033.0992,-2981.6620,2843.6168,0.0000,2516.7468,-5429.0423,-3753.2902,928.7058,2455.3125,9504.5786,7883.9539,10548.0202,7451.1544,13379.4727,7924.6699,-721.9304,6716.7163,-29079722.6473,-29072212.3008,-29063249.7801,-29087911.2916,8051.1827,-29082724.1140,
300.000,-1294.9611,0.0000,-66.6141,601.6331,3282.7268,4289.5617,3757.1000,-1163.5088,-4061.3374,-4218.0490,491.6582,-5046.9523,-177.1032,-4536.8578,2278.6372,4129.9835,1528.2932,6594.6466,-2895.6430,6207.0772,-5204.8692,1753.1662,0.0000,6641.3571,3160.7875,-9.9895,4504.9457,549.9980,-2247.6697,-1117.3814,1550.5932,5308.3478,-3215.9765,6890.7440,-4257.4415,3422.9023,4785.7630,4422.5171,6363.9015,4881.3096,3647.3812,-3817.0683,0.0000,4683.9065,-6719.3497,-545.6727,232.3959,-3967.5046,-3307.3136,6692.2123,-5007.5790,6104.6625,-5519.7431,2684.7283,-5205.2236,5926.7770,-686.5062,-1221.0163,-4017.5990,-5992.7704,5184.1394,-2012.4725,3093.2801,-570.5639,-6286.7832,-1402.0486,4806.2515,2257.3679,-4518.4464,6803.4472,4629.6030,-1871.4612,232.6911,-4644.5439,-629.4173,2772.4634,3606.8775,-4140.9735,-1341.3267,-1854.0904,-6766.4879,-4067.0656,-493.7614,2887.3850,-4137.3123,2908.0417,-2033.6916,-4347.5996,-4878.3501,-3835.2946,1650.5033,407.2537,-4163.3077,211.7324,0.0000,2947.6989,-4067.7864,2838.2936,-268.6052,-4777.5702,313677.4918,323500.0684,328260.8529,323091.2127,315192.1423,319300.7074,324681.6414,323411.1377,-13292219.9594,-13292792.8062,-13308804.4422,-13298718.7085,323251.1265,-13298729.5596,-2242.1370,0.0000,-4245.3158,-6839.5570,-5835.2143,3932.8695,3966.5932,4955.3277,-1891.6607,-3675.1349,-1656.2153,-418.0340,6575.1676,-2312.2199,-6402.0577,2052.5739,4725.6498,1052.2710,-4035.1805,-2668.2960,2988.3901,5156.2629,0.0000,1063.5654,-4516.1149,6642.9162,-827.0000,-5627.2159,-3469.2783,5504.0064,2725.7330,3337.7927,-4210.4687,-388.4053,2380.7080,-2380.5689,-4793.2726,2563.8776,1110.0940,110.5287,-2883.6756,-3973.3235,0.0000,2763.1196,-695.3722,5290.4756,6059.5484,-1165.4677,2618.0424,-1252.8251,215.9736,3280.5415,-35.9968,6158.5032,4160.9997,-3005.5123,4997.9770,6626.5357,1988.6137,-1848.4882,4456.6866,-4707.2882,-4870.5054,-5391.3889,1299.5113,-2171.6217,1638.3036,-863.7343,4758.4198,59.8422,-4118.9082,-6449.2020,-919.2594,3955.6072,-4857.5772,-5830.1735,4132.7671,-1241.7567,-6709.6243,4734.3134,-304.1940,-2862.9197,-4388.0449,-3904.5502,3444.1409,-3357.1806,5939.2329,419.9606,-760.1312,4352.6698,-4948.7114,5301.1759,-5119.5722,6738.3150,0.0000,-4672.7828,-1676.5318,5611.8329,6349.1657,2691.2011,-196946.9285,-226294.3753,-209659.7585,-208244.3872,-212578.5155,-213001.9934,-215923.3639,-211303.7419,-96371231.4813,-96430345.6960,-96397179.4706,-96402585.8009,-212205.8463,-96390321.1383,6437.6710,0.0000,-5451.9392,62.1124,1420.5327,3715.1085,-4252.4650,4590.5410,-5342.8281,-4124.6807,-6699.9218,-4719.9806,1334.7588,4545.0986,227.6588,-5158.0285,4513.4218,1558.8704,4778.3167,1354.3285,3441.3238,4130.6824,0.0000,-1513.0170,-4183.5733,-1688.8473,-5030.5176,-3957.0605,-5523.6794,4027.8688,6180.1648,2948.1195,-4424.6088,109.4556,4913.3890,-5493.0466,1380.0751,-4619.3913,2103.7831,-4834.2477,5087.0820,-4182.7861,0.0000,4265.3927,-1442.3128,4295.0434,3417.0943,5473.2767,-5391.7630,1.5854,-4582.8312,184.1015,-4195.4592,961.2803,-1890.3625,-1894.4294,-4732.6582,-1591.6497,5147.5929,2978.5095,-598.7152,4618.2180,-3551.5840,-4266.7867,-2540.9464,-6436.8809,-4694.8428,-6503.4101,2229.1008,379.6763,3043.8163,-1504.6940,-6868.1883,3219.2944,-4652.7372,-2477.2176,4217.2110,5364.7948,-741.8105,-4648.7829,-1502.9373,-4762.3925,-5310.5739,-4722.1446,4185.9349,5268.6992,2792.4116,5293.8046,4762.2983,-3817.8017,-4468.6504,4366.2193,-1634.9699,1472.5552,0.0000,3973.4255,-5183.1051,-2635.9445,2646.5750,3921.3791,9368.8801,7735.5690,10420.2664,7200.4961,13269.3425,8103.9189,-869.4874,6435.8449,-29078487.6671,-29071424.4989,-29062325.3797,-29087229.8917,7940.5171,-29081741.9982,
600.000,-2578.3393,0.0000,-2157.4751,-627.7440,1932.9146,4462.4211,5353.6086,338.2511,-5628.1536,-2705.0425,2193.8225,-5001.8419,1068.4289,-5877.5417,1041.9422,5445.1315,3421.6713,6175.8753,-4679.6082,5085.2739,-4609.8442,3355.3285,0.0000,6884.6088,1112.4810,1235.1451,4686.8404,-1278.5470,-3976.2191,668.6115,3517.6449,3985.4462,-4893.3880,6441.9841,-2448.3134,1860.1782,3254.2922,5825.5326,6754.0152,5542.6341,1701.7249,-3410.0756,0.0000,5036.5680,-6146.1315,1533.5701,986.9532,-4589.7822,-1530.8444,6117.5386,-4881.3338,5509.5271,-5815.0591,4028.6978,-4981.4262,5495.9636,929.7894,284.0533,-3589.1640,-6740.7355,5591.8086,-3757.7806,1228.9144,-2208.4636,-5092.9179,-2598.7961,5156.0445,1784.1721,-2826.0089,6381.2421,2934.1255,-3063.7529,2204.3946,-4114.1172,-2257.2772,954.6845,4573.9458,-4055.1598,-2424.6822,274.7577,-6828.4816,-5582.6835,-2523.6455,782.6056,-2206.3161,850.9936,-169.5227,-4525.4800,-4078.0289,-2684.6499,-239.5460,1961.0470,-5379.5736,1740.0400,0.0000,999.2322,-5223.3216,4400.5283,1109.6477,-2983.7769,317712.0430,328126.6781,332734.1252,327694.0248,319560.1186,323912.2623,329036.7380,328201.5176,-11179696.4337,-11179307.7137,-11196109.0072,-11185541.4821,327652.2441,-11186108.2306,-441.0078,0.0000,-3638.8450,-6578.4787,-6566.5635,2072.3173,2821.1754,5967.7811,-1451.2946,-2962.1977,-2933.8009,1722.2905,6609.5422,-1105.7342,-6530.1410,588.2650,3615.0022,-589.3439,-3536.9667,-3531.2678,4662.6372,3767.8820,0.0000,-139.6733,-4989.8595,6739.1317,-2791.2687,-6121.9928,-2182.9095,6182.8041,2956.2823,3023.4236,-3743.7989,-1860.3340,3451.7317,-3895.4062,-5433.3994,1432.9548,-436.8230,-1644.6842,-3779.1465,-2290.5756,0.0000,673.8940,608.2495,4768.6000,6738.1758,882.9331,3895.3297,-2375.7777,2337.9916,3460.0343,1887.6403,5430.7812,4806.0058,-4185.0559,5859.7188,6915.9207,3948.8544,-336.1559,3210.7291,-3431.1255,-4710.3349,-5855.2070,2402.3641,-313.6998,-487.2253,-2966.2401,5299.9617,-1454.1627,-4459.1958,-6152.6341,189.9944,5307.2635,-3521.8391,-5800.3753,2257.9744,935.3211,-5945.7241,5107.5798,1220.0880,-1799.4617,-4553.1920,-4102.0936,3947.7459,-4042.9484,5674.3914,2464.0800,1178.0651,5800.8560,-5739.4778,4024.8950,-4152.7592,6679.2107,0.0000,-4525.4437,-3.5000,5061.8202,5433.3935,3491.6637,-190342.5787,-219517.9459,-202896.4612,-201586.9018,-205734.4913,-206020.3783,-209048.9001,-204701.7821,-96635965.9971,-96695095.0226,-96662490.9704,-96667113.8246,-205317.6374,-96655044.2394,6426.3263,0.0000,-5463.6957,1856.6118,-119.4859,4841.4901,-3362.2911,3359.1634,-3851.3784,-5677.1405,-5869.0170,-4465.0580,-497.9473,3293.3616,-1589.3219,-4227.5248,4501.4006,2916.8856,3621.8759,3020.5150,2213.1830,4610.1752,0.0000,295.5567,-4664.1026,112.8795,-4064.3881,-2916.1504,-5197.9637,3018.9939,5189.4677,4789.6606,-3110.4616,1630.9533,5478.8217,-5377.6097,2765.2456,-3386.9896,613.7543,-3711.5091,5505.7340,-5566.8714,0.0000,4683.8884,-3095.5554,4650.5493,1450.1159,5022.2853,-5417.1520,1805.0468,-4102.2229,2388.2909,-3268.6329,-599.2395,220.9697,-108.4336,-3554.6550,-69.4460,4259.3145,1636.1708,-2353.3912,4652.1217,-4714.1699,-2902.1743,-3996.0884,-6424.3598,-4582.8173,-6013.5120,3454.2223,1889.7388,4375.4862,305.7390,-6570.1674,1587.5929,-5305.0997,-3642.5547,4674.0380,5491.0838,-2481.1245,-4615.1329,22.9464,-3605.7883,-4537.9531,-5333.3393,5101.6499,5514.9960,3867.5268,4535.6453,5387.2631,-2713.3442,-3765.7939,5222.1104,-102.7059,-58.4117,0.0000,4981.3079,-4351.1406,-1222.3466,4075.1724,4932.1907,9233.0694,7587.2107,10287.7860,6954.8432,13156.6051,8282.0125,-1012.7486,6275.4943,-29077254.1756,-29070637.2604,-29061407.2075,-29086539.7958,7829.8461,-29080759.8996,
