sl_50_5400_20310420 Coordinates.csv
2031/04/20 07:47:00.0000 UTC

Generated: Tue Oct  8 21:55:05 2024,
Start: 2031/04/20 07:47:00.00, Stop: 2031/04/20 09:17:00.00,
TIME_UNITS,STARLINK-5107 - X-Coordinate,STARLINK-30544 - X-Coordinate,STARLINK-32277 - X-Coordinate,STARLINK-3354 - X-Coordinate,STARLINK-31492 - X-Coordinate,STARLINK-4126 - X-Coordinate,STARLINK-6094 - X-Coordinate,STARLINK-30973 - X-Coordinate,STARLINK-3569 - X-Coordinate,STARLINK-31778 - X-Coordinate,STARLINK-30428 - X-Coordinate,STARLINK-5820 - X-Coordinate,STARLINK-4472 - X-Coordinate,STARLINK-2750 - X-Coordinate,STARLINK-6286 - X-Coordinate,STARLINK-6257 - X-Coordinate,STARLINK-31799 - X-Coordinate,STARLINK-4212 - X-Coordinate,STARLINK-31812 - X-Coordinate,STARLINK-5417 - X-Coordinate,STARLINK-3500 - X-Coordinate,STARLINK-11194 [DTC] - X-Coordinate,STARLINK-30056 - X-Coordinate,STARLINK-11190 [DTC] - X-Coordinate,STARLINK-4553 - X-Coordinate,STARLINK-11189 [DTC] - X-Coordinate,STARLINK-31068 - X-Coordinate,STARLINK-31669 - X-Coordinate,STARLINK-4338 - X-Coordinate,STARLINK-4399 - X-Coordinate,STARLINK-4646 - X-Coordinate,STARLINK-32262 - X-Coordinate,STARLINK-4749 - X-Coordinate,STARLINK-30239 - X-Coordinate,STARLINK-5381 - X-Coordinate,STARLINK-4263 - X-Coordinate,STARLINK-6124 - X-Coordinate,STARLINK-31266 - X-Coordinate,STARLINK-30823 - X-Coordinate,STARLINK-4308 - X-Coordinate,STARLINK-30755 - X-Coordinate,STARLINK-4363 - X-Coordinate,STARLINK-5468 - X-Coordinate,STARLINK-30390 - X-Coordinate,STARLINK-4097 - X-Coordinate,STARLINK-1270 - X-Coordinate,STARLINK-2225 - X-Coordinate,STARLINK-30486 - X-Coordinate,STARLINK-3767 - X-Coordinate,STARLINK-3880 - X-Coordinate,MoonARTEMIS1 - X-Coordinate,MoonARTEMIS2 - X-Coordinate,MoonIOAGEO - X-Coordinate,MoonIOAGNO - X-Coordinate,MoonIOAGNO 0001 - X-Coordinate,MoonIOAGSO - X-Coordinate,MoonIOAGSO 0001 - X-Coordinate,MoonLRO - X-Coordinate,MarsSat1 - X-Coordinate,MarsSat2 - X-Coordinate,MarsSat3 - X-Coordinate,MarsSat4 - X-Coordinate,Moon - X-Coordinate,Mars - X-Coordinate,STARLINK-5107 - Y-Coordinate,STARLINK-30544 - Y-Coordinate,STARLINK-32277 - Y-Coordinate,STARLINK-3354 - Y-Coordinate,STARLINK-31492 - Y-Coordinate,STARLINK-4126 - Y-Coordinate,STARLINK-6094 - Y-Coordinate,STARLINK-30973 - Y-Coordinate,STARLINK-3569 - Y-Coordinate,STARLINK-31778 - Y-Coordinate,STARLINK-30428 - Y-Coordinate,STARLINK-5820 - Y-Coordinate,STARLINK-4472 - Y-Coordinate,STARLINK-2750 - Y-Coordinate,STARLINK-6286 - Y-Coordinate,STARLINK-6257 - Y-Coordinate,STARLINK-31799 - Y-Coordinate,STARLINK-4212 - Y-Coordinate,STARLINK-31812 - Y-Coordinate,STARLINK-5417 - Y-Coordinate,STARLINK-3500 - Y-Coordinate,STARLINK-11194 [DTC] - Y-Coordinate,STARLINK-30056 - Y-Coordinate,STARLINK-11190 [DTC] - Y-Coordinate,STARLINK-4553 - Y-Coordinate,STARLINK-11189 [DTC] - Y-Coordinate,STARLINK-31068 - Y-Coordinate,STARLINK-31669 - Y-Coordinate,STARLINK-4338 - Y-Coordinate,STARLINK-4399 - Y-Coordinate,STARLINK-4646 - Y-Coordinate,STARLINK-32262 - Y-Coordinate,STARLINK-4749 - Y-Coordinate,STARLINK-30239 - Y-Coordinate,STARLINK-5381 - Y-Coordinate,STARLINK-4263 - Y-Coordinate,STARLINK-6124 - Y-Coordinate,STARLINK-31266 - Y-Coordinate,STARLINK-30823 - Y-Coordinate,STARLINK-4308 - Y-Coordinate,STARLINK-30755 - Y-Coordinate,STARLINK-4363 - Y-Coordinate,STARLINK-5468 - Y-Coordinate,STARLINK-30390 - Y-Coordinate,STARLINK-4097 - Y-Coordinate,STARLINK-1270 - Y-Coordinate,STARLINK-2225 - Y-Coordinate,STARLINK-30486 - Y-Coordinate,STARLINK-3767 - Y-Coordinate,STARLINK-3880 - Y-Coordinate,MoonARTEMIS1 - Y-Coordinate,MoonARTEMIS2 - Y-Coordinate,MoonIOAGEO - Y-Coordinate,MoonIOAGNO - Y-Coordinate,MoonIOAGNO 0001 - Y-Coordinate,MoonIOAGSO - Y-Coordinate,MoonIOAGSO 0001 - Y-Coordinate,MoonLRO - Y-Coordinate,MarsSat1 - Y-Coordinate,MarsSat2 - Y-Coordinate,MarsSat3 - Y-Coordinate,MarsSat4 - Y-Coordinate,Moon - Y-Coordinate,Mars - Y-Coordinate,STARLINK-5107 - Z-Coordinate,STARLINK-30544 - Z-Coordinate,STARLINK-32277 - Z-Coordinate,STARLINK-3354 - Z-Coordinate,STARLINK-31492 - Z-Coordinate,STARLINK-4126 - Z-Coordinate,STARLINK-6094 - Z-Coordinate,STARLINK-30973 - Z-Coordinate,STARLINK-3569 - Z-Coordinate,STARLINK-31778 - Z-Coordinate,STARLINK-30428 - Z-Coordinate,STARLINK-5820 - Z-Coordinate,STARLINK-4472 - Z-Coordinate,STARLINK-2750 - Z-Coordinate,STARLINK-6286 - Z-Coordinate,STARLINK-6257 - Z-Coordinate,STARLINK-31799 - Z-Coordinate,STARLINK-4212 - Z-Coordinate,STARLINK-31812 - Z-Coordinate,STARLINK-5417 - Z-Coordinate,STARLINK-3500 - Z-Coordinate,STARLINK-11194 [DTC] - Z-Coordinate,STARLINK-30056 - Z-Coordinate,STARLINK-11190 [DTC] - Z-Coordinate,STARLINK-4553 - Z-Coordinate,STARLINK-11189 [DTC] - Z-Coordinate,STARLINK-31068 - Z-Coordinate,STARLINK-31669 - Z-Coordinate,STARLINK-4338 - Z-Coordinate,STARLINK-4399 - Z-Coordinate,STARLINK-4646 - Z-Coordinate,STARLINK-32262 - Z-Coordinate,STARLINK-4749 - Z-Coordinate,STARLINK-30239 - Z-Coordinate,STARLINK-5381 - Z-Coordinate,STARLINK-4263 - Z-Coordinate,STARLINK-6124 - Z-Coordinate,STARLINK-31266 - Z-Coordinate,STARLINK-30823 - Z-Coordinate,STARLINK-4308 - Z-Coordinate,STARLINK-30755 - Z-Coordinate,STARLINK-4363 - Z-Coordinate,STARLINK-5468 - Z-Coordinate,STARLINK-30390 - Z-Coordinate,STARLINK-4097 - Z-Coordinate,STARLINK-1270 - Z-Coordinate,STARLINK-2225 - Z-Coordinate,STARLINK-30486 - Z-Coordinate,STARLINK-3767 - Z-Coordinate,STARLINK-3880 - Z-Coordinate,MoonARTEMIS1 - Z-Coordinate,MoonARTEMIS2 - Z-Coordinate,MoonIOAGEO - Z-Coordinate,MoonIOAGNO - Z-Coordinate,MoonIOAGNO 0001 - Z-Coordinate,MoonIOAGSO - Z-Coordinate,MoonIOAGSO 0001 - Z-Coordinate,MoonLRO - Z-Coordinate,MarsSat1 - Z-Coordinate,MarsSat2 - Z-Coordinate,MarsSat3 - Z-Coordinate,MarsSat4 - Z-Coordinate,Moon - Z-Coordinate,Mars - Z-Coordinate,
SECONDS,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,
0.000,-3556.6591,2306.6156,-6010.3388,-781.0099,-1075.2001,-3920.9543,-4903.6139,-5003.7562,-3665.4490,6247.2673,3261.4808,3119.8018,-3461.7612,5121.0838,269.9095,4956.0484,-292.5083,1886.8715,5504.8243,-1345.6104,3945.7172,0.0000,-236.9037,-4392.2678,4932.4106,0.0000,2622.5601,-3962.5190,428.8202,-1597.2999,-2058.9209,0.0000,0.0000,4317.9733,-6442.0618,2017.6654,-3632.5748,2770.9713,-1870.0456,-6560.6102,-2846.6289,4593.5327,3725.8956,2316.0786,5421.7209,-601.9354,6152.2489,1650.8790,4574.9098,3539.9913,-262251.9691,-267325.0517,-260736.7890,-266262.6373,-272581.3079,-268637.8961,-262510.9355,-266339.8526,12807132.9327,12829325.6485,12825623.1465,12823424.7290,-264891.5854,12819440.3705,-4127.9094,-4518.9005,-1691.8460,-4553.8528,-4420.8101,-1457.0595,1309.2033,893.3074,-3695.9522,-2171.2669,-4131.9696,-5037.5304,1832.2189,692.7015,6887.2429,-1693.5400,-6619.8871,-4768.5753,-1893.6323,4492.5739,3495.5625,0.0000,6695.6976,-3112.2867,827.3285,0.0000,6191.8253,4254.9074,-818.0212,-2106.7496,-5833.3755,0.0000,0.0000,-5101.5317,1717.8808,3567.5156,-5518.6284,5924.4609,6330.3295,-1908.4693,-5294.7413,-2502.5607,3693.1498,-5548.0253,1613.2581,-4791.9139,-2157.5144,-4807.9815,4442.5525,-5305.5916,279338.6841,255314.4833,278583.5322,278726.9889,272428.7656,272914.8046,271590.6283,275734.4720,-85017239.0127,-85044064.6793,-85001761.7892,-85015088.0737,274809.6609,-85004655.5908,-4250.3150,-4728.4184,2776.9588,5100.6651,5002.0960,5475.2585,-4727.1623,4696.3593,-4425.5765,1616.3881,4449.0450,-3667.4097,5700.4656,4384.8974,-446.4367,4552.3225,1534.4541,-4631.1467,-3606.7476,-5019.7183,-4441.5449,0.0000,1817.4211,-4059.0646,-4766.0760,0.0000,1247.4781,-3310.1009,6858.8208,-6383.9759,3035.4914,0.0000,0.0000,1679.5410,1781.2145,-5469.3772,-2118.0041,1855.7064,-1935.7172,-1085.8319,-3451.7696,4536.9060,-4482.1275,3386.3156,-4033.8421,4915.2953,964.7353,-4705.8228,-2720.6950,-2575.6742,60340.7097,55297.1387,61089.7808,57957.9626,63904.1958,58520.3293,49822.1792,58125.9121,-25129151.6778,-25143358.4740,-25134054.1259,-25125564.3807,58594.8581,-25118780.3212,
300.000,-5206.6721,313.9478,-6732.1602,-2733.3226,-2726.4540,-4225.0540,-4175.5591,-5338.7329,-4046.4409,5753.8442,1249.2085,2892.9968,-1947.4741,4202.1404,1754.2672,4415.7825,-1838.1544,563.7041,4076.0766,748.8116,5507.6218,0.0000,1348.7761,-4363.2789,4143.6486,0.0000,4004.0164,-2868.3312,2426.7679,-1972.1775,-3476.0192,0.0000,0.0000,3161.4163,-5357.6357,3770.6644,-4545.3869,3896.8047,-394.7377,-6406.6419,-3991.7407,3296.9199,4093.6505,829.2385,6437.4703,-2297.4675,5639.0314,-469.5814,5739.6618,1902.6581,-268186.0757,-272703.0354,-266376.3787,-271761.4703,-278345.6596,-274214.3293,-268293.8945,-271815.8346,14664669.1160,14687603.8620,14682989.2845,14681347.3572,-270633.1456,14676933.0266,-3054.8357,-5293.5179,-511.9923,-4769.3885,-3015.1490,702.6589,3314.9617,2681.2888,-1696.5095,-3642.1295,-4884.6449,-6095.0413,388.2933,-1139.1133,6587.7123,-3673.8451,-6550.3572,-5987.7098,-3332.3072,4075.9447,2709.2877,0.0000,6046.8348,-1122.4349,-1095.0117,0.0000,5538.2349,5685.9078,224.8635,-4049.8716,-5792.2022,0.0000,0.0000,-6123.4353,3048.5020,2277.6047,-4018.3131,4585.5993,6852.1707,-2332.8921,-3682.4487,-1259.8765,1701.4826,-6508.3763,343.6254,-3527.6156,-3297.9423,-5172.0614,3751.5150,-5246.4326,274053.5469,249603.3177,272823.5184,272908.9965,266720.4382,267386.8895,265909.4626,270150.6265,-84714191.6516,-84740737.2046,-84698173.5257,-84711671.1259,269152.1624,-84701680.5206,-3362.3454,-4469.2893,1071.8330,4143.8990,5402.4574,5397.8045,-4436.0014,3497.1997,-5237.5817,84.2704,4698.7558,-1739.3213,6623.4504,5191.9565,1098.4311,3895.5150,-3.6614,-3400.6123,-4380.5835,-5478.7989,-3134.8178,0.0000,3127.4096,-5016.3076,-5418.4761,0.0000,-300.1020,-2047.7998,6478.8612,-5238.0700,1372.0560,0.0000,0.0000,160.3211,3098.4348,-5225.2493,-3368.1053,3159.5329,-435.8065,1161.5072,-4308.7363,5954.4269,-5287.7528,2142.5968,-2585.9912,5454.0537,-887.9874,-4584.0785,-1014.3853,-4022.5164,60519.6570,55373.5627,61172.8449,57922.0926,64005.8741,58911.9307,49888.1919,57832.4881,-25128465.1414,-25142682.1911,-25133027.6812,-25124978.1349,58696.9292,-25117955.6852,
600.000,-6350.9266,-1688.4306,-6759.7497,-4389.5260,-4134.0673,-4166.0451,-3085.9918,-5176.1217,-4071.0560,4670.9631,-874.5173,2395.7608,-163.1372,2884.9960,3077.0703,3487.1487,-3194.7316,-779.3378,2255.3226,2787.6830,6513.5836,0.0000,2832.5501,-3921.5029,2993.7444,0.0000,4983.0531,-1484.1563,4119.9775,-2060.0702,-4531.3699,0.0000,0.0000,1694.2130,-3748.0222,5167.1301,-5051.0107,4652.4892,1115.6242,-5553.7800,-4791.4168,1593.7573,4112.4495,-718.8039,6826.8064,-3807.1796,4472.9679,-2534.1819,6331.6791,45.2192,-274019.7241,-277958.8936,-271896.7132,-277124.9620,-283986.8782,-279652.9902,-273954.9797,-277080.4371,16515081.3172,16538750.5461,16533206.1011,16532123.8532,-276253.8854,16527305.2206,-1715.2445,-5594.4722,708.2673,-4546.9596,-1332.2379,2781.1995,5009.1758,4179.4717,481.8275,-4738.8232,-5200.5854,-6529.8014,-1024.8480,-2890.6589,5640.5257,-5297.5574,-5807.1237,-6622.6236,-4475.4727,3306.0233,1686.3034,0.0000,4824.7028,1007.1214,-2942.5559,0.0000,4323.0841,6498.8776,1324.6108,-5569.3174,-5178.4419,0.0000,0.0000,-6540.1218,4109.4707,804.7736,-2123.3255,2771.1273,6692.7513,-2485.3882,-1721.8742,51.1889,-464.6100,-6833.9474,-931.6471,-1952.7428,-4068.8692,-5077.7305,2699.6799,-4693.8650,268630.7004,243779.8847,266942.7608,266957.8394,260891.2480,261757.9639,260106.5993,264382.4071,-84370559.7327,-84396809.8211,-84354009.6383,-84367640.0685,263374.7264,-84358122.3902,-2111.2118,-3733.1369,-753.0184,2734.8967,5181.9413,4733.9289,-3671.4671,1922.3905,-5466.0071,-1457.3872,4437.7747,372.2169,6835.7064,5406.1725,2524.2353,2823.6428,-1541.3823,-1802.6689,-4669.1276,-5337.2941,-1486.8479,0.0000,4103.8554,-5391.4977,-5486.7204,0.0000,-1814.2478,-541.8142,5405.7058,-3527.3499,-440.8689,0.0000,0.0000,-1376.3869,4079.3510,-4399.3572,-4258.9435,4104.8721,1111.8913,3283.5497,-4705.2366,6734.2395,-5521.1605,666.4386,-862.3052,5400.1136,-2630.6579,-3971.4665,800.5954,-5029.4377,60694.3844,55450.1354,61251.1587,57891.5695,64104.9279,59301.9581,49958.4620,57607.0438,-25127773.9092,-25142005.0718,-25131988.6356,-25124379.5921,58798.9639,-25117131.1055,
900.000,-6874.8237,-3509.5888,-6090.1575,-5588.9561,-5145.5236,-3742.0357,-1732.7587,-4517.4897,-3739.6058,3102.0581,-2900.2994,1651.8560,1696.2751,1311.5438,4122.2401,2249.2997,-4237.7974,-2025.1191,227.6817,4562.6870,6862.1898,0.0000,4079.7803,-3119.2353,1598.5151,0.0000,5473.8733,55.5310,5328.6844,-1873.3487,-5135.1122,0.0000,0.0000,48.0636,-1772.9788,6056.6986,-5109.7905,4969.7745,2525.8913,-4106.4111,-5172.1125,-334.3100,3783.2719,-2189.8515,6545.1657,-4978.2213,2780.9492,-4343.1100,6301.2904,-1850.6865,-279748.6421,-283090.3035,-277295.3971,-282350.6398,-289502.4523,-284949.4855,-279491.5999,-282155.4730,18357482.9410,18381878.7777,18375387.3772,18374865.6632,-281751.2999,18369670.4181,-227.9448,-5385.4562,1864.1085,-3894.0229,449.8290,4570.1309,6225.4044,5249.7366,2613.5666,-5362.3211,-5045.9032,-6306.7506,-2249.0595,-4377.6393,4137.9631,-6408.0354,-4463.4406,-6602.2801,-5210.7620,2259.5350,510.3554,0.0000,3151.4895,3047.8787,-4530.7401,0.0000,2661.8886,6606.5236,2347.0008,-6488.3830,-4041.0623,0.0000,0.0000,-6317.8613,4806.0541,-707.1086,-15.9928,667.9437,5867.5814,-2321.3983,395.5139,1277.3736,-2587.5693,-6489.4911,-2105.6567,-225.7739,-4401.9403,-4527.7106,1372.5728,-3714.2819,263072.6355,237846.7954,260943.9158,260873.7122,254943.8666,256032.2945,254184.6529,258434.2271,-83986509.9411,-84012449.3857,-83969438.2033,-83983162.8627,257479.9329,-83974147.7312,-631.7541,-2598.1067,-2493.8818,1027.3176,4365.8104,3555.5930,-2514.7365,141.0531,-5085.5872,-2834.5790,3694.3989,2444.4056,6314.5257,5003.1711,3676.4255,1450.8547,-2904.6423,-9.6477,-4440.7429,-4610.5287,323.2252,0.0000,4642.7548,-5141.4455,-4963.4481,0.0000,-3126.3715,1028.7053,3753.7916,-1435.2413,-2205.8290,0.0000,0.0000,-2763.2879,4617.6358,-3082.9992,-4696.0121,4584.6282,2537.5210,5051.5346,-4599.1670,6793.3662,-5157.2589,-882.0149,953.4895,4759.2880,-4047.7630,-2933.2072,2529.6841,-5487.0606,60865.2331,55526.8577,61324.7672,57868.3643,64201.3809,59687.8264,50032.9678,57476.3506,-25127077.9211,-25141327.1083,-25130936.9170,-25123768.0927,58900.9621,-25116306.5823,
1200.000,-6724.8332,-4977.8519,-4793.5995,-6219.4297,-5645.3792,-2982.0434,-235.6064,-3412.5471,-3081.5920,1201.6199,-4629.7664,711.1763,3421.3782,-354.9280,4798.4567,808.4692,-4874.0009,-3068.2677,-1803.3958,5889.8390,6519.4214,0.0000,4974.6853,-2039.9540,92.2844,0.0000,5438.9480,1599.5592,5930.2512,-1460.2754,-5243.3611,0.0000,0.0000,-1626.3813,371.9415,6338.2239,-4720.6827,4820.9444,3709.6263,-2233.9054,-5095.6988,-2275.6811,3134.6402,-3454.2843,5615.1961,-5686.9248,752.1020,-5722.2101,5661.1943,-3595.9263,-285368.7885,-288094.9982,-282570.0908,-287436.5422,-294889.9264,-290099.2969,-284901.2218,-287069.0040,20190991.2766,20216105.5213,20208650.8550,20208688.1667,-287122.9391,20203145.9629,1275.6597,-4676.1491,2856.7238,-2858.9669,2147.4329,5891.5045,6842.6382,5798.7897,4477.5738,-5461.3944,-4428.4920,-5458.7532,-3154.9927,-5438.9127,2227.7315,-6899.0498,-2655.2701,-5921.4483,-5461.8742,1034.5818,-720.7832,0.0000,1191.5705,4778.4481,-5696.8393,0.0000,716.5791,5999.0801,3159.2628,-6695.6662,-2482.8698,0.0000,0.0000,-5486.0825,5075.0420,-2114.8736,2100.2690,-1506.7848,4459.4201,-1836.4187,2464.2614,2283.1570,-4453.6848,-5506.4279,-3082.4362,1484.4285,-4276.1026,-3564.9068,-115.4362,-2411.7562,257381.9363,231806.7088,254829.6884,254656.4985,248881.0186,250214.1406,248146.2954,252314.6054,-83562228.3275,-83587842.1281,-83544646.6622,-83558426.9620,251470.4143,-83549942.4384,916.0890,-1185.0937,-3956.9195,-792.4204,3047.6287,1990.6857,-1089.0227,-1655.4573,-4138.3024,-3892.2746,2549.3055,4258.2864,5115.3043,4028.7871,4430.2144,-76.5431,-3939.5432,1784.3906,-3720.6776,-3377.5861,2097.9843,0.0000,4686.8000,-4294.7855,-3904.5736,0.0000,-4090.7910,2476.5460,1699.6860,812.3986,-3730.9967,0.0000,0.0000,-3849.7842,4655.0159,-1422.3285,-4633.0449,4544.5193,3684.5726,6275.3632,-4001.7594,6125.5710,-4235.0343,-2334.9073,2667.2577,3601.0018,-4964.8570,-1580.1735,3987.3985,-5345.7814,61032.5034,55603.7304,61393.7244,57854.9595,64295.2553,60066.1130,50111.6897,57459.7328,-25126377.1188,-25140648.2927,-25129872.4696,-25123142.9581,59002.9237,-25115482.1154,
1500.000,-5914.4024,-5957.1483,-3005.4711,-6227.9701,-5568.8105,-1944.7782,1274.0503,-1955.8204,-2153.3918,-840.3539,-5895.1874,-352.7927,4811.8831,-1946.6179,5046.8367,-710.9430,-5048.8994,-3823.9185,-3636.3006,6628.6804,5522.3353,0.0000,5430.9835,-789.9514,-1384.7227,0.0000,4891.0909,2994.8178,5872.2422,-896.9215,-4860.5529,0.0000,0.0000,-3173.2878,2474.9483,5971.9097,-3920.6760,4220.9590,4560.2963,-150.0633,-4563.2958,-4012.0197,2220.4329,-4402.3304,4125.2199,-5852.1605,-1383.9077,-6539.9770,4483.9740,-5012.4341,-290876.3237,-292970.7674,-287718.5117,-292381.4589,-300146.9017,-295097.8688,-290181.3717,-291852.8242,22014727.9214,22040552.0517,22032118.6632,22032711.1051,-292366.4094,22026853.4999,2662.9856,-3522.8283,3601.2933,-1528.1747,3590.3652,6615.9731,6797.8101,5786.2428,5879.7780,-5036.0954,-3398.2591,-4081.9976,-3655.8416,-5954.1436,98.0545,-6725.2441,-567.0405,-4642.3766,-5196.4983,-258.1321,-1903.0594,0.0000,-864.8914,6008.2264,-6316.6802,0.0000,-1320.5809,4745.2813,3647.1939,-6159.4994,-650.9635,0.0000,0.0000,-4133.1900,4890.2718,-3289.4400,4020.4210,-3528.1875,2609.6813,-1068.6234,4284.6160,2965.7165,-5874.3946,-3979.8137,-3784.5606,3015.1295,-3717.3082,-2269.7286,-1630.9338,-916.9202,251561.2673,225662.3305,248602.8308,248305.8100,242705.4809,244307.5904,241994.2546,246035.5940,-83097920.2182,-83123193.5608,-83079841.7276,-83093639.2238,245348.8539,-83085711.6799,2364.6490,354.8738,-4979.8746,-2525.7631,1378.8119,209.3039,453.3091,-3274.4482,-2729.0638,-4511.8070,1126.9338,5622.3574,3366.0824,2594.0417,4704.0713,-1595.8136,-4529.6483,3384.9526,-2588.3696,-1773.1967,3643.6093,0.0000,4231.3500,-2948.9680,-2423.6975,0.0000,-4600.7823,3629.0536,-536.5829,2971.7775,-4851.2053,0.0000,0.0000,-4518.2814,4187.4510,397.4364,-4076.6840,3989.0813,4427.2292,6823.9309,-2976.4601,4801.9605,-2853.6652,-3535.0867,4095.6088,2050.9939,-5269.5677,-57.3489,5017.5607,-4620.8255,61196.4606,55680.7546,61458.0931,57854.4535,64386.5724,60432.3289,50194.6095,57567.0618,-25125671.4466,-25139968.6169,-25128795.2553,-25122503.4885,59104.8486,-25114657.7049,
1800.000,-4522.8764,-6359.9337,-911.5383,-5624.9667,-4910.3483,-714.7311,2664.4590,-278.5375,-1034.0734,-2817.4740,-6576.0660,-1448.3661,5700.1345,-3308.1105,4845.7507,-2177.0122,-4750.9441,-4234.2746,-5091.1513,6697.7314,3974.8906,0.0000,5400.2232,511.5846,-2699.1785,0.0000,3890.7215,4101.3752,5177.2240,-275.3717,-4036.8370,0.0000,0.0000,-4445.9473,4328.9922,4985.2666,-2781.3578,3225.9672,5000.6072,1911.7326,-3616.0973,-5342.8977,1116.0120,-4953.2294,2220.5421,-5445.0182,-3382.8337,-6720.5155,2893.4312,-5951.1777,-296267.5868,-297715.4586,-292738.4345,-297185.2519,-305271.0378,-299940.7957,-295329.6362,-296539.4126,23827819.2013,23854344.3757,23844917.7381,23846059.0097,-297479.3743,23839919.3960,3811.8663,-2024.5352,4033.5855,-19.0290,4639.0796,6675.9028,6092.7238,5226.9209,6673.6124,-4136.1611,-2043.5628,-2324.5663,-3715.9268,-5857.9058,-2041.1356,-5906.3202,1587.4362,-2889.0456,-4430.6152,-1504.8843,-2934.6725,0.0000,-2820.4918,6598.6006,-6318.3249,0.0000,-3246.0474,2984.2526,3730.7827,-4932.8891,1277.4538,0.0000,0.0000,-2396.7014,4265.1639,-4127.6415,5557.4343,-5186.9921,503.8184,-95.9961,5681.7168,3265.5646,-6705.5540,-2058.7104,-4158.8722,4225.3295,-2793.6400,-753.9192,-3033.4541,625.8853,245613.3654,219416.4113,242266.1411,241821.1223,236420.0813,238316.2984,235731.3131,239611.8816,-82593810.1155,-82618728.3789,-82575249.2783,-82589025.8131,239117.9851,-82581679.7981,3556.9245,1856.7584,-5449.7546,-3984.0454,-448.6596,-1594.8543,1947.0257,-4542.8230,-1014.6493,-4623.8749,-418.0108,6392.9052,1254.4692,862.7532,4468.4057,-2945.3601,-4608.7614,4618.5955,-1168.9803,26.5161,4791.4284,0.0000,3324.8950,-1259.7010,-680.4239,0.0000,-4600.0654,4348.9276,-2715.4383,4808.3230,-5445.6273,0.0000,0.0000,-4696.6365,3265.5580,2172.6579,-3085.8211,2981.1686,4684.1404,6638.6481,-1632.4891,2963.8031,-1162.3759,-4353.1414,5085.8594,277.8250,-4924.6650,1471.6228,5510.0617,-3390.7371,61357.3406,55757.9312,61517.9448,57870.6460,64475.3521,60780.6813,50281.7109,57797.7199,-25124960.8507,-25139288.0729,-25127705.2546,-25121848.9617,59206.7369,-25113833.3507,
