sl_10_86400_20310509 Coordinates.csv
2031/05/09 07:47:00.0000 UTC

Generated: Tue Oct  8 21:12:35 2024,
Start: 2031/05/09 07:47:00.00, Stop: 2031/05/10 07:47:00.00,
TIME_UNITS,STARLINK-5382 - X-Coordinate,STARLINK-11213 [DTC] - X-Coordinate,STARLINK-1011 - X-Coordinate,STARLINK-3116 - X-Coordinate,STARLINK-5243 - X-Coordinate,STARLINK-32277 - X-Coordinate,STARLINK-31881 - X-Coordinate,STARLINK-3457 - X-Coordinate,STARLINK-4212 - X-Coordinate,STARLINK-1746 - X-Coordinate,MoonARTEMIS1 - X-Coordinate,MoonARTEMIS2 - X-Coordinate,MoonIOAGEO - X-Coordinate,MoonIOAGNO - X-Coordinate,MoonIOAGNO 0001 - X-Coordinate,MoonIOAGSO - X-Coordinate,MoonIOAGSO 0001 - X-Coordinate,MoonLRO - X-Coordinate,MarsSat1 - X-Coordinate,MarsSat2 - X-Coordinate,MarsSat3 - X-Coordinate,MarsSat4 - X-Coordinate,Moon - X-Coordinate,Mars - X-Coordinate,STARLINK-5382 - Y-Coordinate,STARLINK-11213 [DTC] - Y-Coordinate,STARLINK-1011 - Y-Coordinate,STARLINK-3116 - Y-Coordinate,STARLINK-5243 - Y-Coordinate,STARLINK-32277 - Y-Coordinate,STARLINK-31881 - Y-Coordinate,STARLINK-3457 - Y-Coordinate,STARLINK-4212 - Y-Coordinate,STARLINK-1746 - Y-Coordinate,MoonARTEMIS1 - Y-Coordinate,MoonARTEMIS2 - Y-Coordinate,MoonIOAGEO - Y-Coordinate,MoonIOAGNO - Y-Coordinate,MoonIOAGNO 0001 - Y-Coordinate,MoonIOAGSO - Y-Coordinate,MoonIOAGSO 0001 - Y-Coordinate,MoonLRO - Y-Coordinate,MarsSat1 - Y-Coordinate,MarsSat2 - Y-Coordinate,MarsSat3 - Y-Coordinate,MarsSat4 - Y-Coordinate,Moon - Y-Coordinate,Mars - Y-Coordinate,STARLINK-5382 - Z-Coordinate,STARLINK-11213 [DTC] - Z-Coordinate,STARLINK-1011 - Z-Coordinate,STARLINK-3116 - Z-Coordinate,STARLINK-5243 - Z-Coordinate,STARLINK-32277 - Z-Coordinate,STARLINK-31881 - Z-Coordinate,STARLINK-3457 - Z-Coordinate,STARLINK-4212 - Z-Coordinate,STARLINK-1746 - Z-Coordinate,MoonARTEMIS1 - Z-Coordinate,MoonARTEMIS2 - Z-Coordinate,MoonIOAGEO - Z-Coordinate,MoonIOAGNO - Z-Coordinate,MoonIOAGNO 0001 - Z-Coordinate,MoonIOAGSO - Z-Coordinate,MoonIOAGSO 0001 - Z-Coordinate,MoonLRO - Z-Coordinate,MarsSat1 - Z-Coordinate,MarsSat2 - Z-Coordinate,MarsSat3 - Z-Coordinate,MarsSat4 - Z-Coordinate,Moon - Z-Coordinate,Mars - Z-Coordinate,
SECONDS,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,
0.000,1563.1734,5766.4047,-2163.1779,519.1341,-6752.4953,3021.8815,5.3338,3946.9318,-6396.8042,-2345.4468,-21080.9550,-24454.8000,-19028.7325,-24362.9223,-28412.0114,-24781.7317,-18578.4795,-20313.6780,44695314.5407,44683651.5998,44686402.4154,44686778.5719,-21869.9835,44685893.0485,5141.7541,-1262.0976,6503.0102,-2353.4671,899.9338,-5778.6369,5370.4003,-3004.0767,-1067.2481,3728.4627,-332355.9304,-336640.4075,-332973.6968,-334567.2911,-342542.4194,-340784.1339,-340137.2815,-338330.5677,-66359051.6171,-66378352.3139,-66395118.0976,-66385997.7346,-337819.9384,-66373388.1384,4383.6219,-3278.2275,309.9712,6481.2957,162.4610,2043.9875,-4167.0839,4784.5316,2367.3228,-5180.3887,-128773.6199,-131198.4247,-128125.6033,-131295.3906,-125315.8767,-130613.3736,-139379.9935,-129817.6396,-21647483.7557,-21688523.0850,-21645030.3334,-21655863.6561,-130609.6149,-21658577.9079,
3600.000,-4798.7575,-5503.3802,-12.2421,3971.4499,4501.5768,-1237.2772,-4308.5150,-3349.4892,6580.3132,-304.1839,59234.5559,65518.1750,66982.5657,64549.1458,56274.5611,62126.8156,65758.5318,61225.6796,60401952.4819,60388479.5071,60400688.8711,60399712.1003,62716.8854,60392362.6228,-4676.1666,3534.4634,-5616.0329,2969.6943,-2636.6711,6196.8576,-3235.4099,5906.0118,-508.4513,-6534.2214,-325378.0281,-331018.9445,-328696.5059,-331540.5796,-338053.3653,-331700.4534,-335489.6318,-332479.5471,-52471683.7645,-52487808.8669,-52507336.3784,-52496352.2968,-332670.8882,-52485087.2280,-1823.2657,-1664.0627,3932.6846,-4841.4238,-4390.3983,2599.4257,4129.2206,-1230.0918,2024.7141,1833.5576,-128106.9504,-129335.2226,-128670.8757,-131806.2100,-125495.1782,-128415.5031,-139513.5668,-131532.3271,-21641619.1196,-21681483.0801,-21643144.1323,-21655280.2090,-130604.0944,-21653692.3271,
7200.000,6048.2334,1534.2689,3267.7505,-5885.9928,31.2584,-1963.8488,6720.9386,1529.2535,-3868.9887,2165.4896,135478.1372,149749.2833,148698.6879,146774.5459,137348.1789,144907.5498,146460.9337,144743.9701,71961746.2529,71944964.4531,71967382.3414,71962247.0180,143379.4412,71951521.2871,2866.0901,-4063.3967,2572.8308,-3638.7908,4318.9396,-3750.3126,537.4871,-5947.3622,2495.3463,5732.7243,-300222.2267,-306082.0039,-303734.6083,-309154.2158,-312594.4879,-302689.2873,-310062.2866,-306709.3571,-34981176.9510,-34995679.9162,-35013409.4417,-34999389.5502,-306682.0869,-34993915.4173,-1843.8395,5153.8387,-5462.2993,205.1908,5260.6345,-5374.5292,-841.7948,-3152.0231,-5154.7324,2929.9983,-127704.4292,-129265.3267,-129720.0242,-129247.7749,-126003.8367,-131655.3473,-139033.7538,-129370.7983,-21636549.6839,-21673766.7519,-21641604.9755,-21654362.3014,-130584.3522,-21648820.0598,
10800.000,-5358.4295,3620.7431,-6058.6016,4630.6223,-3833.8958,5353.9118,-5607.1827,1753.7539,41.5778,-3776.3217,203626.3062,224023.9196,220941.7484,218519.1723,209675.7866,216968.2741,218452.3665,213894.0208,78581085.1365,78560395.4142,78591716.4870,78578711.5414,215068.2539,78569952.6002,332.1810,3789.6401,502.4182,2459.1302,-5205.0459,527.5692,2227.3737,3812.5415,-4778.1975,-1627.6289,-257902.2354,-260548.4349,-259734.6043,-265919.6807,-267618.6169,-256970.7816,-265313.2241,-261607.4624,-15088432.5274,-15103371.2900,-15114854.7376,-15099343.8799,-261478.4132,-15100970.1065,4391.3282,-4257.5764,3170.6361,4515.9485,-2161.9726,4208.2124,-3129.9291,5464.6903,4976.4109,-5415.5490,-127445.7478,-129565.8072,-130986.5906,-127264.0874,-126827.4825,-134852.0946,-137931.6403,-131856.8165,-21632288.2273,-21665262.3336,-21640303.1286,-21652114.9211,-130550.3901,-21643961.1155,
14400.000,3640.6586,-6247.1700,6287.8400,-2073.1343,5074.3709,-6602.5518,1729.0461,-5274.1338,2816.9917,4934.2249,259818.8172,284159.4803,279209.6527,276949.4930,268648.2059,275187.2716,277082.2204,274332.3364,79805543.1676,79781452.2950,79818472.8490,79795112.8049,273294.4543,79793496.4372,-4021.6075,-2530.8592,-2413.4452,1151.8440,3733.0066,1773.8788,-4673.6740,-1268.6988,6087.1389,-2930.1169,-200566.5970,-197459.0552,-199546.6286,-205484.6370,-205758.6732,-195633.5152,-203899.5781,-199736.0561,5840689.5496,5823236.7573,5821453.4709,5833583.1919,-199886.7194,5827814.5336,-4336.6733,-308.9346,1303.8662,-6511.4278,-2606.0067,0.0320,4608.3336,-4269.1364,-1653.2501,3630.8597,-127278.5422,-129947.4952,-132122.0404,-126031.0394,-127963.8124,-137060.7845,-136164.4317,-129002.9879,-21628796.0646,-21655859.9632,-21639128.6872,-21647262.2316,-130502.2121,-21639115.5037,
18000.000,-1616.4604,4925.5624,-3257.6405,431.1917,-4173.8823,4340.4467,2441.7310,6860.8260,-4006.3392,-4303.0026,300736.7731,326394.2744,319943.2986,318529.1781,310480.8566,316396.5741,318338.2635,313533.8705,75551112.1552,75525218.7191,75563328.2917,75532165.9436,314410.3319,75538412.3408,6534.9241,-413.1066,3540.7066,-5238.1022,298.2357,-3162.0292,5846.4347,-665.9745,-4909.8488,5166.6521,-131327.7818,-120971.1992,-126984.7971,-132021.2751,-130599.4993,-122000.4617,-129524.2523,-125874.3109,26369139.0926,26347678.0447,26357226.6282,26358484.3051,-125759.4169,26355455.3877,1681.1856,4584.0552,-4896.7526,4497.0478,5367.8691,-4237.9270,-2458.6907,284.0146,-2754.9104,982.3748,-127174.7129,-130343.2098,-132809.1697,-125337.9506,-129407.9637,-138447.9426,-133653.7430,-131961.5556,-21625985.5531,-21645497.2810,-21637966.2064,-21638149.9184,-130439.8237,-21634283.2339,
21600.000,-555.7704,-1474.6281,-1329.0681,-119.7389,2632.3171,211.9958,-4868.2419,-5284.7257,4145.2859,943.4291,323854.8232,348006.9360,340695.0653,340588.0482,332595.8084,338141.0706,338813.7236,336688.6042,66110002.5524,66084668.5850,66118701.8434,66091970.0928,335837.4928,66097110.2239,-6634.4942,4338.7299,-4428.1956,6921.6947,-4786.8757,4226.1051,-4443.7957,2175.5415,1219.1115,-4673.3257,-54078.9608,-36045.2775,-46555.9443,-50255.9956,-46240.0473,-40432.5052,-46632.6170,-43675.3997,45087354.1360,45061597.7009,45081637.0595,45068596.2242,-43733.9978,45072581.2717,1959.0629,-4960.0052,5059.2317,233.7071,-4079.4765,5358.7495,-1654.1038,3853.8937,5377.1134,-4847.9822,-127117.1621,-130728.5428,-132847.1173,-125069.7330,-131049.6354,-139133.5824,-130366.0787,-128745.3974,-21623725.7687,-21634264.5794,-21636688.5364,-21625804.4928,-130363.2323,-21629464.3156,
25200.000,3033.1554,-1537.5520,4750.8201,-360.2487,-945.6395,-4182.6048,5113.1379,1428.4914,-4068.5753,3720.9453,327628.7068,347564.7214,340219.8835,341638.5233,335091.1351,339034.3789,335259.1425,335386.3470,52130601.6478,52108222.4915,52133691.3120,52121916.4001,336228.3333,52118056.2869,4385.2341,-6480.9430,4643.5892,-4921.8997,6741.0550,-4746.3088,464.1237,-3884.6778,3170.6812,2892.1044,26725.9446,51845.7014,36806.6984,34637.1379,42884.9578,44110.4850,40463.0095,41129.1365,60710071.1877,60681332.3697,60708327.7615,60690080.2600,41056.5321,60694193.1870,-4449.1742,1066.3961,-1724.5820,-4862.2844,-331.6278,-2599.5328,4439.9389,-5525.6489,-4598.9943,4886.5309,-127094.5749,-131092.3161,-132205.1961,-125163.9493,-131474.0673,-139181.7125,-128084.1484,-131819.3272,-21621850.9860,-21622563.1648,-21635149.3960,-21617241.2806,-130272.4472,-21624658.7584,
28800.000,-5360.7572,3200.8969,-5501.0153,2271.0905,-1348.7839,5522.4818,-3901.6791,2424.2249,3515.5194,-6623.8953,311621.6104,325035.8747,318519.6779,321489.1072,318008.8949,318917.9770,311551.1062,316500.5295,34572956.1974,34554944.1915,34569469.7239,34570532.4656,315550.7343,34561234.9668,-1057.6858,4628.6894,-2964.9454,818.6761,-4959.9909,3453.6350,4130.2637,5355.7643,-5881.0938,-1046.0314,106327.2669,137052.2930,117996.8618,117298.3040,126709.9312,126400.6192,124815.3987,123230.5095,72164611.3335,72135537.7105,72163885.7943,72150364.6065,123304.2695,72147881.1094,4271.2013,3714.7321,-2838.0935,6479.4660,4463.7579,-2085.2115,-3730.6858,3600.5252,863.9465,-1111.6247,-127098.9960,-131428.5680,-131031.1204,-125587.5340,-128830.1185,-138616.5085,-131239.4327,-128611.5122,-21620171.4113,-21611147.8366,-21633174.2981,-21613626.3406,-130167.4796,-21619866.5718,
