sl_5_86400_20311130 Coordinates.csv
2031/11/30 07:47:00.0000 UTC

Generated: Tue Oct  8 21:12:29 2024,
Start: 2031/11/30 07:47:00.00, Stop: 2031/12/01 07:47:00.00,
TIME_UNITS,STARLINK-2543 - X-Coordinate,STARLINK-6153 - X-Coordinate,STARLINK-31307 - X-Coordinate,STARLINK-3209 - X-Coordinate,STARLINK-31019 - X-Coordinate,MoonARTEMIS1 - X-Coordinate,MoonARTEMIS2 - X-Coordinate,MoonIOAGEO - X-Coordinate,MoonIOAGNO - X-Coordinate,MoonIOAGNO 0001 - X-Coordinate,MoonIOAGSO - X-Coordinate,MoonIOAGSO 0001 - X-Coordinate,MoonLRO - X-Coordinate,MarsSat1 - X-Coordinate,MarsSat2 - X-Coordinate,MarsSat3 - X-Coordinate,MarsSat4 - X-Coordinate,Moon - X-Coordinate,Mars - X-Coordinate,STARLINK-2543 - Y-Coordinate,STARLINK-6153 - Y-Coordinate,STARLINK-31307 - Y-Coordinate,STARLINK-3209 - Y-Coordinate,STARLINK-31019 - Y-Coordinate,MoonARTEMIS1 - Y-Coordinate,MoonARTEMIS2 - Y-Coordinate,MoonIOAGEO - Y-Coordinate,MoonIOAGNO - Y-Coordinate,MoonIOAGNO 0001 - Y-Coordinate,MoonIOAGSO - Y-Coordinate,MoonIOAGSO 0001 - Y-Coordinate,MoonLRO - Y-Coordinate,MarsSat1 - Y-Coordinate,MarsSat2 - Y-Coordinate,MarsSat3 - Y-Coordinate,MarsSat4 - Y-Coordinate,Moon - Y-Coordinate,Mars - Y-Coordinate,STARLINK-2543 - Z-Coordinate,STARLINK-6153 - Z-Coordinate,STARLINK-31307 - Z-Coordinate,STARLINK-3209 - Z-Coordinate,STARLINK-31019 - Z-Coordinate,MoonARTEMIS1 - Z-Coordinate,MoonARTEMIS2 - Z-Coordinate,MoonIOAGEO - Z-Coordinate,MoonIOAGNO - Z-Coordinate,MoonIOAGNO 0001 - Z-Coordinate,MoonIOAGSO - Z-Coordinate,MoonIOAGSO 0001 - Z-Coordinate,MoonLRO - Z-Coordinate,MarsSat1 - Z-Coordinate,MarsSat2 - Z-Coordinate,MarsSat3 - Z-Coordinate,MarsSat4 - Z-Coordinate,Moon - Z-Coordinate,Mars - Z-Coordinate,
SECONDS,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,
0.000,-4255.3393,3164.9829,-6040.3939,-1510.6404,-225.5987,102725.0487,78300.9100,81856.8736,86799.9053,88529.9790,85493.9011,79925.6248,83115.1071,126878751.5560,126847108.6511,126870825.4858,126862827.1748,84041.3742,126863110.2050,1938.5746,4129.2266,-1265.6566,-3894.2887,4437.1930,-366972.3629,-347731.1994,-370329.6441,-367245.1031,-358091.6016,-361778.9240,-363953.0144,-364977.0803,184184920.8347,184213007.0877,184199927.8526,184192300.4777,-365086.0829,184198050.8505,5136.1495,4660.2147,-2838.8660,5473.8502,-5208.7441,140605.7842,133439.5419,140956.5440,137489.3552,143653.2819,139327.1001,129890.9269,140133.7442,-80499661.1946,-80532572.8625,-80481061.3056,-80503903.5261,138619.4301,-80499085.5292,
3600.000,4191.8514,-5544.9320,6488.1835,5230.7096,-4206.1784,191131.1991,163813.9132,169154.7712,170593.6996,176887.5140,173596.4302,168645.9555,173567.7039,74866298.3850,74833962.9272,74853379.7519,74856772.2070,172826.1580,74850045.0187,-5102.1574,-1210.7330,-1592.9961,1642.1375,-2760.3982,-328768.7861,-317398.2683,-337236.0558,-333799.1751,-324956.2632,-334346.9391,-330917.7281,-332779.6931,210798367.4682,210820020.3268,210817663.2549,210807166.4228,-332550.1448,210810481.1451,-2185.4656,-4085.1719,-1222.8260,-4182.5802,4630.0246,140289.2110,133313.2705,140083.2300,137905.6266,143279.0852,140347.5623,129839.6339,136926.2154,-80474663.1607,-80510819.6615,-80457592.8272,-80474811.5067,138569.2173,-80477206.2856,
7200.000,-2983.2720,6738.1251,-3482.5761,-6890.4993,6710.2144,266793.1803,239197.3897,245900.3732,246464.5988,254065.8617,250715.4761,246182.4089,249981.2238,17724318.5576,17693479.1553,17704863.9546,17712659.8900,250673.1965,17707974.2445,5935.8125,-1348.1316,3933.1694,159.0246,1127.9490,-269813.2996,-266481.7681,-282659.8573,-277306.9546,-270896.9230,-283319.0474,-276771.8152,-278580.3965,223037113.7693,223053176.7624,223057726.8584,223052232.1226,-278803.9632,223048069.3436,-2064.6040,1295.4723,4293.3345,131.2721,-736.2508,139944.8962,133229.5928,138792.9583,140439.2792,142575.9103,136692.2619,130366.2879,140120.2482,-80449795.7690,-80488703.9224,-80435239.7750,-80447481.3983,138507.7985,-80455292.9858,
10800.000,117.4955,-5848.3179,-1092.7142,5317.1688,-5685.2585,325007.2093,299612.6437,307192.8338,307737.0235,315261.9790,312467.3951,307683.4564,313317.0507,-40649908.4827,-40677600.9892,-40675863.2320,-40668684.2714,312614.9303,-40665821.0008,-4728.6933,3144.6956,-5407.4600,-1821.0877,879.1687,-194096.3404,-198105.3964,-209951.7742,-204058.8716,-199457.1444,-212146.3854,-205037.0711,-207683.4531,220059915.9406,220071982.5709,220078583.9782,220077130.6095,-207251.9016,220069847.6326,5085.7999,2171.5889,-3965.1231,3981.2966,-3710.4891,139575.0027,133195.9860,137415.0731,142049.1343,141561.0189,133631.8267,131484.5757,136806.9858,-80425250.3310,-80466180.4987,-80413834.0758,-80424239.5024,138435.1883,-80433345.6281,
14400.000,3659.1866,2982.8941,4565.9099,-1536.0447,2099.2095,362265.3828,341140.2127,349033.2100,349160.7943,356727.9368,354370.6768,349427.8642,353912.8859,-96273319.5982,-96297016.4328,-96304311.0031,-96298328.9203,354691.8045,-96288412.7001,2851.8048,-4461.8071,5004.0047,3853.7033,-3532.3598,-106624.1694,-116502.4573,-123659.5513,-118298.3774,-115322.4067,-127082.4368,-120312.6716,-121974.1775,202063549.5196,202073700.0854,202077449.6046,202077412.5976,-122435.3478,202072832.1961,-5186.0354,-4487.0046,466.6726,-5509.2495,5463.2591,139181.7569,133222.5364,136299.4002,142921.3020,140244.7956,131503.6267,133241.6189,139863.4965,-80401195.1021,-80443195.1162,-80393217.4629,-80403911.2363,138351.4020,-80411364.2105,
18000.000,-6457.3651,728.2238,-5508.5357,-2162.2548,1554.4812,376460.5771,361030.1434,368629.1888,367931.3669,376019.2950,373555.7057,369150.3510,375192.7382,-145348863.7292,-145368660.1501,-145382403.5718,-145375831.2812,374205.3740,-145362986.2954,-1237.7444,5398.2908,-2060.3719,-5579.5824,5791.7620,-13073.1273,-26753.8204,-29281.8732,-25218.9076,-24104.3845,-34053.0484,-27941.1032,-30314.4550,170269852.9086,170280292.0672,170277130.5432,170277368.6598,-29744.7970,170279003.6802,2256.2976,4375.3038,3385.5500,3414.1580,-3301.9810,138767.6354,133323.3868,135722.4989,143263.3691,138655.9228,130136.5471,135715.2816,136825.9022,-80377764.3850,-80419682.1731,-80373247.5009,-80385356.1994,138256.4559,-80389348.7312,
21600.000,6668.3923,-3759.8525,4375.9130,4096.2922,-3588.4535,366995.0897,357881.7054,364639.0815,362877.5769,372038.6954,368775.7197,366578.8411,368731.8403,-184524735.1577,-184541651.1465,-184557846.9058,-184548431.8665,369891.4343,-184538011.9696,-186.8339,-5569.1740,-2492.5714,5469.4841,-5690.2284,80593.2607,65530.2753,67086.0256,69381.2051,67689.1644,60801.5854,66360.6259,65427.4643,126842796.0696,126855445.8982,126842849.7104,126844617.1877,64922.4292,126852338.6111,1951.0716,-1927.1529,-4560.6254,893.6050,-1259.5859,138335.6401,133519.4219,135813.5492,143183.9063,137019.8189,129421.9525,138858.8938,139373.9667,-80355049.8317,-80395562.4116,-80353796.5656,-80367650.9587,138150.3672,-80367299.1883,
25200.000,-4279.5678,5302.2580,-2164.8827,-4366.7554,4097.6324,334787.9831,331743.1087,337301.3147,334390.6225,343259.9972,340387.3713,343796.7964,343431.2516,-211123336.9644,-211139121.0057,-211153119.6067,-211139942.9041,342002.0655,-211136135.7964,2128.4459,4281.4891,6083.4281,-2638.6538,2456.3470,168518.8128,154567.2485,159189.7278,159565.9672,153309.0268,151349.5376,156314.9318,155146.5879,74741197.7255,74757314.5642,74734717.5399,74741652.7396,155537.1141,74751524.8777,-5057.5663,-1578.8193,2093.3766,-4640.3274,4890.9447,137889.7617,133843.7870,136519.7361,142742.5396,137370.3404,129303.8348,139810.8000,136959.8020,-80333094.5078,-80370741.3077,-80334748.3274,-80349775.9765,138033.1536,-80345215.5802,
28800.000,805.7083,-5397.2912,-572.0626,3962.8879,-4041.2602,282182.8265,284132.5003,288416.1062,284369.5614,290811.7498,290278.3108,296806.3463,290722.6529,-223324323.7395,-223341089.7079,-223348455.8349,-223333967.4607,292291.2548,-223337158.7682,-4523.9658,-1369.5488,-6454.3915,-1819.4873,2311.4241,245335.8188,234781.3210,241079.1614,239680.6334,232106.8200,231821.9668,236383.4998,236497.5822,17517114.9716,17537001.7682,17505905.2547,17523000.7422,236321.9139,17528385.6326,5208.4662,4216.2631,2022.8581,5329.3514,-5019.6786,137435.8485,134354.9646,137620.4089,141972.3249,139837.0186,129763.7504,136088.3961,138687.0249,-80311890.1036,-80345110.7124,-80315993.4417,-80330087.2382,137904.8338,-80323097.9049,
