sl_5_5400_20310716 Coordinates.csv
2031/07/16 07:47:00.0000 UTC

Generated: Tue Oct  8 21:12:15 2024,
Start: 2031/07/16 07:47:00.00, Stop: 2031/07/16 09:17:00.00,
TIME_UNITS,STARLINK-31312 - X-Coordinate,STARLINK-11199 [DTC] - X-Coordinate,STARLINK-1476 - X-Coordinate,STARLINK-3503 - X-Coordinate,STARLINK-1293 - X-Coordinate,MoonARTEMIS1 - X-Coordinate,MoonARTEMIS2 - X-Coordinate,MoonIOAGEO - X-Coordinate,MoonIOAGNO - X-Coordinate,MoonIOAGNO 0001 - X-Coordinate,MoonIOAGSO - X-Coordinate,MoonIOAGSO 0001 - X-Coordinate,MoonLRO - X-Coordinate,MarsSat1 - X-Coordinate,MarsSat2 - X-Coordinate,MarsSat3 - X-Coordinate,MarsSat4 - X-Coordinate,Moon - X-Coordinate,Mars - X-Coordinate,STARLINK-31312 - Y-Coordinate,STARLINK-11199 [DTC] - Y-Coordinate,STARLINK-1476 - Y-Coordinate,STARLINK-3503 - Y-Coordinate,STARLINK-1293 - Y-Coordinate,MoonARTEMIS1 - Y-Coordinate,MoonARTEMIS2 - Y-Coordinate,MoonIOAGEO - Y-Coordinate,MoonIOAGNO - Y-Coordinate,MoonIOAGNO 0001 - Y-Coordinate,MoonIOAGSO - Y-Coordinate,MoonIOAGSO 0001 - Y-Coordinate,MoonLRO - Y-Coordinate,MarsSat1 - Y-Coordinate,MarsSat2 - Y-Coordinate,MarsSat3 - Y-Coordinate,MarsSat4 - Y-Coordinate,Moon - Y-Coordinate,Mars - Y-Coordinate,STARLINK-31312 - Z-Coordinate,STARLINK-11199 [DTC] - Z-Coordinate,STARLINK-1476 - Z-Coordinate,STARLINK-3503 - Z-Coordinate,STARLINK-1293 - Z-Coordinate,MoonARTEMIS1 - Z-Coordinate,MoonARTEMIS2 - Z-Coordinate,MoonIOAGEO - Z-Coordinate,MoonIOAGNO - Z-Coordinate,MoonIOAGNO 0001 - Z-Coordinate,MoonIOAGSO - Z-Coordinate,MoonIOAGSO 0001 - Z-Coordinate,MoonLRO - Z-Coordinate,MarsSat1 - Z-Coordinate,MarsSat2 - Z-Coordinate,MarsSat3 - Z-Coordinate,MarsSat4 - Z-Coordinate,Moon - Z-Coordinate,Mars - Z-Coordinate,
SECONDS,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,
0.000,6295.3786,3023.0214,4843.7652,-2121.7185,2729.3192,-339072.1766,-319579.3013,-340129.1528,-340976.6314,-335379.4099,-335644.6188,-333650.3226,-337109.0134,112932011.1000,112896601.2814,112934841.5496,112905257.2427,-337159.5547,112912496.5534,-589.9793,4138.3862,-3758.0028,3557.8430,-3166.1425,161395.7260,162837.2660,174796.0208,169176.9833,162057.7240,166320.0219,172129.9957,171569.6680,25941651.3778,25931968.6963,25937272.3684,25937298.7947,170012.2210,25936495.4611,-2563.5180,-4401.3396,3239.7862,-5531.9231,-5534.7079,144237.1924,140697.2439,147779.6101,144479.5813,150534.4526,145558.9866,136562.2542,144409.8219,-34891970.8206,-34895176.6860,-34903825.4156,-34894517.1301,145324.8547,-34895129.8654,
300.000,6343.6849,4743.3325,4374.4936,-156.4530,913.3162,-342225.9304,-323000.1930,-343531.0016,-344300.1871,-338844.7310,-339301.5987,-337144.7392,-340404.0897,112340791.7776,112305512.0701,112343382.0401,112314037.3957,-340676.9049,112321263.9648,-2234.7663,3678.9577,-5134.0846,4459.2939,-4340.7739,154371.1308,156025.5555,167730.4619,162272.7553,154881.4943,159361.1428,164940.1692,164577.0874,28403740.4248,28393724.3657,28399880.6140,28398635.9984,162861.8250,28398486.6421,-1138.0920,-3097.4377,1618.5531,-5277.4757,-5331.4842,144220.9137,140686.7151,147752.7742,144358.0323,150531.7554,145847.3627,136534.4675,144799.3794,-34893963.5222,-34896337.6474,-34905838.3031,-34895596.0419,145327.9888,-34896869.1829,
600.000,5750.5714,5946.9550,3489.6879,1794.6320,-956.2104,-345233.6699,-326276.9155,-346780.8477,-347455.6988,-342157.3762,-342826.1994,-340485.8640,-343571.7619,111695891.9400,111660762.3105,111698223.3641,111669236.2737,-344042.6499,111676354.6420,-3641.9474,2861.1501,-5994.6776,4969.3992,-5136.5791,147291.2194,149142.3063,160590.2939,155309.0435,147634.8710,152349.5745,157678.6425,157396.1108,30852376.7056,30842035.0946,30849025.3101,30846521.0511,155638.6981,30847024.4206,415.2267,-1435.5508,-175.7429,-4454.5395,-4559.9942,144205.2982,140676.3831,147721.2427,144244.2661,150526.4643,146131.4036,136510.8513,145227.6510,-34895957.6263,-34897499.1572,-34907848.7498,-34896687.4123,145331.0440,-34898608.5890,
900.000,4568.3568,6508.8105,2259.3061,3541.0065,-2699.6940,-348094.6691,-329407.9817,-349877.2686,-350438.9854,-345315.9382,-346218.3503,-343672.2277,-346619.4502,110997617.1904,110962657.3181,110999671.4980,110971156.8180,-347255.2867,110978074.2124,-4680.9605,1752.9756,-6265.4305,5028.1599,-5467.0181,140159.3092,142190.5505,153378.6275,148288.3183,140321.0827,145290.7137,150348.7100,150027.0430,33286389.9098,33275731.5687,33283535.4489,33279793.8578,148346.0537,33280938.6494,1921.8027,392.4955,-1951.2889,-3151.2033,-3301.8499,144190.4115,140666.2500,147685.0816,144140.7756,150518.6027,146407.6889,136491.3857,145663.3853,-34897953.0175,-34898661.7242,-34909856.6518,-34897797.1572,145334.0202,-34900348.0837,
1200.000,2910.7674,6374.1289,788.0407,4915.2017,-4153.1924,-350808.3016,-332391.9681,-352818.9061,-353245.6672,-348319.0791,-349477.8074,-346702.4340,-349552.1633,110246298.6458,110211527.8542,110248057.9572,110220125.7918,-350313.3803,110226753.8099,-5258.7608,452.3744,-5931.2419,4615.8032,-5286.9485,132978.7404,135173.3510,146098.6043,141212.3499,132943.3883,138190.0716,142953.6943,142477.9820,35704616.6584,35693651.3866,35702246.9652,35697300.6643,140987.1365,35699066.1137,3212.0350,2175.0336,-3518.6196,-1507.5032,-1690.7253,144176.3265,140656.3180,147644.3653,144050.6547,150508.1929,146671.7377,136476.0526,146075.3946,-34899949.5802,-34899825.8649,-34911861.9036,-34898930.5897,145336.9175,-34902087.6669,
1500.000,941.9007,5564.0956,-793.5574,5789.1112,-5183.9300,-353374.0454,-335227.5156,-355604.4667,-355871.3266,-351165.5306,-352603.9019,-349575.1599,-352372.5726,109442292.7796,109407729.9697,109443739.6392,109416493.8900,-353215.5645,109422749.9177,-5327.9724,-920.9858,-5036.2038,3756.7421,-4598.9474,125752.8741,128093.8004,138753.3947,134081.8963,125505.0754,131053.0702,135496.9450,134764.3911,38105901.0603,38094639.6113,38104003.2932,38097894.3628,133565.2206,38100251.0874,4140.6939,3705.4646,-4711.0480,299.2471,101.4296,144163.1246,140646.5895,147599.1769,143977.6748,150495.2557,146917.7742,136464.8353,146434.4576,-34901947.1983,-34900992.1011,-34913864.3977,-34900092.2947,145339.7358,-34903827.3386,
1800.000,-1140.3188,4172.6051,-2340.6633,6086.3238,-5702.7381,-355791.4873,-337913.3296,-358232.7215,-358311.8359,-353854.0950,-355595.1739,-352289.1567,-355081.1809,108585981.2524,108551644.8362,108587098.6540,108560635.8769,-355960.5424,108566444.1993,-4890.2833,-2236.5543,-3677.4906,2519.3169,-3455.1586,118485.0912,120955.0188,131346.1976,126896.3340,118009.4587,123884.6763,127981.8364,126908.3762,40489095.2648,40477549.3185,40487655.9207,40480434.8655,126083.6084,40483345.8849,4603.3465,4806.6155,-5402.2516,2073.5726,1882.6818,144150.8972,140637.0666,147549.6078,143926.2887,150479.8112,147138.5521,136457.7191,146715.0365,-34903945.7550,-34902160.9575,-34915864.0250,-34901286.0607,145342.4753,-34905567.0989,
2100.000,-3124.2648,2354.7750,-3707.2729,5788.9404,-5671.9144,-358060.3293,-340448.1807,-360702.5077,-360563.9191,-356383.6457,-358448.8924,-354843.2497,-357676.5319,107677770.7313,107643678.5664,107678542.1425,107652950.7245,-358547.0871,107658243.3172,-3995.0334,-3365.1838,-1994.3393,1010.8942,-1953.9752,111178.7907,113760.1535,123880.2389,119653.3091,110459.8783,116688.8206,120411.7668,118937.6927,42853060.0109,42841242.1413,42852064.9383,42843789.5485,118545.6288,42847211.4102,4548.0037,5351.3158,-5519.2174,3623.3047,3461.9714,144139.7469,140627.7518,147495.7576,143901.4752,150461.8784,147325.3740,136454.6907,146896.8047,-34905945.1334,-34903332.9593,-34917860.6745,-34902514.8625,145345.1357,-34907306.9477,
2400.000,-4806.2030,309.0803,-4759.6777,4938.0329,-5107.5469,-360180.3951,-342830.9058,-363012.7282,-362625.9699,-358753.1274,-361160.5390,-357236.3392,-360155.4224,106718092.6962,106684262.0230,106718502.0838,106693861.7221,-360974.0419,106698578.7399,-2733.4824,-4191.5971,-153.6312,-631.3668,-231.6511,103837.3880,106512.3768,116358.7704,112348.5782,102859.6988,109467.6067,112790.1560,110884.4771,45196665.1717,45184588.8106,45196099.5854,45186833.7591,110954.6362,45190717.7011,3980.8504,5276.8129,-5049.5423,4780.7402,4669.9871,144129.7898,140618.6474,147437.7339,143908.3119,150441.4749,147468.5167,136455.7386,146965.9747,-34907945.2161,-34904508.6294,-34919854.2330,-34903780.8884,145347.7173,-34909046.8850,
