sl_100_5400_20310314 Coordinates.csv
2031/03/14 07:47:00.0000 UTC

Generated: Tue Oct  8 21:55:14 2024,
Start: 2031/03/14 07:47:00.00, Stop: 2031/03/14 09:17:00.00,
TIME_UNITS,STARLINK-30327 - X-Coordinate,STARLINK-30885 - X-Coordinate,STARLINK-4088 - X-Coordinate,STARLINK-32037 - X-Coordinate,STARLINK-5456 - X-Coordinate,STARLINK-5611 - X-Coordinate,STARLINK-5303 - X-Coordinate,STARLINK-4525 - X-Coordinate,STARLINK-30305 - X-Coordinate,STARLINK-5922 - X-Coordinate,STARLINK-6317 - X-Coordinate,STARLINK-30865 - X-Coordinate,STARLINK-1187 - X-Coordinate,STARLINK-2140 - X-Coordinate,STARLINK-30853 - X-Coordinate,STARLINK-11113 [DTC] - X-Coordinate,STARLINK-1227 - X-Coordinate,STARLINK-2610 - X-Coordinate,STARLINK-1639 - X-Coordinate,STARLINK-5923 - X-Coordinate,STARLINK-4322 - X-Coordinate,STARLINK-4538 - X-Coordinate,STARLINK-2304 - X-Coordinate,STARLINK-30298 - X-Coordinate,STARLINK-3277 - X-Coordinate,STARLINK-31750 - X-Coordinate,STARLINK-30459 - X-Coordinate,STARLINK-5389 - X-Coordinate,STARLINK-3394 - X-Coordinate,STARLINK-6111 - X-Coordinate,STARLINK-6310 - X-Coordinate,STARLINK-30760 - X-Coordinate,STARLINK-4148 - X-Coordinate,STARLINK-30099 - X-Coordinate,STARLINK-31201 - X-Coordinate,STARLINK-31459 - X-Coordinate,STARLINK-30389 - X-Coordinate,STARLINK-2622 - X-Coordinate,STARLINK-1792 - X-Coordinate,STARLINK-5205 - X-Coordinate,STARLINK-5238 - X-Coordinate,STARLINK-31921 - X-Coordinate,STARLINK-1752 - X-Coordinate,STARLINK-5003 - X-Coordinate,STARLINK-2427 - X-Coordinate,STARLINK-11107 [DTC] - X-Coordinate,STARLINK-31140 - X-Coordinate,STARLINK-31628 - X-Coordinate,STARLINK-11235 [DTC] - X-Coordinate,STARLINK-1404 - X-Coordinate,STARLINK-1814 - X-Coordinate,STARLINK-6362 - X-Coordinate,STARLINK-4489 - X-Coordinate,STARLINK-5775 - X-Coordinate,STARLINK-3051 - X-Coordinate,STARLINK-5603 - X-Coordinate,STARLINK-31104 - X-Coordinate,STARLINK-3799 - X-Coordinate,STARLINK-5002 - X-Coordinate,STARLINK-3678 - X-Coordinate,STARLINK-3900 - X-Coordinate,STARLINK-3334 - X-Coordinate,STARLINK-30119 - X-Coordinate,STARLINK-6137 - X-Coordinate,STARLINK-5104 - X-Coordinate,STARLINK-5279 - X-Coordinate,STARLINK-31266 - X-Coordinate,STARLINK-3130 - X-Coordinate,STARLINK-2663 - X-Coordinate,STARLINK-6153 - X-Coordinate,STARLINK-2003 - X-Coordinate,STARLINK-5046 - X-Coordinate,STARLINK-30840 - X-Coordinate,STARLINK-5333 - X-Coordinate,STARLINK-31942 - X-Coordinate,STARLINK-5858 - X-Coordinate,STARLINK-3889 - X-Coordinate,STARLINK-4020 - X-Coordinate,STARLINK-30791 - X-Coordinate,STARLINK-32009 - X-Coordinate,STARLINK-31235 - X-Coordinate,STARLINK-32290 - X-Coordinate,STARLINK-5127 - X-Coordinate,STARLINK-30600 - X-Coordinate,STARLINK-2295 - X-Coordinate,STARLINK-3672 - X-Coordinate,STARLINK-31267 - X-Coordinate,STARLINK-4290 - X-Coordinate,STARLINK-31329 - X-Coordinate,STARLINK-30772 - X-Coordinate,STARLINK-3872 - X-Coordinate,STARLINK-30217 - X-Coordinate,STARLINK-4528 - X-Coordinate,STARLINK-3296 - X-Coordinate,STARLINK-3151 - X-Coordinate,STARLINK-5126 - X-Coordinate,STARLINK-32304 - X-Coordinate,STARLINK-3837 - X-Coordinate,STARLINK-4639 - X-Coordinate,STARLINK-2621 - X-Coordinate,MoonARTEMIS1 - X-Coordinate,MoonARTEMIS2 - X-Coordinate,MoonIOAGEO - X-Coordinate,MoonIOAGNO - X-Coordinate,MoonIOAGNO 0001 - X-Coordinate,MoonIOAGSO - X-Coordinate,MoonIOAGSO 0001 - X-Coordinate,MoonLRO - X-Coordinate,MarsSat1 - X-Coordinate,MarsSat2 - X-Coordinate,MarsSat3 - X-Coordinate,MarsSat4 - X-Coordinate,Moon - X-Coordinate,Mars - X-Coordinate,STARLINK-30327 - Y-Coordinate,STARLINK-30885 - Y-Coordinate,STARLINK-4088 - Y-Coordinate,STARLINK-32037 - Y-Coordinate,STARLINK-5456 - Y-Coordinate,STARLINK-5611 - Y-Coordinate,STARLINK-5303 - Y-Coordinate,STARLINK-4525 - Y-Coordinate,STARLINK-30305 - Y-Coordinate,STARLINK-5922 - Y-Coordinate,STARLINK-6317 - Y-Coordinate,STARLINK-30865 - Y-Coordinate,STARLINK-1187 - Y-Coordinate,STARLINK-2140 - Y-Coordinate,STARLINK-30853 - Y-Coordinate,STARLINK-11113 [DTC] - Y-Coordinate,STARLINK-1227 - Y-Coordinate,STARLINK-2610 - Y-Coordinate,STARLINK-1639 - Y-Coordinate,STARLINK-5923 - Y-Coordinate,STARLINK-4322 - Y-Coordinate,STARLINK-4538 - Y-Coordinate,STARLINK-2304 - Y-Coordinate,STARLINK-30298 - Y-Coordinate,STARLINK-3277 - Y-Coordinate,STARLINK-31750 - Y-Coordinate,STARLINK-30459 - Y-Coordinate,STARLINK-5389 - Y-Coordinate,STARLINK-3394 - Y-Coordinate,STARLINK-6111 - Y-Coordinate,STARLINK-6310 - Y-Coordinate,STARLINK-30760 - Y-Coordinate,STARLINK-4148 - Y-Coordinate,STARLINK-30099 - Y-Coordinate,STARLINK-31201 - Y-Coordinate,STARLINK-31459 - Y-Coordinate,STARLINK-30389 - Y-Coordinate,STARLINK-2622 - Y-Coordinate,STARLINK-1792 - Y-Coordinate,STARLINK-5205 - Y-Coordinate,STARLINK-5238 - Y-Coordinate,STARLINK-31921 - Y-Coordinate,STARLINK-1752 - Y-Coordinate,STARLINK-5003 - Y-Coordinate,STARLINK-2427 - Y-Coordinate,STARLINK-11107 [DTC] - Y-Coordinate,STARLINK-31140 - Y-Coordinate,STARLINK-31628 - Y-Coordinate,STARLINK-11235 [DTC] - Y-Coordinate,STARLINK-1404 - Y-Coordinate,STARLINK-1814 - Y-Coordinate,STARLINK-6362 - Y-Coordinate,STARLINK-4489 - Y-Coordinate,STARLINK-5775 - Y-Coordinate,STARLINK-3051 - Y-Coordinate,STARLINK-5603 - Y-Coordinate,STARLINK-31104 - Y-Coordinate,STARLINK-3799 - Y-Coordinate,STARLINK-5002 - Y-Coordinate,STARLINK-3678 - Y-Coordinate,STARLINK-3900 - Y-Coordinate,STARLINK-3334 - Y-Coordinate,STARLINK-30119 - Y-Coordinate,STARLINK-6137 - Y-Coordinate,STARLINK-5104 - Y-Coordinate,STARLINK-5279 - Y-Coordinate,STARLINK-31266 - Y-Coordinate,STARLINK-3130 - Y-Coordinate,STARLINK-2663 - Y-Coordinate,STARLINK-6153 - Y-Coordinate,STARLINK-2003 - Y-Coordinate,STARLINK-5046 - Y-Coordinate,STARLINK-30840 - Y-Coordinate,STARLINK-5333 - Y-Coordinate,STARLINK-31942 - Y-Coordinate,STARLINK-5858 - Y-Coordinate,STARLINK-3889 - Y-Coordinate,STARLINK-4020 - Y-Coordinate,STARLINK-30791 - Y-Coordinate,STARLINK-32009 - Y-Coordinate,STARLINK-31235 - Y-Coordinate,STARLINK-32290 - Y-Coordinate,STARLINK-5127 - Y-Coordinate,STARLINK-30600 - Y-Coordinate,STARLINK-2295 - Y-Coordinate,STARLINK-3672 - Y-Coordinate,STARLINK-31267 - Y-Coordinate,STARLINK-4290 - Y-Coordinate,STARLINK-31329 - Y-Coordinate,STARLINK-30772 - Y-Coordinate,STARLINK-3872 - Y-Coordinate,STARLINK-30217 - Y-Coordinate,STARLINK-4528 - Y-Coordinate,STARLINK-3296 - Y-Coordinate,STARLINK-3151 - Y-Coordinate,STARLINK-5126 - Y-Coordinate,STARLINK-32304 - Y-Coordinate,STARLINK-3837 - Y-Coordinate,STARLINK-4639 - Y-Coordinate,STARLINK-2621 - Y-Coordinate,MoonARTEMIS1 - Y-Coordinate,MoonARTEMIS2 - Y-Coordinate,MoonIOAGEO - Y-Coordinate,MoonIOAGNO - Y-Coordinate,MoonIOAGNO 0001 - Y-Coordinate,MoonIOAGSO - Y-Coordinate,MoonIOAGSO 0001 - Y-Coordinate,MoonLRO - Y-Coordinate,MarsSat1 - Y-Coordinate,MarsSat2 - Y-Coordinate,MarsSat3 - Y-Coordinate,MarsSat4 - Y-Coordinate,Moon - Y-Coordinate,Mars - Y-Coordinate,STARLINK-30327 - Z-Coordinate,STARLINK-30885 - Z-Coordinate,STARLINK-4088 - Z-Coordinate,STARLINK-32037 - Z-Coordinate,STARLINK-5456 - Z-Coordinate,STARLINK-5611 - Z-Coordinate,STARLINK-5303 - Z-Coordinate,STARLINK-4525 - Z-Coordinate,STARLINK-30305 - Z-Coordinate,STARLINK-5922 - Z-Coordinate,STARLINK-6317 - Z-Coordinate,STARLINK-30865 - Z-Coordinate,STARLINK-1187 - Z-Coordinate,STARLINK-2140 - Z-Coordinate,STARLINK-30853 - Z-Coordinate,STARLINK-11113 [DTC] - Z-Coordinate,STARLINK-1227 - Z-Coordinate,STARLINK-2610 - Z-Coordinate,STARLINK-1639 - Z-Coordinate,STARLINK-5923 - Z-Coordinate,STARLINK-4322 - Z-Coordinate,STARLINK-4538 - Z-Coordinate,STARLINK-2304 - Z-Coordinate,STARLINK-30298 - Z-Coordinate,STARLINK-3277 - Z-Coordinate,STARLINK-31750 - Z-Coordinate,STARLINK-30459 - Z-Coordinate,STARLINK-5389 - Z-Coordinate,STARLINK-3394 - Z-Coordinate,STARLINK-6111 - Z-Coordinate,STARLINK-6310 - Z-Coordinate,STARLINK-30760 - Z-Coordinate,STARLINK-4148 - Z-Coordinate,STARLINK-30099 - Z-Coordinate,STARLINK-31201 - Z-Coordinate,STARLINK-31459 - Z-Coordinate,STARLINK-30389 - Z-Coordinate,STARLINK-2622 - Z-Coordinate,STARLINK-1792 - Z-Coordinate,STARLINK-5205 - Z-Coordinate,STARLINK-5238 - Z-Coordinate,STARLINK-31921 - Z-Coordinate,STARLINK-1752 - Z-Coordinate,STARLINK-5003 - Z-Coordinate,STARLINK-2427 - Z-Coordinate,STARLINK-11107 [DTC] - Z-Coordinate,STARLINK-31140 - Z-Coordinate,STARLINK-31628 - Z-Coordinate,STARLINK-11235 [DTC] - Z-Coordinate,STARLINK-1404 - Z-Coordinate,STARLINK-1814 - Z-Coordinate,STARLINK-6362 - Z-Coordinate,STARLINK-4489 - Z-Coordinate,STARLINK-5775 - Z-Coordinate,STARLINK-3051 - Z-Coordinate,STARLINK-5603 - Z-Coordinate,STARLINK-31104 - Z-Coordinate,STARLINK-3799 - Z-Coordinate,STARLINK-5002 - Z-Coordinate,STARLINK-3678 - Z-Coordinate,STARLINK-3900 - Z-Coordinate,STARLINK-3334 - Z-Coordinate,STARLINK-30119 - Z-Coordinate,STARLINK-6137 - Z-Coordinate,STARLINK-5104 - Z-Coordinate,STARLINK-5279 - Z-Coordinate,STARLINK-31266 - Z-Coordinate,STARLINK-3130 - Z-Coordinate,STARLINK-2663 - Z-Coordinate,STARLINK-6153 - Z-Coordinate,STARLINK-2003 - Z-Coordinate,STARLINK-5046 - Z-Coordinate,STARLINK-30840 - Z-Coordinate,STARLINK-5333 - Z-Coordinate,STARLINK-31942 - Z-Coordinate,STARLINK-5858 - Z-Coordinate,STARLINK-3889 - Z-Coordinate,STARLINK-4020 - Z-Coordinate,STARLINK-30791 - Z-Coordinate,STARLINK-32009 - Z-Coordinate,STARLINK-31235 - Z-Coordinate,STARLINK-32290 - Z-Coordinate,STARLINK-5127 - Z-Coordinate,STARLINK-30600 - Z-Coordinate,STARLINK-2295 - Z-Coordinate,STARLINK-3672 - Z-Coordinate,STARLINK-31267 - Z-Coordinate,STARLINK-4290 - Z-Coordinate,STARLINK-31329 - Z-Coordinate,STARLINK-30772 - Z-Coordinate,STARLINK-3872 - Z-Coordinate,STARLINK-30217 - Z-Coordinate,STARLINK-4528 - Z-Coordinate,STARLINK-3296 - Z-Coordinate,STARLINK-3151 - Z-Coordinate,STARLINK-5126 - Z-Coordinate,STARLINK-32304 - Z-Coordinate,STARLINK-3837 - Z-Coordinate,STARLINK-4639 - Z-Coordinate,STARLINK-2621 - Z-Coordinate,MoonARTEMIS1 - Z-Coordinate,MoonARTEMIS2 - Z-Coordinate,MoonIOAGEO - Z-Coordinate,MoonIOAGNO - Z-Coordinate,MoonIOAGNO 0001 - Z-Coordinate,MoonIOAGSO - Z-Coordinate,MoonIOAGSO 0001 - Z-Coordinate,MoonLRO - Z-Coordinate,MarsSat1 - Z-Coordinate,MarsSat2 - Z-Coordinate,MarsSat3 - Z-Coordinate,MarsSat4 - Z-Coordinate,Moon - Z-Coordinate,Mars - Z-Coordinate,
SECONDS,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,
0.000,3406.3966,3875.2813,5976.4368,657.5284,-2141.8701,180.8760,-5596.9336,-5597.4456,6671.9802,-3698.9788,5129.0787,4707.0458,1749.8997,5551.0422,-6083.0399,-5602.7590,702.4572,3860.7464,-6259.4360,6314.2000,5238.6753,2797.7083,6281.0651,-6147.8679,-4126.0213,-4707.4032,-131.3302,-2091.8077,-1992.6563,2757.3113,-2108.9051,-6215.9776,5880.3159,-4301.6732,-1971.1510,3134.0910,-4672.0281,-4851.7227,0.0000,3678.3638,-3697.2820,-6241.9090,4129.6530,-5344.5752,3406.5096,-2145.4200,-5550.4232,-3535.9136,-2585.5873,-5816.3507,-5079.1920,4108.8655,-2441.3089,6418.7040,-1318.2505,3544.4737,-5341.5159,-1563.0732,-5605.6013,-726.2671,-5540.8647,2954.4434,4980.5038,5182.9289,-3564.8925,4792.2957,-780.7986,4155.7479,-6647.4651,4033.3330,4735.4731,3116.9451,5288.3055,632.7878,5440.8760,-1441.0841,2160.2763,5110.1262,-6248.4608,-4265.8477,-4979.2974,5190.9174,-3336.0784,-5919.3165,-6709.7759,3620.8742,-2673.7681,-388.6962,2457.1329,-4758.3082,-1496.7861,-6516.3367,-4965.1966,-3286.7220,-6023.8834,483.3087,468.1843,-6748.2009,-2736.3549,-2786.0536,-217992.9361,-217878.1129,-206920.6840,-211283.9840,-220031.9543,-216689.8730,-212444.0964,-212779.3336,-60883307.0224,-60882821.1287,-60864896.6408,-60862258.6663,-212471.3036,-60866989.5970,3754.4667,5675.5586,2770.3404,-4111.0181,1170.4006,-2856.8081,-1648.7561,0.3781,-1335.4163,5261.3882,-3726.8636,-4875.4928,-6611.4330,3197.5225,-278.7129,3442.5678,6462.8048,-3679.7497,-175.0637,-38.3318,2034.1243,-3077.8362,1850.1215,-2793.3918,3860.6028,1679.4071,-6519.3332,5513.8403,-6558.7327,4302.8613,4703.3149,2937.4452,-3538.6265,-4941.9161,-6272.4376,4118.9498,-3343.4396,4151.0406,0.0000,-3562.9777,-3097.7286,-2632.5765,-4897.7482,-86.4077,4393.8862,3503.9806,-4011.7796,-4793.8499,-4334.1592,3497.8444,-1682.8283,-5571.1502,3945.7410,1497.7218,1961.5250,-3591.4287,2493.1680,-6555.6046,4019.9213,-4598.2323,-1170.7991,3013.2717,-4303.0271,1163.5035,-5188.9612,-4565.0409,-5079.9716,93.4807,603.8386,-5652.1304,4903.0343,5719.6920,4420.6161,-6397.6200,-443.5216,6734.0461,-6092.3325,-3627.3281,-2824.2862,-1831.7380,2985.9976,833.3744,-5811.8960,3216.7377,-211.4408,5854.6936,-5636.0603,-6295.8323,5545.7378,2602.0652,-4198.7460,2162.7876,2840.5318,-3914.3183,-3086.7486,-6098.6261,-6331.5913,-604.4925,3460.8595,5913.4622,-274362.1278,-291736.3576,-277677.9834,-274414.7741,-275867.0580,-277777.3575,-282462.5308,-279603.4204,-105622058.8489,-105651834.0352,-105619755.5543,-105616164.7487,-278494.8629,-105611929.4341,-4693.1506,732.7500,-2274.0903,5424.4127,6487.9749,-6302.8729,3759.3288,-3987.4386,720.0055,-2609.1365,-2786.9828,-1191.6721,-910.3538,-2605.8345,3176.0849,-1289.2235,2311.6356,-4208.7771,2648.6449,-2813.8926,4054.6260,5471.9643,1718.1887,1056.9296,3979.4089,4646.6189,-2058.3965,3617.1418,-46.4297,4646.4669,4592.6128,365.9000,-473.7781,1841.8978,-1789.7600,4412.8643,-3879.0596,2187.8727,0.0000,4621.2221,-4945.1220,794.5975,2534.1600,-4366.5104,-4072.6009,-5393.9323,815.5366,3384.3946,4497.6916,854.3688,-4144.7326,325.5951,-5089.1231,2107.4573,6455.2389,-4805.7376,-3326.0472,1476.3371,-161.9118,5084.3797,-3948.9412,5512.3368,2058.5530,4426.1082,-2943.2454,1870.1601,-4461.2484,-5492.0853,228.4355,-811.2584,307.5474,-1286.4654,519.6547,-2535.7248,3835.4971,-1233.6705,-2384.6754,-2910.2077,71.6067,5015.3704,-3560.4180,4359.6049,-1691.9383,1277.0241,-201.0951,570.0780,-2775.0103,2705.2720,-3191.6557,-4137.0912,-5195.3805,778.1903,-3839.1718,-4651.7078,1358.8061,3135.0002,2368.3782,1425.1747,5317.6100,1819.1055,-128185.4752,-127266.5337,-124535.5158,-127580.1338,-121683.1922,-127240.4383,-135809.7185,-125627.3303,-35239577.9663,-35254361.2029,-35249556.6122,-35241248.6256,-127035.9971,-35232612.5405,
300.000,4906.5159,4838.2517,5719.9432,-1417.9216,-1488.2850,-1514.7019,-4485.3006,-4444.8223,5878.9621,-3409.0885,3468.8994,3561.5525,422.6694,5389.1318,-5280.4071,-4344.9890,1903.7350,3217.2717,-6640.5852,6830.5347,5970.0253,923.4603,5877.2988,-6086.5951,-2234.9258,-3701.2655,-1712.5677,-539.6923,-3044.0301,4290.2127,-238.1997,-5343.4207,5068.2326,-5526.3024,-3476.4773,4861.5855,-6004.8027,-4186.0925,0.0000,2975.1455,-4078.4802,-6677.2496,3336.3757,-6015.4564,3945.8677,-80.5147,-6150.8746,-5134.4996,-3483.7734,-4692.1859,-4482.8122,2753.0402,-1132.7177,6892.9874,652.8251,1727.6938,-4872.4007,-2604.0388,-4659.7562,-2663.1411,-4737.8159,4545.7018,3372.1364,5816.9803,-4451.5416,4037.9349,-2842.1509,4241.4853,-6104.4037,2730.4306,5418.5268,4202.6967,6077.9301,-954.1492,4417.3289,42.5128,1043.0861,4665.7187,-6568.8416,-5519.2172,-4327.6680,6085.8166,-4453.8625,-4733.4081,-6330.9277,4390.6779,-4274.2806,-1725.0398,3692.6036,-4066.2707,-3076.8314,-5558.6992,-3222.5127,-4993.0673,-5974.0587,-995.0838,-807.6886,-6160.3811,-662.1958,-1701.1094,-212093.9916,-211806.5651,-200993.2353,-205285.0038,-214178.1070,-210588.6638,-206590.1698,-207130.1420,-58557339.0354,-58556062.6795,-58538559.2185,-58536011.4286,-206569.3756,-58541114.7627,2250.1438,4414.2191,1231.5086,-4567.5335,3217.0947,-3994.2641,-475.0293,1551.8964,-2722.1324,6019.6353,-4579.7003,-5874.9729,-6367.2812,1566.9411,1497.7168,4145.5928,5424.8273,-5270.3397,1141.5485,-729.2687,2866.8640,-4196.3224,399.3667,-1413.6477,4201.4605,3598.9132,-6594.0915,6451.5196,-5883.4504,2780.7974,5615.4940,4180.9849,-4450.9658,-3962.1051,-5852.6108,3002.6613,-2035.6974,5281.8043,0.0000,-5221.9297,-1021.5157,-1174.2510,-5976.1714,1502.7137,2523.0666,4252.1717,-2958.4246,-4005.1764,-2462.1721,4252.3512,226.4690,-6244.7033,5399.8564,-4.8130,2949.0249,-3141.6937,4217.2380,-5570.0406,4814.4977,-4853.2290,567.8911,1628.1849,-5013.7044,-754.6571,-5256.4369,-5569.4628,-4887.9150,-2036.5983,1788.3545,-6392.4111,3867.3177,5107.0564,3131.5441,-6752.5993,-2298.1956,6988.2598,-6779.3603,-4944.4881,-1323.4713,-332.4038,4691.8661,-667.4773,-5282.2324,3981.1504,1025.4877,4798.6786,-5138.4535,-6570.8957,4032.1747,4440.7711,-2711.9041,3434.1497,3589.4601,-3325.5262,-1674.1410,-5150.7561,-6702.9692,688.5045,4095.6130,6570.8893,-279145.0412,-296308.0604,-282201.2213,-279059.9315,-280273.6794,-282155.9801,-286835.9172,-283623.0819,-106923750.5804,-106953740.7905,-106921028.2308,-106917249.9967,-282875.4501,-106913620.8686,-4311.2592,2201.4977,-3786.2319,4888.4209,5957.6613,-5447.5898,5272.6933,-5007.1109,2195.1657,-546.5666,-3868.8558,353.4620,-2626.7660,-4042.2133,4125.7742,-2975.7784,3811.0039,-2832.1464,926.1537,-767.2984,2052.0523,5364.9703,3330.7511,2763.9509,5009.4310,4464.5121,-567.0114,2443.6316,1755.3233,4643.9933,4010.3344,-1178.9801,1342.1127,327.0735,-271.0124,3691.7435,-2800.8045,409.8214,0.0000,3388.9871,-5481.3073,-763.4790,806.4184,-3030.9577,-5056.1584,-5281.2443,-1002.2290,2141.1377,5242.4908,2581.7077,-5066.1908,-1213.4645,-4121.0100,628.9709,6175.1520,-5975.5583,-2067.0136,3124.6831,1640.2369,4110.4716,-4990.2146,4988.9485,3320.4270,3662.7254,-914.8311,78.1498,-3787.3641,-5030.2036,2028.1002,728.1155,-1505.8041,560.5738,-1025.9406,-1111.6882,4438.7435,297.6996,-635.9056,-1228.1352,-1464.4754,4019.4086,-2373.3396,3031.4020,106.3082,2954.3676,-1999.0244,2319.1479,-1386.7800,991.4183,-4134.4030,-3203.9510,-5480.9780,2242.1725,-4919.0020,-3430.3319,3023.4059,4439.3057,607.7656,3079.4004,5524.8582,16.9867,-128235.9443,-127342.1190,-124588.2825,-127761.4402,-121719.7490,-126988.4565,-135886.3626,-125507.1524,-35238904.0695,-35253636.4819,-35248653.7002,-35240203.6544,-127074.4750,-35231724.7600,
600.000,5950.3538,5346.5299,4935.1949,-3325.9273,-759.9092,-3007.0553,-2953.2481,-2874.1291,4490.6423,-2777.2518,1467.7953,2059.3589,-974.5446,4726.5678,-3976.2743,-2598.0586,2956.9588,2267.9999,-6328.7359,6642.0965,6036.6369,-1010.3673,4868.0388,-5413.9487,-111.4931,-2360.1050,-3115.1217,1042.6597,-3803.1750,5434.8314,1629.5796,-3936.6005,3734.4066,-6182.1036,-4623.5969,6097.7492,-6760.0393,-3075.8519,0.0000,2012.4741,-4116.0411,-6434.0362,2215.7903,-6104.1409,4147.0137,1969.3012,-6140.1316,-6210.6594,-4071.1614,-3072.5669,-3460.0648,1120.5853,246.3471,6696.0833,2514.9831,-294.2551,-3912.2538,-3419.4605,-3235.4240,-4311.2961,-3502.0234,5720.1495,1420.5722,5910.5314,-4876.4501,2875.6199,-4603.1521,3957.2626,-4884.2158,1163.2397,5552.2200,4819.9455,6279.0336,-2437.4198,2944.8214,1524.9859,-172.0866,3766.4631,-6236.8670,-6227.1072,-3254.8036,6368.6348,-5127.9006,-3052.4431,-5265.4641,4745.1520,-5431.5891,-2875.0008,4597.6339,-2991.3286,-4388.6361,-4052.5088,-1157.7961,-6196.1376,-5347.0118,-2417.4931,-1990.9499,-4970.6844,1462.6258,-437.0186,-206081.9128,-205638.2329,-194977.2714,-199191.5662,-208232.7671,-204373.2915,-200646.2877,-201367.2848,-56203552.0990,-56201482.4546,-56184421.4206,-56181986.1819,-200577.2222,-56187420.4805,560.2137,2711.0483,-459.0705,-4606.8332,4953.3789,-4776.4294,806.7756,2994.2052,-3855.4010,6159.5290,-5025.1207,-6292.7999,-5496.5854,-249.2261,3156.6888,4427.1675,3851.4206,-6300.8180,2328.1144,-1334.7436,3412.3310,-4941.9928,-1127.8756,139.0591,4180.2720,5169.7635,-6002.7210,6768.1915,-4600.1461,1019.0817,6006.1353,5020.7351,-4925.4051,-2578.5153,-4834.8802,1613.9179,-557.2254,5843.7397,0.0000,-6354.7016,1154.9260,410.9423,-6449.4039,2913.3363,396.2154,4609.0236,-1598.5764,-2834.0082,-341.2699,4596.1062,2145.4480,-6319.1201,6328.0897,-1500.7774,3700.3495,-2448.4247,5490.7536,-4024.1530,5141.2068,-4663.1417,2290.2870,131.7564,-5260.8634,-2576.1481,-4797.2836,-6009.5713,-4231.0932,-3950.8454,2798.9863,-6531.6506,2418.5420,3914.4051,1528.2839,-6449.3267,-3934.1693,6583.3167,-6782.3226,-5759.5405,322.9410,1160.7952,5909.3711,-2068.4516,-4224.3238,4370.6843,2174.3734,3251.0719,-4128.7917,-6180.7828,2122.7778,5822.9460,-990.0323,4390.4158,4033.9690,-2443.8226,-66.4347,-3705.4414,-6365.6082,1946.8987,4383.9539,6535.2581,-283806.0775,-300751.6146,-286599.3064,-283598.6084,-284557.3705,-286404.6638,-291086.3329,-287474.6151,-108174226.9281,-108204415.0563,-108171068.6434,-108167098.0778,-287131.0027,-108164100.7174,-3463.8303,3432.1907,-4899.2121,3808.9071,4792.1608,-4008.6230,6224.8078,-5478.3033,3425.7894,1574.3479,-4535.9973,1859.8332,-4058.1943,-5043.5235,4621.7879,-4310.2979,4896.7383,-1133.6965,-901.3552,1362.1875,-170.1804,4670.7736,4560.6885,4162.1038,5499.3124,3782.7627,987.6718,1007.1071,3362.5198,4139.9769,2994.1865,-2595.0709,3010.7865,-1224.7468,1278.2930,2553.0676,-1422.6906,-1415.7261,0.0000,1789.0912,-5426.5006,-2235.7989,-1009.2623,-1366.7647,-5490.4600,-4566.6150,-2711.0863,660.4983,5384.0364,4021.2630,-5407.2672,-2622.5201,-2703.6403,-917.2287,5220.2915,-6518.0698,-570.2734,4433.5848,3264.0884,2690.0894,-5492.2284,3935.2416,4221.2535,2504.7622,1210.8698,-1722.4505,-2685.6597,-4020.8485,3585.2393,2191.3289,-3150.2763,2339.3832,-2460.7728,432.5793,4510.6090,1797.9908,1182.2613,586.8307,-2838.6917,2575.4687,-918.3726,1364.3889,1893.0325,4304.7289,-3562.1657,3817.0180,156.9620,-831.7664,-4620.1656,-1911.1507,-5159.5199,3463.5521,-5463.7910,-1838.5984,4360.1807,5256.8459,-1222.4833,4402.5783,5136.7434,-1787.1003,-128284.6669,-127417.5753,-124645.6930,-127938.1754,-121758.8367,-126736.9897,-135958.6047,-125499.9755,-35238226.8772,-35252910.9525,-35247740.6888,-35239130.7494,-127112.8632,-35230836.9304,
