sl_20_5400_20310314 Coordinates.csv
2031/03/14 07:47:00.0000 UTC

Generated: Tue Oct  8 21:54:50 2024,
Start: 2031/03/14 07:47:00.00, Stop: 2031/03/14 09:17:00.00,
TIME_UNITS,STARLINK-3709 - X-Coordinate,STARLINK-5996 - X-Coordinate,STARLINK-11254 [DTC] - X-Coordinate,STARLINK-30285 - X-Coordinate,STARLINK-4724 - X-Coordinate,STARLINK-5784 - X-Coordinate,STARLINK-1226 - X-Coordinate,STARLINK-31962 - X-Coordinate,STARLINK-30394 - X-Coordinate,STARLINK-4500 - X-Coordinate,STARLINK-4272 - X-Coordinate,STARLINK-5878 - X-Coordinate,STARLINK-2179 - X-Coordinate,STARLINK-5989 - X-Coordinate,STARLINK-30075 - X-Coordinate,STARLINK-1829 - X-Coordinate,STARLINK-2400 - X-Coordinate,STARLINK-4640 - X-Coordinate,STARLINK-32148 - X-Coordinate,STARLINK-30122 - X-Coordinate,MoonARTEMIS1 - X-Coordinate,MoonARTEMIS2 - X-Coordinate,MoonIOAGEO - X-Coordinate,MoonIOAGNO - X-Coordinate,MoonIOAGNO 0001 - X-Coordinate,MoonIOAGSO - X-Coordinate,MoonIOAGSO 0001 - X-Coordinate,MoonLRO - X-Coordinate,MarsSat1 - X-Coordinate,MarsSat2 - X-Coordinate,MarsSat3 - X-Coordinate,MarsSat4 - X-Coordinate,Moon - X-Coordinate,Mars - X-Coordinate,STARLINK-3709 - Y-Coordinate,STARLINK-5996 - Y-Coordinate,STARLINK-11254 [DTC] - Y-Coordinate,STARLINK-30285 - Y-Coordinate,STARLINK-4724 - Y-Coordinate,STARLINK-5784 - Y-Coordinate,STARLINK-1226 - Y-Coordinate,STARLINK-31962 - Y-Coordinate,STARLINK-30394 - Y-Coordinate,STARLINK-4500 - Y-Coordinate,STARLINK-4272 - Y-Coordinate,STARLINK-5878 - Y-Coordinate,STARLINK-2179 - Y-Coordinate,STARLINK-5989 - Y-Coordinate,STARLINK-30075 - Y-Coordinate,STARLINK-1829 - Y-Coordinate,STARLINK-2400 - Y-Coordinate,STARLINK-4640 - Y-Coordinate,STARLINK-32148 - Y-Coordinate,STARLINK-30122 - Y-Coordinate,MoonARTEMIS1 - Y-Coordinate,MoonARTEMIS2 - Y-Coordinate,MoonIOAGEO - Y-Coordinate,MoonIOAGNO - Y-Coordinate,MoonIOAGNO 0001 - Y-Coordinate,MoonIOAGSO - Y-Coordinate,MoonIOAGSO 0001 - Y-Coordinate,MoonLRO - Y-Coordinate,MarsSat1 - Y-Coordinate,MarsSat2 - Y-Coordinate,MarsSat3 - Y-Coordinate,MarsSat4 - Y-Coordinate,Moon - Y-Coordinate,Mars - Y-Coordinate,STARLINK-3709 - Z-Coordinate,STARLINK-5996 - Z-Coordinate,STARLINK-11254 [DTC] - Z-Coordinate,STARLINK-30285 - Z-Coordinate,STARLINK-4724 - Z-Coordinate,STARLINK-5784 - Z-Coordinate,STARLINK-1226 - Z-Coordinate,STARLINK-31962 - Z-Coordinate,STARLINK-30394 - Z-Coordinate,STARLINK-4500 - Z-Coordinate,STARLINK-4272 - Z-Coordinate,STARLINK-5878 - Z-Coordinate,STARLINK-2179 - Z-Coordinate,STARLINK-5989 - Z-Coordinate,STARLINK-30075 - Z-Coordinate,STARLINK-1829 - Z-Coordinate,STARLINK-2400 - Z-Coordinate,STARLINK-4640 - Z-Coordinate,STARLINK-32148 - Z-Coordinate,STARLINK-30122 - Z-Coordinate,MoonARTEMIS1 - Z-Coordinate,MoonARTEMIS2 - Z-Coordinate,MoonIOAGEO - Z-Coordinate,MoonIOAGNO - Z-Coordinate,MoonIOAGNO 0001 - Z-Coordinate,MoonIOAGSO - Z-Coordinate,MoonIOAGSO 0001 - Z-Coordinate,MoonLRO - Z-Coordinate,MarsSat1 - Z-Coordinate,MarsSat2 - Z-Coordinate,MarsSat3 - Z-Coordinate,MarsSat4 - Z-Coordinate,Moon - Z-Coordinate,Mars - Z-Coordinate,
SECONDS,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,
0.000,-732.6472,3829.3534,331.5079,73.7675,5917.0063,4998.8435,-2926.8280,-5651.9083,2211.7510,868.5184,257.9483,-2698.4004,-4074.6035,3408.1686,-4213.3132,-3622.8851,1532.6875,-1482.8320,2436.7363,-5113.7058,-217992.9361,-217878.1129,-206920.6840,-211283.9840,-220031.9543,-216689.8730,-212444.0964,-212779.3336,-60883307.0224,-60882821.1287,-60864896.6408,-60862258.6663,-212471.3036,-60866989.5970,-6807.3589,-3389.7356,3986.0062,-6643.1947,612.3511,-2891.5828,6186.2208,-3319.8809,-4811.4669,4521.2156,6751.4685,5806.4265,-5118.6531,1783.8496,4564.8147,3971.6119,6118.1254,6581.7468,6303.9203,319.4544,-274362.1278,-291736.3576,-277677.9834,-274414.7741,-275867.0580,-277777.3575,-282462.5308,-279603.4204,-105622058.8489,-105651834.0352,-105619755.5543,-105616164.7487,-278494.8629,-105611929.4341,-491.6838,4615.9584,5298.9077,-1310.1130,-3513.6454,-3857.0795,810.3565,1778.8965,-4446.6546,5001.1441,1337.6542,-2763.9111,2203.0836,5780.9788,3061.2515,-4019.0415,2773.2629,1247.9164,-1256.1367,-4665.9217,-128185.4752,-127266.5337,-124535.5158,-127580.1338,-121683.1922,-127240.4383,-135809.7185,-125627.3303,-35239577.9663,-35254361.2029,-35249556.6122,-35241248.6256,-127035.9971,-35232612.5405,
300.000,-1882.6652,2458.9737,2503.2445,-1160.8489,4967.6818,4363.6330,-1587.5160,-6488.7148,85.4384,2561.9145,1466.1237,-2293.2768,-4541.6578,2575.2325,-3167.2765,-2878.9093,2908.5727,-288.8903,3348.3921,-4975.0870,-212093.9916,-211806.5651,-200993.2353,-205285.0038,-214178.1070,-210588.6638,-206590.1698,-207130.1420,-58557339.0354,-58556062.6795,-58538559.2185,-58536011.4286,-206569.3756,-58541114.7627,-6205.1678,-4976.5608,3779.5957,-6649.2539,-943.9729,-4638.4164,6204.9241,-1996.5675,-5058.1949,3185.9564,6018.5154,6545.2694,-3623.8437,-153.8644,5910.8838,5484.0434,6155.2272,6833.0285,5238.1620,2413.5525,-279145.0412,-296308.0604,-282201.2213,-279059.9315,-280273.6794,-282155.9801,-286835.9172,-283623.0819,-106923750.5804,-106953740.7905,-106921028.2308,-106917249.9967,-282875.4501,-106913620.8686,-2255.7697,4081.7646,4851.4409,519.2256,-4708.4893,-2768.5573,2537.9146,257.2311,-4714.2268,5429.7978,3006.2813,-719.7974,3724.0957,6445.4214,1735.9717,-2583.8660,1075.5980,-572.3345,-2935.5003,-4176.6978,-128235.9443,-127342.1190,-124588.2825,-127761.4402,-121719.7490,-126988.4565,-135886.3626,-125507.1524,-35238904.0695,-35253636.4819,-35248653.7002,-35240203.6544,-127074.4750,-35231724.7600,
600.000,-2866.8652,881.8577,4390.2920,-2278.0951,3553.1432,3333.4623,-63.7534,-6654.5737,-2048.9976,4032.2128,2560.5723,-1666.2176,-4593.6035,1556.3699,-1829.8552,-1851.1644,3981.4158,940.9844,3953.6557,-4394.1557,-206081.9128,-205638.2329,-194977.2714,-199191.5662,-208232.7671,-204373.2915,-200646.2877,-201367.2848,-56203552.0990,-56201482.4546,-56184421.4206,-56181986.1819,-200577.2222,-56187420.4805,-4970.5514,-6089.8843,3206.4124,-5947.3720,-2450.9287,-5931.1074,5614.2680,-469.5322,-4857.5640,1561.9551,4683.2815,6622.2757,-1750.3443,-2115.8964,6678.9840,6393.6707,5579.6428,6388.1797,3634.8490,4266.8775,-283806.0775,-300751.6146,-286599.3064,-283598.6084,-284557.3705,-286404.6638,-291086.3329,-287474.6151,-108174226.9281,-108204415.0563,-108171068.6434,-108167098.0778,-287131.0027,-108164100.7174,-3771.3235,3103.2558,3815.3142,2288.8393,-5395.3928,-1385.2131,3988.7106,-1293.7234,-4474.4519,5244.2304,4346.6524,1400.0717,4841.5126,6426.1962,224.3374,-844.4591,-739.3147,-2329.4362,-4292.8654,-3240.5282,-128284.6669,-127417.5753,-124645.6930,-127938.1754,-121758.8367,-126736.9897,-135958.6047,-125499.9755,-35238226.8772,-35252910.9525,-35247740.6888,-35239130.7494,-127112.8632,-35230836.9304,
900.000,-3602.9493,-754.7668,5779.7725,-3179.7190,1820.0445,1994.3280,1504.5926,-6137.2183,-3982.5411,5123.0662,3446.1061,-853.7211,-4237.7140,455.5563,-316.8151,-631.0362,4661.1973,2101.4926,4207.2437,-3417.6716,-199958.3905,-199375.8636,-188875.4823,-193007.5518,-202198.5249,-198043.9515,-194615.0071,-195478.5819,-53823073.7293,-53820208.3277,-53803611.5750,-53801313.2195,-194497.4915,-53807034.1036,-3230.4510,-6614.9586,2318.1852,-4610.2705,-3764.4775,-6647.6293,4483.5004,1118.2456,-4226.6199,-181.5261,2883.7782,6037.8859,318.0930,-3901.3903,6797.6852,6603.3352,4438.8870,5296.1553,1654.8723,5700.2933,-288342.4899,-305064.9880,-290870.2550,-288030.8219,-288716.2065,-290521.2666,-295211.9487,-291183.9494,-109372893.7757,-109403262.6841,-109369283.4718,-109365117.9770,-291259.6642,-109362774.8389,-4872.0149,1786.8347,2315.9573,3795.2162,-5500.8541,145.7984,5004.7337,-2697.6395,-3752.9705,4465.3367,5212.6742,3372.4136,5434.5625,5725.2455,-1311.3881,994.5081,-2473.7432,-3829.7688,-5180.0354,-1957.2160,-128331.4457,-127492.8981,-124707.7109,-128108.5618,-121800.4314,-126488.3281,-136026.4668,-125608.3878,-35237546.2943,-35252184.6075,-35246817.3857,-35238029.0573,-127151.1616,-35229949.0516,
1200.000,-4029.2980,-2300.9170,6515.7905,-3787.5661,-57.3889,461.1863,2968.8267,-4995.3350,-5525.6860,5712.9330,4043.2432,86.6405,-3516.5310,-623.0906,1239.1642,669.6343,4897.5035,3091.7560,4094.2162,-2127.6755,-193725.0820,-193022.2458,-182690.5989,-186737.3954,-196078.0091,-191600.7256,-188498.9222,-189453.3029,-51417044.1215,-51413380.8518,-51397270.6615,-51395135.4380,-188332.8696,-51401095.6651,-1163.3245,-6494.2484,1196.7312,-2779.7392,-4754.2275,-6722.5364,2934.0341,2616.2808,-3219.4442,-1867.8121,804.3370,4860.2602,2375.9124,-5323.2125,6259.7490,6093.7862,2838.6820,3672.2475,-501.8657,6576.0554,-292751.4940,-309246.2072,-295012.1415,-292356.7162,-292748.3179,-294503.8274,-299210.9857,-294777.2070,-110519181.8261,-110549714.3509,-110515104.2612,-110510743.8747,-295259.6345,-110509073.9035,-5437.5468,275.8188,535.2806,4865.2865,-5013.6192,1661.2342,5475.5759,-3795.3256,-2627.0711,3180.9650,5510.1536,4989.5273,5439.3033,4416.4510,-2706.5378,2716.0533,-3939.1680,-4908.6303,-5500.4899,-463.9864,-128376.0510,-127568.0833,-124774.2912,-128270.3511,-121844.5107,-126245.5134,-136089.9695,-125827.1274,-35236862.2269,-35251457.4400,-35245883.6005,-35236897.7653,-127189.3702,-35229061.1237,
1500.000,-4109.4686,-3617.5967,6517.6113,-4049.7988,-1894.6854,-1131.6615,4185.4927,-3351.3667,-6527.0772,5728.9747,4295.0213,1079.6853,-2502.6390,-1585.0481,2700.0750,1928.4679,4682.4169,3823.6253,3629.9879,-635.1279,-187383.5987,-186580.2088,-176425.3923,-180386.2415,-189873.8849,-185043.7053,-182300.6639,-183282.9614,-48986615.6029,-48982152.7127,-48966551.7632,-48964607.7597,-182086.0798,-48970757.3319,1019.5320,-5734.0506,-52.9739,-651.0001,-5316.1676,-6153.1746,1125.9443,3880.7020,-1922.9824,-3330.6998,-1343.6333,3216.9383,4216.2967,-6227.8009,5122.1533,4925.5872,932.7856,1685.2024,-2616.7246,6811.4492,-297030.2485,-313293.3580,-299023.1000,-296576.4293,-296651.8908,-298350.6349,-303081.7160,-298279.1487,-111612546.8713,-111643225.8297,-111607987.6924,-111603435.4439,-299129.1702,-111602453.6643,-5406.3118,-1265.2417,-1310.4285,5376.3527,-3985.7996,2999.3230,5350.1970,-4462.7341,-1217.7257,1536.2946,5206.7763,6081.4997,4855.2810,2638.2607,-3811.8975,4116.9521,-4976.9033,-5448.0904,-5219.4078,1079.0431,-128418.2141,-127643.1268,-124845.3797,-128420.7178,-121891.0530,-126012.5547,-136149.1314,-126143.4618,-35236174.5830,-35250729.4427,-35244939.1447,-35235736.1202,-127227.4889,-35228173.1466,
1800.000,-3834.8921,-4589.2577,5788.8550,-3944.7227,-3514.9860,-2642.2519,5030.3535,-1377.8776,-6888.7379,5156.4455,4172.3066,2038.3203,-1291.3351,-2353.5356,3934.6853,3023.8666,4049.1352,4229.0019,2858.2278,929.3149,-180935.4896,-180052.6210,-170082.6718,-173960.1184,-183588.8534,-178373.2299,-176022.8983,-176962.1194,-46532952.0815,-46527688.1774,-46512619.5117,-46510896.5437,-175759.8809,-46517182.8535,3095.4924,-4404.5166,-1312.2368,1548.5712,-5383.6939,-4999.4300,-758.7878,4787.7309,-450.0508,-4430.9854,-3343.2190,1280.3613,5651.9895,-6512.3492,3499.5700,3231.5316,-1092.1557,-460.7295,-4474.2422,6386.9620,-301175.8291,-317204.5867,-302901.3248,-300689.8535,-300425.1674,-302060.3177,-306822.4634,-301711.7348,-112652470.0514,-112683278.2474,-112647415.8401,-112642678.1339,-302866.5854,-112642395.2150,-4781.7084,-2668.7139,-2997.2120,5269.9034,-2527.6315,4017.2370,4642.2519,-4624.6708,323.1540,-282.4312,4335.4826,6533.9254,3745.5529,579.4310,-4509.6470,5032.0727,-5475.0147,-5389.3773,-4367.2305,2506.1278,-128457.6187,-127718.0247,-124920.9137,-128556.1579,-121940.0383,-125794.6685,-136203.9693,-126537.8917,-35235483.2720,-35250000.6085,-35243983.8325,-35234543.4535,-127265.5178,-35227285.1204,
2100.000,-3225.7914,-5133.6974,4416.2896,-3482.2186,-4766.0323,-3933.5577,5411.1357,720.7098,-6576.1318,4042.0400,3677.2449,2870.9918,8.1552,-2875.3706,4830.0283,3846.5111,3066.9731,4265.8059,1846.9725,2426.6183,-174382.2249,-173442.3889,-163665.2838,-167466.0969,-177225.6504,-171590.2978,-169668.3261,-170489.1783,-44057228.4881,-44051162.5356,-44036649.5271,-44035178.9834,-169357.0662,-44041547.0040,4853.0014,-2632.9512,-2459.6507,3583.8586,-4935.8080,-3377.1355,-2534.6046,5245.3982,1070.1193,-5069.8714,-4993.9416,-750.6771,6534.5720,-6137.1243,1552.3298,1200.8707,-3034.9349,-2546.7227,-5883.8799,5347.9250,-305185.1946,-320978.1006,-306645.0717,-304696.2418,-304066.4475,-305631.9501,-310431.6045,-305092.8002,-113638458.1001,-113669378.3315,-113632896.4184,-113627983.4416,-306470.2527,-113628405.2366,-3631.7962,-3782.3115,-4321.0665,4558.0823,-796.1321,4606.4158,3428.6419,-4262.9200,1829.0726,-2069.2093,2991.0324,6299.4805,2230.0842,-1541.0586,-4725.6636,5353.7884,-5379.9006,-4738.8931,-3036.5914,3663.9232,-128493.8891,-127792.7734,-125000.8216,-128672.4298,-121991.4473,-125598.4958,-136254.4986,-126985.1905,-35234788.2048,-35249270.9302,-35243017.4811,-35233319.2103,-127303.4568,-35226397.0450,
2400.000,-2330.2313,-5208.4848,2558.6562,-2702.8843,-5534.7167,-4885.8007,5277.8738,2729.0807,-5621.7158,2490.3743,2844.4165,3490.3351,1282.2983,-3123.9541,5301.3841,4309.9775,1833.6617,3922.3120,683.1373,3721.6670,-167725.1760,-166752.4555,-157176.1101,-160912.3591,-170787.0450,-164697.2104,-163239.6815,-163867.0975,-41560630.2133,-41553761.5378,-41539827.8523,-41538642.4897,-162880.4626,-41545035.0204,6113.0575,-591.2217,-3382.4146,5237.1522,-4001.2805,-1446.0768,-4030.6812,5202.6658,2503.0549,-5197.6592,-6132.1195,-2671.5391,6770.2907,-5130.9786,-529.6091,-942.2963,-4699.5177,-4361.3806,-6699.7699,3799.4469,-309055.1395,-324612.1692,-310252.6592,-308593.6243,-307574.0881,-309065.1560,-313907.5692,-308434.8647,-114570043.5792,-114601058.6436,-114563963.0143,-114558889.1661,-309938.6036,-114560016.2311,-2082.3035,-4485.5923,-5122.6140,3322.3699,1021.5535,4704.0639,1841.3908,-3418.1885,3137.1369,-3622.0393,1319.9679,5402.6136,472.9699,-3497.8041,-4437.0828,5044.3303,-4701.7217,-3567.5587,-1372.7392,4428.1150,-128526.5762,-127867.3694,-125085.0237,-128764.6091,-122045.2622,-125432.1936,-136300.7328,-127455.8101,-35234089.2944,-35248540.4004,-35242039.9119,-35232062.9854,-127341.3059,-35225508.9205,
