sl_100_86400_20310916 Coordinates.csv
2031/09/16 07:47:00.0000 UTC

Generated: Tue Oct  8 21:59:01 2024,
Start: 2031/09/16 07:47:00.00, Stop: 2031/09/17 07:47:00.00,
TIME_UNITS,STARLINK-5082 - X-Coordinate,STARLINK-4589 - X-Coordinate,STARLINK-31221 - X-Coordinate,STARLINK-31980 - X-Coordinate,STARLINK-30300 - X-Coordinate,STARLINK-1704 - X-Coordinate,STARLINK-3138 - X-Coordinate,STARLINK-6082 - X-Coordinate,STARLINK-31637 - X-Coordinate,STARLINK-30983 - X-Coordinate,STARLINK-2001 - X-Coordinate,STARLINK-30090 - X-Coordinate,STARLINK-5986 - X-Coordinate,STARLINK-4027 - X-Coordinate,STARLINK-31889 - X-Coordinate,STARLINK-31986 - X-Coordinate,STARLINK-30309 - X-Coordinate,STARLINK-30199 - X-Coordinate,STARLINK-6185 - X-Coordinate,STARLINK-3208 - X-Coordinate,STARLINK-2363 - X-Coordinate,STARLINK-30433 - X-Coordinate,STARLINK-4785 - X-Coordinate,STARLINK-5258 - X-Coordinate,STARLINK-31028 - X-Coordinate,STARLINK-30773 - X-Coordinate,STARLINK-5493 - X-Coordinate,STARLINK-4508 - X-Coordinate,STARLINK-31027 - X-Coordinate,STARLINK-4778 - X-Coordinate,STARLINK-4363 - X-Coordinate,STARLINK-31256 - X-Coordinate,STARLINK-5775 - X-Coordinate,STARLINK-5620 - X-Coordinate,STARLINK-3292 - X-Coordinate,STARLINK-5531 - X-Coordinate,STARLINK-31333 - X-Coordinate,STARLINK-31286 - X-Coordinate,STARLINK-30825 - X-Coordinate,STARLINK-2467 - X-Coordinate,STARLINK-1505 - X-Coordinate,STARLINK-5729 - X-Coordinate,STARLINK-4271 - X-Coordinate,STARLINK-4051 - X-Coordinate,STARLINK-30197 - X-Coordinate,STARLINK-5532 - X-Coordinate,STARLINK-31564 - X-Coordinate,STARLINK-3387 - X-Coordinate,STARLINK-2464 - X-Coordinate,STARLINK-1028 - X-Coordinate,STARLINK-11106 [DTC] - X-Coordinate,STARLINK-5167 - X-Coordinate,STARLINK-1603 - X-Coordinate,STARLINK-2214 - X-Coordinate,STARLINK-31005 - X-Coordinate,STARLINK-6240 - X-Coordinate,STARLINK-3121 - X-Coordinate,STARLINK-4325 - X-Coordinate,STARLINK-5635 - X-Coordinate,STARLINK-5122 - X-Coordinate,STARLINK-30036 - X-Coordinate,STARLINK-31358 - X-Coordinate,STARLINK-32131 - X-Coordinate,STARLINK-5875 - X-Coordinate,STARLINK-4214 - X-Coordinate,STARLINK-3690 - X-Coordinate,STARLINK-1036 - X-Coordinate,STARLINK-5764 - X-Coordinate,STARLINK-4418 - X-Coordinate,STARLINK-5499 - X-Coordinate,STARLINK-4044 - X-Coordinate,STARLINK-5269 - X-Coordinate,STARLINK-30267 - X-Coordinate,STARLINK-30135 - X-Coordinate,STARLINK-2628 - X-Coordinate,STARLINK-4726 - X-Coordinate,STARLINK-30889 - X-Coordinate,STARLINK-32108 - X-Coordinate,STARLINK-5032 - X-Coordinate,STARLINK-4018 - X-Coordinate,STARLINK-30339 - X-Coordinate,STARLINK-1122 - X-Coordinate,STARLINK-5987 - X-Coordinate,STARLINK-1580 - X-Coordinate,STARLINK-2750 - X-Coordinate,STARLINK-1263 - X-Coordinate,STARLINK-4502 - X-Coordinate,STARLINK-31882 - X-Coordinate,STARLINK-5627 - X-Coordinate,STARLINK-30176 - X-Coordinate,STARLINK-4058 - X-Coordinate,STARLINK-3911 - X-Coordinate,STARLINK-3331 - X-Coordinate,STARLINK-1152 - X-Coordinate,STARLINK-31487 - X-Coordinate,STARLINK-3706 - X-Coordinate,STARLINK-1235 - X-Coordinate,STARLINK-1073 - X-Coordinate,STARLINK-30989 - X-Coordinate,STARLINK-2755 - X-Coordinate,MoonARTEMIS1 - X-Coordinate,MoonARTEMIS2 - X-Coordinate,MoonIOAGEO - X-Coordinate,MoonIOAGNO - X-Coordinate,MoonIOAGNO 0001 - X-Coordinate,MoonIOAGSO - X-Coordinate,MoonIOAGSO 0001 - X-Coordinate,MoonLRO - X-Coordinate,MarsSat1 - X-Coordinate,MarsSat2 - X-Coordinate,MarsSat3 - X-Coordinate,MarsSat4 - X-Coordinate,Moon - X-Coordinate,Mars - X-Coordinate,STARLINK-5082 - Y-Coordinate,STARLINK-4589 - Y-Coordinate,STARLINK-31221 - Y-Coordinate,STARLINK-31980 - Y-Coordinate,STARLINK-30300 - Y-Coordinate,STARLINK-1704 - Y-Coordinate,STARLINK-3138 - Y-Coordinate,STARLINK-6082 - Y-Coordinate,STARLINK-31637 - Y-Coordinate,STARLINK-30983 - Y-Coordinate,STARLINK-2001 - Y-Coordinate,STARLINK-30090 - Y-Coordinate,STARLINK-5986 - Y-Coordinate,STARLINK-4027 - Y-Coordinate,STARLINK-31889 - Y-Coordinate,STARLINK-31986 - Y-Coordinate,STARLINK-30309 - Y-Coordinate,STARLINK-30199 - Y-Coordinate,STARLINK-6185 - Y-Coordinate,STARLINK-3208 - Y-Coordinate,STARLINK-2363 - Y-Coordinate,STARLINK-30433 - Y-Coordinate,STARLINK-4785 - Y-Coordinate,STARLINK-5258 - Y-Coordinate,STARLINK-31028 - Y-Coordinate,STARLINK-30773 - Y-Coordinate,STARLINK-5493 - Y-Coordinate,STARLINK-4508 - Y-Coordinate,STARLINK-31027 - Y-Coordinate,STARLINK-4778 - Y-Coordinate,STARLINK-4363 - Y-Coordinate,STARLINK-31256 - Y-Coordinate,STARLINK-5775 - Y-Coordinate,STARLINK-5620 - Y-Coordinate,STARLINK-3292 - Y-Coordinate,STARLINK-5531 - Y-Coordinate,STARLINK-31333 - Y-Coordinate,STARLINK-31286 - Y-Coordinate,STARLINK-30825 - Y-Coordinate,STARLINK-2467 - Y-Coordinate,STARLINK-1505 - Y-Coordinate,STARLINK-5729 - Y-Coordinate,STARLINK-4271 - Y-Coordinate,STARLINK-4051 - Y-Coordinate,STARLINK-30197 - Y-Coordinate,STARLINK-5532 - Y-Coordinate,STARLINK-31564 - Y-Coordinate,STARLINK-3387 - Y-Coordinate,STARLINK-2464 - Y-Coordinate,STARLINK-1028 - Y-Coordinate,STARLINK-11106 [DTC] - Y-Coordinate,STARLINK-5167 - Y-Coordinate,STARLINK-1603 - Y-Coordinate,STARLINK-2214 - Y-Coordinate,STARLINK-31005 - Y-Coordinate,STARLINK-6240 - Y-Coordinate,STARLINK-3121 - Y-Coordinate,STARLINK-4325 - Y-Coordinate,STARLINK-5635 - Y-Coordinate,STARLINK-5122 - Y-Coordinate,STARLINK-30036 - Y-Coordinate,STARLINK-31358 - Y-Coordinate,STARLINK-32131 - Y-Coordinate,STARLINK-5875 - Y-Coordinate,STARLINK-4214 - Y-Coordinate,STARLINK-3690 - Y-Coordinate,STARLINK-1036 - Y-Coordinate,STARLINK-5764 - Y-Coordinate,STARLINK-4418 - Y-Coordinate,STARLINK-5499 - Y-Coordinate,STARLINK-4044 - Y-Coordinate,STARLINK-5269 - Y-Coordinate,STARLINK-30267 - Y-Coordinate,STARLINK-30135 - Y-Coordinate,STARLINK-2628 - Y-Coordinate,STARLINK-4726 - Y-Coordinate,STARLINK-30889 - Y-Coordinate,STARLINK-32108 - Y-Coordinate,STARLINK-5032 - Y-Coordinate,STARLINK-4018 - Y-Coordinate,STARLINK-30339 - Y-Coordinate,STARLINK-1122 - Y-Coordinate,STARLINK-5987 - Y-Coordinate,STARLINK-1580 - Y-Coordinate,STARLINK-2750 - Y-Coordinate,STARLINK-1263 - Y-Coordinate,STARLINK-4502 - Y-Coordinate,STARLINK-31882 - Y-Coordinate,STARLINK-5627 - Y-Coordinate,STARLINK-30176 - Y-Coordinate,STARLINK-4058 - Y-Coordinate,STARLINK-3911 - Y-Coordinate,STARLINK-3331 - Y-Coordinate,STARLINK-1152 - Y-Coordinate,STARLINK-31487 - Y-Coordinate,STARLINK-3706 - Y-Coordinate,STARLINK-1235 - Y-Coordinate,STARLINK-1073 - Y-Coordinate,STARLINK-30989 - Y-Coordinate,STARLINK-2755 - Y-Coordinate,MoonARTEMIS1 - Y-Coordinate,MoonARTEMIS2 - Y-Coordinate,MoonIOAGEO - Y-Coordinate,MoonIOAGNO - Y-Coordinate,MoonIOAGNO 0001 - Y-Coordinate,MoonIOAGSO - Y-Coordinate,MoonIOAGSO 0001 - Y-Coordinate,MoonLRO - Y-Coordinate,MarsSat1 - Y-Coordinate,MarsSat2 - Y-Coordinate,MarsSat3 - Y-Coordinate,MarsSat4 - Y-Coordinate,Moon - Y-Coordinate,Mars - Y-Coordinate,STARLINK-5082 - Z-Coordinate,STARLINK-4589 - Z-Coordinate,STARLINK-31221 - Z-Coordinate,STARLINK-31980 - Z-Coordinate,STARLINK-30300 - Z-Coordinate,STARLINK-1704 - Z-Coordinate,STARLINK-3138 - Z-Coordinate,STARLINK-6082 - Z-Coordinate,STARLINK-31637 - Z-Coordinate,STARLINK-30983 - Z-Coordinate,STARLINK-2001 - Z-Coordinate,STARLINK-30090 - Z-Coordinate,STARLINK-5986 - Z-Coordinate,STARLINK-4027 - Z-Coordinate,STARLINK-31889 - Z-Coordinate,STARLINK-31986 - Z-Coordinate,STARLINK-30309 - Z-Coordinate,STARLINK-30199 - Z-Coordinate,STARLINK-6185 - Z-Coordinate,STARLINK-3208 - Z-Coordinate,STARLINK-2363 - Z-Coordinate,STARLINK-30433 - Z-Coordinate,STARLINK-4785 - Z-Coordinate,STARLINK-5258 - Z-Coordinate,STARLINK-31028 - Z-Coordinate,STARLINK-30773 - Z-Coordinate,STARLINK-5493 - Z-Coordinate,STARLINK-4508 - Z-Coordinate,STARLINK-31027 - Z-Coordinate,STARLINK-4778 - Z-Coordinate,STARLINK-4363 - Z-Coordinate,STARLINK-31256 - Z-Coordinate,STARLINK-5775 - Z-Coordinate,STARLINK-5620 - Z-Coordinate,STARLINK-3292 - Z-Coordinate,STARLINK-5531 - Z-Coordinate,STARLINK-31333 - Z-Coordinate,STARLINK-31286 - Z-Coordinate,STARLINK-30825 - Z-Coordinate,STARLINK-2467 - Z-Coordinate,STARLINK-1505 - Z-Coordinate,STARLINK-5729 - Z-Coordinate,STARLINK-4271 - Z-Coordinate,STARLINK-4051 - Z-Coordinate,STARLINK-30197 - Z-Coordinate,STARLINK-5532 - Z-Coordinate,STARLINK-31564 - Z-Coordinate,STARLINK-3387 - Z-Coordinate,STARLINK-2464 - Z-Coordinate,STARLINK-1028 - Z-Coordinate,STARLINK-11106 [DTC] - Z-Coordinate,STARLINK-5167 - Z-Coordinate,STARLINK-1603 - Z-Coordinate,STARLINK-2214 - Z-Coordinate,STARLINK-31005 - Z-Coordinate,STARLINK-6240 - Z-Coordinate,STARLINK-3121 - Z-Coordinate,STARLINK-4325 - Z-Coordinate,STARLINK-5635 - Z-Coordinate,STARLINK-5122 - Z-Coordinate,STARLINK-30036 - Z-Coordinate,STARLINK-31358 - Z-Coordinate,STARLINK-32131 - Z-Coordinate,STARLINK-5875 - Z-Coordinate,STARLINK-4214 - Z-Coordinate,STARLINK-3690 - Z-Coordinate,STARLINK-1036 - Z-Coordinate,STARLINK-5764 - Z-Coordinate,STARLINK-4418 - Z-Coordinate,STARLINK-5499 - Z-Coordinate,STARLINK-4044 - Z-Coordinate,STARLINK-5269 - Z-Coordinate,STARLINK-30267 - Z-Coordinate,STARLINK-30135 - Z-Coordinate,STARLINK-2628 - Z-Coordinate,STARLINK-4726 - Z-Coordinate,STARLINK-30889 - Z-Coordinate,STARLINK-32108 - Z-Coordinate,STARLINK-5032 - Z-Coordinate,STARLINK-4018 - Z-Coordinate,STARLINK-30339 - Z-Coordinate,STARLINK-1122 - Z-Coordinate,STARLINK-5987 - Z-Coordinate,STARLINK-1580 - Z-Coordinate,STARLINK-2750 - Z-Coordinate,STARLINK-1263 - Z-Coordinate,STARLINK-4502 - Z-Coordinate,STARLINK-31882 - Z-Coordinate,STARLINK-5627 - Z-Coordinate,STARLINK-30176 - Z-Coordinate,STARLINK-4058 - Z-Coordinate,STARLINK-3911 - Z-Coordinate,STARLINK-3331 - Z-Coordinate,STARLINK-1152 - Z-Coordinate,STARLINK-31487 - Z-Coordinate,STARLINK-3706 - Z-Coordinate,STARLINK-1235 - Z-Coordinate,STARLINK-1073 - Z-Coordinate,STARLINK-30989 - Z-Coordinate,STARLINK-2755 - Z-Coordinate,MoonARTEMIS1 - Z-Coordinate,MoonARTEMIS2 - Z-Coordinate,MoonIOAGEO - Z-Coordinate,MoonIOAGNO - Z-Coordinate,MoonIOAGNO 0001 - Z-Coordinate,MoonIOAGSO - Z-Coordinate,MoonIOAGSO 0001 - Z-Coordinate,MoonLRO - Z-Coordinate,MarsSat1 - Z-Coordinate,MarsSat2 - Z-Coordinate,MarsSat3 - Z-Coordinate,MarsSat4 - Z-Coordinate,Moon - Z-Coordinate,Mars - Z-Coordinate,
SECONDS,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,
0.000,4121.3417,5693.9375,3654.2773,1478.4791,6234.1668,-5648.0813,-391.9953,1187.0421,3898.4142,-244.6649,4028.9520,-5413.1121,-6131.2171,-4723.6400,39.5070,4905.8984,-2045.3891,2312.6464,986.6266,4139.8369,-3965.2351,-4608.9114,3947.2635,-3609.2858,1542.0618,3303.7517,6900.4106,-3865.3191,-4247.4125,-5218.1886,5600.7315,-5305.8769,-4868.4086,-389.7522,5280.1389,3635.0912,4462.6161,6734.8980,2982.7989,5451.1178,0.0000,-6651.9722,6695.3775,-1813.8099,-2937.5409,2973.3136,1293.6627,138.9936,5383.0806,4130.9528,-2156.6492,-1133.8121,0.0000,-987.3010,2937.7110,-555.0206,-3728.3146,-6678.4716,2377.4086,-5216.3604,4756.7104,17.3403,-6701.0499,2652.1312,-6614.9925,-2929.0955,3824.3777,4045.5676,-2597.4955,-4294.4136,-3471.7345,4207.4089,4207.5163,-5015.6567,1584.2577,3587.6213,-4320.9642,-5431.5038,2558.6065,2355.9907,5493.2282,-562.8452,-1017.9896,2527.0172,6587.5338,1708.5661,1756.0686,-3102.0329,5446.3206,1649.0170,-602.6115,-5807.5884,1722.7765,-4374.3402,-3140.4965,-5894.5854,0.0000,-804.4477,5913.3869,-6325.1152,-224498.8826,-215278.0947,-230352.5376,-225908.3622,-216822.8411,-220904.3390,-224799.7966,-225385.9628,121996397.0678,121997405.0837,121990234.9440,122000405.3979,-224702.9054,121993980.4523,-3344.0460,-2816.5812,5432.7919,5768.7669,1633.9213,-3003.1145,-4159.8509,5477.3322,5173.5712,5140.2506,-3041.1011,-333.8015,-1047.5738,-4913.7847,5254.1884,4221.6995,-6266.5945,-5190.4684,5401.8145,266.4822,2011.1380,2108.8486,-742.0228,2062.0360,5109.5970,-5955.1132,-203.3626,-4320.9325,-1856.0033,-1663.7733,-3915.9533,3607.5937,-1455.4688,-2865.4415,-3975.4091,5763.8911,-1130.8291,-524.1685,3309.3161,1275.3373,0.0000,-901.0377,1506.4359,3736.0872,-5481.2893,6254.5743,-4898.9608,-5254.2242,-1725.5155,-878.7046,3407.5534,-6090.1595,0.0000,4168.3975,-6108.4466,-6235.6640,5343.2088,-1090.3789,5646.9952,-3703.3474,-2268.6278,6736.1841,-175.4837,4497.6540,548.3547,5990.3401,-1826.1774,5224.8318,3437.1537,5439.3916,3266.2662,-724.3028,-5313.2594,1382.4008,-5417.3272,-2980.9122,2661.0057,-3804.1581,-3376.6676,6368.7270,-4099.9944,-5119.2528,-3340.1982,-4171.1555,-1369.7675,-4207.8149,6401.6734,4560.7539,-1580.7797,5934.6740,-6632.1402,3368.5317,6655.8028,805.1865,4278.6988,3326.4054,0.0000,5970.5402,-2504.6283,2209.4377,306766.1477,339881.5418,324974.8488,321303.8120,322487.7350,324361.6276,329003.3827,324396.4476,102134249.8784,102182191.6008,102140592.8153,102163994.6882,324830.1206,102152962.3505,4397.1920,2682.0663,1666.4333,-3369.6152,2503.7013,2544.5790,-5488.3562,-4042.9941,2279.9484,-4655.9608,-4547.1892,4285.7767,3079.7907,-1225.9260,-4260.6670,2362.1853,-2069.6100,-3977.2761,-4238.5057,-5508.1293,-5041.3396,4686.5843,5254.1295,-5508.7219,-4425.6229,-652.2535,-592.7003,-3652.4570,-5089.2945,-4159.3776,1146.2246,2042.1387,4691.1380,6154.8157,-1985.3845,425.1674,5036.2513,-840.4469,-5231.1406,-3972.5447,0.0000,-1649.7656,234.1168,5499.3781,-3068.0811,728.8428,4407.6036,4243.4662,-3504.0416,5226.9657,-5368.1245,-2998.3187,0.0000,5137.3787,1351.2894,-2904.3033,-2345.4608,-1391.0903,-3176.6152,-2571.1401,-4471.8537,-1099.1708,-186.7194,4528.0056,1931.4572,-1625.6651,-5438.4844,2134.2011,5340.6203,313.1415,4964.7632,5388.8254,-205.6609,-4561.8636,3942.8722,-5052.9134,-4481.6089,-1567.8032,5445.4032,1228.9894,-1244.5414,4109.5260,-5994.8386,-4409.3629,-739.6715,5079.7192,-1723.9450,3957.1493,-3968.8169,-2894.2927,-1725.8264,510.4582,-342.9984,5178.8529,4283.4241,1325.7840,0.0000,-3459.3757,-2655.0768,1729.8507,7033.8551,2114.4079,6662.8718,3273.8221,9393.9177,4709.8668,-4492.4948,2648.4309,-72450381.7905,-72423701.8425,-72432275.1527,-72445130.1931,4256.6740,-72442547.0009,
3600.000,-2267.7951,-5070.5526,-4780.9478,-3595.6402,-4827.8058,6440.5330,4391.4891,-4295.0299,-4148.2173,-3709.5546,769.6815,6111.6618,2947.3522,4589.3414,-4524.0377,-4388.1714,4037.6192,128.7757,-4155.3458,-4634.2795,-346.9414,2897.9118,-1620.2674,1031.2040,-4862.9473,-489.5685,-5239.1232,4100.0031,6615.9125,6870.4288,-3936.4949,3063.2053,5887.4191,3665.9797,-1929.5402,-4912.6333,-4789.2595,-5245.4962,-4918.0187,-6820.3842,0.0000,6429.3639,-5299.1915,-1648.7483,5216.4270,-2446.7453,3752.2156,3806.3065,-486.9835,-3923.1587,-2348.0633,3202.3030,0.0000,-4282.7878,-644.7743,3505.5181,2398.7373,4828.3456,-4517.3395,4349.9329,-3572.0209,-1855.0326,4332.3590,-5425.1605,6144.4605,1072.3824,-1083.8971,-5667.5427,-188.7088,2728.0174,2394.5017,-2258.8379,-1401.2042,2787.7571,159.5758,712.1237,2094.1823,5194.5166,12.0471,-3533.3561,-3763.2645,3724.7537,3545.9187,92.0200,-3685.4986,1049.9531,-3250.6008,429.1067,-2533.4982,-4382.5801,2205.2780,2451.1244,-3010.7460,4764.3892,-1393.1704,4442.2016,0.0000,-2168.5170,-5098.9885,3404.7803,-293248.8043,-292842.6147,-304652.9360,-300926.8450,-290673.5834,-300142.9121,-298615.6848,-298326.0537,91391028.6422,91383708.2357,91390360.5683,91387155.2056,-299014.5266,91387815.8382,6275.2364,4347.3463,-3528.6723,-1970.1165,1779.8009,1523.5590,4216.9601,-5320.6026,-1500.5410,-4411.9364,4403.0214,-2859.2679,-706.4288,2082.0079,-3148.0977,-664.9716,3327.2782,6868.8148,-5358.0607,3791.9293,-5128.6686,-5571.0433,5630.9151,-5496.0890,-4565.4706,5038.2429,2493.2172,-80.0061,-569.0105,-192.8450,713.4776,-5561.5130,-2206.5711,5178.6101,4179.0073,-2735.6754,4615.1695,3040.9805,899.2368,683.5664,0.0000,-1414.9023,720.7709,-5774.9847,4543.3599,-4121.2936,4370.8677,2045.4703,4098.5758,5122.3718,-5479.3732,2717.9537,0.0000,-3245.6772,6464.0831,3642.3519,-6170.4261,2934.7010,-2239.6143,122.2691,5579.4305,-5567.6586,-2222.9889,-1391.0731,-2038.0480,-6115.3439,5269.3002,-3725.9529,1540.2733,-4134.3734,-6268.1992,4755.1183,5103.4418,-4898.8916,6887.3405,4683.0870,-6197.5383,-29.4406,6201.5834,-5045.4995,5381.3523,5338.9765,5473.9919,6537.6685,3083.9476,6534.5418,-5316.3746,-6763.3583,4517.3777,-5084.6717,5889.8738,-4120.0546,-4427.9185,-4488.3425,-5281.2233,-4311.8758,0.0000,-3616.7770,4630.0195,-3366.0364,240345.1459,275217.1508,259632.5065,259308.4013,256065.7428,256690.1571,262209.6154,258370.3867,130268413.9389,130320254.9257,130277959.0373,130297718.3843,257866.6901,130287910.8916,-1757.4462,1719.5468,3209.3547,5462.3304,-4627.7362,1903.3855,3222.2171,971.0037,-5271.9112,3852.2537,5101.9901,-1533.6225,-6252.9526,4736.7908,3906.9639,-5283.6884,4500.9037,926.2816,1443.6987,3399.2623,4316.0456,-2888.6685,-3090.1154,4025.4173,1875.8123,4589.5097,3777.9132,5474.7064,1789.6723,16.5230,-5663.3275,2240.5438,-2900.0427,-2462.2621,5127.8879,-3879.3685,-1563.3850,-3098.7737,4695.4716,-293.5480,0.0000,-2109.2244,-4313.8194,-3404.0890,-456.9971,-5059.6057,-3470.1362,-5205.9160,5201.3038,-1913.1078,3069.3018,5437.1782,0.0000,-4001.9578,2356.3042,4684.7966,-2030.1811,-3975.7892,4699.5069,5333.4830,1950.8538,-3491.1910,4600.6905,-4064.2185,2423.3746,-2925.3220,4296.7230,1518.7011,-6699.5147,-4865.3089,-1574.3528,-4441.6118,-4244.1085,3998.5568,182.0821,4968.8921,1721.9542,4398.2127,-3050.7537,3104.9290,-2323.5840,1046.4662,2358.6536,-663.5794,4756.9865,-1659.4193,-2866.3994,-490.7060,4579.2119,-1111.6353,-2790.8344,-4734.3611,4314.4594,-1973.4025,-4100.6544,3034.3950,0.0000,5508.5075,-917.3855,-5002.4654,5578.4508,432.9384,4670.6635,2105.1164,7854.6281,4957.2466,-5808.6371,4559.2628,-72471354.5067,-72449158.2002,-72451468.2270,-72472356.1736,2991.5832,-72466165.3550,
7200.000,-82.8561,1823.0165,3895.6197,5423.6574,2489.5784,-4447.2501,-5967.9082,5477.7997,3998.9119,6197.1617,-4506.7148,-4642.9350,492.8678,-3811.5861,6744.1574,3360.0344,-5547.7635,-2262.9132,5503.0702,3920.3693,3307.7062,-756.9361,-897.0301,845.1230,6107.2307,-3580.5964,1885.6807,-3996.4577,-5951.9642,-5156.8086,-1233.5080,1438.5650,-5175.6437,-3818.1912,-2560.6449,4835.5463,2936.9447,1122.7611,5646.3845,4759.1443,0.0000,-3704.7880,1938.1900,3579.5157,-5578.8639,2424.3041,-6336.0280,-6435.8109,-3965.8830,1708.5720,4469.0678,-5279.5256,0.0000,6479.9292,-2466.6767,-5972.6930,465.7833,-105.7688,5925.5413,-2998.9359,1464.3853,3792.8566,526.9733,6685.7161,-2903.6630,2099.0087,-943.0791,5452.5758,4731.0813,1229.4676,-641.9017,558.3008,-3099.9394,-457.0193,-1909.4531,-3874.4837,777.1171,-3479.6799,-1733.5547,4046.9816,385.7992,-4118.1637,-3585.2204,-2859.5481,-1231.4546,-2745.0200,3967.0101,2354.1552,-478.2751,5109.7177,-3589.9300,2832.2304,4230.1463,-3132.2847,4829.3812,-557.7851,0.0000,5342.7687,2300.1236,813.6460,-343194.0900,-351803.6782,-359357.6938,-353969.3116,-345615.9451,-358344.1776,-353352.5233,-355030.6590,54536644.0607,54519423.0385,54538963.0081,54527140.4383,-354094.0536,54532318.4229,-6590.0244,-4353.5099,-1134.8768,-2082.3361,-5180.2236,1235.1352,-3257.4442,3218.2687,-3097.4763,3028.8850,-4811.7913,4637.4676,3871.9316,2184.1856,386.5028,-3711.7628,608.9787,-5981.7553,3589.4723,-5590.4685,5841.3917,6826.2789,-6133.4114,6844.0447,2731.9423,-2594.7879,-4767.6259,4390.4672,2153.3410,1921.3570,1046.1156,4732.5924,4542.0736,-4682.0045,-4039.0310,-1861.3177,-5341.4254,-4857.0289,-3791.2898,-2367.3006,0.0000,3687.2448,-3760.8666,5828.5299,-1811.0310,-265.2351,-2166.0389,1007.4686,-5062.4805,-5715.9899,4578.5474,1212.8287,0.0000,1446.4146,-4544.9608,-354.9893,4624.3840,-1296.1741,-1533.8072,4145.1942,-6505.9231,1529.8942,4651.3030,-1431.2784,3386.9581,3639.6800,-6818.6620,559.8533,-3568.4310,2068.0841,6228.5567,-6841.5165,-2968.5471,6837.2239,-5111.3267,-5469.6577,6257.0357,4388.4865,-6558.5293,1182.4640,-5251.3202,-875.2838,-5301.4800,-3198.3529,-4535.5061,-5462.4050,1358.5395,5405.0677,-6492.6663,1467.6516,-2276.9643,3773.6294,143.3256,5442.4005,4747.3717,4190.2890,0.0000,996.9855,-5238.6638,4533.3036,159237.6052,193192.3922,177532.9158,178778.9432,173306.4772,173129.6696,179150.0659,173877.6935,149518829.4915,149571668.1005,149534229.5575,149541334.3501,174407.0251,149538673.8000,-2044.0451,-5038.6473,-5409.6323,-3613.8377,3839.8407,-5117.5299,1125.8974,2702.7343,4641.2006,-744.9152,-1636.1521,-2196.5241,5737.5836,-5358.1434,-293.8621,4729.9298,-4074.9450,2668.7831,2209.4077,917.6461,263.4418,-763.7364,-2334.5813,49.4744,1801.7687,-5223.0726,-4664.3260,-3420.1907,2685.1322,4107.9975,6729.3719,-4577.4734,-707.5996,-3144.1355,-4978.5136,4437.5291,-3090.5477,4624.6121,-949.3206,4329.3057,0.0000,4511.4798,5397.9632,-917.8659,3686.4421,6515.7056,-597.2330,1803.4237,-1690.9982,-3115.8443,2013.4849,-4246.7545,0.0000,-879.5021,-4592.6462,-3439.7572,5118.5154,6770.2043,-3188.5433,-4624.2030,1796.0408,5453.2839,-4807.1500,1040.5061,-5290.7390,5414.6641,-354.2737,-4265.3804,3460.7251,6500.0007,-2882.9958,507.0537,5238.1886,-942.3909,-4212.7877,-1525.6420,2447.8516,-3887.1888,-1313.1672,-5471.1877,4560.4503,-5080.8029,2662.3282,4967.3820,-4876.0126,-3030.6748,5413.7195,-3382.4842,-2348.8022,4235.2810,5395.5427,4794.6274,-5434.2721,-2702.9752,842.8723,-5457.9432,0.0000,-4329.7800,3933.7070,5156.1699,4097.3263,-1223.4801,2228.2379,3448.6829,5987.5657,176.8252,-6532.1805,268.6477,-72491980.0416,-72474794.2511,-72472046.5728,-72497281.4299,1726.2645,-72489772.5884,
