sl_100_86400_20310204 Coordinates.csv
2031/02/04 07:47:00.0000 UTC

Generated: Tue Oct  8 21:59:16 2024,
Start: 2031/02/04 07:47:00.00, Stop: 2031/02/05 07:47:00.00,
TIME_UNITS,STARLINK-5224 - X-Coordinate,STARLINK-5195 - X-Coordinate,STARLINK-31809 - X-Coordinate,STARLINK-4517 - X-Coordinate,STARLINK-31174 - X-Coordinate,STARLINK-3941 - X-Coordinate,STARLINK-5071 - X-Coordinate,STARLINK-5761 - X-Coordinate,STARLINK-4070 - X-Coordinate,STARLINK-5267 - X-Coordinate,STARLINK-5897 - X-Coordinate,STARLINK-30258 - X-Coordinate,STARLINK-1434 - X-Coordinate,STARLINK-5179 - X-Coordinate,STARLINK-30254 - X-Coordinate,STARLINK-30166 - X-Coordinate,STARLINK-3131 - X-Coordinate,STARLINK-2674 - X-Coordinate,STARLINK-3882 - X-Coordinate,STARLINK-5850 - X-Coordinate,STARLINK-2615 - X-Coordinate,STARLINK-30452 - X-Coordinate,STARLINK-1568 - X-Coordinate,STARLINK-5891 - X-Coordinate,STARLINK-30956 - X-Coordinate,STARLINK-30944 - X-Coordinate,STARLINK-2634 - X-Coordinate,STARLINK-3225 - X-Coordinate,STARLINK-5869 - X-Coordinate,STARLINK-2024 - X-Coordinate,STARLINK-4263 - X-Coordinate,STARLINK-3290 - X-Coordinate,STARLINK-4313 - X-Coordinate,STARLINK-31929 - X-Coordinate,STARLINK-31480 - X-Coordinate,STARLINK-4252 - X-Coordinate,STARLINK-31531 - X-Coordinate,STARLINK-30349 - X-Coordinate,STARLINK-3262 - X-Coordinate,STARLINK-5345 - X-Coordinate,STARLINK-1185 - X-Coordinate,STARLINK-4290 - X-Coordinate,STARLINK-5389 - X-Coordinate,STARLINK-2659 - X-Coordinate,STARLINK-30526 - X-Coordinate,STARLINK-30828 - X-Coordinate,STARLINK-2282 - X-Coordinate,STARLINK-4193 - X-Coordinate,STARLINK-30352 - X-Coordinate,STARLINK-30341 - X-Coordinate,STARLINK-2219 - X-Coordinate,STARLINK-2461 - X-Coordinate,STARLINK-3818 - X-Coordinate,STARLINK-5464 - X-Coordinate,STARLINK-30977 - X-Coordinate,STARLINK-4106 - X-Coordinate,STARLINK-5130 - X-Coordinate,STARLINK-5183 - X-Coordinate,STARLINK-30920 - X-Coordinate,STARLINK-1560 - X-Coordinate,STARLINK-4072 - X-Coordinate,STARLINK-30414 - X-Coordinate,STARLINK-3744 - X-Coordinate,STARLINK-1538 - X-Coordinate,STARLINK-5205 - X-Coordinate,STARLINK-3862 - X-Coordinate,STARLINK-31495 - X-Coordinate,STARLINK-31220 - X-Coordinate,STARLINK-1797 - X-Coordinate,STARLINK-3523 - X-Coordinate,STARLINK-5280 - X-Coordinate,STARLINK-30855 - X-Coordinate,STARLINK-30824 - X-Coordinate,STARLINK-1656 - X-Coordinate,STARLINK-4413 - X-Coordinate,STARLINK-5049 - X-Coordinate,STARLINK-2002 - X-Coordinate,STARLINK-5174 - X-Coordinate,STARLINK-31501 - X-Coordinate,STARLINK-2504 - X-Coordinate,STARLINK-11119 [DTC] - X-Coordinate,STARLINK-30953 - X-Coordinate,STARLINK-2116 - X-Coordinate,STARLINK-31932 - X-Coordinate,STARLINK-31035 - X-Coordinate,STARLINK-6339 - X-Coordinate,STARLINK-31698 - X-Coordinate,STARLINK-1418 - X-Coordinate,STARLINK-2071 - X-Coordinate,STARLINK-4329 - X-Coordinate,STARLINK-3730 - X-Coordinate,STARLINK-5533 - X-Coordinate,STARLINK-30957 - X-Coordinate,STARLINK-4427 - X-Coordinate,STARLINK-5297 - X-Coordinate,STARLINK-3834 - X-Coordinate,STARLINK-3147 - X-Coordinate,STARLINK-4207 - X-Coordinate,STARLINK-1678 - X-Coordinate,STARLINK-31380 - X-Coordinate,MoonARTEMIS1 - X-Coordinate,MoonARTEMIS2 - X-Coordinate,MoonIOAGEO - X-Coordinate,MoonIOAGNO - X-Coordinate,MoonIOAGNO 0001 - X-Coordinate,MoonIOAGSO - X-Coordinate,MoonIOAGSO 0001 - X-Coordinate,MoonLRO - X-Coordinate,MarsSat1 - X-Coordinate,MarsSat2 - X-Coordinate,MarsSat3 - X-Coordinate,MarsSat4 - X-Coordinate,Moon - X-Coordinate,Mars - X-Coordinate,STARLINK-5224 - Y-Coordinate,STARLINK-5195 - Y-Coordinate,STARLINK-31809 - Y-Coordinate,STARLINK-4517 - Y-Coordinate,STARLINK-31174 - Y-Coordinate,STARLINK-3941 - Y-Coordinate,STARLINK-5071 - Y-Coordinate,STARLINK-5761 - Y-Coordinate,STARLINK-4070 - Y-Coordinate,STARLINK-5267 - Y-Coordinate,STARLINK-5897 - Y-Coordinate,STARLINK-30258 - Y-Coordinate,STARLINK-1434 - Y-Coordinate,STARLINK-5179 - Y-Coordinate,STARLINK-30254 - Y-Coordinate,STARLINK-30166 - Y-Coordinate,STARLINK-3131 - Y-Coordinate,STARLINK-2674 - Y-Coordinate,STARLINK-3882 - Y-Coordinate,STARLINK-5850 - Y-Coordinate,STARLINK-2615 - Y-Coordinate,STARLINK-30452 - Y-Coordinate,STARLINK-1568 - Y-Coordinate,STARLINK-5891 - Y-Coordinate,STARLINK-30956 - Y-Coordinate,STARLINK-30944 - Y-Coordinate,STARLINK-2634 - Y-Coordinate,STARLINK-3225 - Y-Coordinate,STARLINK-5869 - Y-Coordinate,STARLINK-2024 - Y-Coordinate,STARLINK-4263 - Y-Coordinate,STARLINK-3290 - Y-Coordinate,STARLINK-4313 - Y-Coordinate,STARLINK-31929 - Y-Coordinate,STARLINK-31480 - Y-Coordinate,STARLINK-4252 - Y-Coordinate,STARLINK-31531 - Y-Coordinate,STARLINK-30349 - Y-Coordinate,STARLINK-3262 - Y-Coordinate,STARLINK-5345 - Y-Coordinate,STARLINK-1185 - Y-Coordinate,STARLINK-4290 - Y-Coordinate,STARLINK-5389 - Y-Coordinate,STARLINK-2659 - Y-Coordinate,STARLINK-30526 - Y-Coordinate,STARLINK-30828 - Y-Coordinate,STARLINK-2282 - Y-Coordinate,STARLINK-4193 - Y-Coordinate,STARLINK-30352 - Y-Coordinate,STARLINK-30341 - Y-Coordinate,STARLINK-2219 - Y-Coordinate,STARLINK-2461 - Y-Coordinate,STARLINK-3818 - Y-Coordinate,STARLINK-5464 - Y-Coordinate,STARLINK-30977 - Y-Coordinate,STARLINK-4106 - Y-Coordinate,STARLINK-5130 - Y-Coordinate,STARLINK-5183 - Y-Coordinate,STARLINK-30920 - Y-Coordinate,STARLINK-1560 - Y-Coordinate,STARLINK-4072 - Y-Coordinate,STARLINK-30414 - Y-Coordinate,STARLINK-3744 - Y-Coordinate,STARLINK-1538 - Y-Coordinate,STARLINK-5205 - Y-Coordinate,STARLINK-3862 - Y-Coordinate,STARLINK-31495 - Y-Coordinate,STARLINK-31220 - Y-Coordinate,STARLINK-1797 - Y-Coordinate,STARLINK-3523 - Y-Coordinate,STARLINK-5280 - Y-Coordinate,STARLINK-30855 - Y-Coordinate,STARLINK-30824 - Y-Coordinate,STARLINK-1656 - Y-Coordinate,STARLINK-4413 - Y-Coordinate,STARLINK-5049 - Y-Coordinate,STARLINK-2002 - Y-Coordinate,STARLINK-5174 - Y-Coordinate,STARLINK-31501 - Y-Coordinate,STARLINK-2504 - Y-Coordinate,STARLINK-11119 [DTC] - Y-Coordinate,STARLINK-30953 - Y-Coordinate,STARLINK-2116 - Y-Coordinate,STARLINK-31932 - Y-Coordinate,STARLINK-31035 - Y-Coordinate,STARLINK-6339 - Y-Coordinate,STARLINK-31698 - Y-Coordinate,STARLINK-1418 - Y-Coordinate,STARLINK-2071 - Y-Coordinate,STARLINK-4329 - Y-Coordinate,STARLINK-3730 - Y-Coordinate,STARLINK-5533 - Y-Coordinate,STARLINK-30957 - Y-Coordinate,STARLINK-4427 - Y-Coordinate,STARLINK-5297 - Y-Coordinate,STARLINK-3834 - Y-Coordinate,STARLINK-3147 - Y-Coordinate,STARLINK-4207 - Y-Coordinate,STARLINK-1678 - Y-Coordinate,STARLINK-31380 - Y-Coordinate,MoonARTEMIS1 - Y-Coordinate,MoonARTEMIS2 - Y-Coordinate,MoonIOAGEO - Y-Coordinate,MoonIOAGNO - Y-Coordinate,MoonIOAGNO 0001 - Y-Coordinate,MoonIOAGSO - Y-Coordinate,MoonIOAGSO 0001 - Y-Coordinate,MoonLRO - Y-Coordinate,MarsSat1 - Y-Coordinate,MarsSat2 - Y-Coordinate,MarsSat3 - Y-Coordinate,MarsSat4 - Y-Coordinate,Moon - Y-Coordinate,Mars - Y-Coordinate,STARLINK-5224 - Z-Coordinate,STARLINK-5195 - Z-Coordinate,STARLINK-31809 - Z-Coordinate,STARLINK-4517 - Z-Coordinate,STARLINK-31174 - Z-Coordinate,STARLINK-3941 - Z-Coordinate,STARLINK-5071 - Z-Coordinate,STARLINK-5761 - Z-Coordinate,STARLINK-4070 - Z-Coordinate,STARLINK-5267 - Z-Coordinate,STARLINK-5897 - Z-Coordinate,STARLINK-30258 - Z-Coordinate,STARLINK-1434 - Z-Coordinate,STARLINK-5179 - Z-Coordinate,STARLINK-30254 - Z-Coordinate,STARLINK-30166 - Z-Coordinate,STARLINK-3131 - Z-Coordinate,STARLINK-2674 - Z-Coordinate,STARLINK-3882 - Z-Coordinate,STARLINK-5850 - Z-Coordinate,STARLINK-2615 - Z-Coordinate,STARLINK-30452 - Z-Coordinate,STARLINK-1568 - Z-Coordinate,STARLINK-5891 - Z-Coordinate,STARLINK-30956 - Z-Coordinate,STARLINK-30944 - Z-Coordinate,STARLINK-2634 - Z-Coordinate,STARLINK-3225 - Z-Coordinate,STARLINK-5869 - Z-Coordinate,STARLINK-2024 - Z-Coordinate,STARLINK-4263 - Z-Coordinate,STARLINK-3290 - Z-Coordinate,STARLINK-4313 - Z-Coordinate,STARLINK-31929 - Z-Coordinate,STARLINK-31480 - Z-Coordinate,STARLINK-4252 - Z-Coordinate,STARLINK-31531 - Z-Coordinate,STARLINK-30349 - Z-Coordinate,STARLINK-3262 - Z-Coordinate,STARLINK-5345 - Z-Coordinate,STARLINK-1185 - Z-Coordinate,STARLINK-4290 - Z-Coordinate,STARLINK-5389 - Z-Coordinate,STARLINK-2659 - Z-Coordinate,STARLINK-30526 - Z-Coordinate,STARLINK-30828 - Z-Coordinate,STARLINK-2282 - Z-Coordinate,STARLINK-4193 - Z-Coordinate,STARLINK-30352 - Z-Coordinate,STARLINK-30341 - Z-Coordinate,STARLINK-2219 - Z-Coordinate,STARLINK-2461 - Z-Coordinate,STARLINK-3818 - Z-Coordinate,STARLINK-5464 - Z-Coordinate,STARLINK-30977 - Z-Coordinate,STARLINK-4106 - Z-Coordinate,STARLINK-5130 - Z-Coordinate,STARLINK-5183 - Z-Coordinate,STARLINK-30920 - Z-Coordinate,STARLINK-1560 - Z-Coordinate,STARLINK-4072 - Z-Coordinate,STARLINK-30414 - Z-Coordinate,STARLINK-3744 - Z-Coordinate,STARLINK-1538 - Z-Coordinate,STARLINK-5205 - Z-Coordinate,STARLINK-3862 - Z-Coordinate,STARLINK-31495 - Z-Coordinate,STARLINK-31220 - Z-Coordinate,STARLINK-1797 - Z-Coordinate,STARLINK-3523 - Z-Coordinate,STARLINK-5280 - Z-Coordinate,STARLINK-30855 - Z-Coordinate,STARLINK-30824 - Z-Coordinate,STARLINK-1656 - Z-Coordinate,STARLINK-4413 - Z-Coordinate,STARLINK-5049 - Z-Coordinate,STARLINK-2002 - Z-Coordinate,STARLINK-5174 - Z-Coordinate,STARLINK-31501 - Z-Coordinate,STARLINK-2504 - Z-Coordinate,STARLINK-11119 [DTC] - Z-Coordinate,STARLINK-30953 - Z-Coordinate,STARLINK-2116 - Z-Coordinate,STARLINK-31932 - Z-Coordinate,STARLINK-31035 - Z-Coordinate,STARLINK-6339 - Z-Coordinate,STARLINK-31698 - Z-Coordinate,STARLINK-1418 - Z-Coordinate,STARLINK-2071 - Z-Coordinate,STARLINK-4329 - Z-Coordinate,STARLINK-3730 - Z-Coordinate,STARLINK-5533 - Z-Coordinate,STARLINK-30957 - Z-Coordinate,STARLINK-4427 - Z-Coordinate,STARLINK-5297 - Z-Coordinate,STARLINK-3834 - Z-Coordinate,STARLINK-3147 - Z-Coordinate,STARLINK-4207 - Z-Coordinate,STARLINK-1678 - Z-Coordinate,STARLINK-31380 - Z-Coordinate,MoonARTEMIS1 - Z-Coordinate,MoonARTEMIS2 - Z-Coordinate,MoonIOAGEO - Z-Coordinate,MoonIOAGNO - Z-Coordinate,MoonIOAGNO 0001 - Z-Coordinate,MoonIOAGSO - Z-Coordinate,MoonIOAGSO 0001 - Z-Coordinate,MoonLRO - Z-Coordinate,MarsSat1 - Z-Coordinate,MarsSat2 - Z-Coordinate,MarsSat3 - Z-Coordinate,MarsSat4 - Z-Coordinate,Moon - Z-Coordinate,Mars - Z-Coordinate,
SECONDS,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,
0.000,-3434.6170,-2948.7520,6477.9766,3880.3019,2787.6945,3457.2566,2997.3371,-789.8174,-4297.9136,-1757.7743,5848.1572,-6400.0369,1116.0016,-1783.2352,5413.0749,6672.6042,6255.1514,-116.1258,5126.1693,-6277.0939,4376.0625,5835.8090,-25.1069,-4059.8177,1070.5325,726.0214,5650.5275,-238.7100,4980.3796,1223.3958,-520.8033,2866.5309,-4586.7201,6719.1831,5659.2680,5485.6919,-4382.0660,-5366.8680,6811.9563,4902.4602,3245.3761,-1705.7226,6805.1076,3873.1890,2401.3590,-2508.4389,0.0000,3986.1089,4451.8944,-3069.8681,1874.8862,2756.1365,-4363.1058,2478.5197,-4484.0459,-5343.8636,1953.9648,3275.0473,-1441.4877,2391.6469,4835.1923,-3290.8729,3713.2920,-6311.6451,2398.6340,5020.7933,-1189.9214,-3973.8014,-2086.5785,3298.5288,-3849.1102,-2692.8524,-5596.6251,3416.5606,1355.3427,-3235.8922,2467.2389,3941.4467,5169.2335,5922.3118,0.0000,-5865.2674,5899.4244,0.0000,1052.8318,-2764.5291,5005.8454,2076.9294,-4150.9297,629.1652,4696.2154,6186.6587,4769.1844,1894.3495,-5705.7296,-2853.8826,-790.8351,-3488.0043,-6321.3300,4178.8126,329932.7574,323812.8084,336446.9815,334891.6028,327031.0133,328465.9848,329090.0459,330489.8938,-146912360.5021,-146885427.0901,-146899600.9921,-146903839.0218,331427.2114,-146892519.7760,2816.2844,-3699.3434,366.0668,-1577.8781,-6169.3633,2329.6390,6148.1059,-5179.9471,-1012.2337,-1748.7673,-2389.0707,-1598.2212,-4123.9111,-5027.9281,3886.4470,1708.1826,1362.1050,-5034.1430,2169.7421,1990.9859,5039.2404,961.2792,4366.5130,-2607.3251,-6615.0181,6807.7946,2668.9770,6540.1687,-2582.6109,-6648.2792,-6814.3548,-3491.6549,-556.8747,-983.8379,-3266.9458,1362.2529,-3769.1713,1522.7731,581.3935,1298.5738,5316.3722,3801.4049,-657.7533,-3780.0270,-5775.3453,-6058.0909,0.0000,1201.2985,2541.4229,-4654.0586,3993.2792,-4885.8573,-1022.6285,6052.9129,-2347.6121,-911.3836,3786.2376,-5701.5353,4197.5096,3398.6404,-4847.5893,-2476.3586,3886.7235,1615.1398,-3911.8278,1490.6397,5026.0615,-4261.1313,4206.0138,4079.5007,-1650.1175,4267.4788,1510.5423,5981.7549,-1866.3277,-4304.2747,5486.5174,2230.9867,439.6254,3084.1431,0.0000,-2750.0043,2759.4879,0.0000,-5125.3083,-1100.9912,-2449.6078,-6389.9890,24.3497,-700.8302,-2848.0034,3057.1162,4366.9742,-94.6070,3744.5698,3014.7859,4176.9522,-4747.9879,2111.7810,1079.1373,-177864.1954,-192316.8432,-187637.1805,-182512.3193,-178499.3849,-181944.0173,-188299.6430,-186188.7496,-99316907.6825,-99312948.4166,-99322884.9154,-99314323.2719,-185140.7284,-99314672.9643,5263.2326,4999.6766,2215.4382,-5407.7556,488.8639,-5518.6729,1083.9854,-4528.1661,-5284.5081,-6488.0610,-2898.5508,-2133.3150,-5431.5200,4355.9658,-1615.4165,792.8178,2552.7159,4668.7961,-4042.3043,2201.8106,1588.5244,3606.0312,-5099.1726,-4976.6822,1902.3373,1353.6378,2764.4350,-2430.9135,3999.3582,1279.8720,90.2102,5209.6855,-5147.8465,-213.0022,1561.7705,3980.2641,3599.4865,-4094.3778,-977.7290,-4720.6451,-2430.2078,5448.7929,1081.8112,-4187.9020,2971.9164,1980.5193,0.0000,-5466.1852,-4666.0858,-3971.9967,5263.0138,-3950.9520,-5236.0661,2148.7520,-4715.3961,-4292.7910,-5460.8394,-2080.3333,5173.9515,5497.1957,732.0516,5434.8915,-4236.0994,-1777.3833,-5164.4398,4501.5861,4427.6229,-3623.7676,-5031.3592,-4418.1788,5431.6159,-4693.7263,3809.1239,453.4607,-6545.1068,-4360.3422,3371.7645,-5207.5047,-4349.0047,536.7300,0.0000,-2281.2206,2172.1485,0.0000,4462.7565,6269.0995,3848.1571,-1452.3839,5472.9880,6864.0557,-4170.0721,663.0901,2490.1834,6664.9868,583.4680,-5521.5181,-5453.1578,3558.6103,-1652.4613,-5285.4358,138662.9868,140561.4579,142266.2529,139314.0660,145141.8765,139412.3043,130981.8563,140876.1489,-39830508.1844,-39809317.1689,-39842917.3616,-39822919.2881,139756.5291,-39826180.1141,
3600.000,4633.8364,4630.3451,-4255.8848,-1157.8115,292.9181,-5939.0697,-2723.4720,4491.9673,6102.4320,4307.2753,-6090.5259,5018.1339,2309.2189,4054.9943,-6282.2729,-5650.3764,-4060.0159,3800.0892,-3652.9183,5481.4508,-5193.7609,-6736.8499,-3943.7410,-776.4907,1724.4880,-2645.8975,-6499.7868,-1165.2350,-4010.8905,1228.1189,2315.6277,-1095.2530,5963.8668,-4448.7684,-1565.4129,-5519.3123,6626.4708,2532.3687,-5943.6767,-5436.9751,-3991.4105,-1772.5687,-4757.7784,748.4082,-252.1582,4614.9170,0.0000,-5551.0058,-6349.6549,6026.4499,-5495.7120,1583.7988,3548.0231,-3881.1815,6012.2015,3157.3195,-5569.6255,-1704.4235,-1593.5780,-5617.1281,-2831.8069,5453.5942,-4155.6226,2675.4666,-321.7736,-6859.9585,-3462.9949,5081.1631,-151.1463,-5958.0781,5939.5549,-1084.6779,5399.5721,-4186.8335,-5822.9876,5351.9528,-4365.9463,-4322.6792,-3659.8998,-4676.9542,0.0000,6662.9923,-6353.9060,0.0000,2958.1409,6169.4471,-4601.9956,-227.4107,4373.4653,-4001.0294,-547.3051,-2805.3786,-5112.8682,3255.8757,3565.6830,54.4027,-3537.8916,4085.3206,5138.5205,-5975.9527,363861.3457,359743.3015,371564.6922,368790.0044,362345.7852,367897.6405,364555.0773,368057.4865,-116101952.9722,-116079661.5853,-116082777.8575,-116094399.3890,367376.6982,-116083017.5130,-5040.3385,-519.0509,2839.6612,5339.5436,5876.5799,784.4890,-5062.2945,3311.5961,-2153.9678,-1982.3956,2620.9808,-1566.0830,5788.9876,1241.8316,-1478.7096,1003.6013,1599.3903,2292.8883,1970.1654,-4019.9597,-3396.9553,1595.3425,-5250.5691,553.0243,5126.4470,-6084.7952,-1003.0325,-6658.5945,5539.9854,4725.4501,4784.6936,6450.6143,3484.0540,3437.4767,4781.6581,-3980.6381,1592.0357,-4583.1661,1098.7013,2625.6285,-612.1517,-5886.5588,2953.4332,4156.1214,6897.9445,4674.8473,0.0000,2578.3339,637.1688,3174.9288,-3417.0312,3839.3378,-3433.8472,-5194.4310,-1290.5333,-2767.5566,-2728.2740,6235.5877,-6355.8402,-633.7171,5167.3973,-1563.7411,742.6566,-3391.2510,6583.2341,418.6724,-4452.9626,23.4205,-6669.4719,-3368.5183,-1772.2943,-5947.0937,-4306.6641,-4040.5288,2164.3712,737.3849,-5265.3616,2243.3106,4236.7373,329.8437,0.0000,361.7414,-1095.1419,0.0000,3117.4097,-260.4407,4917.0404,6162.7741,-4139.2310,-3158.3758,4138.0543,-3353.6249,-782.8825,-1759.9121,-4460.3013,-5946.5701,-3952.2592,616.1191,-3521.6891,2419.1909,-93384.3296,-105881.6962,-100152.7570,-97666.2249,-89579.1977,-95338.9637,-99003.3419,-95055.0536,-133951565.2338,-133949643.5850,-133955962.8677,-133955049.3483,-96176.2491,-133948646.7696,-776.0559,-5081.7921,-4577.0226,4098.8492,3376.0079,3436.4630,3851.9210,4086.3103,2330.7339,5065.3494,-2089.5854,4507.6155,2967.4915,-5439.6260,-2315.1259,-3898.7589,-5343.6827,-5252.3280,5472.0799,1414.5320,2922.3112,-328.0615,1368.2629,6850.8113,-4399.6823,2158.1952,1860.8495,-1739.9347,-881.5656,-4852.8809,-4300.8909,-2211.7056,223.1671,3805.1653,-4460.6914,1253.3455,60.2282,4509.9970,-3342.3174,3383.8190,5316.0383,-3069.0176,-4076.6057,5372.0775,571.9588,1942.6306,0.0000,3102.8260,2689.3692,639.0917,-2323.7587,5448.3518,4792.0380,2315.8921,3152.9651,5479.3529,3062.2933,-2399.8159,-1917.1332,-3959.0010,3556.4142,-3805.7676,5372.1834,5179.1372,2043.5915,-763.1326,-3820.3935,4596.9175,1666.2196,360.7242,-2963.3146,3292.4902,-683.6213,3709.5040,3078.1583,4324.6775,907.3688,4873.7724,3790.2106,-4789.9754,0.0000,-1618.2062,2358.8743,0.0000,-5384.1159,-3184.7795,764.3575,-3037.8912,-3325.8116,-4717.1756,5474.7506,-5381.9111,-4620.8902,-5870.0139,3775.8493,3495.2184,4418.0238,-5515.3474,-2889.1399,2211.1223,138107.2642,139647.0726,141356.3109,137907.2952,144531.9508,141519.3743,130284.8901,138049.5905,-39836156.7699,-39808954.6848,-39845978.4638,-39830260.7566,139264.1426,-39829063.7084,
7200.000,-3408.6401,-5500.0359,896.6325,-925.3864,-4027.7297,6337.3838,2333.8393,-6725.1328,-5407.5168,-5958.5371,3051.5813,-2621.0965,-4002.9354,-5825.8004,4631.3417,3084.9179,1134.0580,-6491.1809,2050.7643,-2518.6838,4175.9641,5088.5332,4863.3799,3473.0715,-4731.0614,4219.9215,4130.6782,2588.9812,1556.0159,-4334.9031,-4225.5012,-523.4179,-2988.2752,5.4482,-3487.3782,1867.3110,-5549.1004,366.8043,2611.2594,4663.4430,3790.9539,3631.7993,1213.2944,-4780.0086,-2162.1532,-5091.9291,0.0000,5095.7725,6193.1948,-6063.5794,6238.4646,-5527.8838,-2567.1247,4138.0936,-5749.8897,-1038.4511,6665.6004,-1274.2821,3225.2715,6765.5541,-1163.7630,-5552.2628,4156.1277,2252.2064,-1257.8605,5651.1737,6257.5941,-5116.1257,1783.7283,5512.3449,-5640.3058,3776.3187,-3301.1893,4153.2298,6577.7261,-6286.6277,4503.2789,4182.6245,1221.8976,1386.5193,0.0000,-4611.2155,3995.6677,0.0000,-6225.4126,-6699.9612,1246.8911,-2587.2546,-3424.6409,3389.7483,-3312.0790,-1237.9969,4680.4029,-6750.4697,871.2365,1775.9845,6040.8080,-4441.8138,-1184.3698,4932.2983,379861.4388,373330.3703,383079.4664,377495.1696,374315.6922,383673.1493,376472.2140,379313.0913,-77380826.7136,-77361460.8545,-77356883.5011,-77369329.4130,379881.9907,-77362951.4400,4231.8577,3735.4176,-5691.7534,-6771.4126,-3019.3791,-2643.8666,955.0063,-1194.9009,3666.3065,3497.1586,-2207.0617,4896.5820,-5459.4247,2202.8310,-2096.4357,-4126.0509,-4973.7646,175.7652,-5719.8025,4920.5260,-508.5369,-3485.7176,2903.2444,3834.8758,-2589.4587,3281.5737,-1779.3499,4214.7304,-6093.8142,-1375.9532,-486.8067,-6513.1510,-3967.1756,-5177.8414,-4672.7292,3365.8737,1429.8368,6576.7528,-3249.0710,-5119.1758,-4500.9575,5647.1719,-5080.8223,-4091.6877,-5390.4384,-885.9986,0.0000,-4391.5210,-2964.9168,-383.8540,1856.4122,-2560.7236,6279.1741,1594.4541,3819.9790,6024.0812,1422.8810,-4230.6833,5327.7435,-1335.8706,-3964.5992,3917.4214,-4749.7407,4780.4950,-6362.3672,-1935.8251,2672.2544,3914.8110,6021.3274,1064.6572,3589.7769,5753.5839,5392.8981,-94.2998,115.6271,2399.9977,2448.3535,-5305.1821,-6654.3314,-4673.3900,0.0000,2578.0605,-1803.7548,0.0000,-1147.6818,430.7122,-4645.0576,-3301.6587,5862.8925,6048.5114,-5121.1408,-186.7987,-3258.6021,335.8623,4026.5525,6628.8970,3302.0538,3630.6219,4045.8298,-3982.6434,-3117.5134,-13300.2489,-6132.2573,-4292.5434,5239.7435,-2647.9609,-3794.5909,-1943.8466,-159405663.3640,-159407821.1011,-159405323.6008,-159413255.5658,-1007.3752,-159402577.9497,-4243.5593,1797.0297,3708.4687,176.3834,-4559.3859,788.2403,-6451.7094,-1126.2798,2156.3182,-681.1259,5831.8415,-4150.4721,1365.4810,2942.5810,4587.7727,4633.7543,4627.7684,2241.8181,-3226.3214,-4210.2071,-5426.3888,-3167.9313,3587.9048,-4619.4525,4406.6659,-4489.7692,-5154.3466,4910.4527,-2832.4289,5154.3430,5339.1246,-2232.7746,4799.3589,-4404.4404,3332.8833,-5754.2437,-3695.2528,-2115.5083,5493.4020,21.6472,-3174.8925,-1448.1381,4534.5519,-2690.5742,-3781.7961,-4504.8401,0.0000,1373.0923,916.6763,3137.8319,-2216.5603,-3155.5381,-1204.2610,-5275.8024,378.8168,-3233.5640,1204.3958,5281.1904,-2797.2313,-164.6969,-5515.5194,-671.8536,-2646.4595,-4207.0917,2359.7819,-3484.7870,257.6289,-2360.9715,2799.4547,3923.8373,-1572.4805,274.9051,-2867.9441,-5518.8957,2196.0492,-1642.6376,-4623.9918,-1402.0821,-97.0105,4585.9184,0.0000,4373.6923,-5291.3671,0.0000,2697.3859,-1793.1269,-4781.8588,5434.6233,-1092.6794,-267.5841,-3219.4775,6803.6747,3933.2964,1556.7946,-5479.0096,747.0544,-611.5886,3800.0804,5408.3318,2503.0257,138572.2915,138707.4809,139874.7419,139800.7170,143556.8175,138049.3369,130180.8154,140200.2185,-39841324.1699,-39809877.6081,-39847522.2780,-39837324.7417,138760.8251,-39831925.4795,
