sl_100_86400_20311003 Coordinates.csv
2031/10/03 07:47:00.0000 UTC

Generated: Tue Oct  8 21:59:32 2024,
Start: 2031/10/03 07:47:00.00, Stop: 2031/10/04 07:47:00.00,
TIME_UNITS,STARLINK-4199 - X-Coordinate,STARLINK-6054 - X-Coordinate,STARLINK-4043 - X-Coordinate,STARLINK-3893 - X-Coordinate,STARLINK-5295 - X-Coordinate,STARLINK-4061 - X-Coordinate,STARLINK-3755 - X-Coordinate,STARLINK-4270 - X-Coordinate,STARLINK-30706 - X-Coordinate,STARLINK-6146 - X-Coordinate,STARLINK-1992 - X-Coordinate,STARLINK-2432 - X-Coordinate,STARLINK-5528 - X-Coordinate,STARLINK-30424 - X-Coordinate,STARLINK-4719 - X-Coordinate,STARLINK-31164 - X-Coordinate,STARLINK-32227 - X-Coordinate,STARLINK-1200 - X-Coordinate,STARLINK-3937 - X-Coordinate,STARLINK-5779 - X-Coordinate,STARLINK-6261 - X-Coordinate,STARLINK-2436 - X-Coordinate,STARLINK-32167 - X-Coordinate,STARLINK-31528 - X-Coordinate,STARLINK-5879 - X-Coordinate,STARLINK-30888 - X-Coordinate,STARLINK-1356 - X-Coordinate,STARLINK-3270 - X-Coordinate,STARLINK-3871 - X-Coordinate,STARLINK-5063 - X-Coordinate,STARLINK-31099 - X-Coordinate,STARLINK-31271 - X-Coordinate,STARLINK-5212 - X-Coordinate,STARLINK-31632 - X-Coordinate,STARLINK-32241 - X-Coordinate,STARLINK-4404 - X-Coordinate,STARLINK-2127 - X-Coordinate,STARLINK-1015 - X-Coordinate,STARLINK-3144 - X-Coordinate,STARLINK-11187 [DTC] - X-Coordinate,STARLINK-5777 - X-Coordinate,STARLINK-2419 - X-Coordinate,STARLINK-31504 - X-Coordinate,STARLINK-30800 - X-Coordinate,STARLINK-5960 - X-Coordinate,STARLINK-30510 - X-Coordinate,STARLINK-30597 - X-Coordinate,STARLINK-1031 - X-Coordinate,STARLINK-5618 - X-Coordinate,STARLINK-31654 - X-Coordinate,STARLINK-3506 - X-Coordinate,STARLINK-31787 - X-Coordinate,STARLINK-31861 - X-Coordinate,STARLINK-3289 - X-Coordinate,STARLINK-2054 - X-Coordinate,STARLINK-3595 - X-Coordinate,STARLINK-3071 - X-Coordinate,STARLINK-5757 - X-Coordinate,STARLINK-4118 - X-Coordinate,STARLINK-30523 - X-Coordinate,STARLINK-2170 - X-Coordinate,STARLINK-31913 - X-Coordinate,STARLINK-3956 - X-Coordinate,STARLINK-2125 - X-Coordinate,STARLINK-3285 - X-Coordinate,STARLINK-5431 - X-Coordinate,STARLINK-30335 - X-Coordinate,STARLINK-4476 - X-Coordinate,STARLINK-30136 - X-Coordinate,STARLINK-31973 - X-Coordinate,STARLINK-30072 - X-Coordinate,STARLINK-4205 - X-Coordinate,STARLINK-6037 - X-Coordinate,STARLINK-3979 - X-Coordinate,STARLINK-4716 - X-Coordinate,STARLINK-1262 - X-Coordinate,STARLINK-2675 - X-Coordinate,STARLINK-3967 - X-Coordinate,STARLINK-2534 - X-Coordinate,STARLINK-31315 - X-Coordinate,STARLINK-30824 - X-Coordinate,STARLINK-6209 - X-Coordinate,STARLINK-3606 - X-Coordinate,STARLINK-4384 - X-Coordinate,STARLINK-2542 - X-Coordinate,STARLINK-31055 - X-Coordinate,STARLINK-30138 - X-Coordinate,STARLINK-30702 - X-Coordinate,STARLINK-6306 - X-Coordinate,STARLINK-4454 - X-Coordinate,STARLINK-30889 - X-Coordinate,STARLINK-30788 - X-Coordinate,STARLINK-31327 - X-Coordinate,STARLINK-30264 - X-Coordinate,STARLINK-1492 - X-Coordinate,STARLINK-5977 - X-Coordinate,STARLINK-2755 - X-Coordinate,STARLINK-3042 - X-Coordinate,STARLINK-5132 - X-Coordinate,STARLINK-31121 - X-Coordinate,MoonARTEMIS1 - X-Coordinate,MoonARTEMIS2 - X-Coordinate,MoonIOAGEO - X-Coordinate,MoonIOAGNO - X-Coordinate,MoonIOAGNO 0001 - X-Coordinate,MoonIOAGSO - X-Coordinate,MoonIOAGSO 0001 - X-Coordinate,MoonLRO - X-Coordinate,MarsSat1 - X-Coordinate,MarsSat2 - X-Coordinate,MarsSat3 - X-Coordinate,MarsSat4 - X-Coordinate,Moon - X-Coordinate,Mars - X-Coordinate,STARLINK-4199 - Y-Coordinate,STARLINK-6054 - Y-Coordinate,STARLINK-4043 - Y-Coordinate,STARLINK-3893 - Y-Coordinate,STARLINK-5295 - Y-Coordinate,STARLINK-4061 - Y-Coordinate,STARLINK-3755 - Y-Coordinate,STARLINK-4270 - Y-Coordinate,STARLINK-30706 - Y-Coordinate,STARLINK-6146 - Y-Coordinate,STARLINK-1992 - Y-Coordinate,STARLINK-2432 - Y-Coordinate,STARLINK-5528 - Y-Coordinate,STARLINK-30424 - Y-Coordinate,STARLINK-4719 - Y-Coordinate,STARLINK-31164 - Y-Coordinate,STARLINK-32227 - Y-Coordinate,STARLINK-1200 - Y-Coordinate,STARLINK-3937 - Y-Coordinate,STARLINK-5779 - Y-Coordinate,STARLINK-6261 - Y-Coordinate,STARLINK-2436 - Y-Coordinate,STARLINK-32167 - Y-Coordinate,STARLINK-31528 - Y-Coordinate,STARLINK-5879 - Y-Coordinate,STARLINK-30888 - Y-Coordinate,STARLINK-1356 - Y-Coordinate,STARLINK-3270 - Y-Coordinate,STARLINK-3871 - Y-Coordinate,STARLINK-5063 - Y-Coordinate,STARLINK-31099 - Y-Coordinate,STARLINK-31271 - Y-Coordinate,STARLINK-5212 - Y-Coordinate,STARLINK-31632 - Y-Coordinate,STARLINK-32241 - Y-Coordinate,STARLINK-4404 - Y-Coordinate,STARLINK-2127 - Y-Coordinate,STARLINK-1015 - Y-Coordinate,STARLINK-3144 - Y-Coordinate,STARLINK-11187 [DTC] - Y-Coordinate,STARLINK-5777 - Y-Coordinate,STARLINK-2419 - Y-Coordinate,STARLINK-31504 - Y-Coordinate,STARLINK-30800 - Y-Coordinate,STARLINK-5960 - Y-Coordinate,STARLINK-30510 - Y-Coordinate,STARLINK-30597 - Y-Coordinate,STARLINK-1031 - Y-Coordinate,STARLINK-5618 - Y-Coordinate,STARLINK-31654 - Y-Coordinate,STARLINK-3506 - Y-Coordinate,STARLINK-31787 - Y-Coordinate,STARLINK-31861 - Y-Coordinate,STARLINK-3289 - Y-Coordinate,STARLINK-2054 - Y-Coordinate,STARLINK-3595 - Y-Coordinate,STARLINK-3071 - Y-Coordinate,STARLINK-5757 - Y-Coordinate,STARLINK-4118 - Y-Coordinate,STARLINK-30523 - Y-Coordinate,STARLINK-2170 - Y-Coordinate,STARLINK-31913 - Y-Coordinate,STARLINK-3956 - Y-Coordinate,STARLINK-2125 - Y-Coordinate,STARLINK-3285 - Y-Coordinate,STARLINK-5431 - Y-Coordinate,STARLINK-30335 - Y-Coordinate,STARLINK-4476 - Y-Coordinate,STARLINK-30136 - Y-Coordinate,STARLINK-31973 - Y-Coordinate,STARLINK-30072 - Y-Coordinate,STARLINK-4205 - Y-Coordinate,STARLINK-6037 - Y-Coordinate,STARLINK-3979 - Y-Coordinate,STARLINK-4716 - Y-Coordinate,STARLINK-1262 - Y-Coordinate,STARLINK-2675 - Y-Coordinate,STARLINK-3967 - Y-Coordinate,STARLINK-2534 - Y-Coordinate,STARLINK-31315 - Y-Coordinate,STARLINK-30824 - Y-Coordinate,STARLINK-6209 - Y-Coordinate,STARLINK-3606 - Y-Coordinate,STARLINK-4384 - Y-Coordinate,STARLINK-2542 - Y-Coordinate,STARLINK-31055 - Y-Coordinate,STARLINK-30138 - Y-Coordinate,STARLINK-30702 - Y-Coordinate,STARLINK-6306 - Y-Coordinate,STARLINK-4454 - Y-Coordinate,STARLINK-30889 - Y-Coordinate,STARLINK-30788 - Y-Coordinate,STARLINK-31327 - Y-Coordinate,STARLINK-30264 - Y-Coordinate,STARLINK-1492 - Y-Coordinate,STARLINK-5977 - Y-Coordinate,STARLINK-2755 - Y-Coordinate,STARLINK-3042 - Y-Coordinate,STARLINK-5132 - Y-Coordinate,STARLINK-31121 - Y-Coordinate,MoonARTEMIS1 - Y-Coordinate,MoonARTEMIS2 - Y-Coordinate,MoonIOAGEO - Y-Coordinate,MoonIOAGNO - Y-Coordinate,MoonIOAGNO 0001 - Y-Coordinate,MoonIOAGSO - Y-Coordinate,MoonIOAGSO 0001 - Y-Coordinate,MoonLRO - Y-Coordinate,MarsSat1 - Y-Coordinate,MarsSat2 - Y-Coordinate,MarsSat3 - Y-Coordinate,MarsSat4 - Y-Coordinate,Moon - Y-Coordinate,Mars - Y-Coordinate,STARLINK-4199 - Z-Coordinate,STARLINK-6054 - Z-Coordinate,STARLINK-4043 - Z-Coordinate,STARLINK-3893 - Z-Coordinate,STARLINK-5295 - Z-Coordinate,STARLINK-4061 - Z-Coordinate,STARLINK-3755 - Z-Coordinate,STARLINK-4270 - Z-Coordinate,STARLINK-30706 - Z-Coordinate,STARLINK-6146 - Z-Coordinate,STARLINK-1992 - Z-Coordinate,STARLINK-2432 - Z-Coordinate,STARLINK-5528 - Z-Coordinate,STARLINK-30424 - Z-Coordinate,STARLINK-4719 - Z-Coordinate,STARLINK-31164 - Z-Coordinate,STARLINK-32227 - Z-Coordinate,STARLINK-1200 - Z-Coordinate,STARLINK-3937 - Z-Coordinate,STARLINK-5779 - Z-Coordinate,STARLINK-6261 - Z-Coordinate,STARLINK-2436 - Z-Coordinate,STARLINK-32167 - Z-Coordinate,STARLINK-31528 - Z-Coordinate,STARLINK-5879 - Z-Coordinate,STARLINK-30888 - Z-Coordinate,STARLINK-1356 - Z-Coordinate,STARLINK-3270 - Z-Coordinate,STARLINK-3871 - Z-Coordinate,STARLINK-5063 - Z-Coordinate,STARLINK-31099 - Z-Coordinate,STARLINK-31271 - Z-Coordinate,STARLINK-5212 - Z-Coordinate,STARLINK-31632 - Z-Coordinate,STARLINK-32241 - Z-Coordinate,STARLINK-4404 - Z-Coordinate,STARLINK-2127 - Z-Coordinate,STARLINK-1015 - Z-Coordinate,STARLINK-3144 - Z-Coordinate,STARLINK-11187 [DTC] - Z-Coordinate,STARLINK-5777 - Z-Coordinate,STARLINK-2419 - Z-Coordinate,STARLINK-31504 - Z-Coordinate,STARLINK-30800 - Z-Coordinate,STARLINK-5960 - Z-Coordinate,STARLINK-30510 - Z-Coordinate,STARLINK-30597 - Z-Coordinate,STARLINK-1031 - Z-Coordinate,STARLINK-5618 - Z-Coordinate,STARLINK-31654 - Z-Coordinate,STARLINK-3506 - Z-Coordinate,STARLINK-31787 - Z-Coordinate,STARLINK-31861 - Z-Coordinate,STARLINK-3289 - Z-Coordinate,STARLINK-2054 - Z-Coordinate,STARLINK-3595 - Z-Coordinate,STARLINK-3071 - Z-Coordinate,STARLINK-5757 - Z-Coordinate,STARLINK-4118 - Z-Coordinate,STARLINK-30523 - Z-Coordinate,STARLINK-2170 - Z-Coordinate,STARLINK-31913 - Z-Coordinate,STARLINK-3956 - Z-Coordinate,STARLINK-2125 - Z-Coordinate,STARLINK-3285 - Z-Coordinate,STARLINK-5431 - Z-Coordinate,STARLINK-30335 - Z-Coordinate,STARLINK-4476 - Z-Coordinate,STARLINK-30136 - Z-Coordinate,STARLINK-31973 - Z-Coordinate,STARLINK-30072 - Z-Coordinate,STARLINK-4205 - Z-Coordinate,STARLINK-6037 - Z-Coordinate,STARLINK-3979 - Z-Coordinate,STARLINK-4716 - Z-Coordinate,STARLINK-1262 - Z-Coordinate,STARLINK-2675 - Z-Coordinate,STARLINK-3967 - Z-Coordinate,STARLINK-2534 - Z-Coordinate,STARLINK-31315 - Z-Coordinate,STARLINK-30824 - Z-Coordinate,STARLINK-6209 - Z-Coordinate,STARLINK-3606 - Z-Coordinate,STARLINK-4384 - Z-Coordinate,STARLINK-2542 - Z-Coordinate,STARLINK-31055 - Z-Coordinate,STARLINK-30138 - Z-Coordinate,STARLINK-30702 - Z-Coordinate,STARLINK-6306 - Z-Coordinate,STARLINK-4454 - Z-Coordinate,STARLINK-30889 - Z-Coordinate,STARLINK-30788 - Z-Coordinate,STARLINK-31327 - Z-Coordinate,STARLINK-30264 - Z-Coordinate,STARLINK-1492 - Z-Coordinate,STARLINK-5977 - Z-Coordinate,STARLINK-2755 - Z-Coordinate,STARLINK-3042 - Z-Coordinate,STARLINK-5132 - Z-Coordinate,STARLINK-31121 - Z-Coordinate,MoonARTEMIS1 - Z-Coordinate,MoonARTEMIS2 - Z-Coordinate,MoonIOAGEO - Z-Coordinate,MoonIOAGNO - Z-Coordinate,MoonIOAGNO 0001 - Z-Coordinate,MoonIOAGSO - Z-Coordinate,MoonIOAGSO 0001 - Z-Coordinate,MoonLRO - Z-Coordinate,MarsSat1 - Z-Coordinate,MarsSat2 - Z-Coordinate,MarsSat3 - Z-Coordinate,MarsSat4 - Z-Coordinate,Moon - Z-Coordinate,Mars - Z-Coordinate,
SECONDS,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,
0.000,-4164.4422,4848.1033,-4249.6238,6711.6907,4462.0334,-5339.1695,3332.3685,6707.7585,-268.8561,-496.4544,-327.8279,4095.3419,-3651.0548,6075.9392,3248.3702,-4665.9378,4178.6324,3412.1841,5776.0030,-208.3360,-5256.6828,-2361.9382,3486.0273,6040.1454,1522.8080,3117.1569,2744.4830,-3511.8929,-217.7067,-4607.8952,5928.5271,4049.9323,-6597.3375,3940.9258,-6522.5407,4101.1166,1593.9754,-77.1865,5027.1748,0.0000,-6200.8930,-4631.0147,-5002.4128,6592.4435,-6544.9768,5342.3680,3231.0884,3104.1860,2022.9737,6598.5552,-4781.4833,-5076.0655,-6387.5136,-1558.5730,-2028.5853,-4950.7697,3422.9191,-2350.3441,3705.0669,4263.2942,-6825.9434,159.3796,-450.0609,5573.6780,-2170.2631,2172.4401,3365.8526,-1636.8713,970.1008,2116.7530,-4989.9077,5067.4039,-2352.2591,-4229.8802,-5312.9974,-5766.8552,4947.0546,4325.7467,-3627.9958,4823.1286,-3272.2019,-6422.2823,6278.6474,-2981.1877,-5047.9690,-885.8938,-4446.3217,-4106.9308,4807.8322,450.6819,-2937.2758,-3753.4759,-2923.3167,2025.5243,0.0000,-916.9617,2250.5395,5799.2790,-4497.0473,1046.3488,6300.7824,-1683.4696,-8849.9393,-3537.3029,4875.0144,358.7433,-4669.1454,-5080.7715,122601482.0310,122601199.0576,122606879.2825,122600049.5035,-3367.1746,122602286.3470,-856.4629,-3812.0177,-1155.1768,-925.4465,5269.5111,4041.0409,-5463.8233,-1078.3399,-4232.6849,6922.9898,5037.2733,-458.2021,5477.2756,1216.5544,5842.5673,4731.7384,4753.9623,2358.7648,3113.8467,6190.1303,-578.1898,-3527.5248,2137.8676,1022.8482,6711.1126,-4871.1040,4690.6172,2293.5294,-5576.3384,-4904.3813,190.6827,-1070.5536,-1548.7955,3220.9716,-1952.4562,-1727.5245,4505.5426,-6614.0766,4609.3152,0.0000,-1612.6677,-4060.9353,346.6329,-1616.5067,-1833.8991,-4126.3372,5694.0724,-5563.3009,-5092.9462,-1127.6798,4867.3157,259.1533,-1806.0366,6292.3767,4441.1892,-1511.4410,-319.6493,5010.4680,2021.6374,3487.0277,752.7884,-5166.9680,-5910.1523,553.0185,-5507.0649,-6508.7736,5131.1151,-5214.9024,-6763.0337,-6456.5631,-915.5149,-3588.8482,1588.1735,4100.7543,-3783.3546,-2665.3898,-2226.4546,-1106.0917,-3910.0640,-1730.4515,3899.1116,963.9908,624.6759,3112.6820,4652.0537,-4589.7653,-3846.6992,5488.1721,-1618.1665,6918.6631,4228.9333,1749.7634,5137.5748,-5421.2492,0.0000,6855.3203,6127.5176,-586.2260,-60.4477,-6484.7637,-385658.9352,-355293.0490,-371548.9713,-373829.0469,-370111.8371,-369516.9850,-366169.0411,-369602.5055,119090149.2193,119116541.3117,119092779.0578,119062933.5893,-370156.4094,119069966.0876,-5434.4819,-3179.8199,-5326.1323,1293.4234,660.3825,1621.6595,-2439.1811,1038.1560,-5272.9156,-141.7236,-4438.8116,5405.7561,2158.2278,2990.3268,-1916.8270,2029.0865,-2567.1954,-5361.7386,-1609.4895,3059.7350,-4443.0827,-5296.9445,-5283.3193,-3193.0413,413.0306,3737.4731,-4282.1180,5481.4770,-4039.5798,-27.3740,3542.7149,5452.2616,1175.9217,-4557.1170,718.9168,5312.9092,4909.9955,2014.1978,-1128.0560,0.0000,-2658.6657,3256.9590,-4574.6107,1145.6947,1260.5704,-809.1146,-2362.4921,2627.2892,4021.6121,-1206.9367,-268.5814,-4534.3059,-1615.4156,2333.4490,-4898.7869,-4554.1069,6037.6794,4165.4495,5428.7150,4194.0038,-267.2388,-4433.8519,3480.2325,3940.4801,-3569.5677,-621.4713,-3089.5353,-4145.3576,1211.8018,-841.0744,4672.5076,2972.9451,6322.7524,3511.6468,-2313.5256,2655.3883,4214.1621,-5263.5896,-4361.6034,-4501.7981,-4723.9803,-2421.6592,2767.7241,5413.8176,-163.7748,4976.5699,-3654.3844,-552.2560,-4709.9217,-33.4551,4377.9576,5413.6595,3472.6886,-3544.7151,0.0000,-149.9030,-2304.9284,3757.6431,5240.9751,1472.4469,107658.2001,105423.1759,108689.1684,105278.3281,111408.3547,106806.2301,97550.2286,105971.3593,-80934677.3517,-80951538.0014,-80944782.0327,-80936974.2569,106295.6062,-80937739.1882,
3600.000,5625.2007,-5157.0947,3844.3481,-4180.8080,-3407.9470,3896.9483,351.3092,-5423.9240,4410.6857,-1808.4617,-2630.7643,-2795.0640,178.2676,-3733.7787,-4362.9798,2986.7868,-4163.7708,-5166.3143,-4343.9346,-2284.0392,6006.7137,6132.3632,-6141.4188,-6778.4161,-3553.5074,1124.9051,-5213.9683,566.7180,3297.2840,4706.0050,-3151.6782,-3555.6901,4821.6300,-6490.3452,5007.7291,451.3446,-4843.5971,2208.1289,-4727.6969,0.0000,6841.9681,6105.4971,3488.3477,-5205.3114,5393.4942,-1888.4280,-5100.5094,411.6644,-1912.7273,-5077.2153,1980.0305,4858.8736,4936.2576,-46.4634,31.5003,6829.8708,-6007.4324,-177.0433,-4868.3131,-6640.4195,4807.2074,3754.5862,2402.0487,-2849.5080,4166.7473,193.6745,-4862.5156,3967.4433,1226.0220,1070.7040,5617.5945,-1177.0821,2896.4434,3306.7546,6133.2955,6550.3654,-898.3191,-1625.9222,4225.5773,-4948.1181,282.1168,6007.9510,-6613.3420,6365.8392,2628.4019,4241.7902,6598.5523,1423.7687,-2978.1782,1590.9513,-1833.1642,2343.9407,-1407.0970,926.7794,0.0000,300.4217,-3450.0128,-6781.6308,2807.6494,1934.4922,102881.8679,87895.3398,83410.7411,87072.3409,97849.8576,88507.3374,88441.2264,91072.5611,87596801.6160,87586220.6503,87595848.8416,87603487.6050,89326.8755,87598780.6158,-2705.1961,4265.0643,-3247.0982,2593.5604,-3258.5652,-4943.9959,4282.5034,2554.3696,4689.2510,-5732.7119,-6181.1259,4955.1432,-5250.4294,1963.2052,-4877.3414,-6068.8083,-721.4817,2188.4483,546.8665,-6502.5730,-2845.2771,1845.0189,1644.5927,651.5573,-4569.8139,4993.2090,-4525.5893,-5405.9645,2518.0390,1755.4808,2718.8656,5015.1492,-957.8295,-125.5326,-621.5673,-1100.6618,-4661.7774,4086.5452,-1785.2244,0.0000,-623.4164,3276.1193,-4795.7421,3662.0915,-1146.3941,5069.3092,-4579.4782,4328.8795,6359.0686,3539.5207,-4825.2299,-4330.9812,-1679.2822,-6559.8655,-6749.9155,-526.6769,2380.2689,-6804.9280,2262.3386,-1434.4174,-2381.5394,5438.3568,6387.0591,3031.4347,5468.8270,5231.8349,-1244.8608,1320.1434,6390.8789,5402.7365,-2890.8697,4056.8665,-5345.8094,-5949.0707,2436.8429,1162.8564,4124.9613,4677.1938,-482.2816,4672.9528,-6209.6897,-3222.5040,1030.1882,-2622.4878,-4888.6893,5167.2110,2056.2572,-5030.5895,5196.7792,-4621.5361,-5340.4585,-5721.1706,-4858.6181,6714.4347,0.0000,-5154.5109,-2944.2632,913.2771,-4012.2575,5822.9578,-370755.2349,-343162.3600,-359047.5065,-358299.5104,-358505.5303,-360702.3462,-354911.7556,-359436.5336,146805022.4080,146828856.0617,146805375.9309,146780945.9963,-359209.6091,146784688.6363,2919.7233,-1837.4745,4719.6928,-4841.1577,-5092.8914,2797.6471,5320.1217,3354.9612,2063.3829,3459.5673,-88.8029,-3740.0379,-4526.6855,-5446.9788,-2348.5630,1582.5769,5354.6369,3789.3525,5134.1410,509.5440,1858.4108,2233.8255,2030.4817,-1159.2385,-3750.6718,-4618.8464,388.9984,-4274.4287,5484.9300,4469.0184,-5525.7867,-3109.1974,-4816.4761,2111.5352,-4634.6985,-6836.3407,-1366.1226,-5128.3243,4706.5050,0.0000,-958.7288,770.5213,3285.7066,2617.7279,-4178.4502,4107.1847,-1218.2004,-5353.4604,1452.2600,-2824.3201,4396.8890,1987.6187,4403.7177,2110.3323,1484.5240,726.1829,-2574.2652,-1314.9424,-4317.2916,-1362.6054,4286.8114,1624.9503,862.9132,-5450.1567,-673.8551,4468.9361,4677.7075,5423.2196,2400.3244,4059.7666,-2789.1977,-5446.5151,-3343.3625,882.9325,-2078.2023,1783.2667,-5430.0808,4792.1753,5407.9435,369.5913,3080.5202,-1250.9229,1646.6063,-788.2448,-4046.2816,-1434.7800,337.5643,4454.7401,3453.7613,4905.6100,-3731.3962,-2895.4818,-4639.8253,-279.5310,0.0000,-4609.4715,5218.6961,1135.5339,-4887.5871,2764.3122,108194.6914,105780.0707,108779.0363,106297.2905,111962.5783,109062.2353,98349.7433,107160.1644,-80955290.9808,-80971304.1265,-80965579.7387,-80948274.7011,107135.2134,-80955247.8464,
7200.000,-5133.1775,2445.4912,-3158.4208,121.5693,2220.3073,-139.3366,-4637.5347,1474.7425,-5426.4546,4288.6646,3828.5066,1131.8485,3764.4442,860.6332,4289.4270,100.2218,3649.8924,4857.7126,1629.5179,4017.1749,-4652.5814,-6262.6391,4672.0531,4425.4564,5072.9744,-4858.2276,5277.8484,1519.4306,-6018.8379,-3096.0299,125.0058,2285.6817,-1597.9631,6083.5050,-1777.1729,-5416.0095,5408.8767,-4726.0512,3628.9768,0.0000,-4911.0556,-5325.0363,-1063.6299,1482.0237,-2828.4642,-2858.9011,5379.7630,-4492.0493,-26.6331,851.6203,2591.2411,-2670.6227,-1988.1084,2294.9360,1510.9848,-5525.3777,6031.9662,2335.4244,4882.6003,6475.0663,-682.8354,-5437.0804,-3478.7382,50.0734,-4426.2606,-3593.8981,5442.9357,-5763.9608,-3588.5669,-4608.0552,-4544.0241,-3238.3615,-3049.6755,-473.7105,-4588.7965,-4448.3657,-2823.8864,-489.8066,-4497.0034,2440.8521,2102.7655,-3206.0561,3865.1214,-5384.5124,1692.7027,-5055.0892,-6130.9078,2762.2006,889.5621,-760.0081,5115.4027,-580.9015,5233.9205,-3436.1187,0.0000,1982.7997,4709.3367,4227.7132,-1298.9500,-4585.0237,192187.8654,171314.5567,170408.7299,175207.5578,184775.2890,172618.1275,175647.4264,174521.2330,46601697.8015,46582012.6101,46596216.6445,46610554.7672,176331.0273,46604795.7817,4360.8475,-3032.2338,6039.4422,-4483.9623,-1131.3271,4276.8301,-2425.4327,-3864.1352,-2855.2348,2731.4435,3164.5905,-6658.7973,4099.1957,-5335.3245,1624.1302,5475.9559,-3962.6841,-4645.0306,-4909.3094,4174.3242,4728.3994,156.2672,-3566.7411,-2356.1201,634.3002,-4229.0818,2458.4506,6731.9601,497.6751,3287.5392,-5619.6331,-6357.6486,4206.8909,-2459.5777,4054.2806,769.3936,2800.4331,-473.0618,-2468.4409,0.0000,2843.6053,-1004.0391,6669.3987,-4858.7218,4462.3981,-4520.6224,1665.9169,-2536.5647,-3528.0948,-4897.0371,3455.7015,5905.2660,5211.5137,3906.3080,6115.2265,2066.1122,-2499.8248,6090.3703,-4842.6517,-843.5498,4191.7410,-3296.4312,-3689.2114,-6111.9284,-2857.8756,-2341.9974,-2867.8195,2306.2862,-3771.3817,-2562.6273,5118.8333,-4286.9631,6009.4474,4991.4085,481.8279,1426.4645,-5528.0509,-6770.1117,4342.6276,-4929.7097,6602.0313,4530.7194,-2741.3526,22.6247,3811.9558,-3327.2050,430.9605,3298.9840,-6860.4844,-550.2761,4426.5082,6556.5947,3624.7148,-4385.5328,0.0000,1300.5797,-1243.5707,-1177.3198,6633.5934,-1824.1310,-332037.9203,-309108.6360,-323861.9049,-321177.4973,-324007.9377,-327892.3395,-320647.7212,-325550.9196,164511900.1032,164530795.6036,164507506.5957,164496599.8988,-325427.0788,164491952.9203,1471.5935,5732.8608,-1130.9270,5230.4945,6466.6614,-5408.1661,-4420.7733,-5496.4124,2842.8088,-4730.7385,4515.0349,-837.2763,4121.1470,4253.5960,5212.6558,-4284.0608,-4202.1820,847.7907,-4350.0513,-3776.1725,1903.2338,2598.0469,3158.6224,4737.7579,4616.1401,2439.7729,3724.6234,338.7355,-3315.4230,-4994.4478,4014.2138,-1333.5393,5191.8196,1887.8272,5213.3382,4252.6142,-3157.8417,5018.7628,-5346.6123,0.0000,3975.8857,-4389.3183,633.2230,-4652.9837,4451.4918,-4200.8628,4077.3099,4564.1032,-5814.7588,4632.8181,-5294.1109,2076.2602,-3946.6065,-5200.9908,2841.4937,3551.7406,-2401.4984,-2355.8168,308.4620,-2324.3766,-5407.5928,2423.2435,-4654.0528,3090.6130,4458.5749,-5397.0413,-3058.1253,-2916.9642,-4595.1624,-4368.0665,-906.8611,4300.0824,-1656.8995,-4692.9076,5144.0004,-5067.1828,2945.4047,-1240.0690,-2897.2130,4017.9381,383.9014,4138.2107,-5013.0777,-4368.8639,5444.9534,-3185.4643,3169.4043,-5369.7125,-58.2961,-6875.2673,-33.0725,-1810.4478,2547.3505,3860.6868,0.0000,6492.0287,-4921.6116,-5377.1095,1440.6650,-4586.6533,108709.5369,106147.3973,108418.5520,109734.7711,112181.7393,106355.6457,99731.4943,108186.4253,-80975883.2888,-80990974.2787,-80985902.6404,-80964095.1310,107965.0089,-80972737.9770,
