sl_5_5400_20310210 Coordinates.csv
2031/02/10 07:47:00.0000 UTC

Generated: Tue Oct  8 21:12:15 2024,
Start: 2031/02/10 07:47:00.00, Stop: 2031/02/10 09:17:00.00,
TIME_UNITS,STARLINK-2406 - X-Coordinate,STARLINK-2059 - X-Coordinate,STARLINK-31013 - X-Coordinate,STARLINK-31689 - X-Coordinate,STARLINK-11187 [DTC] - X-Coordinate,MoonARTEMIS1 - X-Coordinate,MoonARTEMIS2 - X-Coordinate,MoonIOAGEO - X-Coordinate,MoonIOAGNO - X-Coordinate,MoonIOAGNO 0001 - X-Coordinate,MoonIOAGSO - X-Coordinate,MoonIOAGSO 0001 - X-Coordinate,MoonLRO - X-Coordinate,MarsSat1 - X-Coordinate,MarsSat2 - X-Coordinate,MarsSat3 - X-Coordinate,MarsSat4 - X-Coordinate,Moon - X-Coordinate,Mars - X-Coordinate,STARLINK-2406 - Y-Coordinate,STARLINK-2059 - Y-Coordinate,STARLINK-31013 - Y-Coordinate,STARLINK-31689 - Y-Coordinate,STARLINK-11187 [DTC] - Y-Coordinate,MoonARTEMIS1 - Y-Coordinate,MoonARTEMIS2 - Y-Coordinate,MoonIOAGEO - Y-Coordinate,MoonIOAGNO - Y-Coordinate,MoonIOAGNO 0001 - Y-Coordinate,MoonIOAGSO - Y-Coordinate,MoonIOAGSO 0001 - Y-Coordinate,MoonLRO - Y-Coordinate,MarsSat1 - Y-Coordinate,MarsSat2 - Y-Coordinate,MarsSat3 - Y-Coordinate,MarsSat4 - Y-Coordinate,Moon - Y-Coordinate,Mars - Y-Coordinate,STARLINK-2406 - Z-Coordinate,STARLINK-2059 - Z-Coordinate,STARLINK-31013 - Z-Coordinate,STARLINK-31689 - Z-Coordinate,STARLINK-11187 [DTC] - Z-Coordinate,MoonARTEMIS1 - Z-Coordinate,MoonARTEMIS2 - Z-Coordinate,MoonIOAGEO - Z-Coordinate,MoonIOAGNO - Z-Coordinate,MoonIOAGNO 0001 - Z-Coordinate,MoonIOAGSO - Z-Coordinate,MoonIOAGSO 0001 - Z-Coordinate,MoonLRO - Z-Coordinate,MarsSat1 - Z-Coordinate,MarsSat2 - Z-Coordinate,MarsSat3 - Z-Coordinate,MarsSat4 - Z-Coordinate,Moon - Z-Coordinate,Mars - Z-Coordinate,
SECONDS,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,
0.000,907.5181,1855.5194,-5715.0014,3698.9358,0.0000,-26549.9893,-37067.1908,-33145.6745,-35211.0882,-43437.0467,-41648.2690,-40394.9846,-39052.9794,-133011656.1670,-132989585.1724,-133022266.0779,-133013126.9212,-38382.4506,-133001292.7352,-6098.8900,3809.0765,-1801.2791,-5690.1778,0.0000,-374931.3951,-389009.4151,-388250.9842,-383292.1158,-380084.2056,-383377.9107,-389627.7138,-387720.7907,-102524020.4948,-102496243.9206,-102517834.1788,-102509452.9278,-386244.6933,-102507815.4076,3052.6554,-5398.3741,3517.6872,286.7091,0.0000,-9866.6197,-11921.5547,-10629.9044,-13595.6307,-7752.4946,-13456.1983,-21910.1063,-12378.1950,-40015984.5035,-40028832.7133,-40030633.7051,-40020468.9161,-13135.9075,-40022867.4534,
300.000,-373.3928,3491.3139,-6550.9046,2279.3100,0.0000,-18625.8087,-29084.7895,-25017.8466,-27087.8151,-35313.4984,-33309.7520,-32254.4822,-30987.9168,-130735739.7866,-130713818.7361,-130745915.8017,-130737317.9598,-30205.2108,-130725380.5768,-6729.0036,2360.6736,-223.8338,-6274.4032,0.0000,-375281.7195,-390077.3999,-389097.3334,-384270.6496,-380790.4660,-384188.6682,-390304.7011,-388132.4893,-105402541.4494,-105374437.9348,-105396759.5881,-105388465.0300,-386954.5682,-105386242.7191,1395.6057,-5416.0432,2311.3104,-1265.3979,0.0000,-9983.4800,-11977.4226,-10751.5357,-13853.6537,-7859.9227,-13276.4521,-22061.6044,-12135.0578,-40016192.7391,-40028265.5511,-40030904.4844,-40020823.5255,-13247.3097,-40022857.4772,
600.000,-1600.9494,4813.4423,-6764.6547,613.7180,0.0000,-10699.9174,-21084.9728,-16878.6233,-18957.2442,-27177.1532,-24936.2287,-24102.5209,-22866.3994,-128397539.7337,-128375785.4005,-128407268.6663,-128399184.6341,-22015.1332,-128387188.5740,-6682.5761,719.2100,1354.2611,-6217.4002,0.0000,-375465.7388,-390951.4348,-389769.6926,-385093.7103,-381326.0250,-384834.4373,-390810.1554,-388286.8522,-108230552.2421,-108202131.2945,-108225157.3847,-108216966.8280,-387491.3141,-108214159.7070,-414.1991,-4838.1745,859.3530,-2673.6257,0.0000,-10100.6369,-12045.8168,-10877.9096,-14107.9168,-7969.9876,-13096.5608,-22208.7646,-11975.5415,-40016403.8495,-40027694.2850,-40031172.9991,-40021182.1957,-13358.7027,-40022847.3622,
900.000,-2671.4145,5681.9397,-6330.8213,-1137.3589,0.0000,-2775.7642,-13068.6580,-8731.6381,-10824.9182,-19031.5942,-16529.1623,-15942.7037,-14691.0052,-125998176.5680,-125976605.4191,-126007445.8600,-125999848.1855,-13815.8835,-125987837.2899,-5960.4219,-952.8937,2794.3182,-5533.7921,0.0000,-375483.5606,-391634.4363,-390267.7058,-385762.0791,-381690.6295,-385315.9694,-391143.9262,-388211.2166,-111006705.5126,-110977977.6025,-111001679.7194,-110993608.4326,-387854.7061,-110990219.1761,-2178.7229,-3727.8567,-683.9066,-3778.2260,0.0000,-10218.0862,-12124.6603,-11008.9974,-14356.7997,-8082.6653,-12918.5835,-22351.6096,-11918.4805,-40016617.7344,-40027119.2537,-40031439.1556,-40021544.0664,-13470.0865,-40022837.1082,
1200.000,-3496.8841,5998.7599,-5286.8306,-2802.2785,0.0000,5143.2075,-5037.7503,-580.5325,-2696.8330,-10880.4074,-8089.9211,-7778.6339,-6466.3082,-123538799.9899,-123517428.1337,-123547597.7306,-123540459.1162,-5611.1311,-123528476.4215,-4632.9698,-2494.7032,3972.1417,-4301.5372,0.0000,-375335.3632,-392128.9848,-390591.0947,-386276.4614,-381884.1032,-385634.2734,-391305.9358,-387936.1909,-113729678.7509,-113700655.2973,-113725003.6141,-113717064.8938,-388044.5967,-113713098.7817,-3705.2436,-2206.6846,-2154.5832,-4454.3241,0.0000,-10335.8237,-12212.2564,-11144.7616,-14598.2465,-8197.9333,-12745.2613,-22490.1602,-11974.8474,-40016834.2926,-40026540.8167,-40031702.8589,-40021908.3209,-13581.4610,-40022826.7153,
1500.000,-4011.9863,5719.3016,-3729.6648,-4214.9111,0.0000,13053.5612,3005.1810,7571.0466,5420.4946,-2727.1801,380.1115,386.0867,1801.4757,-121020588.2904,-120999431.4224,-121028903.2339,-121022196.6312,2595.4524,-121010284.2494,-2832.9074,-3762.1184,4788.5767,-2652.5332,0.0000,-375021.3950,-392437.3128,-390739.6593,-386637.3210,-381906.3468,-385790.6179,-391296.1798,-387493.5574,-116398174.9273,-116368868.2794,-116393831.5926,-116386036.8321,-388060.9163,-116381501.6587,-4827.6246,-441.9326,-3396.7854,-4625.7281,0.0000,-10453.8454,-12307.2265,-11285.1557,-14829.6610,-8315.7698,-12580.2209,-22624.4357,-12147.4324,-40017053.4216,-40025959.3539,-40031964.0128,-40022274.1829,-13692.8261,-40022816.1835,
1800.000,-4178.2963,4858.9283,-1806.5150,-5230.8868,0.0000,20951.8687,11057.1247,15719.4478,13519.9864,5424.5003,8879.3352,8547.8595,10104.8017,-118444747.7865,-118423821.1357,-118452569.3685,-118446268.0657,10800.1950,-118434467.0728,-741.2889,-4641.4276,5177.4705,-758.2592,0.0000,-374541.9744,-392561.3421,-390713.2779,-386844.6243,-381757.3375,-385786.4986,-391114.7263,-386914.3206,-119010923.1104,-118981346.5251,-119006892.2995,-118999251.0571,-387903.6726,-118994157.0400,-5424.2202,1371.6404,-4279.1928,-4273.1626,0.0000,-10572.1474,-12408.4506,-11430.1243,-15047.7973,-8436.1547,-12428.2095,-22754.4534,-12431.0078,-40017275.0173,-40025375.2654,-40032222.5193,-40022640.9123,-13804.1818,-40022805.5128,
2100.000,-3986.3876,3493.2049,299.4576,-5742.0910,0.0000,28834.7113,19114.7767,23861.0173,21594.0322,13571.0485,17405.5906,16703.0902,18435.0338,-115812512.2429,-115791830.5181,-115819830.5975,-115813908.3008,18999.4258,-115802258.6316,1431.0148,-5059.5887,5110.4529,1187.9156,0.0000,-373897.4895,-392502.7357,-390511.9076,-386897.4685,-381437.1293,-385623.5434,-390761.7167,-386226.9403,-121566679.0725,-121536846.6873,-121562941.1059,-121555461.1740,-387572.9515,-121549820.8613,-5430.5887,3033.4954,-4708.7667,-3436.3212,0.0000,-10690.7256,-12515.0144,-11579.6035,-15248.6762,-8559.0688,-12295.3301,-22880.2291,-12812.8744,-40017498.9749,-40024788.9705,-40032478.2791,-40023007.8021,-13915.5279,-40022794.7032,
2400.000,-3455.7404,1751.4264,2386.6506,-5688.2296,0.0000,36698.6814,27174.6403,31992.1002,29634.6628,21708.8824,25955.6342,24848.1901,26782.6011,-113125142.2814,-113104719.6185,-113131948.2564,-113126379.1667,27189.4767,-113114919.5158,3464.4767,-4990.0270,4598.3982,2990.1668,0.0000,-373088.3980,-392262.9506,-390135.5850,-386793.5851,-380945.8528,-385303.3108,-390237.3649,-385455.7535,-124064225.8826,-124034152.6847,-124060760.7029,-124053448.1771,-387068.9161,-124047276.3534,-4846.0525,4359.8812,-4640.2658,-2209.6139,0.0000,-10809.5765,-12626.1678,-11733.5204,-15427.5818,-8684.4939,-12189.1971,-23001.7768,-13273.7183,-40017725.1882,-40024200.9066,-40032731.1911,-40023374.1754,-14026.8645,-40022783.7547,
