sl_100_5400_20311004 Coordinates.csv
2031/10/04 07:47:00.0000 UTC

Generated: Tue Oct  8 21:55:37 2024,
Start: 2031/10/04 07:47:00.00, Stop: 2031/10/04 09:17:00.00,
TIME_UNITS,STARLINK-6048 - X-Coordinate,STARLINK-30381 - X-Coordinate,STARLINK-3181 - X-Coordinate,STARLINK-30099 - X-Coordinate,STARLINK-6183 - X-Coordinate,STARLINK-31841 - X-Coordinate,STARLINK-3158 - X-Coordinate,STARLINK-3746 - X-Coordinate,STARLINK-30459 - X-Coordinate,STARLINK-31403 - X-Coordinate,STARLINK-3139 - X-Coordinate,STARLINK-32197 - X-Coordinate,STARLINK-6155 - X-Coordinate,STARLINK-3261 - X-Coordinate,STARLINK-31376 - X-Coordinate,STARLINK-30169 - X-Coordinate,STARLINK-30903 - X-Coordinate,STARLINK-32005 - X-Coordinate,STARLINK-31858 - X-Coordinate,STARLINK-30359 - X-Coordinate,STARLINK-31284 - X-Coordinate,STARLINK-32194 - X-Coordinate,STARLINK-32148 - X-Coordinate,STARLINK-31142 - X-Coordinate,STARLINK-31268 - X-Coordinate,STARLINK-11208 [DTC] - X-Coordinate,STARLINK-3292 - X-Coordinate,STARLINK-5799 - X-Coordinate,STARLINK-5449 - X-Coordinate,STARLINK-2063 - X-Coordinate,STARLINK-6034 - X-Coordinate,STARLINK-4285 - X-Coordinate,STARLINK-2209 - X-Coordinate,STARLINK-30125 - X-Coordinate,STARLINK-3968 - X-Coordinate,STARLINK-3813 - X-Coordinate,STARLINK-5080 - X-Coordinate,STARLINK-5070 - X-Coordinate,STARLINK-1104 - X-Coordinate,STARLINK-4399 - X-Coordinate,STARLINK-2028 - X-Coordinate,STARLINK-3704 - X-Coordinate,STARLINK-5677 - X-Coordinate,STARLINK-31693 - X-Coordinate,STARLINK-2129 - X-Coordinate,STARLINK-5095 - X-Coordinate,STARLINK-4618 - X-Coordinate,STARLINK-2364 - X-Coordinate,STARLINK-3862 - X-Coordinate,STARLINK-5891 - X-Coordinate,STARLINK-5239 - X-Coordinate,STARLINK-3887 - X-Coordinate,STARLINK-2751 - X-Coordinate,STARLINK-31963 - X-Coordinate,STARLINK-1007 - X-Coordinate,STARLINK-3504 - X-Coordinate,STARLINK-30199 - X-Coordinate,STARLINK-5971 - X-Coordinate,STARLINK-5492 - X-Coordinate,STARLINK-2482 - X-Coordinate,STARLINK-32286 - X-Coordinate,STARLINK-31179 - X-Coordinate,STARLINK-11158 [DTC] - X-Coordinate,STARLINK-30078 - X-Coordinate,STARLINK-30476 - X-Coordinate,STARLINK-30846 - X-Coordinate,STARLINK-3319 - X-Coordinate,STARLINK-6173 - X-Coordinate,STARLINK-2749 - X-Coordinate,STARLINK-3332 - X-Coordinate,STARLINK-2524 - X-Coordinate,STARLINK-4038 - X-Coordinate,STARLINK-3349 - X-Coordinate,STARLINK-2428 - X-Coordinate,STARLINK-5554 - X-Coordinate,STARLINK-31067 - X-Coordinate,STARLINK-32268 - X-Coordinate,STARLINK-31997 - X-Coordinate,STARLINK-5224 - X-Coordinate,STARLINK-3698 - X-Coordinate,STARLINK-31134 - X-Coordinate,STARLINK-5702 - X-Coordinate,STARLINK-2033 - X-Coordinate,STARLINK-3051 - X-Coordinate,STARLINK-30375 - X-Coordinate,STARLINK-31599 - X-Coordinate,STARLINK-32022 - X-Coordinate,STARLINK-5297 - X-Coordinate,STARLINK-1098 - X-Coordinate,STARLINK-3419 - X-Coordinate,STARLINK-30607 - X-Coordinate,STARLINK-31072 - X-Coordinate,STARLINK-3585 - X-Coordinate,STARLINK-3804 - X-Coordinate,STARLINK-31872 - X-Coordinate,STARLINK-4017 - X-Coordinate,STARLINK-4443 - X-Coordinate,STARLINK-5396 - X-Coordinate,STARLINK-6172 - X-Coordinate,STARLINK-30198 - X-Coordinate,MoonARTEMIS1 - X-Coordinate,MoonARTEMIS2 - X-Coordinate,MoonIOAGEO - X-Coordinate,MoonIOAGNO - X-Coordinate,MoonIOAGNO 0001 - X-Coordinate,MoonIOAGSO - X-Coordinate,MoonIOAGSO 0001 - X-Coordinate,MoonLRO - X-Coordinate,MarsSat1 - X-Coordinate,MarsSat2 - X-Coordinate,MarsSat3 - X-Coordinate,MarsSat4 - X-Coordinate,Moon - X-Coordinate,Mars - X-Coordinate,STARLINK-6048 - Y-Coordinate,STARLINK-30381 - Y-Coordinate,STARLINK-3181 - Y-Coordinate,STARLINK-30099 - Y-Coordinate,STARLINK-6183 - Y-Coordinate,STARLINK-31841 - Y-Coordinate,STARLINK-3158 - Y-Coordinate,STARLINK-3746 - Y-Coordinate,STARLINK-30459 - Y-Coordinate,STARLINK-31403 - Y-Coordinate,STARLINK-3139 - Y-Coordinate,STARLINK-32197 - Y-Coordinate,STARLINK-6155 - Y-Coordinate,STARLINK-3261 - Y-Coordinate,STARLINK-31376 - Y-Coordinate,STARLINK-30169 - Y-Coordinate,STARLINK-30903 - Y-Coordinate,STARLINK-32005 - Y-Coordinate,STARLINK-31858 - Y-Coordinate,STARLINK-30359 - Y-Coordinate,STARLINK-31284 - Y-Coordinate,STARLINK-32194 - Y-Coordinate,STARLINK-32148 - Y-Coordinate,STARLINK-31142 - Y-Coordinate,STARLINK-31268 - Y-Coordinate,STARLINK-11208 [DTC] - Y-Coordinate,STARLINK-3292 - Y-Coordinate,STARLINK-5799 - Y-Coordinate,STARLINK-5449 - Y-Coordinate,STARLINK-2063 - Y-Coordinate,STARLINK-6034 - Y-Coordinate,STARLINK-4285 - Y-Coordinate,STARLINK-2209 - Y-Coordinate,STARLINK-30125 - Y-Coordinate,STARLINK-3968 - Y-Coordinate,STARLINK-3813 - Y-Coordinate,STARLINK-5080 - Y-Coordinate,STARLINK-5070 - Y-Coordinate,STARLINK-1104 - Y-Coordinate,STARLINK-4399 - Y-Coordinate,STARLINK-2028 - Y-Coordinate,STARLINK-3704 - Y-Coordinate,STARLINK-5677 - Y-Coordinate,STARLINK-31693 - Y-Coordinate,STARLINK-2129 - Y-Coordinate,STARLINK-5095 - Y-Coordinate,STARLINK-4618 - Y-Coordinate,STARLINK-2364 - Y-Coordinate,STARLINK-3862 - Y-Coordinate,STARLINK-5891 - Y-Coordinate,STARLINK-5239 - Y-Coordinate,STARLINK-3887 - Y-Coordinate,STARLINK-2751 - Y-Coordinate,STARLINK-31963 - Y-Coordinate,STARLINK-1007 - Y-Coordinate,STARLINK-3504 - Y-Coordinate,STARLINK-30199 - Y-Coordinate,STARLINK-5971 - Y-Coordinate,STARLINK-5492 - Y-Coordinate,STARLINK-2482 - Y-Coordinate,STARLINK-32286 - Y-Coordinate,STARLINK-31179 - Y-Coordinate,STARLINK-11158 [DTC] - Y-Coordinate,STARLINK-30078 - Y-Coordinate,STARLINK-30476 - Y-Coordinate,STARLINK-30846 - Y-Coordinate,STARLINK-3319 - Y-Coordinate,STARLINK-6173 - Y-Coordinate,STARLINK-2749 - Y-Coordinate,STARLINK-3332 - Y-Coordinate,STARLINK-2524 - Y-Coordinate,STARLINK-4038 - Y-Coordinate,STARLINK-3349 - Y-Coordinate,STARLINK-2428 - Y-Coordinate,STARLINK-5554 - Y-Coordinate,STARLINK-31067 - Y-Coordinate,STARLINK-32268 - Y-Coordinate,STARLINK-31997 - Y-Coordinate,STARLINK-5224 - Y-Coordinate,STARLINK-3698 - Y-Coordinate,STARLINK-31134 - Y-Coordinate,STARLINK-5702 - Y-Coordinate,STARLINK-2033 - Y-Coordinate,STARLINK-3051 - Y-Coordinate,STARLINK-30375 - Y-Coordinate,STARLINK-31599 - Y-Coordinate,STARLINK-32022 - Y-Coordinate,STARLINK-5297 - Y-Coordinate,STARLINK-1098 - Y-Coordinate,STARLINK-3419 - Y-Coordinate,STARLINK-30607 - Y-Coordinate,STARLINK-31072 - Y-Coordinate,STARLINK-3585 - Y-Coordinate,STARLINK-3804 - Y-Coordinate,STARLINK-31872 - Y-Coordinate,STARLINK-4017 - Y-Coordinate,STARLINK-4443 - Y-Coordinate,STARLINK-5396 - Y-Coordinate,STARLINK-6172 - Y-Coordinate,STARLINK-30198 - Y-Coordinate,MoonARTEMIS1 - Y-Coordinate,MoonARTEMIS2 - Y-Coordinate,MoonIOAGEO - Y-Coordinate,MoonIOAGNO - Y-Coordinate,MoonIOAGNO 0001 - Y-Coordinate,MoonIOAGSO - Y-Coordinate,MoonIOAGSO 0001 - Y-Coordinate,MoonLRO - Y-Coordinate,MarsSat1 - Y-Coordinate,MarsSat2 - Y-Coordinate,MarsSat3 - Y-Coordinate,MarsSat4 - Y-Coordinate,Moon - Y-Coordinate,Mars - Y-Coordinate,STARLINK-6048 - Z-Coordinate,STARLINK-30381 - Z-Coordinate,STARLINK-3181 - Z-Coordinate,STARLINK-30099 - Z-Coordinate,STARLINK-6183 - Z-Coordinate,STARLINK-31841 - Z-Coordinate,STARLINK-3158 - Z-Coordinate,STARLINK-3746 - Z-Coordinate,STARLINK-30459 - Z-Coordinate,STARLINK-31403 - Z-Coordinate,STARLINK-3139 - Z-Coordinate,STARLINK-32197 - Z-Coordinate,STARLINK-6155 - Z-Coordinate,STARLINK-3261 - Z-Coordinate,STARLINK-31376 - Z-Coordinate,STARLINK-30169 - Z-Coordinate,STARLINK-30903 - Z-Coordinate,STARLINK-32005 - Z-Coordinate,STARLINK-31858 - Z-Coordinate,STARLINK-30359 - Z-Coordinate,STARLINK-31284 - Z-Coordinate,STARLINK-32194 - Z-Coordinate,STARLINK-32148 - Z-Coordinate,STARLINK-31142 - Z-Coordinate,STARLINK-31268 - Z-Coordinate,STARLINK-11208 [DTC] - Z-Coordinate,STARLINK-3292 - Z-Coordinate,STARLINK-5799 - Z-Coordinate,STARLINK-5449 - Z-Coordinate,STARLINK-2063 - Z-Coordinate,STARLINK-6034 - Z-Coordinate,STARLINK-4285 - Z-Coordinate,STARLINK-2209 - Z-Coordinate,STARLINK-30125 - Z-Coordinate,STARLINK-3968 - Z-Coordinate,STARLINK-3813 - Z-Coordinate,STARLINK-5080 - Z-Coordinate,STARLINK-5070 - Z-Coordinate,STARLINK-1104 - Z-Coordinate,STARLINK-4399 - Z-Coordinate,STARLINK-2028 - Z-Coordinate,STARLINK-3704 - Z-Coordinate,STARLINK-5677 - Z-Coordinate,STARLINK-31693 - Z-Coordinate,STARLINK-2129 - Z-Coordinate,STARLINK-5095 - Z-Coordinate,STARLINK-4618 - Z-Coordinate,STARLINK-2364 - Z-Coordinate,STARLINK-3862 - Z-Coordinate,STARLINK-5891 - Z-Coordinate,STARLINK-5239 - Z-Coordinate,STARLINK-3887 - Z-Coordinate,STARLINK-2751 - Z-Coordinate,STARLINK-31963 - Z-Coordinate,STARLINK-1007 - Z-Coordinate,STARLINK-3504 - Z-Coordinate,STARLINK-30199 - Z-Coordinate,STARLINK-5971 - Z-Coordinate,STARLINK-5492 - Z-Coordinate,STARLINK-2482 - Z-Coordinate,STARLINK-32286 - Z-Coordinate,STARLINK-31179 - Z-Coordinate,STARLINK-11158 [DTC] - Z-Coordinate,STARLINK-30078 - Z-Coordinate,STARLINK-30476 - Z-Coordinate,STARLINK-30846 - Z-Coordinate,STARLINK-3319 - Z-Coordinate,STARLINK-6173 - Z-Coordinate,STARLINK-2749 - Z-Coordinate,STARLINK-3332 - Z-Coordinate,STARLINK-2524 - Z-Coordinate,STARLINK-4038 - Z-Coordinate,STARLINK-3349 - Z-Coordinate,STARLINK-2428 - Z-Coordinate,STARLINK-5554 - Z-Coordinate,STARLINK-31067 - Z-Coordinate,STARLINK-32268 - Z-Coordinate,STARLINK-31997 - Z-Coordinate,STARLINK-5224 - Z-Coordinate,STARLINK-3698 - Z-Coordinate,STARLINK-31134 - Z-Coordinate,STARLINK-5702 - Z-Coordinate,STARLINK-2033 - Z-Coordinate,STARLINK-3051 - Z-Coordinate,STARLINK-30375 - Z-Coordinate,STARLINK-31599 - Z-Coordinate,STARLINK-32022 - Z-Coordinate,STARLINK-5297 - Z-Coordinate,STARLINK-1098 - Z-Coordinate,STARLINK-3419 - Z-Coordinate,STARLINK-30607 - Z-Coordinate,STARLINK-31072 - Z-Coordinate,STARLINK-3585 - Z-Coordinate,STARLINK-3804 - Z-Coordinate,STARLINK-31872 - Z-Coordinate,STARLINK-4017 - Z-Coordinate,STARLINK-4443 - Z-Coordinate,STARLINK-5396 - Z-Coordinate,STARLINK-6172 - Z-Coordinate,STARLINK-30198 - Z-Coordinate,MoonARTEMIS1 - Z-Coordinate,MoonARTEMIS2 - Z-Coordinate,MoonIOAGEO - Z-Coordinate,MoonIOAGNO - Z-Coordinate,MoonIOAGNO 0001 - Z-Coordinate,MoonIOAGSO - Z-Coordinate,MoonIOAGSO 0001 - Z-Coordinate,MoonLRO - Z-Coordinate,MarsSat1 - Z-Coordinate,MarsSat2 - Z-Coordinate,MarsSat3 - Z-Coordinate,MarsSat4 - Z-Coordinate,Moon - Z-Coordinate,Mars - Z-Coordinate,
SECONDS,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,
0.000,2050.0488,-1007.6333,3718.5689,-4372.4979,6738.2591,0.0000,25.4392,68.6841,-4737.6107,3751.3751,4122.0308,-5945.3716,-6087.0528,-3969.2273,400.7226,-1636.3994,6005.0603,1955.9400,1071.0290,-1778.7534,-3133.4402,-4112.1406,4948.2878,-1871.0263,0.0000,0.0000,1187.6501,-6369.9902,4180.4834,-5686.8630,-4192.4647,2048.2827,6810.7468,-3289.9434,4913.3874,2263.0799,0.0000,4403.7049,-1329.1115,2490.3484,1650.7374,-4890.6775,-120.0824,-411.9857,2826.8688,3264.4758,-6052.4668,3343.4843,-1643.2189,5575.8989,-4634.2669,-5683.8399,570.3488,0.0000,0.0000,-3400.4901,3462.7809,3063.9290,-4273.2703,-1222.1977,0.0000,-4353.4009,-2657.8104,2473.9566,-4613.4028,-6543.2534,426.8917,351.2757,-523.4478,1723.9836,-5047.1922,-2954.8374,6000.8508,-2773.1407,-6297.9840,6541.0747,5311.9163,1675.1833,324.5967,4222.0637,-4763.0935,5402.3534,6169.3096,3186.6284,-448.0721,3353.0712,784.3295,-3262.4653,-4509.6302,-3763.2901,-4250.0089,0.0000,-4281.3140,-4081.1346,-3122.9573,-4395.0082,-334.2803,4005.3391,-2817.7483,5964.2664,-74072.5266,-85468.7482,-87788.8389,-82438.7958,-74086.7845,-78616.6803,-83698.4372,-81434.2165,122655386.9996,122661515.9946,122664503.9091,122659511.1952,-82328.5684,122659115.5286,6405.9973,4943.6655,2407.1742,5190.5336,-1475.9175,0.0000,-5447.4180,-6527.4708,-3435.2726,3527.9516,497.4080,897.8471,-1627.5073,1270.3773,-6119.9297,6282.6377,-983.0408,-3968.0275,-5038.5847,-5391.5551,-4982.0883,325.4286,-705.9293,-5340.7913,0.0000,0.0000,6752.5735,-1269.9563,2139.9546,-3655.2684,-460.4867,-4966.8040,337.6129,-5590.2439,4845.6523,3548.4476,0.0000,2295.5928,3855.8141,4851.5611,4225.5082,2654.7857,-6266.1463,-5118.6215,5535.4852,4766.4343,3122.7092,-2536.2082,-5574.1148,2799.9390,-2592.7283,-2535.2182,-6868.5440,0.0000,0.0000,-3957.8265,4428.3588,6172.9267,3374.5982,4661.6574,0.0000,4988.2071,5660.3037,4520.1531,-4405.7802,-861.1229,-5428.1769,5072.0694,4279.8582,-5223.0936,2288.1112,-3282.6861,297.4201,-5214.1684,-2320.3723,2088.3654,2137.1784,5762.4009,6422.0328,1407.8092,3279.2348,-1993.9844,645.2420,4417.7858,-5135.1477,-3689.8715,5896.6289,2490.8302,-846.4921,-1804.0084,1156.9068,0.0000,1657.5400,866.3535,-4008.2893,-3637.3886,-1465.9363,-4242.3237,-4822.4795,3035.8784,-377644.2716,-359141.9683,-362267.9821,-364461.0046,-360604.3102,-360087.3251,-356823.3591,-361757.8172,120071723.1021,120035870.2941,120076005.9028,120063286.8339,-360788.9959,120052245.2260,-1754.4516,4649.2840,5065.8508,184.5751,-652.8523,0.0000,-4268.6984,2156.3475,-3533.2745,4452.9973,-5508.4730,3225.8799,2807.1307,5486.0948,2935.8975,-2354.8999,-2950.9007,5225.4684,-4453.5841,-3938.5795,-3433.0037,-5322.6368,-4724.8021,-3923.2433,0.0000,0.0000,750.4565,-2429.5337,5016.7813,-1661.8914,-5426.9094,4288.5783,-876.8698,2356.9469,-226.7239,5432.8547,0.0000,-4855.2345,-5393.6201,4217.3477,5164.3552,4016.9834,2810.9949,-4343.7698,2933.4712,3796.3740,-721.4741,5361.1530,3732.4927,2993.6591,-4448.3786,-2861.7115,-177.1513,0.0000,0.0000,-4547.2919,-4063.4758,-397.5535,-4197.9069,-4957.9615,0.0000,-1932.7964,2538.2699,4620.1886,-2568.1642,-1959.4361,4145.0174,-4731.1566,-5397.1726,4160.5781,-4068.4980,5283.7825,-3400.6472,3510.6081,1703.3216,-1051.1030,-3655.8057,3286.5164,-2456.2091,5250.3115,-3743.1830,-3830.8052,2944.2240,4186.1362,-4573.6033,4627.1428,-3326.6303,5462.2947,5090.9395,5446.9034,-5199.3744,0.0000,-5170.9701,-5479.5327,-4606.6817,3858.3303,-6813.9277,3364.8466,4066.9100,-1804.9650,125761.4298,124951.1872,126021.5080,122609.2442,128739.2097,124142.1312,114883.1391,122436.0487,-81347890.5498,-81358457.1727,-81357619.4406,-81357685.8688,123628.3669,-81352798.8068,
300.000,2414.8915,1089.7814,4024.2203,-3020.9548,5951.9893,0.0000,-1539.1052,-1196.0183,-6043.7628,5261.6256,4375.5386,-6209.9689,-5697.1715,-3388.0051,-1366.3652,127.6873,4854.9218,-215.6092,-918.2967,-3305.5412,-4179.5702,-4113.9564,5334.0831,-2942.2411,0.0000,0.0000,2346.4025,-6857.1289,5535.5166,-6427.1376,-2178.1866,825.7265,6751.6028,-4751.7680,5469.1242,3749.9360,0.0000,3435.5023,826.2936,2506.1294,3630.8917,-3128.7571,-1781.2188,-2004.3274,3587.0894,4955.1922,-5018.6989,1602.6237,-3199.5600,4214.4224,-4446.3988,-6585.1380,-662.5266,0.0000,0.0000,-3941.6523,5137.3698,4217.5580,-3279.8504,824.1605,0.0000,-3232.3235,-1020.0854,4069.8079,-5153.5071,-6833.9384,-1078.0496,2457.6125,1615.5226,-145.6864,-4973.1928,-4713.3685,6576.2729,-4283.5694,-6308.4977,6899.0753,6379.5869,2743.5343,1015.3875,4055.3936,-3998.6978,5071.8101,6718.4159,4417.2912,-2522.7941,1673.3648,2067.3390,-1919.3960,-3939.2553,-4242.7783,-2911.3177,0.0000,-4075.7901,-3204.4370,-4788.3965,-5797.4565,718.8191,2925.5771,-4609.1537,6715.5873,-66027.7152,-77962.8520,-80220.8004,-75034.9548,-66432.4320,-71233.3136,-76039.1545,-74218.7021,120007312.1613,120013801.2399,120015843.6791,120010953.9388,-74709.3010,120011127.8955,5379.6466,5295.1253,241.9061,5927.0726,-2840.8335,0.0000,-6092.7819,-6761.2573,-2176.3132,2115.2027,-1624.0915,2343.2460,210.1686,3317.3739,-5354.4548,5923.2614,-2539.6217,-4103.8856,-5596.5260,-3999.4653,-3269.3487,2453.3680,-2505.0390,-3752.3026,0.0000,0.0000,6399.4976,262.9900,753.6229,-2668.4624,-778.2568,-6166.8330,-879.2937,-4924.8398,3709.6494,1946.6177,0.0000,669.7642,4257.2789,6020.3582,3979.2483,3482.5438,-6479.3620,-3821.3892,3994.7609,4004.4267,3957.1231,-3875.1397,-5711.2818,2606.8430,-591.5774,-1474.9144,-6578.9511,0.0000,0.0000,-1999.8010,3507.7794,5126.2130,5069.5970,4135.2299,0.0000,6075.7107,5344.8772,3069.0293,-2644.7638,677.8868,-6180.4509,4760.5287,3882.7699,-4622.6154,3942.5667,-2264.9267,-1073.0732,-5011.9116,-2812.3975,623.7444,986.3850,4316.0719,6796.7762,-754.2887,4961.1355,-3824.3038,-653.5497,4709.2342,-5032.0515,-5029.5503,4617.6725,4175.8801,1232.0975,329.2364,2876.6831,0.0000,3621.2226,2860.9009,-2717.5342,-2873.1109,-3344.8729,-5686.6209,-4128.1996,1684.4447,-379087.1446,-360443.7045,-363791.9174,-365860.9417,-362211.2166,-361862.2641,-358461.6869,-363366.2716,122722405.6067,122686499.0349,122726659.2572,122713649.0224,-362444.9215,122702885.4698,-3681.6500,4225.5066,5387.3632,-1363.6347,-2128.5302,0.0000,-2897.3342,385.0323,-2335.9162,3768.6990,-5079.3146,1592.1470,3880.2828,4999.1455,3959.2553,-3550.2707,-3965.2742,5475.4824,-3768.4041,-4563.6952,-4274.7325,-4732.9020,-3546.5455,-4968.9515,0.0000,0.0000,-1068.1733,-991.4191,4004.5717,127.8153,-6472.8224,2928.1923,941.5007,907.1971,-2006.6663,5419.9225,0.0000,-5998.4892,-5188.2141,2242.5240,4272.1426,5016.2336,1432.4543,-5159.8708,4287.5864,2687.6905,-2465.9675,5363.5130,2208.4098,4825.8191,-5279.7821,-1167.7003,-1957.5719,0.0000,0.0000,-5327.1526,-3066.8711,-1898.4889,-3287.1920,-5479.9906,0.0000,-434.3810,3988.1884,4681.5426,-3707.6706,-462.3830,2738.3331,-4418.6939,-5480.5549,5113.4035,-2641.2550,4482.9755,-1802.7114,1939.7407,-534.1722,490.6262,-2112.7256,4541.6809,-373.0474,5508.9286,-2615.9188,-2734.3373,1268.9959,2352.8386,-3974.6794,4263.8763,-4567.7898,5056.7801,5470.4349,5382.8964,-5448.4524,0.0000,-4252.8233,-5383.3301,-4089.0060,2366.0756,-6081.3688,2119.1675,3077.5720,-298.7388,125790.2160,125022.9946,126031.2398,122548.9961,128778.0226,124470.2492,114906.5349,122227.8348,-81349553.6962,-81359321.2412,-81359340.6299,-81359397.2960,123677.9330,-81354221.1363,
600.000,2582.4611,3063.2861,3959.4431,-1346.7763,4586.3128,0.0000,-2923.7341,-2335.1392,-6739.0726,6248.2048,4247.1763,-5840.3087,-4773.4451,-2523.4058,-3024.7329,1906.0531,3213.4632,-2365.3050,-2792.1590,-4547.2333,-4840.8988,-3727.1370,5212.3646,-3772.7769,0.0000,0.0000,3281.5263,-6681.3849,6349.1992,-6540.5912,82.4828,-447.7031,6007.1544,-5741.2529,5494.8939,4902.4458,0.0000,2179.2606,2878.4461,2214.4254,5234.5945,-1054.5159,-3252.4403,-3429.3325,4032.7549,6156.5128,-3460.2774,-266.5797,-4418.3222,2419.0526,-3875.6417,-6809.4119,-1850.9268,0.0000,0.0000,-4153.1782,6313.8142,4974.1908,-1992.4396,2813.2970,0.0000,-1796.3135,760.7249,5301.1133,-5216.3000,-6447.6336,-2444.6346,4327.2032,3606.0018,-2035.0452,-4420.3624,-6010.5287,6500.4834,-5346.0962,-5631.7672,6592.3561,6778.3355,3581.7246,1594.9263,3542.8012,-2863.7617,4269.9489,6587.8481,5163.4226,-4339.3526,-146.2548,3185.8327,-428.9216,-3025.6396,-4351.0574,-1317.6333,0.0000,-3512.1875,-2062.9721,-5989.9406,-6611.1694,1770.8673,1557.2991,-5944.7566,6814.2909,-57955.6648,-70418.7172,-72617.4449,-67606.5651,-58747.0377,-63842.0440,-68347.4488,-67010.7208,117301967.6911,117308818.1932,117309916.7084,117305142.3659,-67056.8042,117305872.5074,3798.3008,5156.2370,-1946.0841,6059.5713,-3950.4894,0.0000,-6151.6365,-6310.8121,-719.8372,520.1276,-3568.0539,3529.8878,2053.9332,5037.7962,-4061.3090,5005.3022,-3867.2930,-3882.9572,-5612.0542,-2239.5256,-1228.6836,4305.9769,-4025.8690,-1799.5922,0.0000,0.0000,5401.6053,1761.1240,-667.3053,-1419.7952,-918.0566,-6750.0798,-2017.8104,-3782.5158,2187.3972,190.8523,0.0000,-1075.3031,4265.0718,6532.8244,3378.5522,4013.5308,-6053.3111,-2147.1071,2045.0447,2876.7957,4412.3842,-4859.7806,-5295.7121,2066.3687,1489.0363,-276.5654,-5631.5742,0.0000,0.0000,154.6900,2277.3695,3569.4723,6262.3428,3255.5323,0.0000,6562.3973,4488.9175,1352.5988,-609.3071,2145.2846,-6313.4208,4033.4475,3160.3066,-3606.3010,5180.9070,-1069.0685,-2317.0029,-4318.9745,-2990.0053,-905.7578,-243.7602,2434.8057,6460.2940,-2849.5770,6146.9579,-5269.9090,-1871.7167,4530.0047,-4470.2251,-5881.1206,2876.0375,5460.8171,3208.0537,2413.6431,4339.8419,0.0000,5214.3800,4590.4443,-1191.2843,-1846.1367,-4830.4046,-6526.5580,-3059.5608,172.2252,-380357.5304,-361601.7207,-365155.2559,-367079.2820,-363655.7633,-363492.3434,-359937.4135,-364762.0537,125314690.4262,125278749.5752,125318894.2088,125305573.0573,-363939.9746,125295131.3703,-5218.4229,3336.1654,5081.3010,-2756.6277,-3376.0962,0.0000,-1214.2687,-1428.5574,-877.7636,2659.2941,-4099.8059,-220.1887,4532.0747,3968.6719,4533.9748,-4361.7550,-4523.8052,5119.1542,-2658.1996,-4696.5539,-4635.6114,-3592.1826,-1979.9246,-5473.5799,0.0000,0.0000,-2770.7719,552.8321,2553.2948,1903.9702,-6811.5880,1246.8098,2656.3950,-640.9752,-3569.3634,4813.4920,0.0000,-6505.6563,-4386.8854,23.8068,2912.0057,5463.3253,-103.6540,-5373.7210,5171.2030,1289.1300,-3937.0062,4762.0972,445.4672,6139.2095,-5546.5686,655.9659,-3525.0846,0.0000,0.0000,-5535.9213,-1742.5629,-3193.6787,-2016.0223,-5412.7698,0.0000,1111.2902,4975.8599,4240.3435,-4441.2369,1085.2489,1027.3469,-3636.5036,-4973.0286,5511.4351,-924.1376,3193.9401,-9.2781,155.7155,-2714.3770,1980.0448,-329.2941,5291.8413,1750.9261,5166.9539,-1203.2461,-1343.1073,-545.9811,261.0092,-2943.1901,3418.6245,-5295.8590,4087.8489,5245.9393,4726.7858,-5085.7959,0.0000,-2876.6800,-4701.3736,-3119.5277,615.7740,-4712.9650,626.6627,1755.8436,1239.5041,125818.7881,125085.7589,126036.4154,122499.2885,128814.3124,124790.7887,114934.0635,122130.8970,-81351218.8217,-81360181.4280,-81361060.3899,-81361096.8912,123727.4233,-81355643.3343,
