sl_50_5400_20310810 Coordinates.csv
2031/08/10 07:47:00.0000 UTC

Generated: Tue Oct  8 21:55:00 2024,
Start: 2031/08/10 07:47:00.00, Stop: 2031/08/10 09:17:00.00,
TIME_UNITS,STARLINK-2683 - X-Coordinate,STARLINK-2484 - X-Coordinate,STARLINK-4801 - X-Coordinate,STARLINK-4345 - X-Coordinate,STARLINK-3336 - X-Coordinate,STARLINK-31474 - X-Coordinate,STARLINK-4417 - X-Coordinate,STARLINK-5558 - X-Coordinate,STARLINK-30980 - X-Coordinate,STARLINK-31071 - X-Coordinate,STARLINK-5910 - X-Coordinate,STARLINK-32208 - X-Coordinate,STARLINK-30545 - X-Coordinate,STARLINK-3952 - X-Coordinate,STARLINK-5902 - X-Coordinate,STARLINK-31825 - X-Coordinate,STARLINK-32042 - X-Coordinate,STARLINK-4271 - X-Coordinate,STARLINK-4148 - X-Coordinate,STARLINK-5498 - X-Coordinate,STARLINK-2116 - X-Coordinate,STARLINK-5096 - X-Coordinate,STARLINK-2115 - X-Coordinate,STARLINK-6030 - X-Coordinate,STARLINK-4006 - X-Coordinate,STARLINK-31808 - X-Coordinate,STARLINK-3297 - X-Coordinate,STARLINK-11155 [DTC] - X-Coordinate,STARLINK-5957 - X-Coordinate,STARLINK-30920 - X-Coordinate,STARLINK-2000 - X-Coordinate,STARLINK-30361 - X-Coordinate,STARLINK-30849 - X-Coordinate,STARLINK-30870 - X-Coordinate,STARLINK-30885 - X-Coordinate,STARLINK-5264 - X-Coordinate,STARLINK-31871 - X-Coordinate,STARLINK-5325 - X-Coordinate,STARLINK-3500 - X-Coordinate,STARLINK-31122 - X-Coordinate,STARLINK-3936 - X-Coordinate,STARLINK-11232 [DTC] - X-Coordinate,STARLINK-3698 - X-Coordinate,STARLINK-1411 - X-Coordinate,STARLINK-30807 - X-Coordinate,STARLINK-1374 - X-Coordinate,STARLINK-5396 - X-Coordinate,STARLINK-30826 - X-Coordinate,STARLINK-6227 - X-Coordinate,STARLINK-5224 - X-Coordinate,MoonARTEMIS1 - X-Coordinate,MoonARTEMIS2 - X-Coordinate,MoonIOAGEO - X-Coordinate,MoonIOAGNO - X-Coordinate,MoonIOAGNO 0001 - X-Coordinate,MoonIOAGSO - X-Coordinate,MoonIOAGSO 0001 - X-Coordinate,MoonLRO - X-Coordinate,MarsSat1 - X-Coordinate,MarsSat2 - X-Coordinate,MarsSat3 - X-Coordinate,MarsSat4 - X-Coordinate,Moon - X-Coordinate,Mars - X-Coordinate,STARLINK-2683 - Y-Coordinate,STARLINK-2484 - Y-Coordinate,STARLINK-4801 - Y-Coordinate,STARLINK-4345 - Y-Coordinate,STARLINK-3336 - Y-Coordinate,STARLINK-31474 - Y-Coordinate,STARLINK-4417 - Y-Coordinate,STARLINK-5558 - Y-Coordinate,STARLINK-30980 - Y-Coordinate,STARLINK-31071 - Y-Coordinate,STARLINK-5910 - Y-Coordinate,STARLINK-32208 - Y-Coordinate,STARLINK-30545 - Y-Coordinate,STARLINK-3952 - Y-Coordinate,STARLINK-5902 - Y-Coordinate,STARLINK-31825 - Y-Coordinate,STARLINK-32042 - Y-Coordinate,STARLINK-4271 - Y-Coordinate,STARLINK-4148 - Y-Coordinate,STARLINK-5498 - Y-Coordinate,STARLINK-2116 - Y-Coordinate,STARLINK-5096 - Y-Coordinate,STARLINK-2115 - Y-Coordinate,STARLINK-6030 - Y-Coordinate,STARLINK-4006 - Y-Coordinate,STARLINK-31808 - Y-Coordinate,STARLINK-3297 - Y-Coordinate,STARLINK-11155 [DTC] - Y-Coordinate,STARLINK-5957 - Y-Coordinate,STARLINK-30920 - Y-Coordinate,STARLINK-2000 - Y-Coordinate,STARLINK-30361 - Y-Coordinate,STARLINK-30849 - Y-Coordinate,STARLINK-30870 - Y-Coordinate,STARLINK-30885 - Y-Coordinate,STARLINK-5264 - Y-Coordinate,STARLINK-31871 - Y-Coordinate,STARLINK-5325 - Y-Coordinate,STARLINK-3500 - Y-Coordinate,STARLINK-31122 - Y-Coordinate,STARLINK-3936 - Y-Coordinate,STARLINK-11232 [DTC] - Y-Coordinate,STARLINK-3698 - Y-Coordinate,STARLINK-1411 - Y-Coordinate,STARLINK-30807 - Y-Coordinate,STARLINK-1374 - Y-Coordinate,STARLINK-5396 - Y-Coordinate,STARLINK-30826 - Y-Coordinate,STARLINK-6227 - Y-Coordinate,STARLINK-5224 - Y-Coordinate,MoonARTEMIS1 - Y-Coordinate,MoonARTEMIS2 - Y-Coordinate,MoonIOAGEO - Y-Coordinate,MoonIOAGNO - Y-Coordinate,MoonIOAGNO 0001 - Y-Coordinate,MoonIOAGSO - Y-Coordinate,MoonIOAGSO 0001 - Y-Coordinate,MoonLRO - Y-Coordinate,MarsSat1 - Y-Coordinate,MarsSat2 - Y-Coordinate,MarsSat3 - Y-Coordinate,MarsSat4 - Y-Coordinate,Moon - Y-Coordinate,Mars - Y-Coordinate,STARLINK-2683 - Z-Coordinate,STARLINK-2484 - Z-Coordinate,STARLINK-4801 - Z-Coordinate,STARLINK-4345 - Z-Coordinate,STARLINK-3336 - Z-Coordinate,STARLINK-31474 - Z-Coordinate,STARLINK-4417 - Z-Coordinate,STARLINK-5558 - Z-Coordinate,STARLINK-30980 - Z-Coordinate,STARLINK-31071 - Z-Coordinate,STARLINK-5910 - Z-Coordinate,STARLINK-32208 - Z-Coordinate,STARLINK-30545 - Z-Coordinate,STARLINK-3952 - Z-Coordinate,STARLINK-5902 - Z-Coordinate,STARLINK-31825 - Z-Coordinate,STARLINK-32042 - Z-Coordinate,STARLINK-4271 - Z-Coordinate,STARLINK-4148 - Z-Coordinate,STARLINK-5498 - Z-Coordinate,STARLINK-2116 - Z-Coordinate,STARLINK-5096 - Z-Coordinate,STARLINK-2115 - Z-Coordinate,STARLINK-6030 - Z-Coordinate,STARLINK-4006 - Z-Coordinate,STARLINK-31808 - Z-Coordinate,STARLINK-3297 - Z-Coordinate,STARLINK-11155 [DTC] - Z-Coordinate,STARLINK-5957 - Z-Coordinate,STARLINK-30920 - Z-Coordinate,STARLINK-2000 - Z-Coordinate,STARLINK-30361 - Z-Coordinate,STARLINK-30849 - Z-Coordinate,STARLINK-30870 - Z-Coordinate,STARLINK-30885 - Z-Coordinate,STARLINK-5264 - Z-Coordinate,STARLINK-31871 - Z-Coordinate,STARLINK-5325 - Z-Coordinate,STARLINK-3500 - Z-Coordinate,STARLINK-31122 - Z-Coordinate,STARLINK-3936 - Z-Coordinate,STARLINK-11232 [DTC] - Z-Coordinate,STARLINK-3698 - Z-Coordinate,STARLINK-1411 - Z-Coordinate,STARLINK-30807 - Z-Coordinate,STARLINK-1374 - Z-Coordinate,STARLINK-5396 - Z-Coordinate,STARLINK-30826 - Z-Coordinate,STARLINK-6227 - Z-Coordinate,STARLINK-5224 - Z-Coordinate,MoonARTEMIS1 - Z-Coordinate,MoonARTEMIS2 - Z-Coordinate,MoonIOAGEO - Z-Coordinate,MoonIOAGNO - Z-Coordinate,MoonIOAGNO 0001 - Z-Coordinate,MoonIOAGSO - Z-Coordinate,MoonIOAGSO 0001 - Z-Coordinate,MoonLRO - Z-Coordinate,MarsSat1 - Z-Coordinate,MarsSat2 - Z-Coordinate,MarsSat3 - Z-Coordinate,MarsSat4 - Z-Coordinate,Moon - Z-Coordinate,Mars - Z-Coordinate,
SECONDS,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,
0.000,-2465.3607,-3570.2424,-2271.8916,-6148.0431,3361.2876,5196.5516,-5340.4190,3864.0351,5658.1028,5583.1688,6773.8909,3322.6520,4650.1344,4742.5025,2028.5702,-111.6877,-494.8297,-2650.9873,608.0386,6548.5219,2336.5846,-1126.9180,-4491.7805,4828.1217,3978.7157,-6790.1099,4196.7066,-2833.2753,-2020.9149,3168.5806,-4309.4193,2426.1566,3949.5165,179.0169,2805.1147,3718.9816,3421.6783,-5756.8598,2840.1435,2723.5946,-135.2652,2980.2901,-5028.3509,505.6219,3604.8239,-3269.2833,-1539.3802,-4342.8416,3528.6054,2017.6866,-346136.6233,-333259.2699,-339411.3951,-337902.9223,-329858.9952,-331940.9344,-332466.6537,-334061.6553,120011570.2236,120029070.4893,119999390.1435,120016164.3880,-334806.3804,120013239.2241,6328.0867,3600.0337,-4526.8001,-3072.0328,-2668.0189,-1767.3014,4400.4099,-3422.0351,-3670.0797,-1927.5208,1404.3480,-2892.4441,-5154.8302,-2973.8896,-4719.6876,-5149.6798,4093.8780,4188.1110,6635.1823,1691.6310,-4744.3306,-4539.9246,3801.1410,-1678.5200,1518.0380,-969.2854,-685.7230,-4234.3613,-4966.3321,5081.6215,-1714.1288,-5539.6884,4742.5972,-5520.5672,-6127.1741,4566.8438,-5191.4958,-2483.6779,5635.7784,-6203.5797,5099.7808,6032.1286,-60.6081,5119.5257,4889.4109,2612.5736,-6484.1868,-3524.5658,-5021.6577,-1229.7935,-180583.5919,-164122.0819,-166084.9264,-171600.7349,-175851.9387,-172022.5752,-165936.6273,-170466.5849,59937771.2904,59973094.0718,59949503.3376,59961621.4836,-169337.8916,59954960.1199,876.1648,-4220.3691,-4711.6940,877.5122,5390.0201,-4064.8033,225.0864,4666.7822,-1618.6804,-3469.9895,390.3518,-5242.0253,13.5243,3986.1433,-4641.2722,-4484.3474,-5497.5551,4744.1247,-1698.8896,-1580.0221,-4378.5095,5079.0356,-3411.8213,4669.3235,-5226.7835,66.9646,-5447.7858,4129.8341,-4395.4618,3262.5149,5205.5485,-3332.7083,-3111.6915,-4207.2484,1519.2262,3611.4353,-2809.6443,-2987.0083,-2768.4755,1346.1967,4567.1828,95.9309,-4716.2763,4554.1736,3328.9943,-5522.6928,-1061.3581,3962.0052,-3207.7198,-6472.2430,127198.9602,125363.3050,126450.7577,123111.5057,129193.4824,124335.7739,115255.4218,125170.5592,-49275488.3741,-49243449.9217,-49262287.8767,-49272320.9479,124013.3133,-49264573.2859,
300.000,-1112.7439,-1532.4604,-4100.4504,-5363.4842,1548.2596,4854.6042,-5387.2007,2051.1581,4256.7192,5304.0920,6833.6356,2336.3101,3323.4413,4457.1107,117.0939,-1786.7471,1660.0316,-560.1573,1849.6723,6832.4504,340.7979,-2734.0881,-2700.3195,4115.9883,4009.3985,-6646.2010,4079.0353,-3564.3504,-3947.2404,4609.8519,-4176.1678,464.3701,5430.5667,-1736.5092,1126.8125,5176.5374,1537.0575,-6556.5866,3597.7564,1610.6938,1614.2330,3923.0022,-5689.1210,2236.1016,4492.7246,-1667.6437,-2903.2086,-4892.5833,1611.3166,931.2479,-342239.2609,-329442.4917,-335691.6955,-334179.4297,-326152.5049,-328508.5077,-328781.4678,-330513.4238,118675477.1857,118692873.0498,118663568.7425,118679377.9435,-331158.6507,118677184.4399,6233.5382,3956.5652,-3429.0063,-3167.5231,-3879.6591,-3679.6398,3865.5064,-3086.8739,-4605.3316,-3702.9794,-106.4567,-4669.3604,-5906.7598,-4581.7074,-5566.5976,-3969.2882,4217.5746,4207.9398,6620.2030,1110.9199,-4449.3959,-3131.9909,4199.0011,-3659.5851,-682.4005,566.6921,-2773.4058,-2301.5161,-4418.3522,4755.3042,420.1870,-5437.8156,3877.8720,-5864.5484,-6173.7026,4089.6337,-5401.1912,-2070.7902,4143.1721,-6703.1340,4009.7931,5190.8404,1646.0952,5596.3524,3141.9060,4071.6352,-5556.4285,-1510.8063,-5301.3460,-3121.1842,-187963.7446,-170930.6985,-172986.8517,-178315.2456,-182878.3973,-178930.2961,-172986.8843,-177804.6569,62545956.8497,62581902.7494,62557279.3943,62569815.1199,-176363.1783,62563219.3272,2600.3529,-5051.7476,-4390.6642,3027.5224,5479.0782,-3088.9489,-2001.6271,5887.2293,-2964.7966,-2251.8497,-1150.6828,-4428.8006,-1511.1702,2529.7048,-4114.0488,-5262.5969,-5165.5105,5389.0153,103.6863,540.4049,-5218.5089,5512.3998,-4620.8537,4196.3239,-5377.0236,1595.5632,-4839.8626,4999.0104,-3599.6080,1635.7918,5566.0482,-4231.1869,-1797.2121,-3284.8002,2882.4371,2059.2286,-3875.9830,-962.0663,-4170.3745,-464.2357,5308.9665,-1722.2648,-3527.6549,3303.9733,4231.7172,-5352.7614,-2500.9854,4554.8682,-4155.0254,-6070.3859,127248.7835,125403.3376,126472.8632,123046.3426,129241.2780,124674.3882,115281.1752,124871.4075,-49277551.0478,-49245743.5302,-49263947.0993,-49274558.7844,124068.4918,-49266758.7948,
600.000,380.5346,685.9447,-5545.5106,-4011.5703,-386.1945,4048.6640,-4827.3300,3.4077,2435.5420,4509.7287,6231.9668,1160.2593,1665.6050,3745.7853,-1780.9205,-3323.5793,3636.8898,1599.0852,2904.8532,6420.8777,-1713.7775,-4115.6085,-614.7842,3044.4347,3673.4835,-5838.6093,3609.8005,-3940.1954,-5486.8807,5561.4824,-3700.4388,-1562.6320,6374.4085,-3465.0635,-683.4352,6107.8688,-520.8005,-6684.3123,4041.3532,331.9429,3241.9053,4459.3268,-5805.7834,3713.7677,4985.5104,54.9822,-3986.4975,-4996.6881,-475.7372,-179.1444,-338183.3176,-325490.7120,-331823.5093,-330298.4646,-322298.6516,-324955.1577,-324947.8474,-326856.9701,117282709.1272,117299979.0169,117271098.5895,117285910.8975,-327363.5347,117284451.4121,5513.1662,3921.7204,-2036.6180,-2878.7088,-4754.6118,-5208.2844,2929.6112,-2512.6952,-5122.6000,-5093.7664,-1617.8177,-5979.3202,-6098.8128,-5711.9069,-5903.5076,-2419.3109,3972.7999,3860.7440,5933.2356,409.7810,-3757.8132,-1453.5889,4210.5527,-5289.8442,-2810.9916,2061.2546,-4576.9483,-105.1816,-3476.9640,3950.7229,2524.0411,-4839.3836,2649.9433,-5667.8737,-5632.9308,3225.7761,-5095.8961,-1458.8952,2229.3221,-6534.7512,2552.6060,3778.8858,3157.9262,5533.3301,1090.1455,5171.2645,-4042.9923,654.4990,-5104.2873,-4723.9471,-195258.5777,-177663.0365,-179811.8841,-184932.1933,-189823.7290,-185749.0094,-179956.9580,-184956.4911,65124381.6873,65160952.9062,65135311.4281,65148198.9012,-183309.9319,65141719.8720,4035.5288,-5260.5599,-3597.4088,4852.6557,4972.7365,-1767.6057,-4013.4890,6486.4109,-3994.2449,-783.8479,-2568.3855,-3124.5126,-2874.8283,795.6122,-3145.2571,-5453.6717,-4267.5602,5440.7034,1894.8473,2603.1738,-5485.4329,5350.5267,-5307.9045,3273.2032,-4904.4469,2947.7122,-3710.1709,5239.2156,-2418.7923,-174.7201,5342.4202,-4672.2284,-288.4920,-2012.4559,3933.6534,284.4755,-4507.8986,1165.4227,-5118.7583,-2224.4693,5462.7338,-3339.0910,-1955.3849,1691.1314,4680.8294,-4610.7281,-3651.0100,4644.2850,-4656.9153,-5009.2670,127298.2126,125440.3506,126490.3176,122989.7790,129286.5062,125007.7402,115311.0918,124509.0048,-49279608.8752,-49248039.5988,-49265609.4898,-49276770.3077,124123.5970,-49268944.3375,
900.000,1875.2374,2830.3227,-6462.1378,-2253.3075,-2250.0676,2847.6491,-3706.9214,-2073.6254,368.9164,3267.2937,5030.8737,-99.7053,-172.3674,2662.9212,-3486.1296,-4564.5768,5235.9368,3605.9670,3686.3639,5361.5176,-3618.8620,-5131.5058,1547.4608,1708.6574,3001.0959,-4451.5478,2822.2536,-3919.8098,-6490.9794,5937.1011,-2925.9504,-3457.6509,6692.5792,-4846.7459,-2455.4472,6428.7023,-2544.5615,-6133.7254,4137.8061,-1003.9312,4581.5116,4549.6215,-5353.0794,4801.3099,5039.7912,1733.9888,-4687.3843,-4645.6182,-2530.7144,-1210.1332,-333970.7039,-321405.3331,-327808.5560,-326258.8195,-318299.2201,-321284.7472,-320967.5471,-323088.6167,115833928.6564,115851050.8893,115822641.1817,115836429.8924,-323422.7224,115835702.6633,4249.8200,3502.2794,-478.1709,-2215.3064,-5199.4098,-6201.5712,1718.7862,-1765.6482,-5182.2309,-5967.0208,-2996.6405,-6682.8210,-5722.6763,-6258.8740,-5689.1861,-662.1066,3373.4587,3182.6997,4638.9318,-366.9514,-2743.2268,328.2236,3843.1541,-6409.1285,-4637.9058,3377.5709,-5917.0978,2096.5216,-2221.4592,2734.5631,4392.1834,-3807.5143,1164.8750,-4938.8146,-4565.2270,2043.2247,-4313.1109,-683.0813,86.7946,-5722.2767,879.6018,1942.3659,4335.3655,4923.2133,-1065.6660,5795.7485,-2104.1219,2753.3622,-4454.8376,-5862.8598,-202464.6624,-184315.4839,-186557.0580,-191448.1909,-196684.8686,-192474.1788,-186843.7003,-191903.1701,67671814.4697,67709012.4990,67682369.4420,67695540.4843,-190175.0608,67689230.2797,5022.3563,-4821.3146,-2416.8269,6157.4881,3925.8624,-248.3519,-5595.4938,6401.5978,-4597.5723,771.2158,-3711.1141,-1473.1584,-3932.4988,-1025.8068,-1838.4609,-5036.4112,-2901.4812,4893.5764,3477.7845,4388.2838,-5150.2433,4610.8993,-5396.0351,1998.8834,-3863.3215,3974.0446,-2179.8622,4820.3615,-978.9511,-1965.6444,4558.0806,-4608.4595,1251.4229,-525.4546,4559.2251,-1521.0337,-4634.9709,3168.4689,-5511.1933,-3744.3619,5011.5555,-4566.1259,-170.1115,-107.3541,4628.3140,-3375.3081,-4378.8313,4220.3987,-4659.9115,-3402.9620,127347.2522,125474.7168,126503.1925,122944.4732,129329.1901,125332.1298,115345.1522,124115.8986,-49281661.9142,-49250338.0764,-49267275.5853,-49278953.9868,124178.6287,-49271129.9137,
1200.000,3227.3171,4653.8080,-6755.5448,-291.3147,-3862.0624,1359.3325,-2137.3961,-3968.3913,-1744.1739,1689.2205,3350.2798,-1332.7942,-2020.0962,1300.2741,-4839.9311,-5377.0341,6296.5648,5254.0936,4132.8310,3769.0087,-5178.4828,-5673.3788,3559.7970,226.1864,2051.5822,-2627.1592,1777.1594,-3500.1658,-6863.2657,5711.2406,-1918.9947,-5034.0542,6358.8643,-5756.5929,-4019.5490,6117.0954,-4328.2725,-4969.1951,3882.2279,-2280.0015,5491.3273,4198.6344,-4362.3648,5403.3957,4649.7515,3212.9984,-4940.0437,-3870.2660,-4353.3643,-2073.0787,-329603.4043,-317187.8294,-323648.6162,-322058.7997,-314156.0608,-317500.9410,-316842.3900,-319202.1997,114329825.1289,114346777.9358,114318884.6882,114331628.6083,-319337.9686,114331627.4689,2580.0651,2740.6099,1104.9592,-1234.8668,-5158.6914,-6563.4056,384.3738,-920.6511,-4784.7196,-6243.0633,-4120.3345,-6702.2194,-4823.0166,-6177.8669,-4933.7657,1123.5292,2464.1997,2236.6359,2865.3829,-1162.8775,-1505.2600,2040.7273,3136.4590,-6907.1086,-5965.3070,4393.6458,-6661.6490,4045.7346,-759.5248,1217.0516,5841.3765,-2443.0359,-445.7783,-3736.0653,-3080.0983,641.8640,-3133.9961,202.6867,-2068.5728,-4353.8150,-840.9425,-124.7780,5074.6687,3813.6683,-3115.4105,5872.3031,55.3630,4574.5636,-3416.2847,-6407.7553,-209578.6140,-190884.5796,-193219.4431,-197860.5330,-203458.7887,-199101.1385,-193644.0041,-198635.5633,70187038.6102,70224864.2285,70197238.1089,70210622.5635,-196955.5101,70204533.8191,5451.4953,-3787.6616,-975.6872,6802.8341,2452.0342,1298.7186,-6579.5998,5641.8513,-4710.7832,2240.5164,-4457.0219,342.0938,-4572.1074,-2734.7998,-333.8374,-4056.9694,-1216.6228,3807.6912,4678.6904,5705.6468,-4249.4262,3373.2028,-4875.4037,510.0680,-2373.6316,4561.4195,-413.7910,3794.9290,565.8419,-3536.1722,3295.1886,-4046.7190,2655.8340,1017.6429,4691.6168,-3162.4364,-4243.0561,4833.2599,-5305.3612,-4860.3091,4005.2385,-5260.9921,1633.6898,-1894.0955,4079.8040,-1778.0859,-4600.7987,3329.9545,-4163.6637,-1425.3670,127395.9073,125506.7518,126511.5684,122913.7056,129369.3519,125642.7300,115383.3386,123727.7750,-49283710.2245,-49252638.9128,-49268945.9021,-49281108.2547,124233.5870,-49273315.5236,
1500.000,4301.7228,5945.4214,-6391.4011,1654.0079,-5069.4043,-278.9958,-283.7652,-5484.9668,-3699.1571,-76.8309,1355.6192,-2432.6452,-3703.5678,-220.6463,-5719.3960,-5667.3696,6714.0216,6372.8603,4212.9173,1811.7617,-6228.9574,-5676.2535,5209.7285,-1273.2760,909.0195,-550.5110,558.9034,-2717.4221,-6569.7380,4920.1542,-763.0313,-6133.9646,5411.4253,-6116.1091,-5222.8058,5214.3110,-5688.0858,-3317.8674,3297.7867,-3381.1109,5869.3278,3452.7771,-2920.2659,5474.8897,3847.7870,4358.3918,-4720.3451,-2739.4568,-5764.3131,-2701.4783,-325083.4764,-312839.7512,-319345.5302,-317696.2658,-309871.0886,-313606.8465,-312574.2658,-315189.3485,112771114.3193,112787875.8671,112760543.6288,112772227.4419,-315111.0919,112772941.5299,678.9505,1710.8119,2571.1412,-37.6911,-4622.2907,-6262.8564,-915.8854,-53.8781,-3969.7497,-5902.7473,-4887.3542,-6031.0271,-3491.8639,-5488.2856,-3699.3303,2760.2378,1318.0030,1106.4406,790.9360,-1913.5209,-160.0292,3522.2837,2158.1541,-6734.5448,-6649.1031,5013.3712,-6739.1187,5515.1128,781.6242,-458.0976,6728.6993,-874.7757,-2036.5336,-2164.5407,-1324.6809,-854.7987,-1674.9749,1128.6108,-4019.1820,-2571.5344,-2440.7287,-2201.5174,5317.1212,2303.8756,-4859.6087,5379.9973,2207.7736,5935.0360,-2084.7588,-6289.2306,-216597.0930,-197366.9937,-199796.1450,-204167.5821,-210142.5012,-205625.1958,-200354.8045,-205155.0687,72668852.8496,72707306.1203,72678717.3482,72692243.4982,-203648.2621,72686429.0833,5275.4833,-2286.2774,570.7568,6720.1482,711.4385,2700.1894,-6861.8143,4287.0554,-4321.8470,3460.6540,-4726.7992,2119.2048,-4726.0496,-4144.4531,1206.7299,-2624.0359,602.0771,2302.3899,5365.9853,6415.4652,-2881.2831,1770.9699,-3804.2841,-1033.4794,-607.8547,4645.2374,1397.0693,2291.6442,2049.8876,-4710.8301,1686.2290,-3047.3639,3772.6782,2451.9562,4316.5613,-4463.1193,-3375.7862,5982.4742,-4523.3505,-5452.6563,2555.0173,-5343.3384,3259.1710,-3473.3731,3093.9876,10.0467,-4291.4482,2071.2637,-3220.9985,708.0619,127444.1824,125536.7243,126515.5337,122901.4379,129407.0125,125933.3609,115425.6347,123380.2187,-49285753.8683,-49254942.0589,-49270620.9345,-49283231.5211,124288.4719,-49275501.1672,
1800.000,4985.8066,6554.8307,-5400.2421,3369.3391,-5762.6154,-1913.1178,1652.8644,-6463.5799,-5305.4380,-1861.8639,-758.6085,-3306.2513,-5061.2840,-1759.4123,-6048.6355,-5392.2944,6450.3544,6845.5857,3926.7248,-306.5435,-6656.3589,-5126.6675,6321.1919,-2659.1000,-324.4991,1569.3777,-730.7855,-1644.6349,-5641.9695,3655.9944,447.9011,-6644.1712,3948.2301,-5900.0532,-5943.9864,3819.0260,-6481.1865,-1355.0277,2433.7753,-4203.8869,5665.0367,2393.8420,-1161.2034,5023.4682,2702.0807,5071.5444,-4047.9646,-1354.1867,-6622.7255,-3055.7201,-320413.0499,-308362.7251,-314901.1981,-313168.8293,-305446.2824,-309604.4696,-308165.1305,-311040.0386,111158538.0805,111175086.4956,111148358.5400,111158973.1681,-310743.9744,111160386.6320,-1258.5419,512.2912,3791.0809,1243.5800,-3628.1377,-5336.6927,-2036.2243,763.9381,-2812.2310,-4988.3332,-5225.9833,-4735.4136,-1858.9850,-4269.9569,-2095.2938,4089.5768,31.0223,-110.0102,-1374.2162,-2551.1825,1170.3305,4637.7268,997.8700,-5908.3022,-6615.3531,5175.3658,-6146.1029,6334.8186,2266.1604,-2127.4045,6966.1482,752.2791,-3461.1175,-366.3596,530.9310,-2310.4639,-76.5261,2014.1909,-5567.3740,-556.4479,-3767.9362,-4063.1544,5053.3731,535.4847,-6129.0022,4353.8232,4126.2932,6698.5905,-580.6641,-5508.1495,-223516.8071,-203759.5128,-206284.3063,-210369.2707,-216733.0580,-212041.8463,-206973.0802,-211473.2287,75116071.8301,75155152.0995,75125622.8964,75139217.9393,-210250.3385,75133730.5636,4513.8000,-502.0428,2055.5168,5918.3708,-1106.5625,3799.0026,-6412.3241,2479.8395,-3471.9243,4296.0301,-4491.7920,3660.1174,-4378.0470,-5101.2041,2617.1929,-897.3059,2354.4527,543.3975,5464.5544,6442.7403,-1195.7333,-22.6856,-2302.9517,-2466.2877,1228.7039,4216.3401,3056.5038,499.6595,3313.8533,-5358.9195,-99.8191,-1718.0659,4481.1429,3624.1430,3474.5527,-5283.6814,-2129.9304,6494.1577,-3249.4658,-5458.0605,821.5025,-4803.6081,4529.0001,-4672.8314,1776.4469,1797.0666,-3486.2740,583.4742,-1932.5603,2763.9147,127492.0820,125564.8648,126515.1854,122912.2777,129442.1919,126196.3543,115472.0262,123105.3801,-49287792.9098,-49257247.4668,-49272301.1539,-49285322.1900,124343.2834,-49277686.8443,
