sl_100_86400_20310120 Coordinates.csv
2031/01/20 07:47:00.0000 UTC

Generated: Tue Oct  8 21:58:16 2024,
Start: 2031/01/20 07:47:00.00, Stop: 2031/01/21 07:47:00.00,
TIME_UNITS,STARLINK-30464 - X-Coordinate,STARLINK-5363 - X-Coordinate,STARLINK-3130 - X-Coordinate,STARLINK-2049 - X-Coordinate,STARLINK-11246 [DTC] - X-Coordinate,STARLINK-1458 - X-Coordinate,STARLINK-5348 - X-Coordinate,STARLINK-30554 - X-Coordinate,STARLINK-3574 - X-Coordinate,STARLINK-5885 - X-Coordinate,STARLINK-6368 - X-Coordinate,STARLINK-5082 - X-Coordinate,STARLINK-3515 - X-Coordinate,STARLINK-1497 - X-Coordinate,STARLINK-3849 - X-Coordinate,STARLINK-2589 - X-Coordinate,STARLINK-3968 - X-Coordinate,STARLINK-2102 - X-Coordinate,STARLINK-30415 - X-Coordinate,STARLINK-5616 - X-Coordinate,STARLINK-30316 - X-Coordinate,STARLINK-5907 - X-Coordinate,STARLINK-2327 - X-Coordinate,STARLINK-4746 - X-Coordinate,STARLINK-31260 - X-Coordinate,STARLINK-5553 - X-Coordinate,STARLINK-31420 - X-Coordinate,STARLINK-1221 - X-Coordinate,STARLINK-31190 - X-Coordinate,STARLINK-3946 - X-Coordinate,STARLINK-1481 - X-Coordinate,STARLINK-5677 - X-Coordinate,STARLINK-4725 - X-Coordinate,STARLINK-32256 - X-Coordinate,STARLINK-4063 - X-Coordinate,STARLINK-3329 - X-Coordinate,STARLINK-5484 - X-Coordinate,STARLINK-5108 - X-Coordinate,STARLINK-2191 - X-Coordinate,STARLINK-2621 - X-Coordinate,STARLINK-5679 - X-Coordinate,STARLINK-1682 - X-Coordinate,STARLINK-31080 - X-Coordinate,STARLINK-31565 - X-Coordinate,STARLINK-5657 - X-Coordinate,STARLINK-2706 - X-Coordinate,STARLINK-31822 - X-Coordinate,STARLINK-2051 - X-Coordinate,STARLINK-6188 - X-Coordinate,STARLINK-6163 - X-Coordinate,STARLINK-2113 - X-Coordinate,STARLINK-31026 - X-Coordinate,STARLINK-6089 - X-Coordinate,STARLINK-31690 - X-Coordinate,STARLINK-5652 - X-Coordinate,STARLINK-2054 - X-Coordinate,STARLINK-2175 - X-Coordinate,STARLINK-30299 - X-Coordinate,STARLINK-31347 - X-Coordinate,STARLINK-2250 - X-Coordinate,STARLINK-5314 - X-Coordinate,STARLINK-2156 - X-Coordinate,STARLINK-31009 - X-Coordinate,STARLINK-2120 - X-Coordinate,STARLINK-5599 - X-Coordinate,STARLINK-5888 - X-Coordinate,STARLINK-30186 - X-Coordinate,STARLINK-30206 - X-Coordinate,STARLINK-5795 - X-Coordinate,STARLINK-30214 - X-Coordinate,STARLINK-5670 - X-Coordinate,STARLINK-2417 - X-Coordinate,STARLINK-6328 - X-Coordinate,STARLINK-3151 - X-Coordinate,STARLINK-4114 - X-Coordinate,STARLINK-30235 - X-Coordinate,STARLINK-4082 - X-Coordinate,STARLINK-31350 - X-Coordinate,STARLINK-5154 - X-Coordinate,STARLINK-5046 - X-Coordinate,STARLINK-4734 - X-Coordinate,STARLINK-5097 - X-Coordinate,STARLINK-4209 - X-Coordinate,STARLINK-3590 - X-Coordinate,STARLINK-30832 - X-Coordinate,STARLINK-5854 - X-Coordinate,STARLINK-32281 - X-Coordinate,STARLINK-30390 - X-Coordinate,STARLINK-31131 - X-Coordinate,STARLINK-6166 - X-Coordinate,STARLINK-31158 - X-Coordinate,STARLINK-5755 - X-Coordinate,STARLINK-30539 - X-Coordinate,STARLINK-30877 - X-Coordinate,STARLINK-4354 - X-Coordinate,STARLINK-30070 - X-Coordinate,STARLINK-3096 - X-Coordinate,STARLINK-2452 - X-Coordinate,STARLINK-6331 - X-Coordinate,STARLINK-11179 [DTC] - X-Coordinate,MoonARTEMIS1 - X-Coordinate,MoonARTEMIS2 - X-Coordinate,MoonIOAGEO - X-Coordinate,MoonIOAGNO - X-Coordinate,MoonIOAGNO 0001 - X-Coordinate,MoonIOAGSO - X-Coordinate,MoonIOAGSO 0001 - X-Coordinate,MoonLRO - X-Coordinate,MarsSat1 - X-Coordinate,MarsSat2 - X-Coordinate,MarsSat3 - X-Coordinate,MarsSat4 - X-Coordinate,Moon - X-Coordinate,Mars - X-Coordinate,STARLINK-30464 - Y-Coordinate,STARLINK-5363 - Y-Coordinate,STARLINK-3130 - Y-Coordinate,STARLINK-2049 - Y-Coordinate,STARLINK-11246 [DTC] - Y-Coordinate,STARLINK-1458 - Y-Coordinate,STARLINK-5348 - Y-Coordinate,STARLINK-30554 - Y-Coordinate,STARLINK-3574 - Y-Coordinate,STARLINK-5885 - Y-Coordinate,STARLINK-6368 - Y-Coordinate,STARLINK-5082 - Y-Coordinate,STARLINK-3515 - Y-Coordinate,STARLINK-1497 - Y-Coordinate,STARLINK-3849 - Y-Coordinate,STARLINK-2589 - Y-Coordinate,STARLINK-3968 - Y-Coordinate,STARLINK-2102 - Y-Coordinate,STARLINK-30415 - Y-Coordinate,STARLINK-5616 - Y-Coordinate,STARLINK-30316 - Y-Coordinate,STARLINK-5907 - Y-Coordinate,STARLINK-2327 - Y-Coordinate,STARLINK-4746 - Y-Coordinate,STARLINK-31260 - Y-Coordinate,STARLINK-5553 - Y-Coordinate,STARLINK-31420 - Y-Coordinate,STARLINK-1221 - Y-Coordinate,STARLINK-31190 - Y-Coordinate,STARLINK-3946 - Y-Coordinate,STARLINK-1481 - Y-Coordinate,STARLINK-5677 - Y-Coordinate,STARLINK-4725 - Y-Coordinate,STARLINK-32256 - Y-Coordinate,STARLINK-4063 - Y-Coordinate,STARLINK-3329 - Y-Coordinate,STARLINK-5484 - Y-Coordinate,STARLINK-5108 - Y-Coordinate,STARLINK-2191 - Y-Coordinate,STARLINK-2621 - Y-Coordinate,STARLINK-5679 - Y-Coordinate,STARLINK-1682 - Y-Coordinate,STARLINK-31080 - Y-Coordinate,STARLINK-31565 - Y-Coordinate,STARLINK-5657 - Y-Coordinate,STARLINK-2706 - Y-Coordinate,STARLINK-31822 - Y-Coordinate,STARLINK-2051 - Y-Coordinate,STARLINK-6188 - Y-Coordinate,STARLINK-6163 - Y-Coordinate,STARLINK-2113 - Y-Coordinate,STARLINK-31026 - Y-Coordinate,STARLINK-6089 - Y-Coordinate,STARLINK-31690 - Y-Coordinate,STARLINK-5652 - Y-Coordinate,STARLINK-2054 - Y-Coordinate,STARLINK-2175 - Y-Coordinate,STARLINK-30299 - Y-Coordinate,STARLINK-31347 - Y-Coordinate,STARLINK-2250 - Y-Coordinate,STARLINK-5314 - Y-Coordinate,STARLINK-2156 - Y-Coordinate,STARLINK-31009 - Y-Coordinate,STARLINK-2120 - Y-Coordinate,STARLINK-5599 - Y-Coordinate,STARLINK-5888 - Y-Coordinate,STARLINK-30186 - Y-Coordinate,STARLINK-30206 - Y-Coordinate,STARLINK-5795 - Y-Coordinate,STARLINK-30214 - Y-Coordinate,STARLINK-5670 - Y-Coordinate,STARLINK-2417 - Y-Coordinate,STARLINK-6328 - Y-Coordinate,STARLINK-3151 - Y-Coordinate,STARLINK-4114 - Y-Coordinate,STARLINK-30235 - Y-Coordinate,STARLINK-4082 - Y-Coordinate,STARLINK-31350 - Y-Coordinate,STARLINK-5154 - Y-Coordinate,STARLINK-5046 - Y-Coordinate,STARLINK-4734 - Y-Coordinate,STARLINK-5097 - Y-Coordinate,STARLINK-4209 - Y-Coordinate,STARLINK-3590 - Y-Coordinate,STARLINK-30832 - Y-Coordinate,STARLINK-5854 - Y-Coordinate,STARLINK-32281 - Y-Coordinate,STARLINK-30390 - Y-Coordinate,STARLINK-31131 - Y-Coordinate,STARLINK-6166 - Y-Coordinate,STARLINK-31158 - Y-Coordinate,STARLINK-5755 - Y-Coordinate,STARLINK-30539 - Y-Coordinate,STARLINK-30877 - Y-Coordinate,STARLINK-4354 - Y-Coordinate,STARLINK-30070 - Y-Coordinate,STARLINK-3096 - Y-Coordinate,STARLINK-2452 - Y-Coordinate,STARLINK-6331 - Y-Coordinate,STARLINK-11179 [DTC] - Y-Coordinate,MoonARTEMIS1 - Y-Coordinate,MoonARTEMIS2 - Y-Coordinate,MoonIOAGEO - Y-Coordinate,MoonIOAGNO - Y-Coordinate,MoonIOAGNO 0001 - Y-Coordinate,MoonIOAGSO - Y-Coordinate,MoonIOAGSO 0001 - Y-Coordinate,MoonLRO - Y-Coordinate,MarsSat1 - Y-Coordinate,MarsSat2 - Y-Coordinate,MarsSat3 - Y-Coordinate,MarsSat4 - Y-Coordinate,Moon - Y-Coordinate,Mars - Y-Coordinate,STARLINK-30464 - Z-Coordinate,STARLINK-5363 - Z-Coordinate,STARLINK-3130 - Z-Coordinate,STARLINK-2049 - Z-Coordinate,STARLINK-11246 [DTC] - Z-Coordinate,STARLINK-1458 - Z-Coordinate,STARLINK-5348 - Z-Coordinate,STARLINK-30554 - Z-Coordinate,STARLINK-3574 - Z-Coordinate,STARLINK-5885 - Z-Coordinate,STARLINK-6368 - Z-Coordinate,STARLINK-5082 - Z-Coordinate,STARLINK-3515 - Z-Coordinate,STARLINK-1497 - Z-Coordinate,STARLINK-3849 - Z-Coordinate,STARLINK-2589 - Z-Coordinate,STARLINK-3968 - Z-Coordinate,STARLINK-2102 - Z-Coordinate,STARLINK-30415 - Z-Coordinate,STARLINK-5616 - Z-Coordinate,STARLINK-30316 - Z-Coordinate,STARLINK-5907 - Z-Coordinate,STARLINK-2327 - Z-Coordinate,STARLINK-4746 - Z-Coordinate,STARLINK-31260 - Z-Coordinate,STARLINK-5553 - Z-Coordinate,STARLINK-31420 - Z-Coordinate,STARLINK-1221 - Z-Coordinate,STARLINK-31190 - Z-Coordinate,STARLINK-3946 - Z-Coordinate,STARLINK-1481 - Z-Coordinate,STARLINK-5677 - Z-Coordinate,STARLINK-4725 - Z-Coordinate,STARLINK-32256 - Z-Coordinate,STARLINK-4063 - Z-Coordinate,STARLINK-3329 - Z-Coordinate,STARLINK-5484 - Z-Coordinate,STARLINK-5108 - Z-Coordinate,STARLINK-2191 - Z-Coordinate,STARLINK-2621 - Z-Coordinate,STARLINK-5679 - Z-Coordinate,STARLINK-1682 - Z-Coordinate,STARLINK-31080 - Z-Coordinate,STARLINK-31565 - Z-Coordinate,STARLINK-5657 - Z-Coordinate,STARLINK-2706 - Z-Coordinate,STARLINK-31822 - Z-Coordinate,STARLINK-2051 - Z-Coordinate,STARLINK-6188 - Z-Coordinate,STARLINK-6163 - Z-Coordinate,STARLINK-2113 - Z-Coordinate,STARLINK-31026 - Z-Coordinate,STARLINK-6089 - Z-Coordinate,STARLINK-31690 - Z-Coordinate,STARLINK-5652 - Z-Coordinate,STARLINK-2054 - Z-Coordinate,STARLINK-2175 - Z-Coordinate,STARLINK-30299 - Z-Coordinate,STARLINK-31347 - Z-Coordinate,STARLINK-2250 - Z-Coordinate,STARLINK-5314 - Z-Coordinate,STARLINK-2156 - Z-Coordinate,STARLINK-31009 - Z-Coordinate,STARLINK-2120 - Z-Coordinate,STARLINK-5599 - Z-Coordinate,STARLINK-5888 - Z-Coordinate,STARLINK-30186 - Z-Coordinate,STARLINK-30206 - Z-Coordinate,STARLINK-5795 - Z-Coordinate,STARLINK-30214 - Z-Coordinate,STARLINK-5670 - Z-Coordinate,STARLINK-2417 - Z-Coordinate,STARLINK-6328 - Z-Coordinate,STARLINK-3151 - Z-Coordinate,STARLINK-4114 - Z-Coordinate,STARLINK-30235 - Z-Coordinate,STARLINK-4082 - Z-Coordinate,STARLINK-31350 - Z-Coordinate,STARLINK-5154 - Z-Coordinate,STARLINK-5046 - Z-Coordinate,STARLINK-4734 - Z-Coordinate,STARLINK-5097 - Z-Coordinate,STARLINK-4209 - Z-Coordinate,STARLINK-3590 - Z-Coordinate,STARLINK-30832 - Z-Coordinate,STARLINK-5854 - Z-Coordinate,STARLINK-32281 - Z-Coordinate,STARLINK-30390 - Z-Coordinate,STARLINK-31131 - Z-Coordinate,STARLINK-6166 - Z-Coordinate,STARLINK-31158 - Z-Coordinate,STARLINK-5755 - Z-Coordinate,STARLINK-30539 - Z-Coordinate,STARLINK-30877 - Z-Coordinate,STARLINK-4354 - Z-Coordinate,STARLINK-30070 - Z-Coordinate,STARLINK-3096 - Z-Coordinate,STARLINK-2452 - Z-Coordinate,STARLINK-6331 - Z-Coordinate,STARLINK-11179 [DTC] - Z-Coordinate,MoonARTEMIS1 - Z-Coordinate,MoonARTEMIS2 - Z-Coordinate,MoonIOAGEO - Z-Coordinate,MoonIOAGNO - Z-Coordinate,MoonIOAGNO 0001 - Z-Coordinate,MoonIOAGSO - Z-Coordinate,MoonIOAGSO 0001 - Z-Coordinate,MoonLRO - Z-Coordinate,MarsSat1 - Z-Coordinate,MarsSat2 - Z-Coordinate,MarsSat3 - Z-Coordinate,MarsSat4 - Z-Coordinate,Moon - Z-Coordinate,Mars - Z-Coordinate,
SECONDS,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,
0.000,4029.4115,-3827.1145,547.4293,3071.0350,-5744.0098,-4898.3789,-3930.3396,4373.6160,5272.0247,-5443.5537,-6322.1488,-3570.6323,1886.4780,-3338.1567,6309.2980,-4106.0646,4495.1469,-3726.4885,6853.8901,-3221.8239,5893.3025,-808.8630,-6183.5911,6329.6227,996.9187,-6028.7235,3744.4377,0.0000,3250.3622,-6330.7129,-2905.5113,6868.2225,3975.0361,-4215.0983,93.6349,-1471.0444,905.0258,-5450.9053,0.0000,-6376.4400,4985.0735,-4667.1653,-6258.2551,-570.2388,-4887.3860,2850.2721,-6545.4027,-3470.9548,-5085.6115,-4442.2989,6673.7599,6400.7687,4453.9830,-4215.8795,-6639.9156,-635.1743,4988.8435,-941.9686,0.0000,5160.4320,2901.2504,-4505.3947,881.4364,3749.9284,3839.3921,-4034.5859,-3000.2554,4663.8365,-5231.2864,3469.7047,932.8220,-2755.4665,-1749.6186,-993.1352,-4158.7468,-5679.6106,-6259.8652,5398.2027,-5075.6872,-2711.8444,6613.0443,-3591.4571,-4786.5779,3464.3946,-5018.4784,1176.4408,-3244.0704,-3421.6545,-6554.6680,2457.0531,4174.2597,5180.6978,2289.6780,-5998.0463,-5992.7826,6288.8456,4050.7697,-3496.7265,-1523.2705,1689.0874,-294243.1071,-318703.6060,-304863.1111,-305111.2371,-311722.3276,-311220.1831,-312200.4166,-309955.0910,-181344222.5164,-181385511.2428,-181360542.4915,-181370030.5578,-309154.1287,-181361942.1698,-5021.3124,4140.5921,4106.5839,-3632.3907,-3535.7185,393.4209,3707.8941,-2000.5361,4370.9776,-3568.7184,2159.0022,5527.8455,-3683.1149,-5217.3915,-1338.8063,391.3571,2375.6567,-2774.7997,-904.2481,-897.5940,939.7129,5234.3036,32.4078,-378.0483,5601.6527,-3287.7125,-5136.9078,0.0000,4111.2066,-1829.2784,3038.2851,-412.1737,3056.7463,1383.7933,5421.3396,4338.4191,-2227.7789,4209.2693,0.0000,2299.9366,-917.6963,2559.2051,-2238.3554,-4967.9721,-4809.9410,5384.3294,-847.4212,-2380.2434,1680.6270,-3606.9418,834.0706,-1026.5082,-4998.2600,5267.0794,1439.3727,6881.4475,3498.2398,6534.6254,0.0000,-2072.4538,6067.0352,4958.1756,-5084.6429,-4892.1667,1299.3450,-1018.7831,4217.7994,-3458.1559,-641.4062,5507.6574,-6767.8701,3239.3783,4759.6931,6775.0156,-798.3395,3441.5039,-2882.5619,-3305.9043,-3613.9314,-3558.6320,-1529.0989,3339.3574,4909.8980,5125.7687,-553.6892,4556.6821,2965.6302,3774.9661,-1672.8719,-4472.9224,5101.8200,-470.8141,-4582.7053,199.3576,3302.4943,1373.9833,-5623.1751,-2438.5317,-4926.5916,-5858.6901,142496.8909,138749.2326,127543.7672,132856.2806,138672.0657,135024.2002,128691.5662,131491.3675,-87293880.0493,-87306062.5215,-87295692.9187,-87298419.5452,131153.6130,-87302865.7790,2521.2577,3918.1443,-5505.2408,-4980.0202,-206.0884,-4839.5456,4316.7900,-5007.8219,-486.1350,-2406.0420,-1838.3434,-2089.0770,-5525.1074,2967.2542,-2438.4701,5470.9323,-4680.7024,-5099.1588,330.8997,-6078.7730,-3268.8780,-4469.7858,-2525.1375,-2765.0042,3717.6633,987.9357,2390.1209,0.0000,-4303.8732,2061.0740,-5385.7554,16.5344,-4757.4948,5153.6248,4369.9709,-5171.3432,6513.4608,-321.3357,0.0000,-433.6719,4707.0299,3912.4064,1948.8117,4658.5888,1324.5105,-3308.0871,-1797.6960,5260.9985,4334.5221,-3871.6997,-1428.9972,-2402.1774,-1686.9059,-871.6428,1660.2883,249.1064,3118.2810,-2098.7556,0.0000,-3614.8694,1698.5287,1071.3250,-4662.3923,-3105.0739,-5654.2988,5531.6563,4499.0539,-3696.6442,4606.6986,2421.4086,-1109.6338,5234.3123,4696.0311,-898.7532,5010.4484,1962.9353,-126.0818,-2331.7101,2861.2395,-4926.2548,-933.7239,4867.1221,768.8724,2976.8974,4560.2400,-5115.8374,5226.9564,4652.5808,962.8885,-4685.6952,1761.9162,4550.7933,4625.5349,3358.1700,1173.6847,-2452.6695,-675.4038,-5364.7969,-4627.0860,2909.2756,-132043.4987,-138547.4097,-131942.2671,-134852.7598,-129045.8093,-134845.2846,-143223.0790,-132855.6754,-37278514.5508,-37306712.7997,-37255264.9850,-37268556.1469,-134449.3089,-37273755.2316,
3600.000,-2190.8080,-434.1917,-4741.1246,1422.6306,5149.1408,5924.7529,114.0187,-870.9365,-4957.2059,1414.7220,3534.0068,-0.4636,1779.1152,4998.4490,-5886.9143,3347.2684,-3885.0533,6558.2263,-5390.3972,6438.1007,-6551.9056,-3241.8299,5634.4015,-3450.9132,-3334.7351,3552.0144,-2001.0691,0.0000,-4252.7139,6494.2421,345.5805,-5257.6486,-4198.3682,4081.9528,-3128.6199,-2959.5748,3228.1104,2959.5428,0.0000,3563.4553,-3720.8046,3658.4732,5211.6998,4722.9493,5292.1277,-3863.3749,4574.8015,6378.7090,4444.3073,6679.8555,-4543.2257,-5907.1330,-2384.7015,620.8475,5927.8404,-1237.5883,-4104.8111,-2070.6943,0.0000,-4362.9334,-2366.1100,1027.6665,2602.2220,82.5349,-6666.6730,5380.1608,-1218.9359,-3238.3349,6019.3670,-4707.8578,1769.0586,-2009.7582,-1900.6015,-1133.1453,5583.2347,2490.6578,5461.1204,-3805.9497,4192.3250,4866.1007,-5050.1928,2712.1328,2044.2946,-5103.1958,4282.2708,-2475.0183,-1055.8867,-162.1524,6092.3077,1391.6174,-5720.3756,-3614.4936,1763.2602,3543.8559,5663.8373,-4660.6859,-3140.2505,4966.6588,5007.0881,2211.4180,-321167.9742,-341003.0548,-328834.8098,-330899.2489,-335146.9994,-331303.6100,-335387.7098,-331178.0872,-152466963.3140,-152503919.2933,-152490122.5263,-152496873.4306,-331959.5287,-152484605.1650,6458.6520,-5168.9001,-3062.0435,4436.7152,622.5509,-3272.8733,-5381.9110,4476.7393,-1651.4933,2632.9556,-4005.5953,-5217.3927,5591.5354,4470.4318,2949.8283,-4699.7496,1992.6132,980.2436,2959.6486,-270.9988,1094.1108,-4445.5733,-2340.4933,2623.8512,-5864.7029,4297.4906,6024.1330,0.0000,799.8652,256.6699,-6262.5322,2733.7709,1355.7190,-5140.4736,-2823.2564,-3784.3689,3726.4613,-4516.9856,0.0000,-3546.3577,4698.7233,-5353.4044,-1009.6234,3897.9249,1976.7662,-1712.9011,-2422.0300,-713.3534,-5028.9146,1622.2046,1548.8902,3332.9625,6129.5822,-5357.4506,-3261.6573,-5357.3008,612.1852,-4834.5844,0.0000,4708.2349,-3217.9752,-4583.3847,5855.5769,4222.4577,-1007.5003,4261.8740,-5513.6359,6063.4105,-2513.0081,-2232.5945,5296.3879,-5003.0522,-5962.4226,-5018.5677,-3376.4822,-4681.8772,604.4647,4844.0204,-309.1936,-1653.1212,2983.7734,-6196.4141,-4767.2052,-4343.5934,-3990.2734,-241.4422,-4987.6456,-5845.9700,-1025.6184,5701.8616,-2968.0033,4318.7357,5502.0724,-3595.5677,-715.1892,2082.9421,4706.7981,-1951.1048,2783.0167,3413.8331,65538.8361,55527.2710,45440.1524,48539.1087,57928.1130,51030.5964,48277.5420,49982.3925,-131273548.5163,-131290972.0796,-131277085.4204,-131285210.1804,50288.4017,-131283702.6477,1151.0020,-4512.0303,3933.6351,5056.5623,-4320.5092,1294.8131,-4356.0687,5218.8603,4443.0395,6255.1929,4402.7327,4509.8419,3616.3142,1498.0633,-2044.8161,-3717.1360,5340.0100,1875.9130,3169.4902,2562.9599,-1467.8473,4201.0191,-2718.2837,5375.8446,852.3784,4123.2341,2415.3987,0.0000,5206.4746,2329.6823,2690.3989,3487.5748,5304.3352,-1813.8515,-5559.9954,4947.4545,-4903.6720,4275.0328,0.0000,4558.0703,-3471.6882,1284.1964,-4455.7822,-3054.6892,-4108.0139,5483.0915,4458.5729,-2080.5767,-1593.0910,653.8831,4912.6966,-1331.8289,-2099.8295,4133.6624,1806.0624,-4197.1875,-5452.4402,4498.5149,0.0000,-1663.8949,-5679.6934,-4902.3839,2688.1596,5446.7718,1705.2797,-972.5408,-3908.6022,277.0380,-2548.6335,-4596.7758,4079.7630,-4069.9541,-2954.4340,4594.9255,-758.4132,-4461.7280,4152.0418,-2749.1640,-5426.9865,4212.3275,-3545.0375,-1456.8394,-4557.4941,1504.5916,-3486.5202,6477.9559,-4563.7570,-3678.7858,2911.4077,3666.2593,2239.8048,-4022.7442,-3792.8802,-4681.5385,3947.0315,4612.2282,-4065.5730,4283.1135,3882.1996,-5406.1905,-132198.3658,-138116.6901,-132245.7629,-135733.8815,-129061.2585,-132099.8189,-143345.3293,-135916.5485,-37287025.8648,-37318555.1650,-37265775.8174,-37284196.2814,-134357.5604,-37285282.5112,
7200.000,-795.8449,4170.7383,6639.1181,-4758.6287,-2323.7139,-4436.7449,3175.4321,-1940.2566,3383.7327,1974.9142,345.0359,4024.8622,-3810.7039,-4594.7019,2566.6823,-2057.6239,3169.5939,-6368.6394,1890.2042,-6468.9017,3466.5736,6068.6758,-942.7683,-116.9002,4049.3985,321.4003,-1585.9236,0.0000,4423.8144,-3931.7101,1534.6660,1571.5001,4153.5149,-2163.5105,5941.8225,5993.0364,-4968.5327,1391.7946,0.0000,1372.2192,1893.0847,704.0889,-3079.1691,-6557.4338,-4888.5056,4853.7502,-1227.0701,-5455.4933,-2313.5490,-6178.4320,1014.8309,2953.4637,-1055.9833,3857.9010,-3187.6973,3722.7219,2763.5925,5146.3055,0.0000,-234.1742,2576.9093,3754.0746,-4703.4557,-4321.8004,6118.1459,-2720.6704,4381.7552,503.1246,-5339.0990,5370.3648,-4685.3089,4751.0573,4304.6312,3999.9280,-2243.7539,1601.2889,-2955.5438,-777.8376,-2816.8277,-4604.1016,820.4505,-1030.3830,2233.4356,4606.8155,-2332.2295,4576.3338,3945.8919,3002.0885,-2991.9996,-4156.7150,4950.7400,1638.6332,-4658.5369,-519.1926,-1144.9561,2032.9698,-214.4797,-5064.7173,-6863.2759,-5857.9602,-328334.6522,-341625.1915,-332100.9844,-337086.8670,-337774.7795,-330752.0062,-337972.7465,-334797.2699,-113190545.4834,-113222173.2612,-113218900.1340,-113217938.4561,-333984.2996,-113207588.4803,-5502.6282,5077.0482,1810.3979,-4646.5436,3713.6208,4283.1948,5914.5459,-6241.3013,-2655.8934,1725.1521,5437.6513,3893.9478,-5717.2007,-1218.0066,-3769.2880,6510.4962,-5551.5421,667.8696,-4701.7555,399.5620,-2964.6927,3050.7780,3899.0212,-5129.3171,2650.3258,-1268.5685,-3893.9140,0.0000,-4770.3600,2141.4701,6351.7040,-4814.4994,-4922.2130,5746.0373,369.3706,3046.1227,-4845.6475,3977.1323,0.0000,4274.1612,-6658.7079,4111.1425,4543.2937,-1799.2362,1818.6193,-2369.6462,5497.7028,2701.7750,6112.3390,825.9466,-4514.9721,-4615.4368,-5105.9733,3728.5973,4482.2132,1929.3173,-4912.7244,2079.3746,0.0000,-4094.1305,-1469.2549,2981.2769,-5049.8161,-3247.6486,815.2106,-4786.4078,5249.9491,-6005.2545,4447.5504,-1718.8377,-2340.0806,4763.8086,5376.2954,1670.9787,4360.2983,5257.3634,2957.0123,-3976.0564,4637.9331,4747.7259,-4015.7011,6200.2829,3681.9830,1091.3859,6392.3246,-3268.4705,5555.4858,6209.9095,4008.1915,-5525.0608,-1046.8671,-6650.1262,-5072.9118,6239.1019,-963.1843,-5430.0532,-2520.0573,4607.9864,-539.2901,-296.2841,-16086.7083,-30181.5289,-39418.7811,-36268.9418,-26243.9160,-36217.1055,-35501.9874,-33191.2061,-166253781.0733,-166274335.5682,-166262240.2461,-166272747.3587,-33686.5626,-166264961.2868,-4120.3699,2002.6877,225.8620,-1782.5062,5121.9513,3073.1421,1677.2033,-2338.4552,-5356.2011,-6429.2757,-4283.8656,-4040.7108,609.2249,-4968.3893,5157.6979,-656.3318,-2621.6422,2547.6877,-4719.9283,2458.2043,5034.4520,-1371.4959,5327.6762,-4642.6143,-4785.1926,-6817.4753,-5343.2792,0.0000,-1905.7572,-5266.0348,1973.7649,-4662.9818,-2505.3376,-2948.3822,3615.8198,-1580.9734,424.5746,-5462.5206,0.0000,-5102.4566,73.4202,-5134.5661,4218.5739,-784.1171,4637.8653,-4348.7564,-3880.0686,-2909.8199,-2207.5896,2963.7484,-5089.9074,4202.7830,4513.5495,-4185.1951,-4331.0093,5488.3892,3879.6170,-4148.5311,0.0000,5199.0061,6265.4504,4792.8071,841.2338,-4293.4808,3194.4427,-4211.4260,589.9144,3310.1288,-856.8358,4048.9524,-4529.1946,-569.7504,-652.4643,-5381.1248,-4374.5655,4207.5407,-5486.3078,5374.4512,4186.9734,697.4087,5478.3630,-2895.2336,5380.9711,-4984.2271,-279.6607,-4081.0253,553.4855,333.3029,-4661.9972,-402.4693,-4585.8212,963.0424,527.3506,2847.4726,-6784.8265,-3721.0636,6478.8222,-170.9357,-760.6656,3351.0825,-132359.1028,-137492.5181,-133100.4421,-133257.5037,-129418.1610,-134907.0495,-142848.3614,-132695.6178,-37295398.2886,-37330063.2641,-37277377.3636,-37300205.8596,-134251.0387,-37296783.8039,
