sl_100_86400_20310228 Coordinates.csv
2031/02/28 07:47:00.0000 UTC

Generated: Tue Oct  8 21:59:19 2024,
Start: 2031/02/28 07:47:00.00, Stop: 2031/03/01 07:47:00.00,
TIME_UNITS,STARLINK-5358 - X-Coordinate,STARLINK-1962 - X-Coordinate,STARLINK-5289 - X-Coordinate,STARLINK-3758 - X-Coordinate,STARLINK-2361 - X-Coordinate,STARLINK-5060 - X-Coordinate,STARLINK-2030 - X-Coordinate,STARLINK-4784 - X-Coordinate,STARLINK-4201 - X-Coordinate,STARLINK-5086 - X-Coordinate,STARLINK-31260 - X-Coordinate,STARLINK-6128 - X-Coordinate,STARLINK-30409 - X-Coordinate,STARLINK-3386 - X-Coordinate,STARLINK-31843 - X-Coordinate,STARLINK-5175 - X-Coordinate,STARLINK-31198 - X-Coordinate,STARLINK-4056 - X-Coordinate,STARLINK-31394 - X-Coordinate,STARLINK-6180 - X-Coordinate,STARLINK-2639 - X-Coordinate,STARLINK-30162 - X-Coordinate,STARLINK-30710 - X-Coordinate,STARLINK-32092 - X-Coordinate,STARLINK-3180 - X-Coordinate,STARLINK-2538 - X-Coordinate,STARLINK-4622 - X-Coordinate,STARLINK-32084 - X-Coordinate,STARLINK-4499 - X-Coordinate,STARLINK-1995 - X-Coordinate,STARLINK-31256 - X-Coordinate,STARLINK-31357 - X-Coordinate,STARLINK-2613 - X-Coordinate,STARLINK-3706 - X-Coordinate,STARLINK-3645 - X-Coordinate,STARLINK-31496 - X-Coordinate,STARLINK-5087 - X-Coordinate,STARLINK-4164 - X-Coordinate,STARLINK-5639 - X-Coordinate,STARLINK-1802 - X-Coordinate,STARLINK-5503 - X-Coordinate,STARLINK-31601 - X-Coordinate,STARLINK-2125 - X-Coordinate,STARLINK-31645 - X-Coordinate,STARLINK-4346 - X-Coordinate,STARLINK-1560 - X-Coordinate,STARLINK-4601 - X-Coordinate,STARLINK-31514 - X-Coordinate,STARLINK-4077 - X-Coordinate,STARLINK-2594 - X-Coordinate,STARLINK-5007 - X-Coordinate,STARLINK-5195 - X-Coordinate,STARLINK-30537 - X-Coordinate,STARLINK-30238 - X-Coordinate,STARLINK-5101 - X-Coordinate,STARLINK-4080 - X-Coordinate,STARLINK-31417 - X-Coordinate,STARLINK-31460 - X-Coordinate,STARLINK-11094 [DTC] - X-Coordinate,STARLINK-5307 - X-Coordinate,STARLINK-3854 - X-Coordinate,STARLINK-5227 - X-Coordinate,STARLINK-4715 - X-Coordinate,STARLINK-31626 - X-Coordinate,STARLINK-30787 - X-Coordinate,STARLINK-31563 - X-Coordinate,STARLINK-1462 - X-Coordinate,STARLINK-4356 - X-Coordinate,STARLINK-2493 - X-Coordinate,STARLINK-3940 - X-Coordinate,STARLINK-1174 - X-Coordinate,STARLINK-31313 - X-Coordinate,STARLINK-30246 - X-Coordinate,STARLINK-31100 - X-Coordinate,STARLINK-30412 - X-Coordinate,STARLINK-31985 - X-Coordinate,STARLINK-3658 - X-Coordinate,STARLINK-30776 - X-Coordinate,STARLINK-2025 - X-Coordinate,STARLINK-11170 [DTC] - X-Coordinate,STARLINK-31980 - X-Coordinate,STARLINK-31512 - X-Coordinate,STARLINK-3185 - X-Coordinate,STARLINK-5434 - X-Coordinate,STARLINK-5706 - X-Coordinate,STARLINK-30501 - X-Coordinate,STARLINK-31532 - X-Coordinate,STARLINK-30135 - X-Coordinate,STARLINK-32090 - X-Coordinate,STARLINK-32164 - X-Coordinate,STARLINK-5387 - X-Coordinate,STARLINK-30265 - X-Coordinate,STARLINK-4651 - X-Coordinate,STARLINK-2152 - X-Coordinate,STARLINK-5225 - X-Coordinate,STARLINK-11161 [DTC] - X-Coordinate,STARLINK-1816 - X-Coordinate,STARLINK-30443 - X-Coordinate,STARLINK-4166 - X-Coordinate,STARLINK-3631 - X-Coordinate,MoonARTEMIS1 - X-Coordinate,MoonARTEMIS2 - X-Coordinate,MoonIOAGEO - X-Coordinate,MoonIOAGNO - X-Coordinate,MoonIOAGNO 0001 - X-Coordinate,MoonIOAGSO - X-Coordinate,MoonIOAGSO 0001 - X-Coordinate,MoonLRO - X-Coordinate,MarsSat1 - X-Coordinate,MarsSat2 - X-Coordinate,MarsSat3 - X-Coordinate,MarsSat4 - X-Coordinate,Moon - X-Coordinate,Mars - X-Coordinate,STARLINK-5358 - Y-Coordinate,STARLINK-1962 - Y-Coordinate,STARLINK-5289 - Y-Coordinate,STARLINK-3758 - Y-Coordinate,STARLINK-2361 - Y-Coordinate,STARLINK-5060 - Y-Coordinate,STARLINK-2030 - Y-Coordinate,STARLINK-4784 - Y-Coordinate,STARLINK-4201 - Y-Coordinate,STARLINK-5086 - Y-Coordinate,STARLINK-31260 - Y-Coordinate,STARLINK-6128 - Y-Coordinate,STARLINK-30409 - Y-Coordinate,STARLINK-3386 - Y-Coordinate,STARLINK-31843 - Y-Coordinate,STARLINK-5175 - Y-Coordinate,STARLINK-31198 - Y-Coordinate,STARLINK-4056 - Y-Coordinate,STARLINK-31394 - Y-Coordinate,STARLINK-6180 - Y-Coordinate,STARLINK-2639 - Y-Coordinate,STARLINK-30162 - Y-Coordinate,STARLINK-30710 - Y-Coordinate,STARLINK-32092 - Y-Coordinate,STARLINK-3180 - Y-Coordinate,STARLINK-2538 - Y-Coordinate,STARLINK-4622 - Y-Coordinate,STARLINK-32084 - Y-Coordinate,STARLINK-4499 - Y-Coordinate,STARLINK-1995 - Y-Coordinate,STARLINK-31256 - Y-Coordinate,STARLINK-31357 - Y-Coordinate,STARLINK-2613 - Y-Coordinate,STARLINK-3706 - Y-Coordinate,STARLINK-3645 - Y-Coordinate,STARLINK-31496 - Y-Coordinate,STARLINK-5087 - Y-Coordinate,STARLINK-4164 - Y-Coordinate,STARLINK-5639 - Y-Coordinate,STARLINK-1802 - Y-Coordinate,STARLINK-5503 - Y-Coordinate,STARLINK-31601 - Y-Coordinate,STARLINK-2125 - Y-Coordinate,STARLINK-31645 - Y-Coordinate,STARLINK-4346 - Y-Coordinate,STARLINK-1560 - Y-Coordinate,STARLINK-4601 - Y-Coordinate,STARLINK-31514 - Y-Coordinate,STARLINK-4077 - Y-Coordinate,STARLINK-2594 - Y-Coordinate,STARLINK-5007 - Y-Coordinate,STARLINK-5195 - Y-Coordinate,STARLINK-30537 - Y-Coordinate,STARLINK-30238 - Y-Coordinate,STARLINK-5101 - Y-Coordinate,STARLINK-4080 - Y-Coordinate,STARLINK-31417 - Y-Coordinate,STARLINK-31460 - Y-Coordinate,STARLINK-11094 [DTC] - Y-Coordinate,STARLINK-5307 - Y-Coordinate,STARLINK-3854 - Y-Coordinate,STARLINK-5227 - Y-Coordinate,STARLINK-4715 - Y-Coordinate,STARLINK-31626 - Y-Coordinate,STARLINK-30787 - Y-Coordinate,STARLINK-31563 - Y-Coordinate,STARLINK-1462 - Y-Coordinate,STARLINK-4356 - Y-Coordinate,STARLINK-2493 - Y-Coordinate,STARLINK-3940 - Y-Coordinate,STARLINK-1174 - Y-Coordinate,STARLINK-31313 - Y-Coordinate,STARLINK-30246 - Y-Coordinate,STARLINK-31100 - Y-Coordinate,STARLINK-30412 - Y-Coordinate,STARLINK-31985 - Y-Coordinate,STARLINK-3658 - Y-Coordinate,STARLINK-30776 - Y-Coordinate,STARLINK-2025 - Y-Coordinate,STARLINK-11170 [DTC] - Y-Coordinate,STARLINK-31980 - Y-Coordinate,STARLINK-31512 - Y-Coordinate,STARLINK-3185 - Y-Coordinate,STARLINK-5434 - Y-Coordinate,STARLINK-5706 - Y-Coordinate,STARLINK-30501 - Y-Coordinate,STARLINK-31532 - Y-Coordinate,STARLINK-30135 - Y-Coordinate,STARLINK-32090 - Y-Coordinate,STARLINK-32164 - Y-Coordinate,STARLINK-5387 - Y-Coordinate,STARLINK-30265 - Y-Coordinate,STARLINK-4651 - Y-Coordinate,STARLINK-2152 - Y-Coordinate,STARLINK-5225 - Y-Coordinate,STARLINK-11161 [DTC] - Y-Coordinate,STARLINK-1816 - Y-Coordinate,STARLINK-30443 - Y-Coordinate,STARLINK-4166 - Y-Coordinate,STARLINK-3631 - Y-Coordinate,MoonARTEMIS1 - Y-Coordinate,MoonARTEMIS2 - Y-Coordinate,MoonIOAGEO - Y-Coordinate,MoonIOAGNO - Y-Coordinate,MoonIOAGNO 0001 - Y-Coordinate,MoonIOAGSO - Y-Coordinate,MoonIOAGSO 0001 - Y-Coordinate,MoonLRO - Y-Coordinate,MarsSat1 - Y-Coordinate,MarsSat2 - Y-Coordinate,MarsSat3 - Y-Coordinate,MarsSat4 - Y-Coordinate,Moon - Y-Coordinate,Mars - Y-Coordinate,STARLINK-5358 - Z-Coordinate,STARLINK-1962 - Z-Coordinate,STARLINK-5289 - Z-Coordinate,STARLINK-3758 - Z-Coordinate,STARLINK-2361 - Z-Coordinate,STARLINK-5060 - Z-Coordinate,STARLINK-2030 - Z-Coordinate,STARLINK-4784 - Z-Coordinate,STARLINK-4201 - Z-Coordinate,STARLINK-5086 - Z-Coordinate,STARLINK-31260 - Z-Coordinate,STARLINK-6128 - Z-Coordinate,STARLINK-30409 - Z-Coordinate,STARLINK-3386 - Z-Coordinate,STARLINK-31843 - Z-Coordinate,STARLINK-5175 - Z-Coordinate,STARLINK-31198 - Z-Coordinate,STARLINK-4056 - Z-Coordinate,STARLINK-31394 - Z-Coordinate,STARLINK-6180 - Z-Coordinate,STARLINK-2639 - Z-Coordinate,STARLINK-30162 - Z-Coordinate,STARLINK-30710 - Z-Coordinate,STARLINK-32092 - Z-Coordinate,STARLINK-3180 - Z-Coordinate,STARLINK-2538 - Z-Coordinate,STARLINK-4622 - Z-Coordinate,STARLINK-32084 - Z-Coordinate,STARLINK-4499 - Z-Coordinate,STARLINK-1995 - Z-Coordinate,STARLINK-31256 - Z-Coordinate,STARLINK-31357 - Z-Coordinate,STARLINK-2613 - Z-Coordinate,STARLINK-3706 - Z-Coordinate,STARLINK-3645 - Z-Coordinate,STARLINK-31496 - Z-Coordinate,STARLINK-5087 - Z-Coordinate,STARLINK-4164 - Z-Coordinate,STARLINK-5639 - Z-Coordinate,STARLINK-1802 - Z-Coordinate,STARLINK-5503 - Z-Coordinate,STARLINK-31601 - Z-Coordinate,STARLINK-2125 - Z-Coordinate,STARLINK-31645 - Z-Coordinate,STARLINK-4346 - Z-Coordinate,STARLINK-1560 - Z-Coordinate,STARLINK-4601 - Z-Coordinate,STARLINK-31514 - Z-Coordinate,STARLINK-4077 - Z-Coordinate,STARLINK-2594 - Z-Coordinate,STARLINK-5007 - Z-Coordinate,STARLINK-5195 - Z-Coordinate,STARLINK-30537 - Z-Coordinate,STARLINK-30238 - Z-Coordinate,STARLINK-5101 - Z-Coordinate,STARLINK-4080 - Z-Coordinate,STARLINK-31417 - Z-Coordinate,STARLINK-31460 - Z-Coordinate,STARLINK-11094 [DTC] - Z-Coordinate,STARLINK-5307 - Z-Coordinate,STARLINK-3854 - Z-Coordinate,STARLINK-5227 - Z-Coordinate,STARLINK-4715 - Z-Coordinate,STARLINK-31626 - Z-Coordinate,STARLINK-30787 - Z-Coordinate,STARLINK-31563 - Z-Coordinate,STARLINK-1462 - Z-Coordinate,STARLINK-4356 - Z-Coordinate,STARLINK-2493 - Z-Coordinate,STARLINK-3940 - Z-Coordinate,STARLINK-1174 - Z-Coordinate,STARLINK-31313 - Z-Coordinate,STARLINK-30246 - Z-Coordinate,STARLINK-31100 - Z-Coordinate,STARLINK-30412 - Z-Coordinate,STARLINK-31985 - Z-Coordinate,STARLINK-3658 - Z-Coordinate,STARLINK-30776 - Z-Coordinate,STARLINK-2025 - Z-Coordinate,STARLINK-11170 [DTC] - Z-Coordinate,STARLINK-31980 - Z-Coordinate,STARLINK-31512 - Z-Coordinate,STARLINK-3185 - Z-Coordinate,STARLINK-5434 - Z-Coordinate,STARLINK-5706 - Z-Coordinate,STARLINK-30501 - Z-Coordinate,STARLINK-31532 - Z-Coordinate,STARLINK-30135 - Z-Coordinate,STARLINK-32090 - Z-Coordinate,STARLINK-32164 - Z-Coordinate,STARLINK-5387 - Z-Coordinate,STARLINK-30265 - Z-Coordinate,STARLINK-4651 - Z-Coordinate,STARLINK-2152 - Z-Coordinate,STARLINK-5225 - Z-Coordinate,STARLINK-11161 [DTC] - Z-Coordinate,STARLINK-1816 - Z-Coordinate,STARLINK-30443 - Z-Coordinate,STARLINK-4166 - Z-Coordinate,STARLINK-3631 - Z-Coordinate,MoonARTEMIS1 - Z-Coordinate,MoonARTEMIS2 - Z-Coordinate,MoonIOAGEO - Z-Coordinate,MoonIOAGNO - Z-Coordinate,MoonIOAGNO 0001 - Z-Coordinate,MoonIOAGSO - Z-Coordinate,MoonIOAGSO 0001 - Z-Coordinate,MoonLRO - Z-Coordinate,MarsSat1 - Z-Coordinate,MarsSat2 - Z-Coordinate,MarsSat3 - Z-Coordinate,MarsSat4 - Z-Coordinate,Moon - Z-Coordinate,Mars - Z-Coordinate,
SECONDS,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,
0.000,6345.9926,-6714.5871,4712.1651,-1610.4947,5761.1083,-2800.7329,-2529.1119,984.2535,1201.0550,-4817.7511,732.4868,1491.5459,1310.9037,-3397.6580,-2786.8654,-3727.6043,-4851.4016,1763.1370,-5420.5912,-6076.0238,4249.4643,6391.7152,4293.4466,-5384.4059,4440.6928,-5591.9811,2944.9405,-1275.0866,5400.3687,-2098.0561,-3832.5525,-6674.6749,3910.1903,-1619.1416,3028.7504,4117.0657,6158.0882,6049.7874,2806.4899,2840.0930,6021.4401,-2331.4418,-987.8878,2939.6463,-2806.5730,-3653.1039,6427.5521,6721.0736,-5522.9103,-1428.1623,-5011.4005,-2869.5165,1295.2266,289.0168,-5891.8863,-5838.7751,-765.4382,6801.2642,-1726.9628,4.1095,2895.5439,4948.1700,6738.5637,-1651.2593,3113.3507,-2315.8799,0.0000,3506.5164,2577.9941,5989.4616,1812.0749,-5650.3816,-2610.4052,-3705.2895,6563.2740,-1581.7886,6358.0293,-5809.2154,-4789.6301,0.0000,4358.2072,-4401.4066,-3219.2904,4668.5971,-340.2575,5115.9814,-5449.2281,-5939.1130,-4741.1626,-3112.9830,-6297.3067,6382.0385,2617.2288,2453.5056,5703.1125,4439.0032,-4138.4776,5773.1448,-923.0671,2128.8969,307797.5152,285800.1295,307189.3177,303722.4687,294888.8307,297647.2021,300701.9444,302173.7307,-91774123.5483,-91799824.5488,-91787608.7369,-91794474.5140,301599.0956,-91783754.5820,2609.8244,1291.9023,3514.5582,6684.7953,-2762.6217,5437.2649,3291.2278,-6805.1894,4065.5098,-1491.5955,-6754.6809,6688.5618,5915.3374,2934.5837,-6070.3578,-2933.4719,4116.7774,3746.0686,3907.1508,-940.7121,-3229.6987,413.0587,1025.3718,-4057.1554,2195.7633,3996.6325,-5603.4251,5584.9622,1785.4203,-3688.3863,-4706.9005,745.9716,-1417.1679,6337.9915,6077.6189,-5420.2080,-475.4677,1734.1611,-5425.1145,-3568.7456,-2552.7334,-4111.3395,-6781.9685,-2940.2265,-1701.9571,-3018.6121,-503.4274,1232.9825,-335.7487,6258.2439,-2950.6163,3070.3865,6747.0658,-6290.8743,184.3462,1828.6787,4455.9100,666.4101,5010.2492,-2381.7735,4215.8530,-698.0631,-1314.9141,4204.7913,-5460.5751,6379.8693,0.0000,-4271.6260,5188.7188,2565.0036,5835.1643,2923.8664,4704.4725,-3944.5653,-437.6165,6407.1778,2550.8878,-3113.5788,-3850.4620,0.0000,5254.0145,2311.0501,-6082.4324,2224.6304,-6899.8766,-3078.1425,4063.2488,1475.6900,-1578.0765,-5096.0703,1632.1057,171.8176,3704.7304,6380.2401,3650.4511,4593.8091,1881.0430,2483.2602,-5941.6118,4137.0542,241034.7346,220470.9426,223492.9310,227651.6459,228269.6352,225644.2148,220079.1547,222349.0023,-106942665.8654,-106976828.8363,-106954019.1351,-106967782.5584,223928.1145,-106960278.6931,-973.3764,1020.1715,-3591.7320,558.2511,-2217.2998,-3244.4022,-5458.2388,498.4019,-5446.1028,4656.1689,275.0790,776.8906,3295.9871,5139.6215,1628.5480,-4984.9696,-2475.5719,5521.9868,1236.1439,3164.1239,-4316.5387,-2425.4203,-5230.5223,1163.5926,4732.6794,-471.0306,2668.6049,3796.1510,-3820.8542,5436.8028,2949.0946,691.9648,5478.3069,-2200.4389,912.0541,52.5935,3139.5287,-2810.3913,3255.1192,-5125.7141,2462.3845,4969.8612,312.4987,-5370.3406,6072.3920,5003.1862,2430.8748,283.1792,4112.6546,-1841.8605,-3751.1604,-5463.9463,756.0335,-2834.3917,-3652.4255,-3173.9401,5145.4592,485.4906,4118.1077,-6528.0995,4636.8010,4734.7353,-300.9194,5063.6746,-2916.6236,558.2555,0.0000,-4157.4875,3763.2938,1967.7477,3065.8529,-2536.5835,4363.5045,4324.3797,-1956.7381,1756.9828,-332.2956,-2091.8420,-3107.6627,0.0000,410.7171,4632.8310,-577.3155,4605.9626,-674.7830,3364.6118,319.2986,3216.6099,-4644.8713,3359.6420,-2394.3871,-2675.1369,5196.9770,645.0435,344.8688,1515.5136,5138.9945,2826.5773,-3355.6858,5023.4690,142227.9809,134731.7795,141828.0196,138814.4940,144681.2630,139061.9740,130545.3607,138766.9728,-38308346.3206,-38337644.4947,-38285850.5894,-38304824.5261,139320.2098,-38304549.9985,
3600.000,-6393.7572,5503.3558,-5553.0242,-262.6810,-4384.8595,-19.8926,-629.9958,830.8724,-5039.8932,5845.4473,1416.8481,-3554.5565,-4096.2023,-1004.4031,4015.5615,4362.7168,2911.9552,-5488.6767,1761.4748,4356.3833,-3632.1727,-4126.6777,-6114.2358,6091.0807,-6784.0521,2994.3728,-4742.7885,-2431.6135,-6825.1628,5716.6217,6086.8438,4828.9639,-1932.2721,-1209.3063,-3854.2533,-1312.9871,-6269.0714,-4007.3711,1083.1935,-927.8584,-3191.5807,4696.0105,2600.2896,1215.7311,-2383.7172,4449.9144,-6238.7428,-5451.8976,2849.6650,-2144.2704,4980.8730,393.3718,-3297.5193,2931.1937,6277.0356,2248.5923,-3754.4425,-5529.8192,-3157.6549,4349.6557,-4351.2163,-1886.0601,-4572.0265,-1222.1983,640.9605,-987.1479,0.0000,-5989.5528,-4674.9693,-4278.3381,-3732.5766,1956.7420,-1463.3334,6067.7049,-5966.1976,-306.9790,-5592.6157,6643.9427,4195.8353,0.0000,-4784.3732,1804.5704,3912.0948,-6417.0465,2453.9241,-3889.6958,2606.7860,2983.3555,5691.6328,4016.3124,5634.0267,-4230.1395,-4853.8457,-3598.9420,-5280.3823,-4001.1861,592.3245,-4880.5698,2860.6440,-4759.3782,236624.6470,222077.3503,241246.4491,237708.8609,228580.0946,236140.3896,234388.5861,234926.6275,-60872985.6380,-60892133.2712,-60890544.3352,-60887293.6755,235858.2573,-60881767.5427,-260.9843,-2640.7954,-3748.1837,-5842.2177,4368.5888,-2840.4357,-6046.0143,5745.8261,-3638.2696,-2385.6294,5213.2040,-4397.9754,-2960.3754,-4865.9791,4795.5246,-1618.1688,-5980.8010,-2123.8925,-4959.6036,-2585.7240,5816.5835,2916.8787,2247.1699,1493.5342,-250.3509,-4387.1226,4043.3802,-3340.6966,24.9084,2390.7945,2668.2180,-3347.5981,5266.7577,-4350.4029,-3127.5086,5081.9323,2942.0452,1478.5047,4952.4300,6538.4287,4206.9430,69.5143,4617.0923,5426.2409,-453.4872,-1403.1684,2128.1514,1674.1353,-3045.2936,-3544.1974,-1146.6200,-6148.0254,-5353.6787,4133.8765,-2913.7846,-3524.3956,-3181.3378,1249.5352,-2953.0006,2684.4209,-67.0863,4016.4985,2761.6110,-6509.1037,5044.1053,-5440.6974,0.0000,3253.6831,-5079.0595,899.9231,-5525.8310,-4641.3652,-5208.0573,3312.1555,2129.5717,-6183.0254,-298.5379,948.8571,-90.0734,0.0000,-2900.3081,-5914.8587,3590.2399,896.8008,5821.7931,5641.0700,-5245.9462,-4091.7142,-2612.2622,920.3602,-3826.7544,2869.5118,152.2992,-4540.1575,-983.9689,334.7902,-4859.3925,1351.7972,6173.4038,-220.1922,310832.6093,286216.4099,290213.3755,291398.5034,296365.1147,293283.8231,288574.6539,293837.7879,-127030253.1603,-127065657.6524,-127047309.9213,-127060197.6394,292327.9884,-127048685.1564,-2664.3212,3237.6299,-1600.0995,3653.8127,-2727.4325,6304.8431,3158.0305,3712.3807,2981.1312,-2716.3947,4122.0562,-3955.3729,-4705.3327,-4694.0895,2849.5611,5055.7867,-1533.7282,-3625.5926,-4306.0224,-4718.8334,236.5550,4609.7534,2074.6545,2729.4079,-980.0073,4376.3001,2889.0401,-5499.1826,-568.2337,-3048.6574,1185.2179,3318.4109,-3996.9370,5209.1338,-4728.2385,-4338.9811,330.8317,5397.5111,-4724.7545,1839.3639,-4592.8810,-5011.3764,-4363.8482,3882.2871,-6481.1677,-5084.5579,2011.8021,-3777.7831,-5499.5510,5226.6688,4650.3304,3075.8408,2863.2876,4678.2760,370.7564,5468.4362,-4777.6836,3839.3802,-5145.3290,4697.3768,-5371.2282,-5275.7008,4316.1621,-1514.3836,4693.2448,-3980.9452,0.0000,-1147.1037,347.9588,-5223.4100,1512.5589,4628.1168,-4344.3251,-548.4385,-2635.9168,2882.9319,-3962.4965,-1662.9364,5447.2678,0.0000,3926.3442,-2836.0808,4407.8455,-2472.7055,-2880.1155,272.5606,3455.2388,-4718.7757,2692.6242,-5481.3030,-1282.8573,4653.7655,-4913.7308,3676.9018,4129.4951,-5201.7371,-4821.7051,-4683.7538,-1041.9666,-4932.0278,142487.8033,135227.0657,141820.7641,138441.9746,144991.7445,142011.7952,130802.1566,140156.9537,-38297953.3152,-38330572.4490,-38277633.0428,-38301788.5720,139765.3131,-38297232.0364,
7200.000,4317.2982,-1797.3159,3572.5131,3056.5062,-93.9243,4162.5906,2563.1442,-3359.1010,6299.9658,-4838.6846,-4069.0011,5160.2256,6164.3546,4039.1237,-4148.7035,-4435.2426,764.9762,6854.7381,3006.3578,-1950.6932,1275.4823,812.9770,5104.0159,-4430.8838,5707.3036,1430.0531,2105.1698,5861.8771,4732.8954,-6716.3341,-5044.0498,-244.2624,233.9342,4652.5282,4197.5152,-3086.9999,3956.7614,1389.8369,-4813.8715,-845.9251,-364.3299,-5953.2223,-4260.9058,-3705.8496,4588.6790,-4676.6615,3058.6171,2083.4397,-200.7089,5595.6711,-4217.3665,1339.0531,4756.3502,-5813.4404,-4326.3903,1797.4808,6534.3706,1799.8319,6518.0420,-6150.3370,5340.4768,-775.1257,302.9625,2929.8982,-4473.6277,4632.6741,0.0000,3918.2033,4777.7215,1503.8303,4154.3118,2354.3874,4707.7273,-5772.4861,2347.5597,2948.9276,2715.8922,-4994.5074,-3270.0998,0.0000,3840.1668,958.3676,-4181.6151,6055.2152,-4357.0902,813.5405,1987.0447,439.1164,-4423.3005,-4595.2146,-2700.5745,1266.2060,6041.4464,4125.7864,2719.8715,1858.1470,2110.2760,3088.6056,-3714.3119,6124.0764,150210.4014,143768.8064,159991.8087,154159.8381,147456.7472,159254.5020,153070.4957,156231.9204,-25834757.0292,-25847956.4504,-25853112.0742,-25841068.9171,155084.1034,-25842407.4704,-2764.1820,3816.8875,1391.1422,2787.3275,-4092.0859,529.1765,6209.2109,-2406.7822,2436.0279,4752.7191,-1153.8632,466.2341,-443.8878,5453.4636,-872.8150,4963.0979,5171.6044,628.8802,4616.0859,5745.7160,-5432.2029,-5828.8314,-3760.6796,2350.2315,-1532.7508,4021.3721,-160.2907,930.8377,-1981.3539,-918.1103,1213.7262,5015.7313,-6880.4971,1487.5242,-1563.3550,-3006.7769,-4397.1706,-5072.8455,-3745.6241,-6237.2563,-5541.9620,3038.5596,-350.9264,-5645.1792,4339.5645,4718.6218,-3400.3600,-4693.4784,6044.2464,-516.4563,4800.8034,6627.8452,1788.1117,-1202.4715,4422.6573,5171.6530,1793.1228,-3721.3613,579.4264,-3227.6786,-3460.0809,-6436.1009,-4229.2659,5195.3162,-3875.3012,2462.7412,0.0000,-246.1831,2612.9525,-4921.6121,2097.6757,5450.7855,4803.2765,-1389.9388,-3563.1604,2932.0168,-3121.7916,1966.9559,4390.2224,0.0000,-1574.2814,6628.3184,759.1616,-3163.0743,-2661.0450,-5696.0965,4643.4184,6082.9541,5029.4892,3453.4132,4836.2357,-5679.5590,-2998.7593,241.6622,-3257.6850,-5587.9360,6428.8332,-5094.5403,-3351.2605,-2765.5711,360127.2953,334181.0362,338532.2278,338080.6716,345564.5719,342089.6081,338110.1644,340713.9559,-138412920.7460,-138447316.9174,-138437050.0231,-138442162.3442,342072.8922,-138431711.4095,4651.3406,-5481.5384,5714.9364,-5526.2995,5371.6165,-5507.4660,1350.2377,-5523.6683,1394.9750,-1104.3486,-5330.8948,4543.6537,3062.9446,772.7305,-5417.4481,-1740.8835,4378.0046,-592.6696,3971.9428,3315.0772,3984.1755,-3504.4595,2560.7538,-4656.6228,-3484.0711,-5410.7520,-6549.6055,3460.7179,4527.9158,-1317.2210,-4327.1126,-4519.7258,-161.0066,-4879.2359,5175.9453,5259.1212,-3622.6735,-4456.7574,3270.2611,2713.0030,4234.0536,1551.5993,5357.1534,679.9155,2803.5071,1851.5059,-5162.2977,4509.7210,3310.2826,-3610.8513,-2654.9970,1317.5273,-4692.5174,-3529.4113,3115.0395,-4189.6870,1031.0645,-5470.5476,1504.3164,-140.9139,2681.5676,2324.2904,-5413.1610,-3255.2592,-3605.2519,4333.7577,0.0000,5675.0567,-4263.5408,4447.4678,-5017.0075,-3415.1515,1676.7589,-3584.2963,5361.4359,-5425.5405,5459.4751,4345.6299,-4177.9996,0.0000,-5442.3345,-1190.6337,-5448.0503,-1184.3837,4689.9294,-3737.0200,-4564.9566,3255.7992,1279.2836,3725.8209,4153.0342,-3750.9434,1468.4650,-5488.3562,-5293.0367,2898.2223,1172.5114,3460.9579,4718.4944,1339.2668,142709.7614,135785.3069,141251.2112,141314.7306,144939.3258,139396.1687,131650.2036,140184.3812,-38287500.7672,-38323170.6720,-38270494.8113,-38297728.7605,140198.9748,-38289901.2433,
